,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.B_top_CO2_scaled,feature_importance.B_top_CO2_fd3_scaled,feature_importance.B_low_CO2_scaled,feature_importance.B_top_CO2_fd2_scaled,feature_importance.B_low_CO2_fd3_scaled,feature_importance.B_low_CO2_fd2_scaled,feature_importance.B_top_CO2_fd1_scaled,feature_importance.B_low_CO2_fd1_scaled
84,84,0.9219629927594529,0.9220528796090359,0.9079879571700586,0.9695065407156458,0.34741766936179025,0.09790175891976145,-0.7338700021306229,3.597356320617537,3.0392080487417545,0.12823813354786803,0.12960579243765083,0.1127916331456154,0.07876106194690266,0.0842316975060338,0.048833467417538176,0.061303298471440046,0.0320193081255028
85,85,0.9018503620273531,0.9017394090351964,0.8900775474124076,0.9500849520135923,0.8196558655633094,-0.01576798227521206,-0.7814214836909966,3.6044605488814176,2.8707448198832264,0.10724054706355586,0.12944489139179402,0.07771520514883345,0.09887369267900234,0.09090909090909084,0.04481094127111822,0.04223652453740945,0.022365245374094855
86,86,0.919549477071601,0.91897827645758,0.9028061863720331,0.9662360215147754,1.0262143341437664,0.2962447723778369,-0.9828585682469118,3.3808982195720247,2.567287977255654,0.1521319388576026,0.12453740949316168,0.11118262268704741,0.09460981496379728,0.06991150442477875,0.05124698310539015,0.06339501206757843,0.017055510860820623
87,87,0.9235720032180209,0.9229014776843294,0.904403184437955,0.9701133152866054,0.8971367174220419,0.02338482025032774,-0.8703281948009562,3.464448337403765,2.769638771094761,0.1417538213998391,0.11987127916331453,0.10820595333869668,0.08101367658889784,0.06918744971842317,0.03234111021721638,0.0569589702333065,0.03137570394207562
88,88,0.9227674979887369,0.9227674979887369,0.9127596855699045,0.9668316020962006,0.9945989833820921,0.613645912886671,-0.43231844401816993,3.485352727900442,1.89112542944875,0.13081255028157682,0.1315366049879324,0.1121480289621882,0.08390989541432022,0.07924376508447306,0.04271922767497984,0.046500402252614606,0.026387771520514903
89,89,0.913113435237329,0.9128444031106154,0.8993262906699261,0.9647895931552296,1.0650170670648578,0.712398186889079,-0.8062875914605943,2.9916760192373317,2.3191036962776153,0.1427996781979083,0.1297666934835076,0.12477876106194688,0.09710378117457759,0.07401448109412712,0.052775543041029736,0.06669348350764279,0.03169750603378916
90,90,0.915526950925181,0.9149628126759536,0.8988858594549345,0.9603408985210679,1.017035638575626,0.05383483627540801,-0.5364949833382635,3.3614867856068047,2.52791744140074,0.131456154465004,0.11399839098954138,0.06532582461786,0.07312952534191472,0.07361222847948512,0.041432019308125456,0.04786806114239739,0.028640386162510013
91,91,0.9219629927594529,0.9212263340956474,0.9003391209983722,0.9703774039910774,0.8745052077329604,-0.08076701628975384,-1.2124991482153489,3.772931875445493,3.006600208555132,0.15229283990345938,0.10860820595333864,0.10353982300884952,0.07803700724054707,0.060981496379726455,0.033869670152855955,0.043684633950120635,0.023893805309734516
92,92,0.9292035398230089,0.9294825685761976,0.9223302422079126,0.9762306206764603,0.4288486390636913,0.03356950077081369,-0.6064734533696388,3.522577402584047,2.8770519553206713,0.16468222043443287,0.13837489943684633,0.12469831053901848,0.0847948511665326,0.08390989541432022,0.04955752212389377,0.06484312148028962,0.02115848753016898
93,93,0.913113435237329,0.9133829894832268,0.9075357112308613,0.96394947680552,0.18233571985333227,0.2618199379077333,-0.7157011415925187,3.781504581817206,2.7382355164656733,0.13563958165728077,0.13419147224456957,0.09782783588093318,0.08133547868061142,0.08423169750603379,0.037731295253419096,0.056798069187449694,0.03129525341914716
94,94,0.9227674979887369,0.922865452824995,0.9132719290999423,0.9666770908318484,0.8078921976400371,-0.10453391343077889,-0.8017733450242983,3.4420636525596033,3.015979523174398,0.14915526950925181,0.12888173773129524,0.11625100563153656,0.08133547868061144,0.07345132743362832,0.0372485921158487,0.05744167337087689,0.03636363636363632
95,95,0.9211584875301689,0.9215374188281041,0.9174888537322019,0.9666877606788437,0.7329576520925496,0.5655643031124018,-0.668399528599847,3.117699645024516,2.49053938985839,0.14754625905068383,0.1307320997586484,0.11737731295253415,0.10522928399034588,0.08085277554304104,0.04384553499597743,0.06910699919549476,0.03298471440064356
96,96,0.9211584875301689,0.9211584875301689,0.9093273427776885,0.9720629306084047,0.49115394751629843,0.4216681337533693,-0.508198030736138,3.4740565173648283,2.357736828909512,0.12445695897023328,0.11456154465004018,0.08801287208366856,0.0846339501206758,0.06958970233306516,0.03555913113435233,0.05245374094931614,0.019308125502815788
97,97,0.917135961383749,0.9167383438745618,0.9019239306952671,0.9633118362482913,0.5269287002643668,0.2265396818664361,-0.9378727820487462,3.518183904488548,3.002205048828286,0.13958165728077232,0.12928399034593724,0.11182622687047461,0.10804505229283987,0.09123089300080452,0.06114239742558325,0.05462590506838292,0.02872083668543841
98,98,0.9211584875301689,0.9211584875301689,0.9102698959898641,0.971937888564778,0.37778118906329233,0.23717813102883817,-0.6204014021324878,3.5250122482703476,2.7347539886946284,0.12872083668543843,0.12590506838294446,0.09460981496379726,0.08736926790024138,0.07948511665325826,0.04899436846339498,0.047144006436041795,0.027514078841512468
99,99,0.917940466613033,0.917788015074562,0.9057090346859593,0.964059628343884,1.3194367083111658,0.1587368645467702,-1.0508234177720208,3.796407371027215,2.1192669751765014,0.12019308125502812,0.11335478680611419,0.10096540627514075,0.06138374899436845,0.06894609814963797,0.02550281576830248,0.0467417538213998,0.022204344328238125
100,100,0.9227674979887369,0.9224445659529287,0.9099881796690308,0.9660295219973476,0.41893630653935066,0.13180279205653686,-0.784745322746804,3.5854024846287835,2.9560894195714567,0.14312148028962188,0.12011263073209973,0.11118262268704741,0.07956556717618665,0.07723250201126308,0.04360418342719223,0.05832662912308928,0.03531777956556713
101,101,0.916331456154465,0.9162774517327759,0.9040126152066935,0.9601895231239453,0.21463393430951347,0.0827958842760022,-0.9772193141339088,4.253716742582211,2.779982084834599,0.14698310539018503,0.12035398230088493,0.12823813354786803,0.07377312952534192,0.07666934835076429,0.03073209975864838,0.05913113435237327,0.025100563153660473
102,102,0.918744971842317,0.9186697183679066,0.9074106527402941,0.9689606626710128,0.6993427950645064,0.5752254568363878,-0.6329149102764262,3.4493465832631705,2.2001225203336663,0.14698310539018505,0.11600965406275136,0.10450522928399031,0.07747385358004828,0.07763475462590508,0.04135156878519706,0.04947707160096537,0.014883346741753845
103,103,0.917940466613033,0.9182375580987454,0.9067834969569073,0.959913753555372,1.39840150243917,-0.36626158995577757,-1.0948510163150496,2.9844370157279507,3.5188426896248948,0.14891391794046663,0.13692679002413516,0.11399839098954138,0.09798873692679,0.08117457763475464,0.05776347546259049,0.06476267095736121,0.037570394207562294
104,104,0.915526950925181,0.9151952594179594,0.8982490424216227,0.9616458340837866,-0.41670246420436896,0.04522458503962942,-0.2827253898963504,4.123078841650651,2.8498668665494757,0.14465004022526146,0.10667739340305707,0.11633145615446497,0.06701528559935639,0.07739340305711988,0.043684633950120635,0.053982300884955724,0.018503620273531796
105,105,0.917135961383749,0.9170034222140198,0.9043547135652399,0.9630567932003339,0.7014927775686548,0.7491905626216828,-1.0119016373129366,3.6968910805594866,2.187528326929629,0.14738535800482705,0.1218825422365245,0.11399839098954138,0.09589702333065163,0.0655671761866452,0.04127111826226866,0.054223652453740924,0.02606596942880126
106,106,0.9203539823008849,0.9199131575177156,0.9046584487453517,0.963265306122449,1.0730804217930237,-0.22151596941047402,-1.1503870256268485,3.8260915588002185,2.8749229197191477,0.14585679806918744,0.11858407079646013,0.10724054706355586,0.08197908286403863,0.07216411906677393,0.03193885760257438,0.045132743362831816,0.027514078841512468
107,107,0.9090909090909091,0.9090101939175446,0.8974138030910397,0.9634647913432351,0.8204320317273421,0.10012684335613797,-0.8848272610131023,3.5455396545380737,2.747079076605738,0.14505229283990345,0.11962992759452933,0.12413515687851968,0.07320997586484311,0.0664521319388576,0.036041834271922715,0.043684633950120635,0.015285599356395807
108,108,0.919549477071601,0.9188744218004852,0.9019088340619477,0.9710230443679657,0.43819712684946294,0.23309926925550303,-0.7781024459463889,3.679032406883373,2.66975356810242,0.13958165728077232,0.11689460981496376,0.10675784392598546,0.07755430410297667,0.06226870474658084,0.03386967015285595,0.049396621078036974,0.024296057924376512
109,109,0.9235720032180209,0.9231102029731885,0.9083784413014376,0.9655287817938419,0.2578764708127166,-0.006984548522918778,-0.601127925470881,3.5471855884213572,3.1342456553215268,0.17160096540627512,0.12341110217216408,0.10555108608205947,0.08720836685438457,0.06902654867256637,0.04521319388576023,0.05164923572003215,0.028720836685438466
110,110,0.9002413515687852,0.8997636866738122,0.8811284104389087,0.9582918149466192,0.6485238944177371,0.1573200725162601,-1.1274282226049763,3.964591648655458,2.7383993902025368,0.14304102976669347,0.10691874497184226,0.10595333869670147,0.0851166532582461,0.08061142397425579,0.04135156878519706,0.05253419147224454,0.028318584070796394
111,111,0.9235720032180209,0.923548267693598,0.9132521301203409,0.9722132755541242,0.3837917728237488,0.5344064751934482,-0.9645949926937094,3.674988132254545,2.618074561783661,0.1714400643604183,0.13032984714400642,0.15518905872888172,0.09066773934030574,0.08053097345132745,0.05551086082059531,0.06090104585679805,0.022687047465808553
112,112,0.918744971842317,0.9185192114190853,0.9059571619812583,0.9603020778767242,0.9712353131368403,-0.03060032252455207,-0.8507539579969936,3.2811450269954676,3.0197805585659303,0.1567980691874497,0.1319388576025744,0.1032180209171359,0.09452936444086886,0.08511665325824617,0.04312148028962184,0.05720032180209169,0.031375703942075596
113,113,0.917135961383749,0.9166637924756389,0.900269601343587,0.9609475824272959,0.27577766183181474,-0.26740636123632544,-0.5198315713482385,3.8746695030304728,3.1225897783376237,0.14489139179404667,0.12823813354786803,0.1136765888978278,0.0853580048270314,0.08004827031375705,0.03370876910699914,0.05856798069187448,0.02542236524537409
114,114,0.912308930008045,0.911763299282511,0.8949404151904664,0.9524902643984424,1.0429202268899294,0.053571833911974766,-1.2692866095626196,3.6659513930800354,2.8273194733611193,0.16725663716814157,0.12075623491552692,0.13338696701528557,0.08318584070796461,0.08085277554304103,0.0466613032984714,0.04762670957361219,0.020595333869670107
115,115,0.917135961383749,0.9167545316356673,0.9028952429501587,0.9676153347081586,0.7309949173462013,0.42334647482430354,-0.5022760818345762,3.443419038424372,2.185346650887273,0.1337087691069992,0.12115848753016892,0.10522928399034588,0.0662107803700724,0.06234915526950924,0.041834271922767466,0.049959774738535766,0.017055510860820623
116,116,0.9251810136765889,0.9248971002529811,0.9102771376339092,0.962684078579893,0.29293186070504024,-0.20658899917332513,-0.5558233211437508,3.967457058971993,2.8410876656431916,0.131456154465004,0.1316975060337892,0.09718423169750605,0.07851971037811747,0.0664521319388576,0.046017699115044206,0.05358004827031373,0.02196299275945297
117,117,0.9380530973451328,0.9378673043295717,0.9263033820197466,0.9759792003123502,0.6486632352833394,-0.23385462727874137,-0.582971431677125,3.4410672609391075,3.0206133356070195,0.15148833467417538,0.14456958970233308,0.1216411906677393,0.0949316170555109,0.08390989541432022,0.037892196299275996,0.05929203539823007,0.02944489139179409
118,118,0.9082864038616251,0.9083520662764427,0.8933231470702367,0.9647543170353124,0.7692065422326787,0.03968819543389729,-1.088187741324395,3.639553996131129,3.0223718380577123,0.14416733708769108,0.11134352373290421,0.09983909895414314,0.07594529364440869,0.08487530168946097,0.04465004022526142,0.059613837489943665,0.028801287208366787
119,119,0.915526950925181,0.9153973388748621,0.9034180637867636,0.9636777911808069,0.6933612182812917,0.3221854496531328,-0.6220293154341128,3.52581993138853,2.4567382495511634,0.14497184231697507,0.11544650040225257,0.11625100563153656,0.0761061946902655,0.06677393403057119,0.05293644408688654,0.04304102976669344,0.02719227674979883
120,120,0.913113435237329,0.9132302642139547,0.90103017584139,0.9586195763304695,0.9547274278832873,0.2584845318392153,-0.7567515795194673,3.5291353999332378,2.342379106842641,0.14271922767497988,0.1227674979887369,0.11649235720032176,0.09340305711987126,0.08656476267095736,0.036363636363636306,0.05856798069187448,0.027111826226870427
121,121,0.917135961383749,0.9167994183120859,0.9029465688842326,0.9641289796868634,0.6373509086054497,-0.05971893349373687,-1.0642194295616552,3.7341512984700356,3.0975294732394056,0.12365245374094928,0.12534191472244566,0.1054706355591311,0.08085277554304104,0.07787610619469028,0.05808527755430408,0.05840707964601768,0.03435237329042633
122,122,0.916331456154465,0.9160830802709141,0.9038408252564495,0.9574094705912913,1.2192483813505948,-0.2522494086918135,-0.8226808972074061,3.440262372854855,2.8491549345078737,0.1607401448109413,0.13805309734513274,0.11182622687047461,0.08511665325824619,0.07329042638777153,0.05156878519710375,0.053097345132743334,0.024617860016090086
123,123,0.914722445695897,0.9142778923995355,0.8952713952713953,0.9611479429661248,0.7548122806523819,-0.03230504424526382,-0.8288245162613429,3.568795857832383,2.9207280349421847,0.1722445695897023,0.12799678197908285,0.12131938857602571,0.09082864038616249,0.07280772325020113,0.045695897023330614,0.06138374899436845,0.021802091713596115
124,124,0.9058728881737731,0.9054951306339104,0.8905853525412115,0.9514286875584278,0.7068204979523764,0.3537764880446823,-0.8069528365294807,3.4540144642154798,2.695888748969455,0.15124698310539017,0.12855993563958162,0.12107803700724051,0.07940466613032984,0.08045052292839901,0.03925985518905868,0.04963797264682217,0.01713596138374892
125,125,0.9275945293644409,0.9276393680522265,0.9186323312987752,0.9666262100344175,0.7476957033904887,0.08859257992889236,-0.9918472275524507,3.556507188356035,2.8839833110482616,0.15486725663716813,0.12920353982300883,0.11713596138374896,0.08921962992759455,0.08101367658889784,0.04352373290426385,0.05237329042638774,0.028318584070796505
126,126,0.9267900241351569,0.9269113035675597,0.917371769644497,0.9697893933431124,0.5447033633012862,0.13196132846589492,-0.860456004475901,3.579243124272656,2.9369774735496934,0.15470635559131135,0.12027353177795652,0.13041029766693482,0.09798873692679005,0.07851971037811747,0.050844730490748155,0.05752212389380529,0.0275945293644409
127,127,0.9267900241351569,0.9261042192313467,0.9079098762081215,0.9673202421553239,-0.17755051302711264,-0.06515939957619075,-0.5070176354287953,3.7865138259667854,3.2785836873928624,0.13901850362027351,0.12051488334674172,0.10474658085277552,0.08559935639581659,0.08053097345132745,0.036363636363636355,0.049235720032180186,0.03378921962992759
128,128,0.912308930008045,0.9121703159293796,0.8991427884587195,0.952560201227771,1.231502352109916,0.06422442005620665,-1.0742188776815138,3.338099295500345,2.8299089289249575,0.13531777956556718,0.12558326629123087,0.09831053901850356,0.0853580048270314,0.09179404666130328,0.05156878519710375,0.05752212389380529,0.03177795655671758
129,129,0.917135961383749,0.9170072898566138,0.9049834682742748,0.9683414531562161,0.8795866366075972,0.37051135861904405,-0.8056721506759036,3.1815142526634257,2.633032119914228,0.13378921962992757,0.1220434432823813,0.10096540627514075,0.07827835880933227,0.097586484312148,0.04489139179404662,0.048270313757039385,0.02799678197908282
130,130,0.909895414320193,0.9099549478409433,0.8971767119621777,0.9676816032826856,0.22094985243890564,0.47988312732950367,-0.9020722479258524,3.636667480303131,2.8047340170776964,0.17015285599356392,0.12453740949316168,0.14432823813354786,0.08374899436846338,0.06870474658085277,0.04987932421560737,0.06025744167337086,0.020756234915526896
131,131,0.9267900241351569,0.9265308896528185,0.9136719963882195,0.9623313574079612,0.9844741609524437,0.3183134628878358,-0.8499484356138209,3.30994824798899,2.5525495761579413,0.1341110217216412,0.11954947707160093,0.08946098149637975,0.0843925985518906,0.0842316975060338,0.04971842316975057,0.061786001609010446,0.03684633950120673
132,132,0.9275945293644409,0.9274467988791618,0.9147239044607607,0.970982129565119,0.16607959753363255,0.2592817117726875,-1.0598603880071913,4.039305225095906,2.8502110467261934,0.15720032180209173,0.11657280772325015,0.1317779565567176,0.085277554304103,0.06307320997586482,0.05559131134352371,0.05036202735317776,0.03073209975864847
133,133,0.917940466613033,0.9175046480385856,0.9040070946411352,0.9626785140285623,0.7473732509378056,-0.08068446299496186,-0.9239339972759694,3.885136560179528,2.74502346659339,0.14802896218825423,0.12791633145615444,0.113113435237329,0.08841512469831053,0.08801287208366854,0.047144006436041795,0.06564762670957361,0.030490748189863193
134,134,0.9082864038616251,0.9084578092826326,0.8976552430390028,0.9565213552977736,0.8670970450651676,-0.03407857387886387,-0.7811770809327895,3.60746667545237,2.842926258809084,0.14529364440868867,0.12300884955752209,0.10643604183427187,0.08310539018503618,0.06564762670957361,0.04553499597747381,0.05526950925181011,0.01769911504424776
135,135,0.9219629927594529,0.9217820065295595,0.9085695186374902,0.971350145822611,0.6077676068267757,0.46139155060423725,-0.7981225900394654,3.9683553631785284,1.969287429882997,0.12019308125502812,0.1332260659694288,0.09131134352373292,0.07152051488334674,0.06009654062751406,0.040868865647626665,0.04585679806918741,0.03209975864843119
136,136,0.9203539823008849,0.9201109278475862,0.9056720592951573,0.9631157277078953,0.8181174480232001,0.24039602219046252,-0.7006713169433398,3.547397875694644,2.443383438965431,0.14497184231697507,0.13386967015285597,0.12051488334674172,0.08246178600160903,0.06814159292035397,0.03732904263877711,0.05189058728881735,0.025905068382944485
137,137,0.911504424778761,0.9110228904037045,0.8963011013088854,0.9580349420515482,0.9500963174630128,0.0843487154757099,-0.9073397966789657,3.520058309412151,2.7712887096762495,0.13065164923572,0.12638777152051486,0.09943684633950114,0.0888173773129525,0.08197908286403863,0.0370072405470635,0.05213193885760255,0.027433628318584
138,138,0.916331456154465,0.9161204724993522,0.9030273254725809,0.9630708403518622,0.8150564406735962,0.2862696679867378,-0.9456174111907071,3.3502964822604406,2.7900732127186716,0.165728077232502,0.1218825422365245,0.11045856798069183,0.07972646822204346,0.06934835076427996,0.04199517296862425,0.05744167337087689,0.02534191472244567
139,139,0.9251810136765889,0.92525409158182,0.9152802491103202,0.9712574139976276,0.3620399413348839,-0.07154467818464993,-0.6876260795378719,4.082840834931347,2.618454133012906,0.13998390989541432,0.12622687047465805,0.10088495575221237,0.08962188254223655,0.085277554304103,0.03274336283185838,0.04794851166532579,0.029364440868865683
140,140,0.9275945293644409,0.9274215300595434,0.9167577966788173,0.9647804200659608,0.6313589590007915,0.32639119194123156,-0.8063737257784558,3.820737570843004,2.2978745438542907,0.14827031375703942,0.12284794851166529,0.12735317779565564,0.09396621078037011,0.08881737731295256,0.03346741753821401,0.06822204344328238,0.025341914722445735
141,141,0.9219629927594529,0.9214231826563447,0.9052396568383451,0.9645594823295172,0.707327909038254,-0.11715511581056177,-0.7245630261877998,3.671168783601528,2.8069168687664057,0.11882542236524533,0.1218825422365245,0.0931617055510861,0.07377312952534192,0.06291230893000803,0.04062751407884148,0.05510860820595331,0.02115848753016898
142,142,0.9203539823008849,0.9198118334815605,0.9055629055629055,0.9698115152660607,0.0928896495771141,0.21687837563797233,-0.585893257567571,3.19638662688761,3.2969040846176023,0.1407079646017699,0.1213998390989541,0.11383748994368459,0.08913917940466615,0.07715205148833468,0.0650844730490748,0.06122284794851165,0.027835880933226052
143,143,0.9227674979887369,0.9229657310241451,0.9141577698695136,0.9624080664294188,0.09517646352073342,-0.09932954518005926,-0.4509108446324811,3.524121515067616,3.2846094976513562,0.15012067578439262,0.12606596942880127,0.11415929203539818,0.09243765084473052,0.08205953338696703,0.03644408688656471,0.05711987127916329,0.02389380530973454
144,144,0.919549477071601,0.9192089982205509,0.9061483202431935,0.9665724638937531,0.6578630077933273,0.05708178062509261,-0.6254822502070618,3.2292075349516156,2.980901731811922,0.12389380530973448,0.12091713596138372,0.10337892196299273,0.08318584070796461,0.08374899436846342,0.04859211584875298,0.0565567176186645,0.02831858407079646
145,145,0.9324215607401448,0.9323828871537032,0.9242619277996637,0.9729882277052088,0.7861877593971938,0.2214106046523248,-0.7764728640344037,3.278808057312743,2.7682421725346065,0.14094931617055512,0.13403057119871278,0.09613837489943688,0.09525341914722449,0.09139179404666134,0.055671761866452105,0.06781979082864038,0.02775543041029771
146,146,0.9251810136765889,0.9251057794530807,0.9130712735274003,0.9617555231780203,0.5157800268833841,0.2227239339309759,-0.6101261262897365,3.892154047379584,2.296997272187901,0.1420756234915527,0.130249396621078,0.08978278358809336,0.0842316975060338,0.07827835880933227,0.041351568785197065,0.05864843121480288,0.027031375703942106
147,147,0.917940466613033,0.917617046921837,0.9029212352349172,0.9618653294960303,1.0041036866838233,0.21159129225515869,-0.8640983425148357,2.844359448990445,3.1410719641721268,0.15462590506838295,0.12542236524537406,0.12888173773129524,0.09283990345937249,0.08149637972646824,0.05744167337087689,0.06878519710378117,0.03925985518905868
148,148,0.9203539823008849,0.9206358978366156,0.9121792393922274,0.9619160893223514,0.37006390979584985,-0.18550436622998756,-0.9050979929845606,3.6525118882401983,3.394952225386876,0.13258246178600158,0.12839903459372484,0.11769911504424775,0.0987127916331456,0.09026548672566374,0.03909895414320188,0.05687851971037809,0.025744167337087696
149,149,0.9219629927594529,0.9213683237183747,0.9046203847392615,0.9638011302081809,0.47173084253834024,0.25866843114197857,-0.813385863865061,3.5930452653325524,2.9079759440227826,0.15623491552695096,0.12341110217216408,0.11971037811745773,0.08938053097345135,0.08061142397425584,0.05720032180209169,0.0559935639581657,0.03282381335478678
150,150,0.9267900241351569,0.9264962127152634,0.9140421319119039,0.9652742696883655,0.5701725892839435,0.6685791877600464,-0.4418993397626994,3.334704730389555,2.0870679359355795,0.12654867256637164,0.12872083668543843,0.11729686242960577,0.07835880933226066,0.07063555913113435,0.044730490748189834,0.05575221238938051,0.023330651649235756
151,151,0.9203539823008849,0.9198584094400789,0.9040391766462683,0.9632653061224489,1.0569547560072543,0.2010519924835672,-1.2706469455627878,3.814936936837718,2.624123951838397,0.1425583266291231,0.12131938857602571,0.09758648431214803,0.09090909090909091,0.07232502011263073,0.05518905872888171,0.05341914722445693,0.021721641190667763
152,152,0.9211584875301689,0.9211584875301689,0.9113744834410105,0.9640678656655608,0.4013585667679422,-0.16733815933206692,-1.0914998737903978,3.69868282673795,3.539566646972751,0.14963797264682221,0.13419147224456957,0.11858407079646013,0.10249396621078033,0.09911504424778761,0.0659694288012872,0.06878519710378117,0.039742558326629075
153,153,0.917135961383749,0.9167336448583824,0.9016382162621146,0.96139431382309,0.853884605503121,-0.30184541735490367,-0.8436078639610689,3.4673380372177727,3.2091207368195818,0.14746580852775543,0.11086082059533382,0.11874497184231694,0.08101367658889784,0.07932421560740147,0.04810941271118259,0.05245374094931614,0.021399839098954165
154,154,0.9074818986323411,0.9073839401365962,0.8913776391756922,0.9555607063087361,0.8505698770503524,0.11041280725405553,-1.2087348576505985,3.2865872371618794,3.337919969528652,0.16749798873692673,0.12019308125502812,0.1226870474658085,0.09726468222043437,0.08350764279967816,0.06218825422365244,0.060498793242156054,0.029927594529364377
155,155,0.9275945293644409,0.9271380743413601,0.9128663171157989,0.973536908971612,0.893927676445238,0.028380647412381926,-0.9461085536478775,3.589664532691876,2.8553371586235565,0.15486725663716816,0.1328238133547868,0.13435237329042637,0.084473049074819,0.07787610619469028,0.04489139179404662,0.048833467417538176,0.027111826226870517
156,156,0.915526950925181,0.9152569439332089,0.9031611127392671,0.9600450520339501,1.2120711079958149,0.45450314856723806,-0.935313253385882,3.5685773344762115,2.0143465101106286,0.13950120675784392,0.11794046661303295,0.09308125502815767,0.06090104585679805,0.06363636363636363,0.046580852775543004,0.04617860016090101,0.019308125502815764
157,157,0.913113435237329,0.9132323011558938,0.9006399865518774,0.9620060516551998,0.4275923444112684,0.15938898454235553,-0.7217695224206832,3.716419736001396,2.7648153614697923,0.13451327433628318,0.1329042638777152,0.12003218020917132,0.09589702333065162,0.07658889782783589,0.03362831858407074,0.05929203539823007,0.021238938053097334
158,158,0.9066773934030571,0.9063202053127497,0.8908911192214112,0.9654161987647389,1.1412499418334716,0.5916727338448067,-1.0694064856149526,3.572268486768608,2.038502814409355,0.13386967015285597,0.1127916331456154,0.09179404666130324,0.07208366854384554,0.06950925181013676,0.033789219629927536,0.06226870474658084,0.010136765888978272
159,159,0.9251810136765889,0.924693421275726,0.9083506368277519,0.9704095456131945,0.6382117633838571,0.5035170397180858,-1.0683604428328093,4.11028379952003,1.9706372443230693,0.13781174577634753,0.12630732099758646,0.12284794851166529,0.07924376508447306,0.06757843925985518,0.034513274336283165,0.04786806114239739,0.024376508447304945
160,160,0.9235720032180209,0.923341446726625,0.9096276529578666,0.973646643486296,0.41371504920041086,0.12294219845548623,-1.0479915708505099,3.87048229308559,2.945387282513362,0.17079646017699113,0.11745776347546258,0.1403861625100563,0.08817377312952537,0.06999195494770716,0.038777152051488295,0.05913113435237327,0.025341914722445725
161,161,0.9211584875301689,0.9206923826810924,0.9051145391755056,0.9681330730036998,0.9445538875043201,0.4205693044552074,-0.7048345556621896,3.3276306463590095,2.356176963031947,0.12952534191472242,0.1320997586484312,0.09436846339501209,0.09340305711987129,0.0749798873692679,0.0382944489139179,0.06138374899436845,0.017699115044247815
162,162,0.9219629927594529,0.9218911506515619,0.9111540593366201,0.9704717173779864,1.314806084319848,0.4677101058301153,-1.0773523616376255,3.4298303942705277,2.1747413050477262,0.1311343523732904,0.11544650040225257,0.09863234111021721,0.08125502815768304,0.07144006436041835,0.049155269509251774,0.05341914722445693,0.021882542236524572
163,163,0.9227674979887369,0.9226654405245935,0.910339945859816,0.9637219303285729,0.8524365140803418,-0.19476633495820175,-0.6907348558298385,3.609973055903175,2.8460448883822744,0.12831858407079644,0.12904263877715202,0.10740144810941268,0.08608205953338699,0.07819790828640387,0.03507642799678192,0.04312148028962184,0.019871279163314593
164,164,0.916331456154465,0.9162278289649161,0.9043817835570666,0.9629905482925005,1.0424513673178983,0.4952690958927488,-1.177909731193635,3.62801646548596,2.270999724181344,0.14746580852775543,0.11826226870474654,0.13443282381335478,0.07425583266291232,0.07787610619469028,0.03395012067578433,0.05800482703137568,0.020193081255028167
165,165,0.912308930008045,0.9117108067683639,0.8922799591038726,0.965115722886884,0.9673710991389769,0.4757204748992,-0.9422457160323234,3.623139119580734,2.153559440315568,0.1394207562349155,0.11882542236524533,0.10016090104585676,0.07876106194690266,0.06991150442477875,0.03250201126307316,0.05438455349959772,0.021802091713596105
166,166,0.9219629927594529,0.9213498659242132,0.9055097494647919,0.9630388242781925,0.04071638025238025,0.34091048674975993,-1.1267502321922698,4.0408057988508075,2.933711509020456,0.1394207562349155,0.12992759452936442,0.11069991954947703,0.07900241351568786,0.07031375703942075,0.036363636363636334,0.05164923572003215,0.015607401448109437
167,167,0.916331456154465,0.9159168665884213,0.8986251367688471,0.9675760673949048,0.6771412243944855,-0.16129199707358458,-0.9878295384940076,3.8988220061390333,2.9645908981092215,0.16878519710378112,0.11729686242960576,0.11930812550281573,0.08012872083668546,0.08270313757039423,0.03483507642799673,0.053901850362027326,0.015366049879324228
168,168,0.913113435237329,0.9123971404971927,0.8951690919201983,0.9633228676692078,0.08240976281897297,0.23828775433833102,-0.8588268378047869,4.178772052463027,2.615642023057787,0.14094931617055512,0.11592920353982297,0.1040225261464199,0.07103781174577635,0.07119871279163315,0.043201930812550235,0.04111021721641186,0.020434432823813343
169,169,0.9227674979887369,0.9223055635300659,0.9066500711237553,0.9679208351457155,0.5156577869592818,-0.005995168270796718,-0.8094136861711535,3.414313994354363,3.215980463223091,0.1674175382139984,0.11995172968624293,0.13917940466613032,0.09042638777152054,0.08970233306516495,0.055349959774738514,0.05462590506838292,0.025181013676588926
170,170,0.9219629927594529,0.9215774141143757,0.9066824001034528,0.9647555341335247,0.9599893185745821,0.1651215583152506,-1.4276286146177033,3.480337927927458,3.2061142898658304,0.17176186645213193,0.12115848753016892,0.1323411102172164,0.09887369267900242,0.08817377312952536,0.06291230893000803,0.05124698310539015,0.034915526950925146
171,171,0.9203539823008849,0.9199131575177156,0.9046584487453517,0.9657950985272157,1.2052649240072821,0.23792705794754043,-0.7261899911315114,3.2267733604464173,2.4734563560904625,0.12630732099758646,0.11938857602574413,0.0994368463395012,0.07216411906677393,0.07755430410297667,0.040386162510056264,0.04835076427996778,0.02928399034593724
