,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.B_CO2_vd_fd3_scaled,feature_importance.B_CO2_vd_fd2_scaled,feature_importance.B_CO2_vd_fd1_scaled,feature_importance.B_CO2_vd_scaled
221,221,0.8189863234111022,0.8118125120378663,0.7604952830188679,0.854125865775018,1.2025317386144043,-0.5034951661542271,0.9859145021529597,2.175470290861029,2.0765005267483736,0.09597747385358009,0.07329042638777157,0.05390185036202744,0.05164923572003226
222,222,0.833467417538214,0.8276951071506289,0.7744377162629759,0.8665580750447864,1.461692219258026,-0.2267724697346439,0.8612696648486038,2.0860081838945135,1.6277750958762454,0.10909090909090904,0.08077232502011258,0.06291230893000803,0.0566371681415929
223,223,0.8045052292839904,0.7944958040341117,0.7491242156515379,0.8515538385928016,1.8087061347663786,-0.6125229930398435,0.31060998971168324,2.2314965262094852,2.1336989409259632,0.08905872888173776,0.07634754625905069,0.06017699115044249,0.061303298471440074
224,224,0.8149637972646823,0.8078627282238304,0.768925570978707,0.8649744779054829,1.40581227093661,-0.18152436653517268,1.1907207686312171,2.2089102450384344,1.1904542196262407,0.10659694288012878,0.08117457763475464,0.06444086886564766,0.05044247787610626
225,225,0.82461786001609,0.8180603166589204,0.764175955147734,0.8599734875434021,1.4940771782540527,-0.45360654377946474,0.5825396727325973,2.00170518373912,2.180413806369592,0.10788415124698306,0.08053097345132738,0.05985518905872885,0.05172968624296055
226,226,0.8181818181818182,0.8122940551803837,0.771366753944899,0.8550988252195473,0.9310700594996765,-0.45150728241184956,0.972964406054478,2.2735573784276544,2.189038810583838,0.10683829444891398,0.07683024939662111,0.06902654867256644,0.05486725663716822
227,227,0.8093322606596943,0.8002315393933189,0.7528337094254469,0.8607822715963663,1.7799359287561243,-0.07880488295635862,1.2024723004196183,1.7228260060046041,1.2494922108208806,0.0947707160096541,0.06645213193885763,0.04875301689460988,0.05880933226065974
228,228,0.827835880933226,0.821221581204858,0.7768064996061729,0.8647685171679453,1.144343011543407,-0.1630922480768555,1.2179535938438684,1.9530281014037103,1.6647463142704055,0.10909090909090904,0.07256637168141591,0.06629123089300079,0.056476267095736096
229,229,0.8165728077232502,0.8084653288554511,0.7585294654260172,0.852958313469993,1.2427410473974332,-0.22792237125761247,1.9421690985085684,2.3203898665748492,0.8294455803940043,0.09074818986323414,0.06846339501206763,0.05551086082059542,0.04947707160096548
230,230,0.8045052292839904,0.7944354216372613,0.7406907145505588,0.8486236912265833,1.4928610780837903,-0.11849421568099311,1.0755240318285508,2.048343799682096,1.2839207725309951,0.09155269509251814,0.06411906677393404,0.0531777956556718,0.05583266291230895
231,231,0.8085277554304103,0.7998329992965039,0.7553625958580154,0.8503065160490426,1.458600650152564,-0.5266125976300781,0.5597154075278891,2.4608604623309667,1.8162827772163477,0.10289621882542241,0.06950925181013676,0.05406275140788419,0.05293644408688662
232,232,0.8189863234111022,0.8102588841708754,0.7615134933538458,0.8482689696567076,1.188631978712076,-0.4213422728032379,1.3827469826070806,2.1286894271523056,1.7348818367485652,0.10780370072405476,0.07586484312148031,0.06822204344328243,0.06194690265486734
233,233,0.8173773129525342,0.8108175771538807,0.7665421978470783,0.8596808541672745,1.1969463440549035,-0.35662727702124236,0.6865328334690615,2.361144875404499,1.96096779901628,0.104827031375704,0.07361222847948515,0.06444086886564769,0.06862429605792443
234,234,0.8230088495575221,0.814709675048524,0.7676778673913169,0.8529825050371324,1.9218400970638392,-0.3405609894800461,1.246705256049531,1.478144686018606,1.6114487947235214,0.10008045052292833,0.07908286403861617,0.0627514078841512,0.062268704746580826
235,235,0.8173773129525342,0.8065819307930527,0.7546405566924007,0.8648526881220351,1.927620359222883,-0.21206804557109796,1.2224712290436182,1.6730987676946811,1.3029815397570432,0.0943684633950121,0.0633145615446501,0.04650040225261472,0.04891391794046669
236,236,0.8189863234111022,0.812939811106679,0.7707829504232164,0.8568737791833317,2.226836940680507,-0.18373752661206275,0.8202968366152839,1.9642754894486916,0.9899338601447906,0.11246983105390193,0.07795655671761867,0.05189058728881746,0.052212389380531056
237,237,0.8230088495575221,0.8155486947286232,0.7639052866325593,0.8602942053355277,1.6802764553123568,-0.2989980111518737,0.9967747014934512,2.0333551720573926,1.390507009920825,0.10627514078841507,0.06130329847144004,0.057039420756234895,0.05551086082059531
238,238,0.8101367658889783,0.8015798773296735,0.7551900711682,0.8631979401724238,1.4899962513821772,-0.431237486925416,1.0944584441491167,2.600077550021437,1.2473717070569104,0.09903459372485926,0.07312952534191472,0.04915526950925188,0.05856798069187452
239,239,0.8189863234111022,0.811421809752543,0.7651410523126052,0.85667791355629,1.631996323542692,-0.3746349946481986,0.8327134925495916,1.7965827446844127,2.007466239528841,0.10209171359613842,0.07884151246983108,0.06516492357200328,0.06025744167337097
240,240,0.8125502815768303,0.8032972744484477,0.7561796098850668,0.8684617649266009,1.5961503868960325,-0.22405816732821965,1.0161916324890174,2.140607603029299,1.3572380284414718,0.10096540627514083,0.07119871279163316,0.05905068382944495,0.047546259050683895
241,241,0.826226870474658,0.8190547324901652,0.7807440846824408,0.8746575342465752,1.06729867592989,-0.29588353383287136,0.9473672105489555,2.3129438427319227,1.7280004468124595,0.10740144810941266,0.08012872083668536,0.07023330651649232,0.06749798873692678
242,242,0.834271922767498,0.8298106148447395,0.7801902118730115,0.860888722054362,0.7192487660577448,-0.18038416008559546,1.3300933105643375,2.9537023415817405,0.9834318982695636,0.1119871279163314,0.08664521319388571,0.06846339501206758,0.050040225261464163
243,243,0.827835880933226,0.821811282087476,0.7857367490565397,0.8736528065821236,1.813839651442805,-0.4009269205431961,0.7499530522846253,1.8944837251054243,1.8295404106115611,0.11005631536604983,0.08053097345132738,0.06218825422365244,0.05848753016894607
244,244,0.7924376508447305,0.7826297596209101,0.7440410199556541,0.8534401666330712,1.5895474118955315,-0.11891215358416309,0.6199698298554401,2.185713320721942,1.43925407731397,0.08728881737731298,0.0658085277554304,0.04513274336283184,0.046017699115044254
245,245,0.8109412711182623,0.8050699782782383,0.7682466263749409,0.864755942649798,1.639490754312226,-0.24061053426830384,1.066632330066863,2.0527439062934287,1.2820294336741445,0.11190667739340313,0.06476267095736124,0.05374094931617061,0.05510860820595339
246,246,0.7972646822204345,0.7895881452261698,0.746486408744427,0.8500445850711924,1.0925165948349265,-0.26649246455200887,0.9821946655968716,2.2805206502228463,1.7318782450864683,0.10530973451327438,0.07353177795655672,0.0572807723250201,0.043362831858407114
247,247,0.8230088495575221,0.8148529709719403,0.7768727538185085,0.8667340521114106,1.1967308717411267,-0.3373429135411902,0.9626212088023518,2.779379289797078,1.3688635145617745,0.10667739340305707,0.07562349155269503,0.06604987932421556,0.058487530168946075
248,248,0.82864038616251,0.8224186553735642,0.777002371829958,0.8724714703580111,1.3247126940563638,-0.2095476205090909,1.1857034498140808,2.037915836247746,1.4491254148863533,0.10571198712791627,0.08962188254223645,0.06854384553499596,0.05301689460981494
249,249,0.8213998390989542,0.8168990453056324,0.7796591514702134,0.872590193943045,1.1804814462478703,-0.3981808511930982,0.7385954081799755,2.2617490884405584,2.071288306496476,0.11729686242960584,0.09267900241351572,0.07304907481898637,0.061786001609010544
