,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.left_CO2_vd_scaled,feature_importance.left_CO2_vd_fd2_scaled,feature_importance.left_CO2_vd_fd3_scaled,feature_importance.left_CO2_vd_fd1_scaled
226,226,0.9090909090909091,0.9051490514905149,0.8204545454545454,0.9503305785123968,3.2745171104395276,1.4699238587777004,0.10126039352658109,0.2206950026155247,1.3414819297506975,0.09527272727272723,0.07236363636363634,0.05199999999999997,0.018909090909090865
227,227,0.9272727272727272,0.927709654686399,0.898265850596359,0.9754394224733208,2.2815587597475715,1.5291715625163362,0.32528867385316645,0.21344666357348124,1.66615488050383,0.12218181818181817,0.07636363636363636,0.061090909090909064,0.042181818181818154
228,228,0.9127272727272727,0.9121760108634414,0.8643675455116133,0.9693188951663528,2.173081549298736,1.5276557095218952,0.3623550206275765,-0.012862548231259586,2.2137989854947993,0.10727272727272726,0.07963636363636363,0.059272727272727276,0.02218181818181817
229,229,0.8909090909090909,0.8863853849499782,0.8271816592712116,0.9527363184079602,3.0060614547991773,1.6381489024875167,0.10746221443290375,0.16459236873917368,1.2663903119476545,0.13781818181818178,0.09309090909090906,0.03418181818181815,0.025818181818181785
230,230,0.9309090909090909,0.929909317658218,0.8896623222748815,0.9751184834123223,2.200451013373466,1.5650514965936735,0.3654560900945688,0.0628855131234382,1.9264716295978082,0.11672727272727272,0.09963636363636362,0.09127272727272726,0.041454545454545445
231,231,0.9418181818181818,0.9422148760330579,0.914823194234959,0.9725992961287079,3.0033868032040014,1.226118714334517,0.46982967356982214,-0.4275619066024828,1.8871307332315828,0.11090909090909089,0.07163636363636358,0.06836363636363632,0.03527272727272725
232,232,0.9345454545454546,0.9341522198731501,0.8993411981001992,0.9639957101271641,1.86898798511531,2.0471758175129553,0.2553368709614628,-0.31233404010249005,2.2406028374485465,0.12654545454545457,0.10581818181818185,0.08763636363636366,0.06727272727272728
233,233,0.8945454545454545,0.8953360107095046,0.863237639553429,0.9486008409453386,1.7332529095848428,1.866718297663712,0.27220609973038307,0.9735635580870905,1.2015636741120785,0.11600000000000002,0.08218181818181816,0.06690909090909089,0.031999999999999994
234,234,0.9018181818181819,0.9028621183672766,0.8509830976198689,0.945584684373922,2.6671597227874093,1.6768687553964534,0.20922530695349495,1.0241774709910683,0.8152874201471633,0.08909090909090914,0.0672727272727273,0.04800000000000004,0.02581818181818185
235,235,0.9418181818181818,0.9409371021135728,0.8921468638449771,0.9824919258881524,2.4535165202430727,1.6070808011396125,0.869394586089789,-0.2364219128018259,1.4569528826006433,0.11999999999999997,0.08218181818181813,0.05999999999999996,0.023999999999999966
236,236,0.9345454545454546,0.9345454545454546,0.8825232580216442,0.962882096069869,2.593463236112418,2.3419531287045636,0.25066210765050884,-0.12673625875946937,1.0086237318203661,0.10581818181818184,0.08145454545454547,0.0701818181818182,0.0414545454545455
237,237,0.8872727272727273,0.8861345586630325,0.8187671012393369,0.9295026557218735,2.7197520097395005,0.7994245818281174,0.120454760496469,0.5997499357328735,2.0825369531203415,0.10109090909090915,0.09163636363636367,0.05236363636363641,0.04109090909090916
238,238,0.9527272727272728,0.9529086538943426,0.9244444444444444,0.9722666666666667,1.7176328355024288,1.1574946039826377,0.7363423126212784,-0.5394706526452153,2.9776473038783124,0.1501818181818182,0.08909090909090912,0.0712727272727273,0.03672727272727273
239,239,0.9236363636363636,0.9245643848880006,0.8779395296752519,0.952220977976857,2.583163763380392,0.9944558060858583,0.23498714213896493,0.10898025052535974,2.4450000363993656,0.11163636363636358,0.06727272727272723,0.07818181818181814,0.03199999999999996
240,240,0.9345454545454546,0.9337185617497074,0.8920542635658915,0.9709302325581395,2.661014643849307,1.6329733181317578,0.4954336116798447,-0.06563657523892584,1.2688702401794014,0.12872727272727275,0.09709090909090913,0.09454545454545457,0.04036363636363638
241,241,0.9163636363636364,0.9144911180773251,0.8583575915428221,0.946683009039375,2.4426151344781517,1.430968774138207,0.4185511540350808,0.6575193938389285,1.214967456039661,0.11854545454545455,0.0672727272727273,0.05781818181818184,0.03163636363636365
242,242,0.9345454545454546,0.9345454545454546,0.9028954802259888,0.9763025737602009,2.7922793788923324,2.1965493987173588,0.2602585007502753,-0.5634001959884875,1.267203259558184,0.12218181818181821,0.09018181818181821,0.08327272727272729,0.03927272727272729
243,243,0.9272727272727272,0.9262550086079498,0.8745923026744944,0.9704011741682974,1.8166926552317635,1.7973464766648877,0.22358279296457095,0.5388166273992613,1.4577764991666948,0.10690909090909087,0.08509090909090908,0.056727272727272696,0.031636363636363594
244,244,0.9163636363636364,0.9161274866310161,0.8788185085354896,0.9612908056304283,2.482994393007618,0.9145494422635766,0.1299586751676358,0.6244736224839607,2.1165498010564914,0.11163636363636364,0.08290909090909093,0.09418181818181817,0.04872727272727275
245,245,0.9054545454545454,0.902808476926124,0.8327109486731288,0.948514222151597,2.1086896183558337,1.5073140510798355,0.3111421017165962,0.04863311890061655,2.151999297952719,0.08036363636363632,0.11127272727272723,0.06363636363636357,0.046181818181818136
246,246,0.9418181818181818,0.9413656565656565,0.8961397058823529,0.9683998599439777,2.58176305779717,1.086065426457919,0.6500647046099804,-0.257672718876813,2.1289383487571096,0.10945454545454543,0.0949090909090909,0.09090909090909086,0.0465454545454545
247,247,0.9272727272727272,0.9281043052056227,0.9054263565891473,0.9620930232558139,2.4039115761844556,2.0126698921570525,0.3843228254434573,-0.34285267526836344,1.866649135356,0.12545454545454543,0.10218181818181815,0.10218181818181815,0.051999999999999956
248,248,0.9090909090909091,0.9080720543547155,0.843149753527112,0.9337922828488867,2.3778619529874905,1.4408345893409022,0.16359458208191996,0.09060427997877293,2.2626576532866074,0.11127272727272723,0.08290909090909088,0.072,0.05090909090909089
249,249,0.9054545454545454,0.9047930283224401,0.8454545454545455,0.9483471074380165,2.682201116861562,1.5075225329739739,0.6011782522379039,-0.3496304021956089,2.0353523148070303,0.1047272727272727,0.08981818181818177,0.07599999999999994,0.038181818181818115
