,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.frontlow_humidity_scaled,feature_importance.fronttop_CO2_scaled,feature_importance.frontlow_CO2_scaled,feature_importance.fronttop_temperature_fd3_scaled,feature_importance.front_CO2_vd_scaled,feature_importance.frontlow_temperature_scaled,feature_importance.frontlow_humidity_fd3_scaled,feature_importance.fronttop_humidity_scaled,feature_importance.fronttop_temperature_scaled,feature_importance.frontlow_humidity_fd1_scaled,feature_importance.frontlow_temperature_fd1_scaled,feature_importance.frontlow_humidity_fd2_scaled,feature_importance.frontlow_temperature_fd2_scaled,feature_importance.front_CO2_vd_fd3_scaled,feature_importance.fronttop_CO2_fd2_scaled,feature_importance.frontlow_temperature_fd3_scaled,feature_importance.fronttop_humidity_fd2_scaled,feature_importance.front_CO2_vd_fd2_scaled,feature_importance.fronttop_CO2_fd1_scaled,feature_importance.frontlow_CO2_fd3_scaled,feature_importance.frontlow_CO2_fd2_scaled,feature_importance.fronttop_temperature_fd2_scaled,feature_importance.fronttop_humidity_fd1_scaled,feature_importance.fronttop_temperature_fd1_scaled,feature_importance.front_CO2_vd_fd1_scaled,feature_importance.fronttop_CO2_fd3_scaled,feature_importance.frontlow_CO2_fd1_scaled,feature_importance.fronttop_humidity_fd3_scaled
141,141,0.9629629629629629,0.9633938727366123,0.9720496894409938,0.9923496439933344,2.3535759688454183,1.6726982930620788,2.0141587588835947,1.7677408597205546,0.1008148598652645,0.013580246913580184,0.02263374485596704,0.004526748971193384,0.009876543209876498,0.003703703703703687,0.01769547325102876,0.0004115226337448541,0.006172839506172811,0.005761316872427957,0.0020576131687242705,0.0004115226337448541,0.006172839506172811,0.003703703703703687,0.003703703703703687,0.006172839506172811,0.005761316872427957,0.0016460905349794052,0.0024691358024691245,0.0028806584362139785,0.004526748971193395,0.003703703703703687,0.004115226337448541,0.004115226337448541,0.003703703703703687,0.0020576131687242705,0.008230452674897082,0.0024691358024691245,0.002057613168724259
142,142,0.9423868312757202,0.9430549357925531,0.9474760728619944,0.9803951836986724,2.6750812022346127,1.2348320857964297,1.2375932528960427,1.7660387767843202,0.9373831323314771,0.03004115226337454,0.020987654320987682,0.020987654320987693,0.007407407407407474,0.010699588477366318,0.01399176954732515,0.0020576131687243147,0.018930041152263422,0.025102880658436265,0.0024691358024691913,2.2204460492503132e-17,0.004115226337448608,0.006172839506172911,0.0016460905349794607,0.003703703703703776,0.006172839506172878,0.0037037037037037533,0.0037037037037037424,-0.0008230452674896748,0.004526748971193484,0.00246913580246918,0.005761316872428058,0.005349794238683181,0.0016460905349794607,0.004115226337448619,0.0012345679012345956,-0.0020576131687242484,0.005761316872428024
143,143,0.9465020576131687,0.9466197278713645,0.946969696969697,0.9802188552188552,2.784838250072664,1.1967287798043524,1.764754494668512,2.197173791939499,-0.3917120689669698,0.022633744855967086,0.04732510288065844,0.03621399176954735,0.007407407407407451,0.01111111111111116,0.02757201646090539,0.0057613168724280125,0.01028806584362144,0.02469135802469139,0.007407407407407429,0.0016460905349794275,0.005349794238683159,0.004938271604938293,0.007818930041152295,0.007407407407407441,0.006584362139917721,0.013168724279835443,0.0037037037037036978,0.0016460905349794165,0.009465020576131734,0.006995884773662609,0.004526748971193428,0.0049382716049382715,0.0028806584362139898,1.1102230246251566e-17,0.01316872427983543,0.006995884773662586,0.008641975308642002
144,144,0.9753086419753086,0.9754518072289157,0.978395061728395,0.993979576284103,3.4472437778314458,0.9565396190528773,1.7105658165500228,2.3611601492310124,-0.7622406023192386,0.038683127572016474,0.03168724279835391,0.018518518518518524,0.0074074074074073955,0.003292181069958833,0.008230452674897115,0.0,0.012345679012345711,0.0049382716049382715,0.0,-0.0016460905349794165,0.0,0.0,0.0016460905349794165,0.0008230452674897082,0.0004115226337448541,0.0016460905349794165,0.0,-0.003292181069958833,-0.0008230452674897082,0.0,0.0,0.0008230452674897082,0.0008230452674897082,0.0,0.0024691358024691245,0.0,-0.0008230452674897082
145,145,0.9465020576131687,0.9468331736335297,0.9505376344086022,0.983225806451613,2.14007726630259,1.4566311204315063,2.0648994800336835,2.0885163332655474,0.5060300650229349,0.034567901234567947,0.024279835390946525,0.012757201646090566,-0.0024691358024691245,0.005761316872428002,0.00905349794238688,0.010288065843621453,0.00905349794238688,0.014814814814814859,0.0012345679012345733,0.002880658436214001,0.0004115226337448541,0.0016460905349794165,1.1102230246251566e-17,0.0,0.0020576131687242817,0.015637860082304566,0.0028806584362139898,0.003703703703703709,0.003292181069958866,0.006172839506172867,-0.0028806584362139785,-0.000411522633744843,-0.003292181069958833,-0.003292181069958833,0.003703703703703709,-0.0008230452674897082,0.012345679012345723
146,146,0.9711934156378601,0.9714453574689375,0.9779874213836478,0.9897424378556454,2.047420911066888,1.160242413098922,1.6740695404819685,2.682177227856449,0.37244300086342536,0.02962962962962965,0.04032921810699591,0.023045267489711963,0.007818930041152328,0.0069958847736625975,0.005349794238683159,0.0024691358024691245,0.01193415637860088,0.00864197530864198,0.003292181069958855,0.004115226337448552,0.005349794238683136,0.003292181069958855,0.009465020576131754,0.0008230452674897082,0.0037037037037036978,-0.0028806584362139785,0.0041152263374485635,0.0008230452674897082,0.0016460905349794165,0.0024691358024691358,0.006995884773662609,0.0028806584362139898,0.005761316872428002,0.004938271604938283,0.0049382716049383045,0.0012345679012345733,0.0020576131687242705
147,147,0.9670781893004116,0.9673685638597919,0.9743589743589743,0.9881373415856174,2.4407125312695395,1.9088244114385025,1.7782430950430816,1.7709869400335578,-0.023539900106499576,0.04485596707818932,0.03868312757201651,0.021399176954732545,0.011111111111111172,0.01399176954732515,0.009465020576131754,0.004115226337448652,0.025102880658436265,0.02716049382716055,0.008641975308642047,0.004115226337448652,0.004526748971193506,0.00493827160493836,0.005349794238683203,0.0008230452674897303,0.006584362139917777,0.010699588477366318,0.006172839506172911,0.0008230452674897303,0.006172839506172922,0.0032921810699589106,0.004115226337448652,0.0020576131687243373,0.004115226337448652,0.004526748971193506,0.004938271604938327,0.0032921810699589106,0.0069958847736626304
148,148,0.9300411522633745,0.9301285606537482,0.9251768346595932,0.9818007662835249,2.1407575784361264,1.5326841151509685,1.9241915060259154,1.9099128775577079,0.30805742838221195,0.04115226337448559,0.02716049382716047,0.02427983539094648,0.009465020576131656,0.004115226337448552,0.021810699588477356,0.010288065843621375,0.018106995884773668,0.011111111111111082,0.003703703703703687,0.0028806584362139785,0.009465020576131643,0.0012345679012345622,0.009876543209876498,0.003703703703703687,0.005761316872427957,0.005349794238683103,0.010288065843621363,0.0,0.0037037037037036978,0.004938271604938249,0.005349794238683103,0.0028806584362139785,0.0028806584362139785,0.0016460905349794165,0.008230452674897104,0.004526748971193395,0.0016460905349794165
149,149,0.9711934156378601,0.9712306547541013,0.969819286031699,0.9926677529254925,2.890091978585727,1.6703907525808694,1.6953031052164822,1.558349311637418,0.19471825902410284,0.016049382716049408,0.009053497942386867,0.004938271604938293,-0.007407407407407374,-0.0012345679012345622,0.008641975308642014,0.0004115226337448541,0.009465020576131734,0.01810699588477368,0.0,-0.0016460905349794165,-0.0008230452674897082,-0.004526748971193395,0.0028806584362139785,-0.0020576131687242705,-0.004526748971193395,-0.0016460905349794165,-0.003703703703703687,-0.0016460905349794165,-0.003703703703703687,-0.003292181069958833,-0.003703703703703687,-0.0008230452674897082,-0.003703703703703687,-0.0004115226337448541,-0.0016460905349794165,-0.0024691358024691245,0.0008230452674897082
150,150,0.9588477366255144,0.959252716062088,0.9628900094547747,0.9886542704065553,2.69434844462997,1.0337552659934264,1.7213303941660254,2.2630733915663748,0.029640581943720764,0.023045267489711908,0.02551440329218103,0.01769547325102877,0.0012345679012345622,0.004115226337448541,0.013991769547325072,-0.0008230452674897082,0.01193415637860078,0.025925925925925887,-0.0028806584362139785,-0.004938271604938283,0.005761316872427957,0.003292181069958833,-0.0032921810699588438,0.0,0.0016460905349794165,0.004938271604938249,-0.0020576131687242705,-0.0008230452674897082,0.003703703703703687,-0.007818930041152328,-0.0016460905349794165,0.0020576131687242705,0.003292181069958833,0.0008230452674896971,0.0004115226337448541,-0.0004115226337448541,-0.004938271604938293
151,151,0.9506172839506173,0.9510691519406117,0.956524959265294,0.9800770256258332,2.793682633761561,1.733989136277386,1.5173047005210833,1.7309329040300419,0.27061827330045124,0.02304526748971194,0.024691358024691367,0.018518518518518535,0.012345679012345689,0.00864197530864198,0.02016460905349795,0.009465020576131699,0.015226337448559701,0.016460905349794254,0.009053497942386824,0.006995884773662519,0.009053497942386834,0.0008230452674897082,0.006995884773662553,0.004115226337448541,0.003703703703703687,0.006995884773662553,0.003703703703703687,0.006995884773662531,-0.004938271604938249,0.004938271604938249,0.004526748971193417,0.010288065843621408,0.004526748971193395,0.0024691358024691245,0.013580246913580275,0.011522633744856015,0.007407407407407407
152,152,0.9382716049382716,0.9389657303912397,0.9444277108433735,0.9783885542168674,1.9012380450040414,1.7423982700543859,1.5036343919086208,1.8130385399857862,1.1885678885308937,0.03744855967078183,0.01975308641975304,0.01851851851851848,0.006584362139917666,0.008230452674897082,0.00905349794238679,0.004115226337448541,0.02839506172839502,0.012345679012345633,0.008230452674897082,0.004526748971193395,0.006584362139917666,0.008641975308641936,0.0028806584362139564,-0.0020576131687243373,0.010699588477366207,0.0032921810699588216,0.0028806584362139785,0.003292181069958833,0.003292181069958833,-0.002057613168724326,0.0024691358024691136,0.0032921810699588216,0.004115226337448541,0.004938271604938249,0.005349794238683103,0.0008230452674896971,0.0012345679012345178
153,153,0.9465020576131687,0.9471244828417732,0.9536433873655507,0.9765187092864718,2.720747384323007,1.4732603782010676,1.512516821394422,1.6347886738455757,0.3952601543129568,0.016460905349794275,0.018930041152263388,0.020164609053497963,0.006584362139917732,0.012757201646090555,0.023456790123456795,0.00823045267489716,0.01399176954732514,0.021810699588477412,0.0028806584362139898,0.008230452674897148,0.004938271604938283,0.0057613168724280125,-0.0012345679012345512,0.00452674897119344,0.008641975308642035,0.004115226337448552,0.0012345679012345846,0.003292181069958866,0.005349794238683136,0.007818930041152305,0.006995884773662586,0.004938271604938293,0.004115226337448585,-0.0024691358024691136,0.013580246913580295,0.0024691358024691466,0.004115226337448585
154,154,0.9547325102880658,0.955354652360726,0.9658385093167702,0.9853810028783517,2.1088097372814385,1.5532437877164298,1.4525035403199194,1.9992046187027046,0.5422081729985366,0.043621399176954734,0.01728395061728394,0.022633744855967076,0.0016460905349794165,0.006584362139917676,0.007407407407407385,0.0008230452674897082,0.013580246913580219,0.008230452674897092,-0.0020576131687242705,0.0024691358024691245,0.005349794238683103,0.0016460905349794165,0.0020576131687242705,0.0028806584362139785,0.005761316872427957,0.003703703703703687,0.003292181069958833,-0.003292181069958833,0.0028806584362139785,0.003703703703703687,-0.0028806584362139785,0.0024691358024691245,0.0004115226337448541,-0.0028806584362139785,0.004115226337448541,0.003292181069958833,0.004938271604938249
155,155,0.9547325102880658,0.9545131075337066,0.9444444444444444,0.9912360920591374,2.2209626262185385,1.806870975076478,2.0798469245172386,1.7925800889659254,0.20680179448812772,0.023456790123456795,0.03086419753086419,0.01646090534979422,0.008230452674897082,0.004938271604938249,0.0037037037037036978,0.004938271604938249,0.02304526748971193,0.01275720164609051,0.0012345679012345622,0.004526748971193395,0.0020576131687242705,0.011934156378600791,0.0028806584362139785,0.0024691358024691245,0.009465020576131656,0.005761316872427957,0.0028806584362139785,0.0008230452674897082,0.0016460905349794165,0.0024691358024691245,0.004526748971193395,0.0004115226337448541,0.004938271604938249,0.0028806584362139785,0.004526748971193395,0.0008230452674897082,0.003703703703703687
156,156,0.934156378600823,0.934882314999274,0.9411568656495335,0.9732632202636646,2.207637793995352,1.3238908154198177,1.7041575750073614,1.7246304393743275,1.1655746142812167,0.033744855967078144,0.0518518518518518,0.013991769547325072,0.003292181069958833,0.0008230452674897082,0.01481481481481477,0.003292181069958833,0.02633744855967076,0.02139917695473248,-0.0008230452674897303,0.0016460905349794052,-0.0012345679012345622,-0.0012345679012345733,0.0008230452674897082,-0.0020576131687242926,0.008230452674897082,0.0008230452674897082,-0.0004115226337448541,-1.1102230246251566e-17,0.0016460905349794165,-0.0008230452674897082,0.0012345679012345512,-0.006584362139917721,0.007407407407407374,-0.004526748971193417,0.0012345679012345622,-0.0020576131687242705,0.009876543209876498
157,157,0.9423868312757202,0.9431202504481305,0.9473290261582099,0.980854081311062,2.853984446382382,1.8113673505839294,1.3677271665829844,1.8239166715982253,0.25077928576897324,0.027160493827160535,0.01769547325102886,0.00905349794238689,-0.000411522633744843,-0.0024691358024691024,0.006584362139917754,0.0,0.004938271604938316,0.0061728395061729,-0.0004115226337448541,-0.0008230452674897082,0.0,-0.0004115226337448541,0.0028806584362140565,0.0,-0.0008230452674897082,0.0008230452674897526,-0.0008230452674897082,-0.0028806584362139676,0.0004115226337448652,-0.0004115226337448541,-0.0012345679012345622,0.0004115226337448652,-0.0008230452674897082,-0.0004115226337448541,-0.0008230452674896971,-0.0008230452674897082,0.0004115226337448652
158,158,0.9506172839506173,0.9512459289555405,0.9569019855026788,0.9873936337850614,2.0523944134283907,2.4662096822175203,0.8230754396020505,2.276850559310403,-0.010622914653264398,0.023868312757201648,0.021810699588477377,0.007818930041152273,0.006995884773662564,0.003703703703703709,0.0057613168724279795,0.0008230452674897082,0.015637860082304555,0.0004115226337448652,-0.006584362139917666,0.0012345679012345622,0.0012345679012345622,0.003703703703703687,-0.0004115226337448541,0.006172839506172823,0.003703703703703687,0.003703703703703687,-0.0008230452674897082,0.0024691358024691245,0.006172839506172823,0.005761316872427957,0.006172839506172823,-0.0004115226337448541,0.0016460905349794165,-0.003292181069958833,0.00493827160493826,0.0012345679012345622,-0.0020576131687242705
159,159,0.9382716049382716,0.9384872774557294,0.9368768328445747,0.9750733137829912,2.6492584951219555,1.193666345820687,1.4661995935219558,2.3756050564797406,0.23303196506400708,0.044032921810699524,0.043621399176954664,0.018106995884773623,0.0008230452674896971,0.006584362139917655,0.019341563786008174,0.005761316872427957,0.014814814814814758,0.01563786008230448,0.004115226337448541,0.0012345679012345512,0.0,0.0008230452674897082,0.006995884773662519,-0.0008230452674897303,0.006172839506172811,0.006172839506172811,0.004526748971193395,0.0008230452674896971,0.0016460905349794165,0.0,0.003292181069958833,0.004526748971193384,-0.0008230452674897415,0.0028806584362139785,0.004938271604938227,0.0004115226337448541,0.009876543209876498
160,160,0.9629629629629629,0.963290087473094,0.9657764273148889,0.994882456420918,2.206839252719276,1.3250085797808429,1.4629564721773736,2.304366703290166,0.5970815692993848,0.03456790123456784,0.02345679012345674,0.011522633744855914,0.009465020576131643,0.0008230452674896748,0.01481481481481477,0.003703703703703687,0.014403292181069893,0.008641975308641936,0.004526748971193395,0.0024691358024691245,0.004115226337448541,-0.0008230452674897526,0.007818930041152227,0.000823045267489686,0.0028806584362139676,-0.0008230452674897415,-3.3306690738754695e-17,-0.0028806584362140565,0.0004115226337448541,-1.1102230246251566e-17,0.006995884773662519,0.0008230452674897082,0.005349794238683103,-0.0004115226337448652,0.002057613168724259,-0.007407407407407485,0.0028806584362139785
161,161,0.9094650205761317,0.910204876321961,0.9119728586020721,0.9702320151758353,2.798711706732906,1.5146945849896603,1.3223114380251633,1.5131103923452378,0.416238321944505,0.0304526748971193,0.020987654320987627,0.004526748971193384,-0.009465020576131722,-0.0032921810699588993,0.020576131687242795,0.003292181069958833,0.01563786008230449,0.014403292181069916,-0.004115226337448585,-0.00823045267489717,0.006995884773662519,0.0020576131687242705,0.0008230452674896971,-0.0024691358024691466,0.003703703703703687,0.003703703703703687,-0.0008230452674897303,-0.0012345679012345733,0.002057613168724259,-0.003292181069958855,-0.0028806584362139898,0.0020576131687242705,-0.005761316872428002,0.0016460905349794165,0.004938271604938249,0.0004115226337448541,0.009465020576131656
162,162,0.9423868312757202,0.942894986754636,0.9475022104332449,0.9873268493958149,2.650936316463249,1.764968053937731,1.7502440085358606,1.2757090087507281,0.4394828945630263,0.022222222222222265,0.011111111111111172,0.011522633744856015,-0.0028806584362139676,-0.0008230452674896748,0.0028806584362140453,-0.0008230452674896971,0.013168724279835443,0.008641975308642014,-0.0020576131687242705,0.002057613168724304,-0.0012345679012345512,3.3306690738754695e-17,0.002057613168724326,-0.0016460905349793941,0.0004115226337448985,0.0020576131687243373,-0.0028806584362139785,-0.007818930041152227,-0.0004115226337448319,-0.0012345679012345622,-0.006172839506172811,-0.004938271604938238,-0.007818930041152227,-0.0028806584362139564,-0.0012345679012345401,-0.0028806584362139785,0.0037037037037037533
163,163,0.934156378600823,0.934156378600823,0.9239555625097793,0.9827882960413081,2.531537557950441,1.4544993946826166,1.53592867999827,2.0821594194357416,0.4617728799084469,0.02139917695473247,0.03456790123456786,0.008641975308641947,0.0012345679012345622,0.003292181069958833,-0.0016460905349794496,-0.0008230452674897082,0.005349794238683103,0.007407407407407385,-0.0012345679012345733,0.0016460905349794165,-0.0012345679012345733,-0.0008230452674897082,-0.0016460905349794165,-0.0016460905349794386,-0.0032921810699588438,-0.0008230452674897082,-0.0012345679012345733,0.0020576131687242705,-0.0004115226337448541,0.0020576131687242705,0.003703703703703687,-0.0012345679012345622,0.003703703703703687,0.0012345679012345622,-0.002880658436214001,-0.0012345679012345733,-0.006172839506172867
164,164,0.9629629629629629,0.9632187579287796,0.9660657476139979,0.9915921830025753,1.9612258316834172,1.2979347712083773,1.471649484472771,2.8208801475448118,0.4914715340632029,0.02345679012345674,0.015226337448559602,0.010699588477366207,0.010288065843621352,0.007407407407407374,0.018106995884773602,0.0008230452674897082,0.006172839506172811,0.010699588477366207,0.0008230452674897082,0.0016460905349794165,0.0028806584362139785,0.0008230452674896971,0.002057613168724259,0.0016460905349794165,0.004938271604938249,0.001646090534979383,0.005349794238683103,0.003703703703703687,0.006172839506172811,0.003292181069958833,0.004115226337448541,-0.0004115226337448874,0.003292181069958833,0.0012345679012345512,0.006172839506172811,0.0016460905349794165,0.0012345679012345512
165,165,0.9506172839506173,0.950726174410385,0.9493464052287581,0.9843863471314451,1.7414302695719117,1.7545964774950626,1.3628097536413364,2.663616810450759,0.4901664710566429,0.025925925925925918,0.021399176954732535,0.004526748971193406,0.003292181069958833,0.0057613168724279795,0.012757201646090555,-0.0016460905349794165,0.009876543209876543,0.017695473251028826,0.003703703703703687,-0.0012345679012345622,0.0004115226337448541,-0.003292181069958833,0.0028806584362139785,0.0016460905349794165,-0.0024691358024691245,0.0020576131687242705,0.003292181069958833,-0.003292181069958833,0.003292181069958833,0.0,-0.0024691358024691245,-0.003703703703703687,0.0,0.004526748971193395,-0.0004115226337448541,0.0,0.003703703703703687
166,166,0.9423868312757202,0.9428565737906351,0.944553855476443,0.9779578851689137,2.84110301525209,1.5606288974825455,1.874560581334119,1.7680336469322349,0.1118025215567732,0.026748971193415693,0.02716049382716055,0.028806584362139953,-0.0004115226337448208,0.013580246913580295,0.014814814814814859,0.003703703703703776,0.01399176954732515,0.011111111111111172,-0.006584362139917666,-0.000823045267489686,0.002469135802469169,0.0032921810699589106,-0.004938271604938238,-0.0008230452674896971,0.001646090534979472,0.0012345679012346067,-0.0012345679012345401,-0.0028806584362139785,0.0,-0.003703703703703687,0.001646090534979472,0.004115226337448608,3.3306690738754695e-17,0.0012345679012346067,-0.0016460905349794165,-0.0024691358024691245,0.004115226337448619
167,167,0.9465020576131687,0.9473962472331123,0.9574929089190041,0.9873936337850615,3.0627983229318305,1.7732241650975715,1.6933938932699566,0.9255776359577467,0.48710381759271115,0.03703703703703708,0.01316872427983543,0.014403292181069994,0.0016460905349794165,0.007407407407407429,0.008641975308642014,0.0004115226337448541,0.025102880658436223,0.014403292181069994,0.0,0.0,-0.0004115226337448541,-0.0020576131687242705,0.0004115226337448541,0.0,0.0004115226337448541,0.0004115226337448541,-0.003292181069958833,-0.004526748971193395,0.0004115226337448541,0.0,0.0008230452674897082,-0.0028806584362139785,0.0,-0.0016460905349794165,0.0024691358024691245,-0.0020576131687242705,-0.0016460905349794165
168,168,0.9506172839506173,0.9506172839506173,0.9472961249277039,0.9906737998843262,2.3597002400674336,1.9484810986545902,1.096535169454235,1.5278325566344835,0.675870352216407,0.024691358024691357,0.030041152263374483,0.021399176954732514,-0.0004115226337448541,0.0028806584362139785,-0.0074074074074073955,0.0020576131687242705,0.019753086419753107,0.012757201646090543,-0.0028806584362139785,-0.0028806584362139785,0.0020576131687242705,0.0004115226337448541,-0.0008230452674897082,-0.0016460905349794165,-0.003292181069958833,-0.0020576131687242705,-0.0028806584362139785,-0.0024691358024691245,-0.0012345679012345622,-0.0020576131687242705,-0.009465020576131643,-0.0012345679012345622,-0.004938271604938249,-0.004526748971193395,0.0004115226337448541,-0.0020576131687242705,-0.0020576131687242705
169,169,0.9506172839506173,0.9508622861660628,0.953805120910384,0.9894736842105263,2.529566645531289,1.628345349211686,1.8075536584164786,1.4716050403072056,0.5822693665411853,0.022222222222222233,0.016872427983539117,0.0049382716049382715,0.00781893004115226,0.003292181069958855,0.010288065843621418,0.006584362139917666,0.022222222222222233,0.016049382716049398,0.0024691358024691245,0.0028806584362139785,0.003703703703703687,0.0024691358024691245,0.004115226337448541,0.0008230452674897082,0.004526748971193417,0.00493827160493826,0.0012345679012345622,0.0012345679012345622,0.0024691358024691245,0.0012345679012345622,0.00493827160493826,0.0020576131687242705,0.011522633744856004,-0.0028806584362139785,0.003292181069958833,0.0028806584362139785,0.004115226337448541
170,170,0.9423868312757202,0.9426504209365503,0.942558651026393,0.9859970674486803,1.880190728950518,1.2504150267764453,1.8155465695654929,1.7480099915253837,1.2133301052782457,0.026748971193415662,0.012345679012345734,0.016460905349794285,0.005349794238683181,0.00534979423868317,0.012345679012345723,0.0008230452674897303,0.015226337448559724,0.012757201646090566,-0.0012345679012345401,-0.0024691358024691245,-0.003703703703703687,-0.004526748971193395,2.2204460492503132e-17,0.0016460905349794607,-0.0037037037037036757,3.3306690738754695e-17,0.001646090534979472,-0.0037037037037036757,-0.0037037037037036757,0.006584362139917766,-0.00905349794238679,0.006995884773662619,-0.0004115226337448319,-0.003703703703703687,-0.00411522633744853,-0.0012345679012345401,0.009053497942386902
171,171,0.9506172839506173,0.9508683455043608,0.9511541325390915,0.978481012658228,2.0845994824564738,2.000897901758933,1.7085975061180445,1.693668350293725,0.5853360360567992,0.03004115226337446,0.023868312757201637,0.015637860082304545,0.011111111111111105,0.0057613168724279795,0.023868312757201658,0.006584362139917676,0.01522633744855969,0.019753086419753096,0.0004115226337448541,0.0024691358024691245,0.0028806584362139785,0.0012345679012345622,0.011934156378600846,0.004526748971193395,0.006172839506172834,0.00781893004115225,0.010288065843621418,0.0024691358024691245,0.003292181069958833,0.0020576131687242705,0.005349794238683125,0.004115226337448541,0.0057613168724279795,0.004526748971193406,0.004115226337448541,0.0016460905349794165,0.010288065843621418
172,172,0.9547325102880658,0.954938861738822,0.9535276073619632,0.9878834355828221,2.285030046010878,1.686972180227621,1.4336526627497157,1.8427133052664977,0.6213020626409381,0.021399176954732514,0.039094650205761305,0.01069958847736624,0.007407407407407374,0.00493827160493826,0.008641975308641947,0.0020576131687242705,0.01193415637860078,0.008230452674897104,0.0020576131687242705,0.0,0.0012345679012345622,0.008230452674897082,-0.0004115226337448541,0.004526748971193395,0.0012345679012345622,0.009053497942386812,-0.0020576131687242705,-0.003292181069958833,0.003292181069958833,0.0020576131687242705,0.005761316872427957,-0.0020576131687242705,0.0016460905349794165,0.0008230452674897082,0.007407407407407374,-0.005761316872427957,0.007407407407407385
173,173,0.9670781893004116,0.9671454489136687,0.9671393607831846,0.9922977253095306,1.9864437986441439,2.321824691725477,1.3057650749620304,2.2337875652185804,-0.2601084710317382,0.02757201646090538,0.03045267489711938,0.023045267489711974,0.011522633744856004,0.007818930041152316,0.008641975308642035,0.0037037037037037533,0.01687242798353914,0.01316872427983543,-0.0024691358024691245,0.001646090534979472,-0.0008230452674896748,-0.0004115226337448319,-0.000823045267489686,0.0016460905349794607,0.0037037037037037533,0.0004115226337448874,0.002057613168724326,0.0016460905349794607,4.4408920985006264e-17,0.001646090534979472,0.0008230452674897637,2.2204460492503132e-17,0.0012345679012346177,-0.0004115226337448319,0.0004115226337448985,-0.0016460905349794052,-0.00411522633744853
174,174,0.9588477366255144,0.9591342764033527,0.9591666666666667,0.9835714285714285,1.8852193213460746,1.9124523255056838,1.851204777433628,1.7439416006731772,0.703407570211733,0.02427983539094646,0.03004115226337446,0.01563786008230448,0.005349794238683103,0.003703703703703687,0.023045267489711897,0.007407407407407374,0.013168724279835342,0.013991769547325061,0.004115226337448541,-0.0012345679012345622,0.0004115226337448541,-0.0004115226337448652,0.004938271604938249,0.0020576131687242705,0.003292181069958833,0.007407407407407374,0.004526748971193395,0.003292181069958833,-0.0024691358024691245,0.003292181069958833,0.0008230452674896971,0.003292181069958833,0.0020576131687242705,-0.0016460905349794165,0.004115226337448541,0.0008230452674897082,0.010288065843621352
175,175,0.9300411522633745,0.9301057162900371,0.9274893314366999,0.9816500711237554,2.5673498806622073,1.5072196122754784,1.5857865879888098,1.9983709157395924,0.4286950044676198,0.028806584362139887,0.03127572016460902,0.028806584362139908,-0.0020576131687242705,0.0024691358024691466,0.009465020576131666,0.005761316872427957,0.012345679012345668,0.02427983539094649,0.007818930041152227,0.004938271604938249,0.0004115226337448541,0.007818930041152227,0.0028806584362139785,0.004526748971193395,0.0008230452674897082,0.003703703703703687,-0.0020576131687242705,0.006995884773662519,0.007818930041152227,0.004526748971193395,0.003703703703703687,0.0024691358024691245,0.0012345679012345622,0.0,0.004526748971193395,-0.0020576131687242705,0.008230452674897082
176,176,0.9547325102880658,0.9549239667605456,0.9571834992887625,0.9916073968705548,2.9713111559688996,0.8152672426917787,1.3426468597908294,1.8486384456125309,0.5641060645606363,0.032098765432098754,0.02345679012345677,0.015226337448559678,0.013168724279835375,0.006584362139917666,0.011522633744855959,0.006172839506172811,0.013580246913580219,0.015226337448559668,-0.0016460905349794165,0.004526748971193395,0.006584362139917666,0.0016460905349794165,0.012345679012345645,-0.0020576131687242705,0.009876543209876498,0.0016460905349794165,0.0020576131687242705,0.0008230452674897082,0.0016460905349794165,0.0,0.007407407407407374,0.0024691358024691245,0.008230452674897082,0.005349794238683103,0.005761316872427957,0.0028806584362139785,0.004115226337448541
177,177,0.9300411522633745,0.9308426920830021,0.9378868258178603,0.980106100795756,2.653886661739956,1.6766215374181723,1.0879723379693154,1.4275575525734925,1.3985026793050928,0.03086419753086419,0.028806584362139908,0.012345679012345656,0.0024691358024691245,0.004115226337448541,0.010288065843621385,0.007818930041152227,0.01728395061728395,0.026748971193415638,-0.0020576131687242705,0.00905349794238679,0.008230452674897082,0.005349794238683103,0.010288065843621352,0.004938271604938249,0.008230452674897092,0.011111111111111094,0.003703703703703687,-0.004115226337448541,0.00987654320987651,-0.003292181069958833,0.004115226337448541,0.00781893004115225,0.0028806584362139785,0.004938271604938249,0.009465020576131656,-0.0016460905349794165,0.01069958847736625
178,178,0.9629629629629629,0.9630228000777882,0.959439641864773,0.9931305958629206,2.1257015079440147,1.1845905415081124,0.9364119695973933,2.9831754219925832,0.6279959980583506,0.034156378600823004,0.034156378600823004,0.015637860082304465,0.005349794238683103,0.0016460905349794052,0.010699588477366207,0.0,-0.0004115226337448985,0.00411522633744853,0.004115226337448541,0.0,0.0,0.0020576131687242705,0.0024691358024691245,-0.0004115226337448652,-0.0012345679012346067,0.006995884773662519,0.0,0.003292181069958833,-0.0004115226337448652,0.0004115226337448541,0.0024691358024691136,0.004115226337448541,0.004115226337448541,-1.1102230246251566e-17,-1.1102230246251566e-17,-0.0008230452674897303,0.0008230452674897082
