,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.fronttop_CO2_scaled,feature_importance.front_CO2_vd_scaled,feature_importance.frontlow_CO2_scaled,feature_importance.fronttop_CO2_fd3_scaled,feature_importance.fronttop_CO2_fd1_scaled,feature_importance.front_CO2_vd_fd3_scaled,feature_importance.fronttop_CO2_fd2_scaled,feature_importance.frontlow_CO2_fd3_scaled,feature_importance.frontlow_CO2_fd1_scaled,feature_importance.frontlow_CO2_fd2_scaled,feature_importance.front_CO2_vd_fd2_scaled,feature_importance.front_CO2_vd_fd1_scaled
61,61,0.9176954732510288,0.9176954732510288,0.9068251533742331,0.9669478527607361,2.9068749212205836,0.9214016266574591,1.0425677781610394,1.682825762370873,0.02780169305437994,0.1275720164609054,0.046913580246913625,0.0312757201646091,0.008641975308642035,0.012345679012345723,0.015637860082304566,0.004526748971193473,0.023045267489711974,0.01111111111111116,0.005349794238683192,0.010288065843621463,0.015637860082304566
62,62,0.9465020576131687,0.9467613517774116,0.9437062937062937,0.9728826728826729,3.218214361683886,1.1357868215331834,0.7436145720868867,1.1080039366841006,0.11322389979193472,0.18765432098765436,0.05679012345679015,0.06790123456790127,0.032098765432098796,0.007818930041152305,0.038683127572016494,0.022633744855967107,0.025102880658436234,0.021399176954732545,0.013580246913580275,0.015226337448559701,0.013991769547325127
63,63,0.8888888888888888,0.8898417957963811,0.8790476190476191,0.9428571428571428,2.8434310346448544,0.9037340541332811,1.078624012700395,1.8380243850600821,-0.02021073659242846,0.13292181069958847,0.03950617283950612,0.020987654320987613,0.02345679012345673,-0.005349794238683181,0.004526748971193395,-4.4408920985006264e-17,0.011111111111111061,0.006172839506172811,-0.0012345679012346177,0.007407407407407363,-0.0020576131687243373
64,64,0.9053497942386831,0.9067260478796647,0.9057142857142857,0.9448412698412698,3.0557350372301557,0.7975440355602896,0.7098353747629612,0.7140467686800855,1.3480837981683522,0.11522633744855967,0.033333333333333305,0.028395061728395045,0.0012345679012345733,-0.004115226337448541,0.01728395061728396,0.0,0.0074074074074073955,0.004115226337448541,-0.0024691358024691245,0.004115226337448552,-0.0012345679012345622
65,65,0.9218106995884774,0.9216955525020599,0.9116340361445783,0.9720632530120481,2.2344130791611496,0.7185790528483094,1.3603776705537296,1.9243091725061945,0.13268122630009158,0.08847736625514407,0.020164609053497963,0.032098765432098775,0.01316872427983543,0.004115226337448574,0.013580246913580262,0.003703703703703709,0.013991769547325162,0.0041152263374485635,0.0008230452674897193,0.004526748971193451,-0.0016460905349794165
66,66,0.9094650205761317,0.9098349484490463,0.9077862926547138,0.9638519375361481,3.4456470539642297,0.5671317610212427,1.1541276771024833,1.1814802164410412,0.18562515069996863,0.0539094650205761,0.031275720164609014,0.03004115226337446,0.0016460905349793941,-0.0028806584362139898,0.004526748971193395,-0.002469135802469158,0.008230452674897082,-0.006172839506172867,-0.0004115226337448652,-0.0012345679012345733,-0.005761316872428002
67,67,0.9094650205761317,0.9097030587756242,0.9032017870439315,0.9614296351451973,3.2873197306672264,0.8907120345322235,1.4076666043485329,1.2733008632712632,-0.38807233894814475,0.1106995884773662,0.0465020576131687,0.007818930041152227,0.00987654320987651,-0.00452674897119344,0.012345679012345623,-0.003292181069958855,0.00781893004115224,-0.0024691358024691466,-0.005761316872428002,0.0028806584362139785,-0.0004115226337448652
68,68,0.8888888888888888,0.8905226028033044,0.891717791411043,0.9473926380368098,3.071482682677136,0.6355696940234045,1.21081655111091,1.6048347015348832,0.18957417176890168,0.05720164609053492,0.0584362139917695,0.03621399176954726,0.009876543209876498,0.009876543209876498,0.013991769547325051,0.012345679012345623,0.013168724279835332,0.0057613168724279466,0.009876543209876498,0.0024691358024691024,-0.004526748971193473
69,69,0.8930041152263375,0.8930041152263375,0.8810617469879518,0.9539156626506023,2.511430110440637,1.0083808556088234,1.1768066216650288,1.211932035771721,0.709978822873734,0.08230452674897124,0.014814814814814847,0.02263374485596714,-0.0020576131687242484,-0.001646090534979383,0.002469135802469158,-0.007407407407407374,-0.00041152263374480966,-0.013168724279835342,-0.00905349794238679,-0.0024691358024691245,-0.009465020576131643
70,70,0.8847736625514403,0.8843956817439718,0.8663726993865031,0.9528374233128833,2.6384266417879205,1.0945391448117698,1.2220597850332808,0.8281225267598823,0.8451283220049622,0.1098765432098765,0.05637860082304526,0.03004115226337447,-2.2204460492503132e-17,0.004938271604938238,0.0008230452674896971,-0.009053497942386857,-0.0004115226337448985,-0.0012345679012345733,-0.009465020576131722,0.0024691358024691136,-0.0057613168724280125
71,71,0.9012345679012346,0.9021210778015303,0.8973062673664711,0.9525316455696202,3.2631750550679697,0.9926275170527336,0.5221605299032953,1.2129820252099568,0.6224597795539013,0.10699588477366255,0.023456790123456816,0.018518518518518545,0.0004115226337448541,0.006584362139917676,0.0028806584362139898,-0.003292181069958833,2.2204460492503132e-17,0.0008230452674897303,-0.0008230452674897082,0.0008230452674897082,-0.00987654320987653
72,72,0.897119341563786,0.8980191338176333,0.8961141060197664,0.9299940101826895,2.4412565243739266,1.242191152399111,1.295281251140954,1.3950796713833467,0.37228614439325436,0.09958847736625516,0.05185185185185187,0.035802469135802484,0.018518518518518545,0.009876543209876576,0.016460905349794275,0.009876543209876576,0.021399176954732525,0.002880658436214001,0.0069958847736625975,0.0008230452674897193,-0.0012345679012345512
73,73,0.8888888888888888,0.8883503548554613,0.8703703703703703,0.9565614997713763,2.3837575575546945,0.8687615970913863,1.3948154272747948,1.9083481665849646,-0.12617822250643548,0.07654320987654314,0.04650205761316868,0.03333333333333329,-0.006172839506172878,-0.007818930041152338,0.004526748971193384,-2.2204460492503132e-17,-0.005349794238683181,-0.00905349794238689,-0.0061728395061728895,-3.3306690738754695e-17,-0.015226337448559713
74,74,0.8847736625514403,0.8840841548512103,0.867026055705301,0.9390536088649297,2.964021518708796,0.8045142468093138,1.215383903203467,1.3595819027555873,0.3281664352441942,0.0790123456790123,0.02345679012345677,0.02139917695473248,-0.002880658436214023,-0.0037037037037036978,0.0020576131687242705,-0.008641975308642002,0.005349794238683092,0.007818930041152227,-0.0012345679012345733,-0.0024691358024691358,-0.009465020576131734
75,75,0.9300411522633745,0.9299348500008636,0.9202772307226178,0.9736403575215877,2.994277586820102,0.9235823177349588,1.1765222839521077,1.50873741145626,-0.02555887724364755,0.09382716049382714,0.020576131687242795,0.0316872427983539,0.009465020576131678,0.006584362139917666,0.015226337448559646,0.004938271604938249,0.009465020576131666,0.007407407407407385,0.004938271604938249,0.00987654320987651,0.003703703703703687
76,76,0.9053497942386831,0.9057812563629916,0.8976226993865031,0.9542177914110429,1.8766667912098438,0.7288147822873972,1.0037002304192162,1.843653911323462,1.009833896198106,0.10123456790123457,0.04650205761316871,0.02798353909465018,0.0008230452674897082,0.003292181069958833,0.0024691358024691245,0.0008230452674897082,0.005349794238683103,0.0028806584362139785,0.0012345679012345622,0.0016460905349794165,0.0004115226337448541
77,77,0.8765432098765432,0.8765432098765432,0.863544474393531,0.9379305181191974,2.9204809016231934,0.8990630309922274,1.1495093556162954,1.1242157483434077,0.6548217894614389,0.1288065843621399,0.010288065843621408,0.00781893004115226,-0.00781893004115225,-0.0024691358024691245,0.0028806584362139898,-0.006584362139917666,-0.0065843621399176875,-0.003703703703703687,-0.00493827160493826,-0.0028806584362139898,-0.007407407407407374
78,78,0.9300411522633745,0.9299348500008636,0.9202772307226178,0.9772761702772307,2.4571696090272694,1.3250945464577248,0.7886012702559224,1.5998692547186038,-0.15898403927602775,0.08353909465020574,0.0588477366255144,0.037037037037037035,0.00781893004115225,-0.0004115226337448541,0.0004115226337448541,-0.0016460905349794275,0.006584362139917676,0.009465020576131678,0.0012345679012345622,-0.0016460905349794165,0.006172839506172811
79,79,0.9218106995884774,0.9216805178016423,0.9092698363692497,0.960558814448904,2.8693724849217057,0.7836112702560842,0.6505293055060315,1.545261298514018,0.8204521267938841,0.1526748971193416,0.022222222222222254,0.03251028806584365,0.00452674897119344,0.005349794238683136,0.014403292181070004,0.006172839506172867,0.011111111111111172,0.009465020576131734,-0.0008230452674897082,0.009053497942386867,0.0016460905349794165
80,80,0.9176954732510288,0.9175206975859629,0.9108602150537635,0.9653763440860215,3.04201111930805,1.0486136802212929,0.761052883714267,1.1640424330412564,0.32334089006682515,0.13909465020576134,0.01975308641975314,0.030864197530864244,-0.002469135802469091,2.2204460492503132e-17,0.004526748971193484,-0.003703703703703665,-0.0057613168724279466,-0.0028806584362139676,-0.006584362139917666,-0.015637860082304465,0.005761316872428046
81,81,0.8888888888888888,0.8895495556229706,0.8718883065836882,0.9529970520799215,2.788355272542976,0.9194527233933091,1.1628372741211144,1.4461706801364569,0.1543576459155755,0.09259259259259253,0.018106995884773602,0.018930041152263332,0.009465020576131643,-0.00246913580246918,0.012345679012345633,0.004526748971193384,0.009465020576131643,-0.00534979423868317,-0.0012345679012345956,0.001646090534979383,-0.004938271604938327
82,82,0.9053497942386831,0.9052434938536239,0.8978817235396184,0.9680451127819548,2.9964929383484997,1.4369835692056692,0.9150289830087246,1.333068781126537,-0.4206748648549564,0.0736625514403292,0.03580246913580246,0.03580246913580247,-0.0016460905349794386,0.006995884773662531,0.0028806584362139785,-1.1102230246251566e-17,-2.2204460492503132e-17,-0.0008230452674897082,-0.003292181069958866,0.0028806584362139785,-0.003292181069958855
83,83,0.9053497942386831,0.9054680526491887,0.8983200707338639,0.9548334806955496,2.279465294657351,1.0012700540144734,0.3536796376640362,1.859452580638801,1.0698801262896367,0.13086419753086417,0.04238683127572015,0.02345679012345676,0.0008230452674897082,0.006995884773662519,0.008230452674897082,-0.00864197530864198,0.008641975308641947,0.0,-0.0024691358024691245,0.006172839506172811,0.0016460905349794165
84,84,0.934156378600823,0.934156378600823,0.9306011709267457,0.9558760531200914,3.0604589320136433,0.85373145061542,0.45640886781479995,1.545185557342446,0.4792419717910577,0.11851851851851851,0.04115226337448556,0.02798353909465018,0.02839506172839503,0.007818930041152227,0.013168724279835332,0.007407407407407374,0.011522633744855936,0.010699588477366217,0.0008230452674897082,0.008230452674897082,-0.0008230452674897082
85,85,0.9012345679012346,0.9012345679012346,0.8851244878663724,0.9650173337535455,2.912452908456218,1.521593103017529,0.7780494877865062,1.2270313104638222,-0.0420195866030034,0.11646090534979425,0.00987654320987653,0.013168724279835408,0.004115226337448552,-0.0008230452674897082,-0.0004115226337448541,-0.00493827160493826,-0.000411522633744843,-0.0020576131687242705,-0.0024691358024691245,0.006172839506172834,0.0
86,86,0.934156378600823,0.9338990526026071,0.9184791300175916,0.9623380777226932,2.975607949323717,0.8356390277148218,0.7125569630461227,1.1854490062422725,0.7247871198154998,0.07572016460905347,0.05226337448559668,0.0378600823045267,0.004938271604938249,0.004938271604938249,0.002057613168724259,-0.0057613168724280125,0.006172839506172811,-0.002880658436214023,0.0024691358024691245,0.0028806584362139676,0.007407407407407374
87,87,0.9094650205761317,0.9103294074579009,0.9058832733531528,0.9601783758410264,2.768699031081864,0.6068514897065481,0.9583732113696314,1.499876161431738,0.7168742459149962,0.09341563786008225,0.04238683127572013,0.013580246913580197,0.012757201646090488,0.004115226337448541,0.008641975308641936,0.014403292181069904,0.00905349794238679,0.007818930041152227,0.006584362139917666,0.0020576131687242705,0.0020576131687242705
88,88,0.9218106995884774,0.9221453374067686,0.9170580215118922,0.975609756097561,3.4926624269400675,0.8926720757389298,0.4799173695623911,1.3977127302997117,-0.038887294067225825,0.09094650205761319,0.030452674897119357,0.03456790123456793,0.018930041152263398,-0.003703703703703687,0.015226337448559701,0.0,3.3306690738754695e-17,0.004115226337448585,0.0,0.0020576131687242926,-0.000411522633744843
89,89,0.9094650205761317,0.9094650205761317,0.8954388984509466,0.9485995931779064,3.3660875529828784,1.1342640007422349,0.6453252940052514,0.9655535679230289,0.33794965937162974,0.13045267489711931,0.05720164609053496,0.03292181069958844,0.0020576131687242484,0.006172839506172811,0.008641975308641936,0.0024691358024691136,0.003703703703703687,-0.002469135802469158,-0.007407407407407451,0.010288065843621363,0.0012345679012345401
90,90,0.9053497942386831,0.9073555056605112,0.9073109243697479,0.9572268907563025,2.9555747014548897,1.2225258936816827,1.1319256556009567,1.5007429478143062,-0.2507230830165466,0.09958847736625515,0.05802469135802468,0.016872427983539086,0.01728395061728396,-0.0008230452674897082,0.011934156378600824,0.004526748971193395,0.01563786008230451,-0.005349794238683136,0.0016460905349794052,0.004526748971193417,-0.003703703703703709
91,91,0.9012345679012346,0.9001048979262487,0.886877667140825,0.9702702702702701,2.4375169400954313,0.7863415161440355,1.044615288891587,1.3890969545661784,0.8972867132629009,0.10987654320987654,0.015226337448559678,0.028395061728395066,0.013580246913580262,0.00493827160493826,-0.004115226337448541,0.0004115226337448541,0.009465020576131711,0.004526748971193428,-0.0016460905349794165,-0.0032921810699588438,-0.0020576131687242705
92,92,0.9012345679012346,0.9012345679012346,0.8834159603390372,0.9705741244202782,3.1605694042795798,1.0681620720814813,0.6366913499813862,1.5846161058709787,-0.24120552983021248,0.061728395061728426,0.0041152263374485635,0.010699588477366273,0.0020576131687242817,-0.006584362139917676,0.004115226337448552,-0.016872427983539096,-0.0037037037037036978,-0.006995884773662519,-0.015637860082304535,-0.004526748971193417,-0.011522633744855949
93,93,0.9053497942386831,0.906739047952602,0.8976848710990502,0.9674355495251017,3.168349509990111,0.8943001283005108,0.808686808603073,1.2269303174382975,0.256695815794892,0.10123456790123456,0.01975308641975306,0.023456790123456785,0.0016460905349794165,-0.012757201646090555,0.003703703703703687,-0.003292181069958833,-0.0008230452674897193,0.0032921810699588438,0.0012345679012345622,0.006584362139917666,-0.006995884773662531
94,94,0.8806584362139918,0.8816665323591866,0.878332092330603,0.9414743112434848,3.2705125978576435,0.8584455248028293,0.4142460885133155,1.3421243414197803,0.7347895939757862,0.11234567901234568,0.030864197530864203,0.026337448559670774,0.010288065843621385,-0.004526748971193406,0.0024691358024691358,-0.006172839506172856,0.0049382716049382715,-0.0008230452674897082,-0.009053497942386857,-0.0032921810699588438,-0.011111111111111117
95,95,0.9465020576131687,0.9470710873713146,0.9504662004662006,0.9759129759129759,3.131911720226765,1.0824186679991465,0.9349241606960493,1.4140156931496852,-0.26822786832115775,0.07572016460905352,0.03292181069958851,0.04979423868312759,0.016049382716049432,0.0016460905349794386,0.008641975308642014,-0.0008230452674897082,0.006995884773662575,0.010288065843621453,-0.003703703703703687,0.009465020576131734,0.003292181069958833
96,96,0.9094650205761317,0.9094650205761317,0.8931312969774508,0.9429873660642891,2.7449081554243118,1.003344678077109,1.0647835503160343,1.4871176770754835,0.14532808142230136,0.05843621399176953,0.03209876543209874,0.043209876543209846,0.025102880658436178,0.011522633744855936,0.0016460905349794165,-0.0012345679012345733,-0.0016460905349794607,-0.00905349794238689,-0.0008230452674897193,-0.0004115226337448652,-1.1102230246251566e-17
97,97,0.9012345679012346,0.9010086339062373,0.8923872180451128,0.9550318102949683,2.412431329410579,1.5327234288828906,1.0982583756572741,1.783277946715377,-0.20321337964205008,0.07407407407407408,0.028395061728395066,0.03333333333333334,0.016049382716049398,-0.0020576131687242705,0.0008230452674897082,-0.004526748971193395,0.0008230452674897193,-0.005349794238683103,-0.01069958847736623,0.0016460905349794165,-0.00987654320987651
98,98,0.9135802469135802,0.9131355570234172,0.8966116085211484,0.9685087990120408,3.141496703037496,1.1926594222273477,0.7630649188709203,0.948583049316848,0.5426966942398412,0.1432098765432098,0.049382716049382644,0.027572016460905326,0.01481481481481477,0.004115226337448518,0.0016460905349793941,-0.0004115226337449096,0.005761316872427935,0.009465020576131633,-0.0012345679012345956,0.008641975308641936,0.004526748971193384
99,99,0.8683127572016461,0.8683127572016461,0.8552494415487715,0.9375279225614297,3.3209558044251177,1.046667675019518,1.0474778549264496,1.155941053956148,0.10364456214546391,0.07901234567901239,0.007407407407407462,0.03168724279835396,0.008641975308642025,-0.006584362139917655,-0.0020576131687242262,0.002057613168724326,0.0004115226337449096,0.003703703703703776,-0.0028806584362139564,-0.0037037037037036757,-0.009465020576131643
100,100,0.9012345679012346,0.9014523488207697,0.8964052287581699,0.9599128540305011,2.5659559759737447,1.2996711644035965,0.3131437539052971,1.9477441310427996,0.27646630902798197,0.09300411522633745,0.05761316872427984,0.03292181069958848,0.01728395061728396,0.005349794238683115,0.016460905349794264,0.0037037037037036978,0.0020576131687242705,0.009876543209876543,0.004115226337448541,0.0065843621399176875,0.0
101,101,0.9012345679012346,0.9024918579110808,0.8994642294358651,0.9572959344468956,3.204792158294042,1.1989171477622016,0.7012227867666867,0.8500925253153557,0.5927494849602583,0.14238683127572016,0.04814814814814815,0.04320987654320989,0.004526748971193406,0.0028806584362139898,0.006995884773662553,0.0008230452674897082,0.0028806584362139898,0.005349794238683125,-0.004526748971193395,0.006172839506172834,-0.009465020576131656
102,102,0.9094650205761317,0.9100067766263122,0.903872699386503,0.9507668711656442,2.7976829774318497,0.8358281013902396,0.9338555015722391,1.2783305950826553,0.6223762719519348,0.11604938271604937,0.020164609053497883,0.02263374485596703,0.0057613168724279466,-0.005761316872427991,0.005349794238683103,-0.0016460905349794386,0.005349794238683103,-0.01028806584362144,-0.00452674897119344,0.0012345679012345512,0.003292181069958833
103,103,0.9094650205761317,0.9101141446801005,0.9007276507276507,0.9544218774988006,3.217614643945065,1.2437178471728467,0.65393997183066,1.48295540298506,-0.22913042073814174,0.07860082304526747,0.03703703703703699,0.02921810699588474,0.02057613168724277,0.006584362139917655,0.004115226337448541,0.0008230452674897082,0.0065843621399176875,0.0012345679012345622,0.0020576131687242705,0.006584362139917666,0.004115226337448541
104,104,0.8930041152263375,0.8935667509705925,0.8873539982030548,0.9514824797843665,3.1187160881161304,1.0330895772112276,0.7860226435220844,0.8631406995733435,0.7268135017200668,0.11234567901234574,0.037448559670781936,0.03786008230452679,0.0004115226337448985,-0.004115226337448518,0.009465020576131744,-0.0057613168724279466,0.0008230452674897415,-0.00041152263374480966,-0.004115226337448541,0.0004115226337448985,-0.0032921810699588104
105,105,0.8806584362139918,0.8799882816125306,0.8686021505376345,0.9458064516129031,1.8575573313347216,1.2010048295476912,0.9138823502026951,1.4204937629224688,1.185418628140412,0.11275720164609053,0.005349794238683125,0.012345679012345668,0.0028806584362139898,-0.004526748971193428,-0.006995884773662553,-0.006584362139917699,0.0016460905349794275,-0.005349794238683125,-0.009053497942386824,-0.00864197530864197,-0.016049382716049408
106,106,0.8806584362139918,0.8805436295148228,0.87375533428165,0.9556899004267425,2.902693040101935,1.2173124790205263,0.7553097642972637,1.2051581529936837,0.44716657131408943,0.07983539094650202,0.01851851851851851,0.01275720164609052,0.009465020576131678,0.0024691358024691245,-0.0008230452674897082,0.0016460905349794165,0.004938271604938249,-0.003703703703703709,0.003703703703703687,-0.0016460905349794165,0.0008230452674897082
107,107,0.8806584362139918,0.8818502165142218,0.8760352760736196,0.945398773006135,3.383048445225261,0.7937625226812127,0.7061703113515012,1.4623353054151942,0.30610179259151044,0.12181069958847734,0.025514403292181076,0.021810699588477356,0.006995884773662531,0.0020576131687242705,0.0016460905349794165,-0.0012345679012345733,0.005349794238683125,0.006172839506172823,-0.0049382716049382715,0.006172839506172811,-0.0020576131687242817
108,108,0.9176954732510288,0.9172029677508645,0.9034141958670261,0.9777628032345014,4.02234394172994,0.5588140892554586,0.7648226116465573,0.9889051782679172,0.1246902072769267,0.058024691358024724,0.01399176954732515,0.005761316872428024,-0.010699588477366195,-0.0016460905349793941,0.0061728395061729,-0.007818930041152227,-0.0024691358024691024,-0.002057613168724237,-0.005349794238683092,0.0008230452674897526,-0.006584362139917666
109,109,0.9094650205761317,0.9099097305190496,0.9062731447193009,0.9530439934824471,3.4284578054707757,0.8350515773985445,0.9514083612483202,1.2207923961820812,0.2790405266454663,0.07777777777777775,0.03333333333333329,0.03786008230452671,0.011111111111111072,0.0024691358024691024,0.023868312757201627,-0.005349794238683148,0.024691358024691346,0.005349794238683103,0.0016460905349794165,0.004115226337448541,-0.002880658436214001
110,110,0.9135802469135802,0.9143888527904123,0.9138388123011665,0.957809422814725,2.718361701928657,0.830346636286051,0.7707966961247604,1.2229962692447043,1.079881375149013,0.14814814814814808,0.049794238683127524,0.033333333333333284,0.003703703703703665,-0.0008230452674897526,0.00987654320987651,-3.3306690738754695e-17,0.004526748971193373,0.0061728395061728,-0.009465020576131754,0.005349794238683092,0.0037037037037036757
111,111,0.9012345679012346,0.9015208984084487,0.8925541584608392,0.9387214058475988,3.5150592142191623,1.1908251493564872,0.9776442841224697,1.5046832104247727,-0.5481780796823469,0.1049382716049383,0.029218106995884775,0.0522633744855967,0.012345679012345689,0.010699588477366262,0.008641975308641992,0.00493827160493826,0.018518518518518545,0.011111111111111117,0.009876543209876543,0.010699588477366262,0.004115226337448552
112,112,0.9135802469135802,0.9132783053891395,0.9044606709080394,0.9639965297860035,3.8175728246016694,0.6590227386902621,0.5382886445424643,1.2038669613569082,0.21557061408788147,0.12921810699588474,0.0275720164609053,0.032921810699588425,0.0057613168724279466,0.0020576131687242484,0.015637860082304465,-0.0032921810699588884,0.00905349794238679,0.003703703703703665,-4.4408920985006264e-17,0.012345679012345623,0.007818930041152227
113,113,0.8930041152263375,0.8946920224591022,0.8979677914110429,0.9650306748466257,3.618973424526633,0.7267722606069248,0.6692695793122146,1.004460563199402,0.44812653588516244,0.11111111111111116,0.06008230452674901,0.018930041152263422,0.007818930041152316,-0.010288065843621352,0.004115226337448608,-0.007818930041152217,0.0037037037037037646,-0.0032921810699587995,-0.012757201646090477,-0.0024691358024691024,-0.00905349794238679
114,114,0.8888888888888888,0.8884724136171082,0.8767692981176127,0.9541806508098643,3.108014732788575,0.7001678790646751,0.6871739588238372,1.7779906844172284,0.42204901968908015,0.08724279835390943,0.01687242798353905,0.01193415637860078,-0.00534979423868317,-0.0016460905349794496,-0.0012345679012345956,-0.0037037037037037646,-0.0020576131687243373,-0.006584362139917732,-0.0032921810699588884,-0.0004115226337448985,0.0004115226337448208
115,115,0.9053497942386831,0.9061214225789206,0.9057176714560806,0.9461561250185159,3.451077577813862,0.9255823518987942,1.082320867863746,1.539363859318302,-0.1972536268127713,0.10781893004115224,0.03950617283950615,0.030452674897119315,0.016049382716049387,0.0008230452674897082,0.006995884773662542,0.0,0.008641975308641959,-0.006995884773662553,-0.0049382716049382715,0.01069958847736623,0.0016460905349794165
116,116,0.9053497942386831,0.9046081490525935,0.8875376506024096,0.9550451807228916,3.3230581310194727,0.7230815871334261,0.6871473916035329,1.2695378021183927,0.4702658866289873,0.14156378600823044,0.023868312757201627,0.030864197530864203,0.010288065843621385,0.01440329218106996,0.02716049382716048,0.005761316872427957,0.015226337448559646,0.005761316872427957,0.0065843621399176875,0.009876543209876553,0.004938271604938249
117,117,0.9259259259259259,0.9262072723611184,0.9157937147461724,0.9719580983078162,3.1462217727261557,0.8101570122681429,0.614786928475013,1.522217624499309,0.18521293638241776,0.12757201646090538,0.05185185185185186,0.03662551440329218,0.006995884773662542,0.004115226337448541,0.0074074074074073955,0.004526748971193406,0.008230452674897104,0.00781893004115225,0.006172839506172823,0.0028806584362139898,0.0032921810699588438
118,118,0.9012345679012346,0.9015393994817863,0.8913726993865031,0.9526073619631901,2.6014756483619057,0.9760775772438307,0.9921497124222793,1.585735741670466,0.4057638244556626,0.10823045267489713,0.03744855967078189,0.03539094650205763,0.01728395061728396,0.0057613168724279795,0.011934156378600813,0.003703703703703709,0.022222222222222233,0.008230452674897137,-0.0024691358024691245,0.009465020576131678,0.003292181069958833
119,119,0.9135802469135802,0.9140834827876482,0.9123563218390804,0.9819481284998527,2.4043849961379022,0.9494906203122047,0.517407029086679,1.3629090598682128,1.0065209726960929,0.11893004115226333,0.03497942386831271,0.020164609053497907,0.012345679012345633,0.004526748971193395,0.012757201646090477,0.00411522633744853,0.007818930041152227,0.007818930041152227,0.009465020576131643,-0.0004115226337448985,0.000411522633744843
120,120,0.934156378600823,0.9348958622194122,0.9381901840490797,0.9798312883435583,2.3881984927020588,1.0821942178197652,0.7451755579141851,2.108154323736631,-0.07229840892963495,0.11522633744855963,0.02798353909465019,0.04238683127572014,0.013580246913580207,-1.1102230246251566e-17,0.006172839506172823,-0.009465020576131734,-1.1102230246251566e-17,0.007407407407407385,-0.0012345679012345733,0.0016460905349794052,-0.0016460905349794275
121,121,0.9094650205761317,0.9091680356559777,0.8943251533742331,0.9585122699386502,3.0979332037500886,0.9519053946660561,0.7028047534083823,1.8240515539201052,-0.04025782089822964,0.1201646090534979,0.038271604938271586,0.030864197530864168,0.0032921810699588104,0.007407407407407374,0.007818930041152227,0.006584362139917666,0.010288065843621363,-0.0016460905349794496,0.004526748971193395,0.0008230452674896971,0.005349794238683103
122,122,0.8806584362139918,0.8797517404455174,0.8610736747529201,0.9562743336328243,3.2222851268354273,1.2982265672397313,0.855634692824479,1.2799052691878539,-0.14346284921792263,0.09259259259259259,0.014814814814814791,0.007407407407407418,0.005349794238683115,0.004938271604938249,-0.0032921810699588438,0.004526748971193395,-0.004115226337448541,-0.0024691358024691358,-0.0016460905349794275,-0.0028806584362139785,-0.010288065843621385
123,123,0.9053497942386831,0.9059208831879313,0.9030884313435047,0.9571915271811584,2.8779053504841827,1.2955368416972053,0.8078234639802843,1.1266348573642473,0.07384085028222083,0.11769547325102878,0.01069958847736624,0.03168724279835389,0.007407407407407385,-0.003703703703703687,-0.006172839506172834,-0.009465020576131689,-0.004526748971193417,-0.004115226337448552,-0.00781893004115226,-0.0049382716049382715,-0.008641975308641992
124,124,0.8888888888888888,0.8893644268411974,0.8802454173610059,0.9531131646720195,2.8863364876547397,0.9298877776414975,1.5204944221169152,1.6086478574602874,-0.3597540928961711,0.1415637860082304,0.001234567901234529,0.01687242798353906,0.008641975308641924,0.001234567901234529,0.013580246913580197,0.002057613168724259,0.0028806584362139564,0.0032921810699588104,0.006172839506172789,-0.001646090534979483,-5.551115123125783e-17
125,125,0.9094650205761317,0.9105767954334263,0.9138554216867469,0.9581325301204819,2.1395256577375434,0.9463912554970317,0.5242794343479984,1.69864474091668,1.2658392031400436,0.1567901234567901,0.049794238683127545,0.016049382716049367,0.0037037037037036757,-0.004115226337448574,0.011934156378600801,0.003292181069958833,0.012757201646090477,-2.2204460492503132e-17,0.0012345679012345401,-0.0008230452674897082,-0.004115226337448574
126,126,0.9259259259259259,0.9260953764221739,0.9225886473077485,0.9681161535094119,3.1693583469395596,0.4195712730808095,0.8323499641766268,1.8971763456421864,0.032267519368836754,0.07448559670781894,0.025102880658436223,0.03662551440329219,0.014403292181069982,-0.004115226337448541,0.020164609053497963,-0.006584362139917666,0.014814814814814836,-0.004526748971193395,0.0,0.0024691358024691245,-0.0008230452674897082
127,127,0.897119341563786,0.8979281488414115,0.8969938107869142,0.9451075744179193,2.990164568750821,1.0051349736670754,1.0919569684822834,1.2209421874445958,0.19103128802794186,0.06090534979423869,0.05596707818930043,0.03251028806584363,0.020987654320987682,0.003703703703703709,0.004938271604938293,0.005349794238683136,0.00452674897119344,2.2204460492503132e-17,0.002469135802469158,0.0032921810699588438,-0.004938271604938249
128,128,0.8847736625514403,0.8845474220630899,0.8771337126600285,0.9485775248933144,3.391128557075804,1.0656521753039367,0.8545652475639747,1.4893615458244194,-0.22953402438511625,0.07366255144032918,0.024691358024691336,0.02633744855967076,0.020164609053497918,-0.008641975308642025,-0.00823045267489716,-0.006995884773662586,-0.006172839506172878,-0.007818930041152283,-0.004938271604938293,-0.002880658436214023,0.0024691358024691245
