,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.righttop_CO2_scaled,feature_importance.rightlow_CO2_scaled,feature_importance.righttop_CO2_fd2_scaled,feature_importance.rightlow_CO2_fd2_scaled,feature_importance.righttop_CO2_fd1_scaled,feature_importance.rightlow_CO2_fd3_scaled,feature_importance.right_CO2_vd_fd1_scaled,feature_importance.right_CO2_vd_fd2_scaled,feature_importance.righttop_CO2_fd3_scaled,feature_importance.right_CO2_vd_fd3_scaled,feature_importance.rightlow_CO2_fd1_scaled,feature_importance.right_CO2_vd_scaled
133,133,0.9781818181818182,0.97795004995005,0.960282721010333,0.9964121699196326,3.196166020353578,1.1741694291325062,1.7292589191622096,1.240240436139333,0.6463403695167604,0.12254545454545451,0.03563636363636361,0.005090909090909079,0.0065454545454544984,0.009454545454545405,0.0076363636363635965,-0.000363636363636366,0.0,0.007999999999999962,0.0040000000000000036,0.009090909090909049,0.0010909090909090868
134,134,0.9672727272727273,0.9671504647043841,0.942954467057606,0.9956019317005864,2.8356591033011007,1.4699872806845902,1.6917602233835978,0.8918208194756437,0.8746620144749653,0.07527272727272727,0.026181818181818205,-0.000363636363636366,-0.0010909090909090979,0.000363636363636366,0.0065454545454545765,-0.0029090909090908946,0.000363636363636366,0.005090909090909123,0.003272727272727294,0.002909090909090928,0.003272727272727294
135,135,0.9563636363636364,0.9556683316683316,0.9265771526001705,0.9917590224495596,2.842879621709504,1.3072233590455036,1.4208308650387849,0.9184257610228935,1.077729441688941,0.13890909090909095,0.010909090909090957,0.000727272727272732,0.000727272727272732,0.000363636363636366,0.000727272727272732,0.0,0.0,0.00545454545454549,0.0018181818181818299,0.000363636363636366,0.000727272727272732
136,136,0.9418181818181818,0.9403846373337897,0.8953279424977538,0.9895926924228811,2.87253798029873,1.5314088754335387,2.457645737036417,0.8739120433827949,0.004866660428464096,0.039272727272727216,0.01927272727272723,-0.004000000000000026,0.009090909090909038,0.0047272727272726685,-0.0072727272727273196,-0.00036363636363638817,-1.1102230246251566e-17,-0.009454545454545516,-0.000727272727272732,0.003272727272727205,-3.3306690738754695e-17
137,137,0.9636363636363636,0.9636363636363636,0.9485250074872715,0.9973045822102425,2.4486461076412067,1.6087036405910908,1.0325915476169556,1.3701302767922756,1.1721597262610621,0.10327272727272727,0.028727272727272712,-0.000363636363636366,0.000363636363636366,-0.0043636363636363916,-0.006545454545454588,-0.008000000000000018,-0.0036363636363636598,-0.006909090909090953,-0.0043636363636363916,-0.004000000000000026,-0.0043636363636363916
138,138,0.9672727272727273,0.9671597079198653,0.9454545454545454,0.9967768595041322,3.573046532970704,0.8584898655352909,1.653859240901289,0.7116180969353968,0.9798038031606262,0.05309090909090909,0.028363636363636348,0.0025454545454545617,0.004727272727272758,0.000363636363636366,0.000363636363636366,0.003272727272727294,0.0043636363636363916,0.0021818181818181958,0.000363636363636366,-0.0010909090909090979,0.0032727272727272718
139,139,0.9527272727272728,0.9513664985688973,0.906595486899894,0.9895502044525216,2.75355419094796,1.1009266470282366,1.6356223043843279,2.0516082789752987,0.6063550000374271,0.10690909090909093,0.024727272727272754,0.006545454545454588,0.003272727272727294,0.006545454545454588,0.002909090909090928,0.0,0.0,0.0025454545454545617,-0.000727272727272732,0.000363636363636366,0.000363636363636366
140,140,0.9636363636363636,0.9633682461036721,0.9343872174060853,0.9926058133605303,3.2416850360991853,1.442614008104528,1.670797909764736,1.2423473303350745,0.1895178561474711,0.05709090909090908,0.030181818181818164,0.0029090909090909054,0.0036363636363636598,0.006181818181818155,0.0010909090909090979,0.0007272727272727208,0.003272727272727294,0.0036363636363636377,0.0036363636363636485,0.004000000000000015,0.0018181818181817854
141,141,0.9636363636363636,0.9633610262286733,0.9333390824422214,0.9935322525008624,3.191607258667468,1.0782272918094609,2.000479432575401,1.1189831533048646,0.49063313380824597,0.10654545454545454,0.010545454545454514,0.000727272727272732,-0.0061818181818182215,-0.003272727272727294,-0.003272727272727294,0.0,0.0,0.0018181818181818188,-0.001454545454545464,-0.006545454545454565,-0.0025454545454545617
142,142,0.9490909090909091,0.9493484500574054,0.9354066985645932,0.9895606785558939,3.233450344588096,1.3597980929234095,1.898310930700831,0.898498802912871,0.7917715207226285,0.06545454545454545,0.027636363636363646,-0.0043636363636363916,-0.0036363636363636598,0.0021818181818181958,-0.005090909090909113,-0.0036363636363636598,-0.0061818181818182215,-0.0021818181818181958,-0.00618181818181821,-0.000363636363636366,-0.008363636363636361
143,143,0.9709090909090909,0.970550704787993,0.9461467749348859,0.9953271028037384,3.4028545953860445,1.3613939782060305,1.2748896518539306,1.1529457020095244,0.5358265979567752,0.10509090909090915,0.02072727272727275,0.0025454545454545617,0.003272727272727294,0.006545454545454588,0.007636363636363686,0.005090909090909123,-0.0010909090909090647,0.0018181818181818299,0.0018181818181818299,0.005818181818181856,0.0040000000000000365
144,144,0.9636363636363636,0.9644848484848485,0.9611795446061964,0.9929078014184398,2.6192347611204014,1.7475083320552738,1.4909438460550037,1.4355198133698344,0.570027176897056,0.08472727272727273,0.02545454545454544,-0.005090909090909123,0.000727272727272732,-0.0021818181818181958,0.001454545454545464,-0.002909090909090928,-0.004000000000000026,0.005454545454545434,-0.000363636363636366,-0.0036363636363636598,0.007999999999999952
145,145,0.9636363636363636,0.9627150565000508,0.9155555555555556,0.9961777777777778,3.1129326233013255,1.5231113062509671,1.6541203075942619,0.6911511811648043,0.5931830574176611,0.07490909090909087,0.03127272727272727,-0.000727272727272732,-0.0010909090909090979,0.0021818181818181958,-0.000727272727272732,-0.008363636363636373,-0.0036363636363636598,-0.004000000000000015,-0.000727272727272732,0.0029090909090909167,0.0003636363636363549
146,146,0.9490909090909091,0.948396694214876,0.9095847416706905,0.9920328343795268,3.307064539166088,1.6260192508887978,1.4434893379354186,0.9657001326281835,0.5851607998651769,0.07745454545454546,0.016363636363636358,-0.007272727272727308,-0.0065454545454545765,-0.00872727272727275,-0.006545454545454588,-0.003272727272727294,-0.005818181818181845,-0.0018181818181818299,-0.0061818181818182215,-0.001454545454545464,-0.00436363636363638
147,147,0.9709090909090909,0.9705123966942149,0.9427812650893288,0.9964590375020119,3.0781454395312644,0.8497849584967483,1.325318340177973,1.967532022911537,0.5804334459483297,0.12509090909090909,0.03454545454545458,-0.0039999999999999255,-0.0010909090909090647,-0.0007272727272727098,0.001454545454545464,-0.003999999999999915,-0.0007272727272727098,-0.002909090909090839,0.002909090909090939,-0.007636363636363575,0.0018181818181818299
148,148,0.9672727272727273,0.9675713558994574,0.9603130462418561,0.99467662482123,3.4821832547753826,1.3954128122335414,1.8153837832073763,1.2828273010156086,-0.31173865149994445,0.0752727272727273,0.023636363636363667,0.000727272727272732,0.0010909090909090979,-0.0036363636363636264,0.000727272727272732,0.000727272727272732,0.004727272727272758,0.00690909090909092,0.003272727272727294,0.0010909090909090979,0.00690909090909092
149,149,0.9781818181818182,0.9783947383089013,0.9670627475505524,0.9968730456535335,3.050780362415616,1.6498684426538606,1.6515223288542673,0.9379578497913844,0.3676702685401734,0.0727272727272727,0.005818181818181811,0.0036363636363636598,0.000363636363636366,-0.001454545454545464,-0.000363636363636366,0.0,0.0,0.004000000000000015,0.0,0.0036363636363636598,0.0018181818181818299
150,150,0.96,0.9593268895319009,0.9241220403623073,0.991339583664389,3.072868765940508,1.6818170619603259,2.132381634564015,-0.34823973926184476,1.3764776164243782,0.03709090909090906,0.06509090909090906,-0.0021818181818181958,-0.002909090909090939,0.0,0.002181818181818118,0.0003636363636363549,-0.00036363636363637706,-0.0036363636363636598,0.00363636363636356,0.0014545454545454085,-0.0021818181818181958
151,151,0.9636363636363636,0.9633457566453775,0.9311111111111111,0.9925333333333334,2.9095507631864566,0.838326669667043,2.1435770512902157,1.9791593171351187,0.11280663333590289,0.11199999999999996,0.0178181818181818,0.000727272727272732,0.0,0.0010909090909090868,0.0,0.0,0.0,0.0,0.004363636363636359,-0.003272727272727294,0.0058181818181818005
152,152,0.96,0.9601312245600535,0.9416585127201565,0.9942922374429224,2.6471683168923885,1.3154957054347052,1.5504948777886252,1.2034304993312366,1.030016762586147,0.03927272727272725,0.021454545454545428,-0.007636363636363686,-0.008363636363636417,-0.004000000000000026,0.0007272727272726986,-0.00545454545454549,-0.004727272727272758,-0.0018181818181818299,-0.000727272727272732,-0.00909090909090915,0.0010909090909090424
153,153,0.9381818181818182,0.9383698436134631,0.9113700564971752,0.9879158819836786,2.2951661122485008,1.7791139368574196,1.8835627699869655,0.8127277543881352,1.2580954193124962,0.08145454545454549,0.01490909090909096,1.1102230246251566e-17,0.0,2.2204460492503132e-17,-0.003272727272727205,-0.0021818181818181294,-0.0010909090909090534,-0.003272727272727205,-0.002909090909090861,-0.002909090909090839,-0.0007272727272726986
154,154,0.96,0.9598752492055033,0.9375784682988073,0.9942718141870684,4.065633505479044,0.9864782816696427,1.9018090610113594,0.745420603305585,-0.09093305803789208,0.05781818181818178,0.02799999999999997,-0.006909090909090953,-0.0061818181818182215,0.0007272727272726986,-0.006545454545454588,-0.004000000000000026,-0.0043636363636363916,-0.005090909090909123,-0.005818181818181856,0.0003636363636363438,-0.0018181818181818299
155,155,0.96,0.9596527103444336,0.9350104821802935,0.9932614555256065,3.269111520290858,1.8803250655846344,1.1509765389748143,0.8455181788850819,0.5668107108862095,0.1145454545454545,0.028727272727272678,-0.004000000000000026,-0.002909090909090928,-0.0036363636363636598,0.006909090909090842,-0.001090909090909109,0.0010909090909090534,0.0007272727272726986,-0.0007272727272727431,-0.003272727272727294,0.00036363636363632155
156,156,0.9709090909090909,0.9704441197235129,0.9367121848739496,0.9965861344537815,3.097716412573362,1.4894114190718022,1.512811699932859,2.003171938384807,-0.27877644286228276,0.07672727272727277,0.02109090909090914,-0.0010909090909090647,-0.003272727272727205,-0.0014545454545453862,0.0010909090909090979,-0.0007272727272726986,-0.002545454545454484,-0.00290909090909085,-0.0010909090909090424,-0.004363636363636292,-0.002545454545454506
157,157,0.9563636363636364,0.9570589410589411,0.954679691049523,0.9954566106315311,3.431789611153277,1.5391084890845166,1.2881662602486006,1.3948464911779472,-0.0291306384932877,0.11490909090909093,0.02181818181818187,-0.004363636363636292,-0.010545454545454502,-0.010181818181818136,-0.003636363636363571,-0.006545454545454477,-0.005818181818181755,-0.009090909090909049,-0.0010909090909090647,0.0010909090909091313,0.002181818181818229
158,158,0.9563636363636364,0.9563636363636364,0.9368009805423625,0.9944844492109699,3.2093632174481512,1.5584114816068504,1.5782175167110009,1.520324334839587,0.0005054377807398452,0.1163636363636364,0.010909090909090957,0.003272727272727294,0.0010909090909090979,-0.0003636363636363549,0.0010909090909090979,-0.009818181818181771,0.0,0.0010909090909090979,-0.0014545454545454195,0.0,0.0021818181818181958
159,159,0.9672727272727273,0.967670450666286,0.9549272116461367,0.9947741694662188,3.0319497029181695,0.9747477916605592,1.113117926382208,1.8855558240449708,0.6424295970132311,0.06690909090909092,0.01890909090909091,0.000363636363636366,-0.006181818181818122,-0.0036363636363636598,0.0010909090909090979,-0.004363636363636359,0.0,0.0010909090909090979,-0.000363636363636366,-0.0076363636363635965,0.0040000000000000036
160,160,0.96,0.96013462209362,0.9409090909090909,0.9926446280991736,3.0676239820349123,1.741293197154316,1.7617971847613998,0.9555334947208473,0.17560878814894354,0.06290909090909087,0.010181818181818158,-0.002545454545454573,0.00036363636363632155,0.0018181818181817744,0.00036363636363632155,-2.2204460492503132e-17,0.0007272727272727098,0.00545454545454539,0.0014545454545454085,0.0003636363636363549,0.0025454545454545174
161,161,0.9781818181818182,0.9781818181818182,0.964427388754743,0.9971541911003795,3.3050828101888126,1.4207542187660542,1.4647882998212929,1.1835908308996002,0.13011507844777062,0.1127272727272727,0.027272727272727237,-0.002909090909090928,-0.002909090909090928,0.000727272727272732,-0.002909090909090928,-0.0025454545454545617,-0.003272727272727294,-0.004000000000000026,0.000363636363636366,0.0,0.005818181818181789
162,162,0.9672727272727273,0.966924748423029,0.9386363636363636,0.9942148760330578,3.1907566717850133,1.8354027509073239,1.560401904000398,0.7368682863769904,0.3272355729472495,0.07454545454545455,0.02145454545454546,0.0,0.002909090909090928,-0.000363636363636366,-0.003272727272727294,0.0,0.0021818181818181958,0.0010909090909090979,0.0,-0.000363636363636366,-0.000727272727272732
163,163,0.9490909090909091,0.9479030303030304,0.8966513683494816,0.9889512153663097,2.761296861687147,1.0954441357602185,1.4806119158333877,1.1105647229843096,1.2108792024875061,0.10036363636363639,0.011636363636363634,-0.006909090909090943,0.000363636363636366,0.000363636363636366,0.003272727272727294,-0.0021818181818181958,0.003272727272727294,0.0,-0.006545454545454588,0.000363636363636366,0.0018181818181818299
164,164,0.96,0.9601417691609883,0.9393166751657318,0.9924358320584736,2.439513156278063,1.9011064169949976,0.9983861589169223,1.4265381202778886,1.0133897261973221,0.11345454545454543,0.030909090909090886,0.0039999999999999255,0.005454545454545379,0.010181818181818136,0.00618181818181811,-0.0007272727272727431,0.0021818181818181403,0.007636363636363575,-0.003272727272727316,0.004363636363636292,0.0047272727272726685
165,165,0.9418181818181818,0.9418181818181818,0.9126013030351183,0.9911806769426347,2.56316804501537,1.8353157115540386,1.0608941074498297,1.8563011097190016,0.32088822667772215,0.10545454545454543,0.01345454545454543,-0.00036363636363638817,-0.0021818181818181958,-0.001090909090909109,-0.0040000000000000365,-1.1102230246251566e-17,-0.001818181818181841,-0.001818181818181852,-0.001818181818181852,-0.0014545454545454861,0.0014545454545454085
166,166,0.9636363636363636,0.9638442581195876,0.9531944231653133,0.9952504979316685,3.173222698468717,1.5109591487907272,1.76616521239572,1.223835363146252,0.053587701584878265,0.1,0.016363636363636348,-0.002909090909090928,0.0,-0.0018181818181818299,-0.0025454545454545617,0.0,-0.001454545454545464,0.0,0.0,-0.004000000000000026,0.0
167,167,0.9381818181818182,0.9369599999999999,0.8971291866028708,0.9873133246338988,2.198721122614579,1.926026739421253,1.2527643916348372,1.5438579534654675,1.0886550937452677,0.06690909090909095,0.04400000000000005,-0.005090909090909035,-0.006545454545454477,-0.003636363636363571,-0.0007272727272726986,-0.00290909090909085,-0.0014545454545454306,0.004000000000000026,-0.002545454545454484,-0.0072727272727272085,0.00036363636363638817
168,168,0.9490909090909091,0.948396694214876,0.9095847416706905,0.9945276034122003,2.63129372519329,0.8874740553256438,2.344077661192273,1.3924288666908458,0.3654151177011556,0.045818181818181834,0.011272727272727278,0.0,-0.003272727272727294,0.0,0.000363636363636366,0.0018181818181818299,0.003272727272727294,0.0,-0.0036363636363636598,-0.000727272727272732,-0.0010909090909090979
169,169,0.9563636363636364,0.9556848484848485,0.9141083132114523,0.9900827871679889,3.2844119679590684,1.4755270351897902,1.836188751816053,1.3474679228040927,-0.1476244299336105,0.0694545454545455,0.0225454545454546,0.008000000000000052,0.0061818181818182215,0.0018181818181818299,0.0061818181818182215,-0.0007272727272727098,0.0007272727272727431,0.001818181818181841,0.006909090909090953,0.003636363636363671,0.004000000000000026
170,170,0.9672727272727273,0.9666276960290263,0.9282080027595723,0.9957744049672301,2.950422964565306,1.7154621092275948,1.5631900764677664,1.625287558347175,-0.15391878032204268,0.11963636363636368,0.0181818181818182,-0.000363636363636366,0.0,-0.001454545454545464,0.0,0.0010909090909090979,0.000363636363636366,0.0,0.0018181818181818299,0.0,0.001454545454545464
171,171,0.9672727272727273,0.9680054518195448,0.9726411932294285,0.9929612870789342,3.9115216853203756,1.5695655693673234,1.4565970754652888,0.6077150220804901,0.24411098725601615,0.02654545454545455,0.03200000000000001,-0.0032727272727272826,-0.0025454545454545617,0.0,-0.0014545454545454527,-0.0036363636363636377,-0.0036363636363636485,0.0025454545454545617,-0.005818181818181767,0.000727272727272732,0.0036363636363636485
172,172,0.9563636363636364,0.955515561213292,0.9180232558139535,0.9932558139534884,2.4691824386257055,1.2015407846982527,1.7561051595944996,1.6216795827604036,0.8341147438005658,0.1014545454545455,0.018909090909090952,0.003272727272727294,0.0018181818181818299,0.001454545454545464,0.0010909090909090979,-0.0032727272727271937,-0.0003636363636363549,0.000727272727272732,0.0021818181818181958,0.0043636363636363916,-0.0021818181818181294
173,173,0.9745454545454545,0.9746248414146798,0.9649213411727315,0.9965835054822819,2.4709821749087246,1.3609115400917542,1.6555366945531629,1.4364648290944504,0.7682497984234163,0.10109090909090904,0.023636363636363587,0.0021818181818181294,0.00618181818181811,0.0018181818181817523,0.004727272727272647,-0.003272727272727294,-0.000363636363636366,0.0032727272727271937,-2.2204460492503132e-17,0.002545454545454484,-0.0007272727272727653
174,174,0.9672727272727273,0.9669814483037623,0.9445706497046797,0.9965924579736483,3.229439331495444,1.7149522077798944,1.9875878283507686,0.42393355599800786,0.5122853620072682,0.05745454545454548,0.030909090909090896,0.002909090909090928,0.000363636363636366,-0.00436363636363637,0.0036363636363636598,0.006545454545454588,-0.0036363636363636598,-0.006181818181818144,0.0,0.0021818181818181958,0.0036363636363636598
175,175,0.9709090909090909,0.9699532772660526,0.9230769230769231,0.9975853742669886,3.1552610142743083,0.8800742405995619,1.8447321086356832,0.9757389447006645,0.9229927230937862,0.09454545454545457,0.036727272727272754,-0.005090909090909024,-0.006545454545454477,0.0043636363636363916,0.0010909090909090979,0.0,0.003272727272727294,-0.0010909090909090534,-0.0018181818181817744,-0.00618181818181811,-0.002909090909090839
176,176,0.9563636363636364,0.9560809446468548,0.9281344350866041,0.9942793580168442,3.740194720777488,1.5055289206804556,1.8237897329716035,1.3516645347486764,-0.6687367867870818,0.05127272727272734,0.008727272727272783,3.3306690738754695e-17,-0.00036363636363633266,-0.00036363636363633266,0.0021818181818181958,-0.002909090909090839,-0.0021818181818181403,0.005818181818181856,-0.0021818181818181294,-0.002545454545454473,0.002181818181818218
177,177,0.9563636363636364,0.9560242424242426,0.9202118347338936,0.9935224089635855,3.652548786192502,1.189443015282857,1.6179861197294354,1.0759826950957314,0.36219932967073826,0.07309090909090915,0.012000000000000044,-0.00290909090909085,-0.0021818181818181403,-0.0014545454545454085,-0.002545454545454484,-0.0072727272727272085,0.001818181818181841,0.004727272727272769,0.005818181818181856,-0.0014545454545454195,-0.002909090909090861
178,178,0.96,0.9601534763721361,0.9366666666666668,0.9905777777777778,2.2688477551310493,1.8975986088700467,1.4489279825311407,1.7411717432881009,0.5279734120290364,0.09199999999999996,0.024727272727272688,0.002545454545454484,-0.0036363636363636598,0.0003636363636363438,0.007636363636363575,0.003272727272727205,-0.000363636363636366,0.0039999999999999255,-0.004000000000000026,0.0014545454545453972,0.00290909090909085
179,179,0.9636363636363636,0.9632814967578914,0.9216118684843624,0.9912790697674418,3.19897032420898,1.2896018354324643,1.7915071779138456,1.7074819803656864,-0.15059729169716346,0.05745454545454546,0.017090909090909066,-0.000727272727272732,-0.000363636363636366,-0.0043636363636363916,-0.0036363636363636598,-0.0036363636363636598,-0.000363636363636366,-0.0010909090909090979,0.000363636363636366,-0.003272727272727294,0.0018181818181818188
180,180,0.9527272727272728,0.9535435236090544,0.9413590893411521,0.9924111762676785,2.7734163503815545,2.135470798242728,0.7921326868399071,2.3697869633277238,-0.180013175712774,0.06690909090909093,0.052363636363636425,-0.0036363636363636485,0.0,-0.006181818181818166,0.0036363636363636598,0.000363636363636366,0.000363636363636366,0.0,-0.0014545454545454527,0.0036363636363636485,0.001454545454545475
181,181,0.9781818181818182,0.9781818181818182,0.9627505869604479,0.9976521582084161,3.220103631179448,1.0353442657924181,1.3862754274484468,1.5455833987535426,0.16492201838893497,0.09818181818181815,0.023272727272727223,0.0,0.0,-0.004727272727272758,0.0036363636363636598,0.002545454545454551,0.0,0.0,0.0018181818181818299,-0.0061818181818182215,0.0007272727272727098
182,182,0.9636363636363636,0.9633682461036721,0.9343872174060853,0.9938806731259562,3.30578885605927,1.1007542674280582,1.3731450523093527,1.1906824294293505,0.7228941074944034,0.11490909090909089,0.02799999999999998,0.000363636363636366,0.0010909090909090979,0.000363636363636366,0.0010909090909090979,0.001454545454545464,0.0,-0.001454545454545464,0.0,-0.00545454545454549,-0.001454545454545464
183,183,0.9454545454545454,0.9439895437205192,0.8890983743924921,0.9920395508630803,2.7202982755280365,1.2131628912227466,1.48611840356597,2.1122074657575425,0.4347819583208586,0.0887272727272727,0.012363636363636354,-0.0072727272727273196,0.0,-0.000363636363636366,-0.0036363636363636598,-0.0018181818181818299,-0.007636363636363686,-0.006909090909090953,0.000363636363636366,0.000727272727272732,-0.009090909090909139
184,184,0.9745454545454545,0.9746485680178586,0.9599394273127753,0.9945851688693098,3.10651118995611,1.6758005090344597,1.0066419966346485,1.5143142732495047,0.34099325728591007,0.06436363636363632,0.02763636363636358,0.0003636363636363549,0.003999999999999915,0.003272727272727227,0.003999999999999915,0.0025454545454544953,0.0014545454545454195,0.003272727272727227,0.004727272727272647,0.0014545454545454195,0.005454545454545412
185,185,0.9563636363636364,0.9561202319692886,0.9334641587677726,0.992446682464455,2.48283826635199,1.5478593852163813,1.8351742384947334,1.3146980580824676,0.7546331185574139,0.09454545454545461,0.03963636363636369,0.0,0.0036363636363636598,0.003272727272727294,0.006545454545454588,0.000727272727272732,-0.0003636363636363549,0.001454545454545475,0.001454545454545475,0.003272727272727294,0.0025454545454545617
186,186,0.9636363636363636,0.9638719400670148,0.9505870841487281,0.9934768427919113,2.820888447536814,1.7042121168663487,2.041501878339881,1.6907969934586635,-0.4317824911897974,0.06254545454545454,0.03818181818181817,-0.006545454545454588,-0.007636363636363675,-0.01018181818181817,0.000727272727272732,-0.003272727272727294,-0.004727272727272747,-0.002909090909090928,-0.003272727272727294,-0.0036363636363636598,-0.0025454545454545617
187,187,0.9672727272727273,0.9674168968286614,0.9446859903381642,0.9960386473429952,3.821330824719227,1.8640108887843334,1.5638939459760879,0.39413678652201,0.0022643007982142563,0.04945454545454547,0.011636363636363656,-0.0032727272727272826,0.0,0.0,-0.005818181818181789,-0.003272727272727294,-0.000727272727272732,0.00545454545454549,-0.0021818181818181958,0.002909090909090928,-0.0025454545454545396
188,188,0.9527272727272728,0.9519003691533813,0.9222245236122618,0.9911626622479979,2.536798914830542,1.6674101533176093,2.0130613627913245,0.9613617229681535,0.6785918871895312,0.13272727272727275,0.03490909090909093,0.0,0.0,0.0010909090909090979,0.0,0.000363636363636366,0.000727272727272732,0.0025454545454545617,-0.002181818181818185,-0.000363636363636366,-0.000727272727272732
189,189,0.96,0.9589539758041744,0.9136363636363636,0.9947107438016529,3.0164201131049597,1.9778269344027888,1.6342751411981176,0.6570186862256698,0.3873919541536701,0.09490909090909087,0.02799999999999996,-0.00545454545454549,-0.006909090909090953,-0.002909090909090928,-0.006909090909090953,0.0,-0.0036363636363636598,-0.002909090909090928,0.0,-0.0043636363636363916,-0.0025454545454545617
190,190,0.9527272727272728,0.9520083519592185,0.9180296834772073,0.9931091927911555,2.7414902387138302,1.0674099319885664,2.178066075573539,1.1138496782451417,0.7400281182278312,0.08472727272727275,0.02400000000000003,-0.000363636363636366,-0.003272727272727294,-0.000363636363636366,-0.0065454545454544984,-0.003272727272727294,-0.001454545454545464,-0.003272727272727294,-0.000727272727272732,-0.003999999999999981,-0.0010909090909090868
191,191,0.9527272727272728,0.9512580211400656,0.9021500313873195,0.9944287507846831,3.414846498340617,1.4435653261624974,1.626553145029797,0.8745186203729565,0.29283470274114254,0.05454545454545458,0.02763636363636367,-0.0029090909090909167,0.000363636363636366,0.000363636363636366,0.0018181818181818299,-0.002909090909090928,-0.0025454545454545617,-0.000727272727272732,0.0010909090909090979,-0.005818181818181789,0.000363636363636366
192,192,0.9563636363636364,0.9567769920536561,0.9254547312487227,0.9920294297976701,3.187243790175559,1.758054202294114,1.7840476855781964,1.8196698363859973,-0.6710174100471561,0.0734545454545455,0.02945454545454551,0.001818181818181841,-0.003636363636363571,-0.0007272727272726986,0.0021818181818181958,-0.0014545454545454195,-0.0003636363636363438,0.00036363636363637706,-0.0014545454545454195,-0.006545454545454488,-0.003272727272727205
193,193,0.9672727272727273,0.9669059395676975,0.9366394696583376,0.9952405235424103,2.6884021565300174,1.1469617976615953,1.6578709750879497,2.2783922056663726,-0.018910552647502483,0.08981818181818182,0.04363636363636366,-0.0036363636363636598,-0.0025454545454545617,0.002909090909090928,0.0,-0.004000000000000015,-0.000363636363636366,-0.0036363636363636598,-0.0032727272727272605,-0.000727272727272732,-0.0018181818181818188
194,194,0.9381818181818182,0.9384127585886888,0.9014793417366946,0.9868697478991597,3.065039820935339,1.7739934803842967,1.7591983547745973,1.4088678072416208,0.39609753595507496,0.03745454545454554,0.02945454545454551,-0.006545454545454477,-0.003999999999999915,-0.00363636363636356,-0.010181818181818136,-0.0036363636363635488,-0.0003636363636363549,-0.007999999999999941,-0.0018181818181817744,-0.010545454545454502,-0.0047272727272726685
195,195,0.9709090909090909,0.971129360835243,0.9588888888888889,0.9957333333333334,3.2565781508756606,1.9339868986445126,0.9672586837659032,1.5181831526229064,0.09432583339356357,0.07563636363636367,0.00945454545454547,0.0010909090909090979,0.004727272727272758,-0.004727272727272658,0.0010909090909090979,0.002909090909090961,0.0021818181818181958,0.0021818181818181958,-0.0007272727272726986,0.004000000000000026,0.00872727272727276
196,196,0.96,0.9598752492055033,0.9375784682988073,0.9923101067168865,2.1707451191584384,1.0060127734201587,1.3369663024964662,2.5934887828777033,0.71011889339989,0.0945454545454545,0.08181818181818178,-0.000363636363636366,-0.000363636363636366,0.002909090909090861,0.00363636363636356,0.00618181818181811,-0.001454545454545475,-2.2204460492503132e-17,0.002909090909090839,-0.0007272727272727541,0.005090909090909024
197,197,0.9454545454545454,0.9434102739365897,0.8778889272162815,0.9914625733011384,3.5083113695547543,1.3243900185479893,2.1910151505180755,1.2633829743452252,-0.47386055486251094,0.04981818181818183,0.021090909090909084,-0.0010909090909090979,-0.0018181818181818299,-0.005818181818181856,0.002181818181818185,-0.004727272727272758,-0.005818181818181856,0.0032727272727272826,-0.0021818181818181958,0.0036363636363636264,-0.002909090909090928
198,198,0.9636363636363636,0.9633535353535353,0.9322478991596639,0.992734593837535,2.131812799544599,1.6408792542530561,1.9843616564437676,2.1376546058763632,-0.1760639978847706,0.11745454545454544,0.007636363636363608,-0.0036363636363636485,0.0,0.001454545454545464,0.0,0.002545454545454551,0.0036363636363636598,0.000727272727272732,0.000727272727272732,-0.0010909090909090979,-0.000363636363636366
199,199,0.9745454545454545,0.9747896960610605,0.9707273320287019,0.9959230267449446,3.7479054152755547,0.8492478859004801,2.2600195374250895,0.43505056775367823,0.6144093917010384,0.033454545454545404,0.017090909090909035,-0.000727272727272732,0.0032727272727271937,0.0003636363636363549,0.0,0.002909090909090839,0.0,-0.000363636363636366,0.0010909090909090647,0.0003636363636363549,0.0018181818181817633
200,200,0.9672727272727273,0.9673585865026774,0.9573260073260073,0.9952380952380953,2.928667373484526,1.4844416861629788,1.722885816498203,0.2557164964535513,1.600780399226294,0.07381818181818182,0.06581818181818182,-0.0021818181818181737,-0.0003636363636363549,0.000363636363636366,-0.0018181818181818299,0.003272727272727294,-0.00436363636363637,-0.0021818181818181737,0.0025454545454545617,0.004000000000000015,0.000727272727272732
201,201,0.9672727272727273,0.9668857085265067,0.9344800420168067,0.9950980392156863,3.466151767911985,1.4333112102273395,1.231753039871147,1.4710688215273977,0.36911663117923893,0.09963636363636365,0.019272727272727264,-0.0010909090909090868,0.002181818181818185,-0.001454545454545464,-0.0029090909090908946,-0.000363636363636366,0.001454545454545464,-0.0029090909090909054,0.001454545454545464,-0.0036363636363636377,0.00945454545454547
