,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.backlow_CO2_scaled,feature_importance.backtop_temperature_scaled,feature_importance.back_CO2_vd_scaled,feature_importance.backlow_temperature_scaled,feature_importance.backtop_CO2_scaled,feature_importance.backtop_CO2_fd3_scaled,feature_importance.backtop_humidity_scaled,feature_importance.back_CO2_vd_fd3_scaled,feature_importance.backtop_temperature_fd2_scaled,feature_importance.backtop_humidity_fd1_scaled,feature_importance.back_CO2_vd_fd1_scaled,feature_importance.backlow_temperature_fd2_scaled,feature_importance.backtop_temperature_fd1_scaled,feature_importance.backtop_temperature_fd3_scaled,feature_importance.backlow_temperature_fd3_scaled,feature_importance.backlow_humidity_scaled,feature_importance.backtop_CO2_fd1_scaled,feature_importance.backlow_CO2_fd2_scaled,feature_importance.backtop_CO2_fd2_scaled,feature_importance.back_CO2_vd_fd2_scaled,feature_importance.backlow_humidity_fd2_scaled,feature_importance.backlow_CO2_fd1_scaled,feature_importance.backlow_CO2_fd3_scaled,feature_importance.backlow_temperature_fd1_scaled,feature_importance.backlow_humidity_fd1_scaled,feature_importance.backlow_humidity_fd3_scaled,feature_importance.backtop_humidity_fd2_scaled,feature_importance.backtop_humidity_fd3_scaled
61,61,0.9382716049382716,0.9388880430245975,0.9412576687116564,0.9789877300613496,2.0035285114793493,1.2247051630382573,2.2987607181041363,1.1910961012909378,0.8017741677576065,0.013991769547325051,0.013580246913580197,0.01563786008230448,0.006172839506172811,0.007818930041152217,0.000823045267489686,0.005349794238683103,-0.0032921810699589214,-0.0008230452674897415,0.0012345679012345512,-0.003703703703703776,-0.007407407407407485,-0.005761316872428068,-0.004115226337448641,-0.004938271604938349,0.0024691358024691024,-0.004526748971193473,-0.0016460905349794607,-0.0016460905349794496,-0.0016460905349794607,-0.0012345679012345956,-0.005349794238683192,0.003292181069958833,-0.0008230452674897415,-1.1102230246251566e-17,-2.2204460492503132e-17,-0.0008230452674897303,0.0024691358024691245
62,62,0.9259259259259259,0.9274839941407858,0.9420745920745921,0.9847707847707848,1.55201532108724,1.7715282685785743,2.115208064128668,1.0760009534896784,1.3930805715010532,0.01522633744855969,0.023868312757201658,0.021399176954732525,0.010288065843621397,0.016872427983539107,0.004115226337448552,0.00864197530864198,-0.003703703703703687,0.005349794238683115,0.004938271604938249,0.0028806584362139785,-0.0028806584362139785,-0.004115226337448541,-0.0012345679012345622,-0.007818930041152227,0.005349794238683125,0.005349794238683115,-0.0016460905349794165,0.0020576131687242705,-0.003703703703703687,0.0020576131687242705,0.00493827160493826,0.00493827160493826,-0.0008230452674897082,-0.004938271604938249,-0.0008230452674897082,-0.003292181069958833,0.003292181069958833
63,63,0.934156378600823,0.934392423729539,0.926547619047619,0.986904761904762,1.2981044416501535,1.69241642956771,1.196166473313445,1.8591527700993986,1.6207292635996717,0.011934156378600791,0.02839506172839503,0.01975308641975305,0.017283950617283918,0.018106995884773613,-0.0041152263374485635,0.000411522633744843,0.0016460905349794165,-0.0024691358024691245,-0.002880658436214001,-0.0024691358024691466,-0.007407407407407462,-0.005349794238683136,-0.009876543209876609,-0.006995884773662575,0.004938271604938249,-0.0024691358024691466,-0.0012345679012345622,-0.0016460905349794275,-0.004115226337448552,-0.0008230452674897082,0.0,0.0020576131687242705,-0.007407407407407429,0.0008230452674897082,-0.0004115226337448541,0.0012345679012345622,-0.010288065843621453
64,64,0.9300411522633745,0.9304118933748563,0.9235714285714285,0.9838888888888889,2.3577089439093792,2.025960632501009,1.6289950578941552,1.832091614617353,-0.10106737267968156,0.03251028806584361,0.04238683127572016,0.021810699588477367,0.013168724279835365,0.009876543209876543,-0.0008230452674897082,0.00987654320987651,-0.005761316872427957,-0.004115226337448541,-0.008230452674897092,0.0028806584362139785,-0.0012345679012345622,-0.004938271604938249,-0.006995884773662542,-0.0024691358024691245,0.011522633744855949,-0.0028806584362139898,-0.003292181069958833,-0.003292181069958833,-0.004526748971193395,-0.0012345679012345622,-0.003292181069958833,-0.0008230452674897082,-0.004526748971193406,-0.006995884773662519,-0.0016460905349794165,0.0,-0.0028806584362139785
65,65,0.934156378600823,0.9343412495054704,0.9297063253012048,0.9843373493975903,2.1170890139052743,1.370879479389985,1.0835080833354696,1.2344497238154748,1.6672852909515272,0.02839506172839503,0.04732510288065842,0.04115226337448556,0.030452674897119315,0.018930041152263342,0.005761316872427957,0.0028806584362139785,0.0012345679012345622,0.006172839506172811,0.0004115226337448541,0.0012345679012345622,0.006584362139917666,-0.0049382716049383045,0.007818930041152227,0.008641975308641959,-0.0020576131687242817,0.004938271604938249,0.0008230452674897082,0.003292181069958833,-0.003292181069958866,0.004938271604938249,0.013168724279835342,0.004115226337448541,0.005349794238683103,0.0008230452674897082,0.008230452674897082,0.0008230452674897082,0.0016460905349794165
66,66,0.9753086419753086,0.9754095313951945,0.9780581260844419,0.9932041642567959,2.4014793847186278,1.5536139519362127,1.6610932560590292,1.5510080266650905,0.525399889988153,0.025514403292181066,0.029629629629629606,0.03950617283950619,0.025925925925925943,0.016460905349794254,0.009465020576131699,0.016460905349794275,0.004115226337448541,0.0004115226337448541,0.0020576131687242705,0.0028806584362139785,0.0004115226337448541,0.0024691358024691245,0.0065843621399176875,0.003292181069958833,0.006995884773662531,0.0028806584362139785,0.0008230452674897082,0.0028806584362139785,0.0008230452674897082,0.0012345679012345622,0.0037037037037036978,0.0024691358024691358,0.0004115226337448541,0.0012345679012345622,0.0016460905349794165,-0.003292181069958833,0.0008230452674897082
67,67,0.9670781893004116,0.9671647486456815,0.966530156366344,0.9903946388682054,2.5139811683170716,1.9953839917414327,1.8668332441734306,0.3795017349310663,1.0708408019050506,0.017283950617283984,0.038683127572016515,0.03251028806584366,0.010699588477366295,0.00534979423868317,0.005761316872428068,0.0061728395061729,0.0012345679012345956,-0.0028806584362139785,0.0008230452674897415,0.0004115226337448763,-0.0028806584362139676,-0.003703703703703687,0.006584362139917766,0.0037037037037037646,0.00534979423868317,-0.001234567901234529,-0.000411522633744843,1.1102230246251566e-17,1.1102230246251566e-17,-0.0028806584362139785,0.0004115226337448874,0.0004115226337448652,-0.0004115226337448319,-0.0008230452674896971,-0.0016460905349794165,0.0032921810699588993,0.00246913580246918
68,68,0.9423868312757202,0.9431697354672451,0.9506901840490798,0.9805214723926381,2.185441974160186,1.163388034481907,1.2805249738257363,2.053007252826169,0.9279489229037199,0.032510288065843676,0.036625514403292224,0.03868312757201651,0.027983539094650244,0.014814814814814859,0.0032921810699589106,0.0037037037037037533,0.0,0.0012345679012346067,-0.0028806584362139785,0.0,-0.0028806584362139785,0.002057613168724326,0.0008230452674897526,-0.0016460905349794052,0.0032921810699588993,0.0012345679012345846,-0.00041152263374480966,-0.0012345679012345512,-0.005761316872427957,-0.003292181069958833,0.0004115226337448874,-0.0008230452674896971,-0.0024691358024691245,0.0024691358024691913,-0.0032921810699588216,0.0,-0.003703703703703687
69,69,0.9259259259259259,0.9265102015064983,0.926355421686747,0.9792921686746987,2.33073866190677,1.7006985731978732,1.9859925612936762,0.9731525892474217,0.8281326509663002,0.011522633744855982,0.045679012345679025,0.030041152263374483,0.0016460905349794165,0.0016460905349794165,-0.005761316872427957,0.0028806584362139785,-0.003292181069958833,-0.006584362139917666,-0.003703703703703687,0.0012345679012345622,-0.006584362139917666,-0.006995884773662519,-0.003703703703703687,-0.003703703703703687,0.00864197530864198,-0.003292181069958833,-0.0024691358024691245,-0.004526748971193395,-0.005761316872427957,-0.003292181069958833,-0.0028806584362139785,-0.003292181069958833,-0.0012345679012345622,-0.003703703703703687,-0.0028806584362139785,-0.008641975308641936,-0.003292181069958833
70,70,0.9506172839506173,0.9509127872507159,0.9504601226993865,0.9839723926380368,1.492883797268491,1.423202085671917,1.527237582012544,2.229405787751302,1.09904893379226,0.0337448559670782,0.032098765432098775,0.023868312757201658,0.025514403292181076,0.03292181069958851,0.006995884773662542,0.011522633744856004,0.0008230452674897082,0.003292181069958833,0.0008230452674897082,0.009053497942386824,0.0028806584362139785,0.010288065843621397,0.0074074074074073955,0.011934156378600824,0.006995884773662531,0.0065843621399176875,0.0008230452674897082,0.0008230452674897082,0.0028806584362139785,0.004526748971193395,0.0020576131687242705,0.003703703703703687,0.004526748971193395,0.004526748971193395,0.006995884773662553,0.0,0.004526748971193406
71,71,0.9382716049382716,0.9390641681921191,0.9444272923741897,0.9897344859524544,1.7871293487721114,1.6491860975132016,1.275407400177226,1.815089168172755,1.1867553807074867,0.01851851851851847,0.017283950617283928,0.02716049382716046,0.028806584362139852,0.013991769547325051,0.004938271604938249,0.004938271604938249,0.0016460905349794052,0.0,0.0008230452674897082,0.0004115226337448541,-0.0037037037037037867,0.001234567901234529,-0.004526748971193495,-0.0004115226337448985,0.0032921810699588216,0.0028806584362139785,-0.0008230452674897303,0.002057613168724259,0.0016460905349794165,-0.002057613168724326,0.003292181069958833,-0.0028806584362140565,-0.0016460905349794607,-0.0024691358024691913,-0.0004115226337448874,-0.001646090534979472,-0.008641975308642047
72,72,0.9135802469135802,0.9145188191866926,0.9171159029649596,0.9569481880802636,1.9641062358347152,1.09717163252165,2.0338493773577464,1.1574850517109454,1.6880307137673636,0.017283950617283893,0.02469135802469129,0.04814814814814809,0.052674897119341514,0.003703703703703665,0.00905349794238679,0.008230452674897082,0.0032921810699588104,0.004526748971193384,0.0012345679012345512,0.002057613168724237,-0.005761316872428058,-0.005761316872428058,-0.0008230452674897526,0.002469135802469091,0.010288065843621363,-0.0008230452674897526,0.0024691358024691136,0.009876543209876498,-0.0008230452674897526,0.004115226337448541,-0.006995884773662609,0.006584362139917666,0.0028806584362139676,0.007818930041152227,0.009876543209876498,0.0016460905349794165,0.0057613168724279466
73,73,0.9300411522633745,0.9301474545258852,0.9228395061728395,0.9778997104099985,1.753690224181517,1.0376664678266427,1.2918176651552848,2.17095956601148,1.219215462569648,0.019753086419753076,0.0374485596707819,0.02839506172839503,0.04567901234567899,0.005761316872427957,0.004115226337448541,0.006172839506172823,0.0028806584362139785,0.0004115226337448541,0.0,-0.0020576131687242705,0.0,-0.0024691358024691245,-0.003292181069958833,-0.0016460905349794165,0.007407407407407385,0.0004115226337448541,-0.0004115226337448541,0.0,0.0,-0.0016460905349794165,-0.003292181069958833,0.0,0.0008230452674897082,0.0020576131687242705,-0.0016460905349794165,-0.0008230452674897082,-0.0020576131687242705
74,74,0.9382716049382716,0.9381835423545107,0.9303683737646002,0.9862234201856843,3.4150879561456127,1.452679501546628,1.6269411786004042,1.182348876656192,0.2330518151856324,0.01687242798353904,0.033333333333333284,0.02263374485596704,0.007407407407407374,0.01193415637860078,-0.0008230452674897415,-0.0028806584362140453,-0.0069958847736626304,-0.004115226337448608,-0.001646090534979472,-0.0012345679012346067,-0.005761316872428046,-0.006995884773662619,-0.004526748971193473,-0.006584362139917754,0.0004115226337448208,0.0020576131687242484,-0.0012345679012345956,0.0012345679012345622,-0.006584362139917754,-0.004115226337448619,-0.0020576131687243147,-0.004115226337448629,-0.005761316872428068,-3.3306690738754695e-17,-0.0061728395061729,-0.004526748971193484,0.004938271604938249
75,75,0.9506172839506173,0.951019920391973,0.9537570065141645,0.9799272837448871,2.3048961672964436,1.18556620628656,2.133629675107675,1.0784721390588983,0.995423186980485,0.016872427983539107,0.055555555555555566,0.02304526748971194,0.009876543209876543,0.0037037037037036978,-0.0008230452674897082,0.0008230452674897082,0.005761316872427968,0.003703703703703687,0.0008230452674897082,-0.0020576131687242705,0.00493827160493826,-0.0004115226337448541,0.0049382716049382715,0.0020576131687242705,0.0032921810699588438,0.0016460905349794165,0.0,-0.0004115226337448541,0.0016460905349794165,0.0020576131687242705,0.0016460905349794165,-0.003703703703703687,0.003292181069958833,0.0004115226337448541,0.006995884773662542,0.0,0.0004115226337448541
76,76,0.934156378600823,0.9347290396152511,0.9350076687116564,0.9875766871165643,2.479380901418825,1.8100106691458442,1.4102178037814928,1.157729874806665,0.6099923714854493,0.01275720164609052,0.015226337448559635,0.0251028806584362,0.008641975308641959,0.010288065843621363,0.0016460905349794165,0.0020576131687242705,0.0012345679012345622,0.0016460905349794165,0.0008230452674897082,0.0004115226337448541,0.0,0.0008230452674897082,-0.0008230452674897082,0.0008230452674897082,0.0004115226337448319,0.003703703703703687,0.003703703703703687,0.003703703703703687,0.0,0.0020576131687242705,-0.0016460905349794165,0.0004115226337448541,-0.0004115226337448541,0.0008230452674897082,-0.0020576131687242705,0.0004115226337448541,-0.0012345679012345622
77,77,0.9094650205761317,0.9103544404619673,0.9111635220125787,0.9684785864031147,2.4604647437202756,2.0013631254935826,1.4667803567550497,0.7236723235193186,1.151005908112029,0.009053497942386801,0.03662551440329215,0.023868312757201627,0.014403292181069938,0.014403292181069926,0.0020576131687242705,0.00987654320987651,-0.0004115226337448541,0.0020576131687242705,-0.0024691358024691466,-0.0008230452674897082,-0.0020576131687242705,-0.0004115226337448652,-0.0004115226337448541,-0.003703703703703709,0.008230452674897082,-0.0037037037037036978,-0.0008230452674897082,-0.0008230452674897082,-0.0028806584362139898,-0.0028806584362139898,-0.0012345679012345733,0.0004115226337448541,0.003292181069958833,-0.006995884773662586,-0.0041152263374485635,-0.0012345679012345622,-0.005349794238683136
78,78,0.9670781893004116,0.9671736328028162,0.9661793667626117,0.9929556127859415,2.4461669865700366,1.1386409273977907,1.0114375170946424,2.0806771939042727,0.6990308319640888,0.035390946502057666,0.06378600823045272,0.032921810699588515,0.03621399176954739,0.014403292181070015,0.007818930041152338,0.01399176954732515,0.0028806584362140565,0.006172839506172922,0.00246913580246918,0.0008230452674897415,0.011111111111111172,0.006172839506172922,0.011111111111111172,0.006172839506172922,0.012757201646090576,-0.0012345679012345622,0.0004115226337448874,0.0008230452674897415,-0.0004115226337448319,0.006172839506172911,0.0037037037037037646,0.002057613168724326,0.007818930041152338,0.0008230452674897415,0.006172839506172911,0.006584362139917777,0.008230452674897193
79,79,0.9423868312757202,0.9430549357925531,0.9474760728619944,0.9790058660080272,1.9148736314316066,2.194839344265714,1.4468002573908196,1.8149092304780847,0.3638150584721551,0.02839506172839511,0.03827160493827166,0.019753086419753117,0.018106995884773693,0.01399176954732515,0.002469135802469169,0.004526748971193484,0.0016460905349794607,-0.0012345679012345622,0.0016460905349794607,-0.0012345679012345512,0.0,-0.0028806584362139785,0.0008230452674897415,0.0008230452674897415,-0.0028806584362139676,-0.0008230452674897082,-0.0004115226337448541,0.0008230452674897193,0.0004115226337448652,-0.0004115226337448541,0.0008230452674897303,0.0012345679012345956,1.1102230246251566e-17,1.1102230246251566e-17,0.0012345679012346067,0.0016460905349794607,0.0004115226337448652
80,80,0.9547325102880658,0.9549413939037389,0.9572043010752689,0.9880286738351255,1.8530642608296288,1.8743742020941132,2.016473544461021,1.3670308229495698,0.9339822371339813,0.0316872427983539,0.03827160493827157,0.046502057613168724,0.014403292181069949,0.028395061728395055,0.0012345679012345622,0.009053497942386812,0.009876543209876498,0.003292181069958833,-1.1102230246251566e-17,-0.0024691358024691245,0.0028806584362139785,0.004115226337448541,0.005761316872427957,0.003703703703703687,0.006995884773662519,0.004526748971193395,-0.0012345679012345622,0.0,0.0020576131687242705,-0.0020576131687242705,0.005349794238683103,0.0020576131687242705,0.0020576131687242705,0.0012345679012345622,0.0020576131687242705,-0.0016460905349794275,-0.0016460905349794165
81,81,0.9094650205761317,0.9104966241718379,0.9029642974123813,0.9764166393711103,1.0662459756926919,1.733992764089441,1.4251381059991546,2.421057346494772,0.9407051569304816,0.02016460905349793,0.011111111111111072,0.0222222222222222,0.03786008230452671,0.00781893004115224,0.0012345679012345512,0.005349794238683103,0.0024691358024691245,-0.0020576131687242705,-0.0020576131687242817,-0.0008230452674897082,-0.0012345679012345622,-0.0016460905349794165,0.0004115226337448541,-0.0008230452674897082,0.006584362139917666,0.0008230452674897082,-0.0012345679012345733,-0.0016460905349794275,-0.0020576131687242705,-0.0016460905349794165,0.0,0.0004115226337448541,-0.0008230452674897082,-0.0016460905349794275,0.0016460905349794052,-0.002880658436214001,-0.0020576131687242817
82,82,0.9506172839506173,0.9507221493496569,0.9495011567379988,0.9895170618854829,2.290649899414791,2.0854848410116986,1.1617151113344744,1.9443843826137426,-0.04641010715063406,0.04485596707818932,0.045679012345679025,0.03662551440329219,0.013168724279835408,0.024691358024691367,0.009465020576131711,0.011111111111111138,0.013168724279835408,0.006995884773662564,0.0012345679012345733,-0.004115226337448541,0.009053497942386846,0.00781893004115225,0.01316872427983542,0.013168724279835398,0.0028806584362139898,0.0004115226337448541,0.0012345679012345622,0.006172839506172811,-0.0004115226337448541,0.0020576131687242705,0.0028806584362139785,0.0020576131687242705,0.011522633744855982,-0.0012345679012345512,0.008230452674897127,0.004526748971193395,0.004526748971193406
83,83,0.934156378600823,0.9346082465908174,0.9360079575596817,0.9871058060713234,2.088941835970548,1.7944396686280384,0.779887495663062,1.6234479094880292,1.404167873343433,0.01646090534979421,0.03580246913580244,0.02345679012345677,0.03127572016460902,0.013168724279835353,0.0024691358024691245,0.0016460905349794052,-0.0004115226337448652,-0.0016460905349794165,0.0004115226337448541,-0.003292181069958855,-0.0012345679012345622,-0.0004115226337448541,0.0016460905349794165,-0.0024691358024691358,-0.0004115226337448541,0.0008230452674897082,-1.1102230246251566e-17,0.0016460905349794165,-0.0028806584362139898,-0.005349794238683159,-0.0016460905349794275,-0.0037037037037036978,0.0020576131687242705,-0.0032921810699588438,-0.006172839506172878,0.0008230452674897082,-0.0016460905349794275
84,84,0.9588477366255144,0.9589252995685744,0.9585891760673997,0.9854348136512924,1.733100155043433,1.887982294692799,1.1920238367329197,2.016915045192507,0.7423165760679372,0.04691358024691354,0.062139917695473224,0.029629629629629596,0.022633744855967076,0.012345679012345645,0.0024691358024691245,0.005349794238683103,0.0,0.0,0.0,0.0,-0.0016460905349794165,-0.004526748971193417,0.0012345679012345622,0.0020576131687242705,0.007407407407407374,0.0004115226337448541,0.0,0.0,-0.0016460905349794165,0.0,0.0004115226337448541,0.0,0.0,0.0,0.0004115226337448541,0.0,0.0
85,85,0.9218106995884774,0.9224616085226526,0.9180192247084777,0.9800661834226284,2.311042204142249,1.9296417315116483,1.8654023042312216,1.1109451014342466,0.582173682783199,0.015637860082304545,0.030452674897119357,0.030864197530864224,0.019753086419753117,0.011934156378600846,0.00452674897119344,0.003292181069958866,-0.008641975308641936,-0.005349794238683103,-0.003292181069958833,-0.004938271604938249,-0.004115226337448541,-0.006995884773662519,-0.004115226337448541,-0.004938271604938249,0.0004115226337448763,-0.0028806584362139785,-0.0016460905349794165,-0.0020576131687242705,-0.003292181069958833,-0.0004115226337448541,-0.003292181069958833,-0.003703703703703687,-0.005349794238683103,0.0008230452674897082,-0.0016460905349794165,-0.0004115226337448541,0.0012345679012345733
86,86,0.9629629629629629,0.963407652853126,0.9695746041899889,0.9845674076443307,2.0214626568337093,1.6021321239367907,1.6618598958727646,1.4018431296857035,0.8224774108666845,0.02469135802469129,0.04279835390946497,0.02798353909465018,0.02921810699588473,0.01851851851851847,0.0016460905349794165,0.011111111111111061,0.0020576131687242705,0.0020576131687242705,0.0004115226337448541,0.0024691358024691245,0.0008230452674897082,0.0028806584362139785,0.0016460905349794165,0.004526748971193395,0.015637860082304465,0.003703703703703687,0.0,0.004115226337448541,0.003703703703703687,0.0,-2.2204460492503132e-17,0.0,0.0008230452674897082,0.0020576131687242705,0.004526748971193395,0.0004115226337448541,0.0020576131687242705
87,87,0.9547325102880658,0.9550981815453315,0.9564230949773118,0.9851353465811297,2.192969668826202,1.75832987396857,2.0297691646779987,0.958756555563909,0.582946500974607,0.02016460905349793,0.039094650205761305,0.02345679012345677,0.026337448559670774,0.009876543209876543,0.01728395061728396,0.010288065843621363,0.008230452674897082,0.006995884773662519,0.0004115226337448541,0.003703703703703687,0.007407407407407374,0.004938271604938249,0.004526748971193395,0.005761316872427957,0.016049382716049377,0.006584362139917666,0.004526748971193395,0.008641975308641936,0.004115226337448541,0.007407407407407374,0.0008230452674897082,0.0028806584362139785,0.006584362139917666,0.0008230452674897082,0.011934156378600791,0.0020576131687242705,-0.0008230452674897082
88,88,0.9629629629629629,0.9630175063196871,0.960081805787002,0.9969701560369642,1.8350212462724684,1.6445795381302233,1.5403987533639658,1.7564367288632272,0.4839012493624404,0.01975308641975303,0.01563786008230448,0.02263374485596702,0.027160493827160424,0.011111111111111061,0.0024691358024691245,0.0016460905349794165,0.0016460905349794052,-0.0004115226337448874,0.0016460905349794052,0.002057613168724259,0.0028806584362139785,0.003703703703703687,0.00411522633744853,0.0028806584362139676,0.004526748971193384,0.0024691358024691245,0.0024691358024691245,0.003703703703703687,-0.0004115226337448763,0.0012345679012345401,0.0032921810699588216,0.000411522633744843,0.0008230452674897082,0.000411522633744843,0.0028806584362139785,-2.2204460492503132e-17,-0.0008230452674897303
89,89,0.9588477366255144,0.9592406397535913,0.9629166014708184,0.9899859176967611,2.1534518529386117,2.0279565524025247,1.6875128196875702,0.9542290191667775,0.9030071220864362,0.02798353909465019,0.02263374485596705,0.03909465020576127,0.0251028806584362,0.021810699588477322,0.0020576131687242705,0.010288065843621352,0.0016460905349794165,0.003703703703703687,0.0004115226337448541,0.0028806584362139785,0.0024691358024691245,0.0028806584362139785,0.003292181069958833,0.003292181069958833,0.01563786008230449,0.0024691358024691245,0.0,0.0,0.0008230452674897082,0.0,0.0004115226337448541,0.0012345679012345622,0.0028806584362139785,0.0,0.003703703703703687,0.0,0.0
90,90,0.9382716049382716,0.9391525582001773,0.9391596638655462,0.9859663865546219,2.394484171885803,1.0488915301982644,1.4140291965414182,2.0643002677081466,0.7512024509183428,0.01769547325102875,0.025102880658436168,0.018518518518518455,0.020576131687242726,0.011522633744855926,-0.0012345679012345956,0.002469135802469091,-0.0024691358024691913,0.002057613168724237,0.0028806584362139785,0.000823045267489686,-0.0008230452674897526,-0.0016460905349794607,0.000823045267489686,0.0024691358024691136,0.0012345679012345401,0.004115226337448541,-0.0012345679012345956,0.0016460905349793941,-0.001646090534979494,-0.0004115226337448874,-0.0037037037037037646,0.005349794238683103,0.002057613168724259,0.006995884773662519,0.003292181069958833,-2.2204460492503132e-17,0.0016460905349794165
91,91,0.9465020576131687,0.9466439644790376,0.9466571834992887,0.987126600284495,2.0860831570043086,1.233401777611215,1.960945693512258,1.3874896808955093,0.9296662990388571,0.021810699588477388,0.02757201646090538,0.01399176954732514,0.019753086419753117,0.016049382716049408,0.0012345679012345733,0.007407407407407451,0.0012345679012345622,-0.003703703703703687,0.0008230452674897082,0.0008230452674897082,0.0004115226337448541,-0.0004115226337448541,-0.0008230452674897082,-0.0028806584362139785,0.00905349794238688,-0.0004115226337448541,-0.004115226337448541,-0.0012345679012345622,0.0016460905349794275,0.0028806584362139785,0.0004115226337448541,0.003292181069958833,0.0004115226337448541,0.0028806584362139785,0.0024691358024691358,0.0004115226337448541,0.0041152263374485635
92,92,0.9588477366255144,0.9592775462922718,0.9628178474332321,0.9856069086838318,1.9097248813793821,0.9081914277904143,1.7012549775182786,1.2729716657920138,2.000396441297314,0.01934156378600821,0.01851851851851848,0.03456790123456786,0.03209876543209873,0.02427983539094646,0.0024691358024691245,-0.003292181069958866,0.0,0.0012345679012345622,-0.005761316872428024,-0.0008230452674897082,-0.004938271604938293,0.0,0.003292181069958833,0.0,0.011934156378600768,0.0016460905349794165,-0.0004115226337448541,-0.0028806584362139785,0.0016460905349794165,-0.007407407407407462,0.003292181069958833,-0.0016460905349794165,-0.0012345679012345622,-0.006584362139917743,-0.0020576131687242705,-0.007818930041152328,0.004115226337448541
93,93,0.9300411522633745,0.9313248270164369,0.9332174355495251,0.9832089552238805,1.7881905795919262,1.6353628209462474,1.3743304372208474,1.8849819816748021,0.9249644103763531,0.017695473251028805,0.0279835390946502,0.021399176954732525,0.01728395061728395,0.0057613168724279795,0.003292181069958833,-0.0024691358024691245,0.004115226337448541,-0.008230452674897115,0.0020576131687242705,-0.004526748971193417,-0.0020576131687242705,-0.0028806584362139785,-0.0008230452674897082,-0.0016460905349794165,-0.0012345679012345622,0.0016460905349794165,0.0,-0.0028806584362139785,0.0024691358024691245,-0.003292181069958833,0.0,0.003292181069958833,0.0020576131687242705,-0.0012345679012345622,-0.0004115226337448541,-0.0016460905349794165,0.004115226337448541
94,94,0.9547325102880658,0.955015302139275,0.957036485480268,0.985331347728965,1.6553981892365326,1.3608034068210966,1.1842930222744252,2.5011600006808448,0.5616691489364104,0.042798353909465,0.043621399176954734,0.05144032921810697,0.0362139917695473,0.021810699588477367,0.013168724279835375,0.015637860082304535,0.004938271604938249,0.013168724279835375,0.0004115226337448541,0.0024691358024691245,0.00781893004115224,0.003292181069958833,0.004526748971193395,0.009465020576131656,0.017695473251028805,0.0,0.0004115226337448541,0.0004115226337448541,0.004115226337448541,0.004938271604938249,0.0016460905349794165,-0.0020576131687242705,0.004115226337448541,0.005349794238683103,0.009053497942386801,0.004938271604938249,0.007407407407407374
95,95,0.9670781893004116,0.9673830208809633,0.9723776223776224,0.9924630924630925,1.8259187955272724,1.8040806644046006,1.250795205482373,2.161197530413527,0.4863862747545606,0.027572016460905412,0.06831275720164616,0.017283950617283984,0.016872427983539152,0.012345679012345734,0.0,0.004526748971193506,0.0016460905349794607,0.0,0.004115226337448652,0.008641975308642047,0.004115226337448641,0.0008230452674897303,0.002057613168724326,0.0012345679012345956,0.00493827160493836,0.004115226337448652,0.0032921810699589214,0.004115226337448652,0.004526748971193473,0.0,0.006584362139917777,0.004115226337448652,0.0008230452674897303,0.0,-0.0024691358024691245,0.0,-0.004115226337448541
96,96,0.9382716049382716,0.9386084051169221,0.9328322405245482,0.9784903246441709,2.116269877527475,1.6930390100473638,1.3035302866984184,1.8603234984714938,0.4734465120301161,0.02921810699588473,0.02057613168724274,0.03168724279835387,0.02139917695473246,0.01604938271604932,0.006995884773662519,0.006172839506172811,-1.1102230246251566e-17,0.003292181069958833,0.000411522633744843,-0.0004115226337448874,0.0028806584362139785,0.003703703703703687,0.003703703703703687,0.007407407407407374,0.01193415637860078,0.006172839506172811,0.000411522633744843,0.000411522633744843,0.003292181069958833,0.000411522633744843,0.0008230452674896971,-0.0004115226337448763,-1.1102230246251566e-17,0.000411522633744843,0.00041152263374480966,0.000411522633744843,0.005349794238683103
97,97,0.9300411522633745,0.929962582413548,0.9242336610757663,0.9872758820127241,1.7761438590814003,1.997397267241121,1.9347254494061807,2.0037467584196857,0.4139720323451539,0.014814814814814803,0.009053497942386812,0.017695473251028816,0.018930041152263377,0.007818930041152227,-0.0008230452674897082,-0.005761316872427991,0.0012345679012345622,0.0,-0.003292181069958833,-0.005761316872427957,-0.0008230452674897082,0.0,-0.0024691358024691358,-0.0004115226337448541,-0.008230452674897104,0.0008230452674897082,-0.0004115226337448541,-0.0004115226337448541,-0.003292181069958833,-0.003703703703703687,-0.0020576131687242705,-0.004115226337448541,-0.0008230452674897082,-0.0028806584362139785,-0.006995884773662564,-0.003703703703703687,-0.006995884773662519
98,98,0.9629629629629629,0.9633447664600312,0.9692806421735103,0.9907378820623649,2.0921889311357877,1.4310957813698064,1.4786666908812398,2.069714511432893,0.4356188453227887,0.0222222222222222,0.04238683127572011,0.03333333333333329,0.02139917695473246,0.013580246913580184,0.004938271604938249,0.008230452674897082,0.0,0.0004115226337448541,0.0008230452674897082,0.0,0.0,0.0024691358024691245,0.0,-1.1102230246251566e-17,0.0028806584362139564,-0.0028806584362140565,0.0,0.0,0.0,0.0,0.005349794238683103,0.0,0.0,0.0028806584362139785,0.0020576131687242705,0.0,0.0004115226337448541
