,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.righttop_CO2_scaled,feature_importance.rightlow_CO2_fd3_scaled,feature_importance.rightlow_temperature_scaled,feature_importance.righttop_humidity_scaled,feature_importance.righttop_temperature_scaled,feature_importance.rightlow_humidity_scaled,feature_importance.rightlow_CO2_fd2_scaled,feature_importance.righttop_CO2_fd3_scaled,feature_importance.righttop_CO2_fd2_scaled,feature_importance.rightlow_CO2_fd1_scaled,feature_importance.right_CO2_vd_fd3_scaled,feature_importance.rightlow_CO2_scaled,feature_importance.righttop_CO2_fd1_scaled,feature_importance.right_CO2_vd_scaled,feature_importance.rightlow_temperature_fd3_scaled,feature_importance.righttop_temperature_fd3_scaled,feature_importance.right_CO2_vd_fd1_scaled,feature_importance.right_CO2_vd_fd2_scaled,feature_importance.righttop_temperature_fd2_scaled,feature_importance.righttop_humidity_fd2_scaled,feature_importance.righttop_humidity_fd1_scaled,feature_importance.rightlow_temperature_fd1_scaled,feature_importance.righttop_humidity_fd3_scaled,feature_importance.rightlow_temperature_fd2_scaled,feature_importance.rightlow_humidity_fd2_scaled,feature_importance.rightlow_humidity_fd3_scaled,feature_importance.rightlow_humidity_fd1_scaled,feature_importance.righttop_temperature_fd1_scaled
62,62,0.9890909090909091,0.9891316632803568,0.9857317927170868,0.9993872549019608,2.707795571563429,1.508111881906109,1.53426735371612,1.8210862483686483,1.7212007531286553,0.021090909090909115,0.0010909090909090979,0.011272727272727346,0.010545454545454613,0.004000000000000026,0.013818181818181886,0.0,0.006545454545454588,0.0025454545454545617,0.0,0.001454545454545464,0.0043636363636363916,0.0,0.000363636363636366,0.001454545454545464,0.0021818181818181958,0.0,0.000363636363636366,0.005818181818181856,0.000727272727272732,0.0,0.0,0.002909090909090928,-0.002909090909090839,0.000363636363636366,0.000363636363636366,0.0,0.0
63,63,0.9745454545454545,0.9750085120871638,0.9766666666666667,0.9959111111111111,2.312848274352159,1.3397139559956923,2.127192609749071,1.2789471434335744,2.1953991532541637,0.02072727272727265,0.0,0.0047272727272726685,0.006909090909090842,0.002545454545454506,0.011272727272727235,0.002909090909090839,-0.000363636363636366,0.0,0.0,-0.002909090909090928,-4.4408920985006264e-17,0.0,-0.000727272727272732,-0.0021818181818181958,0.003999999999999915,-0.002909090909090928,-0.002909090909090928,0.008363636363636318,-0.00545454545454549,-0.0036363636363636598,0.0,0.0003636363636363438,0.0,-0.000363636363636366,-0.004000000000000026,-0.00036363636363637706,-0.005090909090909123
64,64,0.9854545454545455,0.9855537190082646,0.9839534104239986,0.9986592927769399,2.9025715433981483,1.9111742089833856,1.3292524838381554,1.0104018518905555,2.2017767342598646,0.01890909090909091,-0.0025454545454545617,-0.0014545454545454527,0.006909090909090953,0.003272727272727294,0.009454545454545493,-0.003272727272727294,0.000363636363636366,0.0,0.0,-0.0025454545454545617,0.012000000000000021,-0.000363636363636366,0.002909090909090928,0.0043636363636363916,-0.0025454545454545617,-0.002909090909090928,-0.002909090909090928,-0.004363636363636359,-0.003272727272727294,-0.000727272727272732,-0.003272727272727294,-0.0036363636363636598,-0.002545454545454551,-0.0032727272727272826,-0.000727272727272732,0.001454545454545464,-0.002909090909090928
65,65,0.9781818181818182,0.9783268101761252,0.9727272727272727,0.998595041322314,2.9485838199679875,2.298349819209656,1.9167154294838755,0.7452415281969025,1.1339794081589363,0.014181818181818162,-0.0036363636363636598,0.005818181818181778,0.0021818181818181737,0.0058181818181818005,0.006909090909090876,0.0,-0.003272727272727294,-0.003272727272727294,-0.002909090909090928,0.0,0.0036363636363636264,-0.0036363636363636598,-0.0018181818181818299,-0.0043636363636363916,-0.0025454545454545617,-0.004727272727272758,-0.0043636363636363916,-0.0025454545454545617,-0.006545454545454588,-0.0018181818181818299,-0.003272727272727294,-0.0061818181818182215,-0.004000000000000026,-0.003272727272727294,-0.004727272727272758,-0.0025454545454545617,0.0021818181818181958
66,66,0.9709090909090909,0.9702984597102243,0.9363029132464188,0.9975052309673265,3.387988868632686,1.1700807784156253,1.2095960688561205,1.877159415453739,1.934818479118699,0.031272727272727306,0.004727272727272758,0.005090909090909135,0.01054545454545459,0.004000000000000026,0.012727272727272754,0.0,-0.0010909090909090647,0.003272727272727294,0.0036363636363636598,0.0043636363636363916,0.00618181818181821,0.006545454545454588,-0.00036363636363632155,0.001454545454545464,0.006545454545454588,0.000727272727272732,0.000727272727272732,0.007636363636363686,0.008363636363636417,0.001454545454545464,0.001454545454545464,0.004000000000000026,-0.0014545454545453972,0.002909090909090928,0.0061818181818182215,0.0043636363636363916,-0.002181818181818118
67,67,0.9890909090909091,0.9891389656095539,0.9845410628019324,0.9990338164251208,2.560492830099547,1.6519407185222377,1.3872966623765408,1.606657360632537,2.1914789739486165,0.04327272727272731,0.000363636363636366,0.00545454545454549,0.003636363636363671,0.0018181818181818299,0.0061818181818182215,-0.006545454545454477,-0.0032727272727271937,0.000363636363636366,1.1102230246251566e-17,1.1102230246251566e-17,0.02254545454545458,2.2204460492503132e-17,0.008363636363636406,0.0007272727272727431,0.0032727272727273047,0.0,1.1102230246251566e-17,0.001090909090909109,0.0018181818181818299,0.0,0.001090909090909109,0.001454545454545464,0.001454545454545464,0.003272727272727294,0.0036363636363636598,0.004000000000000026,0.0
68,68,0.9745454545454545,0.9749849742510293,0.9769317005864091,0.9973266643670231,2.857439141608777,1.6590769823620442,0.7683940223462332,1.8125153851328828,2.231945665780095,0.013090909090909042,0.003999999999999915,0.0065454545454544984,0.009090909090909038,0.007999999999999952,0.005818181818181755,0.0007272727272727098,0.0043636363636362805,0.0036363636363635488,-0.002545454545454573,-0.002909090909090939,-0.0040000000000000365,-0.0018181818181818299,-0.0021818181818181958,0.00545454545454539,-2.2204460492503132e-17,-0.001090909090909109,0.0003636363636363438,0.0025454545454544953,0.0003636363636363549,-0.000363636363636366,-0.005090909090909123,0.0003636363636363549,0.0010909090909090758,0.0010909090909090647,0.0007272727272727098,-0.0021818181818181958,-0.0043636363636363916
69,69,0.9854545454545455,0.9854545454545455,0.9759278711484594,0.9978991596638656,2.735797505876142,2.1598361406761604,1.4947638528707985,1.7411748710199448,1.0949981220957443,0.03236363636363636,-0.003272727272727294,0.004727272727272758,0.005818181818181856,0.002909090909090928,0.01563636363636366,-0.0036363636363636598,-0.002909090909090928,-0.002909090909090928,-0.003272727272727294,0.0021818181818181958,0.02072727272727274,-0.0025454545454545617,-0.000363636363636366,-0.000363636363636366,0.001454545454545464,0.0,0.0,0.0,-0.001454545454545464,0.000727272727272732,-0.000363636363636366,0.006909090909090953,-0.003272727272727294,0.0018181818181818299,0.0025454545454545617,-0.00436363636363637,0.0010909090909090979
70,70,0.9854545454545455,0.9855512067840836,0.9840909090909091,0.9992561983471074,2.899591352408108,2.158469798845687,1.2414173226881902,1.2094267245996546,1.9342115374877886,0.029090909090909077,-0.003272727272727294,0.010181818181818203,0.010181818181818203,0.011636363636363656,0.0112727272727273,0.003272727272727294,0.0,0.000363636363636366,0.0,1.1102230246251566e-17,0.001454545454545475,-0.0036363636363636485,-0.001454545454545464,0.003272727272727294,-0.000727272727272732,-0.0018181818181818299,-0.0021818181818181958,-0.000727272727272732,-0.0014545454545454527,-0.00436363636363638,-0.0018181818181818299,-0.0065454545454544984,-0.0010909090909090979,0.000363636363636366,0.000363636363636366,0.0010909090909090979,-0.005090909090909079
71,71,0.9636363636363636,0.9634123723106774,0.9406976744186046,0.9965116279069768,2.620494716801469,2.261809960756914,1.7829240331336433,1.4753350419170768,1.0346351771657447,0.046909090909090914,-0.004000000000000026,-0.00763636363636363,-0.000363636363636366,-0.0029090909090909167,0.007272727272727264,-0.002909090909090928,-0.00800000000000003,-0.002909090909090928,-0.001454545454545464,-0.001454545454545464,0.0003636363636363438,-0.0018181818181818299,-0.0065454545454545765,-0.010181818181818158,-0.006545454545454588,0.0010909090909090979,-0.008727272727272728,-0.007636363636363641,-0.004000000000000026,0.0,-0.007272727272727297,-0.009090909090909094,-0.0021818181818181958,-0.000727272727272732,-0.004727272727272747,-0.001454545454545464,-0.0036363636363636485
72,72,0.9818181818181818,0.9818826223459037,0.9743753187149413,0.997790243073262,2.770512475811103,2.040831086469113,1.5955638139654862,0.45631339401131416,2.0528604831486446,0.02218181818181818,-0.003272727272727294,0.007272727272727264,0.014545454545454539,0.013454545454545464,0.024363636363636365,0.0,0.004727272727272747,0.0010909090909090979,0.000363636363636366,0.00690909090909092,0.018909090909090896,0.002909090909090928,0.0021818181818181958,0.009818181818181827,0.01018181818181817,0.001454545454545464,0.005818181818181845,0.006545454545454565,-0.000363636363636366,0.004000000000000026,0.006545454545454588,0.003272727272727294,0.011636363636363634,0.0018181818181818299,0.004000000000000026,0.0014545454545454527,0.001454545454545464
73,73,0.9672727272727273,0.9680054518195448,0.9726411932294285,0.9952237305178481,2.1486587232862986,1.8218633119814711,1.581606435425286,1.9382922470766155,2.2069907312193466,0.010909090909090924,-0.0010909090909090979,0.009090909090909084,0.007272727272727287,0.007272727272727275,0.015272727272727271,-0.002181818181818185,-0.001454545454545464,-0.0021818181818181958,-0.005818181818181789,-0.0018181818181818299,0.008363636363636373,-0.009818181818181781,0.000727272727272732,0.004000000000000026,-0.0029090909090909054,0.001454545454545464,-0.0029090909090909167,-0.0040000000000000036,0.005090909090909123,0.003272727272727294,-0.005454545454545423,0.0043636363636363916,-0.0032727272727272605,0.003272727272727294,0.00436363636363638,0.000727272727272732,-0.004363636363636359
74,74,0.9818181818181818,0.9818734834157244,0.9761064030131827,0.9977244193345889,2.555145820640809,1.909348669703849,2.0014485569167673,1.4633883122913374,1.437926403826899,0.025818181818181806,0.0036363636363636598,0.008000000000000018,0.0018181818181818299,0.00945454545454546,0.0032727272727272718,-0.000727272727272732,0.002909090909090928,0.006909090909090953,0.0,-0.004000000000000026,0.0025454545454545617,0.0036363636363636598,0.000363636363636366,0.0025454545454545617,0.002909090909090928,0.0,-0.000363636363636366,0.005454545454545478,-0.004727272727272758,-0.0036363636363636598,-0.003272727272727294,-0.0018181818181818299,0.0,-0.000727272727272732,-0.000727272727272732,0.0,-0.0018181818181818299
75,75,0.9781818181818182,0.978342688701433,0.9714635854341737,0.998249299719888,2.721237859042913,1.3527254997645863,1.8017812722321012,1.251748129715841,2.3727734760755044,0.030909090909090886,-0.003272727272727294,0.007999999999999974,0.007999999999999962,0.0072727272727272415,0.003999999999999992,-0.0036363636363636598,-0.0036363636363636598,-0.004000000000000026,-0.003272727272727294,0.0032727272727272718,-0.0007272727272727541,-0.003272727272727294,-0.0036363636363636598,-0.000727272727272732,-0.000727272727272732,-0.003272727272727294,0.000363636363636366,-0.0021818181818181958,0.0010909090909090979,-0.003272727272727294,-0.002909090909090928,0.000727272727272732,-0.004727272727272758,-0.0010909090909090979,0.0,-0.006909090909090953,-0.0010909090909090979
76,76,0.9745454545454545,0.9744619480072387,0.9580315467568002,0.9970223724448737,2.4583543767558504,1.4870177327915177,1.5305499740993906,2.226537358684763,1.866696715415385,0.02254545454545449,-0.0007272727272727653,0.012727272727272676,0.012727272727272676,0.002181818181818118,0.01418181818181814,0.003999999999999937,0.0021818181818181403,0.002909090909090839,0.00290909090909085,-0.002909090909090928,0.009454545454545405,-3.3306690738754695e-17,0.003999999999999937,0.005818181818181745,0.00290909090909085,-0.00036363636363637706,0.0003636363636363438,0.003999999999999948,-0.00036363636363638817,0.004727272727272647,0.0010909090909090313,0.0003636363636363438,0.0025454545454544953,-0.0025454545454545617,-0.0018181818181818299,0.0021818181818181294,-0.000727272727272732
77,77,0.9709090909090909,0.9709090909090909,0.9477881146762863,0.9975318017846971,2.5327946353369266,1.5668426840490586,1.4858684757381184,2.2749978003738223,1.656958112342951,0.00036363636363638817,-0.0007272727272726986,0.0043636363636363916,5.551115123125783e-17,-0.0010909090909090424,0.005090909090909123,-0.002909090909090839,0.00036363636363638817,-0.0032727272727271937,-0.002909090909090839,1.1102230246251566e-17,0.011636363636363667,-0.006181818181818122,-0.00727272727272722,0.0,0.0014545454545454861,-0.0003636363636363549,-0.0010909090909090758,3.3306690738754695e-17,-0.0018181818181817744,-0.0003636363636363549,-0.0007272727272727098,0.000727272727272732,-0.004363636363636292,-0.0010909090909090647,-0.0007272727272727098,0.000363636363636366,0.0
78,78,0.9818181818181818,0.9820654570270695,0.9797514033680834,0.9982959101844426,2.5900842761280223,1.6584006924188763,1.8636855657197011,1.417973924970706,1.8194046362073815,0.02218181818181817,0.0065454545454545765,0.003272727272727294,0.000363636363636366,-0.003272727272727294,0.000727272727272732,0.0025454545454545617,0.0036363636363636598,0.0021818181818181958,0.0043636363636363916,0.001454545454545464,0.00690909090909092,0.0010909090909090979,0.0058181818181818334,0.0,0.007272727272727287,0.0018181818181818299,0.003272727272727294,0.005818181818181845,0.0032727272727272826,0.0025454545454545617,0.004000000000000015,0.0018181818181818299,0.004000000000000026,-0.0010909090909090979,0.0010909090909090979,0.0,0.003272727272727294
79,79,0.9745454545454545,0.9747720048546495,0.971476773383553,0.9965473948524796,2.756743454839724,1.9045265205814002,1.037794566223838,1.8481377716463139,1.829717349185574,0.03745454545454539,0.0036363636363635488,0.0010909090909090647,-0.004363636363636414,0.0018181818181817744,0.005454545454545412,0.00363636363636356,0.0036363636363635488,0.0007272727272727098,0.0003636363636363549,0.0039999999999999255,0.013090909090909042,0.0003636363636363549,-0.001818181818181841,0.00363636363636356,0.0007272727272727098,0.0007272727272727098,0.0007272727272727098,-2.2204460492503132e-17,0.003999999999999915,0.003999999999999915,0.0003636363636363549,0.007636363636363575,0.0,0.003999999999999915,0.003999999999999915,0.0036363636363635488,0.0036363636363635488
80,80,0.9818181818181818,0.9815550835942678,0.9609375,0.9991113744075829,2.1628016025253087,2.3478490874468148,0.9037906351121561,1.3251989647719773,2.4250081615237455,0.042181818181818174,0.002909090909090928,0.008727272727272717,0.012363636363636354,0.00545454545454549,0.02290909090909089,0.0010909090909090979,-0.002909090909090928,0.007272727272727308,-0.000727272727272732,0.009090909090909094,0.025090909090909073,-0.0025454545454545617,-0.0061818181818182215,0.010545454545454558,-0.004727272727272747,0.0018181818181818299,0.005090909090909113,-0.005818181818181856,0.0036363636363636598,0.0025454545454545617,0.000363636363636366,-0.00545454545454549,0.000727272727272732,0.000727272727272732,-0.004000000000000026,0.003272727272727294,-0.001454545454545464
81,81,0.9709090909090909,0.9711024135681671,0.9613636363636364,0.9958677685950413,1.9369328499969454,2.0166206596889267,2.387024743446403,1.0764417469330596,1.787067921833045,0.027272727272727317,-0.002545454545454484,0.002545454545454573,0.008363636363636396,0.001818181818181841,0.011272727272727323,-0.0047272727272726685,-0.00036363636363632155,-0.009090909090909038,-0.0003636363636363438,0.0010909090909091202,0.0123636363636364,-0.0018181818181817744,0.004727272727272758,0.007272727272727308,-0.00036363636363632155,0.0018181818181818299,0.00545454545454549,-0.0014545454545454085,-0.00290909090909085,0.004000000000000026,0.0010909090909090979,-0.0025454545454544953,-0.00036363636363633266,0.0010909090909091202,-0.0021818181818181294,2.2204460492503132e-17,0.005818181818181856
82,82,0.9709090909090909,0.9715525729875505,0.97430919270363,0.9951237132020949,2.288106950156632,2.2939327266515943,1.810430263524353,1.5013586564967054,1.1998205202349563,0.014909090909090927,0.0036363636363636598,0.012000000000000021,0.010909090909090924,0.009090909090909139,0.01563636363636366,-0.0003636363636363549,0.000727272727272732,-0.0003636363636363549,-0.0003636363636363549,0.006909090909090953,0.004727272727272758,0.00036363636363637706,0.001090909090909109,0.006545454545454588,-0.0007272727272726986,0.000363636363636366,0.000727272727272732,0.0025454545454545617,0.0007272727272727431,0.004000000000000026,0.0010909090909090979,2.2204460492503132e-17,0.0010909090909090979,0.0007272727272727541,-0.0003636363636363549,0.0036363636363636598,3.3306690738754695e-17
83,83,0.9818181818181818,0.9821241411218632,0.9887387387387387,0.9965153833078362,2.187188456419507,1.5048122276540865,2.240242778019932,1.2909850922947907,2.0693154604312363,0.023636363636363622,0.0036363636363636598,0.019272727272727285,0.016363636363636358,0.012,0.02036363636363635,0.000363636363636366,0.000363636363636366,0.0,0.0,0.000363636363636366,0.014909090909090894,0.0025454545454545617,0.001454545454545464,0.001454545454545464,0.0025454545454545617,0.0,-0.000363636363636366,0.008000000000000007,0.0032727272727272826,0.0036363636363636598,0.003272727272727294,0.01781818181818181,0.0036363636363636598,0.0010909090909090979,0.0040000000000000036,0.0036363636363636598,0.0021818181818181958
84,84,0.9818181818181818,0.9820686340706444,0.9883177570093458,0.9990807415351617,2.7918999742174138,1.8393813766831801,1.4519071397019776,1.9005503959621557,1.342049774587833,0.017454545454545445,0.006909090909090953,0.006545454545454554,0.0061818181818181885,0.005454545454545478,0.008727272727272728,0.0072727272727273196,0.006909090909090943,0.0021818181818181958,0.0025454545454545617,-0.0018181818181818299,0.010909090909090913,0.001454545454545464,0.0029090909090909167,0.001454545454545464,0.003272727272727294,-0.00545454545454549,-0.0018181818181818299,0.004000000000000026,-0.001454545454545464,0.001454545454545464,0.0010909090909090979,0.0018181818181818299,0.004727272727272758,0.0032727272727272826,0.0,0.001454545454545464,-0.000363636363636366
85,85,0.9745454545454545,0.9742817427221097,0.9507909328114807,0.9955968688845401,2.359313813259919,1.9035140181492884,1.3395101493475217,1.2585148676023523,2.1022876018333805,0.03672727272727268,0.00363636363636356,0.017090909090909035,0.018909090909090855,0.013818181818181752,0.020363636363636306,0.0007272727272727208,0.0007272727272727098,0.0007272727272727098,0.0003636363636363549,-0.0007272727272727653,0.008363636363636306,0.008363636363636306,0.006545454545454488,0.011272727272727222,-0.0007272727272727653,0.0010909090909090758,0.0010909090909090758,-0.0010909090909091202,0.0014545454545454195,0.0032727272727271937,-0.0036363636363636598,-0.001454545454545464,-0.002181818181818207,0.0021818181818181403,-2.2204460492503132e-17,0.00545454545454539,-0.00036363636363638817
86,86,0.9927272727272727,0.9927272727272727,0.98992673992674,0.9985347985347985,2.485410779571292,2.3243847592126894,1.3657342774691084,1.9859517912090305,0.7387030101487441,0.06872727272727269,0.0,0.017818181818181778,0.026909090909090848,0.011636363636363601,0.024727272727272674,0.0,0.0,0.0,0.0,0.003636363636363582,0.008363636363636306,0.0007272727272727098,0.0014545454545454306,0.008363636363636306,0.002545454545454484,0.0,0.0,0.004363636363636292,0.0,0.0007272727272727098,0.0,0.0025454545454544953,0.0032727272727271937,0.0014545454545454195,0.0021818181818181294,0.0,0.0
87,87,0.9745454545454545,0.9747610695187164,0.9719243143863949,0.9961697563965068,2.856537958714905,1.3311129472667111,1.966984427645475,1.236150574614877,1.934333758437138,0.05781818181818177,-0.000363636363636366,0.005818181818181745,0.013818181818181752,0.005818181818181745,0.014909090909090872,0.0003636363636363549,0.0003636363636363549,-0.00036363636363637706,0.0003636363636363549,0.0032727272727271937,0.004727272727272691,0.003999999999999915,-0.0007272727272727431,0.00363636363636356,-0.001454545454545475,0.0003636363636363549,0.0036363636363635488,0.002545454545454506,-0.0036363636363636598,-0.0036363636363636598,0.0036363636363635488,-0.003272727272727294,0.0036363636363635488,0.0003636363636363549,-0.001454545454545475,-0.0021818181818181958,0.0
88,88,0.9854545454545455,0.9854545454545455,0.9781503257587796,0.9989671063085969,2.42518653522626,1.7874473644432933,2.093981205853539,0.5356263728464662,2.4594581165208775,0.03563636363636365,-0.0036363636363636598,0.01636363636363637,0.014181818181818207,0.01200000000000001,0.021090909090909094,0.004000000000000026,0.0018181818181818299,-0.0025454545454545617,-0.002909090909090928,0.009454545454545483,0.02581818181818184,0.000363636363636366,0.004727272727272747,0.006909090909090943,0.0036363636363636598,-0.002909090909090928,0.0036363636363636598,0.008727272727272773,0.003272727272727294,0.000727272727272732,0.003272727272727294,0.005090909090909123,0.0021818181818181958,0.0010909090909090979,0.0018181818181818299,0.0025454545454545617,0.0
89,89,0.9745454545454545,0.9744619480072387,0.9580315467568002,0.998229518751006,1.8907007327324457,1.464902200438402,1.0784761524810584,2.7757504596651343,2.001158259864117,0.048727272727272695,-0.00036363636363637706,0.0072727272727272085,0.005090909090909035,0.003636363636363582,0.015272727272727205,0.003272727272727205,-0.002181818181818207,0.002909090909090839,0.002545454545454484,-0.0021818181818181958,-0.0010909090909091313,0.003636363636363582,-0.002181818181818207,0.002909090909090839,0.003636363636363582,-0.002181818181818207,-0.001454545454545475,0.005090909090909035,0.002545454545454484,-0.0072727272727273196,0.0010909090909090534,-0.000363636363636366,-0.001454545454545464,0.0003636363636363438,-0.00036363636363637706,-0.008363636363636417,0.0010909090909090647
90,90,0.9709090909090909,0.9702656088306313,0.9340909090909091,0.9983471074380165,2.8130493486192027,1.409176007216893,1.4267781509280393,1.8276947124888725,1.865578149330424,0.024363636363636386,-0.0003636363636363105,0.012727272727272743,0.013454545454545464,0.009090909090909139,0.014181818181818195,0.0043636363636363916,-0.003999999999999937,0.002909090909090928,0.0007272727272727431,-0.0010909090909090534,-0.00036363636363632155,0.00036363636363638817,0.003272727272727294,0.00618181818181821,-0.003999999999999948,0.003272727272727294,-0.0010909090909090534,-0.00036363636363633266,0.002545454545454573,0.004000000000000026,0.004000000000000026,0.0036363636363636598,0.0043636363636363916,0.001818181818181841,0.002181818181818207,0.007636363636363686,0.000363636363636366
91,91,0.9636363636363636,0.9634653151726322,0.947942557304612,0.9969621651477493,2.8105579574680677,2.0002008190986444,1.7599624928457456,1.7790300910116346,0.7253681338186456,0.042181818181818174,-0.004000000000000026,0.009818181818181781,0.006909090909090876,0.010545454545454502,0.012727272727272698,-0.0043636363636363916,-0.0036363636363636598,-0.000727272727272732,0.0,0.0029090909090909054,-0.0007272727272727431,-0.005090909090909123,-0.0010909090909090979,0.0018181818181818188,0.00436363636363637,0.000363636363636366,-0.0043636363636363916,-0.0003636363636363549,0.003999999999999992,0.000363636363636366,-0.0036363636363636598,0.006181818181818155,-0.0025454545454545617,0.0007272727272727208,0.0025454545454545396,0.000363636363636366,-0.00436363636363638
92,92,0.9781818181818182,0.9780539576862544,0.9630470998031198,0.997955474784189,3.1861230971981307,2.0748423176262967,1.4431334300793601,1.1186549086776725,1.2893414957044496,0.01927272727272724,-0.0036363636363636598,0.007636363636363575,0.018181818181818153,0.008363636363636328,0.018909090909090855,-0.003272727272727294,-0.003272727272727294,-0.004000000000000026,-0.000727272727272732,0.006545454545454532,0.0010909090909090868,-0.0043636363636363916,0.0010909090909090868,0.004363636363636336,0.0021818181818181958,0.000363636363636366,0.0025454545454545617,-0.000363636363636366,0.0,0.0018181818181818188,0.0036363636363636598,0.0,0.000727272727272732,0.0,0.0,0.0036363636363636043,0.000363636363636366
93,93,0.9818181818181818,0.9820065474062853,0.98155702872684,0.9985551589325175,2.9813058883440964,2.328325066054183,1.7593946821414708,-0.010590735738243297,2.2721723282109902,0.018181818181818177,0.0,0.0025454545454545617,0.005454545454545457,0.003272727272727294,0.013090909090909097,-0.0010909090909090979,-0.000363636363636366,-0.000363636363636366,0.001454545454545464,-0.0032727272727272826,0.019999999999999983,-0.000727272727272732,-0.0018181818181818299,0.0014545454545454527,0.0018181818181818299,-0.0010909090909090979,0.0010909090909090979,0.002909090909090928,0.000727272727272732,-0.0018181818181818299,-0.0018181818181818299,0.0025454545454545617,0.002181818181818185,0.0,0.0018181818181818299,-0.000363636363636366,-0.000727272727272732
94,94,0.9745454545454545,0.9746268683839898,0.9645098985997103,0.9978271366489618,2.6354950674557007,1.840415307929989,1.8901848734282352,1.6793405696299826,1.4191916061211396,0.030181818181818143,-0.0072727272727273196,0.011272727272727235,0.013454545454545408,0.002909090909090839,0.008727272727272695,-0.007636363636363686,-0.004000000000000026,0.0,-0.010181818181818247,0.0003636363636363438,0.011999999999999955,-0.003272727272727294,0.0010909090909090647,-0.0061818181818182215,0.0029090909090908725,-1.1102230246251566e-17,-0.002909090909090928,0.00290909090909085,0.0007272727272726875,-0.0043636363636363916,-0.006545454545454588,-0.0018181818181818633,-0.008000000000000052,0.0003636363636363438,0.0003636363636363549,-0.003272727272727294,-0.0043636363636363916
95,95,0.9672727272727273,0.966924748423029,0.9386363636363636,0.9974380165289256,2.4810479317537726,1.9236688725904636,1.7231818894084192,1.2038631687143297,2.2150610309198173,0.021090909090909115,0.0018181818181818299,-0.0029090909090908946,0.008363636363636361,0.0029090909090909167,0.013454545454545464,0.0,-0.000727272727272732,0.003272727272727294,-0.003272727272727294,-0.0025454545454545396,-0.0007272727272726986,1.1102230246251566e-17,0.002909090909090928,0.0010909090909090979,0.002181818181818185,-0.0021818181818181958,-0.0029090909090909167,-0.0010909090909090979,-0.0010909090909090979,-0.000363636363636366,0.001454545454545464,0.000363636363636366,0.001454545454545464,0.0036363636363636598,-0.000363636363636366,-0.000363636363636366,-0.0032727272727272826
96,96,0.9818181818181818,0.9817600290763708,0.9695296361036072,0.9976958525345622,3.2555404870359106,1.6341413392832376,1.426050067018438,1.0805020850521092,1.797413116962345,0.023999999999999987,0.0065454545454545765,0.012363636363636365,0.019999999999999997,0.00690909090909092,0.019999999999999997,0.0043636363636363916,0.004727272727272747,0.0036363636363636598,0.005454545454545478,-0.0018181818181818299,0.013454545454545464,0.000363636363636366,0.003999999999999981,0.004727272727272735,0.0025454545454545617,-0.002181818181818185,0.000363636363636366,0.004727272727272747,0.003272727272727294,-0.0025454545454545617,0.003272727272727294,0.0025454545454545617,0.0021818181818181958,0.002909090909090928,0.004000000000000026,0.0010909090909090979,0.002909090909090928
97,97,0.9818181818181818,0.9821578000635798,0.9889380530973451,0.9980133646378905,2.816220278297995,1.9513885335890062,1.7079624417888402,1.0496156633596372,1.507633728118531,0.030181818181818164,0.0069090909090909315,0.015272727272727271,0.01454545454545455,0.014181818181818184,0.012363636363636344,0.0,0.005818181818181856,-0.000363636363636366,0.004000000000000015,0.0018181818181818299,0.011272727272727257,0.0010909090909090979,0.007636363636363641,0.012727272727272709,0.001454545454545464,0.0010909090909090979,0.004000000000000026,-0.000363636363636366,0.004000000000000026,0.000363636363636366,-0.002909090909090928,0.007636363636363652,0.002909090909090928,0.004000000000000026,0.0036363636363636598,0.006545454545454565,-0.001454545454545464
98,98,0.9818181818181818,0.9818647337768882,0.9776714513556619,0.9991300565463245,3.3524210572823563,1.8062200390836443,1.3062681585712599,1.5576366200045533,0.787575051011109,0.03890909090909089,-0.000363636363636366,0.01454545454545455,0.013818181818181795,0.012727272727272709,0.014545454545454528,0.0,-0.003272727272727294,-0.0036363636363636598,-0.0072727272727273196,0.0,-0.0021818181818181958,0.0,0.000363636363636366,0.0,0.0,-0.001454545454545464,-0.0036363636363636598,0.000727272727272732,-0.0025454545454545617,0.0,-0.0036363636363636598,0.0018181818181818299,-0.0036363636363636598,-0.003272727272727294,0.0,-0.000727272727272732,-0.0043636363636363916
99,99,0.9636363636363636,0.9636363636363636,0.9460530445699937,0.9941148775894538,2.268003763891052,2.9774712817898124,1.3780409771085051,0.7552014131833567,2.4243913415931555,0.01636363636363637,-0.00545454545454549,0.013818181818181795,0.02036363636363635,0.012727272727272698,0.036,-0.0010909090909090979,0.0007272727272727208,-0.0025454545454545617,-0.0021818181818181958,0.0032727272727272718,0.01963636363636363,-0.003272727272727294,0.0018181818181818078,0.009090909090909084,0.004727272727272724,0.0021818181818181737,0.0032727272727272605,-0.0032727272727272826,0.007636363636363608,0.002545454545454551,0.008363636363636318,0.006181818181818155,0.006545454545454532,0.004363636363636347,0.006909090909090876,0.0032727272727272605,0.0032727272727272605
