,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.righttop_CO2_scaled,feature_importance.rightlow_CO2_scaled,feature_importance.rightlow_CO2_fd2_scaled,feature_importance.righttop_CO2_fd3_scaled,feature_importance.rightlow_CO2_fd1_scaled,feature_importance.rightlow_CO2_fd3_scaled,feature_importance.righttop_CO2_fd1_scaled,feature_importance.righttop_CO2_fd2_scaled
83,83,0.9563636363636364,0.9563636363636364,0.9298827129015809,0.9888662247152813,2.5649606154207483,1.7210426460580552,1.977851083029592,0.8608770888102307,0.7461772995523496,0.06690909090909096,0.014545454545454606,0.003272727272727294,0.010181818181818247,0.005090909090909135,0.0007272727272727431,0.008000000000000052,0.001090909090909109
84,84,0.9672727272727273,0.9673674426333363,0.9555308717634442,0.9931055615137123,2.6974066812222657,1.6486276171089427,1.308137950033626,0.9830692435774374,1.132821161794546,0.156,0.010909090909090901,0.00545454545454549,0.0018181818181818299,0.009090909090909094,0.003272727272727294,0.0069090909090909315,0.0036363636363636598
85,85,0.9418181818181818,0.9405646469797414,0.890370189171559,0.988747553816047,2.3627117534731545,1.8453740374286336,1.994626056167881,1.1242853373745059,0.48453486974433446,0.06399999999999995,0.010909090909090868,-0.0021818181818181958,-0.003272727272727294,-0.001454545454545475,-0.004000000000000026,-0.005090909090909123,-0.0010909090909090979
86,86,0.96,0.9594352941176472,0.9313186813186813,0.991941391941392,2.214664408044919,2.247552086465855,2.360673369049073,0.3877041424598691,0.4354764758194118,0.06472727272727268,0.03927272727272725,0.0,-0.002181818181818207,-0.00036363636363637706,0.0,-0.000363636363636366,0.0
87,87,0.9672727272727273,0.9673674426333363,0.9555308717634442,0.9952504979316684,2.895713363987372,1.7376574617121938,1.710039954038819,1.1567124273939007,0.23171761232786411,0.1541818181818182,0.01272727272727272,-0.004727272727272714,0.0036363636363636485,0.0,-0.002181818181818185,0.0,0.000727272727272732
88,88,0.9636363636363636,0.9631530569886735,0.9327427300174798,0.992769744160178,2.528727624161593,1.5498899396467254,2.4525122797809953,0.7189718506387887,0.15078171103750673,0.049090909090909095,0.021090909090909094,0.0036363636363636598,0.0,0.0065454545454544984,0.0069090909090908535,0.005818181818181789,0.0072727272727272085
89,89,0.9563636363636364,0.9563636363636364,0.9336069531627234,0.9914694994366651,2.6817863294819992,1.6784215096116957,1.547568549875355,1.9997954982402841,-0.11252988039693414,0.04945454545454551,0.030909090909090976,-0.0018181818181817633,-0.002909090909090861,-0.00036363636363632155,0.00036363636363637706,3.3306690738754695e-17,0.0025454545454545617
90,90,0.9490909090909091,0.9475490196078431,0.8931818181818182,0.9917355371900827,2.118571725293624,1.5967918229462457,1.8702666252968259,1.6997220897740035,0.6959056824062476,0.11890909090909094,0.01890909090909091,0.003272727272727294,0.004000000000000026,0.0025454545454545617,-0.000727272727272732,0.006545454545454554,0.006545454545454588
91,91,0.96,0.9593003123605534,0.9317177575255454,0.9926815796741231,2.8918451806539207,1.8094755790521295,1.8986331536454701,0.4150313516281687,1.0965632170661421,0.12690909090909086,0.036363636363636334,0.003636363636363582,0.004363636363636292,0.0014545454545454195,0.0014545454545454306,-1.1102230246251566e-17,0.0032727272727271937
92,92,0.96,0.9593916824270311,0.9284416174466152,0.99341208541572,2.316854120556831,1.712460184728846,1.8123936342465425,0.3923296209481909,1.6512866471910848,0.13454545454545452,0.011272727272727235,-1.1102230246251566e-17,-0.001454545454545475,0.003272727272727205,-1.1102230246251566e-17,-0.003272727272727294,-0.0018181818181818299
93,93,0.9781818181818182,0.9780209476622033,0.9577596464388918,0.9949855515893251,2.57887341967894,1.3187008248726306,2.117368427569398,1.4127871106004022,0.30398608057352794,0.07272727272727272,0.03381818181818177,0.006545454545454521,0.005090909090909068,0.0025454545454545174,0.0076363636363635965,0.0018181818181818188,0.0036363636363636377
94,94,0.9745454545454545,0.9742884487303622,0.9515531949138902,0.9954128440366973,2.896816319156689,0.8866229061385049,2.2146336621813534,1.521693570501812,0.22625548201853413,0.14799999999999996,0.0025454545454544953,0.0,-0.0036363636363636598,-0.002909090909090939,-0.0036363636363636598,-0.000727272727272732,-0.0036363636363636598
95,95,0.9490909090909091,0.9479648154536048,0.9,0.9936363636363637,2.8802221404074966,1.7796339687105798,1.918475045521182,0.778117599939604,0.5329874759218803,0.0341818181818182,0.005818181818181822,0.0,-0.005090909090909113,0.000727272727272732,-0.0025454545454545617,-0.00436363636363638,-0.0010909090909090979
96,96,0.9490909090909091,0.9484142797841427,0.9108930557762593,0.9910217702208803,2.822199871251983,1.2155909122589166,1.977013357350368,1.214295510477447,0.5536280255315794,0.04327272727272728,0.03745454545454546,0.0,0.0,-0.001454545454545464,0.0,-0.0025454545454545617,0.0
97,97,0.9490909090909091,0.949861853832442,0.9290680874119559,0.9916019505147191,2.598845833165054,1.0821911438821363,1.589517336277664,2.405257176519023,-0.08328046098023215,0.047272727272727286,0.023636363636363643,-0.006909090909090943,0.011999999999999978,-0.007272727272727287,-0.006545454545454588,-0.02145454545454545,-0.011999999999999988
98,98,0.96,0.9594490050445823,0.9322169059011165,0.9966652167609105,2.803448942425793,1.4391974521746285,1.4754828326747071,1.5273713796006234,0.202686845555037,0.17527272727272725,0.005818181818181767,-0.000363636363636366,0.004363636363636303,-0.0061818181818182215,-0.005090909090909123,-0.006909090909090953,-0.004000000000000026
99,99,0.9381818181818182,0.9383698436134631,0.9113700564971752,0.9843848085373509,2.8657892542908163,1.6855063424284888,2.1919382363728093,0.3607922406318876,0.7796690056539292,0.04654545454545459,0.027272727272727317,0.008363636363636417,0.002909090909090928,-0.0018181818181817633,0.009454545454545516,0.0010909090909091423,-0.0014545454545454085
100,100,0.9636363636363636,0.9630856888209829,0.9272055073941867,0.993200747917729,2.7879924785740955,1.6951367022912383,1.812446216209169,1.2571906321323971,0.0031098932366849363,0.06981818181818181,0.021818181818181813,0.0010909090909090979,-0.0007272727272727431,-0.0032727272727272826,0.0010909090909090868,-0.0043636363636363916,0.0
101,101,0.9745454545454545,0.9740943708514014,0.9441454664057404,0.9964938030006523,2.4688662101599212,1.6148558230995624,1.6638761060721883,1.1786935892205872,0.6170909579226862,0.13381818181818178,0.02072727272727265,0.0007272727272727208,-0.002181818181818207,-0.001818181818181852,-0.002909090909090928,0.003999999999999937,0.0
102,102,0.9781818181818182,0.9781818181818182,0.964427388754743,0.9965505346671266,2.7348868981827823,1.1362466276681285,1.4899220792007293,2.0308729577798323,0.2298306862193891,0.1538181818181818,0.007636363636363619,0.000363636363636366,0.002545454545454551,0.000727272727272732,-0.0025454545454545617,0.0029090909090909167,0.0010909090909090979
103,103,0.9490909090909091,0.9480495867768595,0.9045765135865247,0.9883203559510567,2.073661031354496,1.9442088868430758,2.176516059074878,0.04575763652600691,1.370722830184522,0.0850909090909091,0.023636363636363643,-0.0025454545454545617,-0.000727272727272732,0.000363636363636366,-0.0036363636363636598,-0.0021818181818181958,0.0025454545454545617
104,104,0.9709090909090909,0.971107438016529,0.960910005027652,0.997737556561086,3.084902634387988,1.3988862285734962,1.19492026052428,1.7101720886655638,0.17388638598356854,0.16472727272727275,0.01745454545454548,-0.00363636363636356,0.0,-0.0003636363636363549,0.000363636363636366,0.003272727272727294,0.000363636363636366
105,105,0.9454545454545454,0.9444879375387171,0.8992987606001304,0.9897260273972602,2.6837866788262814,1.3269218351208578,1.5498056975812535,1.7660353096637023,0.4400419616206764,0.14036363636363633,0.004727272727272702,-0.0036363636363636598,-0.003272727272727294,-0.008000000000000052,0.002545454545454551,0.0,-0.0025454545454545617
106,106,0.9490909090909091,0.9477716810792619,0.902826719779378,0.992722537153363,2.4143627544488284,1.0224421551850187,1.8850743425854397,2.3983912960393488,0.17264550278124843,0.025090909090909108,0.04836363636363637,-0.001454545454545464,-0.005090909090909123,0.007636363636363641,-0.004727272727272758,0.0,-0.0072727272727273196
107,107,0.9490909090909091,0.9485088045378821,0.9178391587677726,0.9934093601895735,2.513581287446226,1.1604147599653178,1.7944869704470108,0.821819447198232,1.3422699409938812,0.09090909090909091,0.021090909090909105,0.004727272727272758,0.002909090909090928,0.002909090909090928,0.0036363636363636598,-0.000363636363636366,0.002909090909090928
108,108,0.96,0.9593916824270311,0.9284416174466152,0.994850825382402,2.332982417083583,1.5897379232984976,1.675008805561897,1.0028864928268177,0.7849477727109111,0.10945454545454543,0.013090909090909052,-0.001454545454545464,-0.009090909090909139,-0.0043636363636363916,-0.004727272727272758,-0.0036363636363636598,-0.008000000000000052
109,109,0.9745454545454545,0.9742884487303622,0.9515531949138902,0.9975857073877354,3.109530814697046,0.8417222913639499,1.9636654239996847,1.310339501485557,0.17299532300870474,0.08254545454545449,0.015272727272727216,0.0,0.006545454545454477,-0.000363636363636366,0.002545454545454484,-0.000727272727272732,0.0
110,110,0.9781818181818182,0.9780166157372039,0.9570541566057261,0.9949120386340118,2.4825625534360416,1.6905499151428036,1.9880347787741695,0.5069593005351098,0.9331644200231628,0.06690909090909088,0.019999999999999973,-0.000363636363636366,0.001454545454545464,0.000363636363636366,0.010181818181818136,0.001454545454545464,0.001454545454545464
111,111,0.96,0.9594231499051232,0.9117965367965368,0.9939000393545847,3.341562876379171,1.203650328869712,1.8243342720601363,0.7427129893437583,0.49939589215174074,0.04109090909090905,0.012363636363636321,-0.000363636363636366,-0.004727272727272758,-0.0007272727272727431,-0.0025454545454545617,-1.1102230246251566e-17,-0.004727272727272758
112,112,0.9636363636363636,0.9627839603326044,0.9283882783882784,0.9968498168498169,3.426140597933811,0.8508535220065464,1.9542109413602913,0.9598779641769287,0.399137466383862,0.05963636363636364,0.034909090909090924,-0.010545454545454514,-0.009454545454545438,-0.004000000000000026,-0.006545454545454588,0.001454545454545464,-0.010909090909090868
113,113,0.96,0.959850567972025,0.9310969299758538,0.9925836495343222,2.214643837850029,2.464320959821252,1.994444386353169,0.15891047872309072,0.9244418913999262,0.11527272727272724,0.013090909090909042,-0.0072727272727273196,0.0003636363636363549,-0.0061818181818182215,-0.004000000000000026,-0.006545454545454588,-0.003272727272727294
114,114,0.9636363636363636,0.9630551496543911,0.9246761204481793,0.9936974789915967,2.5387227803051293,1.3348802876602859,1.8317491178857859,0.5012905641455129,1.4976919754465832,0.0778181818181818,0.03127272727272725,0.0036363636363636598,0.000363636363636366,0.00436363636363637,0.0018181818181818299,0.0025454545454545617,0.000363636363636366
115,115,0.9563636363636364,0.9557685950413224,0.9206502494769033,0.990101400289715,2.7840673897453083,2.3910205543850633,2.2177060684899157,-0.0403537995128323,0.3162169742465876,0.038181818181818226,0.027272727272727317,0.006909090909090953,0.009454545454545516,0.0036363636363636598,0.0036363636363636598,0.007636363636363686,0.00545454545454549
116,116,0.9672727272727273,0.9675713558994574,0.9603130462418561,0.9949944382647387,2.677315389107862,1.5671439124289959,1.886462435272549,1.330473144096442,0.3174945290479213,0.04945454545454546,0.043272727272727296,1.1102230246251566e-17,0.000727272727272732,-0.0018181818181818188,-0.002909090909090928,-0.001454545454545464,0.0010909090909090979
117,117,0.9636363636363636,0.963127504303975,0.9306506849315068,0.9942922374429224,2.6185988280174475,1.0255628500815577,1.842088646017186,1.6990806900878106,0.609475447663401,0.13854545454545453,0.009818181818181804,0.000363636363636366,-0.000727272727272732,-0.000363636363636366,0.000363636363636366,-0.000727272727272732,0.000727272727272732
118,118,0.9781818181818182,0.9783713343804477,0.9690821256038648,0.9954589371980677,2.91004853387842,1.1855221084859893,2.1386210811902675,0.7218443271272011,0.44955010600974893,0.03454545454545451,0.015636363636363605,-0.0036363636363636598,-0.006545454545454588,0.0,-0.0072727272727273196,0.002909090909090928,-0.0036363636363636598
119,119,0.96,0.9591693155329519,0.9249481635071091,0.9951125592417062,2.5503081175218654,0.4933096797477288,1.7679808929286136,2.2456545780166404,0.5382239518737959,0.058181818181818154,0.018909090909090886,0.006545454545454477,0.004363636363636292,0.010545454545454502,0.0018181818181817744,0.0014545454545454085,0.0072727272727272085
120,120,0.9454545454545454,0.9442019473813079,0.8990310077519379,0.9896124031007753,2.846469791494036,1.9903173580740263,1.8853056921097577,0.9545695688538802,0.06627353274499953,0.041454545454545445,0.020363636363636327,-0.0010909090909090979,0.0010909090909090868,0.000727272727272732,0.006909090909090887,-0.006909090909090953,0.000363636363636366
121,121,0.9563636363636364,0.956033231474408,0.9214815453604692,0.992669886167644,2.869328571376542,1.8641921848412104,1.8599494297736314,0.7079469571968536,0.3207558650845454,0.027272727272727327,0.01054545454545459,-0.002909090909090839,-0.0007272727272726986,-0.0014545454545454085,-0.002909090909090861,-0.002909090909090839,-0.0021818181818181294
122,122,0.9818181818181818,0.9817537412904599,0.9676973353443942,0.9956427015250544,2.5258750777557664,0.8275610128120204,1.3336178878960139,1.8020033833630265,1.1992322687012753,0.14436363636363636,0.020727272727272716,0.004000000000000026,-0.002909090909090928,0.004000000000000026,-0.003272727272727294,0.003272727272727294,0.0
123,123,0.9709090909090909,0.9712765988183117,0.9684442270058709,0.9959230267449445,3.031469105726363,2.0572109573233557,1.8463448261246254,0.4680519630355964,0.3459867308441273,0.12109090909090914,0.02509090909090913,0.0036363636363636598,0.005818181818181856,-0.0003636363636363438,0.005090909090909123,0.000363636363636366,0.0021818181818181958
124,124,0.9454545454545454,0.9449177177088722,0.9085889083108216,0.9883203559510567,1.7975390180635862,1.5967256026573287,1.2165106983941651,2.6408214240425023,0.5596868609596584,0.1469090909090909,0.01599999999999998,0.0010909090909090979,-0.0021818181818181958,-0.004727272727272758,-0.0061818181818182215,-0.003272727272727294,-0.000727272727272732
125,125,0.9672727272727273,0.9680846779220232,0.9722222222222222,0.9939555555555555,2.6450799252222117,1.579735646939954,1.526665439573858,0.680855629700364,1.2693973310766333,0.1261818181818182,0.023272727272727278,-0.0018181818181818299,0.000363636363636366,0.005090909090909102,0.0061818181818181885,1.1102230246251566e-17,-0.0010909090909090979
126,126,0.9527272727272728,0.9532862998051469,0.9302955212922173,0.9944016152716593,2.3939429663986496,1.7031541796835838,0.9598700199769612,2.1940783183292876,0.5390673029229403,0.07309090909090912,0.013454545454545486,-0.0069090909090908535,-0.010909090909090868,-0.009818181818181781,-0.010909090909090868,-0.007999999999999962,0.0
127,127,0.9636363636363636,0.9628730746377805,0.925237405440206,0.9935618863672944,2.2851798674514465,2.1099924668954433,1.678654643170269,1.0852867271417612,0.1757300105824799,0.09454545454545456,0.022181818181818157,0.0010909090909090979,0.0036363636363636264,0.002181818181818185,0.0036363636363636264,0.004363636363636347,0.0018181818181818188
128,128,0.9563636363636364,0.9554710743801653,0.9155013507071349,0.992769744160178,2.4130828988839257,1.2245204237601002,2.239129285551116,1.0559182543604413,0.9018402156177568,0.1298181818181819,0.024000000000000056,0.000727272727272732,-0.003636363636363571,0.007636363636363686,-0.002545454545454484,0.0043636363636363916,0.000727272727272732
129,129,0.9636363636363636,0.9631140574536802,0.9295454545454545,0.9940495867768595,2.7968897374106354,1.4768421661705367,2.3373563111198643,0.8592847005801453,0.004957760013616041,0.05636363636363636,0.043999999999999984,0.000727272727272732,0.0029090909090909054,-0.002909090909090928,-0.001454545454545464,0.0,0.0029090909090909167
130,130,0.96,0.9591483553978436,0.9238544474393531,0.9967056004791853,2.559287724982867,1.5627317293617378,1.441151210960191,1.678107121463954,0.34537585368224843,0.15163636363636362,0.022181818181818157,-0.001454545454545475,-0.004727272727272758,-0.0036363636363636598,0.0010909090909090534,0.0010909090909090534,-0.000727272727272732
131,131,0.9672727272727273,0.9673698202623824,0.9550387596899225,0.992170542635659,3.461642055631297,1.4025126656577804,1.4190074889731048,0.9642695693397901,0.5204267101569516,0.04945454545454549,0.03854545454545457,0.000727272727272732,0.005090909090909113,-0.0010909090909090979,0.002909090909090928,0.000727272727272732,0.0
132,132,0.9709090909090909,0.9703291229318626,0.9383631512868801,0.9956842435655995,2.667969271414474,1.0860767277805299,2.1010140002867828,1.747048275827391,0.05237413534183844,0.04181818181818185,0.046181818181818234,0.0036363636363636598,-0.006909090909090842,0.0007272727272727541,1.1102230246251566e-17,0.0010909090909091202,-0.0072727272727272085
133,133,0.9854545454545455,0.9853791503552268,0.9752080941446613,0.9971297359357061,2.8830207506141834,1.3978363047025117,1.7629378798615434,1.857712543124036,0.0337253340475279,0.1829090909090909,0.02400000000000001,0.005818181818181856,0.007636363636363686,0.005090909090909123,0.005818181818181856,0.005090909090909123,0.0025454545454545617
134,134,0.9636363636363636,0.9636363636363636,0.9407123145912384,0.9956019317005864,3.2146264379240694,1.2815416511047435,2.0980799991237578,0.9322283385788885,0.2774914667646495,0.057818181818181824,0.02145454545454546,-0.004000000000000026,0.001454545454545464,-0.007272727272727297,-0.007272727272727308,-0.000727272727272732,0.000727272727272732
135,135,0.9563636363636364,0.9556683316683316,0.9265771526001705,0.9935350951974993,2.350378688603159,1.221074773142358,1.0326115847132014,2.0643508899677223,0.8621636443205581,0.18509090909090914,0.00981818181818187,0.001090909090909109,0.005090909090909123,0.0036363636363636598,0.001454545454545464,0.0010909090909090979,0.00036363636363637706
136,136,0.9527272727272728,0.9520260455797647,0.9191374663072776,0.9906409104522311,2.8758941622403738,1.4490812872178471,2.0095622094010848,0.6385708436968317,0.7146195468072623,0.0690909090909091,0.021454545454545483,0.010545454545454613,-0.0029090909090909167,-0.0010909090909090868,-0.0003636363636363549,0.0036363636363636598,0.002909090909090928
137,137,0.9745454545454545,0.9746155811761442,0.9667565139263252,0.9976040730757711,2.155842840712161,1.6468240006159582,1.4826676850807536,1.4405212003120922,0.7797367276615087,0.15999999999999998,0.013090909090909052,0.007636363636363575,0.0003636363636363438,0.007636363636363575,0.0032727272727271937,0.0010909090909090647,-0.0036363636363636598
138,138,0.9636363636363636,0.9638780169602087,0.95,0.9961157024793388,2.9837420128068795,0.5563168372084855,1.6916092016516902,1.5845191084891823,0.9789061673530215,0.11309090909090909,0.015272727272727238,0.000727272727272732,0.004727272727272724,0.0029090909090909167,-0.0061818181818182215,0.0072727272727272085,0.005818181818181778
139,139,0.9527272727272728,0.9516952434273449,0.9123125851885507,0.9903831591700742,2.656966173464844,1.5698191544696216,1.1010322561903985,2.3565618326014532,0.3968182281503248,0.13890909090909095,0.013454545454545486,0.007636363636363686,0.0036363636363636598,0.0,0.0025454545454545617,0.009818181818181882,0.0021818181818181958
140,140,0.9527272727272728,0.951820366891923,0.9060853306136325,0.9912459629440762,2.2492233090821574,1.4015932391698422,1.8673037606114493,1.8509709738779374,0.22938664517574756,0.042545454545454574,0.022909090909090945,-0.0058181818181818005,-0.005454545454545434,-0.0029090909090908833,1.1102230246251566e-17,-0.008727272727272705,-0.011636363636363601
141,141,0.9672727272727273,0.9668960125411206,0.9355812349085891,0.9933597792342187,2.0254381461612914,1.2437031934179343,1.7675939721027785,1.4613822738993314,1.2827446534813955,0.14618181818181822,0.009090909090909104,0.0,-0.0018181818181818299,-0.005090909090909068,-0.001454545454545464,-0.003272727272727294,-0.002909090909090928
142,142,0.96,0.9601024143091542,0.9477671451355661,0.9902131361461505,2.5191842229135837,1.611359222633205,1.9829814412111133,1.7740448961553748,0.2084734982611235,0.06290909090909089,0.04072727272727267,-0.003272727272727294,0.00036363636363633266,0.0007272727272726986,-0.0025454545454545617,0.004727272727272647,-0.003272727272727294
143,143,0.9672727272727273,0.9669740986459971,0.943810326336755,0.995480312547878,3.0490232729288955,1.6957023264161215,1.967579276253109,0.5251043096580249,0.25048067988696077,0.037454545454545476,0.014181818181818184,-0.0010909090909090868,1.1102230246251566e-17,-0.0036363636363636264,-0.0036363636363636485,-0.007999999999999974,-0.0029090909090908946
144,144,0.96,0.9607883715200788,0.9505412467338559,0.9931877566256067,3.046608899013656,1.2180952897803496,2.1535569429326107,1.5028085795846025,-0.17773166676107247,0.05636363636363634,0.01927272727272723,-0.0061818181818182215,-0.001818181818181841,-0.011636363636363656,-0.004000000000000026,-0.005090909090909135,-0.0025454545454545617
145,145,0.9709090909090909,0.9704311840875717,0.9355555555555556,0.9967111111111111,2.8718076754345576,1.538883448045972,1.849797402643877,0.5552215264271684,0.7410610266195103,0.05818181818181821,0.033818181818181844,0.0,0.002181818181818207,-0.0047272727272726685,-0.005454545454545379,0.0036363636363636598,-0.0010909090909090534
146,146,0.9527272727272728,0.951911021845491,0.9118783196523419,0.995976178979559,2.6926956178533055,1.2228671378954246,1.6532853864133765,1.0317292754162226,1.1830130595451773,0.132,0.009454545454545483,-0.001454545454545464,-0.008727272727272684,-0.0076363636363635965,-0.004000000000000015,-0.008363636363636328,-0.009090909090909038
147,147,0.9709090909090909,0.9705123966942149,0.9427812650893288,0.9967809431836472,2.4030416790253724,0.8166373838504343,1.6744958545967163,2.8357286610711094,0.09993913902147138,0.08872727272727277,0.048000000000000057,0.0,0.004000000000000026,-0.006181818181818122,-0.003272727272727205,2.2204460492503132e-17,2.2204460492503132e-17
148,148,0.9636363636363636,0.9638603549620498,0.9516923565866836,0.9939615445733354,2.772594666007898,1.3127737629524048,1.6265087414655428,1.8174217246647282,-0.040025251818765775,0.16654545454545455,0.0178181818181818,0.005090909090909079,0.0036363636363636485,-0.0021818181818181958,0.0010909090909090979,0.0007272727272727208,0.006909090909090876
149,149,0.9781818181818182,0.9783947383089013,0.9670627475505524,0.9969772774650824,2.91572372495533,1.3499170380575036,1.989361530182856,0.9532052785380905,0.37967553078060623,0.04327272727272722,0.009454545454545427,0.000727272727272732,0.0,0.000363636363636366,0.000727272727272732,0.000363636363636366,0.000363636363636366
150,150,0.96,0.9593268895319009,0.9241220403623073,0.9905450500556174,2.595126524682106,1.8444161393065792,2.1772862970861686,-0.22814158516151986,1.3069969515883588,0.0756363636363636,0.021818181818181792,-0.002181818181818207,-0.005090909090909123,0.0021818181818181294,0.0014545454545454195,0.002181818181818118,-0.002909090909090928
151,151,0.96,0.9601534763721361,0.9366666666666668,0.9927111111111111,2.2733273865024435,0.8404284699064288,1.9691338253735462,2.025152490399344,0.8489445567778084,0.12945454545454543,0.010545454545454492,0.0021818181818181294,-0.000727272727272732,-0.008727272727272773,0.0007272727272727098,-0.002181818181818207,0.0007272727272726986
152,152,0.9672727272727273,0.967380092821862,0.952870189171559,0.9948630136986301,2.5690111531747943,1.8812980372917452,1.895192189401195,0.5394904816862927,0.7546922713288207,0.057090909090909116,0.02400000000000002,-0.0036363636363636264,-0.0029090909090909054,-0.000363636363636366,-0.000727272727272732,-0.000363636363636366,-0.0036363636363636377
153,153,0.9454545454545454,0.9456204502471733,0.9221594475831764,0.9888575015693659,2.4428962451371694,2.540388476150408,1.8040745380958834,0.3443283613525219,0.7199076772930544,0.10727272727272727,0.011636363636363622,-0.001454545454545464,-0.004000000000000026,0.000363636363636366,-0.003272727272727294,-0.00036363636363637706,-0.001454545454545464
154,154,0.9636363636363636,0.9636363636363636,0.9460530445699937,0.994428750784683,3.242120381455261,0.8116016920246355,1.9547332348145707,0.9598784798569758,0.5517873629391578,0.06472727272727272,0.03054545454545452,-0.0025454545454545617,-0.005818181818181845,0.006181818181818166,0.0,0.005818181818181789,-0.000727272727272732
155,155,0.9636363636363636,0.9632101619844842,0.9373689727463312,0.9934112009583708,3.0827528484929756,1.3627003524895034,1.692051632329412,1.0528588429244157,0.47406829171601544,0.09418181818181817,0.02654545454545453,0.000363636363636366,-0.0025454545454545617,-0.000363636363636366,0.0018181818181818188,-0.000727272727272732,-0.003272727272727294
156,156,0.9781818181818182,0.9780121212121213,0.9563200280112045,0.9954481792717087,2.239792489983256,0.651955138254327,1.225553376165978,2.563842799404193,1.312793947963168,0.08109090909090905,0.02363636363636361,0.000727272727272732,0.0025454545454545617,0.003272727272727294,0.011999999999999966,0.0072727272727272415,0.0040000000000000036
157,157,0.9672727272727273,0.9677126342695587,0.9674390428593064,0.995910949568378,3.008895724010411,1.4064575387291867,1.3138567579847111,1.6576591457153023,0.12079811988122073,0.06800000000000003,0.032727272727272716,-0.007636363636363585,0.011272727272727268,-0.008363636363636328,-0.004363636363636336,-0.000727272727272732,-0.0021818181818181958
158,158,0.9672727272727273,0.9671756342830723,0.9496705990500995,0.9935651907461315,2.766205623546793,1.7929715962116473,2.1341815236101795,0.47839604305927325,0.627089707540572,0.0701818181818182,0.02145454545454547,0.0043636363636363916,0.005818181818181845,0.0018181818181818299,0.005454545454545467,0.000363636363636366,0.004000000000000026
159,159,0.9745454545454545,0.9746514538093485,0.9593131765584173,0.9958939902948861,2.3604202180360043,0.9135427558671441,1.5277773887598556,1.618044359225655,1.0048562824583727,0.09927272727272721,0.005090909090909046,-0.00036363636363637706,-0.009818181818181882,-0.001454545454545475,0.004727272727272647,0.007999999999999941,0.0014545454545454306
160,160,0.96,0.9598618652353907,0.9340909090909091,0.9921487603305785,2.4452848558471842,1.617123891736361,1.9927691395815983,1.5807915750253727,0.044948993623784725,0.05781818181818179,0.018181818181818132,0.0018181818181817744,0.00290909090909085,-0.00036363636363637706,0.0021818181818181403,0.002545454545454506,0.00545454545454539
161,161,0.9709090909090909,0.9709090909090909,0.9525698516729907,0.9978440841669541,2.8640505398916782,1.3652169880604312,1.526811502681294,1.3121962243980694,0.29819933218409017,0.056000000000000036,0.029818181818181844,-0.006909090909090842,-0.009818181818181771,-0.002545454545454484,-0.010181818181818136,-0.0069090909090908535,-0.0072727272727272085
162,162,0.9672727272727273,0.966924748423029,0.9386363636363636,0.9938016528925621,2.500067931349638,1.9784299995559533,1.7301372838574625,0.6997799249884172,0.6941494461607886,0.047636363636363664,0.018181818181818188,-0.000363636363636366,-0.001454545454545464,-0.000727272727272732,0.0,0.0,-0.000363636363636366
163,163,0.9527272727272728,0.9521974682644522,0.9132670406255312,0.9873363929967703,2.3006021878532796,1.4497736854600234,1.1735105875896763,1.4452017193157762,1.162897750905956,0.06290909090909093,0.023636363636363657,0.0025454545454545617,-0.0010909090909090979,0.003272727272727294,-0.0029090909090909167,0.007272727272727297,-0.003272727272727294
164,164,0.9563636363636364,0.9566689519630696,0.9370644229134795,0.9930307666156724,2.3920868027156525,2.1715906298525205,1.5720984914873832,0.9250233731068948,0.6344687925903998,0.12400000000000007,0.02254545454545459,-0.0018181818181817744,0.00036363636363637706,0.0007272727272727431,-0.00036363636363632155,0.002909090909090939,0.0036363636363636598
165,165,0.9563636363636364,0.9568879492600422,0.947084061655808,0.9914984903861433,2.271905423287378,1.7471136160397305,1.0530638736931228,1.348089437497644,1.2568826311018235,0.13672727272727278,0.02254545454545459,0.00909090909090915,-0.0010909090909090534,0.008727272727272783,-0.0007272727272726875,0.004363636363636403,0.0010909090909091202
166,166,0.9636363636363636,0.9638442581195876,0.9531944231653133,0.9951738930595986,2.193905031698361,2.1156125962969905,1.3773152754525089,2.036958242229156,0.010285048571620721,0.15381818181818177,0.012727272727272688,-0.002909090909090928,0.002545454545454551,0.007999999999999962,-0.0018181818181818299,0.000363636363636366,-0.0025454545454545617
167,167,0.9381818181818182,0.9369599999999999,0.8971291866028708,0.9876758010729303,2.714307938184967,1.9710451360104975,1.928071022172614,1.2895748084702026,-0.1354179102878685,0.058909090909090966,0.03890909090909096,-0.003272727272727205,-0.005818181818181755,-0.009818181818181771,-0.00618181818181811,-0.00727272727272722,-0.00618181818181811
168,168,0.9527272727272728,0.9515544551227343,0.9053999678094318,0.9941252213101561,2.3680558121719666,0.9812186110059092,2.1894672023133506,1.8189533805657616,0.26515217166556054,0.05781818181818184,0.016000000000000025,0.000363636363636366,0.0036363636363636598,0.00545454545454549,0.002909090909090928,0.003272727272727294,0.002909090909090928
169,169,0.9672727272727273,0.9668960125411206,0.9355812349085891,0.9890479475681269,2.922100445576904,1.3518377442113338,2.2357060768563275,0.31476316124489045,0.8887976139011743,0.06290909090909091,0.024363636363636375,0.009454545454545448,0.004727272727272758,0.009090909090909104,0.0065454545454545765,0.011636363636363622,0.0036363636363636598
