,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.front_CO2_vd_fd2_scaled,feature_importance.front_CO2_vd_fd3_scaled,feature_importance.front_CO2_vd_fd1_scaled,feature_importance.front_CO2_vd_scaled
221,221,0.8395061728395061,0.8385035471852192,0.8222222222222222,0.89920116194626,0.84864198794213,1.357995683140752,0.15982823804732543,1.0082612454702373,1.1026383051997808,0.09753086419753082,0.12098765432098761,0.09506172839506168,0.03539094650205756
222,222,0.8189300411522634,0.8135124806504563,0.7863518571839908,0.885473653901526,0.8413519100681719,1.5964858836906661,0.6750391429876176,0.6316989449825139,0.5393672603725176,0.08148148148148152,0.10452674897119345,0.07037037037037042,0.025102880658436254
223,223,0.8395061728395061,0.833960196564394,0.7977661950856292,0.8584512285927028,1.3937670372559756,1.7345030584330359,0.010792273468578403,0.5842916908714191,0.4498330505709569,0.09547325102880654,0.07530864197530858,0.0761316872427983,0.0518518518518518
224,224,0.8436213991769548,0.8411330126991341,0.8145197319434103,0.8625465376023826,1.465057435544864,1.3299033054500948,0.8907945942440648,1.2700998377912176,-0.4342021560272991,0.09300411522633749,0.11399176954732515,0.07860082304526753,0.049794238683127635
225,225,0.8806584362139918,0.8814826644371793,0.8740342372367823,0.9206180881684592,1.0142357010747716,1.4699097770208613,0.25769434948747183,1.430304757415529,0.08131339567038406,0.12798353909465016,0.1502057613168724,0.10246913580246912,0.06172839506172838
226,226,0.8395061728395061,0.8377455716586151,0.8127807726864331,0.8620844564240792,0.10322124708851782,1.4208477782370488,0.3064263918890277,1.612249782129665,0.9979512623661411,0.10493827160493821,0.11275720164609052,0.08847736625514399,0.026748971193415592
227,227,0.8271604938271605,0.8216486315632903,0.7962301870626873,0.8593459945737542,1.0721984157269255,1.3259453155168088,0.4240570862720335,1.3790520191159141,0.33052162610491365,0.07695473251028807,0.11893004115226335,0.08065843621399178,0.04897119341563787
228,228,0.831275720164609,0.8219297628512886,0.7650993584728525,0.8663745892661555,1.3382271346939552,1.036150079688498,-0.030920054500454333,1.8982971393357437,0.40332982492654856,0.06584362139917693,0.07037037037037035,0.05020576131687241,0.036213991769547316
229,229,0.823045267489712,0.8188614608260308,0.7826844417512498,0.8423723678230571,1.6648022403599578,1.2986720933926963,0.21200062740803144,0.4048965688770497,1.1427970118896862,0.1020576131687243,0.09588477366255145,0.10905349794238686,0.023045267489711974
230,230,0.8806584362139918,0.880901747114899,0.8578037995414347,0.9276940714051752,0.9276089354489521,1.8051171873723968,-0.11784476746878107,0.7149650841791186,0.6081061935768383,0.12098765432098765,0.13004115226337443,0.10370370370370367,0.04650205761316871
231,231,0.8271604938271605,0.8255211288919154,0.8089247311827957,0.8664516129032258,1.6562648531520794,1.3978839888967944,0.028317007698433077,0.4127858659469461,0.9130499222363345,0.09465020576131686,0.10041152263374487,0.09423868312757203,0.015637860082304545
232,232,0.8436213991769548,0.8421283672902623,0.8174698795180724,0.8949548192771084,0.9777657261886269,1.264695719585007,0.1818101355357024,0.8936990207517522,1.0945108596220032,0.10699588477366258,0.10288065843621404,0.09135802469135805,0.03868312757201651
233,233,0.831275720164609,0.829299142305454,0.7816091954022988,0.8549891720806263,1.1676142136407777,1.6532382098693363,0.1347362410781319,1.0805365301609777,0.3679351554843416,0.11028806584362136,0.09958847736625513,0.0934156378600823,0.04403292181069958
234,234,0.7901234567901234,0.7879599036400696,0.7613316545696933,0.8553547622574433,1.2903566729110119,1.0107508848508855,0.1976923972042744,0.771510250775329,1.4860919862846982,0.08724279835390941,0.09835390946502051,0.0724279835390946,0.018106995884773623
235,235,0.8189300411522634,0.8136886203814908,0.7686480186480187,0.8454545454545453,0.9595393637349102,1.3009618506958034,0.012298209207674434,1.209479535059991,1.0825181510483062,0.11193415637860087,0.09465020576131693,0.07530864197530869,0.026748971193415672
236,236,0.7983539094650206,0.7936138293626217,0.7633431085043989,0.8428152492668621,1.0727706660724443,1.7094434277175938,0.3384866308122273,0.8296526837209324,0.452826246062689,0.09094650205761318,0.0917695473251029,0.07448559670781896,0.04855967078189305
237,237,0.8765432098765432,0.8750656933760506,0.8545030365871723,0.9079395645089616,0.4215846572749594,1.6053307636409977,-0.39296796506490805,1.3728611055898998,0.9753452628356112,0.09958847736625516,0.14074074074074075,0.07078189300411523,0.0580246913580247
238,238,0.7942386831275721,0.7930456393475136,0.768391660461653,0.8258376768428891,0.775355791190502,1.9832368013414194,-0.10774927532851626,0.8140294023188317,0.7727385593392407,0.08106995884773668,0.09917695473251033,0.07818930041152268,0.0489711934156379
239,239,0.823045267489712,0.8156800568616166,0.7728539156626506,0.8685993975903615,0.8851573419766475,1.2373416448271988,0.1409592304867897,1.2543050508032394,1.0460883798017382,0.0794238683127572,0.09711934156378602,0.0880658436213992,0.030452674897119357
240,240,0.8600823045267489,0.8586635586635587,0.8333333333333333,0.9052735863435453,0.8626673742559299,1.3731751308049351,0.05970545877601856,1.094988537488259,0.8196037622460587,0.11481481481481479,0.13251028806584358,0.09999999999999999,0.03333333333333329
241,241,0.8600823045267489,0.8611150303742897,0.8413779210314263,0.9073327961321515,1.1064631509877105,1.234595956334429,0.1565407160120277,1.2298458557414196,0.6930279120086614,0.11399176954732507,0.14156378600823044,0.1090534979423868,0.044855967078189285
242,242,0.8683127572016461,0.8667244242292976,0.8346428571428572,0.8784920634920634,1.2424425461787478,1.245382921187655,0.5422811522655013,1.1145763034823666,0.35547869794870385,0.12633744855967083,0.1526748971193416,0.09423868312757207,0.046913580246913625
243,243,0.8065843621399177,0.8080998979549704,0.7865967365967366,0.8486402486402487,1.5116114699575078,1.3032612361396854,0.09501509620956562,1.242308829619377,0.4846261330262482,0.10370370370370367,0.1185185185185185,0.07037037037037033,0.04238683127572014
244,244,0.8148148148148148,0.8126602659465685,0.7924378253325621,0.8629988432620012,1.308811998572637,1.4001629746678852,0.1473368708409429,1.1446768468773254,0.4758234165152715,0.06502057613168719,0.12057613168724275,0.07201646090534973,0.025102880658436178
245,245,0.823045267489712,0.8233398894283386,0.7987179487179488,0.8567210567210568,1.028997735199995,1.3563986226944624,-0.024498357345523077,1.3326895251537079,0.7011038182918179,0.09753086419753088,0.1292181069958848,0.08230452674897122,0.03251028806584364
246,246,0.8436213991769548,0.8414436968653837,0.8117283950617284,0.8767718335619571,1.1845629081508446,1.4468230383327465,0.7461769037837969,1.0994175910244346,0.14923743128562855,0.09382716049382721,0.11728395061728403,0.0872427983539095,0.0555555555555556
247,247,0.8353909465020576,0.8328900893003457,0.7976689976689977,0.8619269619269619,0.9163673938991703,1.4521481897043023,0.4380615863316058,0.7281310274830106,0.9456443764628956,0.08641975308641972,0.10823045267489709,0.08600823045267486,0.03168724279835391
248,248,0.8106995884773662,0.8106995884773662,0.7951246334310851,0.8686217008797654,1.3388318171079363,1.458057478150618,-0.14653144775388358,1.0275815207274779,0.8204620953119387,0.09999999999999996,0.11604938271604934,0.09259259259259255,0.04485596707818927
249,249,0.8559670781893004,0.85615960339807,0.8430379746835444,0.8883097542814594,1.112837365355369,1.3822556191647843,0.5170717225722851,1.1295990116216799,0.32389886615061847,0.11152263374485596,0.14567901234567898,0.10288065843621397,0.06954732510288063
