,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.leftlow_CO2_scaled,feature_importance.leftlow_humidity_scaled,feature_importance.leftlow_temperature_scaled,feature_importance.lefttop_temperature_scaled,feature_importance.lefttop_humidity_scaled,feature_importance.leftlow_humidity_fd3_scaled,feature_importance.leftlow_temperature_fd2_scaled,feature_importance.lefttop_humidity_fd3_scaled,feature_importance.lefttop_humidity_fd2_scaled,feature_importance.lefttop_CO2_scaled,feature_importance.left_CO2_vd_scaled,feature_importance.lefttop_temperature_fd3_scaled,feature_importance.lefttop_CO2_fd3_scaled,feature_importance.left_CO2_vd_fd2_scaled,feature_importance.leftlow_CO2_fd3_scaled,feature_importance.lefttop_CO2_fd1_scaled,feature_importance.leftlow_humidity_fd2_scaled,feature_importance.lefttop_CO2_fd2_scaled,feature_importance.left_CO2_vd_fd1_scaled,feature_importance.left_CO2_vd_fd3_scaled,feature_importance.leftlow_CO2_fd1_scaled,feature_importance.leftlow_CO2_fd2_scaled,feature_importance.lefttop_temperature_fd1_scaled,feature_importance.lefttop_humidity_fd1_scaled,feature_importance.leftlow_temperature_fd1_scaled,feature_importance.leftlow_temperature_fd3_scaled,feature_importance.leftlow_humidity_fd1_scaled,feature_importance.lefttop_temperature_fd2_scaled
62,62,0.9818181818181818,0.9818861054672615,0.9736957282913166,0.9970238095238095,2.7962499621818226,0.1143844941880022,1.4843090806791785,3.84207016825676,0.9385987601981517,0.12036363636363634,0.01527272727272726,0.013090909090909075,0.0043636363636363916,0.004000000000000026,0.000363636363636366,0.0,0.000363636363636366,0.000363636363636366,0.0,0.007272727272727308,0.003272727272727294,0.0036363636363636598,0.0,0.0036363636363636598,0.0,0.000363636363636366,0.0036363636363636598,0.0,0.0,0.0,0.0,0.000727272727272732,0.000363636363636366,0.000363636363636366,0.0036363636363636598,0.0,0.0010909090909090979
63,63,0.9745454545454545,0.9750085120871638,0.9766666666666667,0.9966222222222223,2.448624225431412,0.3163289128418775,1.0458097661958012,3.0129439887069864,1.8628853267578418,0.11709090909090905,0.006545454545454477,0.010545454545454502,0.0069090909090908535,0.0025454545454544953,0.0007272727272727098,0.0032727272727271937,0.0032727272727271937,0.0003636363636363438,0.002545454545454484,0.00290909090909085,0.0003636363636363549,0.0014545454545454195,0.0010909090909090647,0.0010909090909090647,0.0021818181818181294,0.0010909090909090647,0.0014545454545454195,0.0007272727272727098,0.0,0.0003636363636363549,0.0003636363636363549,0.0003636363636363549,0.0036363636363635488,0.0036363636363635488,0.0018181818181817744,0.0003636363636363549,0.0036363636363635488
64,64,0.9854545454545455,0.9853500842180086,0.9699597787833082,0.9990782637841461,2.029985863348642,0.654882185737289,1.0296725680374594,2.841850768352581,2.4552388578591926,0.10400000000000001,0.019636363636363674,0.003272727272727294,0.0036363636363636598,0.0018181818181818299,0.001454545454545464,-0.000363636363636366,-0.0021818181818181958,0.001454545454545464,0.01745454545454548,0.007636363636363686,0.008727272727272773,0.002909090909090928,0.0010909090909090979,0.00545454545454549,0.0036363636363636598,-0.0032727272727272492,-0.0025454545454545617,-0.0003636363636363549,0.0010909090909090979,0.0010909090909090979,0.000363636363636366,0.005454545454545478,-0.002181818181818185,0.0036363636363636598,0.000363636363636366,-0.002181818181818185,0.0043636363636363916
65,65,0.9781818181818182,0.9781818181818182,0.9659090909090908,0.997603305785124,2.9009555294695164,1.0367619871582288,1.4706908052662526,2.3667581858678832,1.121631078948619,0.05854545454545453,0.009818181818181781,0.004000000000000015,0.003272727272727294,0.006909090909090876,0.000363636363636366,0.0,0.004363636363636359,0.004727272727272714,0.0014545454545454417,0.0032727272727272605,0.000363636363636366,0.0,0.0,0.000363636363636366,0.004000000000000015,0.0036363636363636598,0.0,0.000363636363636366,0.0,0.004000000000000015,0.0,0.000363636363636366,0.0040000000000000036,0.001454545454545464,0.005818181818181789,0.0,0.0
66,66,0.96,0.9598687754399465,0.9359005311443747,0.9962176082407855,2.7685125757648987,0.16561319337296496,1.291452540430065,3.0412358183417494,2.1034030219471203,0.08618181818181815,0.0025454545454544953,0.0032727272727271937,0.002909090909090839,-0.0007272727272727431,0.0,0.0003636363636363549,-0.000363636363636366,-0.0007272727272727431,-0.003636363636363671,-0.0003636363636363993,-0.007636363636363675,-0.005090909090909123,0.0,-0.004000000000000026,-0.004727272727272758,-0.000363636363636366,-0.0010909090909090979,0.0,0.0,0.0,0.0007272727272727098,-0.0010909090909090979,-0.004000000000000026,0.0,0.0,-0.001090909090909109,-0.0036363636363636598
67,67,0.9818181818181818,0.981898276015923,0.971256038647343,0.9987439613526571,2.75636169690337,0.47577644975046507,1.1310118141809336,3.03206441798745,2.0668781584781937,0.08872727272727274,-0.002181818181818207,0.00545454545454549,0.000727272727272732,-0.0010909090909090979,0.000363636363636366,0.000363636363636366,0.0,-0.000363636363636366,0.010545454545454535,-0.006545454545454554,0.000363636363636366,0.000363636363636366,0.0,-0.009454545454545438,-0.005090909090909113,0.000363636363636366,-0.008000000000000018,-0.000363636363636366,0.0021818181818181958,-0.003272727272727294,-0.000363636363636366,0.0,0.0036363636363636598,0.0036363636363636598,-0.001454545454545464,0.0,0.000363636363636366
68,68,0.9745454545454545,0.9749849742510293,0.9769317005864091,0.9952569851672991,2.687889538586163,0.5476171511586769,1.864199280431615,2.6243809193508385,1.640707397773956,0.10509090909090904,0.010545454545454492,0.01745454545454538,0.013454545454545408,0.012727272727272688,0.0003636363636363549,0.0014545454545454195,0.0010909090909090647,0.006909090909090842,0.002909090909090861,0.005454545454545379,0.0072727272727272085,0.0,0.0036363636363635488,0.007999999999999941,0.003999999999999915,0.0007272727272727098,0.0036363636363635488,0.0032727272727271937,0.0032727272727271937,0.0036363636363635488,0.0036363636363635488,0.0,0.0,0.002545454545454484,0.002181818181818118,0.0036363636363635488,0.003999999999999915
69,69,0.9818181818181818,0.9818861054672615,0.9736957282913166,0.9992121848739496,2.8765567047759117,0.431857954355543,1.271731315144027,2.6475392887497637,1.7271962435978407,0.07709090909090908,0.009090909090909094,0.004727272727272747,0.0036363636363636598,0.0018181818181818299,-0.000363636363636366,-0.006545454545454588,-0.000363636363636366,-0.0036363636363636598,-0.000363636363636366,0.0025454545454545617,0.0,-0.006909090909090953,-0.0036363636363636598,-0.000363636363636366,-0.0036363636363636598,0.0,-0.010181818181818158,-0.004000000000000026,0.000363636363636366,-0.0025454545454545617,-0.006545454545454588,-0.0021818181818181958,0.0,-0.0036363636363636598,-0.007272727272727308,-0.0021818181818181958,-0.0072727272727273196
70,70,0.9781818181818182,0.9781818181818182,0.9659090909090908,0.9979338842975206,2.1514859882980466,0.9855974516307217,1.1456704338369657,3.238779701235002,1.9457628084660166,0.132,0.0029090909090909167,0.010909090909090868,0.007999999999999941,0.0036363636363636264,-0.000363636363636366,0.000363636363636366,-0.002909090909090928,-0.003272727272727294,-0.004000000000000026,0.0025454545454545287,-0.000727272727272732,-0.000363636363636366,0.0,0.0,-0.004000000000000026,-0.001454545454545464,-0.000363636363636366,0.0,0.0,-0.003272727272727294,-0.000363636363636366,0.0,-0.000363636363636366,-0.0018181818181818299,0.0,0.0,-0.000727272727272732
71,71,0.9781818181818182,0.9780474233864065,0.962015503875969,0.9982945736434109,2.7860644963446917,0.38919195419240504,1.3169441956391057,2.8061954497580164,1.7022810354029254,0.11672727272727271,0.012363636363636332,0.008363636363636318,0.0018181818181818078,-0.000727272727272732,0.005454545454545423,0.0036363636363636485,-0.000727272727272732,0.005818181818181778,0.000363636363636366,0.008727272727272705,0.0,0.0036363636363636598,0.0,-0.0010909090909090979,0.000363636363636366,-0.000727272727272732,-0.000363636363636366,0.0036363636363636598,0.0,-0.000363636363636366,-0.0025454545454545617,0.003272727272727294,0.000363636363636366,0.0036363636363636598,0.0072727272727272085,-0.003272727272727294,0.000363636363636366
72,72,0.9672727272727273,0.9673887202226268,0.951002889682135,0.9969403365629781,3.70263362457124,-0.4556715353212058,1.2129396666060541,2.8380481392993415,1.6309957528031624,0.14400000000000004,0.0061818181818181885,0.0061818181818182215,-0.0021818181818181737,0.0032727272727272826,0.001454545454545464,-0.000727272727272732,-0.0010909090909090979,0.0036363636363636598,0.0010909090909090979,0.0032727272727273047,0.0010909090909090979,0.007636363636363663,-0.000727272727272732,0.000727272727272732,0.000727272727272732,-0.000363636363636366,0.0,-0.000363636363636366,0.000363636363636366,0.003272727272727294,0.002909090909090928,-0.000727272727272732,0.004000000000000026,-0.000363636363636366,0.000363636363636366,0.0021818181818181958,0.000363636363636366
73,73,0.9781818181818182,0.9783305785123966,0.9724317077258253,0.9963968493380257,2.5990775468741476,0.5711128943780234,0.9285907361715703,2.852078677927775,1.9485605633341372,0.0825454545454545,0.017090909090909056,0.013090909090909065,0.013818181818181795,0.009818181818181781,-0.000363636363636366,0.00436363636363637,0.002909090909090928,-0.001454545454545464,0.000363636363636366,0.002181818181818185,0.007999999999999962,0.0040000000000000036,0.0,-0.000363636363636366,0.0,0.005454545454545423,-0.00036363636363637706,0.000727272727272732,0.003272727272727294,-0.003272727272727294,0.0,0.0032727272727272826,-0.0036363636363636598,-0.000727272727272732,0.0,0.002545454545454551,0.0
74,74,0.9854545454545455,0.9855419309372798,0.9845809792843692,0.9979598242310106,3.306724866807689,0.5735889275588361,1.5117617844536708,2.6025660832122988,0.9612543773300568,0.07163636363636365,0.017818181818181855,0.011272727272727334,0.012727272727272754,0.009818181818181882,-0.000727272727272732,0.0021818181818181958,0.0010909090909090979,0.0025454545454545617,0.000727272727272732,0.013090909090909108,-0.000363636363636366,0.000727272727272732,0.0,0.000727272727272732,0.000363636363636366,0.000363636363636366,0.000363636363636366,0.000363636363636366,0.000727272727272732,0.001454545454545464,0.000363636363636366,0.0,0.0,0.003272727272727294,0.001454545454545464,0.0,0.0
75,75,0.9745454545454545,0.9744477877631861,0.9540878851540616,0.9971988795518207,3.5382171639169395,-0.010995505118942511,1.4919280341237207,2.8704972989933295,1.115260353401844,0.10618181818181811,0.007999999999999941,0.005818181818181745,0.005818181818181745,0.004727272727272658,0.0,0.0,0.0,0.0032727272727271937,-0.00545454545454549,0.00618181818181811,-0.0007272727272727541,0.0,0.0,0.0,0.0,0.0,0.0007272727272726986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000363636363636366,-0.0036363636363636598
76,76,0.9636363636363636,0.9633947103125186,0.9381941091260261,0.9964590375020119,2.6480190615127417,0.6401181339854543,1.3979866960896004,2.7169897158463168,1.9425775927791165,0.10363636363636361,0.006181818181818155,-0.000727272727272732,0.004000000000000015,0.0021818181818181624,-0.000727272727272732,-0.000727272727272732,-0.0007272727272727431,-0.006545454545454565,-0.011272727272727268,0.0036363636363636264,-0.007636363636363641,-0.00800000000000003,-0.007272727272727308,-0.005454545454545467,-0.01018181818181817,-0.002909090909090928,-0.004727272727272758,-0.0061818181818182215,-0.011272727272727257,-0.005818181818181856,-0.0036363636363636598,-0.0036363636363636598,-0.0043636363636363916,-0.000727272727272732,-0.00545454545454549,-0.0010909090909090979,-0.0036363636363636598
77,77,0.9781818181818182,0.9781818181818182,0.9608410860072147,0.9967723561799886,2.734905845930041,0.2635748693821529,1.3468402628742935,3.3248741715252836,1.5415031560208166,0.11854545454545448,0.0076363636363635965,0.005090909090909079,0.005454545454545423,0.010545454545454525,-0.0018181818181818299,0.005090909090909068,0.0021818181818181958,0.001454545454545464,-0.001454545454545464,0.0029090909090908946,0.007999999999999952,0.007636363636363575,-0.0036363636363636598,0.006181818181818144,0.00509090909090909,0.0032727272727272826,0.0069090909090908535,0.0021818181818181958,-0.003272727272727294,0.002909090909090928,-0.0010909090909090979,0.00436363636363637,-0.004000000000000026,-0.0025454545454545617,0.0065454545454544984,-0.0010909090909090979,0.006909090909090865
78,78,0.9709090909090909,0.9711767020857931,0.9543404170008019,0.9963913392141139,2.5471686366259307,0.4930300608156981,1.5830635567376643,3.336239553054469,1.4852673179292424,0.10690909090909093,0.005090909090909123,1.1102230246251566e-17,-0.0032727272727271937,0.0007272727272727541,-0.00290909090909085,0.001090909090909109,0.001090909090909109,0.002909090909090928,-0.0010909090909090534,0.004727272727272769,3.3306690738754695e-17,0.003272727272727294,-0.0003636363636363549,0.003272727272727294,0.002909090909090928,0.0043636363636363916,0.002909090909090928,1.1102230246251566e-17,0.0018181818181818299,0.0025454545454545617,-0.0014545454545454085,0.0018181818181818299,0.001090909090909109,-0.00290909090909085,-0.0007272727272726765,-0.0021818181818181294,0.002181818181818218
79,79,0.9818181818181818,0.9819800034676068,0.9822661644695543,0.9987445072190835,2.1169978716718036,0.6349178505488836,1.3213204641020222,3.4097527035359803,1.7555784607509848,0.11454545454545455,0.008363636363636361,-0.0025454545454545617,-0.003272727272727294,0.0021818181818181958,-0.000363636363636366,-0.001454545454545464,0.000727272727272732,0.000363636363636366,-0.002909090909090928,0.007636363636363641,-0.004727272727272747,-0.0036363636363636598,-0.000727272727272732,-0.000363636363636366,-0.002909090909090928,-0.000363636363636366,-0.000727272727272732,0.0,0.0,-0.007272727272727297,-0.0010909090909090979,-0.005090909090909123,0.0021818181818181958,-0.001454545454545464,-0.000727272727272732,0.001454545454545464,-0.001454545454545464
80,80,0.9745454545454545,0.9741771170319751,0.9507553317535544,0.9985189573459716,2.7315331614931044,0.2473712880707381,1.6012277196984959,3.057260086206897,1.3019616945331025,0.13418181818181812,0.012727272727272676,0.0018181818181817744,0.004727272727272647,0.0010909090909090647,-0.0010909090909090979,0.0032727272727271937,-0.0003636363636363993,-0.005818181818181856,-0.001454545454545464,0.0021818181818181403,0.0021818181818181294,-2.2204460492503132e-17,-0.0010909090909090979,-0.001454545454545464,0.0,0.0014545454545454195,-0.00036363636363637706,-0.0010909090909090979,0.0,0.002909090909090828,-0.00036363636363637706,0.0,0.0,-0.001454545454545464,0.0,0.002545454545454484,-0.002909090909090928
