,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.backtop_CO2_scaled,feature_importance.backlow_CO2_scaled,feature_importance.back_CO2_vd_scaled,feature_importance.backlow_CO2_fd3_scaled,feature_importance.backlow_CO2_fd1_scaled,feature_importance.back_CO2_vd_fd1_scaled,feature_importance.back_CO2_vd_fd3_scaled,feature_importance.backlow_CO2_fd2_scaled,feature_importance.backtop_CO2_fd3_scaled,feature_importance.backtop_CO2_fd1_scaled,feature_importance.backtop_CO2_fd2_scaled,feature_importance.back_CO2_vd_fd2_scaled
63,63,0.8930041152263375,0.8933876885605009,0.8783333333333333,0.9501587301587301,3.309857652462962,0.476640903490633,0.696873204153702,1.6738856144909826,-0.04179612949770912,0.13868312757201648,0.06543209876543214,0.051028806584362194,0.004526748971193461,0.007818930041152328,0.009876543209876609,0.014403292181070004,0.0004115226337448985,0.015226337448559713,0.0008230452674897415,-0.014403292181069893,0.0004115226337448985
64,64,0.9012345679012346,0.9022360355693688,0.8953571428571429,0.9303968253968253,3.3149207580783875,0.5233955010750285,0.03560437672995026,1.447463120819669,0.8306884648246078,0.061728395061728406,0.07736625514403292,0.045679012345679025,-0.0028806584362139676,-0.008230452674897092,-0.0016460905349794165,-0.0012345679012345622,-0.004938271604938249,0.0008230452674897193,-0.00987654320987651,-0.01358024691358024,0.0
65,65,0.9218106995884774,0.9223332680122803,0.9203313253012049,0.9756777108433735,3.800987135488222,0.2203683682159536,0.334239494756134,1.2203882214563657,0.3598148624175889,0.1189300411522634,0.04485596707818932,0.042386831275720196,0.0008230452674897526,-0.00411522633744853,0.002057613168724304,-0.009465020576131643,-0.011522633744855926,0.011934156378600846,-0.004526748971193395,-0.0024691358024691136,-0.0024691358024691136
66,66,0.9176954732510288,0.9178702489160946,0.9143652400231348,0.9649363794100636,3.474383559435034,0.5262824055038882,0.9607511061224714,1.5718798376834398,-0.5101825146029698,0.07736625514403293,0.09670781893004118,0.05637860082304531,0.006584362139917743,0.00246913580246918,-0.002057613168724237,0.00246913580246918,-0.0012345679012345401,0.014814814814814836,-0.00041152263374480966,-0.0024691358024691024,0.0032921810699588884
67,67,0.9135802469135802,0.9143102475704454,0.9145197319434102,0.9627699180938198,3.0585002530207723,0.3669424017224326,0.21245970094595498,1.7113999360438108,0.7401885982650476,0.0790123456790123,0.07530864197530858,0.036213991769547295,0.012345679012345623,-0.0008230452674897526,-0.00246913580246918,0.008230452674897082,0.0032921810699588104,0.012757201646090477,-0.0028806584362140565,-0.0037037037037037533,-0.0004115226337449096
68,68,0.8765432098765432,0.8776169492785958,0.8697852760736196,0.9444018404907976,3.2708366398099877,0.46714308375206737,0.4591445073509036,1.2541302864151191,0.5253475466699763,0.10411522633744856,0.010699588477366262,0.046502057613168724,-0.013991769547325084,-0.019753086419753086,0.003703703703703687,-0.00493827160493826,-0.011934156378600813,-0.004526748971193395,-0.0012345679012345622,-0.008641975308641959,-0.013580246913580219
69,69,0.8888888888888888,0.8883823898733965,0.8721385542168675,0.9460090361445784,3.8643489401768405,-0.25474984835089,0.017376284448310676,1.6302286331592541,0.901586204024972,0.10329218106995881,0.060493827160493785,0.04238683127572011,0.04074074074074069,0.012345679012345623,0.01563786008230448,0.019341563786008174,0.01687242798353904,0.02839506172839501,0.011934156378600768,0.008230452674897082,0.009465020576131643
70,70,0.8847736625514403,0.8851292993954173,0.8727377300613497,0.9388803680981594,2.9012651480863965,0.2774986361207718,0.6674471449743995,1.9943521607093773,0.1453411362366334,0.0847736625514403,0.056378600823045244,0.04156378600823043,0.011522633744855914,-0.004938271604938316,0.0008230452674897082,0.0024691358024691245,-0.0037037037037037203,0.0020576131687242484,-0.0028806584362139898,-0.007407407407407441,-0.007407407407407429
71,71,0.8847736625514403,0.8854849362393945,0.8752701451065144,0.9458166100648349,3.2660596356192864,0.8182814164174482,0.441755132153762,2.076472548443058,-0.5610084791457083,0.02839506172839503,0.03744855967078187,0.02921810699588475,-0.005349794238683148,-0.0020576131687242926,-0.002469135802469158,-0.004115226337448585,-0.003292181069958855,-0.003703703703703731,-0.011111111111111172,-0.011522633744855992,-0.007407407407407441
72,72,0.8641975308641975,0.8653852566392759,0.8597259658580414,0.9212339023659778,3.394450003235304,0.43148950665538294,0.7134832281955423,1.422694945376617,0.10182839852096343,0.09012345679012339,0.02633744855967074,0.02469135802469131,0.008230452674897071,-0.0012345679012346177,0.0008230452674896638,0.0028806584362139564,-0.004526748971193461,0.0037037037037036757,0.005761316872427935,-0.007818930041152316,0.0020576131687242484
73,73,0.8724279835390947,0.8708962739174219,0.845679012345679,0.9457399786617893,2.6555354413019674,0.5277540180221082,0.5143546583017564,1.7409460170596127,0.36375889761919794,0.020576131687242826,0.08395061728395063,0.03539094650205762,-0.005349794238683092,-0.006995884773662519,-0.0028806584362139785,-0.006584362139917666,-0.008641975308641936,-0.004115226337448518,-0.005761316872427957,-0.006995884773662519,-0.004938271604938249
74,74,0.8930041152263375,0.8923638580761238,0.8761230907457322,0.9597184785864031,4.062303604279549,0.14353486872961177,0.7386321924914209,1.0105145323226283,0.029031608576026272,0.10617283950617287,0.03868312757201649,0.03539094650205765,0.013580246913580295,-0.0024691358024691136,-0.001646090534979383,-0.010699588477366207,0.007407407407407462,0.004938271604938338,0.009465020576131734,0.0004115226337449096,0.005349794238683181
75,75,0.9053497942386831,0.9062354101990229,0.904635661263445,0.9606877745796091,3.9524308805323276,0.5498650328235475,0.20578657547136572,1.3811911504132073,0.012532098000550882,0.09341563786008229,0.04609053497942386,0.051440329218106984,0.009053497942386801,0.0004115226337448541,-0.0004115226337448541,-0.0028806584362139785,-0.006995884773662553,0.016872427983539096,-0.006172839506172823,-0.0057613168724279795,-0.004526748971193406
76,76,0.9012345679012346,0.9009105843519758,0.8850076687116564,0.954754601226994,3.3927552525020515,0.26369372196136803,0.04969514102310554,1.4759309892946069,0.7336884960052903,0.09711934156378602,0.06337448559670783,0.06296296296296297,0.0037037037037036978,0.0028806584362139785,0.0,-0.0008230452674897082,0.0020576131687242705,0.008230452674897127,0.003703703703703709,0.0028806584362139898,-0.0004115226337448541
77,77,0.8724279835390947,0.8732525639701519,0.866015274034142,0.9350853548966757,2.9917853670446104,0.561654423239352,0.4280121682468717,1.957050976943772,0.28118482625591146,0.042798353909465035,0.04156378600823046,0.029218106995884785,0.007407407407407418,-0.0020576131687242705,-0.0012345679012345622,0.003292181069958866,-0.004115226337448541,0.004115226337448574,0.003292181069958855,-0.004938271604938249,0.00452674897119344
78,78,0.9176954732510288,0.9174414469339024,0.9049765187092864,0.9623541887592789,2.9983917916334613,-0.1384592037755919,0.6085826525373339,1.9113396786328343,0.7110291409098749,0.09259259259259264,0.053497942386831324,0.04403292181069962,0.02345679012345684,0.00905349794238689,0.0037037037037037646,0.009876543209876599,0.001646090534979483,0.025925925925925974,-0.001646090534979383,0.008230452674897182,0.002469135802469169
79,79,0.8847736625514403,0.8851403721376456,0.8719898116702687,0.9449675825872184,4.0322324579582824,0.7927529477183991,0.676619257891148,1.1410770921426632,-0.47446909678571486,0.13292181069958847,0.07489711934156376,0.04115226337448556,-0.0008230452674897303,-0.005349794238683136,-0.004526748971193406,-0.006172839506172867,-0.0012345679012345622,0.009053497942386801,-0.0012345679012345846,-0.004526748971193428,-0.004938271604938293
80,80,0.897119341563786,0.8967853676685217,0.8880645161290323,0.9622939068100358,2.7934547466286483,0.7847796253111391,0.656596682689134,1.9280227143174153,-0.17070438873320598,0.10781893004115228,0.053497942386831296,0.03868312757201649,0.0008230452674897303,-0.005349794238683092,-0.010699588477366217,-0.006584362139917655,1.1102230246251566e-17,0.0020576131687243147,0.0008230452674897193,-0.006584362139917666,-0.004115226337448541
81,81,0.8724279835390947,0.8726880745021334,0.8478545692761218,0.9464461185718965,3.845853128798464,0.6009652151158363,1.2587986195659027,1.2732004698103203,-0.9365686128503113,0.031275720164609076,0.030041152263374515,0.039094650205761326,0.0024691358024691466,0.0012345679012345846,-0.004938271604938249,0.005349794238683159,0.0004115226337448652,0.007818930041152283,0.002469135802469158,-0.0012345679012345401,-0.006584362139917666
82,82,0.9135802469135802,0.91385028439292,0.9110757663389242,0.9484528629265471,3.222264746769746,0.9377722349818342,0.3492743296750517,1.6108574179745248,-0.24102791801418086,0.12510288065843617,0.06748971193415634,0.07448559670781887,0.02057613168724274,0.006172839506172811,-0.0032921810699588993,0.004526748971193395,-0.0061728395061729,0.01975308641975303,0.008230452674897082,0.00411522633744853,0.0032921810699588104
83,83,0.8724279835390947,0.8734309045633503,0.8701370468611848,0.9323607427055703,2.8954837071605484,0.5094281619428924,0.3860448924766336,1.8172148352421194,0.5631386145544858,0.11275720164609056,0.06131687242798356,0.042798353909465056,-0.0016460905349794052,-0.0016460905349793941,-0.0012345679012345512,-0.005761316872427957,0.0016460905349794165,1.1102230246251566e-17,0.004115226337448574,-0.009465020576131666,-0.010699588477366207
84,84,0.9094650205761317,0.9094650205761317,0.9045766100242754,0.9607311152363274,3.4175322665632617,-0.09134414793823456,0.4380460877344638,2.0201094109649005,0.25834291936495357,0.10493827160493825,0.08518518518518516,0.05185185185185183,0.011522633744855926,-0.003292181069958855,0.0024691358024691136,0.005349794238683103,-0.0012345679012345956,0.006584362139917666,0.0008230452674896971,-0.003703703703703709,-0.0020576131687242817
85,85,0.8559670781893004,0.8562215083638468,0.8342656791679799,0.9286952410967538,3.7702853372388923,0.5728675626439822,0.08284340013778095,2.1502874072330975,-0.25825699585237344,0.08395061728395062,0.01563786008230452,0.021810699588477367,0.0028806584362139676,0.008230452674897092,0.0008230452674896971,-0.003703703703703687,0.0020576131687242705,0.01275720164609052,-0.0037037037037036978,0.004115226337448541,-0.003292181069958833
86,86,0.9053497942386831,0.9058662211792806,0.893970893970894,0.9657764273148889,3.494355739319345,0.5416893695176089,0.2814104226039766,1.5656869904154214,0.05924708222510727,0.0897119341563786,0.08477366255144031,0.04115226337448559,-0.0008230452674897082,-0.010288065843621397,-0.004115226337448552,0.0008230452674897082,-0.010288065843621408,0.0028806584362139898,-0.008230452674897127,-0.0008230452674897082,-0.0028806584362139785
87,87,0.9135802469135802,0.9145282629340601,0.9123767798466593,0.9604130808950087,3.336382777336263,0.7097741983728855,0.369662993512737,1.345347355846923,0.07156019743737334,0.09999999999999994,0.06790123456790119,0.034156378600822976,0.005761316872427957,-4.4408920985006264e-17,0.0037037037037036757,-0.00246913580246918,-0.00246913580246918,0.001646090534979361,-4.4408920985006264e-17,-0.0020576131687243147,0.004938271604938249
88,88,0.9423868312757202,0.9420201216895151,0.9295940009089532,0.9754582638994093,3.48471804741172,0.41659675584456246,0.10756369266836767,1.577733536724108,0.2575282883490493,0.1189300411522634,0.06172839506172846,0.05967078189300414,0.01399176954732515,0.0037037037037037424,0.005761316872428035,0.011111111111111172,0.008641975308642047,0.020576131687242837,0.009465020576131744,0.0037037037037037424,0.006995884773662619
89,89,0.9135802469135802,0.9137284768769679,0.901932404944453,0.960882491002973,3.2201792840772034,0.46045509986871014,-0.21702007008022528,1.9790774701564988,0.5939190803894089,0.10493827160493822,0.06831275720164605,0.057613168724279795,0.007818930041152227,0.0004115226337448208,0.004938271604938238,0.004115226337448541,-0.0012345679012346067,0.009465020576131643,0.004115226337448508,0.005349794238683103,-0.0032921810699588993
90,90,0.897119341563786,0.8992994626744685,0.8971008403361345,0.9556302521008404,3.2208748641130067,0.6873390145585252,-0.0827133146431836,2.286663597851542,-0.20047422672389312,0.09218106995884776,0.09053497942386833,0.051028806584362166,0.010699588477366306,0.006172839506172856,0.0024691358024691358,0.0037037037037037203,0.0008230452674897193,0.013580246913580285,-0.0008230452674896971,0.005349794238683148,-0.004526748971193395
91,91,0.8724279835390947,0.8696244100735002,0.8500355618776672,0.9660739687055477,2.5162562088197893,0.30658140792913596,0.6258786332927293,2.2017652063628033,0.4291023815305008,0.0374485596707819,0.04526748971193417,0.01646090534979424,-0.004526748971193395,-0.013580246913580207,-0.013580246913580207,-0.018106995884773623,-0.00987654320987651,-0.0127572016460905,-0.00987654320987651,-0.005761316872427957,-0.017283950617283918
92,92,0.9259259259259259,0.925636434177933,0.908763793379178,0.9672157364465057,4.208983062224116,0.25041152360583757,0.14632408280803993,1.3177996977285849,0.10783326184652696,0.1481481481481481,0.051440329218107,0.0465020576131687,0.0032921810699588438,-0.0020576131687242705,0.009465020576131699,0.0012345679012345622,0.0012345679012345733,0.012757201646090543,0.004115226337448552,0.004938271604938283,0.005349794238683125
93,93,0.9012345679012346,0.9032199841166703,0.8994657394843962,0.9563263229308006,3.39175158680904,0.0318390430552387,0.4675994980070979,1.721202800160947,0.5664295464371123,0.07242798353909466,0.032098765432098775,0.03415637860082306,-0.0008230452674896971,-0.005349794238683103,0.0012345679012345622,0.0020576131687242705,0.0028806584362139785,0.014403292181069971,-0.0024691358024691358,-0.0024691358024691245,0.0004115226337448541
94,94,0.8641975308641975,0.8647241983653243,0.8548026805658973,0.9346984363365598,3.205564213390066,0.5799772483330222,0.8847148216568704,1.8966891139702702,-0.42934703157920323,0.0835390946502057,0.04855967078189294,0.0452674897119341,0.006584362139917643,-0.006995884773662619,-0.006584362139917766,-2.2204460492503132e-17,-0.004526748971193473,0.0016460905349793941,-0.0008230452674897526,-0.009876543209876609,-0.0004115226337448985
95,95,0.9176954732510288,0.9182193440884647,0.9123543123543123,0.9699300699300699,3.5633558266317684,0.8516172856001593,-0.1006646228568833,1.6699815426880458,-0.09039112524686964,0.09341563786008235,0.06337448559670786,0.02798353909465027,0.0004115226337448985,-0.009876543209876498,-0.0020576131687242705,-0.000823045267489686,-0.000823045267489686,0.0012345679012346177,-0.007407407407407363,-0.0004115226337448319,-0.003703703703703687
96,96,0.8765432098765432,0.8765432098765432,0.8542699504237965,0.9450663681432913,3.250693728068661,0.45874192597565583,0.9554217818357813,1.8805489767313766,-0.3877944888232335,0.08065843621399175,0.027160493827160504,0.025514403292181076,0.004526748971193417,-0.005761316872427957,0.0016460905349794275,0.011111111111111105,0.0028806584362139785,0.006995884773662542,0.0028806584362139785,0.003292181069958833,-0.004526748971193395
97,97,0.8765432098765432,0.8759577223996701,0.8638302486986698,0.9478744939271255,3.399253758826038,0.11986209155796874,0.4563807488543858,1.5103225215332226,0.7557464655528313,0.058436213991769556,0.06831275720164608,0.04074074074074073,0.008230452674897137,-0.013168724279835365,-0.0008230452674896971,0.004938271604938249,-0.0016460905349794165,0.006172839506172844,-0.003292181069958833,-0.01358024691358024,-0.0012345679012345622
98,98,0.9218106995884774,0.9224047416436847,0.919110836677987,0.9632602655140476,4.082716699720766,0.37073612010156376,0.3053057561989261,1.8296704027666826,-0.42570243941050945,0.1358024691358025,0.0827160493827161,0.06419753086419758,0.013580246913580275,0.009876543209876576,0.003292181069958855,0.009465020576131711,0.0020576131687242926,0.016460905349794254,0.010699588477366273,0.007407407407407429,-0.0016460905349794165
99,99,0.8888888888888888,0.8887354119093989,0.8765078183172004,0.9328369322412509,4.396410105336675,0.6586104853532355,0.09685697644177649,1.3807776928242768,-0.47561911380024036,0.09835390946502051,0.06954732510288061,0.04362139917695468,0.004938271604938216,0.00905349794238679,0.010288065843621352,0.0024691358024691024,-0.0020576131687243147,0.009465020576131633,-0.0016460905349794607,0.0032921810699588216,0.004115226337448541
100,100,0.8765432098765432,0.8768154360259623,0.8699346405228758,0.9541031227305737,3.1264445141112125,0.27354283190648565,0.45984839377125497,1.752418630433856,0.4827643975734604,0.0794238683127572,0.08353909465020574,0.04115226337448561,0.003292181069958866,0.0049382716049382715,-0.0032921810699588438,-0.0012345679012345622,-0.004526748971193406,0.006995884773662564,-0.004115226337448541,-0.004526748971193395,-0.0028806584362139785
101,101,0.8930041152263375,0.8940570617614286,0.886306334699023,0.937125748502994,3.7992494582029734,-0.1876372815911049,0.39046059548728423,1.4312345607159243,0.7764843274057078,0.1283950617283951,0.10370370370370377,0.05514403292181076,0.014814814814814859,3.3306690738754695e-17,0.004115226337448629,0.006172839506172911,0.006584362139917754,0.016049382716049432,0.004115226337448608,0.0037037037037037533,0.00246913580246918
102,102,0.8765432098765432,0.8765432098765432,0.8602377300613497,0.933819018404908,3.6027433309115273,0.42692149425895504,0.6151789744734134,2.09665447254205,-0.8104016209974314,0.09300411522633746,0.04814814814814816,0.021399176954732545,-0.0012345679012345622,-0.004938271604938249,0.0004115226337448541,0.006172839506172823,-0.0028806584362139785,0.01440329218106996,-0.005761316872427957,-0.003703703703703687,-0.0020576131687242705
103,103,0.897119341563786,0.8976806751948703,0.8842555573324804,0.9585798816568047,2.8671211551107976,0.04347950125423234,0.7093751904795943,1.8583393016792975,0.4480060669047267,0.11481481481481484,0.032098765432098775,0.05473251028806586,0.011934156378600857,1.1102230246251566e-17,0.0020576131687242817,0.0012345679012345846,-0.0012345679012345622,0.01028806584362144,0.004938271604938293,-0.005761316872427957,0.003292181069958855
104,104,0.8518518518518519,0.8514223560910307,0.8334456424079066,0.9303683737646002,3.6662292621060533,0.8544647194806556,0.6872536914581414,1.5914004019262942,-0.8440737168508625,0.1,-0.0028806584362139785,0.037037037037037035,-0.00987654320987653,-0.005761316872427968,0.008230452674897137,0.004526748971193395,-0.00987654320987652,-0.009465020576131689,-0.013168724279835375,-0.01152263374485597,-0.000411522633744843
105,105,0.9094650205761317,0.9096427809598356,0.906236559139785,0.9441577060931899,3.7316695244332796,0.6747205586005507,0.31835768927032326,1.3160027405526664,-0.022700326438182428,0.10246913580246911,0.05761316872427978,0.048971193415637826,0.02551440329218104,0.004115226337448541,0.006172839506172811,0.0008230452674896971,-0.0049382716049383045,0.024691358024691336,0.003292181069958833,0.0008230452674896971,0.005349794238683103
106,106,0.9135802469135802,0.9136600024759283,0.9102062588904694,0.956827880512091,2.927838915666792,0.7047106034842314,0.15551097351986937,2.064740896371518,-0.006853956148256314,0.10246913580246905,0.11234567901234563,0.055555555555555504,0.020164609053497873,0.015226337448559623,0.0028806584362139564,-0.001646090534979494,0.002057613168724259,0.004938271604938227,0.0024691358024691024,0.0012345679012345401,-0.0004115226337448652
107,107,0.8806584362139918,0.8818502165142218,0.8760352760736196,0.9466257668711656,3.6464465690830887,0.6254453802973016,0.43235120409454686,1.7007697919521976,-0.37448489777608557,0.07325102880658435,0.03580246913580246,0.06090534979423866,0.01358024691358023,-0.005349794238683125,-0.0016460905349794165,0.004115226337448541,0.0004115226337448541,0.010288065843621397,0.010288065843621385,-0.01522633744855969,0.003703703703703687
108,108,0.9135802469135802,0.9134569592963151,0.9030772686433064,0.9755166217430369,3.3843580014917456,0.3241179822866764,0.7261433034421068,1.755978165410302,-0.5497631902686733,0.0732510288065843,0.04650205761316867,0.025925925925925887,0.004526748971193384,0.0016460905349793941,-0.00905349794238689,-0.004526748971193473,-0.00246913580246918,-0.012757201646090576,-0.0032921810699589214,-0.007407407407407462,-0.0028806584362140453
109,109,0.8930041152263375,0.8941837618738203,0.896163531328692,0.9477114501555325,3.635294691351727,0.41690200366245794,0.7657831716152605,1.2777744738307313,-0.0020612789944046642,0.09958847736625517,0.052674897119341604,0.06337448559670787,0.015637860082304566,0.004526748971193473,0.0020576131687243147,0.002057613168724304,0.001646090534979472,0.016872427983539127,0.007407407407407462,0.0037037037037037533,-0.0004115226337448319
110,110,0.9094650205761317,0.9104171733741016,0.9107332222390547,0.945311316467202,3.3578142379768647,0.6391053266330101,0.9634882830490002,1.6208597435505598,-0.7063134622698506,0.08765432098765429,0.06995884773662547,0.05226337448559669,0.0028806584362139785,0.0020576131687242705,0.003703703703703687,0.0016460905349794165,0.0004115226337448541,0.003703703703703687,-0.0004115226337448541,0.000411522633744843,0.004938271604938249
111,111,0.8930041152263375,0.8936049456664411,0.8863429783366157,0.9467504923496439,3.5814155905501277,0.8227046997341974,0.5605593410997974,1.5848138486298802,-0.5566824032857369,0.08600823045267494,0.03744855967078192,0.056790123456790166,0.00905349794238689,-0.003703703703703687,0.0004115226337448874,0.0012345679012346177,0.007818930041152338,0.012345679012345734,-0.0032921810699588104,0.005761316872428035,0.0004115226337448763
112,112,0.9094650205761317,0.909257914414051,0.9011711972238288,0.9723828802776171,2.8832116103685372,0.3077675603156901,0.1382995461907924,1.7819553918742854,0.6819973178659129,0.0781893004115226,0.06337448559670777,0.03950617283950615,0.008641975308641936,0.004938271604938249,-0.002880658436214001,0.001234567901234529,0.0028806584362139785,0.01646090534979421,0.0012345679012345622,0.009053497942386801,-0.0008230452674897082
113,113,0.8847736625514403,0.8854631702516702,0.875920245398773,0.9516104294478528,3.5949806010553087,0.0995663132240556,0.3930524289405952,1.7815362800803813,0.29022058646687077,0.08888888888888885,0.052674897119341535,0.05761316872427981,-0.002880658436214001,-0.002880658436214001,-0.004115226337448585,0.000823045267489686,-0.0016460905349794275,0.0012345679012345401,-0.0008230452674897415,0.005761316872427968,-0.012345679012345723
114,114,0.9012345679012346,0.9014605018962317,0.8959944549832191,0.9627170582226762,3.854556455381042,-0.1519397072436496,0.2649257184736669,1.417104840648188,0.5159852373176835,0.06460905349794238,0.07325102880658435,0.023456790123456785,0.0028806584362139898,1.1102230246251566e-17,-0.005761316872427957,-0.008230452674897104,-0.0024691358024691245,-0.0016460905349794165,-0.004526748971193395,0.0028806584362139785,-0.003292181069958833
115,115,0.8930041152263375,0.8935296815225131,0.8882758109909643,0.9377129314175676,3.5686802554452073,0.9374482936665093,0.1290833592371306,1.632450398479061,-0.05801765381705325,0.10699588477366259,0.039917695473251066,0.03497942386831282,-0.0020576131687242484,0.001646090534979483,0.002057613168724326,0.0004115226337448874,-0.004938271604938249,-0.0004115226337447986,-0.0057613168724279466,-0.004938271604938238,-0.002057613168724237
116,116,0.897119341563786,0.8966503609938855,0.8812876506024097,0.955421686746988,3.600328944184277,-0.07693440386948329,0.6806844181213798,1.4989897683473474,0.4221684387879124,0.06954732510288067,0.049794238683127615,0.03168724279835394,0.0024691358024691466,0.004115226337448574,0.0004115226337448541,0.007818930041152305,-0.0020576131687242705,0.010288065843621418,0.005349794238683148,0.0012345679012345846,0.004115226337448574
117,117,0.8765432098765432,0.8778709637255703,0.864867042707494,0.9547945205479452,4.084444487385813,0.4647081793666678,0.3184970874719482,1.5438799537991028,-0.33020285054453924,0.11604938271604939,0.04855967078189303,0.05020576131687241,-0.004115226337448552,-0.006995884773662519,0.0012345679012345733,-0.0020576131687242705,-0.005349794238683103,-0.010288065843621385,-0.0028806584362139785,-0.006995884773662531,-0.006172839506172811
118,118,0.8930041152263375,0.8936443723765509,0.8852377300613496,0.9565184049079756,3.59933392267662,0.3055129035912495,1.062559300160728,1.3334848571589084,-0.23858492315885596,0.052263374485596745,0.07119341563786012,0.03909465020576138,0.018518518518518556,-0.005761316872427935,0.0016460905349794607,0.01111111111111116,-0.004938271604938238,0.020164609053497973,0.009876543209876609,0.0049382716049383045,-0.0012345679012345401
119,119,0.9218106995884774,0.9222660082364437,0.9213085764809903,0.9755378720895963,3.3316656372284177,0.048943747343517745,0.5317035123073328,2.194749200669815,-0.2489093540493867,0.10329218106995885,0.0674897119341564,0.043621399176954755,0.018106995884773693,0.004526748971193451,0.0028806584362139898,0.006584362139917721,0.0028806584362139898,0.012757201646090576,0.0004115226337448652,0.007407407407407429,0.006995884773662586
120,120,0.9094650205761317,0.9088530125567162,0.8911426380368098,0.9676380368098161,3.3442688691115823,0.5592533931451122,0.15631109900521253,1.6249350153687265,0.232844084665553,0.08971193415637856,0.044032921810699566,0.023045267489711897,0.0012345679012345401,0.0028806584362139676,0.005761316872427957,0.000823045267489686,-0.0016460905349794386,0.010288065843621352,0.0028806584362139564,-0.006995884773662586,-0.0049382716049383045
121,121,0.9300411522633745,0.9303600590509068,0.9255751533742331,0.961196319018405,4.131675908631673,0.2368539087785293,0.7752377069537992,0.9611633372796743,0.027006294478898976,0.10082304526748971,0.0440329218106996,0.054732510288065826,0.014814814814814791,0.009053497942386801,0.005761316872427968,-0.0004115226337448541,-0.0024691358024691245,0.020576131687242795,0.007407407407407374,0.003703703703703687,0.0020576131687242705
122,122,0.8888888888888888,0.8887303762381192,0.8757861635220126,0.9505091344713986,3.4333937463066255,0.24223812764699812,0.7766674126778143,1.6057221676085027,0.08927563598940602,0.061728395061728336,0.04156378600823041,0.031275720164609014,-0.0004115226337448985,-0.005761316872428058,0.0037037037037036757,-0.004526748971193495,0.0004115226337448319,0.008641975308641936,-0.0032921810699588884,-0.004115226337448619,-0.0016460905349794607
123,123,0.9053497942386831,0.9054721513349044,0.8978299511183528,0.9641534587468524,3.652497201734945,0.6922204294997809,0.7611266921133023,1.3773019947536553,-0.6177534374170912,0.09341563786008225,0.03909465020576132,0.04897119341563784,-0.006584362139917699,-0.0057613168724279795,-0.009465020576131699,-0.0065843621399176875,-0.006995884773662553,0.012345679012345656,-0.0012345679012345733,-0.002880658436214001,-0.0028806584362139898
124,124,0.9053497942386831,0.9060034924846594,0.901643690349947,0.9486441448265415,3.2120745820168466,0.6190779888220499,0.42434274599846256,1.850015317251656,-0.21804286698535016,0.0962962962962963,0.0831275720164609,0.046502057613168724,0.010288065843621375,0.006172839506172811,0.009465020576131678,0.003292181069958833,0.005349794238683103,0.013168724279835375,0.006584362139917676,-0.00493827160493826,0.006995884773662519
125,125,0.897119341563786,0.897545666506814,0.8899849397590361,0.956777108433735,3.475694689890139,0.3578900362237427,0.6013467419870979,1.607371203772906,0.17329233559033955,0.07078189300411523,0.10411522633744856,0.03209876543209881,0.004938271604938293,0.002469135802469158,-0.005761316872427968,-0.004938271604938249,-0.006995884773662519,0.012345679012345711,0.005349794238683159,-0.0008230452674896971,-0.00905349794238679
126,126,0.9053497942386831,0.9060398900192183,0.9063548810739822,0.9576098059244127,3.8183206859327252,0.3265566364287682,0.3686743824674104,1.785862230079963,-0.18467067099267062,0.1049382716049383,0.06419753086419754,0.04732510288065843,0.014403292181069949,-0.0012345679012345622,0.0016460905349794275,0.00987654320987652,0.0020576131687242705,0.006172839506172823,0.0012345679012345622,-0.0016460905349794275,-0.0020576131687242705
127,127,0.8765432098765432,0.8765432098765432,0.8657161803713528,0.9366342469790745,4.068371741369441,-0.09760620615757941,0.9581470454459419,1.1804491517390365,0.2860169468520062,0.10246913580246915,0.056790123456790145,0.051440329218107,0.018518518518518524,0.0024691358024691245,0.0028806584362139898,0.022633744855967086,0.006995884773662564,0.02016460905349794,0.004115226337448541,0.004938271604938283,0.0024691358024691245
128,128,0.8930041152263375,0.8933743170589818,0.8914295874822191,0.9504267425320057,3.6315098982018887,0.6055626819918833,0.2083024211907432,1.693529205260329,-0.1534843761721431,0.0946502057613169,0.05061728395061734,0.05349794238683131,0.0004115226337448985,0.002057613168724326,0.016049382716049432,0.0032921810699588884,0.00905349794238689,0.010699588477366306,0.0061728395061728895,-0.0028806584362139564,0.0037037037037037424
129,129,0.8724279835390947,0.8740659475970464,0.8694041370793455,0.9478234022846558,3.4273270005763425,0.6192802049333918,0.8191511270385817,1.729538783127436,-0.5669288468131061,0.06419753086419755,0.04197530864197534,0.023456790123456826,-0.007818930041152227,0.002880658436214012,-0.0016460905349794165,-0.004526748971193395,-0.005761316872427957,0.0012345679012345956,0.0016460905349794386,-0.0037037037037036757,0.002880658436214012
130,130,0.9135802469135802,0.9147504093240527,0.9226040586579767,0.9640053325433269,2.9012966954622534,0.6449317431458274,0.25269388507317364,2.3473158681535917,-0.33373475181927936,0.12757201646090527,0.08271604938271601,0.04814814814814811,0.02057613168724274,0.013991769547325039,0.0032921810699588104,-0.002469135802469202,-0.0016460905349794607,0.01893004115226331,0.008230452674897082,0.004115226337448508,-0.0032921810699589106
