,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.fronttop_CO2_scaled,feature_importance.frontlow_CO2_scaled,feature_importance.fronttop_CO2_fd3_scaled,feature_importance.fronttop_CO2_fd1_scaled,feature_importance.fronttop_CO2_fd2_scaled,feature_importance.frontlow_CO2_fd3_scaled,feature_importance.frontlow_CO2_fd1_scaled,feature_importance.frontlow_CO2_fd2_scaled
14,14,0.934156378600823,0.9345883566665015,0.9309184791112501,0.9745736191519324,2.465362612791346,0.19752622844044995,2.2619600532923094,1.1735403217965692,0.5876187172581016,0.19670781893004113,0.04650205761316868,0.010288065843621375,0.007407407407407374,0.003703703703703687,0.0251028806584362,0.00905349794238679,0.009053497942386801
15,15,0.934156378600823,0.934156378600823,0.9283819628647214,0.9665487768936045,3.7647461632135224,-0.14252718704070458,1.4539891699315977,0.9674466999421437,0.36750749361753565,0.14485596707818926,0.03909465020576129,0.006584362139917655,0.014814814814814758,0.002057613168724259,0.03004115226337446,0.01646090534979422,0.009053497942386801
16,16,0.934156378600823,0.9344149391589377,0.9342787215663692,0.9701266916210769,2.9325330210455123,0.05838937181900361,1.1600671878840108,2.024237539965781,0.17928458739090142,0.1716049382716049,0.05102880658436212,0.04567901234567898,0.007407407407407385,0.018106995884773647,0.018106995884773647,0.0037037037037036757,0.009465020576131656
17,17,0.9135802469135802,0.9118196457326891,0.8894783377541998,0.9661066902446213,2.0733112393535773,-0.10485377735895626,2.0428844677857425,0.9009543602480623,1.8137794064029569,0.20452674897119336,0.046913580246913535,0.01687242798353905,0.013168724279835332,-0.0069958847736625975,0.02181069958847731,0.0032921810699587995,0.02757201646090531
18,18,0.9094650205761317,0.9094650205761317,0.9024879614767256,0.9622063329928499,2.9794014593281335,0.24304483295872545,1.024175118641514,1.5637858459626643,0.763116739914405,0.21646090534979426,0.04238683127572014,0.011111111111111082,0.000411522633744843,0.0028806584362139785,0.027572016460905336,0.006995884773662531,0.013580246913580219
19,19,0.9218106995884774,0.9230377049222118,0.9289044289044288,0.9655788655788655,2.181679050500621,-0.01769543879678597,1.6316199014515889,1.6644790691435156,1.0884613836383004,0.1851851851851852,0.05967078189300414,0.025514403292181086,0.012757201646090576,0.0012345679012345846,0.018518518518518535,0.01522633744855969,0.011522633744856004
20,20,0.8724279835390947,0.8730844305198117,0.8569965332492908,0.9473684210526316,3.7762219117664526,-0.11642607822780619,1.2445877575349884,0.7289552962277562,0.807054856056848,0.16419753086419756,0.053086419753086436,0.014814814814814836,0.0037037037037037203,0.0016460905349794386,-0.006995884773662542,0.004115226337448574,-0.011522633744855936
21,21,0.9135802469135802,0.9143435374372193,0.9074844074844075,0.9628178474332321,2.9221793133836576,-0.018274968228942267,1.2450901119920246,1.5367961224832158,0.8311006473977999,0.19341563786008226,0.04855967078189295,0.016049382716049332,0.0028806584362139455,-0.008641975308642025,0.013580246913580197,0.0012345679012345178,0.0057613168724279466
22,22,0.8806584362139918,0.8816313589038564,0.8787216708635758,0.9400088875722116,2.9810312101051086,0.05911182088635762,1.3402057813311057,1.4168891882587604,0.9958514766613983,0.22263374485596707,0.05267489711934155,0.012345679012345656,-0.0041152263374485635,-0.0012345679012345733,0.011522633744855949,0.005349794238683115,0.0016460905349794165
23,23,0.9012345679012346,0.9000766009092627,0.8743696816892531,0.9708477781279546,2.1159728452452002,-0.06838203549211151,1.5650242065757154,1.8137413547944186,1.009036614756989,0.19547325102880658,0.0440329218106996,0.013991769547325106,-0.0024691358024691245,-0.007407407407407374,0.008230452674897127,0.0012345679012345622,-0.004115226337448552
