,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.leftlow_CO2_scaled,feature_importance.left_CO2_vd_scaled,feature_importance.leftlow_CO2_fd3_scaled,feature_importance.lefttop_CO2_scaled,feature_importance.lefttop_CO2_fd1_scaled,feature_importance.leftlow_CO2_fd2_scaled,feature_importance.lefttop_CO2_fd2_scaled,feature_importance.lefttop_CO2_fd3_scaled,feature_importance.left_CO2_vd_fd1_scaled,feature_importance.left_CO2_vd_fd2_scaled,feature_importance.left_CO2_vd_fd3_scaled,feature_importance.leftlow_CO2_fd1_scaled
133,133,0.9818181818181818,0.9816750831015985,0.9677454075774972,0.9972732491389208,2.678286948779025,1.274726150231512,2.1304646138217205,1.1482417717757214,0.6764420554422365,0.1687272727272727,0.019999999999999973,0.0021818181818181958,0.005818181818181822,-0.0010909090909090979,0.00545454545454549,0.002909090909090928,0.0025454545454545617,0.004727272727272758,0.000363636363636366,-0.000363636363636366,0.000363636363636366
134,134,0.9672727272727273,0.9671504647043841,0.942954467057606,0.9923249396343566,2.763736104769488,0.22264818329075384,3.027602666873262,1.5535704687597347,0.7739472005091691,0.1134545454545455,-1.1102230246251566e-17,-0.005090909090909079,0.0018181818181818299,-0.0029090909090909167,-0.0040000000000000036,-0.00436363636363637,-0.00436363636363637,-0.0029090909090909054,-0.0018181818181818188,-0.000363636363636366,-0.006181818181818144
135,135,0.9563636363636364,0.9559112657677251,0.931514634839443,0.9918300653594772,2.568441000119693,1.0150533523350824,2.1160315411487156,1.011941811907569,1.3655633983597724,0.1123636363636364,0.007272727272727331,0.0036363636363636598,0.0072727272727273196,0.008000000000000052,-0.006909090909090842,0.0036363636363636598,0.0036363636363636598,0.000363636363636366,0.0,0.0,0.0
136,136,0.9490909090909091,0.9487998568143956,0.9223569931117102,0.9902665468703205,2.7607175247729665,0.7532173952366725,2.6451088083189607,0.9837444134578359,0.893109609183192,0.11527272727272728,0.015272727272727271,0.000363636363636366,-0.0010909090909090979,0.0,-0.0010909090909090979,0.002909090909090928,-0.009818181818181804,0.002909090909090928,-0.0018181818181818299,-0.003272727272727294,-0.0018181818181818299
137,137,0.9636363636363636,0.9636363636363636,0.9485250074872715,0.9943845462713388,3.0652172293634607,0.2537205868942192,2.246510322868611,1.0952806454445638,1.3641686497332068,0.0658181818181818,-0.0021818181818181958,-0.002909090909090928,-0.000727272727272732,-0.006909090909090953,-0.006545454545454588,-0.007636363636363675,-0.004000000000000026,-0.007636363636363641,-0.009454545454545448,-0.004727272727272758,-0.000727272727272732
138,138,0.9636363636363636,0.9633819339701694,0.9363636363636363,0.9952892561983471,3.273997452122041,0.039932003021633966,2.470774919471688,1.4507479753263126,1.3480448166126358,0.10363636363636361,0.005090909090909068,-0.0072727272727273196,0.0,-0.00545454545454549,0.000727272727272732,-0.006909090909090953,-0.0072727272727273196,-0.0025454545454545617,-0.001454545454545464,-0.0010909090909090979,0.0025454545454545617
139,139,0.9527272727272728,0.9510213534465778,0.9008783886112373,0.9917461759806149,3.2691182465826483,0.5529074314957143,2.3764230477017607,1.4231056104117117,0.7690551331233111,0.10254545454545458,0.00545454545454549,0.010545454545454613,0.000363636363636366,0.0036363636363636598,0.0043636363636363916,0.0036363636363636598,0.0036363636363636598,0.003272727272727294,0.0021818181818181958,0.0,0.0
140,140,0.96,0.9595517039160747,0.9249532551419344,0.9925208227095019,2.8313239116027447,0.13729973710729176,2.2181241327162597,1.8039568454071253,1.1070055651100223,0.10545454545454543,0.012363636363636321,0.00036363636363633266,0.0032727272727272163,0.0,0.0021818181818181294,0.0032727272727271937,-0.000727272727272732,-0.0018181818181818299,-0.004000000000000026,-0.002545454545454595,0.0003636363636363438
141,141,0.9636363636363636,0.9630707070707071,0.9259658502932046,0.9943083822007589,3.254976351025761,0.654037469064109,1.9491307172415109,0.46866125531446684,1.8667055016849237,0.05272727272727272,0.010181818181818148,-0.004727272727272747,0.007999999999999985,-0.0025454545454545617,-0.003272727272727294,0.000363636363636366,0.000727272727272732,0.0,0.0,-0.000727272727272732,-0.002909090909090928
142,142,0.9527272727272728,0.9526032538395671,0.932615629984051,0.9913730607510511,3.759994728211158,0.02772638240394316,2.416692540665661,1.6511419727669787,0.7799930795408225,0.16327272727272732,0.0036363636363636485,0.003272727272727294,0.0025454545454545617,0.000727272727272732,0.004000000000000026,-0.0025454545454545617,0.0,0.001454545454545464,0.003272727272727294,0.0,0.000363636363636366
143,143,0.9672727272727273,0.9667623831134223,0.9379500536234104,0.9950972881875287,2.8140087772597795,0.4888829860330549,1.6729624384347448,1.3467697043869176,1.662870379392123,0.13745454545454544,0.01636363636363638,0.004000000000000026,0.005090909090909113,-0.0025454545454545617,0.002909090909090928,-0.0025454545454545287,0.0,0.0018181818181818299,-0.000727272727272732,-0.0032727272727272718,0.003272727272727294
144,144,0.96,0.9604861063699051,0.9420959313176558,0.9928144830160507,2.8589017638566085,0.6201843218619087,2.143746579036123,1.6657001080057812,1.0597018623070138,0.12436363636363637,-0.0014545454545454972,-0.00036363636363637706,-3.3306690738754695e-17,0.0036363636363635488,-0.0021818181818181958,0.0036363636363635488,0.0010909090909090647,-0.00036363636363637706,-0.002909090909090928,-0.0007272727272727431,0.0003636363636363438
145,145,0.9636363636363636,0.9627150565000508,0.9155555555555556,0.9945777777777778,3.1640982377177944,0.03738080530828363,2.1020133340606506,1.7400985589811448,1.0621452461756438,0.1116363636363636,0.0,0.002909090909090928,0.000363636363636366,0.0,-0.003272727272727294,-0.0036363636363636598,-0.003272727272727294,-0.0018181818181818299,-0.002909090909090928,0.0,0.0
146,146,0.9636363636363636,0.9633947103125186,0.9381941091260261,0.9948495090938355,3.055391284047684,0.3669893220870346,1.8802458288435322,1.6691707328144516,1.2507039427514421,0.12436363636363637,0.0003636363636363438,-0.0018181818181818188,0.0018181818181818078,-0.000363636363636366,-0.0072727272727273196,-0.0010909090909090979,-0.0025454545454545617,0.0010909090909090979,0.0010909090909090979,0.0,-0.000363636363636366
147,147,0.9781818181818182,0.9778842975206612,0.9538467728955415,0.9961371318203767,2.974201442194426,-0.38251540265658845,2.5691948690342756,1.7248044338550539,1.3621492848281433,0.1178181818181818,0.011272727272727235,0.0036363636363636598,0.002545454545454551,-0.0018181818181818299,0.001454545454545464,0.0,0.0036363636363636598,0.0010909090909090979,0.0,0.0,0.0
148,148,0.9636363636363636,0.964275666114183,0.9643254409661529,0.9972191323692992,3.5634541245933735,-0.14805167205277567,2.270493869798673,0.9276588417678385,1.525075335550719,0.12109090909090907,0.0021818181818181624,0.000363636363636366,0.0,0.000363636363636366,-0.0065454545454545765,-0.006909090909090943,-0.000727272727272732,-0.0010909090909090979,-0.0018181818181818299,-0.000363636363636366,0.0
149,149,0.9745454545454545,0.9746715419200649,0.9548676255993329,0.9965603502188868,3.1316936234942725,0.026523889085217762,2.607924781723076,1.4433364442289953,1.0349299693622602,0.07672727272727269,-0.002909090909090939,-0.002909090909090928,-2.2204460492503132e-17,-0.000363636363636366,0.0018181818181817633,0.0014545454545453972,-1.1102230246251566e-17,0.0,-0.003272727272727294,-0.0043636363636363916,0.0
150,150,0.9454545454545454,0.9441359863378211,0.8959558239313523,0.988479262672811,3.1360422052489176,0.34423671547086565,1.838321541395263,2.152285864748116,0.8113323300972719,0.14254545454545453,-0.004727272727272747,-0.006909090909090953,-0.0018181818181818299,-0.001454545454545464,-0.003272727272727294,-0.0061818181818182215,-0.002909090909090928,-0.0043636363636363916,-0.0072727272727273196,-0.0043636363636363916,-0.002909090909090928
151,151,0.9672727272727273,0.9668750038791686,0.9333333333333333,0.9941333333333334,2.848987201647597,0.5202740920505065,2.2421285859867877,1.2140075108346173,1.3448991116550233,0.10290909090909092,0.013818181818181818,-0.000727272727272732,0.004000000000000026,0.004000000000000026,-0.0018181818181818188,0.0,-0.0018181818181818299,-0.000363636363636366,-0.0032727272727272492,0.0,-0.000363636363636366
152,152,0.9672727272727273,0.9675867520785063,0.9595156555772995,0.9958414872798435,2.892101931445474,0.5789242594531873,1.6005033260934853,1.3686601304086896,1.5557938773024174,0.12145454545454548,0.04109090909090911,-0.0010909090909090979,0.00872727272727274,-0.000727272727272732,-0.0040000000000000036,-0.002909090909090928,0.0043636363636363916,0.004000000000000026,-0.005454545454545434,-0.0010909090909090979,0.000727272727272732
153,153,0.9454545454545454,0.9456204502471733,0.9221594475831764,0.9875235404896422,3.4209048156213,0.30192863696770605,2.191366132394977,0.8048230247565115,1.52626580736595,0.0967272727272727,0.0036363636363636264,-0.008727272727272783,-0.004000000000000026,-0.005818181818181856,-0.0036363636363636598,-0.0072727272727273196,-0.000727272727272732,0.000363636363636366,0.0,-0.000727272727272732,-0.003272727272727294
154,154,0.9636363636363636,0.9638548273431994,0.9522128060263653,0.9948210922787194,2.396845979911187,0.5621296154166556,2.1584747133644027,1.6317478463216184,1.2517669857954912,0.12254545454545454,0.009818181818181804,0.0036363636363636598,0.007999999999999962,0.000363636363636366,0.000363636363636366,-0.002909090909090928,0.0029090909090909054,-0.005090909090909123,-0.0025454545454545617,-0.003272727272727294,-0.000363636363636366
155,155,0.96,0.9594066539521086,0.9294324648098233,0.9929619646600778,2.94527594122777,0.6162277252456461,2.3864228849415188,1.5724259637233537,0.7522684948914905,0.14509090909090908,0.006181818181818133,0.0003636363636363549,-0.0032727272727273047,0.0,-0.003272727272727294,-0.000363636363636366,-0.001454545454545475,0.002909090909090839,0.0003636363636363549,-0.0036363636363636598,0.0
156,156,0.9709090909090909,0.9706828282828284,0.9442839635854342,0.9960609243697479,2.3855734881718273,0.506354633119811,2.16051074554529,1.1811561269438342,1.8254416042058486,0.09090909090909094,0.007636363636363675,-0.002545454545454484,0.008363636363636406,-0.0003636363636363549,0.0,0.000363636363636366,-0.0036363636363635488,-0.002545454545454484,0.000727272727272732,0.0,0.0
157,157,0.9709090909090909,0.9709090909090909,0.9583522641223685,0.9937907011964259,3.4246862353716803,0.5752598636372979,1.876084414402296,0.6885794922786981,1.559170080232421,0.11818181818181821,0.010909090909090946,0.0010909090909091202,0.009454545454545493,0.0,0.000363636363636366,0.0036363636363636598,-0.00036363636363633266,0.000363636363636366,0.0,0.000363636363636366,0.000363636363636366
158,158,0.9527272727272728,0.9528640838037079,0.9344645319442317,0.9918032786885246,3.456373315962828,0.41253659817458116,2.248817284791636,1.2663986391999558,0.9016588921898923,0.1141818181818182,0.005090909090909123,-0.000363636363636366,0.000727272727272732,0.0036363636363636598,0.0,-0.004000000000000015,0.0,0.000727272727272732,-0.000727272727272732,-0.0025454545454545617,0.0018181818181818299
159,159,0.96,0.9604861063699051,0.9420959313176558,0.996080627099664,2.609150276245467,0.2651479677073306,2.4794491300256385,1.4824339177623942,1.0417526142627274,0.04727272727272723,-0.01309090909090912,-0.002909090909090928,0.0010909090909090647,-0.001454545454545475,-0.006545454545454588,-0.006545454545454588,-0.002909090909090928,-0.0036363636363636598,-0.0025454545454545617,-0.0025454545454545617,-0.001454545454545464
160,160,0.9636363636363636,0.9633819339701694,0.9363636363636363,0.9915702479338844,3.3926811459638975,0.22196608231039094,2.5137602478208496,0.7403224589935254,1.0854184232982225,0.07127272727272728,0.0065454545454545435,0.0,-1.1102230246251566e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,161,0.9854545454545455,0.9853444104914694,0.9689116936874784,0.9977578475336323,3.911629804005567,0.0320119165408006,2.246165238643487,0.2890032346556018,1.4167242006644094,0.0661818181818182,0.014545454545454573,0.004000000000000026,0.012727272727272743,0.0,0.0,0.0025454545454545617,0.0036363636363636598,0.0,0.000363636363636366,0.0,0.0
162,162,0.9672727272727273,0.9671597079198653,0.9454545454545454,0.9945454545454546,2.9693817999303325,0.4129868492835945,2.4613163072554407,0.6860638785081261,1.5130785830361508,0.06690909090909093,0.009090909090909094,0.0018181818181818299,0.006545454545454554,0.002909090909090928,-0.010545454545454502,0.0036363636363636598,-0.003272727272727294,0.003272727272727294,0.002909090909090928,-0.000363636363636366,0.0036363636363636598
163,163,0.9563636363636364,0.9560418953244065,0.9227010028896822,0.9913309535951046,3.537879003901784,0.8554112398377441,1.2851310534045952,0.846034024279455,1.2598276632319028,0.09600000000000006,0.006545454545454588,0.006545454545454588,0.0003636363636363993,-0.0021818181818181294,-0.0018181818181817854,0.001454545454545464,-0.0003636363636363549,0.002909090909090928,-0.0007272727272727098,-0.00036363636363633266,-0.0036363636363635488
164,164,0.96,0.9598544676297485,0.9321349651538331,0.9919258881523032,3.4577536613206257,0.5131748998649839,2.224338806764596,0.36269412751453833,1.3143831860224213,0.0756363636363636,0.003272727272727227,-1.1102230246251566e-17,-4.4408920985006264e-17,0.0007272727272727098,0.0,-0.003272727272727294,0.0,0.0003636363636363549,0.0,0.0003636363636363549,0.0
165,165,0.9490909090909091,0.9494044969468698,0.9298426823454633,0.991339583664389,3.428284852417257,0.31728092365123023,2.120235174677345,1.0230518145869598,1.3724109400775315,0.10800000000000001,0.0014545454545454527,0.003272727272727294,-0.005454545454545467,-0.005818181818181856,-0.0036363636363636598,-0.0018181818181818299,-0.0036363636363636598,-0.0021818181818181958,-0.0010909090909090979,0.0010909090909090979,-0.0025454545454545617
166,166,0.9636363636363636,0.9636363636363636,0.9473341504519688,0.9951738930595986,4.347991220040967,-0.026499735115926723,2.3939567981257914,-0.1350286403159588,1.3908441293182412,0.07018181818181819,0.010909090909090879,-0.00618181818181821,-0.000727272727272732,0.0,-0.0065454545454545765,-0.004727272727272758,-0.002909090909090928,0.0,-0.0036363636363636598,0.0,-0.005818181818181856
167,167,0.9527272727272728,0.9517929411764705,0.9170653907496014,0.9896331738437002,2.770410370104453,0.6571988909539623,2.4803092721293933,0.4194230068975536,1.8472525899187908,0.09090909090909093,0.02581818181818186,0.0010909090909090979,0.0010909090909090979,-0.002181818181818185,0.0,0.0,-0.0029090909090909167,0.000727272727272732,0.0021818181818181958,0.004727272727272758,-0.004000000000000015
168,168,0.9418181818181818,0.9405969194204489,0.8920408820215677,0.9921133107999356,3.0255433565731207,-0.028311867157632238,2.328689701054436,1.3271890484812752,1.4771332172106855,0.10909090909090904,-0.002545454545454573,-0.0025454545454545617,-0.005090909090909123,-0.004000000000000026,-1.1102230246251566e-17,0.0,-0.0010909090909091202,-0.008000000000000052,-0.002909090909090928,-0.002909090909090928,-0.0036363636363636598
169,169,0.9672727272727273,0.9668960125411206,0.9355812349085891,0.9915488099344602,2.603511743489106,0.6990296464129387,2.3522866544008747,1.601435335100116,0.9454157511647018,0.13600000000000004,0.012363636363636354,0.000363636363636366,0.0036363636363636598,-0.000363636363636366,0.0010909090909090979,0.000727272727272732,0.000363636363636366,0.0018181818181818299,-0.0018181818181818299,-0.002909090909090928,0.000727272727272732
170,170,0.96,0.9592116284799211,0.9163504656778199,0.9950845119006555,3.4834722484827108,-0.18267571183145917,2.373020708893592,1.1467541392838807,1.285829564076488,0.06436363636363632,0.005818181818181745,-0.0072727272727273196,-0.002545454545454573,-0.0036363636363636598,-0.0072727272727273196,-0.006545454545454588,-0.006545454545454588,-0.0025454545454545617,-0.0018181818181818299,-0.003272727272727294,-0.0072727272727273196
171,171,0.9709090909090909,0.971107438016529,0.960910005027652,0.9947209653092006,2.628651696734899,0.08621545478766449,2.0699526565927684,1.8165560105940157,1.462242169218822,0.14290909090909096,0.013454545454545474,0.001454545454545464,0.005090909090909123,0.0036363636363636598,0.0036363636363636598,0.003272727272727294,0.000363636363636366,0.001454545454545464,0.0036363636363636598,0.000727272727272732,-0.0003636363636363549
172,172,0.96,0.9590814280796258,0.9203488372093023,0.9951937984496124,2.7388071188065566,0.9036787849020935,2.188983190567253,1.0527659683971073,1.132072134825726,0.11018181818181816,0.010545454545454502,0.0,-0.00545454545454549,-0.0036363636363636598,-0.000363636363636366,-0.000363636363636366,0.0,-0.0010909090909090979,-0.0036363636363636598,0.0,-0.004000000000000026
173,173,0.96,0.9596063263198394,0.9304385825520419,0.99467662482123,3.199827807601789,0.6573182402614214,2.465021584316149,1.2821282724081422,0.7717114226489853,0.11018181818181816,0.004727272727272691,-0.0043636363636363916,-0.0025454545454545617,-0.000727272727272732,-0.006545454545454588,-0.000363636363636366,-0.0036363636363636598,0.0032727272727271937,0.003272727272727205,-0.006545454545454588,0.0021818181818181403
174,174,0.9636363636363636,0.962964389659305,0.9307890352869908,0.9934120854157201,3.0444609429397804,0.8217744213428709,2.899671093325283,1.381404204825001,0.11786157238133027,0.10290909090909092,0.009818181818181814,-0.000363636363636366,0.0032727272727272605,-0.000363636363636366,0.0,0.0,0.0003636363636363549,-0.000363636363636366,0.003272727272727294,0.000363636363636366,-0.000363636363636366
175,175,0.9709090909090909,0.9699532772660526,0.9230769230769231,0.9977578475336323,2.94874315854302,0.09799421492170325,2.5554387186363647,1.745545162910755,0.7357903760511214,0.08436363636363639,0.00800000000000004,0.004000000000000026,0.002181818181818218,-0.0018181818181817744,-0.0003636363636363549,0.0,-0.003272727272727205,-0.0003636363636363438,-0.00363636363636356,0.00036363636363637706,0.0
176,176,0.9672727272727273,0.9671680523374677,0.9476799618623868,0.9946766248212299,2.202083389680679,0.4734976988334448,1.9036113460392454,2.0952906733028436,1.3906974800661989,0.12472727272727276,0.026909090909090928,0.0,0.0025454545454545617,0.0018181818181818299,0.0018181818181818299,0.0036363636363636598,0.0,0.0021818181818181958,0.001454545454545464,0.0021818181818181958,0.004727272727272758
177,177,0.9563636363636364,0.9560242424242426,0.9202118347338936,0.9936099439775911,3.087497088043863,0.3387409183476825,2.6252012688432025,1.1156338745176282,1.1925062736371967,0.06436363636363641,0.0003636363636363993,0.0036363636363636598,-0.0018181818181817744,-0.0003636363636363549,0.0,0.0,0.0010909090909090979,0.000363636363636366,0.0,0.002909090909090928,0.0010909090909090979
178,178,0.9563636363636364,0.9560149079744528,0.9188888888888889,0.9896,2.960305653358535,0.4437483171243461,2.1107098199953302,0.9766755323444049,1.6464758144085088,0.11527272727272733,0.004727272727272769,-0.00363636363636356,0.002909090909090939,0.00036363636363637706,-0.002909090909090839,-0.0036363636363635488,-0.0039999999999999255,-0.004727272727272647,-0.0043636363636362805,-0.0018181818181817854,-0.0032727272727271937
179,179,0.9672727272727273,0.9664370786758847,0.9142943063352045,0.9903769045709703,3.135685652526916,0.20423769668104583,2.027309610805096,1.5742411425110803,1.3748265769424504,0.09127272727272727,0.005454545454545478,0.0,0.000727272727272732,-0.0010909090909090979,0.000727272727272732,0.0,0.0,0.0,0.0,0.0,0.0
180,180,0.9636363636363636,0.9638975167277055,0.9480855467402554,0.9950845119006554,3.468132006602261,0.32189193690369516,1.9987496713755175,0.9635596075936211,1.3919122678024838,0.11236363636363636,0.0021818181818181624,-0.003272727272727294,-0.002909090909090928,-0.0036363636363636598,-0.0036363636363636598,-0.006545454545454588,-0.0036363636363636598,-0.0025454545454545617,-0.0010909090909090979,-0.0043636363636363916,-0.0036363636363636598
181,181,0.9745454545454545,0.9742274567537726,0.9445548130756727,0.9971103485642044,3.746205826235972,-0.40984935754515534,2.2887410194091045,0.6057880095206221,1.6651736754405264,0.04072727272727267,0.003636363636363593,-0.009818181818181882,0.0003636363636363105,-0.0043636363636363916,-0.009454545454545516,-0.00545454545454549,-0.006909090909090953,0.0021818181818181403,0.0,-0.0036363636363636598,-0.008727272727272783
182,182,0.9563636363636364,0.9557028265851796,0.9155192928777834,0.9917559068502465,2.575144834944005,0.52752549517571,2.0248178337647422,0.8843499924624307,2.0472178845207702,0.10654545454545461,0.005454545454545501,-0.007636363636363575,0.003636363636363682,-0.0003636363636363105,-0.002545454545454484,-0.0010909090909090534,0.0007272727272727431,-0.00036363636363632155,-0.004727272727272647,-0.005818181818181745,-0.00618181818181811
183,183,0.96,0.9592528398601247,0.9191385956091839,0.9909502262443439,3.3635914666983457,0.484954111578941,2.0207521137772364,0.7447251535409868,1.4430343977217195,0.11999999999999997,0.011636363636363611,0.0,0.003999999999999948,0.0003636363636363438,0.0036363636363635488,0.0032727272727271937,0.0032727272727271937,0.0036363636363635488,0.002545454545454484,-0.0018181818181818299,0.0
184,184,0.9636363636363636,0.9639269706273498,0.9451174743024964,0.9955947136563876,2.98778050521845,0.20073881899356186,1.9624224926210245,1.3171740115975739,1.5124625290467846,0.09309090909090907,0.0003636363636363438,-0.009090909090909094,-0.005090909090909113,-0.002909090909090928,-0.006909090909090953,-0.0072727272727273196,-0.006909090909090953,-0.006545454545454565,-0.005454545454545478,-0.003272727272727294,-0.001454545454545464
185,185,0.9563636363636364,0.9555964733902531,0.9225784952606635,0.9914099526066351,3.2664641984434213,0.5292850259803145,1.8421064874743536,1.5515086556695317,0.8590093880673509,0.1298181818181819,0.00545454545454549,0.000727272727272732,-0.0014545454545454195,0.0,0.0,0.0,0.0036363636363636598,0.0010909090909091202,-0.0003636363636363549,-0.0007272727272727098,0.0
186,186,0.9672727272727273,0.967162581923402,0.9462247227658187,0.9963307240704501,2.7912300040177693,0.46253571994187154,2.8061450392627023,1.2107670904861816,0.8455945897472137,0.06327272727272729,0.005454545454545457,-0.003272727272727294,0.0043636363636363916,-0.000363636363636366,-0.000363636363636366,-0.003272727272727294,-0.0036363636363636598,0.0,0.0,0.0,0.0
187,187,0.9672727272727273,0.9676931665778986,0.9536231884057971,0.9942995169082125,3.323280744336437,-0.1443163516685075,2.443531133536192,1.5081866979420768,1.0538579448608263,0.08763636363636365,-0.00036363636363633266,0.0036363636363636598,0.000363636363636366,0.0,0.000727272727272732,0.0,0.003272727272727294,0.0021818181818181958,0.0025454545454545617,0.0025454545454545617,0.0036363636363636598
188,188,0.96,0.9595122037433061,0.9363090306545154,0.9951670809168738,3.0177110114074197,0.6175551605534184,2.2942894581975524,1.241970107924306,0.8505963220896728,0.1825454545454545,0.010181818181818148,0.0003636363636363438,0.003272727272727227,0.0010909090909090647,0.0,-0.000363636363636366,0.0,0.0,0.002909090909090839,0.0003636363636363549,0.0021818181818181294
189,189,0.9636363636363636,0.9628320110382891,0.9227272727272727,0.9952892561983471,2.9422866758854833,0.5045498851826242,2.3194259590705992,1.743990000170659,0.6005507067156339,0.0658181818181818,0.004727272727272702,0.000363636363636366,0.0010909090909090868,-0.000363636363636366,0.000727272727272732,-0.000363636363636366,0.0036363636363636598,-0.001454545454545464,-0.0010909090909090979,0.000727272727272732,0.001454545454545464
190,190,0.9527272727272728,0.9523065364387678,0.923746781765864,0.993866424352567,2.8364117500121107,0.004068215365194852,2.3854363812253063,1.7666347252071188,1.101737101946126,0.14218181818181821,0.005818181818181845,-0.005818181818181778,-0.00036363636363633266,-0.000363636363636366,-0.0025454545454545617,-0.000363636363636366,-0.0036363636363636485,-0.005454545454545434,-0.006545454545454521,-0.004727272727272724,-0.0025454545454545617
191,191,0.9490909090909091,0.9480759651307595,0.9059949780288763,0.9942718141870684,3.9277426706799754,-0.0570780719580016,2.306438810621185,0.4101838818823373,1.599216742653416,0.08109090909090907,0.008363636363636361,-0.006909090909090953,-0.001454545454545464,-0.0036363636363636598,0.0,-0.002909090909090928,0.0,-0.0021818181818181958,-0.0036363636363636598,-0.0036363636363636598,0.0
192,192,0.96,0.9612334506452153,0.9568771714694462,0.9941753525444512,3.068952919025269,0.5665901583813812,2.0282899041589166,0.9402519624856955,1.5234091317496832,0.09199999999999996,0.0021818181818181403,-0.0007272727272727541,-0.0014545454545454861,-0.0061818181818182215,-0.00545454545454549,-0.0072727272727273196,-0.001090909090909109,-0.0043636363636363916,0.0007272727272726986,0.0021818181818181294,-0.000363636363636366
193,193,0.9672727272727273,0.966644869386716,0.9294577596464388,0.9964303926568078,2.8769672830186694,-0.015661768867162695,2.252995916978774,1.0115928401993988,1.7941758936895227,0.09527272727272727,0.007272727272727297,-0.0018181818181818299,0.004727272727272747,0.001454545454545464,-0.000727272727272732,-0.0021818181818181958,-0.0032727272727272826,0.0036363636363636598,-0.001454545454545464,0.000727272727272732,0.000363636363636366
194,194,0.9381818181818182,0.9379446274248806,0.89390756302521,0.9879201680672269,2.993929231725621,0.7166210294907772,2.4839424331624715,0.8152971766035179,1.3300391260648254,0.08000000000000004,-0.0018181818181817744,-0.014909090909090894,-0.009818181818181781,-0.008363636363636306,-0.008727272727272672,-0.013090909090909065,-0.020727272727272684,-0.0039999999999999255,-0.00618181818181811,-0.005818181818181745,-0.006545454545454477
195,195,0.9745454545454545,0.9746431213277231,0.961111111111111,0.9949333333333333,3.6327519244320454,0.5186032329669549,2.280522639370245,0.6296363508405606,1.0026888719241103,0.08799999999999994,0.005454545454545412,-0.003272727272727294,-0.0025454545454545842,0.0007272727272727098,-0.003272727272727294,0.0,-0.0025454545454545617,-0.000727272727272732,-0.001090909090909109,0.0,0.0
196,196,0.9527272727272728,0.9522736813411475,0.9206293157564345,0.9916038920276209,3.5665166614852124,1.148150720702633,2.1518755186826977,0.8148332915890892,0.516219942173834,0.09454545454545457,0.006545454545454565,-0.0021818181818181958,0.005090909090909113,-0.007272727272727231,0.0,0.000727272727272732,-0.0032727272727272605,0.0010909090909090979,-0.010909090909090868,-0.0040000000000000036,-0.0036363636363636598
197,197,0.9454545454545454,0.9434102739365897,0.8778889272162815,0.989047947568127,3.0650975186422333,0.45603992079214906,2.2429127804267606,1.591260447044752,0.9040261600108394,0.12036363636363637,0.011272727272727235,0.002909090909090928,0.0036363636363636485,-0.000363636363636366,0.003272727272727294,0.0069090909090908535,-0.000363636363636366,0.001454545454545464,0.003272727272727294,0.0025454545454545617,-0.000363636363636366
198,198,0.96,0.9595269770879528,0.9224439775910365,0.9929096638655461,2.6372683169123197,0.32794224847246856,2.195470894184144,1.4248381614606933,1.6853708774220058,0.1003636363636363,0.00654545454545451,-0.000363636363636366,-0.004000000000000026,-0.0036363636363636598,-0.001454545454545464,-0.003272727272727294,0.0,-0.0043636363636363916,-0.004727272727272758,-0.003272727272727294,-0.0036363636363636598
199,199,0.9636363636363636,0.9638719400670148,0.9505870841487281,0.9959230267449446,3.0678832688937354,0.5568468204351203,1.8435395634786371,1.7712216880170573,0.9902829539555247,0.13345454545454544,-0.003999999999999992,-0.001454545454545464,-0.000363636363636366,0.000363636363636366,-0.0021818181818181958,-0.001454545454545464,-0.0036363636363636598,-0.001454545454545464,-0.0036363636363636598,-0.000363636363636366,-0.0021818181818181958
200,200,0.9672727272727273,0.9670022388400676,0.9467032967032967,0.993919413919414,2.742101922938896,0.25637715994583493,2.16647836705857,1.649521927330834,1.487711039318254,0.14181818181818184,0.012727272727272731,0.0010909090909090979,-0.0010909090909090758,-0.000363636363636366,0.0036363636363636598,0.0043636363636363916,-0.0040000000000000036,-0.002181818181818185,0.000727272727272732,0.000363636363636366,0.0
201,201,0.9709090909090909,0.9701922306768122,0.9291404061624651,0.9954481792717087,3.412863412661434,0.27334693887069766,2.200722446623669,1.3979306456262464,1.0589835771499772,0.1287272727272728,0.00800000000000003,0.0,-0.0014545454545454085,0.0,0.0,0.0,-0.002909090909090839,0.0,0.000727272727272732,0.000363636363636366,0.0
202,202,0.9672727272727273,0.9662555530969685,0.923728813559322,0.9951349654739485,2.6535101442913334,1.1181462795501573,2.3723738263920775,0.3119097473880896,1.458397158226068,0.06436363636363637,0.026909090909090917,-0.0036363636363636485,0.004727272727272735,0.001454545454545464,-0.000363636363636366,-0.00436363636363637,-0.005090909090909079,-0.0036363636363636485,-0.001454545454545464,-0.010545454545454502,-0.0032727272727272718
203,203,0.9818181818181818,0.9817502581691023,0.9666695412211107,0.995256985167299,2.766206606537224,0.7347319325020765,2.1970694482617645,0.9929031797165467,1.107026078440979,0.07890909090909091,0.006545454545454565,0.004000000000000026,0.005090909090909102,0.0,-0.001454545454545464,-0.0036363636363636598,0.00436363636363638,-0.000363636363636366,0.0,-0.002909090909090928,0.0
