,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.back_CO2_vd_fd3_scaled,feature_importance.back_CO2_vd_fd2_scaled,feature_importance.back_CO2_vd_scaled,feature_importance.back_CO2_vd_fd1_scaled
214,214,0.7777777777777778,0.7699701272501551,0.7024238453979692,0.8129708483458893,2.2609226899646213,0.35702306030083464,0.18444856116180658,1.351930455826443,1.1148358090640336,0.08230452674897118,0.06872427983539095,0.05102880658436215,0.057201646090534984
215,215,0.7736625514403292,0.7708488068163444,0.7455493944257989,0.8427695899606011,1.3936432594055932,0.7073302284929546,0.41249801248312284,1.3698124254473696,0.9557963093701736,0.06419753086419755,0.040329218106995926,0.06255144032921814,0.053086419753086436
216,216,0.8189300411522634,0.815391808676794,0.7754079254079254,0.8616161616161616,1.1851426502597249,0.9402268328198391,0.17701281210371558,1.3380369246093802,0.8722222251909835,0.11275720164609057,0.09547325102880662,0.07860082304526754,0.04485596707818936
217,217,0.8271604938271605,0.8207818930041152,0.782836932241251,0.8825018615040953,0.972144058926484,0.2637103523408082,0.8782579650659196,1.1055064030768036,2.031042607439638,0.05637860082304528,0.07654320987654321,0.0839506172839506,0.06707818930041153
218,218,0.7983539094650206,0.7868641037365317,0.7319401840490798,0.8523773006134969,1.825690996679981,0.18150385709299308,0.04143785492482474,1.1080104091836265,1.944598238867232,0.06502057613168727,0.04320987654320988,0.062139917695473265,0.056790123456790145
219,219,0.8024691358024691,0.7997848928600976,0.776797385620915,0.8782861292665214,0.8287115050436131,0.9478564227269928,0.3036498724536922,2.2541860224146637,0.5987133201826428,0.07901234567901236,0.07201646090534981,0.08024691358024692,0.07695473251028807
220,220,0.823045267489712,0.8197983254672597,0.7780491648282383,0.8962338480932871,1.9382076819587002,0.6615345503009812,-0.191710290248145,1.865685582514202,0.6163195203979778,0.06255144032921814,0.07448559670781896,0.07325102880658439,0.05061728395061732
221,221,0.7901234567901234,0.7847020414020737,0.7555555555555555,0.8294117647058824,1.630968846873524,0.6429643172314863,0.22426995089775772,1.6757281730908138,0.5914991046870501,0.08847736625514399,0.08559670781893,0.10164609053497937,0.031275720164609
222,222,0.7901234567901234,0.7825586758920092,0.7525554275842211,0.8483299740858048,0.8398973416284193,0.3178970008362813,0.6145591551373759,1.376396455733709,1.6539676074207543,0.10082304526748967,0.06625514403292176,0.06831275720164603,0.06419753086419748
223,223,0.7818930041152263,0.7788167888650981,0.7480268056589725,0.8368577810871184,1.098051653431606,0.5802511223964388,0.43111804366822937,1.3757610702800245,1.6108058271300183,0.07325102880658434,0.08559670781893004,0.06296296296296297,0.06378600823045266
224,224,0.7818930041152263,0.7771722014242078,0.7425912137006702,0.8396128071481758,1.8316378743841022,0.8780104443506748,-0.2237191427934983,0.6869529386937533,1.6822839615270744,0.09012345679012344,0.06831275720164608,0.07160493827160491,0.0905349794238683
225,225,0.823045267489712,0.8188614608260308,0.7826844417512498,0.848356309650053,1.0046167832530177,0.14477334912905662,0.4199750894949208,1.8089633834250065,1.8453446293581315,0.10823045267489713,0.10781893004115228,0.06995884773662556,0.07037037037037039
226,226,0.7407407407407407,0.7349597721686211,0.695193171608266,0.8158131176999102,1.9021362802976223,0.6368461630667323,-0.35876420064270037,1.1580503786992733,1.615569324496626,0.06502057613168719,0.07160493827160488,0.04156378600823042,0.0658436213991769
227,227,0.7489711934156379,0.7404684901396565,0.7128373554191061,0.8317863772668856,1.8093632353450886,0.8685208985244914,-0.39614583660883984,1.7100543124364098,0.7708504611285507,0.05761316872427985,0.048148148148148176,0.046502057613168744,0.032921810699588515
228,228,0.8106995884773662,0.806002730903557,0.7604834924112032,0.8670004694101079,1.9140931207018799,0.5940460573642737,-0.0845581384063978,0.7556389981344798,1.69053773703185,0.07695473251028802,0.04897119341563784,0.0473251028806584,0.0465020576131687
229,229,0.7818930041152263,0.770135945891595,0.7187168610816543,0.8758521436146038,0.9770518990502018,0.40179142334125784,0.3495820939834824,1.5512708484509377,1.5737272375717866,0.07283950617283949,0.034156378600823024,0.03374485596707817,0.04115226337448559
230,230,0.7860082304526749,0.7850981911354422,0.7371847363249262,0.8284474287585981,1.3788243972567005,0.5861344774090445,0.4782394278697391,1.310969191052541,1.416971240694377,0.07901234567901232,0.0790123456790123,0.08230452674897117,0.04814814814814811
231,231,0.7489711934156379,0.7356234381410615,0.7026881720430107,0.8407885304659499,0.5804700964731896,0.15289947944908525,0.5658708662391565,1.7815306052056277,1.9342465270641735,0.07160493827160497,0.05308641975308646,0.054320987654321015,0.011934156378600846
232,232,0.7736625514403292,0.7702709733096266,0.7353539156626505,0.8533132530120482,1.295931630994994,0.5269208906096114,0.11797426556910583,1.481983648886639,1.5541482077745417,0.07818930041152267,0.056378600823045286,0.047325102880658484,0.04938271604938275
233,233,0.8353909465020576,0.8330448236286279,0.7844827586206896,0.8811427619523572,1.5639324159679258,0.4889379127746421,0.4391584126491129,1.874673047732118,0.676968450317029,0.091358024691358,0.08477366255144032,0.07119341563786005,0.06913580246913578
234,234,0.7489711934156379,0.7427019126285814,0.7058213597985483,0.8479484520811732,1.7756669444661695,0.3995316324419912,0.022607070659941508,1.2740652064682343,1.4691284468074661,0.0835390946502058,0.04650205761316876,0.022633744855967107,0.05967078189300414
235,235,0.8106995884773662,0.8052199213079221,0.7592074592074592,0.8539238539238538,1.5956694906530864,0.35822450609330964,0.5659771104830594,1.2204016569295244,1.3185558869349336,0.08312757201646089,0.08888888888888884,0.08024691358024687,0.07695473251028805
236,236,0.7818930041152263,0.7740368160556793,0.7381598240469208,0.8277126099706744,2.3156723040493983,0.49932506506820257,0.023098514361940013,1.2726431979358177,1.0274530612839006,0.08477366255144032,0.06790123456790123,0.08395061728395062,0.04362139917695471
237,237,0.8106995884773662,0.8047682150761134,0.7693675011109465,0.8774996296844911,1.2182395642731114,0.45279697513742867,0.10444528553908324,1.7982496012983455,1.2532571463175377,0.06954732510288063,0.0847736625514403,0.08065843621399174,0.04444444444444442
238,238,0.7901234567901234,0.7871633251343396,0.7570737155621743,0.8539836187639613,1.0677344150843429,0.46646231088163764,-0.0892137657600599,2.254885551150706,1.1345428111981337,0.09053497942386826,0.07078189300411519,0.0716049382716049,0.034979423868312695
239,239,0.7983539094650206,0.7937232802882767,0.7570030120481928,0.8604668674698794,1.111645849802453,0.634615206771078,0.0746714600962312,1.5944542491935978,1.2415799720408014,0.05925925925925927,0.060082304526748995,0.07695473251028809,0.07078189300411525
240,240,0.7942386831275721,0.7935838445807771,0.7654320987654322,0.8699893308946808,1.1830525278765653,0.2974046972174558,0.06724026466622857,1.732614333123238,1.5002721430609511,0.07736625514403296,0.05761316872427987,0.05925925925925929,0.06213991769547329
241,241,0.7983539094650206,0.7943305189567827,0.7425463336019339,0.8419822723609992,1.902794826011361,0.7640224913512328,0.0883063913287359,1.7383072906879538,0.4191621386102447,0.07366255144032925,0.08230452674897124,0.07654320987654323,0.04485596707818933
242,242,0.7983539094650206,0.7851715057624568,0.7176190476190476,0.847936507936508,1.8009778770023428,0.5353132894492817,0.22116128088919906,1.7906365268146012,0.6109940535946589,0.07572016460905354,0.05761316872427985,0.08518518518518521,0.05020576131687245
243,243,0.7983539094650206,0.795711503562724,0.7568764568764569,0.8429681429681429,1.126399080806064,0.36285905305520527,0.5944288923656121,2.1805171823303824,0.7977923399524074,0.10617283950617287,0.07078189300411526,0.08600823045267493,0.055144032921810734
244,244,0.7818930041152263,0.7786860842091511,0.7550968768074031,0.8378397917871602,0.756400356827514,0.45061451614497655,0.5817557044938243,1.7468826704030604,1.4823450414135337,0.09958847736625512,0.0802469135802469,0.08230452674897118,0.06419753086419752
245,245,0.7695473251028807,0.7695473251028807,0.7356643356643358,0.822921522921523,1.8733269931261278,0.36532293143517114,0.3365431033039701,1.3901195079005297,1.01355311738663,0.111522633744856,0.05514403292181075,0.056790123456790166,0.032921810699588515
246,246,0.7407407407407407,0.7320052583678835,0.6820987654320988,0.8122999542752629,1.4127247386757984,0.8436200437318823,0.571408841832624,1.8216312195733877,0.306928723532466,0.05761316872427978,0.08312757201646086,0.03168724279835385,0.04156378600823042
247,247,0.7407407407407407,0.7325864254633914,0.6772727272727272,0.8002331002331002,1.3270162587853624,0.2573786346806447,0.5207753060660502,1.6481362976550429,1.5055158885890623,0.05102880658436208,0.04320987654320983,0.03950617283950614,0.033744855967078144
248,248,0.7613168724279835,0.7542702302316037,0.719574780058651,0.8109970674486804,1.4419471150882304,0.682092521005158,0.704462415411161,0.9142280198488568,1.082924187884982,0.06419753086419751,0.07242798353909462,0.05144032921810695,0.049794238683127545
249,249,0.7654320987654321,0.7593970216846478,0.7217795979151154,0.826656738644825,1.1688855482900222,0.47313697414896827,0.07068124918701897,1.6508704318385843,1.651293710262233,0.07572016460905344,0.05555555555555551,0.05349794238683123,0.05720164609053493
