,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.B_top_CO2_fd3_scaled,feature_importance.B_CO2_vd_scaled,feature_importance.B_low_CO2_fd3_scaled,feature_importance.B_top_CO2_fd1_scaled,feature_importance.B_low_CO2_scaled,feature_importance.B_top_CO2_fd2_scaled,feature_importance.B_low_CO2_fd1_scaled,feature_importance.B_top_CO2_scaled,feature_importance.B_low_CO2_fd2_scaled,feature_importance.B_CO2_vd_fd3_scaled,feature_importance.B_CO2_vd_fd2_scaled,feature_importance.B_CO2_vd_fd1_scaled
137,137,0.9018503620273531,0.9011897185147179,0.8844058121432278,0.9632906648215419,2.537544974521525,-0.2976453348690812,-0.9121845843906212,3.071970101944109,2.221656619942355,0.09203539823008842,0.05374094931617053,0.0468222043443282,0.026065969428801218,0.011665325824617778,0.03201930812550276,0.0027353177795655715,0.0069187449718422726,0.0058728881737731276,-0.002011263073209979,-0.0012067578439259874,-0.002493966210780374
138,138,0.917135961383749,0.9168460889863,0.9030127035373385,0.9664251122964627,2.4945107407691283,-0.49017805878699083,-0.7858847300699433,2.5755118814891973,2.8484744829900834,0.08938053097345135,0.06806114239742558,0.0663716814159292,0.03958165728077227,0.01343523732904266,0.05124698310539015,0.017940466613033012,0.011826226870474677,0.02437650844730489,-0.0015285599356395841,-0.0012067578439259874,-0.0004022526146419958
139,139,0.9267900241351569,0.9268139992177371,0.9164664887307236,0.9721559905100831,2.6196607001745,-0.3870668581168122,-0.718986319353825,3.3555694388201984,1.6348998558233114,0.09678197908286408,0.08238133547868062,0.04867256637168138,0.031617055510860845,0.021721641190667773,0.06476267095736121,0.010699919549477088,0.02196299275945297,0.011263073209975882,8.045052292839915e-05,0.001045856798069189,0.0013676588897827858
140,140,0.916331456154465,0.9161824306243345,0.9047546722212578,0.967349418503732,2.7638450385863544,-0.6163063364853923,-0.6454819262533955,3.18690332790031,1.9595271909476297,0.10128720836685437,0.066130329847144,0.05124698310539015,0.03966210780370068,0.013917940466613054,0.0658889782783588,0.0094931617055511,0.010699919549477088,0.01150442477876108,0.002172164119066777,-0.0003218020917135966,-0.0008849557522123908
141,141,0.917135961383749,0.9167336448583824,0.9016382162621146,0.9714051474248236,2.5843271640014183,0.02914369343512872,-0.6133492527306263,2.7984628354800196,1.6266899507088215,0.10120675784392594,0.06331456154465002,0.039501206757843875,0.03378921962992755,0.018664521319388606,0.048028962188254185,0.0039420756234915585,0.01246983105390187,0.0236524537409493,-0.0018503620273531806,-0.0032984714400643655,-0.0008045052292839916
142,142,0.917940466613033,0.917086848244248,0.8998613998613999,0.9692416510598328,2.6287620637303113,0.10013034784894281,-0.39864289337485304,2.4926073979807755,1.7134832493625463,0.08946098149637974,0.06436041834271922,0.04963797264682217,0.03330651649235714,0.01246983105390187,0.038616251005631486,0.01061946902654869,0.01246983105390187,0.01995172968624298,-0.000482703137570395,0.00096540627514079,-0.0011263073209975883
143,143,0.9324215607401448,0.9322860465145357,0.9206183274021352,0.9713226571767497,2.353709072999797,-0.1470318921637366,-0.7637685169212513,2.68219103634778,2.4028199540253845,0.10305711987127922,0.07377312952534192,0.05462590506838292,0.034915526950925216,0.012148028962188273,0.06275140788415123,0.01810136765888981,0.009814963797264698,0.032984714400643635,0.0028962188254223697,0.002574416733708773,0.002413515687851975
144,144,0.916331456154465,0.9161833348089011,0.9048739821188111,0.9688957470048719,2.557699606052239,-0.11948724558572474,-0.7475337441654503,2.97510417100867,1.811578143054908,0.09637972646822202,0.06894609814963797,0.0373290426387771,0.033065164923571956,0.009332260659694303,0.0373290426387771,0.006838294448913929,0.01053901850362029,0.006516492357200332,-0.004022526146419958,-0.0005631536604987942,0.0003218020917135966
145,145,0.9340305711987128,0.9337969952307082,0.9232079503305919,0.9733222752090677,2.9523577492559228,-0.14868478186065925,-0.7807740825791355,2.7497711256334747,1.7348015832359576,0.10699919549477074,0.07095736122284795,0.05486725663716811,0.03805309734513277,0.018584070796460204,0.0658085277554304,0.013515687851971058,0.014883346741753845,0.023411102172164154,0.0008849557522123908,0.0006436041834271932,8.045052292839915e-05
146,146,0.9227674979887369,0.922663650009514,0.9099669947369986,0.9659897118729743,2.888985968296448,-0.2559516972933972,-0.9115815812856785,2.940707695780202,1.9591904462004093,0.10362027353177794,0.07819790828640387,0.05543041029766691,0.0386967015285599,0.021560740144810974,0.06323411102172163,0.017699115044247815,0.011343523732904282,0.028559935639581657,0.0008045052292839916,0.001045856798069189,8.045052292839915e-05
147,147,0.914722445695897,0.9143280361209267,0.8986292823890154,0.968224541083273,2.578746346299043,-0.61935999171042,-0.637027519819687,2.2741698068185823,3.1416932652361327,0.10828640386162505,0.058970233306516476,0.06218825422365244,0.04448913917940463,0.01544650040225264,0.061544650040225246,0.012791633145615466,0.008045052292839916,0.03853580048270309,0.0002413515687851975,-0.001045856798069189,0.0004022526146419958
148,148,0.9219629927594529,0.9221408418549799,0.9126981059141863,0.9656358716660223,1.9266448488018089,0.07203861491318246,-0.7293474265605362,2.918767622079322,2.244946914122457,0.10780370072405465,0.06967015285599357,0.0660498793242156,0.03885760257441669,0.02968624296057921,0.0569589702333065,0.015687851971037836,0.015848753016894635,0.019147224456959,0.0033789219629927645,0.0005631536604987942,0.001045856798069189
149,149,0.913917940466613,0.9129491645801634,0.892425262788042,0.9681140748982519,2.5740549198632996,-0.14149403614683162,-0.7155955624968441,3.5204504581200906,1.2727646492105977,0.09372485921158483,0.07216411906677393,0.03853580048270309,0.029123089300080396,0.027996781979082796,0.038053097345132694,0.004987932421560748,0.017699115044247815,0.01415929203539824,0.0001609010458567983,0.0011263073209975883,-0.0027353177795655715
150,150,0.9259855189058729,0.9259855189058729,0.9169990883806272,0.965669111200144,2.5365804670509444,0.08093179779271148,-0.7149470652789185,2.3449461799413513,2.2491463769159443,0.10539018503620272,0.07763475462590508,0.06854384553499597,0.04384553499597743,0.016492357200321828,0.07200321802091714,0.019469026548672597,0.014883346741753845,0.03620273531777953,0.001045856798069189,0.001045856798069189,0.0013676588897827858
151,151,0.9251810136765889,0.9247154755346195,0.9094984335197493,0.9734254677480749,2.993145814531822,-0.3100011963432304,-1.0290723811730753,3.071968245059774,1.862603517118242,0.10313757039420754,0.07948511665325826,0.05518905872888171,0.04497184231697502,0.023732904263877752,0.05172968624296055,0.015124698310539041,0.019388576025744196,0.02775543041029769,0.0018503620273531806,0.0002413515687851975,0.001045856798069189
152,152,0.916331456154465,0.916331456154465,0.9059484314067866,0.9663058029218323,2.0176727325987387,0.025920758899454728,-1.0530689876616235,3.584757932279165,1.7900181037584226,0.10160901045856793,0.061866452131938844,0.052212389380530945,0.039501206757843875,0.02164119066773933,0.056476267095736096,0.014641995172968648,0.016492357200321828,0.01866452131938858,0.0011263073209975883,-0.0014481094127111848,-0.0022526146419951766
153,153,0.9211584875301689,0.9204733878340343,0.9027816004450561,0.9699001551840248,2.2494287798005455,-0.3181406707070554,-1.139749130784818,3.0068388222294806,2.5956215067025314,0.09420756234915527,0.06065969428801286,0.05856798069187448,0.038213998390989504,0.008527755430410311,0.06194690265486724,0.01053901850362029,0.01045856798069189,0.0192276749798874,0.0001609010458567983,-0.0006436041834271932,-0.0012067578439259874
154,154,0.909895414320193,0.9096373725496814,0.8924342125066977,0.9609669903614022,3.075100195335114,0.29148044843201365,-0.8305279578985447,2.696968910647695,1.2676046434567643,0.10088495575221232,0.061786001609010446,0.03161705551086076,0.028801287208366798,0.018986323411102114,0.038938053097345084,0.008447304907481912,0.015285599356395795,0.007481898632341122,-0.002011263073209979,-0.002172164119066777,0.0004022526146419958
155,155,0.918744971842317,0.9184188734532046,0.9050202936924068,0.973899814772879,2.927741504632183,0.12373364109957938,-0.6697507599751836,2.91548065780522,1.1805863398286336,0.10265486725663715,0.055028157683024916,0.04312148028962184,0.02888173773129522,0.008849557522123908,0.04183427192276745,0.007481898632341122,0.015526950925181037,0.0096540627514079,-0.0004022526146419958,-0.002493966210780374,-0.0037007240547063613
156,156,0.9082864038616251,0.9076801311370215,0.8920360186414283,0.9674579504772413,3.015840300902553,-0.7203882570755158,-0.769660829942736,2.672072623800237,2.5076301798216876,0.08567980691874494,0.05808527755430408,0.042558326629123046,0.02590506838294442,0.013676588897827812,0.03515687851971032,0.013032984714400642,0.008849557522123908,0.019710378117457704,-0.0008045052292839916,-0.0031375703942075673,-0.0039420756234915585
157,157,0.911504424778761,0.9115653067379005,0.8980824417948441,0.9622071731325721,2.580065191364829,-0.1796182996154126,-0.7582249019805583,2.8315851488635673,2.119297377117059,0.10040225261464195,0.06677393403057119,0.05124698310539015,0.04094931617055506,0.013032984714400652,0.06355591311343523,0.008769106999195508,0.012952534191472265,0.018342719227674952,-0.0037811745776347603,-0.0033789219629927645,0.001045856798069189
158,158,0.914722445695897,0.9146161943822898,0.9024409858693618,0.9725107617443384,2.68186002412117,0.01911923007169064,-0.909143671525618,2.809532457212891,1.915954712399769,0.09477071600965403,0.0659694288012872,0.05164923572003215,0.046339501206757804,0.007964601769911516,0.0469026548672566,0.01061946902654869,0.011584875301689479,0.02767497988736921,0.0005631536604987942,-0.0014481094127111848,0.0008045052292839916
159,159,0.9340305711987128,0.9335767238669453,0.9181367242266669,0.976544152010459,2.027131800491065,-0.572999997112614,-1.0651443972710373,3.3820506925085896,2.68329533021189,0.10691874497184235,0.08205953338696703,0.054786806114239715,0.042316975060337894,0.018664521319388606,0.07135961383748994,0.01230893000804507,0.018905872888173803,0.023491552695092555,0.0007240547063555924,0.002011263073209979,0.0016090104585679832
160,160,0.9292035398230089,0.9289163043639075,0.9150905396840441,0.9764484276245254,2.4513587985563934,0.09148358110187388,-0.9966732428849625,2.768782133469538,2.102582782075862,0.10241351568785198,0.07039420756234915,0.05148833467417535,0.04746580852775539,0.03773129525341915,0.07674979887369268,0.021480289621882576,0.017699115044247815,0.03338696701528563,0.002574416733708773,-0.0005631536604987942,0.0001609010458567983
161,161,0.9275945293644409,0.9271664738907992,0.9124025962604,0.9732575797552667,2.6073114578476857,-0.021165030580889768,-0.6296221729109263,2.725486378947001,1.8929098877630857,0.10402252614641996,0.07385358004827032,0.05205148833467414,0.045454545454545414,0.02300884955752216,0.04416733708769105,0.009734513274336299,0.01633145615446503,0.01713596138374902,-0.0001609010458567983,0.004263877715205156,-0.00193081255028158
162,162,0.9235720032180209,0.923548689841519,0.9135753668426734,0.9693369118118965,3.3407127092893765,0.1326868819193644,-0.5791650766414781,2.4104300310265265,1.2290873704934187,0.09774738535800484,0.06629123089300079,0.04408688656476263,0.0379726468222043,0.021319388576025777,0.032180209171359594,0.010860820595333887,0.010941271118262286,0.018825422365245405,-0.0012872083668543865,0.0003218020917135966,0.0005631536604987942
163,163,0.917135961383749,0.9167706977328322,0.9009587077437049,0.9686916911995544,3.2986445566571057,-0.06851119677109693,-0.7108675073173086,2.440987487119331,1.621343165526267,0.09219629927594529,0.06926790024135157,0.05382139983909893,0.019227674979887387,0.006194690265486735,0.026387771520514868,0.010860820595333887,0.0074014481094127225,0.005229283990345945,0.0012872083668543865,-0.0012067578439259874,-0.0016894609814963823
164,164,0.912308930008045,0.912282020077598,0.9007614524552241,0.9663786758262942,3.2137500991164525,-0.31577264492058893,-0.8271075237193192,2.8695509976153097,1.5806147765740464,0.09782783588093316,0.07296862429605792,0.044328238133547825,0.031134352373290364,0.01142397425583267,0.033789219629927536,0.006596942880128731,0.012630732099758669,0.008527755430410311,-0.0008045052292839916,8.045052292839915e-05,-0.000482703137570395
165,165,0.9219629927594529,0.9214307179498284,0.9034277412064358,0.9719646284371581,2.4625976159529235,-0.4852326859346329,-0.7928028799828026,2.8817180357086314,2.5567950601959204,0.09436846339501209,0.05937248592115847,0.06138374899436845,0.03346741753821396,0.010699919549477088,0.05551086082059531,0.016572807723250225,0.01238938053097347,0.018744971842317004,0.0012872083668543865,-0.002091713596138378,-0.002493966210780374
166,166,0.9227674979887369,0.9221345470233983,0.9061172828791297,0.9714517155586414,2.200575832846171,-0.08508071019639045,-0.9742993174910338,2.8247599097784826,2.469033041511798,0.099597747385358,0.07039420756234915,0.05551086082059531,0.033386967015285575,0.013676588897827857,0.048028962188254185,0.006516492357200332,0.009171359613837504,0.018020917135961413,-0.0033789219629927645,0.0004022526146419958,-0.0003218020917135966
167,167,0.9275945293644409,0.9274442334368672,0.9143513120840882,0.9723233663970154,2.2615517870056934,-0.03341406560531511,-0.8210902208609003,2.840100769230619,2.29563314177298,0.09629927594529368,0.06983105390185036,0.07127916331456155,0.04754625905068379,0.023411102172164154,0.05720032180209169,0.01729686242960582,0.015607401448109437,0.029927594529364478,0.002493966210780374,0.003620273531777962,0.00193081255028158
168,168,0.9090909090909091,0.9084337888250171,0.8915485900317446,0.9654719975901939,2.543554096251746,0.23922772770452683,-0.6754052382248058,3.3598235318974448,1.0375207710036733,0.08085277554304102,0.04923572003218017,0.04207562349155265,0.019871279163314513,0.006516492357200332,0.04223652453740945,0.005229283990345945,0.00860820595333871,0.011021721641190663,-0.003620273531777962,-0.002011263073209979,-0.0030571198712791682
169,169,0.9251810136765889,0.9247072817018467,0.9090747446010603,0.970577689477211,2.517647968903834,-0.3418293484067217,-0.7596445078019289,2.668402664154101,2.4524477810459224,0.10128720836685438,0.07393403057119871,0.066130329847144,0.049959774738535766,0.023732904263877752,0.06484312148028962,0.012791633145615466,0.013113435237329062,0.022687047465808564,-0.0012872083668543865,-0.0011263073209975883,-0.00096540627514079
170,170,0.916331456154465,0.9159467346917352,0.9006045519203414,0.9658488414469275,2.997874782982018,0.436278277288761,-0.6760712188945409,3.2814185631645367,0.4692749791355564,0.08125502815768304,0.07337087691069992,0.03242156074014475,0.023572003218020898,0.03821399839098949,0.03258246178600155,0.00667739340305713,0.009412711182622702,0.006516492357200332,-0.0023330651649235757,-0.002172164119066777,-0.00193081255028158
171,171,0.913917940466613,0.9136715617210323,0.8998565279770445,0.9675431148068984,1.5695533267743753,0.005164524016240135,-0.5799400483446834,3.341098300368573,2.1660255488427245,0.09058728881737728,0.05728077232502009,0.046983105390185,0.022284794851166502,0.0031375703942075673,0.033869670152855934,0.012148028962188273,0.009251810136765903,0.01246983105390187,-0.0028962188254223697,-0.0023330651649235757,0.0001609010458567983
172,172,0.9058728881737731,0.904778361959442,0.8851446089839732,0.9634756724763104,2.2087468665747525,-0.12648289316200134,-0.9599956126453424,2.7118250024922537,2.7254514455790892,0.08632341110217212,0.05494770716009652,0.04955752212389377,0.03958165728077227,0.01303298471440062,0.055028157683024916,0.01440064360418336,0.013676588897827791,0.02590506838294442,-0.002574416733708773,-0.0014481094127111848,0.0008849557522123908
173,173,0.9235720032180209,0.9235003715709531,0.9126328580212573,0.9745761719321875,3.1767002227133316,0.2719943181070666,-0.7212560845089095,2.365576856259002,1.3434158533312819,0.08873692679002416,0.06717618664521319,0.048028962188254185,0.03403057119871274,0.013757039420756257,0.03998390989541427,0.00764279967819792,0.013998390989541453,0.00667739340305713,-0.0001609010458567983,0.0004022526146419958,-0.004263877715205156
174,174,0.910699919549477,0.9106710152554216,0.8977829965733192,0.96902103273071,2.112397380318423,0.19688291038761113,-0.6141293703449462,2.8362188668466426,1.9166289778825483,0.09678197908286398,0.06251005631536603,0.04497184231697502,0.03547868061142392,0.018986323411102134,0.06387771520514882,0.007320997586484324,0.018101367658889755,0.029927594529364377,-0.0013676588897827858,-0.0030571198712791682,-0.0027353177795655715
175,175,0.9251810136765889,0.9250084970456985,0.9123700224506677,0.9706043956043956,2.845879363203864,-0.46120557867782624,-0.5122049551932004,2.726635451439065,2.0403810422421382,0.10152855993563958,0.06363636363636363,0.04328238133547864,0.029927594529364464,0.0061142397425583365,0.04352373290426383,0.016894609814963824,0.009010458567980707,0.017860016090104614,0.0017699115044247816,-0.00193081255028158,0.0026548672566371724
176,176,0.9219629927594529,0.9219381757933872,0.9109813372883451,0.9694663676866124,2.1209496856110372,-0.19437545438387785,-0.9107793700034641,3.4497520570345586,1.9423268270736826,0.10281576830249395,0.06983105390185036,0.054143201930812526,0.040627514078841465,0.024296057924376536,0.07819790828640387,0.01729686242960582,0.02180209171359617,0.022847948511665363,0.0004022526146419958,-0.0001609010458567983,8.045052292839915e-05
177,177,0.9042638777152051,0.9042351980533256,0.8922135150218584,0.9592625104641428,2.7494925871351463,-0.16840578696800398,-0.7657167364405776,2.9345244701582693,1.8898208751450372,0.08978278358809325,0.06323411102172163,0.04577634754625901,0.027272727272727205,0.011584875301689435,0.054223652453740924,0.005792437650844728,0.00925181013676587,0.006677393403057108,-0.0027353177795655715,-0.0029766693483507687,-0.0012872083668543865
178,178,0.9275945293644409,0.9274298084617003,0.9176036351126655,0.9762456281176538,2.935467311675501,-0.09866832881284605,-0.9234280438618948,2.4013375098897036,2.2010242369487436,0.11045856798069184,0.0655671761866452,0.06436041834271922,0.04215607401448107,0.020434432823813388,0.07103781174577635,0.01625100563153663,0.019790828640386192,0.02461786001609014,-0.0016090104585679832,0.0008849557522123908,-0.0014481094127111848
179,179,0.9227674979887369,0.9229750412075823,0.917251017716874,0.9752250444355256,2.9423536258321645,-0.22123718377797166,-0.705667760606713,2.752857088483344,1.7925707699587694,0.12502011263073207,0.06878519710378117,0.05140788415124695,0.04465004022526142,0.013917940466613054,0.06138374899436845,0.010217216411906694,0.012067578439259874,0.016894609814963824,-0.002172164119066777,-0.0032984714400643655,0.0
180,180,0.9235720032180209,0.9234575255760646,0.9129186602870814,0.9751486153400029,2.9650215705682963,-0.5456927797173283,-0.7551459313430177,2.4449066140737443,2.5115479066539073,0.10273531777956554,0.07377312952534192,0.06009654062751406,0.029766693483507644,0.008930008045052307,0.06210780370072404,0.004987932421560748,0.005229283990345945,0.02107803700724057,-0.0023330651649235757,-0.0018503620273531806,-0.001045856798069189
181,181,0.912308930008045,0.9116240309264307,0.8948801081887061,0.9674711467887257,2.6616247855626076,0.10314028400795344,-0.6924290768974333,2.4164352803571223,2.092250036244318,0.10547063555913108,0.05213193885760255,0.06025744167337086,0.03258246178600155,0.01794046661303299,0.052212389380530945,0.013274336283185851,0.007884151246983117,0.0222043443282381,-0.0061142397425583365,-0.0032180209171359664,-0.002172164119066777
182,182,0.917940466613033,0.9179891864978833,0.9084649102409078,0.9700115105571573,2.817419804748691,-0.20977021586467737,-0.9862096596308155,3.232451376789065,1.6612615727706666,0.10418342719227669,0.07683024939662109,0.052855993563958134,0.029283990345937216,0.007803700724054718,0.05406275140788412,0.007079646017699126,0.01432019308125505,0.021560740144810943,0.0011263073209975883,0.000482703137570395,-0.002011263073209979
183,183,0.9324215607401448,0.9321296173589562,0.9173595454955361,0.975002254486428,2.6673329149221905,-0.4343520797204255,-0.7038371563721736,2.705345712245512,2.330789693473238,0.10474658085277558,0.06790024135156877,0.05261464199517295,0.03909895414320195,0.027192276749798915,0.05253419147224454,0.01721641190667742,0.012228479485116673,0.029123089300080496,0.0039420756234915585,0.005068382944489147,0.0016894609814963823
184,184,0.9058728881737731,0.9057223339712653,0.8915686020949178,0.9676915932896794,2.3607120920587343,-0.5080383629504588,-1.0041475760857712,3.342117611293,2.333328631993298,0.09203539823008841,0.065728077232502,0.04328238133547864,0.028962188254223586,0.012469831053901825,0.057039420756234895,0.006194690265486735,0.006355591311343533,0.030973451327433565,-0.0031375703942075673,-0.0012872083668543865,-0.0023330651649235757
185,185,0.9074818986323411,0.9069577639347626,0.8894480051320985,0.9634337976940869,3.069182000701571,0.07930663831862036,-0.5400776477014021,2.9906209675931765,0.9979876252386604,0.10056315366049873,0.06741753821399839,0.03572003218020912,0.028479485116653193,0.008930008045052307,0.03443282381335473,0.006838294448913917,0.020514883346741675,0.01053901850362029,-0.0012067578439259874,-0.0007240547063555924,-0.00193081255028158
186,186,0.916331456154465,0.9158310271575714,0.8993437217121427,0.9654021137274725,2.1632847125334127,-0.27887120223737866,-0.8999847791522062,2.9239727026608544,2.7010505402740432,0.0912308930008045,0.06226870474658084,0.050522928399034564,0.04239742558326624,0.010860820595333887,0.0562349155269509,0.008688656476267109,0.01230893000804507,0.03378921962992755,0.00096540627514079,0.0012872083668543865,0.0014481094127111848
187,187,0.9251810136765889,0.9248386751479568,0.9120204825551119,0.9758896024995659,2.2439232942358736,-0.10320400957879224,-0.34153373660843717,3.1700365472268,1.5658375340158006,0.09613837489943686,0.05526950925181011,0.04070796460176986,0.03443282381335476,0.017699115044247815,0.036765888978278316,0.011906677393403075,0.020032180209171392,0.01440064360418345,-0.0002413515687851975,-0.0012872083668543865,-0.0008045052292839916
188,188,0.910699919549477,0.910110559280222,0.89377990430622,0.9624938379005364,2.387310204244968,-0.10282596125616368,-0.662706846998536,3.024669011096183,1.9114029349279251,0.10675784392598546,0.08004827031375704,0.049396621078036974,0.03193885760257435,0.020514883346741696,0.027835880933225997,0.010056315366049895,0.015446500402252605,0.017377312952534175,0.0016090104585679832,-0.0001609010458567983,-0.0012067578439259874
189,189,0.9034593724859211,0.9032451575736571,0.8914006484906608,0.9641275060510571,3.6095581866972917,-0.19056888551689422,-0.5896266080510325,2.469313494930687,1.398392441090116,0.09340305711987121,0.06017699115044246,0.03362831858407074,0.027353177795655603,0.006999195494770705,0.029364440868865582,0.00386162510056316,0.013676588897827791,0.006436041834271933,-0.002172164119066777,-0.0016894609814963823,-0.002172164119066777
190,190,0.9251810136765889,0.925154607473388,0.9125324048954,0.968586845119672,2.659624780006221,-0.1360383299980872,-0.9524596478868692,2.7737195568176443,2.2385609213712483,0.10941271118262266,0.0752212389380531,0.056154465004022505,0.049959774738535766,0.011665325824617878,0.06942880128720837,0.02180209171359617,0.02027353177795659,0.023491552695092555,0.002011263073209979,0.001045856798069189,0.001045856798069189
191,191,0.916331456154465,0.9161179644223272,0.9027633638810224,0.9677900711215868,3.0461617079413568,-0.336234500984198,-0.7552192519985903,2.713030833088119,1.9451831676769886,0.09766693483507638,0.062429605792437635,0.059613837489943665,0.04014481094127107,0.013676588897827857,0.041673370876910656,0.019227674979887387,0.015607401448109437,0.01335478680611426,0.0011263073209975883,0.000482703137570395,-0.0001609010458567983
192,192,0.9211584875301689,0.9205921181552228,0.9043204467655065,0.9700647249190938,1.9897145520722972,-0.1994503753300556,-0.6373030532479784,2.734539556929912,2.7061240528730552,0.09364440868865648,0.05945293644408687,0.0659694288012872,0.03740949316170551,0.012791633145615466,0.06629123089300079,0.017377312952534217,0.013998390989541453,0.03515687851971032,-0.0015285599356395841,-0.0012872083668543865,0.0003218020917135966
193,193,0.9259855189058729,0.925391837536538,0.9087116614776638,0.9668079717155371,2.8895272288630056,-0.03707626443681741,-0.810741342483531,2.307052040977097,2.2363630491912088,0.10225261464199517,0.06798069187449718,0.049155269509251774,0.042316975060337846,0.018744971842317004,0.0658889782783588,0.016090104585679832,0.016733708769107025,0.03588093322606596,-0.0001609010458567983,0.004505229283990353,0.0026548672566371724
194,194,0.9235720032180209,0.9228072737042239,0.9065162046969306,0.9729139849538031,2.5413412144590044,-0.530354573520204,-0.7282633611940381,2.892843419648238,2.396824375246605,0.10394207562349153,0.07691069991954949,0.06009654062751406,0.03813354786806109,0.015687851971037836,0.07031375703942075,0.014561544650040248,0.019388576025744196,0.025181013676588915,0.0006436041834271932,0.002493966210780374,0.0029766693483507687
195,195,0.9251810136765889,0.9248283077239459,0.9113890343984634,0.966576450730458,2.942049903122088,-0.20112482348984473,-0.7696688394802732,2.881671694008417,1.7882798869062602,0.0942075623491553,0.0760257441673371,0.0467417538213998,0.029525341914722447,0.014239742558326652,0.04867256637168138,0.011423974255832681,0.009251810136765903,0.01745776347546262,-0.002574416733708773,0.0015285599356395841,0.0006436041834271932
196,196,0.917135961383749,0.9173395790481912,0.9105639549249803,0.9716356071968325,2.5185032279768063,-0.1366283301137074,-0.6721743745536389,2.8418567375294965,1.9830117322887604,0.1036202735317779,0.06170555108608204,0.042316975060337846,0.044328238133547825,0.007320997586484324,0.05012067578439257,0.01246983105390187,0.00667739340305713,0.01625100563153663,-0.00096540627514079,-0.000482703137570395,-0.0023330651649235757
197,197,0.918744971842317,0.9184739624356731,0.905868399100957,0.9726203165187571,2.931096687255828,-0.3410067045201318,-0.6735891779403379,3.2336290010749504,1.3586846073855046,0.10281576830249395,0.061625100563153644,0.05156878519710375,0.029364440868865617,0.020756234915526972,0.029847144006436,0.008447304907481912,0.012630732099758669,0.0095736122284795,0.0017699115044247816,0.00193081255028158,-0.002011263073209979
198,198,0.9243765084473049,0.9241152350049402,0.9129307379164038,0.970377271945416,1.7437786175535546,-0.3116083039704768,-0.6666549298559988,3.31387686636355,2.4104153035563334,0.10209171359613836,0.07087691069991955,0.060498793242156054,0.03346741753821397,0.016572807723250225,0.05293644408688654,0.016009654062751434,0.01520514883346744,0.026387771520514892,0.0031375703942075673,0.002493966210780374,0.0017699115044247816
199,199,0.9243765084473049,0.9238472446234728,0.9066519972918077,0.971896566059699,2.762888252043528,-0.13560467099260692,-1.2070357976175827,2.5570972564574497,2.555951014789628,0.09702333065164927,0.07208366854384554,0.05470635559131132,0.04328238133547864,0.021399839098954175,0.06291230893000803,0.011343523732904282,0.007079646017699126,0.021721641190667763,-8.045052292839915e-05,0.002413515687851975,-0.0018503620273531806
200,200,0.911504424778761,0.9109975570152562,0.8922002694207454,0.9643466546924113,2.438885624129179,-0.07146165833176872,-0.5816594597530897,2.5906354190675387,2.2237424115244626,0.0966210780370072,0.06765888978278359,0.04818986323411099,0.02783588093322601,0.01238938053097347,0.04481094127111822,0.01609010458567981,0.01255028157683027,0.02035398230088492,0.0032984714400643655,0.0007240547063555924,-0.0013676588897827858
201,201,0.9308125502815768,0.9307657657181627,0.9196510560146924,0.9722252036301623,3.4490072607494096,-0.47313241469931927,-0.8124137309776283,2.8031630226918995,1.6423578720034617,0.101206757843926,0.05945293644408687,0.04963797264682217,0.035478680611423986,0.014722445695897046,0.044730490748189834,0.005068382944489147,0.0189863234111022,0.0192276749798874,-0.002172164119066777,0.0006436041834271932,-0.000482703137570395
202,202,0.9340305711987128,0.9336600118027016,0.9223068221866011,0.9770357991428215,2.821857893812961,-0.041116372022503685,-0.85867643001139,2.8726720622381743,1.5933587566323795,0.09814963797264685,0.07296862429605792,0.055349959774738514,0.039098954143201935,0.010860820595333887,0.039501206757843944,0.01230893000804507,0.011343523732904282,0.012791633145615466,0.0012067578439259874,-0.0004022526146419958,-0.000482703137570395
203,203,0.9243765084473049,0.9241295239718477,0.9139250245583751,0.9772671780865476,2.9447122980565124,-0.05353006018206776,-0.6831718972247357,2.779252376318859,1.486762777540149,0.10128720836685438,0.0650844730490748,0.046259050683829406,0.03041029766693485,0.012067578439259874,0.0373290426387771,0.010378117457763491,0.01697506033789222,0.00860820595333871,0.0006436041834271932,0.0001609010458567983,0.0006436041834271932
204,204,0.9316170555108608,0.9314683961736852,0.9208159514571603,0.9748592432684733,2.428867905055473,-0.6555019179830984,-0.9079068441586364,3.233493371693055,2.442055680257994,0.10241351568785202,0.07530168946098151,0.05824617860016088,0.034835076427996804,0.02510056315366054,0.07288817377312953,0.011745776347546278,0.007964601769911516,0.02976669348350768,-0.0007240547063555924,8.045052292839915e-05,-0.0007240547063555924
205,205,0.911504424778761,0.9112238249873971,0.896959222346996,0.9648634896125772,2.480067023161192,-0.44787360852886315,-0.5892994354965363,2.644056572382693,2.6721800777255464,0.10104585679806913,0.050844730490748155,0.07168141592920355,0.030812550281576766,0.004907481898632349,0.0650844730490748,0.0095736122284795,0.0053901850362027435,0.026226870474658028,-0.0012067578439259874,-0.0028157683024939706,-0.0008849557522123908
