,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.C_top_CO2_scaled,feature_importance.C_top_CO2_fd3_scaled,feature_importance.C_mid_CO2_fd3_scaled,feature_importance.C_mid_CO2_scaled,feature_importance.C_mid_CO2_fd2_scaled,feature_importance.C_top_CO2_fd2_scaled,feature_importance.C_mid_CO2_fd1_scaled,feature_importance.C_top_CO2_fd1_scaled
160,160,0.9308125502815768,0.930483166014399,0.916278188140101,0.9766290923522548,1.9971837504297072,-0.12747114558258463,-0.40898843416240716,3.504254139927586,1.5669432612940843,0.1592115848753017,0.09082864038616253,0.085277554304103,0.10707964601769912,0.06918744971842317,0.05374094931617053,0.03765084473049076,0.06379726468222043
161,161,0.9227674979887369,0.9222572106680209,0.9063135799428916,0.9681360046437179,2.4363124927089683,-0.4165864696072598,-0.5206777818593614,3.2494616913579453,1.8635130928704913,0.16588897827835883,0.08664521319388578,0.08053097345132745,0.1052292839903459,0.08165728077232504,0.06838294448913917,0.053097345132743334,0.057039420756234895
162,162,0.9203539823008849,0.9200266496050272,0.9062997753726771,0.9680562443478514,2.794137483368952,-0.37391477768705084,-0.8144335210579748,3.238454682586707,1.727098520575381,0.17111826226870472,0.09814963797264682,0.0912308930008045,0.10876910699919544,0.0666130329847144,0.05060337892196296,0.04247787610619465,0.053338696701528535
163,163,0.9211584875301689,0.9206703249123411,0.9039278288838474,0.9706079220002252,2.7255102635113384,-0.8254631473508527,-0.8551537563818058,3.2842531874636425,2.3623773265360453,0.13740949316170553,0.1051488334674175,0.08133547868061144,0.08753016894609816,0.06516492357200321,0.07393403057119871,0.04561544650040221,0.05840707964601768
164,164,0.9348350764279968,0.9348943521127983,0.9273991447898777,0.9738004276050611,2.205103575079514,-0.24801004963137646,-0.6345773406006269,3.518434913410359,1.6428495263571337,0.14923572003218022,0.11198712791633145,0.08696701528559939,0.10064360418342724,0.08053097345132745,0.06886564762670958,0.04899436846339498,0.06202735317779564
165,165,0.9235720032180209,0.9232769719831967,0.9080061344191135,0.970263612610835,2.3385146459914234,-0.1891938384412664,-0.6110350125978878,3.0791343735372263,1.8755188113569927,0.1429605792437651,0.10852775543041027,0.0920353982300885,0.08374899436846342,0.08801287208366856,0.06138374899436845,0.044328238133547825,0.061303298471440046
166,166,0.9219629927594529,0.9214540531462986,0.9066756350170688,0.96825782560898,2.320102235743652,-0.4466505242425523,-0.31926380054655423,2.945980491596505,2.122981662965425,0.14738535800482705,0.09493161705551087,0.099195494770716,0.09074818986323414,0.06468222043443281,0.07135961383748994,0.026226870474658104,0.049959774738535766
167,167,0.9251810136765889,0.9248921936256558,0.909864098102874,0.9653847763567769,2.7208717664657183,-0.29107828978426475,-0.8066629631357649,3.2572947182290397,1.731324241430783,0.16194690265486728,0.0947707160096541,0.09694288012872086,0.09485116653258249,0.07272727272727272,0.06484312148028962,0.045374094931617016,0.05864843121480288
168,168,0.9219629927594529,0.9216535383618866,0.9088821048729059,0.9656979169080335,2.3216618380429517,-0.14864856123656756,-0.7232483208663396,3.5196854788923413,1.7144149735231908,0.15518905872888175,0.09428801287208369,0.08970233306516494,0.10144810941271117,0.062429605792437635,0.058487530168946075,0.04835076427996778,0.05728077232502009
169,169,0.9267900241351569,0.9261694305535019,0.9090100866416656,0.9689171555200263,2.2475632463346646,-0.22771682801513662,-0.874154731187251,3.9558575099829887,1.3530220340106869,0.1503620273531778,0.07666934835076429,0.09340305711987132,0.10321802091713599,0.06299275945293643,0.05269509251810134,0.038213998390989525,0.04786806114239739
170,170,0.9203539823008849,0.9197364152019958,0.9023341523341524,0.9699957678426578,2.7283970904420283,-0.23906361376784593,-0.8668495486229376,2.7819083876613675,2.266761045726822,0.15639581657280774,0.09839098954143198,0.1036202735317779,0.10305711987127916,0.06363636363636363,0.07176186645213194,0.053338696701528535,0.05518905872888171
171,171,0.9243765084473049,0.9240853536765492,0.9107560097209615,0.9680555148888823,2.7986527428025036,-0.6296776295123362,-0.581903714936422,3.213242004680351,1.8766698346639683,0.1406275140788415,0.09646017699115045,0.07916331456154466,0.0989541432019308,0.06025744167337086,0.06717618664521319,0.04352373290426383,0.04215607401448105
172,172,0.918744971842317,0.918075755234733,0.902238810258532,0.9684032386895834,2.372191381105788,-0.2701026266590777,-0.6383558662112258,3.612840124050375,1.4012185063054456,0.15897023330651652,0.08382944489139181,0.08753016894609815,0.08857602574416736,0.06814159292035397,0.06846339501206758,0.04529364440868862,0.04867256637168138
173,173,0.9211584875301689,0.9210093788892958,0.9089743214358914,0.9683366029338565,2.7972691219660404,-0.49372600019248625,-0.7220463447912541,2.4038927276047297,2.6689101894176397,0.16444086886564763,0.12968624296057923,0.10571198712791632,0.09412711182622689,0.08962188254223655,0.07208366854384554,0.03507642799678194,0.06170555108608204
174,174,0.914722445695897,0.9143804336026933,0.8988228169679782,0.9636712749615974,3.5108742732523694,-0.8235929865635704,-0.8029997329175386,3.05293758140509,2.016115377095868,0.16025744167337086,0.09485116653258242,0.0842316975060338,0.11134352373290421,0.048028962188254185,0.06806114239742558,0.041512469831053854,0.052212389380530945
175,175,0.9380530973451328,0.938073030766851,0.9296393123006026,0.9752629091338769,2.643640751096314,-0.5995428759361364,-1.1415230236285148,3.64427315125685,1.9502791127177483,0.17361222847948515,0.0940466613032985,0.09251810136765892,0.10989541432019312,0.06138374899436845,0.0650844730490748,0.05092518101367656,0.055189058728881725
176,176,0.9203539823008849,0.9200670716972604,0.9059816609872227,0.967821388844748,2.270080179748383,-0.6824775317478367,-0.3077360951529887,3.3417773987501196,2.1524081518499925,0.17047465808527756,0.09517296862429606,0.07795655671761867,0.11303298471440063,0.07417538213998391,0.06765888978278359,0.04867256637168138,0.05076427996781976
177,177,0.9292035398230089,0.9289856341686005,0.9175265672960655,0.9689156822621152,2.968867036296019,-0.4237948273835706,-0.5512563979460655,2.782215544195021,1.8966320886447294,0.12598551890587287,0.11150442477876106,0.10442477876106197,0.08608205953338699,0.07047465808527756,0.07200321802091714,0.049155269509251774,0.07152051488334674
178,178,0.9267900241351569,0.9265588811430165,0.9158806834470501,0.9687317240983889,2.71954640887683,-0.1943368720949279,-0.9596666765823436,2.865112958926877,2.1992888302659575,0.15309734513274337,0.11086082059533386,0.0951729686242961,0.08680611423974258,0.08125502815768304,0.07409493161705552,0.02381335478680615,0.062429605792437635
179,179,0.919549477071601,0.9191742926621796,0.9064761194885614,0.9742933318043691,2.155626317329208,-0.32278000503199467,-0.6260690804285394,3.432737517272096,1.882765147913168,0.16661303298471436,0.09573612228479483,0.09018503620273534,0.10193081255028154,0.09227674979887371,0.06291230893000803,0.04135156878519706,0.06299275945293643
180,180,0.917135961383749,0.9171603364618552,0.9074800637958533,0.9646164999275048,2.5435388001195474,-0.06070475003620338,-0.7820656154697008,3.2547229911118984,1.7195108324237904,0.14810941271118264,0.11158487530168941,0.08889782783588093,0.1059533386967015,0.07707160096540629,0.07280772325020113,0.045132743362831816,0.06170555108608204
181,181,0.9348350764279968,0.9348161408727157,0.9269755130583537,0.9768480792459154,1.7223064424970915,-0.611601437462913,-0.8579857253363554,3.5859860287786427,2.6128874681160292,0.17602574416733713,0.09123089300080453,0.10917135961383753,0.10257441673370882,0.08205953338696703,0.09082864038616253,0.05020112630732097,0.05583266291230891
182,182,0.9211584875301689,0.9212972142107347,0.9132726025486001,0.9723455957585341,2.3638037510288883,-0.20256276739781334,-0.6233685218687907,3.4450055015701633,1.5308762614448526,0.15623491552695096,0.08978278358809333,0.09726468222043445,0.10176991150442474,0.07843925985518907,0.0565567176186645,0.041673370876910656,0.04465004022526142
183,183,0.9428801287208367,0.9424372163985391,0.926371479243695,0.9727958637689001,2.5006389783633187,-0.16944086262961483,-0.6491897062825088,3.1772390718574317,1.650617063201117,0.15623491552695096,0.09300080450522932,0.09147224456958973,0.09613837489943688,0.08045052292839905,0.04931617055510865,0.05293644408688658,0.058648431214802885
184,184,0.9211584875301689,0.9210067153624346,0.9086059743954481,0.9672771945499218,2.708108093711713,-0.047673089892726284,-0.8517510408247222,3.3201247028750185,1.4585007514968482,0.16098149637972647,0.0925181013676589,0.10611423974255829,0.10852775543041027,0.07272727272727272,0.06669348350764279,0.044328238133547825,0.05510860820595331
185,185,0.9251810136765889,0.9243194790016651,0.9044926461500433,0.971561582240114,2.6206087001643263,-0.1793642992905256,-0.3724957016656552,2.7376813013446664,1.8330124633337295,0.16556717618664524,0.10305711987127915,0.07176186645213194,0.11029766693483503,0.0851971037811746,0.04810941271118259,0.03201930812550281,0.05358004827031373
186,186,0.9235720032180209,0.9232466270972896,0.9091394025604552,0.968382257855942,1.9791342328492516,0.07328655582355717,-0.8124325563278314,3.2764853732822306,2.0152586298368838,0.15285599356395818,0.09855189058728883,0.09758648431214804,0.09549477071600966,0.06629123089300079,0.06838294448913917,0.0370876910699919,0.05494770716009652
187,187,0.9251810136765889,0.9253719085131624,0.9190157958687728,0.9736243707689638,2.7024536697966512,-0.41932818200243743,-0.9686785011989607,3.6858869701307957,1.5527276730497288,0.17168141592920355,0.10096540627514079,0.0851971037811746,0.10973451327433623,0.05800482703137568,0.06918744971842317,0.03998390989541427,0.05454545454545452
188,188,0.9203539823008849,0.9201366381232795,0.908133971291866,0.965239959402639,2.777942693248972,-0.06890009670691863,-1.1262950911234793,3.2581709982237688,1.7617407124274345,0.14263877715205148,0.11206757843925981,0.11110217216411902,0.10699919549477066,0.06709573612228478,0.07868061142397427,0.04553499597747381,0.0654867256637168
189,189,0.919549477071601,0.9194613379649859,0.9102217198703019,0.9713630862675252,3.0331773805044735,-0.3886941959979075,-0.8375140424558141,2.906041359241801,1.9130504030582192,0.151810136765889,0.11061946902654865,0.09726468222043443,0.10201126307320993,0.06942880128720837,0.07763475462590508,0.04955752212389377,0.04553499597747381
190,190,0.9227674979887369,0.922192334694253,0.9030355097365407,0.9681286549707603,2.1095516680152646,-0.26115364901469873,-0.6710072377762142,3.619163699815545,1.8336616115987725,0.14046661303298472,0.0925181013676589,0.08793242156074017,0.08849557522123895,0.05358004827031373,0.06403861625100563,0.04440868865647622,0.051086082059533355
191,191,0.913917940466613,0.9136132438774899,0.8990958822184306,0.9626890174901644,2.5126928043184793,-0.4019531463390238,-0.6087941876384206,3.1752528768799593,1.9945698508853869,0.13547868061142396,0.0913917940466613,0.09887369267900237,0.07811745776347548,0.07184231697506034,0.05100563153660496,0.042638777152051444,0.0563153660498793
192,192,0.9203539823008849,0.9202802189942846,0.9092259296905121,0.9723517110044045,2.66503508176898,-0.10000444605711577,-0.6284810179772405,2.906929817826683,1.8320535092658958,0.15358004827031377,0.0921158487530169,0.09686242960579244,0.08037007240547064,0.06693483507642799,0.05551086082059531,0.0374094931617055,0.05124698310539015
193,193,0.9300080450522928,0.929471577773595,0.9135781839076416,0.9680011492028872,1.7539446180123113,-0.5195438094835019,-0.2949986653538286,3.668392519823237,1.8968404856457604,0.1621882542236525,0.08294448913917943,0.0851971037811746,0.11094127111826224,0.08085277554304104,0.05189058728881735,0.03692679002413518,0.04746580852775539
194,194,0.9340305711987128,0.9336049539678613,0.9210846992190852,0.9773677736777368,2.8850598514440198,-0.7154288895129868,-0.5698654523711596,3.2266967342952584,1.7970622300687982,0.14513274336283186,0.0855189058728882,0.07827835880933227,0.08407079646017701,0.06524537409493161,0.06379726468222043,0.03732904263877721,0.04859211584875298
195,195,0.9348350764279968,0.9348545978785198,0.9270487748093825,0.9740789243932252,2.3612826791969157,-0.08437428925909181,-0.7798292583046987,3.2211725081889484,1.76552561753351,0.14521319388576026,0.1035398230088496,0.10635559131134356,0.09525341914722449,0.09879324215607406,0.07401448109412712,0.05929203539823007,0.06781979082864038
196,196,0.9243765084473049,0.9239247880400729,0.9104547726998465,0.9670068554944519,2.712490781411332,0.12115984411325825,-0.6390721482353916,2.621821376652602,1.7616186637312292,0.1419951729686243,0.1136765888978278,0.10957361222847943,0.08230088495575223,0.0655671761866452,0.0751407884151247,0.050844730490748155,0.06476267095736121
197,197,0.9324215607401448,0.9325762550859107,0.9267413165882707,0.9683278494798063,2.7399724012932616,-0.6782274167581447,-0.7312680689956241,2.9578548881243436,2.371495373666403,0.18592115848753016,0.13555913113435236,0.1213998390989541,0.115124698310539,0.08125502815768304,0.06765888978278359,0.057683024939662084,0.07031375703942075
198,198,0.9211584875301689,0.920790806808936,0.9082578407201422,0.9699013818015022,2.4871711170630784,-0.20700351155378666,-0.7727318155398135,3.1615177841371076,1.8805844915198728,0.10490748189863228,0.10080450522928394,0.08656476267095739,0.06934835076427996,0.07441673370876911,0.06830249396621077,0.04722445695897019,0.06218825422365244
199,199,0.9316170555108608,0.9312137229565239,0.915948045469123,0.9743642281058096,2.5552024549687724,-0.30498738470656217,-0.6287004894462951,3.2333588083285005,1.7555381349580919,0.16645213193885763,0.09147224456958973,0.09123089300080453,0.10514883346741757,0.06267095736122283,0.0846339501206758,0.038374899436846334,0.06017699115044246
200,200,0.9308125502815768,0.9305690573426901,0.9165783565334531,0.967591677892531,2.3120655647857475,-0.601027442580305,-0.710081792378491,3.481638719802439,2.172089800697279,0.1753016894609815,0.10603378921962991,0.09018503620273535,0.12453740949316168,0.0658889782783588,0.07320997586484312,0.04658085277554301,0.06138374899436845
201,201,0.916331456154465,0.9164972995336976,0.9056637806637806,0.966193815367369,2.9097861128041838,-0.042257340078539395,-0.49900829039319,2.8317939232019746,1.511022419562453,0.15929203539823006,0.1037811745776347,0.06476267095736121,0.0918744971842317,0.07819790828640387,0.0654867256637168,0.0367658889782783,0.049959774738535766
202,202,0.9283990345937249,0.927661865969445,0.9121704580334913,0.9753504314313973,3.1834881199962943,-0.5178772262653031,-0.6818706400551204,2.709030305651943,1.9926287973856391,0.16741753821399843,0.10522928399034595,0.08930008045052296,0.10048270313757042,0.07723250201126308,0.06379726468222043,0.045374094931617016,0.060740144810941255
203,203,0.915526950925181,0.915227125561682,0.9039582990273181,0.9708990352675301,2.9073149397575775,-0.06907994824185233,-0.7344619879236931,3.238554034228011,1.2739354560374663,0.1403057119871279,0.11689460981496376,0.06870474658085277,0.084875301689461,0.058165728077232484,0.05832662912308928,0.04046661303298467,0.056717618664521297
204,204,0.9275945293644409,0.9275945293644409,0.9184121473788617,0.966183377578109,2.440757502418032,-0.07083488384202616,-0.7157940269059462,3.5170055538389273,1.4105359933037742,0.15060337892196302,0.11375703942075621,0.09646017699115048,0.09814963797264685,0.07811745776347548,0.07691069991954949,0.035156878519710374,0.055028157683024916
205,205,0.9275945293644409,0.9271216792369349,0.9120563704847464,0.9688055633539209,2.4706597868399416,-0.7044519502121281,-0.6976099652540096,3.715628940113135,1.855262210842342,0.16669348350764285,0.10337892196299277,0.08431214802896221,0.09106999195494773,0.050844730490748155,0.06814159292035397,0.04167337087691066,0.05864843121480288
206,206,0.9292035398230089,0.9292035398230089,0.9205132080736675,0.967247232815552,2.7883995963048087,-0.7519280401418151,-0.49870557309476615,3.1825750710132317,2.051468006217557,0.16556717618664524,0.1069991954947707,0.10257441673370878,0.10064360418342724,0.06484312148028962,0.08141592920353984,0.03885760257441674,0.06339501206757843
207,207,0.9356395816572808,0.9354614531505269,0.9230773823740148,0.9729669214234535,2.880678703209178,-0.42700593879878945,-0.8760347306835911,3.03875908439416,1.899671202207907,0.16733708769107003,0.11448109412711183,0.10490748189863239,0.11399839098954145,0.07304907481898633,0.07908286403861627,0.039420756234915554,0.05068382944489137
208,208,0.909895414320193,0.9091214785504402,0.8903896930823783,0.9664838246118256,2.734625122673607,-0.0076220238317679725,-0.5071670933559437,2.9204470803289637,1.4517539825375327,0.13925985518905873,0.10716009654062746,0.10265486725663711,0.08543845534995975,0.04786806114239739,0.08197908286403861,0.04223652453740945,0.055913113435237305
209,209,0.9316170555108608,0.9316770339081931,0.9242902711323764,0.9742003769754966,2.4969277551076803,-0.030565053837286443,-0.8804752706960515,3.203229718995707,1.7594331149642493,0.1702333065164924,0.11689460981496377,0.10603378921962996,0.11287208366854384,0.09074818986323414,0.07144006436041835,0.041753821399839075,0.05044247787610616
210,210,0.9300080450522928,0.9298240743335363,0.9149829237055559,0.9683966579252302,2.549436228505219,-0.5228063257363837,-0.9222248783321432,3.360364980626365,2.090413777218645,0.1604183427192277,0.09654062751407887,0.09823008849557524,0.1074818986323411,0.08045052292839905,0.08632341110217219,0.05736122284794849,0.06283185840707964
211,211,0.9219629927594529,0.921728941817772,0.9079202678640093,0.9647215764222881,2.7440428120109166,-0.5341209668768795,-0.6543946579752148,3.396552491230008,1.7889871468308498,0.16629123089300082,0.10249396621078036,0.10120675784392597,0.11681415929203535,0.07135961383748994,0.08213998390989544,0.041512469831053854,0.06468222043443281
212,212,0.9420756234915527,0.9418406126613789,0.9298161958524117,0.9761907582587475,2.638565286221671,-0.2253872082130921,-1.0123098593454058,3.1544653508204425,1.8919199031520217,0.16854384553499602,0.11560740144810944,0.10048270313757043,0.10868865647626716,0.07369267900241352,0.08278358809332262,0.051005631536605,0.0664521319388576
213,213,0.9292035398230089,0.9285098663858159,0.9101825593761077,0.9698097601323408,2.965727797776016,-0.28093225450396514,-1.079016272025105,2.817045207547029,2.115775779918435,0.16757843925985522,0.09734513274336287,0.09074818986323414,0.1003218020917136,0.0747385358004827,0.06355591311343523,0.045615446500402224,0.05559131134352371
214,214,0.9308125502815768,0.9308883499132659,0.9244954417751275,0.9752422452841008,2.5046260375661547,-0.24464728705267055,-1.0022088061220555,3.296297478662231,2.1127893857877478,0.16476267095736125,0.11222847948511668,0.11134352373290426,0.10860820595333869,0.08382944489139181,0.08696701528559939,0.05687851971037809,0.07176186645213194
215,215,0.9292035398230089,0.9288527332671256,0.9134888462389315,0.9624520935349441,3.18831820799943,-0.4909356979737244,-0.7103827847688063,2.74179473407868,2.0545187655094157,0.16653258246178604,0.11158487530168944,0.09340305711987132,0.11061946902654865,0.06411906677393402,0.06339501206757843,0.05430410297666932,0.06379726468222043
216,216,0.919549477071601,0.9187656969146559,0.8993379671697801,0.9696007741417765,2.182947060531764,-0.6078352797371465,-0.43032960373437174,3.8388421266176542,1.6464938284045618,0.16613032984714401,0.08487530168946099,0.07272727272727272,0.11110217216411904,0.05728077232502009,0.04891391794046658,0.036685438455349904,0.0470635559131134
217,217,0.9275945293644409,0.9271071693961034,0.9130744392550308,0.974678544657787,2.157977175389125,-0.22341094591665228,-0.5198995667092159,3.5603286174000734,1.5282273926298269,0.17449718423169752,0.08744971842316977,0.08262268704746582,0.09742558326629125,0.07248592115848754,0.04963797264682217,0.050844730490748155,0.05205148833467414
218,218,0.9219629927594529,0.9217788346302715,0.9081783249593177,0.9618952594757035,2.2750081728337808,-0.17906730055806516,-0.7356769989424236,3.493953181688131,1.6861301930737647,0.17039420756234916,0.09573612228479486,0.08077232502011264,0.09959774738535801,0.06452131938857601,0.07160096540627514,0.04794851166532579,0.06323411102172163
219,219,0.9283990345937249,0.9280409812619318,0.9158802865408459,0.974896105983377,2.4864196831915044,-0.21981668148448255,-0.9667814923408204,3.1280878818109863,2.0022212145961222,0.16613032984714404,0.0958165728077233,0.08624296057924379,0.11649235720032176,0.048028962188254185,0.06299275945293643,0.050281576830249364,0.06234915526950924
220,220,0.9308125502815768,0.9305203587549129,0.9160269173049214,0.9719945232671462,2.3015722868401274,-0.19330006577159142,-0.4796276291542945,2.8469164052227223,2.1398344205259714,0.15695897023330654,0.10506838294448917,0.10466613032984715,0.09662107803700729,0.06484312148028962,0.07200321802091714,0.05317779565567173,0.06267095736122283
221,221,0.9292035398230089,0.9292511368134859,0.91903660138524,0.97457009792214,2.4973784852413528,0.4893472759863668,-0.9327352450925093,3.118367621297374,1.2244530858379057,0.1517296862429606,0.12011263073209973,0.11150442477876106,0.09911504424778764,0.09581657280772328,0.07699115044247788,0.04617860016090101,0.053982300884955724
222,222,0.918744971842317,0.9189549913003079,0.9063581314878892,0.9658120444673489,2.9791393804039332,-0.8096909868025609,-0.4763557421075687,3.1811051636180157,1.9146579225068598,0.16154465004022528,0.10168946098149631,0.07280772325020113,0.10072405470635556,0.05317779565567173,0.065728077232502,0.03829444891391789,0.04014481094127107
223,223,0.918744971842317,0.9184931567937028,0.9073254431783114,0.9673088132764908,2.8396870440920745,-0.4528481455434867,-0.7922056013488181,3.096120974351696,1.914954934281551,0.15462590506838295,0.10289621882542233,0.08254223652453743,0.09404666130329847,0.05840707964601768,0.07063555913113435,0.04223652453740945,0.04279967819790824
224,224,0.9251810136765889,0.9245543930722987,0.9102193535918511,0.9735883269101782,2.110703950621381,-0.6861934387365575,-0.3260566353710233,3.1753120823743863,2.370014859861325,0.13515687851971037,0.08495575221238941,0.07200321802091714,0.07152051488334674,0.06355591311343523,0.0562349155269509,0.04585679806918741,0.05913113435237327
225,225,0.9292035398230089,0.9292035398230089,0.9168566928750813,0.9682641029850838,3.364634722231844,-0.08707172385107516,-1.0472998667131794,3.2378232117379024,1.0745342470332961,0.1617860016090105,0.10868865647626706,0.08736926790024138,0.10128720836685443,0.06926790024135157,0.07457763475462591,0.0407079646017699,0.047144006436041795
226,226,0.9332260659694288,0.9331667796031522,0.924415506175128,0.9756209884839075,2.946868709423075,-0.5041362877956994,-0.6580956466772443,2.7434889086744287,2.175577378207074,0.1786806114239743,0.12646822204344327,0.11713596138374897,0.11061946902654869,0.07795655671761867,0.07618664521319389,0.043845534995977466,0.07755430410297667
227,227,0.919549477071601,0.9192069421720591,0.9060189203263322,0.9748249725163456,2.0947172212043617,-0.5696755697532065,-0.9549544001614511,3.8104369999706025,2.2024394871448605,0.14690265486725665,0.09428801287208366,0.08407079646017701,0.10201126307320996,0.07079646017699115,0.06122284794851165,0.04424778761061943,0.06677393403057119
228,228,0.9332260659694288,0.9330809044990102,0.9226290148487413,0.9738498789346247,2.138471910866489,-0.9098846653667503,-0.567892318072212,3.759742236217921,2.245202515596523,0.13596138374899436,0.07642799678197909,0.1041834271922768,0.10048270313757043,0.06122284794851165,0.06862429605792437,0.041190667739340305,0.06540627514078841
229,229,0.9227674979887369,0.9225669249420622,0.9096762422680109,0.9699548587201534,2.347685612317062,0.06732355349038578,-0.6400408380677808,3.5341845769368874,1.1113337014033173,0.16347546259050683,0.10209171359613836,0.08608205953338699,0.09919549477071601,0.07964601769911506,0.06138374899436845,0.04183427192276745,0.053982300884955724
230,230,0.9267900241351569,0.9267197655073199,0.9158338777359911,0.9664824525781145,2.6681890645403405,-0.7959879246336754,-0.5798102490508213,3.207430596741369,2.2701773381446784,0.1749798873692679,0.10040225261464202,0.09050683829444893,0.114722445695897,0.07723250201126308,0.0756234915526951,0.046500402252614606,0.06452131938857601
231,231,0.9259855189058729,0.9254991986376614,0.9118091908894705,0.9708895853423336,3.036222414890758,-0.2843949541670671,-0.8867484126907669,2.8655051610871336,1.8040666880015233,0.13901850362027351,0.1057924376508447,0.11061946902654865,0.08954143201930816,0.05349959774738533,0.06838294448913917,0.0386162510056315,0.05752212389380529
232,232,0.9227674979887369,0.9227205217739426,0.9124738495247753,0.9709387365022755,2.370967710494288,-0.47695680179882355,-0.5493507064690144,3.2618865245125854,2.0444797440742213,0.13483507642799678,0.09203539823008852,0.09018503620273535,0.08913917940466616,0.0662107803700724,0.06677393403057119,0.03925985518905868,0.05092518101367656
233,233,0.9292035398230089,0.9292886307317252,0.9214416989993874,0.97350856209341,3.075658530962145,-0.1359765633062451,-0.6023946360512068,2.606509879807469,1.798084768123812,0.14424778761061946,0.11166532582461783,0.11979082864038612,0.09871279163314564,0.09058728881737735,0.09798873692679007,0.050522928399034564,0.05720032180209169
234,234,0.9203539823008849,0.9205159864960681,0.912761800245034,0.9603910092265171,3.120216265790596,-0.5340443310288022,-0.66691015172535,2.9533657544567866,1.9743751310856852,0.16476267095736122,0.10096540627514076,0.08897827835880935,0.10627514078841509,0.09943684633950119,0.07658889782783589,0.04746580852775539,0.04279967819790824
235,235,0.9267900241351569,0.9265414144721702,0.9145181262208166,0.9684535159520045,2.20587436389306,-0.06498495875575586,-0.4769135886283632,3.0482644787776056,1.785136042545703,0.131456154465004,0.1018503620273532,0.11834271922767495,0.08334674175382142,0.09308125502815771,0.05921158487530167,0.04392598551890583,0.05293644408688654
236,236,0.913917940466613,0.9133430567269242,0.8970793414566087,0.9667559994419124,2.5421102738359096,-0.18901470477583002,-0.4261214516485348,3.2664869867216804,1.3665195563507966,0.15607401448109415,0.08390989541432019,0.07723250201126308,0.08471440064360418,0.07288817377312953,0.05156878519710375,0.03660498793242151,0.05510860820595331
237,237,0.9292035398230089,0.9291556672464919,0.9177981109799291,0.9696910068810896,2.37819248535626,-0.16220350888076893,-0.49671037561016856,3.4898835629441276,1.3030588283239515,0.16323411102172167,0.09911504424778764,0.08712791633145618,0.10997586484312147,0.06781979082864038,0.06516492357200321,0.036122284794851175,0.060740144810941255
238,238,0.9259855189058729,0.9259855189058729,0.917291558178557,0.9738355609558527,2.582062549263173,-0.18385829443727292,-0.9578262317492593,3.164238741632922,1.9917313272855035,0.15349959774738536,0.11118262268704744,0.10707964601769908,0.0946098149637973,0.05808527755430408,0.09147224456958973,0.0390185036202735,0.05832662912308928
239,239,0.9251810136765889,0.9252924040926195,0.9173062242501588,0.9655396467427725,2.3213529439869687,-0.3359326391714263,-0.676651038505111,3.3333682887309752,1.92003511175548,0.15012067578439262,0.10378117457763474,0.0942075623491553,0.10120675784392597,0.06114239742558325,0.07618664521319389,0.04891391794046658,0.06090104585679805
240,240,0.9460981496379727,0.9458882337934588,0.9361632733171315,0.9804538448661035,2.8495710727748604,-0.4310274128679461,-0.6268255594161837,3.100918887861866,1.742072586159175,0.1596138374899437,0.10474658085277559,0.09911504424778765,0.10756234915526956,0.07803700724054707,0.07007240547063556,0.037811745776347605,0.05913113435237329
241,241,0.9275945293644409,0.9269806501045579,0.9131382316313823,0.9692686516472319,2.4418451152762763,-0.140451722284608,-0.545564119061836,3.232942099057125,1.6508339411643989,0.15897023330651652,0.09211584875301693,0.08905872888173776,0.10925181013676588,0.07449718423169752,0.06025744167337086,0.03684633950120675,0.0560740144810941
242,242,0.9356395816572808,0.9353355686252954,0.918939958031544,0.9692344141338929,2.484156149324131,-0.37695437972718565,-0.7449120862554667,3.3861674855469297,1.845477470536959,0.12630732099758646,0.10289621882542241,0.0955752212389381,0.08141592920353984,0.06693483507642799,0.07200321802091714,0.0427192276749799,0.05277554304102975
243,243,0.9267900241351569,0.9264078384888994,0.9149695712780064,0.9694352837180839,2.8313956079106024,-0.30450326366397684,-0.1882635799317712,2.8454260957285307,1.5346742070126278,0.10281576830249395,0.10627514078841512,0.0939662107803701,0.0762670957361223,0.07642799678197909,0.06741753821399839,0.04296057924376504,0.04255832662912305
244,244,0.917135961383749,0.9167355301254451,0.9058573540280858,0.9715251181437434,2.258336767571109,-0.2981708606329406,-0.676606662569004,3.6477031260773063,1.591670263937313,0.1580852775543041,0.09444891391794046,0.08189863234111024,0.08447304907481899,0.07803700724054706,0.059613837489943665,0.039742558326629075,0.04376508447304903
245,245,0.9211584875301689,0.9207574197470455,0.9084578446395106,0.9663378011198897,2.460828892275371,-0.44536366562373175,-0.8336798680427926,3.2646204048183614,2.2323688144371805,0.16162510056315366,0.10201126307320996,0.07530168946098151,0.10337892196299273,0.06749798873692678,0.07401448109412712,0.03885760257441669,0.061544650040225246
246,246,0.919549477071601,0.9195946672418462,0.9111793470444413,0.9658392060980872,2.4009583527995346,-0.19074276685884067,-0.6833060006092357,3.354129002434282,1.7366770171601806,0.15631536604987933,0.10048270313757035,0.09694288012872083,0.08825422365245376,0.0754625905068383,0.06669348350764279,0.04376508447304903,0.05140788415124695
