,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.A_CO2_vd_fd3_scaled,feature_importance.A_CO2_vd_fd2_scaled,feature_importance.A_CO2_vd_scaled,feature_importance.A_CO2_vd_fd1_scaled
225,225,0.8696701528559936,0.8678968096461097,0.8345616627445257,0.8975317875841436,1.1608692685172284,0.020568934594396234,1.5165930681160382,1.177431226814487,2.084842177084369,0.119147224456959,0.08785197103781177,0.06838294448913917,0.07723250201126308
226,226,0.8584070796460177,0.8548388827648256,0.8210617628658154,0.9040711819635285,1.3344012973842485,-0.21690263569974677,1.055226270730614,1.3597266060173105,2.6080679653985803,0.1316975060337892,0.08624296057924379,0.06138374899436845,0.07264682220434433
227,227,0.8479485116653258,0.8439412357357822,0.8088106810160274,0.8956228664005091,0.7866632855434683,-0.26981622316997245,1.6412030236368862,1.7815440396200293,2.1592240160298743,0.10989541432019304,0.07506033789219631,0.07345132743362832,0.06001609010458566
228,228,0.8640386162510056,0.8601882457092588,0.8239869891187024,0.8957554187695091,0.8494450802115362,-0.24980851084855926,1.3482834641239354,1.933302082319519,2.165744921803353,0.1311343523732904,0.09227674979887372,0.06902654867256637,0.07168141592920355
229,229,0.8624296057924377,0.8597373761633411,0.8268240431755449,0.8947213541206868,1.2467351890003715,-0.1133853460105814,1.1390506077293798,1.2809481635259616,2.5243647724511398,0.12912308930008043,0.08753016894609818,0.06757843925985518,0.06773934030571198
230,230,0.8624296057924377,0.8587647416829244,0.8217507989476844,0.8883591998163745,0.5127488537715107,-0.2808866937350989,1.1270700616100608,2.0071755782603034,2.657290802959604,0.11013676588897829,0.0945293644408689,0.07208366854384554,0.07489943684633951
231,231,0.833467417538214,0.8288241848399035,0.7933370069339211,0.8697909491665519,1.0559992359652806,-0.24572238202621088,1.4028782038001544,1.3643352203365795,2.5476691936298956,0.1032180209171359,0.06773934030571196,0.07192276749798873,0.06275140788415123
232,232,0.8576025744167337,0.853331132139975,0.81585694888784,0.9028367802427697,0.17414328898366238,-0.10854499742799277,1.2462437824862485,1.7132159895559596,2.94245965406582,0.115124698310539,0.08165728077232504,0.06411906677393402,0.05720032180209169
233,233,0.8495575221238938,0.8462256685732437,0.8119271273957817,0.8965722453980571,0.7998320231948407,-0.18353023044443026,1.059360625025594,1.4041259851921741,3.0346141784691874,0.12172164119066771,0.08037007240547064,0.05076427996781976,0.07087691069991955
234,234,0.8584070796460177,0.8542946620904573,0.8180608055928139,0.9057664280198117,0.2505093158637336,-0.0486246393344945,1.8339867209548575,0.7689688717313088,3.238816284322108,0.11552695092518099,0.07683024939662109,0.056798069187449694,0.05382139983909893
235,235,0.8495575221238938,0.8455023939470433,0.8092880894800484,0.8930448330387871,0.9897666835737867,-0.0043292117070406946,1.152570182970758,1.4260338851627166,2.3261591203768335,0.11922767497988733,0.07135961383748994,0.06975060337892196,0.06725663716814159
236,236,0.8624296057924377,0.8587214404542479,0.8237402334666543,0.9021893312250022,1.2766507439676615,-0.31227189892434015,1.5441053403047673,1.1688376224887678,2.4649510926219245,0.1218020917135961,0.08415124698310542,0.07047465808527756,0.06669348350764279
237,237,0.8616251005631537,0.8593068315852467,0.8258559622195987,0.8936621230009659,0.09869995655304385,-0.22162041277093197,1.2660795338688557,1.8008089929057798,3.089526306273209,0.1333065164923572,0.09509251810136769,0.061866452131938844,0.08358809332260661
238,238,0.8608205953338697,0.8578581399984275,0.8266924145113695,0.8870103569982063,0.486833294120067,-0.07707478279983453,1.3572225814475687,1.9545642257673699,2.297032094351498,0.1403861625100563,0.09211584875301693,0.0668543845534996,0.0756234915526951
239,239,0.8479485116653258,0.8457059177537165,0.8158744310996894,0.8934837969033175,1.1298291148673096,-0.24917194587479163,1.5457378949393836,1.588695446243687,2.178737161948178,0.12051488334674172,0.08559935639581659,0.059613837489943665,0.07047465808527756
240,240,0.8551890587288817,0.8527691618430056,0.8241582049402243,0.9004219798996718,0.6853895198839401,-0.06403634752816993,1.1947216378805554,1.6734224136714937,2.559160904886059,0.12357200321802089,0.09509251810136768,0.05438455349959772,0.0760257441673371
241,241,0.8511665325824618,0.8483470021286351,0.8216220423412204,0.9021170610211706,1.039962697588673,-0.2598158953346024,1.0011353197591883,1.5547120718023564,2.8032661276404895,0.12107803700724051,0.0851971037811746,0.06275140788415123,0.06773934030571198
242,242,0.8527755430410298,0.8506151856175069,0.8117003993772423,0.896306529725605,0.6851999384075493,0.1967693931367604,1.589179177872278,1.5460674585401115,1.9254217230977058,0.10884955752212386,0.0843925985518906,0.05358004827031373,0.06926790024135157
243,243,0.8535800482703138,0.8493471613672009,0.8175296637541223,0.8961711941431793,0.6952790734829911,-0.014118812026344206,1.5154543499780366,1.6544744269951357,2.1628971471840797,0.11777956556717614,0.08165728077232504,0.05800482703137568,0.07312952534191472
244,244,0.8399034593724859,0.8357767261420158,0.8070645479182065,0.8844067056373044,0.6772528012395704,-0.3091391719383911,1.5320775646405944,1.7454609338062348,2.4876419810632155,0.11432019308125499,0.07755430410297667,0.07087691069991955,0.06781979082864038
245,245,0.8624296057924377,0.8605298634549041,0.8366390776574595,0.9022973119228951,0.7694200749265391,-0.12622245897896903,1.2014331062604757,1.7508161971219247,2.3576273706574855,0.15060337892196302,0.09203539823008852,0.07288817377312953,0.07353177795655672
246,246,0.8576025744167337,0.8548820078182627,0.8256781245505538,0.8956191571983317,0.16523582973885473,-0.39635671178917437,1.4241820083774972,2.1990483861675276,2.8132173651903147,0.1327433628318584,0.10080450522928404,0.0668543845534996,0.07916331456154466
247,247,0.8471440064360418,0.8418001625052015,0.8088934748427673,0.8753144654088052,0.32698039306007365,-0.05069805428401575,1.2370992805829093,1.912958348918659,2.6384648874573355,0.1057924376508447,0.08326629123089302,0.07280772325020113,0.06017699115044246
248,248,0.8559935639581657,0.8530525980625315,0.818874293012224,0.9015043169659409,0.551956808112474,-0.26637110469650316,1.2793012170452862,1.7131241501211254,2.7914483978098867,0.12067578439259855,0.09050683829444894,0.0650844730490748,0.06114239742558325
249,249,0.8624296057924377,0.859484657648465,0.8282013925898464,0.8864668535811109,0.5791876042493977,-0.10668472816832529,1.6535039548996993,1.8044725205702694,2.193644838872865,0.12839903459372484,0.10080450522928404,0.08028962188254225,0.084875301689461
