,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.A_top_CO2_fd3_scaled,feature_importance.A_CO2_vd_scaled,feature_importance.A_top_CO2_fd1_scaled,feature_importance.A_low_CO2_fd3_scaled,feature_importance.A_top_CO2_fd2_scaled,feature_importance.A_low_CO2_fd1_scaled,feature_importance.A_low_CO2_fd2_scaled,feature_importance.A_top_CO2_scaled,feature_importance.A_low_CO2_scaled,feature_importance.A_CO2_vd_fd2_scaled,feature_importance.A_CO2_vd_fd1_scaled,feature_importance.A_CO2_vd_fd3_scaled
93,93,0.9292035398230089,0.929241347027338,0.9225686425455478,0.9732899951529667,1.6357921404122164,-0.523740795078536,-0.474119209426553,4.438425040570403,1.5844582684381616,0.06934835076427996,0.055028157683024916,0.046259050683829406,0.044730490748189834,0.03113435237329044,0.03563958165728078,0.025341914722445735,0.007562349155269521,0.017699115044247815,0.0007240547063555924,-0.00096540627514079,0.0
94,94,0.919549477071601,0.9194975497430538,0.907679757844676,0.9681876113713874,1.4912757893539939,-0.22641224947732963,-0.16082908095058285,3.996799638190347,1.5074164109026635,0.06411906677393402,0.0563153660498793,0.0376508447304907,0.03362831858407075,0.02091713596138377,0.026387771520514892,0.022204344328238156,0.010217216411906694,0.007320997586484324,0.0001609010458567983,8.045052292839915e-05,0.0003218020917135966
95,95,0.915526950925181,0.9155507498271652,0.9064274413922049,0.9733438803394218,1.493952232941992,-0.4943906600441338,-0.4374232696376115,4.281504385892583,1.8483784060610564,0.07369267900241352,0.05189058728881735,0.03378921962992755,0.025824617860016042,0.05454545454545452,0.030490748189863182,0.010780370072405487,0.005631536604987941,0.008930008045052307,0.0002413515687851975,-0.0006436041834271932,-0.0007240547063555924
96,96,0.9267900241351569,0.9266659054188258,0.9141328879122973,0.9730901382115273,1.2706940426883733,-0.4901249259713818,-0.5797924073459092,4.247365381534584,2.2176278668753397,0.06862429605792437,0.05543041029766691,0.049959774738535766,0.039662107803700684,0.04843121480289618,0.038374899436846285,0.022847948511665363,0.0059533386967015375,0.01150442477876108,-0.0007240547063555924,0.0015285599356395841,0.002493966210780374
97,97,0.9275945293644409,0.9274592092952243,0.9164768146927903,0.974004883576928,0.6979175745104689,0.07007043595935349,-0.3434679721873935,3.99390268538898,2.1123278745478653,0.08053097345132745,0.056154465004022505,0.06226870474658084,0.0464199517296862,0.056154465004022505,0.044730490748189834,0.02123893805309738,0.010217216411906694,0.011665325824617878,0.00474658085277555,0.00193081255028158,0.0017699115044247816
98,98,0.9235720032180209,0.9234982236701024,0.9120598721235157,0.9695866112731666,1.508901127466006,-0.31216509498007955,-0.5041179560355746,3.8903143920624728,1.9903928523495944,0.06540627514078841,0.038213998390989504,0.0469026548672566,0.042638777152051444,0.04593724859211581,0.02864038616251008,0.025422365245374133,0.006436041834271933,0.012872083668543866,-0.001045856798069189,-0.0012872083668543865,-0.0026548672566371724
99,99,0.9316170555108608,0.9317194828747166,0.9244654161439949,0.9725896321362932,0.7174312545673522,0.2430499953744595,-0.38031829363645614,4.559389725898331,1.331010992875453,0.07119871279163315,0.06669348350764279,0.03169750603378927,0.04585679806918743,0.046661303298471415,0.04247787610619469,0.018744971842317004,0.016814159292035426,0.011987127916331474,-0.0005631536604987942,0.0004022526146419958,-0.0012872083668543865
100,100,0.916331456154465,0.9154875215340136,0.8976705298967883,0.965672029060716,1.7348698446899002,-0.1402655954561118,-0.2776620815989559,3.7348201534243572,1.5934802017591683,0.05374094931617053,0.037731295253419096,0.03435237329042633,0.03250201126307315,0.03145615446500396,0.02268704746580852,0.020193081255028167,0.012148028962188273,0.011423974255832681,0.0003218020917135966,-0.001045856798069189,0.000482703137570395
101,101,0.9211584875301689,0.9208980283768867,0.9069466243406223,0.9677480262924981,1.0257676012385384,-0.38526805170450623,-0.40786831191821443,4.388840309635822,2.041973760710804,0.07441673370876911,0.05446500402252612,0.03032984714400643,0.05092518101367656,0.05977473853580047,0.025020112630732106,0.011343523732904282,0.007481898632341122,0.011182622687047483,-0.001045856798069189,-0.0023330651649235757,0.002574416733708773
102,102,0.917940466613033,0.917787103867921,0.9055851529914829,0.9676784316474478,1.1173551255741134,-0.2377709330948945,-0.23637264610933806,3.797675213658751,2.153607891694642,0.06886564762670958,0.04609814963797261,0.03716814159292031,0.03507642799678192,0.05744167337087689,0.03547868061142392,0.01882542236524539,0.010860820595333887,0.00764279967819792,-0.0005631536604987942,0.003620273531777962,0.0008045052292839916
103,103,0.917940466613033,0.9174956874648281,0.8978468972688626,0.9680704651802918,1.8924369543124357,-0.6801967273892418,-0.02822981709571876,4.365797961499322,1.2590889227752884,0.050844730490748155,0.04279967819790824,0.030088495575221186,0.02646822204344327,0.02534191472244568,0.025100563153660483,0.008366854384553512,0.01061946902654869,0.014883346741753845,0.002011263073209979,0.0004022526146419958,0.0006436041834271932
104,104,0.9275945293644409,0.9277903717229188,0.9188144639362175,0.9741874091951538,1.7860573823280042,-0.2948751166197746,-0.12383489204825285,3.989765103955275,1.3255788006911249,0.06411906677393402,0.05301689460981494,0.021882542236524572,0.03153660498793245,0.03411102172164121,0.04408688656476264,0.01045856798069189,0.011021721641190686,0.0095736122284795,-0.00096540627514079,-0.0015285599356395841,-0.0016090104585679832
105,105,0.914722445695897,0.9146683664633795,0.9025604551920341,0.961040640466478,1.69272057870349,-0.10651744497833646,-0.22421364841613955,4.259369040826326,1.058758250932107,0.053660498793242126,0.051086082059533355,0.04078841512469826,0.032984714400643544,0.035076427996781935,0.018905872888173803,0.011343523732904282,0.012952534191472265,0.014159292035398252,0.0018503620273531806,0.000482703137570395,0.0017699115044247816
106,106,0.9340305711987128,0.9337325083328509,0.9210552513688401,0.9749597399935583,1.773615024427841,-0.4748285152659702,-0.5891474227831373,3.6493110948745153,2.275901330967265,0.08028962188254225,0.0489139179404666,0.040064360418342736,0.029686242960579277,0.057039420756234895,0.029203539823008894,0.032099758648431266,0.011665325824617878,0.01544650040225264,0.002091713596138378,0.002011263073209979,0.0012067578439259874
107,107,0.9227674979887369,0.922675789970195,0.9124215075190583,0.9747028292049957,1.2291791155313514,-0.7241072490593683,-0.33486155802361556,4.075418140035166,2.4922121251674416,0.06065969428801286,0.046500402252614606,0.038777152051488295,0.05888978278358807,0.059050683829444874,0.03604183427192272,0.04030571198712787,0.006436041834271933,0.011906677393403075,0.0008849557522123908,0.0026548672566371724,0.00096540627514079
108,108,0.9275945293644409,0.9270864600980554,0.9121360803646172,0.9717816947260719,1.8216350540295034,-0.5698996129455269,-0.5052591229637923,3.879924523253958,2.0468561722481273,0.06822204344328238,0.06347546259050682,0.03467417538213998,0.03209975864843123,0.04400643604183424,0.03628318584070794,0.01440064360418345,0.01255028157683027,0.01255028157683027,-0.00096540627514079,0.0008045052292839916,-8.045052292839915e-05
109,109,0.9292035398230089,0.9286551872335486,0.9132064489843432,0.9725627146266225,1.840574283938189,-0.26614024317018536,-0.6039405944877202,3.764242524993373,1.8557848455870085,0.07160096540627514,0.05374094931617053,0.03314561544650043,0.03829444891391792,0.021721641190667773,0.03089300080450528,0.028399034593724903,0.01432019308125505,0.01150442477876108,0.0016090104585679832,0.0016894609814963823,0.0023330651649235757
110,110,0.9203539823008849,0.9202212730040555,0.9071233689205219,0.9629329774614472,1.4877929630622655,-0.3722311806586132,-0.27667503653183734,4.046459008251895,1.8328123065436495,0.06532582461786,0.05687851971037809,0.04247787610619465,0.03218020917135955,0.02904263877715202,0.022526146419951754,0.024296057924376512,0.01255028157683027,0.009251810136765903,-0.0005631536604987942,-0.0008849557522123908,0.0
111,111,0.9275945293644409,0.9275945293644409,0.9181111468977835,0.9713729394196704,1.5405858743079124,-0.43738098461129243,-0.336110332689048,3.9708947372415033,1.9460004280191467,0.06983105390185036,0.06516492357200321,0.04577634754625901,0.040627514078841506,0.04818986323411099,0.027192276749798905,0.014641995172968648,0.014481094127111849,0.013837489943684656,0.0001609010458567983,-8.045052292839915e-05,0.0022526146419951766
112,112,0.9251810136765889,0.9249731352670785,0.9131918980268902,0.9697049065828532,1.6187324935106722,-0.348418282000298,-0.13454114202257772,3.9874055783589166,1.5225848906951107,0.07135961383748994,0.061544650040225246,0.03362831858407077,0.030812550281576846,0.05349959774738533,0.0377312952534191,0.026387771520514924,0.011102172164119083,0.012228479485116673,0.0016090104585679832,0.0006436041834271932,0.00193081255028158
113,113,0.9227674979887369,0.9224082156319927,0.9076357582721942,0.9702613512478269,0.8167501103941543,-0.41371465694879767,-0.10890227044490179,4.066104335638117,2.311207566076734,0.058728881737731276,0.0379726468222043,0.03821399839098949,0.043201930812550235,0.03201930812550281,0.026226870474658093,0.026870474658085296,0.0061142397425583365,0.0096540627514079,-0.0006436041834271932,-0.0007240547063555924,-0.0014481094127111848
114,114,0.9219629927594529,0.9216365506193644,0.9077167452346793,0.970474043275847,1.150070182910575,-0.3768330337303878,-0.3539485283478133,3.881344345946073,2.3269179828552478,0.06967015285599357,0.0563958165728077,0.03917940466613029,0.0466613032984714,0.044006436041834227,0.0329847144006436,0.02349155269509253,0.009412711182622702,0.009010458567980707,-0.0002413515687851975,-0.0018503620273531806,-0.0004022526146419958
115,115,0.9275945293644409,0.9275085530970579,0.917821848135876,0.9736919850777395,1.2886427868420303,-0.2919211901979322,-0.3154936786965471,3.782507974121385,2.206611083683035,0.0753821399839099,0.04561544650040221,0.04497184231697503,0.0333065164923572,0.05148833467417535,0.036926790024135146,0.025341914722445725,0.008688656476267109,0.018584070796460204,0.001045856798069189,0.0027353177795655715,0.002493966210780374
116,116,0.9356395816572808,0.9355525406090683,0.9246446457175864,0.9748468120835343,1.5210664573291934,-0.6839068809968217,-0.40267912080541873,4.149338073511808,2.138664134990936,0.06315366049879323,0.06468222043443281,0.03934030571198717,0.055349959774738514,0.05261464199517295,0.037972646822204394,0.017377312952534217,0.01536604987932424,0.010217216411906694,0.00193081255028158,0.0002413515687851975,0.0014481094127111848
117,117,0.9243765084473049,0.9241754814143648,0.9110023603741104,0.9733496607331948,1.4618361574585998,-0.1997661726935396,-0.3555515859697838,4.24133423034151,1.5195093419498544,0.062429605792437635,0.0470635559131134,0.029927594529364453,0.03129525341914722,0.0390989541432019,0.03950120675784389,0.028559935639581667,0.005872888173773139,0.011102172164119083,0.000482703137570395,-0.0018503620273531806,0.002574416733708773
118,118,0.9219629927594529,0.9218205297770315,0.9068184298603027,0.9665581344586727,0.894958212503603,-0.25823322247914443,-0.11614906170451578,4.154903367979617,2.000586684878208,0.0668543845534996,0.05880933226065967,0.042638777152051444,0.04754625905068379,0.04296057924376504,0.04183427192276745,0.025100563153660528,0.010860820595333887,0.01045856798069189,0.0015285599356395841,-0.0003218020917135966,0.002413515687851975
119,119,0.9267900241351569,0.9265853989298681,0.9148849379090109,0.9723955874897292,1.688109609512563,-0.08247772718926605,-0.5551920140499954,3.8299039472911915,1.700564737349283,0.0749798873692679,0.060740144810941255,0.04239742558326626,0.038696701528559904,0.03716814159292031,0.033386967015285596,0.028962188254223663,0.013274336283185861,0.015768302493966234,0.0008849557522123908,-0.0006436041834271932,0.0029766693483507687
120,120,0.917940466613033,0.9182115567521634,0.9086443890393595,0.9659766939905413,1.9204450091429897,-0.08733846909978565,-0.37678029702853233,3.9407961083506455,1.2998940881000638,0.06283185840707964,0.05245374094931614,0.048270313757039385,0.031053901850361987,0.028479485116653224,0.034674175382139925,0.015124698310539041,0.006436041834271933,0.009975864843121495,-0.0023330651649235757,0.0003218020917135966,0.00096540627514079
121,121,0.9348350764279968,0.9344848533338275,0.9216401839241022,0.9711367207962284,1.5238204585641724,-0.4366123246355517,-0.48234203281653015,4.317072427165533,1.7172276013347614,0.06725663716814159,0.05486725663716813,0.036846339501206804,0.04279967819790829,0.04312148028962189,0.03145615446500407,0.021480289621882576,0.008447304907481912,0.014561544650040248,-0.0016894609814963823,0.0007240547063555924,-0.0008849557522123908
122,122,0.917940466613033,0.9176463677947078,0.9050588520530389,0.9688190912711928,1.4885920041750873,-0.11875540254332913,-0.1515618472175076,4.216742986274772,1.2555131742125656,0.06468222043443281,0.05358004827031373,0.036041834271922715,0.03266291230892997,0.03177795655671757,0.041753821399839054,0.015929203539823033,0.011584875301689479,0.010860820595333887,0.0012067578439259874,0.0001609010458567983,0.0029766693483507687
123,123,0.915526950925181,0.9153110534157383,0.8987179487179486,0.9673114764023856,2.09957453767177,-0.8784089748519615,-0.5013828264852732,4.011175509938977,2.0205178914097,0.07256637168141593,0.05148833467417535,0.043443282381335435,0.03065164923571999,0.037489943684633896,0.03057119871279157,0.019549477071600964,0.010860820595333887,0.008286403861625113,-0.0008045052292839916,-0.0002413515687851975,-0.0001609010458567983
124,124,0.9074818986323411,0.9067419955003583,0.8888274368398743,0.9572090511610083,1.8097995187490268,0.2784863770281435,-0.4362141289278145,3.440214252284899,1.4997440756500868,0.05977473853580047,0.039742558326629075,0.03789219629927589,0.04360418342719223,0.031858407079645955,0.030008045052292775,0.018744971842316917,0.011021721641190673,0.01214802896218824,0.0002413515687851975,0.002172164119066777,0.0028962188254223697
125,125,0.917940466613033,0.9174553370762389,0.9014705106330583,0.9694757641319708,1.4326819651808311,-0.5072697365946032,-0.4865482134215008,4.618919841088616,1.6402775192482273,0.06033789219629926,0.05526950925181011,0.028479485116653214,0.03419147224456955,0.03958165728077227,0.02735317779565566,0.012791633145615466,0.007079646017699126,0.015044247787610644,0.0005631536604987942,0.002011263073209979,0.002413515687851975
126,126,0.9316170555108608,0.9315474944720379,0.9202413747868293,0.9728602435214004,1.8371010090650128,-0.6689606662928828,-0.45490298154282427,4.201814459207746,1.8726944492660296,0.08165728077232504,0.0565567176186645,0.04609814963797262,0.04899436846339498,0.03805309734513275,0.03708769106999199,0.017538213998391016,0.014561544650040248,0.020514883346741786,0.005470635559131143,0.005309734513274345,0.005470635559131143
127,127,0.9259855189058729,0.9256392047737609,0.9111639858860737,0.9717219934150746,1.1294280313792688,-0.4212321808253345,-0.6539161152834819,4.6525057624295565,1.9022070298141185,0.06894609814963797,0.055349959774738514,0.05068382944489136,0.04127111826226867,0.04424778761061944,0.029927594529364453,0.01842316975060341,0.014159292035398252,0.011263073209975882,0.0018503620273531806,0.002011263073209979,0.0002413515687851975
128,128,0.9300080450522928,0.9297603010966508,0.9173160249306667,0.9758520811712488,1.5048724399260551,-0.2423434884706178,-0.6367584586500362,4.134948447273028,1.8087769289089473,0.06781979082864038,0.05172968624296055,0.035398230088495596,0.022687047465808564,0.035478680611423966,0.04223652453740945,0.02180209171359617,0.011423974255832681,0.01713596138374902,-0.0012067578439259874,0.0018503620273531806,0.00096540627514079
129,129,0.9251810136765889,0.9248219998090702,0.9110003154463566,0.9677543724369984,1.6910933317227081,-0.0692657481751285,-0.45758994780885753,4.35112260930162,1.0492806583952563,0.06210780370072404,0.05213193885760255,0.04279967819790824,0.0382944489139179,0.019469026548672597,0.02389380530973455,0.02180209171359617,0.019388576025744196,0.018503620273531807,0.0041029766693483575,0.001045856798069189,0.004987932421560748
130,130,0.9211584875301689,0.9213632391819828,0.912106389937855,0.9671880110612231,1.0321936067945146,-0.4000086900449852,-0.4145457620268227,4.449426245487594,1.9827280038014208,0.05293644408688654,0.053660498793242126,0.042558326629123046,0.04577634754625901,0.05076427996781976,0.03596138374899431,0.020434432823813388,0.008527755430410311,0.009814963797264698,-0.0014481094127111848,0.0003218020917135966,0.0013676588897827858
131,131,0.9211584875301689,0.9206375692236046,0.904491565671668,0.9728852614729732,1.127496768646816,0.15416670797426815,-0.3484115463764669,4.129656442578925,1.5612549796858495,0.05776347546259049,0.042316975060337846,0.025824617860016108,0.03395012067578433,0.04489139179404662,0.03934030571198708,0.013193885760257462,0.008205953338696715,0.00860820595333871,-8.045052292839915e-05,-0.0007240547063555924,0.0014481094127111848
132,132,0.9267900241351569,0.9268627917945986,0.9168066050937587,0.976794040409454,1.7237606748351357,-0.11571683703018908,-0.37971849111809425,4.029836433959452,1.3328065808546252,0.07803700724054707,0.04818986323411099,0.03716814159292033,0.03660498793242155,0.031617055510860824,0.03113435237329045,0.013113435237329062,0.008447304907481912,0.01061946902654869,-0.00096540627514079,-0.0002413515687851975,-0.0039420756234915585
133,133,0.9292035398230089,0.9290414790798256,0.9192841070854572,0.9729559856729577,1.4827904795140823,0.01912861099736557,-0.421702401152933,3.866702973881104,1.6210780481853115,0.07329042638777153,0.04867256637168138,0.05374094931617053,0.041834271922767466,0.049316170555108584,0.036444086886564774,0.024456958970233346,0.01520514883346744,0.013193885760257462,0.0008045052292839916,0.0023330651649235757,0.0016090104585679832
134,134,0.9227674979887369,0.9227182306659358,0.9115787088534586,0.9658379975398884,1.6313637749625554,-0.9306561150605059,-0.6580915932245712,4.33576682875508,2.3891214834289913,0.0761061946902655,0.04561544650040221,0.0379726468222043,0.04022526146419947,0.04328238133547864,0.022204344328238156,0.016894609814963824,0.010378117457763491,0.011826226870474677,-0.0005631536604987942,-0.002493966210780374,-0.0002413515687851975
135,135,0.9316170555108608,0.9319759375917956,0.9273903964127046,0.9710454860063535,2.3380891283651923,-0.3833296157960434,-0.5003528505762267,3.8106507121889908,1.4403669062174493,0.06717618664521319,0.04891391794046658,0.03604183427192279,0.04513274336283183,0.032743362831858434,0.05301689460981494,0.0286403861625101,0.014159292035398252,0.019469026548672597,0.0022526146419951766,0.003459372485921164,0.005631536604987941
136,136,0.910699919549477,0.9106703326989349,0.8972416230148832,0.9615211013315278,1.7828171470863887,-0.34600310966680176,-0.2928127542870921,4.07545224151547,1.4798310504271517,0.07168141592920355,0.0566371681415929,0.024376508447304844,0.031214802896218762,0.037489943684633896,0.02791633145615441,0.021560740144810908,0.0096540627514079,0.009251810136765903,-0.0008849557522123908,-0.0002413515687851975,-0.0037007240547063613
137,137,0.916331456154465,0.9159292082223516,0.9022487458917142,0.9657469872571066,1.6815768707182541,-0.3302017865617046,-0.4477341723873767,4.21022848164715,1.5035971906418906,0.05913113435237327,0.052212389380530945,0.048511665325824585,0.036041834271922715,0.021560740144810953,0.037811745776347494,0.023089300080450514,0.006194690265486735,0.004666130329847151,0.0012872083668543865,0.00096540627514079,0.002011263073209979
138,138,0.9300080450522928,0.9300720954866821,0.9218618402582819,0.9731629000561484,1.5507150430831518,-0.3536235906120097,-0.21800269334444072,4.123797854585844,1.5964118423891285,0.07071600965406274,0.06653258246178599,0.03781174577634756,0.027111826226870517,0.033547868061142426,0.02461786001609014,0.016572807723250225,0.01842316975060341,0.008045052292839916,0.0013676588897827858,0.0005631536604987942,0.0030571198712791682
139,139,0.9243765084473049,0.924326542813818,0.9127164887307235,0.9715658362989325,1.7272463322380989,-0.6074253451596039,-0.39169118018042876,4.464158783843976,1.5118958357264047,0.07465808527755431,0.06106194690265485,0.03266291230892998,0.03748994368463392,0.045374094931617016,0.03684633950120671,0.01842316975060341,0.014883346741753845,0.014159292035398252,0.0028157683024939706,0.003459372485921164,0.003459372485921164
140,140,0.9267900241351569,0.9268534529171262,0.9190649771451715,0.9705577735346873,1.5491798393349536,-0.21712592091549862,-0.4983132912908354,4.2059020808479275,1.5424127978240245,0.06468222043443281,0.05543041029766691,0.03869670152855992,0.030249396621078062,0.05156878519710376,0.04070796460176988,0.018584070796460204,0.011665325824617878,0.01713596138374902,0.0012067578439259874,0.0014481094127111848,0.0008849557522123908
141,141,0.9243765084473049,0.9240853536765492,0.9107560097209615,0.9716159634585542,2.041576719184686,-0.8626850197750323,-0.7577449593709009,4.271622694096558,2.072084269511884,0.07240547063555913,0.05486725663716811,0.04384553499597743,0.02775543041029769,0.04923572003218017,0.02493966210780373,0.018825422365245405,0.009412711182622702,0.01528559935639584,0.0003218020917135966,0.0001609010458567983,-0.00096540627514079
142,142,0.9292035398230089,0.92887539769205,0.9172809172809173,0.9763434763434763,1.6651218089739341,-0.1705292562417343,-0.4828929959472626,4.136776349734669,1.4024968342619786,0.06910699919549476,0.06251005631536603,0.03443282381335481,0.034754625905068406,0.04714400643604181,0.03942075623491551,0.01230893000804507,0.010941271118262286,0.013193885760257462,-0.0013676588897827858,-0.002091713596138378,-0.0008045052292839916
143,143,0.9267900241351569,0.9270461249911554,0.9197508896797153,0.9699733096085409,1.0999523236124837,-0.9133894239232973,-0.5777549625925644,5.249238794424395,1.9008515898614005,0.08326629123089302,0.06234915526950924,0.032743362831858414,0.031295253419147254,0.06476267095736121,0.030571198712791625,0.020675784392598585,0.010780370072405487,0.013757039420756257,-0.0007240547063555924,0.0030571198712791682,-0.0002413515687851975
144,144,0.9243765084473049,0.9240564583273178,0.9115360831296127,0.9739902098467905,1.649566816780858,-0.11955161000599701,-0.4179035199051099,4.0941831420016035,1.4237420794973155,0.06210780370072404,0.050281576830249364,0.028881737731295244,0.029042638777152054,0.02864038616251008,0.0380530973451327,0.010941271118262286,0.014802896218825445,0.013837489943684656,-0.00193081255028158,-0.0014481094127111848,0.0016894609814963823
145,145,0.9292035398230089,0.9289959216616178,0.9184074573225516,0.9741055590112194,0.6760708005318745,-0.34522205475962664,-0.4583744245019276,4.664371110242785,2.023734047303397,0.06427996781979081,0.0468222043443282,0.04408688656476264,0.04698310539018501,0.039823008849557515,0.036926790024135146,0.023491552695092555,0.013676588897827857,0.01335478680611426,0.0023330651649235757,0.0002413515687851975,0.002091713596138378
146,146,0.9251810136765889,0.9249513718139554,0.9110775772352888,0.9651452528916775,1.8264485823643017,-0.44897284925787917,-0.3077484340894166,4.362862486582551,1.2413347344690822,0.06886564762670958,0.053982300884955724,0.0275945293644409,0.039501206757843875,0.028881737731295275,0.027996781979082907,0.03306516492357198,0.011745776347546278,0.014239742558326652,0.0008849557522123908,0.0029766693483507687,0.0013676588897827858
147,147,0.9308125502815768,0.9306328702605974,0.9188207355615587,0.9726386166875599,1.6631357802685862,-0.4009853269556844,-0.3465814962575128,4.111084633736767,1.5775451724660379,0.07071600965406274,0.06194690265486724,0.04392598551890585,0.03901850362027354,0.03604183427192278,0.023652453740949354,0.02477876106194694,0.011906677393403075,0.014078841512469853,0.0033789219629927645,0.0030571198712791682,0.0006436041834271932
148,148,0.919549477071601,0.9196551697811421,0.9089292616930809,0.9689809996729208,2.0105430597228136,0.2553986064339851,-0.2884459925899456,3.8303487748974883,0.8232703709055992,0.061786001609010446,0.04835076427996778,0.04127111826226866,0.050844730490748155,0.03218020917135957,0.024215607401448125,0.017538213998391016,0.009734513274336299,0.019147224456959,0.0012067578439259874,0.0008045052292839916,0.0012872083668543865
149,149,0.918744971842317,0.9181829015287712,0.9016001522560244,0.956428425028548,0.9266051134468739,-0.03126692444695585,-0.0962137936725408,4.055467914235729,1.7644612931840546,0.05205148833467414,0.04102976669348346,0.042316975060337846,0.03242156074014476,0.04424778761061943,0.04505229283990342,0.026387771520514868,0.01343523732904266,0.019790828640386192,0.0003218020917135966,0.002172164119066777,0.0011263073209975883
150,150,0.9251810136765889,0.9248807448628518,0.9122377642680045,0.9700326905545782,1.8695693339293442,-0.731225381775549,-0.5734466121218202,4.492999835645039,1.720421848478764,0.07851971037811747,0.06202735317779564,0.035156878519710354,0.03226065969428803,0.04054706355591307,0.019871279163314593,0.021882542236524572,0.014722445695897046,0.011584875301689479,0.0003218020917135966,8.045052292839915e-05,0.002493966210780374
151,151,0.9211584875301689,0.920802266056334,0.9064972330395573,0.969882587181214,1.4919818884035503,-0.4341204142983195,-0.3158462639490028,4.397943648866232,1.5011056611808284,0.07658889782783589,0.057843925985518886,0.035800482703137515,0.024215607401448146,0.045695897023330614,0.03081255028157679,0.019469026548672597,0.007562349155269521,0.007884151246983117,-0.0012067578439259874,-0.0004022526146419958,0.0008849557522123908
152,152,0.917940466613033,0.9178908539804513,0.9071561608753855,0.9701123333915371,1.588928471821092,-0.004060553322569278,-0.44625635109585604,4.421771169023258,1.038580429556404,0.08278358809332262,0.04553499597747381,0.03515687851971032,0.037811745776347494,0.03395012067578433,0.02349155269509252,0.015607401448109437,0.0028962188254223697,0.005229283990345945,-0.002172164119066777,-0.0011263073209975883,-0.002172164119066777
153,153,0.9324215607401448,0.9321613798811716,0.9198547711767634,0.9730623956899833,1.6750276439822256,-0.23516283979593433,-0.34492471497493316,3.8192981936515342,1.7142446672676885,0.09251810136765892,0.05221238938053095,0.06138374899436845,0.046983105390185,0.061544650040225246,0.042960579243765076,0.028157683024939706,0.014159292035398252,0.018342719227675008,0.005068382944489147,0.0030571198712791682,0.003620273531777962
154,154,0.913917940466613,0.9140075389094795,0.9009605485752816,0.9612649982239936,1.824190659025003,-0.37812269666608345,-0.6463053466776201,4.120539651559867,1.7424985508478419,0.06057924376508446,0.04867256637168138,0.03596138374899431,0.059855189058728865,0.04392598551890583,0.025502815768302455,0.020434432823813343,0.0095736122284795,0.009010458567980707,0.0027353177795655715,0.0018503620273531806,0.00193081255028158
155,155,0.9356395816572808,0.9354426685387606,0.9248567247896597,0.9731565836918843,0.9071238637577308,-0.8003814204950847,-0.5522304166652487,5.091304849128379,1.9332106955279957,0.07409493161705552,0.06854384553499597,0.03515687851971043,0.03314561544650045,0.04416733708769109,0.03604183427192281,0.017618664521319417,0.011906677393403075,0.013113435237329062,-0.0015285599356395841,0.0028962188254223697,0.0028962188254223697
156,156,0.9300080450522928,0.9296992151791996,0.9181090213250125,0.9668718143212601,1.575013914523363,-0.0286117216679078,-0.4587146133291873,4.026840097867215,1.4452972504021158,0.08728881737731298,0.05736122284794849,0.03789219629927595,0.03636363636363636,0.038857602574416714,0.051327433628318556,0.018905872888173803,0.013917940466613054,0.01520514883346744,0.005470635559131143,0.003459372485921164,0.0030571198712791682
157,157,0.9292035398230089,0.9293479874086149,0.9199881728564052,0.9678595871906631,1.9242970408067848,-0.8792244779322473,-0.3052286786562212,4.308010414452986,1.813656772404567,0.07184231697506034,0.05856798069187448,0.038374899436846334,0.04810941271118259,0.04786806114239739,0.03089300080450528,0.017618664521319417,0.015607401448109437,0.012630732099758669,0.0023330651649235757,0.004585679806918752,0.0030571198712791682
158,158,0.915526950925181,0.9155528733352449,0.904888697828935,0.9691330947033502,1.7794389811443123,0.05379276999796707,-0.3977558063694523,3.952992292583974,1.291255300476042,0.05993563958165726,0.046580852775543004,0.029444891391793994,0.02703137570394204,0.02799678197908282,0.03266291230892996,0.01520514883346743,0.004987932421560748,0.00772325020112632,-0.00096540627514079,-0.0008045052292839916,-0.0016090104585679832
159,159,0.9251810136765889,0.925007490796382,0.9122461414686378,0.971613395566756,1.9847603632003743,-0.23764651808938833,-0.5169109362790346,4.0710315118410305,1.3152761857522508,0.05374094931617053,0.05969428801287206,0.030651649235720023,0.029364440868865648,0.02325020112630736,0.01818181818181821,0.009332260659694303,0.013193885760257462,0.01150442477876108,-0.0005631536604987942,-0.0007240547063555924,-0.0012872083668543865
160,160,0.9308125502815768,0.9305799740781091,0.917584305270079,0.9761700262408113,1.5998080179965075,-0.07697432943291804,-0.474139781694668,4.2704862795733876,1.2582800977954458,0.06942880128720837,0.05349959774738533,0.032582461786001646,0.04207562349155266,0.028238133547868104,0.03049074818986327,0.021641190667739375,0.0094931617055511,0.014641995172968648,0.0001609010458567983,-0.0003218020917135966,-0.0017699115044247816
161,161,0.9219629927594529,0.9219386128655387,0.9113208210937362,0.9681272097236636,1.556024532578738,-0.07865616703378554,-0.5491419642544317,4.0885032618205805,1.623353358827634,0.07401448109412712,0.05092518101367656,0.03893805309734509,0.059855189058728865,0.06170555108608204,0.04786806114239739,0.02180209171359617,0.011343523732904282,0.010217216411906694,0.0005631536604987942,0.0013676588897827858,0.0023330651649235757
