,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.A_CO2_vd_scaled,feature_importance.A_CO2_vd_fd1_scaled,feature_importance.A_CO2_vd_fd2_scaled,feature_importance.A_CO2_vd_fd3_scaled
174,174,0.6587366694011485,0.7123098201936376,0.6759356986279126,0.6389421125274012,0.12674323215750616,0.013371616078753146,0.027071369975389614,0.020016406890894123
175,175,0.6587366694011485,0.7142857142857143,0.6765378474195556,0.5710941517144326,0.18154224774405253,0.005086136177194445,0.02625102543068092,0.01550451189499591
176,176,0.6570959803117309,0.710926694329184,0.6742862168818164,0.6032976103488403,0.1592288761279737,0.01066447908121404,0.013453650533223782,0.021575061525840877
177,177,0.6538146021328958,0.7081604426002767,0.6709872533896241,0.7075045330302293,0.16923707957342082,0.011894995898277139,0.023625922887612782,0.012059064807219078
178,178,0.660377358490566,0.7140883977900553,0.6777056101323374,0.6620551541230278,0.133470057424118,0.012961443806398631,0.00828547990155859,0.030598851517637304
179,179,0.6726825266611977,0.7272727272727273,0.6909799464155233,0.6780330708235232,0.15824446267432324,0.014602132895816244,0.026579163248564353,0.03863822805578343
180,180,0.6636587366694011,0.7176308539944903,0.681245433141187,0.7260507158128332,0.08433141919606235,0.0047579983593109,0.02083675143560282,0.020344544708777668
181,181,0.6611977030352748,0.714975845410628,0.6785905658845498,0.7818259316391978,0.08433141919606235,0.0013125512715339571,0.017473338802296845,0.036587366694011525
182,182,0.6652994257588187,0.71900826446281,0.6828949148872832,0.7726746231495765,0.09975389663658729,0.011074651353568665,0.02132895816242819,0.02370795734208364
183,183,0.6595570139458573,0.7135955831608005,0.6769410841384537,0.6787975968174069,0.17973748974569326,0.008121410992616984,0.015258408531583223,0.013207547169811429
184,184,0.6652994257588187,0.71900826446281,0.6828949148872832,0.7865551676544614,0.07908121410992608,0.007383100902378925,0.01968826907301069,0.023133716160787632
185,185,0.6710418375717802,0.7262798634812286,0.6894508944277558,0.7331019458201402,0.15036915504511894,0.016406890894175685,0.024856439704675992,0.033634126333059955
186,186,0.660377358490566,0.7148760330578512,0.6779464696489946,0.7076073719249818,0.17071369975389672,0.006234618539786685,0.017637407711238673,0.011566858080393705
187,187,0.6562756357670222,0.710435383552177,0.6735216908879327,0.7071432437552434,0.15914684167350296,0.004593929450369294,0.04864643150123049,0.010336341263330606
188,188,0.6620180475799836,0.715076071922545,0.679234662120105,0.6865903493816135,0.1250205086136177,0.010828547990155868,0.02846595570139454,0.019934372436423375
189,189,0.6570959803117309,0.7117241379310345,0.6745270763984736,0.6847175989824361,0.18072190319934361,0.012961443806398742,0.022231337161607745,0.014438063986874416
190,190,0.6538146021328958,0.7069444444444445,0.6706259641146384,0.653821276826067,0.1227235438884331,0.024118129614438044,0.020590648072190354,0.01894995898277274
191,191,0.6702214930270713,0.7242798353909465,0.6882046494005575,0.6273294362804795,0.15553732567678424,0.010582444626743293,0.018129614438064046,0.05118949958982766
192,192,0.6694011484823625,0.7252897068847989,0.6879218424399881,0.6555262374495954,0.18531583264971285,0.010418375717801465,0.03691550451189507,0.03223954060705503
193,193,0.649712879409352,0.7032661570535094,0.6664420448702335,0.6502489783767691,0.12969647251845784,0.016242821985233857,0.02616899097620995,0.012715340442986167
194,194,0.6628383921246924,0.7179135209334249,0.6807217666639603,0.798146193607751,0.1448728465955701,0.008039376538146126,0.02444626743232159,0.017473338802296956
195,195,0.660377358490566,0.7148760330578512,0.6779464696489946,0.7841438662011853,0.11575061525840857,0.005824446267432282,0.013781788351107438,0.02264150943396226
196,196,0.6694011484823625,0.7249146757679181,0.6878014126816595,0.6715758707477469,0.12534864643150123,0.013945857260049155,0.022067268252666028,0.03683347005742399
197,197,0.6628383921246924,0.7175257731958763,0.6806013369056318,0.7161808882032963,0.11009023789991801,0.007547169811320753,0.016324856439704716,0.02854799015586551
198,198,0.6685808039376538,0.7202216066481995,0.6857121593461611,0.7197883683797462,0.0149302707136999,0.014438063986874528,0.017145200984413522,0.048400328137817916
199,199,0.6628383921246924,0.717136958017894,0.6804809071473031,0.6226989797299126,0.16735028712059075,0.009680065627563628,0.026579163248564464,0.014191960623461841
200,200,0.660377358490566,0.7144827586206897,0.677826039890666,0.6868109117479906,0.1730926989335521,0.01312551271534046,0.024200164068908903,0.012879409351927884
201,201,0.6620180475799836,0.7162534435261708,0.6795959513950908,0.7101485751400505,0.1326497128794094,0.007054963084495491,0.027727645611156704,0.009023789991796538
202,202,0.6669401148482362,0.7219178082191781,0.6850261156666937,0.7486292657844174,0.09286300246103363,0.011566858080393705,0.0225594749794914,0.024856439704675992
203,203,0.6570959803117309,0.710926694329184,0.6742862168818164,0.8153852399123164,0.105906480721903,0.00648072190319926,0.016817063166529866,0.01903199343724371
204,204,0.6579163248564397,0.7130075705437027,0.6755324619090146,0.6640415685637737,0.13084495488105008,0.04397046759639045,0.021000820344544646,0.007957342083675156
205,205,0.6579163248564397,0.7114186851211073,0.6750507428757002,0.8094747097507511,0.14077112387202617,0.00771123872026247,0.020426579163248526,0.008203445447087843
206,206,0.6611977030352748,0.7169294037011652,0.6791927146761928,0.5489283104652106,0.17801476620180479,0.010090237899918031,0.024036095159967186,0.01944216570959789
207,207,0.6529942575881871,0.7064538514920194,0.6698614381207545,0.6072623203702201,0.15881870385561936,0.012387202625102511,0.02674323215750618,0.013617719442165832
208,208,0.6554552912223134,0.7087378640776699,0.6723958756190631,0.5825633947660415,0.17095980311730924,0.01189499589827725,0.033634126333059955,0.024610336341263306
209,209,0.660377358490566,0.7125,0.677223891099023,0.6499242239722878,0.08195242001640679,0.016324856439704605,0.01722723543888427,0.027645611156685623
210,210,0.667760459392945,0.7220315717227179,0.6856702119022489,0.7907390868988662,0.1036915504511895,0.02272354388843323,0.027071369975389614,0.016488925348646433
211,211,0.6611977030352748,0.7145818935729095,0.6784701361262212,0.7020378338881221,0.09031993437243646,0.0059885151763739985,0.015750615258408596,0.040114848236259215
212,212,0.6694011484823625,0.723404255319149,0.6873196936483451,0.7584300830830017,0.06054142739950774,0.009598031173092547,0.027071369975389614,0.031747333880229656
213,213,0.6702214930270713,0.7242798353909465,0.6882046494005575,0.7204175800384292,0.08761279737489747,0.00885972108285471,0.028301886792452824,0.02502050861361771
214,214,0.660377358490566,0.7164383561643836,0.678428188682309,0.4804118968363509,0.1611156685808039,0.01771944216570953,0.026907301066447786,0.016735028712058897
215,215,0.671862182116489,0.726775956284153,0.6902154204216395,0.7842358799491219,0.12928630024610344,0.015832649712879343,0.02977850697292861,0.032403609515996745
216,216,0.6702214930270713,0.726158038147139,0.6888067981922005,0.8051906578982977,0.0776045939294503,0.008531583264971276,0.018785890073830913,0.037735849056603876
217,217,0.6579163248564397,0.7118175535590877,0.6751711726340288,0.5356539741820249,0.1701394585726005,0.01000820344544695,0.028958162428219913,0.01181296144380628
218,218,0.6685808039376538,0.7229080932784636,0.6865551676544613,0.7290790506346242,0.13675143560295333,0.014766201804757961,0.037817883511074735,0.01607875307629214
219,219,0.671862182116489,0.726775956284153,0.6902154204216395,0.6851736082920624,0.168498769483183,0.013371616078753035,0.025348646431501365,0.026333059885151888
220,220,0.671862182116489,0.7275204359673024,0.6904562799382966,0.7696638791913617,0.08810500410172273,0.014109926168990983,0.030024610336341295,0.02690730106644801
221,221,0.6636587366694011,0.7180192572214581,0.6813658628995156,0.7048510189169441,0.09056603773584904,0.010418375717801465,0.03305988515176361,0.016488925348646433
222,222,0.6669401148482362,0.7226775956284153,0.6852669751833509,0.7601796974371465,0.12182116488925354,0.021164889253486363,0.01845775225594737,0.034782608695652195
223,223,0.6702214930270713,0.7246575342465753,0.6883250791588861,0.7934480798895835,0.07990155865463489,0.01123872026251016,0.022149302707136997,0.025840853158326405
224,224,0.6587366694011485,0.712707182320442,0.6760561283862413,0.688082866498877,0.11599671862182115,0.014191960623461841,0.01246923707957337,0.022887612797374945
225,225,0.6636587366694011,0.7184065934065934,0.6814862926578442,0.7914115991448134,0.14454470877768655,0.013781788351107438,0.015832649712879454,0.03617719442165712
226,226,0.6620180475799836,0.7166437414030261,0.6797163811534194,0.6402018889881195,0.16579163248564405,0.007465135356849895,0.01894995898277274,0.023051681706316662
227,227,0.6620180475799836,0.7154696132596685,0.6793550918784336,0.5304754945738952,0.16554552912223136,0.02190319934372431,0.02321575061525849,0.009680065627563628
228,228,0.6743232157506153,0.7297481279782164,0.6929907174366052,0.7954629103407215,0.12354388843314201,0.014356029532403558,0.02141099261689905,0.03511074651353563
229,229,0.6652994257588187,0.720164609053498,0.683256204162269,0.7634258883386107,0.07694831829368343,0.015340442986054192,0.021082854799015505,0.026907301066447897
230,230,0.6587366694011485,0.7123098201936376,0.6759356986279126,0.7250277394387161,0.13256767842493855,0.0076292042657917225,0.018703855619360166,0.013453650533223893
231,231,0.6611977030352748,0.715368711233632,0.6787109956428784,0.652819950745582,0.12780968006562754,0.007219031993437208,0.013863822805578296,0.024118129614438044
232,232,0.6685808039376538,0.7229080932784636,0.6865551676544613,0.8165408243349301,0.09278096800656277,0.008121410992616873,0.026579163248564464,0.03666940114848238
233,233,0.6628383921246924,0.7167470709855273,0.6803604773889746,0.7332237287218208,0.10393765381460218,0.007875307629204409,0.01427399507793281,0.033552091878589096
234,234,0.6628383921246924,0.7163561076604554,0.680240047630646,0.6595004194744392,0.12961443806398698,0.00836751435602967,0.016488925348646544,0.01722723543888449
235,235,0.6694011484823625,0.7237834132967786,0.6874401234066737,0.6763781765040188,0.1369975389663658,0.022805578342903976,0.022149302707136997,0.02436423297785073
236,236,0.6521739130434783,0.706777316735823,0.6693377716435279,0.6169887147844443,0.11517637407711234,0.014766201804758072,0.015340442986054192,0.010254306808859748
237,237,0.6628383921246924,0.717136958017894,0.6804809071473031,0.6301250304457255,0.13043478260869568,0.018703855619360166,0.011156685808039413,0.020508613617719496
238,238,0.6661197703035275,0.7210418094585332,0.6841411599144813,0.8267705880761007,0.09466776045939307,0.013453650533223893,0.02452830188679256,0.015832649712879454
239,239,0.6636587366694011,0.7180192572214581,0.6813658628995156,0.7108237936727018,0.1757178014766202,0.005004101722723586,0.016160787530762888,0.0273174733388023
240,240,0.6644790812141099,0.7185134205092911,0.6821303888933994,0.6523774728694758,0.08170631665299433,0.013043478260869601,0.02329778506972935,0.024036095159967186
241,241,0.6620180475799836,0.7158620689655173,0.6794755216367623,0.7775297014965766,0.05184577522559464,0.020426579163248526,0.016488925348646433,0.022805578342904087
242,242,0.6661197703035275,0.7206588881262869,0.6840207301561527,0.7007131065465074,0.16168990976210007,0.005824446267432393,0.023625922887612893,0.029614438063986892
243,243,0.6628383921246924,0.7183002056202878,0.680842196422289,0.7440475223945224,0.09122231337161613,0.011074651353568554,0.018703855619360277,0.025430680885972223
244,244,0.6538146021328958,0.7081604426002767,0.6709872533896241,0.5038808151335553,0.1508613617719442,0.005906480721903251,0.03092698933552096,0.0033634126333058623
245,245,0.667760459392945,0.7224126113776559,0.6857906416605776,0.6797880977510758,0.1262510254306809,0.02026251025430692,0.023297785069729238,0.022805578342904087
246,246,0.6546349466776046,0.7102546455609084,0.6722334984168223,0.6019755892939297,0.16439704675963906,0.016242821985233857,0.021164889253486474,0.006316652994257654
247,247,0.6669401148482362,0.7215363511659808,0.6849056859083651,0.7140916348677979,0.11968826907301067,0.009351927809679972,0.0225594749794914,0.029532403609515923
248,248,0.6620180475799836,0.7174211248285323,0.6799572406700766,0.6601769911504426,0.18597210828547994,0.010254306808859859,0.018785890073831024,0.012551271534044228
249,249,0.6669401148482362,0.7207702888583218,0.6846648263917079,0.6803510053855105,0.1239540607054962,0.010828547990155868,0.021657095980311736,0.035602953240361
