,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.C_CO2_vd_scaled,feature_importance.C_CO2_vd_fd1_scaled,feature_importance.C_CO2_vd_fd2_scaled,feature_importance.C_CO2_vd_fd3_scaled,feature_importance.C_mid_CO2_scaled,feature_importance.C_mid_CO2_fd1_scaled,feature_importance.C_mid_CO2_fd2_scaled,feature_importance.C_mid_CO2_fd3_scaled,feature_importance.C_top_CO2_scaled,feature_importance.C_top_CO2_fd1_scaled,feature_importance.C_top_CO2_fd2_scaled,feature_importance.C_top_CO2_fd3_scaled,feature_importance.C_mid_temperature_scaled,feature_importance.C_mid_temperature_fd1_scaled,feature_importance.C_mid_temperature_fd2_scaled,feature_importance.C_mid_temperature_fd3_scaled,feature_importance.C_mid_humidity_scaled,feature_importance.C_mid_humidity_fd1_scaled,feature_importance.C_mid_humidity_fd2_scaled,feature_importance.C_mid_humidity_fd3_scaled,feature_importance.C_top_temperature_scaled,feature_importance.C_top_temperature_fd1_scaled,feature_importance.C_top_temperature_fd2_scaled,feature_importance.C_top_temperature_fd3_scaled,feature_importance.C_top_humidity_scaled,feature_importance.C_top_humidity_fd1_scaled,feature_importance.C_top_humidity_fd2_scaled,feature_importance.C_top_humidity_fd3_scaled
24,24,0.8854080791426217,0.8883534136546185,0.8913867038129575,0.9741915219053862,-0.02217642209398185,0.004369332234130274,0.0058532563891180445,0.005688375927452638,-0.0018961253091508423,0.010387469084913503,0.010387469084913503,0.006265457543281228,-0.03487221764220938,0.00849134377576255,0.008903544929925844,0.01302555647155823,0.0034624896949712047,0.02844187963726308,0.03281121187139335,0.03190436933223417,0.0012366034624898825,0.0027205276174774307,0.004286892003297571,0.003132728771640614,-0.0015663643858202514,0.028936521022258965,0.030420445177246624,0.03149216817807099,-0.00016488046166518444,8.244023083270324e-05,0.0019785655399836566,0.001401483924155067
25,25,0.9480626545754328,0.9457364341085271,0.9495752758658363,0.9889926799956298,0.002143446001648841,0.0019785655399834345,0.0026380873866446164,0.004534212695795681,0.0006595218466612929,0.0008244023083266994,0.003627370156636389,0.0037922506183015736,0.0015663643858202514,0.003544929925803686,0.0013190436933223637,0.0009892827699918838,-0.001071723000824254,0.0013190436933223637,0.002555647155811913,0.001813685078318139,0.001401483924155067,0.0023083264633140255,0.00181368507831825,0.0007419620774937741,-0.002143446001648841,0.002802967848310134,0.002555647155812024,0.0037922506183017957,0.001071723000824476,0.0014839241549877702,0.0004946413849958864,0.0016488046166530657
26,26,0.9274525968672712,0.9250425894378195,0.9296050475254015,0.977387195455042,-0.0015663643858204734,1.1102230246251565e-16,-0.0007419620774937741,-0.0009068425391591806,0.00032976092333070195,-0.0012366034624896605,-0.0022258862324815443,-0.0017312448474856579,-0.0011541632316570682,-0.0015663643858204734,-0.002802967848310134,-0.0013190436933223637,-8.244023083270324e-05,0.0002473206924979987,0.0006595218466612929,0.0004946413849958864,0.00016488046166529546,-0.0011541632316570682,-0.0013190436933223637,-0.0011541632316571793,0.0004946413849961084,0.0009068425391590695,0.0011541632316569572,0.001401483924154845,0.0,-0.0004946413849958864,-0.0007419620774939961,8.24402308324812e-05
27,27,0.9398186314921682,0.9380831212892281,0.9423126297388834,0.9744455369824101,-0.00041220115416318315,0.0009068425391590695,-0.00016488046166529546,0.0005770816158287007,0.0004122011541635162,-0.0008244023083263663,-0.0011541632316570682,-0.0017312448474856579,0.0002473206924979987,-0.001813685078318139,-0.0009892827699918838,-0.0014839241549876592,-0.0017312448474856579,-0.00024732069249777666,-0.0013190436933224747,-0.0015663643858203624,-0.0008244023083265883,-0.0018136850783183611,-0.0006595218466611819,-0.0005770816158284786,-0.0009068425391590695,-0.00024732069249777666,-8.244023083259222e-05,-0.0009892827699917728,-0.0009068425391590695,-0.0009068425391590695,-0.0009068425391590695,-0.0009892827699917728
28,28,0.9431162407254741,0.9411764705882353,0.945285698678029,0.968141592920354,-0.00016488046166518444,0.00016488046166518444,0.0003297609233305909,0.0006595218466610708,0.0011541632316569572,0.00041220115416318315,-0.0005770816158285896,-0.001813685078318139,-0.0006595218466612929,-0.0009068425391591806,-0.001813685078318139,-0.001401483924154845,-0.00041220115416318315,0.0012366034624896605,-8.244023083270324e-05,0.00016488046166518444,0.0005770816158283676,0.0034624896949712047,0.0030502885408079106,0.002885408079142615,-0.0009068425391589585,0.0016488046166529546,0.0011541632316569572,0.001071723000824365,0.0003297609233305909,0.0018961253091509533,0.0008244023083262553,0.0016488046166529546
29,29,0.9332234130255564,0.9299913569576491,0.9344395280235989,0.9716431771004043,0.01764220939818628,0.0018961253091508423,0.0013190436933222527,0.0019785655399836566,-0.0012366034624898825,0.0037098103874690924,0.0015663643858202514,0.0002473206924978877,-0.002802967848310023,0.0014839241549877702,-0.0009892827699917728,0.00181368507831825,-0.001071723000824254,0.0032976092333057982,0.004122011541632276,0.004122011541632276,-0.0029678483099752073,0.007996702390766663,0.003544929925803686,0.00453421269579557,-0.00016488046166529546,0.005193734542456752,0.0044517724649629775,0.004286892003297682,-0.0032976092333057982,0.006018136850783229,0.0055234954657871205,0.002555647155812024
30,30,0.9447650453421269,0.941991341991342,0.9459221020430459,0.9836365126188136,0.00016488046166529546,-0.0009068425391591806,-8.244023083270324e-05,0.00041220115416329417,-0.0007419620774938851,-0.0022258862324814332,-0.0034624896949710937,-0.004699093157460976,-0.001071723000824587,-0.0023083264633142475,-0.003544929925803797,-0.003132728771640503,-1.1102230246251565e-16,-0.001401483924154956,-0.0004946413849959974,-0.0014839241549876592,-0.001813685078318139,0.0027205276174773196,0.004616652926628162,0.0032976092333057982,8.244023083259222e-05,-8.244023083259222e-05,-0.0012366034624897715,0.0002473206924979987,-0.001813685078318139,0.0008244023083265883,0.0003297609233304799,0.001071723000824476
31,31,0.843363561417972,0.8536209553158706,0.8521482027750464,0.9720351250955971,-0.007172300082440186,0.0003297609233305909,0.0009892827699918838,0.0007419620774937741,-0.032893652102225834,0.0139323990107173,0.007254740313273,0.005605935696620046,-0.07221764220939819,0.009315746084089138,0.011788953009068459,0.010057708161582912,-0.002802967848309912,0.016900247320692507,0.01764220939818628,0.017394888705688283,0.004781533388293457,0.005688375927452527,0.005193734542456863,0.0027205276174773196,-0.0008244023083263663,0.01904369332234135,0.018054410552349576,0.01813685078318228,0.00016488046166540649,0.004369332234130163,0.005276174773289455,0.0037922506183017957
32,32,0.9480626545754328,0.9455488331892826,0.9493485742379548,0.9838440948322956,0.0018961253091508423,0.0,0.0003297609233305909,0.0,0.001401483924155067,0.0015663643858202514,0.0018961253091508423,0.0004946413849958864,0.0006595218466610708,0.0027205276174774307,0.0023083264633142475,0.001813685078318139,-0.0008244023083264773,0.001071723000824476,-0.00041220115416318315,0.001813685078318139,-0.00181368507831825,0.0022258862324815443,0.0012366034624896605,0.00041220115416329417,0.00024732069249810973,0.0012366034624898825,0.0009068425391591806,0.00024732069249810973,-0.0018961253091509533,0.0011541632316571793,0.001071723000824476,0.00016488046166540649
33,33,0.9373454245671888,0.9358108108108109,0.9401111657380095,0.9883166721293564,8.244023083259222e-05,0.0004946413849958864,0.0009068425391592916,0.0008244023083263663,0.001401483924154956,-0.0011541632316570682,-0.002225886232481211,-0.00247320692497921,0.0008244023083263663,-0.0011541632316570682,-0.0026380873866446164,-0.001813685078318139,0.0003297609233304799,-0.0013190436933222527,-0.0020610057708160268,-0.0022258862324813222,0.0011541632316571793,0.001731244847485769,0.00032976092333070195,-0.00016488046166540649,0.0007419620774938851,-0.0005770816158284786,-0.00041220115416329417,-0.0006595218466611819,0.0012366034624897715,0.0014839241549876592,0.0004946413849958864,-0.0009892827699916618
34,34,0.8870568837592745,0.8894269572235673,0.8927032120616192,0.9759286572708402,-0.020197856553998417,-0.00544105523495475,-0.0014839241549876592,0.0009068425391590695,-0.03429513602638079,0.016488046166529213,0.014839241549876259,0.007089859851607594,-0.03511953833470727,0.0278647980214346,0.015910964550700624,0.01005770816158269,-0.01302555647155823,0.01706512778235758,0.014014839241549781,0.013767518549051783,0.0009892827699917728,0.010964550700742093,0.0076669414674360725,0.0034624896949710937,-0.012448474855729641,0.023495465787304215,0.02489694971145906,0.021929101401483853,0.0023907666941467287,0.008326463314097365,0.007584501236603369,0.0055234954657872315
35,35,0.9117889530090684,0.9067131647776809,0.9123374849776029,0.9659592483338797,0.0015663643858201404,-0.0023907666941467287,-0.0018136850783183611,-0.0029678483099753183,-0.006265457543281117,-0.006842539159109706,-0.012283594394064234,-0.012943116240725638,-0.002143446001648841,-0.011376751854905276,-0.011624072547403053,-0.012448474855729752,0.0008244023083263663,0.0034624896949709827,0.002802967848309912,0.0034624896949710937,-0.0003297609233305909,-0.001813685078318139,-0.0005770816158284786,-0.0005770816158285896,0.0014839241549876592,0.0031327287716403918,0.0037922506183016846,0.002802967848309912,0.0009068425391590695,-0.0006595218466611819,-0.0018961253091509533,-0.0009892827699918838
36,36,0.9266281945589447,0.9252728799328296,0.9297402490986562,0.9666530099420954,0.012613355317395047,0.001401483924154956,0.0002473206924979987,0.00016488046166529546,-0.0026380873866447274,0.005935696619950526,0.007007419620775002,0.008079142621599367,-0.0023907666941469508,0.00906842539159114,0.005276174773289455,0.006760098928277003,-8.244023083259222e-05,0.001071723000824476,0.0011541632316571793,-0.0002473206924978877,-0.0005770816158285896,-0.001401483924155067,-0.0006595218466611819,-0.0002473206924978877,-0.0004946413849957754,0.0015663643858201404,0.0013190436933223637,0.001071723000824254,-0.0013190436933223637,0.0012366034624896605,-0.0006595218466612929,0.00032976092333070195
37,37,0.93239901071723,0.9284467713787086,0.9329878182016825,0.9770976728941331,-0.0055234954657873425,8.244023083270324e-05,0.0003297609233305909,0.0019785655399834345,0.0015663643858202514,0.012530915086562233,0.015663643858202847,0.00939818631492173,-0.0007419620774937741,0.008903544929925844,0.00997526793075032,0.009727947238252321,0.008408903544929958,0.0004946413849957754,-0.003215169002473317,-0.003215169002473317,0.012530915086562233,0.006100577081615932,0.010717230008244094,0.01244847485572953,0.006512778235779115,0.00016488046166540649,-0.0002473206924978877,-0.0015663643858203624,0.01360263808738671,0.009892827699917617,0.010469909315746095,0.011376751854905165
38,38,0.9258037922506183,0.9248747913188647,0.9293086966022069,0.9763192395935759,0.0012366034624896605,0.0015663643858203624,0.0009068425391590695,0.000741962077493663,8.24402308324812e-05,-0.0022258862324815443,-0.0023907666941467287,-0.001813685078318139,-0.0012366034624895494,-0.0017312448474856579,-0.0018961253091510644,-0.0012366034624897715,8.24402308324812e-05,0.0005770816158284786,0.0013190436933222527,0.0013190436933221417,-0.0007419620774938851,-0.002555647155812135,-0.001813685078318139,-0.001401483924154956,8.244023083259222e-05,0.0018961253091507313,0.0026380873866445054,0.002473206924979432,-0.0005770816158284786,-0.0014839241549876592,-0.0017312448474856579,-0.0011541632316570682
39,39,0.9315746084089035,0.9303106633081444,0.9347099311701081,0.9786340544083908,0.0032976092333057982,0.0014839241549876592,0.0032976092333057982,0.003627370156636389,0.0022258862324813222,-0.00041220115416329417,0.00041220115416318315,0.00016488046166518444,0.00041220115416318315,-0.0014839241549875481,0.0,0.0009068425391590695,-0.0007419620774937741,0.002061005770816138,0.0037098103874692034,0.0037098103874689814,0.00016488046166529546,0.00181368507831825,0.0016488046166528436,0.002061005770816138,-0.0008244023083264773,0.002885408079142615,0.0032976092333057982,0.0037922506183016846,0.0002473206924979987,0.001071723000824254,0.0013190436933221417,0.0015663643858202514
40,40,0.8103874690849134,0.8180379746835443,0.8170900251283733,0.9454509450453403,-0.008079142621599256,-1.1102230246251565e-16,0.003215169002473206,0.0027205276174773196,-0.05647155812036264,0.009563066776587026,0.010964550700741982,0.00906842539159125,-0.09076669414674354,0.00791426215993385,0.00849134377576266,0.012613355317394936,-0.00032976092333070195,0.003957131079967202,0.006183017312448524,0.006347897774113709,-0.0037922506183017957,-0.0003297609233304799,-0.0020610057708160268,-0.002061005770816249,-0.0011541632316570682,0.005935696619950637,0.0076669414674361835,0.01063478977741128,-0.0017312448474855469,0.00016488046166529546,0.0006595218466612929,-0.0016488046166530657
41,41,0.9299258037922506,0.9281487743026204,0.932599967223861,0.9800898612476784,0.0037922506183019067,0.0017312448474856579,0.0012366034624895494,0.0005770816158284786,-0.0019785655399834345,-0.0027205276174772086,-0.003957131079967091,-0.002555647155812024,-0.00486397361912605,-0.0007419620774937741,8.244023083270324e-05,0.0019785655399836566,-0.0015663643858201404,0.0013190436933223637,0.0013190436933223637,0.0026380873866446164,-0.003215169002473317,-0.003957131079967091,-0.005770816158285341,-0.006512778235779115,-0.0011541632316571793,0.0027205276174774307,0.003215169002473206,0.002143446001648841,-0.0044517724649627555,-0.0030502885408076885,-0.003215169002473317,-0.0032976092333057982
42,42,0.9356966199505359,0.9333333333333333,0.9376611493499399,0.9749289850322298,0.0004946413849959974,0.0003297609233305909,-8.244023083259222e-05,-0.0005770816158284786,-0.0004946413849957754,-0.001071723000824365,-0.0018961253091507313,-0.000741962077493663,-0.00041220115416318315,-0.0011541632316570682,-0.0009892827699917728,-0.0014839241549876592,-0.0008244023083263663,0.0006595218466611819,1.1102230246251565e-16,0.0006595218466611819,-0.0015663643858203624,0.00041220115416329417,-0.0012366034624897715,-0.0007419620774938851,-0.0017312448474856579,0.002802967848310023,0.002473206924979321,0.002473206924979432,-0.0006595218466611819,-0.0005770816158284786,-0.0008244023083263663,-0.00041220115416318315
43,43,0.9406430338004946,0.9384615384615385,0.9426308314213918,0.9779498525073745,0.00016488046166529546,0.001401483924155178,0.0022258862324816553,0.00181368507831825,0.0009068425391592916,-0.0002473206924978877,0.0005770816158284786,0.0013190436933222527,-0.0015663643858202514,0.00041220115416329417,-0.0003297609233305909,0.0011541632316570682,-0.0003297609233305909,0.0009068425391590695,0.0009068425391590695,0.0016488046166528436,-0.0008244023083264773,0.0023083264633141365,0.0017312448474856579,0.001071723000824476,-0.0007419620774938851,0.0022258862324814332,0.0014839241549876592,0.0020610057708160268,-0.0006595218466611819,0.0018961253091508423,0.0032976092333059093,0.0023083264633139144
