,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.C_mid_CO2_scaled,feature_importance.C_mid_CO2_fd1_scaled,feature_importance.C_mid_CO2_fd2_scaled,feature_importance.C_mid_CO2_fd3_scaled,feature_importance.C_top_CO2_scaled,feature_importance.C_top_CO2_fd1_scaled,feature_importance.C_top_CO2_fd2_scaled,feature_importance.C_top_CO2_fd3_scaled
233,233,0.9220146222583265,0.917098445595855,0.9233649578782321,0.9566371681415929,0.005117790414297274,0.10064987814784732,0.061413484971567955,0.024370430544272792,0.006336311941510964,0.019333874898456394,0.033549959382615846,0.01941510966693749
234,234,0.9244516653127539,0.9203084832904884,0.9264224401392542,0.9487762098381566,0.0019496344435419033,0.07181153533712425,0.0019496344435417923,0.013322502030869376,0.00219333874898453,0.03330625507717322,0.039967506092607685,0.0027619821283511037
235,235,0.9277010560519903,0.9228100607111882,0.9287544181349492,0.9537324935555024,0.005686433793663737,0.03387489845653946,0.06328188464662876,0.014134849715678355,0.0037367993501218333,0.011860276198212727,0.04687246141348489,0.010885458976441886
236,236,0.925264012997563,0.9206896551724137,0.9267705758856202,0.9486778814212443,0.0056864337936636256,0.0036555645816410687,0.0360682372055241,0.010479285134037397,-0.0003249390739235025,0.02802599512591397,0.017140536149472085,0.036799350121852314
237,237,0.9244516653127539,0.9197584124245038,0.9258856201334078,0.9537032607829069,0.004874086108854536,0.04411047928513412,0.028432168968318572,0.009260763606823819,0.0013809910641756629,0.02160844841592202,0.0340373679935011,0.010722989439480246
238,238,0.9163281884646629,0.9105125977410947,0.9171702676127456,0.9570809747800899,0.0025995125913892414,0.03184402924451657,0.06303818034118613,0.038586515028432244,-0.00032493907392372456,0.026563769293257544,0.03200649878147843,0.003980503655564682
239,239,0.9277010560519903,0.9230769230769231,0.9290228281378723,0.9489330038002602,0.005605199025182639,0.059788789601949444,0.06401299756295697,0.007067424857839288,0.010560519902518273,0.0580828594638505,0.05361494719740045,0.007554833468724542
240,240,0.9268887083671812,0.9220103986135182,0.9280036673841984,0.9522309920540007,-0.0034930950446790954,0.036393176279447714,0.12225832656376934,0.009179528838342832,0.006173842404549212,0.05645816409423232,0.038586515028432244,0.002680747359869895
241,241,0.9228269699431356,0.9180327868852459,0.9242499136304446,0.9574078503282042,0.006092607636068337,0.040373679935012174,0.035743298131600376,0.023883021933387538,0.00219333874898453,0.009341998375304583,0.05954508529650682,0.0009748172217710627
242,242,0.9138911454102355,0.9098639455782312,0.9163942703765713,0.9447447447447448,-0.00641754670999195,0.13923639317627934,0.07611697806661233,0.034362307067424935,0.006661251015434577,0.09691307879772537,0.035337124289195776,0.003574329813160082
243,243,0.9268887083671812,0.921602787456446,0.9276010523798135,0.951805788088974,0.003818034118602931,0.05710804224207955,0.02924451665312766,0.027376116978066634,0.003168155970755593,0.01722177091795274,0.028350934199837474,0.009748172217709183
244,244,0.9277010560519903,0.9226759339704604,0.9286202131334875,0.9582928060804167,0.005361494719740012,0.06880584890333052,0.06596263200649888,0.0116165718927701,0.007554833468724542,0.017140536149471974,0.09504467912266445,-0.0012997562956944542
245,245,0.9065800162469537,0.9002601908065915,0.9074902335964283,0.9374338940710623,0.0007311129163282137,0.0941510966693746,0.10365556458164094,0.0960194963444354,-0.0021121039805035435,0.04890333062550767,0.03103168155970759,0.001543460601137303
246,246,0.9268887083671812,0.922945205479452,0.9289431023944298,0.9523399505700391,0.005848903330625488,0.03769293257514228,0.032331437855402156,0.006661251015434577,0.0018683996750608056,0.006255077173030088,0.020552396425670083,0.007879772542648267
247,247,0.9179528838342811,0.9125541125541126,0.919074384118632,0.9472215578410268,0.0005686433793662404,0.021283509341998186,0.01600324939073916,0.004061738424045447,-1.1102230246251565e-16,0.006336311941511075,0.007798537774167391,0.008692120227457134
248,248,0.9130787977254264,0.906875543951262,0.9137646496053575,0.9485024847856706,0.002437043054427268,0.05995125913891142,0.06669374492282687,-0.003330625507717566,0.0034118602761983308,0.030381803411860253,0.027376116978066634,0.004874086108854425
249,249,0.9268887083671812,0.9225473321858864,0.9285404873900449,0.9437029950304285,0.005442729488220999,0.014947197400487444,0.039155158407798596,0.010073111291632797,-0.0003249390739235025,0.031112916328188356,0.029406986190089413,0.008204711616571991
