,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.B_CO2_vd_scaled,feature_importance.B_CO2_vd_fd1_scaled,feature_importance.B_CO2_vd_fd2_scaled,feature_importance.B_CO2_vd_fd3_scaled,feature_importance.B_low_CO2_scaled,feature_importance.B_low_CO2_fd1_scaled,feature_importance.B_low_CO2_fd2_scaled,feature_importance.B_low_CO2_fd3_scaled,feature_importance.B_top_CO2_scaled,feature_importance.B_top_CO2_fd1_scaled,feature_importance.B_top_CO2_fd2_scaled,feature_importance.B_top_CO2_fd3_scaled,feature_importance.B_low_temperature_scaled,feature_importance.B_low_temperature_fd1_scaled,feature_importance.B_low_temperature_fd2_scaled,feature_importance.B_low_temperature_fd3_scaled,feature_importance.B_low_humidity_scaled,feature_importance.B_low_humidity_fd1_scaled,feature_importance.B_low_humidity_fd2_scaled,feature_importance.B_low_humidity_fd3_scaled,feature_importance.B_top_temperature_scaled,feature_importance.B_top_temperature_fd1_scaled,feature_importance.B_top_temperature_fd2_scaled,feature_importance.B_top_temperature_fd3_scaled,feature_importance.B_top_humidity_scaled,feature_importance.B_top_humidity_fd1_scaled,feature_importance.B_top_humidity_fd2_scaled,feature_importance.B_top_humidity_fd3_scaled
70,70,0.9469759734879868,0.9432624113475178,0.9468477985062278,0.9768459781781275,0.0030654515327257492,0.00952775476387735,-0.0014084507042253502,-0.006296603148301605,-0.014084507042253502,-0.000994200497100084,-0.005882352941176339,0.0024855012427505985,-0.006213753106876441,0.0014913007456504035,0.0028169014084507005,0.008450704225352101,0.000662800331400204,0.018061309030654615,-0.02046396023198005,0.0038939519469761708,-0.006876553438276756,0.001988400994200612,-0.00041425020712515526,-0.000994200497100306,-0.0027340513670257582,-0.006296603148301605,0.022038111019055395,0.02154101077050552,0.0033968516984258512,-0.0014913007456504035,-0.0036454018227009,0.004639602319801317
71,71,0.9212924606462303,0.91324200913242,0.9192050130732654,0.9682766457420872,0.006213753106876441,-0.0012427506213754658,-0.000662800331400204,0.0057995028997515075,-0.02518641259320653,-0.0022369511184755497,0.0033968516984258512,0.0017398508699254522,-0.01201325600662806,-0.008285004142502106,0.0004142502071249332,-0.0061309030654516095,0.0011599005799503015,-0.011681855840927957,0.011681855840927957,-0.01259320629660321,-0.000662800331400204,-0.00041425020712515526,-0.001325600662800408,0.0024855012427505985,-0.015741507870754123,0.010190555095277443,0.030903065451532652,0.0028997514498757537,-0.0004971002485502085,0.00041425020712515526,0.0014913007456504035,0.0031483015741506915
72,72,0.9453189726594863,0.9434931506849316,0.9474173405558068,0.985296713480357,0.036868268434134044,-0.0010770505385252482,-0.0028997514498756427,-0.0033968516984259622,0.0031483015741505804,-0.013587406793703516,-0.011184755592377749,-0.0035625517812760688,0.009279204639602301,0.0028997514498757537,-0.008699254349627261,-0.007705053852527177,-0.0022369511184755497,0.009942004971002505,0.015327257663628857,-0.0022369511184754387,0.007290803645401689,0.0019055509527753367,0.003728251864125731,0.0009113504556751417,0.005716652858326454,0.005468102734051294,0.006710853355426649,0.0033968516984258512,0.005633802816901401,0.0024855012427504874,-0.0008285004142501995,0.004308202154101104
73,73,0.9494614747307374,0.9471861471861471,0.9508525203269971,0.989375903268868,-0.007456503728251795,-0.0021541010770504965,-0.0019055509527753367,-0.002651201325600594,-0.004556752278376153,-0.01184755592377773,-0.017232808616404305,-0.008450704225352212,-0.0032311516155757447,-0.001325600662800519,-0.003645401822700789,-0.0015741507870755678,-0.0001657000828501065,-0.00787075393537695,0.0004142502071252663,-0.0025683512841755407,0.000994200497100195,-0.0028169014084508115,-0.002651201325600594,-0.00041425020712515526,-0.01151615575807785,-0.019552609776304797,0.004225352112676162,-0.007622203811101791,-0.000662800331400204,-0.007125103562551693,-0.004059652029826055,0.0005799502899751507
74,74,0.9295774647887324,0.928390901432182,0.9326657877607758,0.9812726851494324,0.000994200497100195,0.0015741507870753457,0.0001657000828501065,-0.0009113504556751417,0.010770505385252704,-0.0018227009113503945,-0.0032311516155756337,-0.0030654515327258602,0.00845070422535199,0.0012427506213753547,-0.003314001657000909,-0.00198840099420039,-0.00024855012427504874,0.0001657000828501065,-0.0048053024026512015,-0.0007456503728251462,-0.0005799502899751507,0.0015741507870753457,-0.004639602319801206,-0.004391052195526157,0.0014084507042253502,0.004059652029826055,8.285004142505326e-05,0.0031483015741506915,-0.0044739022369510995,-0.00165700082850051,-0.0004971002485500975,-0.0021541010770506075
75,75,0.9536039768019884,0.9516407599309153,0.9551813157110863,0.9833495140275587,0.001325600662800186,-0.00041425020712515526,0.008864954432477146,-0.0001657000828501065,8.285004142494223e-05,-0.0057995028997515075,-0.0018227009113505055,-0.00753935376967696,8.285004142516428e-05,-0.010439105219552713,-0.0057995028997515075,-0.0024026512013256562,0.006462303231151489,-0.004059652029826166,0.0021541010770504965,0.0101077050538525,0.004722452361226148,-0.003645401822700789,-0.0001657000828501065,0.002982601491300696,-0.009362054681027354,-0.0048053024026513125,0.0030654515327257492,0.0020712510356255542,0.008616404308202208,-0.004308202154101215,0.0067937033968517024,0.005633802816901512
76,76,0.9096934548467275,0.9087866108786611,0.913138631775206,0.9724578842271328,0.010190555095277554,0.008450704225352212,0.0030654515327258602,-0.0018227009113503945,-0.015410107705053688,0.007870753935377062,-0.011019055509527864,0.021872410936205622,-0.014167357083678445,0.0011599005799504125,0.00977630488815251,0.005716652858326343,-0.0004971002485500975,-0.009279204639602412,0.0032311516155758557,-0.02220381110190539,0.006379453189726547,0.012013256006627948,0.00671085335542676,0.00977630488815251,-0.005965202982601281,0.005302402651201299,0.007705053852526955,0.05401822700911352,0.004059652029826055,0.0021541010770506075,0.014747307373653928,0.019801159900579957
77,77,0.9444904722452361,0.9418907198612315,0.94574732742738,0.9656799201262094,-0.0034797017398510155,-0.00024855012427515977,-0.005219552609776468,0.0005799502899752618,0.001988400994200279,-0.0030654515327257492,-0.008450704225352101,-0.011019055509527753,-0.010273405136702607,-0.016652858326429154,-0.0038111019055508955,-0.0067937033968517024,0.000662800331400093,0.004059652029826055,-0.002319801159900603,-0.0025683512841756517,-0.0024855012427508205,-0.0009113504556752527,-0.00952775476387746,0.003314001657000798,-0.0024855012427505985,0.00024855012427504874,0.0007456503728251462,-0.0015741507870754567,-0.000331400165700102,-0.004391052195526157,-0.0008285004142501995,0.0033968516984258512
78,78,0.9486329743164872,0.9458987783595113,0.9495176130534073,0.9847051068477434,-0.0025683512841756517,0.000994200497100195,-0.004888152444076255,0.00836785418392716,-0.004391052195525935,0.0051367025683513035,0.00704225352112664,-0.00016570008284988447,0.0009113504556753638,-0.0028997514498756427,-0.0009113504556750307,0.012924606462303312,0.005550952775476348,0.005550952775476348,0.007207953603976858,-0.008036454018226946,-0.007539353769677071,-0.0009113504556750307,0.0020712510356255542,-0.0028997514498756427,-0.0014084507042253502,0.011930405965202895,-0.006710853355426649,0.031814415907208016,0.002982601491300807,0.003976801988401002,-0.0033968516984259622,-0.0005799502899749287
79,79,0.927920463960232,0.9254498714652957,0.9298842712619839,0.9846347759893207,-0.01284175642087837,-0.012096106048053001,-0.019552609776304797,-0.011101905550952584,-0.014664457332228764,0.000331400165699991,-0.006710853355426649,-0.014664457332228764,-0.016155758077879168,-0.019469759734879966,-0.016072908036454003,-0.021126760563380143,0.0021541010770506075,-0.02071251035625521,-0.006379453189726658,0.010853355426677647,-0.004971002485501086,-0.0067937033968517024,-0.009610604805302292,-0.006296603148301494,-0.004971002485501308,0.00704225352112664,-0.009942004971002283,-0.00695940347970192,-0.005385252692626463,-0.010687655343827762,-0.0032311516155756337,-0.0025683512841755407
80,80,0.8699254349627175,0.8752978554408261,0.8767651666427634,0.9805804088567236,0.014167357083678445,-0.001325600662800408,-0.010604805302402598,0.00339685169842574,-0.06064623032311511,-0.005385252692626352,-0.020546810273405103,-0.03554266777133397,-0.027589063794532076,-0.01938690969345469,-0.00952775476387746,-0.00165700082850051,0.0034797017398507935,0.014415907207953493,0.016072908036454114,-0.012841756420878259,-0.00671085335542676,-0.00165700082850051,0.0,0.0038939519469760597,-0.0038111019055510065,-0.0101077050538525,0.0038939519469758377,0.007373653686826853,-0.001657000828500288,0.0022369511184755497,-0.010604805302402598,-0.00024855012427504874
81,81,0.9312344656172328,0.9298393913778529,0.9341068808402193,0.9722758514170978,-0.009527754763877572,0.000994200497100084,0.004888152444076144,0.0035625517812758467,-0.0012427506213753547,0.00016570008284988447,-0.005219552609776468,-0.006379453189726658,-0.0014913007456505145,0.0025683512841756517,-0.004971002485501419,-0.002651201325600705,-0.00472245236122637,-0.00563380281690129,-0.0012427506213753547,-0.00505385252692625,-0.002982601491300807,-0.0025683512841756517,-0.0054681027340515165,-0.003314001657000909,0.0009113504556750307,0.014913007456503702,-0.0010770505385253593,0.003065451532725638,0.003976801988401113,-0.001988400994200501,-0.0028169014084507005,0.004556752278376042
82,82,0.9453189726594863,0.9401088929219601,0.9437311761525986,0.9826048343501429,0.10538525269262633,0.0009113504556751417,0.0004971002485500975,0.0028997514498755317,-0.006545153272576654,0.004888152444076255,-0.0190555095277547,-0.016238608119304332,0.004888152444076144,-0.0030654515327258602,-0.010936205468102811,0.006462303231151489,-0.0035625517812759577,0.0032311516155758557,0.038773819386909714,0.0018227009113503945,0.0014084507042254613,0.0031483015741508025,-0.0034797017398510155,0.005965202982601503,0.018392709196354495,-0.0022369511184755497,0.017812758906379567,0.011350455675227744,0.0018227009113503945,-0.003728251864125842,-0.0022369511184755497,0.002071251035625443
83,83,0.9411764705882353,0.938950988822012,0.9429768432201053,0.9833991593393865,-0.009942004971002505,0.00016570008284988447,-0.00041425020712504423,0.0030654515327257492,-0.0012427506213752437,-0.0011599005799504125,-0.0077879038939520084,0.002982601491300696,0.0010770505385253593,-0.008202154101077164,-0.004971002485501419,-0.003728251864125731,0.001988400994200501,0.016487158243578937,-0.013090306545153307,0.004142502071250886,-0.0001657000828499955,0.0025683512841756517,-0.0007456503728253683,-0.002982601491300807,-0.000331400165699991,0.006296603148301605,-0.00811930405965211,0.0007456503728251462,0.0009113504556750307,0.00024855012427515977,0.004556752278376264,0.0051367025683513035
