,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.B_CO2_vd_scaled,feature_importance.B_CO2_vd_fd1_scaled,feature_importance.B_CO2_vd_fd2_scaled,feature_importance.B_CO2_vd_fd3_scaled
174,174,0.8802296964725185,0.8719298245614036,0.8801899813266217,0.9382262996941896,-0.004183757178014669,0.021082854799015505,0.05529122231337169,0.07776866283839212
175,175,0.8679245283018868,0.8601216333622936,0.8684812319017077,0.9222835647208465,0.0047579983593109,0.03404429860541436,0.03158326497128805,0.030680885972108163
176,176,0.8630024610336341,0.8549087749782798,0.8635327866634191,0.9273713837243915,-0.0013125512715340681,0.030598851517637304,0.05996718621821151,0.03445447087776865
177,177,0.8654634946677605,0.8586206896551725,0.8665489431950422,0.9360748017644989,-0.003855619360131235,0.018047579983593187,0.05422477440525031,0.0639868744872848
178,178,0.8736669401148482,0.8665511265164645,0.8744350626505373,0.9324889718816811,0.00237899917965545,0.013945857260049266,0.04856439704675952,0.08383921246923709
179,179,0.8638228055783429,0.8566493955094991,0.8647790316906173,0.9270953424805826,0.0001640689089418279,0.02009844134536498,0.08301886792452828,0.03379819524200156
180,180,0.8720262510254306,0.8609625668449198,0.8708587047711834,0.9327027685312983,0.003937653814602093,0.029368334700574317,0.07383100902378992,0.06562756357670219
181,181,0.867104183757178,0.8603448275862069,0.8681984249411383,0.9295878325349789,0.002378999179655561,0.0026251025430680253,0.0794913863822806,0.07662018047579977
182,182,0.8630024610336341,0.856898029134533,0.864496224730048,0.9401477632540391,-0.0034454470877768317,0.02838392124692357,0.10648072190319935,0.016735028712059008
183,183,0.8753076292042657,0.8666666666666667,0.8752415360883332,0.9315174149549403,-0.005824446267432282,0.03757178014766205,0.041263330598851455,0.04913863822805564
184,184,0.8564397046759639,0.8502994011976048,0.8580187275039917,0.9144759275797677,-0.00041017227235440323,0.03576702214930261,0.022313371616078714,0.05168170631665292
185,185,0.874487284659557,0.8617886178861789,0.8724297042028633,0.9272035939487429,0.001476620180475896,0.034782608695652084,0.04216570959803123,0.0652173913043479
186,186,0.8687448728465955,0.8618307426597582,0.8697274769289058,0.9310681713620741,0.004101722723543921,0.01074651353568501,0.028383921246923682,0.052584085315832585
187,187,0.8441345365053322,0.8376068376068376,0.8457078292874347,0.9224838299369436,8.203445447074742e-05,0.006070549630844857,0.07621000820344548,0.026004922067268343
188,188,0.8572600492206727,0.8505154639175257,0.8585423939812185,0.8928824659684448,0.005004101722723475,0.016324856439704827,0.040689089417555446,0.030434782608695587
189,189,0.8720262510254306,0.8650519031141869,0.8729060106627696,0.9397499391085491,-0.00598851517637411,0.0004922067268251507,0.0546349466776046,0.11041837571780144
190,190,0.8638228055783429,0.8525754884547069,0.8628521555573597,0.9299288246596844,0.0004922067268253727,0.005578342904019706,0.08908941755537325,0.06776045939294495
191,191,0.8589007383100903,0.852991452991453,0.8605531650023004,0.9282563394766041,0.001640689089417613,0.008203445447087954,0.04405250205086142,0.03388022969647242
192,192,0.8695652173913043,0.8625756266205704,0.8704920029227896,0.9317420367513735,-0.0028712059064808226,0.014602132895816133,0.03634126333059873,0.05939294503691528
193,193,0.874487284659557,0.864,0.8735135720278207,0.9347324835593083,0.007957342083675156,0.04634946677604601,0.11452009844134547,0.04807219031993448
194,194,0.8679245283018868,0.8610871440897325,0.8689629509350221,0.9366214716787096,-0.0024610336341264194,0.026579163248564353,0.08392124692370806,0.06792452830188678
195,195,0.8720262510254306,0.8604651162790697,0.8706178452545262,0.9305242077345675,-0.0021328958162429856,0.00771123872026247,0.09360131255127158,0.11328958162428215
196,196,0.8646431501230517,0.8590947907771136,0.8663865659928013,0.9232145273470271,0.004265791632485527,0.026333059885151777,0.030106644790812043,0.041591468416735
197,197,0.8695652173913043,0.8594164456233422,0.8689264160645178,0.9333414521934453,0.014766201804757961,0.021821164889253453,0.06636587366694013,0.11394585726004924
198,198,0.8605414273995078,0.8506151142355008,0.8602757706151389,0.9307975426916728,-0.010828547990155979,-0.002050861361771905,0.036505332239540556,0.10106644790812136
199,199,0.8580803937653815,0.8520102651839179,0.859668209250088,0.928015479959947,-0.0009023789991796649,0.010008203445447061,0.04626743232157504,0.07424118129614443
200,200,0.8695652173913043,0.8571428571428571,0.8678425482395604,0.9230765067251223,0.0002461033634125753,0.02846595570139454,0.07686628383921246,0.04356029532403605
201,201,0.8515176374077112,0.8432900432900433,0.852227273957403,0.931271142864875,0.006070549630844857,0.001640689089417613,0.08638228055783426,0.1049220672682527
202,202,0.8630024610336341,0.8538932633420823,0.8630510676301048,0.9077535114069984,0.000738310090237948,0.04380639868744862,0.04339622641509433,0.06710418375717808
203,203,0.867104183757178,0.8558718861209964,0.8660306892912235,0.9269897972991259,-0.006316652994257765,0.02493847415914685,0.1068088597210829,0.04766201804758008
204,204,0.8580803937653815,0.8473080317740512,0.8575004736001732,0.9343481908473383,0.001640689089417502,0.025840853158326516,0.09614438063986874,0.04585726004922064
205,205,0.8457752255947498,0.8406779661016949,0.8479594598251738,0.9178181916592244,-0.0013125512715339571,0.03166529942575891,0.09105824446267441,0.04536505332239549
206,206,0.8761279737489746,0.8631006346328196,0.8738383264323022,0.924397174636681,-0.001640689089417613,0.011648892534864563,0.08851517637407724,0.09835931091058236
207,207,0.8679245283018868,0.8613264427217916,0.8690833806933507,0.9378880138561878,-0.005004101722723364,0.05438884331419214,0.07399507793273186,0.06628383921246916
208,208,0.8465955701394585,0.8389319552110249,0.8476401179941003,0.9259559957781928,-0.0030352748154224285,0.01189499589827725,0.08195242001640701,0.044216570959803025
209,209,0.8662838392124692,0.8566402814423922,0.8659887418473113,0.9349192173418852,-0.0034454470877769428,0.015094339622641506,0.0337161607875307,0.09868744872846591
210,210,0.8769483182936834,0.8651079136690647,0.875205001217829,0.930418662553111,-0.0017227235438883604,0.013535684987694752,0.06890894175553752,0.08375717801476612
211,211,0.8835110746513536,0.8736654804270463,0.8825255067521853,0.9406890205948419,-0.005414273995077878,0.050369155045119074,0.060377358490566024,0.12313371616078761
212,212,0.8621821164889254,0.855917667238422,0.8636112689778355,0.9215366295905387,0.0011484823625923513,-0.0017227235438883604,0.06587366694011476,0.0643970467596392
213,213,0.8695652173913043,0.8620988725065047,0.8702511434061324,0.9309680387540257,0.001640689089417502,0.0178014766201805,0.034700574241181115,0.062182116488925354
214,214,0.8728465955701394,0.8653344917463076,0.8734296771399962,0.9268923709777814,-0.0013125512715341792,0.024610336341263195,0.026251025430680808,0.0707957342083676
215,215,0.8572600492206727,0.8505154639175257,0.8585423939812185,0.9225298368109117,0.00016406890894171688,-0.0013945857260049266,0.05356849876948311,0.05184577522559486
216,216,0.867104183757178,0.859375,0.8677167059078239,0.9230467375713783,0.004840032813781647,0.034864643150123054,0.060295324036095055,0.0513535684987696
217,217,0.8605414273995078,0.8542024013722127,0.8619617872317393,0.9210576168439285,0.0006562756357670896,0.0225594749794914,0.013945857260049155,0.05602953240360953
218,218,0.8769483182936834,0.8660714285714286,0.8756867202511434,0.9241373711130958,0.005004101722723586,0.02272354388843323,0.06956521739130439,0.06694011484823614
219,219,0.8580803937653815,0.8504753673293,0.8589456307001164,0.9272739574030473,-0.00032813781788343377,-0.0006562756357670896,0.061525840853158265,0.07038556193601309
220,220,0.8580803937653815,0.8483786152497809,0.8579821926334876,0.929024924900544,0.0033634126333059733,0.005086136177194445,0.057998359310910685,0.0732567678424938
221,221,0.8720262510254306,0.8643478260869565,0.8725447213877837,0.9306459906362481,-0.0021328958162429856,0.013043478260869379,0.07005742411812954,0.04208367514356026
222,222,0.8662838392124692,0.8591184096802075,0.8671930394305972,0.9283997726719169,0.0017227235438883604,0.003937653814602093,0.04864643150123049,0.0542247744052502
223,223,0.8703855619360131,0.8630849220103987,0.8711360991583448,0.9370734215582799,-0.003117309269893398,0.06226415094339621,0.035931091058244546,0.056685808039376506
224,224,0.8580803937653815,0.8517566409597258,0.8595477794917593,0.9297745663175556,0.0021328958162427636,0.01960623461853994,0.03970467596390492,0.03814602132895817
225,225,0.8695652173913043,0.8620988725065047,0.8702511434061324,0.9276528375416091,0.0013945857260048156,0.01665299425758815,0.08958162428219862,0.06685808039376528
226,226,0.8556193601312552,0.8490566037735849,0.8570133419934508,0.9235636383318447,-0.00295324036095157,0.006070549630845079,0.04987694831829381,0.03765381460213302
227,227,0.8769483182936834,0.8686514886164624,0.877011447592758,0.928056074260507,0.01009023789991792,0.007301066447908178,0.042575881870385524,0.09056603773584915
228,228,0.8638228055783429,0.8566493955094991,0.8647790316906173,0.9340910936104572,-0.007219031993437208,0.045447087776866346,0.05553732567678438,0.06300246103363416
229,229,0.8457752255947498,0.8395904436860068,0.8474777407918594,0.9100538551054099,0.003937653814602204,0.02854799015586551,0.022805578342904087,0.06636587366694024
230,230,0.8630024610336341,0.8556611927398444,0.863894075938405,0.9426131904413954,-0.004511894995898436,0.014356029532403558,0.06127973748974569,0.05455291222313374
231,231,0.881870385561936,0.8716577540106952,0.8807555952477606,0.9269816784390139,0.004265791632485638,0.019934372436423375,0.08014766201804757,0.07629204265791623
232,232,0.8695652173913043,0.8630490956072352,0.8707328624394468,0.9280614868339151,0.0045118949958983245,0.01780147662018039,0.09401148482362598,0.041919606234618434
233,233,0.8539786710418376,0.8470790378006873,0.855243430489026,0.9207626315931909,0.0009844134536505234,0.014356029532403558,0.04692370795734213,0.027645611156685845
234,234,0.8728465955701394,0.8655680832610582,0.8735501068983248,0.9314795269410842,0.004429860541427355,0.022477440525020542,0.05881870385561949,0.05217391304347818
235,235,0.874487284659557,0.8651982378854626,0.8741157208194636,0.931641904143325,0.003281378178835115,0.022805578342904087,0.0902378999179656,0.051763740771124
236,236,0.8638228055783429,0.8568965517241379,0.8648994614489458,0.9285269681470054,0.000738310090238059,0.008039376538145793,0.0209187858900739,0.0894175553732568
237,237,0.8687448728465955,0.8579040852575488,0.8678006007956482,0.934264295959514,-0.012469237079573592,0.036587366694011414,0.08605414273995071,0.050861361771944114
238,238,0.8630024610336341,0.856898029134533,0.864496224730048,0.9247246353278666,0.0021328958162426526,0.01657095980311729,0.07260049220672682,0.01894995898277263
239,239,0.8777686628383922,0.8663677130044843,0.8762103867283699,0.9366160591053017,0.005168170631665303,0.022969647251845804,0.06899097621000827,0.08785890073831004
240,240,0.8646431501230517,0.8543689320388349,0.864098400584558,0.9264972531189954,-0.00032813781788343377,0.009187858900738366,0.12469237079573425,0.06472518457752252
241,241,0.8646431501230517,0.8576358930112166,0.8656639874428297,0.9296365456956509,-0.0005742411812961201,0.011730926989335533,0.03322395406070566,0.052009844134536576
242,242,0.8613617719442166,0.8549356223175966,0.8627263132256231,0.926020946659089,0.0004922067268251507,0.00041017227235451426,0.07530762920426581,0.06242821985233804
243,243,0.8662838392124692,0.8551111111111112,0.8652661632973397,0.9328245514329789,0.010008203445447172,0.047251845775225565,0.05816242821985229,0.06702214930270722
244,244,0.859721082854799,0.8539709649871904,0.8614381207545128,0.9231576953262427,0.0013125512715339571,0.02608695652173909,0.05406070549630826,0.04167350287120597
245,245,0.8736669401148482,0.8658536585365854,0.8740737733755514,0.9328407891532028,-0.0017227235438884714,0.017309269893355128,0.04027891714520104,0.10073831009023793
246,246,0.8572600492206727,0.8489583333333334,0.8578198154312467,0.921996698330221,-0.0019688269073011577,0.028958162428219802,0.015422477440525051,0.08515176374077116
247,247,0.85233798195242,0.8464163822525598,0.8540756677762442,0.924979026278044,0.0009844134536506344,0.00598851517637411,0.07588187038556193,0.05783429040196886
248,248,0.8621821164889254,0.854419410745234,0.8628886904278639,0.9303861871126627,-0.001476620180475674,0.024774405250205023,0.07104183757178018,0.04077112387202653
249,249,0.8720262510254306,0.8619469026548673,0.8713404238044979,0.9328786771670591,-0.004101722723543921,0.013945857260049044,0.09557013945857262,0.03429040196882682
