,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.A_low_CO2_scaled,feature_importance.A_low_CO2_fd1_scaled,feature_importance.A_low_CO2_fd2_scaled,feature_importance.A_low_CO2_fd3_scaled,feature_importance.A_top_CO2_scaled,feature_importance.A_top_CO2_fd1_scaled,feature_importance.A_top_CO2_fd2_scaled,feature_importance.A_top_CO2_fd3_scaled
101,101,0.9248979591836735,0.9192982456140351,0.9250804505229284,0.9648994368463394,-0.0022857142857143353,0.009469387755101977,0.020897959183673542,0.002367346938775605,-0.00751020408163261,0.014775510204081632,0.019183673469387763,0.03175510204081622
102,102,0.9093877551020408,0.9063291139240506,0.9123424510592653,0.9596111558058462,0.0006530612244897149,0.01502040816326522,0.01844897959183678,0.0106122448979592,-0.014367346938775394,0.022122448979591813,0.04546938775510223,0.018775510204081747
103,103,0.9281632653061225,0.9246575342465754,0.9301488334674175,0.956781979082864,0.020244897959183716,0.0028571428571428914,0.00612244897959191,0.008081632653061277,0.034040816326530665,0.005632653061224624,0.023591836734693894,0.01991836734693886
104,104,0.9387755102040817,0.935064935064935,0.9399973183159024,0.9693912577098417,0.023020408163265338,0.021061224489796082,0.011510204081632835,0.011836734693877582,0.012897959183673535,0.0271020408163265,0.00310204081632659,0.012979591836734583
105,105,0.9183673469387755,0.9131944444444444,0.9192746044515956,0.9510109949048002,0.12914285714285723,0.021469387755101987,0.02881632653061217,0.033959183673469395,0.09959183673469374,0.05771428571428572,0.016163265306122665,0.14530612244897967
106,106,0.9175510204081633,0.9125541125541126,0.9186444086886565,0.956755162241888,0.030530612244897948,0.007265306122448911,0.02889795918367355,0.0016326530612245094,0.10799999999999998,0.020489795918367193,0.00604081632653064,0.0013877551020409218
107,107,0.9428571428571428,0.9390243902439024,0.9436578171091445,0.9641083400375436,0.02432653061224488,0.01355102040816325,0.011510204081632613,0.015673469387755046,-0.0008163265306123657,0.03053061224489806,0.09722448979591836,0.01804081632653065
108,108,0.923265306122449,0.9200680272108843,0.9257307589165996,0.9592839903459373,0.04497959183673461,0.0546938775510204,0.05485714285714294,0.004081632653061162,0.028081632653061184,0.07959183673469394,0.03951020408163264,0.010204081632653073
109,109,0.8946938775510204,0.8925895087427144,0.898578707428265,0.955041566103513,0.08171428571428574,0.046367346938775644,0.05551020408163254,0.018938775510204064,-0.001877551020408208,0.065795918367347,0.1866938775510204,0.010448979591836771
110,110,0.9461224489795919,0.9427083333333334,0.9471976401179941,0.9707079646017698,0.014857142857142902,0.006775510204081625,0.005551020408163243,0.0026938775510204627,0.0033469387755102886,0.021714285714285797,0.020734693877551003,0.03632653061224478
111,111,0.9142857142857143,0.911690496215307,0.9175248055779028,0.958071869133816,0.029224489795918296,0.02742857142857147,0.017387755102040936,0.009632653061224516,-0.010040816326530644,0.016326530612244983,0.045959183673469406,0.013142857142857234
112,112,0.9044897959183673,0.9025811823480433,0.9084338964869938,0.9605336551354251,0.06840816326530608,0.11591836734693883,0.06930612244897949,0.05542857142857127,-0.007265306122449133,0.1532244897959183,0.033877551020408125,0.008571428571428452
113,113,0.9224489795918367,0.9168853893263342,0.9228077232502012,0.9650469294717083,0.0026122448979590818,0.010857142857142787,0.003836734693877464,0.0009795918367345724,-0.007346938775510292,0.015755102040816316,0.01657142857142846,0.018612244897959096
114,114,0.9346938775510204,0.9305555555555556,0.9356999195494771,0.9677232502011264,0.004816326530612369,0.015755102040816316,0.014204081632653076,0.010204081632652962,-0.0010612244897959533,0.010938775510204168,0.02269387755102026,0.03346938775510189
115,115,0.9404081632653061,0.9369057908383751,0.9417672298203271,0.9628667203003486,0.013959183673469155,0.027918367346938533,0.04726530612244906,0.0271020408163265,0.0008163265306122547,0.027510204081632517,0.05893877551020421,0.04391836734693877
116,116,0.8677551020408163,0.8697749196141479,0.8742156074014481,0.9478090640922499,0.07559183673469383,0.038285714285714256,0.06171428571428572,-0.0020408163265307477,-0.041632653061224434,0.1391020408163265,0.04097959183673472,0.11648979591836728
117,117,0.9216326530612244,0.918918918918919,0.9245977473853579,0.9525663716814159,0.17126530612244895,0.04816326530612236,0.028244897959183612,0.00922448979591839,0.13338775510204082,0.05681632653061219,0.04661224489795912,0.023020408163265338
118,118,0.9118367346938776,0.9092436974789916,0.915124698310539,0.9550040225261465,0.12644897959183676,0.014530612244898045,0.03167346938775517,0.014040816326530647,0.10220408163265304,0.08644897959183684,0.01371428571428579,0.03355102040816327
119,119,0.9306122448979591,0.925893635571055,0.9312751407884151,0.9545079109680878,-0.0022040816326530654,0.02097959183673459,0.011673469387755153,0.011673469387755153,0.02269387755102037,0.03436734693877541,0.006938775510204054,0.022775510204081528
120,120,0.9159183673469388,0.9098862642169728,0.9162375972110486,0.9594395280235989,-0.0029387755102040503,0.04391836734693866,0.011673469387755042,-0.008326530612244865,-0.0002448979591835876,0.027836734693877374,0.04261224489795912,0.008326530612244754
121,121,0.9028571428571428,0.8983774551665243,0.9048806650576562,0.9472485921158488,-0.0029387755102041613,0.019183673469387763,0.019918367346938748,0.006122448979591799,-0.018938775510204175,0.015591836734693776,0.029224489795918185,0.04816326530612236
122,122,0.9273469387755102,0.922943722943723,0.9284995977473853,0.9736470903727541,0.001959183673469367,0.013306122448979663,0.013959183673469377,0.0002448979591836986,0.005632653061224735,0.021714285714285797,0.03453061224489784,0.029224489795918407
123,123,0.9142857142857143,0.910941475826972,0.9168879056047197,0.9555484043979618,-0.004326530612244972,0.019102040816326493,0.009795918367346945,0.006857142857142784,0.020489795918367415,0.021632653061224416,0.029387755102040836,0.014530612244897934
124,124,0.8873469387755102,0.886326194398682,0.8920152855993564,0.9553204612496647,0.0022040816326529544,0.023428571428571354,0.030857142857142694,0.019265306122448922,-0.03175510204081633,0.04359183673469391,0.049142857142857044,0.04644897959183669
125,125,0.9240816326530612,0.9182058047493403,0.9240681147760794,0.968447304907482,0.02089795918367343,0.01191836734693874,0.005632653061224513,0.0046530612244899405,0.08432653061224482,0.01648979591836719,0.031265306122449044,0.0058775510204081005
126,126,0.923265306122449,0.9192439862542955,0.9249664789487799,0.9568248860284257,0.00881632653061215,0.007918367346938737,-0.0004897959183673972,-0.0017142857142857792,0.02293877551020418,0.029795918367346852,0.0029387755102039392,0.0058775510204081005
127,127,0.9338775510204081,0.9293809938971229,0.9345602038079914,0.9657495307052828,0.008734693877550881,0.028163265306122454,0.0268571428571428,0.015265306122448918,0.00040816326530612734,0.03363265306122454,0.01502040816326533,0.020489795918367193
128,128,0.6930612244897959,0.7414030261348006,0.7118396352909627,0.9523866988468759,-0.007836734693877578,0.004816326530612147,0.0026938775510203516,-0.0017959183673470491,-0.005387755102040814,0.001877551020408208,-0.003836734693877575,0.015102040816326712
129,129,0.9330612244897959,0.92894280762565,0.9341847680343256,0.9783427192276749,0.006857142857142673,0.029632653061224534,0.007265306122449022,0.003755102040816305,-0.0014693877551020806,0.056326530612244796,0.002367346938775494,0.009877551020408215
130,130,0.9306122448979591,0.9253731343283582,0.9307656208098687,0.9591204076159829,0.01216326530612244,0.012734693877550995,0.0065306122448978154,0.013306122448979552,0.0058775510204079895,0.005061224489795846,0.04669387755102039,0.026448979591836896
131,131,0.9322448979591836,0.9278887923544744,0.9331724322874766,0.9600858138911236,0.044734693877551024,0.011428571428571344,0.013306122448979663,0.002448979591836653,0.07461224489795926,0.008489795918367404,0.013632653061224409,0.03518367346938778
132,132,0.8620408163265306,0.8640386162510056,0.8684030571198713,0.9511048538482166,0.012734693877550995,0.077795918367347,0.02832653061224477,0.01648979591836741,-0.02538775510204072,0.0440816326530612,0.06832653061224492,0.12832653061224486
133,133,0.9273469387755102,0.9234737747205503,0.9290091177259319,0.9613059801555378,0.020163265306122335,0.03983673469387761,0.0007346938775509848,0.005469387755102195,0.052326530612244904,0.0287346938775509,0.0016326530612243983,0.0329795918367346
134,134,0.9322448979591836,0.9281385281385282,0.9334271922767499,0.9552266023062482,0.05689795918367346,0.009795918367347056,0.009795918367346834,0.0017142857142857792,0.06963265306122446,0.018530612244897937,0.010122448979591803,0.0164897959183673
135,135,0.7346938775510204,0.7686832740213523,0.750603378921963,0.9410619469026549,0.039836734693877496,0.008408163265306134,0.03738775510204084,0.038612244897959225,-0.036816326530612176,0.030938775510204186,0.02416326530612256,0.0533061224489797
136,136,0.9257142857142857,0.9202453987730062,0.9259654062751408,0.9677339769375167,-0.0022040816326529544,0.027918367346938755,0.007591836734693769,0.0004897959183673972,-0.0022857142857144463,0.026612244897959103,0.03885714285714292,0.007020408163265435
137,137,0.9175510204081633,0.9125541125541126,0.9186444086886565,0.951989809600429,0.02571428571428569,0.013551020408163361,0.0058775510204082115,0.003836734693877575,0.0214693877551021,0.014530612244897934,0.0032653061224489077,0.06636734693877566
138,138,0.9183673469387755,0.9125874125874126,0.918765084473049,0.9471037811745777,0.049061224489795996,0.029959183673469503,0.014612244897959203,0.000571428571428445,0.07763265306122458,0.0990204081632654,0.0337142857142857,0.005387755102040925
139,139,0.889795918367347,0.8883374689826302,0.894160632877447,0.9483239474389916,0.1303673469387755,0.05257142857142849,0.08261224489795915,0.06326530612244896,0.05828571428571416,0.061306122448979594,0.1093877551020409,0.12171428571428566
140,140,0.9289795918367347,0.9250645994832042,0.9305242692410833,0.9608983641727005,0.00742857142857134,0.0017142857142858903,0.005632653061224291,-0.003020408163265098,-0.004081632653061051,0.004816326530612147,0.014857142857142902,0.001877551020408097
141,141,0.8946938775510204,0.8929460580912864,0.8988334674175382,0.9570528291767231,0.044489795918367325,0.065795918367347,0.00440816326530602,0.03428571428571425,-0.011428571428571344,0.07077551020408157,0.040081632653061194,0.04253061224489785
142,142,0.9363265306122449,0.9318181818181818,0.9368329310807186,0.9658541163850898,0.005387755102040814,0.01975510204081632,0.025551020408163372,0.008163265306122436,0.028244897959183612,0.014367346938775616,0.02408163265306118,0.025224489795918403
143,143,0.9273469387755102,0.9241261722080136,0.929646017699115,0.9601421292571735,0.012571428571428567,0.03012244897959182,0.0065306122448979265,0.003836734693877464,0.012244897959183598,0.0053061224489796555,0.05387755102040814,0.006285714285714339
144,144,0.9273469387755102,0.9243840271877655,0.9299007776883883,0.963716814159292,0.015673469387755046,0.0071020408163264825,0.007346938775510292,0.01224489795918382,-0.008653061224489722,0.009306122448979659,0.017959183673469492,0.01820408163265319
145,145,0.9248979591836735,0.9206896551724137,0.9263542504692948,0.9514212925717351,0.002448979591836653,0.04106122448979599,8.163265306126988e-05,0.0058775510204082115,-0.010857142857142899,0.023591836734693894,0.03020408163265298,0.031020408163265345
146,146,0.9289795918367347,0.9245446660884649,0.9300147492625368,0.9636953606865111,0.016163265306122443,0.018448979591836556,0.014122448979591806,0.010775510204081629,0.03306122448979609,0.014040816326530647,0.02865306122448985,0.001877551020408208
147,147,0.8726530612244898,0.8733766233766234,0.8783789219629927,0.9574524001072675,0.04351020408163264,0.06408163265306133,0.05632653061224491,0.0620408163265308,-0.028081632653061295,0.08946938775510205,0.09330612244897951,0.03942857142857148
148,148,0.916734693877551,0.9125214408233276,0.9185237329042639,0.9567444355054975,0.005959183673469481,0.02848979591836731,0.003836734693877464,0.007836734693877578,0.06253061224489798,0.003673469387755146,0.041387755102040846,0.09420408163265315
149,149,0.9281632653061225,0.9250425894378195,0.9305309734513274,0.961753821399839,0.0029387755102041613,0.014285714285714235,0.013632653061224631,0.007346938775510181,-0.011346938775510074,0.008571428571428563,0.020489795918367415,0.05314285714285705
150,150,0.9322448979591836,0.927763272410792,0.93304505229284,0.9619871279163316,-0.001306122448979652,0.018448979591836445,0.01053061224489793,0.0015510204081632395,-0.004897959183673528,0.012979591836734583,0.013551020408163361,0.02693877551020407
151,151,0.9306122448979591,0.9264069264069265,0.9317846607669616,0.964827031375704,0.002367346938775383,0.004163265306122432,0.003673469387755146,-0.00016326530612253976,-0.004408163265306131,0.0071020408163265936,0.007428571428571451,0.005469387755101862
152,152,0.9387755102040817,0.934612031386225,0.9394877983373559,0.973751676052561,0.0053061224489796555,0.013224489795918393,0.03355102040816327,0.008489795918367404,0.008081632653061277,0.017959183673469603,0.04669387755102039,0.021714285714285686
153,153,0.9216326530612244,0.9185059422750425,0.924215607401448,0.961727004558863,0.02383673469387748,0.022448979591836782,0.003755102040816416,-0.003836734693877575,-0.00595918367346937,0.0046530612244894964,0.014040816326530425,0.025061224489795975
154,154,0.9240816326530612,0.9192006950477846,0.9249597747385359,0.9606838294448913,-0.005795918367347053,0.007836734693877356,0.011673469387755153,0.00604081632653064,-0.00906122448979585,0.02146938775510221,0.018775510204081636,0.01510204081632649
155,155,0.9338775510204081,0.9296264118158123,0.9348149637972647,0.9747894877983373,-0.004489795918367401,0.014612244897959092,0.029714285714285693,0.009387755102040707,0.0011428571428572232,0.014285714285714346,0.04040816326530605,0.03542857142857159
156,156,0.9183673469387755,0.9149659863945578,0.9208031643872352,0.9609144542772863,0.07902040816326528,0.010775510204081518,0.0046530612244896075,0.0006530612244897149,0.11453061224489802,0.011102040816326597,0.018612244897959207,0.002448979591836653
157,157,0.9257142857142857,0.9209383145091226,0.926602306248324,0.9556851702869402,0.04579591836734709,0.012408163265306027,0.004081632653061273,0.0009795918367345724,0.05387755102040814,0.020816326530612383,0.009551020408163358,0.012734693877551106
158,158,0.9322448979591836,0.9283865401207938,0.9336819522660231,0.964237060874229,0.00914285714285723,0.01910204081632627,0.01224489795918371,-0.00016326530612242873,0.009632653061224516,0.013551020408163139,0.022367346938775512,0.016816326530612158
159,159,0.9159183673469388,0.9092511013215859,0.915728077232502,0.9647304907481898,-0.01828571428571435,0.004081632653061051,0.06081632653061231,-0.003591836734693876,-0.018530612244897937,0.014367346938775505,0.014612244897959314,0.018448979591836667
160,160,0.9322448979591836,0.9293617021276596,0.9347009922231162,0.9646714936980424,0.1372244897959184,0.050204081632652886,0.031020408163265345,0.01216326530612244,0.14057142857142857,0.054204081632653,0.007510204081632721,0.02979591836734674
161,161,0.8310204081632653,0.8384074941451991,0.8396151783319925,0.9505282917672297,0.11379591836734693,0.07151020408163267,0.10310204081632646,0.07657142857142851,0.06522448979591833,0.09551020408163258,0.06138775510204075,0.09755102040816332
162,162,0.9093877551020408,0.9020300088261254,0.9090305711987128,0.9617243228747654,-0.010857142857142899,0.014040816326530758,0.006204081632653069,0.005632653061224735,0.05175510204081624,0.01346938775510198,0.003836734693877464,0.009469387755102088
163,163,0.9387755102040817,0.9338040600176523,0.9385961383748994,0.9622928399034593,-0.0034285714285714475,0.013877551020407997,0.05265306122448987,0.010204081632653073,-0.0008163265306121437,0.02440816326530615,0.07044897959183682,0.02016326530612267
164,164,0.9257142857142857,0.9232067510548523,0.9287677661571467,0.9569804237060875,0.022204081632653083,0.026857142857142913,0.050448979591836585,0.015591836734693887,-0.012163265306122328,0.015999999999999903,0.08734693877551014,0.017714285714285682
165,165,0.9118367346938776,0.9060869565217391,0.9125770984178063,0.9611772593188521,-0.008244897959183595,0.012897959183673535,0.0022857142857143353,0.0007346938775510958,-1.1102230246251565e-16,0.008653061224489833,0.01689795918367354,0.0017142857142856682
166,166,0.8922448979591837,0.8910891089108911,0.8968155001340843,0.9615446500402252,0.012979591836734694,0.05959183673469404,0.0608163265306122,0.003836734693877686,-0.02571428571428569,0.04236734693877553,0.09951020408163269,0.001224489795918271
167,167,0.9257142857142857,0.9203849518810149,0.9260927862697774,0.9624242424242423,0.004734693877550877,0.06922448979591844,0.0071020408163264825,0.0046530612244898295,-0.0017959183673471601,0.008489795918367182,0.16530612244897946,0.00734693877551007
168,168,0.9183673469387755,0.9125874125874126,0.918765084473049,0.9583185840707964,0.00016326530612242873,0.029877551020408233,0.04938775510204085,0.009469387755102088,0.006693877551020355,0.04236734693877553,0.04318367346938767,0.03036734693877563
169,169,0.9355102040816327,0.9312445604873804,0.9363301153124162,0.9642182890855457,-0.001959183673469256,0.020408163265306034,0.028000000000000136,0.0026938775510204627,0.0077551020408163085,0.042775510204081546,0.027591836734693898,0.014204081632653076
170,170,0.833469387755102,0.8401253918495298,0.8417605256100831,0.9493858943416466,-0.03942857142857148,0.03624489795918362,0.06261224489795914,0.017877551020408222,-0.07240816326530619,0.050204081632653,0.08514285714285719,0.055020408163265366
171,171,0.9281632653061225,0.9242685025817556,0.9297666934835076,0.9600643604183428,0.0919183673469387,0.013795918367346949,0.01183673469387736,0.0017142857142857792,0.09224489795918367,0.008081632653061277,0.004163265306122432,0.020897959183673542
172,172,0.9110204081632653,0.9051348999129678,0.911692142665594,0.9562268704746582,-0.008734693877550992,0.011918367346938963,0.014122448979591806,0.007428571428571562,-0.02253061224489794,0.00906122448979596,0.03216326530612257,0.026285714285714246
173,173,0.9224489795918367,0.9187339606501284,0.9244636631804772,0.9528077232502011,-0.00016326530612242873,0.003918367346938734,0.010938775510204057,-0.0016326530612246204,0.0065306122448978154,0.026367346938775515,0.010693877551020248,0.016081632653061173
174,174,0.9355102040816327,0.9320722269991402,0.9372217752748726,0.9681013676588898,0.005959183673469259,0.008081632653061277,0.0010612244897959533,0.005142857142857116,-0.0013877551020406997,0.01983673469387759,0.01191836734693863,0.011428571428571344
175,175,0.9159183673469388,0.9103568320278503,0.9166197371949585,0.9582810404934299,-0.0032653061224490187,0.0004897959183672862,0.0008979591836734135,-0.0005714285714286671,0.018857142857142906,0.0092244897959185,0.00881632653061215,0.004081632653061162
176,176,0.929795918367347,0.9258620689655173,0.9312818449986591,0.968163046393135,0.011183673469387756,0.008163265306122547,0.003591836734693876,0.0004897959183673972,0.0013877551020406997,0.015836734693877697,0.008408163265306134,0.022285714285714464
177,177,0.8604081632653061,0.8617623282134196,0.8663783856261733,0.953716814159292,0.08302040816326528,0.07942857142857129,0.03453061224489795,0.0546938775510204,0.02995918367346928,0.09861224489795917,0.0822857142857143,0.07714285714285707
178,178,0.9355102040816327,0.9312445604873804,0.9363301153124162,0.9578385626173238,0.008163265306122325,0.004897959183673528,0.007510204081632499,0.005959183673469259,0.014612244897959092,0.0029387755102040503,0.017306122448979555,0.015428571428571458
179,179,0.9142857142857143,0.9107901444350043,0.9167605256100831,0.955457227138643,0.010857142857142899,0.008816326530612373,0.006612244897959196,-0.0017959183673470491,-0.00032653061224485747,0.011020408163265438,0.032408163265306045,0.0058775510204081005
180,180,0.8971428571428571,0.8951747088186356,0.9011061946902654,0.9564092249932958,0.013714285714285679,0.02693877551020407,0.02383673469387748,0.01951020408163262,-0.024571428571428577,0.06702040816326527,0.04261224489795923,0.02579591836734685
181,181,0.9314285714285714,0.927461139896373,0.9327969965138107,0.9727728613569322,0.019265306122448922,0.022938775510204068,0.026122448979591817,0.012326530612244868,0.003836734693877464,0.044326530612244786,0.022857142857142798,0.006448979591836657
182,182,0.9240816326530612,0.9183494293239683,0.924195494770716,0.9648243496916064,-0.0072653061224488,0.014285714285714346,0.006938775510204165,-0.0029387755102040503,-0.010938775510204057,0.014693877551020362,0.050612244897959124,0.031102040816326504
183,183,0.9175510204081633,0.9120974760661444,0.9182622687047466,0.9584473049074819,-0.00424489795918348,0.002530612244897923,0.0003265306122449685,8.163265306126988e-05,-0.0035102040816326063,0.001224489795918382,0.013061224489795964,0.00604081632653064
184,184,0.9077551020408163,0.9049621530698065,0.9109546795387504,0.9565754894073478,0.0976326530612246,0.023510204081632735,0.007673469387755039,0.03738775510204073,0.10285714285714276,0.0488163265306123,0.01828571428571424,0.03420408163265298
185,185,0.9126530612244897,0.90437890974084,0.9114239742558327,0.9592410834003755,-0.01673469387755111,0.007918367346938737,0.006775510204081514,-0.011183673469387756,-0.015836734693877585,0.01951020408163273,0.004734693877550988,0.030448979591836678
186,186,0.8530612244897959,0.8575949367088608,0.8607066237597211,0.9602198980960043,0.11265306122448981,0.008081632653061277,0.06326530612244896,0.08620408163265303,0.010857142857142899,0.07600000000000007,0.12334693877551017,0.050367346938775426
187,187,0.9355102040816327,0.9308836395450568,0.9359479753285063,0.9650657012603915,0.0009795918367346834,0.011102040816326486,0.01648979591836741,0.00897959183673469,-0.0038367346938773528,0.014693877551020362,0.030857142857142916,0.025959183673469388
188,188,0.9216326530612244,0.9166666666666666,0.9225596674711719,0.9623464735854117,0.0020408163265306367,0.006693877551020355,-0.0027755102040816215,-0.008408163265306134,0.026530612244897944,0.013469387755102091,0.02097959183673459,0.00595918367346937
189,189,0.8734693877551021,0.8734693877551021,0.8787543577366586,0.9551461517833199,0.011020408163265438,0.024979591836734816,0.0478367346938775,0.0008163265306122547,-0.03004081632653055,0.021795918367347067,0.06693877551020422,0.11746938775510207
190,190,0.929795918367347,0.9259896729776248,0.9314092249932958,0.9566720300348618,0.02563265306122453,0.016081632653061284,0.021714285714285908,0.00922448979591839,0.09526530612244899,0.014938775510204172,0.013795918367346949,0.05771428571428561
191,191,0.8808163265306123,0.8797364085667215,0.8854451595602038,0.949251810136766,0.11265306122448981,0.04130612244897969,0.04040816326530605,0.03012244897959193,0.061306122448979594,0.019591836734694,0.09804081632653061,0.04195918367346929
192,192,0.923265306122449,0.919104991394148,0.9248390989541432,0.9615795119334942,0.0626938775510204,0.001306122448979652,0.012408163265306138,0.00889795918367342,0.12057142857142844,0.014857142857142791,0.003591836734693876,0.0151020408163266
193,193,0.9216326530612244,0.9179487179487179,0.9237060874229015,0.96135961383749,0.09159183673469384,0.08628571428571408,0.022122448979591924,0.021387755102040606,0.12555102040816324,0.0440816326530612,0.023346938775510195,0.018938775510204175
194,194,0.8824489795918368,0.8817733990147784,0.8873424510592651,0.9511370340573879,0.10261224489795928,0.05404081632653068,0.1150204081632652,0.04081632653061218,0.038775510204081765,0.12971428571428578,0.044816326530612294,0.004244897959183702
195,195,0.9355102040816327,0.9312445604873804,0.9363301153124162,0.9533816036470902,0.0640816326530611,0.013469387755102202,0.058122448979591845,0.006775510204081514,0.008489795918367404,0.06204081632653047,0.027918367346938644,0.01502040816326533
196,196,0.9330612244897959,0.9290657439446367,0.9343121480289622,0.9615178331992491,0.004979591836734465,0.0071020408163265936,0.029469387755101994,0.00040816326530623837,-0.00448979591836729,0.012653061224489837,0.022938775510203957,0.011265306122448915
197,197,0.9281632653061225,0.9237435008665511,0.9292571735049611,0.9690480021453473,0.01175510204081609,0.02138775510204094,0.006938775510204165,0.0035918367346940983,0.004489795918367401,0.02432653061224488,0.02457142857142869,0.023183673469387878
198,198,0.9151020408163265,0.9115646258503401,0.9175181013676589,0.9559211584875301,0.1301224489795918,0.009306122448979548,0.013959183673469489,0.011265306122448915,0.07648979591836735,0.019102040816326382,0.027836734693877485,0.035428571428571365
199,199,0.9257142857142857,0.9199648197009674,0.9257106462858675,0.9761356932153392,-0.004163265306122321,0.006612244897959196,0.007999999999999896,0.0021224489795919066,-0.01510204081632649,0.004244897959183591,0.04326530612244894,0.008000000000000118
200,200,0.926530612244898,0.9221453287197232,0.9277420219898096,0.961753821399839,0.0071020408163263715,0.015755102040816427,0.016163265306122332,0.00016326530612253976,0.004163265306122432,0.01836734693877562,0.02865306122448974,-0.003836734693877575
201,201,0.9338775510204081,0.9296264118158123,0.9348149637972647,0.9604505229283992,0.0022857142857143353,0.026204081632653087,0.012489795918367519,0.0071020408163265936,0.004163265306122432,0.015102040816326379,0.014285714285714346,0.017551020408163254
202,202,0.9330612244897959,0.92894280762565,0.9341847680343256,0.9635693215339233,0.01820408163265297,0.021469387755101987,0.010612244897959089,0.004897959183673417,0.04889795918367357,0.015918367346938855,0.013877551020408108,0.006612244897959196
203,203,0.7518367346938776,0.7790697674418605,0.7660029498525074,0.9453499597747387,0.04097959183673472,0.017551020408163365,0.04489795918367334,0.013306122448979552,-0.058122448979591845,0.025061224489795864,0.06179591836734688,0.04979591836734687
204,204,0.9257142857142857,0.9214840379637619,0.9271118262268705,0.9544006436041834,0.02857142857142858,0.004244897959183813,0.002612244897959304,0.0008979591836735246,0.007102040816326705,0.004326530612244861,0.06138775510204075,0.0015510204081631285
205,205,0.9330612244897959,0.9293103448275862,0.9345669080182355,0.9528586752480557,0.033959183673469506,0.011020408163265327,0.00734693877551007,0.006204081632653069,0.028244897959183835,0.007020408163265213,0.02571428571428569,0.011510204081632502
206,206,0.9102040816326531,0.9077181208053692,0.9136095467953875,0.9599329578975596,0.051020408163265474,0.1070204081632653,0.008734693877550992,0.020489795918367415,0.02130612244897956,0.10146938775510217,0.021469387755101987,0.023591836734693894
207,207,0.9363265306122449,0.9326424870466321,0.9377245910431751,0.9660150174309465,0.015918367346938855,0.012897959183673646,0.02114285714285702,0.006693877551020466,-0.004163265306122432,0.02416326530612245,0.013387755102040821,0.014204081632653076
208,208,0.9322448979591836,0.9283865401207938,0.9336819522660231,0.9639742558326629,0.044163265306122246,0.030857142857142916,0.017061224489795745,0.01044897959183666,0.05461224489795913,0.02693877551020396,0.07077551020408168,0.018530612244897937
209,209,0.9257142857142857,0.9206625980819529,0.9263475462590507,0.9653070528291767,-0.0016326530612243983,1.1102230246251565e-16,0.007183673469387752,0.002448979591836764,-0.00906122448979585,0.010122448979591914,0.005142857142857116,0.03657142857142859
210,210,0.9306122448979591,0.9274124679760888,0.9328037007240547,0.9605202467149369,0.08653061224489789,0.007673469387755039,0.0035102040816326063,0.0028571428571427804,0.11044897959183664,0.0071020408163265936,0.015918367346938744,0.03012244897959182
211,211,0.9224489795918367,0.917319408181027,0.9231898632341111,0.9476535264145882,0.001224489795918382,0.030530612244897948,1.1102230246251565e-16,8.163265306115886e-05,0.010448979591836549,0.011020408163265327,0.01812244897959192,0.0544489795918367
212,212,0.926530612244898,0.9225473321858864,0.9281241619737195,0.9637221775274872,0.07346938775510203,0.03281632653061217,0.0358367346938776,0.007183673469387641,0.07028571428571428,0.016081632653061062,0.009551020408163247,0.01346938775510187
213,213,0.9330612244897959,0.9288194444444444,0.934057388039689,0.9590104585679807,0.0032653061224489077,0.018775510204081636,0.012081632653061058,-0.0011428571428572232,0.00604081632653064,0.012734693877551106,0.05608163265306121,0.017877551020408222
214,214,0.9322448979591836,0.9281385281385282,0.9334271922767499,0.9656100831322071,0.1277551020408163,0.009632653061224516,0.03281632653061217,0.01216326530612244,0.12571428571428556,0.003836734693877575,0.03665306122448975,0.02383673469387748
215,215,0.9191836734693878,0.912621359223301,0.9188857602574416,0.9664950388844195,0.013224489795918504,0.06187755102040826,0.011020408163265438,-0.001877551020408097,0.02759183673469401,0.05346938775510213,0.0259591836734695,-0.003673469387755146
216,216,0.9159183673469388,0.9124893797790994,0.9184030571198712,0.9575623491552696,0.0987755102040817,0.01820408163265308,0.007265306122448911,0.010693877551020359,0.08636734693877557,0.029551020408163153,-0.000653061224489937,0.0004897959183672862
217,217,0.9338775510204081,0.9296264118158123,0.9348149637972647,0.9644006436041834,0.00318367346938786,0.01632653061224487,0.007836734693877578,0.01975510204081632,0.008081632653061055,0.03281632653061217,0.02383673469387748,0.02873469387755101
218,218,0.9020408163265307,0.8983050847457628,0.904632609278627,0.9478868329310807,0.04865306122448987,0.038612244897959336,0.032816326530612394,-0.007836734693877467,0.07877551020408169,0.05771428571428583,0.12677551020408162,0.014530612244898045
219,219,0.8971428571428571,0.8948247078464107,0.9008514347009922,0.9607669616519174,0.07297959183673475,0.014367346938775505,0.01632653061224487,0.0327346938775509,0.05151020408163265,0.0008979591836736356,0.009306122448979548,0.04808163265306109
220,220,0.929795918367347,0.92573402417962,0.9311544650040225,0.9585277554304104,0.047755102040816455,0.005061224489795846,0.04979591836734687,0.010204081632653184,0.06799999999999995,0.01795918367346938,0.01787755102040811,0.0315918367346939
221,221,0.8840816326530613,0.8828382838283828,0.8886028425851435,0.949222311611692,0.055102040816326636,0.02563265306122453,0.02269387755102048,0.021714285714285908,-0.03591836734693865,0.034367346938775634,0.077795918367347,0.027755102040816326
