,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.left_CO2_vd_scaled,feature_importance.left_CO2_vd_fd1_scaled,feature_importance.left_CO2_vd_fd2_scaled,feature_importance.left_CO2_vd_fd3_scaled,feature_importance.leftlow_CO2_scaled,feature_importance.leftlow_CO2_fd1_scaled,feature_importance.leftlow_CO2_fd2_scaled,feature_importance.leftlow_CO2_fd3_scaled,feature_importance.lefttop_CO2_scaled,feature_importance.lefttop_CO2_fd1_scaled,feature_importance.lefttop_CO2_fd2_scaled,feature_importance.lefttop_CO2_fd3_scaled,feature_importance.leftlow_temperature_scaled,feature_importance.leftlow_temperature_fd1_scaled,feature_importance.leftlow_temperature_fd2_scaled,feature_importance.leftlow_temperature_fd3_scaled,feature_importance.leftlow_humidity_scaled,feature_importance.leftlow_humidity_fd1_scaled,feature_importance.leftlow_humidity_fd2_scaled,feature_importance.leftlow_humidity_fd3_scaled,feature_importance.lefttop_temperature_scaled,feature_importance.lefttop_temperature_fd1_scaled,feature_importance.lefttop_temperature_fd2_scaled,feature_importance.lefttop_temperature_fd3_scaled,feature_importance.lefttop_humidity_scaled,feature_importance.lefttop_humidity_fd1_scaled,feature_importance.lefttop_humidity_fd2_scaled,feature_importance.lefttop_humidity_fd3_scaled
30,30,0.8698884758364313,0.8167539267015707,0.8645910095799558,0.9581798084008843,-0.0029739776951672736,-0.0014869888475836923,-0.0007434944237918462,-0.0003717472118959231,0.0033457249070631967,-0.0003717472118959231,0.0026022304832714616,-0.0070631970260222054,0.008550185873606009,-0.004832713754646778,-0.0014869888475836923,-0.006319702602230359,-0.013382899628252676,-0.006319702602230359,-0.0018587360594796154,-0.0007434944237918462,-0.0003717472118959231,-0.006691449814126282,0.01003717472118959,0.006691449814126282,-0.0018587360594796154,-0.0070631970260222054,0.0033457249070631967,-0.011152416356877248,-0.0074349442379181285,0.005204460966542701,0.006691449814126504,0.009665427509293667
31,31,0.8438661710037175,0.776595744680851,0.8317673790223532,0.9521616310488823,-0.0011152416356875472,0.01263940520446094,0.010780669144981436,0.0070631970260224275,0.020817843866170915,0.01115241635687736,0.014126394052044522,0.006691449814126393,0.007806691449814052,-0.013011152416356864,0.0014869888475838033,-0.00892193308550182,-0.0007434944237916241,-0.0033457249070630857,-0.011152416356877248,-0.012267657992565129,-0.0011152416356875472,-0.0011152416356875472,-0.004460966542750855,-0.0014869888475835813,0.0037174721189591198,-0.008550185873605898,0.004832713754646889,0.007806691449814052,-0.0014869888475835813,0.005576208178438624,-0.0022304832713754275,0.0022304832713755385
32,32,0.8996282527881041,0.8524590163934426,0.887189879636453,0.9707688528617047,0.0022304832713755385,0.004460966542750966,0.0018587360594792823,0.0026022304832713505,0.0029739776951673846,0.006319702602230692,0.0014869888475834703,0.003717472118959231,0.006319702602230692,-0.0029739776951671626,-0.005576208178438846,0.015241635687732513,-0.0018587360594795044,-0.0029739776951671626,0.0022304832713754275,-0.01263940520446094,-0.005576208178438846,-0.005204460966542812,-0.004832713754647111,-0.0003717472118960341,0.008921933085501932,2.220446049250313e-16,-0.0018587360594797264,-0.01635687732342017,-0.010408921933085624,-0.0007434944237916241,-0.011895910780669205,-0.0029739776951673846
33,33,0.8996282527881041,0.8491620111731844,0.881970031933186,0.9694178334561534,-0.0074349442379182396,-0.007806691449814274,-0.005204460966542923,-0.0026022304832713505,0.010037174721189701,0.004460966542751188,-0.009293680297397855,-0.008921933085501932,0.003717472118959231,-0.0003717472118959231,-0.007806691449814274,-0.004460966542751188,-0.0185873605947956,-0.0070631970260224275,-0.005576208178438846,-0.008178438661710197,-0.0022304832713755385,0.0033457249070630857,-0.010408921933085624,0.011524163568773282,-0.020446096654275103,0.006319702602230692,-0.005204460966542812,-0.012267657992565129,-0.009293680297397855,0.004460966542751188,0.02230483271375472,-0.0070631970260224275
34,34,0.895910780669145,0.8541666666666666,0.8948047162859248,0.9618029968066815,0.0070631970260223165,0.014869888475836479,0.003717472118959231,0.0014869888475838033,0.014498141263940556,0.0007434944237918462,-0.0011152416356876582,0.021933085501858796,0.004089219330855154,0.0014869888475838033,-0.0033457249070631967,0.0070631970260223165,0.004832713754647,0.004832713754647,-0.011524163568773171,0.014126394052044633,-0.0007434944237917351,0.02267657992565053,0.006319702602230581,0.011524163568773393,0.010037174721189701,-0.005947955390334658,0.005204460966542812,-0.006691449814126504,0.00892193308550182,0.005576208178438735,0.0022304832713756495,-0.0033457249070634187
35,35,0.8698884758364313,0.8087431693989071,0.8541513141734218,0.9659174649963154,0.0029739776951672736,0.005204460966542701,-0.005576208178438624,0.004089219330855043,0.008550185873606009,0.0037174721189591198,-0.005204460966542701,-1.1102230246251565e-16,0.0022304832713755385,0.0022304832713755385,-0.0018587360594796154,-0.006319702602230359,0.007806691449814163,-0.007806691449813941,-0.008550185873605787,0.0029739776951672736,-1.1102230246251565e-16,-0.0018587360594796154,0.004832713754646778,0.0022304832713755385,-0.005204460966542701,-0.011895910780669094,0.004089219330855043,0.0007434944237919572,0.0003717472118960341,-0.004460966542750855,-0.0037174721189591198,0.0026022304832714616
36,36,0.8698884758364313,0.8148148148148148,0.8619810857283223,0.9638909358879881,-1.1102230246251565e-16,-0.0022304832713754275,0.0011152416356877692,0.0014869888475836923,0.005947955390334547,0.0011152416356877692,0.0003717472118960341,0.006691449814126282,0.004089219330855043,-0.0007434944237918462,0.005576208178438624,0.009665427509293667,0.004089219330855043,-0.0018587360594796154,0.0018587360594796154,0.004089219330855043,-1.1102230246251565e-16,-0.008550185873606009,-0.0011152416356877692,-0.0018587360594796154,0.0070631970260224275,0.00037174721189581206,0.0014869888475836923,-1.1102230246251565e-16,0.0007434944237919572,0.011524163568773171,0.005947955390334547,0.008550185873606009
37,37,0.862453531598513,0.8082901554404145,0.8589412920658315,0.9641365757799067,0.0029739776951672736,0.0014869888475836923,-0.0011152416356876582,0.005204460966542701,0.006319702602230359,-0.0011152416356877692,0.0018587360594796154,0.009665427509293667,0.009665427509293667,0.004089219330854932,-0.013754646840148599,0.0007434944237918462,-0.017843866171003753,-0.01263940520446094,-0.033085501858736044,-0.006691449814126282,-0.022304832713754497,0.0014869888475836923,0.004460966542750855,-0.018587360594795488,0.006319702602230359,-0.0007434944237919572,-0.00631970260223047,-0.013011152416356864,0.0011152416356877692,-0.0011152416356877692,-0.010408921933085513,-0.01003717472118959
38,38,0.8698884758364313,0.8223350253807107,0.8724207811348563,0.9701547531319086,0.0026022304832714616,-0.004089219330854932,-0.005576208178438624,-0.007806691449813941,-0.0037174721189591198,1.1102230246251565e-16,0.0033457249070631967,0.0014869888475836923,-0.0070631970260222054,-0.008550185873606009,0.0029739776951672736,0.0018587360594796154,-0.004460966542750855,-0.0033457249070631967,-0.0018587360594796154,-0.005576208178438624,-0.006319702602230359,0.0014869888475836923,0.0018587360594796154,-0.0007434944237918462,0.0014869888475836923,-0.005204460966542701,-0.0026022304832713505,0.0022304832713755385,-0.0033457249070631967,0.0022304832713755385,-0.0014869888475836923,-0.010780669144981325
39,39,0.8736059479553904,0.8210526315789474,0.8674158683370179,0.9664087447801524,-0.0011152416356876582,-0.0007434944237917351,-0.0007434944237917351,0.0022304832713754275,0.0074349442379182396,0.009665427509293667,0.01115241635687747,-0.0026022304832712395,0.0007434944237918462,0.010408921933085402,-0.013754646840148599,0.005947955390334658,-0.0029739776951671626,0.0033457249070631967,-0.014498141263940223,0.0022304832713754275,-0.00037174721189581206,0.0018587360594795044,-0.00037174721189581206,-0.013382899628252787,0.0070631970260223165,-0.004832713754646667,-0.008178438661709975,-0.0037174721189590088,-0.0007434944237917351,0.0033457249070631967,0.0037174721189590088,-0.01635687732341995
40,40,0.8847583643122676,0.8342245989304813,0.8758904446082043,0.9677597641857038,-0.0014869888475836923,-0.0037174721189591198,0.004089219330855043,-0.004460966542750855,0.009665427509293667,0.011524163568773171,0.0029739776951672736,0.009293680297397744,-0.005204460966542701,0.0007434944237918462,-0.0022304832713753164,-0.0007434944237918462,-0.010408921933085513,0.0007434944237918462,0.009293680297397744,-0.0026022304832712395,-0.0011152416356877692,-0.0074349442379181285,0.009293680297397744,0.005576208178438624,0.004089219330855043,-0.004832713754646778,0.0014869888475834703,-0.005204460966542701,-0.0011152416356876582,0.0014869888475836923,-0.00037174721189581206,0.026765799256505463
41,41,0.8996282527881041,0.8556149732620321,0.89240972733972,0.9737165315647262,0.007806691449814274,-0.0033457249070630857,0.005576208178438846,-0.0018587360594795044,0.021933085501858685,0.012267657992565129,0.018959107806691522,0.011524163568773282,0.010780669144981325,0.005576208178438846,0.01115241635687736,0.005576208178438735,-0.00855018587360612,0.004089219330855043,0.008550185873605898,-0.0007434944237916241,0.0033457249070630857,-0.008178438661710197,0.018959107806691522,0.023048327137546565,-0.0029739776951673846,0.011524163568773282,0.014869888475836368,-0.0007434944237918462,-0.0011152416356878803,0.004460966542750966,-0.010780669144981436,0.0026022304832713505
42,42,0.8587360594795539,0.8020833333333334,0.8535065094571359,0.9606362073200687,0.0007434944237917351,-0.005576208178438513,-0.0014869888475836923,-0.006319702602230581,0.005947955390334547,0.004832713754646889,0.004089219330855043,-0.0033457249070631967,0.005947955390334769,-0.004832713754646889,0.0029739776951671626,0.004089219330855043,0.006319702602230581,0.004832713754646889,-0.005947955390334658,-0.0026022304832713505,0.0033457249070631967,0.0070631970260222054,-0.006691449814126393,0.006691449814126393,-0.004832713754646889,-0.0026022304832713505,-0.0074349442379182396,-0.010780669144981547,-0.0022304832713754275,0.005204460966542701,0.007806691449814052,-0.0022304832713754275
43,43,0.8587360594795539,0.7934782608695652,0.8430668140506018,0.9630926062392533,-0.0003717472118959231,-0.008550185873605898,-0.005947955390334658,-0.0014869888475836923,0.00631970260223047,0.0,-0.0037174721189590088,-0.03271375464684001,0.00631970260223047,0.0029739776951673846,0.0014869888475835813,0.0022304832713753164,-0.014869888475836479,-0.006691449814126393,-0.011524163568773282,-0.005204460966542812,-0.015613382899628214,-0.012639405204461052,-0.008550185873605898,-0.01747211895910772,-0.009665427509293667,-0.00892193308550182,-0.0033457249070631967,-0.0037174721189590088,-0.01635687732342006,-0.005947955390334658,-0.0074349442379182396,-0.005576208178438735
44,44,0.8884758364312267,0.8369565217391305,0.8761053795136331,0.9675141242937852,-0.0070631970260223165,-0.008178438661709975,-0.0033457249070630857,0.0018587360594795044,0.003717472118959231,-0.01486988847583659,-0.01970260223048348,-0.0029739776951671626,0.01375464684014871,-0.0070631970260223165,-0.004832713754646667,-0.0022304832713754275,0.008550185873605898,-0.02267657992565064,-1.1102230246251565e-16,-0.01858736059479571,-0.005947955390334436,-0.0037174721189590088,-0.004832713754646667,0.0026022304832714616,0.005947955390334658,-0.00892193308550182,-0.008921933085502154,-0.008921933085502154,-0.005947955390334436,-0.0022304832713754275,-0.01486988847583659,0.015613382899628214
45,45,0.8587360594795539,0.8,0.8508965856055024,0.9453451240481454,0.005576208178438624,0.005947955390334547,0.005947955390334769,0.005576208178438624,0.040520446096654394,0.012267657992565018,-0.010037174721189701,-0.01003717472118959,0.011524163568773282,-0.0018587360594795044,0.00037174721189581206,0.0037174721189591198,0.0029739776951673846,-0.014126394052044633,-0.005576208178438513,0.0014869888475835813,0.005576208178438624,0.0070631970260222054,0.008550185873605898,0.011524163568773282,-0.010408921933085402,-0.0011152416356877692,-0.0033457249070631967,-0.010780669144981547,-0.004460966542751077,-0.0022304832713754275,-0.010037174721189701,-0.018215613382899565
46,46,0.8996282527881041,0.8491620111731844,0.881970031933186,0.9685580938344387,0.005576208178438846,-0.0018587360594795044,-0.003717472118959231,0.0011152416356876582,0.02750929368029742,2.220446049250313e-16,0.009665427509293778,-0.0011152416356876582,0.017100371747212018,0.0026022304832713505,-0.0003717472118960341,0.007806691449814274,0.0007434944237916241,-0.005947955390334769,0.013011152416356864,0.005576208178438846,-0.0066914498141266154,0.011524163568773282,0.007806691449814274,0.0022304832713755385,-0.003717472118959231,0.0070631970260224275,-0.0066914498141266154,0.010780669144981436,-0.0033457249070633077,-0.0003717472118959231,0.007434944237918351,0.007806691449814274
47,47,0.8698884758364313,0.8186528497409327,0.8672009334315893,0.9662859248341931,0.0014869888475836923,0.004460966542750966,-0.0011152416356877692,-0.005204460966542701,0.004089219330855043,0.0014869888475836923,-0.009665427509293667,-0.012267657992565018,0.0011152416356876582,-0.0033457249070631967,-0.0011152416356877692,0.013011152416356864,-0.012639405204461052,-0.006691449814126282,-0.008550185873605787,-1.1102230246251565e-16,-0.0029739776951672736,-0.0018587360594796154,0.020446096654275214,-0.005947955390334436,0.009665427509293667,0.0007434944237919572,-0.00892193308550182,-0.0070631970260223165,-0.007806691449814163,0.0037174721189591198,0.00631970260223047,-0.0037174721189591198
48,48,0.8996282527881041,0.8524590163934426,0.887189879636453,0.968496683861459,0.0033457249070633077,0.00855018587360612,0.0029739776951673846,0.01263940520446094,0.007434944237918351,0.013382899628253009,0.0014869888475838033,-0.0003717472118959231,-0.0022304832713754275,0.010408921933085624,0.003717472118959231,0.0007434944237918462,-0.0029739776951673846,0.016728624535316095,0.0014869888475835813,0.009293680297397855,-2.220446049250313e-16,-0.004460966542750966,2.220446049250313e-16,-0.0029739776951671626,-2.220446049250313e-16,0.01115241635687736,-0.004089219330855265,0.0018587360594797264,-0.0029739776951671626,0.004460966542750966,0.01486988847583659,0.008921933085501932
49,49,0.8736059479553904,0.8210526315789474,0.8674158683370179,0.9694178334561533,-0.0007434944237917351,0.0003717472118959231,-0.008178438661709975,0.005204460966542812,0.007806691449814163,0.0029739776951673846,-0.005947955390334547,0.0007434944237918462,0.0074349442379182396,-0.0007434944237917351,0.0003717472118959231,0.0003717472118959231,0.0,-0.015985130111524026,-0.004089219330854821,-0.009293680297397633,-0.011895910780668983,-0.0014869888475835813,-0.01115241635687736,0.010780669144981547,-0.014498141263940445,-0.017472118959107608,-0.021189591078066616,-0.004832713754646889,-0.00631970260223047,0.0018587360594795044,-0.0074349442379181285,-0.029368029739776813
50,50,0.8661710037174721,0.8043478260869565,0.8513264554163597,0.9583640383198232,-0.0026022304832713505,-0.003717472118959231,-0.003717472118959231,0.0,0.0026022304832713505,0.0018587360594795044,0.0022304832713754275,-0.0022304832713754275,0.0014869888475835813,-0.0007434944237918462,-0.006691449814126393,-0.005576208178438735,-0.004089219330855043,-0.005204460966542812,-0.0033457249070630857,-0.004089219330855043,-0.006691449814126393,-0.004832713754646889,-0.010780669144981325,-0.0022304832713754275,-0.0003717472118959231,-0.0070631970260223165,0.0,0.0026022304832713505,-0.0029739776951671626,0.0022304832713754275,-0.0022304832713754275,-0.004460966542750966
51,51,0.8550185873605948,0.7958115183246073,0.8480717268484401,0.9524686809137805,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.0007434944237919572,-0.0007434944237919572,0.006691449814126282,0.00892193308550182,-0.008550185873606009,-0.0026022304832714616,0.005576208178438513,0.0026022304832713505,-0.013382899628252787,-0.0074349442379181285,-0.010037174721189701,-0.009293680297397855,-0.0074349442379181285,-0.015241635687732402,-0.010037174721189701,-0.0018587360594796154,-0.010780669144981436,0.0022304832713754275,0.005947955390334436,-0.005947955390334547,-0.015613382899628214,-0.018215613382899676,-0.0037174721189591198,-0.00631970260223047,0.0,-0.0018587360594796154
52,52,0.8921933085501859,0.8432432432432433,0.8815401621223287,0.9535126504544338,0.005204460966542701,0.0011152416356878803,-0.0007434944237916241,-0.007806691449814163,0.011895910780669094,0.0029739776951673846,0.0037174721189591198,0.005947955390334769,0.005204460966542701,0.0007434944237919572,0.0007434944237919572,0.008550185873606009,0.010408921933085513,-0.004089219330855154,0.008178438661710086,-0.0007434944237916241,0.0037174721189591198,0.004832713754646889,0.0033457249070631967,0.0007434944237919572,0.005204460966542923,0.00631970260223047,0.0033457249070631967,0.0029739776951673846,0.004832713754646889,0.0007434944237919572,0.009665427509293778,0.0037174721189591198
53,53,0.8847583643122676,0.8359788359788359,0.8785003684598379,0.9641979857528863,0.005204460966542701,-1.1102230246251565e-16,0.0022304832713755385,0.005947955390334547,0.015613382899628325,0.005947955390334547,0.0037174721189591198,0.005204460966542701,0.0029739776951672736,0.013754646840148599,0.0029739776951672736,0.023420074349442377,-0.0033457249070631967,0.0022304832713755385,-0.0018587360594793934,-0.015613382899628325,0.0033457249070631967,0.008550185873605787,0.014126394052044522,0.005947955390334547,-0.015613382899628103,-0.0018587360594796154,-0.015985130111524137,-0.01858736059479571,0.0022304832713755385,-0.004460966542750855,0.004089219330855043,-0.016356877323420282
54,54,0.8996282527881041,0.8586387434554974,0.897629575042987,0.9580569884549252,-0.0022304832713755385,0.003717472118959231,0.0007434944237919572,0.0033457249070633077,0.03011152416356866,0.01263940520446094,0.008921933085501932,0.015241635687732513,0.015241635687732513,-0.0003717472118960341,0.0011152416356876582,0.026765799256505574,0.011524163568773282,-0.0026022304832713505,0.0029739776951673846,0.01486988847583659,0.0022304832713755385,0.0007434944237919572,-0.003717472118959231,0.0029739776951673846,0.018215613382899676,-0.0003717472118959231,-0.0018587360594795044,-0.009293680297397855,0.0014869888475834703,0.010780669144981436,0.005947955390334769,0.009665427509293778
55,55,0.8921933085501859,0.8432432432432433,0.8815401621223287,0.9690493736182756,0.0011152416356878803,-0.0018587360594793934,-0.0029739776951670516,0.0007434944237919572,-0.0018587360594793934,-0.0007434944237918462,-0.0037174721189590088,0.01003717472118959,0.0011152416356878803,-0.005947955390334436,-0.015613382899628436,-0.010408921933085624,-0.017100371747212018,-0.011895910780669205,-0.00037174721189581206,-0.019330855018587445,-0.005947955390334769,-0.0011152416356875472,-0.004089219330855154,0.0007434944237919572,-0.019330855018587445,-0.007806691449814274,1.1102230246251565e-16,0.005204460966542923,-0.005947955390334769,-0.00855018587360612,-0.0070631970260222054,-0.0070631970260223165
56,56,0.8921933085501859,0.8497409326424871,0.8919798575288627,0.968189633996561,-0.0007434944237916241,1.1102230246251565e-16,0.0003717472118960341,0.0003717472118960341,0.0074349442379181285,0.0033457249070631967,0.0003717472118960341,0.0018587360594796154,1.1102230246251565e-16,-0.0022304832713753164,-0.004089219330855154,-0.0014869888475834703,-0.0026022304832711285,0.0029739776951673846,0.0007434944237919572,0.0007434944237919572,-0.0022304832713753164,-0.0007434944237916241,0.008550185873606009,0.011524163568773282,0.01115241635687736,0.0011152416356878803,0.0033457249070631967,0.0026022304832714616,-0.010780669144981547,-0.0022304832713754275,-0.004089219330854932,1.1102230246251565e-16
57,57,0.8736059479553904,0.8247422680412371,0.8726357160402849,0.9646892655367232,0.0011152416356877692,-0.0029739776951671626,-0.0029739776951671626,-0.0029739776951671626,0.010037174721189701,0.0033457249070631967,0.0070631970260223165,0.006691449814126393,-0.0026022304832712395,0.005576208178438735,0.007806691449814163,0.009665427509293667,-0.006691449814126393,-0.007806691449814052,-0.014126394052044522,0.006319702602230581,-0.0033457249070630857,0.004832713754646889,0.015241635687732291,-0.0014869888475835813,-0.0037174721189590088,-0.013011152416356642,-0.014498141263940445,-0.02044609665427488,-0.006691449814126393,-0.00037174721189581206,0.009665427509293667,0.008550185873605898
58,58,0.8847583643122676,0.8287292817679558,0.8680606730533038,0.9658560550233358,0.010408921933085513,0.004832713754646778,0.0014869888475836923,0.006319702602230581,0.014498141263940556,0.012267657992565018,-0.017843866171003864,0.012267657992565018,0.028624535315984967,0.004089219330855043,-0.0029739776951671626,0.0018587360594796154,0.0018587360594796154,-0.0018587360594796154,-0.015985130111524137,-0.004460966542750855,0.0003717472118960341,0.01784386617100364,-0.009293680297397744,-0.0022304832713753164,0.014126394052044522,-0.005947955390334547,-0.0014869888475836923,0.0014869888475836923,-0.010037174721189368,-0.013382899628253009,-0.005576208178438624,0.0033457249070631967
59,59,0.8736059479553904,0.8152173913043478,0.8595860967821174,0.9592851879145173,0.010780669144981325,0.004832713754646889,-0.0022304832713753164,-0.004460966542750744,0.01747211895910772,0.01003717472118959,0.015613382899628214,0.0026022304832713505,0.004832713754646889,0.004832713754646889,0.008921933085502043,0.006319702602230581,0.024907063197025958,0.005204460966542812,-0.00037174721189581206,-0.004832713754646667,0.0,0.006319702602230581,-0.0022304832713753164,0.006319702602230581,0.016728624535316095,0.0,0.0007434944237918462,0.0011152416356877692,0.0033457249070631967,-0.0022304832713753164,0.014869888475836479,0.010037174721189701
60,60,0.9144981412639405,0.8743169398907104,0.9037091623679685,0.9746990911323999,-0.0018587360594797264,0.0003717472118959231,0.0074349442379180175,0.01635687732342017,0.00520446096654259,0.0029739776951671626,0.0037174721189590088,-0.0033457249070633077,0.0033457249070630857,-0.008921933085502043,0.008921933085501599,0.0022304832713754275,-0.004460966542750966,0.0018587360594792823,-0.0070631970260223165,-0.0018587360594797264,-0.0011152416356878803,0.011524163568773282,0.027881040892193454,0.0074349442379180175,0.014126394052044411,0.007806691449813941,0.0018587360594795044,-0.008550185873605898,0.0014869888475835813,0.0185873605947956,-0.0007434944237919572,-0.0003717472118961451
61,61,0.8847583643122676,0.8359788359788359,0.8785003684598379,0.9614959469417834,-0.0011152416356877692,-0.0007434944237918462,-0.0026022304832713505,-0.0014869888475836923,0.0074349442379182396,0.0070631970260222054,0.008921933085501932,-0.0029739776951672736,1.1102230246251565e-16,1.1102230246251565e-16,-0.014869888475836701,-1.1102230246251565e-16,-0.020817843866171026,0.0007434944237918462,-0.005204460966542701,-0.0029739776951671626,1.1102230246251565e-16,0.0022304832713755385,-0.00037174721189581206,0.010780669144981436,-0.004089219330855043,-0.0022304832713755385,0.0022304832713755385,-0.0029739776951672736,-0.0007434944237917351,-0.0026022304832713505,0.005204460966542923,1.1102230246251565e-16
62,62,0.8736059479553904,0.8068181818181818,0.8491464013755834,0.9632154261852125,0.0014869888475836923,0.0018587360594795044,-0.00037174721189581206,-0.005947955390334325,0.00892193308550182,-0.004460966542750744,-0.0070631970260222054,0.0026022304832713505,0.006691449814126393,0.005576208178438735,0.005204460966542812,0.004460966542751077,0.005204460966542812,-0.00631970260223047,-0.023048327137546565,-0.01784386617100353,-0.0018587360594795044,-0.0074349442379181285,-0.004089219330854821,0.005947955390334658,0.020817843866171026,-0.015985130111524026,-0.0037174721189590088,-0.00631970260223047,-0.005576208178438624,0.010780669144981325,0.0014869888475836923,0.008550185873605898
63,63,0.8996282527881041,0.850828729281768,0.8845799557848195,0.963768115942029,0.008921933085501932,-0.0018587360594797264,0.005576208178438846,0.007434944237918351,0.009293680297397855,0.004832713754647111,0.005204460966542812,0.006319702602230692,0.0026022304832713505,0.0007434944237918462,-0.008178438661710197,-0.0070631970260224275,-0.0022304832713754275,0.007806691449814274,-0.004089219330855265,0.008178438661710197,-0.004460966542750966,-0.003717472118959231,0.0029739776951673846,0.00855018587360612,0.01263940520446094,0.0018587360594797264,0.011524163568773504,0.003717472118959231,0.0018587360594795044,0.005576208178438846,0.014126394052044744,0.008921933085501932
64,64,0.8847583643122676,0.8426395939086294,0.8889400638663719,0.9695406534021126,0.0011152416356877692,0.0022304832713755385,0.0014869888475836923,-0.0033457249070631967,0.006691449814126282,-0.0022304832713753164,-0.0014869888475834703,0.00037174721189581206,0.005576208178438735,-0.005204460966542701,0.0026022304832713505,-0.011524163568773171,0.013382899628252676,-0.013011152416356753,-0.0022304832713755385,-0.007806691449814052,-0.0070631970260222054,-0.0007434944237917351,-0.01003717472118959,0.0003717472118960341,0.0007434944237918462,-0.0070631970260222054,-0.0037174721189591198,-0.0029739776951672736,0.0022304832713755385,0.0026022304832712395,0.0003717472118960341,-0.004460966542750855
65,65,0.8884758364312267,0.8421052631578947,0.8839351510685336,0.970891672807664,0.0033457249070633077,-0.014126394052044744,0.004089219330855154,0.0014869888475835813,0.0018587360594795044,0.010780669144981547,0.005576208178438735,0.00631970260223047,0.005204460966542812,0.003717472118959231,0.013011152416356864,0.01375464684014871,-0.015241635687732402,-0.006691449814126393,-0.01635687732342017,-0.00631970260223047,-0.0037174721189590088,0.0022304832713754275,-0.0033457249070630857,-0.010408921933085402,-0.010037174721189701,-0.014498141263940667,-0.017100371747211907,-0.011524163568773282,-0.013754646840148821,0.0074349442379182396,0.0014869888475838033,-0.011152416356877581
66,66,0.8401486988847584,0.7700534759358288,0.8263325964136576,0.9501351019405551,-0.0007434944237917351,-0.0029739776951671626,-0.0029739776951671626,-0.014498141263940445,0.024535315985130035,-0.0014869888475835813,-0.004832713754646889,-0.009293680297397633,-0.0022304832713753164,-0.006691449814126393,-0.0029739776951671626,0.0014869888475836923,-0.02156133828996276,-0.017100371747211907,-0.01895910780669141,-0.01895910780669141,-0.0022304832713753164,-0.008178438661709975,-0.010780669144981436,-0.012267657992565018,-0.006691449814126171,-0.0074349442379181285,-0.017100371747211907,-0.019330855018587334,-0.006691449814126393,0.0026022304832713505,-0.012267657992564907,-0.0014869888475835813
67,67,0.8698884758364313,0.8044692737430168,0.8489314664701548,0.9496438221567183,0.0037174721189591198,0.0007434944237919572,-0.0018587360594796154,-0.0026022304832713505,0.04498141263940514,-0.0022304832713754275,0.0011152416356877692,-0.0022304832713754275,-0.0026022304832713505,-0.0026022304832713505,0.0026022304832714616,-0.006319702602230359,-0.00892193308550182,0.0003717472118960341,0.0007434944237919572,0.01003717472118959,-1.1102230246251565e-16,-0.0037174721189591198,-0.0037174721189591198,0.00037174721189581206,0.008178438661710086,-1.1102230246251565e-16,0.006691449814126282,-0.0003717472118959231,-0.0007434944237918462,0.00037174721189581206,0.004460966542750966,-0.0014869888475836923
68,68,0.8698884758364313,0.8108108108108109,0.8567612380250553,0.96045197740113,0.0037174721189591198,-0.005947955390334436,0.0018587360594796154,-0.0026022304832713505,0.033457249070631856,0.004832713754646778,-0.0007434944237918462,0.004089219330855043,0.008921933085501932,1.1102230246251565e-16,-1.1102230246251565e-16,-0.005576208178438624,0.010780669144981436,-0.01375464684014871,0.0003717472118960341,-0.0011152416356877692,0.0026022304832714616,-0.010037174721189368,-0.013382899628252898,0.004460966542750966,0.007806691449814163,-0.006691449814126282,-0.005204460966542701,-0.008550185873605787,-0.0014869888475836923,0.0011152416356877692,0.0007434944237919572,0.006691449814126504
69,69,0.8475836431226765,0.7807486631016043,0.8345922377794154,0.9538197003193318,0.0003717472118959231,0.0029739776951671626,0.004089219330855043,0.0022304832713754275,0.018587360594795377,0.011152416356877137,0.005947955390334547,-0.0026022304832714616,0.0033457249070633077,0.0033457249070633077,-0.004089219330855154,-0.005947955390334658,-0.0029739776951673846,0.0011152416356876582,0.0007434944237917351,-0.005576208178438735,-0.004089219330855154,0.0026022304832714616,0.004832713754646889,-0.005204460966542812,-0.008178438661710197,-0.0011152416356877692,0.0007434944237917351,-0.0037174721189590088,0.0003717472118959231,0.0070631970260223165,0.0074349442379181285,0.004832713754646889
70,70,0.862453531598513,0.8021390374331551,0.851111520510931,0.9460206337509212,0.0029739776951672736,0.0003717472118959231,0.005947955390334436,1.1102230246251565e-16,0.011895910780669094,0.010780669144981325,-0.00037174721189581206,0.009293680297397744,0.0029739776951672736,0.0026022304832713505,0.0007434944237918462,0.010780669144981325,0.008178438661710086,0.006319702602230581,0.0007434944237918462,-0.006691449814126282,-0.004089219330855043,0.0014869888475836923,-0.00037174721189581206,0.0003717472118959231,0.0014869888475836923,0.0026022304832713505,-0.00631970260223047,0.005204460966542701,-0.010780669144981436,-0.004089219330855043,-0.00037174721189581206,0.0018587360594796154
