,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.back_CO2_vd_scaled,feature_importance.back_CO2_vd_fd1_scaled,feature_importance.back_CO2_vd_fd2_scaled,feature_importance.back_CO2_vd_fd3_scaled,feature_importance.backlow_CO2_scaled,feature_importance.backlow_CO2_fd1_scaled,feature_importance.backlow_CO2_fd2_scaled,feature_importance.backlow_CO2_fd3_scaled,feature_importance.backtop_CO2_scaled,feature_importance.backtop_CO2_fd1_scaled,feature_importance.backtop_CO2_fd2_scaled,feature_importance.backtop_CO2_fd3_scaled,feature_importance.backlow_temperature_scaled,feature_importance.backlow_temperature_fd1_scaled,feature_importance.backlow_temperature_fd2_scaled,feature_importance.backlow_temperature_fd3_scaled,feature_importance.backlow_humidity_scaled,feature_importance.backlow_humidity_fd1_scaled,feature_importance.backlow_humidity_fd2_scaled,feature_importance.backlow_humidity_fd3_scaled,feature_importance.backtop_temperature_scaled,feature_importance.backtop_temperature_fd1_scaled,feature_importance.backtop_temperature_fd2_scaled,feature_importance.backtop_temperature_fd3_scaled,feature_importance.backtop_humidity_scaled,feature_importance.backtop_humidity_fd1_scaled,feature_importance.backtop_humidity_fd2_scaled,feature_importance.backtop_humidity_fd3_scaled
38,38,0.8083333333333333,0.6891891891891891,0.7602820211515864,0.9385282021151585,-0.004999999999999893,0.0029166666666666785,-0.013333333333333308,-0.005833333333333246,0.005833333333333357,0.006666666666666599,-0.004999999999999893,-0.005416666666666625,-0.0029166666666665675,0.0012499999999998623,0.007083333333333441,-0.006249999999999867,0.026666666666666727,-0.0012499999999999734,-0.0029166666666666785,-0.0025000000000000577,0.0008333333333332416,0.0050000000000000044,-0.0025000000000000577,0.0004166666666666208,0.021250000000000102,-0.0004166666666667318,0.0004166666666666208,-0.007916666666666572,0.0016666666666667052,0.0016666666666664831,0.004583333333333162,-0.0016666666666665941
39,39,0.8833333333333333,0.8372093023255814,0.86427732079906,0.963205052878966,-0.01333333333333342,-0.0024999999999999467,0.004583333333333384,0.004583333333333384,0.012916666666666576,-0.004166666666666652,0.007500000000000062,0.004583333333333384,0.006249999999999867,0.005833333333333246,-0.004166666666666652,-0.0050000000000000044,0.01791666666666658,-0.002083333333333326,-0.0012499999999999734,-0.005833333333333468,0.01791666666666658,0.008333333333333304,0.007500000000000062,0.0012499999999999734,0.030416666666666647,0.0016666666666667052,-0.006250000000000089,0.0008333333333333526,-0.0012499999999998623,0.005416666666666847,0.011666666666666603,0.006249999999999867
40,40,0.8583333333333333,0.7951807228915663,0.831668625146886,0.9217097532314924,-0.01749999999999996,-0.005833333333333246,-0.002083333333333326,-0.002083333333333326,0.005416666666666625,0.0012499999999999734,0.00041666666666650976,-0.00666666666666671,0.0016666666666665941,-0.0004166666666667318,-0.0024999999999999467,-0.011250000000000204,0.013333333333333197,-0.00666666666666671,-0.008333333333333526,-0.010416666666666852,-0.01333333333333342,-0.01000000000000012,0.004166666666666652,-0.0004166666666667318,0.0016666666666665941,-0.007500000000000173,-0.006250000000000089,-0.005416666666666625,0.003750000000000031,0.0024999999999999467,-0.0008333333333333526,0.0012499999999999734
41,41,0.8916666666666667,0.8470588235294118,0.8710340775558167,0.9423472385428907,0.008333333333333526,0.009583333333333388,0.010833333333333361,0.009583333333333388,0.010833333333333361,0.009166666666666767,0.009583333333333388,0.011666666666666603,0.015833333333333477,0.012916666666666798,0.01749999999999996,0.006250000000000089,0.03750000000000009,0.017916666666666692,0.009166666666666767,-1.1102230246251565e-16,0.017916666666666692,0.002083333333333548,0.008750000000000147,0.01375000000000004,0.03458333333333341,0.018749999999999933,0.008750000000000147,1.1102230246251565e-16,0.02750000000000019,0.012500000000000067,0.005416666666666625,0.005833333333333468
42,42,0.8541666666666666,0.7878787878787878,0.8262338425381903,0.9070211515863691,-0.004166666666666763,0.0,-0.0008333333333334636,-0.0029166666666666785,-0.006666666666666821,-0.00374999999999992,-0.0008333333333334636,0.0004166666666666208,-0.004583333333333384,-0.0008333333333332416,-0.004583333333333384,0.0025000000000000577,0.012916666666666465,0.0008333333333333526,-0.0004166666666668428,0.0025000000000000577,-0.0008333333333334636,0.004166666666666652,-0.0012499999999998623,0.0,0.04083333333333339,0.0016666666666665941,-0.0025000000000000577,-0.0033333333333332993,-0.0004166666666666208,-0.0008333333333334636,-0.0025000000000000577,-0.002083333333333326
43,43,0.8458333333333333,0.7784431137724551,0.8194770857814336,0.9674647473560517,-0.019583333333333397,-0.0008333333333333526,-0.002083333333333326,0.006249999999999978,-0.013333333333333308,0.0012500000000000844,-0.0033333333333334103,-0.008333333333333304,-0.01416666666666666,-0.005833333333333246,-0.002083333333333326,0.0004166666666667318,0.015000000000000013,-0.013749999999999818,-0.018333333333333424,-0.007499999999999951,0.020000000000000018,0.004583333333333384,-0.02083333333333326,0.008749999999999925,0.02041666666666664,-0.016249999999999876,-0.005833333333333246,-0.010833333333333361,0.002083333333333326,0.007083333333333219,-0.012916666666666687,-0.0050000000000000044
44,44,0.6791666666666667,0.35294117647058826,0.5938601645123384,0.9500587544065806,-0.03499999999999992,-0.004583333333333384,0.014166666666666772,0.01375000000000004,0.01750000000000007,0.021666666666666723,0.0050000000000000044,-0.014999999999999902,-0.054166666666666696,-0.007916666666666683,-0.0004166666666667318,-0.02083333333333337,-0.006666666666666599,0.026249999999999996,-0.03125,0.01666666666666683,0.00708333333333333,0.005833333333333468,-0.017083333333333228,-0.004583333333333384,-0.01749999999999996,0.029166666666666674,0.029583333333333295,-0.018333333333333313,0.0016666666666667052,-0.0029166666666666785,0.009583333333333277,-0.0029166666666666785
45,45,0.8875,0.8457142857142858,0.8717685076380728,0.9590922444183314,-0.007916666666666794,-0.003750000000000031,-0.00708333333333333,-0.004583333333333273,0.009999999999999898,0.0,-0.004166666666666652,0.002083333333333326,0.022083333333333233,0.009583333333333277,0.004583333333333384,-0.009583333333333499,0.023333333333333428,-0.015416666666666745,-0.02083333333333326,-0.010416666666666852,-0.015416666666666745,0.0029166666666666785,-0.0025000000000002798,0.008750000000000036,0.030833333333333268,-0.01333333333333353,-0.023333333333333428,-0.021666666666666723,0.026249999999999885,-0.0033333333333334103,-0.003750000000000142,0.0029166666666666785
46,46,0.9,0.8620689655172413,0.8839600470035253,0.90834312573443,0.0012499999999999734,0.005833333333333357,0.007916666666666572,0.013750000000000151,0.022499999999999964,0.011666666666666714,0.036666666666666736,0.019166666666666665,0.01750000000000007,0.02041666666666675,0.013333333333333308,0.008333333333333193,0.07874999999999999,0.009583333333333388,0.011249999999999871,0.0050000000000001155,0.006249999999999978,0.026249999999999996,0.003750000000000031,-0.0004166666666666208,0.012500000000000178,0.016249999999999987,0.005833333333333246,0.0033333333333332993,0.0024999999999998357,0.009583333333333388,0.007916666666666794,0.0245833333333334
47,47,0.8208333333333333,0.7189542483660131,0.7786427732079906,0.9455787309048177,-0.002083333333333326,0.00374999999999992,-0.0024999999999999467,0.008333333333333304,0.0033333333333331883,-0.004166666666666652,0.011249999999999982,0.018333333333333313,0.004583333333333384,-0.00041666666666650976,-0.0024999999999999467,-0.01666666666666672,0.01416666666666666,-0.004583333333333384,-0.012083333333333446,0.005833333333333468,0.007916666666666683,0.010000000000000009,0.012916666666666576,0.011249999999999982,0.015416666666666634,-0.0004166666666667318,-0.01333333333333342,-0.0016666666666667052,0.013749999999999818,-0.0012499999999999734,0.017083333333333117,0.009999999999999898
48,48,0.875,0.8255813953488372,0.8554641598119859,0.9482961222091656,-0.006249999999999978,0.0004166666666666208,0.00374999999999992,0.0025000000000000577,0.025833333333333486,0.010000000000000009,0.014583333333333393,-0.005416666666666514,0.011666666666666714,0.008333333333333193,-0.0025000000000000577,0.00374999999999992,0.016666666666666607,-0.0012499999999999734,0.00374999999999992,-0.0025000000000000577,0.010000000000000009,0.006666666666666599,0.008333333333333415,0.0033333333333332993,0.018750000000000044,-0.007499999999999951,-0.0029166666666666785,-0.0050000000000001155,0.021666666666666723,0.004166666666666652,0.0033333333333332993,0.007916666666666572
49,49,0.8333333333333334,0.7435897435897436,0.7949471210340775,0.9656286721504113,-0.01416666666666655,-0.0016666666666665941,0.0,0.0008333333333332416,0.02000000000000013,-0.00708333333333333,0.0016666666666667052,0.02124999999999999,0.026250000000000107,-0.007916666666666572,0.013333333333333308,0.008750000000000147,-0.004166666666666763,-0.012916666666666687,-0.029583333333333295,-0.02833333333333332,0.010833333333333361,0.002083333333333326,-0.010000000000000009,0.005833333333333357,0.009166666666666656,0.0008333333333334636,-0.015833333333333144,-0.02041666666666664,0.012083333333333335,-0.0029166666666665675,-0.0025000000000000577,0.008333333333333415
50,50,0.7375,0.4878048780487805,0.6596650998824911,0.9562279670975323,-0.005416666666666625,-0.0012499999999998623,-0.004583333333333384,-0.0029166666666666785,-0.03208333333333335,0.015833333333333477,0.0025000000000000577,0.0012500000000000844,0.01041666666666674,-0.003750000000000031,0.01000000000000012,0.016249999999999987,-0.013333333333333197,0.002083333333333437,-0.0004166666666666208,0.015416666666666856,-0.008750000000000036,-0.0012499999999998623,0.005416666666666736,-0.0033333333333332993,-0.005833333333333357,0.0012500000000001954,0.0029166666666666785,-0.005833333333333357,-0.0024999999999999467,-0.005833333333333357,-0.005833333333333357,-0.004583333333333273
51,51,0.8166666666666667,0.7066666666666667,0.7711515863689777,0.9624706227967097,-0.004583333333333162,0.0016666666666668162,-0.0024999999999999467,-0.0029166666666666785,0.01041666666666663,0.0004166666666667318,0.007499999999999951,-0.0008333333333334636,-0.002083333333333326,0.008333333333333304,0.013333333333333308,-0.0004166666666666208,-0.008333333333333304,0.0012499999999999734,-0.007500000000000062,-0.0004166666666666208,0.00708333333333333,0.023333333333333428,0.0033333333333334103,0.008333333333333304,-0.006666666666666599,0.003750000000000031,0.00708333333333333,-0.01375000000000004,-0.0004166666666666208,0.004166666666666652,0.002083333333333437,-0.003750000000000142
52,52,0.875,0.8255813953488372,0.8554641598119859,0.9610017626321974,-0.005416666666666736,-0.0012499999999999734,-0.0029166666666666785,0.0033333333333332993,0.0016666666666665941,0.006249999999999978,0.008333333333333193,0.0050000000000001155,0.011666666666666714,0.0012499999999999734,0.009166666666666545,0.0,0.006666666666666599,-0.0008333333333332416,-0.0050000000000001155,-0.005416666666666514,0.023333333333333206,0.009583333333333277,0.0033333333333332993,0.007916666666666572,0.04541666666666677,-0.00374999999999992,-0.0008333333333332416,-0.005833333333333357,-0.0012500000000000844,0.01083333333333325,0.015000000000000013,0.008333333333333193
53,53,0.8625,0.8092485549132948,0.8432726204465335,0.8565658049353702,0.007916666666666572,0.0,0.002083333333333215,0.0025000000000000577,0.09541666666666682,0.029583333333333295,0.036666666666666625,0.006250000000000089,0.03041666666666676,0.02416666666666678,0.0029166666666666785,0.011666666666666714,0.12041666666666673,0.009166666666666767,0.05208333333333348,0.03750000000000009,-0.01416666666666655,0.016249999999999987,0.018333333333333424,0.007500000000000173,0.17666666666666664,0.07250000000000001,0.010000000000000009,0.03333333333333344,0.03750000000000009,0.005833333333333357,-0.012083333333333335,0.030833333333333268
54,54,0.8666666666666667,0.8095238095238095,0.8425381903642772,0.9389688601645124,-0.018333333333333313,0.005833333333333468,0.00666666666666671,0.010000000000000009,0.011666666666666825,0.0029166666666667895,-0.005833333333333246,-0.007500000000000062,0.03249999999999997,0.004583333333333384,0.015416666666666634,0.011666666666666825,0.025000000000000133,0.004166666666666652,-0.00708333333333333,-0.02083333333333315,0.007916666666666683,0.0033333333333334103,0.01333333333333342,0.01375000000000004,0.020000000000000018,-0.00041666666666650976,0.0012499999999999734,-0.002083333333333326,0.015833333333333366,-0.0004166666666667318,0.002083333333333437,0.011666666666666825
55,55,0.8875,0.8439306358381503,0.8697121034077555,0.9084165687426558,-0.007916666666666794,-0.0016666666666668162,-0.0025000000000000577,-0.0025000000000000577,0.016249999999999876,0.012499999999999956,-0.0050000000000001155,0.003750000000000142,-0.005416666666666736,0.005416666666666514,0.009583333333333277,0.02041666666666675,0.03916666666666657,-0.004166666666666652,0.0012499999999998623,-0.002083333333333659,0.004583333333333384,0.0029166666666666785,0.0024999999999999467,-0.002083333333333659,0.11499999999999977,0.0008333333333334636,0.01333333333333342,0.008750000000000036,-0.004583333333333495,-0.0008333333333334636,0.008750000000000036,-0.009583333333333499
56,56,0.7916666666666666,0.6575342465753424,0.740599294947121,0.9254553466509987,0.0029166666666665675,0.004166666666666652,-0.007083333333333441,0.029166666666666674,0.013749999999999929,0.04249999999999998,0.050833333333333286,0.040416666666666656,0.0004166666666666208,0.04499999999999993,0.03833333333333333,0.05124999999999991,0.026249999999999996,0.0025000000000000577,0.018333333333333313,0.028750000000000053,0.036666666666666736,0.010000000000000009,0.029166666666666674,0.0029166666666665675,0.06958333333333333,0.01041666666666663,0.03333333333333344,0.019583333333333286,0.025833333333333375,0.007916666666666683,0.0029166666666665675,0.01041666666666663
57,57,0.8708333333333333,0.8187134502923976,0.8500293772032903,0.9195799059929495,0.002083333333333326,0.003750000000000142,-0.0008333333333333526,-0.0016666666666665941,0.030000000000000027,0.006249999999999978,0.008333333333333304,0.019166666666666776,0.012916666666666798,0.00374999999999992,0.002083333333333326,0.0,0.01708333333333334,-0.002083333333333437,-0.0012499999999999734,-0.0033333333333334103,0.005833333333333135,-0.011666666666666603,0.01666666666666672,0.0024999999999999467,0.04125000000000012,-0.0008333333333333526,-0.0008333333333333526,0.0012499999999998623,0.007083333333333219,-0.0008333333333333526,-0.0012499999999999734,0.0012500000000000844
58,58,0.8875,0.8457142857142858,0.8717685076380728,0.9014394829612221,0.019999999999999907,0.0029166666666666785,0.011666666666666714,0.018749999999999933,0.08958333333333324,0.006249999999999978,0.004583333333333162,0.03208333333333324,0.14208333333333334,0.009166666666666656,0.019583333333333397,0.0016666666666664831,0.07416666666666671,0.02749999999999997,0.04958333333333331,0.028749999999999942,0.03541666666666654,0.0024999999999999467,0.027916666666666812,0.010416666666666519,0.13916666666666655,0.016666666666666607,0.01666666666666672,0.010416666666666519,0.004583333333333384,0.0012499999999998623,0.016249999999999876,0.004583333333333384
59,59,0.8916666666666667,0.8539325842696629,0.8792596944770859,0.9220035252643949,-0.008749999999999925,-0.0012500000000001954,-0.002083333333333326,0.004166666666666763,0.09458333333333335,-0.011666666666666603,-1.1102230246251565e-16,0.0029166666666667895,0.02749999999999997,-0.003750000000000031,-0.006250000000000089,-0.0033333333333334103,0.0441666666666668,-0.00708333333333333,0.003750000000000031,-0.008750000000000147,0.022083333333333455,0.0029166666666667895,-0.0012499999999999734,0.012083333333333446,0.01666666666666672,-0.0066666666666664876,-0.012916666666666687,-0.007499999999999951,-0.014583333333333282,-0.0008333333333333526,0.0008333333333332416,0.0004166666666667318
60,60,0.8833333333333333,0.8352941176470589,0.8622209165687427,0.8855023501762632,-0.0029166666666667895,0.0012499999999999734,0.0008333333333333526,-0.0024999999999999467,0.007916666666666683,0.0050000000000000044,-0.0012499999999998623,0.0050000000000000044,0.008749999999999925,0.004583333333333384,0.00374999999999992,1.1102230246251565e-16,0.02083333333333326,-0.0016666666666667052,0.005416666666666625,-0.003750000000000031,0.002083333333333437,0.009166666666666545,-0.0008333333333332416,0.012499999999999956,0.03124999999999989,0.00374999999999992,0.011666666666666603,0.0004166666666667318,0.009999999999999898,0.0033333333333334103,0.007083333333333219,0.008749999999999925
61,61,0.8625,0.8070175438596491,0.8412162162162162,0.8702262044653349,-0.013333333333333197,-0.0033333333333334103,0.0016666666666665941,-0.0004166666666666208,0.13541666666666674,0.04166666666666663,0.0033333333333334103,0.0004166666666667318,0.0245833333333334,0.010000000000000231,0.002083333333333437,-0.002083333333333215,0.11583333333333334,-0.002083333333333326,0.02375000000000016,0.03874999999999995,-0.0033333333333332993,0.015833333333333366,0.004166666666666874,0.0025000000000000577,0.11833333333333329,0.003750000000000031,-0.0024999999999999467,-0.007083333333333219,-0.004583333333333384,0.007083333333333552,0.01416666666666666,0.0029166666666666785
62,62,0.85,0.7804878048780488,0.8207990599294948,0.951674500587544,-0.007499999999999951,-0.0016666666666668162,0.0008333333333332416,-0.0008333333333333526,-0.008750000000000036,-0.004166666666666652,-0.004583333333333273,-0.01041666666666663,-0.010833333333333472,-0.0029166666666666785,-0.0012499999999999734,-0.013749999999999929,0.0012500000000000844,-0.011250000000000093,-0.015833333333333366,-0.014583333333333393,0.0016666666666667052,-0.004583333333333273,-0.005416666666666736,0.0016666666666667052,0.01375000000000004,-0.006249999999999978,1.1102230246251565e-16,-0.015416666666666745,0.0016666666666667052,-0.0029166666666666785,0.0012500000000000844,-0.006249999999999978
63,63,0.8791666666666667,0.8304093567251462,0.8588425381903643,0.8620005875440658,0.008749999999999925,0.007499999999999951,0.01083333333333325,0.0029166666666666785,0.03083333333333338,0.004999999999999893,0.00708333333333333,0.013749999999999929,0.008333333333333304,0.0012499999999999734,0.007916666666666572,0.004999999999999893,0.03541666666666665,0.00666666666666671,0.0008333333333333526,0.008333333333333304,0.007916666666666572,0.016666666666666607,0.016666666666666607,0.027083333333333237,0.03458333333333341,0.011666666666666603,0.007916666666666572,0.00708333333333333,0.0183333333333332,0.015833333333333366,0.012500000000000067,0.01791666666666658
64,64,0.8541666666666666,0.7904191616766467,0.8282902467685076,0.8830052878965923,-0.02124999999999999,-0.007499999999999951,-0.0012500000000000844,-0.009999999999999898,0.08124999999999993,0.01749999999999996,-0.010833333333333361,0.010000000000000009,-0.006249999999999978,-0.004166666666666763,-0.0050000000000000044,0.004999999999999893,0.050416666666666665,-0.0025000000000001688,-0.005416666666666736,-0.004583333333333273,-0.015000000000000013,-0.0016666666666667052,-0.0012500000000000844,0.0,0.053333333333333344,0.0008333333333333526,0.002083333333333437,-0.004583333333333384,-0.022916666666666807,0.002083333333333215,-0.005833333333333357,-0.008750000000000036
65,65,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.8490011750881316,0.03791666666666671,0.0,0.005833333333333357,0.002083333333333215,0.09624999999999995,-0.002083333333333326,-0.0008333333333332416,0.004166666666666652,0.033333333333333215,0.050000000000000044,0.04125000000000001,0.03749999999999987,0.16000000000000003,0.012916666666666465,0.023333333333333317,0.009166666666666545,0.12166666666666659,0.014999999999999902,0.00708333333333333,0.006250000000000089,0.16541666666666666,0.014999999999999902,0.050833333333333286,0.0,-0.002083333333333326,0.007499999999999951,0.011666666666666603,0.025833333333333375
66,66,0.85,0.7777777777777778,0.8187426556991775,0.943081668625147,-0.01041666666666663,-0.006249999999999978,-0.003750000000000031,-0.0029166666666665675,0.004583333333333384,0.0004166666666666208,0.0016666666666667052,0.008333333333333415,-0.0004166666666666208,-0.00666666666666671,-0.005416666666666736,-0.004999999999999893,0.016249999999999987,-0.004583333333333273,-0.008333333333333415,-0.008333333333333193,-0.005416666666666736,-0.007916666666666572,0.0033333333333332993,0.016666666666666607,0.014583333333333393,-0.00666666666666671,-0.005833333333333357,-0.014583333333333282,-0.008750000000000036,0.0033333333333332993,0.009166666666666656,-0.0004166666666666208
67,67,0.8541666666666666,0.7878787878787878,0.8262338425381903,0.88153642773208,-0.007916666666666683,-0.0004166666666668428,-0.0008333333333334636,-0.0012500000000000844,0.08458333333333323,-0.007083333333333219,-0.0016666666666667052,-0.0016666666666667052,-0.0033333333333332993,-0.0012500000000000844,0.007499999999999951,-0.0008333333333332416,0.014583333333333282,0.0012499999999999734,0.0,0.0050000000000001155,-0.01041666666666674,-0.005833333333333357,0.0,0.0004166666666666208,0.03541666666666665,0.008333333333333415,-0.0004166666666666208,-0.003750000000000142,-0.004166666666666541,-0.007083333333333441,-0.004583333333333384,0.0008333333333333526
68,68,0.8458333333333333,0.7701863354037267,0.8133078730904818,0.9581374853113984,-0.0066666666666664876,0.002083333333333326,0.0033333333333332993,0.0029166666666665675,0.0050000000000000044,0.007083333333333219,0.006249999999999978,-0.004583333333333273,0.0012500000000000844,0.00374999999999992,-0.0012499999999999734,0.008749999999999925,0.03374999999999995,0.0024999999999999467,-0.0029166666666667895,-0.0008333333333333526,-0.0008333333333333526,0.007083333333333219,0.007916666666666461,0.005833333333333246,0.029583333333333406,0.008749999999999925,-0.0029166666666665675,-0.0004166666666667318,0.0029166666666665675,0.00374999999999992,0.010833333333333361,0.009583333333333277
69,69,0.8333333333333334,0.7435897435897436,0.7949471210340775,0.9431551116333725,0.0008333333333332416,0.0004166666666666208,0.0008333333333332416,0.013333333333333308,0.004583333333333384,0.004999999999999893,0.023333333333333428,0.0,0.008750000000000036,0.007499999999999951,0.0025000000000000577,0.014583333333333393,0.0279166666666667,-0.0004166666666666208,-0.01749999999999996,-0.0050000000000001155,0.012916666666666798,0.005416666666666736,0.006666666666666599,-0.0004166666666666208,0.02749999999999997,-0.0029166666666666785,-0.018750000000000044,-0.021250000000000102,0.019166666666666776,0.0025000000000000577,0.00374999999999992,0.005833333333333357
70,70,0.8833333333333333,0.8409090909090909,0.8683901292596945,0.8826380728554643,-0.010833333333333361,-0.0012499999999999734,1.1102230246251565e-16,0.0033333333333334103,0.016250000000000098,0.005416666666666847,0.0033333333333331883,0.0008333333333333526,0.0033333333333334103,-0.0008333333333333526,0.011249999999999982,0.009999999999999898,0.043333333333333224,-0.002083333333333326,-0.0016666666666667052,0.02124999999999999,0.0012499999999999734,0.0008333333333333526,0.01041666666666674,0.006666666666666599,0.07374999999999998,0.0024999999999999467,0.005416666666666625,0.026249999999999996,-0.0025000000000001688,0.009166666666666545,0.014583333333333282,0.004583333333333384
71,71,0.8833333333333333,0.8409090909090909,0.8683901292596945,0.9624706227967097,0.0012499999999999734,-0.0012499999999999734,0.0033333333333331883,0.0029166666666665675,0.019583333333333397,-0.012500000000000289,-0.0016666666666667052,-0.006249999999999867,0.004166666666666652,-0.0050000000000000044,-0.0024999999999999467,0.0033333333333334103,0.02083333333333326,-0.007500000000000062,-0.005416666666666625,-0.010416666666666852,0.018333333333333313,-0.005833333333333468,0.0016666666666667052,0.0050000000000000044,0.018749999999999933,-0.007083333333333219,0.0050000000000000044,-0.005833333333333468,0.0050000000000000044,-0.003750000000000031,0.0012499999999999734,0.01375000000000004
72,72,0.85,0.7777777777777778,0.8187426556991775,0.9597532314923619,-0.007916666666666794,0.0,0.006249999999999978,0.0004166666666668428,0.008333333333333193,-0.013750000000000151,-0.0029166666666665675,-0.0025000000000000577,0.006666666666666599,-0.003750000000000031,0.0,-0.01041666666666663,0.03416666666666668,-0.0016666666666668162,-0.016249999999999987,-0.010000000000000009,-0.0004166666666666208,-0.005416666666666736,0.015416666666666634,0.0033333333333332993,0.015833333333333255,-0.011666666666666714,-0.011249999999999871,-0.01416666666666655,0.021666666666666612,0.004166666666666541,0.018749999999999933,0.007916666666666683
73,73,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.9554935370152762,-0.006666666666666599,-0.002083333333333326,-0.0004166666666667318,-0.0012499999999998623,0.01416666666666666,0.004166666666666652,0.007499999999999951,0.013333333333333308,0.01083333333333325,0.009583333333333166,0.005416666666666625,-0.0029166666666666785,0.012083333333333224,-0.004583333333333384,-0.011249999999999982,-0.004166666666666541,0.015833333333333366,0.00666666666666671,0.004583333333333273,0.0016666666666665941,0.026666666666666616,-0.0016666666666664831,-0.009166666666666656,-0.01666666666666672,0.03916666666666657,0.0029166666666666785,0.0024999999999999467,0.011249999999999982
74,74,0.8583333333333333,0.8,0.8357814336075206,0.8764688601645122,-0.0012500000000000844,-0.002083333333333326,-0.007083333333333441,1.1102230246251565e-16,0.0445833333333332,0.00708333333333333,-0.0033333333333334103,0.025416666666666532,0.026666666666666616,-0.0008333333333333526,0.002083333333333437,-0.004166666666666763,0.06499999999999995,0.0033333333333334103,-0.0029166666666667895,-0.002083333333333326,0.0012499999999999734,0.0050000000000000044,0.00041666666666650976,0.008333333333333304,0.057916666666666505,0.008333333333333304,0.008333333333333304,0.03125000000000011,-0.012916666666666798,-0.0004166666666666208,0.002083333333333326,0.009583333333333388
75,75,0.8791666666666667,0.8263473053892215,0.8547297297297297,0.9574030552291422,-0.0029166666666666785,-0.0012500000000000844,0.004999999999999893,0.007916666666666572,0.002083333333333215,0.01416666666666666,0.005416666666666625,0.014583333333333393,0.010000000000000009,0.01708333333333334,0.003750000000000031,0.0029166666666666785,0.047083333333333366,0.005833333333333246,0.0004166666666667318,0.006250000000000089,-0.008750000000000036,0.016249999999999987,0.005416666666666625,0.014166666666666439,0.02416666666666656,0.007499999999999951,0.003750000000000031,-0.0024999999999999467,0.03624999999999989,0.011249999999999982,0.004583333333333273,0.011666666666666603
76,76,0.8583333333333333,0.8,0.8357814336075206,0.8930669800235017,-0.018749999999999933,-0.0016666666666667052,-0.002083333333333326,-0.0029166666666665675,0.0724999999999999,0.022916666666666696,0.0008333333333333526,-0.0029166666666667895,-0.0008333333333333526,0.004166666666666652,0.01791666666666658,-0.01708333333333356,0.12750000000000006,0.0066666666666664876,-0.0016666666666667052,0.019166666666666554,-0.004166666666666763,0.015833333333333255,0.023333333333333317,0.01416666666666666,0.02458333333333329,-0.0050000000000002265,0.0029166666666667895,0.004583333333333162,-0.005416666666666847,0.007916666666666683,-0.008749999999999925,0.004583333333333273
77,77,0.8708333333333333,0.8143712574850299,0.8459165687426558,0.8835928319623971,-0.0016666666666665941,0.005416666666666625,-0.0008333333333333526,0.0004166666666666208,0.04041666666666677,-0.002083333333333215,0.006249999999999978,-0.004583333333333273,-0.005416666666666625,0.03708333333333336,0.018749999999999933,0.0012499999999998623,0.06666666666666676,0.015833333333333477,0.007916666666666683,0.004166666666666763,-0.004583333333333273,0.007916666666666572,-0.016666666666666607,-0.0004166666666667318,0.08625000000000005,0.022916666666666585,0.004166666666666763,0.011249999999999982,0.0008333333333332416,0.002083333333333326,0.009166666666666656,0.01083333333333325
78,78,0.8541666666666666,0.7852760736196319,0.824177438307873,0.9512338425381903,-0.014583333333333393,-0.002083333333333326,-0.004583333333333384,0.0,0.0008333333333333526,0.005833333333333357,-0.0008333333333332416,0.0016666666666665941,-0.0025000000000000577,0.0012499999999999734,-0.0008333333333334636,-0.01750000000000007,0.012083333333333224,-0.01000000000000012,-0.0016666666666665941,-0.01666666666666672,-0.002083333333333326,0.004583333333333495,0.002083333333333215,-0.016250000000000098,0.019166666666666665,-0.011250000000000204,-0.016666666666666607,-0.019999999999999907,0.0024999999999998357,0.0033333333333332993,0.0008333333333333526,-0.0029166666666666785
79,79,0.875,0.8275862068965517,0.8575205640423031,0.9341950646298472,-0.004166666666666652,0.0,0.0,-0.0004166666666666208,0.05166666666666653,-0.0012499999999999734,-0.0029166666666666785,0.012499999999999956,0.03708333333333336,-0.00708333333333333,0.0008333333333332416,-0.0004166666666666208,0.013749999999999929,-0.0004166666666666208,-0.00708333333333333,-0.009166666666666656,0.0004166666666666208,-0.0008333333333332416,0.0025000000000000577,0.0025000000000000577,0.016249999999999987,-0.006666666666666599,-0.00374999999999992,-0.015416666666666634,-0.003750000000000142,-0.002083333333333437,0.0004166666666666208,-0.0012499999999999734
80,80,0.8416666666666667,0.7625,0.8078730904817861,0.9370593419506463,-0.009583333333333277,0.0016666666666665941,-0.0012500000000000844,-0.0016666666666667052,0.012083333333333446,-0.0033333333333332993,0.015000000000000124,0.014999999999999902,-0.012916666666666798,0.003750000000000031,0.0024999999999999467,1.1102230246251565e-16,0.03166666666666673,0.0050000000000000044,-0.01666666666666672,-0.006666666666666599,0.0033333333333334103,0.007499999999999951,0.01375000000000004,0.007499999999999951,0.02333333333333354,-0.004166666666666541,-0.005416666666666625,-0.00749999999999984,0.027083333333333237,0.009166666666666545,0.003750000000000031,0.005416666666666625
