,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.frontlow_CO2_scaled,feature_importance.frontlow_CO2_fd1_scaled,feature_importance.frontlow_CO2_fd2_scaled,feature_importance.frontlow_CO2_fd3_scaled,feature_importance.fronttop_CO2_scaled,feature_importance.fronttop_CO2_fd1_scaled,feature_importance.fronttop_CO2_fd2_scaled,feature_importance.fronttop_CO2_fd3_scaled
120,120,0.7875,0.7487684729064039,0.7948002350176263,0.8919653349001175,0.09125000000000005,0.03083333333333338,0.032500000000000084,0.004166666666666541,0.2008333333333333,0.02458333333333329,0.050416666666666665,0.019999999999999907
121,121,0.7583333333333333,0.7211538461538461,0.7690951821386605,0.8785252643948297,0.09333333333333327,0.014583333333333282,0.02124999999999999,0.0024999999999999467,0.18374999999999997,0.018333333333333313,0.015000000000000013,0.02083333333333326
122,122,0.7583333333333333,0.7238095238095238,0.7711515863689777,0.8816833137485312,0.12249999999999994,0.03708333333333336,0.009166666666666545,0.01083333333333325,0.19541666666666657,0.039583333333333304,0.014583333333333282,0.02791666666666659
123,123,0.775,0.7452830188679245,0.790834312573443,0.8853554641598119,0.10958333333333337,0.02708333333333346,0.0245833333333334,0.02083333333333337,0.20958333333333334,0.039999999999999925,0.04375000000000007,0.032500000000000084
124,124,0.7916666666666666,0.7747747747747747,0.8187426556991775,0.9031286721504113,0.12208333333333321,0.0412499999999999,0.015000000000000013,0.036666666666666736,0.2545833333333334,0.05791666666666673,0.04541666666666655,0.03166666666666662
125,125,0.8375,0.7958115183246073,0.8353407755581669,0.9046709753231492,0.06125000000000014,0.04499999999999993,0.026249999999999996,0.012500000000000067,0.2254166666666667,0.0625,0.023333333333333428,0.036250000000000115
126,126,0.7708333333333334,0.7488584474885844,0.7936251468860165,0.8801410105757932,0.1266666666666667,0.03875000000000006,0.019166666666666665,0.010000000000000009,0.20499999999999996,0.026250000000000107,0.023333333333333317,0.03791666666666682
127,127,0.7958333333333333,0.7609756097560976,0.8056698002350176,0.8968860164512338,0.09333333333333327,0.027083333333333348,0.025833333333333264,0.006249999999999867,0.22499999999999987,0.02833333333333332,0.026249999999999885,0.03249999999999997
128,128,0.8125,0.7761194029850746,0.8191833137485312,0.9004847238542891,0.10250000000000004,0.029166666666666563,0.04375000000000007,0.04291666666666649,0.22083333333333333,0.04541666666666666,0.036666666666666736,0.025416666666666754
129,129,0.8125,0.7619047619047619,0.8068448883666275,0.8935810810810811,0.0854166666666667,0.007916666666666794,0.00708333333333333,0.012083333333333335,0.18791666666666662,0.01416666666666666,0.02083333333333337,0.02041666666666675
130,130,0.8583333333333333,0.8,0.8357814336075206,0.8757344300822563,0.00708333333333333,0.0012499999999999734,-0.0012500000000000844,-0.0004166666666666208,0.04416666666666669,0.0004166666666667318,0.002083333333333326,0.0033333333333331883
131,131,0.8083333333333333,0.7830188679245284,0.8260869565217391,0.9071680376028202,0.10291666666666666,0.019583333333333397,0.032916666666666594,0.015416666666666856,0.23458333333333337,0.050416666666666665,0.04249999999999998,0.007916666666666683
132,132,0.7791666666666667,0.7414634146341463,0.7880434782608696,0.8836662749706229,0.11249999999999993,0.03583333333333327,0.01416666666666666,1.1102230246251565e-16,0.20166666666666677,0.03833333333333333,0.00708333333333333,0.02458333333333329
133,133,0.8291666666666667,0.7853403141361257,0.8265276145710928,0.901439482961222,0.09333333333333338,0.04166666666666685,0.025833333333333375,0.027083333333333348,0.22791666666666666,0.05208333333333337,0.06166666666666676,0.022500000000000075
134,134,0.8041666666666667,0.7729468599033816,0.8165393654524089,0.906433607520564,0.08833333333333337,0.021666666666666723,0.05916666666666681,0.03125,0.21791666666666665,0.04500000000000004,0.06125000000000003,0.03083333333333338
135,135,0.7666666666666667,0.7431192660550459,0.7881903642773208,0.8885135135135135,0.11291666666666678,0.026666666666666727,0.010833333333333361,0.036666666666666736,0.21624999999999994,0.040416666666666656,0.03416666666666679,0.021666666666666834
136,136,0.7708333333333334,0.7393364928909952,0.7853995299647474,0.887264982373678,0.11416666666666675,0.0279166666666667,0.025000000000000022,0.04500000000000004,0.18708333333333338,0.010000000000000009,0.05291666666666661,0.032500000000000084
137,137,0.85,0.8043478260869565,0.8413631022326675,0.9059195064629848,0.07916666666666672,0.03083333333333338,0.04541666666666677,0.032916666666666594,0.24375000000000002,0.04208333333333325,0.02458333333333329,0.00374999999999992
138,138,0.8541666666666666,0.8128342245989305,0.8488542890716804,0.9040099882491186,0.0874999999999998,0.04125000000000001,0.042916666666666714,0.013749999999999929,0.2520833333333332,0.04916666666666669,0.05874999999999997,0.0245833333333334
139,139,0.8666666666666667,0.8222222222222222,0.8548766157461809,0.9064336075205641,0.09041666666666681,0.04166666666666674,0.01666666666666672,0.02791666666666659,0.22875,0.08374999999999999,0.04166666666666685,0.04999999999999993
140,140,0.8416666666666667,0.8041237113402062,0.8428319623971798,0.9062867215041127,0.0741666666666666,0.04749999999999999,0.05208333333333337,0.013333333333333308,0.24875000000000003,0.0508333333333334,0.04250000000000009,0.03458333333333341
141,141,0.8583333333333333,0.8282828282828283,0.8645710928319623,0.9170828437132785,0.07499999999999996,0.07625000000000004,0.02749999999999997,0.03208333333333313,0.2537499999999999,0.03749999999999987,0.08166666666666667,0.05958333333333332
142,142,0.8,0.7757009345794392,0.8193301997649824,0.9023942420681551,0.11625000000000008,0.039583333333333415,0.022916666666666807,0.036666666666666736,0.2433333333333334,0.06166666666666676,0.07125000000000004,0.05458333333333343
143,143,0.7666666666666667,0.7358490566037735,0.782021151586369,0.8887338425381905,0.12083333333333324,0.0245833333333334,0.028749999999999942,0.03375000000000006,0.19583333333333353,0.05541666666666678,0.04916666666666669,0.01708333333333334
144,144,0.7833333333333333,0.7547169811320755,0.799647473560517,0.893948296122209,0.11499999999999999,0.0708333333333333,0.019583333333333175,0.02416666666666667,0.1970833333333334,0.03208333333333335,0.05208333333333337,0.030833333333333268
145,145,0.8333333333333334,0.7916666666666666,0.8319623971797885,0.901439482961222,0.09791666666666665,0.017916666666666692,0.03166666666666662,0.006249999999999978,0.23291666666666677,0.057083333333333264,0.08166666666666667,0.012500000000000178
146,146,0.8416666666666667,0.8,0.8387191539365453,0.8960047003525264,0.12416666666666665,0.06708333333333327,0.013333333333333308,0.020000000000000018,0.22749999999999992,0.02083333333333326,0.044166666666666576,0.025416666666666754
147,147,0.7791666666666667,0.7414634146341463,0.7880434782608696,0.8910840188014101,0.0954166666666667,0.014583333333333282,0.011249999999999982,0.0050000000000000044,0.20708333333333329,0.020000000000000018,0.02083333333333348,0.01416666666666666
148,148,0.7666666666666667,0.7333333333333333,0.7799647473560518,0.8882931844888367,0.1050000000000001,0.03500000000000003,-0.0016666666666665941,0.010833333333333472,0.2008333333333333,0.03916666666666657,0.03500000000000003,-0.0029166666666666785
149,149,0.8041666666666667,0.7772511848341233,0.8206521739130435,0.9023942420681551,0.10416666666666674,0.04999999999999993,0.01666666666666683,0.02041666666666664,0.2466666666666667,0.05583333333333329,0.04083333333333339,0.007916666666666683
150,150,0.7875,0.7649769585253456,0.8091950646298472,0.8892479435957696,0.14208333333333334,0.03583333333333327,0.04583333333333339,0.03249999999999997,0.2320833333333333,0.04874999999999996,0.047083333333333255,0.057499999999999885
151,151,0.85,0.7906976744186046,0.8290246768507639,0.8783049353701526,0.005833333333333357,-0.006249999999999978,-0.0008333333333333526,-0.005416666666666736,0.11541666666666661,-0.003750000000000031,-0.004166666666666763,-0.005833333333333357
152,152,0.7791666666666667,0.7644444444444445,0.8086075205640424,0.8902761457109284,0.12791666666666668,0.01416666666666666,0.03541666666666665,0.03125000000000011,0.24208333333333343,0.053333333333333344,0.046666666666666745,0.04208333333333336
153,153,0.7666666666666667,0.7358490566037735,0.782021151586369,0.8911574618096357,0.11958333333333349,0.012500000000000067,0.035833333333333384,0.013750000000000151,0.19666666666666666,0.050833333333333286,0.040416666666666656,0.01375000000000004
154,154,0.7833333333333333,0.7614678899082569,0.8058166862514688,0.8813895417156287,0.12958333333333338,0.060416666666666674,0.02499999999999991,0.019583333333333397,0.21999999999999997,0.039583333333333304,0.04500000000000004,0.03874999999999984
155,155,0.8166666666666667,0.7684210526315789,0.812279670975323,0.8906433607520564,0.09666666666666668,0.036666666666666625,0.03916666666666657,0.02124999999999988,0.2058333333333333,0.028750000000000053,0.05666666666666664,0.0245833333333334
156,156,0.8041666666666667,0.7751196172248804,0.8185957696827262,0.8960781433607521,0.08666666666666678,0.0508333333333334,0.03124999999999989,0.060416666666666674,0.22083333333333333,0.026249999999999996,0.06958333333333333,0.01666666666666672
157,157,0.7791666666666667,0.7534883720930232,0.798325499412456,0.8914512338425383,0.1183333333333334,0.04916666666666658,0.006666666666666599,0.01416666666666666,0.2070833333333334,0.030000000000000027,0.06291666666666673,0.04958333333333331
158,158,0.8125,0.7804878048780488,0.8232961222091657,0.899162749706228,0.10708333333333331,0.025833333333333375,0.039583333333333415,0.022500000000000075,0.21999999999999997,0.0379166666666666,0.05666666666666664,0.020000000000000018
159,159,0.8625,0.819672131147541,0.8535546415981199,0.9096650998824912,0.05125000000000002,0.03874999999999995,0.010416666666666852,0.005833333333333357,0.24750000000000005,0.07500000000000018,0.03583333333333327,0.03874999999999995
160,160,0.7833333333333333,0.7570093457943925,0.8017038777908343,0.8955640423031729,0.10083333333333344,0.01749999999999996,0.015833333333333366,0.012083333333333335,0.21375,0.029583333333333406,0.019583333333333175,0.04249999999999998
161,161,0.8083333333333333,0.77,0.8137485311398356,0.8974735605170386,0.1020833333333333,0.04083333333333339,0.05874999999999986,0.02124999999999999,0.21875,0.043749999999999956,0.025833333333333375,0.04791666666666661
162,162,0.8041666666666667,0.7707317073170732,0.8144829612220916,0.8983548766157461,0.09791666666666676,0.03708333333333336,0.03041666666666676,0.012083333333333446,0.21500000000000008,0.03208333333333335,0.04416666666666669,0.05208333333333337
163,163,0.8583333333333333,0.8,0.8357814336075206,0.8924794359576969,0.016249999999999987,-0.0008333333333333526,0.005416666666666625,0.0024999999999999467,0.05125000000000002,0.005416666666666625,0.0012499999999999734,0.0024999999999999467
164,164,0.8,0.7623762376237624,0.8069917743830788,0.8925528789659224,0.11791666666666678,0.036250000000000004,0.023333333333333428,0.0008333333333333526,0.20999999999999996,0.053750000000000075,0.03374999999999995,0.03416666666666668
165,165,0.7708333333333334,0.7393364928909952,0.7853995299647474,0.8879994124559343,0.09500000000000008,0.015833333333333366,0.020000000000000018,0.01333333333333342,0.20833333333333337,0.009166666666666767,0.03166666666666673,0.014583333333333393
166,166,0.825,0.78125,0.8231492361927144,0.901659811985899,0.09583333333333321,0.036666666666666625,0.030000000000000027,0.012083333333333335,0.21291666666666664,0.06333333333333335,0.050833333333333286,-0.0004166666666667318
167,167,0.8083333333333333,0.7766990291262136,0.8199177438307873,0.9007050528789661,0.11583333333333334,0.0412499999999999,0.02124999999999999,0.03416666666666668,0.20666666666666667,0.06708333333333338,0.05874999999999986,0.016250000000000098
168,168,0.8083333333333333,0.7604166666666666,0.8055229142185664,0.8975470035252644,0.11166666666666658,0.022916666666666696,0.0008333333333334636,0.01708333333333334,0.1937500000000001,0.05874999999999997,0.04999999999999993,0.02375000000000005
169,169,0.775,0.7476635514018691,0.7928907168037602,0.8860164512338427,0.12291666666666667,0.028333333333333433,0.02083333333333337,0.02083333333333337,0.20624999999999993,0.03791666666666671,0.007916666666666683,0.01666666666666672
170,170,0.8541666666666666,0.7953216374269005,0.8324030552291422,0.8896151586368978,0.0012499999999999734,-0.00374999999999992,-0.0029166666666664565,-0.006249999999999978,0.0429166666666666,-0.0033333333333332993,-0.005833333333333357,0.0004166666666668428
171,171,0.7791666666666667,0.7414634146341463,0.7880434782608696,0.8932873090481787,0.10250000000000004,0.02749999999999997,0.02041666666666664,0.003750000000000031,0.19916666666666671,0.053749999999999964,0.025416666666666754,0.01708333333333334
172,172,0.85,0.7831325301204819,0.822855464159812,0.8749265569917744,0.018333333333333313,0.004166666666666541,0.004583333333333273,0.0016666666666665941,0.03833333333333322,0.01083333333333325,0.0029166666666666785,0.004166666666666763
173,173,0.8,0.7757009345794392,0.8193301997649824,0.8971063454759107,0.1066666666666668,0.03833333333333333,0.029999999999999916,0.046250000000000124,0.2400000000000001,0.032083333333333464,0.0408333333333335,0.02749999999999997
174,174,0.8041666666666667,0.7638190954773869,0.8083137485311398,0.8988689776733254,0.12458333333333338,0.057499999999999996,0.04458333333333342,0.008333333333333304,0.2120833333333333,0.03208333333333335,0.039583333333333415,0.03708333333333336
175,175,0.775,0.7452830188679245,0.790834312573443,0.8939482961222092,0.11666666666666659,0.04250000000000009,0.015416666666666745,0.007916666666666683,0.21333333333333326,0.0475000000000001,0.029583333333333295,0.02375000000000005
176,176,0.7708333333333334,0.7393364928909952,0.7853995299647474,0.8905699177438308,0.09833333333333338,0.01666666666666672,0.01666666666666672,0.014583333333333393,0.2054166666666667,0.05416666666666681,0.04166666666666663,0.032500000000000084
177,177,0.7916666666666666,0.7706422018348624,0.8146298472385429,0.8949764982373678,0.125,0.03374999999999995,0.0249999999999998,0.023749999999999938,0.24208333333333332,0.05541666666666667,0.05625000000000002,0.029999999999999916
178,178,0.8208333333333333,0.7922705314009661,0.834165687426557,0.9023942420681551,0.11625000000000008,0.05875000000000008,0.05291666666666672,0.06666666666666665,0.24249999999999994,0.05666666666666653,0.05166666666666664,0.04416666666666669
179,179,0.8166666666666667,0.7777777777777778,0.8205052878965923,0.9012191539365453,0.10708333333333331,0.05125000000000002,0.026666666666666616,0.03416666666666668,0.22083333333333321,0.05583333333333318,0.05791666666666673,0.029583333333333406
180,180,0.7875,0.7582938388625592,0.8030258519388954,0.9006316098707403,0.08124999999999993,0.012083333333333224,0.029583333333333295,0.016249999999999987,0.23083333333333333,0.025000000000000022,0.0462499999999999,0.06333333333333324
181,181,0.8291666666666667,0.7853403141361257,0.8265276145710928,0.9023942420681551,0.09708333333333341,0.04125000000000001,0.07000000000000017,0.04166666666666674,0.23916666666666675,0.01333333333333342,0.035833333333333384,0.01666666666666672
182,182,0.8,0.7473684210526316,0.7946533490011751,0.8886603995299647,0.11083333333333334,0.03208333333333335,0.023333333333333428,0.02833333333333332,0.18291666666666662,0.02124999999999999,0.05249999999999999,0.03750000000000009
183,183,0.7791666666666667,0.7534883720930232,0.798325499412456,0.885355464159812,0.11249999999999993,0.029166666666666674,0.032916666666666705,0.01666666666666672,0.2058333333333333,0.03375000000000006,0.02833333333333332,0.023333333333333317
184,184,0.7625,0.7373271889400922,0.7827555816686251,0.8882931844888368,0.11416666666666664,0.01083333333333325,0.009583333333333277,0.01750000000000007,0.2041666666666666,0.026249999999999885,0.03916666666666657,0.028749999999999942
185,185,0.825,0.78125,0.8231492361927144,0.9058460634547593,0.07750000000000001,0.04499999999999993,0.012499999999999956,0.02791666666666659,0.22749999999999992,0.05458333333333332,0.03624999999999989,0.01000000000000012
186,186,0.8458333333333333,0.8021390374331551,0.8400411280846063,0.9081227967097533,0.09999999999999998,0.03499999999999992,0.036666666666666625,0.025833333333333375,0.23583333333333334,0.06499999999999995,0.05124999999999991,0.013333333333333197
187,187,0.7666666666666667,0.7431192660550459,0.7881903642773208,0.8901292596944771,0.12458333333333327,0.022500000000000075,0.012916666666666798,0.007916666666666683,0.21375,0.04249999999999998,0.03208333333333335,-0.0016666666666665941
188,188,0.85,0.7831325301204819,0.822855464159812,0.8997502937720329,0.003750000000000142,-0.0016666666666665941,-0.0025000000000000577,0.004166666666666541,0.06999999999999995,0.0,0.0,-0.004166666666666652
189,189,0.8166666666666667,0.7777777777777778,0.8205052878965923,0.8981345475910695,0.07750000000000001,0.021666666666666612,0.02041666666666664,0.016666666666666607,0.2270833333333333,0.011249999999999982,0.04749999999999999,0.03416666666666668
190,190,0.7833333333333333,0.7450980392156863,0.7914218566392479,0.8943889541715629,0.09999999999999998,0.03249999999999997,0.007499999999999951,0.018749999999999933,0.19166666666666676,0.03416666666666668,0.043749999999999956,0.012083333333333335
191,191,0.8083333333333333,0.7653061224489796,0.8096357226792009,0.8996034077555817,0.1020833333333333,0.03416666666666668,0.02375000000000005,0.01708333333333334,0.2104166666666667,0.04249999999999998,0.04916666666666658,0.015416666666666634
192,192,0.7791666666666667,0.7579908675799086,0.8024383078730906,0.8877056404230319,0.1416666666666666,0.0591666666666667,0.029583333333333406,0.018750000000000044,0.21833333333333338,0.043749999999999956,0.0508333333333334,0.053750000000000075
193,193,0.7666666666666667,0.7358490566037735,0.782021151586369,0.8829318448883666,0.12625000000000008,0.03375000000000006,0.02375000000000005,0.03083333333333338,0.19999999999999996,0.03166666666666673,0.029583333333333406,0.03791666666666671
194,194,0.8,0.7735849056603774,0.8172737955346651,0.8900558166862514,0.12416666666666676,0.06583333333333341,0.030833333333333268,0.04791666666666661,0.21333333333333337,0.02416666666666678,0.0591666666666667,0.026250000000000107
195,195,0.85,0.8,0.837250293772033,0.9032755581668623,0.08041666666666658,0.04875000000000007,0.009999999999999898,0.0008333333333334636,0.1908333333333333,0.05166666666666653,0.0412499999999999,0.025833333333333264
196,196,0.7958333333333333,0.7741935483870968,0.8180082256169212,0.8960047003525264,0.11875000000000002,0.03583333333333327,0.040833333333333166,0.02458333333333329,0.2304166666666666,0.043749999999999845,0.03541666666666654,0.04291666666666649
197,197,0.8125,0.7692307692307693,0.8130141010575793,0.8998237367802585,0.10125000000000006,0.04166666666666674,0.0245833333333334,0.008333333333333193,0.21833333333333338,0.036250000000000004,0.03916666666666657,0.03791666666666671
198,198,0.7625,0.7272727272727273,0.774529964747356,0.8858695652173914,0.10083333333333322,0.03166666666666673,0.009999999999999898,0.006249999999999978,0.1875,0.02083333333333337,0.05333333333333323,0.015000000000000013
199,199,0.8541666666666666,0.7953216374269005,0.8324030552291422,0.8942420681551116,0.0016666666666665941,-0.0012500000000000844,-0.004166666666666763,-0.002083333333333326,0.050833333333333286,-0.0050000000000000044,-0.007083333333333441,-0.00374999999999992
200,200,0.775,0.7452830188679245,0.790834312573443,0.8983548766157461,0.08999999999999997,0.019166666666666776,0.005833333333333246,0.0012500000000000844,0.2120833333333334,0.0525000000000001,0.03125,0.028750000000000053
201,201,0.8083333333333333,0.7604166666666666,0.8055229142185664,0.8910840188014102,0.11708333333333332,0.026249999999999996,-0.0024999999999999467,0.002083333333333215,0.18333333333333335,0.054166666666666696,0.03708333333333336,0.011249999999999982
202,202,0.8083333333333333,0.7870370370370371,0.8301997649823737,0.8964453584018802,0.1066666666666668,0.03916666666666657,0.020000000000000018,0.020000000000000018,0.24583333333333335,0.029166666666666674,0.05125000000000002,0.030416666666666647
203,203,0.7833333333333333,0.7547169811320755,0.799647473560517,0.8903495887191539,0.11291666666666667,0.03124999999999989,0.016250000000000098,0.027083333333333348,0.22083333333333333,0.03874999999999995,0.029166666666666674,0.022499999999999964
204,204,0.8375,0.7958115183246073,0.8353407755581669,0.9030552291421856,0.06625000000000003,0.06458333333333333,0.01749999999999996,0.016666666666666607,0.22666666666666668,0.030000000000000138,0.049583333333333424,0.04458333333333331
205,205,0.8625,0.8216216216216217,0.8556110458284372,0.9126762632197415,0.07916666666666672,0.05500000000000016,0.014166666666666772,0.025000000000000022,0.25083333333333335,0.05166666666666675,0.06958333333333344,0.012500000000000067
206,206,0.8125,0.7887323943661971,0.8315217391304348,0.9038631022326674,0.11625000000000008,0.030000000000000027,0.036250000000000115,0.01666666666666672,0.24624999999999986,0.07666666666666677,0.0558333333333334,0.04083333333333328
207,207,0.8541666666666666,0.7953216374269005,0.8324030552291422,0.8942420681551118,-0.0016666666666665941,-0.004583333333333384,-0.0050000000000000044,-0.004166666666666763,0.10583333333333322,-0.004999999999999893,-0.005833333333333357,-0.002083333333333326
208,208,0.7625,0.7420814479638009,0.7868683901292597,0.8918918918918919,0.1266666666666666,0.02041666666666664,0.03249999999999997,0.01041666666666663,0.2041666666666666,0.0345833333333333,0.03249999999999997,0.018750000000000044
209,209,0.8166666666666667,0.7684210526315789,0.812279670975323,0.8975470035252645,0.09291666666666665,0.019166666666666665,0.012083333333333224,0.013333333333333197,0.20458333333333334,0.06374999999999997,0.05874999999999986,0.007499999999999951
210,210,0.8583333333333333,0.8089887640449438,0.8440070505287897,0.912015276145711,0.0495833333333332,0.03874999999999995,0.012500000000000067,0.015416666666666523,0.23999999999999988,0.014583333333333282,0.009583333333333388,0.014583333333333282
211,211,0.8291666666666667,0.7875647668393783,0.8285840188014101,0.8982079905992949,0.09999999999999998,0.05500000000000005,0.03875000000000017,0.026249999999999996,0.22750000000000015,0.06375000000000008,0.05958333333333343,0.019583333333333397
212,212,0.8291666666666667,0.7853403141361257,0.8265276145710928,0.9007784958871916,0.08416666666666661,0.023333333333333317,0.022083333333333455,0.008333333333333304,0.2254166666666667,0.03875000000000006,0.009583333333333388,0.05833333333333346
213,213,0.8041666666666667,0.7707317073170732,0.8144829612220916,0.9034224441833137,0.09416666666666662,0.025833333333333264,0.025416666666666754,0.01375000000000004,0.23749999999999993,0.025000000000000022,0.06625000000000003,0.03249999999999997
214,214,0.7708333333333334,0.7368421052631579,0.7833431257344301,0.8925528789659225,0.09416666666666673,0.02458333333333329,0.019166666666666665,0.015833333333333366,0.20666666666666667,0.01750000000000007,0.030416666666666647,0.0245833333333334
215,215,0.7583333333333333,0.7387387387387387,0.7834900117508813,0.8838866039952997,0.13375000000000015,0.05499999999999994,0.022499999999999964,0.0016666666666667052,0.22249999999999992,0.02750000000000008,0.027083333333333348,0.011666666666666603
216,216,0.8291666666666667,0.7939698492462312,0.834753231492362,0.9043037602820211,0.1020833333333333,0.04874999999999996,0.05541666666666667,0.01749999999999996,0.25583333333333347,0.03083333333333349,0.06291666666666662,0.028333333333333433
217,217,0.8541666666666666,0.8022598870056498,0.838572267920094,0.9081962397179789,0.07499999999999996,0.018333333333333424,0.028749999999999942,0.03166666666666662,0.19374999999999998,0.019166666666666665,0.028749999999999942,0.004583333333333273
218,218,0.8125,0.7692307692307693,0.8130141010575793,0.8965188014101058,0.0954166666666667,0.019583333333333397,0.06333333333333324,0.005833333333333357,0.21458333333333335,0.04083333333333328,0.0508333333333334,0.013749999999999929
219,219,0.775,0.6029411764705882,0.7126909518213866,0.8904964747356052,0.03624999999999989,0.0012500000000000844,-0.0012499999999999734,0.00708333333333333,0.040416666666666656,0.010000000000000009,0.004999999999999893,0.004166666666666763
220,220,0.8333333333333334,0.7916666666666666,0.8319623971797885,0.9006316098707403,0.07958333333333345,0.05291666666666661,0.012083333333333335,0.018750000000000155,0.22083333333333333,0.025000000000000133,0.060416666666666785,0.0016666666666667052
221,221,0.7958333333333333,0.751269035532995,0.7974441833137486,0.8914512338425382,0.11458333333333337,0.028750000000000053,0.021666666666666612,0.01791666666666658,0.1779166666666666,0.0508333333333334,0.043749999999999956,0.03083333333333338
222,222,0.8291666666666667,0.7875647668393783,0.8285840188014101,0.897253231492362,0.09458333333333335,0.035833333333333384,0.01041666666666674,0.019583333333333397,0.23750000000000004,0.047083333333333255,0.05125000000000013,0.005416666666666847
223,223,0.8,0.7798165137614679,0.823443008225617,0.9101792009400705,0.1312500000000001,0.06541666666666668,0.03833333333333344,0.040000000000000036,0.2608333333333335,0.07291666666666674,0.03875000000000006,0.06333333333333346
224,224,0.8041666666666667,0.7638190954773869,0.8083137485311398,0.8940951821386605,0.11250000000000004,0.043333333333333224,0.04874999999999996,0.012916666666666687,0.2154166666666668,0.025000000000000022,0.04791666666666683,0.006666666666666599
225,225,0.8208333333333333,0.7839195979899497,0.825940070505288,0.8993096357226792,0.09999999999999987,0.04625000000000001,0.029583333333333295,0.036250000000000004,0.22791666666666666,0.07208333333333328,0.05958333333333332,0.026666666666666616
226,226,0.8041666666666667,0.7772511848341233,0.8206521739130435,0.902027027027027,0.11499999999999999,0.05083333333333351,0.026666666666666727,0.02000000000000013,0.21958333333333335,0.036250000000000004,0.09125000000000005,0.05166666666666664
227,227,0.8625,0.8156424581005587,0.8494418331374853,0.9206815511163338,0.003750000000000031,0.01749999999999996,0.005833333333333357,0.012500000000000067,0.24458333333333337,0.040000000000000036,0.03208333333333335,0.02041666666666664
228,228,0.75,0.7272727272727273,0.77262044653349,0.8853554641598119,0.11125000000000007,0.015416666666666634,0.004583333333333273,0.035833333333333384,0.18541666666666667,0.02000000000000013,0.012083333333333335,0.039583333333333304
229,229,0.7916666666666666,0.7685185185185185,0.8125734430082256,0.8991627497062279,0.08583333333333332,0.03791666666666671,0.022083333333333233,0.021666666666666612,0.24916666666666654,0.03708333333333336,0.015416666666666634,0.021666666666666723
230,230,0.7708333333333334,0.7368421052631579,0.7833431257344301,0.8903495887191538,0.09708333333333341,0.011250000000000093,0.01000000000000012,0.015000000000000013,0.19958333333333333,0.019583333333333397,0.01666666666666672,0.0008333333333333526
231,231,0.8291666666666667,0.7875647668393783,0.8285840188014101,0.900484723854289,0.07958333333333334,0.03416666666666679,0.03041666666666676,0.04416666666666669,0.22291666666666676,0.04083333333333339,0.029583333333333406,0.005416666666666625
232,232,0.7666666666666667,0.7333333333333333,0.7799647473560518,0.8922591069330199,0.08041666666666669,0.010833333333333361,0.007500000000000062,-0.008333333333333304,0.2091666666666666,0.03083333333333338,0.012499999999999956,-0.0016666666666665941
233,233,0.8625,0.7898089171974523,0.8268213866039953,0.8895417156286721,0.03083333333333338,0.023333333333333317,0.009583333333333388,0.015000000000000124,0.07666666666666666,0.004166666666666652,0.015833333333333366,0.0025000000000000577
234,234,0.7833333333333333,0.7592592592592593,0.8037602820211516,0.8909371327849589,0.1366666666666666,0.030833333333333268,0.03166666666666662,0.039583333333333304,0.23333333333333328,0.06708333333333338,0.03291666666666648,0.026249999999999996
235,235,0.7583333333333333,0.7289719626168224,0.7752643948296123,0.8797737955346651,0.12958333333333327,0.01791666666666658,0.023749999999999938,0.017916666666666692,0.19499999999999995,0.01750000000000007,0.04541666666666666,0.03541666666666665
236,236,0.775,0.7476635514018691,0.7928907168037602,0.8903495887191539,0.11166666666666669,0.028750000000000053,0.050416666666666665,0.02749999999999997,0.21083333333333332,0.03875000000000006,0.057083333333333375,0.022916666666666807
237,237,0.8166666666666667,0.7777777777777778,0.8205052878965923,0.9019535840188013,0.08708333333333329,0.040000000000000036,0.018333333333333424,0.007499999999999951,0.2320833333333333,0.047083333333333144,0.06874999999999998,0.02791666666666659
238,238,0.7791666666666667,0.7511737089201878,0.7962690951821387,0.901439482961222,0.10541666666666671,0.01666666666666672,0.02041666666666664,0.004583333333333273,0.21958333333333335,0.0429166666666666,0.025833333333333375,0.03124999999999989
239,239,0.7875,0.7605633802816901,0.8050822561692127,0.893801410105758,0.10833333333333328,0.03208333333333324,0.02124999999999999,0.015416666666666523,0.20624999999999993,0.03833333333333322,0.029583333333333295,0.030833333333333268
240,240,0.8375,0.7979274611398963,0.8373971797884842,0.9048913043478259,0.07708333333333339,0.053750000000000075,0.0279166666666667,0.015833333333333366,0.245,0.03125,0.06833333333333336,0.032916666666666594
241,241,0.8166666666666667,0.7864077669902912,0.8287309048178613,0.9061398354876616,0.10458333333333325,0.04166666666666663,0.04499999999999993,0.02749999999999997,0.2270833333333333,0.07624999999999993,0.03708333333333336,0.039583333333333304
242,242,0.7958333333333333,0.7487179487179487,0.7953877790834312,0.8907168037602821,0.11541666666666661,0.03208333333333313,0.04208333333333314,0.026666666666666727,0.1808333333333333,0.04249999999999998,0.03541666666666665,0.04833333333333334
243,243,0.8208333333333333,0.7724867724867724,0.8156580493537016,0.8969594594594594,0.11916666666666664,0.019166666666666554,0.018749999999999933,0.026666666666666616,0.19958333333333333,0.03916666666666657,0.04791666666666672,0.04166666666666663
244,244,0.8208333333333333,0.774869109947644,0.8177144535840188,0.898575205640423,0.11291666666666667,0.04791666666666661,0.05458333333333332,0.02041666666666664,0.20833333333333326,0.04749999999999999,0.05666666666666664,0.05291666666666672
