,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.front_CO2_vd_scaled,feature_importance.front_CO2_vd_fd1_scaled,feature_importance.front_CO2_vd_fd2_scaled,feature_importance.front_CO2_vd_fd3_scaled,feature_importance.frontlow_CO2_scaled,feature_importance.frontlow_CO2_fd1_scaled,feature_importance.frontlow_CO2_fd2_scaled,feature_importance.frontlow_CO2_fd3_scaled,feature_importance.fronttop_CO2_scaled,feature_importance.fronttop_CO2_fd1_scaled,feature_importance.fronttop_CO2_fd2_scaled,feature_importance.fronttop_CO2_fd3_scaled,feature_importance.frontlow_temperature_scaled,feature_importance.frontlow_temperature_fd1_scaled,feature_importance.frontlow_temperature_fd2_scaled,feature_importance.frontlow_temperature_fd3_scaled,feature_importance.frontlow_humidity_scaled,feature_importance.frontlow_humidity_fd1_scaled,feature_importance.frontlow_humidity_fd2_scaled,feature_importance.frontlow_humidity_fd3_scaled,feature_importance.fronttop_temperature_scaled,feature_importance.fronttop_temperature_fd1_scaled,feature_importance.fronttop_temperature_fd2_scaled,feature_importance.fronttop_temperature_fd3_scaled,feature_importance.fronttop_humidity_scaled,feature_importance.fronttop_humidity_fd1_scaled,feature_importance.fronttop_humidity_fd2_scaled,feature_importance.fronttop_humidity_fd3_scaled
26,26,0.8019323671497585,0.7453416149068323,0.7869565217391304,0.870226843100189,0.011111111111111183,-0.004347826086956608,-0.006763285024154575,-0.018840579710144967,0.0845410628019323,-0.008212560386473555,0.005797101449275366,-0.0004830917874396601,0.18405797101449273,-0.0009661835748792091,-0.012077294685990503,0.007246376811594235,0.005314009661835817,-0.005314009661835706,-0.018840579710144967,-0.032850241545893666,-0.022222222222222143,-0.006280193236715137,-0.008695652173913104,0.009178743961352653,0.0009661835748792091,-0.005314009661835706,-0.034782608695652195,-0.01594202898550723,-0.04154589371980677,0.007246376811594235,0.0024154589371980784,-0.0028985507246377384
27,27,0.8599033816425121,0.8284023668639053,0.8500000000000001,0.9125708884688091,-0.004830917874396046,0.005314009661835817,0.004830917874396157,0.011594202898550732,0.07874396135265704,0.010628019323671523,0.0024154589371980784,0.036714975845410724,0.09565217391304348,0.0038647342995168366,0.004347826086956608,0.0,0.007729468599033784,0.0009661835748792091,-0.0014492753623187582,0.0019323671497584183,0.004347826086956608,0.01449275362318847,0.0028985507246376274,0.03913043478260869,0.005797101449275366,0.018357487922705307,0.0304347826086957,0.011594202898550732,0.01690821256038655,0.01690821256038655,0.01690821256038655,0.01787439613526587
28,28,0.8454106280193237,0.8117647058823529,0.8358695652173913,0.906805293005671,0.01304347826086949,0.007729468599033784,0.010144927536231974,0.010144927536231751,0.024154589371980784,0.007246376811594235,-0.022705314009661914,-0.04106280193236711,0.3285024154589371,0.011111111111111183,-0.018357487922705307,0.020772946859903385,0.05362318840579716,-0.02512077294685988,-0.02801932367149762,-0.033816425120772986,-0.035265700483091744,0.022222222222222254,-0.0014492753623187582,0.033333333333333215,0.06859903381642507,0.007246376811594235,0.004347826086956608,-0.025603864734299542,-0.03719806763285016,-0.025603864734299542,0.02850241545893717,0.01642512077294689
29,29,0.8067632850241546,0.7560975609756098,0.7934782608695652,0.8775047258979206,-0.011111111111111072,-0.0028985507246377384,-0.004830917874396157,0.00048309178743954906,0.020772946859903496,-0.005797101449275366,-0.0028985507246377384,0.0014492753623189802,0.09516908212560382,-0.0009661835748792091,-0.0009661835748792091,0.012077294685990392,0.051207729468599084,-0.005314009661835817,0.004347826086956497,-0.008212560386473333,-0.009661835748792091,-0.004347826086956497,-0.0024154589371979673,0.00048309178743954906,0.0531400966183575,-0.0024154589371979673,-0.009178743961352653,0.010628019323671523,-0.009661835748792091,0.004347826086956497,0.004830917874396157,0.0009661835748792091
30,30,0.821256038647343,0.7955801104972375,0.817391304347826,0.8807183364839319,-0.04251207729468598,0.0038647342995168366,-0.0014492753623188692,0.009661835748792202,0.14492753623188392,0.0009661835748790981,-0.004347826086956608,0.037198067632850274,0.19275362318840583,0.019323671497584516,0.012077294685990392,0.01352657004830915,0.05797101449275355,-0.010628019323671523,-0.022222222222222254,-0.034782608695652306,-0.05265700483091795,-0.0038647342995168366,0.007729468599033784,0.03140096618357491,0.10579710144927534,0.010144927536231862,-0.021739130434782594,-0.014009661835748699,0.007246376811594235,0.009178743961352542,0.004830917874396046,0.017391304347826098
31,31,0.8019323671497585,0.7421383647798742,0.7858695652173913,0.8859168241965973,0.010144927536231974,0.0024154589371980784,0.0009661835748792091,0.0024154589371980784,0.0014492753623187582,0.018357487922705307,-0.011111111111111072,-0.01545893719806768,0.013043478260869601,0.0,0.010628019323671523,-0.0014492753623187582,0.017391304347826098,0.0,-0.012560386473430052,-0.05169082125603863,-0.02657004830917875,0.005797101449275366,-0.004347826086956608,0.0038647342995169476,0.021739130434782594,-0.03913043478260858,-0.008695652173913104,-0.01497584541062802,-0.0014492753623187582,0.01449275362318847,0.013526570048309261,0.0004830917874396601
32,32,0.7391304347826086,0.6351351351351351,0.716304347826087,0.8436672967863894,-0.02657004830917875,-0.0024154589371980784,-0.0024154589371980784,-0.008212560386473444,0.02946859903381638,0.0038647342995169476,-0.008212560386473444,-0.01497584541062802,0.07342995169082123,0.0033816425120773985,-0.009661835748792313,0.0033816425120773985,0.0,0.0024154589371980784,-0.01352657004830915,-0.013043478260869601,-0.017874396135265758,-0.009661835748792313,-0.0038647342995168366,-0.004347826086956497,0.010628019323671523,0.0,-0.017391304347826098,-0.0038647342995168366,-0.021256038647343045,0.0014492753623188692,-0.009661835748792313,-0.0014492753623187582
33,33,0.8454106280193237,0.8117647058823529,0.8358695652173913,0.8973534971644613,-0.006763285024154686,-0.0009661835748793202,-0.006763285024154686,-0.006763285024154686,0.034782608695652084,0.008695652173912993,0.004830917874396157,0.018357487922705307,0.1560386473429951,-0.00048309178743954906,-0.005314009661835706,0.008212560386473555,0.05362318840579716,-0.010144927536231862,-0.005314009661835706,-0.018840579710144967,-0.03140096618357502,0.009178743961352542,0.0033816425120773985,-0.010628019323671634,0.11159420289855071,-0.0009661835748793202,-0.020772946859903385,-0.004830917874396157,-0.004830917874396157,-0.0009661835748793202,-0.007729468599033895,0.01352657004830915
34,34,0.748792270531401,0.6904761904761905,0.7369565217391305,0.8534026465028356,-0.02608695652173909,0.0,-0.004347826086956497,-0.01545893719806768,0.114975845410628,-0.00048309178743954906,0.006763285024154686,-0.036231884057971064,0.06570048309178733,0.0038647342995169476,0.013043478260869712,-0.0019323671497584183,0.04347826086956519,-0.011594202898550732,-0.02512077294685988,-0.04106280193236711,-0.01352657004830915,0.0019323671497585293,-0.004830917874396157,0.006280193236715026,0.07826086956521727,-0.01594202898550723,-0.033816425120772875,0.005314009661835817,-0.03961352657004824,0.0004830917874396601,-0.0024154589371980784,-0.0009661835748792091
35,35,0.7101449275362319,0.620253164556962,0.692391304347826,0.8465028355387524,-0.06811594202898541,0.010144927536231974,0.0019323671497585293,-0.017874396135265647,0.07246376811594213,0.0033816425120772875,-0.01111111111111096,0.004830917874396268,0.11497584541062811,0.008695652173913215,-0.019806763285024065,-0.004347826086956497,0.030434782608695587,0.005797101449275255,-0.01256038647342983,-0.0009661835748790981,-0.04009661835748779,0.0004830917874396601,0.014492753623188581,0.0019323671497585293,0.02512077294685988,-0.0033816425120772875,0.007729468599033784,0.009661835748792424,-0.018357487922705196,0.01400966183574881,0.011594202898550843,-0.006763285024154464
36,36,0.821256038647343,0.7861271676300579,0.8130434782608695,0.901890359168242,-0.047826086956521796,-0.006280193236715026,-0.01256038647342994,-0.0019323671497585293,0.02850241545893717,0.03816425120772948,0.021739130434782594,0.03816425120772948,0.12125603864734302,0.00048309178743954906,0.0028985507246377384,-0.02463768115942022,0.04637681159420293,-0.04541062801932383,-0.017874396135265647,-0.048792270531401005,-0.06666666666666676,0.006280193236715026,-0.004830917874396046,-0.005314009661835817,0.08067632850241557,-0.03285024154589378,-0.034782608695652306,-0.03236714975845412,-0.019323671497584516,0.00048309178743954906,-0.0024154589371980784,0.01111111111111096
37,37,0.8405797101449275,0.8070175438596491,0.8315217391304348,0.9033081285444234,-0.016425120772947,0.0028985507246376274,0.008695652173912993,0.008695652173912993,0.05169082125603863,0.0009661835748792091,0.016425120772946666,-0.004830917874396157,0.10434782608695659,-0.0033816425120772875,0.022222222222222143,0.01642512077294689,0.020289855072463614,-0.022222222222222365,-0.007246376811594235,-0.04009661835748801,-0.0038647342995169476,0.0019323671497584183,0.0,0.02898550724637672,0.03768115942028982,-0.01594202898550723,-0.011111111111111072,-0.021739130434782705,-0.03236714975845423,-0.0019323671497585293,0.01545893719806768,0.0028985507246376274
38,38,0.7777777777777778,0.7444444444444445,0.7728260869565218,0.8851606805293006,-0.07391304347826078,-0.00048309178743954906,-0.01256038647342994,0.006763285024154686,0.07632850241545908,0.004830917874396157,0.006280193236715026,-0.0028985507246376274,0.13719806763285025,-0.019323671497584516,-0.0028985507246376274,-0.010628019323671412,0.07342995169082134,-0.006763285024154464,-0.0024154589371980784,-0.01159420289855062,-0.05458937198067615,0.018840579710144967,0.0038647342995169476,-0.009661835748792202,0.17971014492753623,-0.02512077294685988,-0.010144927536231862,-0.017874396135265647,-0.04589371980676327,0.011111111111111183,0.012077294685990392,0.008212560386473444
39,39,0.821256038647343,0.7861271676300579,0.8130434782608695,0.8956521739130435,-0.034782608695652306,-0.0038647342995168366,-1.1102230246251565e-16,0.007246376811594235,0.07632850241545897,0.010628019323671634,0.0028985507246376274,0.009661835748792202,0.2072463768115942,0.006763285024154464,0.0033816425120772875,-0.0038647342995168366,0.11256038647342992,-0.017391304347826098,-0.01545893719806768,-0.010628019323671523,-0.03864734299516914,0.008212560386473444,0.018357487922705307,0.010628019323671412,-0.006280193236715026,-0.0009661835748793202,-0.03236714975845412,-0.006763285024154575,-0.060386473429951626,0.010628019323671412,0.006280193236715026,0.022222222222222254
40,40,0.8164251207729468,0.7865168539325843,0.8108695652173914,0.887523629489603,-0.03285024154589378,-0.0024154589371980784,0.00048309178743954906,-0.008695652173912993,0.06570048309178744,0.009661835748792202,0.00048309178743954906,-0.0028985507246378495,0.06473429951690823,0.0024154589371980784,0.006280193236715026,-0.004347826086956608,0.01497584541062802,-0.008212560386473444,-0.014975845410627908,-0.011111111111111183,-0.03236714975845412,-0.009661835748792424,-0.012077294685990392,0.010144927536231751,0.021739130434782594,-0.0038647342995168366,-0.0038647342995168366,-0.0033816425120772875,-0.021256038647343045,0.006280193236714804,0.007729468599033784,-0.0019323671497585293
41,41,0.782608695652174,0.7096774193548387,0.7641304347826087,0.8926275992438563,0.0038647342995169476,0.0009661835748792091,-0.008212560386473333,-0.0033816425120771765,-0.01256038647342994,-0.005314009661835706,-0.009178743961352542,-0.03188405797101457,0.04396135265700496,-0.010628019323671412,-0.0033816425120771765,-0.009178743961352542,-0.00048309178743954906,-0.014009661835748699,-0.010628019323671412,-0.03285024154589378,-0.01449275362318836,-0.0009661835748792091,0.011594202898550843,-0.005797101449275255,0.016425120772947,-0.018357487922705307,-0.07101449275362315,-0.033333333333333326,-0.017874396135265758,-0.0033816425120772875,0.0009661835748792091,-0.023671497584541124
42,42,0.8115942028985508,0.7914438502673797,0.8108695652173914,0.8880907372400757,-0.05507246376811603,0.0,-0.004347826086956497,-0.006280193236715137,0.11980676328502415,0.006763285024154575,0.005314009661835706,0.0,0.22608695652173927,0.007246376811594124,0.01690821256038655,-0.008212560386473333,0.05893719806763298,0.004347826086956608,-0.0028985507246377384,-0.006280193236714915,-0.00048309178743954906,0.021739130434782705,0.012560386473430052,0.009661835748792313,0.12753623188405794,-0.011594202898550732,-0.021256038647342934,-0.005314009661835706,-0.06618357487922688,0.01545893719806768,0.017874396135265758,-0.005797101449275366
43,43,0.8647342995169082,0.8372093023255814,0.8565217391304347,0.9001890359168242,-0.005314009661835817,0.01256038647342983,0.006280193236714915,0.018357487922705196,0.09999999999999998,0.017391304347825987,0.05265700483091784,0.018840579710144967,0.2265700483091787,0.004347826086956497,0.024637681159420333,-0.007729468599034006,0.035265700483091744,-0.010628019323671523,-0.013043478260869712,-0.0270531400966183,0.0033816425120772875,-1.1102230246251565e-16,-0.0028985507246376274,0.06666666666666665,0.10579710144927534,0.007729468599033673,-0.006280193236715026,-0.005797101449275588,-0.011111111111111183,0.021739130434782594,0.07149758454106281,0.01594202898550723
44,44,0.7536231884057971,0.6982248520710059,0.7423913043478261,0.8746691871455577,-0.05265700483091784,-0.007246376811594235,-0.017874396135265647,-0.02801932367149751,0.02753623188405807,-0.02560386473429943,-0.018840579710144967,-0.02946859903381638,0.10821256038647342,-0.01256038647342983,-0.01304347826086949,-0.020772946859903385,0.07536231884057976,-0.024154589371980673,-0.02608695652173898,-0.020289855072463725,-0.06714975845410631,0.0014492753623188692,-0.01352657004830915,0.0009661835748793202,0.10869565217391308,-0.018840579710144856,-0.021256038647342934,-0.022705314009661803,-0.09082125603864732,0.01545893719806779,-0.02657004830917875,-0.009178743961352653
45,45,0.7584541062801933,0.6666666666666666,0.7369565217391304,0.85,-0.011111111111111072,0.0033816425120773985,0.006763285024154686,0.0004830917874396601,-0.01159420289855062,0.0028985507246377384,0.0028985507246377384,-0.023188405797101352,-0.011111111111111072,0.0033816425120773985,-0.008212560386473333,0.004830917874396157,0.011111111111111183,-0.007729468599033784,-0.0028985507246376274,-0.02463768115942022,-0.023671497584541012,0.0,-0.005314009661835706,0.007246376811594235,0.0004830917874396601,-0.048309178743961345,-0.03961352657004824,-0.016425120772946777,0.0009661835748793202,0.007729468599033895,-0.0009661835748792091,0.0014492753623188692
46,46,0.8164251207729468,0.7654320987654321,0.8021739130434782,0.893194706994329,-0.01690821256038655,0.006763285024154464,0.0024154589371980784,0.0019323671497583073,-0.010628019323671523,0.015942028985507117,-0.007246376811594235,-0.014009661835748699,0.018840579710144856,0.019323671497584516,0.004830917874396046,0.017874396135265647,0.024154589371980673,-0.008695652173912993,-0.009661835748792202,-0.02657004830917875,0.008212560386473222,-0.017391304347826098,0.017391304347826098,0.016908212560386437,0.04396135265700485,0.0014492753623188692,-0.019806763285024065,-0.023188405797101463,-0.007729468599033784,0.0028985507246376274,0.020289855072463725,-1.1102230246251565e-16
47,47,0.7729468599033816,0.718562874251497,0.7608695652173914,0.8735349716446126,-0.03961352657004835,-0.0019323671497584183,0.00048309178743954906,-0.009661835748792313,0.048309178743961456,-0.024154589371980673,-0.009178743961352542,0.010144927536231974,0.022705314009661914,0.0004830917874396601,0.004830917874396157,-0.010144927536231862,0.06666666666666676,-0.020289855072463725,-0.018840579710144856,-0.03188405797101457,-0.07439613526570055,-0.0009661835748792091,-0.018840579710144856,0.0019323671497585293,0.04009661835748801,0.005314009661835817,-0.00048309178743954906,-0.05265700483091795,-0.03188405797101457,0.004347826086956497,0.008695652173912993,0.004347826086956608
48,48,0.7874396135265701,0.717948717948718,0.7695652173913043,0.9293950850661625,0.013526570048309261,0.01545893719806768,-0.0019323671497583073,0.0028985507246377384,-0.006763285024154464,-0.006280193236714915,-0.011111111111111072,0.007246376811594235,0.12318840579710144,0.006280193236715026,-0.006763285024154464,-0.009661835748792202,0.020772946859903385,-0.004347826086956386,-0.02560386473429943,-0.010144927536231862,-0.020772946859903496,0.01594202898550734,-0.024154589371980673,0.008695652173913104,-0.0038647342995168366,-0.00048309178743954906,-0.05217391304347818,-0.03913043478260869,-0.05458937198067615,0.011594202898550843,0.016425120772947,-0.008212560386473333
49,49,0.8260869565217391,0.7804878048780488,0.8130434782608695,0.8844990548204159,-0.0019323671497584183,0.0024154589371980784,0.006280193236715026,0.005797101449275255,0.033333333333333326,0.004830917874396046,0.017874396135265536,-0.006280193236715026,0.06908212560386473,0.007246376811594235,-0.0004830917874396601,0.013043478260869601,0.0033816425120772875,-0.008695652173912993,-0.008695652173912993,-0.01111111111111096,-0.011594202898550732,0.0038647342995169476,0.01207729468599017,0.0009661835748793202,0.04299516908212564,-0.005797101449275366,0.0028985507246376274,0.009661835748792202,-0.0028985507246376274,0.015942028985507117,0.015458937198067568,0.014009661835748699
50,50,0.8743961352657005,0.8555555555555555,0.8706521739130435,0.9068998109640831,-0.034782608695652084,0.0014492753623187582,-0.0014492753623188692,0.008695652173912882,0.061352657004830946,-0.0038647342995169476,-0.009661835748792313,-0.013526570048309261,0.11884057971014494,0.01400966183574881,0.004347826086956497,0.0038647342995169476,0.05797101449275355,-0.01497584541062802,-0.0024154589371979673,-0.02898550724637694,-0.008695652173913104,-0.023671497584541012,0.0019323671497583073,0.015458937198067568,0.07004830917874383,0.0038647342995169476,-0.01497584541062802,-0.01642512077294689,-0.026086956521739202,0.017391304347825987,-0.0019323671497584183,0.01256038647342983
51,51,0.7922705314009661,0.7261146496815286,0.7749999999999999,0.8739130434782609,-0.037198067632850274,0.005797101449275255,0.004347826086956497,-0.005797101449275366,0.06425120772946857,0.008212560386473444,0.0038647342995169476,0.015458937198067568,0.02608695652173909,-0.01497584541062802,0.005314009661835817,0.018840579710144967,0.01352657004830915,-0.013526570048309261,-0.023671497584541124,-0.034782608695652306,0.005314009661835817,0.01400966183574881,-0.0019323671497584183,0.026086956521739202,0.07198067632850236,-0.018840579710144967,-0.026086956521739202,-0.024154589371980784,-0.022705314009661803,0.020289855072463725,0.010628019323671523,0.005314009661835817
52,52,0.8067632850241546,0.7802197802197802,0.8032608695652174,0.8840264650283554,-0.0236714975845409,-0.0009661835748792091,0.009661835748792313,0.004830917874396157,0.20144927536231882,0.01545893719806768,0.020772946859903385,0.017874396135265758,0.17391304347826086,0.035265700483091855,-0.007246376811594346,-0.022705314009661692,0.021739130434782705,-0.030434782608695476,-0.03671497584541061,-0.022222222222222143,-0.004830917874396157,-0.01594202898550723,0.03188405797101457,0.035748792270531515,0.20241545893719803,0.017874396135265758,-0.009661835748792313,-0.020772946859903385,-0.07391304347826089,0.025120772946859993,0.023671497584541124,0.04589371980676327
53,53,0.8115942028985508,0.7821229050279329,0.8065217391304348,0.8816635160680529,0.0028985507246377384,-0.005797101449275255,0.013526570048309261,-0.009178743961352653,0.20579710144927543,0.01594202898550734,0.0009661835748792091,0.0019323671497584183,0.16183574879227058,-0.0014492753623187582,0.006280193236715137,-0.0019323671497584183,0.08067632850241568,0.01690821256038655,0.005797101449275366,-0.011111111111111072,-0.030917874396135248,-0.0014492753623187582,-0.0009661835748792091,-0.00048309178743954906,0.048309178743961345,-0.007246376811594124,-0.023671497584541124,-0.02512077294685988,-0.01159420289855062,0.019806763285024287,0.005797101449275366,0.008212560386473555
54,54,0.7777777777777778,0.7228915662650602,0.7652173913043478,0.8752362948960303,-0.03719806763285016,-0.009661835748792202,0.004830917874396157,-0.009661835748792202,0.04299516908212575,0.0019323671497585293,0.005314009661835817,-0.008695652173912993,0.10917874396135263,-0.0019323671497583073,-0.007246376811594124,-0.02995169082125604,0.03864734299516914,-0.01449275362318836,-0.0028985507246376274,-0.030434782608695587,-0.02512077294685988,0.006280193236715026,0.0004830917874396601,-0.009178743961352542,0.09082125603864732,0.0009661835748792091,-0.016908212560386437,-0.014009661835748699,-0.04444444444444451,-0.0038647342995168366,-0.0024154589371980784,-0.009178743961352542
55,55,0.8164251207729468,0.7654320987654321,0.8021739130434782,0.8899810964083176,1.1102230246251565e-16,0.0028985507246376274,0.008212560386473222,-0.011111111111111183,0.009178743961352653,0.004347826086956497,-0.0004830917874396601,-0.01352657004830915,0.09371980676328495,-0.0004830917874396601,0.013043478260869601,-0.014009661835748921,0.014009661835748699,-0.011594202898550843,-0.019323671497584516,-0.0009661835748793202,0.0014492753623188692,0.006763285024154464,0.004830917874396046,-0.008212560386473444,0.011111111111111183,-0.011594202898550732,-0.03816425120772948,-0.011594202898550732,0.00048309178743954906,0.0024154589371978563,0.010144927536231751,0.01207729468599017
56,56,0.8357487922705314,0.8131868131868132,0.8326086956521739,0.9015122873345935,-0.03768115942028982,0.0009661835748793202,-0.009178743961352542,-0.004347826086956386,0.11207729468599048,0.0004830917874397711,0.018840579710144967,0.008212560386473444,0.17487922705314007,0.006280193236715026,0.01400966183574881,0.01497584541062802,0.0835748792270532,-0.004830917874396046,-0.02898550724637672,-0.016908212560386437,-0.05507246376811581,0.0004830917874397711,-0.036231884057971064,0.04057971014492756,0.019806763285024065,0.006763285024154686,-0.019806763285024065,-0.02753623188405796,0.05893719806763287,0.020289855072463725,0.013526570048309261,0.026570048309178862
57,57,0.8164251207729468,0.7790697674418605,0.807608695652174,0.8875236294896031,-0.022222222222222254,0.0009661835748790981,-1.1102230246251565e-16,0.0014492753623188692,0.0661835748792271,-0.007729468599033784,-0.011594202898550732,0.0019323671497583073,0.047342995169082025,-0.0038647342995170586,0.0019323671497583073,-0.004830917874396268,0.0444444444444444,-0.0033816425120772875,-0.0019323671497585293,-0.0033816425120772875,-0.03236714975845412,-0.006763285024154575,-0.009661835748792202,0.0009661835748790981,0.05990338164251208,-0.009661835748792202,-0.0004830917874396601,-0.037681159420289934,-0.02463768115942022,-0.005797101449275477,-0.0038647342995170586,-0.010628019323671523
58,58,0.8502415458937198,0.8208092485549133,0.842391304347826,0.9105860113421551,-0.0024154589371980784,0.0004830917874396601,0.005314009661835817,-0.008695652173913104,0.09903381642512077,0.0,0.0014492753623188692,0.0009661835748792091,0.11014492753623195,-0.004347826086956497,-0.005797101449275477,0.0,0.01545893719806768,-0.008212560386473444,-0.0033816425120772875,0.0009661835748792091,0.007246376811594235,0.0038647342995168366,-0.005797101449275477,-0.00048309178743954906,0.0304347826086957,0.0,-0.0033816425120772875,0.0019323671497584183,-0.016425120772947,-0.005797101449275477,-0.004347826086956497,-0.005314009661835706
59,59,0.8019323671497585,0.7453416149068323,0.7869565217391304,0.8821361058601134,-0.020289855072463725,0.0019323671497584183,0.0004830917874396601,-0.008212560386473555,0.0792270531400967,-0.0028985507246377384,-0.018357487922705418,-0.0038647342995169476,0.004830917874396157,-0.032367149758454006,-0.021739130434782594,0.0004830917874396601,0.05893719806763298,-0.007246376811594124,-0.03188405797101446,-0.01545893719806768,-0.006763285024154575,0.0,-0.010628019323671523,-0.0019323671497584183,0.0304347826086957,-0.04396135265700474,-0.03864734299516903,-0.0304347826086957,-0.019323671497584405,-0.006280193236715137,0.0028985507246377384,0.005797101449275366
60,60,0.8357487922705314,0.7951807228915663,0.8239130434782609,0.906710775047259,-0.01111111111111096,-0.005314009661835595,-0.005314009661835595,-0.014009661835748699,0.033333333333333326,0.013526570048309261,-0.0024154589371979673,-0.010628019323671523,0.0434782608695653,0.01690821256038655,-0.037681159420289934,-0.03768115942028982,0.0628019323671497,-0.02850241545893717,-0.00048309178743943804,-0.05700483091787423,-0.024154589371980673,0.0038647342995169476,-0.005797101449275366,0.01400966183574881,0.06038647342995174,-0.006280193236714804,-0.007246376811594124,-0.03864734299516903,-0.062318840579710044,0.014492753623188581,1.1102230246251565e-16,0.01400966183574881
61,61,0.7342995169082126,0.6666666666666666,0.7206521739130435,0.8488657844990548,-0.035265700483091744,-0.006763285024154464,-0.01207729468599028,-0.02608695652173909,0.09033816425120778,-0.020289855072463725,-0.010628019323671412,-0.014975845410627908,0.2265700483091787,-0.009178743961352542,0.006763285024154686,-0.0024154589371979673,0.012077294685990503,-0.033816425120772986,-0.02850241545893717,-0.02898550724637683,-0.03961352657004824,-0.02995169082125604,0.018357487922705418,-0.006280193236714804,0.04589371980676327,-0.01304347826086949,-0.005797101449275255,-0.014009661835748699,-0.09420289855072461,0.0009661835748794312,0.0009661835748793202,0.017874396135265758
62,62,0.7777777777777778,0.7325581395348837,0.7684782608695653,0.8572778827977315,-0.005797101449275366,0.004830917874396157,0.0024154589371980784,-0.0038647342995168366,0.1671497584541063,0.007246376811594235,0.004347826086956608,-0.0009661835748792091,0.16618357487922697,0.0028985507246377384,-0.00048309178743954906,-0.00048309178743954906,0.1202898550724637,0.004347826086956608,-0.005797101449275255,-0.00048309178743954906,-0.0024154589371980784,0.01256038647342994,0.0014492753623188692,0.01352657004830915,0.07246376811594213,0.01449275362318836,0.0024154589371980784,0.004830917874396157,-0.04637681159420304,0.009661835748792202,0.01594202898550723,-0.0009661835748792091
63,63,0.7681159420289855,0.7108433734939759,0.7554347826086956,0.8466918714555766,-0.049275362318840665,-0.0009661835748792091,-0.01256038647342994,-0.017391304347826098,0.01449275362318836,-0.009661835748792313,-0.008695652173913104,-0.011594202898550732,0.1613526570048308,-0.004830917874396157,0.0024154589371979673,-0.0014492753623188692,0.06666666666666665,-0.01449275362318847,-0.019323671497584516,-0.01594202898550723,-0.048792270531401005,-0.0028985507246376274,0.0028985507246376274,-0.004830917874396157,0.0531400966183575,-0.019806763285024176,-0.01594202898550734,-0.030917874396135248,-0.05362318840579716,0.004830917874396046,-0.0024154589371980784,0.008695652173912993
64,64,0.7391304347826086,0.6666666666666666,0.7239130434782609,0.8438563327032136,-0.048792270531401005,-0.01400966183574881,-0.01690821256038655,-0.022222222222222254,0.034299516908212535,-0.004347826086956497,-0.01497584541062802,-0.024154589371980784,0.06473429951690801,-0.020289855072463836,-0.01642512077294689,-0.004830917874396157,0.06666666666666654,-0.017874396135265758,-0.04202898550724632,-0.019806763285024176,-0.06859903381642518,-0.020289855072463836,-0.0024154589371980784,-0.01642512077294689,0.0236714975845409,-0.01545893719806768,-0.02946859903381649,-0.051207729468599084,-0.07101449275362315,-0.004347826086956497,-0.0038647342995168366,-0.023188405797101463
65,65,0.7439613526570048,0.6708074534161491,0.7282608695652174,0.8353497164461248,-0.05265700483091784,-0.004830917874396157,-0.02946859903381638,-0.018357487922705307,-0.03913043478260869,-0.01690821256038655,-0.019806763285024176,-0.03719806763285016,0.04106280193236711,-0.02463768115942022,-0.007246376811594235,-0.034299516908212535,-0.0038647342995168366,-0.01256038647342994,-0.034782608695652084,-0.04299516908212553,-0.012077294685990392,-0.02801932367149762,-0.012077294685990392,-0.01256038647342994,0.1019323671497584,-0.03913043478260869,-0.033333333333333326,-0.034782608695652195,-0.04154589371980677,-0.017391304347826098,-0.02753623188405796,-0.018357487922705307
66,66,0.7729468599033816,0.7044025157232704,0.7565217391304349,0.8697542533081286,-0.010628019323671523,-0.00048309178743954906,-0.007729468599033784,-0.004347826086956497,0.06666666666666676,0.013043478260869601,-0.005797101449275255,-0.0033816425120771765,0.05362318840579705,0.0014492753623188692,-0.007729468599033784,-0.02705314009661841,0.04541062801932372,-0.021739130434782594,-0.010628019323671523,-0.024154589371980673,-0.02753623188405807,0.01352657004830915,-0.00048309178743954906,0.006763285024154686,0.01352657004830915,0.006763285024154575,-0.015458937198067568,-0.0033816425120772875,0.036231884057971064,0.009178743961352653,0.0033816425120772875,0.011594202898550732
67,67,0.7971014492753623,0.7341772151898734,0.7804347826086957,0.8706994328922496,0.006280193236715026,-0.012560386473430052,-0.005314009661835817,0.0,0.10048309178743953,0.0004830917874396601,-0.008212560386473333,-0.004830917874396157,0.0531400966183575,0.01642512077294689,0.010144927536231974,-0.006280193236714915,0.02946859903381649,-0.009661835748792313,-0.01594202898550723,-0.02995169082125604,-0.032367149758454006,-0.005797101449275366,0.009178743961352653,-0.008212560386473333,0.0922705314009662,-0.0038647342995169476,-0.032850241545893666,-0.03913043478260858,0.0038647342995169476,0.006280193236715026,0.009178743961352653,0.0024154589371980784
68,68,0.8019323671497585,0.7421383647798742,0.7858695652173913,0.8925330812854444,-0.02415458937198056,0.0019323671497584183,0.01497584541062813,0.0024154589371980784,0.05893719806763298,0.01400966183574881,0.004347826086956497,-0.03671497584541061,0.021739130434782594,0.01449275362318847,-0.010628019323671523,-0.0014492753623187582,0.01449275362318836,0.0,-0.0014492753623187582,-0.035748792270531404,-0.007246376811594124,0.007246376811594235,0.007729468599033895,0.006280193236715026,0.1159420289855072,-0.009178743961352653,-0.005314009661835706,-0.0009661835748792091,-0.01739130434782621,0.011594202898550732,0.013043478260869601,0.01690821256038655
