,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.rightlow_CO2_scaled,feature_importance.rightlow_CO2_fd1_scaled,feature_importance.rightlow_CO2_fd2_scaled,feature_importance.rightlow_CO2_fd3_scaled,feature_importance.righttop_CO2_scaled,feature_importance.righttop_CO2_fd1_scaled,feature_importance.righttop_CO2_fd2_scaled,feature_importance.righttop_CO2_fd3_scaled
109,109,0.8949416342412452,0.8695652173913043,0.913372859025033,0.9774703557312253,0.005836575875486361,0.1731517509727627,0.024124513618676957,0.10778210116731513,0.02529182879377423,0.26692607003891056,0.16264591439688714,0.129182879377432
110,110,0.8249027237354085,0.697986577181208,0.7674571805006587,0.9434123847167326,0.009727626459143934,0.00739299610894939,0.019844357976653626,0.018287937743190597,0.018287937743190597,0.006614785992217875,0.011284046692606964,0.010894941634241206
111,111,0.8560311284046692,0.8082901554404145,0.8542160737812912,0.9361660079051384,0.0035019455252918164,0.013618677042801508,0.010116731517509692,0.009727626459143934,0.018287937743190708,0.008560311284046662,0.009727626459143934,0.00894941634241242
112,112,0.7859922178988327,0.5985401459854015,0.7107048748353095,0.9278656126482214,0.014007782101167376,0.006225680933852118,0.007003891050583633,0.009338521400778177,0.010116731517509692,0.005447470817120603,0.005058365758754846,0.005058365758754846
113,113,0.9105058365758755,0.8855721393034826,0.9230895915678524,0.9795125164690381,0.006225680933852118,0.19844357976653704,0.17354085603112834,0.0540856031128405,0.3782101167315175,0.21634241245136188,0.10933852140077815,0.20661478599221794
114,114,0.8793774319066148,0.8544600938967136,0.9036561264822134,0.9727272727272729,-0.0311284046692607,0.06420233463035019,0.027626459143968884,-0.0003891050583658684,-0.0035019455252919274,0.04591439688715959,0.014007782101167376,-0.007392996108949501
115,115,0.914396887159533,0.8888888888888888,0.9237154150197628,0.9755599472990777,-0.0023346303501945442,0.1941634241245137,0.1996108949416341,0.11050583657587543,0.0723735408560311,0.18054474708171198,0.14435797665369654,0.114396887159533
116,116,0.642023346303502,0.0,0.5,0.9493412384716733,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
117,117,0.642023346303502,0.0,0.5,0.9018445322793148,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
118,118,0.8715953307392996,0.8465116279069768,0.8975955204216073,0.9791172595520422,0.0015564202334629185,0.11789883268482493,0.1766536964980545,0.038132295719844445,0.016731517509727678,0.19260700389105057,0.2097276264591439,-0.004280155642023442
119,119,0.8210116731517509,0.7553191489361702,0.8101119894598156,0.9214756258234519,-0.0077821011673151474,0.017120622568093324,0.022957198443579685,0.018677042801556354,-0.01634241245136181,-0.0015564202334630295,0.012840466926069993,0.010116731517509692
120,120,0.8210116731517509,0.75,0.8053030303030303,0.9179841897233202,-0.0011673151750972721,0.012062256809338479,0.015564202334630295,0.026070038910505744,-0.0038910505836575737,0.0046692607003890885,0.01322957198443575,0.0035019455252918164
121,121,0.8949416342412452,0.8695652173913043,0.913372859025033,0.9783267457180501,0.0015564202334630295,0.1583657587548638,0.15136186770428017,-0.0035019455252918164,0.23657587548638126,0.17470817120622573,0.11945525291828796,0.16692607003891047
122,122,0.9066147859922179,0.8846153846153846,0.9272727272727272,0.9878129117259551,0.0035019455252918164,0.14124513618677048,0.008560311284046662,0.10155642023346301,0.3404669260700389,0.129182879377432,0.09649805447470816,0.09649805447470816
123,123,0.8132295719844358,0.7362637362637363,0.7944334650856391,0.9064558629776022,0.00739299610894939,0.010894941634241206,0.027626459143968884,0.010894941634241206,0.011673151750972721,0.015564202334630295,0.012062256809338479,0.017120622568093324
124,124,0.9066147859922179,0.8846153846153846,0.9272727272727272,0.9759552042160737,-0.005058365758754846,0.21673151750972763,-0.012840466926070104,-0.0019455252918287869,0.385603112840467,0.22918287937743187,0.09416342412451362,-0.0007782101167315147
125,125,0.8093385214007782,0.6797385620915033,0.7553359683794466,0.9438076416337287,-0.0011673151750972721,0.013618677042801508,0.009338521400778177,0.0023346303501945442,-0.024124513618676957,0.016731517509727567,0.01322957198443575,0.003112840466926059
126,126,0.8171206225680934,0.7283236994219653,0.7878458498023715,0.9311594202898551,0.005447470817120603,0.01789883268482484,0.01945525291828787,0.022957198443579685,-0.0027237354085603016,0.02801556420233453,0.009338521400778177,0.010116731517509692
127,127,0.8093385214007782,0.7100591715976331,0.7745718050065876,0.933794466403162,-0.009338521400778177,0.015175097276264538,0.01789883268482484,0.01906614785992211,-0.003112840466926059,0.0019455252918287869,0.0019455252918287869,0.013618677042801508
128,128,0.8871595330739299,0.8625592417061612,0.9097167325428195,0.9810276679841897,-0.007392996108949501,0.13501945525291825,0.14513618677042794,0.01011673151750958,0.16342412451361854,0.2050583657587548,0.06108949416342413,-0.005447470817120714
129,129,0.8015564202334631,0.6330935251798561,0.7300395256916996,0.9435441370223978,0.005447470817120603,0.021789883268482524,0.016731517509727678,0.010894941634241206,0.019844357976653737,0.026459143968871612,0.028793774319066157,0.01322957198443575
130,130,0.9066147859922179,0.88,0.9176548089591567,0.9731884057971014,0.005447470817120603,0.2785992217898834,0.2307392996108949,-0.007003891050583633,0.009338521400778177,0.21556420233463036,0.10155642023346301,0.2023346303501946
131,131,0.8326848249027238,0.7675675675675676,0.8192028985507247,0.9384716732542819,-0.009338521400778177,0.00894941634241253,0.02256809338521404,0.00894941634241253,-0.00894941634241242,0.0023346303501946553,0.0077821011673152585,0.0023346303501945442
132,132,0.754863813229572,0.4878048780487805,0.6600131752305665,0.9386034255599472,0.014007782101167265,0.007003891050583633,0.009727626459143934,0.024513618677042714,0.040856031128404635,0.0015564202334630295,0.005447470817120603,0.017120622568093324
133,133,0.8988326848249028,0.875,0.9188076416337285,0.9486824769433465,-0.0007782101167315147,0.1758754863813229,0.04046692607003877,0.012062256809338479,0.1719844357976653,0.09571984435797665,0.07782101167315181,0.06848249027237363
134,134,0.8171206225680934,0.6802721088435374,0.7565876152832675,0.9506587615283268,0.017120622568093324,0.009727626459143934,0.01322957198443575,0.02217898832684817,-0.005447470817120603,0.01789883268482484,0.012062256809338479,0.015175097276264538
135,135,0.9182879377431906,0.896551724137931,0.9339591567852437,0.9764822134387352,-0.0035019455252919274,0.14435797665369654,0.06420233463035019,0.08365758754863817,0.043579766536964826,0.12684824902723724,0.12607003891050572,0.07003891050583655
136,136,0.867704280155642,0.8411214953271028,0.8921607378129117,0.9651515151515152,0.001167315175097161,0.043968871595330805,0.0595330739299611,0.007392996108949279,0.008560311284046551,0.09182879377431918,0.10272373540856039,0.0035019455252917053
137,137,0.7976653696498055,0.6790123456790124,0.7534584980237153,0.9111989459815547,0.006614785992217875,0.033463035019455356,0.02256809338521404,0.019066147859922222,0.02217898832684828,-0.003112840466926059,0.006225680933852118,0.015175097276264649
138,138,0.8249027237354085,0.7398843930635838,0.7963109354413702,0.93866930171278,0.003112840466926059,0.024902723735408472,0.01789883268482484,0.00894941634241242,-0.006614785992217875,0.021400778210116655,0.021400778210116655,0.02217898832684817
139,139,0.914396887159533,0.8877551020408163,0.9213109354413702,0.9779973649538867,-0.0077821011673152585,0.16225680933852138,0.03151750972762635,0.09260700389105059,0.0015564202334630295,0.15680933852140078,0.04591439688715937,0.06381322957198443
140,140,0.8949416342412452,0.8708133971291866,0.9157773386034256,0.9699604743083005,-0.004280155642023331,0.08832684824902726,0.012451361867704236,-0.0007782101167315147,0.2116731517509728,0.11322957198443595,0.026070038910505744,0.0038910505836575737
141,141,0.8287937743190662,0.7659574468085106,0.8185770750988142,0.8861660079051384,0.004280155642023442,0.019844357976653737,0.013618677042801619,0.010116731517509803,0.004280155642023442,0.017509727626459193,0.020233463035019494,0.010116731517509803
142,142,0.9182879377431906,0.8944723618090452,0.9291501976284584,0.9782608695652173,0.005447470817120603,0.21867704280155642,0.19455252918287924,0.13813229571984442,0.1976653696498054,0.15058365758754866,0.20350194552529166,0.16770428015564198
143,143,0.642023346303502,0.0,0.5,0.9395256916996049,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
144,144,0.7665369649805448,0.5238095238095238,0.6763175230566535,0.9460474308300395,0.014396887159533134,0.016731517509727678,0.010894941634241317,0.02217898832684828,0.024513618677042825,0.0046692607003891995,0.0023346303501946553,0.015175097276264649
145,145,0.8171206225680934,0.7283236994219653,0.7878458498023715,0.9258234519104085,-0.005447470817120603,0.012062256809338479,0.01906614785992211,0.015953307392996052,-0.0023346303501945442,0.020233463035019383,0.017120622568093324,0.0038910505836575737
146,146,0.7315175097276264,0.41025641025641024,0.6274044795783926,0.9371541501976285,0.026459143968871612,-0.0019455252918288979,0.005447470817120603,0.00739299610894939,0.04046692607003888,0.0019455252918287869,-0.0007782101167316258,0.0038910505836575737
147,147,0.8754863813229572,0.8490566037735849,0.8982213438735178,0.9787220026350462,-0.0023346303501946553,0.08365758754863806,0.12023346303501947,0.04902723735408565,0.005058365758754735,0.1035019455252919,0.06731517509727625,0.07937743190661473
148,148,0.8326848249027238,0.7650273224043715,0.8167984189723321,0.9180500658761528,0.0038910505836576847,0.018677042801556465,0.015175097276264649,0.008171206225681016,0.005058365758754957,0.009338521400778288,0.015175097276264649,0.014396887159533134
149,149,0.8599221789883269,0.8235294117647058,0.8716732542819499,0.8660079051383399,0.0027237354085604126,0.0007782101167314037,0.008560311284046773,0.009338521400778288,0.007003891050583744,0.006225680933852229,0.008560311284046773,0.010894941634241317
150,150,0.9027237354085603,0.8803827751196173,0.9242424242424243,0.9659420289855072,-0.0019455252918287869,0.1657587548638132,0.13307392996108958,0.010505836575875449,0.0011673151750972721,0.17159533073929956,0.09377431906614786,0.01789883268482484
151,151,0.8093385214007782,0.7262569832402235,0.7865942028985508,0.9133069828722004,0.019844357976653737,0.03151750972762657,0.0284046692607004,0.019844357976653626,0.00739299610894939,0.009727626459143934,0.014007782101167265,0.010116731517509692
152,152,0.8404669260700389,0.783068783068783,0.8324769433465086,0.9269433465085639,-0.0007782101167315147,0.0007782101167315147,0.00038910505836575737,0.0023346303501945442,-0.00038910505836564635,0.0,0.0,0.0015564202334630295
153,153,0.8560311284046692,0.806282722513089,0.8518115942028985,0.9518445322793148,-0.004280155642023331,0.0007782101167312927,0.01322957198443575,0.010894941634241206,-0.004280155642023553,0.00038910505836553533,0.005447470817120603,-0.0007782101167315147
154,154,0.8443579766536965,0.7849462365591398,0.833102766798419,0.9419631093544136,-0.0035019455252918164,0.014007782101167376,0.0046692607003890885,0.009727626459143934,-0.005836575875486361,0.00739299610894939,-0.0035019455252918164,0.009338521400778177
155,155,0.642023346303502,0.0,0.5,0.890711462450593,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
156,156,0.8132295719844358,0.7272727272727273,0.7872200263504612,0.9084321475625824,-0.0023346303501945442,0.014007782101167265,0.004280155642023331,0.027626459143968773,0.014007782101167265,0.0077821011673151474,0.01906614785992211,0.009338521400778177
157,157,0.9105058365758755,0.8855721393034826,0.9230895915678524,0.9806982872200263,-0.015175097276264649,0.14980544747081714,0.16264591439688714,0.07120622568093382,0.249805447470817,0.16887159533073925,0.03735408560311271,0.08910505836575877
158,158,0.8287937743190662,0.7349397590361446,0.7921277997364954,0.9451910408432148,0.0035019455252919274,0.010116731517509803,0.005058365758754957,0.011284046692607075,0.0015564202334631405,0.005058365758754957,0.0007782101167316258,0.0077821011673152585
159,159,0.8715953307392996,0.8465116279069768,0.8975955204216073,0.9735836627140976,-0.0015564202334631405,0.18715953307392996,-0.0003891050583658684,0.012062256809338368,0.22178988326848237,0.1813229571984436,0.11712062256809341,0.01789883268482495
160,160,0.8715953307392996,0.8465116279069768,0.8975955204216073,0.977733860342556,0.003112840466925948,0.14980544747081714,0.1603112840466927,0.13229571984435795,0.33112840466926063,0.13657587548638128,0.14863813229571987,0.11245136186770432
161,161,0.8988326848249028,0.8725490196078431,0.9139986824769433,0.9746376811594203,-0.0015564202334630295,0.1521400778210117,0.18171206225680925,0.06498054474708181,0.22723735408560308,0.16225680933852138,0.14319066147859927,0.06770428015564212
162,162,0.9182879377431906,0.8955223880597015,0.9315546772068511,0.9855731225296442,-1.1102230246251565e-16,0.13229571984435795,0.034630350194552406,-0.006614785992217986,0.003112840466925948,0.1299610894941633,0.039299610894941495,0.05330739299610876
163,163,0.9105058365758755,0.8844221105527639,0.9206851119894599,0.9729249011857707,0.0,0.13112840466926057,0.15330739299610896,0.0007782101167315147,0.05992217898832686,0.0961089494163424,0.01945525291828787,0.010116731517509692
164,164,0.9105058365758755,0.8878048780487805,0.9278985507246377,0.9801054018445323,0.006225680933852118,0.23696498054474702,0.07587548638132302,0.010894941634241206,0.3587548638132295,0.15408560311284047,0.05486381322957179,0.05252918287937747
165,165,0.8910505836575876,0.8627450980392157,0.9055335968379447,0.9747694334650856,0.0011673151750972721,0.17626459143968887,0.154863813229572,0.2260700389105058,0.01945525291828787,0.2793774319066148,0.07081712062256817,0.06653696498054484
166,166,0.9105058365758755,0.883248730964467,0.9182806324110672,0.9777997364953886,-0.0046692607003891995,0.19805447470817128,0.09494163424124502,0.017509727626459082,0.39143968871595336,0.14591439688715957,0.11284046692606997,-0.007003891050583744
167,167,0.8949416342412452,0.8669950738916257,0.9085638998682477,0.9788537549407115,-0.0015564202334630295,0.2389105058365758,0.0622568093385214,0.18638132295719856,0.2813229571984437,0.2361867704280155,0.1961089494163425,-0.004280155642023331
168,168,0.8365758754863813,0.7586206896551724,0.8102108036890645,0.9426218708827405,0.005447470817120714,0.021789883268482524,0.014785992217898891,0.015175097276264649,-0.004280155642023331,0.020233463035019494,0.017509727626459193,0.014396887159533134
169,169,0.8988326848249028,0.8725490196078431,0.9139986824769433,0.9789855072463768,0.005836575875486361,0.17081712062256804,0.11439688715953311,0.2015564202334631,0.18793774319066148,0.2361867704280155,0.1840466926070039,0.14980544747081714
170,170,0.8171206225680934,0.7006369426751592,0.7686100131752306,0.9424242424242425,0.0019455252918287869,0.006614785992217875,0.005836575875486361,0.010505836575875449,-0.0038910505836575737,0.00038910505836575737,0.006614785992217875,0.01478599221789878
171,171,0.7782101167315175,0.6415094339622641,0.7286890645586298,0.905072463768116,0.039299610894941606,0.011284046692607075,0.019066147859922222,-0.003112840466926059,0.0046692607003891995,0.013229571984435862,0.016731517509727678,0.012451361867704347
172,172,0.9066147859922179,0.883495145631068,0.9248682476943346,0.9831357048748354,-0.0023346303501945442,0.17431906614785986,0.16070038910505835,0.07003891050583666,0.09299610894941635,0.21050583657587552,0.19844357976653704,0.017509727626459082
173,173,0.8287937743190662,0.7066666666666667,0.7728919631093545,0.9470355731225297,0.012840466926070104,-0.00038910505836564635,0.004280155642023442,0.006225680933852229,0.04669260700389122,-0.0007782101167314037,-0.00038910505836564635,0.011284046692607075
174,174,0.8249027237354085,0.7305389221556886,0.7890974967061923,0.9426877470355732,0.0077821011673151474,0.010505836575875449,0.01945525291828787,0.022957198443579685,0.0027237354085603016,0.01634241245136181,0.01906614785992211,0.018677042801556354
175,175,0.642023346303502,0.0,0.5,0.9357707509881423,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
176,176,0.9299610894941635,0.9072164948453608,0.935836627140975,0.9845849802371542,0.005447470817120603,0.15603112840466926,0.08404669260700393,0.06926070038910492,0.0575875486381322,0.24163424124513622,0.08988326848249029,0.12879377431906613
177,177,0.642023346303502,0.0,0.5,0.9428194993412385,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
178,178,0.642023346303502,0.0,0.5,0.9466403162055336,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
179,179,0.914396887159533,0.89,0.9261198945981555,0.9812911725955205,0.0015564202334630295,0.1474708171206226,0.006225680933852118,0.12295719844357966,0.28249027237354096,0.19416342412451348,0.13151750972762632,0.005447470817120603
180,180,0.9221789883268483,0.8969072164948454,0.9273715415019763,0.9793807641633729,-0.006614785992217875,0.163035019455253,0.11750972762645917,0.06381322957198454,0.31206225680933863,0.2190661478599223,0.17743190661478603,0.1704280155642024
181,181,0.9105058365758755,0.8855721393034826,0.9230895915678524,0.9586297760210805,0.0015564202334630295,0.114396887159533,0.025680933852139987,0.028404669260700288,0.0046692607003890885,0.12140077821011663,0.05097276264591444,-0.0015564202334631405
182,182,0.8249027237354085,0.7513812154696132,0.8059288537549407,0.9263504611330698,0.0011673151750972721,0.031906614785992105,0.010116731517509692,0.020233463035019383,-0.0027237354085603016,0.018677042801556354,0.023346303501945442,0.010116731517509692
183,183,0.9027237354085603,0.8780487804878049,0.9194334650856391,0.9662714097496705,0.0011673151750972721,0.10972762645914391,0.15058365758754866,0.025680933852139987,0.016731517509727567,0.17704280155642027,0.1062256809338521,-0.005058365758754846
184,184,0.8249027237354085,0.7204968944099379,0.7818840579710145,0.9446640316205535,-0.0011673151750972721,0.0007782101167315147,0.012062256809338479,0.015953307392996052,-0.015953307392996163,0.003112840466926059,0.0019455252918287869,0.0019455252918287869
185,185,0.8521400778210116,0.7978723404255319,0.8439723320158102,0.9421607378129118,0.005058365758754846,0.021400778210116767,0.018677042801556465,0.010116731517509692,-0.0035019455252918164,0.014007782101167265,0.011673151750972721,0.013618677042801508
186,186,0.9066147859922179,0.8775510204081632,0.9128458498023715,0.9584321475625823,0.0,0.2463035019455252,0.1996108949416343,0.06887159533073939,0.01322957198443575,0.2727626459143969,0.1887159533073931,0.03579766536964968
187,187,0.9182879377431906,0.8923076923076924,0.9243412384716733,0.9633728590250328,-0.005058365758754957,0.1603112840466926,0.0778210116731517,0.07003891050583655,0.03112840466926059,0.0933852140077821,0.12373540856031118,0.06926070038910503
188,188,0.6498054474708171,0.0425531914893617,0.5108695652173914,0.9389986824769434,0.007782101167315036,0.00038910505836564635,0.007003891050583522,0.007392996108949279,-0.0046692607003891995,-0.0023346303501946553,0.002334630350194433,0.006614785992217764
189,189,0.7898832684824902,0.6493506493506493,0.7353754940711462,0.9351119894598156,0.0011673151750972721,0.004280155642023331,0.005447470817120603,0.01789883268482484,0.0035019455252917053,-0.0019455252918288979,0.005836575875486361,0.005836575875486361
190,190,0.8365758754863813,0.7789473684210526,0.8294466403162055,0.8868906455862978,-0.005836575875486361,0.030739299610894943,0.019066147859922222,0.02101167315175101,-0.008560311284046662,0.020233463035019494,0.017120622568093435,0.0035019455252918164
191,191,0.8326848249027238,0.7597765363128491,0.8119894598155468,0.9376152832674571,-0.0035019455252917053,0.005836575875486472,0.030739299610894943,0.022957198443579796,-0.005447470817120603,0.0035019455252919274,0.005836575875486472,0.017509727626459193
192,192,0.8132295719844358,0.7272727272727273,0.7872200263504612,0.9320158102766799,-0.010505836575875449,0.015564202334630295,0.011673151750972721,0.005058365758754846,-0.014007782101167265,0.006225680933852118,0.014007782101167265,0.006614785992217875
193,193,0.8482490272373541,0.8,0.8481554677206851,0.9164031620553359,-0.008560311284046662,0.011284046692606964,0.012451361867704236,0.006614785992217875,-0.0046692607003890885,0.009727626459143934,0.00894941634241242,0.008171206225680905
194,194,0.9221789883268483,0.8969072164948454,0.9273715415019763,0.9768115942028986,-0.0007782101167315147,0.2089494163424126,0.0980544747081713,0.08443579766536968,0.16692607003891058,0.21595330739299623,0.20583657587548643,0.09182879377431918
195,195,0.7587548638132295,0.4918032786885246,0.6630434782608696,0.9455862977602107,0.05214007782101171,0.02217898832684817,0.022957198443579685,0.03968871595330736,0.03307392996108938,0.013618677042801508,0.014007782101167265,0.01478599221789878
196,196,0.7782101167315175,0.5714285714285714,0.6974308300395257,0.9396574440052701,0.01206225680933859,0.0027237354085603016,-0.0011673151750972721,-0.0007782101167315147,0.017509727626459193,-0.0035019455252918164,0.00038910505836575737,-0.0077821011673151474
197,197,0.8404669260700389,0.7759562841530054,0.8252635046113307,0.9396574440052702,-0.0038910505836575737,0.013618677042801619,0.007003891050583744,0.0023346303501945442,-0.011284046692606964,0.009338521400778288,0.0077821011673152585,0.005447470817120603
198,198,0.914396887159533,0.89,0.9261198945981555,0.9812252964426877,-0.0035019455252919274,0.18988326848249015,0.22373540856031127,0.12217898832684815,0.18638132295719834,0.2875486381322957,0.07626459143968878,0.08054474708171211
199,199,0.8365758754863813,0.7307692307692307,0.7885704874835309,0.9513175230566535,-0.0019455252918287869,0.01206225680933859,0.011673151750972832,0.0046692607003891995,0.004280155642023442,0.007003891050583744,0.0027237354085604126,0.00894941634241253
200,200,0.8754863813229572,0.8504672897196262,0.9006258234519104,0.9785243741765481,0.0035019455252917053,0.12529182879377432,0.02957198443579767,0.05642023346303504,0.020622568093385252,0.18832684824902723,0.12373540856031129,0.10505836575875493
201,201,0.8015564202334631,0.6946107784431138,0.7637022397891964,0.9293807641633729,-0.0046692607003890885,0.003112840466926059,0.015953307392996163,0.0038910505836575737,-0.010505836575875449,0.011673151750972721,0.003112840466926059,0.016731517509727678
202,202,0.8443579766536965,0.797979797979798,0.8475296442687748,0.910737812911726,-0.014007782101167265,0.00894941634241242,0.02217898832684828,0.014785992217898891,-0.019066147859922333,0.018287937743190708,0.010116731517509692,0.00894941634241242
203,203,0.9221789883268483,0.900990099009901,0.9369894598155468,0.9871541501976285,0.007392996108949501,0.1704280155642024,0.005836575875486361,0.008560311284046773,0.3326848249027239,0.14357976653696514,0.02957198443579767,0.11789883268482493
204,204,0.8326848249027238,0.7675675675675676,0.8192028985507247,0.9283926218708828,-0.00894941634241242,0.018677042801556465,0.0077821011673152585,0.0046692607003891995,-0.011284046692606964,0.01634241245136192,0.015953307392996163,0.010116731517509803
205,205,0.8287937743190662,0.7380952380952381,0.794532279314888,0.9426218708827405,0.004280155642023442,0.00894941634241253,0.006225680933852229,0.013618677042801619,-0.00038910505836564635,0.005836575875486472,0.014007782101167376,0.015564202334630406
206,206,0.9455252918287937,0.9278350515463918,0.9527667984189723,0.9844532279314888,0.012451361867704236,0.3143968871595332,0.08521400778210098,0.003112840466926059,0.0914396887159531,0.24202334630350197,0.1638132295719844,0.03579766536964968
207,207,0.8171206225680934,0.6802721088435374,0.7565876152832675,0.9487483530961792,0.01322957198443575,0.015564202334630295,0.011673151750972721,0.008171206225680905,0.015175097276264538,0.013618677042801508,0.01789883268482484,0.024124513618676957
208,208,0.8793774319066148,0.8516746411483254,0.8988471673254281,0.9540843214756258,0.00428015564202322,0.00428015564202322,0.010505836575875338,0.003112840466925948,0.009338521400778066,-0.0011673151750973831,0.01322957198443564,-0.0019455252918288979
209,209,0.8054474708171206,0.7159090909090909,0.7787549407114625,0.9006587615283268,0.014007782101167265,0.02217898832684817,0.0357976653696499,0.008171206225680905,0.020233463035019383,0.017120622568093324,0.012840466926069993,0.022957198443579796
210,210,0.8871595330739299,0.861244019138756,0.9073122529644269,0.9785243741765481,-0.013229571984435862,0.2894941634241245,0.2214007782101166,0.13579766536964977,0.38677042801556416,0.228793774319066,0.08793774319066139,0.21712062256809328
211,211,0.622568093385214,0.0761904761904762,0.4944664031620553,0.8836627140974967,-0.00428015564202322,-0.001167315175097161,-0.0046692607003889774,0.0027237354085604126,-0.00038910505836564635,0.005447470817120714,-0.0019455252918286758,-0.0015564202334629185
212,212,0.8249027237354085,0.7567567567567568,0.810737812911726,0.9055335968379447,0.00038910505836575737,0.011284046692606964,0.009338521400778177,0.015564202334630295,0.00038910505836575737,0.005058365758754846,0.012451361867704236,0.017120622568093324
213,213,0.914396887159533,0.8877551020408163,0.9213109354413702,0.9778656126482212,-0.009338521400778288,0.2463035019455252,0.2260700389105058,0.12412451361867693,0.38677042801556405,0.22723735408560308,0.2517509727626458,0.1583657587548638
214,214,0.8171206225680934,0.745945945945946,0.8022727272727272,0.8980237154150197,0.009338521400778177,0.018287937743190597,0.016731517509727567,0.026070038910505855,-0.0019455252918287869,0.015953307392996052,0.01322957198443575,0.004280155642023331
215,215,0.8093385214007782,0.6573426573426573,0.7433135704874836,0.9357707509881423,0.01634241245136181,0.010894941634241206,0.019844357976653626,0.009338521400778177,0.010894941634241206,0.0019455252918287869,0.005447470817120603,0.007003891050583633
216,216,0.642023346303502,0.0,0.5,0.9357707509881423,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
217,217,0.8015564202334631,0.6530612244897959,0.7396574440052701,0.9378129117259553,0.019066147859922222,0.003112840466926059,0.005836575875486361,0.03151750972762657,0.024902723735408583,0.0019455252918287869,0.008171206225680905,0.005836575875486361
218,218,0.8365758754863813,0.7692307692307693,0.819828722002635,0.9422924901185771,-0.012451361867704236,0.005447470817120714,0.015175097276264649,0.007003891050583744,-0.01634241245136181,-0.0011673151750972721,0.01050583657587556,-0.0027237354085603016
219,219,0.9416342412451362,0.9222797927461139,0.9473320158102767,0.9824769433465086,0.003112840466926059,0.2591439688715953,0.12295719844357977,0.03968871595330736,0.25680933852140075,0.21712062256809328,0.15330739299610885,0.07315175097276272
220,220,0.9221789883268483,0.900990099009901,0.9369894598155468,0.9853754940711463,-0.005058365758754846,0.18988326848249026,0.05175097276264584,-0.0027237354085603016,0.20466926070038927,0.19883268482490268,0.0575875486381322,0.06459143968871583
221,221,0.9066147859922179,0.88,0.9176548089591567,0.9791172595520421,-0.00739299610894939,0.21906614785992218,0.0961089494163424,-0.009727626459144045,0.1840466926070039,0.2470817120622567,0.12996108949416352,0.17081712062256804
222,222,0.7898832684824902,0.6746987951807228,0.749802371541502,0.9183135704874835,0.007003891050583522,-0.005447470817120714,0.01322957198443575,-0.0007782101167316258,0.011673151750972832,0.00739299610894939,-0.008171206225681016,0.014007782101167265
223,223,0.9260700389105059,0.9025641025641026,0.9328063241106719,0.9782608695652173,-0.00038910505836575737,0.12062256809338523,0.12295719844357977,0.01478599221789878,0.031906614785992216,0.1299610894941634,0.07626459143968878,0.09143968871595343
224,224,0.914396887159533,0.8910891089108911,0.9285243741765481,0.9786561264822133,0.009727626459143934,0.17704280155642016,0.1867704280155641,0.030739299610894832,0.006614785992217875,0.11245136186770421,0.0933852140077821,0.005836575875486361
225,225,0.77431906614786,0.5538461538461539,0.6895915678524375,0.941699604743083,0.016731517509727678,-0.0007782101167314037,0.0003891050583658684,0.01945525291828798,0.018677042801556465,0.005447470817120714,-0.013618677042801619,-0.0011673151750972721
226,226,0.7821011673151751,0.6705882352941176,0.7461462450592885,0.9118577075098815,0.02996108949416343,0.0015564202334630295,-0.0077821011673151474,-0.0011673151750972721,0.04124513618677039,0.005836575875486361,0.00739299610894939,-0.0019455252918287869
227,227,0.642023346303502,0.0,0.5,0.94901185770751,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
