,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.back_CO2_vd_scaled,feature_importance.back_CO2_vd_fd1_scaled,feature_importance.back_CO2_vd_fd2_scaled,feature_importance.back_CO2_vd_fd3_scaled,feature_importance.backlow_CO2_scaled,feature_importance.backlow_CO2_fd1_scaled,feature_importance.backlow_CO2_fd2_scaled,feature_importance.backlow_CO2_fd3_scaled,feature_importance.backtop_CO2_scaled,feature_importance.backtop_CO2_fd1_scaled,feature_importance.backtop_CO2_fd2_scaled,feature_importance.backtop_CO2_fd3_scaled
166,166,0.8711111111111111,0.8342857142857143,0.8591451454723766,0.9062602157567833,0.001777777777777767,0.003555555555555645,0.0,-0.011555555555555541,0.0048888888888888316,0.0022222222222222365,0.0048888888888888316,-0.003555555555555534,0.05688888888888888,0.0013333333333334085,0.006222222222222129,0.01777777777777778
167,167,0.8666666666666667,0.8275862068965517,0.853710362863681,0.8950637463223274,-0.0022222222222221255,-0.007555555555555427,-0.0040000000000000036,-0.006666666666666599,0.01911111111111119,0.000888888888888939,1.1102230246251565e-16,0.003555555555555645,-0.008888888888888946,-1.1102230246251565e-16,0.000888888888888939,0.010222222222222355
168,168,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9158221641059171,-0.008444444444444477,-0.0040000000000000036,-0.010666666666666713,-0.0031111111111110645,-0.001777777777777878,-0.004888888888888943,-0.000888888888888828,-0.007555555555555649,0.18933333333333335,0.007555555555555538,0.009333333333333194,0.007555555555555538
169,169,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9148414514547237,0.0,0.0004444444444443585,-0.005777777777777771,0.000888888888888939,-0.009777777777777885,-0.0022222222222221255,-0.004888888888888943,-0.0004444444444444695,0.25288888888888894,0.033777777777777795,0.02488888888888896,-0.005777777777777771
170,170,0.9022222222222223,0.8791208791208791,0.8971886237332461,0.9115724092840797,0.000888888888888939,0.015111111111111186,-0.00044444444444424747,0.001777777777777767,0.06177777777777771,0.03244444444444461,0.03600000000000003,0.008888888888888946,0.17200000000000004,0.04222222222222216,0.01244444444444448,0.03733333333333333
171,171,0.8488888888888889,0.8,0.8319712324288984,0.9150049035632559,-0.009777777777777663,-0.004444444444444362,-0.0022222222222222365,-0.008444444444444477,-0.009777777777777663,-0.010222222222222244,-0.003555555555555534,-0.002666666666666706,0.026222222222222258,-0.01244444444444437,0.0013333333333334085,-0.014666666666666606
172,172,0.8711111111111111,0.8342857142857143,0.8591451454723766,0.9192546583850931,-0.000888888888888828,0.000888888888888828,0.0,0.0,-0.006666666666666599,-0.000888888888888828,-0.002666666666666706,-0.0013333333333332975,0.052888888888888874,-0.004444444444444362,0.008888888888888724,0.005333333333333301
173,173,0.8977777777777778,0.8729281767955801,0.8917538411245505,0.9159038901601831,-0.004888888888888943,0.01288888888888895,0.011555555555555541,-0.004000000000000115,0.04755555555555557,0.028888888888888742,0.013777777777777778,0.020444444444444487,0.23644444444444446,0.009777777777777663,0.013777777777777778,0.029777777777777792
174,174,0.8577777777777778,0.813953488372093,0.8428407976462897,0.916721150702844,0.0,-0.005333333333333301,0.002666666666666595,-0.000888888888888828,-0.0013333333333334085,-0.001777777777777878,0.001777777777777656,-0.001777777777777656,-0.007111111111110957,0.0039999999999998925,-0.005333333333333301,-0.0004444444444443585
175,175,0.88,0.847457627118644,0.8700147106897679,0.9250572082379862,-0.001777777777777767,-0.002666666666666595,-0.009777777777777774,0.002666666666666706,-0.000888888888888939,0.0031111111111111756,0.0013333333333335196,-1.1102230246251565e-16,0.09822222222222232,0.012888888888888839,-1.1102230246251565e-16,0.000888888888888828
176,176,0.8888888888888888,0.8603351955307262,0.8808842759071592,0.9033998038574698,0.0022222222222221255,-0.0031111111111111756,-0.00622222222222224,0.003555555555555534,0.17599999999999993,0.04222222222222216,0.014222222222222247,0.05066666666666664,0.15688888888888886,0.03022222222222204,0.019111111111110968,0.06711111111111101
177,177,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9189277541680287,0.0,-0.000888888888888828,-0.004444444444444584,0.0,-0.000888888888888828,0.002666666666666595,0.001777777777777767,0.001777777777777767,-0.0013333333333332975,0.0004444444444443585,0.0,0.005333333333333301
178,178,0.8977777777777778,0.8700564971751412,0.8884030728996404,0.9230957829355998,0.01777777777777767,-0.007999999999999785,-0.007111111111111179,-0.003555555555555534,0.0022222222222222365,0.03822222222222216,0.015555555555555545,0.04222222222222227,0.05555555555555558,0.033777777777777684,0.040444444444444394,0.039555555555555566
179,179,0.8755555555555555,0.8409090909090909,0.8645799280810722,0.9063419418110494,0.003555555555555645,-0.01200000000000001,0.000888888888888939,0.001777777777777767,0.1777777777777777,0.005777777777777882,0.002666666666666595,0.002666666666666595,-0.0031111111111111756,0.021777777777777674,0.013777777777777667,0.013333333333333197
180,180,0.8488888888888889,0.8,0.8319712324288984,0.924158221641059,-0.004444444444444584,0.00044444444444458053,0.002666666666666706,0.0004444444444443585,0.006222222222222351,-0.000888888888888828,0.000888888888888828,0.0,0.04533333333333334,0.009333333333333416,-0.004000000000000115,0.0031111111111110645
181,181,0.8533333333333334,0.8070175438596491,0.8374060150375939,0.8909774436090226,1.1102230246251565e-16,1.1102230246251565e-16,-0.003555555555555534,-0.003555555555555534,-0.000888888888888828,0.011555555555555652,0.00044444444444458053,-0.001777777777777767,0.058666666666666756,0.01244444444444448,0.0004444444444443585,1.1102230246251565e-16
182,182,0.8844444444444445,0.8571428571428571,0.8788002615233736,0.9173749591369729,-0.0039999999999998925,0.02444444444444449,-0.0039999999999998925,0.008888888888889057,0.09333333333333338,0.03688888888888897,0.05600000000000005,0.047111111111111215,0.3008888888888889,0.014222222222222247,0.028888888888888964,0.008444444444444477
183,183,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9235861392611966,0.0004444444444444695,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.0004444444444444695,-0.001777777777777767,-1.1102230246251565e-16,-0.000888888888888939,0.06844444444444453,0.04977777777777781,0.002666666666666595,0.03288888888888897
184,184,0.8577777777777778,0.813953488372093,0.8428407976462897,0.8975155279503104,0.0,-0.0013333333333334085,-0.005333333333333301,-0.005333333333333301,0.025777777777777677,-0.0022222222222222365,-0.000888888888888828,0.005333333333333301,0.14888888888888896,0.011111111111111294,0.0022222222222222365,0.005333333333333301
185,185,0.8577777777777778,0.813953488372093,0.8428407976462897,0.9194181104936254,-0.000888888888888828,-0.0004444444444443585,-0.007111111111111179,-0.005333333333333412,0.06844444444444453,0.010666666666666713,0.017333333333333423,0.04222222222222205,0.0022222222222222365,0.03244444444444439,0.022222222222222143,-0.003555555555555534
186,186,0.8488888888888889,0.8,0.8319712324288984,0.9063419418110494,-0.00088888888888905,-0.00088888888888905,-0.001777777777777656,0.0031111111111110645,0.021333333333333315,0.0022222222222224586,0.0,-0.000888888888888828,-0.0031111111111110645,0.004000000000000115,-0.0022222222222222365,0.006222222222222129
187,187,0.8488888888888889,0.8,0.8319712324288984,0.9163125204315132,-0.019555555555555548,-0.0022222222222222365,-0.0022222222222222365,-0.004000000000000115,0.010666666666666713,0.002666666666666595,-0.004000000000000115,-0.0022222222222222365,-0.010666666666666713,0.001777777777777878,0.002666666666666706,0.015111111111111186
188,188,0.8222222222222222,0.7435897435897436,0.7926610003269042,0.9172115070284407,-0.016000000000000014,-0.014666666666666606,-0.007555555555555649,-0.004888888888888943,0.03822222222222216,0.022666666666666502,0.0031111111111110645,0.008444444444444366,-0.010666666666666713,-0.002666666666666706,0.007555555555555538,0.00666666666666671
189,189,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.916639424648578,-0.001777777777777878,-0.01288888888888895,-0.007111111111111068,-0.010222222222222133,0.01244444444444448,0.028888888888888853,-0.000888888888888939,-0.002666666666666706,0.005777777777777882,0.0484444444444444,0.01244444444444448,-0.01333333333333342
190,190,0.8533333333333334,0.8070175438596491,0.8374060150375939,0.8885256619810397,1.1102230246251565e-16,1.1102230246251565e-16,-0.003555555555555534,-0.0031111111111109535,0.013777777777777889,0.011111111111111183,0.0031111111111111756,0.005333333333333301,0.0004444444444443585,0.004444444444444473,0.005777777777777882,-0.0040000000000000036
191,191,0.8622222222222222,0.8187134502923976,0.8466001961425302,0.9063419418110494,0.004444444444444473,0.003555555555555645,0.0013333333333331865,-0.0031111111111111756,0.0013333333333334085,0.005777777777777882,0.011111111111111072,0.00666666666666671,0.022666666666666724,0.007111111111111179,0.006222222222222129,0.009777777777777774
192,192,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9136155606407325,-0.0004444444444444695,0.0013333333333331865,0.001777777777777767,0.005333333333333301,0.002666666666666595,0.004444444444444473,0.006222222222222129,-0.0004444444444444695,0.05111111111111111,0.009333333333333416,0.0057777777777776596,0.007111111111111068
193,193,0.8711111111111111,0.8284023668639053,0.8541189931350115,0.9290617848970252,0.004444444444444251,0.0,0.0004444444444443585,0.006222222222222129,-0.005777777777777993,0.014222222222222136,-0.002666666666666706,0.0031111111111110645,0.019555555555555437,0.0004444444444443585,0.0022222222222222365,0.00666666666666671
194,194,0.8577777777777778,0.813953488372093,0.8428407976462897,0.9090389016018307,-0.002666666666666595,0.0,-0.005777777777777771,-0.0031111111111112866,0.17288888888888887,0.006222222222222129,-0.006666666666666821,-0.008888888888889057,0.07733333333333325,0.003555555555555534,0.013333333333333308,0.01866666666666661
195,195,0.8755555555555555,0.8409090909090909,0.8645799280810722,0.9196632886564237,0.0013333333333334085,0.0022222222222222365,0.004444444444444473,-0.0004444444444444695,-0.0013333333333332975,0.004444444444444473,0.008000000000000118,-0.0013333333333332975,0.0022222222222221255,0.0040000000000000036,0.00666666666666671,0.0022222222222221255
196,196,0.8577777777777778,0.8383838383838383,0.8646207911082053,0.9255475645635828,-0.047111111111111215,0.01155555555555543,0.007555555555555538,-0.010222222222222244,0.1764444444444444,0.04266666666666663,0.0711111111111109,0.03733333333333333,0.22355555555555562,0.03200000000000003,0.051111111111110885,0.05688888888888888
197,197,0.7955555555555556,0.7850467289719626,0.8136645962732919,0.8944916639424648,-0.07199999999999984,-0.011111111111111294,-0.020444444444444487,-0.010222222222222244,0.17466666666666675,0.013333333333333308,-0.02488888888888885,-0.0013333333333332975,0.21866666666666668,-0.001777777777777767,0.007555555555555538,0.04933333333333334
198,198,0.8577777777777778,0.8072289156626506,0.8378146453089245,0.9136155606407321,0.001777777777777656,0.0031111111111110645,0.0039999999999998925,-0.005777777777777993,0.15333333333333332,0.0119999999999999,0.0066666666666664876,0.010666666666666602,-0.0013333333333334085,-0.0031111111111110645,0.0119999999999999,0.006666666666666599
199,199,0.8933333333333333,0.8666666666666667,0.8863190585158549,0.921461261850278,0.011555555555555541,0.006666666666666821,0.019555555555555548,0.014666666666666606,0.01644444444444426,0.02488888888888885,0.011555555555555541,0.01822222222222214,0.10133333333333339,0.02488888888888885,0.016444444444444484,0.05555555555555547
200,200,0.8977777777777778,0.8729281767955801,0.8917538411245505,0.9007028440666885,0.0,-0.004000000000000115,-0.0013333333333334085,0.002666666666666706,0.15866666666666673,0.09199999999999997,0.06355555555555559,0.15733333333333321,0.23911111111111116,0.039555555555555566,0.12844444444444436,0.04933333333333323
201,201,0.8711111111111111,0.8342857142857143,0.8591451454723766,0.8997221314154952,0.0057777777777776596,0.0022222222222222365,0.003555555555555423,0.0031111111111110645,0.002666666666666595,0.006222222222222129,0.012888888888888839,0.008000000000000007,-0.004444444444444584,0.0173333333333332,0.0173333333333332,0.011111111111111072
202,202,0.8711111111111111,0.8342857142857143,0.8591451454723766,0.9111637790127493,0.004444444444444251,0.0013333333333331865,-0.000888888888888828,-0.00622222222222224,0.015111111111110964,-0.001777777777777878,0.0022222222222222365,-0.004000000000000115,-0.0022222222222222365,0.007555555555555538,0.0066666666666664876,-0.00622222222222224
203,203,0.8,0.7906976744186046,0.8190993788819876,0.8948185681595293,-0.01822222222222214,0.005777777777777771,0.021333333333333426,0.003555555555555534,0.29466666666666663,0.008000000000000118,0.04844444444444451,0.03644444444444439,0.33199999999999996,0.09688888888888902,0.01288888888888895,0.021777777777777785
204,204,0.8311111111111111,0.8155339805825242,0.8437397842432167,0.9110003269042171,-0.01955555555555566,0.012444444444444591,0.0040000000000000036,-0.01866666666666661,0.27955555555555556,0.06266666666666676,0.03600000000000003,0.0257777777777779,0.2911111111111111,0.02400000000000002,0.033777777777777795,0.03822222222222227
205,205,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9232592350441319,-0.0022222222222223476,-0.0022222222222221255,-0.0022222222222221255,-0.000888888888888828,-0.007111111111111068,0.0013333333333331865,-0.0039999999999998925,-0.005333333333333412,0.051555555555555466,0.00666666666666671,-0.0013333333333332975,0.0013333333333334085
206,206,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.924893756129454,-0.0004444444444444695,-0.0004444444444444695,0.0004444444444443585,0.0,0.005777777777777882,0.0004444444444443585,0.001777777777777767,0.0022222222222222365,0.015555555555555545,0.0,0.0004444444444443585,-0.0013333333333332975
207,207,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9124713958810068,0.0004444444444444695,-0.0031111111111111756,-0.0048888888888888316,-0.001777777777777767,0.07600000000000007,-0.0031111111111111756,-0.000888888888888717,0.009777777777777774,0.07866666666666666,1.1102230246251565e-16,0.0004444444444444695,0.014222222222222247
208,208,0.8711111111111111,0.8304093567251462,0.8557943772474665,0.9139424648577967,0.003555555555555423,0.0,0.0048888888888888316,-0.0022222222222222365,-0.003555555555555534,-0.004000000000000115,0.0173333333333332,0.005333333333333301,0.13822222222222214,0.015111111111110964,0.021777777777777674,0.0
209,209,0.8888888888888888,0.8587570621468926,0.8792088917947041,0.9192546583850931,0.011111111111111183,-0.008444444444444477,-0.01333333333333342,0.00622222222222224,0.009333333333333305,0.007555555555555538,0.028888888888888853,0.006666666666666599,0.22622222222222232,0.006666666666666599,0.02533333333333332,0.04399999999999982
210,210,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9173749591369729,0.000888888888888939,0.0,-0.0022222222222221255,-0.008444444444444255,0.009777777777777774,0.003555555555555423,-0.0022222222222221255,-0.001777777777777878,0.19022222222222218,0.0013333333333331865,0.028000000000000025,0.0004444444444443585
211,211,0.8666666666666667,0.8235294117647058,0.8503595946387709,0.9096927100359594,0.007111111111111068,0.0004444444444444695,0.000888888888888939,-1.1102230246251565e-16,0.06488888888888877,0.007555555555555538,-0.000888888888888939,0.009777777777777774,0.1186666666666667,0.027555555555555555,0.007555555555555538,0.005333333333333412
212,212,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9295521412226216,-0.000888888888888939,0.000888888888888717,0.00666666666666671,-0.004444444444444362,0.03777777777777791,0.0048888888888888316,0.010666666666666824,0.000888888888888717,0.058666666666666645,0.003555555555555645,0.003555555555555645,0.004444444444444362
213,213,0.8577777777777778,0.813953488372093,0.8428407976462897,0.9099378881987578,0.0,0.0,-0.001777777777777878,-0.0013333333333334085,0.01244444444444448,0.000888888888888828,0.000888888888888828,-0.0031111111111110645,-0.0013333333333334085,-0.006222222222222351,-0.0031111111111110645,0.004444444444444473
214,214,0.8666666666666667,0.8214285714285714,0.8486842105263157,0.9123079437724748,-0.001777777777777656,-0.00622222222222224,0.000888888888888939,-0.0022222222222221255,-0.000888888888888939,0.00622222222222224,0.029333333333333433,-0.0013333333333332975,0.04888888888888898,0.010666666666666602,0.010222222222222355,0.008888888888888946
215,215,0.8533333333333334,0.8070175438596491,0.8374060150375939,0.9136155606407322,0.0004444444444443585,-0.001777777777777767,1.1102230246251565e-16,1.1102230246251565e-16,0.002666666666666595,0.002666666666666595,0.009777777777777774,0.000888888888888939,0.012888888888888839,0.002666666666666595,0.013333333333333308,-0.002666666666666706
216,216,0.84,0.7692307692307693,0.8110493625367767,0.9172932330827067,-0.004444444444444473,0.0048888888888888316,0.0039999999999998925,0.005777777777777771,0.007111111111111068,0.010222222222222133,0.022222222222222254,0.02444444444444449,0.022222222222222032,0.029777777777777792,0.04311111111111099,0.03555555555555556
217,217,0.8844444444444445,0.8539325842696629,0.8754494932984636,0.9301242236024845,0.004444444444444584,0.006666666666666599,-0.002666666666666706,-0.001777777777777767,0.07066666666666666,0.004888888888888943,0.0031111111111111756,0.010666666666666713,0.052888888888888985,-0.0039999999999998925,-0.005777777777777771,-0.010222222222222244
218,218,0.8577777777777778,0.813953488372093,0.8428407976462897,0.9178653154625694,-0.004444444444444473,-0.003555555555555534,-0.006666666666666821,-0.007555555555555649,0.08488888888888879,-0.0004444444444444695,0.014222222222222358,-0.00800000000000023,-0.009333333333333416,0.002666666666666595,0.007555555555555538,-0.004000000000000115
219,219,0.8044444444444444,0.7105263157894737,0.7709218698921216,0.9138607388035307,-0.007555555555555649,0.00622222222222224,-0.005777777777777771,0.008000000000000007,-0.005333333333333301,0.03555555555555556,0.002666666666666706,0.0039999999999998925,0.015111111111111075,0.013333333333333308,0.03022222222222215,0.040888888888888864
220,220,0.8755555555555555,0.8409090909090909,0.8645799280810722,0.9205622752533507,0.0004444444444443585,-0.002666666666666706,0.0022222222222222365,-0.014666666666666717,-0.012444444444444591,0.0004444444444443585,0.003555555555555645,0.007999999999999896,0.11155555555555563,-0.002666666666666706,-0.003555555555555534,0.002666666666666595
221,221,0.8222222222222222,0.7468354430379747,0.7943363844393592,0.9023373651520106,-0.006666666666666821,0.0004444444444443585,-0.0031111111111111756,-0.008888888888888946,0.004444444444444473,0.01200000000000001,-0.0022222222222221255,-0.0004444444444444695,0.0013333333333331865,0.03600000000000003,-0.001777777777777878,0.027555555555555666
222,222,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9005393919581562,-1.1102230246251565e-16,-1.1102230246251565e-16,-0.003555555555555534,-0.000888888888888939,0.06222222222222229,-0.0048888888888888316,-0.0013333333333332975,-0.0013333333333332975,0.1226666666666667,0.001777777777777989,-0.0031111111111111756,-0.002666666666666595
223,223,0.8711111111111111,0.8342857142857143,0.8591451454723766,0.9044622425629292,-0.00088888888888905,-0.014666666666666606,-0.021777777777777785,0.000888888888888828,0.02311111111111097,0.009333333333333194,-0.0013333333333332975,-0.0004444444444444695,0.040444444444444394,-0.0004444444444444695,0.02400000000000002,-0.004444444444444584
224,224,0.8488888888888889,0.7926829268292683,0.8269450800915332,0.9186008499509645,-0.0031111111111110645,0.005777777777777771,-0.003555555555555534,0.007111111111111179,0.008888888888888724,0.009333333333333416,0.0022222222222222365,0.004888888888888943,-0.000888888888888828,0.008000000000000007,-0.004000000000000115,0.017777777777777892
225,225,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9103465184700883,-0.000888888888888939,-1.1102230246251565e-16,-0.0022222222222221255,-0.003555555555555534,0.03066666666666673,0.0022222222222223476,-0.004444444444444473,0.011555555555555652,0.06977777777777772,0.015555555555555545,0.02488888888888874,0.03111111111111109
226,226,0.7955555555555556,0.6973684210526315,0.7617276887871853,0.9026642693690747,-0.007111111111111179,0.00666666666666671,0.0013333333333332975,-0.0004444444444443585,-0.021777777777777785,0.009333333333333305,0.02444444444444449,0.007555555555555649,0.01911111111111108,0.01911111111111108,0.0119999999999999,0.03822222222222227
227,227,0.8755555555555555,0.8352941176470589,0.8595537757437071,0.91010134030729,0.0004444444444443585,0.000888888888888939,0.0031111111111111756,-0.005333333333333412,0.003555555555555645,0.0004444444444443585,0.022666666666666724,-0.0040000000000000036,0.2564444444444445,0.03111111111111109,0.016888888888888953,0.013777777777777889
228,228,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9221967963386728,-0.001777777777777878,0.0,-0.006666666666666599,-0.0004444444444444695,0.1213333333333333,0.007555555555555538,0.000888888888888939,0.0004444444444443585,0.026666666666666616,0.003555555555555645,-0.003555555555555534,0.0417777777777778
229,229,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9083850931677018,-1.1102230246251565e-16,-0.005333333333333412,0.0004444444444444695,-0.0048888888888888316,0.007111111111111068,0.0013333333333332975,0.002666666666666595,-0.001777777777777767,-0.000888888888888939,0.0013333333333334085,0.020888888888889068,0.0040000000000000036
230,230,0.88,0.8540540540540541,0.8767162471395882,0.8986596927100359,-0.005333333333333301,-0.00666666666666671,-0.0022222222222221255,-0.010666666666666824,0.07999999999999996,0.03199999999999992,0.015555555555555656,0.005777777777777882,0.1737777777777778,0.03022222222222226,0.02444444444444427,0.029777777777777792
231,231,0.8577777777777778,0.8072289156626506,0.8378146453089245,0.9123896698267406,-0.0022222222222222365,-0.005333333333333301,-0.010666666666666713,-0.009777777777777663,-0.006666666666666821,0.001777777777777656,-0.004888888888888943,-0.005333333333333301,0.021777777777777785,-0.006222222222222351,0.010666666666666602,0.001777777777777878
232,232,0.88,0.8491620111731844,0.8716900948022229,0.9054429552141223,0.001777777777777767,-0.0031111111111111756,-0.010666666666666602,-0.003555555555555645,0.052444444444444405,0.023111111111111082,0.03066666666666673,0.015555555555555656,0.09200000000000008,0.023555555555555663,0.007555555555555427,0.03866666666666663
233,233,0.8488888888888889,0.7926829268292683,0.8269450800915332,0.9191729323308271,0.022666666666666724,0.0,-0.001777777777777656,-0.001777777777777656,0.03244444444444439,0.006222222222222129,0.0031111111111110645,0.002666666666666706,0.03022222222222215,-0.005333333333333301,-0.009333333333333305,-0.008444444444444366
234,234,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9171297809741745,-0.004444444444444362,-0.0013333333333332975,-0.0031111111111111756,-0.017777777777777892,-0.0040000000000000036,-0.000888888888888939,0.0022222222222221255,-0.01244444444444437,0.1551111111111112,0.0066666666666664876,0.007555555555555538,-0.006222222222222129
235,235,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9209709055246812,0.000888888888888939,-0.0004444444444444695,-0.007555555555555538,0.000888888888888717,-0.005333333333333412,0.0040000000000000036,-0.004444444444444362,-0.003555555555555534,-0.007555555555555538,-0.0022222222222221255,-0.000888888888888717,0.004444444444444473
236,236,0.7777777777777778,0.6428571428571429,0.7332870219025825,0.9186008499509645,0.0039999999999998925,0.003555555555555645,0.005777777777777771,0.004444444444444473,0.046666666666666745,0.012888888888888839,0.021333333333333315,0.022222222222222254,0.033777777777777795,0.014666666666666717,0.020888888888888846,0.026666666666666727
237,237,0.8844444444444445,0.8539325842696629,0.8754494932984636,0.9114089571755475,0.0,-0.0004444444444443585,-0.0119999999999999,-0.014222222222222358,0.040888888888889086,0.018222222222222362,0.002666666666666706,0.029333333333333322,0.08711111111111114,0.04844444444444451,0.03200000000000003,0.01244444444444437
238,238,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9099378881987578,-1.1102230246251565e-16,-0.014222222222222247,-0.0022222222222221255,-0.0057777777777776596,0.07999999999999996,-0.0057777777777776596,-0.0031111111111111756,-0.007555555555555538,-0.014666666666666606,-0.0031111111111109535,-0.0057777777777776596,-0.0057777777777776596
239,239,0.8711111111111111,0.8342857142857143,0.8591451454723766,0.9210526315789472,-0.0004444444444444695,0.000888888888888828,-0.004888888888888943,-0.013777777777777778,0.007111111111111179,0.008888888888888835,-0.004444444444444362,0.004444444444444473,0.20533333333333326,0.033777777777777795,-0.0004444444444444695,0.022666666666666502
240,240,0.8844444444444445,0.8539325842696629,0.8754494932984636,0.9064236678653154,-0.000888888888888828,-0.000888888888888828,-0.004444444444444473,-0.007999999999999896,0.06533333333333335,0.027555555555555555,0.07111111111111124,0.01288888888888895,0.27955555555555556,0.053333333333333344,0.029333333333333322,0.028000000000000136
241,241,0.8622222222222222,0.8208092485549133,0.8482755802549853,0.9148414514547237,0.000888888888888939,0.0004444444444443585,0.0022222222222222365,-0.0013333333333332975,0.05066666666666664,0.005333333333333301,0.004888888888888943,0.004888888888888943,0.02399999999999991,0.009333333333333416,0.011111111111111072,0.0048888888888888316
242,242,0.8577777777777778,0.813953488372093,0.8428407976462897,0.9102647924158223,-0.001777777777777656,-0.000888888888888828,-0.006666666666666821,-0.004444444444444473,0.0364444444444445,0.004000000000000115,-0.005777777777777771,0.0,0.000888888888888828,0.027999999999999914,0.016888888888888842,-0.005333333333333301
243,243,0.8666666666666667,0.8214285714285714,0.8486842105263157,0.9137790127492644,-0.011555555555555541,-0.0031111111111109535,-0.003555555555555534,-0.008444444444444477,0.07466666666666666,0.000888888888888939,0.0013333333333332975,-0.0057777777777776596,0.015555555555555545,0.010666666666666824,-0.0022222222222221255,-0.003555555555555534
244,244,0.8666666666666667,0.8275862068965517,0.853710362863681,0.887218045112782,0.0004444444444444695,-0.00622222222222224,-0.0013333333333334085,-0.02444444444444427,0.05733333333333335,0.09377777777777774,0.06177777777777793,-0.0040000000000000036,0.30133333333333334,0.02533333333333343,0.03200000000000014,0.03200000000000014
245,245,0.8222222222222222,0.8058252427184466,0.8345456031382805,0.9129617522066035,-0.07422222222222219,-0.010666666666666713,-0.016444444444444484,-0.028444444444444383,0.1497777777777778,0.03511111111111109,-0.033777777777777684,0.04133333333333322,0.2679999999999999,0.02400000000000002,0.003555555555555423,0.05644444444444441
246,246,0.8666666666666667,0.8275862068965517,0.853710362863681,0.9124713958810068,0.000888888888888717,-0.003555555555555534,0.0031111111111111756,-1.1102230246251565e-16,0.0702222222222223,-0.000888888888888939,0.0013333333333332975,-0.0031111111111111756,0.07599999999999985,0.0004444444444444695,0.01244444444444448,0.000888888888888939
247,247,0.8577777777777778,0.813953488372093,0.8428407976462897,0.915822164105917,-0.001777777777777878,-0.011555555555555541,-0.01822222222222225,-0.005333333333333301,-0.006666666666666599,-0.008000000000000007,-0.002666666666666706,-2.220446049250313e-16,0.04399999999999993,0.0004444444444443585,0.008444444444444366,-0.002666666666666706
248,248,0.8977777777777778,0.8729281767955801,0.8917538411245505,0.9100196142530238,0.009333333333333416,0.0004444444444444695,-0.005333333333333301,-0.0031111111111112866,0.0835555555555556,0.03777777777777769,0.004444444444444473,0.045777777777777806,0.12844444444444447,0.023555555555555552,0.008000000000000007,0.016888888888889064
249,249,0.8755555555555555,0.8372093023255814,0.8612291598561621,0.8998855835240275,0.00622222222222224,-0.0013333333333332975,-0.000888888888888828,0.005333333333333301,1.1102230246251565e-16,0.00622222222222224,0.014222222222222247,0.020000000000000018,-0.012444444444444591,0.015555555555555545,0.008888888888888724,0.020888888888888846
