,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.backtop_CO2_scaled,feature_importance.backtop_CO2_fd2_scaled,feature_importance.backtop_CO2_fd3_scaled,feature_importance.backtop_CO2_fd1_scaled
215,215,0.8847736625514403,0.8847736625514403,0.8758937691521961,0.940828834087261,1.7968144333914757,0.8116905445806937,1.3019141849408091,1.9195661745032417,-0.3000994922603971,0.1053497942386831,0.018930041152263332,0.03004115226337445,0.029629629629629596
216,216,0.897119341563786,0.8979254776356226,0.8904428904428905,0.9458430458430459,1.8525284098407042,1.1798710679861182,0.9764162680925048,1.3928750561767338,-0.08081255686087876,0.08641975308641978,0.0218106995884774,0.03950617283950619,0.016460905349794264
217,217,0.9012345679012346,0.9009572615442637,0.8887192851824274,0.9603127326880119,1.495756624079608,0.7590834887472265,1.2756413594030356,1.509479369423762,0.4648932835326035,0.10823045267489713,0.006172839506172856,0.015226337448559668,0.023456790123456805
218,218,0.8271604938271605,0.8232216437344643,0.7852377300613497,0.8888036809815951,1.9735180089703355,0.655306383851267,1.0485194956141017,1.8955896089189737,0.1971279577151189,0.06378600823045268,0.011111111111111127,0.012345679012345689,0.023868312757201658
219,219,0.8765432098765432,0.8756017290500049,0.8607843137254902,0.9415395787944807,1.8680071394552344,1.0405689996199006,0.9851416088120728,1.2437478392748271,0.3380117304198158,0.10288065843621401,0.028806584362139908,0.03909465020576134,0.04156378600823046
220,220,0.8888888888888888,0.8882648804979676,0.8653876457611094,0.9416167664670658,1.8135397361811658,0.9379402591630711,1.4505745118862228,1.837802597236624,-0.613128769524626,0.09135802469135798,0.020164609053497894,0.02921810699588473,0.02839506172839501
221,221,0.897119341563786,0.8969995234985316,0.8885620915032679,0.9459694989106754,1.4985292742062895,0.9475489203894987,1.7237071302666787,1.4579492425284928,-0.045146377442369504,0.10781893004115228,0.03209876543209881,0.03539094650205763,0.03703703703703708
222,222,0.8724279835390947,0.8713503635218174,0.8570040310970343,0.9567376907572703,1.846763045628638,1.0057531438324099,1.0585146726810575,0.9996987174806746,0.44233881650428564,0.10370370370370371,0.0069958847736625975,0.024279835390946535,0.03045267489711938
223,223,0.8641975308641975,0.8640099478892652,0.849367088607595,0.9476545048399108,1.762204112573006,0.6586315674067182,1.7417960571137043,1.4182195112880225,-0.09976390112097164,0.10740740740740737,0.020164609053497907,0.03374485596707814,0.02427983539094645
224,224,0.8641975308641975,0.8643790546324659,0.8520848845867461,0.9297096053611318,2.161140998587464,0.9040684851167656,1.0962591841581777,1.0914630904107794,0.35464026647424884,0.08971193415637854,0.02345679012345674,0.01975308641975305,0.02716049382716046
225,225,0.8559670781893004,0.8565835162756263,0.8434328132101196,0.9333434328132101,1.4210234570581028,0.7132418757236639,1.357457661119279,1.7822234934206307,0.35948890009569046,0.07325102880658434,-0.006995884773662542,0.009465020576131678,-0.00658436213991771
226,226,0.8683127572016461,0.868670656260629,0.8572551662174304,0.9375561545372867,2.0256992328483756,1.1229101505258658,1.0779807260834373,1.434848872462408,-0.24437260548407455,0.08847736625514407,0.020987654320987714,0.02757201646090539,0.0218106995884774
227,227,0.8641975308641975,0.8623948761809183,0.846065971726403,0.9266742824503784,1.6043210597282134,1.0777134367579486,1.4373714507145268,1.4925325978180979,0.018392088309086653,0.10205761316872423,0.01975308641975305,0.021810699588477322,0.013580246913580207
228,228,0.9053497942386831,0.9040734324247927,0.8785010170552339,0.9634642465967767,1.441908016504956,0.8392296192887778,1.669324972901469,1.6595909059323377,-0.170514271157734,0.0962962962962963,0.013580246913580219,0.01851851851851851,0.03086419753086418
229,229,0.8930041152263375,0.8926738810140731,0.8773670655961218,0.9435691561884563,1.2896665405011947,0.8833916998777587,2.1669077585565915,1.4871055629181436,-0.33102356047715087,0.10617283950617289,0.012345679012345711,0.03703703703703709,0.032098765432098796
230,230,0.8600823045267489,0.8616766009928404,0.8432689158205044,0.9375204716672125,2.0925455662711565,0.5787903702057351,1.156200173462627,1.6359092615583595,0.1693079204401566,0.08148148148148145,0.008230452674897092,0.03662551440329215,0.016049382716049342
231,231,0.8477366255144033,0.8451777662412515,0.8255913978494624,0.9321863799283153,1.5003962204790369,1.0983256530826708,1.516931909983298,1.266091247509472,0.20155941254573737,0.10740740740740742,0.01316872427983543,0.023868312757201658,0.025514403292181086
232,232,0.8806584362139918,0.8801144187529072,0.8629894578313253,0.9259789156626506,1.9002127347634938,1.2200853676075154,1.3849700820902535,1.1899725098105416,-0.29339634939731407,0.09506172839506173,0.022633744855967076,0.058024691358024696,0.028806584362139908
233,233,0.9053497942386831,0.9055538790229424,0.8858070964517741,0.9549391970681326,1.4554601816200046,1.3910993479475942,1.3508528831655842,1.681780196020239,-0.6428063167319117,0.10781893004115224,0.032098765432098754,0.03703703703703702,0.03950617283950616
234,234,0.8683127572016461,0.8679548581426633,0.8533920900607317,0.9185305880610279,2.1047073915155834,1.0801825441381852,1.33451336413346,0.8571088443058034,0.2630327156456837,0.10288065843621404,0.02633744855967083,0.02921810699588482,0.035390946502057666
235,235,0.8641975308641975,0.8624179513789774,0.8324009324009325,0.9187257187257187,1.5332752783718633,1.3270361101544972,1.0836132946774761,1.169887265661759,0.23683023251586208,0.0724279835390946,0.03004115226337445,0.05144032921810696,0.030864197530864147
236,236,0.8436213991769548,0.8413546159948435,0.818475073313783,0.9055718475073314,1.979638212164544,0.8967026613417233,1.6693262777821023,1.4305930407874945,-0.30276977504128816,0.08806584362139921,0.017283950617284004,0.032510288065843676,0.025102880658436254
237,237,0.8765432098765432,0.8762076795087467,0.8623907569249001,0.9482298918678713,1.7602371813492894,0.9505790319282875,1.3138214073495762,1.8278943419691134,-0.39248509415628374,0.09465020576131687,0.010288065843621408,0.02962962962962965,0.012345679012345701
238,238,0.8395061728395061,0.8388192846861717,0.8195085629188383,0.9171258376768429,2.692100072073416,0.8916010719557902,1.394625373025327,1.1092399044663603,-0.5614060523855454,0.09588477366255138,0.01851851851851847,0.027983539094650157,0.02263374485596703
239,239,0.8765432098765432,0.8723230133486544,0.8366716867469879,0.9515813253012049,1.3329155611409937,1.0373343926155023,1.2314733899904744,1.365795833986414,0.5125987049409989,0.08641975308641978,0.024691358024691367,0.03456790123456791,0.03209876543209876
240,240,0.8765432098765432,0.8772590361445783,0.8672839506172839,0.9391098917847889,1.9933468325631785,0.512679332118159,1.7773863274756754,1.430676484821027,-0.140611540531904,0.07901234567901236,0.013991769547325117,0.03292181069958847,0.006584362139917699
241,241,0.8806584362139918,0.8804219012104316,0.8560838033843674,0.9307816277195811,1.313326968829421,0.6962121430143652,1.3452535569569142,1.7118480632438022,0.49235965825294986,0.11275720164609052,0.02633744855967076,0.03703703703703702,0.03292181069958846
242,242,0.897119341563786,0.8960997941346478,0.8702380952380953,0.9453174603174603,1.3394335185812483,0.43108391646901645,1.925042852280277,1.6724381182886978,0.21388633954796435,0.1292181069958848,0.015226337448559678,0.030041152263374515,0.014403292181069982
243,243,0.8559670781893004,0.8574990813843087,0.8466200466200466,0.933022533022533,1.8795017796115077,0.8653850010643095,1.711741349375788,1.0111623853605503,0.11460844413032556,0.0720164609053498,0.0057613168724279795,0.05061728395061728,0.019753086419753096
244,244,0.8271604938271605,0.826340811359538,0.8111263736263736,0.9241613649508387,1.7754225660551672,0.8708005379719014,1.0937399586635768,1.8563789074672623,-0.13935595617165264,0.07530864197530865,0.010288065843621418,0.04156378600823045,-0.005349794238683125
245,245,0.8436213991769548,0.8454929200775789,0.8341491841491842,0.9131313131313131,2.602092189865252,1.1199199105475128,1.0170601413452942,0.7238839233801507,0.09785238515204815,0.0921810699588478,0.013168724279835443,0.03539094650205764,0.02633744855967083
246,246,0.897119341563786,0.8958840918688886,0.8734567901234568,0.9547325102880658,1.8537313735830547,0.8152281614549611,1.494716009129659,1.046293295885186,0.2584483793305333,0.11481481481481481,0.03950617283950618,0.06707818930041155,0.04444444444444447
247,247,0.8847736625514403,0.885151643358909,0.8712121212121212,0.9372960372960373,1.3838393416495498,1.2525232966761604,1.464110796276735,1.6084636549710791,-0.2244374855794547,0.10288065843621394,0.02263374485596704,0.03950617283950615,0.030864197530864168
248,248,0.8353909465020576,0.8361440598187148,0.8267595307917888,0.9109970674486804,1.6922057781304276,1.154197121863543,1.954592849841457,0.955394108259329,-0.1435203628796092,0.09794238683127568,0.0061728395061728,0.031275720164609035,0.02757201646090531
249,249,0.8724279835390947,0.8732249423925021,0.8665673864482502,0.943410275502606,2.2690884793473294,0.8350097630509625,1.777836723157886,0.9162746444184451,-0.3122558321552886,0.07078189300411523,0.0008230452674897526,0.012345679012345701,0.018518518518518545
