,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.righttop_CO2_scaled,feature_importance.righttop_humidity_scaled,feature_importance.righttop_temperature_scaled,feature_importance.righttop_CO2_fd3_scaled,feature_importance.righttop_temperature_fd3_scaled,feature_importance.righttop_temperature_fd2_scaled,feature_importance.righttop_humidity_fd2_scaled,feature_importance.righttop_CO2_fd1_scaled,feature_importance.righttop_humidity_fd1_scaled,feature_importance.righttop_humidity_fd3_scaled,feature_importance.righttop_CO2_fd2_scaled,feature_importance.righttop_temperature_fd1_scaled
66,66,0.9781818181818182,0.9781818181818182,0.9668034765813616,0.9975857073877354,3.4280033381498605,1.5100087462086307,1.324253634323845,1.2047531293102194,1.1863757054160018,0.17781818181818182,0.026909090909090872,0.013818181818181785,0.0036363636363636264,0.01345454545454543,0.006909090909090887,0.011999999999999978,0.0029090909090909167,0.012727272727272688,0.01527272727272726,0.0036363636363636377,0.011636363636363601
67,67,0.9890909090909091,0.9890414540491315,0.9756038647342995,0.9986473429951691,3.0788577833999087,1.6311593868717855,1.0362490633852186,1.6513785642656422,1.3842720136410533,0.16872727272727275,0.025454545454545487,0.004727272727272758,-0.0007272727272726875,0.0007272727272727541,-0.0018181818181817744,0.0025454545454545617,0.0010909090909091313,0.00545454545454549,0.0065454545454545765,0.004000000000000026,0.004000000000000026
68,68,0.9745454545454545,0.9748161047618865,0.9695584684373922,0.9969817178337358,2.8976331332100607,1.7417538267160213,0.493479587387901,1.3392999729125998,2.3013177299674674,0.21127272727272722,0.019636363636363553,0.014545454545454483,0.00618181818181811,0.005454545454545401,0.009090909090909038,0.00727272727272722,0.010545454545454502,0.00363636363636356,-0.002545454545454573,0.011999999999999955,0.007999999999999952
69,69,0.9781818181818182,0.9781818181818182,0.9638918067226891,0.9983368347338936,2.5598590111179087,1.640405847470592,0.5582717144542054,2.3345703819831964,1.7645969257838647,0.17309090909090905,0.018181818181818143,0.0007272727272727208,-0.002909090909090928,0.0,-0.0010909090909090979,-0.0025454545454545617,-0.000363636363636366,-0.0021818181818181958,0.00654545454545451,-0.0025454545454545617,0.001454545454545464
70,70,0.9890909090909091,0.9891276242073507,0.9863636363636363,0.9995867768595041,2.530711595934601,2.2853184879376762,0.4342092992187715,2.144813661603607,1.4648772273135247,0.2036363636363637,0.027272727272727327,0.012363636363636432,0.006909090909090953,0.006545454545454588,0.008363636363636417,0.0018181818181818743,0.004000000000000026,0.0043636363636363916,0.009090909090909139,0.0036363636363636598,0.005818181818181856
71,71,0.9636363636363636,0.9634123723106774,0.9406976744186046,0.9963565891472868,2.680117141312635,1.5089043431410996,1.1567260154498848,2.0292005829604927,1.432947634142258,0.19163636363636366,0.016363636363636358,0.006545454545454532,-0.003272727272727294,-0.004727272727272747,-0.0025454545454545617,0.0010909090909090868,-0.001090909090909109,-0.000727272727272732,-0.000727272727272732,-0.002181818181818185,-0.005090909090909113
72,72,0.9745454545454545,0.9744528430371127,0.9555073941866394,0.9971953085160632,2.183580388281664,0.8591117330614956,0.8605189172726577,2.7188995287906743,2.1183866111589285,0.18618181818181814,0.03490909090909085,0.0029090909090908725,0.0007272727272726986,0.0072727272727272085,0.012363636363636299,0.0021818181818181403,-0.003272727272727294,-0.001454545454545475,0.007272727272727231,-0.0010909090909091202,-0.0010909090909091202
73,73,0.96,0.9604038662808594,0.9471258588905648,0.993547846489023,3.116513678156103,1.827228830205172,1.1341046359148854,1.4738887433534846,1.2239345989991512,0.15963636363636363,0.016363636363636323,0.010909090909090868,0.002545454545454484,-0.002181818181818218,-0.001454545454545464,0.002545454545454484,-0.004363636363636403,0.0039999999999999255,0.00036363636363633266,-0.003636363636363682,-0.0007272727272727431
74,74,0.9854545454545455,0.9855419309372798,0.9845809792843692,0.9984306340238543,2.8996722652569535,1.9040119854279016,1.3230158642753715,1.4396526686171855,1.3519862295663148,0.16836363636363635,0.02909090909090909,0.017454545454545455,0.005818181818181856,0.00545454545454549,0.000727272727272732,0.002909090909090928,-0.001454545454545464,0.0,0.001454545454545464,0.0036363636363636598,0.0010909090909090979
75,75,0.9745454545454545,0.9748232890704801,0.9692314425770308,0.9975490196078431,3.074405495956826,1.2491573731256713,1.6179488368207675,1.761138282876559,1.0576091504641258,0.18581818181818174,0.006181818181818122,0.008363636363636306,0.0036363636363635488,-0.0014545454545454861,-0.0007272727272727653,0.0021818181818181294,0.0025454545454544953,0.0007272727272727098,0.0014545454545454085,0.0,0.0014545454545454306
76,76,0.9745454545454545,0.9746268683839898,0.9645098985997103,0.9958152261387413,2.7810943316451056,1.8373771626223627,1.3946834339433931,2.5993244435377765,0.3016731173758985,0.18399999999999994,0.028363636363636313,0.014545454545454483,0.003999999999999937,0.011272727272727222,0.0018181818181817744,0.0014545454545454195,-0.001090909090909109,0.005818181818181745,0.0043636363636362805,0.0018181818181817744,-0.0007272727272727431
77,77,0.9818181818181818,0.9818960409487691,0.9717106512246061,0.99734194038352,2.888613469310875,1.7219800153903977,0.9346436216750995,1.3027408296929435,2.0019676721230697,0.18072727272727274,0.022181818181818157,0.011636363636363611,0.000363636363636366,0.010545454545454535,0.0069090909090909315,0.0036363636363636598,0.0,0.0010909090909090979,0.000727272727272732,-0.000363636363636366,0.000363636363636366
78,78,0.9709090909090909,0.9714290733421169,0.963813151563753,0.9968925421010425,2.6032468442053474,1.4299083337183716,0.9203149448149397,2.655138421396605,1.6469399651563044,0.20581818181818184,0.016000000000000025,0.002181818181818207,0.0025454545454545617,0.004727272727272769,0.004000000000000015,2.2204460492503132e-17,-0.0007272727272726765,-0.0003636363636363438,0.001818181818181852,0.0036363636363636598,0.004000000000000026
79,79,0.9745454545454545,0.9747720048546495,0.971476773383553,0.9967043314500942,2.288991309065856,1.4857742531653522,1.0859880757833957,2.3727343874115876,1.7189331778382084,0.21963636363636355,0.018909090909090855,0.0025454545454544953,0.00036363636363633266,-0.0032727272727273047,-0.001818181818181841,0.009818181818181771,0.0010909090909090647,0.0018181818181817744,0.007999999999999941,0.0047272727272726685,-0.004000000000000026
80,80,0.9781818181818182,0.9780601159846443,0.9640106635071091,0.9981486966824645,2.30317187786637,2.3751921966386003,1.0426229985727429,1.5532028344604716,1.311149486287299,0.2043636363636363,0.022545454545454514,0.010545454545454514,-0.003272727272727294,-0.002909090909090939,-0.004727272727272758,0.000727272727272732,-0.0043636363636363916,0.0029090909090909167,-0.003272727272727294,-0.004727272727272758,-0.003272727272727294
81,81,0.9709090909090909,0.9711024135681671,0.9613636363636364,0.9967768595041323,2.563614246939699,1.588665554963917,1.724502847891135,1.9668244390749632,1.1859097738754976,0.17745454545454548,0.009818181818181847,0.001454545454545475,0.001090909090909109,0.001818181818181841,-0.0007272727272726986,0.0021818181818181958,-0.006181818181818122,0.001454545454545464,0.0025454545454545617,-0.0010909090909090647,-0.0018181818181817744
82,82,0.9672727272727273,0.9676494420043342,0.9561134188188549,0.9934079826620914,2.7609314513489838,1.6671357052711908,1.3519359258203398,1.3509395284127972,1.5775103072388705,0.1592727272727273,0.021818181818181837,0.01272727272727272,0.003272727272727294,0.0025454545454545396,0.0036363636363636598,0.0025454545454545617,-0.002181818181818185,-0.003999999999999992,0.0021818181818181958,0.0,0.00436363636363638
83,83,0.9781818181818182,0.9784793388429751,0.9793047764745878,0.9952405235424103,2.4630548716687093,2.442478577497128,1.559845022479953,1.4397675100375695,0.8868469205110057,0.13309090909090907,0.034545454545454504,0.021454545454545428,-0.0018181818181818299,0.0032727272727272718,0.008363636363636328,0.00836363636363634,0.003999999999999992,0.0018181818181818188,0.009454545454545405,0.004000000000000015,0.0010909090909090979
84,84,0.9781818181818182,0.9784252225761658,0.9801210356978705,0.9974720392216946,2.8413934062778945,1.8987714162434017,0.26384640342119,2.3390997397383297,1.8423710260089141,0.23018181818181818,0.030181818181818153,0.008727272727272695,0.000363636363636366,0.0032727272727272605,0.0025454545454545287,0.004000000000000015,0.0040000000000000036,0.0010909090909090868,0.002545454545454551,0.0018181818181818188,-0.000727272727272732
85,85,0.9636363636363636,0.9633884297520662,0.9372961513372473,0.9949445531637313,2.446535731723513,2.0227547630849263,0.6163536542903051,1.8950728365884386,1.8260390894084138,0.18327272727272728,0.027636363636363626,0.014181818181818162,0.0018181818181818188,0.005454545454545445,-1.1102230246251566e-17,0.0058181818181818005,-0.002909090909090928,-0.002909090909090928,0.007272727272727253,0.0007272727272727098,0.004727272727272714
86,86,0.9818181818181818,0.9816679104667043,0.9668498168498169,0.996996336996337,2.8636158126796483,1.4108583326628383,1.6920128951407547,1.6487992930988702,0.7922976400428845,0.192,0.02799999999999999,0.01527272727272726,0.006909090909090953,0.007272727272727297,0.00545454545454549,0.002909090909090928,0.003272727272727294,0.001454545454545464,0.007999999999999997,0.0021818181818181958,0.0036363636363636598
87,87,0.9781818181818182,0.9784252225761658,0.9801210356978705,0.9963995710127164,2.7154356542480036,1.673746417987254,1.0662175440394328,2.1390551406093836,1.393491169261044,0.2309090909090909,0.04036363636363634,0.013090909090909065,0.002909090909090928,0.004000000000000015,0.005090909090909079,0.000727272727272732,-0.000363636363636366,0.001454545454545464,0.006181818181818155,0.002181818181818185,0.0
88,88,0.9745454545454545,0.9744640407069193,0.9586047989829969,0.996662958843159,2.3898510013925875,1.3673604931802543,2.072740773914096,0.6818557800834426,2.1800287903456836,0.16399999999999998,0.03236363636363632,0.014181818181818118,-0.0032727272727273047,0.008363636363636328,0.018545454545454466,0.010545454545454502,0.0014545454545454085,0.004727272727272658,0.006181818181818133,0.009090909090909038,-0.0007272727272727763
89,89,0.9818181818181818,0.9819882965379502,0.9820537582488331,0.9966199903428296,3.0139572070203493,2.0130836394874394,1.1067967888041423,1.3335093796733102,1.1491774785341151,0.18363636363636365,0.030181818181818178,0.018181818181818177,0.004000000000000015,0.003272727272727294,0.006545454545454554,0.009090909090909094,0.004727272727272747,0.0021818181818181958,0.005454545454545478,0.004727272727272747,0.005454545454545467
90,90,0.9672727272727273,0.966924748423029,0.9386363636363636,0.9976033057851239,3.0347927368064807,1.0944256091896527,1.4535592330008043,2.1869691523019603,0.9837089738375281,0.15854545454545454,0.020727272727272716,0.007636363636363652,-0.0032727272727272826,-0.0036363636363636155,-0.0018181818181818188,1.1102230246251566e-17,-0.0021818181818181958,0.0010909090909090979,0.009454545454545448,-0.0025454545454545396,-0.0025454545454545617
91,91,0.9745454545454545,0.9744863082260992,0.9644780447390224,0.9967550400441867,2.3492020129076217,2.0296107698640182,0.9388323521103364,2.827546303574264,0.6990077775929258,0.2538181818181817,0.02945454545454541,0.019636363636363573,0.0,0.002545454545454484,-0.0014545454545454861,0.005090909090909024,0.0,-0.0007272727272727541,0.010909090909090858,0.0007272727272726875,0.0014545454545454306
92,92,0.9781818181818182,0.9780539576862544,0.9630470998031198,0.9977283053157655,3.1443900048458064,1.704084087922143,1.2596194020344016,1.8620430364891287,0.6266703601542453,0.184,0.029818181818181765,0.010909090909090868,0.0025454545454545617,0.009454545454545438,0.004727272727272714,0.005090909090909079,0.005090909090909079,0.0032727272727272718,0.005090909090909057,0.003272727272727294,0.000363636363636366
93,93,0.9890909090909091,0.9892039284437713,0.9932432432432432,0.9992350841407446,2.863787265858333,1.5579032679087588,1.352157056289236,1.443042467943744,1.4668593652596353,0.18436363636363637,0.03018181818181821,0.010181818181818247,-0.00036363636363633266,-0.0007272727272726986,0.0007272727272727653,0.0043636363636363916,0.0003636363636363993,-0.0003636363636363438,0.0018181818181818299,-0.0010909090909090647,0.00036363636363638817
94,94,0.9745454545454545,0.9746268683839898,0.9645098985997103,0.996861419604056,2.722949203119331,1.6850047411670424,0.9866770177296881,2.638342967789671,0.8594447753137415,0.19018181818181812,0.02072727272727265,0.006545454545454477,-0.000363636363636366,0.007636363636363575,0.0021818181818181515,-0.0003636363636364104,-2.2204460492503132e-17,0.0010909090909090424,0.007636363636363585,-0.002909090909090928,0.00036363636363633266
95,95,0.9672727272727273,0.966924748423029,0.9386363636363636,0.9971900826446282,2.27393877183169,2.222177906667313,0.6429293246216284,2.4344864797372723,1.4649323899016395,0.17163636363636364,0.021090909090909094,0.004727272727272747,0.0025454545454545617,-0.005090909090909068,-0.0007272727272727098,-0.0036363636363636155,-0.002181818181818185,-0.007999999999999974,-0.0018181818181818188,-0.001454545454545464,-0.009454545454545415
96,96,0.9818181818181818,0.9818748867247713,0.9758461782933419,0.9969013189257906,2.718050149635267,1.8043554500591779,0.8628855524330133,1.8731956510429246,1.532534529844955,0.17963636363636365,0.025818181818181796,0.015636363636363625,0.003272727272727294,0.011636363636363656,0.008363636363636373,0.006909090909090943,0.0036363636363636485,0.006909090909090909,0.004727272727272758,0.00436363636363638,0.009090909090909094
97,97,0.96,0.9604604291164083,0.9436969478056709,0.9948528083799892,2.9579627865313665,1.9900799737414994,1.2963272605284437,1.2421368974765694,1.1935563416238473,0.12399999999999997,0.006545454545454488,0.0021818181818181515,0.0021818181818181403,-0.003272727272727294,-0.002909090909090939,-0.002545454545454573,-0.001090909090909109,-0.008000000000000052,-0.004363636363636403,-0.004363636363636403,-0.004727272727272758
98,98,0.9818181818181818,0.9816715461525712,0.967304625199362,0.9989850659707119,2.796222169597853,1.8103638950435863,1.004473377538435,1.2142307245447574,1.9754896563573145,0.22763636363636364,0.03236363636363635,0.015636363636363636,-0.00690909090909092,0.003272727272727294,0.008363636363636384,-0.003272727272727294,-0.010545454545454525,0.002909090909090928,0.002181818181818185,-0.003272727272727294,0.0
99,99,0.9527272727272728,0.9525798399701402,0.926789077212806,0.9906622724419335,2.0033256915558195,1.9268884506909174,0.9086690863958523,2.5961542145351864,2.176707897507,0.14290909090909093,0.03163636363636367,0.01709090909090909,-0.0018181818181818188,0.003272727272727294,0.002181818181818207,0.005818181818181856,-0.005454545454545445,0.0018181818181818299,0.005090909090909123,-0.0021818181818181737,-0.0014545454545454417
100,100,0.9636363636363636,0.963890793302558,0.9487506374298827,0.9954954954954954,2.8763834953394487,2.172416263084145,0.8336550105719407,1.305903438947147,0.9452527203518013,0.1745454545454545,0.014545454545454518,0.003999999999999992,-0.0010909090909090979,-0.002909090909090928,-0.006545454545454565,-0.0036363636363636485,-0.005090909090909113,0.0010909090909090868,-0.00436363636363638,-0.004727272727272758,-0.004727272727272758
101,101,0.9781818181818182,0.9780330578512396,0.9597195042400521,0.9978799739073712,2.1194761923793526,1.9835217746055027,1.3489058822919224,2.2895841713110063,1.2510011215945605,0.196,0.0247272727272727,0.0036363636363636264,-0.0025454545454545617,-0.0021818181818181958,-0.002909090909090928,0.006545454545454532,-0.0025454545454545617,0.005818181818181789,0.013090909090909065,-0.001454545454545475,0.0
102,102,0.9672727272727273,0.967391799212024,0.950327699206623,0.9963780614004829,2.3016243055807974,1.9337935025163238,1.1518777318033167,1.9105503419542444,1.227786429143034,0.18254545454545457,0.006545454545454554,-0.005818181818181778,0.0,-0.006181818181818166,-0.0036363636363636485,0.0036363636363636598,-0.002545454545454551,-0.006909090909090865,-0.0021818181818181737,-0.006181818181818144,-0.0014545454545454527
103,103,0.9781818181818182,0.9780404723234274,0.9609089464484348,0.9963451453996505,2.6726112439983654,1.4971352799000406,1.5344978764232333,1.0020056006594669,1.533918190966522,0.152,0.04472727272727269,0.023272727272727212,0.006909090909090876,0.01345454545454543,0.006181818181818155,0.011272727272727268,-0.0007272727272727431,0.005090909090909068,0.009454545454545415,0.0032727272727272826,0.009454545454545415
104,104,0.9781818181818182,0.9781818181818182,0.9654348919054802,0.9983241159711748,2.6271588612958308,1.8363974766812454,0.7785134564595259,1.9725664524970377,1.4100392592477073,0.2087272727272727,0.010181818181818158,-0.0025454545454545617,0.0065454545454544984,0.0018181818181818188,0.0025454545454545287,-0.0018181818181818299,-0.0025454545454545617,-0.002909090909090928,0.0,-0.000727272727272732,-0.000727272727272732
105,105,0.9709090909090909,0.9712765988183117,0.9684442270058709,0.9951076320939335,3.276263426926336,1.8192008269870956,0.734066612653206,0.4825660696626586,2.210122889748088,0.17381818181818184,0.03454545454545459,0.01381818181818183,2.2204460492503132e-17,0.0061818181818182215,0.0007272727272727653,0.00290909090909095,-0.005818181818181745,0.002181818181818218,0.008363636363636406,0.0036363636363636598,0.0036363636363636485
106,106,0.9709090909090909,0.9709090909090909,0.9578673203615751,0.996705990500996,3.2237178845442225,2.7155659094820153,0.6972331798150175,1.7258837051988296,0.29657802298468483,0.1494545454545455,0.020000000000000028,0.0061818181818182215,0.00036363636363637706,0.0061818181818182215,0.0025454545454545842,0.00545454545454549,-0.00618181818181811,0.001454545454545475,0.0040000000000000365,-0.0003636363636363549,-0.0007272727272726765
107,107,0.9709090909090909,0.9707468213128592,0.9538284952606635,0.996297393364929,2.3134482912636454,2.034273419223184,0.5475043244642992,2.4393605495189217,1.8669727523538862,0.20909090909090913,0.03200000000000004,0.015272727272727294,0.0072727272727273196,0.007636363636363675,0.0036363636363636598,0.008363636363636417,0.001454545454545475,0.006909090909090953,0.0021818181818181958,0.003272727272727294,-0.0007272727272727098
108,108,0.9781818181818182,0.9781818181818182,0.9687641980917765,0.9973496895350598,2.7683014574665146,2.6770390968511406,0.27133275278087443,1.186099133886598,1.3277392595906208,0.18145454545454545,0.03236363636363634,0.007999999999999985,0.0032727272727272826,0.001454545454545464,-0.0036363636363636598,-0.0021818181818181958,-0.0072727272727273196,0.000363636363636366,-0.00036363636363638817,-0.007636363636363686,-0.00036363636363637706
109,109,0.9818181818181818,0.9817585342908848,0.9690970545630131,0.9967004667632383,2.1034571888801645,1.8923203256148082,0.909304730390262,2.3748299906707913,1.7968850078497092,0.21454545454545454,0.04109090909090908,0.007636363636363652,-0.0025454545454545617,0.004000000000000015,-0.000363636363636366,0.003272727272727294,0.002909090909090928,0.000727272727272732,0.005818181818181856,0.000363636363636366,0.0043636363636363916
110,110,0.9854545454545455,0.9854545454545455,0.9762849258364954,0.9990513970334598,2.6313941018907037,2.068975387754278,1.3501537450667502,1.9362815222911263,0.6517390152569015,0.18145454545454545,0.02072727272727274,0.004000000000000026,0.0036363636363636598,0.00036363636363637706,0.000727272727272732,0.0,0.0025454545454545617,-0.000363636363636366,-0.0010909090909090979,-0.0029090909090909167,0.0010909090909090979
111,111,0.9745454545454545,0.974881850175968,0.9664502164502164,0.9966548602912239,2.093759052036356,2.243754519596976,0.9271879741268688,1.9704498000954744,1.6971214761607223,0.17745454545454542,0.02909090909090902,0.010181818181818115,0.0007272727272726986,-0.004000000000000026,-0.0036363636363636598,-1.1102230246251566e-17,-0.0036363636363636598,-0.0036363636363636598,0.0032727272727272163,-0.006909090909090953,0.0003636363636363549
112,112,0.9781818181818182,0.9779384137874703,0.9591575091575092,0.9983882783882784,2.6822474700129106,1.1434370247212393,0.6846437077157597,2.785344078732888,1.709241522851627,0.24472727272727274,0.025090909090909063,0.004363636363636347,0.005818181818181789,0.00836363636363634,0.009090909090909061,0.002909090909090928,0.0,-0.000727272727272732,0.004727272727272714,0.0,0.002181818181818185
113,113,0.9854545454545455,0.9855590066910821,0.9836581579855121,0.9981890307002415,2.655348438507252,2.166458297700167,0.8000848095379868,1.6439032295996232,1.3149496206256266,0.17163636363636367,0.0290909090909091,0.021818181818181848,0.008363636363636417,0.005818181818181856,0.00545454545454549,0.00545454545454549,0.0018181818181818299,0.003272727272727294,0.005818181818181856,0.008000000000000052,0.004727272727272758
114,114,0.9781818181818182,0.978342688701433,0.9714635854341737,0.9971988795518207,2.072126657815557,1.8857407833707394,1.162577653853154,1.8100508215137665,1.8555645866051083,0.14072727272727273,0.025454545454545407,0.019636363636363608,0.009090909090909038,0.004363636363636359,0.000727272727272732,0.004363636363636347,0.0010909090909090868,0.000727272727272732,0.0032727272727272718,-0.000727272727272732,0.002545454545454551
115,115,0.96,0.9595961337191405,0.9294221793014646,0.9941252213101561,2.580491799042127,1.8324267150313047,1.7723361813149567,1.315648929185944,1.1446388793657571,0.1498181818181818,0.02618181818181814,0.012363636363636332,-0.002545454545454573,0.004727272727272702,0.004363636363636314,0.008363636363636306,0.0010909090909090647,0.004727272727272658,0.008363636363636306,0.005090909090909046,0.0003636363636363438
116,116,0.9781818181818182,0.978443974630021,0.9798585730176386,0.9984903861433339,2.258004738440416,1.424613873552572,1.032672059703286,2.7359596310761516,1.4859694198296622,0.21490909090909088,0.021454545454545403,0.009090909090909061,0.010181818181818148,0.007272727272727231,0.00436363636363637,-0.000363636363636366,0.009454545454545415,0.0036363636363636377,-0.0043636363636363916,0.003999999999999992,0.000727272727272732
117,117,0.9781818181818182,0.978457449113734,0.9796559034572733,0.996983039791259,1.6650745625244607,1.4551018170262284,1.1357675138287422,2.7297628128577727,2.070049233611961,0.20945454545454542,0.041818181818181796,0.015272727272727249,0.005090909090909079,-0.000363636363636366,0.0018181818181818299,0.0003636363636363549,0.0,0.000363636363636366,0.000363636363636366,0.0021818181818181958,-0.001454545454545464
118,118,0.9818181818181818,0.9821967506178033,0.9891304347826086,0.9983574879227053,2.5044279385812502,1.5437185799457445,0.7383651034984268,2.0024340383979555,2.231071025245401,0.18727272727272726,0.012727272727272709,0.0018181818181818299,0.005090909090909123,-0.000727272727272732,0.001454545454545464,0.001454545454545464,0.004727272727272758,-0.002909090909090928,0.003272727272727294,0.0036363636363636598,-0.0018181818181818299
119,119,0.9818181818181818,0.9817680913676893,0.9718231635071091,0.9982227488151658,2.658865080039906,1.4864943415986545,1.0985468254958968,1.4072487490837444,2.2178344984195393,0.2214545454545455,0.04254545454545454,0.016363636363636358,0.0010909090909090979,-0.000363636363636366,0.000363636363636366,0.008363636363636373,-0.000727272727272732,0.0,0.007636363636363652,-0.0025454545454545617,-0.00545454545454549
120,120,0.9636363636363636,0.9638494644623035,0.9527131782945737,0.9945736434108527,2.258841592090462,2.4286930184241244,1.399065584143538,1.4717084225531056,1.7067007459194805,0.18181818181818182,0.026181818181818174,0.009090909090909061,0.0032727272727272826,0.0007272727272727098,0.004727272727272724,-0.0032727272727272718,0.0,0.0018181818181817965,-0.004727272727272747,-0.0021818181818181958,-0.0032727272727272826
121,121,0.9818181818181818,0.9820115034013475,0.9814160055191445,0.9970679544670576,2.221412094361108,1.9057311776355157,1.0380093978698484,2.1011168986751034,1.5692817629832667,0.17054545454545453,0.029090909090909067,0.014909090909090905,0.01090909090909089,0.013090909090909075,0.004727272727272735,0.0021818181818181958,0.0043636363636363916,0.001454545454545464,0.010545454545454535,0.000363636363636366,0.005818181818181822
122,122,0.9927272727272727,0.9927272727272727,0.9884782973018267,0.9999162057985588,2.9475454674389794,1.7566282020501298,1.090712161621908,1.7484602839644687,1.0389966713091856,0.1945454545454545,0.023272727272727233,0.004363636363636314,0.0021818181818181294,-0.0007272727272727431,0.00472727272727268,0.0018181818181817854,0.005454545454545379,-0.00036363636363637706,0.005090909090909046,0.0007272727272727098,0.0007272727272726875
123,123,0.9745454545454545,0.9746289610836704,0.9640818656229615,0.9982876712328768,2.8249587989215588,1.5817139866182273,0.8285992293431844,1.3969440969516904,2.288495239367886,0.19599999999999995,0.01490909090909085,0.0007272727272726875,0.0007272727272726986,0.005090909090909024,-0.0040000000000000365,0.0010909090909090647,-0.007636363636363686,-0.009818181818181882,0.003999999999999948,0.0018181818181817744,0.0069090909090908535
124,124,0.9636363636363636,0.9640732910500351,0.9580088987764183,0.9961067853170189,2.3922141159205603,2.5805939167271923,0.836353245832367,2.1633344055364674,0.9783231338840188,0.156,0.02363636363636361,0.004363636363636336,0.014181818181818162,0.009090909090909049,0.007999999999999952,0.007999999999999962,0.005090909090909079,-0.000363636363636366,0.009818181818181771,0.008727272727272684,0.002545454545454551
125,125,0.9818181818181818,0.982148937205117,0.9888888888888889,0.9976,2.6709190628047534,1.448567068788222,0.8567725960128837,2.0694689343037593,2.0372566467874003,0.1807272727272727,0.028363636363636358,0.008363636363636373,0.011636363636363611,0.0018181818181818299,0.012363636363636354,0.005818181818181845,0.004727272727272758,-0.001454545454545464,0.001454545454545464,0.0,0.007272727272727287
126,126,0.9781818181818182,0.9781818181818182,0.9621420704845816,0.997889133627019,2.8447748641608595,1.6536276282534066,1.1444861986555293,2.1252418223307763,1.5088434003578393,0.15709090909090903,0.027272727272727237,0.005454545454545445,0.0036363636363636598,0.0018181818181818188,0.0021818181818181624,0.0,0.000363636363636366,0.0,-0.0025454545454545617,-0.0021818181818181958,-0.000363636363636366
127,127,0.9745454545454545,0.9741059348398797,0.9450748430709802,0.9952518911958795,1.686223849516711,1.789268296532346,0.690749803980662,2.3115402339390663,1.9653092963876218,0.19199999999999995,0.029090909090909046,0.016363636363636302,0.006181818181818122,0.006909090909090842,0.0003636363636363105,0.005818181818181745,0.003272727272727205,-0.0003636363636363993,0.003999999999999948,-0.001090909090909109,0.0003636363636363549
128,128,0.9672727272727273,0.9669506306253235,0.9413634196726521,0.9965835054822819,2.8867305870041258,1.226804705814618,1.2209765120369669,2.4708596572554717,1.0558505874037638,0.1832727272727273,0.021090909090909115,0.008363636363636384,-0.009090909090909038,-0.0014545454545454306,0.000727272727272732,0.000727272727272732,0.004727272727272758,-0.0036363636363636377,0.0036363636363636377,-0.0014545454545454527,-0.0018181818181818299
129,129,0.9818181818181818,0.9818793736789181,0.975,0.9964462809917356,2.078528691035328,2.561610049603375,0.23760058097461492,2.7669974137350177,1.356911864045867,0.18654545454545457,0.04254545454545454,0.0069090909090909315,0.00618181818181821,0.004000000000000015,0.007272727272727308,0.005090909090909123,0.0025454545454545617,0.00872727272727274,0.014181818181818174,0.0,-0.001454545454545464
130,130,0.9854545454545455,0.9854545454545455,0.9794100029949087,0.9985774183887391,3.099501483034201,2.037836100694051,0.6411013357538407,2.025260285078645,1.0404515355644712,0.19054545454545455,0.03381818181818182,0.01890909090909094,-0.0036363636363636598,0.009454545454545483,-0.0007272727272727208,0.0036363636363636598,0.0025454545454545617,0.00545454545454549,0.002909090909090928,0.0,-0.0010909090909090979
131,131,0.9818181818181818,0.9820748663101604,0.9883720930232558,0.9955038759689923,2.608053796623391,1.3803250804575242,1.586045375094607,1.8215909647712958,1.3209892177000755,0.19381818181818183,0.022545454545454514,0.014181818181818184,0.0021818181818181958,0.0018181818181818299,0.004000000000000026,0.004000000000000026,0.0018181818181818299,-0.000727272727272732,0.0043636363636363916,0.0010909090909090979,0.0018181818181818299
132,132,0.9890909090909091,0.9890568861469554,0.9807360326428123,0.998038292529818,3.32082149380454,1.4858364481230386,0.7382760928457551,1.7711446036749159,1.322984784520827,0.20072727272727278,0.030909090909090952,0.008727272727272783,0.0010909090909090979,0.003272727272727294,0.0043636363636363916,0.010181818181818247,0.0007272727272727431,0.0040000000000000365,0.002181818181818218,0.0036363636363636598,0.0021818181818181958
133,133,0.9818181818181818,0.9818636160804836,0.9778630884041333,0.9976320321469575,2.952076930712151,1.5716020274861262,1.1763870717445044,2.111587856531925,1.1444422225229933,0.23345454545454544,0.025090909090909087,0.0032727272727272718,0.0010909090909090979,0.0036363636363636598,0.000363636363636366,0.0061818181818182215,0.0,-0.0010909090909090979,0.007636363636363641,0.0021818181818181958,0.004000000000000026
134,134,0.9745454545454545,0.9746380660537964,0.9621852362883753,0.998447740600207,2.232120410553938,1.3915470143913664,0.6478916572468483,2.776859650286746,2.231235424211346,0.1854545454545454,0.014909090909090861,0.009454545454545405,0.002181818181818118,-0.0061818181818182215,-0.0025454545454545842,0.0025454545454544953,0.00036363636363633266,-0.00036363636363638817,0.0014545454545454085,-0.003636363636363671,-0.0036363636363636598
