,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.fronttop_CO2_scaled,feature_importance.fronttop_temperature_scaled,feature_importance.fronttop_humidity_scaled
115,115,0.9300411522633745,0.9303033774344956,0.9274551918234335,0.9675603614279367,1.6205321335170009,2.6941795582760224,1.2322676712790805,1.2583914865672565,0.7545904265418735,0.3238683127572016,0.19547325102880658,0.14650205761316873
116,116,0.9506172839506173,0.9503124523700656,0.9393072289156627,0.9906626506024097,2.6703813404293606,1.1364447405238864,2.3613456449275336,0.5940203846555391,0.7497057303111796,0.33786008230452674,0.16872427983539096,0.11975308641975309
117,117,0.9629629629629629,0.962889555548065,0.9539887187751812,0.9799355358581788,1.7665002736433584,1.902318231969155,1.2468883053557538,1.6887181490926344,0.9516605451542448,0.34691358024691354,0.15061728395061721,0.14897119341563783
118,118,0.9547325102880658,0.9550658308013795,0.9567101226993865,0.9916411042944786,1.1062902681336915,1.6312735193024743,1.1630088517510269,2.4802446750350295,0.6885756690812843,0.3497942386831275,0.16378600823045264,0.1407407407407407
119,119,0.9588477366255144,0.9587395374439268,0.9526967285587975,0.9963896256999706,1.842012271208727,2.407970476834586,1.4694174303504555,0.34547763881024,1.3197992703888932,0.3790123456790123,0.18189300411522624,0.17983539094650203
120,120,0.9670781893004116,0.9669701947839919,0.95954754601227,0.9940950920245399,2.3459264486245326,1.5049150136075389,1.4322039777026803,1.1809665086009244,0.8781894426685446,0.31111111111111117,0.19012345679012352,0.13251028806584367
121,121,0.9547325102880658,0.9546593760366128,0.9471625766871166,0.9873466257668712,1.7257359873708624,2.085323747992531,1.8293325534246219,1.4608232621589634,0.3451533990066448,0.29794238683127566,0.17530864197530863,0.1316872427983539
122,122,0.9300411522633745,0.9301377859171275,0.9240790655884996,0.9808325846061695,1.4331566496561752,2.379576094740878,1.1176952271408143,1.1027304781448664,1.7340035911837202,0.33662551440329214,0.19382716049382714,0.14115226337448558
123,123,0.9506172839506173,0.9508598530103907,0.9512664790401422,0.9897052288549846,1.928624356740008,2.102772766803296,1.2920862079735052,1.0367715710380756,1.1622527383366323,0.33580246913580253,0.1580246913580247,0.15226337448559668
124,124,0.9506172839506173,0.9508945903075882,0.9507650356006665,0.98227541281624,2.5135938819937436,2.0907640330644264,1.0747348839910449,0.5963243337259773,1.4463507679519167,0.3563786008230453,0.21440329218106996,0.14691358024691356
125,125,0.9382716049382716,0.9385273999040883,0.935730421686747,0.9696536144578313,2.3394555265864967,2.2665698892389976,1.1015291273582797,0.7250748072902383,1.062879213149758,0.3621399176954732,0.17037037037037034,0.1440329218106995
126,126,0.9506172839506173,0.9506172839506173,0.9468116153509412,0.9873777907485773,2.26388019685562,2.478121462171757,1.0070201540514627,0.9209464728699054,0.7704321032900496,0.34074074074074073,0.1773662551440329,0.1534979423868313
127,127,0.9465020576131687,0.946922637397534,0.9507073386383731,0.9850427350427351,2.2462883716604565,2.7486105199259283,1.735724404249972,0.45325511563145304,0.8513641490709757,0.35185185185185186,0.23168724279835393,0.15679012345679016
128,128,0.9506172839506173,0.9507881463349146,0.9519203413940256,0.9816500711237552,1.985632045130048,2.86536298656414,1.4365495816608211,1.1711717002152073,0.22563653854396673,0.3292181069958848,0.1839506172839506,0.15720164609053497
129,129,0.9423868312757202,0.9429039620508927,0.9441957394257486,0.9746063599876506,2.282139735953002,2.6340411703022366,1.3736668555433185,0.5795025016705687,0.8850528137950947,0.34691358024691366,0.20781893004115232,0.18765432098765436
130,130,0.934156378600823,0.9344798040138541,0.9332691453118056,0.9823729817804769,2.275193617007744,2.1069077192016645,1.6756943774890707,1.2527589693732906,0.3131210556873086,0.34115226337448556,0.18600823045267487,0.1362139917695473
131,131,0.9423868312757202,0.9423868312757202,0.9366716306775875,0.9816827997021593,2.7623074926885813,1.5931319209901682,1.0740868092644362,1.325171338391221,1.0029510324319462,0.3123456790123457,0.16995884773662553,0.123045267489712
132,132,0.9711934156378601,0.9712358382486453,0.9692849568247235,0.9968944099378882,1.3124632048164535,1.9532838288740475,1.7402684274298608,1.4754369647265295,0.9011766457682224,0.33333333333333337,0.1872427983539095,0.13497942386831277
133,133,0.9547325102880658,0.9544497184368567,0.9457516339869281,0.996078431372549,2.0509181625418456,1.969477471239831,1.1276540321061448,1.3627621207462932,0.9474467821938987,0.34032921810699585,0.17201646090534975,0.1074074074074074
134,134,0.9382716049382716,0.9381918068320403,0.9315870910698497,0.981284998526378,1.77205954340406,2.8583825470096826,0.4314622769525822,1.0701027596117347,1.3184362534355147,0.3555555555555555,0.21769547325102873,0.14115226337448555
135,135,0.9465020576131687,0.9467613517774116,0.9437062937062937,0.9798756798756799,1.9338077409538026,1.5455292641158669,1.7540533065378494,0.889394418243795,1.0886254272174047,0.3242798353909465,0.2024691358024692,0.13333333333333336
136,136,0.9506172839506173,0.9508945903075882,0.9507650356006665,0.9917436752007271,1.9130225350204684,1.6460523392391062,1.7125698816501884,1.750118467413209,0.4688646901885341,0.33086419753086416,0.1530864197530864,0.11440329218106995
137,137,0.9753086419753086,0.9751831111984368,0.9686633591127973,0.9979570990806946,2.419551287055426,1.9326008305906979,1.5136316965916257,0.759270043268428,0.49698531083777764,0.3489711934156378,0.19670781893004113,0.13621399176954735
138,138,0.9465020576131687,0.9468596044294549,0.9477786144578313,0.9752259036144578,2.2443863038346956,1.8175247243576864,1.4348654002103318,1.1062971273414495,0.4943795119039352,0.3283950617283951,0.21522633744855968,0.12798353909465024
139,139,0.9629629629629629,0.9632997631416135,0.9657131345688961,0.9936341659951653,2.907885644816893,2.731526637502782,1.2116196930789513,0.11578840022455505,0.7148950214730447,0.3609053497942386,0.20740740740740735,0.18641975308641973
140,140,0.9506172839506173,0.9505043169531187,0.9450910931174089,0.972888953152111,1.9618281002462572,2.285513841575164,0.6996457773784396,1.0776010785459045,1.441658352386929,0.3403292181069959,0.16049382716049382,0.15761316872427983
141,141,0.9711934156378601,0.9713167032551252,0.9722769277382215,0.9962126950462051,1.9870565306166796,2.2222241781796663,1.2960779435304755,1.0154409335398293,0.7859845184169285,0.37283950617283945,0.21522633744855973,0.17777777777777778
142,142,0.9465020576131687,0.9469085074404158,0.9472445199135535,0.988808274158691,2.0396672753774037,1.6473254924018754,1.1287809388639283,1.0202521019373614,1.292077645103867,0.3370370370370371,0.18312757201646096,0.12427983539094652
143,143,0.9382716049382716,0.9384073783131127,0.9384469696969697,0.9748877665544332,1.574741216690694,2.0390154510860117,1.2913139412642476,1.6188509274911902,1.0690984205119918,0.33662551440329214,0.1530864197530864,0.13909465020576123
144,144,0.9711934156378601,0.9712371871577175,0.9691358024691358,0.9932174973327237,1.520627277595677,1.863741372413829,1.789754748833077,1.5290479677152362,0.8824777720669411,0.36543209876543215,0.17160493827160495,0.1592592592592593
145,145,0.9506172839506173,0.9507142441599101,0.9497849462365592,0.9888172043010753,2.0239492592752537,2.505674198426847,1.5409402074140945,1.4146692833887664,0.3000136934162309,0.35967078189300417,0.16954732510288067,0.12592592592592594
146,146,0.9629629629629629,0.9632023572816569,0.9660826594788858,0.989068583408206,2.038487552594216,2.402910048386085,1.4503063833920558,1.0531069930546855,0.8450793440546304,0.39218106995884766,0.21028806584362134,0.15967078189300404
147,147,0.9588477366255144,0.9590428991178054,0.9603227232537578,0.9912319481284999,2.3940454954477124,2.3881087513708628,1.5866352371899306,0.7803402151284511,0.10760114932015741,0.34938271604938265,0.20781893004115223,0.15144032921810696
148,148,0.9382716049382716,0.9383487299886014,0.9341290893015031,0.9840848806366047,2.2007626034336316,2.6794214259433384,0.9131345463156924,1.3337740541853733,0.35548144763254585,0.3349794238683127,0.1909465020576131,0.1637860082304526
149,149,0.9629629629629629,0.9629134564807079,0.9581913790549548,0.9941490149607466,2.500798955887156,1.8060242726286229,1.9467418155406235,0.9705375499969753,0.263894342691623,0.32633744855967073,0.17695473251028798,0.1135802469135802
150,150,0.9547325102880658,0.9551093523025883,0.9563110620863535,0.9901512763945792,1.8126754769333966,2.7237312911770766,0.955373957168893,0.8762091316084182,0.9653524998583264,0.362962962962963,0.21728395061728395,0.20041152263374484
151,151,0.934156378600823,0.9343237529699854,0.9306399051992298,0.9866686416827137,2.10387831806037,2.3551682178028095,1.690806450667157,0.9426763995486565,0.7210976446750057,0.3238683127572016,0.18230452674897119,0.1106995884773662
152,152,0.9382716049382716,0.9383596675220324,0.9328313253012048,0.972816265060241,2.6589345334276557,2.088367459296995,1.0791238736462057,1.1946869150945214,0.7399321038932543,0.36913580246913574,0.17489711934156374,0.1572016460905349
153,153,0.9588477366255144,0.9590788252563235,0.9599681866383881,0.9856839872746554,1.8042665859237352,2.1116902374231463,1.5838029054525453,0.21035177977497535,1.5122218653021862,0.37407407407407406,0.22098765432098766,0.22962962962962957
154,154,0.9670781893004116,0.9672630602050587,0.9691713376761097,0.9928798666868657,2.866292299051546,1.9158004885345565,0.4594698764941428,1.2905416777259173,0.6117788666808439,0.37325102880658445,0.18189300411522638,0.16296296296296303
155,155,0.9588477366255144,0.9585777503344654,0.9475308641975309,0.9842249657064472,2.908302187530531,1.4940767749570538,1.0848948536785061,0.48057338071107614,1.4864321362564636,0.3366255144032922,0.16090534979423868,0.09711934156378597
156,156,0.9259259259259259,0.9262897795155859,0.9242704784476374,0.9779291956747148,1.6080684376838053,2.6357788183409214,0.8791229848825324,1.71381410596566,0.7456378929266815,0.33909465020576135,0.19135802469135804,0.148559670781893
157,157,0.9465020576131687,0.9469474163576045,0.9467381027418846,0.986211786952411,2.1929832267767506,2.0540346256317417,1.153414857082524,0.894028321840581,1.0064625249589356,0.3242798353909465,0.18559670781893006,0.12139917695473254
158,158,0.9506172839506173,0.9507892078173202,0.9461471793255594,0.9865269461077845,2.2303389532965445,2.0108345352440504,1.4741079726834045,1.363334163609023,0.42348092507111373,0.3238683127572016,0.17242798353909464,0.15390946502057615
159,159,0.9300411522633745,0.930125574108046,0.9255131964809384,0.9530058651026393,2.7131373852096097,1.9549306216933235,1.5317541774264518,0.5599845572955224,0.8571926460824926,0.3213991769547325,0.1683127572016461,0.13703703703703704
160,160,0.9506172839506173,0.9509713516436913,0.9493043339197185,0.990324644170798,2.7258313163812495,1.9165114567459618,1.3458090479828915,0.8114572015244872,0.897983834109659,0.31193415637860084,0.21728395061728395,0.16831275720164607
161,161,0.9465020576131687,0.9468921117499929,0.9506785349481979,0.9758499927039253,2.2629369941147086,2.327367507969376,1.633125423597984,0.7818017934801886,0.19389741558284518,0.3329218106995885,0.202880658436214,0.1934156378600823
162,162,0.9506172839506173,0.9506172839506173,0.9462864721485411,0.9907898614795166,2.183763994662247,2.0962221602073323,1.915949296047917,0.5764815758226409,0.6349000822698232,0.36172839506172844,0.17242798353909466,0.14156378600823047
163,163,0.9300411522633745,0.9296594453942374,0.9139805977155375,0.9773118447817243,2.5428934638581886,2.339085426387925,1.1471981176094264,1.2232053352031176,0.21575810258580247,0.3267489711934156,0.1868312757201646,0.13209876543209875
164,164,0.9465020576131687,0.9464207676477192,0.9386835327980609,0.9859869716709588,2.1427682259538297,1.72654667156651,1.4190633140352853,1.5839709935946693,0.7648403222517899,0.3329218106995885,0.17818930041152264,0.10699588477366259
165,165,0.9423868312757202,0.9422502175311165,0.9359477124183007,0.9805374001452434,1.7206898542085194,2.0652818818625276,0.9385270057602506,1.0867794009348148,1.9054483296592841,0.33004115226337455,0.19958847736625518,0.13086419753086426
166,166,0.9423868312757202,0.9425538574049284,0.9385699136494471,0.98227541281624,2.711166252961435,2.300374085846416,1.0680079214836373,0.5401991345421522,0.803989788261554,0.34732510288065854,0.20205761316872434,0.17242798353909466
167,167,0.9547325102880658,0.9549654430876751,0.9527261266939804,0.9876300031515917,2.0008555188260555,2.79899446732848,1.1843452187734929,1.4289021577183505,0.2750084393486164,0.34526748971193416,0.1905349794238683,0.13127572016460903
168,168,0.9547325102880658,0.9547814931260379,0.9527906304222094,0.9803354540196645,3.193390413429827,2.2059511472251594,1.2486438834533018,0.6749229761921929,0.49520032233923306,0.3493827160493827,0.19588477366255141,0.1271604938271605
169,169,0.9465020576131687,0.9466439644790376,0.9466571834992887,0.9837126600284495,2.067220604145045,2.7179857843822885,1.353187229235838,0.885358523438739,0.8149354185818862,0.3427983539094651,0.17242798353909466,0.12016460905349793
170,170,0.9506172839506173,0.9507343814459919,0.9490102639296187,0.9725073313782993,1.2395657296532558,2.9916160352995016,1.4527478027656147,0.6619889803657191,1.080307802523207,0.3316872427983539,0.2292181069958848,0.17530864197530865
171,171,0.9547325102880658,0.9549080661217748,0.9543186895011169,0.9724497393894267,2.325616582891125,2.4840581216742232,0.9416287537334243,0.5529421898505651,1.1164661662809339,0.35102880658436214,0.19835390946502054,0.13333333333333328
172,172,0.9547325102880658,0.9545064050793522,0.9439800613496933,0.9713957055214724,2.0570236422090447,2.5822914463167352,2.1937037368979087,0.7588941486584768,0.3432655811370529,0.3539094650205761,0.16378600823045267,0.1263374485596708
173,173,0.9506172839506173,0.9508112043692033,0.9517708033400518,0.9895623380362799,1.7518729073838097,2.290253931436056,1.400396416453427,0.99373380504133,1.2086599306610206,0.34609053497942394,0.20617283950617282,0.1259259259259259
174,174,0.9629629629629629,0.9630303229986931,0.958452380952381,0.9890476190476191,1.9982256838776957,1.8115875806981374,1.7210011079667151,1.502218367805971,0.29149549057895224,0.3382716049382716,0.1650205761316872,0.14691358024691353
175,175,0.9506172839506173,0.9505203237413241,0.9462660028449502,0.9878378378378377,1.9577333899321097,2.3160116871175376,1.2540252533999423,0.6767689154278789,1.0913356407962906,0.3526748971193415,0.16995884773662553,0.15061728395061727
176,176,0.9588477366255144,0.9588477366255144,0.9567923186344238,0.994950213371266,2.65825120990713,1.99339774291163,1.8254331906501222,1.0872261878561291,0.041555455069776544,0.33744855967078186,0.17613168724279832,0.10781893004115224
177,177,0.9465020576131687,0.946922637397534,0.9507073386383731,0.9692749778956675,1.781196371004584,3.011753093039632,1.058200191756503,0.7567193467481642,1.147227613099387,0.3617283950617284,0.22016460905349797,0.18930041152263377
178,178,0.9794238683127572,0.9794571111543268,0.9781954306884841,0.998147576412473,2.2982754303120436,2.288398983518056,1.090525577612611,0.5352538827019557,1.2369678376230158,0.3851851851851852,0.22016460905349794,0.20864197530864192
179,179,0.9506172839506173,0.950726174410385,0.9493464052287581,0.9790123456790124,1.6261361479268714,1.9758117644088766,1.2800771148634882,1.2055401613527879,1.2957284424414826,0.3230452674897119,0.17242798353909464,0.11687242798353911
180,180,0.9547325102880658,0.9547910288993021,0.9518219523033624,0.9912605539920012,2.731590529518276,2.116215853949481,1.2192171444827768,0.4612679807995167,1.0091621085524456,0.3613168724279835,0.18641975308641973,0.18641975308641973
181,181,0.9629629629629629,0.9629049211657907,0.9567901234567902,0.9925316262764823,2.464435613359832,1.5277720751937287,1.781954009694437,0.7361646881770573,1.0610028286669935,0.32757201646090534,0.1930041152263374,0.09506172839506168
182,182,0.934156378600823,0.9332616309533659,0.9179738562091503,0.9689905591866377,2.546601720634316,1.7736993140510473,1.6460362514353064,1.239692875081805,0.6994622089242717,0.35884773662551434,0.13127572016460903,0.0893004115226337
183,183,0.9423868312757202,0.9422034764826176,0.9320987654320987,0.9858253315043438,2.139171676955741,2.1062047268804633,1.7554699691900009,0.3384055061484492,1.1223901414134243,0.31028806584362145,0.17530864197530868,0.13539094650205766
184,184,0.9382716049382716,0.9381971150753262,0.9323289070480082,0.9801546767838902,2.5440258849114112,2.2956664753257274,1.179150303315279,1.0765769925755788,0.6252496263915994,0.3304526748971193,0.1378600823045267,0.10823045267489706
185,185,0.9711934156378601,0.9713206834702162,0.9722222222222222,0.996418228928517,2.3939373866721887,2.7603207553549636,1.5908558507058626,-0.013591873216559296,0.4203363158912851,0.3769547325102881,0.21069958847736628,0.2049382716049383
186,186,0.9753086419753086,0.975496206265437,0.9784356725146199,0.993421052631579,1.5103451703125146,2.3380489703188925,1.0527532065994172,1.115560677226255,1.1726332920901248,0.3613168724279835,0.21893004115226336,0.18559670781893
187,187,0.9423868312757202,0.9430817269511226,0.9422788605697151,0.9922538730634682,2.5108358876434265,2.618759464804793,1.7909236074584154,0.42244573381135503,0.09290231428625373,0.3325102880658437,0.168724279835391,0.13374485596707825
188,188,0.9670781893004116,0.9672288119637429,0.9692815249266862,0.9903958944281525,2.3113378063978045,1.9290937033373061,1.921477971429102,0.6923195978662157,0.47943637351293444,0.36213991769547327,0.19547325102880664,0.14320987654320988
189,189,0.9300411522633745,0.9312198347795593,0.9338563170933113,0.9819983484723369,1.754402434739546,2.8588923999630427,1.4068103492228785,0.5149542198399173,1.0655521564924468,0.3588477366255144,0.19958847736625512,0.20864197530864192
190,190,0.9588477366255144,0.9589318111420859,0.9583933198963432,0.9798445148286784,1.8721824104471474,2.2211808871284426,1.0260038686746458,1.6511557874642107,0.7674621386973082,0.34197530864197534,0.17407407407407402,0.13744855967078187
191,191,0.9506172839506173,0.9511032592745055,0.9533170501103057,0.9834541443428931,1.7582737412832325,2.8691750754293364,0.6929521460762804,1.4448325443436796,0.8681906155944076,0.34444444444444444,0.2020576131687243,0.15349794238683126
192,192,0.9259259259259259,0.9261142220912335,0.9216412383350614,0.9743001036883425,1.924760599311085,2.0864071192757887,1.025973087257653,1.6109139022747834,0.9995443652054687,0.3440329218106996,0.1506172839506173,0.11563786008230452
193,193,0.9629629629629629,0.962715430551688,0.9537756598240469,0.9915689149560117,2.694304105730427,1.751866707036228,1.088359069701927,1.0603105030397253,0.4886161638765713,0.37078189300411524,0.16131687242798348,0.15473251028806578
194,194,0.9259259259259259,0.9261709281413715,0.9261267006802721,0.972718253968254,2.0925500382058293,2.2458265169398155,1.5340490457843057,1.7906654486896865,-0.1898660542272391,0.3230452674897119,0.11069958847736627,0.10905349794238686
195,195,0.9382716049382716,0.938726132910972,0.9380751533742331,0.9750766871165645,2.061254839680445,2.885460057071334,0.8131231314727642,1.0545982393717395,1.3832736483390324,0.3432098765432098,0.21111111111111108,0.16790123456790118
196,196,0.9588477366255144,0.9589670410035203,0.9569762157248902,0.9906832298136645,1.9601423317017999,1.8092511956626733,1.3052266127348815,1.758407508030662,0.7829037359662239,0.34526748971193416,0.16543209876543205,0.13827160493827156
197,197,0.9588477366255144,0.9588477366255144,0.9566257318292161,0.9889333142938741,1.9974111911803338,1.8154913078203427,1.8668304018339044,1.4002093929196087,0.5766171799695424,0.3518518518518518,0.1736625514403292,0.12181069958847734
198,198,0.9547325102880658,0.9550350499018464,0.9569277108433735,0.9932981927710843,2.3379463267105227,2.3762462359695533,1.26681662753396,0.573567551790837,0.9100349034796347,0.3662551440329218,0.1691358024691358,0.15432098765432095
199,199,0.9465020576131687,0.9464352159028828,0.9408724340175953,0.9903958944281525,2.471958748663796,2.1336433140057336,1.6885992509864567,1.195856240778303,-0.0050819620580501365,0.32222222222222224,0.19300411522633748,0.1440329218106996
200,200,0.9629629629629629,0.9630060974664545,0.9612943236538742,0.984094557128265,2.4380308388576353,2.6405747123687044,1.0379361540624992,0.6613369127371855,0.8390694199058768,0.34115226337448556,0.20658436213991763,0.1666666666666666
201,201,0.9465020576131687,0.9467806677109003,0.9483660130718954,0.9891793754538852,1.8195965657588742,2.0530425175676474,1.7924474902141514,0.6070060990937238,0.8301068789936493,0.3275720164609054,0.19382716049382717,0.13909465020576134
202,202,0.9547325102880658,0.954538772603792,0.9461653015636634,0.982204020848846,2.3487107816395607,2.2775225163104924,1.1780075821800033,1.08276455560448,1.124672903261435,0.3004115226337448,0.17283950617283952,0.12222222222222219
203,203,0.9506172839506173,0.9508857082448545,0.9509036144578313,0.9906626506024097,1.7932778104874376,2.6483057383590767,1.7005978224470093,0.5740973288813154,1.060806727831609,0.36172839506172844,0.20123456790123456,0.17777777777777776
204,204,0.9465020576131687,0.946575953936627,0.9422731356693621,0.9737945492662474,2.829131679527451,2.2700874187120643,1.2470122246256614,0.24160847839193839,1.0016311594552725,0.35185185185185186,0.20411522633744855,0.1646090534979424
205,205,0.9711934156378601,0.9711549105961063,0.9671900459191232,0.9933343208413569,2.08659659246693,1.9209197543635579,1.9173119791981672,0.7756279186272722,0.6230418829610872,0.32633744855967073,0.2,0.10534979423868314
206,206,0.9423868312757202,0.9423868312757202,0.9379468845760981,0.9773092076462864,1.578802962921239,2.1865293359702602,1.7447894273476168,1.215963376639745,0.8161073977472942,0.35267489711934163,0.1711934156378601,0.13374485596707825
207,207,0.9506172839506173,0.9505393440578627,0.9475174825174826,0.9839160839160839,3.1391312312170334,1.714174963313427,1.0316791802385494,0.6597291740903076,0.9882969795800899,0.36008230452674894,0.17613168724279835,0.1358024691358025
208,208,0.9506172839506173,0.9506172839506173,0.9457185405807893,0.9811615785554729,2.3648672560736967,1.8277746155862793,1.1880664617002306,1.164521662583912,0.9363528901358943,0.3296296296296296,0.15720164609053497,0.12139917695473253
209,209,0.9588477366255144,0.9588477366255144,0.9534125766871165,0.9852760736196321,2.592907548781929,1.9306342612355287,0.9217462482227393,0.5606585714898564,1.0922410416675417,0.3189300411522633,0.18065843621399172,0.1502057613168724
210,210,0.9382716049382716,0.9379813959524106,0.9264884108468414,0.9809877291319498,1.5747278609058768,2.0227278037624226,1.691174956721465,1.7316885555484351,0.6930605302292253,0.33621399176954725,0.17366255144032916,0.10740740740740735
211,211,0.9547325102880658,0.9551093523025883,0.9563110620863535,0.9918846517491333,2.86133219570688,2.13072543772417,0.9443857969897934,0.35758211028005576,1.1225086441046723,0.3641975308641975,0.20205761316872425,0.16213991769547323
212,212,0.9629629629629629,0.9629942922039142,0.9622581556277362,0.9951278068069481,1.5882481172177971,2.0800513365970574,0.8450589994473622,1.5838329961870607,1.3593018391017977,0.374074074074074,0.14444444444444443,0.15761316872427977
213,213,0.9588477366255144,0.9590225122905802,0.9604575163398693,0.9749455337690631,1.940964035752509,2.3075359799232524,0.8242194133853855,1.0301342380144363,1.061963804168308,0.3407407407407407,0.19629629629629625,0.15514403292181064
214,214,0.9506172839506173,0.9508158255721608,0.9444398951850639,0.9905830330822143,2.2351126224840576,2.401106613611897,1.8623980920349892,0.5476818221377426,0.6331823368682975,0.32181069958847736,0.1765432098765432,0.13004115226337448
215,215,0.9794238683127572,0.979447831925808,0.9790237852035605,0.9936524150007295,1.5776068700422288,2.4377403679560334,1.4455997059360974,1.158147373394495,1.0056719766739886,0.37037037037037035,0.2238683127572016,0.19835390946502057
216,216,0.9629629629629629,0.963024628019885,0.9592074592074592,0.9831390831390832,1.7201678952927661,2.0361655546055117,0.7076325977460151,1.7364049036346876,1.1153309193219147,0.35061728395061725,0.1687242798353909,0.17366255144032916
217,217,0.9753086419753086,0.9753086419753086,0.9728592702903947,0.994192107222636,1.9656583542354757,2.3147853065872868,1.8947902267164092,0.4028464643137497,0.8562220444196073,0.36213991769547327,0.1794238683127572,0.12798353909465018
218,218,0.934156378600823,0.9347290396152511,0.9350076687116564,0.9819018404907975,2.0894032274812258,2.7259247991195403,0.9394091156323526,-0.04059617760643413,1.4148718226749268,0.3588477366255144,0.2053497942386831,0.21975308641975305
219,219,0.9588477366255144,0.9588477366255144,0.9558823529411764,0.986637618010167,2.304021498481566,2.5395771929096327,1.0358031565842978,1.201264516058707,0.5193070816279017,0.37242798353909456,0.1539094650205761,0.11234567901234564
220,220,0.9670781893004116,0.9669566921418773,0.9581232272297511,0.9939331862590608,2.5748070592479873,1.9258557844347999,1.9160096781219838,0.9278173836316239,0.5169525728512759,0.30781893004115235,0.2,0.16502057613168727
221,221,0.934156378600823,0.9336542554933359,0.9225490196078432,0.9726216412490922,1.781751411545482,2.402562639035413,1.3598725080810927,1.0632013324148415,0.9650053268362008,0.325514403292181,0.16831275720164607,0.10864197530864195
222,222,0.9711934156378601,0.9712799698591116,0.9725741433918802,0.9920817736826951,2.071542915677865,1.8332469056533676,0.94419601044398,1.426492594352438,0.903281964248916,0.34444444444444444,0.16172839506172845,0.14197530864197533
223,223,0.9300411522633745,0.9304781942152431,0.9298957557706626,0.9862993298585256,1.9019864103916497,2.228722212773318,1.7607695681038287,0.8834607104042739,0.40287238881460086,0.33415637860082303,0.19012345679012346,0.12098765432098764
224,224,0.9423868312757202,0.9422250692341537,0.9339538346984364,0.9793000744601639,2.2268685269024164,1.072058368355757,1.4245052573910049,0.8395165681323887,2.016200914377104,0.3481481481481482,0.21399176954732516,0.13251028806584367
225,225,0.9794238683127572,0.9794541701776039,0.978488107862445,0.9971973943341919,2.595934744087509,2.694541112681599,0.3937247262194727,1.1471059396328291,0.19154719331914136,0.3769547325102881,0.21728395061728395,0.1765432098765432
226,226,0.9588477366255144,0.9586014838754323,0.9488993710691824,0.9947589098532494,1.688744790441454,2.0327981372696065,1.9240178286737208,0.7952861259110917,1.0058650342743751,0.36008230452674894,0.17407407407407405,0.16419753086419747
227,227,0.9382716049382716,0.9382097804945205,0.9339568756247323,0.9677995144937883,1.7464343207677437,2.48917957032309,0.8288064199266054,1.4388507119646377,1.0167734241692556,0.32304526748971185,0.16255144032921806,0.11234567901234563
228,228,0.9711934156378601,0.9711425296029509,0.9649898294476608,0.995697074010327,2.07655096517328,2.22995763369927,2.4710865032176224,0.34694357952677785,0.3081174788430609,0.3065843621399177,0.19423868312757203,0.1189300411522634
229,229,0.9506172839506173,0.9508945903075882,0.9507650356006665,0.9884865929404636,2.253383128138466,2.45935951308713,1.0793946578453004,0.8674059329336012,0.9467352792759968,0.32181069958847736,0.19958847736625512,0.12386831275720164
230,230,0.9629629629629629,0.9627233851727455,0.9490255486406813,0.9916475597772683,2.1573243450219337,1.9394131483709156,1.7213169629647294,1.243280792841842,0.05615998830709815,0.34362139917695467,0.1893004115226337,0.14855967078189294
231,231,0.9506172839506173,0.9503995030310819,0.9436559139784946,0.9657347670250895,2.38146854492742,1.8916916644379487,1.7095229511628398,0.47032985686427375,1.0349380430641946,0.33621399176954736,0.1950617283950617,0.11728395061728394
232,232,0.9670781893004116,0.9670781893004116,0.9634036144578313,0.986144578313253,1.8526104197737625,2.951196221912478,1.6791479082275893,0.5620937831006306,0.3560096364980091,0.36296296296296304,0.2111111111111111,0.16954732510288067
233,233,0.9753086419753086,0.9754136465119123,0.9740129935032484,0.9932533733133434,2.0257890008649504,2.108221908913513,0.7548194741941738,1.0165288465155826,1.295813383027595,0.3304526748971193,0.2004115226337449,0.1345679012345679
234,234,0.9465020576131687,0.9464305482499116,0.9401940453266182,0.9889645978373575,1.778904191550205,1.9889947053568466,1.9546466733227115,1.1687911622229161,0.5208838614887641,0.30493827160493825,0.1526748971193416,0.16790123456790126
235,235,0.9506172839506173,0.950931606453079,0.95011655011655,0.9905205905205905,2.37701342596443,2.1045538844865583,1.6570345356644078,1.017366674713285,0.2710907091420753,0.32633744855967073,0.18847736625514405,0.1419753086419753
236,236,0.9465020576131687,0.9468024717448582,0.9482404692082111,0.9692815249266862,1.6652654903817776,3.0495929686110648,0.679447761449187,1.8447971816878637,0.21356803807623073,0.31646090534979426,0.1880658436213992,0.14609053497942387
237,237,0.9506172839506173,0.9507428147274891,0.9486372389275664,0.9922974374166791,2.2497889337495693,1.629239708645681,1.0185236136214681,1.4496324481979348,1.3151390142326662,0.35473251028806585,0.160082304526749,0.1358024691358025
238,238,0.9506172839506173,0.9506172839506173,0.9457185405807893,0.9854802680565898,2.1504108680849394,1.966711955368422,1.6849336337147605,0.3327033548385,0.8798146247049653,0.3382716049382716,0.20823045267489712,0.1395061728395062
239,239,0.9753086419753086,0.9752347661502838,0.9696536144578314,0.9925451807228916,2.0369619033798223,2.3847796749427763,1.6233481021900256,1.0403381555944147,0.6601721193341544,0.3341563786008231,0.1925925925925926,0.154320987654321
