,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.lefttop_humidity_scaled,feature_importance.lefttop_temperature_fd3_scaled,feature_importance.lefttop_temperature_scaled,feature_importance.lefttop_humidity_fd3_scaled,feature_importance.lefttop_temperature_fd1_scaled,feature_importance.lefttop_humidity_fd2_scaled,feature_importance.lefttop_temperature_fd2_scaled,feature_importance.lefttop_humidity_fd1_scaled
70,70,0.9636363636363636,0.9638780169602087,0.95,0.9947933884297521,2.9047636735456592,2.897373041266099,0.4901687019275256,1.3132176409740053,0.5993745650973544,0.10981818181818181,0.11127272727272727,0.027636363636363615,0.007999999999999974,0.0025454545454545617,-0.00690909090909092,-0.000363636363636366,-0.000727272727272732
71,71,0.9709090909090909,0.9709090909090909,0.9573643410852712,0.9957364341085271,2.5305096354182544,3.527873347717501,0.21219879242821552,1.0009499034818758,0.6891807990752443,0.10727272727272727,0.08581818181818184,0.0403636363636364,0.014181818181818195,-0.00036363636363633266,-0.0003636363636363438,0.002545454545454573,0.005090909090909123
72,72,0.9527272727272728,0.9528948180993496,0.9276304606493286,0.9892061873193948,2.373613885285213,2.7815526012183334,0.4950326134737584,1.1887792032558704,1.2939109545184024,0.11381818181818186,0.10472727272727275,0.02509090909090912,0.009454545454545504,-0.0014545454545454527,0.0025454545454545617,-0.0018181818181817854,0.002909090909090928
73,73,0.96,0.9604038662808594,0.9471258588905648,0.988101223395341,1.9290991220030032,3.537415149725961,0.7640677699403736,0.7303351571858342,1.5745035604110431,0.09127272727272724,0.0974545454545454,0.041454545454545424,0.02945454545454542,0.003636363636363571,0.014545454545454518,0.013454545454545441,0.013090909090909052
74,74,0.9563636363636364,0.9566257928118393,0.9414234149403641,0.9922316384180792,2.230838133070843,3.1036802508635595,-0.021108365850545166,1.576413552147819,1.1575478646382096,0.0905454545454546,0.1276363636363637,0.03127272727272734,0.008363636363636417,0.0003636363636364104,0.0061818181818182215,-0.006545454545454488,0.01054545454545459
75,75,0.9672727272727273,0.9680638627427619,0.9723389355742297,0.9941351540616247,1.9237629173366786,3.1563032495046457,1.1392162748737247,1.2111374262588315,1.0411789796273128,0.08472727272727273,0.10290909090909091,0.02654545454545455,0.008000000000000018,0.008000000000000018,0.0025454545454545617,0.004727272727272747,0.005818181818181845
76,76,0.9563636363636364,0.9563636363636364,0.9336069531627234,0.9903428295509416,2.0089686059860985,3.052785441795078,0.07568017932959786,2.135326357252366,0.9412420485800734,0.1003636363636364,0.14690909090909093,0.03600000000000005,0.018181818181818223,-0.0010909090909090424,0.002181818181818218,0.00800000000000004,0.0014545454545454972
77,77,0.9672727272727273,0.9679355995953252,0.9629770267704576,0.9960129105752801,2.203521572354591,3.4601828978414146,0.8555381797591387,0.9812424050638945,0.4767624753473562,0.09090909090909091,0.08145454545454547,0.02981818181818181,0.01018181818181817,0.001454545454545464,0.0025454545454545617,0.0018181818181818299,0.001454545454545464
78,78,0.9563636363636364,0.9578377277817367,0.9551924619085805,0.9928829190056135,2.1731701110249793,3.31530852471118,0.6370416974517483,1.0987980821039753,0.6513819303789243,0.07018181818181823,0.10872727272727278,0.013090909090909153,0.016727272727272792,-0.0047272727272726685,0.0007272727272727431,0.012363636363636432,0.007636363636363686
79,79,0.9490909090909091,0.9493967582804792,0.9306340238543629,0.9879158819836786,2.4358445204128705,3.02347870349882,0.9976811581898274,1.0750958754741349,0.6218942277513045,0.08945454545454545,0.1061818181818182,0.023636363636363657,0.01963636363636364,0.0,0.0018181818181818299,-0.0036363636363636377,-0.001454545454545464
80,80,0.9709090909090909,0.9707468213128592,0.9538284952606635,0.9942239336492892,2.520396613417434,2.7147505260475406,0.2936954770568791,1.0704082883972827,1.9129678236538123,0.11527272727272733,0.10727272727272733,0.046909090909090956,0.021818181818181837,0.001454545454545475,0.007636363636363652,0.00800000000000004,0.013090909090909108
81,81,0.96,0.9603936736801604,0.9477272727272728,0.9916528925619834,1.8067749789927834,3.0551028898708354,0.9081499555040532,1.509612027134551,0.8719688726670916,0.08690909090909088,0.11236363636363636,0.026545454545454504,0.007999999999999952,0.005454545454545401,0.0047272727272726685,0.0010909090909090647,0.003636363636363582
82,82,0.9636363636363636,0.9646809760017308,0.9698844139425682,0.9885316958641864,1.935456906684422,3.0992620184869932,0.6960203184848992,1.356047095197624,0.8364418174221845,0.11127272727272727,0.06872727272727272,0.048727272727272716,0.01345454545454543,0.009454545454545415,0.00727272727272722,0.005454545454545423,0.009454545454545438
83,83,0.9636363636363636,0.9645786693589686,0.9702957674655788,0.988356280809111,1.7313332998857125,3.0465561445191156,0.6618003757437317,1.2478969497854706,1.8391299473835467,0.09890909090909089,0.15199999999999997,0.03163636363636363,0.020727272727272705,0.007272727272727253,0.004727272727272724,0.021090909090909084,0.019272727272727254
84,84,0.96,0.9607527297501336,0.9625785199938717,0.9913436494561054,2.1354366252958203,3.205148579281367,0.31262400722173006,1.3233963557913146,1.119912989472935,0.1189090909090909,0.1178181818181818,0.030545454545454508,0.006545454545454488,0.005818181818181755,-0.00036363636363637706,0.0032727272727271937,0.014545454545454518
85,85,0.9418181818181818,0.9432163495419309,0.9368884540117417,0.9883398564905413,2.5792841340119135,3.3173472775849793,0.402223201378079,0.27105178676632063,1.8147054364849957,0.10509090909090908,0.07563636363636358,0.033090909090909074,0.018909090909090865,0.005454545454545401,0.0007272727272726875,0.01854545454545452,0.018909090909090886
86,86,0.9672727272727273,0.9675241078497421,0.9626373626373627,0.9893040293040293,2.6502349335228916,2.9729171011177815,0.723192506787751,0.4424377608932659,1.1991050991735293,0.12181818181818183,0.11127272727272727,0.054181818181818185,0.019999999999999997,0.00945454545454546,0.013090909090909097,0.004727272727272747,0.02218181818181819
87,87,0.9527272727272728,0.954058658746277,0.9637658955109545,0.9874368009805424,2.088897348191451,3.5913815951624,1.0665313731280097,-0.023782150573863625,1.5956067522422173,0.10909090909090913,0.12363636363636368,0.0352727272727273,0.02400000000000003,0.0312727272727273,0.005454545454545478,0.028363636363636403,0.04400000000000004
88,88,0.9527272727272728,0.9531586251881051,0.9384633720006357,0.9897505164468459,2.6652677024142664,2.725932119612269,1.0961340392673755,0.35377854394680536,1.1604027542530668,0.10472727272727278,0.10072727272727275,0.03345454545454548,0.007636363636363675,0.006909090909090953,0.004727272727272758,0.00800000000000003,0.006545454545454588
89,89,0.9709090909090909,0.9714334038054967,0.975173024303879,0.9955737968775149,1.271293556183891,3.3970983569180953,0.43831499621248093,1.8266548501901112,0.7244450400047955,0.10545454545454551,0.0952727272727273,0.03381818181818187,0.019272727272727296,0.008000000000000052,0.008727272727272773,0.008727272727272773,0.009454545454545483
90,90,0.9781818181818182,0.9780291603821016,0.9590909090909091,0.9950413223140496,2.591534996972275,2.5429628484546773,1.0371255071829562,0.7312556860925851,1.368217493880949,0.09781818181818178,0.09999999999999996,0.03236363636363633,0.012363636363636321,0.006181818181818166,0.004363636363636359,-0.000727272727272732,0.002181818181818185
91,91,0.96,0.9604321331510272,0.9592653962993648,0.9921982877658106,2.2404082958474643,3.3235060393428655,0.7074475269335094,0.9747814378884342,0.782325352886356,0.11381818181818182,0.11854545454545451,0.03818181818181817,0.010909090909090858,0.005818181818181767,0.00545454545454539,0.0014545454545454085,0.011272727272727235
92,92,0.96,0.9598842367814778,0.9398758140239285,0.989777373920945,2.2881168885801655,2.544888356634607,0.7464193275479687,1.011615207529054,1.7928971436642351,0.10509090909090904,0.10690909090909087,0.02109090909090906,0.01781818181818179,0.003636363636363582,0.0007272727272726875,0.0018181818181817854,0.015636363636363594
93,93,0.9636363636363636,0.9645786693589686,0.9702957674655788,0.9937106918238994,2.1427585220918464,3.1323136147724173,0.51118044429361,0.9175603051612122,1.4551930693624637,0.07818181818181816,0.09927272727272728,0.02618181818181816,0.01345454545454543,0.005454545454545445,0.0036363636363636264,0.011999999999999988,0.006181818181818155
94,94,0.9672727272727273,0.9677704416506109,0.9664010944793175,0.9938837920489297,2.515537008917172,3.271028130670889,0.5117851348765311,0.4360142961102041,1.3619684225524893,0.10981818181818184,0.10436363636363635,0.03527272727272727,0.02400000000000001,0.008000000000000007,0.007636363636363663,0.020727272727272726,0.014909090909090894
95,95,0.9745454545454545,0.9747959741601021,0.9704545454545455,0.9954545454545455,2.0010010009726282,3.52401322940713,0.3328288655789281,0.9326613002926504,1.210365821145637,0.13090909090909086,0.11381818181818178,0.04436363636363631,0.01890909090909084,0.0025454545454544953,0.010909090909090868,0.007999999999999941,0.012727272727272676
96,96,0.9672727272727273,0.9677581922210021,0.9666295884315907,0.9919752105514064,2.419760561225425,2.866879894112191,0.8798054348456409,0.9325235933636,1.0774804508871025,0.09272727272727274,0.11854545454545458,0.050181818181818216,0.020000000000000018,0.002181818181818207,0.005454545454545478,0.005818181818181856,0.028000000000000025
97,97,0.9490909090909091,0.9502170027282134,0.937059779664078,0.98699656853892,1.8601253937984448,3.2361998964654997,0.3981972786924492,1.4864421851934928,1.2533131169142313,0.08509090909090909,0.08690909090909091,0.033090909090909074,0.010181818181818191,0.0032727272727272718,-0.0007272727272727431,0.0029090909090909054,0.0018181818181818299
98,98,0.9709090909090909,0.9711963626030121,0.970494417862839,0.9957952733072349,1.6766351505207047,2.8125414985550368,0.2142272079342506,1.132869869514307,1.915195394483361,0.13381818181818186,0.15963636363636372,0.04690909090909094,0.029818181818181855,-0.0010909090909090313,0.003272727272727294,0.005090909090909123,0.012000000000000021
99,99,0.9345454545454546,0.9353126175188378,0.9152150031387319,0.9824231010671688,1.5309107358450833,3.2085461016942713,0.7337567876216591,1.4248316123522728,1.63640328278875,0.08763636363636366,0.1061818181818182,0.019272727272727285,0.010909090909090946,-0.0021818181818181737,0.007636363636363663,0.005090909090909123,0.0065454545454545765
100,100,0.9636363636363636,0.9645786693589686,0.9702957674655788,0.9880163182049975,2.1689349032151526,3.9027970471824873,0.9703109569621473,0.46948376887855586,0.2806076861660044,0.10109090909090908,0.057090909090909095,0.03236363636363635,0.01345454545454543,0.0036363636363636264,0.007636363636363608,0.0072727272727272415,0.01527272727272726
101,101,0.96,0.9601312245600535,0.9416585127201565,0.9910306588388781,2.050476736365715,3.157457802697946,0.4549692675244774,1.557882367974352,1.1610441822049369,0.10836363636363633,0.09309090909090906,0.029454545454545435,0.017090909090909056,0.0032727272727271937,0.0014545454545454306,-0.0007272727272727541,0.007999999999999962
102,102,0.9527272727272728,0.9532299088435036,0.9339858571921352,0.9903414970679545,2.1103085235782286,3.086381101702386,0.48797588708657097,1.244727005394035,1.4159636477600746,0.08654545454545456,0.09854545454545457,0.02109090909090914,0.019272727272727296,-0.011999999999999978,-0.002181818181818185,-0.004363636363636347,2.2204460492503132e-17
103,103,0.96,0.9598720639680159,0.9367551247417766,0.9943588113777213,2.4546099139488335,2.9498441088330747,0.07247796142352114,0.8817529257034888,1.4035263918359218,0.11018181818181816,0.11999999999999997,0.028363636363636324,0.011999999999999978,0.0014545454545454195,-0.005454545454545478,-0.004000000000000026,0.0014545454545454085
104,104,0.9854545454545455,0.9856478681136216,0.9909502262443439,0.9969834087481146,2.575832694337862,3.4623448377650545,0.5661808816038878,0.11240276949968288,1.1299143749313476,0.11272727272727275,0.12363636363636366,0.020363636363636372,0.020363636363636382,0.006545454545454588,0.01054545454545459,0.010181818181818191,0.014909090909090917
105,105,0.96,0.9610680228862047,0.968240378343118,0.9863829093281148,2.0655378165819602,3.307595665635121,0.8897623248525003,0.7885793677272632,0.7725289018391543,0.11418181818181816,0.10399999999999995,0.03199999999999997,0.01854545454545452,0.003636363636363593,0.004363636363636292,0.006545454545454477,0.010909090909090868
106,106,0.96,0.9605509949554177,0.956718247280527,0.9928757468975027,2.5742358110373753,3.5284132541910513,0.47689307923525853,-0.05277308756045619,1.2256834389096551,0.08909090909090908,0.08436363636363634,0.038181818181818164,0.004363636363636325,0.0036363636363636043,0.0010909090909090424,0.01745454545454541,0.015272727272727226
107,107,0.9745454545454545,0.9746138845227394,0.967083827014218,0.9940758293838863,1.8207863038718073,3.456332077402644,0.564991958182479,1.0446538957936136,1.4345246302032932,0.10763636363636357,0.13090909090909086,0.04909090909090905,0.013818181818181752,0.004727272727272647,0.006909090909090865,0.004363636363636303,0.005090909090909046
108,108,0.9636363636363636,0.9645561528024215,0.9765258215962441,0.9937149780402847,2.6105346054706557,3.9535455256221557,0.34521580555447484,0.3379962548049617,0.47792716404959984,0.09636363636363635,0.13163636363636363,0.029090909090909077,0.023636363636363632,0.0014545454545454527,0.0003636363636363438,0.0076363636363635965,0.012363636363636344
109,109,0.9527272727272728,0.9522499762135298,0.9183566714952519,0.9912280701754386,2.0723372776642255,2.833934855648681,0.6204866347027125,1.7993870475333749,1.1096462024054063,0.10763636363636367,0.10400000000000005,0.020363636363636382,0.015272727272727294,0.0021818181818181958,-0.000363636363636366,1.1102230246251566e-17,-0.0010909090909090758
110,110,0.9745454545454545,0.9749849742510293,0.9769317005864091,0.9936184891341843,2.4782243584208117,3.3830716184022718,0.7238728204456472,0.6556513289250538,0.8233026459052305,0.09272727272727267,0.1047272727272727,0.05418181818181813,0.030545454545454476,0.011999999999999945,0.011636363636363578,0.009818181818181759,0.025090909090909018
111,111,0.9745454545454545,0.9744266527643305,0.948051948051948,0.9929161747343566,2.10399537994076,3.2781659568049855,1.073785215922462,1.2842490589518325,0.44440797235543583,0.08581818181818177,0.08181818181818178,0.03709090909090904,0.019636363636363584,0.0032727272727272163,0.00290909090909085,-0.0014545454545454861,0.0072727272727272085
112,112,0.9745454545454545,0.9748634943815667,0.9780219780219781,0.9975824175824176,2.22932545157554,3.3048187885046825,0.21384994919225306,0.7193457894568455,1.2544883695950246,0.09309090909090904,0.12399999999999997,0.02109090909090903,0.013454545454545396,-0.000727272727272732,0.0014545454545454195,-0.0043636363636363916,0.007999999999999941
113,113,0.9672727272727273,0.9676207061224253,0.9577009313556399,0.9952569851672991,2.14504968882898,3.3456436920712473,-0.2212288672592173,1.6942296956961553,1.1390486758433171,0.09090909090909094,0.12545454545454546,0.035636363636363654,0.012,0.008000000000000018,-0.004363636363636359,0.001454545454545475,0.010909090909090901
114,114,0.9672727272727273,0.967147155695525,0.9420518207282913,0.9940476190476191,1.9371665812086827,3.310620463727756,0.6816145160911545,0.8435468318764627,1.6384418530692548,0.08981818181818181,0.1083636363636364,0.02981818181818181,0.011636363636363634,0.0018181818181818299,0.0025454545454545617,0.000727272727272732,0.0021818181818181958
115,115,0.9490909090909091,0.9490909090909091,0.9225414453565105,0.9868823434733622,1.3645156542519388,3.3812059897550455,0.989800852172593,1.6483678086628144,1.1109634815333385,0.11127272727272727,0.08472727272727273,0.0461818181818182,0.0061818181818182,0.0018181818181818188,-0.0036363636363636485,0.0,0.002545454545454551
116,116,0.9636363636363636,0.9644679415692591,0.9706419831558875,0.990862863499126,1.8382656254101613,3.4130748875842185,0.726753775368316,0.9188749729593344,1.3093373393757144,0.09854545454545455,0.11709090909090909,0.037818181818181806,0.02618181818181816,0.005090909090909079,-0.001090909090909109,0.016727272727272723,0.011636363636363622
117,117,0.9745454545454545,0.9750874102013722,0.9840182648401826,0.9960861056751468,2.014123927206223,3.0553883651603613,0.9356309145084422,0.8551901401902353,1.1961512889854022,0.10690909090909084,0.0974545454545454,0.04218181818181813,0.013818181818181775,0.0065454545454544984,0.00290909090909085,0.01309090909090902,0.013818181818181762
118,118,0.9672727272727273,0.9682007485243643,0.9714975845410627,0.9898550724637681,2.1018299483985277,2.6878107974183396,0.17520350368128856,2.0189164637729413,1.5478625837633555,0.08872727272727274,0.08509090909090909,0.017818181818181823,0.008727272727272728,0.0069090909090909315,0.000363636363636366,0.0021818181818181958,0.007636363636363641
119,119,0.9527272727272728,0.9520432173450966,0.920208827014218,0.989484597156398,2.1684974382151307,2.889738093782143,0.3359066953224288,1.0742075719888944,1.736210817035657,0.11090909090909093,0.12436363636363637,0.026909090909090938,0.009090909090909127,0.0072727272727273196,0.005818181818181856,0.00872727272727275,0.010181818181818214
120,120,0.96,0.9607713929375848,0.9624031007751939,0.988139534883721,1.6907826894245686,2.955418773128485,0.01839859246041723,1.0527856414567922,2.4405559725562993,0.10836363636363633,0.1629090909090909,0.0396363636363636,0.03563636363636359,0.026909090909090872,0.018181818181818153,0.009818181818181771,0.02436363636363631
121,121,0.9563636363636364,0.9566770200732466,0.936228009658503,0.9914625733011383,2.378057214812148,3.426498579916949,0.6995004038436047,0.874555304624026,0.5950732088146967,0.09563636363636369,0.1014545454545455,0.026545454545454605,0.008727272727272783,0.00036363636363637706,0.0010909090909091313,0.003636363636363682,0.0043636363636363916
122,122,0.9709090909090909,0.971107438016529,0.960910005027652,0.9953075247192894,2.2701064043129073,2.9253982834524503,0.3411830828903545,1.3385826111880492,1.242100382866765,0.11054545454545457,0.10763636363636367,0.026181818181818205,0.01709090909090911,0.00981818181818186,0.008363636363636396,0.007272727272727308,0.0010909090909091423
123,123,0.9709090909090909,0.9714466700907378,0.9750896934116111,0.9951891715590346,2.7467742395610837,3.2185162177205835,0.4637963337065737,0.6337977432994503,0.9768497203685127,0.10727272727272733,0.11090909090909093,0.037818181818181876,0.01563636363636366,0.0003636363636363993,0.00290909090909095,-0.0003636363636363105,0.00618181818181821
124,124,0.9454545454545454,0.945952259832429,0.9275385348800254,0.9881614492293024,2.4074577940699764,3.438400656982667,0.741384290950405,0.9021460139263694,0.6922289626413278,0.08399999999999999,0.08109090909090907,0.017454545454545445,-0.0010909090909091313,0.0003636363636363549,-0.0018181818181818299,-0.001818181818181841,0.0007272727272726875
125,125,0.9563636363636364,0.9581035402953212,0.9733333333333334,0.9892444444444445,2.2388192145112003,3.1979606011386146,0.9378143997851984,0.8431276582476716,1.0453738127042438,0.09490909090909097,0.10145454545454553,0.04436363636363642,0.014545454545454584,0.005090909090909123,0.008000000000000052,0.020000000000000028,0.003636363636363682
126,126,0.9709090909090909,0.9715699006875478,0.9741648311306901,0.9951358296622613,1.4883917819283445,2.9411581629145274,0.5822503412962112,1.561859599658963,1.761892792171363,0.09163636363636365,0.09418181818181821,0.02400000000000003,0.005454545454545501,-0.0014545454545454417,0.0043636363636363916,0.00618181818181821,0.0072727272727273196
127,127,0.96,0.9603742523834903,0.9488572348301947,0.9886528247223563,1.798365118228805,3.5516212980082345,0.160005494588764,0.9668868779043001,1.5976765912655042,0.11563636363636362,0.10618181818181816,0.047999999999999966,0.02545454545454544,-0.00036363636363638817,0.007999999999999941,0.003999999999999937,0.01599999999999997
128,128,0.9745454545454545,0.9747777212551335,0.9712378833624662,0.9950738916256158,3.040594185103459,3.2299738504288507,-0.27012170960545434,0.8002196011571308,1.0812052587468635,0.10727272727272721,0.15127272727272723,0.025454545454545396,0.014545454545454483,0.0018181818181817854,0.0014545454545454085,0.0018181818181817744,0.007636363636363575
129,129,0.96,0.9606396801599201,0.9545454545454546,0.9935537190082645,2.590300524625804,3.426516706940918,-0.1341537144059735,1.2266835735564168,1.557190309826729,0.10799999999999996,0.10399999999999995,0.038545454545454494,0.016727272727272702,0.0029090909090908725,0.0018181818181817965,0.0014545454545454306,0.0072727272727272085
130,130,0.9563636363636364,0.9561141629837677,0.9326519916142557,0.992063492063492,2.263804183839117,2.9222877396406344,0.8080658299730658,1.105718634761703,1.3234409218606482,0.10000000000000005,0.11963636363636368,0.0316363636363637,0.02618181818181823,0.0036363636363636598,0.010545454545454613,-0.0018181818181817633,0.004000000000000048
131,131,0.9454545454545454,0.9462245989304812,0.935077519379845,0.9851937984496123,2.2417108805843813,2.8315743395268065,1.0926933802872179,0.9918320005296275,0.9398031925270646,0.08799999999999997,0.14654545454545453,0.028727272727272712,0.007272727272727253,-0.0021818181818181958,0.0003636363636363438,0.0018181818181817965,0.0032727272727272384
132,132,0.96,0.9601216635145938,0.9437382297551788,0.994978028876334,1.997072150902631,2.489468127888244,0.7970128515503742,2.062339690946196,0.9680121940720677,0.12727272727272726,0.10618181818181816,0.033454545454545424,0.010181818181818136,-0.009454545454545493,-0.004727272727272758,0.0018181818181817633,-0.0043636363636363916
133,133,0.9563636363636364,0.9563636363636364,0.9408008036739379,0.993828932261768,1.8362664720369035,3.115969029465082,0.5854293895664447,1.6388707855007187,0.906292363583566,0.1218181818181819,0.10836363636363644,0.03890909090909096,0.018545454545454587,0.002545454545454573,-0.0010909090909090424,0.001818181818181852,0.003272727272727316
134,134,0.9636363636363636,0.9641452229687523,0.9554587788892721,0.9919799931010693,1.831653851396622,3.084028005036118,0.382395687332172,1.4462240436474096,1.1524360414695027,0.09527272727272726,0.06945454545454546,0.030909090909090876,0.022181818181818146,0.005454545454545434,-0.0010909090909090868,0.0021818181818181737,0.005090909090909068
135,135,0.9563636363636364,0.9561428869637826,0.9364521170787156,0.989414606422279,1.6457900805029682,2.986794266570561,0.7708073631781044,1.2747415168284046,1.2501095239072546,0.12581818181818188,0.11054545454545459,0.02763636363636368,0.006545454545454588,-0.0007272727272726986,-0.0021818181818181403,-0.0014545454545454306,0.007636363636363675
136,136,0.9636363636363636,0.964022644022644,0.959681042228212,0.9937855645402816,2.0422850522090585,3.193988625372608,0.7927961840960713,1.2084498015924126,0.4427069875678429,0.12072727272727271,0.08618181818181817,0.03963636363636362,0.015636363636363625,0.0025454545454545287,0.003999999999999992,0.001454545454545464,0.005818181818181789
137,137,0.9709090909090909,0.9712181152181153,0.9699760407307577,0.9956573824498353,2.3676782734315904,3.342889354552308,0.42193072179077595,1.2635752262475701,0.686128576876875,0.10181818181818185,0.10981818181818186,0.03200000000000005,0.009454545454545483,0.000727272727272732,0.0007272727272727541,0.001454545454545475,0.005454545454545478
138,138,0.9636363636363636,0.9638780169602087,0.95,0.9925619834710744,2.601219068491516,3.62898413733235,0.5641354294500419,0.8571048662522911,0.7540412873470105,0.0989090909090909,0.08218181818181816,0.02109090909090907,0.01854545454545452,-0.0036363636363636377,0.0029090909090908946,-0.000363636363636366,0.006181818181818166
139,139,0.9490909090909091,0.9484792107117689,0.9156822656368317,0.9909132212630622,1.3904540753908476,2.621917639486338,0.7384620285539069,2.074554535370865,0.7889144588806749,0.08399999999999999,0.1130909090909091,0.035636363636363654,0.008727272727272728,0.0029090909090909167,0.00036363636363637706,0.001454545454545464,0.0014545454545454527
140,140,0.9418181818181818,0.9429781177726384,0.9280554139044705,0.9907360190379058,2.437759794321015,2.958826139926328,0.7246384534830307,0.9664794992106659,1.3914977902165437,0.08327272727272723,0.10690909090909088,0.02290909090909089,0.003999999999999948,-0.009454545454545504,-0.004727272727272758,0.002545454545454506,0.0021818181818181403
141,141,0.96,0.9604253074829644,0.9458433942738875,0.9882718178682305,1.985392792523317,2.2577385103562495,1.1275283612318399,1.0902692778769811,2.117856285416075,0.10509090909090905,0.08799999999999995,0.03199999999999997,0.011272727272727222,0.004363636363636314,0.0036363636363636043,0.002909090909090861,0.015636363636363605
142,142,0.9527272727272728,0.9526032538395671,0.932615629984051,0.9884732492387994,2.242951466127492,2.8096983813768754,0.8043546485207059,1.71843661254624,0.6683603084590629,0.12290909090909094,0.12363636363636368,0.024363636363636375,0.009818181818181837,0.004000000000000026,0.0,1.1102230246251566e-17,0.0043636363636363916
143,143,0.9636363636363636,0.9640420376269433,0.9590546958786579,0.9930289566416424,2.335284108565454,3.3379876322485456,0.6826735364229488,0.7272570525405495,0.9600045641867868,0.11672727272727271,0.10327272727272727,0.04109090909090908,0.02145454545454545,0.0029090909090908946,0.008727272727272695,0.004727272727272702,0.0036363636363636155
144,144,0.9490909090909091,0.951584319819614,0.9692982456140351,0.986842105263158,1.9219668502541565,3.2540034135084395,0.17540913177195044,1.0697773331844882,1.9354648664758054,0.0890909090909091,0.11709090909090909,0.0370909090909091,0.024363636363636375,0.010545454545454547,0.009090909090909104,0.02654545454545456,0.009818181818181837
145,145,0.9672727272727273,0.967639514977757,0.9566666666666667,0.9944888888888889,2.081155527327012,3.3783878300558343,0.811069131082483,1.0438363652281373,0.930098760712275,0.11090909090909093,0.08618181818181819,0.02909090909090909,0.007272727272727297,0.0010909090909090979,-0.005454545454545445,0.0025454545454545617,0.01272727272727272
146,146,0.9672727272727273,0.9675789337683103,0.9599227426364075,0.9912280701754385,2.6355881546094757,3.094447992156263,0.32576244165191987,0.9715651809880592,0.9994917024337112,0.10327272727272727,0.12290909090909093,0.022909090909090924,0.021818181818181827,0.006545454545454554,-0.0018181818181818299,-0.0014545454545454527,0.0036363636363636598
147,147,0.9527272727272728,0.9531695709986703,0.937791727023982,0.9903428295509416,1.915432014528767,3.2356005265390473,0.5637264382787158,1.156642439602009,1.5232293489121476,0.09890909090909093,0.11054545454545457,0.01927272727272731,0.014181818181818217,0.011272727272727313,0.001454545454545464,0.00981818181818187,0.00872727272727275
148,148,0.9563636363636364,0.9571307993370196,0.9534006038455427,0.9918957571905291,1.6663197749516176,3.346760185420266,1.009527853119871,1.180204179053632,0.8098980004478719,0.0934545454545455,0.11672727272727275,0.01418181818181824,3.3306690738754695e-17,0.003272727272727294,-0.0032727272727272163,0.002545454545454573,0.007636363636363686
149,149,0.9745454545454545,0.9751394634510743,0.9749843652282677,0.9966645820304356,2.4661803624083967,2.696610093266435,0.4665223599586204,1.2162976505339884,1.180300427480959,0.08036363636363632,0.07272727272727267,0.036727272727272664,0.012727272727272665,0.0007272727272726986,0.004727272727272647,0.003999999999999937,0.0029090909090908725
150,150,0.9636363636363636,0.9640732910500351,0.9580088987764183,0.9929286508819322,2.0496988051424703,3.1132854974477246,0.0716355692481957,1.7627554512240737,0.9722737267510644,0.11054545454545453,0.09236363636363634,0.04181818181818179,0.020727272727272726,-0.000727272727272732,0.003999999999999971,-0.003272727272727294,0.010909090909090868
151,151,0.9527272727272728,0.9541965243144798,0.9555555555555555,0.9925333333333334,2.1194690909030975,3.4830580938237174,0.9134258157694228,0.7528311047157007,0.9494594061075541,0.09345454545454548,0.10909090909090913,0.021090909090909125,0.005090909090909113,0.0010909090909090979,0.001454545454545464,0.009818181818181837,0.012363636363636377
152,152,0.9563636363636364,0.957412262156448,0.9593118069145466,0.9907860404435747,2.00147016022012,2.9922817502129075,0.22088662302998255,1.6416603498177262,1.2259994087549353,0.08254545454545459,0.11490909090909096,0.03127272727272732,0.0014545454545454972,-0.0010909090909090647,0.001454545454545464,0.001818181818181841,3.3306690738754695e-17
153,153,0.9418181818181818,0.9439292445991011,0.9568032015065914,0.9890144381669805,1.9475268076730552,3.202085483582583,0.7326657098214923,1.012516355532221,1.1275581073779013,0.10290909090909088,0.09781818181818179,0.03527272727272722,0.025818181818181785,0.0014545454545454195,0.0007272727272726875,0.004363636363636336,0.025818181818181785
154,154,0.9672727272727273,0.9679195721925135,0.973006905210295,0.9946641556811049,2.2675095315664406,3.3661597696211194,0.3256994139051595,1.4172415252079529,0.8985777073042179,0.10254545454545456,0.10654545454545454,0.029818181818181844,0.008363636363636361,-0.0018181818181818188,0.0018181818181818299,0.003272727272727294,0.002909090909090928
155,155,0.9636363636363636,0.9636363636363636,0.9485250074872715,0.991539383048817,2.05719102070761,2.3754062652558643,0.15673876242293946,2.7045422998794164,0.928393282188499,0.13490909090909092,0.14145454545454547,0.04181818181818181,0.023636363636363622,0.0065454545454544984,0.0014545454545454527,0.0036363636363636264,0.013090909090909065
156,156,0.9745454545454545,0.974640547654166,0.9616596638655461,0.9974614845938375,1.798457593296401,2.8675314653616835,0.45326746518560246,1.6118398523876252,1.5314515954423966,0.08363636363636359,0.1116363636363636,0.026909090909090848,0.011999999999999933,0.0014545454545454085,0.005818181818181767,0.002545454545454473,-0.003636363636363671
