,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.lefttop_CO2_scaled,feature_importance.lefttop_CO2_fd3_scaled,feature_importance.lefttop_CO2_fd2_scaled,feature_importance.lefttop_CO2_fd1_scaled
224,224,0.9490909090909091,0.9475992033093305,0.9043062200956937,0.992315499492533,2.5435771505003357,2.3374840144669937,0.5880484502659887,0.04898495388484106,1.6209111013966848,0.14945454545454545,0.05854545454545455,0.061818181818181814,0.03345454545454548
225,225,0.9527272727272728,0.9522620220143558,0.9195137454314317,0.9863340219291276,2.9697797959999512,1.2397769068256317,1.2652754659001735,1.1384245015246692,1.0225647776046998,0.1916363636363637,0.02763636363636368,0.03454545454545457,0.025454545454545497
226,226,0.96,0.9592723381487428,0.9204545454545454,0.9868595041322313,2.363827689053804,1.811693138852756,0.5798584791107494,1.7782515320932657,0.7888236878845,0.14545454545454542,0.025454545454545417,0.07963636363636359,0.044727272727272685
227,227,0.9454545454545454,0.9449311707782472,0.9098399246704332,0.9888575015693659,3.1101292284284106,1.9460836606670433,1.359326997142303,0.5546953734905118,0.2818255913071649,0.1578181818181818,0.014545454545454528,0.03563636363636362,0.023272727272727257
228,228,0.9454545454545454,0.94455983254509,0.9036801632140615,0.9876020087884495,2.8548756795763945,1.869252812436981,1.0455086348431895,0.6691133431690607,1.1721914976200862,0.17745454545454545,0.017454545454545434,0.023272727272727257,0.03236363636363633
229,229,0.9309090909090909,0.9290554651336539,0.8886983998924297,0.9877638832862713,1.6262708637576366,1.6491744509536104,0.7484697982569888,1.4478081149348037,2.065919141051007,0.20618181818181816,0.030545454545454532,0.046909090909090914,0.0032727272727272826
230,230,0.9527272727272728,0.9523268449197861,0.9256516587677726,0.9875592417061612,2.926368618633606,2.43728920583886,1.036913447467251,0.23370088311308315,0.8436325384316162,0.18436363636363637,0.05418181818181822,0.03490909090909096,0.035636363636363674
231,231,0.9418181818181818,0.941400336872035,0.9008295625942685,0.9815652756829227,2.20449544428708,2.0741251986645177,1.1946669789381232,1.2415028447799703,0.8619898160858298,0.15127272727272728,0.03563636363636361,0.015636363636363615,0.038545454545454515
232,232,0.9709090909090909,0.9709090909090909,0.9578673203615751,0.9941780297226903,3.044611988773667,1.5912870160653156,0.7106707126084778,1.3133406205781357,0.672244803556887,0.20909090909090913,0.023272727272727313,0.03890909090909095,0.016363636363636393
233,233,0.9454545454545454,0.9455942013306647,0.9278309409888357,0.9864433811802233,2.088089087009787,2.2464124105888374,0.7370375384858276,1.9169628616765,0.08879366849405457,0.21018181818181816,0.048,0.018181818181818167,0.013818181818181795
234,234,0.9309090909090909,0.9325367944046761,0.913159710244912,0.9799068644360124,3.046935875462934,1.4893402447684774,0.8890424472112944,1.6746250945854801,0.784305678859706,0.14145454545454544,0.039636363636363636,0.0021818181818181737,0.01709090909090909
235,235,0.9709090909090909,0.9704685510567862,0.9388917219105899,0.9961754207037226,2.702697523954071,1.8431134873064996,0.9436191741757083,1.0790157276520267,0.8982512171251176,0.18872727272727277,0.028000000000000035,0.02254545454545458,0.011272727272727313
236,236,0.9527272727272728,0.9525190278131455,0.9108126067970381,0.9868995633187773,3.242131318938282,1.5927780874662318,1.3209695481410149,1.815992676059169,-0.48097920975944364,0.1363636363636364,0.01309090909090912,0.028727272727272758,0.003272727272727294
237,237,0.9272727272727272,0.9262809917355372,0.8763882182520522,0.9835828102366007,2.3540269768952333,1.5840152119327686,0.9832357875167956,2.0034533754898765,0.5882591128768074,0.148,0.0021818181818181737,0.026909090909090893,0.017090909090909066
238,238,0.96,0.9601534763721361,0.9366666666666668,0.9924444444444445,2.6553530488773744,2.311726469909237,0.2862383585506334,1.1851252201042513,0.8299541495696107,0.14399999999999996,0.018181818181818143,0.03927272727272726,0.022181818181818146
239,239,0.9490909090909091,0.9486487046274401,0.9017357222844344,0.9908547965658828,3.6199459859628975,2.256495645250103,0.8289586323848872,0.0058803435944024054,0.6064097126049802,0.14763636363636365,0.04727272727272728,0.03345454545454546,0.027636363636363646
240,240,0.9454545454545454,0.9449442012952407,0.911046511627907,0.9877519379844961,2.524006833279913,2.1409864702282575,0.9798942548424062,0.4286865367474779,1.4411961707097458,0.1418181818181818,0.04727272727272723,0.0538181818181818,0.0538181818181818
241,241,0.9345454545454546,0.9333051153518338,0.88762065267351,0.9829171135284205,2.869034492050157,1.7527414808164845,1.0044398128669272,1.105155147580455,0.9377721004765812,0.1603636363636364,0.02072727272727276,0.03709090909090912,0.027272727272727303
242,242,0.9563636363636364,0.955493684397794,0.9167843691148776,0.9940364092906466,3.1697934720133474,1.6925505960142893,0.5072495830085296,0.5882418455709182,1.405899431385511,0.14400000000000004,0.020363636363636407,0.042909090909090966,0.04727272727272734
243,243,0.96,0.9592911541950592,0.9217221135029354,0.9942922374429224,2.47616392679677,1.867887642547409,1.0687110162250106,0.7404335367955897,0.9149257987604728,0.15127272727272723,0.021454545454545428,0.05490909090909087,0.014909090909090872
244,244,0.9527272727272728,0.9528575078985533,0.9358715184186882,0.9792602575621443,2.8031223217372587,1.0810102588168442,0.9832583357949378,0.6945410492864357,2.0816243780230956,0.19781818181818184,0.042545454545454574,0.05527272727272729,0.041090909090909136
245,245,0.9709090909090909,0.9707206297645697,0.9499841093278245,0.9930875576036866,3.1352190804962894,2.0313617479923267,0.8985523188655183,0.483015186577432,0.8358964803686711,0.17418181818181822,0.048363636363636386,0.030909090909090952,0.041090909090909136
246,246,0.9636363636363636,0.9636363636363636,0.9398196778711485,0.9921218487394958,2.058134581495658,2.022780894677332,1.1228675969263675,1.5037634582062662,0.8464549610645207,0.17345454545454547,0.02472727272727271,0.028000000000000004,0.018181818181818188
247,247,0.9563636363636364,0.9560948467728128,0.9300387596899224,0.9917829457364341,2.66527632883665,2.1769516092243983,0.8270724549115659,1.1581333845777233,0.3779764078691221,0.18509090909090914,0.04800000000000004,0.0345454545454546,0.033090909090909136
248,248,0.9454545454545454,0.9448432326128293,0.901580826109128,0.9851266360700324,2.416856958366051,2.416460756823337,0.9770216518968258,1.1649144231731745,0.37661738600936884,0.16254545454545452,0.027272727272727247,0.0367272727272727,0.03854545454545453
249,249,0.96,0.9603936736801604,0.9477272727272728,0.9904132231404958,3.1728531174907615,2.0093564426756876,1.386272436412206,0.6651683637067692,0.18532440438970743,0.16509090909090907,0.044727272727272706,0.06727272727272722,0.01854545454545451
