,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.A_top_CO2_fd3_scaled,feature_importance.A_top_CO2_fd2_scaled,feature_importance.A_top_CO2_scaled,feature_importance.A_low_CO2_fd3_scaled,feature_importance.A_low_CO2_fd2_scaled,feature_importance.A_top_CO2_fd1_scaled,feature_importance.A_low_CO2_scaled,feature_importance.A_low_CO2_fd1_scaled
79,79,0.9203539823008849,0.9202793345844669,0.9089933534389365,0.9670365707258514,2.080784324883623,-0.39981716522873545,-0.11972058601411183,2.510009043360719,2.5313295223502283,0.11995172968624293,0.09195494770716009,0.0980691874497184,0.0854384553499598,0.07449718423169752,0.065728077232502,0.08559935639581659,0.04899436846339498
80,80,0.9211584875301689,0.9207561377272939,0.906293940896759,0.9596166749321743,1.915366988619403,-1.107856148332566,-0.1203896214660979,3.0303580977150895,3.0174506771084957,0.11826226870474654,0.0846339501206758,0.07908286403861627,0.06991150442477875,0.053097345132743334,0.061303298471440046,0.060740144810941255,0.05269509251810134
81,81,0.910699919549477,0.9105637203499137,0.8981156510098365,0.9558058320237471,2.5568513725596045,-0.23275800836976615,-0.31655022053282,2.737069006046678,1.844153291558054,0.10394207562349149,0.09243765084473045,0.07312952534191472,0.0751407884151247,0.06411906677393402,0.05575221238938051,0.052775543041029736,0.05140788415124695
82,82,0.917940466613033,0.9176178087974818,0.9058649103298834,0.967174179568329,1.861735727989516,-0.42037872197274884,-0.19487000879544594,2.662474128528648,2.6248289330324828,0.11464199517296858,0.07674979887369268,0.08358809332260661,0.07015285599356395,0.08045052292839905,0.05575221238938051,0.06741753821399839,0.04931617055510858
83,83,0.9074818986323411,0.9067419955003583,0.8888274368398743,0.9619587622879905,1.7549514022577941,-0.2593097556658114,-0.4054673081037714,2.799002888622268,2.6211857137858163,0.10603378921962987,0.07618664521319388,0.08390989541432017,0.061303298471440046,0.05470635559131132,0.05494770716009652,0.0753821399839099,0.044006436041834227
84,84,0.9283990345937249,0.9287978349462563,0.92031825712802,0.9737876802096985,2.1692561460158033,-0.06254104925739545,-0.2520272995524941,2.4669952946671603,2.077835253931409,0.12075623491552692,0.08761061946902657,0.0854384553499598,0.09557522123893808,0.06025744167337086,0.06444086886564762,0.07465808527755431,0.056154465004022505
85,85,0.919549477071601,0.919767049314587,0.9136058111769298,0.9716099554575929,1.2856178592453422,-0.498731606084304,0.14757928505123932,2.845206679456227,2.8402942799771256,0.11641190667739336,0.07908286403861627,0.06532582461786,0.08045052292839905,0.06653258246178599,0.06251005631536603,0.05116653258246175,0.05840707964601768
86,86,0.915526950925181,0.9152908449190786,0.9022088774671772,0.9636777911808068,1.9637992085794864,-0.15625243647951773,-0.1287938382495826,2.574739331682995,2.283519997751374,0.10168946098149634,0.07320997586484312,0.0851971037811746,0.07755430410297667,0.051086082059533355,0.06387771520514882,0.0756234915526951,0.05189058728881735
87,87,0.918744971842317,0.9182711766231422,0.9014932976347729,0.9651109755302953,2.1322569043435764,0.0031867184195237576,-0.37797461841685065,2.2240276937631926,2.5461899263187693,0.113515687851971,0.07940466613032986,0.07127916331456155,0.08157683024939663,0.0659694288012872,0.0664521319388576,0.06090104585679805,0.05068382944489136
88,88,0.9316170555108608,0.9313778404255877,0.9193702624929815,0.9703174714579824,1.3236590456726187,-0.555210652312669,-0.35016183221405534,3.133030616581266,2.9749234758270964,0.11938857602574413,0.09308125502815771,0.09629927594529368,0.08785197103781177,0.07731295253419149,0.06251005631536603,0.08278358809332262,0.05301689460981494
89,89,0.917135961383749,0.9172585817798634,0.9083551597695129,0.965333798963972,2.0488827541014745,-0.5429821583898697,-0.3145573919935008,2.51916322639684,2.9030876866296804,0.13555913113435236,0.10490748189863228,0.08648431214802896,0.08833467417538216,0.07860016090104587,0.06218825422365244,0.07900241351568786,0.05929203539823007
90,90,0.9275945293644409,0.9271353660694817,0.9127334085201377,0.9660932703934518,1.9628870825050977,-0.1887759279407301,-9.504410638312396e-05,2.5983046088666812,2.0993847003287565,0.09983909895414324,0.08704746580852778,0.09090909090909094,0.07015285599356395,0.05929203539823007,0.05880933226065967,0.050281576830249364,0.056154465004022505
91,91,0.9283990345937249,0.9277231312836351,0.9078329414601796,0.9667209260264064,2.1908570105988696,-0.2051988818288131,-0.2564534134115607,2.4577149687109063,2.3785337676638165,0.10104585679806921,0.08318584070796461,0.10370072405470636,0.06122284794851165,0.058165728077232484,0.06082059533386965,0.07393403057119871,0.045695897023330614
92,92,0.9251810136765889,0.9251040254027684,0.9125845276317913,0.9663563583313901,2.1291335012104646,-0.3326715010417995,-0.44598031129064536,2.7687435156596263,2.4083092155053536,0.12614641995172965,0.1065969428801287,0.0842316975060338,0.06773934030571198,0.07530168946098151,0.07176186645213194,0.05518905872888171,0.06283185840707964
93,93,0.9203539823008849,0.9204175779092965,0.9130912667864168,0.9654777179026602,2.2996659132719546,-0.39338465705805215,-0.30056895812507867,2.29076272584683,2.7053977205762747,0.11568785197103777,0.098793242156074,0.08326629123089302,0.0757039420756235,0.08020917135961385,0.06122284794851165,0.055671761866452105,0.05430410297666932
94,94,0.917940466613033,0.917940466613033,0.906487862731446,0.9637209549322036,2.0323857115854316,-0.14187798020125655,-0.004892546821357596,2.442691259209932,2.1962701955031885,0.10386162510056311,0.07135961383748994,0.07771520514883348,0.07481898632341111,0.0660498793242156,0.05341914722445693,0.051971037811745745,0.04239742558326624
95,95,0.917135961383749,0.9169684443441891,0.9059542643463253,0.9661872572990077,2.278549415917654,-0.4667265292431968,0.03375885671452374,2.1701902346889232,2.6366642219267273,0.10933226065969423,0.09533386967015285,0.07457763475462591,0.07329042638777153,0.06540627514078841,0.05551086082059531,0.06202735317779564,0.041512469831053854
96,96,0.9203539823008849,0.9200517518822058,0.904725750457033,0.9699281252419149,1.3789370776427001,-0.21084672020629588,-0.21323467108649047,3.0965424938013615,2.39977352426674,0.09710378117457763,0.0747385358004827,0.06693483507642799,0.059855189058728865,0.05937248592115847,0.05880933226065967,0.05551086082059531,0.05462590506838292
97,97,0.9235720032180209,0.9231019829408126,0.9079612234645356,0.97162151110488,1.6942339638326507,-0.25777880372288337,-0.09000104324638784,2.5247732902634676,2.631309462145246,0.11271118262268702,0.09211584875301693,0.0859211584875302,0.06975060337892196,0.057683024939662084,0.06975060337892196,0.06427996781979081,0.05993563958165726
98,98,0.9235720032180209,0.9238769001363906,0.9171631456436549,0.9662983588202363,1.8917512879246914,-0.5158247261468186,-0.29368440155230485,2.4162731357180127,2.992404618252127,0.12920353982300883,0.10716009654062746,0.10619469026548671,0.09283990345937251,0.08350764279967822,0.06427996781979081,0.08286403861625102,0.053097345132743334
99,99,0.9275945293644409,0.9276815541574462,0.9196286356078065,0.9700312144461624,1.6729046540449106,0.11211945491815162,-0.3767174152655001,2.8969195077813548,2.078578202843522,0.11922767497988733,0.08978278358809336,0.08632341110217219,0.08053097345132745,0.060498793242156054,0.04979887369267897,0.05752212389380529,0.05929203539823007
100,100,0.917940466613033,0.9168811491106666,0.8971732110938131,0.9580695381421899,1.685234215682081,-0.1538716645688493,0.007399253272462119,2.260835771692815,2.7701499517865926,0.09613837489943683,0.08117457763475464,0.11568785197103777,0.07506033789219631,0.08028962188254225,0.06307320997586482,0.08608205953338699,0.0569589702333065
101,101,0.912308930008045,0.9119290328896469,0.8958994677775287,0.9630542017252977,1.9085035005001814,-0.1928843621322706,-0.09012027141765211,2.625897271779796,2.302540858888244,0.10474658085277548,0.08825422365245372,0.05382139983909893,0.07666934835076429,0.052775543041029736,0.04762670957361219,0.037570394207562294,0.04392598551890583
102,102,0.916331456154465,0.9161750862967039,0.903769876041265,0.9625378243547954,1.2577322731098195,0.09235702645860044,-0.12676405095187038,3.02933831109745,2.165661844516391,0.11029766693483503,0.08809332260659695,0.08278358809332262,0.062429605792437635,0.059855189058728865,0.058487530168946075,0.06862429605792437,0.05349959774738533
103,103,0.912308930008045,0.9118687984339132,0.8915665045722849,0.964054806251338,1.9610535706510022,-0.7174147414989237,0.17063109506674717,2.4331116103258856,2.8927773199567532,0.10225261464199512,0.0884151246983105,0.060418342719227656,0.06403861625100563,0.05454545454545452,0.05880933226065967,0.044569589702333025,0.04481094127111822
104,104,0.9275945293644409,0.9275441434972086,0.9153548743441038,0.9701139488250904,2.091846770628179,-0.19119401396710498,0.07834773576391876,2.287763326162682,2.3638321382679224,0.10973451327433628,0.0753821399839099,0.08897827835880937,0.08905872888173776,0.065728077232502,0.05293644408688654,0.06902654867256637,0.057683024939662084
105,105,0.917940466613033,0.917940466613033,0.9068440450019397,0.9623896406193057,1.9687587967254714,0.16527463316123625,-0.4328640758290029,2.8943218073528847,1.807562234189102,0.10852775543041024,0.10096540627514075,0.0985518905872888,0.07168141592920355,0.061544650040225246,0.06516492357200321,0.08350764279967822,0.047144006436041795
106,106,0.9316170555108608,0.9313309979654224,0.9186352589816414,0.9696337071413932,2.2700853079932326,-0.013000704379167519,-0.22695207624594688,1.8958798182812826,2.575321718112291,0.12662912308930005,0.11118262268704746,0.11182622687047465,0.10297666934835079,0.08680611423974258,0.06202735317779564,0.07739340305711988,0.05116653258246175
107,107,0.914722445695897,0.9145696296432377,0.9028344185184327,0.968197511411822,2.086485839118545,-0.3960734227865059,-0.1870309425896568,2.943937028613331,2.115772441228299,0.09839098954143197,0.09541432019308124,0.08141592920353984,0.0765084473049075,0.06822204344328238,0.05341914722445693,0.05736122284794849,0.05486725663716811
108,108,0.9267900241351569,0.9262513746550735,0.9109341572876941,0.968497116547298,2.310171980729822,-0.025448387097379413,-0.5062658087495843,2.294715702982105,2.439558588749896,0.11423974255832658,0.08648431214802899,0.08930008045052296,0.08720836685438457,0.07417538213998391,0.06082059533386965,0.07345132743362832,0.05880933226065967
109,109,0.9235720032180209,0.9231102029731885,0.9083784413014376,0.9667714335603282,2.2367520464624016,-0.0933890369245029,-0.32918118727497814,2.2066488032753586,2.4940048682709732,0.11850362027353174,0.08753016894609818,0.12027353177795652,0.08648431214802899,0.07417538213998391,0.0658085277554304,0.08688656476267098,0.05349959774738533
110,110,0.914722445695897,0.9142531011381668,0.8970596085409253,0.9556405693950178,1.9536349986184667,-0.256712349479201,0.3838034873823486,2.046491201533013,2.6415505001524693,0.11826226870474654,0.07932421560740147,0.04006436041834267,0.07851971037811747,0.05921158487530167,0.05937248592115847,0.04159292035398225,0.04754625905068379
111,111,0.9235720032180209,0.923548267693598,0.9132521301203409,0.9669575147132025,1.9478771907494727,-0.6571282765736863,-0.12072315948907802,3.0456651710540883,2.361494214744281,0.11069991954947703,0.08302493966210782,0.08366854384553502,0.07248592115848754,0.05559131134352371,0.04971842316975057,0.07353177795655672,0.049959774738535766
112,112,0.9211584875301689,0.9208126244317006,0.907167801641348,0.9642250160060531,2.0972594672929046,-0.32839091960993155,-0.08110101817271669,2.3204923773542796,2.625464582411938,0.1222043443282381,0.09533386967015285,0.07393403057119871,0.07803700724054707,0.07803700724054707,0.05929203539823007,0.05808527755430408,0.05744167337087689
113,113,0.9235720032180209,0.9233467428267454,0.9101461445534635,0.9671999764282979,1.7302606650674157,-0.003781297681733813,-0.18797384098638906,2.430593860071397,2.482017120780839,0.11584875301689457,0.0928399034593725,0.0861625100563154,0.08873692679002416,0.0752212389380531,0.06999195494770716,0.06693483507642799,0.05430410297666932
114,114,0.9211584875301689,0.920802266056334,0.9064972330395573,0.9631598981055837,2.3590523694134844,-0.31643191030297857,-0.4942625918838111,2.580900199212224,2.436773354789153,0.10917135961383746,0.09621882542236526,0.08946098149637975,0.08921962992759455,0.05888978278358807,0.061303298471440046,0.06251005631536603,0.04867256637168138
115,115,0.9259855189058729,0.9258076015512842,0.9148486919850778,0.9684494983432583,1.5180840879202127,-0.06142034821611224,-0.12218499385181401,2.3822506592296464,2.6986708345234662,0.12518101367658888,0.10120675784392599,0.07063555913113435,0.07119871279163315,0.08197908286403863,0.06991150442477875,0.06251005631536603,0.062429605792437635
116,116,0.9292035398230089,0.9288586765539529,0.9139006496715913,0.9691093365727589,1.7962866539691074,-0.20894324809847914,-0.05918684008659049,2.864109686587563,2.0865835403932365,0.10402252614641996,0.085679806918745,0.0757843925985519,0.08415124698310542,0.047546259050683805,0.05374094931617053,0.05036202735317776,0.04875301689460978
117,117,0.9324215607401448,0.9320538759767836,0.9175969143580551,0.9680994551617654,1.785407259463739,-0.5737401571093842,-0.043805014879998785,2.5096452541869367,2.971765698359479,0.11737731295253417,0.08865647626709576,0.08037007240547064,0.07932421560740147,0.07135961383748994,0.0660498793242156,0.07361222847948512,0.05349959774738533
118,118,0.915526950925181,0.9152462318476684,0.8978417855064028,0.9633294528521538,2.222186932351177,-0.2028434739197327,-0.5084674277553961,2.693850936452342,2.289717877370609,0.11359613837489939,0.08535800482703139,0.08793242156074015,0.08559935639581658,0.06379726468222043,0.05382139983909893,0.06878519710378117,0.049959774738535766
119,119,0.917940466613033,0.9177371978950715,0.905227472713181,0.9673781926889391,2.399638078625612,-0.0945167022156842,-0.3443016465735035,2.6767073496118576,1.8902610837088953,0.11214802896218823,0.08318584070796461,0.07337087691069992,0.07248592115848754,0.05349959774738533,0.05510860820595331,0.0666130329847144,0.04384553499597743
120,120,0.919549477071601,0.9194387826004382,0.9057416010475149,0.9620395448811083,1.6136686479567885,-0.2149221756301521,-0.37052799192471514,2.8243482236442667,2.728862445732778,0.10716009654062746,0.08173773129525344,0.06773934030571198,0.07594529364440869,0.0666130329847144,0.06878519710378117,0.060498793242156054,0.056798069187449694
121,121,0.9332260659694288,0.9329112853880377,0.9204324544555031,0.9676532215819801,1.704001405413476,-0.15918924038339455,-0.1695059841865858,2.371127815152102,2.8069379733678836,0.12421560740144807,0.10595333869670157,0.08407079646017701,0.08133547868061144,0.0762670957361223,0.06894609814963797,0.06331456154465002,0.061786001609010446
122,122,0.913917940466613,0.9135827017298522,0.9002863228867812,0.9653295310885465,2.4394236510270715,-0.24200456893437886,-0.15622248495891478,2.1243978182835783,2.45705686471368,0.1225261464199517,0.09243765084473046,0.0755430410297667,0.08970233306516491,0.06854384553499597,0.06790024135156877,0.05752212389380529,0.0566371681415929
123,123,0.917940466613033,0.9173190326658782,0.8968864468864468,0.9613537977174341,2.267000914846905,-0.939919495630183,-0.0638489476166396,2.5664424923049336,2.8240267094041385,0.11464199517296858,0.0749798873692679,0.04376508447304903,0.057683024939662084,0.06403861625100563,0.05711987127916329,0.03998390989541427,0.04754625905068379
124,124,0.8986323411102172,0.8973523977143162,0.8750442745077546,0.9500090000638713,1.9590153924129508,-0.4413510424429467,0.07533857938699878,2.1944977273674744,2.9757164976705517,0.09605792437650837,0.07103781174577632,0.09115044247787603,0.06202735317779564,0.06299275945293643,0.04963797264682217,0.06331456154465002,0.0373290426387771
125,125,0.919549477071601,0.9188463397122799,0.9008006308889319,0.9650900306649546,1.4275345263647192,-0.6039692946535621,0.027079536981347897,3.24540736899036,2.5125093256714126,0.09444891391794047,0.0847144006436042,0.11560740144810937,0.058970233306516476,0.03813354786806109,0.04947707160096537,0.09074818986323414,0.04183427192276745
126,126,0.9235720032180209,0.9230565763202451,0.9055981896890988,0.966784134139506,1.9574304056169038,-0.6308014198747037,-0.21711057706923162,3.1318232315018637,2.326132155410067,0.11150442477876102,0.06226870474658084,0.0929203539823009,0.07441673370876911,0.04778761061946899,0.06379726468222043,0.07980691874497185,0.048511665325824585
127,127,0.9267900241351569,0.9264219427190687,0.9117599334426887,0.9690520303520221,2.3399262567977153,-0.2788770343892806,-0.42977621025166673,2.6963259082113695,2.1585708741383027,0.11858407079646013,0.08793242156074017,0.09123089300080453,0.08817377312952537,0.06387771520514882,0.07506033789219631,0.07723250201126308,0.050522928399034564
128,128,0.9211584875301689,0.9207465825302081,0.905737512679343,0.971483937544341,1.7304156598942608,-0.5188133531104046,-0.24094571407439963,2.7176708657054136,2.851676215534338,0.11078037007240545,0.07047465808527756,0.0988736926790024,0.06524537409493161,0.06057924376508446,0.05494770716009652,0.07280772325020113,0.05446500402252612
129,129,0.9203539823008849,0.9199182946547556,0.9049425770799013,0.966136249459652,2.006465485731618,-0.5015422644870212,-0.09464813953496923,2.4006781827091928,2.834139746606033,0.1124698310539018,0.06926790024135157,0.07176186645213194,0.08310539018503622,0.06902654867256637,0.056798069187449694,0.05543041029766691,0.04810941271118259
130,130,0.9203539823008849,0.9204326880449317,0.9095209776694122,0.9623412922601171,1.7061425017485887,-0.3460821589519977,-0.31982599427783287,2.7482875125383717,2.67529689395853,0.1130329847144006,0.0913917940466613,0.1046661303298471,0.07924376508447306,0.050522928399034564,0.0751407884151247,0.08390989541432022,0.05172968624296055
131,131,0.915526950925181,0.9148794904164077,0.8971800554666292,0.9665617139540201,2.7066685809003386,-0.22355281686455342,-0.23442637998742816,2.239067571232447,2.2454111820547378,0.1032984714400643,0.0847144006436042,0.061866452131938844,0.05720032180209169,0.06339501206757843,0.05728077232502009,0.042558326629123046,0.04722445695897019
132,132,0.9340305711987128,0.9340305711987128,0.924131041916025,0.9717294603140576,2.3654146563008114,-0.2303695909673846,-0.724714741427475,2.729308907815336,2.3000058783962523,0.1297666934835076,0.1091713596138375,0.11633145615446498,0.09565567176186648,0.07506033789219631,0.06347546259050682,0.08680611423974258,0.050844730490748155
133,133,0.9243765084473049,0.9242474770734914,0.914491206318593,0.9648453643752581,2.4565198161934814,-0.39651093674534416,-0.12490005709245723,2.6100989521180935,2.0812216165157746,0.11625100563153656,0.08857602574416737,0.07956556717618665,0.057683024939662084,0.050522928399034564,0.06958970233306516,0.05269509251810134,0.055913113435237305
134,134,0.915526950925181,0.9153355576267057,0.9017632760680592,0.9619594964422551,2.1417881872245785,-0.4955905005343588,-0.25429809768189654,2.872326399576213,2.2998821991565204,0.10571198712791627,0.0861625100563154,0.07329042638777153,0.07884151246983107,0.049074818986323376,0.06138374899436845,0.05543041029766691,0.032743362831858344
135,135,0.9259855189058729,0.9261271624589259,0.9173854272040511,0.9688773729450252,2.070103162927275,-0.7718927523688902,0.06253384244836888,2.5403179025121156,2.751254046031069,0.11029766693483505,0.08431214802896221,0.052775543041029736,0.08246178600160903,0.06001609010458566,0.052775543041029736,0.04135156878519706,0.05752212389380529
136,136,0.9074818986323411,0.9074512455889867,0.8935505232275001,0.9593474206844125,1.9290019543364254,-0.7546030884346757,-0.029707405618598845,2.539806253409583,3.0068117172903133,0.1031375703942075,0.07739340305711986,0.07296862429605792,0.06267095736122283,0.055913113435237305,0.046983105390185,0.049959774738535766,0.05583266291230891
137,137,0.915526950925181,0.9151999661555427,0.9022112667935189,0.9632041745949375,2.267183025714898,-0.6166855023905711,-0.17566873238195865,2.7104648673664653,2.4091067042431384,0.11536604987932417,0.08141592920353982,0.08946098149637974,0.08889782783588092,0.07248592115848754,0.07168141592920355,0.060740144810941255,0.06057924376508446
138,138,0.9267900241351569,0.9268570194171042,0.918226827157028,0.9718440014972862,1.5438700066062507,-0.2600443619187151,0.1950338420226413,2.684908389023507,2.396624458041016,0.10426387771520515,0.08736926790024138,0.09195494770716013,0.06540627514078841,0.05245374094931614,0.057924376508447284,0.06427996781979081,0.041512469831053854
139,139,0.919549477071601,0.9196539422000775,0.9091577698695137,0.9654626334519574,1.530469734941766,-0.6079647427612834,-0.0926590129232949,2.733267255675481,3.053841300840634,0.1227674979887369,0.1051488334674175,0.10748189863234106,0.09839098954143197,0.07248592115848754,0.06975060337892196,0.07232502011263073,0.06323411102172163
140,140,0.919549477071601,0.9192576380564151,0.9066018631024706,0.9658855522768038,1.4488057301043016,-0.4042950571073043,-0.13000326212210372,2.8922003342227525,2.6327913458631618,0.1132743362831858,0.09967819790828637,0.06709573612228478,0.07079646017699115,0.06484312148028962,0.053982300884955724,0.04947707160096537,0.050844730490748155
141,141,0.9227674979887369,0.9227193841863488,0.912032617925219,0.9684098029455686,2.135538804581784,-0.4694964369091372,-0.4651552683533423,2.7705091138007556,2.6342881717981372,0.11375703942075618,0.10209171359613838,0.0949316170555109,0.0755430410297667,0.061786001609010446,0.061303298471440046,0.07304907481898633,0.052855993563958134
142,142,0.9259855189058729,0.925731378194972,0.9148239148239148,0.9719821538003357,2.079706793937197,-0.45009322087609877,-0.42900029765225084,2.3699170400951504,2.951804602684825,0.11954947707160093,0.09597747385358008,0.0754625905068383,0.0851166532582462,0.06267095736122283,0.06677393403057119,0.05687851971037809,0.06114239742558325
143,143,0.9227674979887369,0.9226648458868101,0.9102164887307236,0.964632265717675,2.080570027177884,-0.505064971968295,0.04265002327795947,2.4367218704389395,2.596986179605522,0.11407884151246979,0.0990345937248592,0.08632341110217219,0.07948511665325826,0.0659694288012872,0.0560740144810941,0.05856798069187448,0.053660498793242126
144,144,0.917135961383749,0.9165987558882043,0.9014266229750738,0.9675202709341102,2.165917614224471,-0.4373579099987465,-0.05203898170536619,2.731341953061891,2.197022450890258,0.10707964601769908,0.06524537409493161,0.07152051488334674,0.059855189058728865,0.05237329042638774,0.055028157683024916,0.07063555913113435,0.04312148028962184
145,145,0.9283990345937249,0.9282106318632811,0.917796956712051,0.9699789204506186,2.0436413757858607,-0.04203287082083728,-0.19113028903722387,2.165481513221236,2.5300215015370284,0.11432019308125503,0.09155269509251814,0.07900241351568786,0.09549477071600967,0.07200321802091714,0.06918744971842317,0.0659694288012872,0.055913113435237305
146,146,0.916331456154465,0.9159262138015996,0.8992521780500133,0.960479914364723,2.0956198606147187,-0.6758700808863787,0.03789040999381539,2.510527159295603,2.671278217817792,0.11021721641190663,0.07980691874497185,0.060740144810941255,0.08576025744167337,0.06790024135156877,0.048270313757039385,0.03990345937248587,0.05148833467417535
147,147,0.9259855189058729,0.9255920191818198,0.9107974174714999,0.9680038373030587,2.3973101504336656,-0.782929573159179,-0.129502389017635,2.1814913410301147,3.0642390480268586,0.10611423974255832,0.08197908286403863,0.09074818986323414,0.06830249396621077,0.06950925181013676,0.05172968624296055,0.06765888978278359,0.044006436041834227
148,148,0.917135961383749,0.9167643484079808,0.9005084594570485,0.9618149921203651,1.847004543869958,-0.3879229802222803,-0.11543941046257487,2.5392306422503137,2.761982460797307,0.10418342719227672,0.09235720032180209,0.08310539018503622,0.0913917940466613,0.06693483507642799,0.06395816572807722,0.0559935639581657,0.049074818986323376
149,149,0.9090909090909091,0.9082021223614143,0.888204550112728,0.9518841683014668,1.2568793028845204,-0.2839498182987629,0.28949248773967967,2.7556252749466417,2.5624373901374176,0.1032984714400643,0.09090909090909086,0.0736122284794851,0.053338696701528535,0.06741753821399839,0.06926790024135157,0.04770716009654059,0.05253419147224454
150,150,0.9211584875301689,0.9208672863374595,0.9080237021036923,0.9628326394574412,1.926970141355068,-0.7050283028449085,-0.13184417318860933,2.7277688446568,2.879145159920356,0.11600965406275136,0.08777152051488338,0.10852775543041024,0.08053097345132745,0.06950925181013676,0.061786001609010446,0.08189863234111024,0.04392598551890583
151,151,0.9283990345937249,0.9282405821698559,0.9168535706965713,0.9626943460310954,2.354591352512023,-0.24616509365901512,-0.29231942432799773,2.6632085101130176,2.0698159752947025,0.12622687047465805,0.09155269509251814,0.07723250201126308,0.0846339501206758,0.06854384553499597,0.06942880128720837,0.08189863234111024,0.060740144810941255
152,152,0.9219629927594529,0.9217953611743736,0.9101754845468832,0.965121354985158,2.1852137555602598,-0.30536254461571,-0.1729446543993674,2.532044505042502,2.340418488635623,0.11383748994368459,0.0846339501206758,0.07345132743362832,0.08350764279967822,0.07441673370876911,0.06307320997586482,0.0566371681415929,0.05325824617860013
153,153,0.9227674979887369,0.9224185463408986,0.9083169853307176,0.9691740110678418,1.4701631161901236,-0.8969840635251134,-0.021949149427898246,2.795810993659028,3.302112018383187,0.1218020917135961,0.10008045052292838,0.08930008045052296,0.07208366854384554,0.05711987127916329,0.0755430410297667,0.07087691069991955,0.06427996781979081
154,154,0.912308930008045,0.9124002031881613,0.899089721437903,0.9552657086265752,2.240930617420529,-0.6617933594012245,-0.24180325762199606,2.5435612469600466,2.7681438280194124,0.12510056315366047,0.09050683829444887,0.08567980691874497,0.08688656476267097,0.059050683829444874,0.058970233306516476,0.065728077232502,0.05172968624296055
155,155,0.9292035398230089,0.9288042343215702,0.9152643986505711,0.9721201247234659,1.7500677873933614,-0.6878875341001471,-0.5072515350106235,3.653861219012667,2.172250571065592,0.11954947707160093,0.07892196299275947,0.09332260659694291,0.05808527755430408,0.035317779565567184,0.0393403057119871,0.058728881737731276,0.04794851166532579
156,156,0.917135961383749,0.9166146663531138,0.9021382476827509,0.9639267674590998,2.341052266675091,-0.39221474523737637,-0.37521440054967115,2.338936811394451,2.7021810226329825,0.11657280772325015,0.10024135156878515,0.06524537409493161,0.07103781174577635,0.07168141592920355,0.06267095736122283,0.043684633950120635,0.057843925985518886
157,157,0.9243765084473049,0.9246307196464442,0.9157751281774191,0.9634829436979936,1.9119006512438903,-0.7399765975772347,-0.13785939638352948,3.100369576683807,2.5056811966739017,0.11946902654867253,0.10353982300884954,0.09171359613837493,0.08720836685438457,0.05116653258246175,0.06234915526950924,0.06677393403057119,0.052212389380530945
158,158,0.919549477071601,0.9194996563073947,0.9085090889949468,0.9640622075612951,2.2233098443508026,-0.21697921763327416,-0.3784033150671658,2.617894730383287,2.3156236263529455,0.10273531777956553,0.08503620273531778,0.06452131938857601,0.06814159292035397,0.058487530168946075,0.055349959774738514,0.055349959774738514,0.05446500402252612
159,159,0.9211584875301689,0.9209489061554015,0.9073257375429629,0.9676705651291698,2.505096300152724,-0.3877288100388648,-0.7517319934089044,2.854277115644714,2.241610443015533,0.1121480289621882,0.08374899436846342,0.06854384553499597,0.07425583266291232,0.04987932421560737,0.05953338696701527,0.06347546259050682,0.03982300884955747
160,160,0.9300080450522928,0.9296995213859843,0.9156843639120725,0.9736851458053205,1.9737697691291936,-0.4762576835661979,-0.46560138353341635,3.098246959630601,2.388117980190583,0.11158487530168944,0.09702333065164928,0.11174577634754626,0.07160096540627514,0.06741753821399839,0.05752212389380529,0.08897827835880937,0.05229283990345934
161,161,0.918744971842317,0.9185110337738049,0.905184898535939,0.9625688202494239,2.65412783722734,-0.32007994639912735,-0.15935247499438726,2.2981789695557526,2.134449695108051,0.10860820595333864,0.08889782783588095,0.06283185840707964,0.08342719227674981,0.05253419147224454,0.057924376508447284,0.05205148833467414,0.05293644408688654
162,162,0.918744971842317,0.918357366650671,0.9038784678666238,0.9619562997753726,1.9813004952921378,-0.17925183729085814,-0.24691818346543637,2.5646687879007986,2.350212739911911,0.11705551086082056,0.08342719227674981,0.07039420756234915,0.07634754625905069,0.05454545454545452,0.06146419951729685,0.06226870474658084,0.05840707964601768
163,163,0.917940466613033,0.9173123228015384,0.8989402977117775,0.9631058932241843,2.047272818875502,-0.5245399844877422,-0.019383209235590587,2.4184057506022882,2.761949693560216,0.1055510860820595,0.09082864038616252,0.06749798873692678,0.08149637972646824,0.05261464199517294,0.05993563958165726,0.05929203539823007,0.05856798069187448
164,164,0.918744971842317,0.9186187987914368,0.9067987452244926,0.9681399179839472,2.782029894906944,-0.2569053289497589,-0.44410151283823623,1.9654970706409238,2.4421707761926457,0.12590506838294446,0.09115044247787614,0.0668543845534996,0.08310539018503622,0.08366854384553502,0.07039420756234915,0.05446500402252612,0.05100563153660496
165,165,0.9203539823008849,0.9202720270416567,0.9070106365805097,0.9631934853186489,2.023324640419677,-0.1702296034777091,-0.023955899595687738,2.5754950433928565,2.153220267769096,0.11946902654867253,0.0940466613032985,0.07868061142397427,0.0850362027353178,0.07111826226870474,0.07071600965406274,0.058970233306516476,0.0563958165728077
