,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.B_CO2_vd_scaled,feature_importance.B_top_temperature_scaled,feature_importance.B_top_humidity_scaled,feature_importance.B_top_CO2_scaled,feature_importance.B_low_humidity_scaled,feature_importance.B_low_CO2_scaled,feature_importance.B_top_temperature_fd3_scaled,feature_importance.B_low_temperature_scaled,feature_importance.B_top_CO2_fd3_scaled,feature_importance.B_top_temperature_fd1_scaled,feature_importance.B_low_humidity_fd1_scaled,feature_importance.B_low_CO2_fd3_scaled,feature_importance.B_top_humidity_fd3_scaled,feature_importance.B_low_temperature_fd3_scaled,feature_importance.B_low_CO2_fd2_scaled,feature_importance.B_CO2_vd_fd1_scaled,feature_importance.B_top_humidity_fd1_scaled,feature_importance.B_top_humidity_fd2_scaled,feature_importance.B_CO2_vd_fd3_scaled,feature_importance.B_low_humidity_fd2_scaled,feature_importance.B_top_CO2_fd1_scaled,feature_importance.B_CO2_vd_fd2_scaled,feature_importance.B_low_CO2_fd1_scaled,feature_importance.B_low_temperature_fd1_scaled,feature_importance.B_low_humidity_fd3_scaled,feature_importance.B_top_CO2_fd2_scaled,feature_importance.B_low_temperature_fd2_scaled,feature_importance.B_top_temperature_fd2_scaled
59,59,0.9847144006436042,0.9847370199399746,0.9843198882486468,0.9979133927012398,2.779191544466569,-0.8409250445447334,0.38637617445704076,5.76493923727517,1.2952537897023182,0.03813354786806109,0.026548672566371622,0.016492357200321817,0.008286403861625113,0.012952534191472265,0.011584875301689479,0.004987932421560748,0.007240547063555924,0.0016894609814963823,0.0032180209171359664,-0.0007240547063555924,0.002493966210780374,0.01230893000804507,0.004183427192276756,0.000482703137570395,-0.0005631536604987942,0.0013676588897827858,-0.0008849557522123908,-0.0004022526146419958,0.0002413515687851975,-0.000482703137570395,-8.045052292839915e-05,-0.00096540627514079,-0.002011263073209979,0.0003218020917135966,0.0016894609814963823,0.0011263073209975883,0.000482703137570395
60,60,0.9798873692679002,0.9799143069847164,0.9791626187237836,0.9968854651229241,3.9221621988248794,-0.6960128208511169,0.12457460248939316,4.767449821154885,1.2905997845565622,0.031858407079645955,0.02003218020917129,0.014481094127111816,0.010941271118262286,0.008205953338696715,0.009251810136765903,-0.0006436041834271932,0.006194690265486735,0.0008045052292839916,-0.0008849557522123908,0.0007240547063555924,0.0005631536604987942,0.0018503620273531806,0.002413515687851975,0.000482703137570395,0.0008045052292839916,-0.0001609010458567983,0.0008045052292839916,8.045052292839915e-05,-0.0015285599356395841,-0.000482703137570395,0.0003218020917135966,0.0005631536604987942,-0.0014481094127111848,0.0001609010458567983,-0.0007240547063555924,-0.0002413515687851975,-0.0018503620273531806
61,61,0.9855189058728882,0.9855361011263647,0.9849237529829463,0.9959926663174437,3.5220743029751738,-0.8477451624795953,0.012430561603506158,5.350393706365173,1.1820739866594805,0.036041834271922715,0.020032180209171368,0.014722445695897035,0.007320997586484324,0.011584875301689479,0.010378117457763491,0.009010458567980707,0.005229283990345945,0.002493966210780374,0.005551086082059542,0.0028962188254223697,0.0006436041834271932,0.007240547063555924,0.003620273531777962,0.0002413515687851975,-0.000482703137570395,0.00193081255028158,-0.0007240547063555924,-0.0004022526146419958,0.0001609010458567983,-0.0005631536604987942,-0.0008849557522123908,-8.045052292839915e-05,0.0002413515687851975,0.0016090104585679832,0.0004022526146419958,0.002011263073209979,0.0008045052292839916
62,62,0.9814963797264682,0.9815234288076181,0.9807340568223388,0.9966293309178322,3.5875152154786276,-0.8294946354794048,0.18857936514828103,4.859548992838551,1.717852514396801,0.029123089300080385,0.016251005631536575,0.013596138374899447,0.015366049879324207,0.010136765888978294,0.010780370072405487,0.006033789219629937,0.004987932421560748,0.0027353177795655715,0.002413515687851975,0.0028962188254223697,0.0018503620273531806,0.0028157683024939706,0.0022526146419951766,0.0002413515687851975,-8.045052292839915e-05,0.0023330651649235757,0.0001609010458567983,0.0001609010458567983,-8.045052292839915e-05,0.001045856798069189,0.0004022526146419958,-0.0002413515687851975,-0.0004022526146419958,0.0013676588897827858,0.0005631536604987942,-0.0007240547063555924,-0.0001609010458567983
63,63,0.9871279163314561,0.9871350568285316,0.9862885728061717,0.9985764797722367,3.7268883728887814,-1.0450425038725129,-0.15034189016891455,5.33845179595681,1.5270111905955301,0.023572003218020898,0.015607401448109437,0.0193081255028158,0.012148028962188273,0.008930008045052307,0.006838294448913929,0.0023330651649235757,0.0059533386967015375,0.0015285599356395841,0.0018503620273531806,0.0008849557522123908,0.0018503620273531806,0.006999195494770727,0.0026548672566371724,-8.045052292839915e-05,0.0014481094127111848,-0.0001609010458567983,8.045052292839915e-05,8.045052292839915e-05,0.0005631536604987942,8.045052292839915e-05,0.0001609010458567983,8.045052292839915e-05,0.0005631536604987942,0.0007240547063555924,0.0005631536604987942,0.0017699115044247816,0.0
64,64,0.9879324215607401,0.9879440026532408,0.9871986884083659,0.9984166371263146,2.8423764282177726,-0.6521670214292334,0.3590556059497245,5.677301775864484,1.5565688455389717,0.027192276749798815,0.015848753016894635,0.013757039420756257,0.014078841512469853,0.008125502815768315,0.006436041834271933,0.005631536604987941,0.005229283990345945,0.0037007240547063613,0.0017699115044247816,0.0006436041834271932,0.0008045052292839916,0.00474658085277555,0.0015285599356395841,0.0008849557522123908,0.0003218020917135966,0.0003218020917135966,0.001045856798069189,0.0006436041834271932,-0.0017699115044247816,0.0016090104585679832,-0.0004022526146419958,-0.0008849557522123908,-0.0018503620273531806,0.002172164119066777,-0.0003218020917135966,-0.0008045052292839916,0.0011263073209975883
65,65,0.9831053901850362,0.9831395441445581,0.9831419457735247,0.9975525590836596,3.6583900197014865,-0.5885012657085961,0.04613511429776343,5.302672185508952,1.0791604737214768,0.030812550281576766,0.013596138374899458,0.020112630732099724,0.013274336283185861,0.018905872888173747,0.011021721641190686,0.004987932421560748,0.008125502815768315,0.002172164119066777,0.0023330651649235757,0.0004022526146419958,0.0008849557522123908,0.006757843925985529,0.0032180209171359664,-0.0011263073209975883,0.00096540627514079,8.045052292839915e-05,0.0004022526146419958,-0.0006436041834271932,-0.002172164119066777,-0.0001609010458567983,-0.00096540627514079,-0.0001609010458567983,0.0011263073209975883,0.0011263073209975883,0.0006436041834271932,0.0004022526146419958,-8.045052292839915e-05
66,66,0.9879324215607401,0.9879364197837863,0.9864723023401029,0.9979780559602747,3.407115487148373,-0.8582643447797847,0.08380784414042922,5.922924937409023,0.943426603686764,0.030008045052292775,0.025663716814159233,0.021399839098954144,0.014963797264682244,0.016009654062751434,0.01255028157683027,0.006516492357200332,0.005229283990345945,0.0032180209171359664,0.0028962188254223697,0.003539823008849563,-8.045052292839915e-05,0.004907481898632349,0.004987932421560748,-0.0004022526146419958,0.0008849557522123908,0.0018503620273531806,8.045052292839915e-05,0.0003218020917135966,0.0016894609814963823,0.0006436041834271932,0.0012872083668543865,0.0015285599356395841,0.0016090104585679832,-0.0007240547063555924,0.0002413515687851975,0.002493966210780374,0.0013676588897827858
67,67,0.9831053901850362,0.9831102693221107,0.98143251787252,0.9971768064682052,3.5254831214866043,-1.4355716038049309,0.9463361887465082,5.250758471970756,1.7588591000265552,0.037570394207562294,0.018744971842316948,0.011182622687047483,0.013837489943684644,0.009895414320193096,0.009734513274336299,0.0039420756234915585,0.004424778761061954,0.0014481094127111848,0.002172164119066777,0.0026548672566371724,0.0005631536604987942,0.011021721641190686,0.0022526146419951766,0.0011263073209975883,-0.0002413515687851975,-0.0008045052292839916,0.0012872083668543865,0.0008849557522123908,0.0003218020917135966,-0.0007240547063555924,0.0008045052292839916,0.0012067578439259874,-0.0004022526146419958,0.0001609010458567983,0.0005631536604987942,8.045052292839915e-05,0.0007240547063555924
68,68,0.9919549477071601,0.9919549477071601,0.9909456711129758,0.9994201733069935,3.8468833282956556,-0.9727236189633042,0.13521761904141139,5.4985156224070195,1.1988484302730755,0.03258246178600155,0.01625100563153663,0.014802896218825445,0.013032984714400665,0.010780370072405487,0.008125502815768315,0.004666130329847151,0.004505229283990353,0.0017699115044247816,0.0014481094127111848,0.0027353177795655715,0.0016090104585679832,0.005148833467417546,0.0032984714400643655,0.0,8.045052292839915e-05,0.0001609010458567983,0.0006436041834271932,0.0,0.0006436041834271932,0.001045856798069189,0.0,0.0003218020917135966,-0.0004022526146419958,0.0003218020917135966,-0.0002413515687851975,-0.0005631536604987942,-0.000482703137570395
69,69,0.9887369267900241,0.9887369267900241,0.9873992052274254,0.9981260282225363,3.179788248497792,-1.1568883001150352,0.6384724232832759,5.301547421329067,1.609785454245423,0.030249396621077985,0.019790828640386192,0.018503620273531807,0.01520514883346744,0.011021721641190686,0.008527755430410311,0.009734513274336299,0.008688656476267109,0.004666130329847151,0.0037007240547063613,0.0029766693483507687,0.0011263073209975883,0.008688656476267109,0.0022526146419951766,0.0,-0.0007240547063555924,0.0002413515687851975,-0.0003218020917135966,-8.045052292839915e-05,-8.045052292839915e-05,0.0007240547063555924,0.0,0.0,0.00096540627514079,8.045052292839915e-05,-0.000482703137570395,0.0004022526146419958,0.0005631536604987942
70,70,0.9758648431214803,0.9758789989052115,0.9735566188197767,0.9951979121357112,2.743982764201023,-0.9462975140439612,0.42611311443878136,5.644207661119788,1.6292732104465906,0.031858407079645955,0.021480289621882465,0.009010458567980672,0.009895414320193063,0.009654062751407877,0.010780370072405432,0.0027353177795655715,0.004585679806918752,0.0012067578439259874,0.00096540627514079,0.0004022526146419958,0.002011263073209979,0.009734513274336276,0.000482703137570395,-0.0017699115044247816,0.0008045052292839916,0.0016090104585679832,0.0012067578439259874,0.0008045052292839916,8.045052292839915e-05,-0.0013676588897827858,0.0013676588897827858,-0.0015285599356395841,0.0008849557522123908,0.0008045052292839916,0.0001609010458567983,0.0007240547063555924,-8.045052292839915e-05
71,71,0.9798873692679002,0.9798599127327813,0.9765061443275453,0.9978587517463575,3.255695386517916,-0.7886220600534376,0.1769916469902349,5.128639926337887,1.8203426990363136,0.038938053097345084,0.015607401448109381,0.01737731295253415,0.01238938053097346,0.00667739340305713,0.009734513274336287,0.0018503620273531806,0.007160096540627525,-0.0001609010458567983,0.002172164119066777,0.001045856798069189,0.0013676588897827858,0.013354786806114238,0.0001609010458567983,0.0,0.0002413515687851975,0.0013676588897827858,0.0005631536604987942,0.0005631536604987942,0.0016894609814963823,0.0005631536604987942,0.0001609010458567983,0.0002413515687851975,-0.0016090104585679832,0.0002413515687851975,0.0001609010458567983,-0.0007240547063555924,0.0007240547063555924
72,72,0.9790828640386162,0.9790828640386162,0.9760394424673784,0.9960053380782918,3.337307231167005,-0.898939231600947,0.35004038336287685,5.75361084874091,1.1361979785924408,0.032099758648431155,0.02091713596138368,0.017135961383748934,0.006516492357200332,0.006838294448913929,0.010056315366049895,0.007240547063555924,0.004183427192276756,0.00193081255028158,0.0037811745776347603,0.0011263073209975883,0.0003218020917135966,0.008527755430410311,0.004505229283990353,-0.0005631536604987942,-0.0022526146419951766,0.000482703137570395,0.0018503620273531806,8.045052292839915e-05,8.045052292839915e-05,0.0008045052292839916,0.0004022526146419958,0.0001609010458567983,0.00193081255028158,0.000482703137570395,-0.0001609010458567983,0.0004022526146419958,0.0041029766693483575
73,73,0.9847144006436042,0.9847301294307288,0.9833144219108341,0.9967250219132355,4.2666976528248854,-0.8488437596082902,-0.1023093470221847,5.15244972084112,0.9539739718710002,0.029364440868865582,0.018503620273531786,0.01609010458567982,0.012872083668543866,0.011021721641190686,0.011745776347546278,0.006436041834271933,0.006999195494770727,0.0031375703942075673,0.004505229283990353,0.0033789219629927645,0.0029766693483507687,0.003539823008849563,0.004505229283990353,0.0011263073209975883,0.0003218020917135966,0.00096540627514079,0.0001609010458567983,0.0007240547063555924,-0.0008045052292839916,8.045052292839915e-05,0.0007240547063555924,-0.0003218020917135966,0.00193081255028158,0.002091713596138378,0.0001609010458567983,0.003539823008849563,0.002493966210780374
74,74,0.9823008849557522,0.9822613653034115,0.9782882630610449,0.9969797583806704,3.3018084556113143,-1.0565516870545888,0.3052250528096275,4.99512483711866,1.8019462289894408,0.03660498793242151,0.01673370876910698,0.014641995172968636,0.020997586484312093,0.013917940466613054,0.006033789219629937,0.0016894609814963823,0.005068382944489147,0.0004022526146419958,-8.045052292839915e-05,0.0031375703942075673,0.0004022526146419958,0.0028962188254223697,0.0014481094127111848,-0.0006436041834271932,-0.0001609010458567983,-0.0004022526146419958,0.001045856798069189,-0.0012067578439259874,-8.045052292839915e-05,-0.0004022526146419958,-0.0016894609814963823,-0.0016894609814963823,-0.0003218020917135966,-0.0006436041834271932,-0.002011263073209979,-8.045052292839915e-05,-0.0017699115044247816
75,75,0.9847144006436042,0.984683878619264,0.9811010469761675,0.9987314597970336,3.0494624501197785,-0.8405869963477948,0.16457696529541005,5.260059339753487,1.9077505917884112,0.02679002413515681,0.01617055510860823,0.01255028157683027,0.014239742558326652,0.00772325020112632,0.008286403861625113,0.004987932421560748,0.004424778761061954,-0.0008045052292839916,0.001045856798069189,0.0008045052292839916,-0.0011263073209975883,0.005792437650844739,0.003539823008849563,0.000482703137570395,-0.001045856798069189,0.00096540627514079,0.001045856798069189,0.0006436041834271932,0.0005631536604987942,-0.0005631536604987942,0.0002413515687851975,-0.0005631536604987942,0.0,0.0011263073209975883,0.000482703137570395,0.0006436041834271932,0.0001609010458567983
76,76,0.9790828640386162,0.9791075509295436,0.9777099223328063,0.9960207190028834,2.6872051074702603,-1.0249779871162508,0.17960876385163194,6.001216522663383,1.4313713279729905,0.04561544650040221,0.02220434432823807,0.015929203539822967,0.011665325824617868,0.007562349155269521,0.013596138374899402,0.00386162510056316,0.004263877715205156,0.0029766693483507687,0.0012872083668543865,0.0014481094127111848,0.0016090104585679832,0.007964601769911516,0.004263877715205156,0.0001609010458567983,-0.0005631536604987942,0.0012872083668543865,-0.0008849557522123908,-0.001045856798069189,0.0006436041834271932,0.0016090104585679832,-0.0006436041834271932,-0.0008045052292839916,-0.000482703137570395,0.0014481094127111848,0.0011263073209975883,0.0004022526146419958,0.0
77,77,0.9839098954143202,0.9839098954143202,0.9813694573011343,0.9972751145111394,2.796094192872497,-0.9118710011750558,0.3300812683729994,5.80414211892067,1.2386899629617225,0.046500402252614606,0.0203539823008849,0.014802896218825445,0.011263073209975882,0.009975864843121495,0.008045052292839916,0.008769106999195508,0.0074014481094127225,0.002493966210780374,0.005148833467417546,0.002011263073209979,0.0006436041834271932,0.007964601769911516,0.00474658085277555,0.000482703137570395,0.0006436041834271932,0.0008045052292839916,0.0017699115044247816,-0.0005631536604987942,0.0007240547063555924,0.0023330651649235757,0.0003218020917135966,0.0004022526146419958,0.0022526146419951766,0.0008849557522123908,0.0002413515687851975,0.0012872083668543865,0.002011263073209979
78,78,0.9855189058728882,0.9855042219856894,0.9832321370181195,0.9976829144538781,3.485618136065678,-1.0583933656134097,0.4787945365690104,5.517560306269276,0.962491077182971,0.035800482703137515,0.01882542236524537,0.017618664521319417,0.011665325824617878,0.012148028962188273,0.012067578439259874,0.00667739340305713,0.008769106999195508,0.0028157683024939706,0.002574416733708773,0.0041029766693483575,0.001045856798069189,0.009814963797264698,0.002493966210780374,0.0014481094127111848,0.0,0.00193081255028158,0.0014481094127111848,0.0011263073209975883,0.0030571198712791682,0.0002413515687851975,0.0002413515687851975,0.0007240547063555924,-8.045052292839915e-05,0.00193081255028158,-0.0008045052292839916,0.0008045052292839916,0.001045856798069189
79,79,0.9855189058728882,0.9855278201951139,0.9842415014786402,0.9986150557784089,2.9551329389873517,-0.37843283179512965,0.06286680848491422,5.547636386658571,1.1604506413021434,0.03234111021721635,0.01962992759452936,0.012791633145615466,0.01255028157683027,0.0095736122284795,0.008527755430410311,0.00386162510056316,0.005229283990345945,0.0012872083668543865,0.004505229283990353,0.0023330651649235757,0.0004022526146419958,0.008447304907481912,0.0011263073209975883,-0.0004022526146419958,0.0,0.0008849557522123908,-0.000482703137570395,0.0007240547063555924,0.0005631536604987942,0.0005631536604987942,0.0005631536604987942,-0.0002413515687851975,-0.0007240547063555924,0.0007240547063555924,8.045052292839915e-05,0.0007240547063555924,0.0011263073209975883
80,80,0.9863234111021721,0.986310820217284,0.983676594999854,0.9986580705388138,2.449685377028196,-0.7062638372747433,0.10405633941907641,5.597748397045482,1.853801974253218,0.030490748189863172,0.017699115044247805,0.014883346741753845,0.016894609814963813,0.008125502815768315,0.00772325020112632,0.0059533386967015375,0.004022526146419958,0.00193081255028158,0.004263877715205156,0.003459372485921164,0.0007240547063555924,0.0059533386967015375,0.002413515687851975,0.0005631536604987942,0.0007240547063555924,0.0008045052292839916,-0.0004022526146419958,0.0002413515687851975,-0.0006436041834271932,0.00096540627514079,0.0004022526146419958,-0.0006436041834271932,-0.0002413515687851975,-0.0006436041834271932,-0.0012067578439259874,0.0002413515687851975,0.0007240547063555924
81,81,0.9855189058728882,0.9855101507024326,0.9831208893545196,0.9983732029567546,2.9649763018671567,-0.4015391928434188,-0.006395763994261339,5.257830513102837,1.2688984664226652,0.033869670152855934,0.022847948511665273,0.014159292035398252,0.008125502815768315,0.009332260659694303,0.007160096540627525,0.006757843925985529,0.0033789219629927645,0.0016894609814963823,0.0033789219629927645,0.0016894609814963823,-0.0003218020917135966,0.009171359613837504,0.0037007240547063613,-0.0002413515687851975,8.045052292839915e-05,-0.0012067578439259874,-0.0012067578439259874,-0.0005631536604987942,0.0002413515687851975,-0.0001609010458567983,0.0006436041834271932,-8.045052292839915e-05,0.0002413515687851975,-0.0016090104585679832,-0.0015285599356395841,0.0011263073209975883,0.0004022526146419958
82,82,0.9839098954143202,0.983892378784855,0.9812049154620364,0.9978986684914322,3.4679387797434704,-0.4282586105871155,0.09930775190540635,5.287683499181957,1.2766487326383693,0.032662912308929946,0.01617055510860822,0.01230893000804506,0.011021721641190686,0.009895414320193096,0.006999195494770727,0.005229283990345945,0.003459372485921164,0.0028962188254223697,0.003539823008849563,0.0013676588897827858,0.0012067578439259874,0.005792437650844739,0.0033789219629927645,-0.0016894609814963823,0.0,-0.0002413515687851975,0.0008045052292839916,-0.0001609010458567983,0.0,0.0008045052292839916,-0.00096540627514079,0.000482703137570395,-0.0015285599356395841,0.000482703137570395,0.0004022526146419958,0.0003218020917135966,-0.0001609010458567983
83,83,0.9798873692679002,0.9798813805358556,0.977148547505821,0.9965073945686066,4.022022093040745,-1.7871670653992386,-0.035963114008440246,5.355149274463416,2.0420546325081594,0.027835880933225997,0.020032180209171302,0.01665325824617856,0.017618664521319338,0.012791633145615456,0.008930008045052307,0.006355591311343533,0.006033789219629937,0.002172164119066777,0.0030571198712791682,0.001045856798069189,0.0008045052292839916,0.005792437650844739,0.00193081255028158,0.0018503620273531806,-0.0002413515687851975,0.0011263073209975883,0.0002413515687851975,0.000482703137570395,0.0001609010458567983,0.001045856798069189,0.0006436041834271932,0.000482703137570395,0.001045856798069189,-0.0001609010458567983,0.002493966210780374,0.0016894609814963823,0.0030571198712791682
84,84,0.9839098954143202,0.9839098954143202,0.9807889660970845,0.9982133583916517,2.5139474527917405,-0.9819644851942508,0.34186636703604245,5.594534461755969,2.232308912961859,0.03507642799678192,0.01255028157683027,0.013757039420756257,0.00764279967819792,0.0094931617055511,0.00482703137570395,0.002574416733708773,0.0039420756234915585,0.004505229283990353,0.002493966210780374,0.001045856798069189,0.0012067578439259874,0.0094931617055511,0.0029766693483507687,-8.045052292839915e-05,0.0002413515687851975,0.0014481094127111848,-0.0005631536604987942,0.0002413515687851975,0.000482703137570395,8.045052292839915e-05,0.0011263073209975883,8.045052292839915e-05,0.0007240547063555924,-0.0001609010458567983,0.0012067578439259874,0.001045856798069189,0.0008045052292839916
85,85,0.9774738535800482,0.9775347738080844,0.9778192014510723,0.9970467695274832,3.560301009753206,-1.4647014058923389,0.5838218300160989,5.546485022788931,1.276312040137862,0.02855993563958159,0.012389380530973427,0.01914722445695889,0.008205953338696715,0.007803700724054718,0.005792437650844739,0.0031375703942075673,0.0059533386967015375,0.0006436041834271932,0.0022526146419951766,0.0030571198712791682,0.0016090104585679832,0.0028157683024939706,0.0028962188254223697,0.0006436041834271932,-0.0001609010458567983,0.002011263073209979,-0.0001609010458567983,0.00096540627514079,0.0003218020917135966,0.0003218020917135966,-0.0006436041834271932,0.000482703137570395,-8.045052292839915e-05,-0.0003218020917135966,0.0002413515687851975,-8.045052292839915e-05,-0.0002413515687851975
86,86,0.9839098954143202,0.9839478752465161,0.9843097148651248,0.9966055371992331,2.912372859639178,-0.5081678371520975,0.2832200466019796,5.614012204210162,1.0715851215478915,0.03596138374899431,0.012711182622687067,0.01520514883346743,0.01061946902654869,0.008447304907481912,0.0094931617055511,0.004585679806918752,0.006355591311343533,0.004344328238133554,0.004907481898632349,0.002413515687851975,0.0027353177795655715,0.004907481898632349,0.004666130329847151,0.0012067578439259874,0.0,0.0007240547063555924,0.0004022526146419958,-0.0003218020917135966,0.0,0.0007240547063555924,-8.045052292839915e-05,0.00096540627514079,0.00096540627514079,0.0018503620273531806,0.002413515687851975,0.00096540627514079,0.002011263073209979
87,87,0.9831053901850362,0.9831108906725268,0.9809991055615119,0.9977905592313752,3.016441401109682,-0.6671135253627883,-0.015167715600170946,5.734507972980852,1.2767684709010514,0.03958165728077227,0.021882542236524506,0.017216411906677387,0.008849557522123908,0.009814963797264698,0.007803700724054718,0.0023330651649235757,0.005711987127916341,0.002493966210780374,0.0018503620273531806,0.00096540627514079,0.0018503620273531806,0.009010458567980707,0.0017699115044247816,-0.0001609010458567983,0.0,-0.002091713596138378,-0.0007240547063555924,-8.045052292839915e-05,-0.0007240547063555924,-0.0003218020917135966,-0.0001609010458567983,0.0001609010458567983,-0.0011263073209975883,-0.0002413515687851975,-0.0007240547063555924,0.0,0.0016894609814963823
88,88,0.9863234111021721,0.9863276080638016,0.9848589860565226,0.9985202601534718,2.579444131084687,-0.7366257677787484,0.3698622384593287,5.554695434958643,1.829912846167995,0.024537409493161667,0.013998390989541453,0.02083668543845534,0.008527755430410311,0.010780370072405487,0.009010458567980707,0.005872888173773139,0.0037007240547063613,0.0002413515687851975,0.0028962188254223697,0.0011263073209975883,0.0001609010458567983,0.00474658085277555,0.004907481898632349,-0.0007240547063555924,0.0001609010458567983,0.0015285599356395841,0.0003218020917135966,0.000482703137570395,-0.0013676588897827858,-0.0003218020917135966,0.0001609010458567983,-0.0012067578439259874,-0.0002413515687851975,-0.0002413515687851975,0.0,0.0008849557522123908,0.0001609010458567983
89,89,0.9782783588093322,0.9783105020199643,0.977085152203015,0.9957918631045922,3.8363812604739316,-1.2885410110328643,0.01272924522369671,5.207818083717967,1.6275480129529254,0.034111021721641134,0.01922767497988729,0.01295253419147222,0.006757843925985529,0.009171359613837504,0.005872888173773139,0.0023330651649235757,0.0032180209171359664,-0.0016894609814963823,0.004344328238133554,-8.045052292839915e-05,-0.0005631536604987942,0.006999195494770727,0.0028962188254223697,0.0001609010458567983,-8.045052292839915e-05,0.00096540627514079,0.0006436041834271932,0.00096540627514079,-0.0002413515687851975,-0.0006436041834271932,8.045052292839915e-05,-0.0003218020917135966,-0.001045856798069189,0.0017699115044247816,-0.0018503620273531806,-0.0005631536604987942,-0.0008045052292839916
90,90,0.9782783588093322,0.978271851659158,0.9753133429448424,0.9963637103525254,3.3341546486724245,-0.4781437161305057,0.08444730633289134,5.4142607031971846,1.504588477276228,0.028962188254223586,0.015768302493966147,0.011745776347546266,0.012228479485116673,0.006838294448913929,0.006033789219629937,0.004022526146419958,0.0027353177795655715,0.0022526146419951766,0.0032180209171359664,-0.00193081255028158,0.0011263073209975883,0.005872888173773139,0.0014481094127111848,-0.0001609010458567983,8.045052292839915e-05,0.0002413515687851975,0.0005631536604987942,8.045052292839915e-05,-0.0001609010458567983,0.0016894609814963823,0.0001609010458567983,0.0003218020917135966,0.0006436041834271932,0.0001609010458567983,0.0012872083668543865,0.0003218020917135966,-0.0002413515687851975
91,91,0.9782783588093322,0.9782552288488227,0.9736525592331344,0.9970579369385664,3.021492347936078,-0.7186456069617049,0.4284149383853155,5.604293475387352,1.199549177145142,0.033869670152855934,0.013274336283185816,0.00949316170555109,0.0061142397425583365,0.003620273531777962,0.005229283990345945,0.002011263073209979,0.0023330651649235757,-0.0008045052292839916,-0.0003218020917135966,-0.0012067578439259874,-0.0005631536604987942,0.0030571198712791682,0.0005631536604987942,-0.0028157683024939706,-0.001045856798069189,-0.0006436041834271932,-0.001045856798069189,-0.0003218020917135966,-0.00193081255028158,8.045052292839915e-05,-8.045052292839915e-05,-0.0005631536604987942,-0.0007240547063555924,-0.002091713596138378,-0.0008849557522123908,0.0008045052292839916,-0.0005631536604987942
92,92,0.9871279163314561,0.9871191114485995,0.9844561831476865,0.9983079526226735,3.3577422316465895,-1.8607382138602322,0.19445979650037132,5.990365496755476,2.021993172142645,0.029927594529364377,0.013032984714400665,0.012148028962188273,0.00860820595333871,0.013676588897827857,0.009734513274336299,0.005148833467417546,0.0033789219629927645,0.0032984714400643655,0.0029766693483507687,0.0022526146419951766,0.0016894609814963823,0.008205953338696715,0.003459372485921164,0.00096540627514079,0.0007240547063555924,0.0013676588897827858,-0.000482703137570395,0.0013676588897827858,0.0003218020917135966,0.0002413515687851975,0.0006436041834271932,0.0003218020917135966,-0.0008045052292839916,-0.0006436041834271932,0.0,0.0007240547063555924,0.002574416733708773
93,93,0.9855189058728882,0.9854951083141021,0.9824394833632708,0.9969634761782569,3.5963170396080644,-0.9820597428188286,0.13216615645538798,5.13424372065916,1.7458038293076248,0.030973451327433565,0.018744971842316983,0.015526950925181037,0.01440064360418345,0.008366854384553512,0.008045052292839916,0.00482703137570395,0.005792437650844739,0.002091713596138378,0.002172164119066777,0.0031375703942075673,0.001045856798069189,0.0096540627514079,0.0032180209171359664,0.0001609010458567983,-8.045052292839915e-05,8.045052292839915e-05,0.0008045052292839916,8.045052292839915e-05,0.0013676588897827858,0.0008045052292839916,0.0004022526146419958,-0.0012872083668543865,0.0007240547063555924,0.002574416733708773,0.0007240547063555924,8.045052292839915e-05,0.0016894609814963823
94,94,0.9839098954143202,0.9839403257491922,0.9835893154273712,0.9970704162192143,3.6257724522226837,-0.7105156752928596,0.36299037007703516,5.583126099247714,0.6841971536685895,0.024135156878519637,0.01440064360418345,0.01255028157683027,0.016733708769107004,0.0096540627514079,0.003620273531777962,0.0016090104585679832,0.0028962188254223697,0.002011263073209979,0.0013676588897827858,0.0017699115044247816,0.0005631536604987942,0.0013676588897827858,0.002493966210780374,8.045052292839915e-05,0.0,-0.0003218020917135966,-0.000482703137570395,-0.0003218020917135966,-0.0005631536604987942,-0.0001609010458567983,0.0,-0.0013676588897827858,0.000482703137570395,0.0001609010458567983,8.045052292839915e-05,0.0002413515687851975,0.0006436041834271932
95,95,0.9814963797264682,0.9815519517535489,0.9825499784265784,0.9976039119804401,3.4312975016528866,-0.7874624793788397,0.025137434946223492,5.696556420025945,1.1505132447849153,0.02968624296057918,0.020756234915526882,0.015526950925181016,0.010136765888978294,0.0096540627514079,0.009010458567980707,0.005631536604987941,0.003539823008849563,0.002011263073209979,0.0012872083668543865,0.00096540627514079,0.0002413515687851975,0.009010458567980707,0.00193081255028158,-8.045052292839915e-05,0.0002413515687851975,0.00096540627514079,0.0003218020917135966,-0.0005631536604987942,0.0002413515687851975,0.0,-0.0004022526146419958,-8.045052292839915e-05,-0.0008849557522123908,0.0003218020917135966,-0.000482703137570395,0.0014481094127111848,-0.0006436041834271932
