,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.C_top_CO2_scaled,feature_importance.C_mid_humidity_scaled,feature_importance.C_CO2_vd_scaled,feature_importance.C_top_temperature_scaled,feature_importance.C_top_humidity_scaled,feature_importance.C_mid_CO2_scaled,feature_importance.C_top_temperature_fd3_scaled,feature_importance.C_mid_temperature_scaled,feature_importance.C_mid_humidity_fd1_scaled,feature_importance.C_top_temperature_fd1_scaled,feature_importance.C_mid_humidity_fd3_scaled,feature_importance.C_top_humidity_fd1_scaled,feature_importance.C_top_humidity_fd3_scaled,feature_importance.C_mid_temperature_fd3_scaled,feature_importance.C_top_CO2_fd3_scaled,feature_importance.C_mid_humidity_fd2_scaled,feature_importance.C_mid_CO2_fd3_scaled,feature_importance.C_mid_CO2_fd2_scaled,feature_importance.C_top_CO2_fd1_scaled,feature_importance.C_mid_temperature_fd1_scaled,feature_importance.C_mid_temperature_fd2_scaled,feature_importance.C_CO2_vd_fd3_scaled,feature_importance.C_CO2_vd_fd1_scaled,feature_importance.C_mid_CO2_fd1_scaled,feature_importance.C_top_temperature_fd2_scaled,feature_importance.C_CO2_vd_fd2_scaled,feature_importance.C_top_humidity_fd2_scaled,feature_importance.C_top_CO2_fd2_scaled
60,60,0.9871279163314561,0.9871485384429084,0.9874261369480988,0.9982855771318848,3.0400413301052907,0.2754010747711272,0.6204170491130805,4.8583529856407495,0.988571866997456,0.027514078841512402,0.024296057924376467,0.009975864843121495,0.010941271118262286,0.006033789219629937,0.0037007240547063613,0.005551086082059542,0.00482703137570395,0.002493966210780374,0.0013676588897827858,0.0016894609814963823,0.0007240547063555924,0.002574416733708773,0.0007240547063555924,-0.0003218020917135966,-0.0005631536604987942,-0.0016894609814963823,-0.002172164119066777,-0.0006436041834271932,-0.00096540627514079,-0.0005631536604987942,-0.0001609010458567983,-0.0005631536604987942,-0.0015285599356395841,0.0005631536604987942,-0.0001609010458567983,0.0008045052292839916,-0.0007240547063555924
61,61,0.9887369267900241,0.9887568662019269,0.9891420755485711,0.9970839881264187,3.003977316635728,-0.12265936596869714,0.23015146738665432,4.801762188210961,1.5026388712529049,0.02011263073209978,0.027594529364440835,0.008688656476267109,0.00860820595333871,0.009895414320193096,0.0074014481094127225,0.008125502815768315,0.005068382944489147,0.001045856798069189,0.0017699115044247816,0.0030571198712791682,0.0004022526146419958,0.000482703137570395,0.0015285599356395841,-8.045052292839915e-05,-0.0003218020917135966,0.001045856798069189,0.001045856798069189,-8.045052292839915e-05,-0.0002413515687851975,0.0005631536604987942,-0.000482703137570395,8.045052292839915e-05,0.0011263073209975883,8.045052292839915e-05,-0.0004022526146419958,-0.0002413515687851975,-8.045052292839915e-05
62,62,0.9774738535800482,0.9775260580099735,0.9771137085488995,0.9949715772176448,3.220932013566754,-0.20307364973786357,0.3451542701309278,5.4345002679563486,0.5941230728770557,0.019308125502815687,0.029203539823008783,0.011263073209975872,0.009251810136765903,0.007240547063555924,0.005872888173773139,0.005229283990345945,0.005309734513274345,0.0028157683024939706,0.0006436041834271932,0.0033789219629927645,-0.000482703137570395,0.0026548672566371724,0.00096540627514079,0.0006436041834271932,0.0012067578439259874,0.001045856798069189,-0.0012872083668543865,-0.0008849557522123908,0.0005631536604987942,0.0001609010458567983,-0.000482703137570395,-0.00096540627514079,0.000482703137570395,0.0006436041834271932,-0.0001609010458567983,0.0016090104585679832,-0.00096540627514079
63,63,0.9863234111021721,0.9863421998702068,0.9862340427974469,0.9977671396427424,3.341171072994259,-0.699704284802902,-0.03190036594465513,5.5836700532659655,1.4005424178718555,0.030329847144006373,0.026548672566371622,0.011102172164119083,0.019469026548672573,0.011343523732904282,0.00764279967819792,0.005711987127916341,0.0041029766693483575,0.0017699115044247816,0.0002413515687851975,0.0029766693483507687,-0.0016090104585679832,0.0029766693483507687,0.0006436041834271932,0.0003218020917135966,0.0011263073209975883,8.045052292839915e-05,-0.002172164119066777,-0.0001609010458567983,-0.0002413515687851975,-0.0002413515687851975,-0.000482703137570395,-0.0007240547063555924,-0.0001609010458567983,-0.0003218020917135966,-0.0003218020917135966,0.0005631536604987942,-0.0012872083668543865
64,64,0.9927594529364441,0.9927617828169046,0.9920610303674819,0.9987770294221907,3.160035239587827,0.061176905699136905,-0.023015964795379346,4.9525495118139675,1.3863428211189195,0.03250201126307316,0.016814159292035426,0.011826226870474677,0.01625100563153663,0.014159292035398252,0.009010458567980707,0.011745776347546278,0.00667739340305713,0.0028962188254223697,0.002413515687851975,0.003459372485921164,0.003620273531777962,0.0037007240547063613,0.0028157683024939706,0.0028962188254223697,0.0013676588897827858,0.0022526146419951766,0.0007240547063555924,-0.0001609010458567983,0.0005631536604987942,0.0007240547063555924,8.045052292839915e-05,0.0008045052292839916,8.045052292839915e-05,0.0012067578439259874,8.045052292839915e-05,0.0012872083668543865,0.0008849557522123908
65,65,0.9847144006436042,0.9847098767843301,0.9825837320574162,0.9972596781209221,2.4397044608126475,0.044454968556555424,-0.10586399008153119,5.2676751566446764,1.8840933840303857,0.03507642799678192,0.029123089300080385,0.008849557522123908,0.010941271118262286,0.010699919549477088,0.007803700724054718,0.006838294448913929,0.0059533386967015375,0.0007240547063555924,0.004505229283990353,0.0008849557522123908,-0.0018503620273531806,0.0008849557522123908,0.00193081255028158,-8.045052292839915e-05,-0.0014481094127111848,-0.0005631536604987942,0.0013676588897827858,0.00096540627514079,0.0003218020917135966,0.0008849557522123908,-0.001045856798069189,-0.0002413515687851975,8.045052292839915e-05,0.002493966210780374,-0.0013676588897827858,-0.00096540627514079,-0.0007240547063555924
66,66,0.9895414320193081,0.9895379467246438,0.9876557342927657,0.9975320388926883,3.370804965258813,-0.46075718377041525,-0.16024980401148028,5.053618450249468,2.1027245356332633,0.030168946098149595,0.02381335478680612,0.013596138374899458,0.01061946902654869,0.016894609814963824,0.0074014481094127225,0.006436041834271933,0.006918744971842328,0.0026548672566371724,0.0023330651649235757,0.004585679806918752,0.0007240547063555924,0.002413515687851975,0.0015285599356395841,0.0003218020917135966,0.0012872083668543865,0.0023330651649235757,0.0015285599356395841,0.0015285599356395841,0.0017699115044247816,0.0008849557522123908,0.0016894609814963823,0.002011263073209979,0.0005631536604987942,0.0012872083668543865,0.002172164119066777,8.045052292839915e-05,0.0012067578439259874
67,67,0.9911504424778761,0.9911426805676331,0.98925337078327,0.998901930867879,2.8452547089917894,0.11691396809290411,0.5824699846905809,5.395373095880669,0.6781650999702781,0.03258246178600156,0.017779565567176213,0.007320997586484324,0.0095736122284795,0.008849557522123908,0.005711987127916341,0.00482703137570395,0.004344328238133554,0.00193081255028158,0.0015285599356395841,0.003459372485921164,-0.000482703137570395,0.002091713596138378,0.0004022526146419958,0.0004022526146419958,0.0004022526146419958,0.0017699115044247816,0.0006436041834271932,0.0008849557522123908,0.0007240547063555924,0.0003218020917135966,-0.0001609010458567983,-8.045052292839915e-05,0.0008045052292839916,0.001045856798069189,-0.0007240547063555924,0.0,0.0006436041834271932
68,68,0.9943684633950121,0.9943667558649971,0.9933596731991865,0.9993094526319469,3.0025323778082247,-0.5002931711638605,0.7224386640312482,5.283981492535497,1.2923324301054302,0.030571198712791615,0.01842316975060341,0.010136765888978294,0.014239742558326652,0.010217216411906694,0.005309734513274345,0.006918744971842328,0.004424778761061954,0.0028157683024939706,0.004505229283990353,0.00474658085277555,0.0028962188254223697,0.0016894609814963823,0.002091713596138378,0.0030571198712791682,0.0012067578439259874,0.00193081255028158,0.0012067578439259874,0.0008849557522123908,0.0,0.0018503620273531806,8.045052292839915e-05,0.0,0.0011263073209975883,0.002574416733708773,8.045052292839915e-05,0.0016090104585679832,0.0008045052292839916
69,69,0.9871279163314561,0.9871048497574698,0.9838395277706977,0.9983229835252682,3.4395081772378133,0.24511165409758298,-0.3578131629515072,4.782867405769243,1.3019376872477024,0.023813354786806084,0.020434432823813353,0.006596942880128731,0.006757843925985529,0.013113435237329062,0.004424778761061954,0.013676588897827857,0.004022526146419958,0.0017699115044247816,-0.0003218020917135966,0.002574416733708773,0.0001609010458567983,0.0016090104585679832,0.002172164119066777,0.0016090104585679832,0.0005631536604987942,0.0017699115044247816,-0.0004022526146419958,0.0001609010458567983,0.0002413515687851975,0.0001609010458567983,0.0001609010458567983,0.0,-0.0004022526146419958,-0.0001609010458567983,-0.0007240547063555924,0.0003218020917135966,0.0007240547063555924
70,70,0.9814963797264682,0.9814686640868368,0.977799043062201,0.9964477308974917,2.738732473617247,-0.2695904794783445,0.3391869054621006,5.131740645816836,1.6315846062623351,0.03419147224456953,0.02284794851166525,0.011906677393403075,0.014883346741753812,0.015124698310539008,0.009332260659694303,0.009251810136765903,0.012228479485116673,0.003620273531777962,0.003539823008849563,0.00482703137570395,0.00193081255028158,0.002493966210780374,0.0016090104585679832,0.0023330651649235757,0.0028157683024939706,0.0026548672566371724,0.0016090104585679832,-0.0002413515687851975,0.0012067578439259874,0.002172164119066777,8.045052292839915e-05,0.0011263073209975883,0.00096540627514079,0.002413515687851975,0.0008045052292839916,0.002413515687851975,0.00386162510056316
71,71,0.9831053901850362,0.9830728966685529,0.9795127305904827,0.998608616314544,2.5544748344046466,0.19203087126189625,0.7037356143499642,5.11649068507649,0.9709559016326785,0.0277554304102976,0.024537409493161643,0.008125502815768315,0.01238938053097347,0.011906677393403075,0.006436041834271933,0.004022526146419958,0.006436041834271933,0.0005631536604987942,0.0014481094127111848,0.00386162510056316,-0.0006436041834271932,0.002172164119066777,-0.0012872083668543865,0.0001609010458567983,0.00193081255028158,-0.0018503620273531806,-0.00193081255028158,-0.001045856798069189,-0.001045856798069189,0.0004022526146419958,-0.0005631536604987942,-0.0002413515687851975,-0.0012067578439259874,0.0015285599356395841,-0.0002413515687851975,-0.0004022526146419958,-0.0018503620273531806
72,72,0.9782783588093322,0.9782421653647424,0.9734756820877817,0.995017793594306,2.9028173622439137,0.4559732890317591,0.6155288690260543,4.957157108661853,0.6467980009981549,0.024296057924376436,0.017055510860820522,0.010619469026548667,0.005229283990345945,0.011584875301689456,0.007481898632341122,0.008286403861625113,0.0029766693483507687,-0.0001609010458567983,0.0004022526146419958,0.004907481898632349,0.0005631536604987942,0.0016090104585679832,-8.045052292839915e-05,0.0002413515687851975,-0.0004022526146419958,-0.0003218020917135966,0.0004022526146419958,0.0003218020917135966,-0.0008849557522123908,0.0008045052292839916,0.0001609010458567983,-0.0002413515687851975,-0.000482703137570395,0.0012872083668543865,-0.0014481094127111848,0.0007240547063555924,0.0006436041834271932
73,73,0.9823008849557522,0.98231306134758,0.980170022693707,0.9977696528703337,2.9936783597052203,-0.19412403425911498,-0.05892886870209779,4.815678876654931,1.968139497789588,0.019871279163314513,0.017618664521319372,0.006999195494770727,0.008366854384553512,0.008527755430410311,0.007320997586484324,0.0015285599356395841,0.006596942880128731,0.0,0.0008849557522123908,0.002011263073209979,0.0,0.003539823008849563,0.0014481094127111848,0.000482703137570395,-0.0007240547063555924,0.0018503620273531806,-0.0014481094127111848,-0.0012872083668543865,-0.001045856798069189,-8.045052292839915e-05,-0.0012872083668543865,-0.0008045052292839916,0.0008849557522123908,-0.0008849557522123908,-0.0011263073209975883,0.000482703137570395,0.00096540627514079
74,74,0.9847144006436042,0.9846670294958452,0.9801355537014389,0.9976112374704262,2.2349970897374,-0.14777280750087535,0.09904864541032915,5.38194350807167,1.9490586718083054,0.03145615446500396,0.0213193885760257,0.004907481898632349,0.011343523732904282,0.006436041834271933,0.00667739340305713,0.0003218020917135966,0.0032984714400643655,-0.0006436041834271932,0.0011263073209975883,0.0026548672566371724,-0.0015285599356395841,0.0003218020917135966,-0.0005631536604987942,-0.0026548672566371724,-0.0001609010458567983,-0.0013676588897827858,-0.0016090104585679832,-0.0015285599356395841,-0.0014481094127111848,-0.001045856798069189,-0.0012067578439259874,-0.001045856798069189,-0.0015285599356395841,-0.0004022526146419958,-0.0008849557522123908,-0.0008045052292839916,-0.00096540627514079
75,75,0.9871279163314561,0.9871059535444242,0.984055712448914,0.9982005097120815,2.6067723784943655,-0.14983572806835582,0.5759072002015805,5.2564555689422106,1.4039150551563782,0.01995172968624298,0.02164119066773934,0.00772325020112632,0.010056315366049895,0.010780370072405487,0.0059533386967015375,0.004907481898632349,0.004505229283990353,0.0008045052292839916,0.0018503620273531806,0.0022526146419951766,0.0008849557522123908,0.000482703137570395,0.0007240547063555924,0.0008849557522123908,0.0005631536604987942,0.0007240547063555924,-0.0008045052292839916,0.0017699115044247816,-8.045052292839915e-05,0.00096540627514079,0.0001609010458567983,8.045052292839915e-05,-0.0007240547063555924,0.0008849557522123908,0.0002413515687851975,0.00096540627514079,0.0012872083668543865
76,76,0.9823008849557522,0.9822902485921625,0.9795309738628964,0.9960992000744118,2.602735633744196,-0.14435830150152537,0.5369212935074021,5.524628602604294,1.0105207362247428,0.025824617860016018,0.01946902654867253,0.00772325020112632,0.015446500402252617,0.012148028962188273,0.006516492357200332,0.0029766693483507687,0.004022526146419958,-0.0001609010458567983,0.0011263073209975883,-0.0004022526146419958,0.0015285599356395841,0.0008045052292839916,-0.000482703137570395,0.0006436041834271932,-0.0008045052292839916,-0.0016894609814963823,-0.000482703137570395,-0.0006436041834271932,0.0006436041834271932,0.0012067578439259874,0.0008045052292839916,0.0,0.0013676588897827858,0.0008045052292839916,0.0003218020917135966,0.0011263073209975883,0.0007240547063555924
77,77,0.9879324215607401,0.9879528806898057,0.9877470083215425,0.997973572507734,2.386256326876167,-0.1180600667585376,0.44716684024000436,5.54753481390862,1.1209056394059682,0.02960579243765078,0.02872083668543839,0.013274336283185861,0.008769106999195508,0.015124698310539041,0.007320997586484324,0.008045052292839916,0.005551086082059542,0.0032180209171359664,0.0026548672566371724,0.006033789219629937,0.0022526146419951766,0.004022526146419958,0.0023330651649235757,0.0031375703942075673,0.0030571198712791682,0.0039420756234915585,0.00193081255028158,0.0013676588897827858,-8.045052292839915e-05,0.0003218020917135966,0.000482703137570395,-0.0004022526146419958,0.00193081255028158,0.002091713596138378,0.0008849557522123908,0.0011263073209975883,0.0032180209171359664
78,78,0.9871279163314561,0.9871148639872794,0.9849840453720304,0.9985031965632717,2.5304580754312265,-0.2053723887852093,0.5168569221925379,5.341800101642915,1.2872724818944863,0.030490748189863172,0.024135156878519658,0.010780370072405487,0.012791633145615466,0.012148028962188273,0.010378117457763491,0.00860820595333871,0.006596942880128731,0.002413515687851975,0.0014481094127111848,0.0017699115044247816,-0.0001609010458567983,0.0026548672566371724,0.0028157683024939706,0.0023330651649235757,0.0003218020917135966,0.0033789219629927645,0.0016894609814963823,-0.0003218020917135966,0.0001609010458567983,0.000482703137570395,-0.0001609010458567983,0.0,0.0016090104585679832,0.0006436041834271932,-0.0004022526146419958,-8.045052292839915e-05,0.0012067578439259874
79,79,0.9895414320193081,0.9895510603430461,0.9891005182560829,0.998688255790121,2.473282204757433,-0.006769433183870854,0.5642255663490522,5.071635161560327,1.4920191706809482,0.019790828640386192,0.01987127916331457,0.011584875301689479,0.011021721641190686,0.01238938053097347,0.006918744971842328,0.007481898632341122,0.006516492357200332,0.0032984714400643655,0.002091713596138378,0.004022526146419958,0.000482703137570395,0.002413515687851975,0.0014481094127111848,0.0,0.0013676588897827858,0.0012872083668543865,0.0003218020917135966,-0.0013676588897827858,-0.0008045052292839916,0.0001609010458567983,-0.0002413515687851975,-0.0016090104585679832,0.0008849557522123908,0.0005631536604987942,-0.0003218020917135966,0.0008045052292839916,0.0001609010458567983
80,80,0.9879324215607401,0.9879213119564272,0.985489658391435,0.9980279471396482,2.7429338464480084,0.060451840595683176,0.21487993815606257,5.1347669998062315,1.3948913298434586,0.023250201126307303,0.027514078841512423,0.011021721641190686,0.01842316975060341,0.013113435237329062,0.011906677393403075,0.007079646017699126,0.008125502815768315,0.0028157683024939706,0.0022526146419951766,0.004585679806918752,0.0032984714400643655,0.005229283990345945,0.0028962188254223697,0.00096540627514079,0.0018503620273531806,0.0015285599356395841,0.0011263073209975883,-0.000482703137570395,0.0008045052292839916,0.0011263073209975883,-0.0001609010458567983,0.0001609010458567983,0.0012067578439259874,0.0008045052292839916,-8.045052292839915e-05,0.0004022526146419958,0.0006436041834271932
81,81,0.9790828640386162,0.9790180970451481,0.973482335137652,0.9973168034456668,2.3771011148196286,0.3885900737565098,0.7709723231729739,4.880652822067887,1.1120071540618215,0.030168946098149574,0.02123893805309728,0.006838294448913929,0.0095736122284795,0.0053901850362027435,0.00386162510056316,0.00193081255028158,0.004505229283990353,0.0026548672566371724,0.0012872083668543865,0.0015285599356395841,0.0006436041834271932,0.0029766693483507687,0.0003218020917135966,-0.000482703137570395,0.0001609010458567983,0.0028157683024939706,-0.0013676588897827858,-0.0003218020917135966,-0.0017699115044247816,0.0001609010458567983,-0.003539823008849563,-0.0014481094127111848,-0.0014481094127111848,-0.0005631536604987942,0.0004022526146419958,0.0003218020917135966,-0.0003218020917135966
82,82,0.9823008849557522,0.9822717990505692,0.9788954466398654,0.9972685541584695,2.30443920835735,0.09919311622172883,0.08148904568805142,5.808487971257116,1.2128459594647643,0.023330651649235645,0.0202735317779565,0.008930008045052307,0.013113435237329062,0.01600965406275141,0.005872888173773139,0.004344328238133554,0.007884151246983117,0.004907481898632349,0.0016894609814963823,0.0032984714400643655,-0.0006436041834271932,0.004022526146419958,0.0002413515687851975,-0.0005631536604987942,0.000482703137570395,0.0003218020917135966,-0.0006436041834271932,0.0012872083668543865,-8.045052292839915e-05,0.0001609010458567983,-0.0018503620273531806,-0.0008045052292839916,-0.0004022526146419958,-0.0003218020917135966,-0.0001609010458567983,-0.0003218020917135966,0.0002413515687851975
83,83,0.9871279163314561,0.9871045692102414,0.9837839171761864,0.9964261036691229,3.7438263776128613,-0.2985145728734182,0.7903441637675234,4.7984909939191365,0.8302891637951025,0.02984714400643599,0.019710378117457773,0.008527755430410311,0.010217216411906694,0.009814963797264698,0.007562349155269521,0.006999195494770727,0.004585679806918752,0.0012067578439259874,0.0008045052292839916,0.0005631536604987942,0.0008849557522123908,0.0008045052292839916,0.000482703137570395,0.0012067578439259874,-0.0003218020917135966,0.0013676588897827858,0.000482703137570395,-0.0003218020917135966,0.000482703137570395,0.0006436041834271932,-8.045052292839915e-05,0.0004022526146419958,0.0006436041834271932,-0.0004022526146419958,-8.045052292839915e-05,0.0006436041834271932,-0.0001609010458567983
84,84,0.9871279163314561,0.9871178939512122,0.9838568584782017,0.9974715002843789,2.684700714896674,0.03865295903527343,0.29233865186521707,5.119346254787761,1.5777746472057315,0.02590506838294443,0.02606596942880125,0.009895414320193096,0.01432019308125505,0.0059533386967015375,0.006918744971842328,0.006355591311343533,0.004987932421560748,0.0041029766693483575,0.004183427192276756,0.0028157683024939706,-0.0004022526146419958,0.0003218020917135966,0.0006436041834271932,0.0022526146419951766,0.0008849557522123908,0.00193081255028158,0.0,-0.0001609010458567983,0.0,0.0004022526146419958,-0.0001609010458567983,0.0004022526146419958,-8.045052292839915e-05,0.00096540627514079,0.0,0.0007240547063555924,0.0007240547063555924
85,85,0.9831053901850362,0.9831194039496755,0.9821084171373468,0.9968745694999311,3.7325635629626883,-0.7528577241229183,-0.15546794673899303,5.375318781145338,1.5407357814524119,0.027996781979082796,0.027272727272727205,0.009814963797264698,0.010699919549477088,0.006194690265486735,0.005872888173773139,0.008930008045052307,0.004344328238133554,0.0016090104585679832,0.00096540627514079,0.002413515687851975,0.0005631536604987942,0.0029766693483507687,0.0008849557522123908,0.00096540627514079,0.0012872083668543865,0.00193081255028158,-0.0006436041834271932,-0.000482703137570395,-0.0006436041834271932,0.0003218020917135966,0.0,0.0001609010458567983,-0.0015285599356395841,-0.0002413515687851975,0.0002413515687851975,0.0001609010458567983,-0.0003218020917135966
86,86,0.9831053901850362,0.9831002675949916,0.9806836127573527,0.9952535794828762,3.126730296833534,0.09573732803916685,0.6488499868628246,4.606956656274909,1.2691886142491533,0.02839903459372479,0.02872083668543839,0.011423974255832681,0.012228479485116673,0.012952534191472265,0.00667739340305713,0.007884151246983117,0.006194690265486735,0.002011263073209979,0.0031375703942075673,0.0032180209171359664,0.0004022526146419958,0.004987932421560748,0.0023330651649235757,0.0030571198712791682,0.001045856798069189,0.0014481094127111848,0.0007240547063555924,0.0012067578439259874,0.0001609010458567983,0.001045856798069189,0.0001609010458567983,0.0004022526146419958,0.0015285599356395841,0.00096540627514079,0.0003218020917135966,0.0,0.0013676588897827858
87,87,0.9911504424778761,0.9911297988094806,0.9875904064067859,0.9981400418194419,2.267083279910622,0.21610891821416833,0.31155880301932254,5.760577777062046,0.7642223758904858,0.021721641190667763,0.02622687047465807,0.014722445695897046,0.01440064360418345,0.017618664521319417,0.009010458567980707,0.006918744971842328,0.010699919549477088,0.0030571198712791682,0.00386162510056316,0.0061142397425583365,0.00386162510056316,0.004505229283990353,0.0027353177795655715,0.003459372485921164,0.0023330651649235757,0.0022526146419951766,0.0022526146419951766,0.0028157683024939706,0.0013676588897827858,0.0037007240547063613,0.0008045052292839916,0.0002413515687851975,0.0023330651649235757,0.002172164119066777,0.0011263073209975883,0.00386162510056316,0.0032180209171359664
88,88,0.9831053901850362,0.9831208506347163,0.9818395564289726,0.9978973657121467,3.1977670220871537,-0.5180281231380826,0.2379092499497444,5.458586269261086,1.3140466401387514,0.0277554304102976,0.017377312952534186,0.009332260659694303,0.01423974255832664,0.012630732099758669,0.006355591311343533,0.0041029766693483575,0.00386162510056316,0.0030571198712791682,0.0016090104585679832,0.002493966210780374,0.0011263073209975883,0.0028962188254223697,-0.0002413515687851975,-0.001045856798069189,0.0008045052292839916,-0.0012872083668543865,-0.0006436041834271932,-0.0012872083668543865,-0.0002413515687851975,-0.0007240547063555924,-0.0005631536604987942,-0.0007240547063555924,-0.0014481094127111848,-0.001045856798069189,-0.001045856798069189,-0.0006436041834271932,-0.0027353177795655715
89,89,0.9847144006436042,0.9847097937755424,0.98251702462022,0.9972236773179676,2.8805036281200267,-0.1371153396536628,0.507962009824676,4.890088146751986,1.3813935960712294,0.02888173773129519,0.028157683024939595,0.014802896218825445,0.015929203539823012,0.013998390989541453,0.008527755430410311,0.01061946902654869,0.008688656476267109,0.008045052292839916,0.005631536604987941,0.006436041834271933,0.0029766693483507687,0.0022526146419951766,0.004263877715205156,0.002493966210780374,0.0016894609814963823,0.004022526146419958,0.0039420756234915585,0.0028962188254223697,0.0007240547063555924,0.0028962188254223697,0.0,0.0,0.0032180209171359664,0.002091713596138378,0.001045856798069189,0.0013676588897827858,0.002011263073209979
90,90,0.9806918744971842,0.9806685273759694,0.9771271277090503,0.9962706957492325,2.8311660920259407,0.05547727139101184,0.8285867773562967,5.111479196683405,1.1703503829120148,0.013032984714400642,0.017779565567176147,0.00860820595333871,0.01061946902654869,0.010056315366049895,0.005792437650844739,0.008366854384553512,0.004987932421560748,0.0004022526146419958,0.0022526146419951766,-0.0008045052292839916,0.0002413515687851975,0.0003218020917135966,0.000482703137570395,0.0001609010458567983,0.0,-0.00096540627514079,-0.0011263073209975883,0.0002413515687851975,-0.0001609010458567983,-0.0001609010458567983,-0.0003218020917135966,-0.0001609010458567983,0.0004022526146419958,-0.0001609010458567983,-0.0001609010458567983,-0.0002413515687851975,8.045052292839915e-05
91,91,0.9903459372485921,0.9903391033546464,0.9880554048351118,0.99877916440586,2.698761529829767,0.20826964311459292,0.1241738650898801,5.096271915993025,1.3607530610394225,0.028962188254223597,0.024939662107803705,0.009895414320193096,0.014641995172968648,0.007964601769911516,0.005792437650844739,0.005309734513274345,0.005551086082059542,-0.0006436041834271932,0.00386162510056316,0.002172164119066777,0.00193081255028158,0.0028157683024939706,0.0002413515687851975,0.0016894609814963823,0.0004022526146419958,0.0017699115044247816,0.0014481094127111848,8.045052292839915e-05,0.0016090104585679832,0.0007240547063555924,0.0003218020917135966,0.00096540627514079,0.0008849557522123908,0.0005631536604987942,0.0014481094127111848,0.0012872083668543865,-0.0002413515687851975
92,92,0.9903459372485921,0.9903524653272081,0.9895323252796662,0.9995545670331772,2.830412404980553,-0.1486803451550395,0.606535670621337,4.908604739767743,1.6292585817055907,0.027674979887369233,0.027111826226870438,0.004987932421560748,0.014078841512469853,0.008286403861625113,0.0041029766693483575,0.005872888173773139,0.003539823008849563,0.0014481094127111848,0.0014481094127111848,0.0012067578439259874,-0.001045856798069189,-0.0008045052292839916,0.0005631536604987942,0.0004022526146419958,0.0003218020917135966,0.0,-0.0017699115044247816,0.0018503620273531806,0.0,-0.0014481094127111848,0.0003218020917135966,-0.0002413515687851975,-0.0003218020917135966,-0.0005631536604987942,-0.0001609010458567983,-0.0015285599356395841,0.001045856798069189
93,93,0.9855189058728882,0.9855266391646829,0.9845892852051435,0.9968836426881077,3.3973508805459733,-0.2332882178512179,-0.24855273061212105,5.081322573152923,1.3698390401518348,0.022928399034593695,0.027031375703942005,0.009332260659694303,0.010056315366049895,0.007320997586484324,0.009895414320193096,0.010860820595333887,0.004666130329847151,0.003539823008849563,0.004022526146419958,0.0026548672566371724,0.0029766693483507687,0.002493966210780374,0.002574416733708773,0.0004022526146419958,-0.0005631536604987942,0.0002413515687851975,0.0007240547063555924,0.0013676588897827858,0.0016894609814963823,0.001045856798069189,0.0001609010458567983,0.0006436041834271932,0.002011263073209979,0.0011263073209975883,0.0001609010458567983,0.0017699115044247816,0.0015285599356395841
94,94,0.9887369267900241,0.9887441116079326,0.9878066769728224,0.997852228607843,2.6764000405219632,0.006042064049572395,0.2748045749801135,5.569370862688451,1.1191424298716788,0.029444891391793994,0.025261464199517247,0.011021721641190686,0.01061946902654869,0.01255028157683027,0.006918744971842328,0.0053901850362027435,0.008366854384553512,0.0026548672566371724,0.0016090104585679832,0.0029766693483507687,0.0018503620273531806,0.0028157683024939706,0.0018503620273531806,0.0017699115044247816,0.00096540627514079,0.0014481094127111848,0.0003218020917135966,0.002493966210780374,0.0005631536604987942,-0.0002413515687851975,0.0006436041834271932,-0.0008849557522123908,0.0016090104585679832,0.0006436041834271932,-0.0008849557522123908,0.0015285599356395841,0.0005631536604987942
95,95,0.9887369267900241,0.9887432534138585,0.9880512009204659,0.9983431612253704,3.1396478051498207,-0.03395534122180002,0.15944649117418636,5.195919300690546,1.167980995264524,0.03145615446500396,0.02960579243765078,0.014963797264682244,0.013193885760257462,0.011906677393403075,0.005631536604987941,0.006918744971842328,0.006757843925985529,-0.0002413515687851975,0.002493966210780374,0.0029766693483507687,0.001045856798069189,0.002413515687851975,0.0016894609814963823,0.0003218020917135966,0.00096540627514079,-8.045052292839915e-05,8.045052292839915e-05,0.00096540627514079,0.0002413515687851975,0.0008045052292839916,-0.0008045052292839916,8.045052292839915e-05,0.0008045052292839916,0.0005631536604987942,-0.0007240547063555924,-0.0003218020917135966,-0.0011263073209975883
96,96,0.9847144006436042,0.9847494411489137,0.984760109807004,0.9978681720468525,2.8907792623210193,-0.3430254636365449,0.18588418572774673,5.243121668242474,1.742887880911848,0.024456958970233256,0.02220434432823809,0.006436041834271933,0.009171359613837504,0.006918744971842328,0.004987932421560748,0.008045052292839916,0.004585679806918752,0.0008045052292839916,0.0027353177795655715,0.002172164119066777,-0.0008849557522123908,0.0003218020917135966,0.002011263073209979,-0.0001609010458567983,-0.0011263073209975883,0.0005631536604987942,0.0003218020917135966,-0.0006436041834271932,0.000482703137570395,0.0,-0.0005631536604987942,-0.0007240547063555924,-0.000482703137570395,0.0013676588897827858,8.045052292839915e-05,-0.0015285599356395841,-0.0006436041834271932
