,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.A_CO2_vd_scaled,feature_importance.A_top_temperature_scaled,feature_importance.A_low_humidity_scaled,feature_importance.A_top_humidity_scaled,feature_importance.A_low_temperature_scaled,feature_importance.A_low_CO2_scaled,feature_importance.A_top_CO2_scaled,feature_importance.A_low_temperature_fd3_scaled,feature_importance.A_top_temperature_fd3_scaled,feature_importance.A_CO2_vd_fd3_scaled,feature_importance.A_top_CO2_fd3_scaled,feature_importance.A_top_humidity_fd3_scaled,feature_importance.A_top_temperature_fd1_scaled,feature_importance.A_low_CO2_fd1_scaled,feature_importance.A_low_humidity_fd2_scaled,feature_importance.A_low_humidity_fd3_scaled,feature_importance.A_CO2_vd_fd1_scaled,feature_importance.A_low_CO2_fd2_scaled,feature_importance.A_low_temperature_fd2_scaled,feature_importance.A_low_CO2_fd3_scaled,feature_importance.A_top_temperature_fd2_scaled,feature_importance.A_top_humidity_fd1_scaled,feature_importance.A_top_humidity_fd2_scaled,feature_importance.A_low_temperature_fd1_scaled,feature_importance.A_low_humidity_fd1_scaled,feature_importance.A_top_CO2_fd1_scaled,feature_importance.A_top_CO2_fd2_scaled,feature_importance.A_CO2_vd_fd2_scaled
81,81,0.9782783588093322,0.9783105020199643,0.977085152203015,0.9967842384028869,1.7701625120417666,-0.08918304045150506,1.1845151595464993,6.120362227210729,0.5109574123589656,0.03314561544650034,0.018423169750603298,0.01641190667739334,0.006918744971842328,0.007884151246983117,0.0053901850362027435,0.002091713596138378,0.004263877715205156,8.045052292839915e-05,-0.0004022526146419958,-0.002493966210780374,0.0015285599356395841,-0.0001609010458567983,0.0003218020917135966,0.0012872083668543865,0.00193081255028158,0.0008045052292839916,-0.0008849557522123908,0.0002413515687851975,-0.0011263073209975883,0.001045856798069189,0.0004022526146419958,0.0008045052292839916,-0.0002413515687851975,0.0002413515687851975,-0.002172164119066777,-0.0001609010458567983,0.0001609010458567983
82,82,0.9855189058728882,0.9855110732721405,0.9835143842842072,0.9974880962563795,2.098235780567802,-0.37269340387286487,1.178057694440806,6.286955819563558,0.4091790128933528,0.034030571198712736,0.02067578439259853,0.016492357200321828,0.01246983105390187,0.008527755430410311,0.009734513274336299,0.0039420756234915585,0.005711987127916341,0.002011263073209979,0.0017699115044247816,0.0012872083668543865,0.005551086082059542,0.0008849557522123908,-8.045052292839915e-05,-0.0003218020917135966,0.002574416733708773,-0.0001609010458567983,-0.000482703137570395,0.000482703137570395,-0.0008045052292839916,0.002172164119066777,0.0013676588897827858,0.0005631536604987942,0.0001609010458567983,0.0016090104585679832,0.000482703137570395,-0.0008849557522123908,-8.045052292839915e-05
83,83,0.9855189058728882,0.9855189058728882,0.9837606912049053,0.9967164283101364,2.377883017479025,-0.3914112858972192,1.0368678875497843,5.790397324242458,0.5811647316267273,0.034915526950925126,0.028801287208366787,0.020836685438455328,0.009332260659694303,0.009251810136765903,0.007320997586484324,0.007240547063555924,0.004183427192276756,0.0027353177795655715,0.0012067578439259874,0.0016894609814963823,0.004505229283990353,0.002413515687851975,0.0015285599356395841,0.00096540627514079,0.0030571198712791682,0.0007240547063555924,0.0012872083668543865,0.0016090104585679832,0.001045856798069189,0.001045856798069189,0.0012067578439259874,0.0003218020917135966,-8.045052292839915e-05,0.0008045052292839916,0.0005631536604987942,0.0012872083668543865,0.00096540627514079
84,84,0.9847144006436042,0.9847203021961156,0.9821366749919632,0.9969120156284774,2.088975735727345,-0.17532661474974892,1.2878446370036143,6.000359853974338,0.4981903406804084,0.031858407079645955,0.016653258246178616,0.013917940466613054,0.012067578439259874,0.007240547063555924,0.00860820595333871,0.0032180209171359664,0.0023330651649235757,0.0018503620273531806,-0.0002413515687851975,0.0018503620273531806,-0.0004022526146419958,0.00193081255028158,-8.045052292839915e-05,-0.0012067578439259874,0.0002413515687851975,-8.045052292839915e-05,0.000482703137570395,0.0018503620273531806,0.0011263073209975883,0.0007240547063555924,0.0001609010458567983,-0.0001609010458567983,0.0008045052292839916,0.0013676588897827858,0.0008045052292839916,0.0007240547063555924,0.0008849557522123908
85,85,0.9839098954143202,0.9839276347723653,0.9832793773247004,0.9971816595490655,1.4583148952791976,-0.5668208664177236,0.6783779881028429,6.358482022397998,1.6862812213155198,0.03877715205148828,0.017699115044247794,0.020112630732099724,0.009251810136765903,0.008769106999195508,0.008849557522123908,0.008125502815768315,0.005470635559131143,0.0037811745776347603,0.002011263073209979,-0.00096540627514079,0.0032984714400643655,0.003459372485921164,0.002413515687851975,0.0003218020917135966,0.0016090104585679832,0.0004022526146419958,-0.0002413515687851975,0.0018503620273531806,0.0012067578439259874,0.0028962188254223697,0.0027353177795655715,0.0018503620273531806,0.0013676588897827858,0.003539823008849563,0.0012067578439259874,0.0013676588897827858,-0.0003218020917135966
86,86,0.9847144006436042,0.984746067658523,0.9849128511739306,0.9971474857665659,1.6039820679791394,0.4913343778911478,0.936882750771936,5.843326373071614,0.6838097738220966,0.03612228479485111,0.022445695897023287,0.017940466613033,0.01713596138374901,0.0095736122284795,0.006436041834271933,0.0028157683024939706,0.0059533386967015375,0.0015285599356395841,-0.0006436041834271932,-0.0001609010458567983,-0.0008045052292839916,0.00193081255028158,-8.045052292839915e-05,-0.0008849557522123908,0.00482703137570395,-0.0003218020917135966,8.045052292839915e-05,0.002574416733708773,-0.0006436041834271932,0.00096540627514079,-0.000482703137570395,-0.0018503620273531806,0.0,-0.000482703137570395,-0.0004022526146419958,0.0008849557522123908,0.000482703137570395
87,87,0.9855189058728882,0.9855093935290296,0.9827805782455974,0.9962119641513794,1.9295446192537384,0.03536860446695268,1.0721946116845127,6.006072281482946,0.3975425221348599,0.03451327433628313,0.022767497988736896,0.020836685438455328,0.01230893000804507,0.012228479485116673,0.008688656476267109,0.00474658085277555,0.004183427192276756,0.002493966210780374,-0.000482703137570395,0.00096540627514079,0.0007240547063555924,0.0013676588897827858,-0.000482703137570395,-0.0004022526146419958,0.0018503620273531806,-8.045052292839915e-05,-0.0001609010458567983,0.0028962188254223697,0.000482703137570395,0.0004022526146419958,0.0004022526146419958,-0.0006436041834271932,0.0006436041834271932,0.002091713596138378,0.0001609010458567983,0.0004022526146419958,0.0005631536604987942
88,88,0.9839098954143202,0.9839294688371512,0.983056101441138,0.9982190482874789,1.7714473484607767,-0.45629116969604055,1.074630323103136,6.53498221516327,0.7585948508476072,0.02662912308930001,0.02051488334674172,0.015848753016894635,0.00860820595333871,0.003620273531777962,0.004987932421560748,0.004424778761061954,8.045052292839915e-05,0.0001609010458567983,8.045052292839915e-05,-0.0007240547063555924,0.0012872083668543865,-0.0014481094127111848,-0.00193081255028158,0.0007240547063555924,-0.0007240547063555924,-0.0012872083668543865,-0.0008045052292839916,-0.0002413515687851975,-0.0005631536604987942,-0.0001609010458567983,0.0012872083668543865,0.0001609010458567983,8.045052292839915e-05,0.001045856798069189,-0.000482703137570395,-0.0011263073209975883,-0.0003218020917135966
89,89,0.9790828640386162,0.9791671756813651,0.980693789651359,0.9960450497642745,1.8684169596491502,-0.3978415287994627,0.7041918249261341,5.9483464832413295,1.4540767614934422,0.03515687851971032,0.023572003218020842,0.018020917135961313,0.00860820595333871,0.009332260659694303,0.005229283990345945,0.006596942880128731,0.0014481094127111848,0.00096540627514079,0.0006436041834271932,-0.000482703137570395,0.003620273531777962,0.0026548672566371724,0.0001609010458567983,0.0002413515687851975,0.0032180209171359664,-0.0003218020917135966,0.0002413515687851975,0.0005631536604987942,-0.0002413515687851975,0.0005631536604987942,0.0011263073209975883,0.0001609010458567983,0.0002413515687851975,-0.0012872083668543865,0.0008045052292839916,0.0011263073209975883,-0.0002413515687851975
90,90,0.9782783588093322,0.9782848266399407,0.9759106711003628,0.9967590224165194,2.319782486027406,-0.11681776338729527,1.0985937139924884,5.541351285666837,0.8578978805801449,0.03193885760257435,0.014078841512469808,0.011906677393403065,0.00860820595333871,0.006757843925985529,0.005068382944489147,0.007320997586484324,0.003539823008849563,0.0011263073209975883,0.0002413515687851975,0.0016090104585679832,-0.0013676588897827858,0.0004022526146419958,0.0005631536604987942,-0.0016090104585679832,-0.0030571198712791682,0.0005631536604987942,-0.0008045052292839916,0.0017699115044247816,-0.0002413515687851975,-0.0003218020917135966,-0.0005631536604987942,-0.0012067578439259874,-0.0011263073209975883,-0.0017699115044247816,0.0005631536604987942,0.0006436041834271932,0.0005631536604987942
91,91,0.9895414320193081,0.9895523801627822,0.9888783384578285,0.9977482365708085,1.9380852933083081,0.1823614249302587,0.7325697446193188,5.57883947470553,0.9915006655369831,0.03813354786806109,0.023330651649235735,0.013757039420756257,0.010297666934835092,0.008045052292839916,0.007803700724054718,0.006596942880128731,0.002172164119066777,0.0028962188254223697,-8.045052292839915e-05,-0.000482703137570395,0.0012872083668543865,0.0008849557522123908,0.0003218020917135966,-0.000482703137570395,0.0027353177795655715,-8.045052292839915e-05,0.0005631536604987942,0.0001609010458567983,-0.0013676588897827858,0.00096540627514079,-0.0003218020917135966,-0.0003218020917135966,-0.0003218020917135966,0.0005631536604987942,-0.000482703137570395,0.0001609010458567983,8.045052292839915e-05
92,92,0.9871279163314561,0.9871279163314561,0.9851362905299158,0.9987264802425069,2.2922232917658287,-0.5708648925008254,1.0212531902341933,6.6032731868841825,0.25844561180493536,0.031858407079645955,0.019469026548672597,0.016572807723250225,0.009090909090909104,0.00474658085277555,0.004907481898632349,0.004987932421560748,0.003620273531777962,-0.00096540627514079,-0.00193081255028158,0.0004022526146419958,-0.000482703137570395,0.0013676588897827858,-0.0015285599356395841,-0.0003218020917135966,0.0013676588897827858,-0.001045856798069189,-0.0005631536604987942,0.0001609010458567983,0.0002413515687851975,-0.0008045052292839916,-0.0002413515687851975,0.0007240547063555924,-0.0002413515687851975,-0.0002413515687851975,-0.0008045052292839916,0.0001609010458567983,-0.00193081255028158
93,93,0.9806918744971842,0.9807224128253514,0.9803481310409716,0.9972485957859323,1.9793484632505363,-0.3134350727545016,0.49893544760262426,6.188714223133939,1.0481335696797724,0.03258246178600155,0.016251005631536575,0.008769106999195498,0.0074014481094127225,0.0037007240547063613,0.0016090104585679832,0.0026548672566371724,0.0018503620273531806,-0.0003218020917135966,-0.0003218020917135966,-0.00193081255028158,0.0,-0.0006436041834271932,-0.0031375703942075673,-0.0008849557522123908,-0.0018503620273531806,-0.0001609010458567983,-0.0012067578439259874,0.002011263073209979,-0.002011263073209979,-0.00096540627514079,-0.0014481094127111848,-0.00096540627514079,-0.0008045052292839916,-0.0005631536604987942,0.0005631536604987942,0.0001609010458567983,0.0002413515687851975
94,94,0.9814963797264682,0.981559591175721,0.9824431489632872,0.997102868808931,1.7682209685829942,0.14733867014483418,1.30143833160016,5.911159694505986,0.5856387140742907,0.03161705551086076,0.017135961383748975,0.01600965406275139,0.007160096540627525,0.006999195494770727,0.007964601769911516,0.0031375703942075673,0.0030571198712791682,0.002574416733708773,-0.0012067578439259874,0.0003218020917135966,0.0012872083668543865,0.0018503620273531806,-0.0001609010458567983,-0.0007240547063555924,0.0001609010458567983,-8.045052292839915e-05,-0.0001609010458567983,0.00193081255028158,0.0005631536604987942,0.0013676588897827858,0.0,8.045052292839915e-05,0.0011263073209975883,0.0013676588897827858,-0.0014481094127111848,0.0001609010458567983,-0.0013676588897827858
95,95,0.9871279163314561,0.9871422871141255,0.9868287070329353,0.9982856321012512,1.5256958670068606,0.01180796373176294,1.1117770585210358,6.0705255142821155,0.6622178676570869,0.02670957361222843,0.016653258246178627,0.018342719227675008,0.0095736122284795,0.009010458567980707,0.004263877715205156,0.00474658085277555,0.005792437650844739,0.0018503620273531806,0.0,0.0015285599356395841,0.0012067578439259874,0.0015285599356395841,0.0006436041834271932,0.0011263073209975883,0.0001609010458567983,-0.0001609010458567983,8.045052292839915e-05,0.0002413515687851975,-0.000482703137570395,0.0005631536604987942,-0.0002413515687851975,-0.0011263073209975883,0.0007240547063555924,0.0008849557522123908,0.000482703137570395,0.000482703137570395,0.0003218020917135966
96,96,0.9814963797264682,0.981538797180264,0.98105918502242,0.9974781308990002,1.8993782354212545,-0.32891406976735205,0.9143538760034033,5.8862440723897915,1.1321200033818788,0.03218020917135955,0.013757039420756245,0.013837489943684644,0.010780370072405487,0.006033789219629937,0.004424778761061954,0.005068382944489147,0.0018503620273531806,0.0,-0.0022526146419951766,-0.0012067578439259874,-0.0030571198712791682,0.00096540627514079,-0.002091713596138378,-0.0006436041834271932,-0.0001609010458567983,0.0003218020917135966,-0.000482703137570395,0.0002413515687851975,-0.0012872083668543865,0.0006436041834271932,-0.0012872083668543865,-0.003459372485921164,0.0003218020917135966,-0.004183427192276756,-0.000482703137570395,0.0006436041834271932,-0.00096540627514079
97,97,0.9871279163314561,0.9871279163314561,0.985477784398257,0.9974647459488509,1.4489519829427941,-0.5437920829650424,1.4648579289536359,6.452766972375534,0.909250342504662,0.03596138374899431,0.023330651649235666,0.029766693483507578,0.011665325824617878,0.006355591311343533,0.010136765888978294,0.00772325020112632,0.005148833467417546,0.0039420756234915585,0.0012067578439259874,0.0001609010458567983,0.002172164119066777,0.00386162510056316,0.0002413515687851975,0.0013676588897827858,0.0008849557522123908,0.0001609010458567983,0.0001609010458567983,0.0015285599356395841,0.0016090104585679832,0.0017699115044247816,0.001045856798069189,0.0013676588897827858,0.00096540627514079,0.0017699115044247816,0.0012872083668543865,0.00193081255028158,0.0014481094127111848
98,98,0.9863234111021721,0.9863277604673589,0.9847535283891689,0.9983470343852205,2.0299622064819967,-0.47593808430375306,1.0616955844423244,5.806931574909119,1.3559402063053432,0.04312148028962184,0.027433628318584025,0.016572807723250225,0.011021721641190686,0.00772325020112632,0.005309734513274345,0.00772325020112632,0.002011263073209979,0.0007240547063555924,-0.00096540627514079,0.0015285599356395841,0.0,0.00096540627514079,0.001045856798069189,0.0008045052292839916,0.0005631536604987942,0.0,0.0007240547063555924,8.045052292839915e-05,0.0005631536604987942,0.0007240547063555924,-0.0003218020917135966,0.0006436041834271932,0.0011263073209975883,0.000482703137570395,0.0007240547063555924,0.0012872083668543865,-0.0008045052292839916
99,99,0.9831053901850362,0.9831503906799208,0.983699932903527,0.9967151900580531,1.522867173502316,-0.3250628141161582,1.1785950682265678,6.391907623566374,0.6395653260321957,0.03958165728077227,0.023652453740949243,0.01850362027353175,0.014481094127111849,0.005792437650844739,0.006436041834271933,0.003459372485921164,0.004344328238133554,0.0017699115044247816,-0.0004022526146419958,-8.045052292839915e-05,-0.0004022526146419958,0.0013676588897827858,0.0001609010458567983,0.00096540627514079,0.002493966210780374,0.0002413515687851975,-0.0007240547063555924,0.0014481094127111848,-0.0016090104585679832,0.00096540627514079,0.0001609010458567983,-8.045052292839915e-05,0.0008045052292839916,0.0005631536604987942,-0.0003218020917135966,0.0,8.045052292839915e-05
100,100,0.9798873692679002,0.9798581477319726,0.9761719425704896,0.9958138730323474,1.6698161641600335,0.19578735125836025,0.6038043627642298,5.977004713882417,1.4996596153470858,0.03242156074014475,0.020514883346741685,0.015044247787610588,0.0096540627514079,0.008045052292839916,0.005711987127916341,0.006355591311343533,0.0037007240547063613,0.0026548672566371724,0.0006436041834271932,0.001045856798069189,0.0027353177795655715,0.0011263073209975883,0.0002413515687851975,0.0008045052292839916,0.0015285599356395841,0.0006436041834271932,-0.000482703137570395,0.002011263073209979,0.0002413515687851975,0.001045856798069189,0.0014481094127111848,0.00096540627514079,0.001045856798069189,0.00096540627514079,-0.00096540627514079,-0.0004022526146419958,0.0008045052292839916
101,101,0.9847144006436042,0.9847094820070762,0.9822602343667024,0.997504100827246,1.9722228670707502,0.02587413222953042,1.0025552678647103,6.217239368417791,0.15027632852544273,0.015929203539823023,0.017055510860820612,0.022767497988736885,0.01053901850362029,0.008205953338696715,0.005631536604987941,0.004987932421560748,0.002574416733708773,0.0012872083668543865,-0.0014481094127111848,0.0,0.0003218020917135966,0.0012067578439259874,-0.0007240547063555924,-0.0007240547063555924,-0.0001609010458567983,-0.0003218020917135966,-0.0008849557522123908,0.0004022526146419958,-0.00096540627514079,0.0005631536604987942,-0.0005631536604987942,-0.0008045052292839916,8.045052292839915e-05,0.0015285599356395841,-0.0005631536604987942,0.0004022526146419958,-0.0006436041834271932
102,102,0.9855189058728882,0.9854826053727573,0.9812148773848328,0.9983701938242613,1.758414102219054,-0.5164704443754388,1.2819161801752539,6.1920477054064635,0.8291713891643633,0.03845534995977469,0.020193081255028122,0.020595333869670152,0.011987127916331474,0.004987932421560748,0.006436041834271933,0.00474658085277555,0.004263877715205156,0.0016894609814963823,-0.0006436041834271932,-0.00096540627514079,0.0008849557522123908,0.002091713596138378,0.0012067578439259874,-0.001045856798069189,0.002172164119066777,-8.045052292839915e-05,-0.0006436041834271932,0.00096540627514079,-0.00193081255028158,-0.0008849557522123908,0.0003218020917135966,0.000482703137570395,-0.0002413515687851975,-0.0003218020917135966,0.0008849557522123908,-0.001045856798069189,-0.001045856798069189
103,103,0.9847144006436042,0.9847313329054226,0.9830596079150993,0.9955592256170291,2.2951694046903817,-0.01680599218327259,1.0898409864036487,5.888870193649385,0.27930668048676344,0.026307320997586415,0.028318584070796394,0.016572807723250225,0.018503620273531772,0.009734513274336299,0.009090909090909104,0.008125502815768315,0.006033789219629937,0.002493966210780374,0.0018503620273531806,0.0017699115044247816,0.004344328238133554,0.0017699115044247816,0.0016090104585679832,0.0016090104585679832,0.0032984714400643655,0.0008849557522123908,0.0012067578439259874,0.0016894609814963823,0.0018503620273531806,0.0017699115044247816,0.0028157683024939706,0.0012067578439259874,0.002091713596138378,0.0041029766693483575,0.0012872083668543865,0.001045856798069189,0.0016090104585679832
104,104,0.9927594529364441,0.9927717992731449,0.9933344740223096,0.9990754415667062,2.0457947425924683,-0.14992302943041128,0.6506525485506,5.95680507278241,0.8126707737294571,0.04875301689460978,0.0255028157683025,0.011343523732904282,0.01150442477876108,0.007481898632341122,0.008769106999195508,0.005792437650844739,0.004505229283990353,0.002574416733708773,0.0008849557522123908,-0.0001609010458567983,0.002574416733708773,0.002011263073209979,0.0004022526146419958,0.0014481094127111848,0.00193081255028158,0.0002413515687851975,0.0001609010458567983,0.0011263073209975883,0.0004022526146419958,0.0013676588897827858,0.0,0.0013676588897827858,0.0008045052292839916,0.0007240547063555924,0.0001609010458567983,0.000482703137570395,0.0003218020917135966
105,105,0.9831053901850362,0.9831316241857143,0.9823968705547652,0.9979044943159776,1.5293387457237424,-0.12038226207963634,0.8315309207595407,5.913068494800115,1.296561569584828,0.0374094931617055,0.02131938857602571,0.01882542236524536,0.008930008045052307,0.006516492357200332,0.005551086082059542,0.0028157683024939706,0.0032984714400643655,0.0033789219629927645,-0.002172164119066777,-0.0016894609814963823,0.001045856798069189,0.0015285599356395841,-0.0002413515687851975,0.0012872083668543865,0.0012067578439259874,-0.0008849557522123908,-0.00096540627514079,8.045052292839915e-05,-0.0008849557522123908,0.0008849557522123908,-0.0007240547063555924,0.0,-0.0003218020917135966,0.0012872083668543865,-0.0015285599356395841,-0.0026548672566371724,-0.0030571198712791682
106,106,0.9903459372485921,0.9903399230232935,0.9884622141539543,0.998975199836032,1.7808927366921932,-0.02255203112514803,0.9001185858887937,5.781930195250612,1.0626389517749524,0.033547868061142336,0.017377312952534217,0.012711182622687067,0.011102172164119083,0.008447304907481912,0.0032984714400643655,0.0017699115044247816,0.0041029766693483575,0.0006436041834271932,-0.0008849557522123908,-0.0006436041834271932,-0.0007240547063555924,0.0004022526146419958,0.0012067578439259874,-0.0006436041834271932,0.0006436041834271932,0.0,0.0,0.0001609010458567983,-0.0008045052292839916,0.0007240547063555924,-0.0008849557522123908,-0.000482703137570395,0.0002413515687851975,-0.00096540627514079,-0.000482703137570395,0.0,0.0
107,107,0.9839098954143202,0.9839285398535792,0.9831719072224668,0.9976075723521097,1.3351278035845657,-0.7133561277530036,0.9334099896671005,6.216266225505699,1.5678310410486753,0.049155269509251774,0.020756234915526917,0.01786001609010457,0.01255028157683027,0.007481898632341122,0.008447304907481912,0.008447304907481912,0.004424778761061954,0.0022526146419951766,0.0,0.0007240547063555924,0.001045856798069189,0.0031375703942075673,0.002091713596138378,0.002091713596138378,0.003459372485921164,0.0008849557522123908,0.0,0.0031375703942075673,-0.0002413515687851975,0.002091713596138378,8.045052292839915e-05,0.0012067578439259874,0.001045856798069189,8.045052292839915e-05,0.0014481094127111848,0.0008849557522123908,0.0002413515687851975
108,108,0.9863234111021721,0.9863355540928553,0.9855405892475118,0.9981397079341456,1.8873543463869467,-0.09211414654862574,1.2575732057951077,6.049255388768348,0.43742563699137466,0.028801287208366787,0.017618664521319417,0.011906677393403075,0.008447304907481912,0.00764279967819792,0.002574416733708773,0.004666130329847151,0.005229283990345945,0.002011263073209979,-0.0002413515687851975,-8.045052292839915e-05,0.0004022526146419958,0.0008849557522123908,-0.000482703137570395,0.0016090104585679832,0.0031375703942075673,0.0,8.045052292839915e-05,0.002574416733708773,0.0008045052292839916,0.0005631536604987942,-0.0003218020917135966,0.0,0.0008045052292839916,0.0013676588897827858,-0.0001609010458567983,-0.0008045052292839916,-8.045052292839915e-05
109,109,0.9847144006436042,0.9847189797492825,0.9831179791630289,0.9964641173389209,1.814865326755728,-0.4348128651538622,0.7324099817203482,5.846637010877051,1.6508770109029332,0.03909895414320188,0.015848753016894635,0.01230893000804507,0.007079646017699126,0.0037007240547063613,0.0032180209171359664,0.003620273531777962,0.003459372485921164,0.0001609010458567983,-0.0006436041834271932,-0.002574416733708773,-0.0016894609814963823,0.0008045052292839916,-0.0006436041834271932,-0.0008045052292839916,8.045052292839915e-05,-0.0005631536604987942,-0.0008045052292839916,0.0002413515687851975,-8.045052292839915e-05,-0.0003218020917135966,-0.0012067578439259874,0.0008849557522123908,-0.0007240547063555924,-0.0008849557522123908,-0.0006436041834271932,0.0,-8.045052292839915e-05
110,110,0.9710378117457763,0.9712001958288361,0.9727357651245552,0.994997034400949,2.034861905371611,-0.3864685605460819,1.193683342352921,5.846798787672124,0.7082158932486645,0.036041834271922715,0.016653258246178516,0.008849557522123819,0.00852775543041021,0.004183427192276745,0.006355591311343489,0.0001609010458567983,0.002172164119066777,0.0008045052292839916,-0.0008045052292839916,-0.0016894609814963823,-0.001045856798069189,8.045052292839915e-05,-0.00193081255028158,-0.0006436041834271932,-0.0008849557522123908,0.0,-0.0014481094127111848,0.002011263073209979,-0.0005631536604987942,0.0004022526146419958,-0.00096540627514079,-0.00096540627514079,0.0003218020917135966,-0.0008849557522123908,0.0003218020917135966,-0.0003218020917135966,0.0
111,111,0.9935639581657281,0.9935599486821959,0.9921017187362751,0.9991567358650777,1.8181610812238236,0.10886914864369235,0.6658822124976363,6.084461277247732,0.6096576871111131,0.046339501206757804,0.025422365245374123,0.021399839098954175,0.012952534191472265,0.010136765888978294,0.010297666934835092,0.00764279967819792,0.006999195494770727,0.0017699115044247816,0.0005631536604987942,0.0028962188254223697,0.004022526146419958,0.000482703137570395,0.000482703137570395,0.002011263073209979,0.0032180209171359664,0.0003218020917135966,0.0012872083668543865,0.0031375703942075673,0.0023330651649235757,0.00096540627514079,0.000482703137570395,0.0011263073209975883,0.00193081255028158,0.0031375703942075673,0.0016894609814963823,-0.0001609010458567983,0.0001609010458567983
112,112,0.9831053901850362,0.9831002983834943,0.980708340608812,0.997532157615971,2.102255487771529,0.490847868654225,1.2981562333288037,5.38820416671574,0.3812744800029582,0.04030571198712787,0.02107803700724049,0.020997586484312103,0.004344328238133554,0.0037007240547063613,0.005470635559131143,0.00482703137570395,0.004344328238133554,-0.0008849557522123908,-0.0013676588897827858,-0.0008045052292839916,0.000482703137570395,-8.045052292839915e-05,0.0005631536604987942,-0.0012067578439259874,-0.0005631536604987942,-0.0003218020917135966,-0.0001609010458567983,0.000482703137570395,0.0005631536604987942,0.0006436041834271932,-0.0004022526146419958,0.0002413515687851975,-0.0012872083668543865,-0.0003218020917135966,-0.0003218020917135966,-0.0023330651649235757,-0.002011263073209979
113,113,0.9879324215607401,0.9879661509901834,0.9891363917616901,0.9974837207931878,1.7305943441439502,0.24891526216102822,1.078783621584313,6.343093148735142,0.3951141835438764,0.02598551890587284,0.016009654062751434,0.010860820595333887,0.00860820595333871,0.00482703137570395,0.004344328238133554,0.0030571198712791682,0.002493966210780374,0.0,0.0008849557522123908,-0.0008045052292839916,0.0007240547063555924,0.0004022526146419958,0.0005631536604987942,0.0014481094127111848,0.0017699115044247816,0.0008045052292839916,0.0015285599356395841,0.0022526146419951766,0.0008849557522123908,0.0003218020917135966,0.001045856798069189,0.0002413515687851975,0.0006436041834271932,0.0,0.0016894609814963823,0.0015285599356395841,0.0006436041834271932
114,114,0.9855189058728882,0.985536628053555,0.9848607735777237,0.9976107516177202,1.5463209775213258,0.11785336767619718,1.2813946945490173,6.313699948789433,0.4302204577210131,0.03925985518905868,0.019629927594529372,0.015929203539823023,0.008849557522123908,0.005309734513274345,0.0012872083668543865,0.0026548672566371724,0.005148833467417546,0.0016090104585679832,0.0,-0.0001609010458567983,0.0029766693483507687,0.0023330651649235757,0.0008849557522123908,0.0014481094127111848,0.0026548672566371724,0.0005631536604987942,0.0004022526146419958,0.000482703137570395,-0.0002413515687851975,0.0013676588897827858,0.0016894609814963823,0.0015285599356395841,0.000482703137570395,0.0039420756234915585,0.001045856798069189,0.00096540627514079,-8.045052292839915e-05
115,115,0.9855189058728882,0.9854929559771536,0.9820394142317584,0.9976973607989433,1.838657581034955,0.21766751194632075,0.8870568262749879,6.3054593080446875,0.4978825987902314,0.035800482703137515,0.020756234915526937,0.019308125502815777,0.015768302493966234,0.009975864843121495,0.00772325020112632,0.006194690265486735,0.007160096540627525,0.0028962188254223697,0.0012067578439259874,0.0016894609814963823,0.0027353177795655715,0.0030571198712791682,0.0017699115044247816,0.001045856798069189,0.002413515687851975,0.001045856798069189,0.0001609010458567983,0.0039420756234915585,0.0,0.002413515687851975,0.0004022526146419958,-0.0002413515687851975,0.0001609010458567983,0.00193081255028158,0.0012872083668543865,0.0004022526146419958,0.0004022526146419958
116,116,0.9903459372485921,0.9903523530049626,0.989565654941613,0.9985499997022587,1.6702001871438685,-0.17767619497234566,1.1695932887989005,5.864575005309058,0.868064970190211,0.028479485116653224,0.02284794851166535,0.01745776347546262,0.01440064360418345,0.006033789219629937,0.009895414320193096,0.008447304907481912,0.004263877715205156,0.0022526146419951766,0.0003218020917135966,0.004183427192276756,0.00482703137570395,0.002091713596138378,0.0008849557522123908,0.0001609010458567983,-8.045052292839915e-05,-0.0007240547063555924,0.0001609010458567983,0.0005631536604987942,0.0007240547063555924,0.0015285599356395841,0.0003218020917135966,0.0003218020917135966,-0.0004022526146419958,0.0028962188254223697,0.0014481094127111848,0.0015285599356395841,0.0008045052292839916
117,117,0.9863234111021721,0.9863452864991178,0.9859974799013257,0.997615962991227,1.4688849829239936,-0.3604186267190564,1.5158244435559434,6.2208112293954345,0.6745551751964433,0.029283990345937184,0.015768302493966234,0.01713596138374902,0.0061142397425583365,0.00482703137570395,0.006436041834271933,0.0015285599356395841,0.0007240547063555924,-0.0008849557522123908,0.0003218020917135966,0.00096540627514079,0.0004022526146419958,-0.0003218020917135966,-0.0016894609814963823,-0.0003218020917135966,-8.045052292839915e-05,-0.0016090104585679832,-0.0003218020917135966,0.0012872083668543865,-8.045052292839915e-05,-0.0003218020917135966,-0.0014481094127111848,-0.0007240547063555924,-8.045052292839915e-05,-0.0018503620273531806,-0.001045856798069189,0.0004022526146419958,-0.0004022526146419958
