,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.C_CO2_vd_scaled,feature_importance.C_CO2_vd_fd1_scaled,feature_importance.C_CO2_vd_fd2_scaled,feature_importance.C_CO2_vd_fd3_scaled,feature_importance.C_mid_CO2_scaled,feature_importance.C_mid_CO2_fd1_scaled,feature_importance.C_mid_CO2_fd2_scaled,feature_importance.C_mid_CO2_fd3_scaled,feature_importance.C_top_CO2_scaled,feature_importance.C_top_CO2_fd1_scaled,feature_importance.C_top_CO2_fd2_scaled,feature_importance.C_top_CO2_fd3_scaled
24,24,0.9212022745735174,0.9182813816343723,0.9244930771479444,0.9539557256371415,0.014703493095044706,0.01681559707554825,0.011129163281884624,0.006986190089358191,-0.0077173030056864045,0.0727863525588951,0.08326563769293249,0.050771730300568585,-0.0005686433793664625,0.06376929325751424,0.10503655564581649,-0.00040617384240448917
25,25,0.9260763606823721,0.9218884120171674,0.9279239416407558,0.9632995827686094,-0.001543460601137303,0.00024370430544284893,0.0025182778229082547,-0.0004061738424046002,8.123476848109767e-05,0.04589764419171405,0.041592201462225864,0.002924451665312744,0.0009748172217710627,0.02745735174654751,0.005605199025182861,0.003086921202274495
26,26,0.9236393176279447,0.919931856899489,0.9260743043928885,0.9499481782667621,-0.0047928513403736606,0.0120227457351747,0.014053614947197257,0.00861088545897637,0.0012185215272138006,0.0441104792851339,0.05004061738424048,0.018359057676685664,0.008529650690495494,0.041917140536149367,0.07831031681559708,0.012835093419983679
27,27,0.9195775792038993,0.9147286821705426,0.92111270562598,0.9405485131148847,0.0012185215272136896,-0.00040617384240448917,0.001787164906580041,0.0012185215272135785,-0.00032493907392361354,0.05044679122664497,0.04922826969943128,0.01242891957757919,-0.002030869212022557,0.014947197400487444,0.005361494719740012,0.009260763606823819
28,28,0.9260763606823721,0.9221556886227545,0.9281923516436791,0.961742273246698,0.0023558082859465035,0.0008123476848090894,0.0008123476848090894,0.008123476848090894,0.0009748172217708406,0.018927701056052015,0.020308692120227567,0.005686433793663737,0.0034118602761982197,0.01502843216896843,0.020308692120227456,0.01884646628757114
29,29,0.9163281884646629,0.9108225108225109,0.9174386776156687,0.9466156421908635,0.0002437043054427379,0.0004874086108853648,-0.0015434606011374141,0.0002437043054427379,-0.0003249390739235025,0.029082047116165688,0.03688058489033319,0.017140536149472196,-0.00560519902518275,0.010966693744922762,0.01462225832656383,0.02745735174654762
30,30,0.9163281884646629,0.911890504704876,0.9183781126259003,0.9555980759520583,0.020714865962631945,0.003980503655564682,0.01884646628757114,-0.0017059301380991654,0.0021121039805037656,0.05069049553208771,0.08058489033306249,0.015190901705930071,-0.0047928513403736606,0.08667749796913082,0.060032493907392515,0.028188464662875723
31,31,0.9301380991064175,0.9262435677530018,0.9320803103988945,0.9610260703181057,-0.0012997562956944542,0.017384240454914712,0.005767668562144501,0.000893582453289854,0.0007311129163281027,0.03964256701868385,0.06515028432168968,0.022583265637692862,-0.0005686433793664625,0.061413484971567844,0.0654752233956134,0.01502843216896832
32,32,0.9277010560519903,0.9233419465977606,0.9292912381407956,0.954593531584682,0.0014622258326564275,0.006336311941510964,0.01421608448415923,0.008854589764419107,0.007148659626320053,0.13160032493907403,0.07896019496344442,0.01502843216896832,0.007148659626320164,0.01982128350934198,0.1069049553208774,0.03208773354995953
33,33,0.9317627944760357,0.9279588336192109,0.9337160169018577,0.9562225942756917,0.004630381803411909,0.003574329813159971,0.00779853777416728,0.00601137286758735,0.004630381803411909,0.05930138099106408,0.015678310316815547,0.030544272948822004,0.0015434606011374141,0.028188464662875723,0.02160844841592202,0.009341998375304583
34,34,0.8448415922014623,0.8515928515928516,0.8543251215817588,0.9505009434212973,-0.029000812347684812,-0.0025995125913890194,0.004874086108854536,0.0014622258326564275,-0.06173842404549135,0.01502843216896843,0.06774979691307881,-0.004874086108854536,-0.046872461413485,0.07351746547522342,0.04329813160032492,0.014865962632006569
