,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.A_CO2_vd_scaled,feature_importance.A_CO2_vd_fd1_scaled,feature_importance.A_CO2_vd_fd2_scaled,feature_importance.A_CO2_vd_fd3_scaled,feature_importance.A_low_CO2_scaled,feature_importance.A_low_CO2_fd1_scaled,feature_importance.A_low_CO2_fd2_scaled,feature_importance.A_low_CO2_fd3_scaled,feature_importance.A_top_CO2_scaled,feature_importance.A_top_CO2_fd1_scaled,feature_importance.A_top_CO2_fd2_scaled,feature_importance.A_top_CO2_fd3_scaled
84,84,0.9114541023558083,0.907075873827792,0.9137394031199342,0.9464747933774483,0.03891145410235575,0.034768480909829313,0.011779041429731962,0.009991876523151921,0.14037367993501215,0.06872461413484976,0.05142160844841592,0.05345247766043859,0.13533712428919575,0.13541835905767674,0.02965069049553226,0.02664500406173842
85,85,0.9301380991064175,0.9246935201401051,0.9304698503813549,0.958853543809296,-0.002437043054427268,-0.0012185215272135785,0.006336311941511075,0.007636068237205529,0.01502843216896832,0.031519090170592956,0.014134849715678244,0.024939073923639365,0.001543460601137192,0.021770917952883773,0.018683996750609277,0.030219333874898613
86,86,0.8960194963444355,0.8838475499092558,0.8934359137898962,0.9388344096308697,0.06133225020308697,0.0014622258326564275,0.017221770917953072,0.003168155970755482,0.06498781478472804,0.01421608448415923,0.011291632818846487,0.02307067424857845,-0.001787164906580041,0.013566206336312003,0.034199837530463184,0.010966693744922762
87,87,0.9285134037367994,0.9218472468916519,0.9277605038666985,0.9512211326370618,0.04922826969943139,0.00422420796100742,0.007067424857839177,0.006255077173029977,-0.007636068237205529,0.002924451665312855,0.01600324939073916,0.015190901705930293,0.013566206336312003,0.006661251015434799,0.02843216896831846,0.04744110479285135
88,88,0.9106417546709992,0.905982905982906,0.9127202423662601,0.9527173190890005,-0.014378554021121204,0.005523964256701874,0.006255077173030088,0.020714865962632167,0.07912266450040606,0.03663688058489034,0.0290820471161658,0.02242079610073111,0.0038992688870836956,0.04922826969943139,0.0390739236393175,0.0108042242079609
89,89,0.8578391551584078,0.8592115848753017,0.8644582635733078,0.9552446251561297,-0.011616571892769989,0.0021121039805036546,0.024532900081234765,0.0124289195775793,0.10178716490658002,0.005117790414297274,0.06214459788789606,0.08253452477660439,-0.021770917952883884,0.026320064987814917,0.05775792038992689,0.047522339561332116
90,90,0.9309504467912266,0.9256342957130359,0.9313548061335672,0.9528741130511041,-0.009748172217709072,0.002924451665312855,-0.000893582453290076,0.02144597887896027,0.0240454914703494,0.009829406986190059,0.017790414297319312,0.005442729488220888,0.009829406986190059,0.00942323314378557,0.03200649878147832,0.0112103980503655
91,91,0.9082047116165719,0.9046413502109705,0.9112732201227776,0.9596906641154428,-0.005686433793663737,0.0012997562956946762,0.004874086108854758,0.0030869212022748282,-0.009179528838342943,0.04971567831031698,0.04541023558082857,0.017709179528838215,0.05353371242891969,0.006336311941510853,0.037774167343623044,0.06677497969130797
92,92,0.9203899268887084,0.9155172413793103,0.9218634563767307,0.9449281139546626,0.09285134037367992,-0.002437043054427268,0.012753858651502692,0.03801787164906578,-0.0018683996750608056,0.012997562956945652,0.015515840779853685,0.024695369618196517,0.02542648253452473,0.04971567831031676,0.03484971567831041,0.020146222583265705
93,93,0.9203899268887084,0.9118705035971223,0.9186425363416514,0.9527306067129078,-0.012185215272136452,0.004305442729488185,0.010641754670999148,0.0010560519902518273,-0.011535337124289224,0.02185215272136487,0.006173842404549101,0.006742485783915342,-0.024695369618196628,0.03330625507717311,0.013566206336312003,0.06368805848903336
94,94,0.9041429731925265,0.8955752212389381,0.9034933163251748,0.9503029578250817,0.0522339561332249,-0.002680747359870117,-8.123476848087563e-05,0.017303005686433837,-0.0077173030056864045,0.016978066612510112,-0.0012185215272136896,0.016734362307067485,0.025182778229082103,0.03647441104792859,0.0178716490658003,0.030544272948822226
95,95,0.851340373679935,0.8520614389652384,0.8575128225570703,0.9384942464588482,-0.00040617384240448917,0.015353371242891933,0.0050365556458162875,0.014459788789601857,-0.00641754670999195,0.017465475223395588,0.051177904142973185,0.05385865150284319,0.13054427294882198,0.05613322502030871,0.009910641754670824,0.06783103168155968
96,96,0.90089358245329,0.8973063973063973,0.904113848361636,0.9533418374126339,-0.02144597887896027,0.01600324939073927,0.0,0.020308692120227456,-0.02965069049553204,0.06165718927701058,0.009504467912266557,-0.003980503655564682,0.03688058489033297,0.025751421608448455,0.060194963444354266,0.08164094232331442
97,97,0.8943948009748173,0.888507718696398,0.8960947673337054,0.945959233569853,0.027294882209585536,0.015922014622258396,0.05296506904955334,0.01567831031681577,-0.009910641754671046,0.05767668562144601,0.023314378554021076,0.02047116165718932,0.036555645816409466,0.025913891145410317,0.04012997562956944,0.04402924451665324
98,98,0.9277010560519903,0.9218612818261633,0.9278149831247177,0.9562491695235057,-0.0021121039805035435,0.00178716490657993,0.004549147034930923,0.010154346060113673,0.001787164906580152,0.05182778229082041,0.028757108042242185,0.010316815597075424,0.0005686433793664625,0.027538586515028385,0.008692120227457245,0.01925264012997563
99,99,0.9114541023558083,0.9041336851363236,0.9113237130936246,0.9574543570118792,-0.013891145410235617,0.0018683996750608056,-0.0028432168968318683,0.006498781478472715,0.00958570268074721,0.02843216896831835,0.06084484159220138,0.014784727863525582,-0.011372867587327362,0.03631194151096673,0.05613322502030871,0.02542648253452473
100,100,0.69374492282697,0.7394609536973048,0.7129408169231178,0.932150734805602,0.0356620633631195,-0.0002437043054427379,-0.004061738424045447,-0.002030869212022779,-8.123476848098665e-05,0.019577579203899353,0.0023558082859463925,0.002030869212022779,0.004711616571892785,0.005361494719740123,0.01600324939073927,0.019008935824533002
101,101,0.909017059301381,0.9047619047619048,0.9114871508676818,0.9536713704855299,0.08497156783103166,0.00422420796100742,0.010154346060113784,0.005199025182778261,0.004874086108854536,0.027132412672623896,0.021770917952883995,0.019983753046303843,0.056783103168155935,0.0596263200649878,0.04061738424045491,0.02802599512591386
102,102,0.8903330625507717,0.8849104859335039,0.8924752185814133,0.9407876903452125,0.08992688870836718,-0.0012997562956945652,0.031356620633631094,0.0077173030056865155,0.007311129163281804,0.013891145410235617,0.022745735174654724,0.019252640129975518,0.1568643379366369,0.06376929325751401,0.045329000812347586,0.028757108042242074
103,103,0.9179528838342811,0.9122502172024327,0.9188059741157086,0.9491137154853968,0.0018683996750609166,0.009829406986189948,0.003330625507717233,0.002193338748984641,0.0012185215272135785,0.021364744110479283,0.019496344435418478,0.021689683184403008,0.005686433793663737,0.015353371242892044,0.036149471974004865,0.01543460601137292
104,104,0.9138911454102355,0.9084628670120898,0.9151864253634165,0.9551117489170586,0.0005686433793662404,-0.00032493907392361354,0.008042242079610018,0.0016246953696181787,0.029975629569455653,0.02680747359870006,0.03046303818034113,-0.00016246953696186228,0.036961819658813844,0.026482534524776558,0.041348497156783015,0.017709179528838326
105,105,0.8277822908204712,0.8341158059467919,0.8365462807940685,0.8878152488771958,-8.123476848087563e-05,0.008123476848090894,0.004549147034930923,0.001543460601137192,0.08529650690495538,0.023314378554021076,0.01283509341998379,0.01803411860276183,0.006742485783915453,0.01665312753858661,0.011535337124289335,0.025182778229082103
106,106,0.9317627944760357,0.926056338028169,0.931702941879933,0.9550293656488344,-0.011535337124289113,-0.0012997562956946762,-0.0010560519902519383,0.007636068237205529,0.02242079610073089,0.014134849715678244,0.013809910641754741,0.0017059301380991654,0.08326563769293249,0.03200649878147832,0.044760357432981346,0.00779853777416728
107,107,0.9114541023558083,0.9015356820234869,0.9093106380717,0.954149724946185,-0.016165718927701023,-0.004386677497969282,-0.0012185215272136896,0.001543460601137303,-0.016896831844029236,0.012428919577579078,-0.0010560519902519383,0.004305442729488407,-0.00032493907392372456,0.0036555645816408466,0.026320064987814695,0.0674248578391552
108,108,0.6758732737611698,0.7276450511945393,0.696155890403678,0.853139865529246,0.06645004061738424,0.0002437043054427379,0.00016246953696186228,-0.003168155970755371,-0.004305442729488185,0.00422420796100742,0.002274573517465517,0.004386677497969171,0.0016246953696181787,0.003168155970755593,0.0005686433793663515,0.007229894394800929
109,109,0.9187652315190902,0.9128919860627178,0.9194225198649978,0.9477344601238407,0.008123476848091005,0.0004874086108853648,0.009991876523151921,0.016328188464662996,-0.009179528838342943,0.015759545085296756,0.011129163281884624,0.05523964256701874,0.0352558895207149,0.010885458976441886,0.04151096669374499,0.032981316003249495
110,110,0.9220146222583265,0.9142857142857143,0.920815062850461,0.9453294001966569,0.08887083671811524,-0.00178716490657993,-0.0009748172217708406,0.006092607636068004,0.0004061738424046002,0.00739236393176268,0.04004874086108856,0.006661251015434688,0.0593013809910643,0.00779853777416728,0.02802599512591397,0.02940698619008919
111,111,0.6953696181965882,0.7412008281573499,0.7147107284275426,0.9418427276834356,-0.05410235580828593,-0.00040617384240448917,-0.0010560519902517163,-0.0018683996750609166,0.003168155970755593,-0.001137286758732703,0.010722989439480024,0.007067424857839288,-0.10617384240454897,0.0028432168968318683,0.008123476848091005,0.009423233143785681
112,112,0.8911454102355808,0.8858603066439523,0.8933601743336257,0.9263440431582023,0.09626320064987814,0.014053614947197368,0.013728675873273866,0.016571892770105512,0.02640129975629557,0.045410235580828684,0.02445166531275389,0.02006498781478483,0.015109666937449084,0.02648253452477667,0.02526401299756298,0.029406986190089413
113,113,0.826157595450853,0.8231404958677686,0.8303476042414095,0.9214914029073321,-0.013322502030869265,-0.001787164906580152,-0.007148659626320053,0.003574329813160193,0.10958570268074741,0.02705117790414302,0.011535337124289113,-0.006336311941510964,-0.0011372867587325919,0.01023558082859466,0.0360682372055241,0.03225020308692128
114,114,0.8952071486596264,0.8900255754475703,0.8973823380903028,0.9164421058226369,0.03143785540211219,0.0004061738424047112,-0.002274573517465406,0.007961007311129142,0.044191714053614994,0.0050365556458163985,0.0023558082859463925,0.01462225832656383,0.01600324939073927,0.005686433793663737,0.024939073923639477,0.03151909017059307
115,115,0.9130787977254264,0.9060579455662863,0.9130936245980494,0.9465332589226394,0.05069049553208771,0.019577579203899353,-0.0006498781478472271,-0.0023558082859462814,0.04914703493095052,0.008042242079610018,0.08066612510154336,0.013566206336311892,-0.0028432168968319793,0.03265637692932577,0.03403736799350121,0.021445978878960048
116,116,0.69374492282697,0.7401791867677464,0.713209226926041,0.9473650641792235,-0.09439480097481734,-0.0041429731925263225,-0.004467912266449936,-0.008935824532900094,-0.006092607636068226,0.012510154346060176,0.0032493907392364685,-0.014378554021120982,0.002274573517465517,8.123476848098665e-05,0.007554833468724653,-0.003168155970755371
117,117,0.669374492282697,0.7240677966101695,0.6902840893991337,0.9303675356772702,0.013322502030869265,-0.0005686433793664625,-0.0017059301380990544,-0.00560519902518275,-0.0041429731925264335,-0.002030869212022779,-0.0005686433793663515,0.0005686433793663515,0.0009748172217709516,0.0025995125913891304,0.0,-0.00048740861088558685
118,118,0.7140536149471974,0.752112676056338,0.7315753806904249,0.9424619309575064,-0.03387489845653935,0.007636068237205529,-0.014134849715678355,-0.01080422420796101,-0.0012185215272135785,0.017384240454914712,0.013972380178716604,0.0009748172217709516,-0.04825345247766033,0.009179528838342832,0.012510154346060176,0.016165718927701134
119,119,0.6831844029244517,0.7336065573770492,0.7034494671662813,0.925929469292301,-0.017140536149471863,-0.003818034118602709,-0.0027619821283508816,0.00016246953696186228,0.004955320877335634,0.006661251015434577,0.014947197400487444,0.0120227457351747,0.03923639317627947,0.013566206336312003,0.0178716490658003,0.0032493907392364685
120,120,0.8164094232331438,0.820919175911252,0.8240226952616333,0.909713253076085,-0.008042242079610018,0.0027619821283508816,0.008042242079610018,0.014541023558082955,0.06441917140536157,0.04329813160032503,0.09130787977254262,0.1014622258326563,0.010722989439480024,0.06490658001624694,0.09585702680747354,0.0004874086108854758
121,121,0.8578391551584078,0.8580697485806975,0.8637872385659996,0.9493156873687847,-0.002924451665312744,0.009260763606823708,0.010722989439480024,0.007961007311129253,-0.01762794476035745,0.018927701056052015,0.06385052802599511,0.062225832656376934,-0.0019496344435419033,0.04240454914703484,0.09155158407798536,0.07863525588952058
122,122,0.9025182778229082,0.8958333333333334,0.9033338648382896,0.9512849132318156,0.021689683184402786,-0.0028432168968317573,0.004305442729488185,0.033549959382615846,0.0006498781478471161,0.01722177091795285,0.047359870024370476,0.01762794476035745,-0.006580016246953813,0.02363931762794469,0.042567018683996705,0.007554833468724542
123,123,0.9236393176279447,0.91651865008881,0.9228533843578092,0.9641154428765049,-0.009504467912266557,-0.0005686433793663515,-0.006255077173030088,0.006255077173029866,-0.002680747359870006,0.014297319252639884,0.013484971567831017,0.029894394800974777,-0.013728675873273866,0.04183590576766827,0.01941510966693738,0.02079610073111282
124,124,0.6872461413484972,0.7353951890034365,0.7069348109171119,0.8225012623242712,0.002680747359870117,-0.0028432168968318683,-0.0006498781478473381,0.0002437043054426269,0.005199025182778261,0.0050365556458163985,0.023314378554021076,0.010885458976441886,-0.05532087733549962,0.0116165718927701,0.023558082859463703,0.004955320877335523
125,125,0.6823720552396426,0.729036729036729,0.7012224613994525,0.7990990990990989,0.02705117790414302,-0.0027619821283508816,-0.004061738424045447,-0.0017059301380990544,0.0016246953696182898,0.01242891957757919,0.0023558082859463925,0.00861088545897648,0.048984565393988655,0.019902518277823078,0.013647441104792879,0.011210398050365611
126,126,0.9309504467912266,0.9265341400172861,0.9322942411437987,0.9490977703367082,-0.0004061738424047112,0.007961007311129031,0.0016246953696182898,0.032087733549959196,2.220446049250313e-16,0.06035743298131602,0.007148659626320164,0.026482534524776558,0.05345247766043859,0.015597075548334782,0.04191714053614948,0.02721364744110477
127,127,0.9244516653127539,0.9182058047493403,0.9244093651173297,0.942042042042042,0.049390739236393255,-0.00032493907392361354,-0.0021121039805036546,-0.0014622258326564275,0.006661251015434466,0.02339561332250195,0.00438667749796906,-0.0010560519902518273,0.13387489845653944,0.0465475223395615,0.00601137286758735,0.022177091795288373
128,128,0.9212022745735174,0.9143865842894969,0.9208695421084802,0.9521379786866512,-0.007392363931762902,-0.0013809910641754408,-0.0008123476848090894,0.00219333874898453,-0.013160032493907514,0.0030056864337935085,0.033387489845653984,-0.0025995125913892414,0.0004874086108852538,0.022339561332250235,0.017303005686433837,0.0112103980503655
129,129,0.6921202274573518,0.7402330363262508,0.7121103404289245,0.9139865529246061,0.03444354183590581,-0.0016246953696181787,-0.0034930950446790954,-0.0021121039805036546,0.011535337124289224,0.01722177091795296,0.011941510966693936,0.0038992688870838066,0.004955320877335523,0.01665312753858661,0.01242891957757919,0.009341998375304694
130,130,0.8984565393988627,0.8937977909940527,0.9009221610991522,0.9529724414680167,0.018277822908204677,-0.0050365556458163985,0.014703493095044595,0.0034930950446790954,-0.011372867587327362,0.012753858651502914,0.008529650690495605,0.046872461413485,-0.00820471161657177,0.022989439480097462,0.04321689683184404,0.02006498781478483
131,131,0.8269699431356621,0.8324154209284028,0.8352587100374711,0.930455233995057,-0.011047928513403749,-0.0006498781478472271,0.01941510966693749,0.010804224207961122,0.09350121852152715,0.016328188464662885,0.06230706742485781,0.04232331437855408,-0.029731925264012915,0.023314378554021076,0.07855402112103982,0.020714865962631945
132,132,0.7286758732737612,0.7627840909090909,0.7454915092083234,0.9484041563687582,-0.0402924451665313,-0.009910641754670935,-0.009666937449228308,0.006092607636068226,0.024370430544272792,0.01722177091795285,0.019740048740860994,0.007798537774167391,-0.09179528838342821,0.017303005686433726,0.018927701056052015,0.011616571892770211
133,133,0.7465475223395613,0.776183644189383,0.7625448457306865,0.8956469744080364,-0.056376929325751446,0.0034930950446790954,-0.00016246953696186228,-0.01722177091795285,-0.030706742485783867,0.020958570268074794,0.014459788789601968,-0.014703493095044595,-0.02802599512591386,0.02144597887896027,0.0519090170593014,0.013809910641754741
134,134,0.8269699431356621,0.8334636434714621,0.8357955300433176,0.9435249408700737,8.123476848087563e-05,-0.0019496344435416813,0.016734362307067485,0.024532900081234876,0.0526401299756295,0.016734362307067485,0.051990251827782386,0.0367993501218522,-0.04809098294069858,0.025913891145410317,0.0712428919577579,0.019090170593013767
135,135,0.8822095857026807,0.8778433024431339,0.885236121076829,0.9393605995375907,-0.01640942323314387,0.00032493907392361354,0.014865962632006346,0.01697806661251,-0.018765231519090153,0.049390739236393255,0.05751421608448404,0.018765231519090153,0.06929325751421611,0.04321689683184404,0.028675873273761088,0.058407798537774
136,136,0.6799350121852152,0.7286501377410468,0.6993728241515852,0.7867548964894098,0.019333874898456505,0.0002437043054426269,-0.001137286758732703,-0.0013809910641754408,-0.000893582453290076,0.010398050365556522,0.003980503655564571,0.006904955320877204,-0.029975629569455875,0.01819658813972369,0.010966693744922762,0.013241267262388168
137,137,0.6839967506092608,0.7337440109514032,0.7040660129155705,0.9356879002896701,-0.030381803411860364,0.0006498781478472271,-0.001543460601137192,0.005767668562144612,0.00219333874898453,0.010641754670999148,0.007473598700243667,0.0015434606011374141,-0.04687246141348489,0.013484971567831017,0.007798537774167502,0.0047928513403736606
138,138,0.8505280259951259,0.8481848184818482,0.8550174067873183,0.9159478062132929,0.059545085296506706,0.003574329813160082,0.011697806661250976,0.0017059301380990544,0.007067424857839177,0.025507717303005717,0.03606823720552399,0.024370430544272903,0.07189277010560524,0.06441917140536135,0.04305442729488218,0.03866774979691312
139,139,0.9277010560519903,0.9211691762621789,0.9271439581174095,0.9503574370831008,0.0012997562956944542,0.005442729488220888,0.000893582453290076,0.004467912266450047,-0.0027619821283508816,0.050771730300568696,0.007798537774167391,-8.123476848087563e-05,-0.005117790414297163,0.05329000812347695,0.040942323314378526,0.02843216896831846
140,140,0.6872461413484972,0.7346657477601654,0.7066664009141885,0.9086369555396103,0.026157595450853055,-0.009098294069861845,-0.006092607636068337,0.004305442729488296,0.006986190089358191,0.006904955320877426,0.0077173030056865155,0.009910641754670824,-0.004630381803411798,-0.011860276198212838,0.015678310316815547,-0.002680747359870006
141,141,0.9122664500406173,0.9073756432246999,0.9140875388662999,0.9512397353105317,-0.002924451665312744,0.0008123476848090894,-0.005523964256702096,0.021933387489845413,0.10666125101543467,0.04045491470349294,0.024695369618196628,0.006255077173030088,-0.0032493907392362464,0.03281884646628741,0.016165718927701023,0.04077985377741655
142,142,0.9236393176279447,0.9184027777777778,0.9245980493768104,0.9578410268675756,-0.005848903330625599,-0.001787164906580152,0.0025995125913890194,0.003168155970755371,-0.0124289195775793,0.03306255077173037,0.025507717303005717,0.00958570268074721,0.003168155970755482,0.04703493095044664,0.06263200649878153,0.014459788789601857
143,143,0.8359057676685622,0.8384,0.8428459432884212,0.9357304206861728,-0.0282696994313566,0.011941510966693714,0.0005686433793663515,0.015515840779853685,0.09285134037367992,0.008529650690495494,0.03290008123476851,0.025101543460601117,-0.006742485783915453,0.03728675873273768,0.037367993501218555,-0.01665312753858661
144,144,0.9187652315190902,0.9130434782608695,0.9195567248664593,0.9598208828297323,-0.013078797725426528,0.0007311129163281027,0.00861088545897648,0.019577579203899242,0.0030056864337937306,0.013647441104792657,0.0480097481722177,0.00601137286758735,-0.017384240454914712,0.026157595450852833,0.057757920389926776,0.016896831844029347
145,145,0.9122664500406173,0.9072164948453608,0.9139533338648382,0.9516755693746843,-0.03021933387489839,0.00519902518277815,0.013891145410235617,0.007798537774167391,0.006336311941510964,0.021364744110479172,0.012997562956945541,0.01998375304630373,-0.005117790414297274,0.024126726238830165,0.029082047116165688,0.08025995125913898
146,146,0.6864337936636881,0.7341597796143251,0.7059156501634378,0.918969411889766,-0.00016246953696186228,-0.0028432168968318683,-0.0019496344435417923,0.001137286758732814,0.00016246953696186228,0.011616571892770211,0.01640942323314376,0.0014622258326563164,0.002030869212022668,0.02063363119415118,0.003818034118602598,0.01502843216896832
147,147,0.9163281884646629,0.9097283085013146,0.9164992426054372,0.9427303409604295,0.06856214459788801,0.011860276198212838,-0.0001624695369619733,0.018115353371242926,0.004305442729488185,0.0181965881397238,0.020146222583265705,0.031112916328188467,0.04492282696994321,0.05393988627132418,0.03468724614134844,0.023964256701868414
148,148,0.9114541023558083,0.9022421524663677,0.9098474580775466,0.9574477131999255,-0.01803411860276205,0.005117790414297163,0.005523964256701874,0.007148659626319942,-0.009098294069861956,0.022745735174654724,0.027944760357432985,0.019577579203899242,-0.01502843216896843,0.022908204711616476,0.01844029244516654,0.02965069049553204
149,149,0.6839967506092608,0.733013040494166,0.7037976029126471,0.9405431980653219,-0.01543460601137292,-0.009666937449228197,-0.004386677497969171,-0.006092607636068115,0.003330625507717344,0.012916328188464665,0.004224207961007309,0.005117790414297385,0.007961007311129142,-0.0059301380991063635,0.007392363931762791,0.010560519902518273
150,150,0.834281072298944,0.838351822503962,0.8420154667942279,0.9356852427648887,0.04508529650690496,0.030381803411860364,0.0012997562956946762,0.020389926888708443,-0.01917140536149453,0.05467099918765239,0.07733549959382624,0.04589764419171416,0.08870836718115371,0.0782290820471162,0.07896019496344442,-0.009179528838342721
151,151,0.6929325751421609,0.7382271468144044,0.7119216561694438,0.8555528980307741,0.04281072298943944,-0.001543460601137303,0.00016246953696186228,0.00032493907392372456,-0.00016246953696186228,0.0017059301380991654,0.010154346060113673,0.01064175467099926,0.013728675873273755,0.007392363931762791,0.002680747359870228,0.011454102355808349
152,152,0.8919577579203899,0.8879528222409435,0.8950503600946079,0.9230779452018388,0.07749796913078799,0.005605199025182639,0.002680747359870117,0.032331437855401934,0.004874086108854425,0.022420796100731,0.028188464662875723,0.013078797725426416,-0.004792851340373883,0.0406173842404548,0.04906580016246964,0.0248578391551586
153,153,0.7887896019496344,0.8042168674698795,0.800644449759494,0.9488984559781021,-0.06125101543460609,-0.023314378554020965,0.0013809910641754408,-0.00901705930138108,-0.04841592201462219,0.021202274573517532,0.08497156783103155,0.03663688058489045,-0.017952883834281064,0.0406986190089359,0.08188464662875694,0.016490658001624747
154,154,0.9268887083671812,0.9226804123711341,0.9286746923915066,0.9640729224800021,-0.010073111291632908,-0.003330625507717344,0.016490658001624636,0.0028432168968320903,0.12177091795288386,0.033956133225020224,0.012103980503655576,0.006742485783915675,0.1177091795288383,0.038748984565393996,0.0744110479285135,0.05832656376929335
155,155,0.9268887083671812,0.9204946996466431,0.9265274123681203,0.9616917802758511,0.001543460601137303,-0.0036555645816408466,-0.0025995125913891304,0.004955320877335523,-0.005767668562144501,0.02526401299756309,0.012753858651502914,0.003168155970755593,-0.0019496344435417923,0.017952883834281175,0.03769293257514228,0.015272136474410947
156,156,0.8789601949634444,0.8773662551440329,0.8838435780913657,0.9512317627361875,-0.03501218521527216,0.02160844841592202,0.009829406986190059,0.027376116978066634,0.11551584077985388,0.05004061738424037,0.10950446791226642,0.015515840779853796,-0.02047116165718932,0.029163281884646675,0.03931762794476035,0.08432168968318443
157,157,0.8943948009748173,0.8807339449541285,0.8909949772781631,0.9399319673655957,0.02347684809098305,0.002030869212022779,0.010479285134037397,0.004224207961007309,-0.015109666937449306,0.030787977254264853,0.004386677497969282,0.03192526401299767,-0.02680747359870017,0.013972380178716493,0.0352558895207149,0.0341186027619822
158,158,0.8318440292445166,0.8371361132966169,0.8401658295463605,0.9393340242897764,0.03419983753046296,0.016084484159220036,0.0028432168968319793,0.009585702680747321,0.10787977254264813,0.04484159220146211,0.03086921202274573,0.06441917140536146,-0.011210398050365611,0.041754670999187615,0.03785540211210403,0.0108042242079609
159,159,0.8846466287571081,0.8822553897180763,0.8889646283451593,0.9514735974912966,0.0956945572705119,0.028350934199837696,0.001137286758732814,0.02721364744110466,0.0016246953696184008,0.049390739236393144,0.06409423233143785,0.019090170593013878,0.11210398050365566,0.057189277010560535,0.12696994313566212,0.054589764419171516
160,160,0.69374492282697,0.7380125086865879,0.7124039969172713,0.8725982619787931,-0.08554021121039812,-0.00519902518277815,-0.0006498781478473381,0.0038992688870836956,0.0012185215272136896,0.008285946385052756,0.008042242079610018,0.0166531275385865,-0.05702680747359856,0.02201462225832662,-0.001787164906580041,0.007067424857839288
161,161,0.8748984565393989,0.8723051409618574,0.8791503893273804,0.9424619309575061,-0.037367993501218444,-0.0006498781478472271,0.0038992688870838066,-0.008285946385052756,-0.0240454914703494,0.06482534524776606,0.009991876523151921,0.04995938261575961,-0.03127538586515033,0.0068237205523965505,0.040942323314378526,0.029569455727051275
162,162,0.9179528838342811,0.9097408400357462,0.9166586940923225,0.9560046772436152,0.006742485783915453,0.0050365556458165095,0.004874086108854758,-0.0008123476848092004,-0.02103980503655578,0.0294069861900893,0.010479285134037286,0.020796100731112932,-0.009910641754670935,0.01502843216896832,0.06953696181965874,0.008529650690495605
163,163,0.7124289195775793,0.7492917847025495,0.7294028541816152,0.8538281644476334,0.03330625507717311,-0.009260763606823708,-0.0018683996750608056,-0.009504467912266445,0.037936636880584906,-0.006092607636068226,-8.123476848076461e-05,-0.012753858651502803,0.027701056051990358,0.012103980503655576,0.026482534524776558,-0.0017059301380990544
164,164,0.9228269699431356,0.9164467897977133,0.9227736586143666,0.9580243960774933,0.03801787164906589,0.0028432168968316462,0.0012185215272134675,0.00032493907392361354,-0.0041429731925264335,0.021527213647441035,0.0041429731925262114,0.010560519902518273,-0.012185215272136563,0.014134849715678244,0.02363931762794469,0.015353371242891822
165,165,0.8586515028432169,0.8599033816425121,0.8652090143240585,0.9395306811236014,-0.04289195775792043,0.007636068237205529,0.0047928513403736606,0.0038992688870835845,0.10024370430544272,0.06368805848903336,0.04167343623070663,0.024370430544272792,0.004467912266449936,0.056783103168155824,0.0635255889520715,0.048984565393988655
166,166,0.7156783103168156,0.7531734837799718,0.7330768821919265,0.8881607270987801,-0.0662063363119414,0.0019496344435417923,-0.006986190089358302,0.008123476848090894,-0.050203086921202345,0.015678310316815658,-0.004224207961007309,0.013647441104792879,0.009098294069862067,0.01324126726238839,0.00901705930138108,0.023720552396425676
167,167,0.9155158407798538,0.9089316987740805,0.9157484918546865,0.9471418320975843,0.07538586515028423,0.0012185215272136896,0.0021933387489847522,0.015190901705930182,-0.0013809910641754408,0.04930950446791227,0.03891145410235597,0.01900893582453289,0.014378554021121204,0.008610885458976592,0.039398862713241334,0.04768480909829409
168,168,0.9195775792038993,0.9147286821705426,0.92111270562598,0.9595817055994048,0.03582453290008114,0.011697806661250976,0.00861088545897648,0.018521527213647304,0.024370430544272903,0.028757108042242074,0.0735987002437043,0.02022745735174658,0.00844841592201473,0.07075548334687243,0.04865962632006504,0.027132412672623674
169,169,0.9293257514216084,0.9242819843342036,0.9301217146349889,0.9640835525791277,-0.0014622258326564275,-0.0018683996750609166,-0.0023558082859463925,-0.0036555645816409577,0.005523964256701763,0.010479285134037286,0.013241267262388279,0.010316815597075535,-0.0007311129163281027,0.04061738424045491,0.04199837530463035,0.012347684809098314
170,170,0.9220146222583265,0.9133574007220217,0.9200098328416912,0.9556007334768397,-0.003086921202274495,0.005280259951259025,0.0025995125913891304,0.009423233143785459,-0.011047928513403749,0.019983753046303954,0.007067424857839177,0.006336311941510742,-0.01998375304630373,0.0355808285946384,0.011210398050365611,0.014378554021120982
171,171,0.8643379366368806,0.8654311039484287,0.8708668845836987,0.9597305269871641,0.004955320877335523,0.0050365556458163985,0.014297319252640328,0.041998375304630464,0.07083671811535341,0.08570268074735987,0.12420796100731124,0.03785540211210403,0.031925264012997556,0.0670186839967506,0.07676685621445989,0.031356620633631316
172,172,0.8952071486596264,0.8922305764411027,0.8989927981078423,0.9492386191501235,-0.020877335499593808,-0.001137286758732814,-0.009098294069861845,0.01405361494719748,-0.021121039805036546,0.04167343623070674,0.05166531275385877,0.010316815597075646,0.0670186839967506,0.08578391551584086,0.026563769293257544,0.002924451665312744
173,173,0.9041429731925265,0.9001692047377327,0.9069826463631774,0.9486991416194955,-0.011129163281884513,0.012266450040617438,0.01624695369618212,0.002924451665312744,0.022095857026807608,0.010804224207961122,0.07660438667749803,0.014541023558082955,-0.0012185215272138006,0.04443541835905784,0.034606011372867784,0.043623070674248754
