,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.A_CO2_vd_scaled,feature_importance.A_CO2_vd_fd1_scaled,feature_importance.A_CO2_vd_fd2_scaled,feature_importance.A_CO2_vd_fd3_scaled,feature_importance.A_low_CO2_scaled,feature_importance.A_low_CO2_fd1_scaled,feature_importance.A_low_CO2_fd2_scaled,feature_importance.A_low_CO2_fd3_scaled,feature_importance.A_top_CO2_scaled,feature_importance.A_top_CO2_fd1_scaled,feature_importance.A_top_CO2_fd2_scaled,feature_importance.A_top_CO2_fd3_scaled,feature_importance.A_low_temperature_scaled,feature_importance.A_low_temperature_fd1_scaled,feature_importance.A_low_temperature_fd2_scaled,feature_importance.A_low_temperature_fd3_scaled,feature_importance.A_low_humidity_scaled,feature_importance.A_low_humidity_fd1_scaled,feature_importance.A_low_humidity_fd2_scaled,feature_importance.A_low_humidity_fd3_scaled,feature_importance.A_top_temperature_scaled,feature_importance.A_top_temperature_fd1_scaled,feature_importance.A_top_temperature_fd2_scaled,feature_importance.A_top_temperature_fd3_scaled,feature_importance.A_top_humidity_scaled,feature_importance.A_top_humidity_fd1_scaled,feature_importance.A_top_humidity_fd2_scaled,feature_importance.A_top_humidity_fd3_scaled
81,81,0.9362054681027341,0.9299363057324841,0.9344088898205045,0.9767604779188686,0.0037282518641259532,0.005219552609776246,0.008367854183927048,0.0057995028997515075,-0.0067937033968517024,0.007705053852526955,0.007373653686826853,0.0057995028997515075,-0.007456503728251684,0.004722452361226148,0.0067937033968518135,0.007042253521126751,-0.0014913007456504035,0.0010770505385253593,0.0012427506213753547,0.0004971002485502085,-0.0028169014084507005,0.012758906379453205,0.014664457332228653,0.010190555095277443,-0.0015741507870752347,0.0028997514498757537,0.0022369511184756607,0.0028997514498759758,-0.0032311516155757447,0.005882352941176561,0.003976801988401224,0.004888152444076144
82,82,0.9453189726594863,0.9409660107334525,0.9446247917654976,0.9712829451805434,0.001325600662800297,-0.005053852526926361,-0.008202154101077164,-0.007290803645402022,-0.0028997514498756427,-0.0009113504556752527,-0.003314001657000909,-0.002319801159900714,-0.002982601491300696,0.0005799502899751507,-0.001657000828500621,-0.00041425020712504423,-0.005053852526926361,0.0017398508699253412,0.002319801159900381,0.002071251035625443,-0.004722452361226259,0.008285004142502106,0.009196354598177137,0.008616404308201986,-0.004225352112676162,0.0027340513670257582,0.0025683512841754297,0.002071251035625443,-0.0031483015741509135,0.003976801988401002,0.004225352112676051,0.0038939519469757267
83,83,0.8914664457332229,0.872444011684518,0.885446201030416,0.9374827620445043,-0.005385252692626352,0.004308202154100993,0.008450704225352101,0.01118475559237786,-0.011930405965203117,0.007539353769676849,0.004308202154100993,-0.0028997514498757537,-0.018558409279204713,0.0190555095277547,0.027091963545981868,0.02154101077050541,-0.007622203811101791,0.0001657000828501065,0.001657000828500399,0.0031483015741509135,-0.0048053024026512015,0.0235294117647058,0.018558409279204602,0.020878210439105316,-0.007207953603976858,0.0064623032311516004,0.005550952775476459,0.005716652858326454,-0.002319801159900603,0.014001657000828449,0.013918806959403396,0.010687655343827762
84,84,0.9420049710024855,0.9369369369369369,0.9408489899937116,0.9532065355294949,-0.0061309030654516095,0.000331400165700102,0.0007456503728252573,8.285004142505326e-05,-0.0007456503728252573,0.0019055509527754477,-0.0004971002485499865,0.0008285004142501995,-0.0005799502899750397,0.005219552609776135,0.006710853355426649,0.006048053024026556,-0.0001657000828499955,0.0028169014084507005,0.002651201325600705,0.0022369511184755497,-0.0020712510356255542,0.0054681027340514055,0.005385252692626241,0.007373653686826853,0.0005799502899751507,0.004059652029826166,0.003645401822700789,0.004722452361226259,-0.000662800331400093,-0.0025683512841756517,-0.0009113504556751417,-0.0038111019055508955
85,85,0.932062966031483,0.9226415094339623,0.9280694593073927,0.9920429597431684,0.0015741507870752347,0.004722452361226148,0.009942004971002616,0.006959403479701809,0.0024855012427505985,0.013090306545153085,0.008947804473902199,0.006710853355426538,-0.007373653686826631,0.018392709196354717,0.025103562551781256,0.02485501242750643,0.0022369511184756607,0.0064623032311517115,0.006628003314001707,0.005965202982601392,-0.002734051367025647,0.015327257663628746,0.01657000828500399,0.014498757249378658,0.000994200497100306,0.0038111019055511175,0.005385252692626241,0.004888152444076144,-0.0028169014084507005,0.010604805302402598,0.01201325600662806,0.011681855840927957
86,86,0.9411764705882353,0.9357466063348416,0.9397374866233466,0.960810542457774,-0.008947804473902199,-0.0018227009113505055,-0.0014913007456502925,-0.00041425020712504423,-0.004971002485501197,-0.000331400165700213,-0.0027340513670257582,-0.0036454018227009,-0.008616404308202208,0.00588235294117645,0.007207953603976747,0.00985915492957734,-0.0038939519469760597,0.005633802816901401,0.0057995028997515075,0.004059652029825944,-0.005302402651201521,-0.0034797017398509045,0.00016570008284988447,8.285004142483121e-05,-0.001657000828500288,0.004556752278376042,0.0051367025683514145,0.006545153272576654,-0.004556752278376153,-0.0014913007456505145,-0.003314001657000798,-0.0010770505385253593
87,87,0.9527754763877382,0.9491525423728814,0.9522825811149234,0.9897620334719724,0.002651201325600594,-0.0004971002485502085,-0.0004142502071252663,-0.00041425020712504423,-0.00894780447390231,-0.0007456503728252573,-0.0005799502899750397,-0.0014084507042252392,-0.010024855012427447,-0.001988400994200501,-1.1102230246251565e-16,-0.001325600662800186,-0.0034797017398507935,-0.0005799502899752618,-0.0008285004142503105,-0.0015741507870755678,-0.0022369511184755497,0.0018227009113505055,0.0025683512841756517,0.002734051367025647,-0.003314001657000798,-0.0004971002485499865,-1.1102230246251565e-16,-0.0007456503728252573,-0.0024026512013256562,0.00563380281690129,0.0054681027340514055,0.0028169014084507005
88,88,0.9312344656172328,0.924476797088262,0.9294153988724998,0.9804149244839645,-0.008119304059652,0.004059652029825944,0.0028169014084507005,0.0019055509527754477,-0.014415907207953604,0.012924606462303201,0.014830157415078649,0.004142502071250886,-0.026263463131731446,0.01789560894780451,0.016652858326429043,0.0067937033968517024,-0.0028997514498757537,0.004225352112676162,0.00679370339685148,0.004639602319801095,0.0019055509527755587,0.019469759734879855,0.018392709196354606,0.017149958574979363,-0.0030654515327258602,0.010936205468102811,0.011267605633802913,0.011681855840927957,0.0027340513670258693,0.01714995857497914,0.014415907207953604,0.013256006628003525
89,89,0.9138359569179785,0.9026217228464419,0.9102068003044912,0.9705079267014551,-0.0028997514498757537,0.0022369511184755497,0.0028169014084507005,0.004888152444076366,-0.004722452361226037,0.0034797017398507935,0.002734051367025647,0.0014084507042253502,-0.01176470588235301,0.010521955260977545,0.010273405136702718,0.010936205468102811,-0.002402651201325434,0.006213753106876885,0.00530240265120141,0.0036454018227009,0.002319801159900603,0.006876553438276756,0.012096106048053112,0.012510356255178157,-0.002734051367025647,0.011101905550952806,0.009693454846727345,0.008119304059652,0.000331400165700102,0.008119304059652221,0.010190555095277665,0.011516155758077962
90,90,0.923777961888981,0.9138576779026217,0.9201937822005009,0.982762044504264,0.010770505385252704,0.005633802816901512,0.0072908036454018,0.012261806130903108,-0.013090306545153307,0.0024855012427508205,0.0032311516155757447,0.003728251864125842,-0.008782104391052203,0.011433305716652908,0.010024855012427558,0.014664457332228764,-8.285004142494223e-05,0.001988400994200501,0.0019055509527754477,0.0014913007456504035,-0.005716652858326565,0.013835956917978343,0.014084507042253502,0.01822700911350461,-0.001325600662800186,0.006876553438276756,0.0057995028997515075,0.0044739022369512105,0.0035625517812758467,0.010936205468102811,0.012096106048053112,0.011847555923778064
91,91,0.9453189726594863,0.9413854351687388,0.9450715995719471,0.9798605518352217,-0.007042253521126751,-0.0012427506213753547,-0.0005799502899751507,0.0007456503728251462,-0.0001657000828501065,0.003065451532725638,0.0025683512841755407,0.0048053024026512015,-0.003645401822701011,0.0012427506213752437,0.004308202154101104,0.0038111019055510065,-0.0018227009113503945,-0.0020712510356256653,-0.0024026512013257673,-0.0011599005799505235,-0.004888152444076033,0.004888152444076144,0.005882352941176339,0.002071251035625443,-0.0011599005799503015,-0.001657000828500399,-0.0009113504556752527,-0.0005799502899751507,-0.00505385252692625,0.0024855012427504874,-0.00024855012427504874,0.0004971002485500975
92,92,0.9494614747307374,0.946817785527463,0.9504057125205476,0.9801253268316362,0.0015741507870755678,-8.285004142505326e-05,0.0005799502899751507,0.0025683512841755407,0.013090306545153196,0.0033968516984259622,0.007373653686826964,0.006296603148301716,0.0018227009113506165,0.005302402651201299,0.0038111019055507844,0.006959403479701698,0.0012427506213752437,0.0035625517812759577,0.0034797017398509045,0.002982601491300585,0.0028997514498757537,0.015327257663628857,0.015907207953604008,0.018144159072079447,0.0005799502899751507,0.0038111019055510065,0.00505385252692625,0.0032311516155758557,0.0021541010770506075,0.023860811930406123,0.019801159900579957,0.020629660314830156
93,93,0.9527754763877382,0.9497797356828194,0.9530644947762099,0.9772707214015425,0.010273405136702718,-0.0015741507870754567,-0.0018227009113502834,-0.000994200497100417,-0.0014084507042252392,0.0015741507870753457,0.000331400165700102,-0.0008285004142500885,-0.002651201325600483,-0.002319801159900714,-0.000994200497100306,-0.0014913007456504035,-0.003314001657000798,0.0007456503728250352,0.0018227009113505055,0.002651201325600594,-0.0005799502899750397,0.0032311516155757447,0.004391052195526046,0.003976801988401113,-0.00422535211267594,0.002734051367025647,0.0034797017398507935,0.003314001657000798,1.1102230246251565e-16,0.002734051367025647,-1.1102230246251565e-16,0.0020712510356255542
94,94,0.9627174813587407,0.960352422907489,0.9630514766722196,0.9905205035137847,-0.0014084507042252392,-0.0028169014084507005,-0.0035625517812758467,-0.0028169014084507005,-0.0005799502899750397,0.0015741507870753457,0.0019055509527754477,-0.0001657000828499955,-0.0005799502899750397,-0.00024855012427504874,0.0004971002485500975,0.004473902236950988,-0.0007456503728251462,0.002319801159900492,0.0031483015741506915,0.002651201325600594,0.0014913007456504035,0.00033140016569987996,0.0010770505385253593,0.0028169014084505895,-0.00024855012427504874,0.0071251035625520265,0.007373653686826853,0.005716652858326454,-0.0007456503728253683,0.00339685169842574,0.0009113504556750307,0.0038939519469760597
95,95,0.8989229494614748,0.8864059590316573,0.8955614333153139,0.9582289862427325,-0.01491300745650359,8.285004142516428e-05,-0.0035625517812758467,0.0011599005799501905,-0.014664457332228764,0.012427506213752992,0.01284175642087837,0.008285004142502106,-0.027009113504556592,0.012344656172328161,0.014913007456503813,0.01317315658657836,-0.016984258492129034,0.0024855012427509315,0.0028169014084508115,0.0028997514498757537,-0.009776304888152287,0.007373653686826742,0.010770505385252704,0.010439105219552602,-0.013670256835128347,0.006213753106876663,0.004971002485501419,0.006628003314001596,-0.010521955260977767,0.0064623032311517115,0.0057995028997516185,0.005965202982601614
96,96,0.9022369511184756,0.8907407407407407,0.8992255331354876,0.9667679798771002,-0.016901408450704203,-0.003976801988401002,-0.006213753106876663,-0.00753935376967696,0.0015741507870753457,-0.0028169014084507005,-0.0014913007456502925,-0.0038939519469759487,-0.00165700082850051,0.001657000828500177,-0.001325600662800408,0.0004971002485502085,-0.011433305716652797,0.0017398508699254522,0.0001657000828501065,0.0011599005799503015,-0.012178956089477944,0.015327257663628746,0.012510356255178157,0.006379453189726547,-0.013007456503728143,0.0010770505385252482,-0.0009113504556753638,0.0011599005799503015,-0.010273405136702496,0.0032311516155757447,0.0008285004142501995,-0.00165700082850051
97,97,0.9486329743164872,0.945993031358885,0.9496293150050197,0.9786635482055978,0.011101905550952695,0.0025683512841756517,0.003314001657000798,0.0027340513670257582,0.0036454018227009,0.0024026512013256562,0.004556752278376153,0.006545153272576543,0.0009113504556753638,0.006213753106876663,0.005633802816901401,0.003314001657000909,-0.00041425020712515526,0.0010770505385253593,0.000331400165700213,-1.1102230246251565e-16,0.0012427506213752437,0.001325600662800408,0.0019055509527753367,0.0031483015741508025,-0.00016570008284988447,0.010273405136702607,0.006628003314001596,0.004391052195526157,0.0005799502899752618,0.0008285004142503105,0.0008285004142503105,0.0007456503728251462
98,98,0.8309859154929577,0.8341463414634146,0.8360298092516797,0.9370056154363824,-0.08177299088649537,0.001657000828500399,0.0038111019055508955,0.00041425020712515526,0.06429163214581601,0.011433305716652686,0.011101905550952806,0.017232808616404305,-0.045318972659486256,0.003645401822701011,0.010936205468102589,0.009942004971002394,0.004888152444076255,0.009444904722452296,0.013256006628003303,0.013587406793703405,-0.04656172328086172,0.010273405136702607,0.008616404308202319,0.011516155758077962,0.0061309030654514984,0.013670256835128347,0.019718309859154903,0.013256006628003303,-0.01872410936205471,0.009610604805302292,0.00952775476387746,0.00927920463960219
99,99,0.9486329743164872,0.9446428571428571,0.9480654876824466,0.9621261432212084,-0.0012427506213753547,-0.0007456503728251462,-0.0011599005799503015,-0.0014084507042253502,0.00198840099420039,0.0020712510356255542,0.0030654515327258602,0.004391052195526157,-0.0007456503728251462,0.0019055509527755587,0.002982601491300807,0.0004971002485500975,-0.0014084507042253502,-8.285004142505326e-05,0.0007456503728251462,0.0004142502071252663,0.000331400165699991,0.0038939519469760597,0.004391052195526157,0.0044739022369510995,-0.000994200497100306,0.0022369511184756607,0.0011599005799504125,0.0007456503728251462,0.000662800331400315,0.004639602319801206,0.0028997514498758648,0.00472245236122637
100,100,0.9453189726594863,0.9419014084507042,0.945630109330009,0.988377480886555,-0.0014084507042255723,0.0010770505385251372,0.0031483015741508025,0.006545153272576543,8.285004142505326e-05,0.0037282518641259532,0.002402651201325434,0.0011599005799501905,-0.002982601491300918,-0.0018227009113506165,-0.0024855012427505985,-0.002319801159900714,-0.0014084507042253502,0.0021541010770506075,0.0011599005799501905,0.0008285004142501995,-0.0011599005799503015,0.005219552609776246,0.004391052195526046,0.004059652029825833,-0.005716652858326676,0.0019055509527753367,-0.0007456503728252573,-0.0001657000828501065,-0.0020712510356256653,0.0037282518641259532,0.0027340513670257582,0.0032311516155756337
101,101,0.8616404308202155,0.8590717299578059,0.8643097095197644,0.945334995531922,-0.013421706710853298,0.0035625517812759577,0.007539353769677071,0.0020712510356256653,-0.0015741507870753457,-0.0002485501242748267,0.000994200497100417,-0.0009113504556751417,0.0048053024026512015,0.006628003314001818,0.0051367025683513035,0.001657000828500399,-0.01963545981772996,0.014250207125103609,0.010770505385252704,0.009859154929577452,0.005716652858326454,0.0044739022369512105,0.004225352112676162,0.0014084507042253502,-0.016404308202154105,0.013835956917978343,0.013256006628003414,0.013753106876553511,-0.0028997514498756427,0.003065451532725638,0.0034797017398509045,0.004639602319801206
102,102,0.9602319801159901,0.956989247311828,0.9594935626578998,0.977502399523405,-0.0011599005799503015,0.00016570008285021753,-0.0009113504556752527,-0.000662800331400204,-0.0010770505385252482,0.0014084507042252392,0.004639602319801206,0.0037282518641259532,-0.0051367025683513035,0.006379453189726769,0.008202154101077164,0.00505385252692625,-0.0007456503728249242,0.00165700082850051,0.0011599005799504125,0.0014084507042254613,0.0018227009113506165,0.011019055509527753,0.009196354598177137,0.009362054681027354,-0.000662800331400204,0.002319801159900714,0.0021541010770506075,0.0028997514498758648,0.0010770505385252482,0.007207953603976747,0.006876553438276867,0.006959403479701587
103,103,0.9295774647887324,0.9206349206349206,0.9261870745672585,0.9652069106274064,-0.008782104391052314,-0.000662800331400093,0.0004971002485502085,0.0015741507870753457,0.0064623032311516004,0.010439105219552602,0.00985915492957734,0.01151615575807785,-0.014415907207953604,0.025103562551781367,0.03471416735708366,0.027837613918807014,-0.0027340513670257582,0.002651201325600594,-0.0001657000828499955,-0.0014084507042252392,-0.0037282518641259532,0.00894780447390231,0.013007456503728254,0.011681855840927846,-0.0004142502071252663,0.0018227009113503945,0.0010770505385252482,8.285004142505326e-05,-0.0010770505385252482,0.0035625517812759577,0.008202154101076942,0.0054681027340514055
104,104,0.9328914664457332,0.9285083848190644,0.9329788290325783,0.9671844488818774,-0.01789560894780451,0.000331400165700213,-1.1102230246251565e-16,0.000331400165699991,0.0031483015741508025,0.002734051367025647,0.0031483015741508025,0.001657000828500288,-0.006628003314001707,0.0038939519469759487,0.0030654515327257492,0.004722452361226148,-0.0021541010770506075,0.0010770505385251372,0.0014084507042252392,0.0021541010770506075,-0.0028169014084507005,0.0025683512841756517,0.002651201325600705,0.002734051367025647,-0.0010770505385253593,0.0020712510356255542,0.002402651201325434,0.0022369511184755497,-0.001325600662800297,0.0024855012427505985,0.0014913007456504035,0.001988400994200501
105,105,0.8773819386909694,0.85546875,0.8711304237503172,0.9615248833335173,0.0054681027340515165,0.0004971002485500975,0.00165700082850051,-0.0007456503728251462,-0.02800331400165701,0.0034797017398509045,0.0038111019055510065,0.004971002485501419,-0.02717481358740681,0.014415907207953604,0.01963545981772996,0.0109362054681027,-0.007705053852526955,0.00836785418392716,0.0074565037282519064,0.008864954432477257,0.00165700082850051,0.013670256835128458,0.0165700082850041,0.013587406793703405,-0.0072908036454018,0.010024855012427447,0.010024855012427447,0.009859154929577452,0.0030654515327258602,0.0033968516984258512,0.004308202154101104,0.0014084507042254613
106,106,0.951946975973488,0.947841726618705,0.9509476738413336,0.9674547400240504,0.007456503728251795,0.000331400165700102,0.0025683512841755407,0.0034797017398507935,-8.285004142494223e-05,0.00016570008284988447,-0.00016570008285021753,0.000994200497100306,-0.0007456503728251462,0.006876553438276756,0.008864954432477146,0.009610604805302292,-0.0020712510356255542,0.007042253521126751,0.006545153272576654,0.008202154101076942,-0.005882352941176339,0.0025683512841756517,0.00339685169842574,0.004888152444076255,-0.0035625517812758467,0.007207953603976858,0.008864954432477368,0.0077879038939521195,-0.0057995028997513964,0.002319801159900603,0.003976801988400891,0.0038111019055508955
107,107,0.8939519469759735,0.8850987432675045,0.8928019813995565,0.9432305859250025,-0.028086164043082062,0.002734051367025647,0.00563380281690129,0.013504556752278352,-0.004556752278376264,0.008036454018226835,0.010024855012427447,0.011516155758077962,-0.028169014084507116,0.021209610604805307,0.025103562551781256,0.026594863297431548,-0.008533554266777155,0.004391052195526046,0.004556752278376042,0.006876553438276756,-0.014084507042253502,0.016652858326429043,0.017149958574979363,0.014333057166528551,-0.002651201325600705,0.011101905550952695,0.009610604805302403,0.008947804473902199,-0.010439105219552491,0.011433305716652797,0.013587406793703183,0.013007456503728254
108,108,0.9444904722452361,0.9398023360287511,0.9435132883951325,0.9725240779762363,-0.005053852526926139,0.0014084507042254613,0.0033968516984259622,0.004059652029826055,0.0010770505385253593,0.011019055509527642,0.010024855012427558,0.010687655343827651,-0.0072908036454018,0.009444904722452407,0.010853355426677647,0.009942004971002394,-0.007207953603976858,-8.285004142516428e-05,-0.0011599005799503015,-0.0018227009113505055,-0.0014913007456504035,0.00588235294117645,0.006213753106876663,0.004639602319801095,-0.008119304059652221,0.003314001657000909,0.004391052195526046,0.004225352112676051,-0.0007456503728251462,0.0034797017398509045,0.0054681027340515165,0.004556752278376042
109,109,0.9395194697597349,0.9351111111111111,0.939190009156802,0.9766032677647475,0.0010770505385252482,0.001325600662800297,0.0015741507870753457,0.004059652029826055,-0.011267605633803024,-0.0017398508699253412,-0.0018227009113503945,-0.0038939519469760597,-0.010770505385252482,0.008533554266777044,0.007870753935377062,0.006876553438276867,-0.002651201325600594,0.0001657000828501065,0.00198840099420039,0.001325600662800297,0.00041425020712504423,0.006296603148301605,0.006876553438276867,0.0072908036454018,-0.0022369511184756607,0.0027340513670257582,0.0024855012427507095,0.002651201325600594,-8.285004142494223e-05,0.0027340513670257582,0.005385252692626352,0.005550952775476348
110,110,0.9420049710024855,0.9384885764499121,0.9424128173162848,0.9827151572653156,0.0004971002485499865,0.0009113504556752527,-0.0022369511184755497,-0.0024855012427505985,0.0004971002485499865,-0.0010770505385253593,0.00024855012427515977,0.0012427506213753547,-0.0015741507870752347,0.001657000828500399,0.0010770505385252482,-0.0002485501242749377,-0.00704225352112664,0.0014084507042253502,0.0034797017398507935,0.002071251035625443,0.0031483015741508025,0.017149958574979363,0.014747307373653595,0.01516155758077875,-0.010687655343827651,0.0007456503728250352,0.0010770505385252482,0.00422535211267594,0.004225352112676162,0.005882352941176561,0.008450704225352101,0.006379453189726658
111,111,0.9254349627174814,0.9181818181818182,0.923645510408967,0.974377502951138,0.0014084507042253502,0.004971002485501197,0.007373653686826853,0.014333057166528551,0.0044739022369510995,0.007622203811101902,0.0033968516984258512,0.003314001657000798,-0.01209610604805289,0.010439105219552713,0.014913007456503702,0.012427506213753214,-0.001988400994200501,0.0018227009113505055,0.00331400165700102,0.00787075393537695,0.01118475559237786,0.02294946147473076,0.030488815244407608,0.02236951118475572,-0.0038939519469759487,0.0077879038939520084,0.005550952775476459,0.008782104391052203,0.007373653686826853,0.006628003314001707,0.004971002485501197,0.007373653686826853
112,112,0.9544324772162386,0.95171202809482,0.9549523956621029,0.990520503513785,0.012096106048053112,0.0010770505385253593,0.000994200497100306,0.001988400994200501,0.0021541010770503854,0.0011599005799501905,0.0009113504556751417,8.285004142494223e-05,0.0037282518641259532,0.002734051367025647,0.003976801988400891,0.0041425020712509975,0.002402651201325434,0.0005799502899752618,0.0009113504556753638,0.0007456503728252573,0.0025683512841756517,0.0030654515327257492,0.0021541010770503854,0.0024026512013256562,0.0011599005799501905,0.005716652858326343,0.003314001657000798,0.004722452361226148,0.0028997514498755317,0.002734051367025647,0.000662800331400093,0.0009113504556751417
113,113,0.951946975973488,0.9482142857142857,0.9513944816477831,0.9871170415807068,-0.005302402651201188,-0.0028169014084507005,-0.002734051367025536,-0.0018227009113506165,0.00588235294117645,0.0048053024026513125,0.00480530240265109,0.005882352941176561,-0.002319801159900381,0.005053852526926139,0.005716652858326454,0.005965202982601503,-0.0011599005799504125,0.0057995028997515075,0.005302402651201188,0.005882352941176561,8.285004142516428e-05,0.0072908036454018,0.008119304059652,0.007705053852526844,-0.0008285004142503105,0.004971002485501086,0.005550952775476459,0.0051367025683513035,0.0011599005799505235,0.007456503728251795,0.0074565037282519064,0.00671085335542676
114,114,0.9453189726594863,0.9398907103825137,0.9435077722493739,0.9867198790860849,0.009113504556752305,0.004971002485501197,0.005468102734051294,0.008367854183926937,-0.0041425020712511085,0.011599005799502904,0.013670256835128458,0.00845070422535199,-0.002402651201325545,0.013338856669428245,0.009859154929577452,0.011350455675227855,0.005633802816901401,0.004225352112676051,0.00397680198840078,0.0036454018227009,0.0014913007456502925,0.01847555923777955,0.018392709196354495,0.009693454846727234,0.005302402651201521,0.006793703396851591,0.006628003314001596,0.006628003314001596,-0.0009113504556752527,0.013007456503728143,0.011764705882352788,0.007290803645401911
115,115,0.9502899751449876,0.9479166666666666,0.9515172158909126,0.9824972695078495,0.0007456503728253683,0.0005799502899751507,0.0008285004142501995,0.0024855012427507095,-0.0035625517812759577,0.000994200497100195,0.0008285004142501995,0.0021541010770504965,-0.002402651201325545,-0.001325600662800297,-0.0011599005799503015,-0.000662800331400093,-0.00024855012427504874,-8.285004142494223e-05,0.0,-0.00024855012427504874,-0.0007456503728251462,-0.00041425020712515526,0.0010770505385252482,-8.285004142494223e-05,0.000662800331400093,0.000994200497100195,0.000994200497100195,0.001657000828500399,-0.0005799502899751507,-0.002071251035625443,-0.002319801159900714,-0.0012427506213752437
116,116,0.9345484672742337,0.932420872540633,0.9366539611442692,0.9740506713149387,0.0004971002485502085,-0.0001657000828499955,0.000994200497100306,-0.0007456503728250352,0.0041425020712511085,-0.004971002485501197,-0.0038111019055506734,-0.0041425020712511085,0.0011599005799503015,-0.002319801159900603,-0.0010770505385253593,-0.0010770505385253593,-0.00198840099420039,-0.0009113504556753638,-0.0004971002485500975,-0.001325600662800186,0.0005799502899752618,0.004971002485501308,0.004556752278376264,0.0032311516155757447,-0.000994200497100195,0.0044739022369512105,0.0035625517812758467,0.0034797017398507935,-0.0010770505385253593,0.008119304059652,0.00671085335542676,0.00588235294117645
117,117,0.9171499585749793,0.9047619047619048,0.9125304767053164,0.9773975927539911,0.0027340513670257582,0.005468102734051294,0.009610604805302403,0.009030654515327252,-0.004391052195526157,0.00505385252692625,-0.00024855012427504874,-0.0022369511184755497,-0.007042253521126973,0.015907207953604008,0.02046396023198016,0.015161557580778862,-0.007705053852527066,0.0064623032311516004,0.0048053024026512015,0.004556752278376153,0.002651201325600705,0.020629660314830267,0.021458160729080356,0.016321458160729052,-0.008119304059652,0.007207953603976747,0.0051367025683513035,0.00588235294117645,0.0014913007456505145,0.0109362054681027,0.016155758077878946,0.011764705882353121
118,118,0.9453189726594863,0.9419014084507042,0.945630109330009,0.9761895568328498,-0.009444904722452407,-0.0015741507870755678,-0.0012427506213753547,0.0008285004142501995,-0.001988400994200501,-0.0024855012427505985,-0.000662800331400204,0.0007456503728251462,-0.009113504556752194,0.0038111019055507844,0.004308202154101104,0.010107705053852278,-0.004059652029826055,-0.002734051367025647,-0.002651201325600816,-0.0014084507042255723,-0.0011599005799503015,0.006876553438276645,0.007953603976801893,0.00820215410107683,-0.0033968516984259622,0.002071251035625443,0.0017398508699253412,0.00016570008285021753,-0.0009113504556752527,-0.0037282518641260642,-0.0028997514498758648,-0.0025683512841757627
119,119,0.9585749792874897,0.9548736462093863,0.9573822578687818,0.9833495140275587,0.004888152444076366,0.0028169014084508115,0.0025683512841757627,0.00041425020712504423,0.005633802816901512,0.006959403479701809,0.006213753106876663,0.005385252692626463,0.0015741507870754567,0.012924606462303312,0.0137531068765534,0.012924606462303312,-0.006048053024026556,0.00753935376967696,0.0064623032311517115,0.006545153272576543,0.0044739022369510995,0.006379453189726436,0.006213753106876663,0.0028169014084508115,-0.006710853355426649,0.010273405136702718,0.008450704225352212,0.004556752278376153,0.003314001657000909,0.0022369511184756607,0.0021541010770506075,0.0012427506213753547
120,120,0.9486329743164872,0.9442446043165468,0.9476186798759971,0.9834405304325762,-0.005219552609776357,0.000331400165700213,-0.0007456503728251462,8.285004142516428e-05,-0.002402651201325545,0.0077879038939520084,0.009444904722452407,0.007705053852526955,-0.0033968516984259622,0.00753935376967696,0.009362054681027354,0.00952775476387735,-0.003976801988400891,0.0021541010770506075,0.002319801159900603,0.0025683512841757627,-0.00588235294117645,0.015658657829328848,0.015327257663628857,0.009279204639602412,-0.0031483015741509135,0.0024855012427507095,0.0025683512841756517,0.002651201325600705,-0.006545153272576432,0.0033968516984258512,0.002651201325600705,0.0012427506213754658
121,121,0.9171499585749793,0.9102333931777379,0.9161049391569123,0.9752407797623645,-0.016984258492129256,0.002651201325600816,0.004225352112676051,0.005302402651201299,-0.013007456503728143,0.007622203811101791,0.009859154929577452,0.007787903893951786,-0.01880695940347965,0.00041425020712504423,0.003314001657000909,0.0027340513670257582,-0.0030654515327258602,0.0008285004142501995,0.001325600662800297,0.0017398508699253412,0.0021541010770506075,0.009113504556752305,0.007622203811102013,0.00845070422535199,-0.004391052195526157,0.0044739022369510995,0.0057995028997513964,0.005550952775476348,0.0007456503728251462,0.008782104391052203,0.008782104391052314,0.009610604805302403
122,122,0.9469759734879868,0.9436619718309859,0.9472946063126773,0.9799901812605497,-0.0035625517812760688,0.0021541010770504965,0.0028997514498757537,0.005219552609776246,-0.0007456503728252573,0.003976801988401002,0.0041425020712509975,0.0019055509527755587,-0.00762220381110168,0.0008285004142503105,0.0008285004142503105,-0.0009113504556752527,-0.005053852526926361,-0.0028997514498757537,-0.0019055509527754477,-0.0028997514498756427,0.0020712510356255542,0.012427506213753214,0.011599005799503015,0.010521955260977767,-0.0041425020712509975,-0.0004971002485499865,-0.000994200497100084,-0.0008285004142503105,0.00041425020712515526,0.0037282518641259532,0.002651201325600705,-0.001657000828500177
