,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.B_CO2_vd_scaled,feature_importance.B_CO2_vd_fd1_scaled,feature_importance.B_CO2_vd_fd2_scaled,feature_importance.B_CO2_vd_fd3_scaled,feature_importance.B_low_CO2_scaled,feature_importance.B_low_CO2_fd1_scaled,feature_importance.B_low_CO2_fd2_scaled,feature_importance.B_low_CO2_fd3_scaled,feature_importance.B_top_CO2_scaled,feature_importance.B_top_CO2_fd1_scaled,feature_importance.B_top_CO2_fd2_scaled,feature_importance.B_top_CO2_fd3_scaled
84,84,0.9159256265157639,0.912751677852349,0.9196599768225875,0.9586888959123472,0.005901374292643591,0.0012934518997573807,0.007033144704931327,0.0062247372675828805,-8.084074373482242e-05,0.024494745351657188,0.045270816491511545,0.03395311236863385,-0.001131770412287736,0.032497978981406606,0.048342764753435574,0.03322554567502001
85,85,0.9183508488278093,0.9146238377007607,0.921469395280236,0.9619337336704593,0.0009700889248182021,0.0021827000808408714,0.003233629749393674,0.011236863379143092,-0.0029911075181892066,0.01576394502829437,0.025383993532740567,0.014632174616006521,-0.0007275666936135128,0.02643492320129337,0.029021827000808575,0.026919967663702526
86,86,0.9232012934518997,0.9195596951735817,0.9262154972608513,0.962126000842815,0.00016168148746964484,0.002101859337105938,0.0035569927243330746,0.005173807599029745,0.0016168148746967814,0.021261115602263403,0.030234438156831023,0.027566693613581217,0.0012934518997573807,0.026030719482619258,0.02295877122069523,0.03112368633791418
87,87,0.9264349232012935,0.9225531914893617,0.9290507796038769,0.9637352507374629,0.0008084074373484462,0.0008892481810832686,0.002263540824575694,0.00436540016168141,0.004203718674211765,0.04446240905416343,0.024737267582861766,0.02449474535165741,0.0008892481810832686,0.043977364591754275,0.037105901374292816,0.02077607113985447
88,88,0.9151172190784155,0.9122807017543859,0.9191977454698694,0.9634613358617782,0.0007275666936134018,-0.0023443815683104052,0.0031527890056588515,0.007922392886014484,-0.003961196443007298,0.035569927243330635,0.03419563459983832,0.029749393694422088,-0.002667744543250028,0.045270816491511656,0.0364591754244139,0.05497170573969268
89,89,0.9183508488278093,0.9147679324894514,0.9216103034134007,0.96281605562579,0.001535974130961959,0.003637833468067786,0.0024252223120452276,0.006709781729992037,0.00048504446240904553,0.03136620856911898,0.016572352465642815,0.008811641067097864,-0.0025869037995150945,0.02457558609539212,0.03848019401778513,0.01988682295877109
90,90,0.9183508488278093,0.914334181509754,0.9211875790139064,0.9626106194690265,-0.0006467259498786904,-0.0016168148746970035,-1.1102230246251565e-16,0.0027485852869845173,-0.003233629749393674,0.03201293451899756,0.025707356507679857,0.0010509296685529135,-0.003961196443007298,0.022150363783346894,0.016329830234438236,0.026273241713823725
91,91,0.9207760711398545,0.9177852348993288,0.9245469869363674,0.9587126000842816,0.0013742926434923142,0.0025869037995149835,0.006063055780113236,0.005578011317704079,0.002506063055780272,0.021018593371058936,0.03039611964430078,0.04591754244139046,0.001535974130961959,0.02732417138237675,0.03799514955537586,0.025869037995149502
92,92,0.9183508488278093,0.9147679324894514,0.9216103034134007,0.9628107880320269,0.0012126111560227804,0.0017784963621666483,0.0029102667744544952,0.005739692805173835,0.002910266774454384,0.03670169765561837,0.019159256265157798,0.022554567502021006,-0.0024252223120453387,0.03387227162489903,0.032174616006467316,0.01156022635408227
93,93,0.9143088116410671,0.9107744107744108,0.9177491571849978,0.9599926253687316,0.0016168148746968924,0.0031527890056588515,0.0021827000808408714,0.0035569927243330746,0.000565885206143979,0.035489086499596034,0.02861762328213413,0.02392886014551343,-0.002506063055780161,0.028455941794664597,0.027243330638641927,0.023201293451899807
94,94,0.9167340339531124,0.913372582001682,0.9202631163084702,0.9581041930046353,0.0016168148746967814,-0.0016168148746967814,0.002263540824575583,0.0011317704122876249,0.0012126111560225583,0.03427647534357314,0.03241713823767178,0.01641067097817317,-0.0038803556992724753,0.030962004850444647,0.030881164106709824,0.028779304769603886
95,95,0.9167340339531124,0.9130801687763713,0.9199813000421407,0.9640117994100295,0.001131770412287847,-0.0017784963621665373,0.0017784963621664263,0.005739692805173835,-0.00153597413096207,0.03411479385610339,0.027243330638641927,0.04017784963621651,-0.00056588520614409,0.03953112368633793,0.037833468067906106,0.02740501212611146
96,96,0.919967663702506,0.916030534351145,0.9228165823851664,0.9615386641382215,-0.00016168148746975586,-0.0012934518997574918,-0.0012126111560226693,0.0013742926434924252,0.0,0.029345189975747865,0.018835893290218175,0.01891673403395322,-0.0013742926434922031,0.026515763945028192,0.030234438156831134,0.015359741309620034
97,97,0.9175424413904608,0.9135593220338983,0.9204435313948588,0.962676464391066,-0.0017784963621664263,-0.002667744543249695,-0.0004850444624089345,0.0031527890056589625,0.0003233629749394007,0.020048504446240956,0.02619240097008879,0.006952303961196615,-0.00404203718674212,0.023120452708164985,0.015278900565885212,0.018835893290218286
98,98,0.9167340339531124,0.9132266217354675,0.9201222081753055,0.9585967130214919,-0.0008084074373485572,0.00032336297493928967,0.00024252223120457828,0.0012126111560225583,0.0006467259498786904,0.020129345189975778,0.026273241713823725,0.0077607113985448395,-0.0035569927243331856,0.028375101050929663,0.025869037995149724,0.03144704931285369
99,99,0.9167340339531124,0.9132266217354675,0.9201222081753055,0.9625289717656974,-1.1102230246251565e-16,0.0004042037186742231,-0.0013742926434923142,0.0062247372675828805,-0.0027485852869845173,0.024413904607922365,0.02118027485852858,0.016976556184316816,-0.00153597413096207,0.02797089733225533,0.03306386418755036,0.022877930476960406
100,100,0.919967663702506,0.9158878504672897,0.9226756742520017,0.9613516645596293,-0.000565885206143868,-0.0012126111560226693,0.000565885206143868,-0.0006467259498788014,-0.0007275666936136238,0.026273241713823836,0.014308811641067232,0.017784963621665262,-0.0008084074373483352,0.027485852869846283,0.031851253031527804,0.017299919159256105
101,101,0.9159256265157639,0.9128978224455612,0.9198008849557522,0.9637879266750948,0.0016168148746968924,0.0021827000808407604,0.002506063055780161,0.0019401778496362931,0.0012126111560226693,0.03645917542441379,0.0457558609539207,0.021665319320937626,-0.0013742926434924252,0.02481810832659659,0.030638641875505357,0.0351657235246563
102,102,0.9223928860145514,0.9186440677966101,0.9253305415086388,0.9618863253265908,-0.0016976556184317149,0.0067906224737268595,0.004365400161681632,0.005497170573969368,0.0010509296685531355,0.028779304769603886,0.02764753435731615,0.008649959579628108,-0.004042037186742009,0.03039611964430078,0.031204527081649114,0.017784963621665373
103,103,0.919967663702506,0.9165964616680707,0.9233802149178255,0.9611962705436157,0.0006467259498788014,0.0010509296685530245,0.000565885206143868,0.008003233629749196,0.0,0.03945028294260289,0.014470493128536766,0.019482619240097088,0.001535974130961959,0.023362974939369563,0.03104284559417958,0.0298302344381568
104,104,0.9167340339531124,0.9127857747671465,0.9196994837758112,0.9632558997050148,0.0008892481810831576,-0.0004042037186741121,0.0025869037995149835,0.004203718674211876,-0.0006467259498786904,0.01430881164106712,0.03193209377526285,0.013257881972514096,-0.0035569927243330746,0.02263540824575594,0.03265966046887625,0.021341956345998336
105,105,0.9240097008892482,0.9200680272108843,0.9266777286135693,0.9620838600927096,0.0029911075181890956,0.003637833468067897,0.005335489086499612,0.006063055780113236,0.003476151980598252,0.04033953112368638,0.03540824575586099,0.014227970897332298,0.0037186742118027194,0.038722716248989486,0.037186742118027416,0.02328213419563474
106,106,0.9151172190784155,0.911690496215307,0.9186341129372102,0.9617809734513274,0.001535974130961959,0.0021827000808406494,0.0014551333872272476,0.004284559417946698,0.0012934518997574918,0.03920776071139853,0.019320937752627443,0.03201293451899756,-0.004607922392886099,0.020452708164914957,0.028213419563459907,0.03581244947453521
107,107,0.9159256265157639,0.9124579124579124,0.9193781605562579,0.9599926253687315,-0.0019401778496362931,8.084074373493344e-05,-0.0003233629749394007,0.002506063055780161,0.0009700889248182021,0.02829426030719484,0.029749393694421977,0.010509296685529579,-0.001940177849636071,0.03193209377526274,0.026596604688763015,0.03104284559417947
108,108,0.919967663702506,0.9164556962025316,0.9232393067846607,0.9599294142435736,-0.0004850444624089345,0.003637833468067897,0.0031527890056587404,0.0025869037995148725,-0.002101859337106049,0.02797089733225544,0.021827000808407382,0.011236863379143203,0.0017784963621665373,0.026596604688763015,0.025303152789005745,0.03225545675020203
109,109,0.919967663702506,0.9163144547759933,0.923098398651496,0.9649388959123472,0.004203718674211876,0.003637833468067897,0.006548100242522059,0.00590137429264348,0.0023443815683104052,0.018835893290218286,0.022473726758286183,0.017542441390460572,-0.00056588520614409,0.03856103476151984,0.027485852869846505,0.03654001616814884
110,110,0.9207760711398545,0.9152249134948097,0.9220106405394015,0.9587837126000843,-0.0016976556184317149,-0.00016168148746964484,0.00040420371867433413,0.00808407437348424,-0.002263540824575583,0.029102667744543287,0.028375101050929774,0.02578819725141457,-0.005901374292643591,0.03128536782538405,0.013177041228779163,0.023120452708164874
111,111,0.9159256265157639,0.9103448275862069,0.9174054466919511,0.9560471976401179,-0.0006467259498789124,0.0021827000808406494,0.0021827000808406494,0.0033144704931284963,-0.0046887631366209215,0.04373484236054981,0.01713823767178657,0.018108326596604662,-0.0031527890056588515,0.037429264349231994,0.03160873080032334,0.02805173807599015
112,112,0.9223928860145514,0.9178082191780822,0.9244850927096502,0.9599320480404551,-0.0004042037186742231,0.00032336297493928967,-0.0006467259498786904,0.008569118835893397,0.0014551333872272476,0.028940986257073642,0.02295877122069545,0.022797089733225695,1.1102230246251565e-16,0.02853678253839953,0.03451899757477783,0.029345189975747754
113,113,0.9223928860145514,0.9185059422750425,0.9251896333754741,0.9612278761061946,0.0012126111560226693,0.00024252223120457828,0.003233629749393896,0.004931285367825278,0.003799514955537542,0.02481810832659659,0.02142279708973327,0.020937752627324224,-0.0012126111560226693,0.0244947453516573,0.018674211802748752,0.04090541632983036
114,114,0.9143088116410671,0.9112227805695142,0.9181718815844921,0.9603639907290349,0.0052546483427649004,0.0016976556184317149,0.004446240905416343,0.003233629749393785,0.0004042037186742231,0.030557801131770423,0.0334680679062247,0.0440582053354891,0.0008084074373484462,0.026273241713823947,0.05028294260307198,0.050767987065481135
115,115,0.9159256265157639,0.912751677852349,0.9196599768225875,0.9638366519174041,0.00153597413096207,-0.0008084074373483352,0.0004042037186741121,0.0033144704931284963,-0.0016976556184316038,0.03565076798706546,0.022473726758286072,0.02053354890864989,0.0006467259498788014,0.03451899757477772,0.03144704931285358,0.03225545675020214
116,116,0.9175424413904608,0.9141414141414141,0.9210071639275179,0.9620153813737884,0.0019401778496362931,0.0024252223120452276,0.001131770412287736,0.0033144704931284963,0.0017784963621665373,0.030557801131770312,0.028375101050929774,0.010185933710590178,-0.003071948261924029,0.03144704931285369,0.038399353274050085,0.016895715440582104
117,117,0.9175424413904608,0.9137055837563451,0.9205844395280236,0.9610092709650231,0.0007275666936136238,-0.000565885206143868,0.000565885206143868,0.0012934518997573807,-0.0020210185933710045,0.032093775262732493,0.041471301535974114,0.005173807599030078,-0.002101859337105827,0.024737267582861877,0.03581244947453521,0.033710590137429164
118,118,0.919967663702506,0.9158878504672897,0.9226756742520017,0.9635561525495153,-0.0028294260307195618,-0.0013742926434922031,-0.0024252223120452276,0.0038803556992723642,-0.002263540824575472,0.02611156022635408,0.024494745351657188,0.00840743734842353,-0.006628940986257215,0.026677445432497948,0.01770412287793044,0.0041228779304770535
119,119,0.9223928860145514,0.9185059422750425,0.9251896333754741,0.961188369152971,-0.0007275666936135128,0.0017784963621665373,0.0035569927243330746,0.004607922392886099,-0.0027485852869844063,0.024090541632983187,0.01980598221503649,0.013419563459983852,0.0007275666936137348,0.027162489894907216,0.021584478577203026,0.0255456750202101
120,120,0.9256265157639451,0.9215017064846417,0.9280249157184999,0.9634244627054361,0.0009700889248180911,0.002667744543249917,0.0025869037995149835,0.007599029911075084,0.00048504446240915655,0.03241713823767178,0.015925626515764013,0.015117219078415567,0.004042037186741898,0.034923201293451944,0.028940986257073753,0.021180274858528803
121,121,0.9288601455133387,0.9245283018867925,0.9308601980615254,0.9625210703750526,0.0024252223120454497,0.008003233629749418,0.002263540824575472,0.008003233629749418,0.0006467259498788014,0.06669361358124493,0.023362974939369452,0.014793856103476166,0.004042037186742231,0.04850444624090544,0.03225545675020214,0.018755052546483464
122,122,0.9183508488278093,0.9151973131821999,0.922033027812895,0.9618652549515381,0.0016168148746970035,0.0028294260307194508,0.0020210185933711156,0.008164915117219063,0.00250606305578005,0.02392886014551343,0.04163298302344376,0.021988682295877138,-0.0017784963621665373,0.0347615198059823,0.015683104284559546,0.029991915925626556
123,123,0.9175424413904608,0.9144295302013423,0.9212889801938474,0.9599478508217445,0.003233629749393674,0.0038803556992725863,0.0033953112368634297,0.0033144704931284963,0.0008892481810832686,0.0457558609539207,0.029021827000808464,0.032174616006467205,0.006143896523848169,0.03629749393694426,0.03354890864995963,0.04567502021018588
124,124,0.9175424413904608,0.9147157190635451,0.9215707964601769,0.9635166455962917,0.004769603880355633,0.003233629749393674,0.0033144704931284963,0.006305578011317814,0.0038803556992723642,0.03969280517380758,0.04122877930476965,0.024009700889248364,-0.001535974130961959,0.04494745351657237,0.04543249797898152,0.036216653193209325
125,125,0.9167340339531124,0.9130801687763713,0.9199813000421407,0.9612015381373787,0.0027485852869845173,0.0007275666936136238,0.003233629749393563,0.006628940986257104,0.0011317704122876249,0.043007275666936184,0.04995957962813258,0.015763945028294257,-0.0013742926434924252,0.045836701697655746,0.03823767178658044,0.021261115602263514
126,126,0.9175424413904608,0.9139966273187183,0.9208662557943531,0.9613595659502739,-0.0008084074373485572,0.002101859337105938,0.003637833468067897,0.0021827000808406494,8.08407437347114e-05,0.01366208569118832,0.03080032336297478,0.028213419563459907,0.00097008892481798,0.02675828617623288,0.016006467259498836,0.02295877122069523
127,127,0.9191592562651576,0.9161073825503355,0.9229179835651075,0.9623472397808682,0.0046887631366208105,0.0046887631366208105,0.0050929668552949225,0.00873080032336293,0.0031527890056588515,0.04268391269199667,0.03629749393694415,0.03484236054971701,-0.0012126111560226693,0.0506871463217462,0.03637833468067897,0.043088116410670896
128,128,0.9183508488278093,0.9151973131821999,0.922033027812895,0.9623867467340917,0.0007275666936137348,0.0021827000808406494,0.0020210185933711156,0.004607922392886099,0.00048504446240904553,0.023767178658043675,0.03613581244947439,0.021422797089733048,-0.00016168148746986688,0.03257881972514154,0.02239288601455136,0.03451899757477761
129,129,0.9175424413904608,0.9138513513513513,0.9207253476611883,0.9600005267593764,0.0012934518997573807,0.0016976556184316038,0.001940177849636071,0.003071948261924029,-0.0012934518997574918,0.03193209377526274,0.03257881972514165,0.007356507679870616,-0.0013742926434922031,0.033387227162489874,0.03548908649959592,0.014632174616006632
130,130,0.9183508488278093,0.9153394803017603,0.9221739359460599,0.9614069742941425,0.004850444624090566,0.004203718674211654,0.004850444624090566,0.004769603880355744,0.0019401778496361821,0.04106709781729989,0.051738075990299115,0.01398544866612772,0.00016168148746975586,0.04130962004850458,0.029749393694422088,0.0314470493128538
131,131,0.9175424413904608,0.914572864321608,0.9214298883270122,0.9610171723556679,0.003233629749393674,0.003476151980598141,0.002101859337105716,0.004850444624090566,0.001131770412287736,0.030638641875505246,0.038399353274050085,0.02012934518997589,0.002910266774454273,0.03104284559417947,0.03880355699272442,0.0457558609539207
132,132,0.919967663702506,0.9161727349703641,0.9229574905183312,0.9620733249051833,0.0017784963621665373,0.0013742926434922031,0.0016976556184318259,0.006305578011317592,-0.0006467259498788014,0.02239288601455125,0.018512530315278886,0.0023443815683105163,-0.005416329830234545,0.03751010509296682,0.015925626515763902,0.022312045270816427
133,133,0.919967663702506,0.9165964616680707,0.9233802149178255,0.9635798567214495,-2.220446049250313e-16,0.001940177849636071,0.002667744543249695,0.005173807599029856,0.0028294260307193397,0.03702506063055788,0.025626515763944924,0.0295068714632174,-0.0024252223120452276,0.02732417138237664,0.0348423605497169,0.026273241713823614
134,134,0.9215844785772029,0.917726887192536,0.9244455857564264,0.9568189001264221,0.0025869037995148725,0.0046887631366209215,0.003476151980598252,0.0056588520614390125,0.0024252223120454497,0.040582053354890846,0.04139046079223918,0.014955537590945811,0.0017784963621665373,0.02578819725141468,0.04535165723524659,0.019482619240096866
135,135,0.9167340339531124,0.9138075313807531,0.9206858407079646,0.9606379056047196,0.0014551333872270256,0.002101859337105938,0.0029911075181892066,0.0033144704931286073,0.002910266774454384,0.03201293451899756,0.024737267582861766,0.018189167340339707,-0.0021827000808408714,0.020695230396119646,0.024656426839127055,0.04357316087307994
136,136,0.919967663702506,0.916030534351145,0.9228165823851664,0.9594210914454278,-0.0010509296685530245,0.001535974130961959,0.0004042037186742231,0.002910266774454273,0.00016168148746964484,0.03645917542441379,0.029021827000808242,0.006305578011317592,-0.00590137429264348,0.01867421180274853,0.014470493128536766,0.024333063864187543
137,137,0.9288601455133387,0.9246575342465754,0.9310011061946903,0.96052201854193,0.002506063055780161,0.0019401778496361821,0.006467259498787237,0.009700889248181022,0.005335489086499723,0.037752627324171395,0.02328213419563463,0.024333063864187432,0.004850444624090344,0.048908649959579664,0.015602263540824723,0.020371867421180134
138,138,0.9207760711398545,0.9169491525423729,0.9237015381373788,0.9643383902233459,-0.0009700889248180911,-0.0008084074373484462,0.002910266774454273,0.0056588520614389015,-0.0023443815683104052,0.0149555375909457,0.02109943411479387,0.030072756669361267,-0.0021827000808408714,0.03815683104284551,0.01398544866612772,0.013500404203718563
139,139,0.9175424413904608,0.9142857142857143,0.9211480720606826,0.9634297302991993,0.0014551333872271366,0.0033953112368634297,0.00404203718674212,0.0017784963621665373,-0.0007275666936134018,0.03702506063055766,0.029911075181891733,0.010105092966855245,0.000565885206143868,0.02263540824575594,0.03225545675020214,0.031851253031527804
140,140,0.9183508488278093,0.9146238377007607,0.921469395280236,0.9598293299620734,0.0016976556184317149,0.0019401778496361821,0.0035569927243330746,0.003961196443007187,0.002263540824575583,0.03209377526273238,0.018512530315278886,0.011075181891673336,-0.00250606305578005,0.02239288601455136,0.030557801131770534,0.01827000808407442
141,141,0.9159256265157639,0.9124579124579124,0.9193781605562579,0.9613384955752212,0.001535974130961848,0.0008892481810830466,0.0008084074373483352,0.002101859337105938,0.0020210185933710045,0.021907841552142204,0.033144704931285296,0.022312045270816427,-0.0017784963621666483,0.017138237671786682,0.030315278900565845,0.025303152789005523
142,142,0.9223928860145514,0.918918918918919,0.9256123577749684,0.9633533501896334,0.0013742926434923142,0.0018593371059012487,0.004850444624090566,0.007356507679870505,0.0008084074373484462,0.029911075181891622,0.030072756669361378,0.011721907841552026,-0.0025869037995149835,0.027162489894907216,0.02481810832659681,0.030881164106709713
143,143,0.9175424413904608,0.9138513513513513,0.9207253476611883,0.9639459544879899,0.0016976556184316038,0.0012934518997573807,0.0004042037186741121,0.004931285367825389,-0.0006467259498786904,0.0358124494745351,0.030396119644300668,0.013904607922392787,0.0007275666936136238,0.03104284559417947,0.030557801131770534,0.01576394502829437
144,144,0.9183508488278093,0.9151973131821999,0.922033027812895,0.9616150442477878,0.00153597413096207,0.0020210185933711156,0.002910266774454384,0.003233629749393563,8.084074373482242e-05,0.044219886822958854,0.026273241713823947,0.02231204527081654,-0.003233629749393452,0.03047696038803549,0.0202101859337106,0.0357316087308005
145,145,0.9167340339531124,0.9136630343671417,0.9205449325747999,0.964090813316477,-0.00048504446240904553,-0.0008084074373484462,0.005012126111560211,0.0021827000808408714,-8.084074373482242e-05,0.04163298302344376,0.02174616006467267,0.03443815683104279,-0.0020210185933710045,0.03144704931285369,0.03387227162489892,0.03298302344381565
146,146,0.9175424413904608,0.9144295302013423,0.9212889801938474,0.9606352718078381,0.000565885206143868,0.002101859337105938,0.004769603880355633,0.003961196443007298,0.0017784963621665373,0.026839126919967704,0.027243330638642038,0.02700080840743746,-0.0008084074373483352,0.018835893290218286,0.04292643492320136,0.027890056588520618
147,147,0.9223928860145514,0.9182282793867121,0.9249078171091445,0.9616966919511167,0.0025869037995149835,0.0009700889248180911,-0.00016168148746964484,0.008164915117219063,-0.00024252223120457828,0.028132578819725085,0.02611156022635419,0.011802748585287182,-0.003233629749393674,0.02853678253839942,0.01649151172190788,0.010105092966855578
148,148,0.919967663702506,0.9167367535744323,0.9235211230509903,0.9623446059839864,0.0013742926434922031,0.0031527890056588515,0.005092966855295034,0.006467259498787348,-8.084074373493344e-05,0.0404203718674212,0.03330638641875505,0.017299919159256327,-0.003233629749393785,0.03540824575586099,0.03702506063055788,0.013500404203718452
149,149,0.9118835893290218,0.9083263246425568,0.9153761061946903,0.9598108933839022,0.0017784963621665373,0.0029911075181892066,0.001131770412287736,0.003071948261924029,-0.002667744543249695,0.047696038803556884,0.040824575586095424,0.015925626515763902,-0.00024252223120457828,0.0354890864995957,0.029911075181891733,0.02578819725141457
150,150,0.9126919967663703,0.9093959731543624,0.9164019700800674,0.9596423303834808,0.0012126111560225583,-0.0003233629749394007,-0.0029102667744544952,-0.0008892481810832686,-0.0006467259498785793,0.050202101859337045,0.038641875505254664,0.020129345189975778,-0.0019401778496362931,0.033791430881163986,0.0596604688763136,0.03751010509296693
151,151,0.9151172190784155,0.9115417017691659,0.9184932048040455,0.9625869152970924,0.0024252223120453387,0.0011317704122876249,8.084074373482242e-05,0.00687146321746146,0.003799514955537542,0.012206952303961072,0.02797089733225533,0.017784963621665262,-0.003071948261924029,0.020048504446240734,0.03767178658043657,0.02764753435731604
152,152,0.9207760711398545,0.9177852348993288,0.9245469869363674,0.9640197008006743,0.002667744543249806,0.0025869037995149835,0.0009700889248180911,0.006467259498787348,0.0014551333872272476,0.04810024252223122,0.030234438156831023,0.042441390460792316,-0.0001616814874695338,0.04001616814874687,0.03629749393694426,0.026515763945028414
153,153,0.919967663702506,0.9165964616680707,0.9233802149178255,0.9630741677201854,0.0017784963621665373,0.002506063055780161,0.0020210185933710045,0.010347615198059934,-0.0016976556184316038,0.039369442198868176,0.026596604688763237,0.014308811641067232,0.002910266774454273,0.03177041228779309,0.03322554567502023,0.029991915925626556
154,154,0.9175424413904608,0.9137055837563451,0.9205844395280236,0.9632427307206068,0.0020210185933710045,-0.0007275666936136238,0.00048504446240904553,0.006143896523848169,0.00048504446240904553,0.032821341956346006,0.022877930476960517,0.020695230396119757,8.08407437347114e-05,0.03071948261924007,0.02708164915117217,0.03500404203718677
155,155,0.919967663702506,0.916030534351145,0.9228165823851664,0.95854403708386,0.0016168148746966704,0.0016976556184316038,0.003799514955537431,0.006871463217461682,0.0014551333872272476,0.0500404203718674,0.02918350848827811,0.024979789814066122,-0.0019401778496362931,0.028536782538399308,0.028698464025869064,0.022635408245755828
156,156,0.9215844785772029,0.9174468085106383,0.9241637694900969,0.9583886430678467,0.0006467259498788014,0.0009700889248183131,0.0021827000808407604,0.0018593371059013597,0.00048504446240915655,0.015117219078415567,0.022635408245755828,0.013662085691188208,-0.004446240905416454,0.02198868229587725,0.026273241713823614,0.017784963621665484
157,157,0.919967663702506,0.9161727349703641,0.9229574905183312,0.9603587231352718,0.001535974130961959,0.0008892481810832686,0.0017784963621665373,0.0033144704931284963,0.002101859337105716,0.024494745351657188,0.025707356507679746,0.014147130153597365,-0.00590137429264348,0.02789005658852073,0.012126111560226471,0.012206952303961183
158,158,0.9240097008892482,0.9204737732656514,0.9271004530130637,0.9639959966287401,0.002263540824575583,0.0033144704931286073,0.003637833468067897,0.0050929668552949225,0.0041228779304770535,0.02546483427647528,0.023362974939369563,0.017299919159256327,-0.0013742926434922031,0.02643492320129337,0.031527890056588403,0.024090541632983076
159,159,0.919967663702506,0.9164556962025316,0.9232393067846607,0.965605246523388,0.0028294260307193397,0.0004042037186741121,0.0020210185933711156,0.006467259498787237,-0.00016168148746975586,0.026111560226353858,0.03476151980598208,0.014066289409862542,0.00024252223120446725,0.023362974939369452,0.04042037186742109,0.022150363783346783
160,160,0.9183508488278093,0.9149115417017691,0.9217512115465656,0.9612726506531817,0.0017784963621666483,0.003799514955537542,0.003799514955537542,0.007518189167340372,-0.0013742926434923142,0.018593371059013708,0.02425222312045283,0.02077607113985447,0.002263540824575583,0.02829426030719495,0.03257881972514154,0.01924009700889251
161,161,0.9215844785772029,0.9180050718512257,0.924727402022756,0.9629925200168563,0.0007275666936135128,0.0016976556184316038,-0.0014551333872272476,0.009215844785771976,0.0031527890056588515,0.02489894907033141,0.03330638641875505,0.014227970897332298,0.004446240905416454,0.02231204527081654,0.017057396928051638,0.03298302344381576
162,162,0.9232012934518997,0.918872758326217,0.9255109565950275,0.9613121576064054,-0.001697655618431937,-0.0004042037186742231,0.0028294260307195618,0.005578011317704079,0.0008084074373482242,0.03985448666127722,0.025222312045270923,0.013015359741309518,0.006386418755052525,0.02368633791430874,0.03071948261924018,0.027566693613581217
163,163,0.919967663702506,0.9156010230179028,0.9223938579856721,0.9612568478718921,-0.001131770412287958,0.0018593371059013597,-0.0009700889248180911,0.0033953112368634297,0.001535974130961959,0.016491511721907992,0.03451899757477772,0.018674211802748752,0.0010509296685530245,0.03783346806790622,0.013177041228779274,0.014713015359741233
164,164,0.9151172190784155,0.9113924050632911,0.9183522966708808,0.9611567635903919,-0.0018593371059014707,0.0004850444624089345,-0.0013742926434923142,0.002667744543249806,-0.0017784963621667593,0.032174616006467094,0.012934518997574695,0.010105092966855245,-0.0016168148746970035,0.01673403395311235,0.025869037995149502,0.011398544866612736
165,165,0.9159256265157639,0.9123102866779089,0.9192372524230932,0.9576195743784238,0.0024252223120452276,0.0016976556184316038,0.0012126111560224473,0.005254648342764567,0.003071948261924029,0.01641067097817306,0.03427647534357303,0.028375101050929774,-0.0003233629749395117,0.01713823767178657,0.021503637833468092,0.022150363783346783
166,166,0.9167340339531124,0.9135180520570949,0.920404024441635,0.963166350611041,0.0012126111560225583,-0.0004850444624092676,0.0009700889248180911,0.005982215036378302,0.0008892481810831576,0.04122877930476976,0.02643492320129337,0.03573160873080028,-0.000565885206143979,0.03395311236863374,0.015117219078415678,0.0305578011317702
167,167,0.9215844785772029,0.9185558354324097,0.9252910345554151,0.9624262536873157,0.002667744543249695,0.004203718674211876,0.0023443815683105163,0.008649959579628108,0.0033144704931287183,0.023201293451899807,0.02198868229587725,0.025707356507679746,0.0007275666936136238,0.028051738075990373,0.023686337914308853,0.02360549717057414
168,168,0.919967663702506,0.9163144547759933,0.923098398651496,0.9600005267593762,0.0014551333872271366,0.0009700889248180911,0.004446240905416232,0.0016976556184318259,0.001535974130961959,0.025383993532740456,0.021341956345998447,0.01867421180274853,-0.0035569927243331856,0.02546483427647528,0.020695230396119535,0.04260307194826185
169,169,0.9264349232012935,0.9218884120171674,0.928346238938053,0.9621523388116308,0.0025869037995148725,0.000565885206143979,0.0019401778496361821,0.004284559417946698,0.002506063055780161,0.02700080840743735,0.017461600646725972,0.010185933710590067,0.000565885206143979,0.040824575586095535,0.021584478577202804,0.01463217461600641
170,170,0.9207760711398545,0.9170896785109983,0.9238424462705436,0.9628476611883692,0.00040420371867433413,0.0023443815683104052,0.0027485852869845173,0.009377526273241732,0.00048504446240904553,0.03831851253031526,0.028940986257073642,0.018512530315278886,-0.0041228779304769425,0.02675828617623288,0.0354082457558611,0.018270008084074307
171,171,0.919967663702506,0.9161727349703641,0.9229574905183312,0.9616163611462283,0.002101859337105827,0.0021827000808405383,0.002263540824575472,0.00557801131770419,0.0017784963621666483,0.042764753435731606,0.04349232012934512,0.028213419563459907,0.0008084074373485572,0.04769603880355677,0.036863379143088126,0.014551333872271699
172,172,0.9207760711398545,0.9169491525423729,0.9237015381373788,0.9633033080488831,0.002101859337105938,0.00016168148746964484,0.005820533548908546,0.0035569927243330746,-0.0008892481810833797,0.03451899757477761,0.02077607113985447,0.015521422797089679,0.0008892481810831576,0.037105901374292705,0.036863379143088015,0.032497978981406606
