,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.fronttop_CO2_scaled,feature_importance.fronttop_CO2_fd1_scaled,feature_importance.fronttop_CO2_fd2_scaled,feature_importance.fronttop_CO2_fd3_scaled,feature_importance.fronttop_temperature_scaled,feature_importance.fronttop_temperature_fd1_scaled,feature_importance.fronttop_temperature_fd2_scaled,feature_importance.fronttop_temperature_fd3_scaled,feature_importance.fronttop_humidity_scaled,feature_importance.fronttop_humidity_fd1_scaled,feature_importance.fronttop_humidity_fd2_scaled,feature_importance.fronttop_humidity_fd3_scaled
77,77,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.9687867215041128,0.08833333333333337,-0.0029166666666666785,0.002083333333333215,-0.010833333333333361,0.03541666666666665,-0.03125,-0.03708333333333336,-0.032083333333333464,-0.009999999999999898,-0.013333333333333197,0.002083333333333215,0.0025000000000000577
78,78,0.8916666666666667,0.8522727272727273,0.8772032902467685,0.9640863689776734,0.16833333333333333,-0.013333333333333308,-0.0033333333333334103,0.004583333333333384,0.04249999999999998,-0.019999999999999796,-0.017499999999999738,-0.019583333333333397,-0.008749999999999925,-0.009166666666666545,-0.006250000000000089,0.009166666666666767
79,79,0.8833333333333333,0.8390804597701149,0.8663337250293772,0.8977673325499413,0.2187499999999999,0.0008333333333333526,0.011666666666666603,-0.009583333333333388,0.1499999999999999,-0.0012499999999998623,0.01791666666666658,0.020000000000000018,-0.019583333333333397,0.02874999999999983,0.018333333333333313,0.0008333333333333526
80,80,0.8708333333333333,0.8165680473372781,0.847972972972973,0.9690070505287895,0.030833333333333268,-0.0033333333333334103,-0.0008333333333333526,0.0024999999999999467,0.046666666666666634,-0.005833333333333246,-0.0245833333333334,-0.009583333333333388,0.00374999999999992,-0.008749999999999925,0.0,0.0033333333333334103
81,81,0.8833333333333333,0.8390804597701149,0.8663337250293772,0.9634253819036429,0.10416666666666674,-0.007083333333333552,-0.01041666666666674,0.0029166666666665675,0.036250000000000115,-0.02416666666666667,-0.03124999999999989,-0.03416666666666657,0.010416666666666519,-0.0029166666666665675,-0.0050000000000000044,0.0016666666666667052
82,82,0.8625,0.8047337278106509,0.839159811985899,0.9629112808460635,0.05875000000000008,-0.0004166666666666208,-0.006666666666666599,-0.0029166666666666785,0.02416666666666678,-0.003750000000000142,-0.025416666666666643,-0.018749999999999933,0.0016666666666668162,-0.007083333333333219,-0.007500000000000062,-0.006666666666666599
83,83,0.8916666666666667,0.8522727272727273,0.8772032902467685,0.9627643948296121,0.12166666666666681,-0.004583333333333495,-0.006250000000000089,0.014583333333333504,0.06125000000000003,-0.01375000000000004,-0.009583333333333388,-0.01666666666666672,-0.0050000000000001155,-0.0008333333333333526,0.005416666666666847,0.008749999999999925
84,84,0.875,0.8255813953488372,0.8554641598119859,0.9568155111633373,0.11999999999999988,-0.004583333333333273,-0.0004166666666666208,-0.009166666666666656,0.040000000000000036,-0.012083333333333335,-0.036250000000000115,-0.03708333333333336,-0.00708333333333333,-0.013333333333333308,-0.0033333333333332993,0.0029166666666666785
85,85,0.875,0.8255813953488372,0.8554641598119859,0.9460193889541716,0.1691666666666667,-0.013749999999999929,-0.004583333333333384,-0.005833333333333357,0.0674999999999999,-0.02083333333333337,-0.012916666666666687,-0.025000000000000022,-0.012083333333333335,-0.011666666666666714,-0.0008333333333332416,-0.002083333333333215
86,86,0.875,0.8255813953488372,0.8554641598119859,0.8816098707403056,0.1579166666666666,0.0050000000000001155,-0.0029166666666666785,-0.0004166666666666208,0.11291666666666678,-0.011666666666666714,0.0,0.0033333333333332993,-0.012083333333333335,0.00374999999999992,-0.005833333333333357,-0.0033333333333332993
87,87,0.8791666666666667,0.8263473053892215,0.8547297297297297,0.9601938895417157,0.006250000000000089,0.0029166666666666785,0.005416666666666625,0.007916666666666572,0.05666666666666664,0.0025000000000000577,-0.010833333333333361,0.0004166666666667318,0.014999999999999902,-0.0029166666666666785,0.015416666666666523,0.014583333333333282
88,88,0.8708333333333333,0.8187134502923976,0.8500293772032903,0.962984723854289,0.08374999999999999,-0.008333333333333304,0.006249999999999978,0.00749999999999984,0.036666666666666625,-0.03500000000000003,-0.03791666666666649,-0.044166666666666465,0.008750000000000036,-0.003750000000000031,0.005833333333333357,0.004166666666666763
89,89,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.9598266745005876,0.10249999999999992,-0.010833333333333361,0.0,-0.004166666666666541,0.043333333333333224,-0.01083333333333325,-0.018750000000000155,-0.01666666666666672,-0.005416666666666514,-0.0050000000000000044,-0.004166666666666541,0.002083333333333215
90,90,0.9,0.8666666666666667,0.8901292596944771,0.9400705052878965,0.16833333333333333,0.012916666666666687,0.006249999999999867,0.005416666666666514,0.12,-0.015416666666666523,-0.012499999999999956,-0.0033333333333332993,-0.007916666666666683,0.01625000000000021,0.02083333333333337,0.025416666666666643
91,91,0.875,0.8275862068965517,0.8575205640423031,0.9316980023501762,0.0658333333333333,0.0025000000000000577,-0.0016666666666665941,0.00374999999999992,0.042916666666666714,-0.01750000000000007,-0.02375000000000005,-0.03416666666666668,-0.0008333333333332416,-0.005416666666666514,-0.0025000000000000577,-0.002083333333333437
92,92,0.8916666666666667,0.8522727272727273,0.8772032902467685,0.9486633372502937,0.15000000000000013,-0.0033333333333334103,-0.004166666666666652,0.007500000000000062,0.052916666666666834,0.007916666666666905,-0.008749999999999925,-0.0066666666666664876,-0.007499999999999951,1.1102230246251565e-16,-0.0033333333333334103,0.0050000000000002265
93,93,0.8625,0.7950310559006211,0.8309341950646298,0.9721650998824912,0.013333333333333308,-0.0016666666666664831,0.007500000000000173,0.00666666666666671,0.03083333333333338,0.008750000000000036,0.0033333333333334103,0.006250000000000089,0.025416666666666643,0.011250000000000093,0.006250000000000089,0.011250000000000093
94,94,0.8666666666666667,0.8095238095238095,0.8425381903642772,0.9602673325499412,0.018333333333333424,-0.0033333333333334103,-0.004583333333333384,-0.005416666666666625,0.04583333333333328,-0.01333333333333342,-0.009583333333333388,-0.014999999999999902,-0.006250000000000089,-0.011666666666666603,-0.009583333333333388,-0.0012499999999999734
95,95,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.9681991774383079,0.10624999999999984,-0.007500000000000062,0.0008333333333333526,-0.0008333333333332416,0.03500000000000003,-0.024583333333333512,-0.015000000000000013,-0.02791666666666659,0.006250000000000089,-0.004166666666666541,-0.01000000000000012,0.0004166666666667318
96,96,0.875,0.8255813953488372,0.8554641598119859,0.9460928319623971,0.05791666666666673,-0.0012499999999999734,-0.0029166666666666785,-0.00374999999999992,0.06291666666666662,-0.006666666666666599,-0.009583333333333499,-0.0033333333333332993,-0.0008333333333332416,-0.011666666666666714,-0.011666666666666492,-0.002083333333333437
97,97,0.825,0.7236842105263158,0.782021151586369,0.9627643948296122,-0.004166666666666652,0.0024999999999999467,0.006249999999999978,0.0029166666666666785,0.007083333333333219,-0.014999999999999902,-0.010000000000000009,-0.016666666666666607,0.005833333333333357,-0.0008333333333333526,0.0016666666666667052,0.006666666666666599
98,98,0.8208333333333333,0.7114093959731543,0.774529964747356,0.9648207990599295,-0.015000000000000124,0.007916666666666683,1.1102230246251565e-16,-0.003750000000000031,0.00708333333333333,0.0050000000000000044,-0.0029166666666665675,-0.01749999999999996,0.006250000000000089,0.004583333333333384,0.006250000000000089,0.004583333333333384
99,99,0.8875,0.8439306358381503,0.8697121034077555,0.9684929494712103,0.06708333333333316,0.0033333333333332993,-0.014583333333333393,0.002083333333333326,0.05249999999999977,-0.022499999999999964,-0.021250000000000102,-0.02375000000000016,-0.008750000000000036,-0.0012500000000001954,0.011249999999999982,0.013333333333333197
100,100,0.8791666666666667,0.8263473053892215,0.8547297297297297,0.9713572267920094,0.03208333333333335,0.002083333333333215,0.00708333333333333,0.012499999999999845,0.05166666666666664,-0.01458333333333317,-0.015000000000000013,-0.012083333333333335,0.009583333333333166,0.009166666666666545,0.021250000000000102,0.023749999999999938
101,101,0.8833333333333333,0.8372093023255814,0.86427732079906,0.954171562867215,0.18041666666666667,-0.01666666666666672,-0.01333333333333342,0.0016666666666667052,0.11499999999999999,-0.02083333333333348,-0.015416666666666745,-0.023749999999999938,-0.03458333333333319,0.0008333333333333526,1.1102230246251565e-16,0.003750000000000031
102,102,0.8833333333333333,0.8390804597701149,0.8663337250293772,0.964159811985899,0.14666666666666672,-0.0024999999999999467,-0.0024999999999999467,-0.004166666666666652,0.05708333333333315,-0.036666666666666625,-0.027916666666666812,-0.03416666666666657,-0.011250000000000204,-0.0016666666666667052,0.0024999999999999467,0.0033333333333334103
103,103,0.8916666666666667,0.8505747126436781,0.8751468860164513,0.9470475910693302,0.07708333333333328,-0.0033333333333334103,0.0004166666666667318,0.005416666666666847,0.057083333333333375,-0.01416666666666666,-0.019583333333333397,-0.0012499999999999734,-0.011666666666666603,-0.006250000000000089,-0.0016666666666668162,0.008750000000000147
104,104,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.9298619271445359,0.15708333333333324,-0.004166666666666541,0.0029166666666666785,-0.002083333333333326,0.07708333333333328,-0.0033333333333332993,-0.015000000000000013,-0.02416666666666667,-0.02375000000000005,-0.009166666666666767,-0.0029166666666666785,0.0012499999999999734
105,105,0.8833333333333333,0.8390804597701149,0.8663337250293772,0.9604142185663924,0.0904166666666667,-0.009166666666666767,0.0008333333333333526,0.00666666666666671,0.04083333333333328,-0.03208333333333335,-0.027083333333333348,-0.026249999999999996,-0.0025000000000001688,0.006249999999999867,0.00666666666666671,0.006250000000000089
106,106,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.9460928319623971,0.08958333333333335,-0.008333333333333304,-0.005833333333333357,0.0004166666666667318,0.05625000000000002,-0.025833333333333375,-0.01666666666666672,-0.01416666666666666,-0.018333333333333535,-0.0008333333333334636,0.0016666666666665941,0.0016666666666665941
107,107,0.8916666666666667,0.8522727272727273,0.8772032902467685,0.9138513513513513,0.19374999999999998,0.0050000000000000044,0.004583333333333384,0.0029166666666667895,0.10958333333333337,0.0050000000000000044,0.0008333333333333526,-0.009583333333333388,-0.009166666666666767,-0.004166666666666652,0.0024999999999999467,0.0025000000000001688
108,108,0.8833333333333333,0.8390804597701149,0.8663337250293772,0.9269976498237368,0.15083333333333326,-0.0004166666666667318,1.1102230246251565e-16,1.1102230246251565e-16,0.10666666666666669,0.0033333333333331883,0.02749999999999997,0.0008333333333333526,-0.006666666666666932,0.004166666666666652,0.012499999999999956,0.007500000000000062
109,109,0.8875,0.8457142857142858,0.8717685076380728,0.9460928319623971,0.12124999999999986,-0.01083333333333325,-0.01291666666666691,-0.0008333333333333526,0.08291666666666675,-0.023333333333333317,-0.008750000000000036,-0.0279166666666667,-0.0062500000000002,0.01083333333333325,0.004166666666666763,0.012499999999999956
110,110,0.8875,0.8457142857142858,0.8717685076380728,0.9637191539365452,0.11916666666666664,0.0033333333333332993,-0.006250000000000089,0.011249999999999982,0.050833333333333286,-0.02000000000000013,-0.003750000000000142,-0.01750000000000007,-0.012916666666666687,0.005416666666666625,-0.0012500000000001954,0.007916666666666683
111,111,0.8875,0.8439306358381503,0.8697121034077555,0.9694477085781434,0.08791666666666664,0.0012500000000000844,0.0016666666666667052,0.006249999999999978,0.043749999999999956,-0.016249999999999987,-0.025000000000000022,-0.03500000000000003,0.00749999999999984,0.004166666666666763,0.0029166666666666785,0.0008333333333334636
112,112,0.875,0.8255813953488372,0.8554641598119859,0.9623237367802585,0.1016666666666668,-0.005833333333333357,-0.0004166666666666208,-0.004583333333333273,0.054583333333333206,-0.016666666666666607,-0.040000000000000036,-0.04166666666666663,-0.01083333333333325,-0.004583333333333384,-0.00374999999999992,0.007916666666666572
113,113,0.875,0.8255813953488372,0.8554641598119859,0.9701821386603995,0.03125,-0.009166666666666545,0.004166666666666652,0.004583333333333273,0.039166666666666794,-0.03583333333333327,-0.03208333333333324,-0.025416666666666865,0.01708333333333345,-0.005416666666666514,-0.0012499999999999734,0.0029166666666666785
114,114,0.8958333333333334,0.8587570621468926,0.8826380728554641,0.9379406580493537,0.1908333333333333,-0.011250000000000093,-0.016249999999999765,-0.002083333333333437,0.11458333333333337,0.017916666666666692,-0.014999999999999902,-0.01041666666666663,-0.025416666666666643,0.0033333333333332993,0.02000000000000013,0.006666666666666821
115,115,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.9469007050528789,0.08583333333333343,-0.004166666666666541,0.0029166666666666785,0.005416666666666625,0.08124999999999993,-0.018750000000000155,-0.015416666666666856,-0.02416666666666667,-0.028749999999999942,0.004583333333333273,0.002083333333333215,0.003750000000000031
116,116,0.8708333333333333,0.8143712574850299,0.8459165687426558,0.972972972972973,-0.003750000000000031,0.0008333333333332416,-0.004999999999999893,0.0016666666666664831,0.03749999999999998,-0.013333333333333308,-0.011249999999999982,-0.013749999999999929,0.016250000000000098,-0.007916666666666572,-0.007916666666666572,-0.0004166666666667318
117,117,0.8875,0.8457142857142858,0.8717685076380728,0.9199471210340775,0.16833333333333322,0.0004166666666666208,-0.0033333333333335213,0.00749999999999984,0.1595833333333333,0.019583333333333286,0.012499999999999956,-0.0029166666666666785,-0.012500000000000067,0.008333333333333304,0.0016666666666667052,0.005833333333333357
118,118,0.8833333333333333,0.8390804597701149,0.8663337250293772,0.879406580493537,0.2466666666666667,0.010833333333333361,0.006666666666666599,0.009166666666666545,0.24083333333333334,0.027083333333333348,0.044166666666666576,0.025416666666666754,-0.01041666666666674,0.005416666666666625,0.01666666666666672,0.006249999999999867
119,119,0.875,0.8255813953488372,0.8554641598119859,0.9615893066980024,0.09749999999999992,-0.010833333333333472,-0.0008333333333334636,0.0012499999999999734,0.04958333333333331,-0.022916666666666807,-0.026250000000000107,-0.02750000000000008,-0.006249999999999867,-0.006249999999999978,-0.005833333333333357,0.0016666666666665941
120,120,0.8708333333333333,0.8143712574850299,0.8459165687426558,0.969153936545241,0.018749999999999933,-0.0008333333333333526,0.0016666666666664831,0.0008333333333332416,0.029583333333333184,-0.009166666666666767,-0.023749999999999938,-0.01791666666666658,0.011249999999999982,-0.004583333333333273,0.002083333333333326,0.005416666666666514
121,121,0.8833333333333333,0.8372093023255814,0.86427732079906,0.9462397179788483,0.16666666666666663,0.0016666666666667052,-0.012916666666666687,1.1102230246251565e-16,0.14416666666666655,-0.020000000000000018,-0.004166666666666541,-0.011250000000000204,-0.03499999999999992,0.0050000000000000044,-0.0004166666666667318,-0.0012499999999998623
122,122,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.9668772032902468,0.06958333333333333,-0.005833333333333468,-0.0008333333333334636,0.0016666666666665941,0.054166666666666696,-0.02458333333333329,-0.020000000000000018,-0.026249999999999885,-0.008333333333333304,-0.005833333333333357,-0.005416666666666625,-0.00374999999999992
123,123,0.9,0.8636363636363636,0.8860164512338425,0.9295681551116335,0.2204166666666667,-0.0008333333333332416,-0.006666666666666599,0.0016666666666665941,0.20666666666666667,0.0016666666666665941,0.05999999999999994,0.07125000000000004,-0.02416666666666667,0.0029166666666665675,0.01333333333333353,0.012500000000000067
124,124,0.9041666666666667,0.8715083798882681,0.8935076380728555,0.9615158636897767,0.1987500000000001,0.0012499999999999734,0.003750000000000031,0.009583333333333166,0.12291666666666679,-0.012499999999999956,-0.006249999999999978,-0.0008333333333333526,-0.011249999999999982,-0.0004166666666667318,0.008749999999999925,-0.0029166666666665675
125,125,0.8916666666666667,0.8522727272727273,0.8772032902467685,0.9587250293772033,0.16541666666666666,-0.011666666666666825,0.007916666666666905,-0.012916666666666576,0.039583333333333304,-0.01041666666666663,-0.02083333333333326,-0.017916666666666803,-0.007499999999999951,-1.1102230246251565e-16,0.002083333333333326,0.008750000000000147
126,126,0.8875,0.8457142857142858,0.8717685076380728,0.9488836662749707,0.15625,-0.008333333333333415,-0.005416666666666736,-0.008333333333333415,0.08500000000000008,-0.005833333333333357,-0.00708333333333333,-0.009583333333333388,-0.008333333333333637,0.0,0.0016666666666667052,0.006249999999999978
127,127,0.8833333333333333,0.8390804597701149,0.8663337250293772,0.9574030552291422,0.14458333333333329,-0.015416666666666745,-0.026249999999999996,0.005416666666666625,0.07999999999999996,-0.019166666666666887,-0.015416666666666745,-0.021666666666666723,-0.017916666666666803,-0.008333333333333526,0.005416666666666625,0.0033333333333331883
128,128,0.8875,0.8457142857142858,0.8717685076380728,0.9327262044653348,0.1254166666666665,-0.007500000000000173,-0.01750000000000007,-0.0016666666666668162,0.07499999999999996,-0.004583333333333273,0.0,-0.013749999999999929,-0.007083333333333552,0.0050000000000000044,0.003750000000000142,0.010833333333333361
129,129,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.8849148061104584,0.12624999999999997,-0.002083333333333326,-0.0004166666666666208,-0.004166666666666763,0.1020833333333333,0.003750000000000031,0.02083333333333348,0.006249999999999867,-0.0029166666666666785,-0.005833333333333357,0.002083333333333215,-0.0012499999999998623
130,130,0.8833333333333333,0.8390804597701149,0.8663337250293772,0.9196533490011751,0.1908333333333333,-1.1102230246251565e-16,0.004583333333333384,0.008749999999999925,0.12749999999999995,-0.01041666666666674,-0.0024999999999999467,-0.010416666666666519,-0.012083333333333446,-0.007916666666666794,-0.006666666666666599,-0.0008333333333333526
131,131,0.8916666666666667,0.8522727272727273,0.8772032902467685,0.950940070505288,0.15208333333333335,-0.012083333333333224,0.012083333333333446,0.0024999999999999467,0.049583333333333424,-0.02458333333333307,-0.019999999999999796,-0.01749999999999996,-0.008333333333333415,0.0033333333333334103,0.004166666666666874,0.019166666666666776
132,132,0.875,0.8275862068965517,0.8575205640423031,0.8632491186839013,0.16666666666666674,-0.0025000000000000577,-0.0029166666666666785,-0.0025000000000000577,0.10750000000000004,0.0008333333333332416,-0.006249999999999978,-0.0050000000000001155,-0.005833333333333357,-0.011666666666666714,-0.008750000000000036,-0.007499999999999951
133,133,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.9419800235017626,0.10916666666666675,-0.012500000000000178,0.0033333333333334103,-0.005833333333333357,0.08041666666666658,-0.028750000000000053,0.0033333333333334103,-0.03166666666666662,-0.025833333333333264,-0.0033333333333332993,0.0024999999999999467,-0.004166666666666541
134,134,0.8791666666666667,0.8323699421965318,0.8608989424206815,0.9581374853113984,0.060416666666666674,-0.010416666666666519,-0.0008333333333332416,-0.0024999999999999467,0.04166666666666663,-0.023333333333333428,-0.028750000000000053,-0.022083333333333455,-0.009583333333333277,0.0008333333333333526,-0.0012500000000000844,0.00708333333333333
135,135,0.8708333333333333,0.8143712574850299,0.8459165687426558,0.9691539365452408,0.0029166666666666785,-0.0016666666666665941,0.0012500000000000844,0.0004166666666666208,0.04541666666666666,-0.0029166666666666785,-0.010000000000000009,-0.003750000000000031,0.0,-0.0025000000000000577,0.0004166666666666208,0.01000000000000012
136,136,0.875,0.8235294117647058,0.8534077555816686,0.9634988249118683,0.07666666666666666,0.005416666666666514,0.006666666666666599,0.0016666666666665941,0.043749999999999845,-0.012083333333333335,-0.017916666666666692,-0.012499999999999956,0.006249999999999978,0.0050000000000001155,0.011250000000000093,0.011666666666666714
137,137,0.8875,0.8457142857142858,0.8717685076380728,0.9493977673325499,0.08083333333333331,-0.011666666666666714,-0.0033333333333334103,-0.010416666666666852,0.07499999999999996,-0.016666666666666607,-0.003750000000000031,-0.021666666666666723,-0.02416666666666656,0.002083333333333326,0.012499999999999956,0.006666666666666599
138,138,0.875,0.8255813953488372,0.8554641598119859,0.9194330199764982,0.15749999999999997,-0.0012499999999999734,-0.005833333333333357,-0.008333333333333193,0.08333333333333337,-0.006666666666666599,-0.010000000000000009,0.0004166666666666208,-0.016249999999999987,-0.0012500000000000844,0.0012499999999999734,-0.002083333333333437
139,139,0.8833333333333333,0.8390804597701149,0.8663337250293772,0.8543625146886017,0.27625,0.003750000000000031,0.03208333333333324,0.004583333333333384,0.26,0.0675,0.023749999999999938,0.0675,-0.010416666666666852,0.0016666666666667052,0.01666666666666672,0.0016666666666667052
140,140,0.8708333333333333,0.8165680473372781,0.847972972972973,0.9715775558166863,0.021666666666666612,0.0012499999999998623,-0.0025000000000000577,0.0008333333333332416,0.03874999999999984,-0.00708333333333333,-0.004583333333333273,-0.029166666666666785,0.0012499999999998623,-0.006250000000000089,-0.007916666666666572,0.0012499999999998623
141,141,0.8666666666666667,0.813953488372093,0.8466509988249119,0.964159811985899,0.04166666666666674,-0.008333333333333304,0.0016666666666667052,-0.0033333333333334103,0.03208333333333335,-0.0245833333333334,-0.009583333333333277,-0.039583333333333304,-0.0012499999999999734,-0.012499999999999956,-0.0024999999999999467,-0.0016666666666667052
142,142,0.8916666666666667,0.8522727272727273,0.8772032902467685,0.9712103407755581,0.07374999999999998,-0.005833333333333468,0.006250000000000089,-0.005833333333333468,0.043333333333333446,-0.011249999999999982,-0.0050000000000001155,-0.022499999999999853,0.005416666666666847,-0.0050000000000000044,0.014583333333333504,0.02041666666666664
143,143,0.8958333333333334,0.8587570621468926,0.8826380728554641,0.9576968272620446,0.1050000000000001,-0.005833333333333357,-0.008333333333333193,0.004999999999999893,0.07291666666666674,-0.01749999999999996,-0.01041666666666663,-0.013333333333333308,-0.016249999999999987,0.011250000000000093,0.012916666666666576,0.013749999999999929
144,144,0.9,0.8651685393258427,0.8880728554641598,0.9408783783783785,0.18541666666666667,0.009166666666666656,-0.002083333333333326,0.01708333333333345,0.09750000000000003,-0.004999999999999893,-0.005416666666666514,0.022083333333333344,-0.022083333333333344,0.0050000000000001155,0.007916666666666572,0.007499999999999951
145,145,0.8875,0.8457142857142858,0.8717685076380728,0.9226645123384253,0.2154166666666667,-0.009583333333333388,0.007500000000000062,-0.012916666666666687,0.1595833333333333,0.015000000000000013,0.04625000000000001,0.025416666666666643,-0.03750000000000009,0.012916666666666576,0.016666666666666607,0.017083333333333228
146,146,0.8625,0.8,0.8350470035252644,0.9634253819036427,0.05208333333333348,0.004583333333333495,0.0029166666666666785,0.0029166666666666785,0.03375000000000006,-0.008750000000000036,-0.0008333333333332416,-0.0050000000000000044,-0.0012499999999998623,0.0008333333333333526,0.0029166666666666785,0.011250000000000093
147,147,0.875,0.8170731707317073,0.8472385428907168,0.9358842538190364,0.007916666666666572,0.0029166666666666785,0.002083333333333215,0.0016666666666665941,0.043749999999999956,0.009583333333333277,0.0029166666666666785,-0.0004166666666666208,0.0008333333333332416,-0.0004166666666666208,0.0025000000000000577,0.005416666666666736
148,148,0.8833333333333333,0.8352941176470589,0.8622209165687427,0.9674647473560518,0.0641666666666667,-0.014583333333333282,-0.00666666666666671,0.008333333333333304,0.04208333333333336,-0.015000000000000124,-0.023749999999999938,-0.03666666666666685,0.002083333333333326,-0.010000000000000009,0.012916666666666576,-0.00041666666666650976
149,149,0.8875,0.8457142857142858,0.8717685076380728,0.9538777908343126,0.11916666666666664,-0.015833333333333366,-0.02041666666666675,-0.0008333333333333526,0.03708333333333336,-0.019583333333333286,-0.027083333333333237,-0.02750000000000008,-0.015416666666666745,-0.015000000000000124,0.0029166666666666785,0.007083333333333441
150,150,0.8708333333333333,0.8165680473372781,0.847972972972973,0.9583578143360753,0.07666666666666666,-0.003750000000000031,0.0008333333333332416,0.0029166666666666785,0.03833333333333322,-0.0008333333333333526,-0.0066666666666664876,-0.01416666666666666,0.0004166666666666208,-0.005416666666666625,-0.0008333333333333526,-0.0008333333333333526
151,151,0.8833333333333333,0.8390804597701149,0.8663337250293772,0.9112074030552291,0.1712499999999999,0.002083333333333326,-0.0033333333333334103,-0.002083333333333326,0.09958333333333336,0.02041666666666664,-0.008333333333333526,0.0008333333333333526,-0.0008333333333332416,-0.005833333333333246,-0.0050000000000000044,-0.0016666666666667052
152,152,0.8916666666666667,0.8522727272727273,0.8772032902467685,0.9609283196239718,0.15041666666666675,-0.0050000000000001155,0.0033333333333334103,0.004583333333333384,0.06291666666666673,-0.016249999999999876,-0.005416666666666625,0.01333333333333342,-0.009166666666666767,-0.006250000000000089,-1.1102230246251565e-16,0.010833333333333361
153,153,0.8708333333333333,0.8187134502923976,0.8500293772032903,0.9408049353701528,0.012083333333333335,0.004166666666666541,-0.002083333333333215,-0.00708333333333333,0.047499999999999876,-0.015416666666666523,-0.0245833333333334,-0.01749999999999996,0.0016666666666667052,-0.014583333333333282,-0.0012499999999999734,0.0012500000000000844
154,154,0.8791666666666667,0.8304093567251462,0.8588425381903643,0.925822561692127,0.12416666666666654,-0.004583333333333384,-0.002083333333333326,-0.0008333333333332416,0.09125000000000005,-0.0029166666666666785,-0.008750000000000036,0.009999999999999787,-0.009166666666666767,-0.006249999999999978,-0.0024999999999999467,-0.0033333333333334103
155,155,0.8833333333333333,0.8390804597701149,0.8663337250293772,0.94286133960047,0.21416666666666662,-0.006250000000000311,-0.01666666666666672,-0.00041666666666650976,0.14041666666666663,0.0016666666666667052,-0.015416666666666745,-0.010416666666666852,-0.0245833333333334,-0.01041666666666674,0.011249999999999982,-0.002083333333333326
156,156,0.8958333333333334,0.8587570621468926,0.8826380728554641,0.9484430082256169,0.17166666666666663,-0.010000000000000009,-0.01791666666666658,0.009999999999999898,0.06208333333333338,-0.015833333333333144,-0.019583333333333286,-0.016249999999999765,-0.025416666666666643,0.0,0.009583333333333277,0.016250000000000098
157,157,0.8875,0.8457142857142858,0.8717685076380728,0.9211222091656874,0.15208333333333324,-0.0050000000000001155,0.011666666666666714,0.0004166666666666208,0.11541666666666672,0.004583333333333384,-0.01666666666666683,-0.01291666666666691,-0.029166666666666674,-0.0016666666666665941,-0.0004166666666667318,0.0008333333333332416
158,158,0.8875,0.8457142857142858,0.8717685076380728,0.9585781433607521,0.22458333333333325,-0.010416666666666852,-0.025000000000000022,-0.01750000000000007,0.07750000000000001,-0.022083333333333344,-0.03125,-0.01416666666666666,-0.030416666666666536,-0.007500000000000173,0.011249999999999871,0.007916666666666683
159,159,0.8916666666666667,0.8505747126436781,0.8751468860164513,0.8976938895417155,0.18208333333333337,0.02041666666666686,0.004166666666666763,0.004583333333333384,0.1379166666666668,0.02083333333333337,0.010833333333333361,0.012083333333333446,0.0004166666666667318,0.004583333333333384,0.0033333333333334103,0.0033333333333334103
160,160,0.8875,0.8457142857142858,0.8717685076380728,0.9555669800235017,0.14541666666666675,0.002083333333333326,0.006249999999999978,0.005416666666666625,0.057499999999999885,-0.022916666666666696,-0.026666666666666616,-0.022499999999999964,-0.002083333333333659,0.0,0.003750000000000142,0.003750000000000142
161,161,0.8916666666666667,0.8505747126436781,0.8751468860164513,0.8851351351351351,0.1937500000000001,0.0033333333333334103,0.005833333333333468,0.0024999999999999467,0.15916666666666668,0.022500000000000075,-0.0012499999999999734,-0.006249999999999867,-0.010833333333333361,-1.1102230246251565e-16,-0.0012499999999999734,0.002083333333333326
162,162,0.8833333333333333,0.8390804597701149,0.8663337250293772,0.9624706227967098,0.17333333333333334,-0.004583333333333384,-1.1102230246251565e-16,0.002083333333333326,0.05374999999999985,-0.008333333333333526,-0.020000000000000018,-0.008333333333333526,-0.02041666666666664,-0.005416666666666625,-0.002083333333333326,-1.1102230246251565e-16
163,163,0.8875,0.8457142857142858,0.8717685076380728,0.9663631022326675,0.0954166666666666,-0.009583333333333388,-0.014166666666666772,0.0016666666666667052,0.040000000000000036,-0.026249999999999996,-0.01749999999999996,-0.022083333333333344,-0.01291666666666691,-0.008750000000000036,0.0,0.009583333333333277
164,164,0.8833333333333333,0.8390804597701149,0.8663337250293772,0.9319183313748531,0.23458333333333337,0.0016666666666667052,-0.006250000000000089,-0.0012499999999999734,0.13708333333333333,-0.0029166666666667895,-0.012916666666666687,-0.004583333333333384,-0.020000000000000018,0.0050000000000000044,0.002083333333333326,-0.0016666666666664831
