,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.backtop_CO2_scaled,feature_importance.backtop_CO2_fd1_scaled,feature_importance.backtop_CO2_fd2_scaled,feature_importance.backtop_CO2_fd3_scaled,feature_importance.backtop_temperature_scaled,feature_importance.backtop_temperature_fd1_scaled,feature_importance.backtop_temperature_fd2_scaled,feature_importance.backtop_temperature_fd3_scaled,feature_importance.backtop_humidity_scaled,feature_importance.backtop_humidity_fd1_scaled,feature_importance.backtop_humidity_fd2_scaled,feature_importance.backtop_humidity_fd3_scaled
83,83,0.7699530516431925,0.6711409395973155,0.7428135106000718,0.8642651814588573,-0.00610328638497637,-0.04131455399061035,-0.06478873239436611,-0.035211267605633756,0.007511737089201942,-0.0652582159624413,-0.025821596244131273,-0.10985915492957754,0.006103286384976592,0.009859154929577452,0.0009389671361502705,-1.1102230246251565e-16
84,84,0.8873239436619719,0.8681318681318682,0.8838932806324111,0.9084620912684154,0.09765258215962436,0.0403755868544603,0.06478873239436622,0.03521126760563387,0.06009389671361509,0.0046948356807512415,-0.008920187793427181,0.005633802816901512,-0.007042253521126751,0.007042253521126862,0.0032863849765258912,-0.00328638497652578
85,85,0.8544600938967136,0.8165680473372781,0.8419421487603306,0.9000179662234997,0.2784037558685446,0.022065727699530635,0.005633802816901401,-0.031924882629107976,0.1615023474178403,-0.012676056338028152,-0.0014084507042253502,-0.032863849765258135,-0.025352112676056415,-0.013615023474178423,0.0028169014084505895,0.015962441314554043
86,86,0.7887323943661971,0.7133757961783439,0.7671577434423285,0.9029823931009702,0.004694835680751019,-0.020657276995305285,-0.028638497652582307,0.0009389671361501595,0.033802816901408406,-0.03990610328638511,-0.029107981220657275,-0.04319248826291089,-0.03708920187793441,0.010328638497652531,0.008920187793427181,-0.005633802816901512
87,87,0.8309859154929577,0.7804878048780488,0.8147682357168523,0.8777398490837226,0.025352112676056304,-0.015962441314554043,0.0370892018779343,0.04319248826291078,0.05774647887323936,-0.022535211267605604,-0.05821596244131466,-0.039906103286384886,0.030985915492957705,0.0028169014084507005,0.011267605633802913,0.008920187793427292
88,88,0.784037558685446,0.7012987012987013,0.7604204096298959,0.8926518145885736,0.031924882629107976,-0.0488262910798124,-0.0023474178403756207,-0.020187793427229983,0.001877934272300541,-0.0568075117370892,-0.04366197183098597,-0.09906103286384982,-0.0014084507042253502,-0.007511737089201831,0.009389671361502261,0.00328638497652578
89,89,0.7652582159624414,0.6666666666666666,0.7386812791951132,0.8389328063241107,0.009859154929577452,-0.03521126760563387,-0.006103286384976481,-0.07464788732394345,0.005164319248826321,-0.013145539906103232,-0.03521126760563387,-0.008920187793427181,-0.012676056338028152,0.0023474178403757318,0.0065727699530517825,0.0023474178403756207
90,90,0.8497652582159625,0.8095238095238095,0.8365073661516349,0.8330039525691699,0.04131455399061046,0.04413145539906105,0.004225352112676051,0.0065727699530516714,0.05821596244131466,-0.013145539906103343,-0.021126760563380254,-0.025352112676056526,0.011267605633802913,0.013615023474178534,-0.00657276995305156,0.004225352112676051
91,91,0.8497652582159625,0.8117647058823529,0.8378099173553719,0.9250808480057492,0.03333333333333344,0.023004694835680684,0.0014084507042253502,-0.009859154929577452,0.05774647887323958,-0.03755868544600949,-0.026760563380281543,-0.05211267605633796,0.023943661971831065,0.004225352112676051,0.0009389671361502705,0.022535211267605715
92,92,0.7934272300469484,0.717948717948718,0.7712899748472871,0.9156485806683435,0.013145539906103232,-0.004225352112676051,-0.011267605633802691,-0.008920187793427181,0.009389671361502372,-0.03755868544600938,-0.08873239436619718,-0.06525821596244119,0.0032863849765258912,-0.010328638497652642,0.001877934272300541,0.0
93,93,0.8826291079812206,0.8571428571428571,0.8745508444125045,0.9329859863456701,0.09812206572769955,0.020187793427229983,0.00516431924882621,0.030516431924882625,0.04694835680751164,-0.028169014084507116,-0.025352112676056415,-0.026291079812206575,0.031455399061032674,0.019718309859154792,-0.0023474178403756207,0.021126760563380254
94,94,0.8215962441314554,0.7654320987654321,0.8038986704994611,0.83300395256917,0.019718309859155014,0.008920187793427181,0.004225352112676162,-0.003755868544600971,0.04882629107981218,-0.028169014084507005,-0.009389671361502261,-0.04037558685446019,-0.018309859154929664,0.0023474178403756207,0.018309859154929553,0.010328638497652531
95,95,0.7793427230046949,0.6928104575163399,0.7549856270212001,0.8626482213438736,0.021126760563380254,-0.04600938967136137,-0.039906103286384886,-0.06948356807511735,0.00704225352112664,-0.06854460093896708,-0.017370892018779283,-0.05539906103286396,0.0065727699530516714,0.004225352112676051,0.006103286384976703,0.0046948356807511304
96,96,0.7934272300469484,0.717948717948718,0.7712899748472871,0.8371361839741287,0.0023474178403756207,-0.014553990610328582,-0.018779342723004633,-0.028638497652582195,0.0427230046948357,-0.031924882629107976,-0.04131455399061024,-0.029107981220657275,0.009389671361502261,-0.018779342723004633,0.038497652582159536,0.032394366197182944
97,97,0.755868544600939,0.6438356164383562,0.7265091627739849,0.943406395975566,1.1102230246251565e-16,0.022065727699530524,0.019248826291079824,-0.007042253521126751,0.030046948356807546,-0.03380281690140852,-0.036619718309859106,-0.04413145539906105,0.013615023474178534,0.011267605633802802,0.014084507042253613,0.010798122065727722
98,98,0.7323943661971831,0.5957446808510638,0.6993352497305066,0.9262486525332375,-0.014084507042253502,0.015023474178403884,0.010798122065727833,0.015962441314554154,0.009389671361502372,-0.00422535211267594,-0.0009389671361501595,-0.023004694835680684,-0.00422535211267594,0.004225352112676162,0.007981220657277022,0.008920187793427181
99,99,0.7934272300469484,0.717948717948718,0.7712899748472871,0.9086417535034136,0.08075117370892015,-0.012206572769953072,-0.06384976525821584,-0.014084507042253613,-0.0009389671361502705,-0.07417840375586848,-0.08403755868544605,-0.07183098591549297,0.007511737089201942,-0.011737089201877882,0.017840375586854473,0.021596244131455333
100,100,0.7934272300469484,0.7142857142857143,0.7699874236435501,0.929302910528207,0.013145539906103232,-0.026291079812206464,-0.020657276995305174,-0.033333333333333215,0.007981220657277022,-0.08262910798122058,-0.09436619718309847,-0.07840375586854464,0.008450704225352212,0.008920187793427292,0.013615023474178423,0.007042253521126862
101,101,0.8215962441314554,0.7654320987654321,0.8038986704994611,0.8472871002515271,0.1253521126760564,-0.012676056338028263,-0.0065727699530516714,0.023004694835680795,0.06901408450704227,-0.03568075117370906,-0.0455399061032864,-0.05633802816901423,-0.027230046948356845,0.012676056338028152,0.0014084507042253502,-0.011737089201877882
102,102,0.8450704225352113,0.8023952095808383,0.8310725835429393,0.9227452389507724,0.0596244131455399,0.013615023474178423,-0.04225352112676051,-0.04929577464788715,0.06291079812206579,-0.05915492957746471,-0.0483568075117371,-0.06338028169014098,0.023004694835680684,0.00704225352112664,0.05211267605633796,0.027699530516431814
103,103,0.8169014084507042,0.7577639751552795,0.7984638878907653,0.857797340998922,0.007981220657277022,-0.001877934272300319,0.006103286384976592,0.018309859154929664,0.04319248826291089,-0.03896713615023473,-0.04507042253521132,-0.05586854460093893,0.00046948356807507974,-0.00798122065727691,0.016431924882629012,0.013145539906103454
104,104,0.7981220657276995,0.7295597484276729,0.7780273086597198,0.8880704275961193,0.041784037558685316,-0.024882629107981336,0.013145539906103343,-0.08169014084507054,0.016901408450704314,-0.00046948356807519076,-0.07370892018779351,-0.08544600938967128,-0.05258215962441315,-0.0065727699530516714,0.018309859154929553,0.00516431924882621
105,105,0.8028169014084507,0.7341772151898734,0.7821595400646784,0.9263384836507366,0.020187793427229983,-0.030985915492957705,0.0028169014084507005,-0.01032863849765242,0.001877934272300319,-0.030985915492957816,-0.05070422535211261,-0.034741784037558676,0.022535211267605604,0.016431924882629123,-0.00563380281690129,0.020657276995305285
106,106,0.7887323943661971,0.7133757961783439,0.7671577434423285,0.8601329500538987,-0.0032863849765258912,-0.031455399061032896,-0.024882629107981225,-0.019718309859154903,0.023474178403755874,-0.03896713615023484,-0.04178403755868543,-0.05164319248826288,-0.0023474178403756207,-0.0032863849765258912,0.015023474178403773,0.016431924882629012
107,107,0.7981220657276995,0.7261146496815286,0.7767247574559828,0.8539346029464606,0.007511737089201942,-0.0065727699530516714,-0.05446009389671369,-0.021126760563380254,0.016431924882629123,-0.05305164319248834,-0.04976525821596245,-0.06291079812206568,-0.011737089201878104,0.00187793427230043,-0.0065727699530516714,0.017370892018779283
108,108,0.8028169014084507,0.7375,0.7834620912684154,0.9186130075458138,0.006103286384976592,-0.028169014084507005,-0.019248826291079824,-0.022065727699530413,0.013615023474178423,-0.0539906103286385,-0.06431924882629103,-0.068075117370892,-0.00375586854460086,-0.0014084507042252392,0.013145539906103343,0.00422535211267594
109,109,0.8215962441314554,0.7654320987654321,0.8038986704994611,0.9268774703557312,0.04600938967136159,0.0028169014084508115,-0.024413145539906034,-0.0046948356807512415,0.00328638497652578,-0.05258215962441326,-0.06666666666666665,-0.05586854460093904,0.007511737089201942,0.010798122065727611,0.026760563380281543,0.023004694835680795
110,110,0.9061032863849765,0.8888888888888888,0.9017247574559828,0.9199604743083004,0.12300469483568066,0.034272300469483485,0.029577464788732355,0.012206572769952961,0.0596244131455399,0.004225352112676051,0.0028169014084507005,0.003286384976525669,0.013145539906103343,0.015492957746478853,0.033333333333333326,0.031924882629107865
111,111,0.8403755868544601,0.7926829268292683,0.8243352497305066,0.8533057851239668,0.034272300469483485,0.028169014084506894,0.03568075117370906,0.008450704225352101,0.06713615023474173,-0.0028169014084507005,-0.032394366197183055,-0.029107981220657275,0.038497652582159536,0.015023474178403773,0.03380281690140852,0.016431924882629123
112,112,0.8309859154929577,0.7831325301204819,0.8160707869205893,0.9158282429033417,0.0769953051643193,-0.0028169014084507005,-0.015023474178403662,-0.04366197183098586,0.03568075117370895,-0.03943661971830981,-0.06150234741784044,-0.07089201877934281,-0.029577464788732244,0.013615023474178534,0.011737089201878104,0.026291079812206575
113,113,0.8591549295774648,0.8235294117647058,0.8473769313690263,0.933884297520661,0.04460093896713613,-0.020657276995305285,0.0028169014084507005,-0.019718309859155014,0.011267605633802802,-0.034741784037558676,-0.04460093896713624,-0.04319248826291089,0.04413145539906094,0.00985915492957734,0.00328638497652578,0.00657276995305156
114,114,0.8075117370892019,0.7421383647798742,0.787594322673374,0.9019942508084801,0.003286384976525669,0.034272300469483485,-0.05023474178403753,-0.015492957746478964,0.05915492957746482,-0.06807511737089189,-0.033333333333333326,-0.00563380281690129,0.031924882629107976,0.005164319248826321,0.0014084507042252392,0.05915492957746471
115,115,0.8591549295774648,0.8235294117647058,0.8473769313690263,0.9116960114983831,0.04084507042253516,0.024413145539906145,0.015023474178403773,0.04600938967136137,0.06713615023474173,-0.016431924882629234,-0.010328638497652642,-0.013615023474178312,-0.033802816901408406,0.008920187793427181,0.012676056338028152,0.033333333333333326
116,116,0.7793427230046949,0.6967741935483871,0.7562881782249371,0.9043298598634566,0.013145539906103232,-0.011737089201877882,-0.025821596244131384,-0.008920187793427181,0.013615023474178423,-0.05305164319248812,-0.0826291079812207,-0.06150234741784033,-0.020187793427229983,0.009859154929577452,0.019248826291079824,0.012676056338028152
117,117,0.7746478873239436,0.68,0.7482482932087675,0.8727093065037729,0.0009389671361502705,-0.03990610328638511,-0.03661971830985922,-0.020657276995305285,0.012676056338028152,-0.10469483568075122,-0.11596244131455402,-0.08732394366197194,-0.010328638497652531,0.014553990610328582,0.018779342723004633,0.022065727699530413
118,118,0.6948356807511737,0.644808743169399,0.6884207689543658,0.7440711462450593,0.22394366197183102,-0.024413145539906034,-0.0009389671361502705,-0.04976525821596245,0.23239436619718312,0.0009389671361503815,0.00516431924882621,-0.036619718309859106,-0.17276995305164322,0.023004694835680795,-0.00704225352112664,0.008450704225352101
119,119,0.8309859154929577,0.7804878048780488,0.8147682357168523,0.9266079770032339,0.04741784037558694,-0.012676056338028263,0.023474178403755763,0.005164319248826321,0.023004694835680795,-0.033333333333333215,-0.04929577464788748,-0.05258215962441304,0.025821596244131384,0.025352112676056526,0.013145539906103343,0.025821596244131384
120,120,0.8028169014084507,0.7307692307692307,0.7808569888609413,0.892292490118577,0.009389671361502483,-0.022065727699530413,0.007042253521126751,-0.04366197183098586,0.022065727699530413,-0.04366197183098586,-0.0938967136150235,-0.08967136150234745,0.014553990610328693,0.019248826291079824,0.0065727699530516714,-0.006103286384976481
121,121,0.8450704225352113,0.8023952095808383,0.8310725835429393,0.8760330578512396,0.03943661971830981,-0.0065727699530517825,-0.009859154929577563,-0.005164319248826321,0.06431924882629114,-0.023474178403755985,-0.025821596244131384,-0.036150234741783915,-0.005633802816901401,-0.0014084507042253502,0.00187793427230043,0.007981220657277022
122,122,0.8075117370892019,0.7421383647798742,0.787594322673374,0.85698886094143,0.1962441314553991,-0.0028169014084507005,-0.008450704225352101,-0.012206572769952961,0.026760563380281543,-0.05305164319248812,-0.05539906103286396,-0.04507042253521132,0.010328638497652531,0.004225352112676051,0.00187793427230043,0.009859154929577452
123,123,0.7746478873239436,0.68,0.7482482932087675,0.8792669780812074,0.019718309859154792,-0.0319248826291082,-0.005164319248826321,-0.022535211267605715,0.0028169014084507005,-0.0854460093896714,-0.10657276995305176,-0.11314553990610332,-0.020187793427230094,0.00187793427230043,0.003755868544600971,-0.0009389671361502705
124,124,0.9107981220657277,0.8938547486033519,0.9058569888609413,0.9148401006108516,0.28591549295774654,0.023004694835680795,0.023943661971830954,0.0,0.12159624413145542,0.0032863849765258912,0.015023474178403773,0.008450704225352101,-0.0065727699530516714,0.0023474178403755097,0.032394366197183166,0.009859154929577563
125,125,0.8215962441314554,0.7654320987654321,0.8038986704994611,0.9307402084081927,0.033333333333333326,-0.029577464788732466,0.010328638497652531,-0.05492957746478877,0.024413145539906034,-0.05258215962441326,-0.06995305164319243,-0.05868544600938963,0.011737089201877993,0.007042253521126751,0.0009389671361501595,0.016901408450704203
126,126,0.8450704225352113,0.8023952095808383,0.8310725835429393,0.9081925979159181,0.04600938967136148,0.04788732394366191,0.015492957746478853,-0.0028169014084507005,0.06713615023474184,-0.012676056338028152,-0.027230046948356734,-0.00798122065727691,-0.029107981220657164,0.05211267605633807,0.0596244131455399,0.032863849765258246
127,127,0.7746478873239436,0.6883116883116883,0.7508533956162415,0.9211282788357886,-0.021596244131455333,-0.04413145539906116,-0.05446009389671358,0.018779342723004633,0.017840375586854473,-0.07276995305164313,-0.11220657276995294,-0.10610328638497657,-0.014084507042253613,0.00845070422535199,0.014084507042253502,0.015023474178403773
128,128,0.8169014084507042,0.7577639751552795,0.7984638878907653,0.9283147682357168,0.030985915492957705,0.0032863849765258912,-0.016901408450704203,-0.033333333333333326,0.0023474178403756207,-0.032863849765258135,-0.06056338028169017,-0.05962441314553979,0.032863849765258246,0.007042253521126862,-0.0023474178403755097,0.022535211267605604
129,129,0.812206572769953,0.75,0.7930291052820697,0.8901365432985987,0.05680751173708909,-0.009859154929577563,0.00704225352112664,-0.027230046948356845,0.021596244131455333,-0.05586854460093904,-0.06291079812206579,-0.06009389671361498,-0.020657276995305174,0.03661971830985922,0.018309859154929553,0.036150234741783915
130,130,0.8497652582159625,0.8095238095238095,0.8365073661516349,0.8814229249011856,0.23990610328638495,0.03943661971830992,0.011267605633802691,0.06338028169014087,0.1399061032863851,-0.036150234741783915,-0.014553990610328471,-0.031924882629107865,-0.04835680751173688,0.007981220657277133,0.00375586854460086,0.013145539906103343
131,131,0.8215962441314554,0.7654320987654321,0.8038986704994611,0.8919331656485806,0.014553990610328582,-0.04835680751173699,0.04788732394366191,-0.020187793427229983,0.029107981220657386,-0.07042253521126762,-0.08122065727699546,-0.07981220657277,0.006103286384976592,0.023943661971830954,0.0009389671361501595,0.005633802816901401
132,132,0.8262910798122066,0.7730061349693251,0.8093334531081566,0.896604383758534,0.25211267605633814,0.04600938967136159,0.032394366197183166,-0.00938967136150215,0.0934272300469483,-0.030046948356807435,-0.04366197183098597,-0.05962441314553979,-0.0741784037558686,0.021596244131455444,0.0009389671361502705,0.029577464788732466
133,133,0.7981220657276995,0.7261146496815286,0.7767247574559828,0.8431548688465685,0.0507042253521125,-0.015962441314553932,0.022065727699530524,-0.015023474178403662,0.06056338028169006,-0.028638497652582084,-0.003755868544601082,-0.05586854460093904,-0.07464788732394367,0.040375586854459966,0.017840375586854473,0.016431924882629123
134,134,0.8309859154929577,0.7831325301204819,0.8160707869205893,0.9259791591807403,0.12723004694835682,-0.013145539906103454,-0.030516431924882514,-0.04084507042253527,0.016901408450704203,-0.05352112676056331,-0.0652582159624413,-0.04788732394366191,0.001877934272300541,0.031455399061032896,0.010798122065727722,0.0
135,135,0.755868544600939,0.6486486486486487,0.7278117139777218,0.9306503772906937,0.0009389671361501595,-0.00187793427230043,0.0014084507042253502,-0.05070422535211261,0.015492957746478853,-0.00328638497652578,-0.05305164319248823,-0.05070422535211261,0.0,-0.0009389671361501595,-0.00375586854460086,0.011737089201877993
136,136,0.7699530516431925,0.6797385620915033,0.7454186130075457,0.8714516708587855,0.04131455399061035,-0.004225352112676051,-0.019248826291079824,-0.08920187793427226,0.024413145539906145,-0.039906103286384886,-0.06244131455399071,-0.05305164319248834,-0.024882629107981225,-0.008920187793427181,0.005164319248826321,-0.0032863849765258912
137,137,0.8169014084507042,0.7607361963190185,0.7997664390945023,0.8244699964067552,0.018309859154929664,0.011737089201877993,0.016901408450704203,0.007981220657277022,0.06384976525821595,-0.005633802816901401,-0.025352112676056304,-0.0009389671361501595,-0.00328638497652578,0.0046948356807512415,0.015962441314554043,0.003755868544601082
138,138,0.7746478873239436,0.6883116883116883,0.7508533956162415,0.9070247933884298,0.026760563380281654,-0.0568075117370892,-0.017840375586854584,-0.07652582159624421,0.0046948356807512415,-0.07558685446009394,-0.025821596244131606,-0.10422535211267614,-0.020657276995305174,0.0023474178403755097,-0.03568075117370895,0.016431924882629012
139,139,0.8497652582159625,0.8095238095238095,0.8365073661516349,0.8548329141214518,0.10375586854460095,0.03849765258215965,0.014553990610328693,0.015492957746478853,0.08920187793427237,-0.019248826291079935,-0.031455399061032896,-0.0370892018779343,-0.011267605633802691,0.010798122065727833,0.006103286384976481,0.0009389671361502705
140,140,0.8075117370892019,0.7421383647798742,0.787594322673374,0.9290334171757096,0.018779342723004744,-0.04788732394366191,-0.04929577464788737,0.019718309859154903,0.010328638497652642,-0.06009389671361509,-0.07605633802816891,-0.08920187793427237,0.007511737089201831,0.017370892018779505,0.025352112676056415,0.00798122065727691
141,141,0.7793427230046949,0.6928104575163399,0.7549856270212001,0.8662414660438376,0.007511737089201831,-0.042253521126760396,-0.0028169014084507005,-0.027699530516431703,0.007981220657277133,-0.05868544600938974,-0.036619718309859106,-0.07417840375586848,-0.0009389671361502705,0.011737089201877882,0.011267605633802913,0.006103286384976592
142,142,0.8544600938967136,0.8228571428571428,0.8458498023715415,0.897592526051024,0.22488262910798118,0.028169014084507005,0.012676056338028041,0.016901408450704203,0.012676056338028041,-0.013615023474178423,-0.011267605633802802,-0.019248826291079824,0.00516431924882621,0.028169014084507005,0.032863849765258246,0.022535211267605604
143,143,0.8215962441314554,0.7654320987654321,0.8038986704994611,0.9244520301832554,0.034272300469483485,0.030046948356807546,-0.0009389671361503815,-0.026291079812206575,0.005633802816901401,-0.03896713615023484,-0.05023474178403742,-0.06338028169014098,-0.014553990610328582,0.027230046948356734,0.033333333333333326,0.031455399061032896
144,144,0.7887323943661971,0.7096774193548387,0.7658551922385914,0.882411067193676,0.024413145539906145,-0.003755868544600971,-0.014084507042253502,0.021126760563380254,0.012206572769952961,-0.026291079812206464,-0.011267605633802913,-0.10469483568075122,-0.010798122065727722,0.014553990610328582,0.020187793427229983,0.026291079812206575
145,145,0.7652582159624414,0.6575342465753424,0.7360761767876393,0.9318181818181819,0.012206572769953072,0.011267605633802913,0.012676056338028152,0.0014084507042253502,0.021596244131455333,-0.008920187793427181,-0.04600938967136148,-0.023004694835680684,0.007042253521126751,0.005633802816901512,0.014553990610328804,0.030046948356807546
146,146,0.8403755868544601,0.7976190476190477,0.8269403521379806,0.8754940711462451,0.07699530516431918,0.023004694835680906,0.023474178403755874,0.010798122065727722,0.06103286384976536,-0.032394366197183055,-0.020657276995305063,-0.028169014084507116,-0.008920187793427292,0.010798122065727722,0.017370892018779283,0.0028169014084507005
147,147,0.8356807511737089,0.7878787878787878,0.820203018325548,0.8096478620194035,0.017370892018779283,0.003286384976525669,-0.009389671361502372,-0.00798122065727691,0.0568075117370892,-0.0028169014084507005,-0.020187793427230094,-0.0046948356807511304,-0.019248826291079935,0.0046948356807511304,0.0046948356807511304,0.00704225352112664
148,148,0.8028169014084507,0.7341772151898734,0.7821595400646784,0.9166367229608335,0.018779342723004744,0.0032863849765258912,-0.0737089201877934,-0.05868544600938963,0.007511737089201942,-0.08685446009389686,-0.0769953051643193,-0.0962441314553989,0.010798122065727722,-0.00516431924882621,0.011267605633802913,-0.013145539906103232
149,149,0.8544600938967136,0.8165680473372781,0.8419421487603306,0.9279554437657204,0.06338028169014087,0.016431924882629234,-0.015492957746478742,-0.00187793427230043,0.024413145539906034,-0.036150234741784026,-0.04694835680751175,-0.05962441314554001,0.019718309859154792,0.00328638497652578,0.04319248826291078,0.04507042253521143
150,150,0.8544600938967136,0.8165680473372781,0.8419421487603306,0.9242723679482573,0.17136150234741787,-0.00422535211267594,0.026760563380281766,-0.0028169014084508115,0.05868544600938963,-0.016901408450704314,-0.021596244131455333,-0.028638497652582195,-0.006103286384976592,0.004225352112676051,0.038028169014084456,0.017370892018779283
151,151,0.812206572769953,0.7468354430379747,0.7917265540783327,0.907204455623428,0.04741784037558683,0.032394366197183055,-0.008450704225352212,-0.05258215962441315,0.026291079812206464,-0.06056338028169017,-0.0826291079812208,-0.08685446009389675,0.00328638497652578,0.018779342723004744,0.011267605633802802,0.0014084507042253502
152,152,0.812206572769953,0.75,0.7930291052820697,0.9262486525332375,0.007042253521126751,0.011267605633802802,-0.028638497652582195,-0.021596244131455444,0.01173708920187777,-0.05633802816901423,-0.0568075117370892,-0.08779342723004702,0.007042253521126751,0.004225352112676051,0.009389671361502261,0.020657276995305174
153,153,0.7981220657276995,0.7295597484276729,0.7780273086597198,0.8565397053539345,-0.0046948356807512415,0.024413145539906145,0.032394366197183055,0.008450704225352101,0.19389671361502336,0.014553990610328582,0.0023474178403755097,0.0032863849765258912,-0.03239436619718328,0.030516431924882625,0.0065727699530516714,0.038028169014084456
154,154,0.8497652582159625,0.8095238095238095,0.8365073661516349,0.8965145526410349,0.04929577464788748,0.005164319248826432,0.004225352112676051,0.04976525821596245,0.06103286384976525,-0.027699530516431925,-0.03380281690140852,-0.007511737089201942,-0.01314553990610312,0.007042253521126751,0.027230046948356845,0.029107981220657275
155,155,0.7746478873239436,0.68,0.7482482932087675,0.9334351419331657,0.022535211267605493,-0.038497652582159536,-0.09248826291079815,-0.015962441314553932,0.011267605633802802,-0.05492957746478877,-0.05868544600938963,-0.08356807511737097,0.004225352112676162,0.00516431924882621,-0.0009389671361503815,0.0014084507042252392
156,156,0.812206572769953,0.75,0.7930291052820697,0.869295724038807,0.10563380281690127,-0.04647887323943678,-0.05539906103286396,-0.035211267605633756,0.023004694835680684,-0.04976525821596256,-0.07464788732394378,-0.06854460093896719,-0.04507042253521143,-0.013615023474178534,0.00328638497652578,0.012206572769952961
157,157,0.7981220657276995,0.7261146496815286,0.7767247574559828,0.8451311534315488,-0.0046948356807511304,-0.026760563380281654,0.0046948356807512415,-0.029577464788732466,0.012206572769952961,-0.04600938967136148,-0.04741784037558694,-0.06244131455399071,-0.04882629107981229,0.007511737089201942,0.0023474178403757318,-0.017370892018779283
158,158,0.8309859154929577,0.7804878048780488,0.8147682357168523,0.9287639238232124,0.09248826291079815,-0.013615023474178423,-0.04225352112676062,-0.0511737089201878,0.016431924882629345,-0.06197183098591541,-0.05211267605633807,-0.0737089201877934,0.0009389671361501595,-0.0028169014084507005,0.033802816901408406,0.030985915492957705
159,159,0.8215962441314554,0.7654320987654321,0.8038986704994611,0.871182177506288,0.022065727699530524,-0.006103286384976481,0.034741784037558676,0.00516431924882621,0.05539906103286374,-0.04366197183098597,-0.05774647887323947,-0.037089201877934186,-0.015023474178403773,0.016901408450704203,0.0046948356807511304,0.00516431924882621
160,160,0.8309859154929577,0.7777777777777778,0.8134656845131154,0.8820517427236796,0.029577464788732355,-0.025352112676056415,0.023943661971830954,-0.010328638497652642,0.05305164319248823,-0.06666666666666665,-0.05539906103286385,-0.0652582159624413,0.014553990610328693,0.027230046948356734,-0.014553990610328693,0.00985915492957734
161,161,0.7887323943661971,0.7096774193548387,0.7658551922385914,0.8266259432267337,0.00798122065727691,-0.008920187793427292,-0.009859154929577452,-0.026291079812206686,0.017370892018779283,-0.03521126760563387,-0.05070422535211272,-0.05352112676056342,-0.003755868544600971,-0.0028169014084508115,0.008920187793427181,0.019248826291079713
162,162,0.8450704225352113,0.8023952095808383,0.8310725835429393,0.9337046352856629,0.0849765258215962,-0.03568075117370895,0.014553990610328693,-0.024413145539906145,0.0568075117370892,-0.025821596244131384,-0.05868544600938974,-0.03896713615023473,0.015962441314554043,-0.0014084507042253502,0.018309859154929664,0.031455399061032896
163,163,0.8075117370892019,0.7421383647798742,0.787594322673374,0.9119655048508803,0.018309859154929553,-0.04929577464788737,-0.04084507042253527,-0.027699530516431925,0.017840375586854584,-0.08920187793427237,-0.06431924882629092,-0.07887323943661972,-0.00046948356807507974,-0.0032863849765258912,0.024882629107981225,0.009389671361502261
164,164,0.8356807511737089,0.7904191616766467,0.821505569529285,0.9280452748832194,0.12065727699530515,-0.008450704225352101,-0.022065727699530524,-0.04319248826291089,0.023943661971831065,-0.05774647887323947,-0.07370892018779329,-0.0713615023474179,-0.018309859154929553,0.010328638497652642,0.022065727699530524,0.023474178403755874
165,165,0.7746478873239436,0.6842105263157895,0.7495508444125045,0.8904060366510961,-0.0028169014084507005,-0.014084507042253613,0.017840375586854473,-0.04131455399061035,0.014553990610328693,-0.04272300469483581,-0.08075117370892015,-0.0967136150234742,0.011267605633802802,0.00657276995305156,0.010798122065727722,-0.0046948356807511304
166,166,0.812206572769953,0.75,0.7930291052820697,0.9227452389507725,0.031455399061032785,-0.06666666666666665,-0.022535211267605826,0.020657276995305174,0.013145539906103232,-0.08122065727699534,-0.0826291079812208,-0.0910798122065728,0.007511737089201831,0.013145539906103232,-0.010328638497652642,0.00328638497652578
167,167,0.7981220657276995,0.7261146496815286,0.7767247574559828,0.920319798778297,0.017370892018779283,-0.025821596244131495,-0.032394366197183055,-0.05352112676056353,0.012206572769953072,-0.04225352112676073,-0.07558685446009394,-0.08309859154929589,-0.004225352112676051,0.014084507042253613,0.020657276995305063,0.015962441314554043
168,168,0.7981220657276995,0.7261146496815286,0.7767247574559828,0.9110671936758893,0.01032863849765242,0.0023474178403756207,-0.028638497652582084,-0.04976525821596245,0.015492957746478853,-0.04319248826291089,-0.07042253521126751,-0.07605633802816913,-0.014553990610328693,0.0009389671361501595,0.006103286384976481,0.011267605633802913
169,169,0.8497652582159625,0.8095238095238095,0.8365073661516349,0.8829500538986705,0.0427230046948357,0.006103286384976703,-0.026291079812206464,-0.006103286384976481,0.05868544600938974,-0.037558685446009266,-0.05117370892018791,-0.04882629107981229,0.0009389671361501595,0.016431924882629123,0.0023474178403755097,0.0023474178403757318
170,170,0.8497652582159625,0.8117647058823529,0.8378099173553719,0.8727991376212719,0.04178403755868565,0.014084507042253502,-0.03896713615023473,-0.0065727699530516714,0.05962441314554001,-0.018309859154929553,-0.034272300469483485,-0.0014084507042253502,-0.00046948356807507974,0.012676056338028263,0.011737089201878104,0.021126760563380254
171,171,0.812206572769953,0.75,0.7930291052820697,0.8737872799137621,0.04929577464788726,-0.01737089201877917,-0.022535211267605826,-0.0028169014084508115,0.030985915492957705,-0.029107981220657386,-0.07323943661971843,-0.06431924882629114,-0.007511737089201942,0.00657276995305156,0.012206572769952961,-0.0046948356807512415
