,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.lefttop_temperature_scaled,feature_importance.lefttop_temperature_fd1_scaled,feature_importance.lefttop_temperature_fd2_scaled,feature_importance.lefttop_temperature_fd3_scaled,feature_importance.lefttop_humidity_scaled,feature_importance.lefttop_humidity_fd1_scaled,feature_importance.lefttop_humidity_fd2_scaled,feature_importance.lefttop_humidity_fd3_scaled
60,60,0.803347280334728,0.7374301675977654,0.7872670807453416,0.9186631174208814,0.00878661087866106,-0.008368200836820106,0.010041841004184149,0.0029288702928870203,-0.022594142259414363,0.003765690376569042,-0.001255230125523199,-0.008368200836820106
61,61,0.7782426778242678,0.7309644670050761,0.7790594498669032,0.915927240461402,-0.018410041841004143,-0.04769874476987457,-0.02887029288702936,-0.012970711297071058,-0.01882845188284521,-0.012133891213389147,-0.041004184100418395,-0.017573221757322233
62,62,0.8326359832635983,0.782608695652174,0.8232771369417332,0.9174060928719314,0.03472803347280329,0.025941422594142116,0.006276150627614996,0.023012552301255207,-0.007531380753137973,0.027196652719665204,0.016317991631799145,0.051882845188284565
63,63,0.8117154811715481,0.7804878048780488,0.8225377107364684,0.9154096421177167,-0.010460251046024993,-0.01087866108786606,-0.024267782426778184,-0.007531380753138084,0.0,-0.0033472803347280866,0.01757322175732212,-0.0020920502092049986
64,64,0.7740585774058577,0.6301369863013698,0.7227891156462585,0.9165927240461402,0.07740585774058584,0.003765690376569042,0.05564853556485361,0.04142259414225935,-0.0029288702928869093,-0.007531380753138084,0.003765690376569042,0.06527196652719669
65,65,0.8242677824267782,0.7613636363636364,0.806307305530908,0.9267968056787932,0.041004184100418395,-0.005857740585774152,0.003765690376569042,-0.00878661087866106,-0.0071129707112971285,0.015062761506276057,0.010041841004184038,0.01757322175732201
66,66,0.8117154811715481,0.697986577181208,0.7656018929310855,0.9189588879029873,0.028870292887029247,0.03765690376569042,0.05230125523012563,0.013389121338912124,0.007949790794978928,0.009623430962342971,0.033891213389121266,0.010460251046024993
67,67,0.7698744769874477,0.7027027027027027,0.7580227743271222,0.9082372079266489,-0.014225941422594257,-0.016317991631799145,0.003765690376569042,-0.02552301255230116,-0.004184100418409997,-0.01087866108786606,0.00041841004184106634,-0.0004184100418409553
68,68,0.8075313807531381,0.77,0.8130360839988169,0.9224341910677314,0.010041841004184149,0.0008368200836819106,-0.015481171548117234,0.030125523012552446,0.011715481171548081,-0.019246861924686165,0.019246861924686165,-0.015062761506276057
69,69,0.7866108786610879,0.6751592356687898,0.7472271517302573,0.9081632653061225,0.009205020920502238,0.0757322175732218,0.037238493723849464,0.057740585774058606,0.011297071129707237,0.02677824267782425,0.04225941422594148,0.06485355648535562
70,70,0.7949790794979079,0.7407407407407407,0.7885980479148181,0.9065365276545401,-0.010460251046025104,-0.02594142259414245,0.006694560669455951,-0.03389121338912138,-0.009623430962343305,-0.012552301255230214,0.004184100418409886,-0.015062761506276279
71,71,0.8158995815899581,0.7471264367816092,0.7954377403135167,0.8981070689145223,0.02468619246861914,0.0,0.028033472803347115,0.004184100418409997,-0.0008368200836820217,0.0046025104602509526,0.005439330543932974,0.02259414225941425
72,72,0.8242677824267782,0.7941176470588235,0.8347752144335996,0.9005471753918959,0.0004184100418408443,-0.0071129707112971285,-0.00794979079497915,-0.012133891213389147,0.004184100418410108,0.01380753138075308,0.04225941422594126,0.026359832635983182
73,73,0.8410041841004184,0.7888888888888889,0.8280464359656906,0.9316770186335404,0.05020920502092041,0.02259414225941425,0.016317991631799145,0.02092050209205032,-0.004602510460251064,0.024267782426778295,0.006694560669456062,0.02092050209205032
74,74,0.8075313807531381,0.7325581395348837,0.7845681750961254,0.9290890269151139,0.015062761506276168,-0.0033472803347280866,-0.007531380753138084,-0.0058577405857740406,-0.0071129707112970175,-0.003765690376569042,0.012970711297071169,0.010041841004184149
75,75,0.8535564853556485,0.8087431693989071,0.8443507837917776,0.9343389529724934,0.035983263598326376,0.017154811715481166,0.009205020920502016,0.01673640167364021,-0.004184100418409997,0.017991631799163188,0.024267782426778184,0.01589958158995819
