,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.lefttop_CO2_scaled,feature_importance.lefttop_CO2_fd1_scaled,feature_importance.lefttop_CO2_fd2_scaled,feature_importance.lefttop_CO2_fd3_scaled,feature_importance.lefttop_temperature_scaled,feature_importance.lefttop_temperature_fd1_scaled,feature_importance.lefttop_temperature_fd2_scaled,feature_importance.lefttop_temperature_fd3_scaled,feature_importance.lefttop_humidity_scaled,feature_importance.lefttop_humidity_fd1_scaled,feature_importance.lefttop_humidity_fd2_scaled,feature_importance.lefttop_humidity_fd3_scaled
78,78,0.852589641434263,0.7932960893854749,0.8355550998085863,0.9515313098167898,0.0031872509960160222,0.0023904382470120167,-0.01553784860557772,-0.02071713147410348,-0.02908366533864537,-0.0063745019920318224,0.013147410358565703,0.009561752988047845,-0.014741035856573714,-0.0019920318725099584,0.005976095617529875,-0.018326693227091573
79,79,0.8326693227091634,0.776595744680851,0.8244120864096254,0.9262373530216025,0.008366533864542003,0.00039840637450194727,0.02749003984063758,0.011553784860557692,-0.013944223107569709,-0.004382470119521975,-0.0019920318725099584,0.002788844621513964,-0.015139442231075662,0.023107569721115606,-0.022709163346613548,-0.0015936254980079
80,80,0.8565737051792829,0.788235294117647,0.8295392398140553,0.9420289855072463,0.02788844621513953,0.019920318725099695,0.011952191235059861,0.003984063745020028,-0.01354581673306765,0.015537848605577609,0.024701195219123506,-0.005976095617529875,-0.013147410358565703,0.00517928286852587,-0.007569721115537886,-0.009561752988047734
81,81,0.900398406374502,0.8554913294797688,0.8801613344271261,0.9558381186765108,0.040239043824701115,0.028685258964143423,0.050597609561752965,0.021513944223107595,0.03545816733067719,0.025498007968127512,0.040239043824701115,0.052589641434262924,0.008366533864542003,0.04063745019920317,0.04780876494023911,0.026294820717131517
82,82,0.8605577689243028,0.8128342245989305,0.8532950505879136,0.9472245009570687,0.016733067729083673,0.023505976095617442,0.04701195219123511,0.023505976095617442,-0.009163346613545786,0.0015936254980080111,0.012350597609561698,-0.0063745019920318224,0.0031872509960160222,0.029880478087649376,-0.0035856573705179695,0.03745019920318726
83,83,0.8725099601593626,0.8072289156626506,0.8421178561662566,0.9521465682253214,0.0011952191235059528,0.021912350597609542,0.03107569721115544,0.0035856573705178585,-0.0007968127490038945,0.014342629482071767,0.015936254980079778,0.021912350597609542,-0.009561752988047734,0.0007968127490040056,0.005976095617529875,-0.007171314741035828
84,84,0.8326693227091634,0.7586206896551724,0.8083811867651081,0.9318430407437791,0.02071713147410359,0.00836653386454178,0.01035856573705185,0.023107569721115606,-0.0035856573705179695,0.0063745019920319335,0.0031872509960160222,0.007171314741035939,-0.023107569721115495,-0.01713147410358562,0.01035856573705185,0.02071713147410359
85,85,0.8764940239043825,0.8074534161490683,0.8406822532130162,0.9655455291222315,0.03107569721115544,0.016733067729083673,0.01872509960159363,0.01872509960159363,0.007569721115537775,0.03266932270916334,0.002788844621513964,0.02749003984063736,-0.007569721115537886,0.03266932270916334,0.0019920318725099584,0.01713147410358562
86,86,0.8764940239043825,0.8530805687203792,0.8979354662291497,0.9552912223133717,0.0035856573705178585,0.006772908366533881,0.011553784860557692,0.012749003984063756,0.0223107569721116,0.0023904382470120167,0.005577689243027928,0.012350597609561698,0.0011952191235059528,0.014342629482071767,-0.002788844621513964,0.03545816733067719
87,87,0.900398406374502,0.8717948717948718,0.9053527481542247,0.962400875034181,0.0031872509960160222,0.03067729083665338,-0.009561752988047734,0.011553784860557692,0.03585657370517936,-0.0063745019920318224,0.009561752988047845,0.012749003984063756,-0.0019920318725099584,0.005179282868526092,0.04980079681274896,0.01035856573705185
88,88,0.8446215139442231,0.7692307692307693,0.8155250205086136,0.9498906207273723,0.021115537848605537,-0.00517928286852587,0.007171314741035939,0.028685258964143423,-0.023107569721115495,0.014741035856573714,0.004780876494023922,-0.0031872509960159112,-0.029880478087649376,0.014741035856573714,-0.0023904382470119057,0.013147410358565703
89,89,0.8884462151394422,0.8390804597701149,0.8684372436423298,0.9537188952693465,0.030278884462151434,0.037051792828685204,0.016733067729083673,0.06135458167330676,-0.013944223107569598,0.03067729083665338,0.015139442231075773,0.01713147410358562,0.00836653386454178,0.01035856573705185,-0.0011952191235058418,0.043824701195219196
90,90,0.8725099601593626,0.8279569892473119,0.86501914137271,0.9207000273448183,0.004382470119521864,0.029880478087649376,0.042231075697211184,0.031474103585657276,0.0007968127490040056,0.017529880478087678,0.03545816733067719,0.03386454183266929,0.007569721115537775,0.025099601593625454,0.022709163346613548,0.03944223107569711
91,91,0.8446215139442231,0.8115942028985508,0.859037462400875,0.9555646704949412,-0.0031872509960159112,-0.0003984063745020583,-0.002788844621513964,-0.014741035856573714,0.0015936254980080111,-0.03386454183266929,-0.026693227091633465,-0.015936254980079556,-0.014741035856573714,0.003984063745020028,-0.006772908366533881,0.0031872509960160222
92,92,0.9083665338645418,0.8783068783068783,0.9070617992890347,0.9676647525293958,0.007569721115537997,0.011155378486055856,0.018326693227091684,0.012749003984063756,0.021912350597609542,0.0031872509960160222,0.017928286852589626,0.0015936254980080111,-0.008764940239043728,0.024701195219123506,-0.0007968127490038945,0.038645418326693215
93,93,0.8924302788844621,0.8524590163934426,0.8830325403336068,0.9670494941208642,0.007171314741035939,0.0346613545816733,0.03386454183266929,0.023505976095617442,0.014741035856573714,-0.005577689243027817,-0.0023904382470119057,-0.009561752988047734,-0.013147410358565592,-0.0003984063745020583,0.01912350597609569,0.0011952191235059528
94,94,0.8207171314741036,0.7457627118644068,0.798947224500957,0.9290401968826908,0.0031872509960160222,0.005577689243027928,0.017131474103585842,0.009960159362549903,-0.02390438247011939,0.0015936254980080111,-0.0015936254980079,0.002788844621513964,-0.027888446215139306,-0.011155378486055745,-0.03067729083665338,0.007171314741035939
95,95,0.8565737051792829,0.8105263157894737,0.8524405250205087,0.9579573420836752,0.0063745019920319335,0.006772908366533881,0.025099601593625454,0.01713147410358562,0.0035856573705178585,-0.0003984063745020583,0.005976095617529875,-0.0003984063745020583,-0.021115537848605537,-0.012749003984063645,0.009163346613545786,-0.022709163346613548
96,96,0.8406374501992032,0.7727272727272727,0.8192507519824993,0.9411402789171452,0.019521912350597526,0.007569721115537775,0.03585657370517936,-0.0011952191235059528,-0.03266932270916323,0.012350597609561698,-0.008366533864541892,-0.026294820717131406,-0.01553784860557772,0.011553784860557692,0.015936254980079778,0.0023904382470120167
97,97,0.8406374501992032,0.7619047619047619,0.810090237899918,0.9279464041564125,0.018326693227091684,0.0023904382470120167,0.0019920318725099584,0.02270916334661366,-0.00517928286852587,-0.0015936254980079,-0.005976095617529875,0.0007968127490040056,-0.011155378486055745,0.0031872509960160222,0.007569721115537775,0.030677290836653492
98,98,0.9123505976095617,0.8804347826086957,0.9056261963357943,0.9723133716160788,-0.010756972111553575,0.013147410358565703,0.02270916334661366,0.01035856573705185,0.013545816733067761,0.024701195219123506,0.007171314741035939,0.018326693227091684,-0.0023904382470119057,0.018326693227091684,-0.0031872509960159112,0.06254980079681272
99,99,0.8087649402390438,0.7073170731707317,0.7711922340716435,0.9200847689362865,0.047011952191234996,-0.0011952191235059528,0.010756972111553686,-0.0007968127490040056,-0.007569721115537775,0.004780876494023811,-0.020318725099601753,0.008764940239043728,0.0007968127490038945,-0.008764940239043839,-0.0031872509960160222,-0.012749003984063756
100,100,0.8446215139442231,0.7664670658682635,0.8132348919879683,0.9372436423297785,0.021115537848605537,0.014741035856573714,0.0035856573705178585,0.011952191235059861,-0.021513944223107484,0.02430278884462167,0.01912350597609569,0.011155378486055856,-0.004780876494023811,0.004780876494023922,0.002788844621513964,0.035458167330677415
101,101,0.852589641434263,0.8021390374331551,0.8447156138911676,0.958435876401422,0.00039840637450194727,0.003984063745020028,0.002788844621513964,0.002788844621513964,0.02031872509960153,-0.007968127490039723,0.0031872509960160222,-0.008764940239043728,-0.027888446215139306,0.009163346613545786,0.010756972111553798,0.011155378486055856
102,102,0.8366533864541833,0.770949720670391,0.8183962264150944,0.9434645884604868,0.0023904382470120167,-0.0035856573705179695,0.014342629482071767,0.00517928286852587,-0.017529880478087567,0.01035856573705185,-0.014342629482071656,0.019920318725099695,-0.03067729083665338,-0.013944223107569709,0.0019920318725099584,-0.005976095617529875
103,103,0.8685258964143426,0.8253968253968254,0.8641646158053049,0.9377905386929177,0.021115537848605537,0.030278884462151434,0.04143426294820718,0.03386454183266929,0.029880478087649376,0.017529880478087678,0.007968127490039945,0.009163346613545786,-0.01912350597609558,0.007171314741035939,0.02908366533864537,0.037051792828685204
104,104,0.8804780876494024,0.84375,0.8804689636313918,0.9598714793546623,-0.0031872509960159112,0.026294820717131517,0.01872509960159363,0.021115537848605537,-0.01713147410358562,-0.0015936254980079,0.004382470119521864,-0.007569721115537886,-0.015537848605577498,0.035059760956175356,0.014741035856573714,0.005577689243027928
105,105,0.8406374501992032,0.7938144329896907,0.8398619086683075,0.9390210555099809,-0.004382470119521975,0.009163346613545786,0.03466135458167341,0.03107569721115544,0.002788844621513964,-0.009163346613545786,-0.006772908366533881,0.002788844621513964,0.0035856573705178585,-0.0035856573705179695,0.02589641434262957,-0.0035856573705179695
106,106,0.8884462151394422,0.851063829787234,0.8844681432868471,0.9582307902652448,0.015139442231075773,0.002788844621513964,0.015936254980079778,0.019920318725099695,0.03386454183266929,0.00836653386454178,0.02031872509960153,0.03745019920318726,0.005577689243027928,0.04860557768924301,0.021912350597609542,0.021115537848605537
107,107,0.8924302788844621,0.8695652173913043,0.9105140825813509,0.9663658736669402,0.021513944223107595,0.017928286852589626,0.024302788844621448,0.019521912350597526,0.015936254980079778,-0.0031872509960159112,-0.010756972111553575,-0.0031872509960159112,0.0023904382470120167,0.0063745019920319335,0.025498007968127512,0.03386454183266929
108,108,0.8605577689243028,0.8044692737430168,0.8441345365053323,0.9548810500410173,-0.009960159362549792,0.021513944223107595,0.042231075697211184,0.02390438247011961,0.01872509960159363,0.013545816733067761,0.026693227091633465,-0.017928286852589626,-0.03585657370517914,0.021115537848605537,-0.013147410358565703,0.002788844621513964
109,109,0.8286852589641435,0.7794871794871795,0.828137817883511,0.9426442439157781,-0.0011952191235059528,0.002788844621513964,0.005577689243027928,0.01394422310756982,-0.019521912350597637,-0.009960159362549792,-0.027888446215139306,-0.012350597609561809,-0.03984063745019906,-0.006772908366533881,-0.011553784860557803,0.0011952191235059528
110,110,0.8645418326693227,0.8068181818181818,0.8449890620727372,0.9511211375444354,0.0063745019920319335,0.01912350597609569,0.023505976095617442,0.021513944223107595,-0.018326693227091573,1.1102230246251565e-16,-0.01354581673306765,0.018326693227091684,-0.007569721115537886,-0.026294820717131406,0.028685258964143423,0.006772908366533881
111,111,0.8446215139442231,0.8020304568527918,0.8475868197976484,0.9368334700574241,0.0063745019920319335,-0.016334661354581725,0.0023904382470120167,0.006772908366533881,1.1102230246251565e-16,-0.011155378486055745,-0.029482071713147318,-0.007569721115537886,-0.0023904382470119057,-0.007171314741035828,-0.0031872509960159112,-0.0015936254980079
112,112,0.8605577689243028,0.7976878612716763,0.8372641509433962,0.9537872573147389,0.013944223107569709,-0.011553784860557803,0.017928286852589626,0.025498007968127512,-0.02589641434262946,-0.005976095617529875,0.021115537848605537,0.009163346613545786,-0.013944223107569709,0.009561752988047845,0.005577689243027928,-0.008764940239043728
113,113,0.8804780876494024,0.8387096774193549,0.8735985780694558,0.9626059611703582,-0.0035856573705179695,0.013147410358565703,0.005976095617529875,0.011553784860557692,0.013944223107569709,0.013944223107569709,-0.0035856573705179695,-0.011553784860557803,-0.009561752988047734,0.013147410358565703,0.011553784860557692,0.01912350597609569
114,114,0.8725099601593626,0.8446601941747572,0.8879204265791633,0.9464041564123599,0.005976095617529875,0.03107569721115544,0.03824701195219127,0.03386454183266929,0.016733067729083673,-0.010756972111553798,-0.006772908366533881,-0.009960159362549792,-0.028286852589641476,0.004382470119521864,0.004382470119521864,0.024701195219123506
115,115,0.852589641434263,0.8021390374331551,0.8447156138911676,0.9535138091331693,-0.01553784860557772,0.01035856573705185,0.0011952191235059528,0.007968127490039945,-0.0007968127490038945,-0.0003984063745020583,0.00517928286852587,0.0035856573705178585,-0.014741035856573714,-0.008764940239043728,0.03107569721115544,0.010756972111553798
116,116,0.8844621513944223,0.8527918781725888,0.8904840032813781,0.9511894995898278,0.01912350597609569,0.03745019920318726,0.03944223107569711,0.02948207171314743,0.022709163346613548,0.013545816733067761,0.013147410358565703,-0.011155378486055745,-0.012350597609561587,-0.020318725099601642,0.04143426294820718,0.024701195219123506
117,117,0.8884462151394422,0.8390804597701149,0.8684372436423298,0.9660924254853706,0.007171314741035939,0.0023904382470120167,0.019920318725099695,0.013147410358565703,-0.024701195219123395,0.005577689243027928,-0.004382470119521753,0.009960159362549792,-0.008366533864541892,0.005577689243027928,0.0007968127490040056,0.023505976095617442
118,118,0.8326693227091634,0.7692307692307693,0.8175417008476894,0.9287667487011212,-0.004382470119521975,0.021513944223107595,0.02749003984063758,0.0063745019920319335,-0.02749003984063747,-0.007968127490039723,-0.0023904382470119057,-0.026693227091633465,-0.01912350597609558,0.015936254980079778,0.002788844621513964,-0.007569721115537886
119,119,0.848605577689243,0.7888888888888889,0.8324104457205359,0.9400464861908668,-0.028286852589641476,-0.007171314741035828,-0.0019920318725099584,-0.0003984063745020583,-0.01035856573705174,-0.00517928286852587,0.00039840637450194727,-0.01354581673306765,-0.01713147410358562,-0.005976095617529875,1.1102230246251565e-16,0.011155378486055856
120,120,0.848605577689243,0.7888888888888889,0.8324104457205359,0.951736395952967,-0.007171314741035828,-0.0023904382470119057,0.005577689243027928,-0.02231075697211149,-0.01673306772908356,-0.012749003984063645,-0.005577689243027817,-0.0019920318725099584,-0.03266932270916323,-0.007968127490039723,-0.010756972111553798,0.004382470119521864
121,121,0.848605577689243,0.8173076923076923,0.8644722450095708,0.9461307082307904,0.013147410358565703,0.00039840637450194727,0.007569721115537775,0.004382470119521864,-0.0015936254980079,-0.01195219123505964,-0.008764940239043728,-0.0007968127490038945,0.00836653386454178,0.0063745019920319335,0.013147410358565703,0.00517928286852587
122,122,0.8645418326693227,0.8191489361702128,0.8587298331966093,0.9548810500410173,-0.011155378486055745,0.013147410358565703,0.019521912350597526,0.010756972111553798,-0.01673306772908356,0.0019920318725099584,-0.01713147410358562,-0.007171314741035828,-0.012749003984063645,0.009163346613545786,0.029880478087649376,0.003984063745020028
123,123,0.8406374501992032,0.7674418604651163,0.8146704949412087,0.9332786436970195,0.0223107569721116,0.011952191235059861,0.01912350597609569,0.004780876494023922,-0.010756972111553798,-0.0015936254980079,-0.014741035856573714,-0.004382470119521975,0.007569721115537775,-0.002788844621513964,0.004780876494023922,-0.0007968127490038945
124,124,0.8685258964143426,0.8216216216216217,0.8595843587640142,0.9619907027618266,-0.006772908366533881,0.0019920318725099584,-0.006772908366533881,0.004382470119521864,-0.008764940239043728,-0.009960159362549792,0.0015936254980080111,-0.0031872509960159112,-0.0023904382470119057,0.014342629482071767,0.00836653386454178,0.012350597609561698
125,125,0.8366533864541833,0.7630057803468208,0.8115258408531583,0.9345091605140826,0.028286852589641587,0.025498007968127512,-0.0007968127490038945,0.023505976095617664,-0.02908366533864537,0.007569721115537775,-0.01912350597609558,-0.007569721115537886,-0.027091633466135412,-0.009163346613545786,-0.01195219123505964,-0.006772908366533881
126,126,0.8685258964143426,0.835820895522388,0.8779053869291769,0.9340306261963358,0.02071713147410359,0.019521912350597526,0.019521912350597526,0.031474103585657276,0.015139442231075773,-0.024302788844621337,0.0031872509960160222,-0.012749003984063645,-0.02071713147410348,-0.0023904382470119057,0.0346613545816733,0.0019920318725099584
127,127,0.796812749003984,0.7437185929648241,0.7984003281378179,0.8977987421383649,-0.002788844621513964,-0.0023904382470120167,0.0011952191235059528,-0.01035856573705185,-0.018326693227091684,-0.012749003984063756,-0.004382470119521864,-0.003984063745019917,-0.007171314741035939,0.0063745019920318224,-0.018326693227091684,0.013147410358565703
128,128,0.8924302788844621,0.8601036269430051,0.8944831829368335,0.9656138911676238,-0.005179282868525759,0.012749003984063756,0.0346613545816733,0.01872509960159363,0.02788844621513953,0.017928286852589626,0.0063745019920319335,0.005577689243027928,-0.0007968127490038945,0.02589641434262946,0.05338645418326693,0.019920318725099695
129,129,0.896414342629482,0.8571428571428571,0.8861771944216571,0.9534454470877769,0.023107569721115606,0.041832669322709126,0.007171314741035939,0.040239043824701115,-0.0063745019920318224,0.035059760956175356,0.033466135458167345,0.005976095617529986,0.017529880478087678,0.037051792828685204,0.03665338645418326,0.02071713147410359
130,130,0.8007968127490039,0.7058823529411765,0.7694831829368335,0.9024473612250479,0.01354581673306765,-0.0015936254980080111,-0.0011952191235059528,0.004382470119521864,-0.010756972111553686,-0.009561752988047845,-0.021513944223107595,0.004780876494023811,0.0035856573705178585,0.01713147410358562,0.0015936254980079,0.003984063745019917
131,131,0.8565737051792829,0.7954545454545454,0.8364096253759913,0.9442165709598032,0.0035856573705178585,0.01713147410358562,0.010756972111553798,0.02031872509960153,-0.017928286852589626,0.012350597609561698,0.013147410358565703,-0.009960159362549792,-0.007968127490039723,-0.007171314741035828,0.0019920318725099584,-0.007171314741035828
132,132,0.8645418326693227,0.8089887640449438,0.8472791905933825,0.9508476893628658,0.015139442231075773,0.005976095617529875,0.021115537848605537,0.024302788844621448,-0.02071713147410348,0.010756972111553798,0.0007968127490040056,0.0007968127490040056,-0.014741035856573714,0.0063745019920319335,0.011553784860557692,-0.016334661354581725
133,133,0.8565737051792829,0.7931034482758621,0.8341194968553459,0.9371069182389937,0.03227091633466128,0.03306772908366529,0.002788844621513964,0.035059760956175356,-0.0003984063745020583,0.007968127490039945,0.005577689243027928,0.01035856573705185,-0.007171314741035828,-0.013944223107569709,0.017529880478087678,0.0015936254980080111
134,134,0.8605577689243028,0.8205128205128205,0.862455564670495,0.9556330325403337,0.002788844621513964,0.004780876494023922,0.0007968127490040056,0.0031872509960160222,0.026294820717131517,-0.008764940239043728,-0.019920318725099473,-0.020318725099601642,-0.011553784860557803,-0.019920318725099473,0.009163346613545786,0.01872509960159363
135,135,0.8605577689243028,0.7928994082840237,0.8326838939021055,0.9495488105004102,-0.0007968127490038945,-0.00517928286852587,0.0063745019920319335,0.003984063745020028,-0.003984063745019806,-0.0015936254980079,0.00039840637450194727,-0.0031872509960159112,-0.019521912350597637,-0.006772908366533881,0.012350597609561698,-0.002788844621513964
136,136,0.8685258964143426,0.8176795580110497,0.8550041017227236,0.9638364779874214,-0.006772908366533881,0.002788844621513964,0.02948207171314743,0.02788844621513953,0.0007968127490040056,0.024302788844621448,0.015537848605577609,-0.016334661354581725,-0.024701195219123395,0.0031872509960160222,0.045418326693227096,0.005577689243027928
137,137,0.8286852589641435,0.7839195979899497,0.8327180749248018,0.9356713152857534,0.004780876494023922,0.004780876494023922,0.0023904382470120167,0.007569721115537775,0.007968127490039945,-0.010756972111553798,0.0011952191235059528,-0.0015936254980079,0.00039840637450194727,0.004780876494023922,0.009960159362549792,0.011952191235059861
138,138,0.900398406374502,0.8743718592964824,0.9099330051955155,0.9691003554826361,0.0019920318725099584,0.027091633466135523,0.0063745019920319335,0.007569721115537775,0.019521912350597526,-0.01195219123505964,-0.01713147410358551,-0.020318725099601642,-0.021912350597609542,-0.018326693227091573,0.035059760956175356,-0.015139442231075662
139,139,0.8446215139442231,0.7771428571428571,0.8223954060705496,0.9340306261963358,0.0462151394422311,-0.0035856573705179695,0.01035856573705185,0.0063745019920319335,-0.01553784860557772,0.012350597609561698,-0.009960159362549792,-0.00517928286852587,-0.0019920318725099584,-0.002788844621513964,0.0314741035856575,-0.01195219123505964
140,140,0.8406374501992032,0.782608695652174,0.8284112660650806,0.9401832102816516,0.01713147410358562,0.030677290836653492,0.01912350597609569,0.004382470119521864,-0.012350597609561809,-0.009561752988047734,0.003984063745020028,-0.005577689243027817,-0.018326693227091573,-0.007968127490039723,-0.015139442231075662,0.019920318725099695
141,141,0.8565737051792829,0.8,0.8409898824172819,0.9466776045939296,0.00517928286852587,0.016733067729083673,0.015139442231075773,0.009163346613545786,-0.0019920318725099584,0.016733067729083673,0.0011952191235059528,0.017928286852589626,-0.013944223107569709,0.004382470119521864,0.03107569721115544,0.0011952191235059528
142,142,0.8446215139442231,0.7664670658682635,0.8132348919879683,0.9455838118676512,0.03745019920318726,0.009561752988047845,-0.0031872509960159112,0.021513944223107595,-0.035458167330677304,0.01872509960159363,-0.0031872509960159112,0.01035856573705185,-0.007569721115537886,0.004780876494023922,0.00517928286852587,0.0031872509960160222
143,143,0.8167330677290837,0.7444444444444445,0.7980926989335522,0.9062072737216298,0.008366533864542003,0.01912350597609569,0.017529880478087678,0.022709163346613548,-0.03585657370517914,-0.01354581673306765,0.004780876494023922,-0.0023904382470119057,-0.010756972111553798,0.0063745019920319335,-0.012749003984063645,0.006772908366533992
144,144,0.8565737051792829,0.7777777777777778,0.8203787257314739,0.9576155318567132,0.0023904382470120167,-0.014342629482071656,0.0035856573705178585,0.013147410358565703,-0.01912350597609558,0.016733067729083673,-0.0011952191235059528,0.026294820717131517,-0.015936254980079556,-0.0007968127490038945,-0.005976095617529875,0.005577689243027928
145,145,0.8884462151394422,0.8333333333333334,0.8615668580803938,0.9649302707136999,-0.0035856573705177475,0.010756972111553798,0.002788844621513964,0.028286852589641365,-0.009561752988047734,0.010756972111553798,0.01713147410358562,0.01713147410358562,0.003984063745020028,0.007569721115537775,-0.0023904382470119057,0.026693227091633465
146,146,0.8446215139442231,0.8040201005025126,0.8498769483182937,0.9511211375444354,-0.009561752988047734,0.0063745019920319335,-0.009561752988047734,0.0007968127490040056,-0.003984063745019806,-0.01354581673306765,-0.01713147410358562,-0.008366533864541892,0.0031872509960160222,0.0031872509960160222,-0.002788844621513964,0.00836653386454178
147,147,0.8605577689243028,0.8258706467661692,0.869325950232431,0.9606918238993711,0.0019920318725099584,0.01035856573705185,0.002788844621513964,-0.008366533864541892,-0.009960159362549792,0.0031872509960160222,-0.011155378486055745,-0.03067729083665338,-0.019521912350597637,-0.020318725099601642,0.02749003984063736,-0.011553784860557803
148,148,0.8764940239043825,0.8502415458937198,0.8933552091878589,0.9615805304894722,0.017529880478087678,0.016334661354581614,0.013545816733067761,0.00836653386454178,0.010756972111553798,-0.028685258964143312,-0.009960159362549792,-0.013944223107569709,-0.031474103585657165,0.0223107569721116,0.0031872509960160222,0.005577689243027928
149,149,0.8565737051792829,0.7804878048780488,0.8226688542521192,0.9564533770850424,0.0019920318725099584,0.007569721115537775,0.007569721115537775,0.007968127490039945,-0.00517928286852587,0.0035856573705178585,-0.010756972111553798,-0.009561752988047734,-0.007171314741035828,-0.0011952191235059528,0.005976095617529875,0.0007968127490040056
150,150,0.848605577689243,0.7934782608695652,0.8369907027618266,0.94298605414274,0.019920318725099695,0.022709163346613548,0.00517928286852587,0.03824701195219127,0.01872509960159363,0.002788844621513964,0.004382470119521864,0.006772908366533881,-0.006772908366533881,-0.005577689243027817,0.02589641434262946,-0.014741035856573714
151,151,0.8565737051792829,0.8235294117647058,0.868471424665026,0.9533770850423845,-0.0015936254980079,-0.016334661354581725,-0.008764940239043728,0.004382470119521864,-0.019521912350597637,-0.019920318725099473,-0.01354581673306765,-0.015936254980079556,-0.01354581673306765,0.007171314741035939,0.014741035856573714,0.014741035856573714
152,152,0.8645418326693227,0.7951807228915663,0.8335384194695106,0.9554963084495489,0.007569721115537775,0.023107569721115606,0.0223107569721116,1.1102230246251565e-16,-0.024701195219123395,0.00039840637450194727,0.017529880478087678,0.028286852589641365,-0.007171314741035828,0.00039840637450194727,0.005577689243027928,0.003984063745020028
153,153,0.848605577689243,0.8020833333333334,0.8461512168444081,0.9405250205086138,0.007968127490039945,0.003984063745020028,0.0011952191235059528,-0.004382470119521975,-0.002788844621513964,0.007569721115537775,0.019920318725099695,0.027091633466135523,0.011553784860557692,0.00517928286852587,0.017529880478087678,0.02749003984063736
154,154,0.8047808764940239,0.7379679144385026,0.7932389937106918,0.8876127973748975,-0.007569721115537775,0.014741035856573603,0.017529880478087567,-0.007569721115537775,-0.011155378486055856,-0.009163346613545786,-0.010756972111553909,0.0023904382470119057,-0.0015936254980080111,0.00836653386454178,-0.007569721115537775,-0.005976095617529875
155,155,0.8565737051792829,0.8085106382978723,0.8501503964998633,0.9523516543614985,-0.013147410358565703,0.009561752988047845,0.0019920318725099584,0.019920318725099695,0.015537848605577609,-0.0003984063745020583,0.0023904382470120167,-0.0019920318725099584,-0.03067729083665338,-0.0019920318725099584,-0.0003984063745020583,0.022709163346613548
156,156,0.8565737051792829,0.797752808988764,0.8386997538966365,0.9480448455017775,0.010756972111553798,0.003984063745020028,0.0023904382470120167,0.005976095617529875,0.007569721115537775,0.007569721115537775,0.00517928286852587,0.004780876494023922,-0.0019920318725099584,-0.005577689243027817,-0.011155378486055745,-0.0031872509960159112
157,157,0.8685258964143426,0.8307692307692308,0.871035001367241,0.9539923434509161,0.017529880478087678,0.01035856573705185,0.005577689243027928,-0.002788844621513964,0.010756972111553798,-0.03386454183266918,-0.01673306772908356,-0.012350597609561809,-0.014741035856573714,0.018326693227091684,0.027091633466135523,0.021912350597609542
158,158,0.848605577689243,0.7888888888888889,0.8324104457205359,0.9417555373256769,0.015537848605577609,0.021513944223107595,0.016733067729083673,0.026294820717131517,-0.0031872509960159112,-0.006772908366533881,0.007171314741035939,0.004780876494023922,-0.028286852589641476,0.00836653386454178,0.006772908366533881,0.013147410358565703
159,159,0.8366533864541833,0.7918781725888325,0.8390073831009024,0.9464725184577523,0.007171314741035939,-0.0023904382470119057,-0.0007968127490038945,0.0063745019920319335,0.011553784860557692,-0.03426294820717124,-0.0254980079681274,-0.0031872509960159112,-0.004382470119521975,0.017529880478087678,-0.012749003984063645,-0.012350597609561809
160,160,0.7848605577689243,0.7,0.7637749521465682,0.9140689089417556,0.015537848605577609,0.00517928286852587,-0.0011952191235060639,0.0007968127490038945,-0.044223107569721254,-0.025099601593625454,-0.017529880478087678,-0.021513944223107595,-0.012350597609561809,-0.016733067729083673,-0.0063745019920319335,-0.019920318725099584
161,161,0.8685258964143426,0.8390243902439024,0.8824856439704676,0.9547443259502325,0.009163346613545786,0.007569721115537775,0.014342629482071767,0.00836653386454178,0.0223107569721116,-0.016334661354581725,-0.0023904382470119057,-0.014342629482071656,0.0019920318725099584,0.0023904382470120167,0.00836653386454178,0.02589641434262946
162,162,0.8167330677290837,0.7228915662650602,0.7820617992890347,0.9393628657369429,0.0011952191235061749,-0.01354581673306765,1.1102230246251565e-16,0.002788844621513964,-0.011155378486055745,-0.009163346613545786,0.011155378486055856,-0.01354581673306765,-0.023505976095617553,0.0035856573705180805,-0.008764940239043728,-0.01195219123505964
163,163,0.8605577689243028,0.8044692737430168,0.8441345365053323,0.9477713973202079,0.014342629482071767,0.019521912350597526,0.013147410358565703,-0.0011952191235059528,-0.007569721115537886,0.014342629482071767,0.004780876494023922,-0.0023904382470119057,-0.015936254980079556,0.029880478087649376,0.01912350597609569,0.025099601593625454
164,164,0.8326693227091634,0.7692307692307693,0.8175417008476894,0.9433278643697021,-0.0019920318725099584,-0.007968127490039723,0.007171314741035939,0.0011952191235059528,-0.015139442231075662,-0.011155378486055745,-0.0063745019920318224,-0.007171314741035828,-0.012350597609561809,0.0031872509960160222,-0.012749003984063645,-0.03984063745019906
165,165,0.8087649402390438,0.7575757575757576,0.8101244189226142,0.933210281651627,-0.005976095617529986,-0.00836653386454178,-0.0035856573705178585,-0.0035856573705180805,-0.004780876494023922,-0.009960159362549792,-0.004382470119521864,-0.004382470119521864,0.0031872509960159112,-0.0015936254980080111,-0.0023904382470120167,0.0011952191235060639
