,random_seed,accuracy,f1,balanced_acc,auc,feature_importance.righttop_temperature_scaled,feature_importance.righttop_temperature_fd1_scaled,feature_importance.righttop_temperature_fd2_scaled,feature_importance.righttop_temperature_fd3_scaled,feature_importance.righttop_humidity_scaled,feature_importance.righttop_humidity_fd1_scaled,feature_importance.righttop_humidity_fd2_scaled,feature_importance.righttop_humidity_fd3_scaled
116,116,0.8577405857740585,0.8131868131868132,0.8477521443359952,0.9287932564330079,0.02092050209205021,0.010041841004184038,0.03807531380753115,0.015062761506276057,0.011297071129707015,0.012970711297071058,0.02259414225941425,0.01966527196652723
117,117,0.8075313807531381,0.7386363636363636,0.7886350192250813,0.9260573794735286,-0.038912133891213396,0.007531380753138084,-0.01087866108786606,-0.008368200836819994,-0.02761506276150616,-0.0008368200836820217,0.010041841004184149,-0.01087866108786606
118,118,0.8410041841004184,0.8118811881188119,0.8504140786749482,0.9271665187814255,0.0179916317991633,-0.012133891213389036,-0.009623430962343082,-0.009205020920502016,-0.017991631799163077,-0.006276150627615107,-0.0029288702928870203,0.01589958158995808
119,119,0.7824267782426778,0.7111111111111111,0.7661934338952973,0.9108991422656019,-0.029288702928870314,0.008786610878661172,0.014225941422594146,-0.00794979079497915,-0.002510460251046065,-0.01380753138075319,0.0071129707112971285,-0.006276150627615218
120,120,0.8158995815899581,0.7555555555555555,0.8015380065069506,0.9191067731440402,-0.017573221757322233,0.005020920502091908,-0.002510460251046065,0.005439330543932974,-0.011297071129707237,0.02384937238493723,0.019246861924686165,0.007531380753137973
121,121,0.8535564853556485,0.8087431693989071,0.8443507837917776,0.9367790594498668,0.0,0.015062761506276168,-0.0004184100418409553,0.04058577405857733,0.003765690376569042,0.044769874476987326,0.018410041841004254,0.044769874476987326
122,122,0.8410041841004184,0.8041237113402062,0.8422803904170364,0.913413191363502,0.0008368200836821327,-0.0004184100418408443,0.025941422594142227,0.025104602510460317,0.012133891213389147,0.018410041841004143,0.038075313807531264,0.011297071129707126
123,123,0.8493723849372385,0.8021978021978022,0.8389160011830818,0.9141526175687666,0.014644351464435212,0.025104602510460206,0.035146443514644354,0.05857740585774052,0.01673640167364021,0.007531380753138195,0.018410041841004254,0.011297071129707237
124,124,0.8410041841004184,0.8,0.8382135462880804,0.9401064773735581,0.008368200836820106,0.0020920502092051096,-0.0020920502092048876,0.005857740585774152,-0.00794979079497904,0.017154811715481277,0.030962343096234246,0.011297071129707126
125,125,0.8451882845188284,0.8121827411167513,0.84974859509021,0.9110470275066548,0.01087866108786606,-0.0008368200836820217,-0.0008368200836820217,-0.012133891213389036,-0.008368200836820106,0.016317991631799145,0.003765690376569153,0.01589958158995808
126,126,0.8451882845188284,0.806282722513089,0.8436483288967761,0.9143744454303461,-0.002510460251046065,0.02468619246861925,0.028451882845188292,0.02468619246861925,0.007531380753138084,0.06025104602510456,0.03347280334728031,-0.005020920502092019
127,127,0.8326359832635983,0.7849462365591398,0.8253105590062111,0.9398107068914522,0.006276150627614996,-0.023849372384937118,-0.02175732217573212,-0.012133891213389147,-0.040167364016736484,-0.0046025104602509526,0.00878661087866095,0.014644351464435212
128,128,0.8326359832635983,0.7872340425531915,0.8273439810706891,0.9032830523513753,0.006694560669455951,0.028870292887029136,0.007531380753137973,0.012552301255230214,0.017991631799163188,0.029288702928870203,0.017154811715481166,0.05230125523012563
129,129,0.8410041841004184,0.8,0.8382135462880804,0.9089766341319137,-0.012133891213389036,0.009205020920502127,0.011297071129707126,0.003765690376569153,0.011715481171548081,0.04225941422594148,0.018410041841004143,0.03221757322175722
130,130,0.8284518828451883,0.7807486631016043,0.8219091984619935,0.9426205264714581,0.004184100418410219,-0.012970711297071169,-0.007531380753137973,-0.003765690376569042,-0.026778242677824138,-0.0004184100418409553,0.001255230125522977,0.002510460251045954
131,131,0.8451882845188284,0.8102564102564103,0.8477151730257321,0.9029872818692695,-0.001255230125523088,0.0029288702928871313,0.02677824267782425,0.003765690376569153,-0.003765690376569042,0.01380753138075308,0.00502092050209213,0.017991631799163077
132,132,0.8242677824267782,0.7558139534883721,0.802240461401952,0.9168145519077195,-0.010460251046025104,0.03054393305439329,0.006694560669456062,0.021757322175732008,-0.0029288702928871313,0.033891213389121266,0.025104602510460206,0.01757322175732201
133,133,0.8702928870292888,0.845771144278607,0.880323868677906,0.9265749778172139,0.0179916317991633,0.021338912133891275,0.009623430962343305,-0.0029288702928869093,1.1102230246251565e-16,0.043096234309623394,0.023012552301255207,0.013389121338912235
134,134,0.8368200836820083,0.8040201005025126,0.8429458740017746,0.9329340431824904,0.012970711297070947,-0.015481171548117123,-0.005020920502092019,-0.010460251046025215,-0.01757322175732212,-0.0029288702928870203,-0.007531380753138195,0.0033472803347279756
135,135,0.8284518828451883,0.7897435897435897,0.8300428867199054,0.9008429458740017,-0.0016736401673640433,0.015062761506276168,0.0020920502092049986,-0.0029288702928870203,0.016317991631799145,0.005439330543933196,0.023012552301255207,0.019246861924686165
136,136,0.7824267782426778,0.7078651685393258,0.7641600118308194,0.9029872818692695,-0.048953974895397545,-0.0020920502092049986,-0.013389121338912235,0.0058577405857740406,-0.014644351464435212,-0.004184100418410219,-0.007531380753138084,0.01589958158995819
137,137,0.8284518828451883,0.7875647668393783,0.8280094646554275,0.924874297545105,0.00794979079497915,-0.005020920502092019,0.010460251046025215,-0.0008368200836820217,0.0033472803347279756,0.003765690376569042,0.0004184100418409553,0.0020920502092049986
138,138,0.8493723849372385,0.82,0.8572167997633836,0.9216208222419402,0.02468619246861925,0.014644351464435212,-0.001255230125522977,0.01004184100418426,0.0033472803347280866,-0.0029288702928869093,0.035146443514644354,0.0368200836820084
139,139,0.8242677824267782,0.7666666666666667,0.810374149659864,0.9191807157645666,-0.025104602510460317,0.02845188284518818,0.0008368200836819106,0.045188284518828614,0.012552301255230103,0.012970711297071058,0.018410041841004032,0.04058577405857744
140,140,0.8200836820083682,0.7700534759358288,0.8130730553090801,0.9229517894114168,-0.006694560669456062,0.020083682008368187,0.012133891213389036,0.0167364016736401,-0.01589958158995808,0.012552301255230103,-0.011715481171548081,0.006694560669456062
141,141,0.8368200836820083,0.7958115183246073,0.8348121857438628,0.906832298136646,0.002510460251045954,0.026778242677824138,0.01757322175732212,0.03263598326359818,0.020083682008368187,0.026778242677824138,0.03221757322175711,0.04351464435146435
142,142,0.8451882845188284,0.8102564102564103,0.8477151730257321,0.9071280686187518,0.018410041841004143,0.020502092050209142,0.035983263598326265,0.004184100418410108,0.0071129707112971285,0.03138075313807531,0.023849372384937118,0.025941422594142227
143,143,0.8284518828451883,0.7875647668393783,0.8280094646554275,0.9242827565808932,-0.002510460251045954,0.012970711297071169,0.011297071129707126,0.012552301255230214,0.005439330543933196,0.025941422594142338,0.0016736401673640433,0.001255230125522977
144,144,0.8368200836820083,0.7914438502673797,0.8307453416149069,0.9176279207335107,0.001255230125522977,0.012552301255229992,-0.003765690376569153,0.006276150627614996,-0.0016736401673640433,-0.002510460251045954,0.0008368200836820217,-0.0008368200836820217
145,145,0.8326359832635983,0.797979797979798,0.837511091393079,0.9316770186335404,0.010460251046025215,-0.004184100418409997,-0.012133891213389147,-0.016317991631799145,-0.014225941422594146,-0.0004184100418409553,0.012133891213389147,0.002510460251045954
146,146,0.8535564853556485,0.8205128205128205,0.8565513161786453,0.9276101745045844,0.012133891213389258,-0.007949790794978928,-0.003765690376568931,-0.0020920502092049986,-0.015481171548117123,0.019246861924686165,0.003765690376569042,0.004184100418409997
147,147,0.8577405857740585,0.8282828282828283,0.864019520851819,0.913413191363502,0.016317991631799256,0.012552301255229992,0.00041841004184106634,0.008368200836819994,0.01380753138075308,0.03054393305439318,0.02845188284518818,0.017991631799163188
148,148,0.8242677824267782,0.78125,0.8225746820467317,0.9169624371487726,0.004184100418410108,-0.001255230125523088,0.012970711297071058,0.019246861924686054,-0.01757322175732212,0.002510460251046065,0.010041841004184038,0.001255230125522866
149,149,0.8368200836820083,0.7958115183246073,0.8348121857438628,0.9230257320319432,0.017991631799163188,0.007531380753137973,0.0029288702928870203,0.012970711297070947,-0.006694560669456173,0.025941422594142116,0.00878661087866095,-0.001255230125522977
150,150,0.8284518828451883,0.783068783068783,0.8239426205264715,0.9228039041703637,0.0016736401673640433,0.0058577405857740406,0.016317991631799145,0.017991631799163188,0.012133891213389147,0.017991631799163188,0.01966527196652712,0.032217573221757334
151,151,0.8535564853556485,0.8223350253807107,0.8585847382431233,0.9238391008577344,0.014644351464435212,-0.005020920502091908,-0.0029288702928869093,0.015062761506276168,-0.007531380753137973,0.014225941422594257,0.00794979079497904,0.041004184100418395
152,152,0.8451882845188284,0.8121827411167513,0.84974859509021,0.90905057675244,0.01087866108786606,0.012970711297071058,0.006276150627615107,-0.004184100418410108,-0.011297071129707015,0.00502092050209213,0.005439330543933085,0.006276150627615107
153,153,0.8284518828451883,0.7875647668393783,0.8280094646554275,0.8933007985803016,-0.006276150627614996,0.01589958158995819,0.013389121338912124,0.01757322175732212,0.01087866108786617,0.03054393305439329,0.01087866108786617,0.022175732217573185
154,154,0.8284518828451883,0.7918781725888325,0.8320763087843833,0.9033569949719018,0.002510460251045954,0.015062761506276168,-0.003765690376569042,-0.004184100418409997,-0.0058577405857740406,0.0046025104602509526,0.032217573221757334,0.02552301255230116
155,155,0.799163179916318,0.7333333333333333,0.7838657202011239,0.90905057675244,-0.041004184100418284,-0.003765690376568931,0.005439330543932974,-0.004184100418410108,0.010460251046024993,0.028033472803347337,0.025941422594142338,0.0071129707112970175
156,156,0.8451882845188284,0.7810650887573964,0.8212806861875185,0.9389233954451346,-0.013389121338912013,0.06820083682008382,-0.007531380753138084,0.02468619246861925,0.008368200836820106,0.043096234309623394,0.04058577405857722,0.03054393305439329
157,157,0.8368200836820083,0.7958115183246073,0.8348121857438628,0.907941437444543,0.006276150627614996,0.003765690376569042,-0.01673640167364021,-0.011297071129707126,-0.009623430962343194,0.0008368200836820217,0.013389121338912124,0.009205020920502016
158,158,0.8410041841004184,0.8041237113402062,0.8422803904170364,0.9267228630582668,1.1102230246251565e-16,-0.015062761506276057,1.1102230246251565e-16,0.002510460251046065,-0.019246861924686054,0.026359832635983294,-0.005020920502092019,0.015481171548117123
159,159,0.8410041841004184,0.8061224489795918,0.8443138124815144,0.920807453416149,0.005439330543933085,0.007531380753138084,0.015481171548117123,0.021338912133891275,0.012133891213389147,0.012133891213389147,0.004184100418410108,0.033891213389121266
160,160,0.8242677824267782,0.79,0.8307083703046436,0.907941437444543,0.007531380753138084,0.0020920502092051096,0.009623430962343082,-0.004602510460251064,-0.01757322175732212,0.015481171548117012,-0.00502092050209213,0.005020920502092019
161,161,0.8451882845188284,0.8082901554404145,0.8456817509612541,0.9103076013013901,0.01757322175732212,0.0167364016736401,0.03221757322175722,0.004602510460251064,-0.0033472803347280866,0.017154811715481055,-1.1102230246251565e-16,0.026359832635983294
162,162,0.8619246861924686,0.8253968253968254,0.8592871931381247,0.9398107068914522,0.04058577405857744,0.019665271966527342,0.024267782426778295,1.1102230246251565e-16,0.0167364016736401,0.023430962343096273,0.030962343096234357,0.021338912133891275
163,163,0.8493723849372385,0.8144329896907216,0.8511165335699498,0.9337474120082816,0.008786610878661172,-0.0016736401673639323,0.017991631799163188,-0.003765690376568931,-0.009623430962342971,0.006276150627615218,0.01882845188284521,0.00041841004184106634
164,164,0.8451882845188284,0.8082901554404145,0.8456817509612541,0.9385536823425022,0.03514644351464424,-0.030962343096234246,-0.019246861924686054,-0.0033472803347280866,-0.025941422594142227,-0.003765690376569042,-0.0167364016736401,0.00502092050209213
165,165,0.8577405857740585,0.8247422680412371,0.859952676722863,0.9210292812777284,0.02092050209205021,0.0020920502092049986,-0.001255230125522977,0.014225941422594035,-0.0188284518828451,0.005439330543933085,0.015481171548117234,0.022175732217573185
166,166,0.8410041841004184,0.8,0.8382135462880804,0.920955338657202,0.0004184100418409553,0.020083682008368298,0.014644351464435101,0.021338912133891275,0.002510460251046065,0.02677824267782425,0.0029288702928871313,0.023012552301255318
167,167,0.8242677824267782,0.7613636363636364,0.806307305530908,0.936483288967761,-0.015481171548117123,0.0029288702928870203,0.0008368200836820217,-0.007531380753138084,-0.00878661087866106,-0.0179916317991633,0.009205020920502016,0.005439330543933085
168,168,0.8410041841004184,0.8080808080808081,0.8463472345459924,0.9212511091393079,0.01882845188284532,0.002510460251046065,0.005439330543933085,0.0033472803347280866,0.00041841004184106634,0.004602510460251064,0.00502092050209213,0.030962343096234246
169,169,0.7782426778242678,0.6863905325443787,0.7505915409642118,0.9022478556640047,-0.022175732217573185,-0.02259414225941414,1.1102230246251565e-16,0.03430962343096233,-0.00502092050209213,0.011297071129707126,-0.0071129707112969065,0.0071129707112971285
170,170,0.803347280334728,0.7374301675977654,0.7872670807453416,0.8973676427092576,-0.019665271966527342,0.01087866108786606,0.004184100418409997,0.003765690376569042,-0.0029288702928871313,0.0058577405857740406,0.02761506276150627,0.005020920502092019
171,171,0.8368200836820083,0.8040201005025126,0.8429458740017746,0.9128955930198166,0.004184100418409997,0.0016736401673640433,0.0,0.0004184100418409553,-0.007531380753138195,0.004184100418409997,0.019246861924686165,-0.0008368200836820217
172,172,0.8410041841004184,0.8020833333333334,0.8402469683525584,0.944173321502514,0.022175732217573296,0.01966527196652723,0.0008368200836821327,0.00878661087866106,0.0016736401673641543,0.0020920502092051096,0.005857740585774152,0.017154811715481055
173,173,0.8326359832635983,0.797979797979798,0.837511091393079,0.938997338065661,0.019246861924686165,-0.014644351464435212,-0.0008368200836820217,-0.005020920502092019,-0.028870292887029136,-0.0033472803347279756,0.0058577405857740406,0.00794979079497904
174,174,0.8242677824267782,0.7640449438202247,0.808340727595386,0.9151138716356108,-0.012970711297071058,0.012970711297071058,0.014225941422594035,-0.002510460251046065,0.00878661087866106,0.008368200836820106,0.02677824267782425,0.03054393305439318
175,175,0.8368200836820083,0.7936507936507936,0.8327787636793847,0.9236172729961549,0.0016736401673640433,-0.003765690376569042,-0.007531380753138195,0.01966527196652712,-0.025104602510460206,0.01380753138075319,0.015899581589957967,-0.02552301255230116
176,176,0.8200836820083682,0.7295597484276729,0.7846051464063887,0.9400325347530316,-0.0004184100418409553,0.04560669456066957,0.04351464435146457,0.03556485355648531,-0.008368200836820106,0.014225941422594035,0.06108786610878658,0.05271966527196659
177,177,0.8326359832635983,0.7916666666666666,0.831410825199645,0.9267228630582668,-0.009623430962342971,-0.0004184100418409553,0.0033472803347279756,0.0016736401673640433,-0.0029288702928870203,-0.015062761506276168,-0.001255230125522977,0.03974895397489531
178,178,0.8535564853556485,0.8167539267015707,0.8524844720496894,0.9368530020703933,0.0071129707112970175,0.01380753138075319,0.03556485355648542,0.006276150627614996,0.004602510460251064,0.022175732217573185,0.009205020920502016,0.05439330543933052
179,179,0.799163179916318,0.7303370786516854,0.7818322981366459,0.9154096421177167,-0.04267782426778233,0.02761506276150638,-0.023430962343096162,0.0016736401673640433,-0.004602510460251175,-0.006276150627615107,-0.006694560669456173,0.0058577405857740406
180,180,0.8451882845188284,0.8082901554404145,0.8456817509612541,0.930198166223011,0.028451882845188292,0.028033472803347226,0.02175732217573212,0.02384937238493723,0.018410041841004143,0.022175732217573074,0.011297071129707126,0.013389121338912124
181,181,0.8368200836820083,0.7914438502673797,0.8307453416149069,0.942768411712511,0.010460251046024993,0.038912133891213285,0.026778242677824138,0.021338912133891164,0.010460251046024993,0.001255230125522977,0.014225941422594035,-0.0004184100418409553
182,182,0.8326359832635983,0.7916666666666666,0.831410825199645,0.9024696835255841,-0.006276150627614996,0.022175732217573185,0.01673640167364021,0.014225941422594146,0.009623430962343194,0.012970711297071169,0.012133891213389036,0.009205020920502016
183,183,0.8284518828451883,0.7875647668393783,0.8280094646554275,0.9237651582372078,-0.002510460251045954,-0.003765690376569042,0.01882845188284521,0.013389121338912124,0.004602510460251175,0.0004184100418409553,-0.001255230125522977,0.010460251046025215
184,184,0.7907949790794979,0.7222222222222222,0.7750295770482106,0.907941437444543,-0.03849372384937244,-0.0029288702928871313,0.002510460251046065,-0.0033472803347280866,-0.0029288702928871313,0.0029288702928869093,0.008368200836820106,0.014225941422594257
185,185,0.7949790794979079,0.73224043715847,0.7824977817213843,0.9050576752440106,-0.005439330543933085,-0.0029288702928871313,-0.014225941422594257,0.0004184100418409553,-0.0029288702928871313,0.015062761506276168,0.04560669456066946,0.0004184100418409553
186,186,0.8368200836820083,0.8,0.8388790298728187,0.9180715764566696,0.012552301255229992,-0.009623430962343194,0.006694560669455951,0.0008368200836820217,-0.003765690376569042,0.006694560669455951,0.013389121338912013,0.008368200836819994
187,187,0.8368200836820083,0.7868852459016393,0.8266784974859509,0.9258355516119492,0.0008368200836820217,-0.0008368200836820217,0.030962343096234135,0.03347280334728031,0.0020920502092049986,0.03179916317991616,0.009205020920502016,0.01757322175732212
188,188,0.8117154811715481,0.7567567567567568,0.8022034900916889,0.9228778467908902,-0.009205020920502016,0.012552301255230103,0.01757322175732212,0.015481171548117123,0.0058577405857739295,0.016317991631799145,0.01380753138075308,0.00502092050209213
189,189,0.8117154811715481,0.7368421052631579,0.7879695356403431,0.9194764862466726,-0.03723849372384935,-0.0020920502092049986,0.009205020920501905,0.0033472803347279756,-0.004602510460251064,0.005020920502091908,0.03347280334728042,0.006694560669455951
190,190,0.8410041841004184,0.7956989247311828,0.8341467021591245,0.9108251996450754,0.003765690376569153,0.0016736401673641543,0.01380753138075308,0.005857740585774152,0.009205020920502127,0.014644351464435101,0.03221757322175722,0.014225941422594146
191,191,0.8410041841004184,0.8020833333333334,0.8402469683525584,0.9031351671103224,0.004184100418410108,0.03430962343096222,0.004602510460251064,0.02468619246861925,0.025941422594142227,0.041841004184100306,0.0778242677824269,0.049790794979079456
192,192,0.8661087866108786,0.8350515463917526,0.8687888198757764,0.9309375924282757,0.015481171548117123,0.01589958158995819,0.01966527196652712,0.0167364016736401,-0.010041841004184149,0.014225941422594146,0.02887029288702936,0.005439330543933196
193,193,0.8242677824267782,0.7640449438202247,0.808340727595386,0.9058710440698018,-0.025104602510460317,0.002510460251046065,0.006276150627615107,0.017991631799163077,0.014225941422594035,0.015481171548117012,0.02468619246861925,0.03682008368200829
194,194,0.7740585774058577,0.6707317073170732,0.7410899142265601,0.9013605442176871,-0.00878661087866106,0.0535564853556485,-0.02970711297071149,0.0682008368200836,0.010041841004184038,0.029707112970711158,0.02677824267782425,0.01882845188284521
195,195,0.8075313807531381,0.7676767676767676,0.8110026619343389,0.9232475598935226,0.001255230125522977,-0.0071129707112970175,-0.0008368200836820217,-0.01087866108786606,-0.012552301255229992,-0.011297071129707015,0.007531380753138195,0.002510460251045954
196,196,0.8493723849372385,0.8043478260869565,0.8409494232475598,0.9348565513161786,0.03430962343096233,0.016317991631799256,-0.003765690376568931,0.01882845188284521,0.00711297071129724,-0.003765690376568931,-0.0008368200836819106,0.024267782426778184
197,197,0.8619246861924686,0.8272251308900523,0.8613206152026027,0.9240609287193138,0.018410041841004143,0.00502092050209213,0.007531380753138195,0.006276150627615107,-0.002510460251046065,0.012970711297071169,-0.0016736401673640433,0.009623430962343194
198,198,0.8619246861924686,0.8341708542713567,0.8694543034605147,0.9158532978408755,0.015062761506276168,0.007531380753138195,0.030125523012552335,0.00041841004184117736,0.00502092050209213,0.0619246861924686,0.05815899581589945,0.023012552301255318
199,199,0.8493723849372385,0.82,0.8572167997633836,0.9171842650103519,0.004602510460251064,-0.007949790794978928,-0.001255230125522977,0.00041841004184106634,-0.013389121338912124,0.023012552301255207,0.017991631799163188,0.020083682008368187
200,200,0.8451882845188284,0.8042328042328042,0.8416149068322981,0.9120082815734989,-0.003765690376569042,0.007531380753138084,0.02175732217573212,0.024267782426778295,0.01757322175732212,0.06610878661087871,0.033054393305439245,0.017991631799163077
201,201,0.8368200836820083,0.8,0.8388790298728187,0.9080153800650694,0.01757322175732212,0.0029288702928870203,0.023430962343096162,0.01673640167364021,0.0020920502092049986,0.0046025104602509526,0.05606694560669456,0.01966527196652712
202,202,0.8117154811715481,0.7738693467336684,0.8164374445430347,0.9032830523513753,0.0046025104602509526,-0.0033472803347280866,0.007531380753137973,0.011715481171548081,-0.01673640167364021,0.008368200836819994,0.011297071129707126,0.002510460251045954
203,203,0.8200836820083682,0.7724867724867724,0.8151064773735581,0.9034309375924282,0.0058577405857740406,0.020083682008368187,0.012133891213389036,0.016317991631799256,0.008368200836820106,0.02384937238493723,-0.0167364016736401,0.010041841004184038
204,204,0.8535564853556485,0.8205128205128205,0.8565513161786453,0.9437296657793552,0.02552301255230116,-0.0029288702928869093,-0.002510460251045954,-0.001255230125522977,-0.008368200836819994,0.005439330543933085,0.02761506276150616,0.03389121338912138
205,205,0.8242677824267782,0.7835051546391752,0.8246081041112097,0.9157054125998225,0.01380753138075308,-0.001255230125523088,0.0167364016736401,0.002510460251045843,-0.01380753138075308,-0.00794979079497915,-0.003765690376569153,0.025104602510460206
206,206,0.8075313807531381,0.7553191489361702,0.8008355516119492,0.9262052647145814,0.0004184100418409553,0.004602510460251175,0.019665271966527342,0.012552301255230103,0.013389121338912124,-0.0016736401673640433,-0.010460251046024993,0.0033472803347280866
207,207,0.8284518828451883,0.7918781725888325,0.8320763087843833,0.8837622005323869,-0.0029288702928870203,0.0004184100418409553,0.001255230125522977,0.002510460251045954,-0.005439330543932974,0.01882845188284521,0.006694560669455951,0.01380753138075319
208,208,0.8284518828451883,0.768361581920904,0.8117420881396036,0.9294587400177462,-0.02761506276150616,-0.0071129707112970175,-0.003765690376569042,0.006276150627615218,-0.016317991631799145,0.01380753138075319,0.02175732217573212,0.007531380753138195
209,209,0.8284518828451883,0.783068783068783,0.8239426205264715,0.9218426501035196,0.01757322175732212,0.03765690376569031,0.0004184100418409553,0.028451882845188292,0.009205020920502127,0.00794979079497915,0.023849372384937118,0.00794979079497915
210,210,0.8326359832635983,0.7894736842105263,0.8293774031351671,0.9310854776693286,0.008368200836819994,-0.0020920502092049986,0.0046025104602509526,0.010041841004184149,-0.010041841004184149,0.017991631799163188,0.022175732217573185,0.005439330543932974
211,211,0.8410041841004184,0.8,0.8382135462880804,0.9204377403135167,0.005439330543933085,0.025523012552301272,0.02970711297071127,0.011715481171548081,0.010041841004184149,0.011297071129707126,-0.01966527196652701,0.0757322175732218
212,212,0.8200836820083682,0.7817258883248731,0.8232401656314701,0.9153356994971902,0.014644351464435101,-0.004184100418410108,0.011297071129707015,-0.0029288702928871313,-0.01087866108786606,0.002510460251046065,-0.002510460251046065,0.017991631799163188
213,213,0.8661087866108786,0.8383838383838383,0.8728556640047324,0.9056492162082224,0.011297071129707126,0.00502092050209213,0.010041841004184149,0.0008368200836820217,-0.005020920502092019,0.02887029288702936,0.026359832635983294,0.04225941422594148
214,214,0.8368200836820083,0.8040201005025126,0.8429458740017746,0.9215468796214137,0.0058577405857740406,0.0033472803347279756,0.0008368200836820217,-0.003765690376569042,-0.003765690376569042,0.00878661087866095,0.005439330543932974,0.0016736401673640433
215,215,0.8368200836820083,0.7891891891891892,0.8287119195504289,0.9278320023661638,0.0029288702928870203,0.0033472803347279756,0.0029288702928870203,0.019246861924686165,0.0004184100418409553,-0.010460251046025215,0.010878661087865948,-0.0033472803347279756
216,216,0.8410041841004184,0.7978723404255319,0.8361801242236024,0.9218426501035196,0.012133891213389147,-0.013389121338912013,0.006276150627615107,0.007531380753138084,-0.016317991631799034,0.006694560669456062,-0.002510460251045843,0.017154811715481055
217,217,0.7866108786610879,0.7052023121387283,0.763494528246081,0.906388642413487,-0.03221757322175722,-0.0004184100418409553,0.04351464435146446,0.0020920502092051096,-0.004184100418410108,0.006276150627615218,0.0016736401673640433,-0.005439330543933085
218,218,0.8451882845188284,0.8021390374331551,0.8395814847678201,0.931307305530908,0.009205020920502127,0.010041841004184149,0.020083682008368076,0.019246861924686054,0.023012552301255318,0.003765690376569153,0.03430962343096222,0.04769874476987446
219,219,0.8451882845188284,0.806282722513089,0.8436483288967761,0.9474267968056788,0.01757322175732212,-0.0071129707112970175,-0.006276150627615107,-0.0058577405857740406,-0.0071129707112970175,0.0020920502092051096,0.0029288702928871313,0.025523012552301272
220,220,0.8410041841004184,0.8020833333333334,0.8402469683525584,0.9262792073351079,-0.0004184100418408443,0.026359832635983294,0.018410041841004143,0.00041841004184106634,0.019246861924686276,0.0016736401673641543,0.012552301255230103,0.02259414225941425
221,221,0.8368200836820083,0.7979274611398963,0.8368456078083408,0.9248003549245785,0.006276150627614996,0.021338912133891164,-0.006276150627615218,-0.012552301255230214,-0.0020920502092049986,0.013807531380752969,0.0071129707112970175,0.05146443514644339
222,222,0.8242677824267782,0.776595744680851,0.8185078379177758,0.8995119787045253,-0.00502092050209213,0.0004184100418408443,0.003765690376569042,-0.0071129707112971285,-0.00502092050209213,-0.00502092050209213,0.00794979079497904,0.03723849372384935
223,223,0.8284518828451883,0.7657142857142857,0.8097086660751257,0.9219165927240461,-0.015481171548117123,0.002510460251045954,0.02970711297071138,0.01966527196652712,0.0029288702928871313,0.03389121338912138,0.008786610878661172,0.03263598326359829
224,224,0.8075313807531381,0.735632183908046,0.7866015971606033,0.9315291333924874,-0.0313807531380752,-0.00041841004184106634,0.004184100418409997,-0.00794979079497904,-0.020083682008368187,-0.04225941422594137,-0.005020920502092019,0.018410041841004254
225,225,0.8284518828451883,0.7853403141361257,0.8259760425909495,0.931159420289855,0.013389121338912124,-0.015481171548117123,0.0016736401673640433,0.010460251046024993,-0.008368200836819994,-0.009623430962342971,-0.008368200836819994,0.0029288702928870203
226,226,0.8535564853556485,0.8108108108108109,0.8463842058562555,0.9497929606625258,0.02259414225941425,0.030543933054393402,0.01673640167364021,-0.0029288702928869093,-0.0020920502092049986,0.012133891213389036,0.03347280334728042,-0.005020920502091908
227,227,0.8242677824267782,0.79,0.8307083703046436,0.9260573794735285,-0.007531380753138084,-0.00041841004184106634,0.001255230125523088,-0.01087866108786606,-0.02970711297071127,0.003765690376569042,-0.02092050209205032,0.017154811715481055
228,228,0.8451882845188284,0.8082901554404145,0.8456817509612541,0.9218426501035196,0.017154811715481055,0.010460251046025104,0.016317991631799145,0.012133891213389147,-0.009205020920502016,0.0033472803347280866,0.03179916317991627,0.014225941422594146
229,229,0.8368200836820083,0.7914438502673797,0.8307453416149069,0.9071280686187518,0.009623430962342971,0.0008368200836820217,0.021338912133891164,0.007531380753137973,-0.010041841004184149,0.010460251046024993,0.02175732217573212,0.04728033472803328
230,230,0.7196652719665272,0.4806201550387597,0.648070097604259,0.9202898550724637,0.003765690376569042,-0.003765690376569153,0.04476987447698755,0.038912133891213396,0.030543933054393402,0.022175732217573407,0.017154811715481055,-0.004184100418410108
231,231,0.8410041841004184,0.8,0.8382135462880804,0.9295326826382727,0.01757322175732212,0.005439330543933085,-0.0004184100418408443,0.0020920502092051096,-0.0071129707112970175,0.013389121338912124,0.00794979079497915,0.00041841004184106634
232,232,0.8075313807531381,0.7261904761904762,0.7805013309671694,0.9134871339840284,-0.025941422594142227,0.013389121338912124,0.0016736401673639323,0.01380753138075308,-0.0071129707112970175,0.023849372384937118,0.009205020920502127,0.005439330543933085
233,233,0.8535564853556485,0.8258706467661692,0.8626515823720793,0.9120082815734989,0.009205020920502016,0.0016736401673640433,-0.001255230125522977,0.00041841004184106634,-0.0058577405857739295,0.009623430962343082,0.05020920502092041,0.02845188284518818
234,234,0.8577405857740585,0.8282828282828283,0.864019520851819,0.9183673469387754,0.018410041841004254,0.018410041841004254,0.001255230125523088,-0.0020920502092049986,0.0029288702928870203,0.01087866108786606,0.012970711297071058,0.032217573221757334
235,235,0.8368200836820083,0.8020304568527918,0.8409124519372967,0.9052055604850635,0.00878661087866095,-0.0016736401673640433,-0.001255230125522977,-0.0004184100418409553,-0.003765690376569042,0.010460251046024993,0.005020920502092019,0.0020920502092049986
