,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.frontlow_temperature_scaled,feature_importance.frontlow_CO2_scaled,feature_importance.frontlow_humidity_scaled,feature_importance.frontlow_temperature_fd1_scaled,feature_importance.frontlow_humidity_fd3_scaled,feature_importance.frontlow_humidity_fd2_scaled,feature_importance.frontlow_CO2_fd2_scaled,feature_importance.frontlow_CO2_fd3_scaled,feature_importance.frontlow_temperature_fd2_scaled,feature_importance.frontlow_humidity_fd1_scaled,feature_importance.frontlow_CO2_fd1_scaled,feature_importance.frontlow_temperature_fd3_scaled
56,56,0.9218106995884774,0.9224047416436847,0.919110836677987,0.9728311207162705,3.1498401794188498,0.9109974273404358,1.2214626033780436,1.7752456090999447,0.6063181862704878,0.08312757201646093,0.06707818930041155,0.028806584362139943,0.0024691358024691466,-0.004526748971193395,-0.0016460905349794165,0.004938271604938283,0.010288065843621453,0.002469135802469169,-0.0004115226337448541,0.0004115226337448652,-0.0008230452674896971
57,57,0.9506172839506173,0.9508945903075882,0.9507650356006665,0.9823511589153159,2.692798153944813,1.0829074631736284,1.1181989110707682,1.0237035766411084,1.359379461445333,0.12016460905349795,0.09711934156378602,0.04197530864197533,0.003292181069958833,0.008641975308642002,0.003292181069958833,0.0028806584362139898,0.0004115226337448541,0.0028806584362139785,0.0008230452674897193,0.0024691358024691245,0.0004115226337448541
58,58,0.9711934156378601,0.9712371871577175,0.9691358024691358,0.9855204999237921,2.637214742055561,0.8369836323043544,1.319862748386953,2.0113211563931785,0.7581610141637902,0.09958847736625517,0.11275720164609057,0.07572016460905351,0.007818930041152305,0.021399176954732535,0.009876543209876576,0.005349794238683148,0.005349794238683125,0.007818930041152316,0.004526748971193417,0.002880658436214001,0.014814814814814859
59,59,0.9423868312757202,0.9425592082007777,0.9382716049382716,0.9818625209571712,2.261897516921557,0.8568855017723559,1.6310380136815048,2.2592395076086738,0.4049435011384408,0.07654320987654326,0.07860082304526753,0.03127572016460911,0.009465020576131754,0.006172839506172911,-0.0016460905349793941,0.0032921810699588993,0.004938271604938327,0.0008230452674897415,0.0008230452674897415,0.0032921810699588884,-0.0028806584362139564
60,60,0.9506172839506173,0.9507559371291027,0.9480045180722891,0.9838102409638554,3.320029304285288,0.8068421798405111,1.9912175581116336,0.6143401818776079,0.9686505496496672,0.10987654320987654,0.07530864197530864,0.028395061728395066,-0.008641975308641936,0.0016460905349794165,-0.004938271604938249,-0.005761316872427957,-0.0008230452674897082,-0.00905349794238679,-0.0012345679012345622,-0.004938271604938249,-0.004938271604938249
61,61,0.9465020576131687,0.9467459275095169,0.9442101226993864,0.9878834355828221,3.316081239513624,1.2645323525948797,1.983475132815321,1.3328342142515988,-0.2710997354723652,0.0777777777777778,0.052263374485596745,0.044444444444444474,0.0016460905349794165,0.0016460905349794386,0.0020576131687242926,0.0020576131687242705,0.0008230452674897082,0.0,0.0020576131687242817,-0.0020576131687242705,-0.0024691358024691245
62,62,0.9465020576131687,0.9472111212505813,0.9538461538461538,0.9847707847707847,2.8767749806536287,1.1831553638712908,1.5356320072012601,1.323954677477432,0.938857556009668,0.07901234567901236,0.11358024691358029,0.03991769547325106,0.007818930041152316,0.01316872427983543,-0.0008230452674896971,0.0024691358024691466,0.006584362139917732,0.007407407407407462,0.0004115226337448541,0.006172839506172856,1.1102230246251566e-17
63,63,0.9382716049382716,0.9388009976646563,0.9369047619047619,0.9796825396825397,3.1575277484904016,1.146570715497124,0.43740665057511546,1.6384682684807532,1.5716483706388864,0.09835390946502051,0.08930041152263368,0.05473251028806579,0.0004115226337448208,0.0008230452674896638,0.0061728395061728,-0.005349794238683214,-0.0032921810699589106,0.0028806584362139564,0.0024691358024691136,-0.0004115226337448763,0.007407407407407363
64,64,0.9382716049382716,0.9389910306023601,0.940595238095238,0.9841269841269842,3.072841775481163,1.5887804811337145,1.2334931218691065,1.3125564060225132,0.37273690916753255,0.07366255144032917,0.06666666666666662,0.038683127572016404,0.010699588477366207,0.004526748971193373,0.0024691358024691245,-0.004938271604938338,-0.0012345679012346067,0.0020576131687242705,-0.004938271604938327,0.003292181069958833,-0.004938271604938349
65,65,0.9629629629629629,0.9633794382347437,0.971875,0.9895331325301204,3.142747588036662,0.9919818733628646,1.2183745377340125,1.7330352951342036,0.7473762510166516,0.11687242798353906,0.09999999999999995,0.06090534979423864,0.011934156378600768,0.007818930041152227,0.004526748971193395,0.004115226337448541,0.012757201646090477,0.005349794238683103,0.005349794238683103,0.003703703703703687,0.007818930041152227
66,66,0.9588477366255144,0.959090137148747,0.9626951995373048,0.9858299595141701,3.7669106446645384,1.1760090035119333,1.2396344418674747,1.8696011458661976,-0.3180006098764094,0.09012345679012343,0.08312757201646089,0.04814814814814813,0.004526748971193395,0.004938271604938249,-0.0020576131687242705,0.0028806584362139785,0.0032921810699588216,0.003703703703703687,-0.004526748971193406,0.0012345679012345622,0.006172839506172811
67,67,0.9711934156378601,0.971231920679614,0.9696947133283693,0.9936708860759494,2.965477970628416,1.213541472994016,1.4097217634841375,1.64081252859883,0.26104986157014826,0.07119341563786012,0.08395061728395065,0.021399176954732525,0.004526748971193417,0.015637860082304566,0.007818930041152295,0.0016460905349794165,0.006172839506172856,0.0020576131687242705,0.0024691358024691466,0.004115226337448552,0.0028806584362139898
68,68,0.934156378600823,0.9351950907440628,0.9445552147239265,0.9753834355828221,2.9260239541528863,0.9008347253689892,1.3997374049834734,2.197332924278251,0.431238648493202,0.07201646090534976,0.10205761316872423,0.061316872427983504,-0.0008230452674897193,0.009876543209876498,0.005349794238683103,0.0024691358024691245,-0.005349794238683159,0.0004115226337448541,0.0028806584362139785,0.0,0.0012345679012345622
69,69,0.9423868312757202,0.9426999929523301,0.9417545180722892,0.9841867469879517,2.603398093079724,1.0482441163654328,0.9319347688352976,2.2787681154871615,0.8067769700260401,0.05020576131687245,0.09547325102880662,0.046090534979423926,-0.0004115226337448208,-0.002057613168724237,-0.0016460905349794052,-0.0020576131687242484,-0.0016460905349793941,-0.0012345679012345512,-0.004526748971193395,0.0008230452674897303,0.0041152263374485964
70,70,0.9423868312757202,0.9427315851258352,0.9411426380368098,0.9812883435582822,2.700792704468444,1.149222745976056,1.2440019173680372,2.1036044730040135,0.6068172476540729,0.08024691358024696,0.065843621399177,0.06460905349794244,0.0037037037037037646,0.015226337448559713,0.0061728395061729,0.0032921810699589106,0.010699588477366306,4.4408920985006264e-17,0.012345679012345723,0.014403292181069994,0.0016460905349794607
71,71,0.9423868312757202,0.943195641483552,0.9507564062982402,0.9770762581043532,2.9298596784251334,0.8124632182257883,1.889415911290662,1.9840396630944839,0.2197859736677388,0.0880658436213992,0.07736625514403297,0.049382716049382755,0.006172839506172922,0.0032921810699588993,0.004115226337448629,0.0012345679012346067,-0.0028806584362139676,0.0028806584362140453,-0.0028806584362139785,0.0020576131687243147,0.007818930041152338
72,72,0.9135802469135802,0.914336072406812,0.9143081761006289,0.9615154237795748,3.1025018335116905,0.8004942816566746,1.226623912821736,1.8359777668222108,0.9740032539094315,0.0658436213991769,0.07407407407407403,0.040329218106995836,-0.0004115226337448763,0.01769547325102876,0.013168724279835342,0.0012345679012345512,0.0024691358024691245,-0.0004115226337448985,0.0028806584362139785,-0.002880658436214034,-0.008230452674897182
73,73,0.9423868312757202,0.9427208835341365,0.941358024691358,0.976070720926688,2.682431720693496,0.7342614759346556,1.7470468276492825,1.9644816567725178,0.3672513664744301,0.09917695473251031,0.08765432098765437,0.04938271604938277,-0.003292181069958833,0.005761316872428046,0.0020576131687243147,0.0004115226337448652,0.0012345679012346177,0.0,0.0,-0.000411522633744843,-0.003292181069958833
74,74,0.9629629629629629,0.9629101254127065,0.957659478885894,0.9898921832884098,2.607188785083337,1.2373416753024047,1.8041573528137989,1.9395721545682718,0.4012571803270229,0.08106995884773657,0.07860082304526744,0.06172839506172832,-0.00246913580246918,0.0032921810699588216,-0.004115226337448608,0.0016460905349794052,0.00411522633744853,-0.004938271604938338,0.0008230452674896971,-0.0012345679012346067,-0.0037037037037037646
75,75,0.9465020576131687,0.9468715392304597,0.9476594455385547,0.988941069534919,2.6197684445743286,0.8536361152489214,2.276793188779479,1.6212683555841656,0.7595927731801534,0.09012345679012349,0.05267489711934158,0.017695473251028826,-0.0008230452674897082,-0.0028806584362139785,-0.006995884773662519,-0.008230452674897082,-0.003292181069958833,0.0012345679012345622,-0.0024691358024691245,-0.004526748971193395,0.007407407407407451
76,76,0.9423868312757202,0.9427315851258352,0.9411426380368098,0.9868865030674846,2.9540660023535876,0.6678993183350798,1.381359317776639,1.539273878545098,0.8696873039139372,0.060493827160493896,0.0818930041152264,0.04197530864197535,0.0008230452674897526,0.009876543209876599,0.0037037037037037646,0.004526748971193484,0.008641975308642047,0.0037037037037037867,1.1102230246251566e-17,0.0004115226337448874,0.002057613168724326
77,77,0.9300411522633745,0.9310625603111188,0.9409254267744833,0.9717729859239294,2.303227444067711,1.0788621988618083,1.3999344043446236,1.9130910564924144,1.0071095026111574,0.1288065843621399,0.08641975308641973,0.05390946502057611,0.011522633744855949,0.004115226337448541,-0.0020576131687242705,0.0004115226337448541,0.0024691358024691245,0.0,0.006584362139917666,0.0004115226337448541,0.0012345679012345622
78,78,0.9547325102880658,0.9547991743907286,0.9508786547492805,0.9894712922284502,3.382138769996695,0.6419076822664616,1.400936429692289,2.2538518984149727,-0.22719799905140636,0.09012345679012344,0.07407407407407404,0.04320987654320987,0.006172839506172811,0.008230452674897104,0.0024691358024691245,0.0,0.0004115226337448541,-0.003703703703703687,0.0,-0.0004115226337448541,0.003292181069958833
79,79,0.9465020576131687,0.9471889457665034,0.9538051867860451,0.9851806112997838,2.652529901724744,1.1589455896507315,1.936903456666259,1.8281772269972323,0.13358502941018016,0.05884773662551444,0.05761316872427985,0.0358024691358025,0.0049382716049382715,0.006172839506172867,0.0069958847736625975,0.0,0.0016460905349794165,0.0,0.0,0.004115226337448574,-0.0012345679012345622
80,80,0.9547325102880658,0.9549413939037389,0.9572043010752689,0.9888172043010752,3.0453054134586837,0.7660253117923544,1.6875522397384703,1.5638387178643582,1.014651623441814,0.07901234567901233,0.11111111111111109,0.05432098765432096,0.0024691358024691245,-0.0008230452674897082,0.004526748971193395,-0.0020576131687242705,-0.0028806584362139898,0.0008230452674897082,-0.0012345679012345622,-0.004938271604938249,0.0024691358024691245
81,81,0.9218106995884774,0.923554166300704,0.9323616115296429,0.9855060596134949,2.627540686311292,1.1957995529749375,1.4902290220551375,2.0109287340163067,0.1668614092676137,0.08559670781893003,0.046913580246913625,0.04526748971193417,-0.0012345679012345622,-0.0004115226337448541,-0.0028806584362139785,-0.0012345679012345622,-0.0012345679012345622,0.0020576131687242705,-0.0020576131687242705,-0.004115226337448541,-0.005349794238683103
82,82,0.9465020576131687,0.9465599464216813,0.9440066512434934,0.9832995951417004,3.209777502301997,1.2137230334300244,0.5630455730738736,1.8121580859110296,0.9430057067308953,0.11316872427983542,0.10740740740740742,0.04773662551440331,0.006995884773662586,0.005349794238683136,-0.003703703703703687,-0.0024691358024691136,-0.007407407407407374,-0.003292181069958833,-0.005761316872427957,-0.0037037037037036757,0.007818930041152305
83,83,0.9382716049382716,0.9388727579497476,0.9442970822281167,0.9727379899793693,3.208482364853728,1.1797376132546913,1.7682122239526563,1.468729154532001,0.3752740359380505,0.12839506172839502,0.09382716049382711,0.039917695473250955,0.0016460905349794052,0.0028806584362139785,0.0012345679012345512,0.0008230452674897082,0.003703703703703687,0.0008230452674896971,-0.0008230452674897637,-0.0008230452674897415,-1.1102230246251566e-17
84,84,0.9670781893004116,0.9672490516847089,0.9711909181779237,0.9931457946594316,2.8714438246353486,1.3417542933710715,1.002474820273206,1.4026010840797403,0.9644198527374213,0.11234567901234574,0.11769547325102887,0.046090534979423906,0.004938271604938349,0.011522633744856025,0.006172839506172922,0.002057613168724326,0.012757201646090588,0.004526748971193495,0.007818930041152338,0.0008230452674897303,0.00493827160493836
85,85,0.9259259259259259,0.927069044352995,0.931768042861645,0.9786479672234478,2.3120284348712103,1.4972077590826582,2.567233626766984,0.8964619054239956,0.6132871846348347,0.05061728395061728,0.017695473251028826,0.028395061728395055,-0.0028806584362139785,0.0004115226337448541,-0.0004115226337448541,-0.0004115226337448541,-0.0004115226337448541,-0.0004115226337448541,-0.013991769547325084,-0.004938271604938249,0.004115226337448552
86,86,0.9547325102880658,0.954979497085743,0.9522629138013754,0.9894450663681432,3.0693239359413407,1.069817585018226,1.4323567766434089,1.2070786682453232,0.7388649338275114,0.06625514403292179,0.08312757201646089,0.0530864197530864,0.0020576131687242705,0.003292181069958833,0.01563786008230452,0.0,-0.0008230452674897082,-0.0016460905349794165,0.006584362139917666,-0.0024691358024691245,0.010288065843621375
87,87,0.9423868312757202,0.9427648120831887,0.9404240337975278,0.9802065404475043,2.3959766043918163,0.7649350355809438,1.7575270215887258,1.753793513596838,1.2465133904067696,0.09917695473251033,0.07407407407407414,0.031687242798353964,0.0028806584362140565,0.013580246913580295,0.0012345679012346067,0.002880658436214034,0.012345679012345734,0.0024691358024691913,0.007407407407407485,0.0008230452674897526,-0.004115226337448541
88,88,0.9506172839506173,0.9506172839506173,0.9447810937736707,0.9892440539312225,2.4534342036334924,1.3256950395032117,1.3892239668054596,1.8274340418499972,0.5625303208834938,0.07530864197530866,0.08189300411522635,0.03497942386831278,-0.0028806584362139785,0.004938271604938249,0.0016460905349794165,0.0016460905349794165,0.005761316872427957,-0.004115226337448541,0.0065843621399176875,-0.004526748971193406,-0.007407407407407374
89,89,0.9382716049382716,0.9385799302228809,0.9339305273040213,0.972539508684087,2.5095696729327766,0.8178340889258143,1.7921917157318805,2.1504321245611435,0.7567154290010472,0.06543209876543206,0.058847736625514346,0.04279835390946498,0.004938271604938249,0.006584362139917666,0.0024691358024691136,-0.005349794238683214,0.015226337448559602,0.003703703703703687,0.002057613168724259,-0.0008230452674897415,-0.0024691358024691913
90,90,0.9465020576131687,0.9474563540068422,0.9538655462184874,0.9826050420168067,2.4547589996753065,0.8512269884594295,2.18854549808632,1.7667458138119936,0.4493181392094439,0.11646090534979425,0.06008230452674899,0.05226337448559672,0.007407407407407451,0.00452674897119344,-0.004115226337448541,-0.0008230452674897082,0.00823045267489717,0.008641975308642014,-0.0024691358024691245,-0.004938271604938249,0.010699588477366318
91,91,0.9423868312757202,0.9425861707240673,0.9432788051209103,0.9895448079658605,2.4626399613512766,1.2450916797595415,1.3997786607750913,1.3419906259424148,0.8520373013911348,0.14032921810699592,0.08477366255144038,0.022222222222222254,-0.006995884773662519,0.002880658436214034,-0.0024691358024691136,-0.000823045267489686,0.004938271604938349,-0.008641975308641936,-0.0004115226337448319,-0.0012345679012345512,-0.006584362139917666
92,92,0.9547325102880658,0.954979497085743,0.9522629138013754,0.985207100591716,2.8852874925920475,0.35004231016057974,1.0645662855332922,2.5048289134509893,0.8115707006552286,0.06296296296296294,0.0646090534979424,0.051440329218106984,0.0016460905349794165,0.009465020576131666,0.009053497942386812,0.006584362139917666,0.004526748971193395,0.0016460905349794165,0.005349794238683103,-0.004938271604938249,-0.0004115226337448541
93,93,0.9506172839506173,0.9516099920583351,0.9612873134328358,0.9854138398914518,2.466030059817287,1.13767420529588,1.5045972974974462,1.385430291694007,1.3491665549755565,0.11358024691358026,0.07983539094650206,0.039917695473251046,0.0037037037037036978,0.012345679012345668,0.015637860082304545,-0.0020576131687242705,-0.0020576131687242705,0.009053497942386824,0.004938271604938249,0.0024691358024691245,0.0028806584362139785
94,94,0.9506172839506173,0.9509811375402772,0.9538719285182428,0.9805658972449739,2.642337330924997,0.7062675797790788,1.6370245605466733,1.5156484093535014,1.0658910866983773,0.10329218106995883,0.11399176954732507,0.0674897119341564,0.0008230452674897082,0.012757201646090543,0.011111111111111127,0.0024691358024691245,0.003292181069958833,0.0012345679012345622,0.004938271604938249,0.005349794238683103,0.010699588477366273
95,95,0.9547325102880658,0.9548078786909703,0.9497668997668998,0.9935508935508935,3.0669584976953823,0.9299626199382782,1.5835718409664146,1.6364321914593702,0.4950277955480717,0.10617283950617282,0.045679012345679004,0.033333333333333305,0.0012345679012345622,0.0016460905349794165,0.0008230452674897082,-0.003703703703703687,0.0024691358024691245,-0.008230452674897092,-0.005761316872427957,-0.0012345679012345622,-0.003292181069958833
96,96,0.9382716049382716,0.9388168124551567,0.9366304173996483,0.9871261794338718,2.335237156420078,0.8247527933222568,1.0847912655989311,2.310377198578384,1.0899613907804693,0.07777777777777774,0.10288065843621394,0.05596707818930037,0.0024691358024691136,0.01193415637860078,-0.0012345679012345956,0.004938271604938249,-3.3306690738754695e-17,0.0024691358024691136,0.0032921810699588216,-2.2204460492503132e-17,-1.1102230246251566e-17
97,97,0.934156378600823,0.9340057559374917,0.9275231347599768,0.981203007518797,3.192812798953133,1.1398196599536867,1.5684842907461407,1.3826643229173459,0.7277793762961476,0.06666666666666664,0.07283950617283946,0.03209876543209873,-0.0008230452674897082,0.009053497942386801,0.003703703703703687,-0.0008230452674897082,-0.0016460905349794275,-0.0024691358024691466,0.009465020576131643,0.0012345679012345512,-0.0020576131687242705
98,98,0.9629629629629629,0.9631370883544796,0.9627199753010188,0.9900432232170423,2.5588866234400953,1.085700860616412,1.093905330297669,1.9424003159067238,0.8849877190070223,0.08600823045267483,0.08395061728395059,0.03744855967078183,-0.003703703703703776,0.006584362139917666,-0.0004115226337448763,-0.002057613168724326,-0.009053497942386902,-0.0004115226337448652,0.0016460905349793941,-0.007407407407407462,-0.0012345679012346288
99,99,0.9259259259259259,0.9261206844527835,0.9212956068503351,0.9760238272524199,2.778316416010878,1.4198368301534143,1.321185902066737,1.122211994496659,0.8290677318216516,0.1,0.10041152263374489,0.049382716049382734,0.0020576131687242705,0.007407407407407407,0.0037037037037036978,0.004526748971193406,0.0,-0.0028806584362139785,0.0,0.0012345679012345622,-0.0008230452674896971
100,100,0.9423868312757202,0.9426315172068125,0.9428104575163399,0.9896151053013797,2.515655237599802,1.1729940773358938,1.6705248174669267,1.771619589608756,0.6204236531272201,0.07201646090534983,0.05432098765432104,0.032510288065843676,-0.0012345679012345401,0.009876543209876609,-0.0008230452674896638,3.3306690738754695e-17,-0.00411522633744853,0.0004115226337448985,-0.005761316872427957,-0.006172839506172811,-0.0004115226337448208
101,101,0.934156378600823,0.9349945719407206,0.9377560668137409,0.9814056098329657,2.6306412876188943,1.2501545262960323,1.3771559213943962,2.1722778922625356,0.3785582007464261,0.09835390946502054,0.08683127572016457,0.04650205761316869,0.0028806584362139785,0.012345679012345645,-0.0032921810699588438,0.0,0.003292181069958833,0.0020576131687242705,-0.004115226337448574,0.0008230452674897082,-0.0032921810699588438
102,102,0.9382716049382716,0.9385529932802119,0.9348926380368099,0.9775306748466258,2.507864475009155,0.4654723133988473,1.3702044287066961,2.2744693271842054,1.1066599322953,0.08930041152263371,0.09341563786008224,0.05308641975308635,-0.0008230452674897415,0.0061728395061728,0.0037037037037036757,0.0012345679012345401,0.00411522633744853,0.0012345679012345512,-0.002057613168724326,0.002057613168724259,-0.0008230452674897637
103,103,0.9465020576131687,0.9471443874545155,0.9501439309131616,0.9739325123940509,2.6139318882105282,0.39701650932340815,1.2553931206170008,2.7398322959514076,0.8472971296690199,0.04691358024691361,0.1345679012345679,0.04238683127572018,-0.003703703703703687,0.007818930041152305,-0.0008230452674897082,-0.0008230452674897082,0.0037037037037037203,-0.0028806584362139785,-0.005761316872427957,-0.0004115226337448541,-0.006172839506172811
104,104,0.9382716049382716,0.9385191373495466,0.9359838274932615,0.9838274932614556,1.8677152450380756,1.4212331659148505,1.7241223259961485,1.6538198820349033,0.9172551989784803,0.06008230452674891,0.08436213991769541,0.05020576131687239,-0.007407407407407474,0.0028806584362139564,0.004526748971193395,-0.006584362139917777,-0.005761316872428058,-0.010288065843621463,-0.005761316872428035,-0.0024691358024691913,-0.007407407407407485
105,105,0.934156378600823,0.9340165580687704,0.9282795698924731,0.9880286738351255,2.425739257102925,0.7684704468372204,1.3759531582619344,2.388605205382721,0.7798513356973213,0.08847736625514399,0.06625514403292178,0.05226337448559667,-0.0008230452674897082,-0.004115226337448585,-0.0004115226337448541,0.003292181069958833,0.008641975308641936,-0.0028806584362139785,-0.006584362139917732,-0.007407407407407451,0.0016460905349794165
106,106,0.9423868312757202,0.94267266719374,0.9451635846372688,0.9811522048364153,2.5375181819866603,1.4452888745639596,1.0682550273300568,1.9563372883620158,0.6591694910098705,0.06296296296296301,0.07942386831275726,0.04732510288065848,0.0037037037037037533,0.002469135802469169,0.005349794238683192,-0.004938271604938249,0.006995884773662619,-0.0028806584362139785,-0.0012345679012345401,-0.004526748971193395,0.0037037037037037424
107,107,0.9588477366255144,0.9593099138871326,0.9661426380368099,0.9697085889570553,3.277464633509267,0.6935385204088773,1.7745308032686562,1.690477448936661,0.28278365872589994,0.06707818930041148,0.09670781893004111,0.055555555555555525,0.0016460905349794165,0.0012345679012345622,0.004938271604938249,0.0016460905349794165,0.004115226337448541,0.0028806584362139785,0.0,0.0020576131687242705,0.008641975308641936
108,108,0.9670781893004116,0.9672513079909515,0.9692273135669363,0.9863731656184487,2.7309859382514636,0.8128725676121263,1.7960743185822068,1.5439009079095238,0.9435495573047085,0.15144032921810704,0.06296296296296301,0.05020576131687247,0.004115226337448629,0.016460905349794275,0.005349794238683181,0.0032921810699588993,0.0032921810699588884,0.0028806584362140453,0.0032921810699588884,0.0016460905349794607,-0.0028806584362139676
109,109,0.9465020576131687,0.9469381953706942,0.9507110057769219,0.9822989186787143,2.504064151918491,0.9125909760586852,1.604182853623055,1.4708395481256022,1.116855107066515,0.08847736625514407,0.10164609053497944,0.041563786008230484,-0.003703703703703687,0.006172839506172867,0.0012345679012345846,-0.004938271604938249,0.003703703703703731,0.0,-0.007407407407407374,-0.0020576131687242705,0.0016460905349794386
110,110,0.9382716049382716,0.9388491805645801,0.9414482654143311,0.965990001514922,1.9502201326294926,0.7751488428960376,1.7067646530309522,2.2717946665638182,1.1630442947890196,0.131275720164609,0.08559670781893,0.049794238683127524,0.014403292181069893,0.009465020576131643,0.0020576131687242705,-1.1102230246251566e-17,0.010288065843621352,0.008230452674897071,0.003703703703703687,0.0020576131687242705,0.014403292181069893
111,111,0.9382716049382716,0.9388491805645801,0.9414482654143311,0.9725041660354492,3.4784869329377752,0.4581316336574854,1.0871618367664215,1.6400821447649114,1.1303514561311876,0.09794238683127567,0.09218106995884769,0.0658436213991769,0.006584362139917666,0.022222222222222164,0.005761316872427957,0.010288065843621352,0.011934156378600768,-0.003703703703703776,-0.004526748971193473,0.008230452674897082,-0.001646090534979472
112,112,0.9547325102880658,0.9548739584915296,0.9549956622325044,0.9915413533834587,3.4955977964905482,1.1149206550900685,1.3119079719545141,1.0265515845268829,0.7774397520282339,0.13909465020576134,0.09382716049382714,0.04814814814814813,0.009465020576131656,0.011934156378600813,0.008641975308641947,0.004938271604938249,0.006995884773662519,0.005761316872427968,0.005349794238683103,0.004938271604938249,0.008230452674897092
113,113,0.9423868312757202,0.9427315851258352,0.9411426380368098,0.9837423312883435,2.356439558576304,0.8335963979744022,1.7114724139971473,2.2946435946671477,0.6464872499701642,0.10000000000000005,0.08312757201646095,0.03456790123456795,0.001646090534979472,0.0012345679012346067,-0.0028806584362139676,0.002057613168724326,0.0004115226337449096,-0.0032921810699588216,0.0037037037037037646,-0.0012345679012345622,-0.0037037037037036757
114,114,0.9588477366255144,0.9590292207251271,0.9604187946884577,0.9902962206332994,2.7514577761570678,0.9996555149823768,1.3954252416355988,1.819851033527775,0.7549236290627575,0.10740740740740735,0.07860082304526746,0.05637860082304523,0.015226337448559646,0.015226337448559635,0.013168724279835332,0.009465020576131656,0.009876543209876498,0.010288065843621352,0.018106995884773647,0.010699588477366217,0.013991769547325072
115,115,0.934156378600823,0.9346247685823217,0.9358983854243816,0.9688934972596652,2.3330110627801446,1.0413231697088825,1.3427100626464243,2.346669779178746,0.9244471843180397,0.06337448559670779,0.08971193415637857,0.042798353909464994,-0.0016460905349794165,0.004115226337448541,-0.0008230452674897193,-0.0008230452674897193,-0.0004115226337448541,-0.0028806584362139898,-0.002880658436214012,0.0016460905349794052,-0.0028806584362139898
116,116,0.9423868312757202,0.9426999929523301,0.9417545180722892,0.9829066265060241,2.4725391677888746,0.9067353366260714,0.6912809554358897,2.7538327464376136,0.5933743596965831,0.09876543209876548,0.08806584362139923,0.05967078189300414,0.0024691358024691913,0.010699588477366318,1.1102230246251566e-17,2.2204460492503132e-17,-0.0016460905349793941,-0.0016460905349793941,-0.0008230452674896748,0.0008230452674897526,0.0008230452674897526
117,117,0.9588477366255144,0.9590040402006212,0.9549556809024979,0.9855761482675262,3.0197270567340864,0.8226414211783282,2.00844230181139,1.2174225178272713,0.6884308464161161,0.08888888888888884,0.07983539094650202,0.043209876543209846,0.005349794238683103,0.015226337448559623,0.010288065843621363,0.004526748971193395,0.004526748971193395,-0.0012345679012345622,0.0,0.005349794238683103,-0.005349794238683159
118,118,0.9382716049382716,0.9391792237796136,0.9476226993865031,0.9819018404907975,3.001998313065028,0.7499670476925117,1.4973029737587242,1.2500826405517578,1.0572266271185566,0.1004115226337448,0.07942386831275713,0.043209876543209826,0.007407407407407374,0.0024691358024691024,0.004115226337448541,0.0032921810699588216,0.000823045267489686,0.004938271604938249,-0.0037037037037037646,-0.0004115226337448874,0.0016460905349794052
119,119,0.9547325102880658,0.9548963879865457,0.9545755968169761,0.9915266725611553,2.3539373558815377,0.7991734151661386,1.328380673632942,1.866897403658147,1.1855849275580108,0.05802469135802467,0.06790123456790123,0.028395061728395045,-0.0024691358024691245,0.006995884773662542,0.0012345679012345733,-0.0012345679012345622,-0.0016460905349794165,-0.0012345679012345622,-0.0008230452674897082,-0.005349794238683115,0.004526748971193406
120,120,0.9547325102880658,0.954938861738822,0.9535276073619632,0.991180981595092,2.7781265177889116,0.9576711265679161,1.2833557677394585,2.176126705668355,0.7686641335217906,0.06790123456790123,0.0691358024691358,0.05390946502057611,0.0028806584362139785,0.005349794238683115,-0.0024691358024691245,0.006995884773662519,0.006172839506172823,0.004526748971193395,-0.007407407407407407,0.004115226337448541,-0.004115226337448552
121,121,0.9547325102880658,0.9550658308013795,0.9567101226993865,0.9860429447852761,3.4148043352402864,0.890100910177773,1.5156388541009707,0.9768859812475369,1.056753598588409,0.10987654320987654,0.09917695473251029,0.03662551440329217,0.006584362139917676,0.009465020576131678,0.004938271604938249,-0.0020576131687242705,0.0004115226337448541,0.0012345679012345622,-0.0024691358024691358,-0.0028806584362139898,0.0020576131687242705
122,122,0.9300411522633745,0.9308009488654179,0.9353099730458221,0.9729709493860438,3.0654369077878405,0.36794304126593935,1.3438062663747943,2.3146961529622176,0.9096525056776965,0.060493827160493806,0.07942386831275719,0.03744855967078188,0.0,0.0016460905349794165,0.0004115226337448541,-0.0016460905349794165,0.0016460905349794165,-0.005349794238683125,-0.0020576131687242705,0.003292181069958833,-0.0041152263374485635
123,123,0.9423868312757202,0.9427966725095315,0.9448970522885498,0.9738557250777663,2.5482918026791186,0.6238222199719913,1.1853795633560797,2.9928412099460386,0.1481332382454456,0.06995884773662556,0.07407407407407413,0.057201646090535005,-0.000411522633744843,-0.004938271604938249,0.005761316872428058,-0.0016460905349794052,-0.0037037037037036757,0.0028806584362140453,0.0032921810699589214,-0.007818930041152227,0.008641975308642047
