,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.frontlow_temperature_scaled,feature_importance.frontlow_humidity_scaled,feature_importance.frontlow_temperature_fd3_scaled,feature_importance.frontlow_humidity_fd3_scaled,feature_importance.frontlow_temperature_fd1_scaled,feature_importance.frontlow_humidity_fd1_scaled,feature_importance.frontlow_temperature_fd2_scaled,feature_importance.frontlow_humidity_fd2_scaled
49,49,0.934156378600823,0.934156378600823,0.9254601226993865,0.9790644171779141,1.5186893883784156,0.6896927152026928,1.6647235777321254,2.4120725450938303,0.9139477876452884,0.18436213991769543,0.04609053497942385,0.06584362139917692,0.008230452674897092,0.01934156378600821,0.010699588477366217,0.010699588477366207,0.003703703703703687
50,50,0.9259259259259259,0.926471706310416,0.9267311988086374,0.9638123603871929,2.132761368706682,0.7605480917361793,1.5766439722256236,2.003720154439776,0.6556994631138389,0.18189300411522633,0.06255144032921811,0.025514403292181086,0.016049382716049377,-0.0012345679012345622,0.020164609053497973,0.0004115226337448541,-0.003703703703703687
51,51,0.9423868312757202,0.9429039620508927,0.9441957394257486,0.9662704538437791,2.387247538848295,1.1540419251475564,1.85634262905238,1.4835854318487114,-0.4794583231692643,0.1925925925925926,0.06913580246913584,0.030041152263374515,0.00823045267489716,0.011934156378600869,0.002469135802469158,0.0020576131687243147,0.007818930041152338
52,52,0.9259259259259259,0.9266791105871565,0.9292545180722891,0.9615210843373494,2.534809602785715,0.19957180516006615,1.7637059383646214,2.035464558078672,0.8568304800449047,0.17242798353909464,0.0720164609053498,0.041975308641975316,0.01440329218106996,0.004526748971193406,0.009465020576131678,0.00781893004115225,0.00781893004115226
53,53,0.9300411522633745,0.9306717615896359,0.9353202976798483,0.9717641908653145,2.85882299023283,0.48886108954934104,0.991073340219415,2.3067600302138622,0.4439917426457886,0.191358024691358,0.07489711934156379,0.03703703703703702,0.014814814814814803,0.003703703703703687,0.0185185185185185,0.009053497942386824,0.007407407407407385
54,54,0.9423868312757202,0.9421921014513607,0.9310744056807656,0.9847175054029021,2.3542488251779257,1.1359459986629885,1.3890513534183098,1.9351157073208738,0.342598051449028,0.18148148148148152,0.06337448559670786,0.009465020576131744,0.01111111111111116,-0.00041152263374480966,0.01687242798353914,0.0037037037037037533,0.005349794238683192
55,55,0.9218106995884774,0.922960350120844,0.9289877300613496,0.9631134969325154,2.1875118315032775,0.20885087005993902,1.6630388697500658,2.6123520701830976,0.7872593952442153,0.15390946502057617,0.06625514403292183,0.027983539094650223,0.00823045267489716,0.016460905349794275,0.006172839506172867,0.00452674897119344,0.010699588477366285
56,56,0.9176954732510288,0.9184342315012751,0.9160620561901822,0.9644952145723988,2.036991810348945,0.7974814132845419,1.8594432638882894,1.70426136575509,0.9821517726560656,0.16748971193415643,0.04485596707818934,0.02757201646090538,0.004938271604938338,0.008230452674897193,0.014403292181070027,0.007818930041152338,-0.004526748971193373
57,57,0.934156378600823,0.9346932271892973,0.9353507044387214,0.9781851234661415,1.6828732835048905,1.0871171486993267,1.3226471460561517,1.94903760284561,0.6347835443893101,0.18148148148148144,0.06831275720164608,0.008641975308641924,0.005761316872427957,-0.0012345679012345846,0.008230452674897115,-0.008641975308642002,-0.003703703703703709
58,58,0.9382716049382716,0.9387119178570758,0.9382716049382716,0.9716506630086877,1.8771058853480374,0.3506969635379625,1.619928981971641,2.405161498075103,0.8290554257756573,0.18148148148148144,0.09053497942386828,0.06995884773662546,0.034156378600822976,0.011111111111111072,0.015226337448559613,0.013991769547325061,0.01893004115226332
