,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.fronttop_temperature_scaled,feature_importance.fronttop_CO2_scaled,feature_importance.fronttop_humidity_scaled,feature_importance.fronttop_temperature_fd3_scaled,feature_importance.fronttop_humidity_fd3_scaled,feature_importance.fronttop_temperature_fd1_scaled,feature_importance.fronttop_humidity_fd2_scaled,feature_importance.fronttop_CO2_fd3_scaled,feature_importance.fronttop_temperature_fd2_scaled,feature_importance.fronttop_humidity_fd1_scaled,feature_importance.fronttop_CO2_fd2_scaled,feature_importance.fronttop_CO2_fd1_scaled
65,65,0.9588477366255144,0.9592661725484203,0.9658509036144578,0.9925451807228916,2.5162182650004703,0.9983909058376378,1.8969885554373318,0.9973264390167034,1.2518147720964923,0.14444444444444443,0.082716049382716,0.04855967078189298,0.0032921810699588104,0.006584362139917676,0.015226337448559613,0.006995884773662519,0.012757201646090477,0.008641975308641936,0.0012345679012345622,0.0024691358024691245,0.0016460905349794165
66,66,0.9629629629629629,0.9631484362942163,0.9659846732215154,0.9924089068825912,2.5118238321267405,0.5509852160528412,1.7491062830091295,1.5575917052229233,1.3341357005427343,0.12510288065843617,0.08024691358024685,0.05432098765432094,0.012757201646090477,0.006584362139917655,0.0057613168724279466,0.0032921810699588216,0.004526748971193395,0.006584362139917666,0.002057613168724259,0.007818930041152227,0.00905349794238679
67,67,0.9547325102880658,0.9547930182108221,0.9516008935219658,0.9939687267311987,2.775406133685156,0.6319073264620476,1.8539889725154923,1.5351570268118564,0.8221995662639376,0.06748971193415637,0.0448559670781893,0.013991769547325072,0.0016460905349794165,-0.0012345679012345622,-0.0008230452674897082,-0.005349794238683103,0.006995884773662531,-0.0012345679012345622,-0.0008230452674897082,-0.006172839506172811,-0.009876543209876553
68,68,0.9259259259259259,0.9267578449968387,0.9288726993865031,0.9773773006134969,3.1416372091717597,1.1937351426533591,1.5542784624557826,0.748105578759321,1.0259452475888293,0.139917695473251,0.08436213991769546,0.04691358024691359,0.015226337448559678,-0.003703703703703687,-0.005761316872427957,-0.0020576131687242705,-0.00864197530864197,0.0028806584362139785,0.0016460905349794275,-0.003292181069958833,-0.0020576131687242705
69,69,0.9382716049382716,0.9386841589570634,0.9386295180722892,0.9857680722891566,2.997742701689174,0.7276183872832219,1.5483894994263763,1.0684020385525315,1.025244059112361,0.05061728395061723,0.08271604938271601,0.04115226337448554,0.013580246913580207,0.005761316872427957,-3.3306690738754695e-17,-0.00905349794238689,0.009053497942386779,0.000411522633744843,-0.001646090534979483,0.0032921810699588104,0.006995884773662498
70,70,0.9218106995884774,0.9223864350205644,0.9194401840490798,0.9826687116564418,1.9059100138014635,0.8174466982953668,1.5991071362767044,2.37460113633786,0.8526547569995486,0.08353909465020577,0.06954732510288067,0.032098765432098775,-0.006172839506172823,-0.012345679012345645,-0.009876543209876498,0.0004115226337448541,-0.005349794238683103,-0.00905349794238679,0.0020576131687242926,-0.005349794238683103,-0.004938271604938249
71,71,0.9465020576131687,0.9470535515533786,0.9505248533497993,0.9889626427909849,2.462880946300921,0.8068723942539385,2.1021236888586445,1.1231295226474791,1.1033068827680101,0.11234567901234574,0.05349794238683131,0.04156378600823048,0.018518518518518545,0.002880658436214001,0.003292181069958866,0.011111111111111138,0.009876543209876586,0.005349794238683148,0.005349794238683159,0.004526748971193417,0.00452674897119344
72,72,0.9094650205761317,0.9105384142837326,0.9139712488769093,0.9515573525007488,2.222302149508403,-0.17592764070299427,2.3452929308669965,1.441007222860129,2.2787883134206086,0.07366255144032918,0.04938271604938268,0.031275720164609014,0.017283950617283928,0.016872427983539072,0.007407407407407374,0.011522633744855926,0.008230452674897082,0.004115226337448541,-0.0008230452674897193,-0.0016460905349794275,0.003292181069958833
73,73,0.9382716049382716,0.9381748686096514,0.9290123456790124,0.986816034141137,2.0151166077918647,-0.01659288982985391,2.090362134435914,1.7674139184857027,1.6100047586164077,0.13086419753086415,0.09465020576131682,0.034567901234567856,0.002057613168724237,0.013168724279835332,0.011522633744855914,0.009876543209876498,0.008230452674897082,0.006172839506172811,0.005761316872427957,0.006584362139917666,0.0008230452674896971
74,74,0.9465020576131687,0.946575953936627,0.9422731356693621,0.9879454926624738,1.7716956579392857,0.7862005337392974,3.1282599303538787,1.7293270698419534,0.42737640094868934,0.09341563786008233,0.07818930041152265,0.05473251028806585,0.002880658436214001,0.00905349794238688,-0.004526748971193395,0.007818930041152305,0.0037037037037037203,0.0020576131687242705,0.008641975308642014,0.0020576131687242705,0.00823045267489716
75,75,0.9465020576131687,0.9470026231559695,0.9506514164520528,0.9930313588850174,2.581002888334518,0.7862275872303434,2.0186032499408246,1.0711884510164045,1.3470934816705316,0.1345679012345679,0.07860082304526751,0.022222222222222244,-0.000411522633744843,0.00452674897119344,0.0008230452674897193,-0.003292181069958833,-0.0008230452674897082,0.0004115226337448541,-0.004526748971193395,-0.003292181069958833,-0.007818930041152227
76,76,0.9465020576131687,0.9467459275095169,0.9442101226993864,0.9884969325153374,1.5814849516695477,0.901125982915981,1.0862640880401415,2.384295772526159,1.5271965853462377,0.14320987654320988,0.09218106995884776,0.0349794238683128,0.013580246913580295,0.01316872427983543,0.004115226337448574,0.010288065843621453,0.006995884773662586,0.0004115226337448652,0.005761316872428002,0.00823045267489716,-0.0024691358024691245
77,77,0.9094650205761317,0.9107076575486162,0.9167789757412399,0.9719976040730758,2.068663873377602,1.1354180911682006,2.1200440598265216,1.0582423968524601,1.1853593694764746,0.12551440329218103,0.049794238683127524,0.032921810699588425,0.006584362139917666,-2.2204460492503132e-17,0.006995884773662519,0.0004115226337448541,0.0004115226337448319,0.0028806584362139785,0.004526748971193395,-0.0012345679012345846,-0.0012345679012345956
78,78,0.9588477366255144,0.9588477366255144,0.9539842448113922,0.9920466595970308,2.2705532985971755,0.547872856534455,1.4339650725027506,1.4256168859674334,1.6136278629555383,0.13497942386831271,0.0567901234567901,0.03209876543209874,0.0164609053497942,0.004938271604938249,0.009876543209876498,-0.009465020576131722,0.008641975308641936,0.0008230452674897082,0.0024691358024691245,-0.0028806584362139785,-0.004526748971193428
79,79,0.9547325102880658,0.9553137233408874,0.9631830811979005,0.9834053720284038,2.672447499340763,0.8012106858261231,1.7591069430045037,1.1438871556743844,1.2939770773248498,0.12304526748971192,0.09711934156378597,0.02716049382716048,0.013991769547325084,0.008230452674897082,0.008230452674897092,0.005349794238683103,0.010288065843621352,0.006172839506172811,0.005761316872427957,0.0,0.006172839506172811
80,80,0.9423868312757202,0.9423868312757202,0.9390322580645161,0.9891756272401433,2.905012018497226,0.64554384395085,1.8477060626577264,1.0623709762294327,1.6322090026142264,0.10946502057613175,0.08312757201646095,0.03004115226337454,0.007818930041152316,0.004938271604938338,-0.0024691358024691245,-0.0012345679012345401,-0.003292181069958833,-0.001646090534979383,-0.004526748971193384,-0.010288065843621352,-0.0008230452674896748
81,81,0.9259259259259259,0.9267699652315037,0.9228627579430069,0.9805109728136259,1.7216169156596703,0.883042649135024,2.1650139459133295,1.3012199739943764,1.5209136167805088,0.07572016460905351,0.05185185185185186,0.0411522633744856,0.016049382716049398,0.006584362139917699,0.007818930041152273,1.1102230246251566e-17,0.007818930041152283,0.010699588477366273,-0.0004115226337448541,0.003703703703703687,0.0012345679012345733
82,82,0.9506172839506173,0.9503830889598679,0.9428860613071139,0.9879265471370734,2.8251184930434006,0.6320149482456406,1.3621195644347477,1.7872919609571234,0.9320378283971792,0.12510288065843622,0.10617283950617282,0.05102880658436214,0.021399176954732525,0.005761316872427991,0.006995884773662531,-0.013168724279835398,-0.004115226337448541,0.01152263374485597,-0.010288065843621397,0.002880658436214001,-0.0024691358024691245
83,83,0.9547325102880658,0.9549961100316252,0.9571175950486295,0.986221632773357,1.8128639318909558,0.8267860163607453,1.705392495535167,2.030973725554201,1.2280134152864326,0.1213991769547325,0.07530864197530864,0.039917695473251025,0.010288065843621375,0.0,0.008230452674897082,0.004115226337448541,0.0012345679012345622,0.0016460905349794165,-0.0020576131687242705,0.0016460905349794165,0.0004115226337448541
84,84,0.9711934156378601,0.9713207679533835,0.9745466228759103,0.9893617021276595,3.3113893156079106,1.0256325163189615,1.624178560936294,1.5785942045838575,-0.09063251473448448,0.09835390946502061,0.09259259259259259,0.04032921810699591,0.014814814814814859,0.01111111111111115,0.008641975308642035,0.008641975308642002,0.005349794238683148,0.011111111111111172,0.007818930041152305,0.003703703703703687,0.0028806584362139898
85,85,0.9465020576131687,0.9469474163576045,0.9467381027418846,0.9851087299086039,1.910670552640282,0.5600990069072495,2.263645211089917,1.4480470468358861,1.5048530791331196,0.08518518518518521,0.0740740740740741,0.04773662551440331,0.020576131687242816,0.005349794238683159,-0.003703703703703687,0.005349794238683148,0.0041152263374485635,0.006584362139917732,0.0024691358024691245,0.004115226337448585,0.013580246913580285
86,86,0.9423868312757202,0.9423868312757202,0.931992643531105,0.9896849512234127,2.047326312417756,0.7092378713206854,1.4555899099413405,1.495555699333753,1.7205761205145427,0.05390946502057616,0.09341563786008232,0.04238683127572022,0.010699588477366318,0.00534979423868317,-0.007818930041152227,0.004115226337448619,-0.0020576131687242484,-0.0004115226337448319,-0.011111111111111061,-0.0008230452674896748,0.0024691358024691913
87,87,0.9382716049382716,0.9383774834835487,0.9304490690032858,0.9838053512752308,3.1144273354257175,0.2991214300338446,2.609131625589494,0.2895381375323063,1.6895247278186847,0.09094650205761312,0.0687242798353909,0.023868312757201603,0.008641975308641936,0.004115226337448518,0.0028806584362139564,0.006172839506172811,0.0016460905349793941,0.010699588477366207,0.0032921810699587995,-0.0028806584362140453,0.0028806584362139564
88,88,0.9506172839506173,0.9507604492042243,0.9477730646871686,0.990380245417361,2.3498869184654367,1.1196799383177258,1.4932028211428927,1.6978472188032796,0.7999119125698329,0.10370370370370367,0.07613168724279837,0.026337448559670795,-0.0012345679012345512,-0.0028806584362139785,0.0008230452674897082,0.0004115226337448541,0.004526748971193406,0.0049382716049382715,0.004526748971193395,-0.0004115226337448541,0.0028806584362139898
89,89,0.9465020576131687,0.9467692728598301,0.9434360819902988,0.9863871068690345,1.1129873713956233,1.0475068435115995,1.719298649934086,1.7773119173323655,2.0516046469784093,0.12921810699588482,0.054732510288065875,0.03168724279835393,0.019753086419753107,0.0049382716049383045,0.00452674897119344,0.005761316872428002,0.011522633744856015,0.004526748971193428,0.004526748971193428,0.0016460905349794386,0.0004115226337448763
90,90,0.9382716049382716,0.9391525582001773,0.9391596638655462,0.988655462184874,2.3216587210147375,0.19106253867161188,2.142928019620899,1.9789960152629353,1.3146176792228081,0.08724279835390943,0.0563786008230452,0.03456790123456786,0.005761316872427957,-0.005349794238683192,-0.007407407407407451,-0.0028806584362140453,-0.00823045267489717,0.003292181069958833,0.006172839506172811,0.0028806584362139564,-0.0024691358024691913
91,91,0.9423868312757202,0.9425861707240673,0.9432788051209103,0.9814366998577525,1.628078966874145,0.9579828176681707,1.7395038379553058,1.621122063301631,1.4083137981688352,0.12716049382716052,0.06584362139917699,0.02716049382716056,-0.002469135802469091,0.015226337448559713,0.0012345679012345956,0.006995884773662619,0.007407407407407462,0.004115226337448608,0.00246913580246918,0.002880658436214034,0.002880658436214034
92,92,0.9547325102880658,0.954979497085743,0.9522629138013754,0.9854469854469854,2.8008404762586725,0.5098636771736853,0.5568787976075461,1.7346555561885166,2.106685153895603,0.11604938271604934,0.09341563786008229,0.044855967078189306,0.02139917695473248,0.005761316872427968,0.008230452674897092,0.008230452674897082,0.0020576131687242705,0.005761316872427957,0.007407407407407374,0.006584362139917666,0.0004115226337448541
93,93,0.9588477366255144,0.9595284406217187,0.966969131614654,0.9854986431478968,2.0175734432580743,1.1926549181924804,2.0926429969994924,1.3093364164656058,0.9753499499087757,0.15802469135802463,0.06172839506172837,0.05308641975308641,0.015226337448559635,0.006995884773662519,0.006172839506172811,0.01193415637860078,0.009876543209876498,0.009876543209876498,0.018930041152263342,0.008230452674897082,0.008230452674897082
94,94,0.9300411522633745,0.9299445186096215,0.9217423678332093,0.9837676842889055,2.100570956247561,1.2783843277408775,1.4640888022014462,1.4974738569513442,1.1047701012758486,0.07530864197530864,0.06790123456790123,0.0493827160493827,0.02016460905349794,0.011522633744855949,0.004938271604938249,0.015226337448559668,0.011522633744855959,0.010288065843621385,-0.0020576131687242705,0.0020576131687242705,-0.010288065843621408
95,95,0.9629629629629629,0.9632531719488242,0.965967365967366,0.9967365967365968,2.950211900187686,0.7305530738954127,1.4824559664623926,1.2531620528535796,1.2855591036765934,0.10699588477366251,0.06666666666666662,0.028806584362139863,0.00905349794238679,0.0004115226337447986,-0.0061728395061729,0.0037037037037036757,-0.001646090534979472,-0.0008230452674897526,-0.0004115226337448874,-0.0008230452674897415,-0.0037037037037037533
96,96,0.934156378600823,0.934156378600823,0.9222773068926915,0.9827282904205982,1.9790280508322364,0.64364929617224,1.4635545276227488,1.8860304435050275,1.6246253264855022,0.06707818930041151,0.06090534979423867,0.028806584362139898,0.004938271604938249,0.0024691358024691245,0.003292181069958833,0.003292181069958833,-0.003292181069958855,-0.0012345679012345622,0.0008230452674897082,-0.0028806584362139785,0.003292181069958833
97,97,0.9423868312757202,0.9423868312757202,0.9385121457489879,0.9825766338924233,1.5622709525288385,1.1258123632772,1.8117866532664968,2.0928961567406614,1.1906753833916328,0.0893004115226338,0.07613168724279841,0.038683127572016494,0.007818930041152316,0.005349794238683192,0.008230452674897182,0.0008230452674897637,0.007407407407407462,-0.0004115226337448319,0.006584362139917754,0.0024691358024691913,-0.0016460905349794052
98,98,0.9588477366255144,0.9589787043348734,0.9563908613769682,0.9827878974992281,2.088895170744781,1.2558598358696798,1.3573339316938067,1.7516072781518923,1.1945560283135315,0.10452674897119338,0.07983539094650202,0.049794238683127566,0.018106995884773637,0.018930041152263356,0.006995884773662519,0.01481481481481477,0.010288065843621352,0.004938271604938249,0.011522633744855914,0.009465020576131643,0.005761316872427957
99,99,0.9382716049382716,0.93835411574203,0.9335070737155622,0.9781831720029783,1.741083888301136,1.2071402442055592,1.916968895923497,1.2170581784614543,1.3657798698952148,0.131275720164609,0.09794238683127568,0.06378600823045262,0.004526748971193384,0.011522633744855914,0.010699588477366207,0.007407407407407374,0.011111111111111061,0.005349794238683092,0.0057613168724279466,0.011934156378600768,0.005349794238683103
100,100,0.9465020576131687,0.9467806677109003,0.9483660130718954,0.9929557007988381,2.791841328306861,0.9679437749670388,2.0834275068817574,0.6606626108726614,1.0775494951662068,0.10864197530864197,0.0497942386831276,0.025925925925925943,0.011522633744856025,-0.0016460905349794165,0.0012345679012345846,-0.003292181069958833,-0.008230452674897082,0.0020576131687242705,-0.005349794238683103,-0.0024691358024691245,-0.008230452674897082
101,101,0.9300411522633745,0.9310278628153025,0.934762054837693,0.9795146549007249,2.4062578145590323,0.5333299834457441,1.7920450930270633,1.849378544029144,1.381193737910939,0.13950617283950614,0.0897119341563786,0.037037037037037035,0.012345679012345668,0.009053497942386801,0.0065843621399176875,0.013991769547325072,-0.0008230452674897082,0.004115226337448541,0.005761316872427957,0.0,-0.0004115226337448541
102,102,0.934156378600823,0.9343595996545241,0.9286426380368098,0.9822852760736196,0.9997528251473513,0.8441164544102485,2.5753574174061282,2.1289313159376593,1.0370697186846596,0.091358024691358,0.0465020576131687,0.03497942386831273,0.005761316872427957,0.006584362139917666,-0.00452674897119344,0.0004115226337448541,0.0028806584362139785,-0.0012345679012345622,-0.0004115226337448541,-1.1102230246251566e-17,0.0020576131687242705
103,103,0.9629629629629629,0.9631650430701533,0.9619782504397889,0.9811290580521349,1.762317942295147,1.0296795721432324,1.9163034454624726,2.0644728048721674,1.1076920574817475,0.12345679012345676,0.10082304526748968,0.036625514403292134,0.011111111111111061,-0.0004115226337448874,0.003703703703703687,0.003703703703703687,0.007407407407407374,0.0020576131687242705,0.006172839506172811,0.0020576131687242705,0.004526748971193395
104,104,0.9506172839506173,0.951102422070164,0.956648697214735,0.9863731656184487,2.2934065926113956,0.6868117318444699,1.8080661294078113,1.3062869046791565,1.5350125432483357,0.08065843621399175,0.08765432098765433,0.060905349794238686,0.025925925925925918,0.0020576131687242926,0.006995884773662542,0.0020576131687242817,0.0049382716049382715,0.009465020576131689,0.00781893004115226,0.011934156378600836,0.0
105,105,0.9588477366255144,0.9587603487929814,0.9544086021505376,0.9906810035842294,2.4396680279174707,0.9688454369503415,1.8293175548391065,1.4343436282998694,0.9009508071882176,0.10370370370370367,0.09999999999999996,0.05267489711934152,0.0127572016460905,0.006584362139917666,0.0016460905349794165,0.004115226337448541,0.007407407407407374,0.003703703703703687,0.011522633744855914,0.006584362139917666,-0.0008230452674897082
106,106,0.9547325102880658,0.9548525853284165,0.955298719772404,0.9861308677098151,1.8861238857243057,1.006239663166084,1.958736450214901,1.6286496271638178,0.9510566530165927,0.08189300411522632,0.07695473251028806,0.05432098765432096,0.01563786008230451,0.006172839506172823,0.011522633744855926,0.0008230452674897082,0.021810699588477367,0.004938271604938249,0.006584362139917666,0.011522633744855949,-0.0008230452674897082
107,107,0.934156378600823,0.9347290396152511,0.9350076687116564,0.9823619631901841,2.251999696557523,0.9822110657232391,2.198222833960474,1.5070804742055832,0.7353280714165097,0.08518518518518516,0.08641975308641972,0.03497942386831271,-0.003292181069958866,0.0061728395061728,-0.0037037037037037203,-0.0016460905349794386,0.0024691358024691245,-0.005349794238683148,0.0008230452674896971,-0.009465020576131734,-0.0012345679012345622
108,108,0.9465020576131687,0.946575953936627,0.9422731356693621,0.9869721473495059,3.102214821831224,0.8610590788798916,1.766763859333441,1.0753617914147582,0.810422231794876,0.13292181069958847,0.07613168724279837,0.03045267489711937,0.0020576131687243147,0.0032921810699588884,-0.003292181069958833,0.004115226337448574,0.0020576131687242926,-0.0024691358024691245,0.009876543209876586,0.0012345679012345622,-0.0004115226337448541
109,109,0.9506172839506173,0.9509685764367412,0.9538957191527182,0.9925936898237299,2.3467059164697677,0.6193205305307148,2.13975066984764,1.3167422890075746,0.9607490491603173,0.10452674897119343,0.06831275720164609,0.03580246913580247,0.011934156378600846,0.0049382716049382715,0.0024691358024691245,0.009465020576131678,0.0004115226337448541,0.0008230452674897082,-0.0012345679012345622,-0.0024691358024691245,-0.0016460905349794165
110,110,0.934156378600823,0.9343472656056323,0.9293667626117255,0.9810634752310257,1.8767278365736286,0.7389413501198762,1.445210604031847,2.01555287377177,1.328273184670226,0.14567901234567898,0.08024691358024688,0.042798353909464994,0.009876543209876498,0.01646090534979421,0.0028806584362139785,0.010699588477366207,0.0008230452674896971,-0.0008230452674897193,0.0024691358024691136,0.008230452674897082,0.004526748971193395
111,111,0.9094650205761317,0.9097274902077446,0.9017573094985608,0.9628844114528103,2.139287614678595,1.3084222349938661,1.7400569713058947,1.5325058669237255,1.28009022749258,0.11152263374485591,0.0641975308641975,0.04238683127572014,0.003703703703703687,0.0024691358024691245,-0.006584362139917721,-0.002057613168724304,0.004115226337448541,-0.008641975308642025,-0.0012345679012345733,-0.0016460905349794386,-0.003703703703703731
112,112,0.934156378600823,0.934156378600823,0.9297281665702718,0.9899508386350492,2.292116791294003,1.0970955224379095,1.5957580778043485,1.6146670558453338,1.222232988256142,0.1390946502057613,0.08971193415637857,0.037037037037037,-0.0008230452674897193,0.008641975308641936,-0.016872427983539127,0.0028806584362139785,-0.0012345679012345846,-0.010288065843621453,-0.004938271604938283,-0.0016460905349794165,-0.006584362139917721
113,113,0.9259259259259259,0.9261545496113397,0.9193251533742332,0.9863496932515337,2.859009116386844,0.5449347099282822,1.9980894414496109,1.1338146322011502,1.2918904450452129,0.11316872427983542,0.06131687242798354,0.04279835390946505,-0.009465020576131678,0.004115226337448552,-0.01069958847736624,0.0028806584362139898,0.0020576131687242705,-0.011522633744855936,0.008641975308641992,0.0004115226337448652,0.008230452674897104
114,114,0.9547325102880658,0.9547852302367777,0.9524295928790311,0.9903691813804173,1.7301629679542758,1.1828183372738454,2.3677247885690447,1.8234874236516105,0.2521705915096818,0.07695473251028805,0.0604938271604938,0.04238683127572015,0.010288065843621385,0.006995884773662531,0.011111111111111094,0.011934156378600801,-0.006995884773662553,0.006995884773662519,0.0008230452674897082,-0.007407407407407418,0.0024691358024691245
115,115,0.9423868312757202,0.9425332838487372,0.939638572063398,0.9786698266923419,1.6780943888000135,0.9446397222198257,2.078319015229042,1.3079002318978912,1.8510031991171672,0.14485596707818935,0.0732510288065844,0.0407407407407408,0.018930041152263398,0.012345679012345734,0.007407407407407462,0.006995884773662609,0.018106995884773703,0.011522633744856015,0.0028806584362140565,0.011111111111111172,0.009053497942386902
116,116,0.934156378600823,0.9343412495054704,0.9297063253012048,0.9878765060240964,2.539925104658883,1.3037210502430956,1.0547771593207897,1.1464350534509034,1.2347355854377398,0.08724279835390945,0.0724279835390946,0.032510288065843586,0.004938271604938238,0.003292181069958833,0.005349794238683103,0.003292181069958833,0.008230452674897082,0.00905349794238679,0.006584362139917676,0.0012345679012345401,0.0024691358024691245
117,117,0.9465020576131687,0.9471635760669893,0.9500402900886382,0.9875906526994359,2.309320035743229,0.581055037253417,2.204869667256983,1.4135467050098454,0.9796580678853517,0.11481481481481484,0.06378600823045269,0.047325102880658464,0.0037037037037037424,0.0004115226337448652,0.003703703703703731,0.0020576131687242926,0.004526748971193451,0.008641975308642014,0.0016460905349794275,-0.0012345679012345512,0.006584362139917732
118,118,0.9382716049382716,0.9391792237796136,0.9476226993865031,0.9858128834355828,2.6420353481533856,0.812448667285746,1.5644494218670404,0.7779631506500112,1.983897127791448,0.0967078189300411,0.08312757201646086,0.041152263374485534,0.013991769547325061,0.01975308641975303,0.009876543209876498,0.006995884773662531,0.02345679012345673,-0.009465020576131734,0.001234567901234529,0.004938271604938249,0.012345679012345633
119,119,0.9506172839506173,0.950738568480504,0.9488284703801946,0.9923371647509578,2.2563359401390466,0.7671027233173131,2.733976658035785,1.029393358873544,0.7168904815891853,0.08930041152263377,0.06255144032921811,0.016049382716049387,0.004115226337448552,0.009465020576131699,-0.0020576131687242705,0.0,0.006995884773662531,-0.0004115226337448541,-0.004115226337448541,0.003703703703703687,0.004526748971193395
120,120,0.9465020576131687,0.9465858957646397,0.9410276073619632,0.9904907975460122,1.734695306236967,1.186603864704783,1.7328778090408996,1.416585534080555,1.5445132482217017,0.14115226337448564,0.06213991769547328,0.028806584362139908,0.0041152263374485635,0.0016460905349794496,0.0049382716049383045,0.0024691358024691358,0.009876543209876576,0.007818930041152295,-0.0024691358024691245,0.0008230452674897193,1.1102230246251566e-17
121,121,0.9588477366255144,0.9589747497840776,0.9565950920245399,0.9901073619631903,2.9204714961693345,0.8191679814464818,2.2660780425380804,0.635774873013609,0.9993390026929752,0.11111111111111108,0.06008230452674893,0.04897119341563784,0.011934156378600791,0.0008230452674897082,0.012345679012345645,0.0004115226337448541,0.012345679012345633,0.004526748971193395,0.005349794238683103,0.006584362139917666,0.0008230452674897082
122,122,0.9465020576131687,0.9468478494068379,0.9478885893980233,0.9888439652590596,2.9149031472214877,1.0323999179598546,2.1510309881433147,1.548289575564777,0.07355881583573709,0.111522633744856,0.050617283950617306,0.042386831275720196,0.008641975308642002,0.004938271604938283,-0.006995884773662519,-0.0028806584362139785,-0.000823045267489686,0.0004115226337448652,-0.0012345679012345512,-0.004526748971193395,-0.011934156378600768
123,123,0.9506172839506173,0.9509685764367412,0.9538957191527182,0.9794845208117317,1.655108654934857,0.31721621593682625,1.373955377476708,2.6608261613391035,0.8736439520276781,0.10164609053497942,0.08312757201646093,0.03251028806584361,0.009876543209876566,-0.0024691358024691245,0.0024691358024691245,0.0024691358024691466,0.003292181069958833,0.004526748971193395,0.0016460905349794165,0.0016460905349794165,-0.0012345679012345622
124,124,0.9423868312757202,0.9428565737906351,0.944553855476443,0.9846235418875927,2.464898181154524,0.4394524563675494,2.03675467908056,2.221420461898847,0.3941006224798211,0.1283950617283951,0.08148148148148152,0.04979423868312762,0.010288065843621453,0.005349794238683181,0.010699588477366306,0.005349794238683192,0.008641975308642047,0.01193415637860088,0.015637860082304576,0.006584362139917766,0.010288065843621463
125,125,0.9423868312757202,0.9428412678383876,0.9446536144578312,0.985316265060241,2.613995406627712,0.6449880758049703,1.7227238142160648,2.212961728165294,0.6439410026021977,0.08024691358024696,0.08847736625514406,0.019341563786008285,0.006995884773662609,-0.002469135802469091,0.0024691358024691913,0.002057613168724348,0.002880658436214034,-0.001234567901234529,3.3306690738754695e-17,0.0008230452674897526,-0.007407407407407374
126,126,0.9670781893004116,0.9671535006320772,0.9669123011819641,0.9945279439661463,2.561477513021983,0.6067870877511576,1.7662717687791958,1.3252120872863684,1.4970545107012747,0.11111111111111116,0.10823045267489714,0.04938271604938275,0.012757201646090599,0.002057613168724326,0.0037037037037037646,0.0037037037037037646,0.006995884773662609,0.0037037037037037533,0.004526748971193473,0.009053497942386902,0.002057613168724304
127,127,0.9506172839506173,0.9510528457896879,0.9564544650751547,0.9869584438549956,2.5404361052452566,0.6228271637165279,1.3070455585953533,1.3397751396677808,1.7725204484397195,0.08930041152263374,0.11358024691358026,0.04979423868312758,0.04074074074074073,0.011111111111111127,0.013580246913580275,0.011111111111111127,0.011111111111111117,0.00987654320987653,0.01316872427983542,0.004115226337448552,0.012757201646090555
128,128,0.9135802469135802,0.913945754724678,0.9139758179231863,0.9789473684210527,1.4200568676843512,1.6735976819384362,2.062749801211725,1.5639010481992492,1.0628827212095544,0.15679012345679005,0.04320987654320983,0.031687242798353873,-0.011111111111111138,-0.009876543209876586,-0.010288065843621453,-0.006584362139917754,-0.008230452674897193,-0.011522633744856025,-0.008230452674897182,-0.008230452674897193,-0.0032921810699588884
129,129,0.9218106995884774,0.922814613043351,0.9256715035504786,0.9817073170731707,1.9406974339119742,-0.01986953756289033,2.2148122945328574,2.3105080674021976,1.6163059474940018,0.06584362139917697,0.06049382716049384,0.025102880658436234,0.004938271604938293,-0.0012345679012345401,-0.0020576131687242705,-0.0024691358024691245,-0.0028806584362139785,-0.0008230452674897082,-0.0016460905349794165,0.0069958847736625975,0.004526748971193417
130,130,0.9423868312757202,0.9429140105973803,0.9475262924011258,0.9887424085320693,2.6677198166017306,0.9754260491903586,1.3194306691107667,1.5515841294914225,0.9323893816112885,0.12427983539094653,0.0777777777777778,0.02551440329218111,0.024279835390946535,0.015637860082304566,0.007818930041152328,0.0032921810699588884,0.002880658436214023,0.005761316872428068,0.006584362139917743,0.004115226337448629,-0.0012345679012345622
131,131,0.934156378600823,0.9346415167203698,0.9357781087118391,0.9829486224869695,1.9590187182446306,0.7756244649428617,1.7935286382951392,2.143048681267045,1.228103883943941,0.12510288065843617,0.08477366255144028,0.02798353909465018,0.0004115226337448319,0.0012345679012345401,-0.005349794238683136,0.003703703703703687,0.006995884773662519,-0.006172839506172878,0.004526748971193395,0.0024691358024691245,-0.00823045267489716
132,132,0.9629629629629629,0.9633095083387481,0.9690577185274958,0.990380245417361,2.098330992014821,0.7689205814262016,2.0662314896087293,1.5681160812226485,0.8602704765604482,0.10493827160493822,0.08312757201646084,0.05308641975308638,0.011522633744855914,-0.001646090534979483,0.0028806584362139785,0.0004115226337448208,-0.0004115226337448763,0.005349794238683103,0.0024691358024691136,-0.0028806584362140453,0.002057613168724259
133,133,0.9629629629629629,0.9627315878119737,0.9545751633986929,0.9945533769063182,1.7902141744754652,1.1765064012720163,1.0879887627114126,1.9698033614658261,1.2038256411297341,0.11563786008230448,0.0975308641975308,0.03991769547325098,0.0032921810699588104,0.004938271604938227,-0.0008230452674897526,0.0028806584362139564,0.007818930041152227,-0.004115226337448619,0.004938271604938249,0.0004115226337448208,-0.0012345679012346067
