,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.righttop_CO2_scaled,feature_importance.righttop_CO2_fd1_scaled,feature_importance.righttop_CO2_fd3_scaled,feature_importance.righttop_CO2_fd2_scaled
100,100,0.9672727272727273,0.9671536553334305,0.9438211796702363,0.9932857385687575,1.9203795097312384,2.5793914778114275,1.3982026481235605,0.8425941170544388,0.8260560852187386,0.19963636363636367,0.021818181818181827,0.00690909090909092,-0.0029090909090909054
101,101,0.9818181818181818,0.9816298162300783,0.9620026092628833,0.9976353555120678,2.8040929630438605,1.606825991059083,2.047524710574389,0.3212694257400499,0.6561736842206425,0.21781818181818183,0.03745454545454544,-0.0029090909090909167,-0.0065454545454545765
102,102,0.9818181818181818,0.9818843328955688,0.9740427733701276,0.9968092445670921,2.3330290241794027,2.1570555843281825,1.3605701803381403,0.39054876893850865,1.1618479727161646,0.21709090909090908,0.06727272727272726,0.019999999999999997,0.0021818181818181958
103,103,0.9454545454545454,0.9441359863378211,0.8959558239313523,0.9907039567773717,1.1274922754452785,2.1544249418197863,1.7701616020241326,0.588507278360141,1.9520423131248419,0.1992727272727272,0.04254545454545453,-0.0043636363636363916,-0.010181818181818247
104,104,0.9781818181818182,0.9783305785123966,0.9724317077258253,0.9981565275682923,3.000117417957141,1.0941471358303207,1.295406630013244,0.4104116508350054,1.7089319045735443,0.22945454545454544,0.03127272727272725,0.006181818181818177,0.000727272727272732
105,105,0.96,0.9595855957061723,0.9283675799086758,0.9891552511415524,2.169348342108306,2.217005767640046,2.2796515835452844,0.10294553443107687,0.7371670601249216,0.21490909090909088,0.0298181818181818,0.006545454545454477,0.005090909090909012
106,106,0.9636363636363636,0.9626940579137586,0.9238930595985905,0.9953271028037384,2.599377437872426,1.5791768849832208,2.2801838969182904,0.7144530214229753,0.4853632833310253,0.19090909090909092,0.02981818181818179,-0.000727272727272732,-0.0021818181818181958
107,107,0.9636363636363636,0.9636363636363636,0.9490891587677726,0.994372037914692,2.2168745819905626,2.1732207600215543,2.0146379344675682,0.2881589369853868,0.7066269758549466,0.21163636363636362,0.028727272727272712,0.0,0.0040000000000000036
108,108,0.9709090909090909,0.9707386102483392,0.952635165833712,0.9943207632894139,2.0918284671643637,2.196881883022175,2.2731097211325024,0.5779075939725672,0.18093447664271514,0.24654545454545454,0.009090909090909116,0.021454545454545483,0.005090909090909123
109,109,0.9818181818181818,0.9817585342908848,0.9690970545630131,0.9969418960244648,2.1734120325525232,2.1019674130702386,2.211796890760497,0.2781763872938616,0.42933061033623143,0.23418181818181819,0.021818181818181813,0.018545454545454542,0.000363636363636366
110,110,0.9818181818181818,0.9817502581691023,0.9666695412211107,0.9963780614004829,1.4546096630809846,2.017655337939475,1.506665832910721,1.1938598481639318,1.2822492739232738,0.21600000000000003,0.056727272727272716,0.009090909090909084,0.000727272727272732
111,111,0.9672727272727273,0.9671199821255678,0.9345238095238095,0.9925226288862653,2.4003491509458565,1.6214944851842636,1.88358237066636,1.0610129900554217,0.5709623713906722,0.1770909090909091,0.038181818181818185,0.00545454545454549,-0.002181818181818185
112,112,0.9709090909090909,0.9704101441493534,0.9437728937728938,0.9965567765567765,3.0462033356618003,1.626108098788778,1.7800879680526391,0.8385551479338684,0.2298875466097638,0.2469090909090909,0.030545454545454563,-0.00545454545454539,-0.003999999999999915
113,113,0.9672727272727273,0.967391799212024,0.950327699206623,0.9918075198344256,1.9134294516639327,2.2446962408197915,2.3864267639134775,0.19802398555190512,0.8057323420277176,0.19709090909090912,0.042181818181818195,0.009818181818181804,0.0
114,114,0.9636363636363636,0.9630551496543911,0.9246761204481793,0.994047619047619,1.8996393977167099,1.578321665529439,1.790430276397648,0.9369894113495161,1.3522828892813228,0.20145454545454547,0.05199999999999998,0.0065454545454544984,0.0
115,115,0.9490909090909091,0.948396694214876,0.9095847416706905,0.9884918718815388,2.307843162167964,2.078081223752887,2.349242012238167,-0.38842089657273465,1.3635215047059177,0.1952727272727273,0.03200000000000001,0.008727272727272728,-0.005454545454545478
116,116,0.9709090909090909,0.97108828396964,0.9626171937072938,0.9944382647385984,2.2699128966863706,1.9700841962175448,1.679793933319378,0.9907867517619058,0.7052933082731245,0.2254545454545455,0.05381818181818184,0.014181818181818217,0.005090909090909123
117,117,0.9672727272727273,0.967162581923402,0.9462247227658187,0.994047619047619,1.781558409658704,2.1393485565067225,1.5916151866130255,1.4990266153990992,0.6399601204441238,0.20327272727272727,0.0170909090909091,0.009090909090909084,-0.004000000000000015
118,118,0.9781818181818182,0.9783713343804477,0.9690821256038648,0.9971980676328502,1.6028676005233216,1.6652160665598268,2.013672222199703,1.0616113293591343,1.0388652725980074,0.2167272727272727,0.01672727272727268,0.004727272727272714,-0.0036363636363636598
119,119,0.96,0.9591693155329519,0.9249481635071091,0.9948163507109005,2.704065305709491,2.211824753053933,1.6724531129110054,1.0197368761137486,-0.10371851724267928,0.18618181818181814,0.058909090909090855,-0.002545454545454595,-0.005090909090909123
120,120,0.9527272727272728,0.9516416877304669,0.9096899224806202,0.9895348837209302,1.8271980639185397,1.7447731677315492,1.6978043649994468,1.301191967944793,1.1399172593723905,0.21381818181818185,0.05090909090909094,0.01381818181818184,0.0072727272727273196
121,121,0.9563636363636364,0.956033231474408,0.9214815453604692,0.9914625733011384,1.8846955929406384,1.8721372794782463,1.7505530736610218,0.6057077659181389,1.458138486249634,0.17818181818181825,0.002909090909090928,0.010181818181818236,0.0072727272727273196
122,122,0.9745454545454545,0.974267620020429,0.9491788168258757,0.9953913189207307,2.8803678795129573,1.6672467331974596,1.3865774494663525,0.744926689474794,0.774460431961272,0.22254545454545446,-0.001818181818181841,-0.0036363636363636598,0.00290909090909085
123,123,0.9672727272727273,0.967783071432032,0.9661611219830397,0.9939660795825179,2.1256256144400667,2.404224673853572,1.638093455890438,0.36769524393667785,1.1399488546510463,0.22254545454545455,0.07454545454545455,0.01636363636363637,0.000727272727272732
124,124,0.96,0.9601247507944969,0.9430716669315112,0.9895916097250914,2.642701193340743,2.10144222732319,1.3666416723702715,0.39831940501803925,1.2135838446270697,0.21781818181818177,0.04690909090909088,0.009454545454545405,0.006909090909090842
125,125,0.96,0.9607276618512575,0.9522222222222222,0.994488888888889,2.370870804042914,1.9671447167813918,1.9221634472728468,0.9141089040469784,0.42608067085122625,0.2007272727272727,0.0014545454545454085,0.0018181818181817744,-0.0018181818181818299
126,126,0.9672727272727273,0.9676597460189479,0.955534140969163,0.994676945668135,2.9203730747167627,1.6643830811983114,1.4129085337758218,0.43819800100440165,1.130896306504674,0.19309090909090915,0.038181818181818185,0.0021818181818181958,-0.003272727272727294
127,127,0.9672727272727273,0.9667076305084168,0.9340093352647674,0.9940447448897473,1.48197018355231,2.172079658610277,1.5500985249763575,1.1842063373415919,0.9389261744655826,0.21200000000000002,0.052000000000000025,0.007636363636363652,0.004727272727272758
128,128,0.9563636363636364,0.955783668386408,0.9218178928968694,0.9899888765294772,2.0516894050645718,2.14210134296834,2.1959600388701874,0.765031363169901,0.539851572782295,0.2076363636363637,0.030181818181818244,0.002909090909090928,-0.0069090909090908535
129,129,0.9672727272727273,0.9671597079198653,0.9454545454545454,0.9950413223140495,1.7865659497809048,1.8592419048055877,1.488797394072667,1.9028676262306132,0.4120590526176291,0.20145454545454547,0.017454545454545455,0.008000000000000007,-0.0010909090909090979
130,130,0.96,0.9588772428495294,0.9182764300688828,0.9965558550464211,2.661505216993644,1.7001160156402664,1.8548802729951477,0.24282712377965354,1.0085633512871335,0.2356363636363636,0.0003636363636363105,0.003272727272727227,-0.000727272727272732
131,131,0.9563636363636364,0.9563636363636364,0.936046511627907,0.9929457364341086,1.8832656951329518,2.0677818717280108,1.5011250123963809,1.3761953881602818,0.8623818004833541,0.2087272727272728,0.05163636363636368,-0.003999999999999959,-0.01709090909090901
132,132,0.9818181818181818,0.981643723592749,0.9637868801004394,0.9964689265536723,2.9519950195491105,1.9608610368380666,2.440813013448963,0.7722169885572111,-0.7250913159953931,0.21963636363636363,0.013090909090909075,0.008727272727272728,0.0010909090909090979
133,133,0.9890909090909091,0.9890629779156852,0.9826707807118256,0.9976320321469575,2.5471990656784897,2.0700312896805984,2.011047258927416,0.19216439229763543,0.7293791570835028,0.27890909090909094,0.05236363636363641,0.0174545454545455,0.008363636363636417
134,134,0.9709090909090909,0.9706888209829385,0.9451966195239738,0.9942221455674372,1.7115188594210642,1.465501322966884,2.2504337481269854,1.150453867059711,1.2771374778325828,0.18909090909090914,0.01127272727272729,0.008363636363636417,0.003272727272727294
135,135,0.9636363636363636,0.9634524058031521,0.9462205171923842,0.9926825802784882,2.1019045454904273,2.052078997480249,1.386205564439788,1.2160665433584006,0.6838481948242664,0.2338181818181818,0.021454545454545438,0.01890909090909092,0.005454545454545423
136,136,0.96,0.9596527103444336,0.9350104821802935,0.9898173105720275,1.5897946111522046,2.4466393452403508,1.7579391476174147,-0.2920304405269995,2.108350413546687,0.21781818181818177,0.09018181818181814,0.04799999999999997,0.04799999999999995
137,137,0.9672727272727273,0.9671803208556151,0.9508834980533094,0.9967056004791854,2.2240787305997576,1.8365414306245536,1.9013732448495924,0.6145204805417025,0.7114905301420217,0.23054545454545455,0.04290909090909092,-0.003272727272727294,0.0
138,138,0.9672727272727273,0.9673828726220526,0.9522727272727273,0.9966115702479339,1.7571840788635686,1.9131728061666449,1.8556415574805434,1.4813687377912281,0.5517687111875514,0.19636363636363638,0.062181818181818206,-0.0029090909090908946,0.0021818181818181958
139,139,0.9527272727272728,0.9513664985688973,0.906595486899894,0.991291837043768,2.0791793420630307,2.098454018339011,1.2584947294525493,0.8972456655015091,1.571450502641639,0.20945454545454548,0.05272727272727277,0.0,0.008000000000000052
140,140,0.9745454545454545,0.9746356712842651,0.9626891041985381,0.992775794662587,2.376068184574319,2.101765579817829,1.9079632197749379,0.6268964244106305,0.4940716070772034,0.19963636363636356,0.031272727272727244,0.009090909090909038,0.011999999999999955
141,141,0.9745454545454545,0.9744503614367431,0.9548120041393584,0.9954294584339427,2.5440661658036587,1.6938888424901755,2.2600340439579516,0.05785313415886563,0.9509140605329263,0.2214545454545454,0.0436363636363636,0.015636363636363594,0.007636363636363575
142,142,0.9672727272727273,0.9675180722891565,0.9629186602870814,0.9906481078729883,2.2237114117098344,2.0310728230915394,1.9744317087975556,0.46637996530392245,1.04435413064181,0.25236363636363635,0.03927272727272729,0.02654545454545455,0.016363636363636348
143,143,0.9709090909090909,0.9707343199436222,0.9520070476482305,0.9957101271640877,2.3218487501733054,1.4608346566974948,1.6914926431915664,0.470643235529642,1.5886199074765164,0.21309090909090914,0.0654545454545455,0.017818181818181834,-0.00036363636363633266
144,144,0.9672727272727273,0.9679177585164281,0.9633725270623368,0.9911347517730497,2.5129140802998533,2.107949569834738,1.8200388091363495,1.274479472222352,0.13744682140975642,0.19709090909090912,0.021818181818181827,0.015999999999999993,0.002909090909090928
145,145,0.9818181818181818,0.9817465116799927,0.9655555555555555,0.9963555555555555,2.38747352092393,2.665947186107139,1.545396106540776,0.8109767491669703,-0.013068021705128992,0.20945454545454548,0.036363636363636355,0.0061818181818182,0.005090909090909123
146,146,0.9709090909090909,0.9709090909090909,0.9557379687751488,0.9953323676162884,2.5217088729510637,1.5391287160254987,2.1142500357865917,0.6668861537203523,0.863291794407298,0.19600000000000004,0.02000000000000004,0.0112727272727273,0.003272727272727294
147,147,0.9745454545454545,0.9741059348398797,0.9450748430709802,0.9950104619346531,2.430831426353082,1.0063505914196538,1.9355089138750676,1.5753912132344154,0.8322078245993855,0.23599999999999993,0.03781818181818175,0.005454545454545379,-1.1102230246251566e-17
148,148,0.9672727272727273,0.9679357347969904,0.9729461306213253,0.9936437311298267,2.462929254160463,1.8374683262195755,1.6820465322763605,0.7674440077077593,0.6887192137530569,0.23818181818181822,0.019999999999999997,0.010181818181818191,0.0010909090909090979
149,149,0.9781818181818182,0.9783947383089013,0.9670627475505524,0.994475713987909,1.9156215505742258,2.275282498940731,2.3511113189877917,0.4615028330192701,0.5367938606662677,0.1523636363636363,0.031272727272727244,0.011272727272727235,0.004000000000000015
150,150,0.96,0.9596063263198394,0.9304385825520419,0.990386143333863,2.5031683412903174,2.2698991527575236,2.0495833627778883,-0.03301965510155926,0.9108181670990533,0.20581818181818176,0.04436363636363634,0.0069090909090908535,-0.0010909090909091202
151,151,0.9563636363636364,0.9560149079744528,0.9188888888888889,0.9917333333333332,2.646369057569162,1.5659163623480379,2.2897033639061757,1.3398094996469607,-0.0713908278379368,0.18981818181818189,0.03672727272727276,-0.0039999999999999255,-0.007636363636363575
152,152,0.9709090909090909,0.9712765988183117,0.9684442270058709,0.995433789954338,2.775496511142424,1.9661410997008018,1.6567007724259162,0.6792550964947122,0.50215174092463,0.20472727272727279,0.047272727272727286,0.002181818181818207,0.00036363636363638817
153,153,0.9454545454545454,0.9459400104028204,0.928319209039548,0.9882297551789078,0.9349664014902459,2.5305216613250234,2.052840496508473,0.8076396737191524,1.5268546070655538,0.1996363636363636,0.050181818181818175,0.0058181818181818005,0.002181818181818185
154,154,0.9563636363636364,0.9563636363636364,0.9352636534839924,0.9942718141870684,2.189689045315561,1.690606920038793,1.6704872119021614,1.0488100023699853,0.7398471617372471,0.24072727272727276,0.002545454545454573,2.2204460492503132e-17,-0.0003636363636363438
155,155,0.96,0.9596527103444336,0.9350104821802935,0.9933363282419887,2.22500224833157,2.278285586717377,1.3282312336647186,1.3021933102383962,0.6292564746517646,0.23672727272727273,0.036727272727272706,0.005090909090909024,0.0007272727272727098
156,156,0.9709090909090909,0.9704441197235129,0.9367121848739496,0.9970238095238095,2.3646518032158905,1.2590586947401565,2.0670650823260126,0.7947074624573608,1.0703806464713812,0.19781818181818184,0.03890909090909096,-0.0021818181818181294,-0.003272727272727205
157,157,0.9818181818181818,0.9818695187165775,0.9768287142208087,0.994926548538543,2.2127063659679402,1.9900764019792674,1.3945899413077392,0.8760140034896046,1.0309236685506693,0.2429090909090909,0.064,0.025818181818181796,0.00436363636363638
158,158,0.9672727272727273,0.9671756342830723,0.9496705990500995,0.9941780297226904,1.7235519594413211,2.2553380474411493,2.114995611034563,0.5546665286303223,0.9620575221094514,0.22072727272727274,0.01272727272727272,0.010545454545454535,0.005090909090909123
159,159,0.9781818181818182,0.9781818181818182,0.9615061590145577,0.9969204927211647,2.3469866080975907,1.6487661028557015,2.084991059717003,0.7196948441064039,0.3606719480763469,0.1672727272727272,0.023999999999999987,-0.001818181818181841,0.002181818181818185
160,160,0.9563636363636364,0.9566536203522504,0.9386363636363636,0.9898347107438017,2.246184710195647,2.367016056938666,2.2245146990809244,1.3233783886223782,-0.5522761763856152,0.18836363636363643,0.004000000000000048,0.007636363636363686,-0.003272727272727205
161,161,0.9745454545454545,0.9748161047618865,0.9695584684373922,0.998447740600207,2.3085036758180935,1.8771375950798077,2.1691384348277385,0.7989920353294648,0.06617702342143797,0.22072727272727266,0.0021818181818181403,0.0021818181818181294,-0.009454545454545516
162,162,0.9745454545454545,0.9744575506043396,0.9568181818181818,0.9934710743801652,2.050654799756964,2.1803915067743955,1.6512447068119795,0.2110133870592733,1.4648610739885013,0.19236363636363635,0.03272727272727268,0.021454545454545393,0.00036363636363633266
163,163,0.96,0.9598544676297485,0.9321349651538331,0.98946115927248,2.098286313101041,2.06217014991365,1.570836514970398,1.0814770608603923,0.6812397806150925,0.17345454545454544,0.03890909090909088,0.006545454545454488,0.006909090909090842
164,164,0.9672727272727273,0.9676117853313136,0.9581845996940337,0.9924358320584736,2.21741511765221,2.1921519271192302,1.6292959676443515,0.30018687065277616,1.3290791174542433,0.1992727272727273,0.05090909090909094,0.025454545454545452,0.011272727272727268
165,165,0.9418181818181818,0.9421765679392797,0.918917845224853,0.9899888765294772,2.3382631280116697,2.0954232050001873,1.9436181158229098,0.856174156132294,0.30937579634577705,0.18181818181818177,-0.001818181818181852,0.0018181818181817854,0.0003636363636363438
166,166,0.9672727272727273,0.9673674426333363,0.9555308717634442,0.9943312394668301,2.761205543767094,2.1101985542753465,1.7077667537572918,0.8042172039267207,0.165177804697402,0.23672727272727276,0.06000000000000003,0.0025454545454545617,0.0021818181818181958
167,167,0.9418181818181818,0.9408445642407907,0.9047049441786283,0.9855734377265477,2.279323484626802,1.6433411691510034,2.391498758752862,1.0156433393282442,0.3956757945576301,0.21709090909090906,0.0029090909090908833,0.010181818181818136,-0.00036363636363637706
168,168,0.9527272727272728,0.951911021845491,0.9118783196523419,0.9947690326734266,1.6732548761808306,1.353334039345655,1.7832001961334674,1.3095820705603984,1.3444332525197193,0.20690909090909093,0.05200000000000003,0.0043636363636363916,-0.0036363636363636485
169,169,0.9563636363636364,0.9553174511960858,0.9067350810624353,0.9885305277681959,1.929770238111093,1.6882388313707013,1.8683067328747138,0.7242449148952742,1.2344104799797184,0.1847272727272728,0.006545454545454599,0.0010909090909091313,-0.002909090909090839
170,170,0.9636363636363636,0.9630707070707071,0.9259658502932046,0.9946533287340462,2.8015913648036883,1.5896765983344994,1.8640204455285585,0.8665041116805735,0.4513740633853114,0.19745454545454547,-0.002909090909090928,0.0007272727272727098,-0.000363636363636366
171,171,0.9672727272727273,0.9678095550184005,0.9656443774090833,0.9955589073236132,1.951791608570968,2.2469320890606914,1.242801367099181,0.9459561766931199,1.1356564759762269,0.22254545454545455,0.050909090909090945,0.015272727272727282,-0.005818181818181789
172,172,0.9527272727272728,0.9522849744558752,0.9217054263565891,0.9924031007751938,1.6872837520082375,2.214986326641841,2.1110837404893594,0.5888857325436836,1.0517253011608572,0.20472727272727273,0.010181818181818191,-0.005090909090909079,0.0
173,173,0.9781818181818182,0.9783162129772298,0.973542030827904,0.9961862386778961,2.4347067752803717,1.8891509558304964,1.5778113722032459,0.8117921514488647,0.7741475272624838,0.20690909090909088,0.06290909090909089,0.0069090909090908535,-0.000727272727272732
174,174,0.9636363636363636,0.9631994362226919,0.9365061335756475,0.9956837800999545,2.569167355452218,0.9817712156599825,2.350409144819462,0.5320961900306742,1.1670711205189228,0.23018181818181818,0.025818181818181796,-0.0043636363636363916,0.0
175,175,0.9781818181818182,0.9776587255980429,0.9423076923076923,0.9976716109003104,2.7173253502747636,1.9203789275880339,2.027639398191836,-0.38026661459728445,1.1591507895857691,0.21563636363636363,0.008727272727272705,0.015999999999999993,0.0
176,176,0.9672727272727273,0.9671680523374677,0.9476799618623868,0.9953917050691244,2.756779847370735,1.9175639630677697,1.8207761847511112,1.303355578093205,-0.35633911027405313,0.20763636363636362,0.012,0.00945454545454547,-0.0010909090909090868
177,177,0.9672727272727273,0.967147155695525,0.9420518207282913,0.9929096638655462,3.1755593447120085,1.2107545511206685,2.149931088226967,0.573196315257058,0.525886685987395,0.18690909090909094,0.02581818181818185,0.010545454545454558,0.003272727272727294
178,178,0.9672727272727273,0.9671437210239873,0.9411111111111111,0.989511111111111,2.391093352257925,1.8235845669263009,1.7187138688848211,1.1269134402472265,0.6359985225952874,0.19890909090909092,0.06254545454545457,0.0069090909090909315,0.0036363636363636598
179,179,0.9672727272727273,0.9667863902563729,0.9237670408981555,0.9928829190056134,2.082578879474498,2.1617647580195363,1.942686747738085,0.8656188878524488,0.5930750055698173,0.1523636363636364,0.052363636363636376,0.004000000000000015,0.001454545454545464
180,180,0.9563636363636364,0.9569742675625027,0.9436012418075199,0.992152466367713,2.5989071729174307,1.8799424428474873,1.4280813570878443,0.5302178105575299,1.3697179482101325,0.20109090909090915,0.04181818181818188,0.01163636363636369,0.001454545454545475
181,181,0.9781818181818182,0.9781818181818182,0.9627505869604479,0.9971103485642044,2.0232343346433064,1.9354821899348342,1.4418159763974003,0.7196718956827599,1.257096267729737,0.20109090909090907,0.04836363636363633,0.0025454545454545174,-0.009818181818181847
182,182,0.9672727272727273,0.9669059395676975,0.9366394696583376,0.9915859255481897,2.339200734231123,1.7459741759761545,1.35732665995812,1.048039795258965,1.1440587409062732,0.20363636363636367,0.048363636363636366,0.0025454545454545617,0.0043636363636363916
183,183,0.96,0.9595634028892456,0.926135411429529,0.9916205798558739,1.7888641117231239,1.394761190004899,1.9172209070448654,0.8350457028503935,1.671946687400675,0.1978181818181818,0.025818181818181775,0.003272727272727205,0.0032727272727272163
184,184,0.9745454545454545,0.9744394552815604,0.9517254038179148,0.995686490455213,2.063798345855109,1.4956181712844552,1.3413209963803283,0.9210035725543543,1.8009101722597338,0.17927272727272722,0.05818181818181813,0.00290909090909085,0.006545454545454488
185,185,0.9527272727272728,0.9525970375559921,0.931094490521327,0.990521327014218,1.7924862923978364,2.009445890793313,1.789761125212305,0.6894417235529973,1.4525170340844287,0.25018181818181817,0.02581818181818185,0.005090909090909123,0.0025454545454545617
186,186,0.9709090909090909,0.9712765988183117,0.9684442270058709,0.9948630136986301,2.032105975766071,1.8569579220460701,1.9188595432142002,1.3953267370196336,0.3878519867434654,0.21709090909090908,0.021090909090909125,0.007636363636363663,3.3306690738754695e-17
187,187,0.9781818181818182,0.9783713343804477,0.9690821256038648,0.996231884057971,2.1247910273923916,2.360152306617001,1.6718516579944607,1.0383859358221283,0.2020609837170123,0.16836363636363633,0.03418181818181815,0.022181818181818136,0.004727272727272735
188,188,0.9563636363636364,0.9557172750523134,0.9292667771333886,0.9894366197183099,2.025578957089221,1.9901097025768468,2.371351885882898,0.654839051661071,0.6304062358712873,0.24581818181818188,0.05272727272727279,0.0036363636363636598,-0.0007272727272727098
189,189,0.9672727272727273,0.966677367576244,0.9318181818181819,0.9940495867768595,1.8994703490852318,2.1617223971601507,1.744574298836825,0.22250448806060708,1.450865994635305,0.21927272727272723,0.03599999999999999,0.006909090909090943,0.0
190,190,0.96,0.9598842367814778,0.9398758140239285,0.9920490686051794,1.8431623083897488,2.3563514407233668,1.6042875355616102,1.0186133668533133,0.9475592619943596,0.23527272727272722,0.03927272727272726,0.0018181818181817854,0.003999999999999959
191,191,0.96,0.9590576453446614,0.9190991839296924,0.9928593848085373,1.8544601419551376,2.1826734894977804,1.255579082461826,1.4823242397797511,0.895855017349604,0.20036363636363635,0.015636363636363605,-0.0010909090909091202,0.0032727272727272163
192,192,0.9672727272727273,0.9680145528993904,0.9611690169630083,0.9938687921520539,2.667560496660656,1.7154484514611,1.8414402669784915,1.0744984702863816,0.3719506954792949,0.1658181818181818,0.035636363636363654,0.012363636363636354,0.004727272727272758
193,193,0.9745454545454545,0.9742601752193204,0.9483256841747407,0.9964303926568078,2.2226674537437128,1.5596171312215759,1.9553115359008009,0.8713915296377662,0.8937954078722083,0.21381818181818177,0.025090909090909032,0.0032727272727272163,0.002909090909090839
194,194,0.9490909090909091,0.9494662736366771,0.9233193277310925,0.9847689075630252,1.8103606750742485,2.176096036078129,2.038095557777745,1.2263272154340936,0.8299074726270599,0.19672727272727272,0.06399999999999997,0.006909090909090943,0.0021818181818181958
195,195,0.9672727272727273,0.9678680869692105,0.9644444444444444,0.9947555555555556,2.5658042059202804,1.8653305844514705,1.8070787906952086,0.9229225276042321,0.6666875464967739,0.16545454545454544,-0.0003636363636363438,-0.006545454545454521,-0.0029090909090909167
196,196,0.96,0.9598752492055033,0.9375784682988073,0.9923101067168864,2.3733459601649933,2.141674807592866,1.6332367418817444,0.9806409897253429,0.6007861672635488,0.23163636363636364,0.0476363636363636,0.00618181818181811,0.0032727272727271937
197,197,0.9454545454545454,0.9434102739365897,0.8778889272162815,0.9897378406347017,1.3271129819800438,2.096474500796009,1.3799248336202636,1.6471122161062666,1.316754736350379,0.18218181818181817,0.045090909090909084,0.0036363636363636264,0.006909090909090876
198,198,0.9709090909090909,0.9709090909090909,0.9518557422969187,0.9911589635854341,2.1411962638199618,2.0453541476472417,1.9490095499382598,0.8414256337649407,0.46710842115085893,0.21600000000000003,0.031272727272727306,0.011272727272727323,0.0014545454545454861
199,199,0.9709090909090909,0.971097552053612,0.9617987606001304,0.994781474233529,2.414585826780084,1.908018364293013,1.7320027239226985,0.5994205799508391,1.007901842736695,0.20181818181818184,0.041818181818181865,0.007636363636363686,-0.0018181818181817744
200,200,0.9709090909090909,0.971059881107728,0.965018315018315,0.9942857142857143,1.2662414563647488,1.9258181109570864,1.5841518719229435,1.1576810704121931,1.802170368177436,0.2381818181818182,0.026545454545454584,0.00618181818181821,0.0036363636363636598
201,201,0.9709090909090909,0.9706828282828284,0.9442839635854342,0.9936099439775911,2.6645881555107938,2.0393076892794566,1.8593508939350725,0.8716379178812097,0.3338392813979047,0.20072727272727278,0.025090909090909108,-0.0014545454545453862,-0.002181818181818118
202,202,0.9781818181818182,0.9780440027158604,0.9614720652856246,0.9936440677966101,2.386984685668404,1.9832302455807787,1.7230338116443704,0.6472456550285918,1.0065063768567144,0.22763636363636364,0.08145454545454543,0.007999999999999974,0.011999999999999966
203,203,0.9781818181818182,0.9781818181818182,0.964427388754743,0.9954294584339427,2.2901324566887666,1.8538019061176543,2.040272318162441,-0.30576305694412215,1.4493022200462748,0.21563636363636363,0.048727272727272695,0.011999999999999966,0.0065454545454544984
204,204,0.9672727272727273,0.9673628900836139,0.9564615154237796,0.9926624737945492,2.1142907282359706,1.5077993996611632,2.6566563944760007,0.535397912881101,0.5270103770786192,0.25527272727272726,0.003272727272727294,0.00436363636363637,-0.002181818181818185
205,205,0.9745454545454545,0.974455237806644,0.956175632646221,0.993547846489023,2.4226776983040903,2.2529510856607353,1.5953134927163013,0.2564953559493818,1.0608961623467097,0.2145454545454545,0.052363636363636314,0.024727272727272664,0.004363636363636292
206,206,0.9854545454545455,0.9852282828282829,0.9615384615384616,0.9986202138668506,2.0514068176280658,1.4038721042683497,2.133124174896491,0.7585912821684491,0.9785768746971825,0.2141818181818182,0.008000000000000052,0.00800000000000004,0.002909090909090928
207,207,0.9527272727272728,0.9522736813411475,0.9206293157564345,0.9926239799121156,1.8060444747777993,1.8863841168101096,2.359095475119507,0.9958157074371365,0.5994470342347218,0.21200000000000002,0.005818181818181845,-0.008363636363636351,-0.002909090909090928
208,208,0.9454545454545454,0.9459165775401069,0.92979163474797,0.9885092691895205,2.254488187035634,1.8030340591363132,1.931480877350292,0.5171599082861867,1.5100515824882017,0.21781818181818177,0.029454545454545435,0.004727272727272714,-0.009818181818181837
209,209,0.9527272727272728,0.9521367053998632,0.9073054000361207,0.9899765215820842,2.3804607328734173,1.9593065597165857,1.9041420767359434,0.6831059410418859,0.7274442978656406,0.18509090909090914,0.014545454545454561,0.013090909090909108,0.003272727272727294
210,210,0.9563636363636364,0.9560242424242426,0.9202118347338936,0.9911589635854342,2.660615291145484,1.7043886494345952,1.8163901813392516,0.8664704460686883,0.8086669238178824,0.18327272727272734,0.0007272727272727431,-0.005090909090909046,-0.002545454545454484
211,211,0.9745454545454545,0.9746380660537964,0.9621852362883753,0.9949120386340118,2.0719385698173056,1.6796052850696659,1.577390491976981,1.1514464113731389,1.1735842549512236,0.2163636363636363,0.0425454545454545,0.027272727272727237,-0.000727272727272732
212,212,0.9672727272727273,0.9671401528082076,0.9401300343146108,0.9915116489073506,2.2776068036099453,1.664449795659497,1.241444704026242,1.0966579470011204,1.4028300244358498,0.22363636363636363,0.05418181818181822,0.017818181818181823,0.002909090909090928
213,213,0.9636363636363636,0.963301849665486,0.9246376811594204,0.9919806763285024,2.7814060901547544,1.7169229602757736,1.9902092467134969,0.8659220347510342,0.21623667487816403,0.1458181818181818,0.012727272727272709,0.011636363636363611,0.004727272727272724
214,214,0.9709090909090909,0.9710562571756602,0.965311004784689,0.9947078439901407,1.8384643917483734,2.6666975386003213,1.679151361981326,0.3383955315802748,0.8893034247338112,0.2410909090909091,0.08145454545454547,0.0443636363636364,0.008363636363636406
