,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.rightlow_humidity_scaled,feature_importance.rightlow_temperature_fd3_scaled,feature_importance.rightlow_temperature_scaled,feature_importance.rightlow_humidity_fd3_scaled,feature_importance.rightlow_humidity_fd1_scaled,feature_importance.rightlow_temperature_fd2_scaled,feature_importance.rightlow_humidity_fd2_scaled,feature_importance.rightlow_temperature_fd1_scaled
167,167,0.9454545454545454,0.9465952244706862,0.9485645933014355,0.9863708858924171,2.348050831294675,2.0384706860180106,1.2678997963752014,0.7563879306464681,1.5303900549684333,0.12654545454545457,0.0709090909090909,0.028727272727272712,0.007636363636363608,-0.001818181818181852,0.0036363636363636155,0.0036363636363636264,-0.000727272727272732
168,168,0.9454545454545454,0.9456290036799783,0.9202478673748591,0.988813777563174,2.380574922272011,3.038617273835376,0.25590960336201485,0.7610398265956613,1.4136955687573267,0.12036363636363634,0.11963636363636362,0.031636363636363615,0.023636363636363632,0.014545454545454528,-0.0036363636363636485,0.006909090909090876,-0.003272727272727294
169,169,0.9781818181818182,0.9783385100366232,0.97180062090376,0.9972404277337013,2.5426137392034605,2.563344264005054,0.9765968752385945,0.8723641355950739,0.7844449809185576,0.11599999999999996,0.07818181818181814,0.0527272727272727,0.01599999999999998,0.0018181818181818188,0.003999999999999981,0.009090909090909049,0.0
170,170,0.9781818181818182,0.9780166157372039,0.9570541566057261,0.9961193515005174,2.7101320349760245,2.5325499719955284,1.2542201270286217,0.8347684084273445,0.6714979659842206,0.11709090909090906,0.09854545454545452,0.03745454545454543,0.010545454545454514,0.0014545454545454417,0.006909090909090887,0.006545454545454532,0.006909090909090876
171,171,0.9636363636363636,0.9643430929283175,0.9633819339701692,0.9906150494385789,2.371170722862292,2.345014879796184,1.2272113827962894,1.6417715603020515,1.0477808701019253,0.12727272727272726,0.0829090909090909,0.03599999999999999,0.0032727272727272718,-0.002909090909090928,0.0025454545454545396,0.0032727272727272605,1.1102230246251566e-17
172,172,0.9709090909090909,0.9712417220822491,0.9693798449612403,0.9967441860465116,3.0248510981235377,2.551167252406949,0.6950542859414502,0.9377651596925594,1.0079823941225559,0.1338181818181819,0.09054545454545457,0.03090909090909093,0.00800000000000004,-0.002909090909090861,0.0032727272727273047,0.001818181818181841,0.0014545454545454861
173,173,0.9709090909090909,0.9709090909090909,0.9563006515175592,0.9929286508819324,2.7707385725587814,2.7193547023198126,1.130054632269964,0.7050593171184347,0.8939935417322509,0.11672727272727276,0.10763636363636367,0.03963636363636367,0.0112727272727273,0.005090909090909113,0.002545454545454573,0.016000000000000025,0.001818181818181841
174,174,0.9636363636363636,0.9640322059457131,0.9593745267302741,0.9944722096016962,2.5384071379873245,2.988039168479583,0.5997076901030526,0.5252798920398816,1.7293764000173841,0.13236363636363638,0.10618181818181816,0.024363636363636355,0.008727272727272717,-0.000363636363636366,0.0018181818181818299,0.00509090909090909,0.000363636363636366
175,175,0.9672727272727273,0.9676207061224253,0.9577009313556399,0.9962918247671612,2.4524372316649177,2.903598399003753,0.37922476595293897,1.6136192021018039,0.6748297164843208,0.13236363636363638,0.07090909090909091,0.021090909090909115,-0.006181818181818155,-0.0032727272727272605,-0.0036363636363636155,-0.0010909090909090868,0.000363636363636366
176,176,0.96,0.9605933460478915,0.9557047513109804,0.9914190370252662,2.3098437445182665,2.2813285387802162,0.9692197109949455,0.33246121553728575,2.4480089536476015,0.11418181818181812,0.09381818181818177,0.026545454545454518,0.007999999999999952,0.003636363636363582,0.00036363636363633266,-0.002181818181818229,-0.001818181818181841
177,177,0.9636363636363636,0.9639044811690552,0.947391456582633,0.9930847338935573,1.7339864942748422,2.442939532554543,0.9335808898902107,1.8851822395066111,1.06275545040754,0.10727272727272727,0.09999999999999998,0.018909090909090886,0.006909090909090876,0.006181818181818155,0.003999999999999992,0.009090909090909061,0.005818181818181778
178,178,0.9490909090909091,0.9508264462809918,0.9533333333333334,0.9932444444444444,1.7718273658242834,2.882156785171161,1.4200663910544913,0.7458981611653985,1.1565272642110322,0.10545454545454547,0.06181818181818183,0.020000000000000007,0.01018181818181817,0.0032727272727272826,-0.005818181818181845,0.006909090909090898,-0.000727272727272732
179,179,0.9636363636363636,0.9645839446295114,0.9595028067361668,0.9917802726543704,2.18426740624147,2.532341591348957,1.7059025451080632,-0.3192509373386942,2.08031161097654,0.10545454545454543,0.0687272727272727,0.041818181818181824,0.017454545454545434,0.014545454545454528,0.021090909090909094,0.006909090909090876,0.012727272727272698
180,180,0.9709090909090909,0.9715041322314049,0.9746895481200414,0.9943083822007588,1.5969983331417454,2.519291637597762,1.2063974853824202,1.5712698539681706,1.2669361269548147,0.10800000000000005,0.08181818181818187,0.028727272727272758,0.013454545454545486,0.0007272727272727431,0.005090909090909113,0.006545454545454588,-0.004363636363636314
181,181,0.9709090909090909,0.9715525729875505,0.97430919270363,0.9956655228463067,2.2449370191193077,2.9318081616799114,0.644270168013466,1.2221466886286294,0.9525044522579037,0.10290909090909098,0.11490909090909093,0.025454545454545497,0.009090909090909139,0.0043636363636363916,0.001454545454545464,0.0123636363636364,0.003636363636363671
182,182,0.9672727272727273,0.9676117853313136,0.9581845996940337,0.9911609722930478,2.6681600878313643,2.4892750522583733,0.9116076164778885,0.2132136782037702,1.6779831161273993,0.11854545454545455,0.07781818181818184,0.04654545454545457,0.015636363636363636,0.012363636363636365,0.03600000000000002,0.012,0.00436363636363638
183,183,0.9745454545454545,0.9748024603605471,0.9701692642869113,0.9945533769063181,2.479942680099963,2.374212553500192,0.9257941394256824,1.019583549706994,1.3277441146445155,0.11927272727272724,0.10327272727272722,0.034909090909090855,0.007636363636363585,0.008727272727272672,0.010545454545454492,0.0032727272727272163,0.011636363636363566
184,184,0.9490909090909091,0.9505923672739817,0.9445209251101321,0.9868759177679882,1.9801232194573108,2.5416935198758397,0.6573787280741438,1.6981566096587963,1.207628539081448,0.11709090909090909,0.07345454545454547,0.02327272727272729,0.008363636363636361,-0.001454545454545464,-0.004000000000000026,0.010909090909090913,0.0014545454545454417
185,185,0.9563636363636364,0.9568160069595476,0.949792654028436,0.9897067535545023,1.561871465638372,3.0666402105058106,1.1960042859848548,2.0820306909200945,0.19319488204817606,0.14690909090909096,0.07745454545454551,0.03709090909090914,0.009454545454545504,0.007272727272727308,0.002545454545454573,0.017090909090909146,0.009454545454545516
186,186,0.9636363636363636,0.9638719400670148,0.9505870841487281,0.9931506849315069,1.3486988110914284,3.1022252236595578,1.234703144539159,1.1774010482206607,1.0396015724617227,0.11963636363636362,0.08545454545454544,0.014909090909090882,0.010909090909090879,-0.002181818181818218,0.0025454545454545396,0.009818181818181781,0.0018181818181817965
187,187,0.9672727272727273,0.9664861135069862,0.9178743961352658,0.9926570048309178,2.06782066757705,2.521513511073649,1.2546349215304708,1.4465876542675078,0.6454346244903465,0.11163636363636367,0.06690909090909093,0.030181818181818188,0.00872727272727274,0.0018181818181818299,-0.0036363636363636264,0.007636363636363663,0.0010909090909090868
188,188,0.9709090909090909,0.9706287015362575,0.9528445180889258,0.9967550400441867,1.4812225105020485,3.2922413555311882,1.0901906683864173,1.535281316679966,0.7958194067954455,0.15345454545454545,0.07709090909090913,0.0312727272727273,0.006909090909090943,0.005090909090909123,-0.0007272727272726986,0.004727272727272769,5.551115123125783e-17
189,189,0.9854545454545455,0.9854545454545455,0.9772727272727273,0.9988429752066116,2.7142835087861625,2.544521331888649,0.28611199979815455,1.3625541465410356,1.0622667702003457,0.15600000000000006,0.1021818181818182,0.04400000000000002,0.0112727272727273,0.006545454545454588,0.0036363636363636598,0.014545454545454561,0.005090909090909102
190,190,0.9527272727272728,0.9525904616508375,0.9294638800545207,0.9922005149174618,2.3599208135017227,2.950037378998581,0.7639511879431725,0.9724689000698296,1.093517945768143,0.12872727272727275,0.09200000000000003,0.022545454545454556,0.0043636363636363916,0.0021818181818181958,-0.0014545454545454527,0.0072727272727273196,0.0036363636363636598
191,191,0.9745454545454545,0.9739457743102391,0.9406779661016949,0.9987445072190835,2.8162975660938407,1.6225713636363923,0.7186408520347731,0.8763083580016,2.076916750813574,0.13381818181818178,0.08399999999999994,0.029090909090909046,0.03090909090909085,0.005818181818181755,0.004363636363636314,0.0018181818181817633,0.005090909090909046
192,192,0.9636363636363636,0.9646113306982873,0.9590230942162272,0.9914163090128756,1.970436822038241,2.912981536318422,1.2088805324717735,0.9636516104487352,1.1060753395193565,0.11090909090909089,0.06509090909090907,0.028363636363636348,0.008363636363636306,0.009454545454545415,-0.0021818181818181958,0.0032727272727272718,-0.0043636363636363916
193,193,0.9672727272727273,0.9676117853313136,0.9581845996940337,0.9926058133605303,2.375466350127871,2.2627564967884943,1.6511383331086258,0.39394717746336977,1.0916443160521783,0.11963636363636362,0.08072727272727276,0.013090909090909087,0.009454545454545448,-0.0014545454545454417,0.000363636363636366,0.0018181818181818299,-0.000727272727272732
194,194,0.9490909090909091,0.9504793388429752,0.9460346638655461,0.9891456582633054,1.4177991200065219,3.0854939459859234,1.0497639430538412,1.3965596337091177,0.9590370208973955,0.09709090909090909,0.07163636363636364,0.03927272727272729,0.000727272727272732,-0.0029090909090909167,0.001454545454545464,-0.005090909090909102,-0.0018181818181818299
195,195,0.9563636363636364,0.9563636363636364,0.9266666666666667,0.9923555555555555,2.7971422529091883,2.503263171900984,0.6104916526182381,0.6174707604495488,1.9362777365497128,0.10436363636363641,0.05927272727272731,0.020363636363636417,0.00290909090909095,0.0003636363636363993,0.017090909090909157,-0.00363636363636356,-0.0007272727272726653
196,196,0.9672727272727273,0.967372270148304,0.9545276208411801,0.9964689265536724,2.2020317765503004,3.4210318030047357,1.2030353386677322,0.8012725348436767,0.45707255940932584,0.11890909090909092,0.055272727272727286,0.025454545454545462,0.007272727272727275,0.001090909090909109,0.0018181818181818299,0.0061818181818182,0.002909090909090928
197,197,0.9709090909090909,0.9715041322314049,0.9746895481200414,0.9949982752673335,2.155930751442438,2.8280486921595642,0.8906686221102056,0.9302863657943797,1.1877174381373519,0.13309090909090915,0.06909090909090913,0.04109090909090912,0.0032727272727273047,0.0065454545454545765,0.001454545454545475,0.002909090909090928,-0.002545454545454506
198,198,0.9490909090909091,0.949822137746666,0.9308911064425771,0.9923844537815125,2.3633048901500264,2.2955662087599595,0.8299032146853909,1.1891219104253463,1.2807062032858365,0.0970909090909091,0.07418181818181817,0.03418181818181819,0.00690909090909092,-0.004000000000000026,-0.00436363636363638,0.002909090909090928,-0.0029090909090909167
199,199,0.9636363636363636,0.9636363636363636,0.9439416177429876,0.9902968036529681,2.2671232892277864,2.11018449468584,1.5857115852245,1.0528906662121007,1.545338728697677,0.11781818181818182,0.08581818181818181,0.03418181818181818,0.007999999999999985,0.000727272727272732,0.007999999999999997,0.003999999999999992,0.010181818181818148
200,200,0.9490909090909091,0.9488138194743645,0.9241758241758242,0.9906227106227107,2.610980971154824,3.1011090587237775,0.636969928476042,0.7310507817979217,1.3045455703117055,0.11563636363636362,0.096,0.024727272727272754,0.0025454545454545396,0.0021818181818181958,0.0025454545454545617,0.000727272727272732,0.000727272727272732
201,201,0.9709090909090909,0.9706828282828284,0.9442839635854342,0.99781162464986,1.7922502401426335,2.4945393136715333,0.7621923707344761,0.9289185319607803,1.7319695924782474,0.09963636363636366,0.08436363636363639,0.012363636363636377,0.00872727272727276,-0.0003636363636362994,-0.002909090909090861,0.009454545454545483,0.001818181818181841
202,202,0.9636363636363636,0.9638548273431994,0.9522128060263653,0.9927809165097301,2.551879879063416,2.6165086251478873,0.6374201411088379,0.8943547511592453,1.5964894662290883,0.12072727272727271,0.09345454545454543,0.02290909090909088,0.014909090909090894,-1.1102230246251566e-17,-0.002181818181818207,0.0029090909090909054,-0.0018181818181818299
203,203,0.9527272727272728,0.9538409645926729,0.9487323214901691,0.9922387030010349,2.029552072185398,2.528639203990762,1.254439537475886,0.9593756602800276,1.3171946680988031,0.1272727272727273,0.08254545454545456,0.04400000000000004,0.007636363636363663,-0.004727272727272691,0.004000000000000026,0.004000000000000026,1.1102230246251566e-17
204,204,0.9490909090909091,0.9493679987074537,0.9335130278526504,0.9897424378556454,1.8328289611737978,2.367259447209203,1.2718146916223974,1.3340558758770003,1.6805541866936573,0.11236363636363636,0.06218181818181817,0.022545454545454556,0.00436363636363637,0.0010909090909090868,-0.0032727272727272718,0.005454545454545467,0.004000000000000026
205,205,0.9527272727272728,0.9532045692410156,0.9356041561923916,0.9882688117982236,1.9743340038336659,3.092231583150499,1.143653436202342,1.396061710719427,0.7656768042236348,0.12072727272727275,0.07309090909090911,0.013818181818181851,0.007636363636363663,0.0025454545454545617,0.003272727272727294,0.0036363636363636598,-0.0003636363636363549
206,206,0.9781818181818182,0.9783385100366232,0.97180062090376,0.9957744049672301,3.0397753826898035,2.8086971904236293,1.0577117458938514,1.3419227382265446,-0.12097618612106383,0.15090909090909088,0.07272727272727271,0.031636363636363594,0.009454545454545405,-0.000727272727272732,0.0036363636363636377,0.010909090909090868,-0.0018181818181818299
207,207,0.9563636363636364,0.9563636363636364,0.9352636534839924,0.9889359698681732,2.6061037501710973,2.7740308303277823,0.796288144690582,1.2231979484987088,0.6695559487436312,0.13563636363636372,0.06400000000000003,0.04218181818181825,0.007636363636363686,0.001818181818181852,3.3306690738754695e-17,0.0061818181818182215,0.003272727272727294
208,208,0.9527272727272728,0.9531277005347594,0.9403248046575763,0.9891221081660794,2.056730470157473,3.1932365153539592,1.4105228831501522,1.2730558988049618,0.3131424599028055,0.1363636363636364,0.10218181818181823,0.03781818181818186,0.013818181818181851,0.004727272727272747,0.001454545454545464,0.007272727272727297,0.00981818181818187
209,209,0.9527272727272728,0.9536102801653072,0.9392721690446091,0.9924146649810366,1.4284601467910814,3.287635048682185,0.9897363954742067,0.8609960238232764,1.2509761700405606,0.12400000000000004,0.0832727272727273,0.042545454545454595,0.019636363636363664,0.007272727272727287,0.0036363636363636598,0.012000000000000021,2.2204460492503132e-17
210,210,0.9745454545454545,0.9748232890704801,0.9692314425770308,0.9919467787114846,2.685923601731827,2.4800585881537875,1.545547552927677,0.7767938931067334,0.68701919146833,0.12363636363636359,0.07199999999999997,0.034181818181818126,0.009454545454545393,-0.0040000000000000365,0.002181818181818118,0.004363636363636303,0.002909090909090861
211,211,0.9490909090909091,0.950739944105468,0.9538634011728182,0.9884442911348741,1.8467083750696722,3.272411064026584,0.6234846374978527,1.7242968999412678,0.8665066032811127,0.12690909090909092,0.1021818181818182,0.020363636363636372,0.007272727272727297,-0.00690909090909092,-1.1102230246251566e-17,0.005454545454545467,-0.002181818181818185
212,212,0.9745454545454545,0.9748384548922598,0.9685298898320389,0.99349828426946,1.9411955782594754,2.9290785811778908,0.14504516506757353,1.8353830338482713,1.4141472763956382,0.12909090909090906,0.07090909090909085,0.04181818181818177,0.010545454545454502,0.010909090909090858,0.0072727272727272085,0.01672727272727268,-2.2204460492503132e-17
213,213,0.9745454545454545,0.9746575864222924,0.9579710144927536,0.995072463768116,2.7107828427841913,2.124542947638238,0.9833351679752086,1.4407487390562863,1.2639617681404913,0.11854545454545451,0.09199999999999994,0.03563636363636356,0.005090909090909035,0.0014545454545454085,0.008363636363636318,0.0032727272727272492,0.00727272727272722
214,214,0.96,0.9601024143091542,0.9477671451355661,0.9920980136291142,1.9933877981724095,1.9730953732501582,1.0280716657533062,1.7875933845694296,1.1854234678855526,0.13672727272727267,0.12436363636363632,0.026909090909090883,0.005090909090909046,-0.0007272727272727653,-0.002545454545454573,0.009454545454545405,-0.0003636363636363993
215,215,0.9490909090909091,0.9496059910239015,0.9401098901098901,0.9904029304029305,1.7016150451050367,3.4402412464056615,0.5258980698501613,0.9530290984653706,1.3451884043252447,0.1141818181818182,0.06618181818181819,0.030181818181818188,0.015636363636363636,0.010181818181818203,0.007636363636363641,0.005818181818181845,0.002545454545454551
216,216,0.9636363636363636,0.9636363636363636,0.9407123145912384,0.9947395653673681,1.850435953887138,3.203752425532982,0.7150797646891764,1.3468344164849562,1.234701330509681,0.11672727272727272,0.0778181818181818,0.04109090909090908,0.004363636363636359,0.0003636363636363549,0.0010909090909090868,0.0018181818181818188,-0.0007272727272727431
217,217,0.9709090909090909,0.9713869977306101,0.9651604328839947,0.9933548509588,1.4083635227690252,2.6248403934595848,1.085251607998764,1.0014996332597434,1.7348394516867125,0.11381818181818186,0.07018181818181822,0.028727272727272747,0.010181818181818226,0.00545454545454549,0.009090909090909127,0.002909090909090939,0.005090909090909123
218,218,0.9781818181818182,0.9780166157372039,0.9570541566057261,0.9955156950672646,1.4065514536325052,3.339134163576534,1.2535255819956765,1.5859434218218502,0.7677949821855207,0.12109090909090905,0.09672727272727269,0.041454545454545424,0.007999999999999952,0.0036363636363636264,0.005454545454545434,0.007636363636363608,0.005454545454545445
219,219,0.9636363636363636,0.9638975167277055,0.9480855467402554,0.9934460158675406,1.7392661760991122,2.9196764321429067,0.7981840573483727,0.9348860406536778,1.2754107757070667,0.12909090909090906,0.046545454545454557,0.03345454545454544,0.002545454545454551,-0.002909090909090928,0.005818181818181811,0.008727272727272684,-0.007999999999999997
220,220,0.9454545454545454,0.9442019473813079,0.8990310077519379,0.9890697674418605,2.153363559956727,1.594266330835903,0.53215417830656,1.737159925274245,1.885877804153848,0.11090909090909089,0.07781818181818181,0.04145454545454545,0.005090909090909079,0.0014545454545454195,-0.002545454545454573,0.009090909090909084,-0.0029090909090909167
221,221,0.9454545454545454,0.9464321365873808,0.9423105720275531,0.9911650194669062,1.9403945406829761,3.2492753965698373,0.5888412637896903,0.6965120855919048,1.7627847790479492,0.11709090909090909,0.08945454545454544,0.041818181818181796,0.011999999999999978,0.014545454545454528,0.011636363636363622,0.011636363636363611,0.004363636363636347
222,222,0.9818181818181818,0.9819684531696593,0.9825458125094654,0.9951537180069665,2.855904484195877,3.1913138569205937,0.8022097779090462,1.2362581615312103,-0.43353985745508,0.15309090909090908,0.07927272727272729,0.037818181818181806,0.00436363636363637,-0.0014545454545454527,0.00436363636363638,0.007999999999999997,-0.0007272727272727208
223,223,0.96,0.961165991902834,0.9577922077922079,0.993801652892562,1.8569967171534056,2.792535960627927,1.0460952553961007,1.3910226110823267,1.1226635671617424,0.09781818181818179,0.07272727272727268,0.03236363636363633,0.004363636363636314,0.0014545454545454195,-0.0010909090909091202,0.00727272727272722,-2.2204460492503132e-17
224,224,0.9745454545454545,0.9746106272876436,0.9677033492822966,0.9958677685950413,1.8354468474603023,2.415426013774409,0.9130335373465363,0.7466865729176804,2.1584838922531437,0.12290909090909086,0.10145454545454542,0.03309090909090904,0.013454545454545396,0.0072727272727272085,0.012363636363636321,-0.0014545454545454972,-3.3306690738754695e-17
225,225,0.96,0.9603649905437813,0.9493882091212458,0.9931670109645637,1.9828585559672407,2.6607796538898723,0.8483987639238842,1.1881087093147487,1.3724042677821304,0.1316363636363636,0.08654545454545451,0.031272727272727244,0.003636363636363593,0.0029090909090908725,0.007999999999999952,0.005090909090909046,0.0003636363636363105
226,226,0.9672727272727273,0.9673828726220526,0.9522727272727273,0.9916528925619835,1.6436166880639085,2.8794721991586485,1.0932107978786225,1.3153583324747646,1.4015746988740736,0.10363636363636364,0.06400000000000002,0.027636363636363646,0.016727272727272747,0.0065454545454545765,0.005818181818181856,0.006909090909090943,0.0007272727272727431
227,227,0.96,0.9605788160926105,0.9560577526679221,0.9865819209039548,2.4161301393088106,2.6570893674037372,0.9343160903317296,1.5535403754707693,0.3757198209183184,0.11636363636363634,0.0985454545454545,0.028727272727272678,0.010909090909090868,0.00036363636363632155,0.0003636363636363438,0.0036363636363636043,0.005454545454545401
228,228,0.9527272727272728,0.9528710568808835,0.9329488386691777,0.9927024482109228,1.8903963869259557,2.9044875947666187,0.4474439792907171,1.802268879077103,1.251973751983133,0.12872727272727275,0.09418181818181823,0.02072727272727275,0.000727272727272732,-0.0072727272727272415,0.0010909090909090979,-0.0010909090909090868,-0.002181818181818185
229,229,0.9527272727272728,0.9526251321643027,0.9377773295683743,0.9885034288019362,2.0336602951103546,3.1927991089723604,0.89845282435939,1.6549308379173757,-0.19811042841728774,0.14872727272727276,0.08072727272727274,0.028000000000000046,0.00036363636363637706,0.0021818181818181958,-0.005454545454545457,0.00436363636363638,-0.007999999999999974
230,230,0.9636363636363636,0.963220574669916,0.9382034952606635,0.9955568720379147,2.7869175426614885,2.9231289563172114,1.0879773197012073,0.5614084691173884,0.7574012159159026,0.12618181818181817,0.09490909090909089,0.02654545454545454,0.004727272727272702,-0.008363636363636361,0.0010909090909090868,0.006909090909090898,0.0032727272727272384
231,231,0.9309090909090909,0.9311476873206885,0.8940422322775264,0.9817328640858052,1.5180262747391247,2.438522976445938,1.7361673479445685,1.512112225187257,0.6776764254719492,0.08545454545454546,0.04472727272727273,0.025090909090909098,-0.0010909090909090979,0.0021818181818181958,-0.001454545454545464,-0.0025454545454545617,0.000363636363636366
232,232,0.9781818181818182,0.9781818181818182,0.9684004902711812,0.996629385628926,2.5403187281306825,2.7359044618977815,1.0149722510108914,1.3455029788460207,0.3116142048159405,0.12363636363636363,0.09127272727272724,0.03199999999999999,0.014545454545454528,0.0036363636363636155,0.0010909090909090979,0.009090909090909061,0.0036363636363636264
233,233,0.9418181818181818,0.9421125143513204,0.9254385964912281,0.988835725677831,1.5875598411101202,2.6829868939313397,1.3943640943315698,1.075978423525336,1.374482187147279,0.1276363636363636,0.0825454545454545,0.04327272727272723,0.018181818181818143,-0.010909090909090969,-0.0014545454545454972,0.008727272727272672,0.0007272727272726875
234,234,0.9345454545454546,0.9362853584771392,0.9227750948602966,0.9825802000689893,1.89148582057015,2.4992955696536328,1.6834890123525426,1.513178312375876,0.6345570272775881,0.09490909090909092,0.053818181818181834,0.036363636363636376,0.0021818181818181958,0.0025454545454545617,-0.000363636363636366,0.007636363636363663,0.0040000000000000365
235,235,0.9636363636363636,0.9630856888209829,0.9272055073941867,0.9968553459119497,2.9870939542410557,2.7213971811090407,0.7275864450551421,0.12718491677588237,1.9389781392398242,0.10763636363636361,0.10181818181818184,0.02218181818181817,0.019272727272727264,-0.0021818181818181958,-0.0007272727272727541,0.0010909090909090868,-0.0010909090909090979
236,236,0.9709090909090909,0.9713869977306101,0.9651604328839947,0.9974368710841086,1.480296660216381,2.4895922381948794,1.5249025701064338,1.0908388421738302,1.06429796641648,0.10109090909090912,0.05963636363636369,0.014545454545454561,-0.0010909090909090424,-0.006181818181818133,-0.0014545454545454195,-0.003999999999999948,2.2204460492503132e-17
237,237,0.9418181818181818,0.9418181818181818,0.9114759375502978,0.9842266215998713,2.1930913098818823,3.264070386941824,1.0381347661733096,1.082977674861223,0.7793235923474007,0.12618181818181817,0.06472727272727266,0.03527272727272725,-0.005818181818181856,-0.005818181818181856,0.003999999999999959,0.0007272727272726765,-0.0003636363636363993
238,238,0.9745454545454545,0.9746431213277231,0.961111111111111,0.9940444444444444,1.6262328324060134,3.0181351236135914,1.1821989229127756,1.8276132706008896,0.35888630063021415,0.11381818181818178,0.07709090909090903,0.03818181818181813,0.010909090909090858,0.0047272727272726685,0.0032727272727272163,0.012363636363636321,0.004363636363636314
239,239,0.9636363636363636,0.9642175776183362,0.9527342291899963,0.9917879805897722,2.153965219038413,2.807062744151786,0.8197603016584069,1.560238274568772,0.9225491432151417,0.1229090909090909,0.07599999999999998,0.034545454545454525,0.005454545454545445,0.0032727272727272492,0.0018181818181818188,0.0076363636363635965,0.0021818181818181624
240,240,0.9672727272727273,0.9675568733545542,0.961046511627907,0.9948062015503876,1.7551678205278538,2.5167335407289264,1.1310286088367356,2.0219320992453502,0.551965706928119,0.13781818181818184,0.08400000000000002,0.04145454545454548,0.00618181818181821,0.0029090909090909167,0.009818181818181804,0.008727272727272728,0.013090909090909087
241,241,0.9527272727272728,0.9538434427166232,0.9579056227976099,0.9914202543281753,1.6725915223455414,3.5487110959792343,0.48649424792979334,1.226364927993332,1.2606153628443324,0.1352727272727273,0.10654545454545458,0.024363636363636386,0.005454545454545478,0.00872727272727276,0.005090909090909113,0.00436363636363638,-0.0018181818181818078
242,242,0.9563636363636364,0.9566257928118393,0.9414234149403641,0.9946641556811049,1.8823800185907344,3.0380612657650627,0.8454654291880791,0.8604954823066377,1.4207338067278565,0.1225454545454546,0.0825454545454546,0.03636363636363642,0.005818181818181878,0.0003636363636363993,0.0007272727272727653,0.006545454545454599,0.0014545454545454861
243,243,0.9636363636363636,0.9638719400670148,0.9505870841487281,0.9953522504892367,2.0578789671248576,2.780506591786764,1.043740899879555,0.8363160888765765,1.2278172375861798,0.09854545454545453,0.08145454545454543,0.034545454545454525,0.010545454545454502,-0.003272727272727294,-0.007272727272727297,0.006181818181818166,0.000363636363636366
244,244,0.9527272727272728,0.9531085254578597,0.9414495357891584,0.9859239293201557,2.1501788095230916,2.7416106035927914,1.6589140961584212,0.37849833975834085,0.9922052004100438,0.12290909090909094,0.06945454545454548,0.028363636363636414,0.011272727272727313,-0.0029090909090909167,0.0061818181818181885,0.001454545454545464,-0.0032727272727272718
245,245,0.9672727272727273,0.9675713558994574,0.9603130462418561,0.9938026378515811,1.802771033203578,2.7266076202389686,1.3603750343134133,0.9382367404830484,0.9608722952347456,0.11600000000000003,0.08763636363636365,0.030545454545454563,0.03163636363636363,0.006181818181818177,0.0032727272727272605,0.011636363636363644,0.011636363636363622
246,246,0.9636363636363636,0.9633535353535353,0.9322478991596639,0.9948354341736695,2.1660187821402115,2.8782754362713803,0.6007010637980843,1.2085008201292444,1.5858966020963192,0.12000000000000002,0.07236363636363634,0.030181818181818164,0.011636363636363601,-0.006909090909090953,-0.005454545454545467,0.005090909090909068,-0.0025454545454545617
247,247,0.9563636363636364,0.9563636363636364,0.936046511627907,0.9906976744186047,2.901269877920044,2.213481914721587,0.8273856166393528,0.6286428688394433,1.5424514357527275,0.1494545454545455,0.08000000000000004,0.02872727272727279,0.0010909090909091202,0.0032727272727273047,-0.009454545454545415,0.003636363636363671,-0.0021818181818181294
248,248,0.9709090909090909,0.971305785123967,0.9676185619581846,0.9959204487506375,2.4801983749506804,2.1823325308045276,0.5630874302283668,1.31414341867244,1.6054821728780249,0.1225454545454546,0.08618181818181819,0.03563636363636369,0.012000000000000033,0.0032727272727273047,-0.0014545454545453972,0.008727272727272783,0.004727272727272747
249,249,0.9636363636363636,0.9641075164976661,0.9568181818181818,0.9865289256198347,2.7067887868918534,2.3972647557242213,1.1148242105692336,0.8434093316157814,1.1183941076870894,0.11672727272727271,0.10545454545454544,0.05454545454545453,0.023999999999999976,0.004363636363636359,0.005090909090909079,0.009454545454545427,0.000363636363636366
