,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.righttop_CO2_scaled,feature_importance.righttop_humidity_scaled,feature_importance.righttop_temperature_scaled
118,118,0.9854545454545455,0.985700227357562,0.991304347826087,0.9988405797101448,2.413271804198449,0.7887380845153175,2.1656592787810034,1.9814945925923209,0.8701713655577393,0.2370909090909091,0.02509090909090912,0.0061818181818182215
119,119,0.9636363636363636,0.9629970611585442,0.9327606635071091,0.9972600710900474,2.1411475213342617,0.2053447551147809,1.584513641864966,2.6063169149592653,1.7648639945339162,0.2829090909090909,0.04472727272727271,0.017090909090909066
120,120,0.9672727272727273,0.9671731843971505,0.9490310077519379,0.9956589147286822,2.317205253311353,0.5088803901178778,1.7946745475405825,2.5636337120070944,1.0621353436942103,0.2625454545454545,0.04145454545454545,0.02072727272727275
121,121,0.9527272727272728,0.9528992655284789,0.9266126250431184,0.9913763366678164,2.674626114128541,0.737687989807322,2.234123437605037,1.8952996597326563,0.6011820621884334,0.22800000000000006,0.020000000000000018,0.01054545454545458
122,122,0.9745454545454545,0.9740699890018976,0.9421820010055304,0.9972347913524384,2.285382152032179,0.796716186392803,1.8790879439880865,2.166398309552206,0.9997534221641083,0.2599999999999999,0.03963636363636357,0.0076363636363635965
123,123,0.9636363636363636,0.9640957485228897,0.9572325505544683,0.9953522504892368,2.603547248976055,0.5981098479234069,2.086876386954963,1.8703115736914144,1.4502147125433655,0.268,0.023636363636363622,0.002181818181818185
124,124,0.96,0.9605933460478915,0.9557047513109804,0.9909423168600031,1.9189631772449587,0.17826134635165566,2.033867796202514,2.7956288200317605,1.277385924923368,0.24981818181818177,0.03272727272727268,0.006545454545454488
125,125,0.9709090909090909,0.971723265840913,0.9822222222222222,0.9967111111111111,2.4836248027413097,0.30169890102958036,1.6664374972888814,1.8518369684580833,2.1514123548171984,0.26945454545454545,0.009454545454545493,0.005454545454545478
126,126,0.9745454545454545,0.9744394552815604,0.9517254038179148,0.9943098384728342,2.458430609458479,0.5455184765143039,2.0653234287015003,1.6263794346352676,2.0189200098479434,0.21090909090909088,0.03490909090909087,0.010909090909090858
127,127,0.9781818181818182,0.9781818181818182,0.9668034765813616,0.9972638017061001,1.7764815330724868,0.16546221132233338,1.9232413132324144,2.441598114674157,1.6274973208569756,0.24654545454545448,0.0607272727272727,0.0236363636363636
128,128,0.9781818181818182,0.9781818181818182,0.9672254886381694,0.9957889718735102,2.3519238360018933,0.3468429912514854,2.1753688619454534,1.8994373425827118,1.1823350618627275,0.2530909090909091,0.04436363636363631,0.02181818181818178
129,129,0.9709090909090909,0.9709090909090909,0.9545454545454546,0.9952892561983471,2.460003198347631,0.36758361057037986,2.3446070932165797,1.632626753814636,1.8022815876107106,0.24254545454545462,0.036727272727272775,0.012000000000000021
130,130,0.9636363636363636,0.9627403983336186,0.9262129380053907,0.9970050913447139,2.1197112313312267,0.45195671857212555,1.8351383498965657,2.8395823332747336,1.0338185754225488,0.27199999999999996,0.03199999999999997,0.013818181818181795
131,131,0.9818181818181818,0.9818721223679902,0.9763565891472868,0.998062015503876,2.4468312517090016,0.27282258207787285,2.1230045319177324,1.519643093134845,1.6721788641066198,0.27454545454545454,0.03490909090909089,0.017818181818181823
132,132,0.9745454545454545,0.9744660676762292,0.9591572504708098,0.9984306340238543,2.403215837467822,0.1912116493548347,1.9739013994459904,2.002538584389756,1.6344932324187942,0.265090909090909,0.02799999999999995,0.0032727272727272163
133,133,0.9781818181818182,0.97795004995005,0.960282721010333,0.9959816303099885,2.370676839272825,0.36303423375153354,2.273396342498226,1.7854218711020968,1.9077160340687,0.30727272727272725,0.0407272727272727,0.013818181818181785
134,134,0.9672727272727273,0.967391799212024,0.950327699206623,0.9958606416005519,2.5709695518189504,0.7003700650531319,1.8925229077571124,1.9912612771901645,1.3400122574027984,0.2290909090909091,0.021818181818181837,0.0032727272727272718
135,135,0.9818181818181818,0.9817727475558801,0.9731102585961922,0.9976555839727195,2.674428071478749,-0.0707300438108739,2.1741585673153234,1.0867379523932994,2.126487293366338,0.2858181818181818,0.0530909090909091,0.03127272727272725
136,136,0.96,0.9594066539521086,0.9294324648098233,0.9860736747529201,2.18853883951262,-0.08929205590139774,1.9390647866732311,2.8626514524716993,1.8207553384847615,0.2709090909090909,0.04581818181818179,0.023272727272727233
137,137,0.9745454545454545,0.9744735828877005,0.961178496555855,0.9977538185085354,2.8788543539614375,0.1397596309449648,1.503352131475296,2.665839717192567,1.136440984358289,0.29381818181818176,0.018545454545454476,0.008727272727272662
138,138,0.96,0.9598618652353907,0.9340909090909091,0.9924793388429752,2.0736648656366463,0.4724015744909987,1.7178655206371531,2.9481433776867023,1.391378791387206,0.2505454545454545,0.022181818181818136,0.002545454545454484
139,139,0.9672727272727273,0.9665582454497004,0.9331364531273664,0.996895350598213,2.789331487641737,-0.05551345704434479,2.2342877210812944,2.0483495719700398,1.0653740471786262,0.23963636363636365,0.05345454545454548,0.02836363636363637
140,140,0.96,0.9601417691609883,0.9393166751657318,0.9937956824749277,2.458378862095495,0.33679625610910024,2.281605829698682,2.144927306946123,1.0771884323439018,0.22836363636363638,0.033454545454545424,0.011272727272727222
141,141,0.9709090909090909,0.9709090909090909,0.9525698516729907,0.9975853742669887,2.8504266757268955,0.6114640958464688,2.2088170284942756,0.829119740297591,1.5826998154010044,0.2392727272727273,0.02763636363636368,0.008363636363636406
142,142,0.9672727272727273,0.9675180722891565,0.9629186602870814,0.994055386399884,2.4134901707615874,0.27931753887985683,1.789465419100537,2.187607108025935,1.6898234167136814,0.2814545454545455,0.04,0.01709090909090909
143,143,0.9745454545454545,0.9746191220481503,0.9660640416730504,0.9963229661406465,2.651672258281033,0.1749052094521802,2.1418058513516494,1.9257988207345662,1.345239487939475,0.28690909090909084,0.04072727272727269,0.010909090909090858
144,144,0.9636363636363636,0.9644848484848485,0.9611795446061964,0.9940276222471072,2.747337914416024,0.5624368446907771,1.865969695598314,1.5622753722728324,1.8078936828517416,0.22399999999999998,0.027272727272727247,0.0032727272727272384
145,145,0.9781818181818182,0.9781818181818182,0.9633333333333334,0.9972444444444445,1.9648070076195392,0.1842766751186958,2.1164852293438163,2.3048304582024413,1.7733651361044733,0.2356363636363636,0.04290909090909088,0.007999999999999952
146,146,0.96,0.9598687754399465,0.9359005311443747,0.9938837920489296,2.8165231818363985,0.08144294002880637,2.122167350230259,1.8069205471545837,1.6536531142655577,0.24072727272727273,0.02436363636363632,0.0007272727272726765
147,147,0.9781818181818182,0.9781818181818182,0.9668034765813616,0.998229518751006,1.9563121133046852,0.17041014340671856,2.2753564071246535,2.1055061010821006,1.662415552920671,0.264,0.030909090909090876,0.0014545454545454417
148,148,0.9636363636363636,0.9636363636363636,0.9453758143969491,0.9938026378515812,2.8496393202937194,-0.07978599721998952,2.291044034332809,2.096153087115508,1.0282832915553546,0.2541818181818181,0.042181818181818174,0.0025454545454545396
149,149,0.9818181818181818,0.9822424738936245,0.9893162393162394,0.9980195955805712,2.290507612395049,0.3574834568916687,1.9464770495399137,2.2299034763816814,1.3640636368631778,0.22690909090909087,0.03418181818181817,0.0065454545454545435
150,150,0.9781818181818182,0.9781818181818182,0.9672254886381694,0.9974574924519307,2.178905035289814,0.35511494059185594,2.067691261664195,1.618652623799221,1.9420824537670622,0.26036363636363635,0.05127272727272723,0.02290909090909087
151,151,0.9672727272727273,0.9673982988499296,0.9488888888888889,0.9947555555555555,2.256339134388091,0.5873849586041382,1.8143516813213847,2.217520844587595,1.5367937768869913,0.22363636363636363,0.035636363636363654,0.011272727272727278
152,152,0.9745454545454545,0.9750874102013722,0.9840182648401826,0.9976353555120678,2.1291058443510895,0.3513531414211736,2.107353052627446,1.9836767024369881,1.8638060188577685,0.2527272727272727,0.021454545454545414,0.005090909090909035
153,153,0.9345454545454546,0.934938689217759,0.9090552416823603,0.9880728185812931,2.1941155054606694,0.43750651592538414,2.5418517071940436,2.4896601626411052,0.9185547880903101,0.2352727272727273,0.0232727272727273,-0.0007272727272727098
154,154,0.9636363636363636,0.9640625652882434,0.958372567482737,0.9971751412429379,2.745995693230775,0.27876525233543836,2.121274067811179,2.079364491707814,0.8371041650758515,0.2858181818181818,0.02654545454545453,0.0072727272727272415
155,155,0.9745454545454545,0.9744735828877005,0.961178496555855,0.9959568733153639,2.7454416474925885,0.5173686443924134,1.5543805739613488,2.2460662509141813,1.2745800655245894,0.29745454545454536,0.028727272727272667,0.011636363636363578
156,156,0.9709090909090909,0.9704441197235129,0.9367121848739496,0.9967612044817927,2.2913614553859722,0.6981882857891706,2.4736625475221077,1.2620893587100501,1.2864610649800265,0.2312727272727273,0.04072727272727278,0.005818181818181866
157,157,0.9709090909090909,0.9710713605053227,0.9640693624110253,0.9968196274420718,3.048576408898398,0.5684928915243742,1.678037720018835,1.9822868145997063,0.976620754066191,0.28800000000000003,0.02690909090909095,0.01054545454545457
158,158,0.9636363636363636,0.9634178999295279,0.9414738777386242,0.9914968592002451,2.41012138579928,0.42911038983192606,1.7873674232246481,2.4434490219942426,1.4800942316473598,0.2658181818181818,0.04145454545454543,0.010545454545454514
159,159,0.9745454545454545,0.9746514538093485,0.9593131765584173,0.9971071295259425,2.7616955598151622,-0.21558098303649711,2.1177467775190757,2.3511454016627296,0.8156412274527058,0.23018181818181813,0.01927272727272722,0.00036363636363633266
160,160,0.9781818181818182,0.9783268101761252,0.9727272727272727,0.9978512396694215,2.546208278200569,0.49280222103445054,1.7402183463505319,1.990437149509789,1.3236512290198743,0.26181818181818184,0.03781818181818179,0.01781818181818179
161,161,0.9745454545454545,0.9746380660537964,0.9621852362883753,0.9962918247671612,2.1228062643745393,0.7511295501609669,1.4346970432336525,2.5410705858198863,1.156632760422859,0.24363636363636357,0.03127272727272721,-0.002545454545454573
162,162,0.9672727272727273,0.966677367576244,0.9318181818181819,0.9960330578512396,2.576903000407491,-0.04801796221174308,2.238838445869489,1.6313579987201388,1.88451380569314,0.25127272727272726,0.035636363636363654,0.003272727272727294
163,163,0.96,0.9598544676297485,0.9321349651538331,0.9943906170321265,1.7908958458529727,0.6403147105945852,1.6696111537086367,1.951612212799705,2.0914108922801713,0.23127272727272724,0.03236363636363632,0.010545454545454502
164,164,0.96,0.9604144042938277,0.9464983851776305,0.9932857385687575,2.433182480449803,-0.03355487965504826,2.4012473147920814,1.91512967507532,1.444974308308032,0.24545454545454545,0.024727272727272688,0.0072727272727272415
165,165,0.9454545454545454,0.9465595579949838,0.9401716192594947,0.9881614492293024,2.5759264062570355,-0.01664815074554894,2.222254800242312,2.1713143174223934,1.3004352602299842,0.25527272727272726,0.01599999999999998,0.006181818181818177
166,166,0.9709090909090909,0.9709090909090909,0.9578673203615751,0.9948674735713191,1.9292073947676032,0.11855155175240446,2.0996198172049385,2.706299875283034,1.6571202368024487,0.28981818181818186,0.03927272727272729,0.011636363636363656
167,167,0.9490909090909091,0.9485367298578198,0.9198564593301435,0.9931854429462085,2.6538335850895276,0.3373183155816802,2.181080574539641,1.3511675924690372,1.840794252953686,0.23890909090909088,0.05163636363636366,0.010545454545454547
168,168,0.9563636363636364,0.9563636363636364,0.9336069531627234,0.9932399806856591,2.325467419577233,0.47549178993482133,2.3217308815891817,2.4425115114673277,0.6916898912351255,0.24872727272727277,0.031636363636363685,0.007636363636363686
169,169,0.9745454545454545,0.9742524541986493,0.9474387719903414,0.9975853742669887,1.7781637861926807,0.744026018436695,1.645624289200775,1.851627158549636,1.841389913044203,0.23927272727272725,0.0414545454545454,0.013090909090909042
170,170,0.9854545454545455,0.9854545454545455,0.9762849258364954,0.9978440841669541,2.3491375553750458,0.3005889833355651,2.0582049423074498,1.7369348964784685,1.8123034679550383,0.252,0.0410909090909091,0.014909090909090938
171,171,0.9672727272727273,0.9673857466255894,0.9516507457683928,0.9949723479135244,2.622531968772507,0.6680306524778729,2.0673763042984445,1.492998127202819,1.5474134756853029,0.2516363636363636,0.019999999999999997,0.006545454545454565
172,172,0.9563636363636364,0.955515561213292,0.9180232558139535,0.9947286821705426,2.826481505345059,-0.06113721741418913,2.5148814698670083,1.601407196128226,1.8850673403310918,0.2421818181818182,0.02800000000000007,0.006545454545454588
173,173,0.9745454545454545,0.974294934930807,0.9522882567932625,0.9979342126171937,2.2111356603838948,-0.02722526987254382,1.667714004566386,2.338240530748122,2.1817171953193535,0.2701818181818182,0.024727272727272674,0.002545454545454484
174,174,0.9672727272727273,0.9667750128948437,0.938853551416023,0.9962895653490837,2.1582912087307684,0.6605271654109128,1.9256009279995931,1.3084794238924433,2.0087780499371783,0.2716363636363637,0.039272727272727306,0.008727272727272728
175,175,0.9818181818181818,0.9818843328955688,0.9740427733701276,0.9980165574335979,2.125479476334211,0.23340664973212685,2.0552995642099194,1.9604681889343905,2.0793718378620665,0.24654545454545454,0.03599999999999999,0.004727272727272758
176,176,0.9781818181818182,0.9783162129772298,0.973542030827904,0.9954711584300017,2.6667084141048716,0.0874783073834414,2.149882017398063,2.1208585199501164,1.1010990766422184,0.26981818181818185,0.04363636363636362,0.01599999999999997
177,177,0.9563636363636364,0.9563636363636364,0.9277836134453781,0.9934348739495799,2.1884235310904074,0.7132391378525743,2.053075191904852,2.339365277527291,1.0172031760681022,0.2236363636363637,0.012727272727272787,0.00545454545454549
178,178,0.9672727272727273,0.9678680869692105,0.9644444444444444,0.9963555555555557,2.34607558729622,0.8837999819884843,1.7398112297775958,1.7825807001762102,1.5887972347784463,0.2389090909090909,0.03527272727272729,0.011272727272727268
179,179,0.9854545454545455,0.9854545454545455,0.9724338412189255,0.9982959101844426,1.8586114493014114,0.4883715824622098,1.6739134604417518,1.6302183824937369,2.566471859593767,0.21272727272727274,0.04763636363636366,0.01818181818181821
180,180,0.9672727272727273,0.9678378240370376,0.9650741635046568,0.9956881683339083,2.8635088174796537,0.5450363954693122,1.8715603128157356,1.799792923989577,1.279646638965846,0.23854545454545456,0.02072727272727274,0.0061818181818181885
181,181,0.9745454545454545,0.974645792738919,0.960538197579917,0.9980133646378905,2.3678924624218403,0.10153158633060029,1.58838122381668,2.2521574032721223,2.0601141140000543,0.24872727272727263,0.025090909090909042,-0.009090909090909139
182,182,0.9818181818181818,0.9820065474062853,0.98155702872684,0.9977902430732619,2.6708189794094217,0.5271396260003478,1.7448111516171134,1.8660168662377488,1.5108321139498404,0.25890909090909087,0.03890909090909089,0.014909090909090894
183,183,0.9745454545454545,0.9746333584865695,0.963172448466566,0.9942182001005531,2.5937143630742474,0.2671722447550475,2.3316455187786613,1.4696477161472896,1.4721841365007808,0.23418181818181813,0.049454545454545404,0.02254545454545448
184,184,0.9636363636363636,0.9636363636363636,0.9369034508076359,0.9955947136563876,2.4422480079918616,0.004156385941735785,1.8647711652357983,1.9255243817823493,2.063353932939011,0.22072727272727272,0.026181818181818185,0.0003636363636363549
185,185,0.9709090909090909,0.9710636030636031,0.9647141587677726,0.9959271327014219,1.965505453463674,0.4240132067948207,1.7944013533875773,2.1365719251187194,1.9428476376969275,0.29563636363636364,0.029090909090909122,0.015272727272727316
186,186,0.96,0.9608516446021564,0.9615949119373777,0.9946183953033269,2.70179481379107,-0.12987174559116926,1.8857822800549575,2.5721719214401197,1.1384296514873913,0.2570909090909091,0.013454545454545408,-0.004363636363636414
187,187,0.9745454545454545,0.9744300594479736,0.9490338164251207,0.9951690821256038,2.0937331847864735,0.45582169040188614,1.7225980920669146,1.9089113115558602,2.2843662221990697,0.22109090909090906,0.034181818181818126,0.011999999999999955
188,188,0.9636363636363636,0.9634653151726322,0.947942557304612,0.9975144987572494,2.700606495845844,-0.22936956813983342,1.637255106036543,2.288211209216143,1.869494989351733,0.312,0.024,0.012727272727272698
189,189,0.9781818181818182,0.9783268101761252,0.9727272727272727,0.9963636363636363,1.919143344372379,0.481069295958062,1.3492628803540165,2.46087422907085,2.1015754902439823,0.26581818181818184,0.05709090909090907,0.019636363636363598
190,190,0.96,0.9601129411764706,0.9455929123125852,0.991821899136756,2.8440046554422014,0.4799133290574724,2.0057793969338675,2.1156388859570576,0.9191389171456663,0.2789090909090909,0.025454545454545407,0.005090909090909035
191,191,0.9527272727272728,0.9519518548724113,0.9144695543000627,0.9934871311989957,2.1227165150033813,0.06252956746304038,2.3506795708695365,2.031813790219788,1.7608100883329834,0.2221818181818182,0.047636363636363664,0.014545454545454584
192,192,0.9672727272727273,0.9677309627142054,0.9514101778050277,0.9934600449621909,2.721273227324069,0.06876481512541692,2.2892682083634224,1.9136528693976502,1.4611695893401146,0.20181818181818184,0.028727272727272747,0.007999999999999997
193,193,0.9745454545454545,0.9742601752193204,0.9483256841747407,0.9960904300526943,1.7909535232458773,1.1163606830057997,2.0220139150279413,1.028577594723732,2.258159457629745,0.2512727272727272,0.0425454545454545,0.008363636363636328
194,194,0.96,0.9607088458049409,0.9527310924369747,0.9925595238095238,2.7727830651086465,0.5194901305648723,1.914212598006854,1.8091249850348052,1.601982662112258,0.24181818181818177,0.030909090909090876,0.013818181818181785
195,195,0.9672727272727273,0.9662917022273272,0.9177777777777778,0.9970666666666667,2.976795304117902,-0.16194179947889145,1.6248918387985927,2.235772301087789,1.6659549063312342,0.2312727272727273,0.02254545454545457,0.0010909090909090979
196,196,0.9709090909090909,0.9710838618745596,0.9630021971123666,0.9950564971751412,2.512524144083126,0.7586530295838821,2.1680332036639713,0.9318928197354714,1.859450170046474,0.268,0.04145454545454551,0.014909090909090927
197,197,0.9563636363636364,0.9563636363636364,0.928854777509486,0.9918075198344256,2.6573758665504843,0.20232868188771222,2.025792299082751,2.1541540863591115,1.4410690987064598,0.20254545454545464,0.03127272727272733,0.01345454545454552
198,198,0.9745454545454545,0.9748232890704801,0.9692314425770308,0.9956232492997199,1.9479755788775588,0.16094430758691647,1.6703692286812986,1.7115103377038012,2.880065617736515,0.24690909090909088,0.034909090909090855,0.013454545454545408
199,199,0.9709090909090909,0.9712765988183117,0.9684442270058709,0.9971461187214612,2.079543702367544,0.2706386027017972,1.8928562628165273,1.9898134497388218,1.9904000088011975,0.2607272727272728,0.024000000000000056,0.0040000000000000365
200,200,0.9636363636363636,0.9634384424816889,0.9443223443223443,0.994139194139194,2.8706113170068166,-0.009171146873485709,1.8108249314981462,2.3187341403121096,1.5343053283891133,0.28981818181818186,0.03745454545454545,0.006545454545454521
201,201,0.9854545454545455,0.9853414141414142,0.9683560924369747,0.9992121848739496,2.233114647749797,0.6825371803583741,2.3072634201568376,1.0049060140818957,1.7566472737525343,0.23200000000000004,0.052000000000000025,0.016727272727272723
202,202,0.9672727272727273,0.9669587024669483,0.942208097928437,0.9964689265536723,2.9400326610571152,0.4613280529105444,1.5519133353412713,2.8878859203370313,0.639438088566448,0.2789090909090909,0.022909090909090924,0.00436363636363638
203,203,0.9781818181818182,0.9783385100366232,0.97180062090376,0.9980165574335979,2.0327915204998246,0.5421749543169392,1.9767877052174458,2.1924275806778355,1.1858966201225123,0.2545454545454545,0.039636363636363615,0.007999999999999952
204,204,0.9672727272727273,0.9673628900836139,0.9564615154237796,0.995507637017071,1.8805385984243208,0.7153619227693756,2.062339381164464,2.27482763142288,1.0675122843136113,0.2836363636363636,0.02545454545454543,0.002909090909090928
205,205,0.9709090909090909,0.9712957362272431,0.9679068208479973,0.9979889391654098,2.426397245096668,0.5044305774720065,1.9725865964596636,1.824560885964342,1.4179258626509041,0.2632727272727274,0.028000000000000035,0.002545454545454573
206,206,0.9818181818181818,0.981608895856178,0.9592963090720938,0.9983615039668852,2.4126802857082663,0.5325240343185843,1.5383056163297728,2.1431281810677785,1.6257903361323225,0.26436363636363636,0.026181818181818174,0.008727272727272717
207,207,0.9781818181818182,0.9783128964059196,0.9737915881983679,0.9970966729441306,2.340940624628208,0.349374527087631,1.841609774155333,2.076292821264664,1.4820286070272526,0.26145454545454544,0.05563636363636361,0.026909090909090872
208,208,0.9636363636363636,0.9640420376269433,0.9590546958786579,0.9920330933047342,2.1723159503503857,0.5350454233962769,2.2283911449985183,2.4763067399050582,1.2855676091668984,0.28945454545454546,0.0327272727272727,0.02072727272727274
209,209,0.9527272727272728,0.9525357762785222,0.9152970922882426,0.9906989344410331,1.9432897990600002,0.0869415446377171,1.879604511210029,2.8420214611425108,1.7935785360378782,0.20472727272727279,0.040000000000000036,0.008363636363636384
210,210,0.9745454545454545,0.974640547654166,0.9616596638655461,0.9964110644257702,2.145301448106458,0.47024907701289587,1.9942864360371588,1.9773278742417837,1.7892480438695766,0.24690909090909083,0.038545454545454494,0.015272727272727205
211,211,0.9563636363636364,0.9569742675625027,0.9436012418075199,0.9935322525008624,3.210075339301173,0.23269865453653474,2.3499223601645998,1.6580016813190235,1.068335157869106,0.25309090909090914,0.006181818181818233,-0.0047272727272726685
212,212,0.9745454545454545,0.9748384548922598,0.9685298898320389,0.9963879357052555,2.751558794545765,0.041282886500249034,1.64940870225916,2.3828218329216804,1.4178965921757654,0.25854545454545447,0.03381818181818177,0.014545454545454483
213,213,0.9636363636363636,0.9639522239674129,0.942512077294686,0.991304347826087,2.180537287426309,-0.04180136804875172,2.321786456458203,2.280317021133042,1.6917474505238537,0.19345454545454546,0.037818181818181806,0.01709090909090908
214,214,0.9745454545454545,0.974736278447122,0.9728867623604466,0.9971726837755546,2.570849235172789,0.21692732295396155,1.6592942016098928,1.957887566655139,1.7530741458018346,0.30509090909090897,0.027272727272727216,0.008363636363636328
215,215,0.96,0.9594352941176472,0.9313186813186813,0.9962637362637363,1.8708104169141873,0.3280306477097443,1.7803186001357436,2.8181265517729077,1.7009114360725728,0.2749090909090908,0.030181818181818143,0.013090909090909065
216,216,0.9745454545454545,0.9744503614367431,0.9548120041393584,0.9968092445670921,2.3291509940715374,0.44810900314239194,1.483574832703073,2.2554649784464225,1.5335604774908769,0.23309090909090902,0.04836363636363632,0.01927272727272721
217,217,0.9818181818181818,0.9820453230979547,0.9803968103284602,0.9962027719764571,2.36879516670008,0.24767907840035241,1.5001217455745472,2.069270786437011,2.2083594228875945,0.23454545454545447,0.033090909090909074,0.008363636363636373
218,218,0.9818181818181818,0.9817502581691023,0.9666695412211107,0.9982752673335633,2.1672249763475016,0.2294755161653077,1.9228846641190755,2.5128381133819984,1.2953311801845038,0.26836363636363636,0.028727272727272723,0.009454545454545448
219,219,0.9781818181818182,0.9784871337812514,0.9791738530527768,0.9972404277337014,1.8604316243517234,0.9142751179954559,2.616926883388772,1.5104298156152383,1.28905825614117,0.2712727272727273,0.020363636363636316,0.0032727272727272826
220,220,0.9745454545454545,0.9746209713151862,0.9656976744186045,0.9952713178294574,2.340745133626696,0.2732688772574434,1.7495548608531286,2.364124019115377,1.5231946793930604,0.2719999999999999,0.04727272727272723,0.014545454545454473
221,221,0.9672727272727273,0.9678592819524285,0.9731955675351902,0.9973794549266247,2.0930306402925516,0.505701342952977,1.993730431498149,2.2708587532784437,1.8140382890019435,0.32509090909090915,0.016000000000000014,-0.0072727272727272415
222,222,0.9818181818181818,0.9818695187165775,0.9768287142208087,0.9978797516280478,2.222474657546887,0.22735785726442234,1.95553210510868,1.9092097543649378,1.8029757854859823,0.3007272727272728,0.02145454545454545,0.014909090909090882
223,223,0.9563636363636364,0.9563636363636364,0.9188311688311688,0.9894726485635577,2.062750995203794,0.5108361241357545,2.004558319720425,2.4885115098230677,1.7568579427857256,0.18400000000000008,0.036727272727272775,0.014545454545454617
224,224,0.9818181818181818,0.9816715461525712,0.967304625199362,0.9986225895316805,2.0770487521447585,0.5992729119751344,1.9463965188473487,1.7194580173029144,1.5230115145603549,0.2669090909090909,0.059272727272727276,0.02981818181818181
225,225,0.9818181818181818,0.9819840866108097,0.9821627204830764,0.9970602256475449,2.929420973623878,0.028535641508504492,1.8797927369163216,1.4774144506147617,1.8864332628653162,0.2752727272727272,0.06036363636363636,0.01709090909090909
226,226,0.9781818181818182,0.9781818181818182,0.9659090909090908,0.9974380165289256,2.7841994148431124,-0.14245242440999825,1.0066278857585733,2.2206800847985377,2.515443323337402,0.2632727272727272,0.053454545454545456,0.01599999999999997
227,227,0.9636363636363636,0.9636363636363636,0.9460530445699937,0.9953703703703705,1.7099328062128327,1.1455928743650035,2.2657479890314893,1.7046818114791045,1.0673703405519197,0.25309090909090914,0.03709090909090908,0.003999999999999971
228,228,0.9636363636363636,0.9638548273431994,0.9522128060263653,0.9960765850596359,1.9868440652304884,0.8051410279989955,2.113707681808173,1.9750795476994334,1.2026153963435944,0.2596363636363636,0.03563636363636361,0.0029090909090908946
229,229,0.9672727272727273,0.967055381400209,0.9519967728922953,0.9944197929272556,2.244994293900751,0.48898419198260806,2.1369543225751704,1.8198218365084204,1.3587097560344885,0.29672727272727273,0.053454545454545456,0.022181818181818202
230,230,0.9563636363636364,0.9563636363636364,0.938906990521327,0.9942239336492891,2.342734470144375,0.12461367200709879,1.5053884473799848,2.456297237572252,1.880312107933253,0.2861818181818182,0.05090909090909097,0.0065454545454545765
231,231,0.9527272727272728,0.9525597273551958,0.921610524551701,0.9942182001005531,2.0111489313734836,0.46278430238018337,1.8544074959978265,2.1175980071345584,1.7089156517903956,0.22800000000000006,0.02254545454545458,0.012363636363636387
232,232,0.9854545454545455,0.985537703247835,0.9847939328941321,0.9983912976865329,2.5099829960133153,0.4665561108586089,1.935437395195848,1.82694202949522,1.4579273190098043,0.296,0.032000000000000015,0.00545454545454549
233,233,0.9781818181818182,0.9784972562262557,0.9856459330143541,0.9976076555023924,2.384224396385927,0.09817687063257785,1.941201398330389,2.4367048022869673,1.321416534765109,0.32799999999999996,0.031272727272727244,0.01599999999999998
234,234,0.9527272727272728,0.9535435236090544,0.9413590893411521,0.991117626767851,1.919851712665148,0.8441120667837486,2.2147289861540878,2.701535815155166,0.7316060198210174,0.20509090909090913,0.03309090909090913,0.01054545454545457
235,235,0.9781818181818182,0.9781818181818182,0.9649413564507905,0.9957504674485806,2.2790527124512736,0.34111597913777175,1.9358385827256344,2.3201729895483267,1.691696596049277,0.25018181818181817,0.042909090909090876,0.013090909090909075
236,236,0.9781818181818182,0.9783660796090806,0.9695272451110689,0.9959179798746914,2.140916883111284,1.2417014907557438,1.7753256695850175,2.471630463850238,0.29153802085045283,0.2381818181818182,0.036363636363636355,0.009818181818181771
237,237,0.9672727272727273,0.9673774022079868,0.9534443907934975,0.9945276034122003,2.5344382821920566,0.05745154698680083,1.4935635518047061,2.734284351285067,1.3807754176103708,0.2752727272727272,0.026909090909090917,0.015999999999999993
238,238,0.9854545454545455,0.9855646804176217,0.9833333333333334,0.9990222222222221,1.8317382359745884,0.6241426173152721,2.0107671076129034,1.598818224501333,1.9675806160776455,0.2381818181818182,0.0410909090909091,0.017454545454545455
239,239,0.9745454545454545,0.9746514538093485,0.9593131765584173,0.9974804031354984,2.3321517090836696,0.6474121639375292,1.482673468721644,1.7131893290587696,1.9095444347154942,0.22727272727272724,0.029090909090909046,0.010545454545454492
240,240,0.9672727272727273,0.9675568733545542,0.961046511627907,0.9966666666666667,2.4954021491367233,0.6863128641088679,2.050576417396997,2.3281742633482856,0.712375162026508,0.2712727272727272,0.03781818181818182,0.012727272727272709
241,241,0.9490909090909091,0.9496588526777205,0.9379883560594454,0.9902711812471273,2.3149545183995386,0.47749285669931846,2.1934200602089353,2.171594348922778,1.3171278768636316,0.2370909090909091,0.04800000000000001,0.007999999999999997
242,242,0.9745454545454545,0.9744660676762292,0.9591572504708098,0.9965473948524796,2.3762222071231416,0.06630222067040724,2.1118381522859684,1.9266011351778738,1.7746882464851275,0.2738181818181818,0.03999999999999994,0.013090909090909042
243,243,0.9927272727272727,0.9926776859504133,0.9821428571428572,0.9986138290932812,2.6635029811797053,0.3865384574604081,1.8645042539359333,1.0081338418310872,2.4765310462207206,0.28654545454545455,0.039999999999999966,0.014181818181818151
