,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.backtop_temperature_scaled,feature_importance.backtop_CO2_scaled,feature_importance.backtop_humidity_scaled,feature_importance.backtop_CO2_fd3_scaled,feature_importance.backtop_CO2_fd2_scaled,feature_importance.backtop_CO2_fd1_scaled,feature_importance.backtop_temperature_fd1_scaled,feature_importance.backtop_temperature_fd3_scaled,feature_importance.backtop_temperature_fd2_scaled,feature_importance.backtop_humidity_fd1_scaled,feature_importance.backtop_humidity_fd3_scaled,feature_importance.backtop_humidity_fd2_scaled
10,10,0.9465020576131687,0.9464305482499116,0.9401940453266182,0.9864464523774256,1.4688417208597606,0.7692979621336087,1.340472059170401,2.729830183966101,1.312718254599229,0.12139917695473253,0.05555555555555558,0.03168724279835393,0.006172839506172856,-0.006584362139917666,-0.004526748971193395,-0.008230452674897082,-0.003292181069958833,-0.003703703703703687,-0.0024691358024691245,0.0024691358024691466,-0.0024691358024691245
11,11,0.9506172839506173,0.9507103594822893,0.9499143224332429,0.9870769670141368,2.9935916338492707,1.5936774516851502,0.4277635519765227,2.034198679480407,0.2903014451352449,0.19547325102880658,0.07983539094650208,0.053086419753086436,0.0028806584362139785,0.0024691358024691358,-0.0012345679012345622,0.0008230452674897082,0.0012345679012345846,-0.005349794238683103,-0.0024691358024691245,-0.00781893004115225,-0.0024691358024691245
12,12,0.9465020576131687,0.9464328992544349,0.9405393457117595,0.9913793103448276,2.451733143280754,0.9915759969466224,0.7687635239290475,2.4061153033626956,0.8317668685317211,0.1477366255144033,0.07037037037037039,0.04156378600823048,0.012757201646090576,0.0008230452674897193,-0.0024691358024691136,-0.007407407407407374,-0.005349794238683103,-0.006584362139917666,-0.0024691358024691245,0.0008230452674897082,-0.007818930041152227
13,13,0.9012345679012346,0.9005669227891451,0.8818251533742332,0.9728527607361963,2.5482254052497053,2.0442100700667583,1.130733778771214,2.0541305619738557,-0.21826339871855344,0.1049382716049383,0.050205761316872446,0.03991769547325104,0.007818930041152273,-0.0008230452674897082,-0.013580246913580219,-0.006584362139917666,-0.0057613168724279795,-0.00781893004115224,-0.006584362139917676,-0.008641975308641947,-0.00987654320987651
14,14,0.9506172839506173,0.9512269471117208,0.9568925050852761,0.9877171021749335,2.189621414209763,1.1576701171797588,0.9295275058998318,2.7572695266271112,0.5551071772261729,0.14609053497942387,0.06378600823045269,0.04732510288065844,0.003703703703703687,0.0004115226337448541,-0.0020576131687242705,0.004526748971193395,0.006172839506172844,0.007407407407407385,0.005761316872427991,-0.0016460905349794165,0.0008230452674897082
15,15,0.9670781893004116,0.9671590456536693,0.9667329796640142,0.9917477158856469,2.677929132688218,0.47395353127184103,0.9055219562978069,2.470270290076011,0.6831696677017787,0.1526748971193416,0.11646090534979425,0.06707818930041155,0.011934156378600857,-0.0032921810699588104,-0.000823045267489686,-0.003703703703703687,0.0069958847736625975,0.0008230452674897526,0.006584362139917777,0.002057613168724326,-0.007818930041152227
16,16,0.9506172839506173,0.9507181733705031,0.9496472790095019,0.9870429023898646,2.2445193876961174,1.4576116312776173,1.4827470012765034,1.8566094081061169,0.4088727002612209,0.154320987654321,0.09711934156378602,0.04650205761316876,0.021810699588477377,0.009465020576131678,-0.0008230452674897082,-0.0012345679012345622,0.014403292181069982,0.00781893004115225,0.00781893004115226,0.006172839506172823,0.003292181069958833
17,17,0.9218106995884774,0.9214971585341954,0.9111405835543767,0.9808429118773946,1.9152645185180432,1.7269558856981932,1.438073030939459,1.7880991074935377,0.7814486876813665,0.1395061728395062,0.042386831275720196,0.028395061728395076,-0.004115226337448541,-0.005761316872427957,-0.006584362139917666,-0.006995884773662519,-0.006172839506172811,-0.006995884773662519,-0.005761316872427957,-0.013991769547325072,-0.012757201646090488
18,18,0.934156378600823,0.9343070012641544,0.9314533780825915,0.9827812636801401,2.3757309102233215,1.654513863017925,0.20881704107032173,2.2147549060291474,1.1749417294437001,0.14691358024691353,0.08683127572016457,0.03744855967078187,-0.0004115226337448874,-0.006172839506172878,-0.003703703703703731,-0.0037037037037037203,0.007818930041152227,-0.00823045267489716,-0.004115226337448574,-0.006995884773662575,-0.007818930041152316
19,19,0.9423868312757202,0.9430763389759502,0.9474358974358974,0.983993783993784,2.230873633451964,0.5463556941111062,0.7241853822192176,2.0738168134312875,1.6853301805756205,0.1901234567901235,0.09917695473251033,0.05349794238683131,0.016460905349794275,0.0032921810699588884,0.0008230452674897415,0.0004115226337448874,0.012345679012345734,-0.002057613168724259,0.004115226337448619,0.0004115226337448985,-0.0024691358024691024
20,20,0.9465020576131687,0.9469474163576045,0.9467381027418846,0.9942483454144342,1.1775174301376559,1.3374634308326299,0.7208753306228901,3.002560948923542,0.9616135005504909,0.17942386831275722,0.07613168724279838,0.06419753086419758,-0.0016460905349794165,0.006995884773662586,-0.003292181069958833,-0.004526748971193395,0.015226337448559701,0.006584362139917721,-0.0012345679012345622,0.002880658436214001,-0.000411522633744843
21,21,0.9506172839506173,0.9509713516436913,0.9493043339197185,0.9921637613945307,1.7356089892795081,1.283977187052765,0.8817342462533571,2.401190389900723,1.1185518530897334,0.17078189300411523,0.102880658436214,0.04362139917695475,0.0012345679012345622,0.0008230452674897082,0.0,0.003292181069958833,0.011934156378600846,0.004115226337448541,0.004115226337448541,0.0024691358024691245,-0.0020576131687242705
22,22,0.9094650205761317,0.9104631831240018,0.9141608650570285,0.9846689379351208,1.8650367551291014,0.5050235248231315,1.3624646568939398,2.5125256955976325,0.9728475468429433,0.10658436213991766,0.05802469135802467,0.041152263374485555,-0.005349794238683159,-0.01399176954732514,-0.0057613168724280125,-0.009465020576131699,0.003292181069958833,0.0016460905349794165,-0.009465020576131734,-0.015637860082304555,-0.004115226337448574
23,23,0.9506172839506173,0.9512459289555405,0.9569019855026788,0.9832965647652064,1.9911378051737922,1.0393646271726469,0.9456665003965075,2.4188190869654993,0.9941067069670804,0.13497942386831277,0.10123456790123457,0.05020576131687242,0.011934156378600846,-0.004526748971193395,-0.003292181069958833,-0.0024691358024691245,0.009053497942386834,0.0012345679012345622,-0.006584362139917666,-0.0012345679012345622,0.0016460905349794165
24,24,0.934156378600823,0.9344798040138541,0.9332691453118056,0.9814101614575619,1.202655330036675,0.8182802167811672,0.8431028897970065,2.94947578963749,1.2843276188586827,0.1530864197530864,0.08683127572016457,0.06172839506172836,0.013580246913580219,-1.1102230246251566e-17,-0.0004115226337448541,-0.0016460905349794165,0.020987654320987627,0.0012345679012345622,0.0004115226337448541,0.005349794238683103,0.003292181069958833
25,25,0.9465020576131687,0.9464257367072426,0.9394654088050314,0.9913147648996705,1.5655446862832352,0.3330439990846212,0.56638234987049,2.7114207138048707,2.0072535348891094,0.14197530864197533,0.09588477366255146,0.045679012345679046,0.0069958847736625975,0.008230452674897148,-0.0008230452674897082,-0.004938271604938238,0.007407407407407429,-0.013580246913580219,-0.0024691358024691245,0.0008230452674897193,-0.0028806584362139676
26,26,0.934156378600823,0.9351567214815079,0.936746490503716,0.980842279108175,1.6067875359187673,1.4733128997113076,0.7091522553660512,2.3751555429371356,1.518110584403226,0.13004115226337443,0.06584362139917692,0.05226337448559666,0.0024691358024691245,-0.0008230452674897303,0.004115226337448541,-0.0032921810699588438,0.013168724279835387,0.0028806584362139676,0.0012345679012345512,0.005349794238683103,0.003292181069958833
27,27,0.9259259259259259,0.9267225782353422,0.9236099919419822,0.9746978243352136,1.985648945472472,1.2086504574998853,0.7213430578045761,2.8808832634310733,0.1926152679704353,0.10123456790123457,0.0786008230452675,0.07078189300411522,0.008641975308641992,0.0020576131687242705,0.0016460905349794165,0.003292181069958833,0.009053497942386846,0.003703703703703687,0.0020576131687242705,-0.0020576131687242705,-0.006172839506172823
28,28,0.9547325102880658,0.954797089516157,0.9511295180722892,0.9911897590361446,2.3309122128575814,0.5604956408512266,0.9924608562296051,1.8418431553566297,1.5867275027237504,0.1308641975308642,0.07613168724279833,0.04855967078189298,0.009053497942386812,-0.0024691358024691358,-0.010699588477366262,-0.00864197530864197,0.01069958847736624,0.004115226337448541,-0.00781893004115224,-0.0020576131687242817,0.0028806584362139785
29,29,0.9218106995884774,0.9217354814062633,0.9169630156472262,0.9778805120910384,1.6012250592519177,1.223804626003086,1.0643279544596944,2.3421349564786937,1.298763765221989,0.14197530864197533,0.06831275720164612,0.0469135802469136,0.008641975308642002,0.009465020576131711,0.003292181069958866,0.003292181069958855,-0.0012345679012345512,0.007407407407407451,0.007818930041152283,-0.00905349794238679,0.003292181069958866
30,30,0.9506172839506173,0.9512082905508146,0.956876456876457,0.9846930846930847,2.7631584546377557,0.5938014403860129,0.9984352777487554,2.443445687732537,0.5535549970180147,0.15596707818930042,0.08765432098765433,0.06543209876543211,0.021810699588477377,0.011111111111111127,0.0004115226337448541,-0.004115226337448541,0.00781893004115225,-0.007818930041152227,0.0008230452674897082,0.0032921810699588438,-0.0008230452674897082
31,31,0.9547325102880658,0.9551562196893086,0.9557748538011697,0.9788011695906433,1.7516136604284613,1.4361765531896247,0.9103013682058845,2.7335672907816417,0.6481422249457527,0.14032921810699586,0.08888888888888888,0.05720164609053496,0.006584362139917666,-0.0020576131687242705,-0.004938271604938249,-0.005761316872427957,0.0024691358024691245,-0.0004115226337448541,-0.0012345679012345622,0.0028806584362139898,0.00493827160493826
32,32,0.9300411522633745,0.9307175878396456,0.9320987654320987,0.9882639841487578,1.6241729678832486,1.5652722331802555,0.9271599023248601,2.123949193451072,0.9202316131256842,0.1633744855967078,0.07242798353909465,0.03004115226337447,0.010288065843621385,0.00781893004115225,-0.014403292181069994,-0.0012345679012345733,0.00781893004115226,0.0016460905349794165,0.0012345679012345622,-0.003703703703703687,-0.008641975308641992
33,33,0.934156378600823,0.9346585017083101,0.9356469002695418,0.9897424378556454,1.6803080639548718,1.0429926678519283,1.0395763624426884,2.118962559562878,1.5238851704962784,0.1230452674897119,0.044032921810699566,0.03004115226337445,0.003703703703703687,-0.0024691358024691358,-0.0028806584362139898,-0.0069958847736625975,-0.009465020576131722,-0.004526748971193417,-0.007818930041152295,-0.003292181069958855,-0.0057613168724280125
34,34,0.9176954732510288,0.9178906357433199,0.9133797653958944,0.9775659824046922,1.6844404011543392,1.5227788494304615,0.8845202341453645,3.127397546291735,0.17966658971286442,0.12921810699588482,0.08024691358024696,0.04897119341563792,-0.0012345679012345178,-0.011522633744855914,-0.006584362139917655,-0.002469135802469091,-0.014403292181069904,0.0008230452674897748,0.002057613168724326,-0.0037037037037036757,-0.0028806584362139676
35,35,0.9176954732510288,0.9180997550173178,0.915271811583469,0.9847430010368834,2.381731564512868,1.2446904024465104,0.23756771254977033,2.3766096467886206,1.5953897145303355,0.16419753086419758,0.051028806584362166,0.05267489711934161,0.011522633744856025,0.006995884773662609,0.0008230452674897415,0.001646090534979472,-0.0012345679012345512,0.0028806584362140453,-0.007407407407407374,0.0028806584362140565,-0.0061728395061728
36,36,0.9300411522633745,0.930125574108046,0.9255131964809384,0.9863636363636363,2.3914945059067967,0.8035181792550655,0.61879084330135,2.3487560359642,1.198882999718763,0.18888888888888888,0.07613168724279834,0.043621399176954734,0.012757201646090533,0.004938271604938249,-0.004526748971193406,0.0024691358024691245,0.0065843621399176875,0.0024691358024691245,0.0020576131687242705,0.004938271604938249,0.0
37,37,0.9423868312757202,0.9427822157669653,0.9449602122015914,0.9820954907161804,1.8988738964655836,1.1238782629138504,0.6208415741933895,2.2578976305132263,1.6987801326551757,0.18930041152263377,0.08600823045267492,0.04567901234567906,0.00905349794238688,0.006584362139917766,0.0037037037037037533,0.0016460905349794607,0.017695473251028847,0.002880658436214034,0.009876543209876599,0.016872427983539127,0.008641975308642035
38,38,0.9547325102880658,0.955101549929049,0.9597096726410902,0.9954821507924752,1.6682121841266724,1.2814953362459758,0.7911218816323495,2.666874694080778,0.8039141984925102,0.17283950617283955,0.09176954732510287,0.044855967078189285,0.009053497942386812,0.0008230452674897082,0.0,0.004115226337448541,0.0028806584362139785,0.005349794238683103,0.0024691358024691245,-0.0057613168724279795,-0.0008230452674897193
39,39,0.9506172839506173,0.9507471229685224,0.9484363365599404,0.9768428890543559,2.3344241051149655,1.26360679458924,0.6634441306353702,2.1345417067548262,0.8793164342584955,0.17325102880658433,0.08436213991769548,0.056790123456790145,0.014814814814814836,0.012345679012345701,0.007407407407407407,0.006995884773662519,0.018518518518518524,0.00864197530864197,0.008641975308641992,0.014814814814814826,0.003703703703703687
40,40,0.9423868312757202,0.942587409120207,0.9365742199810905,0.9854238890639773,1.0719894003332844,0.9741896252825375,1.6878703719164407,2.5439422792739164,1.1587401779000017,0.15185185185185185,0.04609053497942391,0.04567901234567906,0.005761316872428058,0.00905349794238689,0.0028806584362140453,4.4408920985006264e-17,0.0069958847736625975,-0.0028806584362139564,0.006584362139917777,-0.0020576131687242484,0.0004115226337448985
41,41,0.9670781893004116,0.9672799681401832,0.9715686274509805,0.9863471314451707,2.5333933305364407,1.221136882327014,0.5247682700369137,2.0444813043259686,0.8321636006179056,0.2160493827160494,0.08641975308641979,0.0769547325102881,0.016872427983539117,0.00905349794238689,0.005761316872428035,0.007407407407407485,0.03168724279835394,0.015226337448559713,0.005349794238683203,0.007407407407407451,0.007407407407407485
42,42,0.9506172839506173,0.9504453600839143,0.9399766899766899,0.9918414918414918,1.7543582920354484,1.50014890135102,0.9241208566942605,3.020620859180538,0.36550753961421256,0.12551440329218105,0.0934156378600823,0.04897119341563787,0.011934156378600836,0.004526748971193406,-0.0016460905349794165,0.004115226337448552,0.008230452674897115,0.010699588477366262,0.010699588477366262,-0.008641975308641947,-0.0024691358024691245
43,43,0.9259259259259259,0.9264886187963112,0.9192251461988303,0.971572449642625,1.4499403698070683,1.3660353088859214,1.1190004711496635,2.005477865162521,1.2234507500358607,0.1637860082304527,0.06131687242798356,0.03991769547325104,0.0065843621399176875,0.003292181069958855,-0.0012345679012345622,0.007818930041152283,0.016460905349794264,0.015637860082304545,0.009876543209876566,0.010288065843621418,0.003703703703703687
44,44,0.9506172839506173,0.9509036144578314,0.9506172839506173,0.9903215973174821,2.3440504596861134,1.0640101838566216,0.7854864139469766,2.1837462297627277,1.107062516092336,0.18230452674897119,0.08106995884773663,0.055144032921810714,0.00864197530864198,0.004938271604938249,0.0028806584362139785,-0.0004115226337448541,0.006584362139917699,0.005349794238683103,0.0016460905349794275,0.005761316872427991,0.005349794238683125
45,45,0.934156378600823,0.9345503830009546,0.9318251533742332,0.9875,1.8977303849880305,1.91832898411259,0.39214212398415893,3.0924235812206535,0.16685507799529453,0.16296296296296292,0.0831275720164609,0.04197530864197526,0.0,-0.003292181069958833,-0.004526748971193428,0.004115226337448541,0.006172839506172811,0.004115226337448541,0.0016460905349794165,-0.004526748971193417,-0.0004115226337448652
46,46,0.934156378600823,0.9350511262482802,0.941372699386503,0.9776073619631902,2.048831525018913,0.7107690361158945,1.173677594501864,2.6327400869092994,0.9228264925263511,0.16378600823045264,0.09629629629629625,0.06460905349794235,0.012757201646090477,0.004115226337448541,0.006584362139917666,0.000411522633744843,0.007407407407407363,0.007407407407407374,0.0024691358024691245,0.005349794238683103,0.006584362139917666
47,47,0.9465020576131687,0.9465735669764261,0.942553983618764,0.988830975428146,2.4450427833332578,1.0791201863823383,0.8715179452262065,2.0294362527282646,0.7247152202599654,0.1349794238683128,0.08189300411522635,0.05144032921810702,0.006584362139917721,-0.003703703703703687,-0.002057613168724259,-0.000823045267489686,0.0037037037037037424,-0.003703703703703687,-0.004526748971193395,0.003292181069958855,-0.006995884773662519
48,48,0.9382716049382716,0.9387552865813735,0.9376456876456877,0.9853146853146854,1.4971240400416292,1.0256183700359913,1.7544913855848419,2.0650512422501768,0.8376029442464883,0.16995884773662545,0.06790123456790119,0.041975308641975254,0.006995884773662519,0.007818930041152217,0.004938271604938249,-0.0004115226337449207,-0.0012345679012346067,-0.007407407407407474,0.003292181069958833,0.004938271604938227,-0.0012345679012346177
49,49,0.9259259259259259,0.9256829382639817,0.9129601226993864,0.9874233128834355,1.761251364934981,1.791562859688533,0.9955311789276645,1.8144965428327051,0.8618418508618989,0.13292181069958847,0.05679012345679012,0.028395061728395076,0.009053497942386824,0.008230452674897115,-0.00987654320987653,-0.013168724279835387,0.004526748971193406,-0.006584362139917676,-0.01440329218106996,0.0020576131687242817,-0.006584362139917666
50,50,0.9259259259259259,0.926471706310416,0.9267311988086374,0.9815338793745347,2.1815003235260324,1.0802419808763999,1.1328721954047345,1.6869472180718381,1.4134965711664507,0.11399176954732511,0.08230452674897121,0.04197530864197533,-0.0012345679012345622,-0.008230452674897092,-0.004526748971193395,-0.004526748971193395,0.006584362139917699,0.0008230452674897082,-0.0016460905349794165,0.0016460905349794165,-0.010288065843621375
51,51,0.9465020576131687,0.9467535720675817,0.9439641864773078,0.9885767212102501,2.111915079240406,1.0282257195876776,0.3589558793967817,2.66292194483871,0.7586504876413559,0.14403292181069963,0.07901234567901236,0.055555555555555566,0.01522633744855969,0.008641975308642014,0.0020576131687242817,-0.0020576131687242705,0.002880658436214012,0.0016460905349794275,0.0041152263374485635,0.007407407407407441,-0.0004115226337448541
52,52,0.9300411522633745,0.9303310532246335,0.9265813253012047,0.9769578313253012,1.9809691855487361,1.256239530991638,0.8425182766667201,2.1414375987879337,1.2855613606410856,0.13580246913580246,0.09135802469135802,0.055555555555555525,0.017695473251028816,0.003292181069958833,0.007407407407407374,0.01358024691358024,0.01069958847736625,0.003703703703703687,0.007407407407407374,0.003292181069958833,0.0012345679012345622
53,53,0.9465020576131687,0.9467915016557312,0.9483073106668612,0.9872318692543411,2.6047504972820605,1.5188032837954841,0.8131969781381535,2.177905279148676,0.20857584743031732,0.18930041152263377,0.060905349794238714,0.060493827160493854,0.013168724279835443,0.010699588477366306,-0.0012345679012345512,-0.004526748971193395,0.010699588477366306,-0.0016460905349794165,0.0,0.006995884773662564,0.012757201646090576
54,54,0.9506172839506173,0.9511899449650453,0.9568539672738499,0.9825563445507873,2.5453859066158655,1.4561792472867305,0.5670599207953866,2.3113079980814537,0.44708730990473927,0.11646090534979422,0.0823045267489712,0.07119341563786011,0.023456790123456795,0.009876543209876553,0.003703703703703687,-0.0008230452674897082,0.008230452674897115,0.0012345679012345622,0.00493827160493826,0.0020576131687242817,0.006584362139917676
55,55,0.9423868312757202,0.9430338794419857,0.9475076687116564,0.9846625766871165,2.6664296625478556,1.1939793105775305,0.35105301622911067,2.5453840074945635,0.7858148457078482,0.1592592592592593,0.07530864197530868,0.06748971193415643,0.011111111111111172,0.0012345679012346067,2.2204460492503132e-17,-0.0008230452674896971,0.004526748971193484,0.006995884773662609,0.00246913580246918,0.004115226337448629,-0.0024691358024691245
56,56,0.934156378600823,0.9347473852010203,0.9348178450138932,0.9745291756715035,1.325017726129195,1.3832820057166113,1.1647925064580795,1.9669708314876504,1.3261510285914273,0.1625514403292181,0.059259259259259234,0.06255144032921807,0.021810699588477346,0.011111111111111072,0.004938271604938249,0.004526748971193395,0.009053497942386812,0.011111111111111072,0.003703703703703687,0.0028806584362139898,0.006995884773662519
57,57,0.9465020576131687,0.9470026231559695,0.9506514164520528,0.9893198000302984,2.0082597117846226,1.3213503497101753,0.5855015845666309,2.0604207829619416,0.8837144468656846,0.15555555555555559,0.07325102880658438,0.07366255144032925,0.008641975308642025,-0.0016460905349794165,-0.006995884773662519,0.010288065843621453,0.020987654320987682,0.004938271604938283,0.0,0.012345679012345734,0.0037037037037037203
58,58,0.9259259259259259,0.9259259259259259,0.9166666666666666,0.9874256973022405,1.7617328338189113,1.6674595359038598,0.9029511130759464,3.013746804377715,-0.24726730502626462,0.13539094650205763,0.07448559670781894,0.054320987654320974,0.011934156378600836,0.0028806584362139785,-0.0028806584362139785,-0.006172839506172823,-0.0049382716049382715,-0.016049382716049377,-0.00987654320987652,-0.011522633744855936,-0.0028806584362139785
59,59,0.9218106995884774,0.9223684292856293,0.9197530864197531,0.9862063709800335,2.1212390831546406,0.7928080958181295,0.6449219443383586,3.2209991693133215,0.3775831571907539,0.12181069958847739,0.0637860082304527,0.028806584362139943,0.005349794238683148,-0.003292181069958833,0.0004115226337448541,-0.004938271604938249,0.009876543209876586,0.0020576131687242817,-0.0004115226337448541,0.0008230452674897082,1.1102230246251566e-17
60,60,0.9547325102880658,0.9549200932629981,0.9540286144578314,0.9835843373493977,1.6106544913294694,1.512493654348078,1.494196512682524,2.191815233333761,0.476610626783891,0.15679012345679008,0.09382716049382714,0.04567901234567902,0.01563786008230451,0.009465020576131656,0.006172839506172811,-0.004115226337448541,0.006995884773662542,0.0,0.006584362139917676,-0.0008230452674897082,0.0
61,61,0.934156378600823,0.9348958622194122,0.9381901840490797,0.9815950920245399,1.6333602120322792,1.1020584243351157,1.0657119901583985,2.206048272371272,1.0785518093100834,0.1193415637860082,0.06296296296296292,0.039094650205761285,0.020987654320987627,0.011522633744855926,-0.0057613168724280125,0.0028806584362139785,0.009465020576131643,0.004526748971193395,-0.004526748971193428,0.011111111111111072,-0.0012345679012345956
62,62,0.9176954732510288,0.9188885170310873,0.9224941724941724,0.9842268842268842,2.058088942189877,1.14874874567175,1.3001089725587474,2.0374655141546745,0.8701724808494699,0.14238683127572022,0.06008230452674901,0.03744855967078196,0.005349794238683181,-0.0028806584362139676,-0.005761316872427957,-0.014814814814814758,-0.004938271604938238,-0.006584362139917655,-0.0057613168724279466,-0.006995884773662498,-0.003703703703703665
63,63,0.9259259259259259,0.9259259259259259,0.9132142857142858,0.9857142857142857,2.4186201620272465,0.9371233547965435,0.8870492432213484,2.0573677564332944,1.1538906210768598,0.14609053497942384,0.05144032921810702,0.03827160493827161,0.0012345679012345512,-0.008230452674897082,-0.005761316872427957,-0.007818930041152227,-0.0012345679012345733,-0.006584362139917666,0.004115226337448541,-0.016872427983539086,0.0008230452674897082
64,64,0.9382716049382716,0.9383838716644886,0.9295238095238094,0.9820634920634921,1.8429538609077167,1.5670469100949416,0.7569692044974289,3.2900167960855966,0.14545990898912423,0.15185185185185182,0.07037037037037033,0.07818930041152258,0.017283950617283893,0.0032921810699588216,0.009876543209876498,-0.0008230452674897303,0.004938271604938227,0.003292181069958833,0.004115226337448518,0.00905349794238679,0.006584362139917666
65,65,0.9300411522633745,0.9303310532246335,0.9265813253012047,0.9828313253012049,1.5278087794304527,1.753580466615632,0.39601637078468316,2.815624937540355,0.5709668966313288,0.18724279835390947,0.07489711934156378,0.07119341563786007,0.00987654320987653,-0.0016460905349794165,-0.006172839506172823,0.003292181069958833,0.018518518518518524,0.004526748971193395,0.0028806584362139785,0.006584362139917666,0.005349794238683103
66,66,0.9588477366255144,0.959090137148747,0.9626951995373048,0.9919028340080972,2.543173390281444,0.992603403457787,1.0627754678284371,2.6038320859847266,0.12086206477878915,0.18271604938271602,0.0987654320987654,0.06255144032921808,0.004938271604938249,-0.002880658436214001,0.0004115226337448541,-0.0008230452674897193,0.003292181069958833,-0.008641975308642025,-0.0012345679012345846,0.002057613168724259,0.0020576131687242705
67,67,0.9670781893004116,0.9669857538480878,0.9610945644080418,0.9918838421444527,2.1713777591561647,1.4085489005541387,0.7536855559287303,1.9198971322484033,1.0926998696466612,0.15720164609053505,0.06584362139917702,0.05802469135802474,0.014403292181070004,-0.001234567901234529,-0.001234567901234529,0.0008230452674897526,0.00905349794238689,0.0004115226337448874,-0.001234567901234529,0.010288065843621463,0.0012345679012346067
68,68,0.9423868312757202,0.9428879096633448,0.9443251533742332,0.9754601226993865,2.1177489507841827,1.8221548389139095,0.27268004015056724,3.0470623002078394,0.11323634455706037,0.11769547325102887,0.08559670781893007,0.08024691358024696,0.015226337448559724,0.004526748971193484,0.004526748971193473,0.00534979423868317,0.012345679012345734,0.01193415637860088,0.0037037037037037646,0.008230452674897182,-0.0004115226337448319
69,69,0.9218106995884774,0.9226899251622368,0.9261295180722892,0.9755271084337349,2.3948729543351526,1.880783297109604,1.1665734697524834,2.275830428784716,-0.5017171405163903,0.09053497942386832,0.0674897119341564,0.05720164609053502,-0.00411522633744853,0.0024691358024691466,-0.004938271604938249,-0.008641975308641936,-0.006172839506172811,1.1102230246251566e-17,-0.003703703703703687,-0.010288065843621375,-0.0020576131687242705
70,70,0.9382716049382716,0.938368341266892,0.9317101226993865,0.9831288343558283,2.2582607337467584,0.5847488825727586,1.0614898144731608,2.5180507355223054,0.8954734284565057,0.12921810699588474,0.11646090534979417,0.0518518518518518,0.00905349794238679,0.0004115226337448319,0.0016460905349794052,0.008641975308641936,0.014814814814814758,0.0028806584362139676,0.003292181069958833,-0.0012345679012346067,0.0016460905349794052
71,71,0.9465020576131687,0.9470535515533786,0.9505248533497993,0.9917412781722754,2.279523864165051,1.0743048357111795,0.6789335990717722,2.7286843379083776,0.4654903701008875,0.13456790123456788,0.07530864197530868,0.05185185185185187,0.01316872427983543,-0.0020576131687242705,0.003703703703703687,0.0024691358024691245,0.006995884773662575,0.007818930041152305,0.005349794238683136,0.0008230452674897193,-0.0020576131687242705
72,72,0.9094650205761317,0.9101554398489264,0.9083557951482479,0.955675351901767,1.740247967269394,0.45548377573877596,1.3735475426073345,2.7400013330091966,1.1043313470425098,0.1613168724279835,0.05596707818930037,0.03580246913580245,0.009465020576131643,0.004938271604938249,-0.0004115226337448541,-0.004115226337448608,0.008641975308641936,-0.0020576131687242705,0.004115226337448541,-0.0016460905349794607,-0.0008230452674897082
73,73,0.9382716049382716,0.9381748686096514,0.9290123456790124,0.9801097393689986,2.170219287884849,1.2202593915959428,0.5384017434833754,2.431725573405925,0.9246958795846181,0.12716049382716044,0.08930041152263368,0.05308641975308637,0.013580246913580184,0.0028806584362139676,0.0028806584362139785,0.0032921810699588216,0.0057613168724279466,0.0057613168724279466,0.007818930041152227,0.01604938271604932,0.00411522633744853
74,74,0.9506172839506173,0.9504741186970103,0.9426100628930818,0.9907157831686134,3.8014058306900984,1.4795297174299282,0.5826188423806352,1.445303345075456,0.2091238612331986,0.15596707818930042,0.09547325102880658,0.06748971193415639,0.010699588477366262,0.0028806584362139898,0.0004115226337448541,-0.000411522633744843,0.003703703703703709,0.0028806584362139785,0.0008230452674897082,0.003292181069958866,-0.0016460905349794165
75,75,0.9506172839506173,0.9508945903075882,0.9507650356006665,0.9850780184820481,2.86800243829623,0.759627983354045,1.2581375018363237,1.5832872695825486,1.128248735699924,0.18395061728395062,0.08477366255144034,0.06213991769547326,0.0016460905349794275,0.0004115226337448541,0.0024691358024691245,-0.0012345679012345622,0.014403292181069971,0.0028806584362139785,0.003703703703703687,0.0028806584362139785,-0.0008230452674897082
76,76,0.9300411522633745,0.9305562839657682,0.9287576687116564,0.982361963190184,2.0861692745166733,0.9850489890175985,0.6371625885671707,2.5877087793268596,0.9804147095667138,0.142798353909465,0.07572016460905348,0.04444444444444443,-1.1102230246251566e-17,-0.0024691358024691245,0.003292181069958833,-0.006995884773662553,0.0037037037037036978,0.0008230452674897082,0.008230452674897082,0.0028806584362139785,0.0012345679012345622
77,77,0.9176954732510288,0.9186712857124842,0.9230682839173405,0.9703504043126685,1.8988424678120068,1.571549491267758,1.1842404444028332,1.8634030901629202,0.6988844383667892,0.16543209876543213,0.06666666666666671,0.06460905349794242,0.023456790123456816,0.004526748971193484,-0.0016460905349793941,0.005761316872428058,0.012757201646090576,0.005761316872428046,0.009876543209876609,0.009465020576131744,0.007818930041152338
78,78,0.9465020576131687,0.9462505431587558,0.9356915618845629,0.9919709134979549,1.8294289260684382,1.1481076514522763,0.5181622390781853,2.3737084084720204,1.3182844833805347,0.16584362139917694,0.04814814814814816,0.05802469135802472,-0.000411522633744843,-0.0024691358024691245,-0.008230452674897082,-0.004938271604938249,0.002057613168724304,-0.006172839506172811,-0.007818930041152227,-0.011522633744855926,-0.007818930041152227
