,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.rightlow_CO2_scaled,feature_importance.rightlow_humidity_scaled,feature_importance.rightlow_CO2_fd1_scaled,feature_importance.rightlow_temperature_fd3_scaled,feature_importance.rightlow_CO2_fd3_scaled,feature_importance.rightlow_temperature_scaled,feature_importance.rightlow_humidity_fd2_scaled,feature_importance.rightlow_CO2_fd2_scaled,feature_importance.rightlow_humidity_fd1_scaled,feature_importance.rightlow_humidity_fd3_scaled,feature_importance.rightlow_temperature_fd2_scaled,feature_importance.rightlow_temperature_fd1_scaled
57,57,0.9781818181818182,0.9781818181818182,0.9659090909090908,0.9974380165289256,2.2734049731740806,1.0435652840121519,1.2278192014562526,2.549441018969998,2.0165838127117732,0.172,0.046181818181818136,0.0,0.001454545454545464,0.0036363636363636264,0.011636363636363622,0.004363636363636336,0.011999999999999966,0.00436363636363637,0.001454545454545464,0.0025454545454545617,-0.0010909090909090979
58,58,0.9745454545454545,0.9746268683839898,0.9645098985997103,0.9970223724448737,2.7439851636625754,1.0608641664094667,1.596699459530645,2.6253827950643402,1.0361863859390001,0.1316363636363636,0.047999999999999945,-0.003272727272727294,0.0010909090909090647,-0.001090909090909109,0.01345454545454543,0.0,-0.0072727272727273196,0.0,0.0,0.0003636363636363549,-0.00036363636363638817
59,59,0.9890909090909091,0.9890512184444769,0.9788798232194459,0.998895121536631,2.2348803056438142,1.6464760288743687,1.2563315384938574,2.237426017067972,1.9061803742787762,0.1541818181818182,0.049454545454545494,0.0,0.005818181818181856,0.000363636363636366,0.013818181818181896,0.0010909090909090979,0.003272727272727294,0.001454545454545464,0.0010909090909090979,0.0,0.0
60,60,0.9745454545454545,0.9746485680178586,0.9599394273127753,0.9961453744493391,2.4256146297691044,1.5868827510607102,1.5684124932823544,2.1552376453747875,1.5936999844131445,0.1396363636363636,0.053818181818181765,0.0021818181818181294,0.006181818181818133,0.006909090909090842,0.013818181818181785,0.005090909090909035,0.008727272727272672,-0.0036363636363636598,-0.0010909090909091202,0.003636363636363571,0.003999999999999915
61,61,0.9745454545454545,0.9750085120871638,0.9766666666666667,0.9986666666666666,2.3971475918432925,1.3660736610462907,1.7532354076721577,1.8144996152360615,1.9467484792218235,0.14799999999999996,0.054181818181818144,-0.0025454545454545617,0.004363636363636292,-0.002909090909090928,0.005090909090909024,0.0018181818181817854,-0.0025454545454545617,0.0014545454545454195,0.0014545454545454195,-0.0025454545454545617,-0.000363636363636366
62,62,0.9927272727272727,0.9927808962338109,0.9955357142857143,0.999562324929972,2.6644015590050163,1.3377333968805196,1.551871534708584,1.3960213220085476,2.1561565721899405,0.14945454545454542,0.05054545454545449,0.0036363636363635488,0.008727272727272672,0.011272727272727235,0.015636363636363625,0.006545454545454477,0.009818181818181771,0.0021818181818181403,0.005818181818181745,-2.2204460492503132e-17,0.0010909090909090647
63,63,0.9745454545454545,0.9750085120871638,0.9766666666666667,0.9966222222222223,2.4033829946503946,1.0007967865716088,1.733575518348395,2.07750021559625,1.8234061061576499,0.15599999999999997,0.039636363636363595,-0.002909090909090928,0.0039999999999999255,-0.0018181818181818299,0.012727272727272698,0.0010909090909090534,-0.0036363636363636598,0.004727272727272658,0.0014545454545454085,-1.1102230246251566e-17,0.0
64,64,0.9927272727272727,0.9927272727272727,0.9884782973018267,0.9963968493380259,2.6713209318221036,0.9053493287976687,1.7447677918170341,2.015647997828252,2.0072081758801836,0.16618181818181813,0.06072727272727267,0.0,0.00290909090909085,0.0032727272727271937,0.009090909090909038,0.0003636363636363549,0.0032727272727271937,0.0,0.0014545454545454195,0.0,0.0007272727272727098
65,65,0.9781818181818182,0.9783268101761252,0.9727272727272727,0.9977685950413223,2.971447691980733,1.534798397244555,1.3943885192524377,1.6883699521288618,1.463729177098989,0.14109090909090907,0.042909090909090876,0.0,-0.000727272727272732,0.0036363636363636377,0.004363636363636359,0.0021818181818181958,-0.0010909090909090979,0.000363636363636366,0.000363636363636366,-0.000727272727272732,-0.000363636363636366
66,66,0.9709090909090909,0.9702984597102243,0.9363029132464188,0.9964590375020119,2.758283331558936,1.2242402021731307,1.387756243658417,2.778382412323076,1.3166634138423998,0.1730909090909091,0.03709090909090914,0.009454545454545493,0.0061818181818182215,0.005818181818181856,0.006909090909090943,0.008363636363636406,0.00036363636363637706,0.0018181818181818299,0.001454545454545475,0.010545454545454603,0.006909090909090953
67,67,0.9927272727272727,0.9927904447934824,0.9956521739130435,0.9986473429951691,2.661415324039814,1.1392470593965827,1.408366686743826,1.7425860635328216,2.487038034042899,0.16436363636363632,0.04436363636363633,0.0003636363636363549,0.009090909090909038,0.00363636363636356,0.00618181818181811,0.003636363636363571,0.0039999999999999255,0.003999999999999915,0.002909090909090861,0.0021818181818181403,0.0021818181818181294
68,68,0.9781818181818182,0.9786280991735538,0.9865470852017937,0.997412901000345,2.7991163297202957,1.3812151284867031,1.4096143631691505,2.072652229083335,1.5250120800656708,0.1505454545454545,0.04872727272727271,0.000363636363636366,0.006545454545454532,0.0,0.01927272727272723,0.0036363636363636598,0.000363636363636366,0.000727272727272732,0.0036363636363636598,0.0,0.002181818181818185
69,69,0.9854545454545455,0.9855617924676221,0.983499649859944,0.9967612044817927,2.7669024003679517,1.4225461301112536,1.5913843295558774,1.8128583507185574,1.44645309215099,0.1552727272727273,0.0410909090909091,0.0043636363636363916,0.009454545454545504,0.0036363636363636598,0.010181818181818214,0.0065454545454545765,0.0043636363636363916,0.0043636363636363916,0.004000000000000026,0.004000000000000026,0.001454545454545464
70,70,0.9781818181818182,0.9781818181818182,0.9659090909090908,0.9983471074380165,3.017916019160587,1.1643501309244828,1.0640145514884443,2.7653037117515704,1.3408189256627323,0.18581818181818174,0.041454545454545424,-0.000727272727272732,0.003999999999999992,0.0040000000000000036,0.011636363636363601,-0.007636363636363686,0.007272727272727231,-0.0018181818181818299,-0.004727272727272758,0.000727272727272732,-0.000727272727272732
71,71,0.9672727272727273,0.9669665207771443,0.9430232558139535,0.9968992248062015,2.350146149449702,1.1883547610474656,1.6942929060990848,2.450555691792259,1.4579195301933636,0.18545454545454548,0.028727272727272733,-0.005090909090909079,0.001454545454545464,0.0036363636363636598,0.007636363636363641,0.002909090909090928,-0.000727272727272732,0.000363636363636366,0.000727272727272732,0.0025454545454545617,0.002909090909090928
72,72,0.9818181818181818,0.9818826223459037,0.9743753187149413,0.9972802991670916,3.03380926312813,0.9022733349199095,1.404334600950633,1.5899269863883534,1.9730391035264376,0.1672727272727273,0.05163636363636365,0.000727272727272732,0.009090909090909094,0.008000000000000018,0.010909090909090924,0.003272727272727294,0.007636363636363663,0.000727272727272732,0.00618181818181821,-0.000727272727272732,0.0
73,73,0.9709090909090909,0.971474474342654,0.9749036366683426,0.9934640522875817,3.172606797526631,0.9543224030375398,1.8116789934450936,2.931000042037388,0.4539053179603874,0.15600000000000003,0.025454545454545497,0.000363636363636366,-0.0014545454545454085,0.0036363636363636598,0.016000000000000025,0.0010909090909090979,0.0018181818181818299,0.0,0.0010909090909090979,-0.0021818181818181294,-0.002909090909090839
74,74,0.9854545454545455,0.9854545454545455,0.9784212178279974,0.9986660389202763,2.8970426431390846,1.0657015835085453,1.8061749085137835,1.6118087143175712,1.9428866183550886,0.16363636363636366,0.05927272727272729,0.000363636363636366,0.00800000000000004,0.004727272727272758,0.014909090909090905,0.0025454545454545617,0.008000000000000052,0.000363636363636366,0.0010909090909090979,0.006545454545454588,0.004000000000000026
75,75,0.9781818181818182,0.978342688701433,0.9714635854341737,0.9978991596638656,2.9788900147210384,1.1071834674538281,1.4593461256386269,1.9137257524252442,1.6076738192546955,0.14909090909090908,0.03781818181818177,0.0025454545454545617,-0.0036363636363636598,0.0018181818181818078,0.010181818181818158,0.0032727272727272718,-0.0025454545454545617,-0.0007272727272727431,0.0010909090909090979,0.000363636363636366,0.000727272727272732
76,76,0.9745454545454545,0.9742884487303622,0.9515531949138902,0.995090938355062,2.500569456976654,1.0489550882149075,1.7119256756002992,3.0003677692145776,1.0830505455199286,0.18909090909090903,0.029818181818181744,0.005818181818181745,0.0010909090909090647,0.0007272727272726986,0.013818181818181775,-2.2204460492503132e-17,0.0039999999999999255,-0.00036363636363638817,-0.00036363636363637706,0.0010909090909090534,0.00036363636363632155
77,77,0.9781818181818182,0.9783660796090806,0.9695272451110689,0.9958230491741029,2.6883483204316514,1.2964624745259268,1.4658785004567194,2.4262831033269077,1.4345255337873182,0.152,0.04036363636363634,0.007272727272727231,0.010909090909090879,0.004727272727272724,0.007272727272727231,0.0029090909090909167,0.010545454545454502,0.00436363636363637,0.007272727272727253,0.004727272727272714,0.0036363636363636264
78,78,0.9781818181818182,0.9785718050065876,0.9775962309542903,0.997093023255814,2.857600390513354,1.4564828251022734,1.993515100945456,1.6282207975308012,1.4502392632552217,0.13636363636363633,0.0425454545454545,0.004000000000000015,0.009818181818181771,0.005090909090909079,-0.00036363636363637706,-0.0043636363636363916,0.004363636363636359,0.0040000000000000036,-0.000363636363636366,0.000727272727272732,0.0021818181818181737
79,79,0.9818181818181818,0.9818734834157244,0.9761064030131827,0.9950564971751412,2.178903104987129,1.7771282523021743,1.249051814517342,2.3430678665484326,1.9535421152357206,0.196,0.05272727272727271,-0.000727272727272732,0.002909090909090928,0.001454545454545464,0.008000000000000018,0.008363636363636384,0.0021818181818181958,0.004000000000000026,0.014181818181818162,-0.0025454545454545617,0.0021818181818181958
80,80,0.9818181818181818,0.9815550835942678,0.9609375,0.9988892180094787,2.667537505647221,1.1970568628411278,1.5790799183899262,2.255461394802525,1.2488768922390598,0.17636363636363636,0.04799999999999999,0.009090909090909094,0.001454545454545464,-0.0010909090909090979,0.012727272727272709,0.000363636363636366,0.0036363636363636598,-0.000363636363636366,0.002909090909090928,0.0025454545454545617,-0.0010909090909090979
81,81,0.9818181818181818,0.981997124400073,0.9818181818181818,0.9969421487603305,2.5554168938393693,1.8000597537037883,1.9583927676524595,1.4844319120814533,1.1308061357436514,0.1450909090909091,0.04327272727272726,0.005090909090909102,0.008727272727272705,0.005818181818181856,0.009818181818181814,0.0018181818181818299,0.004000000000000015,0.002181818181818185,0.000363636363636366,0.0061818181818182,0.0036363636363636598
82,82,0.9709090909090909,0.9715525729875505,0.97430919270363,0.9929564746252484,1.9631920995020624,1.8433970285747991,1.4308142288895398,2.211881537196523,1.4065970686442797,0.11854545454545459,0.05090909090909094,-0.004363636363636292,0.0032727272727273047,0.0007272727272727431,0.019272727272727285,-0.0010909090909090647,-0.0032727272727271937,0.0021818181818181958,0.00036363636363638817,-0.0010909090909090534,-0.0018181818181817744
83,83,0.9636363636363636,0.9633682461036721,0.9343872174060853,0.9956654767975522,2.516171310962979,1.1797158269962913,1.8366520127240635,2.3281424207397863,1.394086271804464,0.12945454545454543,0.029090909090909056,-0.000727272727272732,-0.005090909090909113,0.002545454545454551,0.004363636363636359,0.004363636363636347,0.0014545454545454527,-0.0018181818181818299,-0.000727272727272732,-0.0043636363636363916,-0.004000000000000026
84,84,0.9854545454545455,0.9856168150507773,0.9906542056074766,0.9960931515244369,2.5263630593532227,1.2717034343372196,1.2246802559040544,2.6123731448607095,1.7890787026657553,0.20472727272727273,0.06400000000000003,0.003272727272727294,0.006909090909090943,0.008363636363636406,0.0072727272727273196,0.006545454545454588,0.010181818181818226,0.00545454545454549,0.0025454545454545617,0.0036363636363636598,0.0043636363636363916
85,85,0.9709090909090909,0.971097552053612,0.9617987606001304,0.9949445531637313,2.729064133024906,1.374385809402343,1.898517918628445,2.298691217896406,0.7253371519677713,0.1374545454545455,0.02763636363636369,-0.009818181818181771,0.005454545454545478,-0.0007272727272726875,0.018545454545454566,0.004727272727272758,-0.006545454545454477,0.0,0.0021818181818181958,-0.0018181818181817523,-0.0032727272727271937
86,86,0.9854545454545455,0.9853753769926755,0.9745421245421246,0.9989010989010989,2.6720534257337163,1.845323683786866,2.0795452287558382,1.0939951071216842,0.9703724836893687,0.16509090909090912,0.056363636363636394,-0.0029090909090908946,0.004727272727272747,0.001454545454545464,0.019636363636363653,0.011272727272727313,0.004000000000000026,-0.000727272727272732,0.00800000000000003,-0.004727272727272702,0.000727272727272732
87,87,0.9709090909090909,0.9712336301015545,0.9695878657882642,0.996629385628926,2.9033247797662707,1.1647067517320195,1.5319402095314938,2.212129394588144,1.5233307133181124,0.19200000000000003,0.06000000000000004,-0.0032727272727272163,0.0003636363636364104,-0.004727272727272647,0.006545454545454588,0.0018181818181818299,-0.003999999999999915,0.000363636363636366,0.003272727272727294,-0.006909090909090842,-0.00290909090909085
88,88,0.9854545454545455,0.985360314882285,0.9718337835690449,0.9995232798347371,2.3821155520186883,1.1492581721301551,2.0785231645369326,2.0452481647891605,1.3333088357281153,0.15890909090909094,0.045818181818181834,0.006909090909090953,0.00872727272727276,0.008363636363636417,0.010181818181818226,-0.0018181818181818188,0.000727272727272732,0.0018181818181818299,-0.000727272727272732,1.1102230246251566e-17,0.0010909090909090979
89,89,0.9781818181818182,0.978319633647776,0.9732818284242717,0.9955737968775149,3.094814207359333,1.0289875719746402,1.6919123824673168,2.448977443915776,0.6426110266289226,0.1709090909090909,0.025090909090909053,0.0058181818181818005,0.0014545454545454527,-0.000727272727272732,0.005818181818181789,0.000727272727272732,0.003272727272727294,0.003272727272727294,0.000363636363636366,-0.0036363636363636598,-0.000727272727272732
90,90,0.9745454545454545,0.9740823970037453,0.9431818181818181,0.9983471074380166,2.520114670605891,0.7005915492774251,1.9773170649602294,1.983599465917642,2.0302455771947816,0.1385454545454545,0.050181818181818126,0.00618181818181811,0.003272727272727227,-0.004000000000000026,0.015999999999999938,0.003272727272727227,-3.3306690738754695e-17,-0.0036363636363636598,0.0018181818181817744,0.005090909090909024,0.0032727272727272384
91,91,0.9636363636363636,0.9632858769203217,0.9433512841756422,0.9962027064346866,2.4296534233971103,1.455668537540629,1.5505812895557936,2.1823692996882653,1.5934374309697388,0.19963636363636364,0.03890909090909091,0.006909090909090887,0.00436363636363637,0.0032727272727272826,0.0058181818181818005,0.00436363636363637,0.003999999999999992,0.0,0.0010909090909090868,-0.0018181818181818299,-0.0010909090909090979
92,92,0.9781818181818182,0.9781818181818182,0.9687641980917765,0.9981826442526125,3.2677139871417893,1.4262952418195518,1.6094629653094534,1.4428976259359072,1.246000068187411,0.14145454545454544,0.04654545454545452,-0.0007272727272727431,0.002181818181818185,0.0021818181818181737,0.010181818181818136,-0.001090909090909109,-0.0025454545454545617,0.004727272727272702,0.0018181818181818188,-0.00036363636363637706,0.00654545454545451
93,93,0.9854545454545455,0.9855563173210232,0.9838092809790924,0.9988101308856027,2.5037744190855187,1.548021529515874,1.5021787183741397,1.7575551655553807,1.968034980651124,0.16218181818181815,0.05490909090909092,0.0,0.0043636363636363916,0.000363636363636366,0.008727272727272773,0.003272727272727294,0.003272727272727294,0.0018181818181818299,0.0025454545454545617,0.0010909090909090979,0.001454545454545464
94,94,0.9709090909090909,0.9710928448637014,0.962216320618059,0.9979880894897795,2.837479800117652,1.7579726309036539,1.899046810163751,1.1523658689282517,1.4169540462487782,0.13054545454545458,0.03927272727272731,-0.009454545454545405,0.001454545454545475,-0.011636363636363601,0.005090909090909135,0.0040000000000000365,-0.014545454545454528,0.0,0.006909090909090953,-0.008727272727272684,-0.006545454545454477
95,95,0.9781818181818182,0.9780291603821016,0.9590909090909091,0.9966942148760332,2.092866008349655,1.3710669924702639,1.7237833076513058,2.1921008307846637,1.9635618231331962,0.15999999999999998,0.04399999999999997,0.006909090909090865,0.009818181818181781,0.008363636363636306,0.014545454545454528,0.002181818181818185,0.0065454545454544984,0.0029090909090909167,0.002181818181818185,0.010909090909090868,0.004363636363636359
96,96,0.9781818181818182,0.9781818181818182,0.9672254886381694,0.9949149849038614,3.0393649261132576,1.1532518246484866,1.4699018491916187,2.4385972890685563,0.9775080818928998,0.16618181818181815,0.054181818181818164,0.0040000000000000036,0.000727272727272732,0.004727272727272714,0.008363636363636351,0.0025454545454545396,0.001454545454545464,0.000727272727272732,-0.0018181818181818299,-0.000727272727272732,-0.000727272727272732
97,97,0.9709090909090909,0.9709090909090909,0.9503341159472638,0.9964782373126241,2.67986197686002,1.5007936974191267,1.5819909728099046,2.284292532996858,1.0219880749565406,0.13272727272727278,0.032363636363636386,0.0007272727272727541,0.0043636363636363916,0.004727272727272758,0.006909090909090953,-0.0021818181818181294,0.0010909090909090979,0.0010909090909090979,0.000727272727272732,2.2204460492503132e-17,-0.0003636363636363549
98,98,0.9709090909090909,0.9707545787545787,0.9549441786283892,0.9976801507901987,2.6553352363553477,1.83177555696364,1.4171520186670148,2.148820221495551,0.477891781122306,0.17563636363636365,0.03090909090909093,-0.00618181818181811,-0.0010909090909090424,-0.00290909090909085,0.011636363636363656,0.002909090909090928,0.0010909090909090979,0.0021818181818181958,0.000363636363636366,-0.0018181818181817633,-0.005454545454545379
99,99,0.9527272727272728,0.9522736813411475,0.9206293157564345,0.9912115505335843,2.6311790266298183,0.9793284464851848,1.968006760399572,1.925664463720386,1.9224171097430864,0.12472727272727276,0.033818181818181844,-0.004727272727272724,0.005818181818181845,-0.005090909090909068,0.005090909090909113,-0.0021818181818181958,-0.006909090909090876,-0.0018181818181818299,-0.006909090909090887,0.0018181818181818299,-0.0032727272727272718
100,100,0.9709090909090909,0.9706945968829376,0.9460734319224886,0.9974502804691484,3.008426111816028,0.7469151709769071,1.8337128831929392,1.504324148426047,1.5035498730738757,0.1483636363636364,0.03200000000000004,-0.0014545454545454085,0.002545454545454573,-0.007636363636363575,0.007636363636363686,-0.0014545454545454306,-0.0014545454545454306,0.0007272727272727431,-0.0014545454545454195,-0.0010909090909090534,-0.009090909090909038
101,101,0.9890909090909091,0.9891266976072872,0.9865052185257664,0.9980430528375733,2.6185944024497836,2.031563413901687,1.7005699104657004,1.490266189735219,1.4629245177288972,0.15345454545454545,0.07163636363636368,0.001454545454545464,0.006909090909090953,0.0021818181818181958,0.016000000000000035,0.0025454545454545617,0.0018181818181818299,0.004000000000000026,0.003272727272727294,-0.002909090909090839,0.002909090909090928
102,102,0.9818181818181818,0.9821321244650209,0.9887892376681615,0.9993963435667471,2.94852036411523,1.7064550746031104,1.7478387237593664,1.110116862167268,1.4384100770421029,0.13527272727272727,0.03781818181818182,0.000727272727272732,0.0025454545454545617,0.004000000000000026,0.0025454545454545396,-0.000363636363636366,0.005090909090909123,-0.0010909090909090979,0.002545454545454551,0.001454545454545464,-0.0018181818181818299
103,103,0.9672727272727273,0.9669506306253235,0.9413634196726521,0.9951533449864929,2.7375399496945683,1.3112987116023203,1.7134082383457776,0.9625457689081174,1.9413769393457145,0.1312727272727273,0.04872727272727275,0.0010909090909090979,0.002181818181818185,0.0021818181818181958,0.011272727272727257,-0.0007272727272727208,0.0018181818181818299,-0.000363636363636366,-0.0032727272727272718,-0.0007272727272727098,-0.0021818181818181737
104,104,0.9818181818181818,0.9818809703475496,0.9746941511647393,0.9976537623596446,2.137279846943061,1.4553470027200648,1.8754540148234644,1.4120599198139008,2.252773595007035,0.17381818181818182,0.04363636363636364,0.006545454545454588,0.004727272727272758,0.010181818181818158,0.004727272727272747,0.004727272727272735,0.00618181818181821,0.006909090909090953,0.0025454545454545617,0.0043636363636363916,0.001454545454545464
105,105,0.9672727272727273,0.967380092821862,0.952870189171559,0.9951076320939335,2.826789464810572,1.6400942303905162,1.5147540273378985,1.4699651187468232,1.4025865724089166,0.1541818181818182,0.061090909090909085,-0.001454545454545464,0.000363636363636366,0.0061818181818182215,0.012363636363636365,-0.005818181818181767,-0.004363636363636359,-0.004727272727272714,0.0061818181818182,-0.0032727272727272605,0.0
106,106,0.9527272727272728,0.95199010894161,0.9168837138041979,0.9933353761299218,3.038855821973635,1.5347284247285928,1.8748388314174915,1.6635114301134921,1.1635968407832478,0.11709090909090913,0.026181818181818205,-0.0014545454545454527,-0.005090909090909079,-0.014545454545454528,-0.0014545454545454417,-0.009090909090909038,-0.006545454545454521,-0.012363636363636332,-0.005090909090909068,-0.00836363636363634,-0.009090909090909061
107,107,0.9781818181818182,0.9781818181818182,0.9694534952606635,0.995779028436019,2.4394951068345336,1.2878273556456226,1.6203602837997095,2.2795596359919728,1.6184168965137407,0.17672727272727268,0.058545454545454526,0.0065454545454544984,0.009090909090909049,0.012363636363636332,0.020727272727272684,0.006181818181818155,0.013818181818181795,0.0021818181818181958,0.007999999999999952,0.009454545454545415,0.0072727272727272415
108,108,0.9890909090909091,0.9889938161012541,0.9758064516129032,0.9985612600333181,2.4432517616756972,1.3180845859091235,1.9011078148386304,1.6502344872965635,1.03515105707629,0.1661818181818182,0.054545454545454584,0.008000000000000052,-0.0003636363636363438,0.013818181818181886,0.005818181818181856,0.004000000000000026,0.0061818181818182215,0.0043636363636363916,0.00036363636363637706,-0.0007272727272726875,0.00290909090909095
109,109,0.9745454545454545,0.9742884487303622,0.9515531949138902,0.9975857073877353,2.480131449231682,1.749689376712815,1.4144755770775939,2.265375052771706,1.3538105907364744,0.1654545454545454,0.04290909090909086,-0.004000000000000026,-0.003272727272727294,-0.004727272727272758,0.0032727272727271937,-0.0025454545454545617,-0.006909090909090953,-0.000363636363636366,0.0010909090909090424,-0.001454545454545464,-0.000363636363636366
110,110,0.9890909090909091,0.9891305997373413,0.98590031045188,0.9987926871334942,2.7361188636303324,0.97142055282948,2.106896944495125,2.3399376359743633,0.7433184717099405,0.1632727272727273,0.04800000000000004,0.001454545454545464,0.0025454545454545617,0.004000000000000026,0.010545454545454613,0.0018181818181818299,0.0025454545454545617,0.000727272727272732,0.0036363636363636598,0.000363636363636366,0.000363636363636366
111,111,0.9781818181818182,0.978376811594203,0.9686147186147187,0.997737111373475,2.646489816067189,2.050109846098616,1.7031147269312341,2.049365439286179,0.3784091419790341,0.13963636363636361,0.031636363636363594,-0.0025454545454545617,-0.0018181818181818299,0.0036363636363636598,0.005090909090909068,-0.000363636363636366,0.0,0.0,0.0,0.0,0.0
112,112,0.9709090909090909,0.9704101441493534,0.9437728937728938,0.9986080586080586,2.9351617220210287,1.5614490038909943,1.4868629573677734,2.343350484568411,1.1534464243794145,0.18763636363636368,0.03236363636363641,-0.00036363636363633266,0.0003636363636363993,-0.0010909090909090647,0.0007272727272727541,-0.0007272727272727098,-0.0010909090909090313,-0.0007272727272727098,-0.0007272727272727098,0.001454545454545475,-0.0010909090909090758
113,113,0.9818181818181818,0.9820115034013475,0.9814160055191445,0.9949120386340118,3.4025403914982917,1.406411822327762,1.9877726703024354,1.0257302921786242,1.1032111261873505,0.15636363636363634,0.03927272727272726,0.0069090909090909315,0.005090909090909079,0.008000000000000007,0.011636363636363622,0.0018181818181818299,0.005090909090909102,0.0010909090909090979,0.005090909090909113,0.000727272727272732,0.002909090909090928
114,114,0.9636363636363636,0.9630551496543911,0.9246761204481793,0.9968487394957983,2.4196810494028376,1.1183443505988462,2.5312156878756773,1.6411768910689002,1.4630871522018771,0.11018181818181816,0.020727272727272695,-0.004000000000000026,-0.001454545454545464,0.0018181818181818299,0.003999999999999992,-0.003272727272727294,0.000363636363636366,-0.004000000000000026,-0.0043636363636363916,-0.002909090909090928,-0.0058181818181818334
115,115,0.96,0.9595961337191405,0.9294221793014646,0.9951714147754709,2.32264458370351,1.37659602594179,2.1634691343665087,1.9685414897533298,1.4091677605036974,0.14727272727272722,0.023999999999999966,-0.002181818181818207,0.00290909090909085,0.0032727272727272163,0.0072727272727272085,0.0032727272727272163,0.005454545454545379,0.0007272727272726986,0.0032727272727272163,0.0010909090909090647,0.003272727272727205
116,116,0.9745454545454545,0.9749230383941127,0.9775544255522008,0.9958684252343875,2.8333252407650944,1.0338580726139488,1.8394980006532635,2.1900005004855627,1.5663915237058514,0.16036363636363632,0.030181818181818133,-0.001818181818181841,0.0032727272727271937,0.003636363636363571,0.005818181818181745,-0.008000000000000052,0.0,0.0036363636363635488,-0.002909090909090928,0.0,-0.001818181818181841
117,117,0.9818181818181818,0.9819926400436146,0.9819390084801043,0.9978799739073712,2.291697582830735,0.989134888394937,1.8605316332919757,1.836031860911308,2.5394256514130435,0.15636363636363634,0.06909090909090908,0.001454545454545464,0.0010909090909090979,0.002909090909090928,0.021818181818181813,0.0010909090909090979,0.000363636363636366,0.0,-0.0021818181818181958,0.0,0.0021818181818181958
118,118,0.9745454545454545,0.9752672488522834,0.9847826086956522,0.996135265700483,2.219226777084982,0.7982114805216376,1.4079322111362125,2.296998980482872,2.5289738088516867,0.14036363636363633,0.03927272727272722,-0.001454545454545464,-0.005090909090909123,-0.0007272727272727431,0.0014545454545454085,-0.001454545454545475,0.0014545454545454085,-0.00036363636363638817,0.0,0.0021818181818181294,-0.00545454545454549
119,119,0.9818181818181818,0.9817680913676893,0.9718231635071091,0.9982227488151658,2.7365460702448905,1.3052171553606362,1.1152051935129288,2.5250172586096826,1.1396782322335999,0.17709090909090905,0.032727272727272716,0.011999999999999978,0.0,0.001454545454545464,0.016727272727272723,0.005818181818181845,0.006545454545454565,0.0018181818181818299,0.005090909090909123,0.0,0.0
120,120,0.9745454545454545,0.9746209713151862,0.9656976744186045,0.995813953488372,3.0899898272365944,0.8978803966673382,1.5309253965601206,2.548763986051089,1.066494177733291,0.1687272727272727,0.036727272727272664,0.010545454545454502,0.00290909090909085,0.0,0.016727272727272657,-0.004000000000000026,0.0032727272727271937,-0.0010909090909090979,-0.0007272727272727431,-0.0036363636363636598,0.002545454545454484
121,121,0.9745454545454545,0.9746380660537964,0.9621852362883753,0.9965505346671265,2.7757738844573385,0.9154246213170563,1.9779434100783482,2.295574623131775,1.1553541318951275,0.14145454545454542,0.030181818181818133,0.0018181818181817965,0.003999999999999948,0.007999999999999941,0.006181818181818122,0.0039999999999999255,0.0072727272727272085,0.0007272727272726986,0.0021818181818181294,0.002545454545454484,-0.0036363636363636598
122,122,0.9963636363636363,0.9963507482580919,0.9907407407407407,1.0,2.5067404690967368,1.2020057070556034,1.9665504102889209,2.065427022327379,1.3682042515642205,0.1610909090909091,0.041454545454545424,0.0076363636363635965,0.005454545454545445,0.005818181818181789,0.00727272727272722,0.000727272727272732,0.007999999999999941,0.000727272727272732,0.000727272727272732,-0.000363636363636366,0.0
123,123,0.9745454545454545,0.9749423888915807,0.9773727984344422,0.9981245923026745,2.946440194081054,1.1932587911904298,1.61863173343965,2.4229783532693423,1.0083073177228312,0.18109090909090905,0.03672727272727268,0.0032727272727272163,0.002909090909090861,0.003999999999999915,0.008727272727272672,0.0014545454545454085,0.003999999999999915,0.002545454545454484,0.002545454545454484,-0.00036363636363637706,-2.2204460492503132e-17
124,124,0.9563636363636364,0.9560809446468548,0.9281344350866041,0.9940409979342126,2.695882555510398,1.6265427223285451,1.9250111422193739,1.843678543843568,0.9165852161453253,0.14436363636363642,0.02436363636363642,-0.003272727272727205,3.3306690738754695e-17,-0.003636363636363582,0.0040000000000000365,-0.005090909090909024,0.004000000000000026,-0.0021818181818181294,-0.00363636363636356,-0.00363636363636356,-0.006181818181818122
125,125,0.9636363636363636,0.9648760330578513,0.9777777777777779,0.9962666666666666,2.72172623265236,1.6450741101149213,2.1232271577520296,2.050946055173998,1.1030712963152447,0.14254545454545456,0.01599999999999998,-0.007272727272727287,-0.0010909090909090979,0.0010909090909090979,-0.0018181818181818299,-0.001454545454545464,-0.004727272727272747,-0.0021818181818181958,-0.003272727272727294,-0.0036363636363636598,-0.008000000000000018
