,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.leftlow_CO2_scaled,feature_importance.leftlow_humidity_scaled,feature_importance.leftlow_temperature_scaled
237,237,0.9890909090909091,0.9890551205745309,0.9801625623692258,0.9962980846611943,2.3146633339918736,2.449740615894779,2.263797111074039,0.8331498284828299,1.022510386330721,0.26909090909090916,0.038909090909090935,0.044363636363636424
238,238,0.9890909090909091,0.9890479070079957,0.9777777777777777,0.9992888888888889,2.4783135301399577,2.5227540092944243,2.496833404400248,1.1325743498827585,0.39342815017461147,0.23490909090909096,0.02581818181818186,0.01745454545454549
239,239,1.0,1.0,1.0,1.0,1.5789262092219545,1.9961190196832832,2.6407341570686733,1.1956740027611152,1.4187163185601546,0.2363636363636364,0.03418181818181818,0.03963636363636366
240,240,0.9854545454545455,0.9856208610411246,0.9906976744186047,0.9995348837209302,1.5765604906831605,2.2312739292512047,2.683259406075152,1.5148506516947318,0.8711920438421296,0.2869090909090909,0.03272727272727273,0.03272727272727275
241,241,0.9636363636363636,0.9640420376269433,0.9590546958786579,0.9962463612685767,1.970600342510841,2.710558869588443,2.7687727012854646,1.1753362656367055,1.0235919349068419,0.25309090909090903,0.02981818181818182,0.02109090909090907
242,242,0.9818181818181818,0.9818734834157244,0.9761064030131827,0.9985091023226617,2.1095549225176264,2.71013061420324,1.7706610137534788,0.6379875343143862,1.7287676308317736,0.2752727272727272,0.0229090909090909,0.017818181818181823
243,243,0.9854545454545455,0.9854545454545455,0.977576647097195,0.99926614481409,1.8009332018902677,2.6714283379059967,2.398972715520917,0.8372239541594874,1.4074701133554313,0.26472727272727276,0.025454545454545462,0.013454545454545486
244,244,0.9672727272727273,0.9669885811909001,0.9453054806828391,0.9962563641808925,1.6814551277022494,2.0322742320455554,2.7157838719218996,1.2863420251448243,1.3958735486003095,0.24836363636363634,0.03854545454545456,0.017818181818181823
245,245,0.9818181818181818,0.9819840866108097,0.9821627204830764,0.9982520260607024,1.9008675895849592,2.364985591535371,2.241219317044544,1.5403477546604762,1.2525666892846332,0.27309090909090905,0.02581818181818183,0.027636363636363626
246,246,0.9890909090909091,0.9891316632803568,0.9857317927170868,0.999124649859944,1.6985920555476592,2.2808135579506836,2.4063299869890695,0.8482546478110207,2.1973947156372615,0.2705454545454546,0.018545454545454598,0.018181818181818223
247,247,0.9890909090909091,0.989123273420794,0.9870155038759689,0.9956589147286822,1.6388780151514704,2.1620278105727144,2.8644887660613825,1.2735500792465613,1.114821329747852,0.2847272727272728,0.03781818181818186,0.023636363636363678
248,248,0.9709090909090909,0.9711126346420463,0.9604368519462859,0.9957504674485806,2.117975314362615,2.626210967861597,2.2653830209607624,1.8254411986269907,0.7571418103574169,0.2163636363636364,0.025454545454545473,0.023272727272727313
249,249,0.9818181818181818,0.9821089455272365,0.9886363636363636,1.0,1.78870756464957,1.9325279309059011,2.3884361567628507,1.5410488976991754,1.2610426118299365,0.26181818181818184,0.03236363636363635,0.01781818181818181
