,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.righttop_temperature_fd3_scaled,feature_importance.righttop_humidity_scaled,feature_importance.righttop_temperature_scaled,feature_importance.righttop_humidity_fd3_scaled,feature_importance.righttop_humidity_fd2_scaled,feature_importance.righttop_temperature_fd2_scaled,feature_importance.righttop_humidity_fd1_scaled,feature_importance.righttop_temperature_fd1_scaled
16,16,0.9709090909090909,0.9711126346420463,0.9604368519462859,0.9960904300526943,2.1739747313723865,3.1559984813223565,1.2123838101043216,1.7905289216040599,-0.052303753385895074,0.09963636363636365,0.11454545454545455,0.031636363636363664,0.014545454545454561,-0.0007272727272727098,0.00036363636363637706,0.001090909090909109,0.00036363636363638817
17,17,0.9527272727272728,0.9522375221982039,0.9171559034572733,0.9939660795825179,2.3395526983647374,2.96963182451948,1.5419282558022283,1.0888656988516292,0.45576239507140215,0.1272727272727273,0.13854545454545458,0.038181818181818206,0.008363636363636396,-0.006545454545454521,-0.005090909090909068,-0.0010909090909090979,-0.001454545454545464
18,18,0.96,0.9599000446229361,0.9438050582551861,0.9934640522875817,2.7629779538768435,3.187718667769067,0.8158244920152379,1.2804036871840518,0.156701423796513,0.14436363636363633,0.15745454545454543,0.039636363636363595,0.02799999999999997,-0.0003636363636363993,0.007636363636363585,0.0018181818181817854,-0.002181818181818218
19,19,0.9490909090909091,0.9495362686953627,0.9427299088649544,0.9895056614194974,1.8901269063658057,3.269762913754709,1.1646275404329258,1.8388621656613529,0.1492682677236148,0.1541818181818182,0.14109090909090907,0.03345454545454547,0.005454545454545457,-0.0021818181818181958,0.0021818181818181958,-0.006909090909090943,0.000363636363636366
20,20,0.9454545454545454,0.9472884839796941,0.9417693169092944,0.9844158268010451,2.0860376241514587,2.947837883063243,0.6773494729455831,2.5156396783661576,0.3052809999511757,0.11454545454545453,0.11927272727272724,0.02218181818181818,0.005090909090909079,-0.004727272727272758,-0.005818181818181845,-0.0018181818181818299,-0.005090909090909123
21,21,0.9672727272727273,0.9673857466255894,0.9516507457683928,0.9907826378414615,2.3656212665821874,3.2878358040013858,1.3032435401133131,1.2812436597451813,0.21682829840685922,0.10327272727272727,0.11854545454545458,0.03927272727272729,0.023272727272727278,0.0018181818181818299,0.007272727272727275,0.009818181818181814,0.005454545454545478
22,22,0.9745454545454545,0.9744575506043396,0.9568181818181818,0.9951239669421488,2.9090755025137174,3.146401342974062,1.395661937629146,1.087067072525265,-0.05484676156682722,0.13236363636363632,0.14109090909090907,0.03999999999999994,0.00290909090909085,-0.00036363636363638817,-0.001090909090909109,0.0072727272727272085,-0.0061818181818182215
23,23,0.9672727272727273,0.9673747961045881,0.9539965040521214,0.9897505164468458,1.9629403073117189,3.3953467992549666,1.421403386304958,1.3185961425523876,0.33739024719454447,0.14618181818181822,0.13599999999999998,0.0581818181818182,0.013090909090909097,0.00436363636363638,0.005454545454545467,0.005090909090909113,0.0
24,24,0.9672727272727273,0.9671680523374677,0.9476799618623868,0.9941204512950897,2.8190486114369993,3.1371350726503655,1.068642293241549,1.6093380993417794,-0.2930955286640028,0.13563636363636364,0.12654545454545457,0.057454545454545466,0.020363636363636372,0.0010909090909090979,0.004727272727272735,0.0036363636363636598,0.000727272727272732
25,25,0.9381818181818182,0.9392631536245994,0.932501481042654,0.9845971563981043,3.5964026813839682,2.899056523563179,1.217035962997446,0.5043616497455505,0.26294651124371315,0.16509090909090912,0.16836363636363644,0.03236363636363639,0.010909090909090969,-0.0003636363636363549,-0.0047272727272726685,-0.0014545454545454195,-0.002909090909090861
26,26,0.9527272727272728,0.9525721891563004,0.9248350233381619,0.9892966360856269,1.7677863580462267,3.328704522539142,1.8419971581746093,2.0368495401552895,-0.762831429120727,0.12872727272727275,0.11672727272727275,0.028363636363636403,0.008000000000000018,0.0021818181818181958,-0.0032727272727272605,-0.000727272727272732,0.0018181818181818299
27,27,0.9672727272727273,0.9669422912247513,0.9404876871076775,0.9915499758570738,3.4451328795193006,3.106348050300122,1.4851454106789794,0.6443611386390148,-0.15573359396856792,0.14400000000000004,0.1410909090909091,0.04254545454545455,0.019272727272727285,0.003272727272727294,0.00036363636363638817,0.0043636363636363916,-0.0025454545454545396
