,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.leftlow_CO2_scaled,feature_importance.leftlow_temperature_scaled,feature_importance.leftlow_humidity_scaled,feature_importance.leftlow_humidity_fd1_scaled,feature_importance.leftlow_temperature_fd1_scaled,feature_importance.leftlow_temperature_fd2_scaled,feature_importance.leftlow_temperature_fd3_scaled,feature_importance.leftlow_CO2_fd1_scaled,feature_importance.leftlow_CO2_fd3_scaled,feature_importance.leftlow_CO2_fd2_scaled,feature_importance.leftlow_humidity_fd3_scaled,feature_importance.leftlow_humidity_fd2_scaled
34,34,0.9854545454545455,0.9855537190082646,0.9839534104239986,0.9989106753812635,2.869439531372032,0.9950278609279746,2.0942791921981683,1.601821157572418,1.5263640889823675,0.25963636363636367,0.010909090909090969,0.020000000000000007,-0.000727272727272732,0.0043636363636363916,0.002909090909090928,0.001454545454545464,0.0036363636363636598,-0.001454545454545464,0.0036363636363636598,0.000363636363636366,0.0036363636363636598
35,35,0.9781818181818182,0.9781818181818182,0.9649413564507905,0.9986401495835457,3.6964993368621832,0.8959727502626428,1.764362190211004,1.1002067673457654,1.655732493589757,0.24472727272727274,0.018181818181818153,0.014181818181818151,-0.0036363636363636598,0.0072727272727272085,-0.0025454545454545617,-0.002909090909090928,0.0025454545454545617,-0.004000000000000026,-0.0010909090909090979,-0.005090909090909123,0.00509090909090909
36,36,0.9781818181818182,0.9781818181818182,0.9663649706457925,0.997716894977169,3.362898670625207,0.5610561137471041,1.8615294681542183,1.6111692429156224,1.9286830374683344,0.25236363636363635,0.01345454545454543,0.015636363636363605,-0.0010909090909090979,-0.004727272727272758,-0.005090909090909123,-0.0021818181818181958,-0.0036363636363636598,0.002909090909090928,0.002909090909090928,-0.0018181818181818299,-0.001454545454545464
37,37,0.9818181818181818,0.9819840866108097,0.9821627204830764,0.9968218655649134,3.265455364997716,0.21744549673185234,1.7102130875913442,1.1313179611303976,2.732312050644914,0.2687272727272727,0.01345454545454543,0.015272727272727249,0.0058181818181818334,0.002909090909090928,0.003272727272727294,0.0010909090909090979,0.006545454545454588,0.0,0.002909090909090928,0.000363636363636366,0.003272727272727294
38,38,0.9781818181818182,0.9784312915616868,0.9800387596899225,0.9965891472868218,3.3418612893985107,0.7268219279875001,1.9217928570446248,1.0923634102806412,2.2183558876083653,0.2541818181818181,0.023272727272727233,0.025090909090909053,0.003999999999999992,0.0018181818181818188,0.0007272727272727208,0.00509090909090909,0.001454545454545464,0.012363636363636332,0.007999999999999941,0.0021818181818181958,0.006545454545454521
39,39,0.9818181818181818,0.9817628802206392,0.9703488372093023,0.9970542635658916,3.4004942484207983,0.705320021222074,1.80446822222201,1.8491041385085707,1.3404258013000674,0.3014545454545455,0.012727272727272698,0.012727272727272709,0.0043636363636363916,0.0,0.003272727272727294,0.006909090909090953,0.002909090909090928,0.0036363636363636598,0.003272727272727294,0.0018181818181818299,-0.001454545454545464
40,40,0.9854545454545455,0.9855563173210232,0.9838092809790924,0.9983001869794322,3.378217065621182,0.3843847067168738,1.4524346513828044,1.8974592280473621,1.6759016524191723,0.2836363636363637,0.014909090909090927,0.014545454545454584,0.0043636363636363916,0.0,0.004000000000000026,0.008727272727272783,0.0,0.0036363636363636598,0.0061818181818182215,0.0043636363636363916,-0.001454545454545464
41,41,0.9818181818181818,0.9819578376943011,0.9827838827838828,0.9969963369963369,3.518858214656112,0.4801262645409816,1.7401536885886761,1.1298507061405025,2.1461235842465936,0.2778181818181818,0.03781818181818182,0.027272727272727247,0.002909090909090928,-0.000363636363636366,-0.000363636363636366,-0.000363636363636366,0.0010909090909090979,0.0036363636363636598,0.0036363636363636598,0.008363636363636373,0.004727272727272747
42,42,0.9854545454545455,0.9857221566312476,0.9914163090128756,0.9961169016963008,3.8595668864617503,0.5519690675454637,2.0576237252511915,1.2205946958535472,1.6137420934948536,0.20472727272727273,0.021090909090909115,0.021818181818181848,0.0010909090909090979,0.0025454545454545617,0.0021818181818181958,0.0036363636363636598,0.0,0.0036363636363636598,0.0036363636363636598,0.0025454545454545617,0.0036363636363636598
43,43,0.9745454545454545,0.9746356712842651,0.9626891041985381,0.995835458099609,4.373015792175492,0.7800395788643032,2.13040242385614,0.6705409276094838,0.7869638946844607,0.26072727272727264,0.025090909090909032,0.018181818181818132,0.0069090909090908535,0.003999999999999915,-0.0025454545454545617,-0.00036363636363637706,-0.002181818181818207,-0.00909090909090915,0.0003636363636363549,0.009090909090909038,0.0
44,44,0.9636363636363636,0.964361323607899,0.9631140574536801,0.9948155702872684,3.2182235084882467,0.2551662508613063,1.8168757441714818,2.0913344231210584,1.9235376553447066,0.2418181818181818,0.0032727272727272492,0.004727272727272714,-0.004000000000000026,-0.005454545454545467,-0.007636363636363663,-0.00618181818181821,-0.0025454545454545617,-0.0036363636363636598,-0.0061818181818182215,-0.000727272727272732,-0.0021818181818181958
45,45,0.9781818181818182,0.9780507399577167,0.9625402175578367,0.9975486440937643,3.40662636837724,1.013084763554253,2.8666686505116257,1.6038773964181052,0.22560650313356317,0.27927272727272723,0.024727272727272664,0.02799999999999997,0.0,0.000363636363636366,0.000727272727272732,0.000727272727272732,-0.000363636363636366,0.00654545454545451,0.004000000000000015,0.006545454545454521,0.000363636363636366
46,46,0.9781818181818182,0.9776587255980429,0.9423076923076923,0.9995688168333908,3.8739825471421536,1.1354152167679856,1.487684297144534,0.9921332369304391,1.474300848869796,0.23999999999999994,0.010909090909090879,0.014181818181818162,-0.0021818181818181958,-0.003272727272727294,-0.0021818181818181958,0.0010909090909090979,-0.0018181818181818299,-0.010909090909090969,-0.010909090909090969,-0.0021818181818181958,-0.006545454545454588
47,47,0.9745454545454545,0.9744717870427586,0.9606996819627442,0.9975768590034833,3.031641415192904,1.416879797030154,1.6983511397563462,1.2685910870712471,1.1115923219466508,0.28654545454545455,0.014545454545454528,0.01745454545454541,0.00545454545454539,-0.0018181818181818299,-0.0007272727272727541,0.0021818181818181515,0.0010909090909090758,-0.001454545454545464,0.0018181818181817744,0.004363636363636292,0.003272727272727205
48,48,0.9963636363636363,0.9963765244691808,0.9977477477477478,0.9994900560938297,3.3649668966562456,0.47153538720427957,2.065963545931764,1.5326523149057112,1.8307017809055488,0.25636363636363635,0.025818181818181806,0.02036363636363635,0.0032727272727272718,0.005818181818181778,0.010181818181818136,0.008727272727272684,0.00436363636363637,0.012727272727272698,0.0069090909090908535,0.008363636363636306,0.005090909090909079
49,49,0.9745454545454545,0.9748161047618865,0.9695584684373922,0.9968092445670921,3.226601563544169,0.31392507739496456,1.8613886122386214,2.0738290327812265,1.7837231411948058,0.25745454545454544,0.015272727272727205,0.010181818181818115,0.002545454545454484,0.004363636363636303,-0.0003636363636363993,0.0007272727272727098,0.0018181818181817523,0.004727272727272647,0.005090909090909035,-0.000363636363636366,0.00290909090909085
50,50,0.9818181818181818,0.9817445293378932,0.9649629763409788,0.995846126061044,3.3241522312281155,0.49748750444636786,1.6278609351814042,1.4680665973381464,2.4233207965322814,0.23381818181818184,0.018545454545454552,0.025818181818181796,0.008363636363636396,0.0025454545454545617,0.0010909090909090979,0.01090909090909089,0.007272727272727297,0.007636363636363663,0.005090909090909123,0.011272727272727235,0.005090909090909123
51,51,0.9927272727272727,0.9926722052457347,0.9807692307692308,0.9992238703001035,3.089971351591653,0.9189972573853455,2.022019788532083,1.74606555062695,1.1600657722149472,0.24763636363636357,0.01927272727272723,0.01745454545454541,0.0036363636363635488,0.0003636363636363438,0.0014545454545454306,0.0014545454545454195,0.0003636363636363549,0.003999999999999915,-0.000727272727272732,0.003272727272727205,0.004363636363636292
52,52,0.9745454545454545,0.974294934930807,0.9522882567932625,0.9970602256475448,3.751838301647848,1.054162741566299,1.716130099936147,1.6068832791198189,1.1872028476088268,0.26581818181818184,0.017818181818181723,0.01563636363636356,0.0003636363636363549,-0.00036363636363637706,0.0,-1.1102230246251566e-17,0.0,0.0,-0.000727272727272732,-0.001454545454545464,-0.000727272727272732
53,53,0.9818181818181818,0.9819760407525302,0.9823643410852713,0.9969767441860465,3.281624820183565,0.3078552353443803,1.6975798609537154,1.7763933529717642,2.0993990125169737,0.26509090909090904,0.01527272727272726,0.028727272727272712,0.005818181818181856,-0.0025454545454545617,-0.003272727272727294,-0.0018181818181818299,-0.0036363636363636598,0.0036363636363636598,0.003272727272727294,0.013454545454545441,-0.004000000000000026
54,54,0.9781818181818182,0.9780440027158604,0.9614720652856246,0.9979598242310107,3.719535065474618,0.673976663549659,2.007268997334221,0.8885358006158909,1.8689193856152297,0.24109090909090902,0.02254545454545448,0.020727272727272684,0.005818181818181789,0.0032727272727272718,0.011999999999999966,0.012363636363636332,0.0032727272727272826,0.004727272727272714,0.009454545454545405,0.004727272727272714,0.0018181818181818188
55,55,0.9672727272727273,0.9676207061224253,0.9577009313556399,0.9956881683339083,2.6057046804843296,0.5567821055302652,2.547983611957602,2.3850656064090123,1.5012550428291473,0.24,0.020363636363636382,0.011272727272727257,-0.000727272727272732,0.0021818181818181958,0.0,0.000727272727272732,0.000363636363636366,-0.0069090909090908535,-0.006181818181818144,-0.0032727272727272718,-0.0036363636363636598
56,56,0.9745454545454545,0.9744423410730505,0.9525465053277948,0.9985551742821022,4.093282896689882,-0.13527186182453052,2.1870796664028824,1.777862499997409,1.2519505841515413,0.2621818181818181,0.0010909090909090647,-0.004727272727272769,-0.003272727272727294,-0.0061818181818182215,-0.000727272727272732,-0.0007272727272727431,-0.004727272727272758,-0.000727272727272732,-0.0036363636363636598,-0.0043636363636363916,-0.004000000000000026
57,57,0.9818181818181818,0.981755393288814,0.9681818181818183,0.9971074380165289,2.691328125371857,1.053939970772192,2.1177213292185253,1.680034843913756,1.6615801570669895,0.24872727272727269,0.018181818181818188,0.02145454545454546,0.006545454545454565,0.0010909090909090979,0.000727272727272732,0.0010909090909090979,0.004000000000000026,0.002909090909090928,0.0,0.007272727272727308,0.008363636363636384
58,58,0.9745454545454545,0.9746268683839898,0.9645098985997103,0.9965395139224207,3.696132818658239,0.15593969700828514,1.6467722131464813,2.102849759247648,1.732083225378168,0.22836363636363627,0.016363636363636292,0.01563636363636358,-0.003272727272727294,-0.0036363636363636598,-0.006909090909090953,0.0007272727272726765,-0.005818181818181856,-2.2204460492503132e-17,-0.002181818181818207,-0.005818181818181856,-0.008000000000000052
59,59,0.9927272727272727,0.9926736492207345,0.9811320754716981,0.9999150093489717,3.1516315928605025,-0.009266776715213487,1.9138726171248217,1.712432303136125,2.41808992798244,0.24690909090909088,0.019636363636363598,0.019636363636363598,0.002909090909090839,-0.003272727272727294,0.0007272727272727098,0.0,0.0,-1.1102230246251566e-17,0.00363636363636356,0.0043636363636362805,0.0036363636363635488
60,60,0.9818181818181818,0.9820331922327488,0.9807727606461086,0.9963289280469897,2.8102243525538912,0.7835460598264703,2.0044400156654456,1.8539608787060995,1.8685426651953867,0.2312727272727273,0.018181818181818188,0.018181818181818177,0.002909090909090928,0.000363636363636366,0.0043636363636363916,0.013818181818181795,0.003272727272727294,0.007272727272727308,0.006545454545454588,-0.000727272727272732,0.0
61,61,0.9854545454545455,0.9854545454545455,0.9755555555555555,0.9987555555555556,3.5634644726444695,0.5895005683318406,2.3211689248036818,1.5071458993128641,1.1059238195991359,0.26945454545454545,0.01381818181818183,0.01636363636363638,0.001454545454545464,0.003272727272727294,0.000727272727272732,-0.0018181818181818188,0.0,-0.000363636363636366,0.0036363636363636598,0.003272727272727294,0.000363636363636366
62,62,0.9818181818181818,0.9818861054672615,0.9736957282913166,0.9978991596638656,2.9765593644296033,0.5625289204507444,1.8563539852060185,2.1530304967680274,1.6910271166716484,0.24872727272727274,0.018181818181818177,0.013090909090909087,-0.000363636363636366,0.002909090909090928,-0.0010909090909090979,-0.000363636363636366,0.0,-0.000363636363636366,-0.0036363636363636598,0.0010909090909090979,-0.0036363636363636598
63,63,0.9709090909090909,0.9713380789613972,0.9666666666666667,0.9957333333333334,3.571589992452338,1.0212041283831526,1.695236503291564,1.4615294708231341,1.4091893308257173,0.2403636363636364,0.011636363636363677,-0.0007272727272727098,-0.0036363636363635488,-0.0003636363636363549,-0.003272727272727205,-0.0018181818181817744,0.0,-0.005818181818181745,-0.002545454545454484,-0.0007272727272727098,-0.0032727272727271937
64,64,0.9854545454545455,0.9853500842180086,0.9699597787833082,0.9988268811798223,3.8397270897711313,0.7928385355230535,1.7183128825915244,1.3265230385522657,1.5529593240252557,0.27236363636363636,0.0018181818181818299,0.014181818181818195,0.004727272727272758,0.0072727272727273196,0.005090909090909123,0.007272727272727308,0.0036363636363636598,0.006545454545454588,0.003272727272727294,-0.001454545454545464,-0.002909090909090928
65,65,0.9890909090909091,0.9890532359732883,0.9795454545454545,0.9992561983471074,2.9299970562349906,0.1361711667096231,2.35305140826266,1.5353681254419158,2.0701152141925743,0.25200000000000006,0.015272727272727337,0.014909090909090972,0.0036363636363636598,0.000363636363636366,0.00036363636363637706,-0.0007272727272726986,0.0036363636363636598,-0.0018181818181817854,-0.002909090909090839,0.006909090909090953,0.00036363636363637706
66,66,0.9745454545454545,0.9742884487303622,0.9515531949138902,0.9978271366489618,3.5118423063051734,0.5911735509334756,2.006360044335864,1.4705853382630265,1.4387291657297936,0.26618181818181813,0.019999999999999917,0.013818181818181775,0.0010909090909090534,-0.000363636363636366,-0.002909090909090928,-0.005818181818181856,0.0003636363636363549,-0.004000000000000026,-0.0025454545454545617,0.009090909090909038,0.0021818181818181403
67,67,0.9854545454545455,0.9854545454545455,0.9734299516908214,0.9993236714975845,3.7431815836193376,0.6907587209215789,2.16400628443215,1.7337721704626607,0.9420986884112744,0.23854545454545456,0.006545454545454588,0.007636363636363663,0.003272727272727294,0.000727272727272732,0.000727272727272732,-0.000363636363636366,-0.003272727272727294,-0.010545454545454514,-0.006909090909090865,0.0036363636363636598,-0.0018181818181818299
68,68,0.9781818181818182,0.9784871337812514,0.9791738530527768,0.9951707485339772,4.185777592309595,0.7042681494609764,2.443760290035701,0.7262263975650833,1.3855118506323671,0.24690909090909088,0.02254545454545448,0.015272727272727238,0.0036363636363636598,0.0,0.000363636363636366,0.00436363636363637,0.002909090909090928,0.0065454545454544984,0.0018181818181818299,0.0036363636363636598,0.0065454545454544984
69,69,0.9854545454545455,0.9855617924676221,0.983499649859944,0.9984243697478992,3.4798926548832805,0.7338160717619548,2.101898959137392,1.2353093396954353,1.666935909074944,0.24509090909090908,0.012363636363636387,0.016000000000000025,-0.003999999999999992,-0.0018181818181818299,-0.004363636363636359,-0.0036363636363636598,0.002909090909090928,-0.0036363636363636485,-0.005090909090909068,0.0043636363636363916,0.001454545454545464
70,70,0.9818181818181818,0.9816248602350159,0.9613636363636364,0.998099173553719,3.2622336985287386,0.24711491416346928,2.5671254923605518,1.3791084805314116,2.0620453112988812,0.2752727272727272,0.011272727272727257,0.011999999999999988,0.002909090909090928,0.004000000000000026,0.004000000000000026,0.0072727272727273196,-0.000363636363636366,0.006909090909090953,0.0018181818181818299,-0.000727272727272732,-0.000727272727272732
71,71,0.9854545454545455,0.985364948924271,0.9726744186046512,0.9991472868217055,3.89326369432753,1.0126939064485916,2.3388771560703217,0.83556073586877,1.1370829401064435,0.27345454545454545,0.012000000000000033,0.02400000000000001,0.0036363636363636598,0.003272727272727294,0.004727272727272758,0.008363636363636406,0.005090909090909123,0.008727272727272783,0.006909090909090953,0.0036363636363636598,0.005090909090909123
72,72,0.9709090909090909,0.9711126346420463,0.9604368519462859,0.9974502804691484,4.05635785079658,0.5677895801696674,1.947370043112997,1.170370300935689,1.11366409233823,0.25309090909090914,0.010909090909090957,0.015272727272727294,0.0,0.000363636363636366,0.003272727272727294,0.003272727272727294,0.002909090909090928,-0.0039999999999999255,-0.0018181818181817633,0.00036363636363637706,-0.00363636363636356
73,73,0.9854545454545455,0.9854545454545455,0.9769565946036534,0.9986592927769398,3.2236183724514342,0.3736674335145755,1.5490175473103094,1.89013872090729,2.116946992035458,0.2443636363636364,0.019272727272727296,0.01890909090909094,-0.0010909090909090868,0.001454545454545464,0.000727272727272732,-0.002545454545454551,0.0021818181818181958,0.010181818181818247,0.007636363636363686,-0.002909090909090928,0.0010909090909090979
74,74,0.9854545454545455,0.9853626684772402,0.9722614563716259,0.998901443816698,3.341435391739904,0.5070782993162565,1.9253713033118656,1.7606719514053102,1.4766034303214506,0.2610909090909091,0.020363636363636382,0.02072727272727275,0.0036363636363636598,-0.0036363636363636598,0.000727272727272732,0.0036363636363636598,-0.010181818181818136,0.0021818181818181958,0.0021818181818181958,-0.006909090909090865,-0.009090909090909038
75,75,0.9818181818181818,0.9818861054672615,0.9736957282913166,0.9977240896358543,2.8889517605519606,0.5105458080722519,1.8552980326634454,2.8397276120450896,1.1664537852281562,0.2454545454545455,0.017454545454545455,0.01345454545454543,-0.000363636363636366,-0.002909090909090928,-0.0036363636363636598,0.0,-0.0021818181818181958,-0.001454545454545464,0.0,-0.002909090909090928,-0.002909090909090928
76,76,0.9781818181818182,0.9781818181818182,0.9668034765813616,0.9979076130693707,3.702828120387722,0.2341037008762441,2.097779664398966,1.2359154642485517,2.1279453912336597,0.2683636363636363,0.022181818181818136,0.016363636363636323,0.005818181818181789,0.0,-0.001454545454545464,0.0032727272727272718,0.004000000000000015,0.0010909090909090979,0.009454545454545405,-0.001454545454545464,0.0
77,77,0.9818181818181818,0.9817380876204403,0.9630244921207518,0.9951585342699829,3.3336756283104054,0.22715548964383814,2.114870981813931,1.576744523169696,1.795176718290191,0.2294545454545455,0.011999999999999966,0.013454545454545452,0.0018181818181818299,0.0025454545454545617,0.0036363636363636598,0.005818181818181845,0.0018181818181818299,0.006909090909090953,0.0036363636363636598,0.003272727272727294,-0.0018181818181818299
78,78,0.9745454545454545,0.9744230924041172,0.947022854851644,0.9953889334402566,2.624055948444849,0.8709391738431159,1.2952277208454936,2.208861344251393,2.8102730108482272,0.22836363636363632,0.008727272727272672,0.00545454545454539,0.0014545454545454085,0.003272727272727205,0.006909090909090842,0.006545454545454477,0.00290909090909085,0.003999999999999915,0.00618181818181811,0.0021818181818181403,-0.0018181818181818299
79,79,0.9890909090909091,0.9890568861469554,0.9807360326428123,0.9990583804143126,2.7895609124319964,0.47846453530793676,1.728494554504373,2.501493694375837,2.051655248447119,0.2854545454545455,0.009818181818181882,0.018545454545454577,0.0018181818181818299,0.000727272727272732,0.001454545454545464,0.004000000000000026,0.0,-0.0003636363636363549,0.0,0.0003636363636363993,0.007636363636363686
80,80,0.9709090909090909,0.9703976489268354,0.9429428317535544,0.9985189573459715,2.7665493034495645,-0.10962739616082473,1.8393033486739097,2.1158538248703485,2.60242358282186,0.27272727272727276,0.011272727272727313,0.02509090909090913,0.003272727272727294,0.002909090909090928,2.2204460492503132e-17,0.0010909090909091313,0.0,-0.003272727272727227,3.3306690738754695e-17,1.1102230246251566e-17,-0.0003636363636363549
81,81,0.9745454545454545,0.9746311231504854,0.9636363636363636,0.9976859504132232,3.5159497354356675,0.8413675296899036,2.042618589729879,1.0443794444830505,1.5789025499345677,0.23927272727272716,0.005090909090909035,0.01054545454545448,-0.004000000000000026,0.0007272727272726765,-0.001454545454545464,0.0021818181818181403,-0.003272727272727294,-0.005090909090909123,-0.003272727272727294,-0.002909090909090939,0.003999999999999948
82,82,0.9890909090909091,0.9892164806681113,0.9933628318584071,0.997200650171573,3.3607059479475985,0.5504913069241474,1.7177341168129503,1.6379312816333713,1.6642240500266328,0.2472727272727273,0.027272727272727327,0.02581818181818185,0.0,0.0010909090909090979,0.003272727272727294,0.0043636363636363916,0.0036363636363636598,0.004000000000000026,0.007636363636363686,0.000727272727272732,0.0010909090909090979
83,83,0.9745454545454545,0.9744528430371127,0.9555073941866394,0.9977052524222335,3.2526450607464295,0.7702024391794141,2.124749446828402,1.1802201746740446,1.6054237301942673,0.22763636363636355,0.013818181818181775,0.01818181818181811,-0.010181818181818247,-0.0072727272727273196,-0.00545454545454549,-0.001454545454545475,-0.0043636363636363916,-0.005090909090909123,-0.002909090909090928,0.008363636363636306,0.0076363636363635965
84,84,0.9781818181818182,0.9781818181818182,0.9684004902711812,0.9973954343496246,3.0094125080174337,0.12920441838917077,1.9206461600685971,2.605186665606795,1.8352218816439148,0.3083636363636363,0.012363636363636332,0.010181818181818148,0.0,0.0,0.0,0.0036363636363636598,0.0,0.0,0.0036363636363636598,-0.000363636363636366,-0.003272727272727294
85,85,0.9818181818181818,0.9817569899574455,0.9686480756686235,0.9951076320939334,3.7927833922750755,0.7891828766670459,2.502897145236486,1.4286886384315716,0.8807163015364512,0.24363636363636365,0.037090909090909105,0.030181818181818164,0.003272727272727294,0.000363636363636366,0.0,-0.003272727272727294,0.0043636363636363916,0.007272727272727308,0.004000000000000026,0.0043636363636363916,0.0036363636363636598
86,86,0.9963636363636363,0.9963538606525956,0.9923076923076923,1.0,3.628307353163443,0.7228045519631736,2.358024809314837,1.3053668287453772,1.0018739872783389,0.31127272727272726,0.030909090909090886,0.03636363636363634,0.004000000000000015,-0.0010909090909090979,0.00436363636363637,0.0036363636363636598,0.000727272727272732,0.000363636363636366,0.000363636363636366,0.002909090909090928,0.0029090909090909167
87,87,0.9745454545454545,0.9747610695187164,0.9719243143863949,0.996629385628926,3.5632515062753174,1.0735479971620374,2.036763274676261,1.2226104681756078,1.4231349505112498,0.28618181818181815,0.0072727272727272085,0.006545454545454488,0.0,0.0,0.0,-0.002909090909090928,-0.0036363636363636598,-0.0021818181818181958,0.0,-0.0036363636363636598,-0.003272727272727294
88,88,0.9781818181818182,0.9778918341932041,0.9545924042587002,0.9991260130303512,3.9953936851788927,0.007984494890896806,2.2582417768733496,1.7444927325357495,0.9488660636576295,0.2723636363636363,0.009090909090909049,0.016363636363636348,-0.0010909090909090979,-0.0018181818181818299,-0.0043636363636363916,0.002909090909090928,0.0,0.0036363636363636598,0.0069090909090908535,0.003272727272727294,-0.000727272727272732
89,89,0.9745454545454545,0.9744619480072387,0.9580315467568002,0.9970223724448736,3.3589268563976815,0.5159978370084891,2.3418115383113216,2.2027710733361023,0.961855477450609,0.2636363636363636,0.017818181818181768,0.007636363636363585,-0.002909090909090928,0.0,-0.0036363636363636598,0.00363636363636356,-0.0036363636363636598,-0.0036363636363636598,-0.006909090909090953,0.0018181818181817523,-0.000363636363636366
90,90,0.9709090909090909,0.9707055471761354,0.9477272727272728,0.9953719008264463,3.690183601723794,0.8309396052834419,2.408003796255122,0.932991228032094,1.4385320862745976,0.23163636363636364,0.0181818181818182,0.022909090909090934,-0.0047272727272726685,-0.0032727272727271937,0.003272727272727294,-0.0003636363636363549,0.000363636363636366,0.0,-0.0003636363636363549,-0.0003636363636363438,0.005090909090909123
91,91,0.9818181818181818,0.9817759344472137,0.973971278652306,0.9964788732394366,3.645437294755052,0.6710989085507126,2.148437976541167,1.6665911909133762,1.3163827926130414,0.3385454545454545,0.025818181818181785,0.028363636363636334,0.000363636363636366,0.0010909090909090979,0.000363636363636366,0.0010909090909090979,0.0,0.000363636363636366,0.0,0.004727272727272758,0.004000000000000026
92,92,0.9709090909090909,0.970371511727444,0.9412009692563986,0.9968196274420719,3.6200497397240055,0.2806403686460376,2.301383127398746,1.301900828398337,1.4770492775130617,0.2720000000000001,0.015636363636363636,0.008363636363636406,0.0036363636363636598,-0.0021818181818181294,0.0,-0.006909090909090842,0.0,-0.0036363636363635488,-0.0036363636363635488,0.001818181818181841,0.0
93,93,0.9890909090909091,0.9890512184444769,0.9788798232194459,0.9994900560938297,3.568986323675476,0.6677047919621787,2.068933973949841,1.5702906256718743,1.1784920928415863,0.25236363636363646,0.015636363636363705,0.01236363636363642,-0.0003636363636363549,0.0,0.0,-0.00363636363636356,0.0,0.003272727272727294,0.003272727272727294,-0.00036363636363633266,-0.0014545454545454195
94,94,0.9818181818181818,0.9818763345599928,0.975575406405923,0.9970223724448737,3.6989251149026416,0.27499444820768765,1.954342252285345,1.5987848423062858,1.6494695815507567,0.2752727272727272,0.014909090909090894,0.008000000000000018,0.0,0.0,-0.003272727272727294,-0.0036363636363636598,0.0,-0.0072727272727273196,-0.0072727272727273196,0.001454545454545464,0.000363636363636366
95,95,0.9854545454545455,0.9853527735880677,0.9704545454545455,0.998099173553719,2.551930472638713,0.6667121827343652,2.162007840208165,1.6784692602563187,1.8410165020235743,0.25636363636363646,0.022545454545454556,0.026181818181818195,-0.0010909090909090979,0.007636363636363686,0.0021818181818181958,0.003272727272727294,0.000363636363636366,0.004000000000000026,0.000363636363636366,0.00545454545454549,0.0025454545454545617
96,96,0.9854545454545455,0.9854545454545455,0.9781503257587796,0.9993643731129827,3.96972871535697,0.2761058199164239,2.0933967262020525,1.2370763769011952,1.6607695416357358,0.25709090909090915,0.02254545454545457,0.017454545454545455,0.000727272727272732,-0.0025454545454545617,-0.0036363636363636598,-0.000727272727272732,-0.0036363636363636598,0.0043636363636363916,0.000363636363636366,0.0043636363636363916,0.000363636363636366
97,97,0.9781818181818182,0.9783515151515152,0.97074227921257,0.9989163807115766,3.689264072339778,0.4798287261381383,2.349798797116625,1.8258069054627273,0.8112049346089693,0.22872727272727267,0.01672727272727269,0.009090909090909061,-0.000727272727272732,-0.0072727272727273196,-0.000727272727272732,-0.003272727272727294,-0.004000000000000026,-0.0036363636363636598,-0.00545454545454549,0.001454545454545464,-0.005090909090909123
98,98,0.9818181818181818,0.9816715461525712,0.967304625199362,0.9992750471219372,3.6496926819174322,1.0361495360592334,1.8174673572559212,0.7759483216800647,1.6982499116833691,0.30181818181818176,0.01890909090909092,0.019272727272727275,-0.001454545454545464,0.000363636363636366,-0.0021818181818181958,-0.009818181818181804,0.0,-0.009454545454545448,-0.00800000000000003,-0.005818181818181856,-0.0018181818181818299
99,99,0.9636363636363636,0.9634066711931006,0.9398932831136222,0.9937225360954175,3.726044192178442,-0.09355981448206577,1.683398878220135,3.0145315082182145,1.152819184722049,0.26145454545454544,0.013090909090909065,0.018181818181818177,0.0036363636363636598,0.000363636363636366,0.0,-0.002909090909090928,-0.002909090909090928,-0.003272727272727294,-0.000363636363636366,0.0,0.002909090909090928
100,100,0.9854545454545455,0.9855563173210232,0.9838092809790924,0.9962604113547511,3.783942819066503,0.3104428464808253,1.5434300245774342,1.6254571834136338,2.2081442087033336,0.25236363636363635,0.019272727272727275,0.021090909090909115,0.000727272727272732,0.005818181818181856,-0.0010909090909090979,-0.0010909090909090979,0.000727272727272732,-0.000363636363636366,-0.000363636363636366,0.005818181818181856,0.001454545454545475
101,101,0.9818181818181818,0.9817569899574455,0.9686480756686235,0.9989399869536856,3.2184324895681797,0.17377429906280775,2.35179361463478,2.2530719390255873,1.4360386524465834,0.2545454545454546,0.008363636363636396,0.007636363636363641,-0.002909090909090928,-0.002909090909090928,-0.0025454545454545617,-0.009454545454545448,-0.002909090909090928,-0.007636363636363641,-0.007636363636363663,-0.001454545454545464,-0.002909090909090928
102,102,0.9818181818181818,0.9818843328955688,0.9740427733701276,0.9991376336667817,3.924684571762458,0.6569111776314672,2.2428635871549747,0.929413924496992,1.1502244109941322,0.24763636363636365,0.005818181818181845,0.00436363636363638,0.004727272727272758,-0.0003636363636363549,0.0043636363636363916,0.003272727272727294,-0.008000000000000018,-0.000727272727272732,-0.0010909090909090979,-0.008363636363636384,-0.0061818181818182215
