,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.fronttop_temperature_scaled,feature_importance.fronttop_humidity_scaled,feature_importance.fronttop_temperature_fd3_scaled,feature_importance.fronttop_temperature_fd2_scaled,feature_importance.fronttop_humidity_fd2_scaled,feature_importance.fronttop_humidity_fd1_scaled,feature_importance.fronttop_temperature_fd1_scaled,feature_importance.fronttop_humidity_fd3_scaled
164,164,0.9382716049382716,0.9386979298812996,0.9384562945008332,0.9850022723829722,1.9069733333876742,0.7296315501246134,1.5811575854195443,2.07335227725374,0.8211670954293938,0.18683127572016453,0.02716049382716046,0.028395061728395,-0.010699588477366318,-0.009465020576131754,-0.008230452674897182,-0.005349794238683192,-0.016460905349794275
165,165,0.9135802469135802,0.9138607849856024,0.9107843137254902,0.966884531590414,2.185406651127766,0.6785057832450336,2.2501670086236585,1.7832416759126022,0.2870572666250329,0.22469135802469128,0.03662551440329215,-0.005761316872428035,-0.009876543209876609,-0.005761316872428058,-0.0061728395061728895,-0.002057613168724326,-0.012757201646090588
166,166,0.9135802469135802,0.9139501097653757,0.9078548704741706,0.9790940766550523,2.129862747585914,0.6843012944324333,2.040524488898284,1.8377794075220404,0.5592968277555708,0.1847736625514403,0.023868312757201603,0.010699588477366207,0.0024691358024691024,0.001646090534979383,-0.00246913580246918,-0.001646090534979472,0.00411522633744853
167,167,0.9300411522633745,0.9310278628153025,0.934762054837693,0.9654900724866058,1.9312428757798779,0.591915750961943,2.3316979942237506,1.8569957320228216,0.5154324962626663,0.19300411522633745,0.06543209876543207,0.021810699588477356,0.003703703703703687,0.008641975308641959,0.006172839506172811,0.0012345679012345622,0.003703703703703687
168,168,0.9259259259259259,0.9257564754296781,0.9187391555812607,0.9807692307692308,2.023803356660256,0.6680474872747977,2.104149325850105,1.3951814440771977,0.6180564346220162,0.22716049382716053,0.030041152263374494,0.019753086419753086,0.006172839506172834,-0.0016460905349794275,0.0016460905349794165,0.016049382716049422,0.010699588477366262
169,169,0.9259259259259259,0.9260597757621568,0.9241109530583215,0.9731152204836415,1.6125722709539545,0.8431380544903594,1.7028644288951789,1.7954517015548692,1.1664654653355353,0.20370370370370372,0.023456790123456795,0.05185185185185185,-0.0012345679012345512,-0.0004115226337448652,-0.0008230452674896971,0.006584362139917699,0.007818930041152273
170,170,0.9300411522633745,0.9302855811164932,0.9279692082111437,0.9760263929618768,2.0771990490009338,1.1269283882334988,1.8070345977495208,1.7089554764929733,0.1341185791423257,0.19341563786008228,0.0382716049382716,0.03950617283950616,0.012345679012345656,-0.0012345679012345622,0.008641975308641947,0.020987654320987658,0.000411522633744843
171,171,0.9176954732510288,0.9176954732510288,0.9095309009679822,0.9716306775874908,3.1143373578069404,0.517065811534071,1.9225289082065515,1.067445298955154,0.9947233187987021,0.16131687242798357,0.03950617283950621,0.018930041152263412,0.005761316872428058,0.0004115226337448985,0.01193415637860088,0.01399176954732515,0.026748971193415662
172,172,0.934156378600823,0.9347290396152511,0.9350076687116564,0.9766104294478527,2.1858707107984294,0.9205352638353931,2.3277978191841577,1.3227487274250807,0.4697875236414894,0.21152263374485591,0.02921810699588475,0.025102880658436178,0.017283950617283918,0.01646090534979421,0.0024691358024691245,0.0127572016460905,0.00905349794238679
173,173,0.9423868312757202,0.9426130717640705,0.9430247624532104,0.9835156924848834,1.3841029394604545,0.9385880919287696,1.3179874143377703,2.34247926587149,0.6721308643485933,0.24362139917695477,0.03703703703703708,0.032510288065843676,0.004115226337448619,3.3306690738754695e-17,0.004526748971193473,0.012345679012345723,0.002057613168724326
174,174,0.9382716049382716,0.9388009976646563,0.9369047619047619,0.9796825396825397,1.9881276645032135,1.2483773881473716,1.8375094177391873,1.7938898454616605,0.08357443946580671,0.22510288065843614,0.022222222222222154,0.01893004115226332,0.006995884773662519,-0.0008230452674897526,-0.0032921810699588884,0.004115226337448541,0.015226337448559635
175,175,0.9259259259259259,0.9262934292490942,0.9278805120910385,0.9591038406827881,2.1523991042765553,1.0915582022711896,1.912375745760424,1.5094003821107003,0.6954809592293455,0.22674897119341564,0.035802469135802505,0.01440329218106996,0.007818930041152283,0.009053497942386846,0.011934156378600846,0.028395061728395076,0.02222222222222222
176,176,0.9259259259259259,0.9260597757621568,0.9241109530583215,0.9748933143669986,2.0609262966893787,0.6677177947787638,1.4685497846055462,2.0187963924696795,0.7188241410441891,0.21604938271604937,0.03415637860082306,0.021399176954732514,-0.00781893004115224,0.0020576131687242817,0.008230452674897127,-0.0012345679012345622,0.01152263374485597
177,177,0.9259259259259259,0.9264342774146695,0.927055702917772,0.979516651930445,1.9985481815847506,0.5881957682463239,1.9267432285357147,1.350346321870172,1.1198856555326433,0.239917695473251,0.058436213991769556,0.021399176954732525,0.0016460905349794275,0.0024691358024691358,0.004526748971193417,0.005761316872427968,0.009876543209876566
178,178,0.9588477366255144,0.9592171157506376,0.9629515282494596,0.9864927446742822,1.9801525547837446,0.9440531060713824,2.149741129825984,1.242455118424019,0.5469813735466644,0.22757201646090533,0.05226337448559669,0.02716049382716047,0.017283950617283918,-0.003292181069958877,0.0028806584362139785,0.016049382716049332,0.011934156378600791
179,179,0.9382716049382716,0.9383409312763537,0.9349673202614379,0.9871459694989106,1.8478852959459149,1.288294926031053,1.4443433233086522,1.2968792334980541,0.7932312756135877,0.19423868312757195,0.038271604938271545,0.024691358024691322,0.0012345679012345401,0.008230452674897071,0.001646090534979383,0.005761316872427957,0.01481481481481477
180,180,0.9423868312757202,0.9426698285121224,0.942267812175974,0.9851133165456969,3.0945748671967443,0.9144600043168717,2.0272278180679346,1.3374248022093633,-0.5890129640918625,0.21810699588477367,0.04197530864197534,0.015637860082304576,0.004526748971193484,0.005761316872428035,0.005349794238683203,0.0037037037037037533,0.014814814814814881
181,181,0.934156378600823,0.9343533808008888,0.9290123456790123,0.9829294314891024,1.6481639810312216,0.6891526966567789,1.4458517203603756,1.8393750289865836,1.4595622495504337,0.22304526748971193,0.04032921810699586,0.020987654320987648,-0.006172839506172878,0.0016460905349793941,0.000823045267489686,0.0057613168724279466,0.0020576131687242484
182,182,0.9465020576131687,0.9465621404395065,0.9437908496732026,0.9845315904139433,1.7717481744190395,0.9934745759294357,1.3653195137114509,1.8753650524264804,0.8753967088886441,0.19094650205761318,0.0563786008230453,0.05555555555555558,0.004115226337448574,0.006995884773662575,0.011522633744856004,0.011111111111111138,0.016460905349794264
183,183,0.9259259259259259,0.9261475534009997,0.9197530864197531,0.9719554945892395,2.382930858308673,0.707262290073012,1.4284587564343758,1.8132157578206227,0.9104502618788984,0.2135802469135802,0.038683127572016474,0.022222222222222233,0.012757201646090555,0.003292181069958855,0.01440329218106996,0.006995884773662553,0.01522633744855969
184,184,0.9547325102880658,0.9547852302367777,0.9524295928790311,0.9875237122428133,1.8785294268072599,1.2779014289600312,2.2083311228691813,1.6201601313965528,-0.2518550500498646,0.21563786008230448,0.05226337448559669,0.022222222222222233,0.01069958847736623,0.010288065843621363,0.009465020576131666,0.011934156378600801,0.01069958847736625
185,185,0.9218106995884774,0.9225667158207804,0.9228395061728395,0.9730986130163085,1.9285675312582629,1.1450376996384621,1.9056601748414719,1.5324078566337234,0.24021319508048528,0.1831275720164609,0.04444444444444445,0.013991769547325127,-0.013991769547325061,-0.003292181069958833,-0.0008230452674897082,-0.004938271604938238,-0.0024691358024691136
186,186,0.9465020576131687,0.9473525813395094,0.9539473684210527,0.9869233268356076,1.9911456639498961,0.6164153941673173,2.18160697496765,1.906182710819634,0.29272154633967346,0.21481481481481485,0.03415637860082306,0.027983539094650234,-0.004115226337448541,-0.000411522633744843,-0.008641975308641947,-0.0016460905349794165,-0.007407407407407374
187,187,0.9547325102880658,0.9553605515044151,0.9596451774112944,0.9877561219390305,2.4857366895398005,0.7478070750955532,2.344190978215375,1.603782785331239,0.09971375264978065,0.19218106995884773,0.03703703703703702,0.02921810699588475,0.006172839506172811,-0.0008230452674897082,-0.0028806584362139785,0.005761316872427968,-0.0024691358024691466
188,188,0.934156378600823,0.9347156607290337,0.9385630498533725,0.9772727272727273,2.823890999124701,0.7158849029052969,2.236466119845493,0.9442934724076728,0.28121854986442457,0.20781893004115223,0.02921810699588474,0.030452674897119315,0.011522633744855926,0.0016460905349794052,0.011111111111111082,0.0016460905349794165,0.0164609053497942
189,189,0.9135802469135802,0.915564802275042,0.9222956234516928,0.9777043765483071,2.028882450135186,0.7890605214091007,1.9868256860649378,2.2914512597557914,-0.05020145330148316,0.19547325102880656,0.025925925925925887,0.02345679012345675,-0.012757201646090576,0.001646090534979383,0.0037037037037036757,0.004526748971193384,-0.005761316872428035
190,190,0.9218106995884774,0.9220456324747317,0.9200978980708321,0.9713504175064785,1.305198594411252,1.1184620379877679,1.7003052505759448,1.9123057116280533,1.254638646144943,0.20905349794238687,0.037860082304526796,0.020576131687242826,0.0020576131687242926,0.007818930041152305,0.009465020576131699,0.0004115226337448763,0.0069958847736625975
191,191,0.9135802469135802,0.9152347287342094,0.9227860069335014,0.9661203907973526,1.7057675188067412,0.8893213401912039,1.7221642699375188,2.289947401732477,0.6278902794265604,0.18971193415637858,0.02427983539094645,0.013991769547325051,0.0008230452674896748,0.001646090534979383,-0.010699588477366318,-0.0012345679012345956,0.0032921810699588216
192,192,0.9176954732510288,0.9174717863391645,0.9073840912457414,0.9808176566434602,2.020159768539388,0.9024247504932001,1.8361049481405542,1.2687810015346255,0.8650989039420071,0.21111111111111117,0.026748971193415683,0.023868312757201693,-0.01604938271604932,-0.0061728395061728,-0.011934156378600768,-0.00905349794238679,0.008641975308642025
193,193,0.9300411522633745,0.930125574108046,0.9255131964809384,0.9796920821114369,1.2950092368258426,1.0054642409831507,1.6827790604722643,1.773335856160551,1.1037990566174474,0.2082304526748971,0.04897119341563785,0.03703703703703702,-0.0041152263374485635,0.011934156378600824,0.014403292181069949,-0.006172839506172823,0.009053497942386812
194,194,0.9300411522633745,0.9304184275790274,0.9331420068027211,0.9606009070294784,1.4540530588913367,0.9081201855117748,1.8964035210875032,1.751538412027957,0.7427366347168131,0.22592592592592586,0.0448559670781893,0.01728395061728394,0.0,0.014814814814814803,0.011934156378600801,-0.0020576131687242817,0.018106995884773668
195,195,0.9300411522633745,0.9309108551471516,0.935122699386503,0.974463190184049,2.3106436398900185,1.0400302194605724,1.340459176572671,1.3160923279817298,1.0059945165779163,0.23374485596707814,0.04032921810699587,0.03868312757201644,0.008641975308641936,-0.0012345679012345622,-0.006995884773662564,0.006995884773662519,0.0074074074074073955
196,196,0.9176954732510288,0.9176954732510288,0.9079684896227844,0.97636721708832,1.602111058442337,0.8367015161333363,2.4307931256328343,1.6307454828377825,0.5912527266473929,0.2065843621399177,0.04197530864197534,0.010288065843621453,0.0012345679012346288,-0.009876543209876498,-0.00411522633744853,-0.0012345679012345178,-0.006172839506172789
197,197,0.897119341563786,0.897218312856173,0.892546051692132,0.968370698272169,1.2746179662559642,0.48655239631338376,1.1876507388764643,2.431023348388084,1.67094443502602,0.18600823045267492,0.055144032921810734,0.02551440329218111,0.009053497942386867,0.004938271604938293,0.0012345679012345846,0.009053497942386867,-0.0020576131687242705
198,198,0.9423868312757202,0.9428412678383876,0.9446536144578312,0.9822289156626506,2.5906455912695465,0.7174519837828938,2.192595879476862,1.1858647226382522,0.39825393257616526,0.2098765432098766,0.03209876543209883,0.01316872427983542,0.0028806584362140453,0.0016460905349794607,0.001646090534979472,0.004938271604938316,0.011522633744856004
199,199,0.9259259259259259,0.9259259259259259,0.9198313782991202,0.9739736070381232,1.9721933788554964,0.4378109841562065,1.7756409329292857,1.9990398876904556,0.7144349872096514,0.21604938271604937,0.05308641975308642,0.039094650205761326,0.009053497942386846,0.0041152263374485635,0.016872427983539127,0.0037037037037036978,0.007407407407407407
200,200,0.9300411522633745,0.9289433053858227,0.9116080548664818,0.9877425944841676,1.2581683072896752,1.2766259902633923,2.0595322512594865,0.9807359582720448,1.1752460498443273,0.22757201646090536,0.029629629629629617,0.019753086419753086,0.00493827160493826,0.016049382716049387,0.0024691358024691136,-0.005349794238683136,0.023045267489711908
201,201,0.9300411522633745,0.9304054885450235,0.930718954248366,0.9721132897603486,2.4663963935389233,0.42755307431537276,2.249339413209842,1.3957342225451337,0.6379793165529136,0.18888888888888883,0.051851851851851836,0.0213991769547325,0.0061728395061728,0.0012345679012345622,0.0008230452674897082,0.004938271604938249,0.009465020576131666
202,202,0.9176954732510288,0.9181139091739348,0.9149664929262844,0.9702159344750559,3.2677234325384337,0.4533774431520402,2.172801994960707,1.0866580602859108,0.1805830093626951,0.20370370370370378,0.03744855967078194,0.006584362139917743,-0.0032921810699588104,-0.0016460905349793941,-0.003703703703703665,-0.011111111111111061,0.02633744855967083
203,203,0.897119341563786,0.897545666506814,0.8899849397590361,0.9677710843373494,1.8379217545315931,1.0559735681717068,1.3488344691733731,1.8075652230339512,1.1642843326402643,0.1843621399176955,0.038271604938271656,0.015637860082304555,-0.011522633744855926,0.004115226337448585,0.0004115226337448985,-0.010699588477366217,-0.01193415637860078
204,204,0.8930041152263375,0.8930041152263375,0.8817385444743935,0.9659329140461216,2.0830210615126656,0.5312500214746703,1.4386061186248438,1.8385540379887528,1.2030019373220948,0.19629629629629636,0.03991769547325106,0.007818930041152316,-0.001646090534979383,0.002469135802469169,-0.000823045267489686,4.4408920985006264e-17,-0.009465020576131666
205,205,0.9547325102880658,0.955101549929049,0.9597096726410902,0.9845948748333581,1.653304267518909,0.9583423643136072,1.7890033654260724,1.6019621901514631,0.9142779202927342,0.22962962962962957,0.036213991769547316,0.04444444444444444,0.01069958847736624,0.006995884773662531,0.004526748971193406,0.0012345679012345622,0.018106995884773668
206,206,0.9176954732510288,0.9176954732510288,0.9113526922515687,0.972639719830731,2.076928180443116,0.40609716038578053,1.8300777623876279,1.6848502481342322,1.1157891608773756,0.19547325102880664,0.03744855967078192,0.03086419753086426,-0.002057613168724237,0.012345679012345723,0.010288065843621463,-0.010288065843621352,0.0037037037037037424
207,207,0.9135802469135802,0.9140370282937893,0.9175524475524475,0.9663636363636364,1.7106240425819916,0.9461782830128147,2.134924231147949,1.4350605161407777,0.9524238967329475,0.21769547325102873,0.03744855967078187,0.02263374485596702,0.007407407407407374,0.016460905349794185,0.003703703703703665,0.011934156378600768,0.02469135802469131
208,208,0.934156378600823,0.934156378600823,0.9276247207743857,0.9788533134772897,2.9417556576192636,0.6120601354935927,1.8490010887516872,1.125022765926063,0.5263127202624889,0.19547325102880653,0.04814814814814815,0.025514403292181055,0.00781893004115224,0.014814814814814791,0.0004115226337448319,0.007818930041152227,0.008230452674897082
209,209,0.9629629629629629,0.9629031258481378,0.9564800613496933,0.9910276073619632,2.516840150711957,0.9185085562761124,1.7700546389191714,1.4049025788117193,0.20502747354165354,0.23827160493827154,0.04279835390946497,0.0304526748971193,0.003703703703703687,0.011111111111111061,0.015226337448559623,0.006584362139917666,0.015226337448559635
210,210,0.9135802469135802,0.9143888527904123,0.9138388123011665,0.9653840327223149,1.7678071785727951,1.0415531363124109,2.2562862347165606,1.3671887736574908,0.6706482571696919,0.19876543209876538,0.018106995884773602,0.011111111111111061,0.004115226337448518,0.005349794238683092,-0.0004115226337448763,-0.005349794238683181,0.004938271604938227
211,211,0.934156378600823,0.9354925876344886,0.9485108729908603,0.9843208320201702,2.2526343011189054,0.6027107199525511,2.0404759562147263,1.596080242849558,0.36438033659818614,0.20823045267489712,0.030864197530864168,0.03786008230452673,0.006584362139917666,0.0,0.010699588477366217,0.009465020576131643,0.016872427983539086
212,212,0.9300411522633745,0.9298474601833866,0.9244810055076966,0.989761333145036,2.4095344332321997,1.010956113414055,1.7519301175371447,1.3380946544858427,0.45144384439880303,0.2111111111111111,0.035390946502057596,0.016872427983539072,-0.011111111111111117,-0.0024691358024691358,-0.0012345679012345622,-0.0049382716049382715,0.0028806584362139785
213,213,0.9259259259259259,0.9260892616155774,0.9228758169934641,0.9764705882352942,1.2980340348308863,0.605500590207985,2.219773506743811,2.233458504561197,1.0584283669417587,0.1917695473251029,0.04362139917695475,-0.0012345679012345622,0.009465020576131689,0.016460905349794264,0.006995884773662564,0.005761316872427968,0.004115226337448574
214,214,0.9382716049382716,0.9386386420127615,0.931583688175565,0.9819030461840812,2.4172586955232287,0.6194099417684918,2.0496659257268717,1.3886673156089882,0.7340118117614634,0.17119341563786,0.02139917695473246,0.015226337448559602,-0.0028806584362140565,-0.006995884773662609,0.004938271604938238,-0.0004115226337448985,0.004526748971193384
215,215,0.9300411522633745,0.9301226285477474,0.9258354005545018,0.9800087552896541,1.8538679666419866,1.0019355265684442,1.8998442509211546,1.6337143322877306,0.6667766322129381,0.1839506172839506,0.03127572016460902,0.026337448559670774,0.0028806584362139676,0.0008230452674896971,0.003292181069958833,-0.0028806584362139898,0.012345679012345656
216,216,0.9465020576131687,0.9472111212505813,0.9538461538461538,0.9854700854700855,1.6014998961609652,0.7772090993272122,1.9670429917089212,1.7538267980993387,0.6401204828263088,0.20123456790123456,0.039917695473251066,0.011934156378600846,-0.0008230452674896971,0.009053497942386857,0.005349794238683159,-0.0020576131687242705,0.004938271604938293
217,217,0.9382716049382716,0.9386572301899205,0.9389426656738644,0.986150409530901,1.455158859910067,1.1366498533287646,2.1053066508548857,1.7628490380534712,0.8544472518446028,0.18024691358024686,0.015226337448559623,0.008641975308641936,-0.0028806584362140453,-0.004526748971193461,-0.001646090534979472,-0.004115226337448619,0.000823045267489686
218,218,0.9012345679012346,0.9009105843519758,0.8850076687116564,0.9637269938650307,1.7630413231695259,0.8865485408003099,1.4137390372334209,2.0817562529723728,0.736760711205003,0.20164609053497942,0.04938271604938273,0.02016460905349794,-0.006172839506172823,0.016460905349794254,0.0074074074074073955,-0.008641975308641959,0.012757201646090543
219,219,0.9300411522633745,0.9299596759790015,0.9238562091503268,0.9743645606390704,2.880980956777093,0.6723722589889256,1.761698141935571,1.2664071067521276,0.5168972356455924,0.20041152263374484,0.06378600823045266,0.011111111111111105,-0.016049382716049408,0.016049382716049387,0.009053497942386801,-0.0008230452674897082,0.015226337448559646
220,220,0.9382716049382716,0.9385892405741024,0.9335802080050426,0.9829814056098329,1.9781534962080978,1.0472581947272614,2.152852798539054,1.5323073794644013,0.6852222548652905,0.20288065843621395,0.03209876543209872,0.012345679012345623,-0.002469135802469169,0.0061728395061728,0.002057613168724237,0.004526748971193384,0.000823045267489686
221,221,0.9300411522633745,0.9306468565727825,0.9352941176470588,0.9831517792302106,2.3562064681491646,1.0160966953516115,1.43176315105997,1.1787770279225238,1.1999060743910803,0.20370370370370366,0.01769547325102878,0.021810699588477367,0.0016460905349794165,-0.0024691358024691245,0.005761316872427968,-1.1102230246251566e-17,0.0008230452674896971
222,222,0.9259259259259259,0.9257625902362745,0.9191621076878779,0.9761733371724733,1.3875686276273904,0.7588792890587982,2.6769013627110376,1.5323567146872252,0.8397162479460685,0.19835390946502054,0.02798353909465019,0.005761316872427991,-0.0004115226337448541,0.009053497942386857,0.0037037037037036978,0.0012345679012345733,0.013991769547325127
223,223,0.9300411522633745,0.930312465824561,0.9271779597915115,0.9814594192107222,1.8571721481779042,1.0180907607477252,1.570139546490606,1.416324525149174,1.0917245969657008,0.19588477366255141,0.034156378600823024,0.020576131687242805,0.011934156378600801,0.013168724279835387,0.011111111111111117,0.003292181069958833,0.015226337448559646
224,224,0.9094650205761317,0.9094650205761317,0.9004839910647804,0.9703648548026806,1.9130647855087615,1.1122508096202788,1.5021106284954007,1.797674589396069,0.5935643001550028,0.2333333333333333,0.030452674897119326,0.01975308641975305,-0.006995884773662575,-0.0004115226337448541,0.009465020576131656,0.005761316872427957,0.006584362139917666
225,225,0.9423868312757202,0.94299274669261,0.9475458263899409,0.9798515376458112,2.1971013772513523,1.0705046665596367,2.2173855624764127,1.0122306012038167,0.4767454970627844,0.21687242798353915,0.039506172839506214,0.024691358024691412,1.1102230246251566e-17,0.01193415637860088,0.010699588477366318,0.005761316872428046,0.022222222222222275
226,226,0.9259259259259259,0.9264908144218488,0.9265498652291105,0.9819556753519019,2.1081088175188336,0.7568489245033698,2.367858699833087,1.4708837861545707,0.803696111741715,0.18641975308641975,0.027572016460905357,0.01728395061728396,-0.011111111111111094,-0.01152263374485597,-0.007818930041152227,-0.0024691358024691245,-0.004115226337448552
227,227,0.9053497942386831,0.9046056915432678,0.8933671283735543,0.9752249036127374,2.124285457225765,0.28906747101379926,1.9587503276922418,1.4881782299218465,1.4515711935669486,0.1950617283950617,0.03580246913580245,0.015226337448559678,0.01275720164609051,0.01440329218106996,0.008641975308641959,-0.003292181069958855,0.028806584362139898
228,228,0.9465020576131687,0.946210164125005,0.9329917070880926,0.9863871068690346,2.5537257137584115,1.1292187346590843,1.3645402054693216,1.617437865524459,0.31573119212378353,0.21604938271604937,0.032921810699588494,0.020987654320987693,0.004115226337448574,0.006995884773662575,0.013580246913580285,0.0069958847736625975,0.009053497942386857
229,229,0.9259259259259259,0.9263418854613823,0.923155582487502,0.9707620057567036,2.609397383035043,0.5832801857488267,1.9341623320587382,1.7622292608539454,0.6118028599117682,0.21563786008230457,0.03827160493827162,0.007407407407407407,-0.005349794238683103,0.011522633744855982,-0.005761316872427957,-0.003703703703703687,0.009053497942386846
230,230,0.9259259259259259,0.9270194003527336,0.9269980347199476,0.9761709793645594,2.3012775996842074,0.48070361182637694,1.384527812933765,1.6640156803170059,1.1444554041700394,0.20041152263374484,0.020164609053497963,0.02304526748971194,-0.0024691358024691245,-0.00987654320987653,-0.0012345679012345622,-0.0028806584362139785,-0.01275720164609052
231,231,0.9382716049382716,0.9383334293820228,0.9356989247311828,0.9843727598566308,2.2487886515765023,0.8514784006226233,2.3020218679580386,1.4188589948682724,0.4714696683173408,0.20781893004115223,0.04567901234567896,0.011111111111111061,0.0016460905349794052,0.001646090534979383,0.0028806584362139676,-0.003703703703703776,-0.005349794238683181
232,232,0.9300411522633745,0.9306742172394765,0.9323795180722891,0.9786144578313253,1.5124613820008788,0.8652627493459196,1.6402665080172163,2.198638544807632,0.8070171773745256,0.20411522633744852,0.0362139917695473,0.022633744855967086,0.004115226337448541,-0.0032921810699588438,-0.009465020576131699,0.004938271604938249,0.004526748971193395
233,233,0.9300411522633745,0.9298860555771158,0.9117941029485257,0.9754289521905715,2.539408135674573,0.8791087356414604,1.5282809965708972,1.885781403194855,0.29538767464629734,0.17489711934156377,0.010288065843621375,0.016872427983539086,0.0008230452674897082,0.00864197530864198,0.014403292181069949,-0.0020576131687242705,-0.0016460905349794275
234,234,0.9176954732510288,0.918448586567686,0.9205302918086209,0.9684491186490891,2.5352602038723706,0.724034518162272,1.1404693292654144,1.606394336830054,1.076070729175662,0.2238683127572017,0.05061728395061732,0.03744855967078194,0.01687242798353914,0.017695473251028847,0.013580246913580308,0.008230452674897182,0.018930041152263412
235,235,0.934156378600823,0.9343723676336622,0.9278554778554778,0.9778554778554779,1.6665359698467137,0.299241729384607,1.9866975475613369,1.9232769847897955,1.0144091255278624,0.2144032921810699,0.060493827160493806,0.030864197530864158,0.007407407407407374,-0.015637860082304555,0.007407407407407374,0.005761316872427957,0.010699588477366217
236,236,0.9012345679012346,0.9004292950185232,0.8857404692082111,0.9684017595307918,2.3621766104631345,0.7587746495450887,2.052899796664615,1.4107813178875555,0.6365197491475173,0.2094650205761317,0.04485596707818932,0.024691358024691377,0.005761316872427991,-0.0041152263374485635,-0.0028806584362139785,0.006995884773662542,0.0004115226337448541
237,237,0.934156378600823,0.9346247685823217,0.9358983854243816,0.9844467486298326,1.2646460847727232,1.1451795398012108,2.1275437417170724,2.1578601535975066,0.6231343989201005,0.23744855967078188,0.028806584362139863,0.017283950617283918,0.003292181069958833,0.009465020576131656,0.006584362139917666,0.011111111111111082,0.006995884773662531
238,238,0.9300411522633745,0.9309054206114658,0.9380491437081162,0.9832464631422189,1.508773609922992,0.8389071543990247,1.4463958891646271,2.1580327354808855,1.0361419955490638,0.21728395061728395,0.04320987654320987,0.0279835390946502,0.00987654320987653,0.006172839506172823,0.003703703703703687,0.011111111111111094,0.021810699588477346
239,239,0.9382716049382716,0.9383596675220324,0.9328313253012048,0.9856927710843373,1.779663567613947,0.9219180360588143,1.8108804493432729,1.5584906884738556,1.0917256610895691,0.2189300411522633,0.043209876543209826,0.02921810699588474,0.007818930041152217,-0.0012345679012346067,0.0028806584362139455,0.009876543209876498,0.004526748971193384
240,240,0.9300411522633745,0.9305401735713525,0.9290123456790124,0.977290047248895,2.659096222779768,0.41474564225679406,1.8087656324990575,1.6239870482333825,0.8303195890057665,0.23621399176954733,0.01934156378600821,0.013991769547325106,0.003703703703703687,0.006995884773662542,0.01563786008230451,0.0004115226337448541,-0.0008230452674897082
241,241,0.9423868312757202,0.94281207133059,0.9392828364222401,0.9709911361804996,1.7510456850529592,0.3169822654093791,2.791237962341455,2.2207121053950503,0.48121473922270225,0.2111111111111111,0.04732510288065848,0.02551440329218112,0.004526748971193484,0.017695473251028836,0.016049382716049422,0.01399176954732515,0.01687242798353914
242,242,0.934156378600823,0.9339062928806517,0.9191666666666667,0.9846031746031746,1.7821089060326636,0.5662422863271942,2.303752287784552,1.7873860583601862,0.9573863230200265,0.1893004115226337,0.009053497942386801,0.031275720164609014,-0.0004115226337448541,0.003292181069958833,0.009465020576131656,0.0012345679012345512,0.0156378600823045
243,243,0.9423868312757202,0.9432219619217611,0.9508158508158508,0.9827505827505827,2.1748187320709977,0.8392115874001159,1.9711052203080084,1.57244375997359,0.6030710234494682,0.20576131687242802,0.0497942386831276,0.034979423868312785,0.006172839506172922,0.009465020576131754,0.016049382716049422,0.006172839506172911,0.005761316872428035
244,244,0.9259259259259259,0.9260832240244852,0.9231492192018508,0.9762868710237131,1.9521201897091165,0.6788553937381964,2.678105315834793,1.3157500994810516,0.49136171532125755,0.18847736625514405,0.04814814814814815,0.024691358024691357,-0.005761316872427957,0.008641975308641992,0.006172839506172844,0.0016460905349794275,0.008641975308641992
245,245,0.934156378600823,0.9343723676336622,0.9278554778554778,0.98003108003108,2.1546723440569497,0.6865533579291692,1.4215158075189662,1.724441307167825,0.8208836753203382,0.24814814814814815,0.04444444444444442,0.036213991769547295,0.006995884773662519,-0.0004115226337448763,0.008230452674897092,-0.0004115226337448652,0.017283950617283928
246,246,0.934156378600823,0.9332394513117405,0.9135802469135803,0.9898643499466544,2.124003182319581,0.7030428863063414,1.8429000257337442,1.6357812021925138,0.5964749773607911,0.23168724279835384,0.030864197530864158,0.022633744855967065,-0.006995884773662586,0.004938271604938249,0.009465020576131656,-0.006172839506172867,-0.0016460905349794386
247,247,0.9465020576131687,0.9470710873713146,0.9504662004662006,0.9872571872571873,2.413921824687241,0.3181898854578082,1.96547856582445,1.6449051737072296,0.880741613265272,0.2135802469135803,0.048559670781893015,0.027983539094650234,-0.0004115226337448541,-0.004526748971193395,-0.0024691358024691245,-0.0016460905349794165,0.009053497942386846
248,248,0.9053497942386831,0.9062370602422283,0.9086143695014662,0.9780791788856306,2.142890542770617,1.1228898811192851,1.659352420582777,1.579293938585899,0.4545247679351387,0.21522633744855968,0.03168724279835392,0.01440329218106996,-0.00864197530864198,0.0020576131687242705,-0.016049382716049408,-0.006172839506172834,0.005349794238683115
249,249,0.9218106995884774,0.9226302551548166,0.9262844378257632,0.9770662695457929,2.5157491899858124,0.786180494254154,1.911381904418739,1.9020203720947413,-0.14253955665208398,0.19794238683127574,0.04197530864197533,0.03703703703703705,-0.008641975308641936,0.003292181069958855,-0.000411522633744843,-0.0012345679012345622,-0.008230452674897092
