,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.backlow_temperature_scaled,feature_importance.backlow_temperature_fd3_scaled,feature_importance.backlow_humidity_scaled,feature_importance.backlow_humidity_fd3_scaled,feature_importance.backlow_humidity_fd2_scaled,feature_importance.backlow_temperature_fd1_scaled,feature_importance.backlow_temperature_fd2_scaled,feature_importance.backlow_humidity_fd1_scaled
166,166,0.934156378600823,0.9343472656056323,0.9293667626117255,0.9856839872746553,0.9498914920161623,1.1254909877363994,1.723035345258812,2.2879627876265776,0.34982697401345625,0.19629629629629625,0.058436213991769514,0.03786008230452673,0.02057613168724277,0.00905349794238679,-0.0020576131687242926,0.0016460905349794052,0.011522633744855926
167,167,0.9094650205761317,0.9108621653203273,0.9126221241727073,0.9660416010085093,1.4313072143863432,1.141285365701435,2.355267389272122,2.246207535961872,-0.14391768543148495,0.19423868312757198,0.02139917695473247,0.04115226337448556,0.006584362139917676,0.0028806584362139676,-0.006995884773662609,-0.0012345679012345846,-0.0008230452674897303
168,168,0.9465020576131687,0.9467699635360902,0.9484167148640833,0.9821428571428571,1.8307256931019704,1.0453975380698204,1.715520565000064,1.7275136628851322,0.3007640369551249,0.26049382716049385,0.05843621399176957,0.054320987654321015,0.03168724279835392,0.022222222222222244,0.01316872427983542,0.019753086419753107,0.023868312757201682
169,169,0.9094650205761317,0.9099141913044485,0.910597439544808,0.9688477951635847,0.8458438771269212,1.5230723741486776,1.7585878971774618,2.323138378464874,0.20740674779428217,0.17407407407407402,0.02839506172839502,0.01769547325102877,-0.002057613168724304,-0.009053497942386857,-0.008641975308642002,-0.007407407407407441,0.005761316872427968
170,170,0.9547325102880658,0.9548906701342014,0.954692082111437,0.9825513196480938,1.3425707335999049,1.1428767578623529,1.4632957992730502,2.636252517375063,-0.007702277802351071,0.23497942386831272,0.04444444444444444,0.06090534979423867,0.0362139917695473,0.01275720164609051,0.009053497942386801,0.013991769547325094,0.012345679012345656
171,171,0.9465020576131687,0.9468362661645976,0.9479895755770662,0.9755026061057335,1.9479031831448357,0.20419340345186227,1.686056533871662,2.4780552922393246,0.7279645006676662,0.22633744855967083,0.03786008230452677,0.0423868312757202,0.03251028806584365,0.0012345679012345956,0.007818930041152305,-0.0020576131687242705,0.025102880658436244
172,172,0.9218106995884774,0.9221671248216018,0.9162576687116564,0.9694018404907976,1.370348186388621,0.4100756011950687,2.3263778487587263,2.6311436742127596,0.15456527191322667,0.22551440329218111,0.027983539094650234,0.024279835390946535,0.013991769547325127,0.013991769547325127,0.0016460905349794386,0.0008230452674897082,0.009465020576131722
173,173,0.9300411522633745,0.9299654515137812,0.9245968902965735,0.9820040310970342,1.6983621653982375,0.5963174982015342,1.3242467620415614,2.2938456094932635,0.4378611153794959,0.2185185185185185,0.03786008230452672,0.037037037037037035,-0.0020576131687242926,-0.022222222222222233,-0.012345679012345689,-0.009053497942386824,0.0024691358024691245
174,174,0.9382716049382716,0.9381560478288417,0.9258333333333333,0.9822222222222222,1.6953896008239195,1.0367233531524904,1.6529646162133202,2.534338500429352,-0.31038495197058164,0.19835390946502052,0.03580246913580243,0.019341563786008174,0.012757201646090488,-0.004115226337448608,-0.0032921810699589214,0.008641975308641936,0.0028806584362139455
175,175,0.897119341563786,0.8968102193450305,0.889153627311522,0.9667852062588904,1.1211806908098803,1.0330733179324174,2.200241324168324,2.0141133386784893,0.5237462947080218,0.20000000000000004,0.009053497942386846,0.013168724279835408,0.007407407407407451,-0.0024691358024691024,-0.025514403292181055,-0.01481481481481477,-0.006995884773662531
176,176,0.9300411522633745,0.9302267227802801,0.9293741109530583,0.9699857752489331,1.3303694640771522,0.4533606661939641,2.075041638101026,2.5518853643527604,0.2452693896695986,0.2164609053497942,0.025925925925925908,0.05308641975308641,0.01934156378600823,0.013168724279835375,0.005761316872427957,0.01069958847736624,0.003292181069958833
177,177,0.9135802469135802,0.9140834827876482,0.9123563218390804,0.9798113763631005,1.6682323222045246,0.29624086346293993,1.7362182428990518,2.158194217597405,0.896027610671636,0.22921810699588474,0.02921810699588473,0.03168724279835387,0.0061728395061727784,0.005349794238683092,0.0008230452674896971,0.007818930041152227,-0.009053497942386867
178,178,0.9465020576131687,0.9462267733954487,0.9341231861685706,0.988885458474838,1.7520434361696606,0.42830288748648787,2.1889392678413646,1.8993624676016307,0.19646984419328895,0.2049382716049383,0.032510288065843676,0.03662551440329219,1.1102230246251566e-17,-0.011111111111111061,0.005349794238683125,-0.000411522633744843,0.0049382716049383045
179,179,0.9423868312757202,0.9425138701454491,0.9405228758169935,0.981118373275236,1.0613556663486343,1.6303306167199185,1.349351281906975,2.0046593096428995,0.3946770280328862,0.19588477366255147,0.04691358024691363,0.0407407407407408,0.022222222222222265,0.0012345679012346177,0.009053497942386902,0.011111111111111172,0.006172839506172911
180,180,0.9259259259259259,0.925724607705248,0.9163827581099097,0.9851133165456969,1.5510473278349408,1.3393882775032044,1.4974797053978874,2.084511126992883,0.06150504772570655,0.1925925925925926,0.024691358024691357,0.026748971193415648,0.009876543209876566,0.0008230452674897193,-0.008641975308641959,-0.0037037037037036978,0.0012345679012345622
181,181,0.9135802469135802,0.9141966849999063,0.9104938271604939,0.976070720926688,1.181883642953446,0.53850926733013,1.630391323350849,3.0200308402869505,0.5858220671482376,0.20288065843621395,0.02139917695473247,0.03662551440329213,0.0061728395061728,-0.0037037037037037424,-0.0004115226337448874,-0.0020576131687243373,0.0028806584362139564
182,182,0.9423868312757202,0.942103834039318,0.9336601307189543,0.9859840232389252,1.611329891858996,0.5057480777616873,1.494240780826791,2.1945309129040993,0.716158105433121,0.19176954732510293,0.055555555555555615,0.04732510288065848,0.017283950617283994,-0.0004115226337448208,-0.004115226337448518,-0.00041152263374480966,0.001646090534979483
183,183,0.9135802469135802,0.9139620504106485,0.9074074074074074,0.9718030787989635,1.249372969507497,0.555109782545794,1.6528055298403526,3.0349587757476417,0.2662658990227458,0.18683127572016456,0.04032921810699586,0.03251028806584357,0.021810699588477322,0.006172839506172811,0.002057613168724237,0.0004115226337448319,0.012345679012345633
184,184,0.9300411522633745,0.9297789270922533,0.9210929519918284,0.9878885159784037,1.3354156182398325,0.9020977391721842,1.9852177251036685,2.234157562278496,0.004849219506380264,0.18641975308641973,0.02222222222222222,0.030864197530864203,0.01563786008230451,-0.0020576131687242817,-0.010288065843621418,0.0024691358024691245,0.014403292181069938
185,185,0.9012345679012346,0.9018072289156626,0.8950617283950617,0.9758420972412741,1.465717131703033,1.5599921326550068,1.5367635462973968,1.7024856896512688,0.3096394899970508,0.18641975308641973,0.03374485596707819,0.03744855967078191,-0.002057613168724259,-0.005761316872427957,0.0004115226337448541,-0.0016460905349794052,-0.006995884773662542
186,186,0.9423868312757202,0.9428244812860197,0.9389619883040936,0.9837556855100715,1.1016984014275093,-0.02789335926854447,1.71533039942664,2.76100557609729,1.4683731762438585,0.2242798353909466,0.04279835390946505,0.04320987654320992,0.0004115226337448985,0.008230452674897182,-0.006172839506172811,0.014814814814814859,-0.0032921810699588216
187,187,0.9382716049382716,0.9391280247787478,0.9394052973513243,0.988672330501416,1.436293138329288,0.8479124239419814,1.6021165336869005,2.839966709393195,0.13544377362479013,0.18971193415637855,0.03786008230452672,0.022222222222222164,0.0061728395061728,-0.011111111111111172,-0.004526748971193484,-0.0032921810699589106,-0.0020576131687243373
188,188,0.9382716049382716,0.9383460948012171,0.9344208211143694,0.9855571847507331,0.874206637324517,0.7929500691328399,1.366739119856165,2.7726045778994615,0.8716819637698712,0.23827160493827154,0.07119341563786001,0.0444444444444444,0.021810699588477322,0.001234567901234529,0.006584362139917643,0.009876543209876498,0.009876543209876498
189,189,0.9135802469135802,0.915564802275042,0.9222956234516928,0.9706028075970272,0.8383296852631384,0.3120582651740424,2.1171501487243374,2.750084710282023,0.5681051874723367,0.1999999999999999,0.04609053497942382,0.039094650205761264,0.01563786008230448,0.0004115226337448208,-0.0024691358024691913,0.001234567901234529,0.007818930041152227
190,190,0.9259259259259259,0.9260772600557546,0.9234091563489778,0.9675352720990498,1.3170908576971274,1.039854720355694,1.7746895977869814,2.013045087224507,0.5151176595075104,0.22592592592592595,0.03539094650205761,0.053086419753086436,0.015226337448559668,0.0028806584362139898,0.003703703703703709,-0.0028806584362139785,0.007818930041152273
191,191,0.9053497942386831,0.9064202137372245,0.902458241411913,0.9654112826977623,1.616847574393543,1.0071092373069164,1.185416829145719,1.9908191331044944,1.0308359866802974,0.1950617283950617,0.03168724279835389,0.023456790123456795,0.0012345679012345733,-0.005761316872427991,-0.014814814814814836,0.019753086419753076,0.0004115226337448541
192,192,0.934156378600823,0.9339774290713316,0.9253814249740779,0.9808917197452229,2.049596986986908,0.22347087799135884,2.326602058776886,1.5452537565320907,0.556702322870791,0.22427983539094645,0.06131687242798352,0.03868312757201643,0.03209876543209872,0.0028806584362139676,-0.0008230452674897415,0.004526748971193395,-0.006995884773662586
193,193,0.9259259259259259,0.9261015721689879,0.9222873900293255,0.9829178885630498,1.3313494178949015,0.758992325142137,1.8108324138561158,2.155445029481015,0.22190414013489385,0.20617283950617282,0.03580246913580246,0.03539094650205764,0.013991769547325106,0.0049382716049382715,0.0016460905349794275,-0.003703703703703687,0.0049382716049382715
194,194,0.9176954732510288,0.9176954732510288,0.9139030612244898,0.9630102040816326,1.5486038460468172,1.4527805967745928,1.890377696130581,2.071109304879281,-0.2703562149439266,0.22345679012345682,0.02757201646090539,0.03621399176954736,0.026337448559670816,0.002057613168724326,-0.00905349794238679,0.0012345679012345956,0.0037037037037037424
195,195,0.9176954732510288,0.9181879787511931,0.9131901840490797,0.965260736196319,1.7737166952039132,0.45072934015042654,2.577221994954196,1.9266165327229317,0.1812786509059532,0.21522633744855973,0.024691358024691402,0.03333333333333337,0.015226337448559734,0.004115226337448608,0.006584362139917754,0.006584362139917743,0.008641975308642025
196,196,0.9176954732510288,0.9176954732510288,0.9079684896227844,0.9700802908650206,1.1630262955424717,0.6773664822662071,2.294041531978732,2.229898942039494,0.48438741232193694,0.20617283950617288,0.03251028806584366,0.040329218106995926,0.018518518518518556,0.0012345679012346067,0.0069958847736625975,0.006584362139917754,0.016049382716049432
197,197,0.8806584362139918,0.8802855273139512,0.8712694559474511,0.9663715550478367,1.807671476033583,0.5207639269749242,1.81949989310984,2.5495079292788287,-0.0953011671325104,0.22386831275720165,0.02222222222222222,0.018930041152263367,-0.005349794238683159,-0.01440329218106996,-0.006584362139917676,-0.0028806584362139785,-0.00493827160493826
198,198,0.9382716049382716,0.9383596675220324,0.9328313253012048,0.9804969879518073,1.9689567827491203,1.0997587404586016,2.2156706464554237,1.6382654337512175,-0.07885979699976892,0.20205761316872423,0.013580246913580197,0.026748971193415592,0.01851851851851847,-0.004938271604938316,0.0037037037037036535,0.0032921810699588216,0.006995884773662519
199,199,0.9176954732510288,0.9172626765246789,0.9060117302052786,0.9791055718475073,1.9343086479877527,0.5381907286852403,2.125222281036088,2.0746626207486654,0.08282059493070291,0.1975308641975309,0.045679012345679046,0.04197530864197534,0.00246913580246918,0.0024691358024691913,0.007407407407407474,0.004115226337448608,0.004938271604938327
200,200,0.9382716049382716,0.937694029311963,0.9252152342039983,0.98839924120823,1.779485521161682,0.4956279861010523,1.6243243673488228,1.871004350271057,0.8310196783718662,0.2518518518518518,0.04650205761316869,0.030864197530864133,0.03539094650205756,0.009876543209876498,0.006584362139917666,0.015637860082304465,0.00905349794238679
201,201,0.9135802469135802,0.9140303093791466,0.9130718954248366,0.9734931009440813,1.4102118269057493,0.9767702312522811,1.972419249524728,1.9866738802398043,0.22582723739934016,0.20329218106995878,0.03333333333333326,0.04320987654320983,0.004938271604938238,0.011522633744855914,-3.3306690738754695e-17,0.0020576131687242484,0.014814814814814748
202,202,0.9259259259259259,0.9263025182565413,0.9240134028294862,0.9779597915115412,1.2884647609313196,0.9546703733104336,1.2471410932521139,2.3337536666827523,0.7877881551257706,0.22304526748971193,0.05308641975308641,0.04814814814814815,0.009053497942386846,-0.0020576131687242705,-0.0008230452674896971,0.003703703703703687,-0.009465020576131678
203,203,0.9300411522633745,0.9305087134846719,0.9294804216867469,0.9757530120481928,1.1508450563300412,1.217682862493051,1.7924958912872475,1.8946984380335468,0.44188950896981355,0.21687242798353906,0.05596707818930041,0.05802469135802468,0.03456790123456788,0.0020576131687242705,0.005349794238683103,-0.0008230452674897193,0.006172839506172823
204,204,0.9053497942386831,0.9059615797197901,0.902403414195867,0.9672057502246182,1.4805734360475489,0.510815379078225,1.8200121508319798,2.239606988793951,0.8597989215553351,0.20164609053497942,0.03497942386831275,0.02921810699588475,0.013168724279835387,0.0012345679012345733,-0.011522633744855982,-0.009053497942386834,0.006995884773662553
205,205,0.9300411522633745,0.9301315901171033,0.9248259517108577,0.97615168123241,1.836533965465336,0.6810001050267717,1.9296387941847741,2.697009934068209,-0.20922860939848917,0.19958847736625512,0.03950617283950616,0.02427983539094649,0.0065843621399176875,-0.0008230452674897303,0.0028806584362139785,0.004115226337448541,0.008641975308641959
206,206,0.9218106995884774,0.9222337331891457,0.9217131183423318,0.9717641908653145,1.778377305982081,0.7659480238588338,2.0955777257780266,2.1642838118888172,0.1681273278486526,0.24279835390946505,0.03539094650205764,0.03456790123456792,0.018930041152263398,-0.006172839506172811,-0.005761316872427957,-0.0024691358024691245,-0.0028806584362139785
207,207,0.897119341563786,0.8973342396301117,0.8960489510489511,0.9616083916083917,1.4466642020275826,1.2700310130236572,1.8499794358878765,2.106948104407932,0.030665783099889703,0.20534979423868313,0.024279835390946514,0.027160493827160504,-0.0012345679012345512,-0.000823045267489686,0.0,-0.0028806584362139785,-0.008230452674897071
208,208,0.9053497942386831,0.9057168655273473,0.9000372300819062,0.9773641102010424,2.064303042678661,0.9352579168664392,1.6523451359379786,1.9798887620658012,-0.04814434502166966,0.18271604938271604,0.029218106995884764,0.02716049382716047,-0.0016460905349794386,-0.0004115226337448541,-0.012345679012345701,0.005349794238683115,-1.1102230246251566e-17
209,209,0.9547325102880658,0.9545064050793522,0.9439800613496933,0.9896472392638036,0.5042104450988619,1.0602966318197247,1.2948867221243836,2.739384947871148,0.890002548513257,0.22551440329218106,0.04609053497942385,0.04897119341563786,0.020987654320987637,0.006995884773662531,0.006584362139917666,0.010288065843621397,0.012757201646090533
210,210,0.9135802469135802,0.9141771018338195,0.9108468413876685,0.9731101348280564,1.160950571937295,0.8615070433883092,0.9852103969905683,2.709025383290428,0.7903015427695377,0.2045267489711934,0.043209876543209826,0.034156378600823004,0.020164609053497894,0.0028806584362139564,0.015637860082304465,0.009876543209876498,0.004938271604938227
211,211,0.9465020576131687,0.9469474163576045,0.9467381027418846,0.9843996218090136,1.8888262318419673,0.3795321622871809,1.4529528911592646,2.2696467433942105,0.37916884649648674,0.2308641975308642,0.05884773662551444,0.03909465020576134,0.020576131687242816,0.002880658436214012,0.0020576131687242926,0.009876543209876586,0.006172839506172856
212,212,0.9218106995884774,0.9210777407159837,0.9107117638751588,0.9831238525631972,1.4627692358993198,0.6108351482623576,1.6479185649559824,2.487299624909989,0.6271548358550897,0.21563786008230457,0.028395061728395076,0.03045267489711937,0.017283950617283973,-0.014403292181069938,-0.011111111111111072,-0.002057613168724259,-0.005761316872427957
213,213,0.9259259259259259,0.9263799283154122,0.9274509803921569,0.9736383442265796,1.0076415100551546,1.1431781083646824,0.9613266418839255,2.990297900384506,0.46574481676878626,0.19341563786008228,0.03662551440329218,0.04320987654320989,0.028806584362139932,0.003703703703703687,0.004526748971193406,-0.003292181069958833,0.00864197530864198
214,214,0.9300411522633745,0.9301837827914925,0.9174991811333115,0.9829675728791353,1.7080009370496727,0.678432811259967,2.2492060189987404,2.0595172692446004,0.13071125764460895,0.1691358024691358,0.02592592592592593,0.025925925925925918,0.0028806584362139785,-0.006995884773662564,-0.004115226337448541,0.0012345679012345622,0.0028806584362139785
215,215,0.9382716049382716,0.938605578833536,0.9394425798920181,0.9877425944841675,1.3059276674273006,1.2208052839159662,1.3296567433808493,2.5730647452795092,0.20033777069917952,0.216872427983539,0.03168724279835385,0.03415637860082301,0.013991769547325061,0.0016460905349793941,0.00411522633744853,-0.0032921810699588993,-0.0012345679012346067
216,216,0.9465020576131687,0.9465911293620559,0.9403263403263403,0.9845376845376845,1.0572654791316707,0.9266728353937818,1.1013630637796301,2.7078136573535936,0.7986190535688825,0.21111111111111117,0.04362139917695475,0.04279835390946505,0.016872427983539117,0.010699588477366285,0.003292181069958855,-0.005761316872427957,0.009053497942386867
217,217,0.9465020576131687,0.9467095326893702,0.9452717795979151,0.9864482501861505,0.7534601234884438,1.0869566486873352,1.64130738705343,2.558522752902102,0.4920883620492112,0.19341563786008234,0.03415637860082306,0.023456790123456816,0.014403292181069971,-0.0004115226337448319,-0.011111111111111061,-0.009465020576131643,0.005349794238683136
218,218,0.8930041152263375,0.8918866100927682,0.8693251533742332,0.962116564417178,2.061360767866171,1.0489736412127413,1.0919658840074113,1.9606172954960324,0.2905859817022274,0.17037037037037045,0.022222222222222265,0.044032921810699635,0.011522633744856015,-0.0016460905349793941,0.002057613168724326,-0.0061728395061728,0.011522633744856004
219,219,0.9176954732510288,0.9178769573506415,0.9140522875816994,0.9743645606390705,1.5280235065864627,0.835064872430458,2.290815777273362,1.7832634639165814,0.1564278112716006,0.19794238683127577,0.06625514403292185,0.040740740740740786,0.025925925925925974,0.01316872427983543,-0.006584362139917643,3.3306690738754695e-17,0.005761316872428046
220,220,0.9300411522633745,0.9308323318927311,0.9311771194453199,0.9749448471478096,1.7733006950934564,0.9200568008242989,1.961816159223192,2.264012298685869,-0.06642033625843231,0.20123456790123456,0.016872427983539096,0.02716049382716048,0.006172839506172834,-0.0020576131687242705,-0.009465020576131678,0.0004115226337448541,-0.0020576131687242817
221,221,0.934156378600823,0.934156378600823,0.9294117647058824,0.9855482933914306,0.8101618930868089,0.6535032316251221,1.9553455898504057,2.8082635308795156,0.22675831222675585,0.21234567901234563,0.06502057613168723,0.025925925925925873,0.0061728395061728,0.0074074074074073955,0.0037037037037036757,0.003703703703703687,0.006584362139917676
222,222,0.9382716049382716,0.9380636259240249,0.931219406852865,0.9849553699971207,0.8897612898384105,0.6445491681506129,2.202199224919817,2.749296776171084,0.15772231477142262,0.21851851851851847,0.018930041152263332,0.0386831275720164,0.015226337448559623,0.001234567901234529,0.0004115226337448208,0.0037037037037036757,0.008641975308641924
223,223,0.9176954732510288,0.9184761232201931,0.9204020848845867,0.9695457930007445,1.1578338362619593,0.9697654074547238,1.8780605392459848,2.433151512970282,0.34815553022812806,0.19917695473251032,0.032921810699588515,0.043621399176954775,0.010288065843621453,-0.010288065843621363,0.0032921810699588884,0.0024691358024691913,0.013580246913580295
224,224,0.9053497942386831,0.9052190545894878,0.8946016381236038,0.962993298585257,1.1343613900459277,1.028869007081106,1.7891237899955759,2.798625988582956,0.05220429482062142,0.2411522633744856,0.023868312757201637,0.032098765432098754,0.011111111111111105,-0.0024691358024691245,0.01069958847736624,0.004526748971193406,0.0008230452674896971
225,225,0.9218106995884774,0.9216918911774359,0.9110740796848962,0.9827298894106954,1.2702630246619073,1.162313517957792,1.496490378846344,2.3367582394209006,0.4441033997086242,0.21275720164609052,0.05185185185185187,0.02757201646090539,0.005349794238683159,-0.002057613168724259,-0.00905349794238679,-0.008641975308641936,-0.002057613168724237
226,226,0.9259259259259259,0.9259259259259259,0.9181266846361187,0.9864480383348309,2.2869152948071987,-0.02034614649934778,2.0916434940982227,1.62110854017477,1.0918877578395323,0.19753086419753085,0.03497942386831275,0.03539094650205764,0.010288065843621408,0.006172839506172856,-0.0004115226337448541,-0.006172839506172811,-0.0004115226337448541
227,227,0.9218106995884774,0.9213876659878091,0.9126802798800514,0.9783664143938313,1.5383122810562142,1.22000279899655,1.3417050981354817,2.022753048038455,0.5328834985583685,0.20246913580246914,0.05102880658436217,0.04403292181069962,0.030041152263374515,0.006172839506172856,0.004115226337448574,0.0016460905349794386,0.029218106995884795
228,228,0.9382716049382716,0.9376938193911223,0.9200046941010795,0.9823971209513378,1.5419811977211906,0.9094344676909241,1.862150745127676,1.8600090977401769,0.5039082844586925,0.20164609053497937,0.010288065843621363,0.024279835390946435,0.025925925925925887,0.02551440329218104,0.0004115226337448319,0.003703703703703687,0.01769547325102877
229,229,0.9382716049382716,0.9391199804918992,0.947432207241327,0.9739433419178912,1.48464023443235,0.5011134983296849,1.0737612870327284,2.4702944143755015,1.497211893697028,0.22181069958847727,0.05514403292181065,0.04238683127572011,0.00987654320987651,0.009053497942386779,0.012757201646090488,0.0028806584362139564,0.008230452674897092
230,230,0.9382716049382716,0.9390805047042807,0.9398542417294464,0.9810022928267278,1.1832134754508716,0.7052394230435438,1.336947795621775,2.508665438827733,1.0937018395432385,0.20781893004115223,0.05720164609053493,0.04485596707818924,0.03004115226337445,0.014403292181069916,0.009465020576131643,0.013580246913580184,0.014403292181069916
231,231,0.934156378600823,0.9342856588798805,0.9323655913978495,0.9843727598566308,1.3058352920153302,0.8175356138822212,1.942413433814929,2.144755795629503,0.22472839094291092,0.2098765432098765,0.03209876543209873,0.04526748971193413,0.008230452674897082,-0.01028806584362144,0.0004115226337448541,0.0004115226337448541,0.000823045267489686
232,232,0.9176954732510288,0.9176954732510288,0.9085090361445782,0.9810993975903614,2.1290004706062637,0.583347449776986,1.1763536931623464,2.662823314370206,0.17019769497698026,0.19176954732510293,0.03045267489711938,0.020576131687242837,0.024279835390946546,-0.007407407407407374,-0.0057613168724279466,-0.0032921810699588104,-0.001646090534979383
233,233,0.9506172839506173,0.9508272930238248,0.9436531734132934,0.9846743295019157,0.8590602829307095,0.43940060901505945,1.511070940956288,2.4251628924036366,1.4061065626214393,0.19629629629629627,0.05761316872427985,0.032098765432098775,-0.0020576131687242705,0.010288065843621408,-0.0012345679012345622,0.0028806584362139898,0.02016460905349794
234,234,0.8930041152263375,0.8930041152263375,0.8830173307658125,0.9744482298918679,1.4273558578960606,0.5440659817375443,1.8277013007198881,1.602312045013013,1.282101705384894,0.22263374485596713,0.020164609053497994,0.030041152263374525,0.0028806584362140453,0.0020576131687243373,-0.011934156378600791,-0.0032921810699588104,-0.0012345679012345401
235,235,0.9259259259259259,0.9263974096796183,0.9217948717948719,0.9692307692307692,1.3775472746573088,0.48050561556790744,2.156564640080215,2.0517914911875654,0.8715744825854651,0.21234567901234563,0.049794238683127566,0.042386831275720196,0.022222222222222233,0.0024691358024691245,-0.0024691358024691245,0.0012345679012345622,0.0008230452674897082
236,236,0.897119341563786,0.8969907998132364,0.8874266862170088,0.9593108504398827,1.6051418645975368,0.9203687522273375,2.062405295659884,1.9655545884477006,0.4254072012302019,0.2123456790123457,0.029218106995884795,0.04773662551440331,0.015637860082304555,-0.009053497942386801,0.011934156378600869,0.006995884773662586,0.01316872427983542
237,237,0.9300411522633745,0.9303033774344956,0.9274551918234335,0.9824470448822397,1.1760386351373846,0.8819459891301817,1.738949550931778,1.9523864334691572,1.148434475672715,0.21152263374485597,0.020987654320987648,0.03827160493827161,0.025514403292181055,0.0028806584362139785,-0.0049382716049382715,-0.004526748971193406,0.005349794238683115
238,238,0.9382716049382716,0.9387930339788897,0.9416604616530155,0.981608339538347,1.097496988045949,1.057601644117725,2.0079227000421493,2.387747316055414,0.1785189152299866,0.21563786008230448,0.05308641975308638,0.06831275720164603,0.02139917695473246,0.016460905349794185,0.0008230452674896971,0.007407407407407374,0.004938271604938238
239,239,0.934156378600823,0.9343412495054704,0.9297063253012048,0.9858433734939759,1.1446605679352437,0.35000617594232064,1.809743307176368,2.3991399103195805,1.2859687294746076,0.2218106995884773,0.05596707818930038,0.048971193415637826,0.006584362139917666,-0.00452674897119344,-0.013168724279835443,-0.004115226337448585,0.007818930041152227
240,240,0.9259259259259259,0.9263554216867469,0.9228395061728395,0.982091144642585,1.6747519556434376,0.48684288640777496,1.8863697164367665,2.474524559678201,0.2579710390602791,0.2283950617283951,0.01646090534979424,0.025102880658436223,0.013580246913580262,0.0016460905349794275,0.0020576131687242705,0.0057613168724279795,0.016872427983539117
241,241,0.9423868312757202,0.9423868312757202,0.9314665592264303,0.9872683319903304,1.5167699757993929,0.6313574571878374,2.089982747886422,1.9395808822818097,0.7577296578611227,0.19835390946502057,0.046502057613168765,0.03827160493827166,0.023868312757201682,4.4408920985006264e-17,0.011111111111111172,0.00534979423868317,0.008230452674897182
242,242,0.9259259259259259,0.9250324886289799,0.9021428571428571,0.9837301587301587,1.3744190532729494,1.2382043514674725,2.0074445823167038,1.5962610640223132,0.7109859092469819,0.205761316872428,-0.0012345679012345512,0.0020576131687242705,-0.0028806584362139785,-0.0057613168724279795,-0.014403292181069949,-0.018518518518518524,-0.013168724279835375
243,243,0.9259259259259259,0.9273351534706711,0.9386946386946387,0.9774669774669775,0.8714596354044714,0.3903057629155984,1.878546689188534,2.5388682806638845,1.1334202171202854,0.19670781893004116,0.04855967078189301,0.03621399176954733,0.029218106995884764,-0.0024691358024691136,0.004115226337448541,0.003292181069958833,0.013991769547325117
244,244,0.934156378600823,0.9342961991328756,0.9319331983805668,0.9822151532677849,1.7552867662661067,0.6987804319045139,2.001365085869428,1.9926216503798586,0.27840725501014085,0.21975308641975305,0.051028806584362096,0.06296296296296293,0.011111111111111072,-0.0016460905349794607,0.004526748971193395,0.006995884773662519,0.003292181069958833
245,245,0.9300411522633745,0.9305893247922233,0.9282051282051282,0.9812742812742813,1.9441445644177855,0.5103025195203927,1.6503475145220863,1.9830096872821588,0.3539358862007853,0.22757201646090533,0.05720164609053496,0.04938271604938271,0.022633744855967076,0.008641975308641936,-0.003292181069958833,-0.006995884773662542,0.004115226337448541
246,246,0.9259259259259259,0.9251748251748252,0.9074074074074074,0.9828532235939643,1.0227876991498297,0.6084113010867045,2.160029307156732,1.729987567134008,0.9137257903116524,0.20493827160493824,0.04732510288065846,0.03827160493827162,0.011934156378600846,-0.0008230452674897082,-0.007407407407407385,-0.0037037037037036978,0.0008230452674897193
247,247,0.9506172839506173,0.9506172839506173,0.9433566433566434,0.9905982905982906,1.1155149950904224,0.7385863955175814,2.0332250316922593,2.0092552206437784,0.9316840613673493,0.23045267489711935,0.04691358024691359,0.04814814814814816,0.021810699588477377,-0.005761316872427968,0.006584362139917676,0.012757201646090555,0.009465020576131699
248,248,0.9094650205761317,0.9103898402584185,0.9142961876832845,0.9741935483870967,0.9298940195769269,0.9052540676040445,1.7823202165159076,2.2712560084587747,0.6464055073666194,0.21152263374485597,0.03456790123456788,0.03621399176954728,0.018930041152263367,0.0127572016460905,-0.0020576131687242926,-0.0016460905349794607,0.008230452674897082
249,249,0.934156378600823,0.9344911273391477,0.933060312732688,0.9781831720029783,1.375960210818683,0.7315756808555335,1.5259823797005965,2.216314826147497,0.6894698775836987,0.2390946502057613,0.034156378600823024,0.05020576131687241,0.038271604938271565,0.008230452674897082,0.008230452674897082,0.046090534979423836,0.02716049382716047
