,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.backlow_CO2_scaled,feature_importance.backlow_temperature_scaled,feature_importance.backlow_humidity_scaled
122,122,0.9259259259259259,0.9261272441466039,0.9209344115004492,0.9806079664570231,1.519588305682733,2.062413802614953,1.7099276192640203,0.80449781960283,1.2586450809370178,0.31687242798353915,0.2213991769547325,0.19382716049382717
123,123,0.9506172839506173,0.9508598530103907,0.9512664790401422,0.9748926085024441,1.9196396570892704,1.6408911591385378,1.6742673402521895,0.999782062278202,1.0985723603901443,0.35185185185185186,0.205761316872428,0.17283950617283947
124,124,0.9465020576131687,0.9470026231559695,0.9506514164520528,0.9729586426299046,1.2363423434927874,2.3991165254591524,0.6066555685169396,1.4553065405863486,1.546895574607217,0.37078189300411524,0.2716049382716049,0.19465020576131686
125,125,0.9300411522633745,0.9303310532246335,0.9265813253012047,0.9753765060240964,2.341727323081935,2.00532253353177,1.3212032886842244,0.6687426155255157,0.9570441909941572,0.3641975308641975,0.17119341563786006,0.16008230452674893
126,126,0.9547325102880658,0.9546778843885726,0.9500583685976944,0.9894206916678826,1.4571344593692233,1.9260140503943888,1.513195890469418,0.7289467536118668,1.3007507763993198,0.3736625514403292,0.2288065843621399,0.1930041152263374
127,127,0.9382716049382716,0.9384950745271078,0.9366710875331565,0.97789566755084,1.1913723628418154,2.7046734060636446,1.867244699429724,0.7491575889225167,1.0709445896784613,0.3539094650205761,0.26954732510288065,0.20164609053497937
128,128,0.9382716049382716,0.9385326819461985,0.9399004267425319,0.9733997155049786,2.324787223060384,3.3558200126964426,1.7289832626829462,-0.5460223538503609,0.868609430226057,0.3773662551440329,0.27860082304526745,0.2539094650205761
129,129,0.9300411522633745,0.9305726635759283,0.9284887310898426,0.979314603272615,1.503283722963867,2.822816200132506,1.0650953001567158,0.936651800052273,1.124234028532007,0.34814814814814815,0.2432098765432098,0.22304526748971193
130,130,0.9423868312757202,0.9426698285121224,0.942267812175974,0.9778551325729522,1.7937487987583935,2.202958315982114,2.2292365535486116,0.3368717971868976,0.923760248533696,0.3732510288065844,0.23991769547325106,0.20534979423868313
131,131,0.9259259259259259,0.9263025182565413,0.9240134028294862,0.9801935964259121,1.770305335408943,2.2556209855766483,1.5963945901119836,0.8614978001591665,1.0393039669842037,0.31851851851851853,0.21810699588477367,0.17530864197530863
132,132,0.9547325102880658,0.9547991743907286,0.9508786547492805,0.9915921830025753,1.4769742133290507,2.08816861641394,1.6706439844639542,1.5071221632012388,0.5050655171471439,0.31810699588477365,0.2102880658436214,0.17201646090534978
133,133,0.9588477366255144,0.9586455957423698,0.9513071895424836,0.9886710239651416,1.263828431474525,2.335083729414145,1.2541687431217032,0.9798618450872855,1.335037539573922,0.37325102880658434,0.22510288065843617,0.19341563786008226
134,134,0.9382716049382716,0.9381918068320403,0.9315870910698497,0.9763483642793988,2.2172659888759503,2.2320161543140635,1.4857633965817458,-0.5788460516816604,1.7596225530668612,0.3732510288065843,0.2563786008230452,0.2386831275720164
135,135,0.9259259259259259,0.9266117969821674,0.9251748251748252,0.9676767676767678,1.9902795695677147,1.1585649796844388,1.658834547896092,1.80971745023757,0.6007438428182189,0.30082304526748976,0.19382716049382714,0.17283950617283952
136,136,0.9423868312757202,0.9427103553588528,0.941561884562945,0.9902287532192092,1.5544094573381415,2.052418524602025,1.2235090402265676,0.97658383676298,1.2828881516935937,0.3798353909465021,0.19423868312757206,0.1732510288065844
137,137,0.9629629629629629,0.9628241378723694,0.956551875091201,0.9946009047132642,2.029465731985658,1.683599859427103,1.8307702680283438,0.43655260953746994,0.9550510065581815,0.36954732510288063,0.21193415637860075,0.1761316872427983
138,138,0.9423868312757202,0.9426999929523301,0.9417545180722892,0.969578313253012,2.3739935770613445,2.9516822525033715,1.4590350504908878,0.021638036331299803,0.11668507571508635,0.3477366255144033,0.2773662551440329,0.23209876543209879
139,139,0.9465020576131687,0.9469885467601084,0.9461321514907333,0.9843674456083803,1.6848244194589856,1.9828322902795068,1.495718949196247,0.7018717138571681,1.3253179006280693,0.3802469135802469,0.23662551440329221,0.19135802469135804
140,140,0.9423868312757202,0.9422550364453051,0.9363071139386929,0.9736119144013882,1.6089940188891498,2.362443691601771,1.316154287435832,0.8794882632817476,0.8540807391674106,0.35555555555555557,0.23374485596707822,0.1843621399176955
141,141,0.9382716049382716,0.9386979298812996,0.9384562945008332,0.9903044993182851,1.4653714100014992,2.795481361306031,1.55731354214283,0.8152429101821291,0.38694055987246784,0.3551440329218106,0.24403292181069952,0.21028806584362134
142,142,0.9382716049382716,0.9389079441000521,0.9411469589379438,0.9852577956159309,1.3133366120107663,1.6334592075063386,2.061460502196586,0.529049909890093,1.440863746344176,0.3448559670781893,0.23415637860082303,0.1547325102880658
143,143,0.9300411522633745,0.9299846278048726,0.9267676767676767,0.9760802469135803,1.3814436142517086,2.256482551525252,1.7419846362816191,1.840837562293583,0.03963887460269023,0.32880658436213994,0.1641975308641975,0.13127572016460903
144,144,0.9506172839506173,0.9504601226993865,0.941358024691358,0.991693339429965,1.7582109085340485,1.6430529706028396,2.106960215421151,1.0031924677228052,0.458596380046773,0.3271604938271605,0.20329218106995883,0.16790123456790124
145,145,0.9465020576131687,0.9463283911876312,0.9403225806451613,0.9896057347670251,1.6234851687334464,2.416851515343031,1.8570939640368147,0.9285244883401538,0.4809282106499983,0.37489711934156383,0.2139917695473251,0.19218106995884776
146,146,0.9465020576131687,0.947083078544143,0.9535040431266846,0.9882449835280024,1.6917748064361193,2.4137059267075496,1.2747392818286756,0.8891658638719871,1.183353200151248,0.3991769547325103,0.22798353909465024,0.2078189300411523
147,147,0.9423868312757202,0.9426600587649278,0.9424182139699381,0.9877689360447981,1.2985433029909452,2.557790553006437,1.4017438189247389,0.25480510075047796,1.7209677828876386,0.37283950617283956,0.2679012345679012,0.26131687242798357
148,148,0.9300411522633745,0.930294417797389,0.9277188328912467,0.9754641909814323,1.9251073304355055,2.1176629556231363,1.4585877134214302,0.8406697263577249,0.9545398120552299,0.33456790123456787,0.23209876543209879,0.17572016460905351
149,149,0.9547325102880658,0.9545449273131336,0.9465634720782106,0.9928899422307806,1.6197526731982337,2.27325674827272,1.702242783863369,1.7782421020578651,-0.3023845234915182,0.3024691358024692,0.2473251028806584,0.17860082304526745
150,150,0.9506172839506173,0.9509511065066621,0.9497321147179325,0.9882603214623384,1.28828725024379,2.561198484079748,1.6529821689422135,0.8797091470742137,0.6029404853044459,0.3234567901234568,0.24691358024691362,0.1786008230452675
151,151,0.9300411522633745,0.930463261486732,0.9300844319360095,0.9714116427195971,1.1335259834649098,2.076218870898089,2.658188486253911,1.3814585019915913,0.3069141708746941,0.3304526748971193,0.21399176954732507,0.15267489711934154
152,152,0.934156378600823,0.9345142776598059,0.932605421686747,0.9806475903614458,1.0164959500088153,2.8378117728585885,0.9709386505170103,1.0112425002604788,1.2817342139342975,0.38847736625514406,0.2522633744855966,0.26460905349794234
153,153,0.9382716049382716,0.9389897878943537,0.944440236327829,0.9787910922587486,0.8829386713952304,2.7023151379175614,1.9449032553568362,0.8800677208978839,0.4721478874081699,0.37860082304526743,0.23292181069958842,0.2098765432098765
154,154,0.9547325102880658,0.9551560657473587,0.9598545674897743,0.9871231631570975,1.5492998676701166,2.0112553856206588,0.5252359937523996,0.949859547331912,1.7218973217655706,0.35349794238683124,0.26172839506172835,0.1921810699588477
155,155,0.9423868312757202,0.9420088504682516,0.9290123456790123,0.983158055174516,2.145950391036949,2.355146386985768,2.123745429961356,0.10871141201730207,0.4115563268945369,0.3123456790123457,0.1868312757201646,0.10041152263374489
156,156,0.9176954732510288,0.9180997550173178,0.915271811583469,0.9700044437861057,1.0446590333756562,2.2833439189709033,0.9307531659401195,1.9542730205256134,1.19096495385747,0.32098765432098775,0.19794238683127574,0.17489711934156382
157,157,0.934156378600823,0.9349945719407206,0.9377560668137409,0.9809328710999055,1.4870948311282661,2.038119352355237,1.4704173457811962,0.4603057215410533,1.642845640176985,0.34691358024691354,0.20452674897119336,0.1880658436213991
158,158,0.9259259259259259,0.9259259259259259,0.9138433658997793,0.9816419791994957,1.750913987123178,2.159630261808628,1.84051086648508,0.604670002088402,0.8078686767375471,0.3345679012345679,0.19794238683127569,0.17325102880658438
159,159,0.9382716049382716,0.9384872774557294,0.9368768328445747,0.9647360703812317,2.3344151382540153,2.1145646625936005,1.6907225800387897,0.46994823848089906,0.612636113401552,0.3707818930041151,0.21069958847736622,0.18106995884773655
160,160,0.9547325102880658,0.954979497085743,0.9522629138013754,0.989844874460259,1.5567731945307512,1.9514844700393978,1.1141827632827654,1.1318192558382263,1.3248219485413837,0.33662551440329214,0.2411522633744856,0.20329218106995883
161,161,0.9300411522633745,0.9306717615896359,0.9353202976798483,0.9703049759229535,0.80395374804132,2.4331699153644823,0.8388758053436123,1.451593448856408,1.5192976195700183,0.362962962962963,0.2637860082304526,0.22839506172839502
162,162,0.9382716049382716,0.9383487299886014,0.9341290893015031,0.9858532272325375,1.5751326236498417,2.2562448838517573,1.8590253111091626,0.29662205901418565,1.0979863165785588,0.3551440329218106,0.2053497942386831,0.18312757201646085
163,163,0.9423868312757202,0.9423868312757202,0.933461117196057,0.9767641996557658,1.9060604644008732,1.888966866255036,1.2649509679280229,1.2461751058860906,0.7855580269276918,0.32921810699588483,0.24609053497942393,0.16748971193415643
164,164,0.9382716049382716,0.9381778088242915,0.9294803817603394,0.9874261475534011,1.6424238697869644,1.7327128492246038,1.5355874100031144,1.0696193373409553,1.1337913154057895,0.3378600823045267,0.22427983539094645,0.17119341563786
165,165,0.9218106995884774,0.9215276381092848,0.9127450980392157,0.9822803195352215,1.755078557751921,2.3079333579552097,1.3755485500533644,0.6535702913188441,1.2275340779323107,0.34320987654320995,0.22386831275720165,0.157201646090535
166,166,0.9300411522633745,0.9303405650481613,0.9262611725496137,0.9850780184820482,1.973472389132962,2.208371037245958,1.803825135008236,0.9727078518598387,0.05421069334667998,0.32098765432098764,0.24855967078189303,0.1839506172839506
167,167,0.9382716049382716,0.9389697046112333,0.9407500787897889,0.9806177119445321,0.8338319418736767,2.6953768347093985,1.6623766548333287,0.994773599173406,1.153913444172369,0.3790123456790123,0.23251028806584362,0.19629629629629625
168,168,0.9465020576131687,0.9464419747868309,0.9418016194331984,0.9769375361480624,2.660326936013751,2.1425197598874273,1.2256915876100585,0.43864808671611105,0.6863706337423363,0.34074074074074073,0.22880658436213994,0.1724279835390947
169,169,0.9423868312757202,0.9424909367038996,0.9413940256045519,0.9911806543385491,1.7920931530855901,1.7059420065871183,2.0717836416806947,0.8869719660720485,0.6511842273818148,0.3539094650205762,0.1888888888888889,0.1613168724279836
170,170,0.9218106995884774,0.9217130078580597,0.914149560117302,0.964149560117302,1.675200195538326,2.5805503002362626,1.784480980263649,0.19196835166300627,1.04670665855501,0.33127572016460916,0.23456790123456797,0.21358024691358027
171,171,0.9259259259259259,0.9261206844527835,0.9212956068503351,0.9663440059568131,2.130081364082026,2.11636744777345,1.456237928063036,0.6710756278953841,0.7482738650446479,0.3069958847736626,0.2292181069958848,0.13292181069958847
172,172,0.9465020576131687,0.9462348423665072,0.9346625766871166,0.9762269938650306,1.9003548752533326,2.728154486893047,1.625727117760025,0.83768711384075,0.45188494931110434,0.3794238683127572,0.2090534979423869,0.17448559670781896
173,173,0.9465020576131687,0.946557779632715,0.9442124964008063,0.9804923697091852,1.413183351275328,2.129939981475686,1.2428406182629574,0.9009744876305484,1.6133582465702754,0.3592592592592593,0.21687242798353915,0.17201646090534978
174,174,0.9506172839506173,0.9506172839506173,0.9421428571428572,0.9861904761904762,1.1460911247296008,2.2553642664745417,1.6388121354720513,0.828008350078294,1.0751340562414509,0.38353909465020575,0.21604938271604937,0.21440329218106996
175,175,0.9465020576131687,0.9464505925411274,0.9428876244665718,0.9856330014224751,1.9868898606245045,1.5752575594116793,1.314118795168634,0.46690820429906044,1.7431096342893597,0.3493827160493827,0.20617283950617288,0.17325102880658436
176,176,0.9382716049382716,0.9380861316070183,0.9323613086770981,0.9865576102418208,1.9457199711890856,2.202712719140084,1.3571323183600583,0.5059645938125604,1.4036198933783652,0.32674897119341556,0.21358024691358019,0.17489711934156374
177,177,0.9300411522633745,0.9304485336852389,0.9302608311229001,0.962348953728264,2.1301193964172183,2.5812790326477217,1.4931059451363073,0.6231801833842946,0.5828051188158515,0.31275720164609055,0.23045267489711932,0.18024691358024686
178,178,0.9382716049382716,0.9385618139241328,0.9345862920654523,0.9904291447977771,1.467092004160737,3.3522477117987366,0.5985203063804587,0.6198547316873904,1.362569072779196,0.37407407407407406,0.26831275720164605,0.2576131687242798
179,179,0.9465020576131687,0.9465621404395065,0.9437908496732026,0.9760348583877996,1.7557448777663047,2.335911371369809,0.9598399122206971,0.45095345441683027,1.5892130950578793,0.3794238683127572,0.20123456790123456,0.2349794238683128
180,180,0.9382716049382716,0.9378312920194674,0.9259368982372982,0.990075544363798,2.075823457386307,2.0091311369199176,1.660943178428361,1.2393910562048374,0.04189667697002179,0.3279835390946501,0.23086419753086415,0.18148148148148144
181,181,0.9465020576131687,0.9460566988687331,0.9320987654320987,0.9871970736168267,2.058001194049648,2.1401318265170803,1.2485865083594296,1.1123840492714208,0.730212108000728,0.3181069958847737,0.22304526748971193,0.1403292181069959
182,182,0.934156378600823,0.9334639038386632,0.9202614379084968,0.9784313725490196,1.719362292530895,1.6939070162116152,1.7722565819119054,1.1305582049009373,1.2629356555262587,0.3489711934156378,0.20617283950617282,0.1296296296296296
183,183,0.934156378600823,0.9339468302658487,0.9228395061728395,0.9865112025605852,1.3970225351965668,2.508716492621851,1.4284558433684176,0.42059990557814014,1.3704880015166458,0.3460905349794238,0.21152263374485591,0.239917695473251
184,184,0.9300411522633745,0.9295889629947302,0.9187217277104918,0.9878155552312855,1.3639011685484084,2.5890203099341536,1.7284474652517408,0.892428303201992,0.8147966439450958,0.3460905349794239,0.2098765432098765,0.19341563786008228
185,185,0.9506172839506173,0.9509036144578314,0.9506172839506173,0.9926840420667581,1.8419806893466486,2.3074424423423143,1.2459471334594725,0.5293148661711192,0.9997341749180162,0.3860082304526749,0.239917695473251,0.21152263374485597
186,186,0.9588477366255144,0.9590085653743994,0.9546783625730995,0.9907407407407408,1.7522764029896565,1.8380230672516567,1.0531828142201178,1.3843812976691379,1.070490696912407,0.368312757201646,0.2333333333333333,0.1604938271604938
187,187,0.9465020576131687,0.9472442881415816,0.9495252373813093,0.9890054972513743,1.4869576222075813,2.713825595892561,1.4097542555309626,0.3059531753524833,1.2535402410186858,0.41481481481481486,0.24074074074074076,0.25473251028806587
188,188,0.9547325102880658,0.9547871361875591,0.9522360703812317,0.9917155425219941,1.403534435480168,1.8949406167918013,2.182799456499148,0.5482167327792635,1.0180427401191618,0.3395061728395062,0.26008230452674896,0.15843621399176952
189,189,0.9176954732510288,0.9194658117163982,0.9251857968620975,0.9740710156895129,1.1159537160317505,3.274130141452558,1.5948709372384646,0.9340843895699616,0.5142094844131192,0.3609053497942387,0.2670781893004116,0.2283950617283951
190,190,0.9382716049382716,0.9385685188154324,0.9397135041750648,0.9861071120069105,1.926965211606748,2.400858094367478,1.7685605235231108,0.3721968307246638,0.5702055829666813,0.32057613168724275,0.2460905349794238,0.17242798353909458
191,191,0.934156378600823,0.934156378600823,0.9234163252442483,0.9819571383548693,1.292561808668361,2.3797414485102903,1.9957846255538145,1.1855174860367133,0.5799943943282346,0.3386831275720164,0.20493827160493824,0.18806584362139916
192,192,0.934156378600823,0.934156378600823,0.9280106650866538,0.9845208117315953,1.2986594239471396,2.8220873328552822,1.2000091212980049,0.9222488247451665,1.067244724801571,0.37078189300411524,0.21851851851851847,0.25843621399176947
193,193,0.9300411522633745,0.929573591042077,0.9181451612903226,0.987683284457478,1.7274375603069665,2.7820023386521653,1.2035778735586105,1.3648425541650622,-0.09509232815985702,0.32222222222222224,0.20864197530864198,0.16172839506172837
194,194,0.9259259259259259,0.9263714063714064,0.9297406462585034,0.9749149659863945,1.62951600604896,2.2385053437270956,1.2964259130687468,0.6772893123645017,1.2256438516355652,0.3514403292181071,0.18436213991769546,0.15843621399176958
195,195,0.9300411522633745,0.9309108551471516,0.935122699386503,0.96579754601227,1.793177699646215,2.823560938191953,1.7044439550304786,0.8887111954667779,0.07055953519358636,0.34526748971193416,0.23127572016460904,0.197119341563786
196,196,0.9382716049382716,0.9381778088242915,0.9294803817603394,0.9909104681108922,1.166701248228186,2.097616316742847,1.5829647827808035,0.6741355646990367,1.7725248329337338,0.334156378600823,0.22839506172839497,0.17860082304526742
197,197,0.9423868312757202,0.9422691269525201,0.9373125803227188,0.984292446094531,1.388675156628143,1.8222844292283296,2.143046584084433,1.3763993794653537,0.5346613334189073,0.3139917695473251,0.2382716049382716,0.15308641975308646
198,198,0.9506172839506173,0.9508857082448545,0.9509036144578313,0.9859186746987951,1.4591864278603226,2.318558248238986,1.056605215080151,0.8029621309204606,1.5692431801395736,0.39094650205761317,0.22798353909465022,0.23909465020576132
199,199,0.9259259259259259,0.9262648269184216,0.9247434017595308,0.9827712609970675,1.627205186049967,1.696356681713563,1.437692023028592,0.7993263030004295,1.5540991615445798,0.30205761316872426,0.22469135802469137,0.16337448559670786
200,200,0.9423868312757202,0.9425186261061352,0.9403181088574346,0.9852619290821538,1.5874216455408567,2.1451375930108183,0.7309691016954937,1.531563410005084,1.257328145252479,0.2888888888888889,0.23621399176954738,0.168724279835391
201,201,0.9465020576131687,0.9465621404395065,0.9437908496732026,0.9884531590413943,1.244514998395935,2.740707757384397,0.9979796948438626,0.7911189808707233,1.2600523237473356,0.39094650205761317,0.26460905349794245,0.24650205761316873
202,202,0.9588477366255144,0.9589559358071019,0.9574832464631422,0.978481012658228,1.3838134634666757,2.6182379802286997,1.3860402545125765,0.840025612056444,0.9140249106208932,0.35061728395061725,0.234156378600823,0.18230452674897116
203,203,0.9423868312757202,0.9429726415677884,0.9475527108433734,0.9832831325301206,1.4858225998894155,1.9556471629595436,2.36925794950074,0.6007592647920039,0.7988969695422935,0.377366255144033,0.22304526748971193,0.19547325102880664
204,204,0.9094650205761317,0.9097110761791823,0.9027403414195867,0.9733453129679546,1.4881337487622617,2.765755436094399,1.9341526126680983,0.10975545668480058,0.9742812882615409,0.34197530864197534,0.22016460905349788,0.20329218106995883
205,205,0.9506172839506173,0.9507428147274891,0.9486372389275664,0.9923715005184417,1.5111444622490546,2.1610095625023567,0.9584816745614486,1.1404520202581327,1.4206920073875842,0.3160493827160494,0.23004115226337446,0.151440329218107
206,206,0.9382716049382716,0.9381971150753262,0.9323289070480082,0.9851160075879177,1.734060683496241,1.6748623512764185,1.9318200152100304,0.3595143721505438,1.5204937727855694,0.37283950617283945,0.2189300411522633,0.16460905349794236
207,207,0.9382716049382716,0.938400543778067,0.9385314685314685,0.977972027972028,1.993383039135854,2.322241683447934,1.321577950557022,0.692988245542717,0.7593766096902164,0.3518518518518518,0.20946502057613162,0.1703703703703703
208,208,0.9382716049382716,0.9380074171869891,0.92807148175726,0.9811615785554728,1.8380205767926001,2.113899653713907,1.9243587217018054,0.9437953354891486,0.282530063661827,0.3547325102880658,0.20288065843621395,0.1444444444444444
209,209,0.9506172839506173,0.9506172839506173,0.9440950920245399,0.9809049079754603,2.199147445949027,2.155164420492406,1.2179863729816038,0.9898731196469311,0.4654990293715591,0.3263374485596708,0.22921810699588474,0.14897119341563786
210,210,0.9218106995884774,0.9225422953818015,0.923041963338888,0.9813664596273292,1.5739430126068075,2.584813273958377,2.0266988550564227,0.18451415106911573,1.1884624702755486,0.34855967078189304,0.2403292181069959,0.22016460905349797
211,211,0.9423868312757202,0.9429538024869232,0.9437440907658368,0.9845572013867002,1.9947180444450359,2.4957457596187087,1.214549196390697,0.468361722790767,0.9200178306758525,0.3802469135802469,0.24814814814814817,0.2526748971193416
212,212,0.9588477366255144,0.9589776364467724,0.9605634797345008,0.9917384550204773,1.484764869764558,2.684182719376765,1.4435753955350974,0.4604023687008656,1.173365055419565,0.3670781893004115,0.231275720164609,0.19588477366255144
213,213,0.934156378600823,0.9345599362803664,0.9362745098039216,0.9763979665940451,2.298984461118155,2.106297029570174,1.5934943380157707,-0.015153349710423005,1.2523862272553967,0.3567901234567901,0.2098765432098765,0.19835390946502054
214,214,0.9506172839506173,0.9508158255721608,0.9444398951850639,0.9894366197183098,0.8072572516052248,2.7602811485415444,1.6362322949645098,0.8185805445688502,1.2913609929839114,0.4045267489711934,0.24403292181069958,0.24238683127572017
215,215,0.9711934156378601,0.9712269646961312,0.9701590544287173,0.9932146505180213,1.5898545869604437,2.2256254251389835,1.661115649707007,0.862762796628293,0.8510824928719435,0.36584362139917703,0.24444444444444446,0.2094650205761317
216,216,0.9465020576131687,0.9467613517774116,0.9437062937062937,0.9755244755244755,1.9370780092716182,3.113206849231991,0.615385060450375,0.34856427999905965,1.125279751340885,0.3851851851851852,0.271604938271605,0.25555555555555554
217,217,0.9588477366255144,0.9588477366255144,0.9547654504839911,0.994415487714073,1.8397318951275,2.547881631591962,1.5023513375486997,0.3329887053070567,1.021250168534902,0.3823045267489712,0.1975308641975308,0.21152263374485591
218,218,0.9382716049382716,0.938726132910972,0.9380751533742331,0.9818251533742332,1.887512603065448,2.959415782939817,0.9243626614434829,0.625480899369253,0.6787407979558445,0.3621399176954732,0.25802469135802464,0.2078189300411522
219,219,0.9547325102880658,0.9546797903393539,0.9503267973856209,0.9863471314451706,1.6401060421648395,2.539299268564389,1.330486160008467,1.6238074923691694,0.053330257721604074,0.36419753086419754,0.23662551440329213,0.14526748971193418
220,220,0.9547325102880658,0.9546501813555068,0.9455562559092341,0.9928301292152537,2.095459374678528,2.0598737530357947,2.0792763791277333,0.32457010913596424,0.9161651908507573,0.34115226337448556,0.24526748971193416,0.19176954732510285
221,221,0.9259259259259259,0.9253610374300031,0.9137254901960785,0.9763979665940451,0.9495402982878826,2.5750611718220995,1.9298164698051912,0.28645355228320873,1.6293428878466716,0.36954732510288063,0.19835390946502057,0.2366255144032922
222,222,0.9588477366255144,0.9589318111420859,0.9583933198963432,0.9901382090411748,1.814219875309675,2.0584102212021653,1.870637840029222,0.07676416509045832,1.2991556533459125,0.3526748971193415,0.2164609053497942,0.1790123456790123
223,223,0.9176954732510288,0.9181139091739348,0.9149664929262844,0.9743112434847356,2.1971560912410073,2.855891113753013,0.9599540904112898,0.29074606937793795,0.7824783057386376,0.3465020576131687,0.2534979423868313,0.21358024691358027
224,224,0.934156378600823,0.9337746045912043,0.9221891288160834,0.9836932241250931,1.8661107304973115,2.5639282398108922,0.9037461535695663,0.7487506346337572,1.3370181755523847,0.3592592592592593,0.23744855967078182,0.20370370370370366
225,225,0.9629629629629629,0.9631214756137323,0.9630737767005,0.9915164369034996,2.260713856815448,2.247939820317349,1.2191377744266079,0.4846159785042707,0.5648961298517308,0.3539094650205761,0.25432098765432093,0.21646090534979417
226,226,0.9382716049382716,0.9381835423545107,0.9303683737646002,0.9901168014375562,1.1708163009674426,1.9071607338222931,2.0377581110704166,0.8023735167143675,1.1070704612586504,0.3559670781893004,0.1930041152263374,0.17448559670781885
227,227,0.9176954732510288,0.9173459219208971,0.9093245751820649,0.9751535056404398,2.046768364468547,1.5460386694579689,1.1972594445777902,1.255693900968397,0.9353478588374521,0.3024691358024692,0.1711934156378601,0.11687242798353914
228,228,0.9629629629629629,0.9630264900901292,0.9589657330621186,0.9849788765451416,1.804860774972805,2.3751283996032386,1.7272994575175362,0.21772954303467043,0.9676413656079061,0.316872427983539,0.25679012345679003,0.1506172839506172
229,229,0.9588477366255144,0.9591832669933109,0.962960157551886,0.9839418269959097,1.683933598562945,2.266231398559741,1.4784341933299878,0.6637903171290029,1.1017478009664314,0.34279835390946495,0.25514403292181065,0.17572016460905346
230,230,0.9423868312757202,0.9426184631675211,0.9344906649197511,0.9881264330167049,1.3769045464421215,1.9546474154828504,1.7375768557862552,0.7680603816070535,1.2242355332815937,0.31563786008230454,0.21687242798353915,0.16625514403292185
231,231,0.9300411522633745,0.9298140500145946,0.9229032258064516,0.9632974910394263,0.7373949756747107,2.5690324750640032,1.055186928638076,1.3810883010441777,1.896646439757278,0.3358024691358025,0.2045267489711934,0.22674897119341558
232,232,0.9465020576131687,0.9468596044294549,0.9477786144578313,0.9879518072289156,1.4788527220736805,2.842748661911985,1.4787202898274396,1.043403257645496,0.13501744346205763,0.3440329218106996,0.23868312757201648,0.1954732510288066
233,233,0.9547325102880658,0.954632153608722,0.9421539230384808,0.9933366650008328,1.4505810370693495,2.3900858495245063,1.222919581147928,1.58798688710608,0.5335976310768786,0.3395061728395062,0.2119341563786008,0.1744855967078189
234,234,0.9382716049382716,0.938351403044503,0.9338246185750259,0.9850392534439343,1.9659458290588965,2.497991069115906,1.362312828164956,0.7179163282369706,0.7429635046544045,0.34156378600823045,0.2395061728395061,0.21399176954732502
235,235,0.9423868312757202,0.9429202865416857,0.9440559440559441,0.9838383838383838,1.5964052190930116,2.119567529783378,1.6818471935197945,0.6643883397991779,1.18974465178376,0.3283950617283951,0.2617283950617284,0.1761316872427984
236,236,0.9176954732510288,0.917486255289576,0.9084677419354839,0.9691348973607037,1.61369328434715,3.0765516003019706,1.4780549467357018,0.2473003165086329,0.7482042716054923,0.31440329218107005,0.22469135802469137,0.19259259259259265
237,237,0.9423868312757202,0.9425332838487372,0.939638572063398,0.9921493112131536,1.7421603878835061,2.093566120575287,1.5465074261864244,0.8101449287055008,0.8357683310738576,0.34609053497942394,0.22469135802469137,0.17283950617283958
238,238,0.9218106995884774,0.9221139323921563,0.9181310498883097,0.9813104988830975,1.6924372435325619,1.7619759052462296,2.172540875159128,0.010111366215638736,1.451394405802786,0.33415637860082303,0.19876543209876543,0.17366255144032924
239,239,0.9465020576131687,0.9465783785190948,0.941980421686747,0.9914156626506024,1.2392296034225168,2.9229206472039104,1.346219974280862,0.2625004170696706,1.622636410761237,0.3740740740740741,0.22345679012345682,0.23456790123456792
240,240,0.9711934156378601,0.9713988949999687,0.9753086419753085,0.9858253315043438,1.2629371173849593,2.1411016024876783,1.3909306572902431,0.7554681427757423,1.5075189701415768,0.41193415637860087,0.2810699588477366,0.22592592592592595
241,241,0.9506172839506173,0.95098177542622,0.9490733279613215,0.9784850926672038,1.7746887678263579,1.9657730971708345,2.416436930360309,0.2940789127454725,0.8536776651715471,0.3604938271604939,0.22263374485596707,0.16460905349794236
242,242,0.9506172839506173,0.9495672385845796,0.9236904761904763,0.9943650793650793,1.1662460536278398,2.150866520715341,2.2530438745869494,0.8292736409196642,1.1304112402202284,0.29341563786008235,0.2160493827160494,0.15967078189300415
243,243,0.9176954732510288,0.9188885170310873,0.9224941724941724,0.9843045843045843,1.5390157971335259,1.68336616540549,2.141656964465005,0.47475547501810406,1.3653913721148603,0.3119341563786009,0.2333333333333334,0.1304526748971194
244,244,0.934156378600823,0.9342961991328756,0.9319331983805668,0.9808415268941586,1.090096449996354,2.35961609574614,1.6289204514808406,0.5411721160828675,1.79926996594242,0.36748971193415636,0.2534979423868312,0.191358024691358
245,245,0.9176954732510288,0.9179654595420779,0.908974358974359,0.9772338772338772,1.8990752987935424,2.0876241072047192,2.0255709464460847,0.9668807622276085,0.356597972923783,0.29547325102880667,0.21975308641975314,0.17860082304526753
246,246,0.934156378600823,0.9339468302658487,0.9228395061728395,0.9900167657369304,1.2663438517046886,2.5807276904576137,1.5556755806924374,0.053751232378130204,1.6506068553150848,0.3679012345679012,0.2596707818930041,0.2481481481481481
247,247,0.9218106995884774,0.9213963418756447,0.9052447552447552,0.9731934731934733,1.182173329883426,1.9093688427817397,1.071948137931745,1.2994510258565866,1.8177325408919274,0.3312757201646091,0.19300411522633748,0.10411522633744856
