,random_seed,accuracy,f1_weighted,balanced_acc,auc,model_weights.random_forest,model_weights.bagging_svc,model_weights.bagging_knn,model_weights.gradient_boosting,model_weights.mlp,feature_importance.C_CO2_vd_fd3_scaled,feature_importance.C_CO2_vd_scaled,feature_importance.C_CO2_vd_fd2_scaled,feature_importance.C_CO2_vd_fd1_scaled
221,221,0.8141592920353983,0.8067941790255427,0.7549289467399093,0.8429543826128493,0.6864378816741046,-0.32996980929469555,0.24021042172775167,2.692805818200887,2.3747497444239913,0.09525341914722449,0.07827835880933227,0.07964601769911506,0.06757843925985521
222,222,0.8085277554304103,0.7985797590055136,0.7339673979729564,0.8379561461630961,1.3388128463573377,-0.28611880194796696,-0.3288844655538337,2.4820729822023058,2.4083176454686024,0.07658889782783589,0.05897023330651653,0.06267095736122287,0.05486725663716817
223,223,0.7956556717618665,0.78595024929301,0.7412621581155063,0.8253260260820866,1.4980071847504048,-0.20856089240351583,0.031583925277098954,2.243030012938488,2.1882232916846522,0.08873692679002416,0.06564762670957361,0.0854384553499598,0.0573612228479485
224,224,0.8053097345132744,0.7942459788733969,0.7488375794368086,0.85416595614065,1.000370744975546,-0.3601565208643328,0.12100822714605881,2.5098483720492455,2.3952180351045427,0.08978278358809336,0.06790024135156877,0.0755430410297667,0.056798069187449715
225,225,0.8197908286403862,0.808871159871858,0.7446716651160528,0.8419863667597036,1.2888105312721307,-0.32475831897581636,0.3238900928571888,2.3814298035252794,2.098667223345409,0.09332260659694291,0.06588897827835889,0.07699115044247791,0.05856798069187458
226,226,0.8053097345132744,0.7958603235372396,0.7475815047385128,0.8336364900247932,1.3532195808114895,-0.18539115304949433,0.051141540270087,2.4256359579181392,1.9986433585299832,0.09525341914722449,0.06669348350764279,0.08350764279967822,0.06918744971842318
227,227,0.8213998390989542,0.813537631185853,0.7683590811780362,0.8523230920557773,1.478337367852492,-0.3224192872800816,0.4046350377692443,2.386141164759716,1.8145940371469962,0.09195494770716013,0.08857602574416737,0.08101367658889785,0.05856798069187456
228,228,0.8020917135961384,0.7948849641002568,0.749013973569824,0.8392426850258174,1.1059177153278654,-0.4321300066399452,0.1113057128389007,2.4586796822669426,2.550162246338125,0.09396621078037011,0.07063555913113435,0.07835880933226066,0.06733708769106998
229,229,0.8012872083668544,0.7912809159785342,0.7376670727616224,0.8251761216166111,0.7211191997088128,-0.3844125783444659,0.3907566702415375,3.0465860194158116,1.9852843034675052,0.09123089300080453,0.0666130329847144,0.0749798873692679,0.06749798873692678
230,230,0.8085277554304103,0.7987758636446034,0.7455800389615741,0.835019510214171,1.2659355680597608,-0.39365459494813054,-0.040387865370567634,2.7453727583523992,2.1821227595896926,0.10193081255028162,0.06725663716814162,0.08664521319388578,0.06363636363636364
231,231,0.8020917135961384,0.7900454497986593,0.7404127634660422,0.8536357165817146,0.8721443829228902,-0.4819087419494321,0.36544484536320776,2.978798772708812,2.1662241013493335,0.07031375703942075,0.07192276749798873,0.06991150442477875,0.04738535800482707
232,232,0.8101367658889783,0.8026905273707883,0.7566927734363618,0.8415645414124462,1.576959049370934,-0.2587426870469367,0.40069045636244166,1.810000900692428,2.301956279647858,0.09187449718423173,0.08230088495575223,0.08342719227674981,0.07320997586484314
233,233,0.7956556717618665,0.7856361619230869,0.7344627906298317,0.8368155430438462,1.3740138217265507,-0.39060027211094617,-0.2830317191678333,2.358838193926469,2.5870153793958495,0.09155269509251814,0.04979887369267899,0.07658889782783589,0.06154465004022526
234,234,0.8045052292839904,0.7892734746016198,0.731787935269218,0.8511128143490052,1.0313619186101193,-0.474552798084497,0.07446067149637647,2.0329913032823144,2.989847382103384,0.07674979887369268,0.06395816572807725,0.05824617860016094,0.05945293644408691
235,235,0.8020917135961384,0.7923274447534644,0.7425559250302298,0.8352159101478933,1.4507808347970064,-0.052276828873537275,-0.20916540491949306,2.5961568193285456,1.7763987882425412,0.08382944489139181,0.08712791633145618,0.0747385358004827,0.05591311343523734
236,236,0.8061142397425584,0.7960063936752897,0.745578899637243,0.8432878336898892,1.6606363749772561,-0.35183446289695186,0.13018350326198536,1.8160739991113057,2.4585209397372267,0.09082864038616253,0.05671761866452134,0.07425583266291232,0.05872888173773131
237,237,0.8053097345132744,0.7977404984528284,0.7455398137216318,0.837665319070278,1.4781966274042506,-0.40779153639416604,-0.035812437053735977,2.4326417255994,2.118840436072962,0.08728881737731298,0.0853580048270314,0.07385358004827032,0.058889782783588106
238,238,0.8037007240547064,0.7929140402342446,0.7427515477636984,0.8419660938494473,1.3467656183024468,-0.43072264617652867,0.05575371211817684,2.7615413491773553,1.9432404643166143,0.0752212389380531,0.08020917135961385,0.06259050683829445,0.05092518101367662
239,239,0.8133547868061143,0.8058442006009132,0.7597099118313783,0.8533184151792217,1.0484815008285697,-0.3747982363805306,0.3238202919361774,2.5804176444197053,2.14883978882554,0.08986323411102175,0.07473853580048273,0.08254223652453743,0.061464199517296925
240,240,0.8061142397425584,0.7961183427051066,0.7478525783491408,0.8353527948230975,1.339179031414291,-0.38788103947389324,0.011429345432142572,2.450325419181428,2.2748818441705487,0.09340305711987132,0.07272727272727274,0.08197908286403863,0.06379726468222044
241,241,0.7956556717618665,0.7845183017156377,0.7406444582814447,0.8372693309181478,0.9359750006947377,-0.4075608426533179,0.10290095037937116,2.4200445591911257,2.6269075303744005,0.08286403861625102,0.07039420756234915,0.06991150442477875,0.050522928399034585
242,242,0.8125502815768303,0.803539526686444,0.7402863331753875,0.8416213854513455,1.0585332744115237,-0.2149585153530152,0.009926509882612285,2.673674495150722,2.034597165548784,0.08978278358809336,0.06661303298471441,0.07851971037811747,0.06009654062751413
243,243,0.8012872083668544,0.7913478439710651,0.7486683892609844,0.8315569079431997,0.9112343216781745,-0.13911339717008456,0.22855627636893738,3.0360199145862565,1.5943720736856464,0.09227674979887372,0.07031375703942075,0.07683024939662109,0.06967015285599357
244,244,0.7972646822204345,0.7862431155898852,0.7459195614683419,0.8488152030280633,1.438763609271378,-0.28320185002606857,0.49838305619030504,1.6249998416378293,2.456587490082745,0.08761061946902657,0.06436041834271922,0.07377312952534192,0.06347546259050682
245,245,0.7964601769911505,0.7868478440970843,0.7432370850968084,0.8369466770718814,1.1225834903405345,-0.3569179147904006,0.33440405595918826,2.8324356275594886,1.8049805765207638,0.0842316975060338,0.07095736122284795,0.0743362831858407,0.056878519710378106
246,246,0.7932421560740145,0.7855131637510431,0.7422997267366604,0.8330073349633251,1.5229981865703124,-0.3693435017937447,-0.026716559904578864,2.0810525169219907,2.5632529352539906,0.09380530973451331,0.06870474658085277,0.07683024939662109,0.06709573612228478
247,247,0.7972646822204345,0.7881203269779296,0.749439858490566,0.8423433288409703,1.5154685332874216,-0.2831357113220618,0.19594873156645926,2.2814074730218796,1.9636816006674258,0.08938053097345136,0.07594529364440869,0.0662107803700724,0.06653258246178599
248,248,0.8133547868061143,0.8053076214237874,0.7555058236370806,0.8356992778572311,1.4621828433370356,-0.1950288017376343,-0.014835474669532884,2.296672845154181,2.204083218572615,0.0944489139179405,0.0843925985518906,0.08761061946902657,0.06588897827835885
249,249,0.7972646822204345,0.7869794626063517,0.7374078944319578,0.8388702875547419,1.9027089731762203,-0.2600367891772189,0.07619445210088964,2.3541496120560934,1.5897013840358392,0.08061142397425584,0.06259050683829444,0.06830249396621077,0.05808527755430409
